[00:00:01.607 --> 00:00:04.528]  Coast to Coast, direct from Austin.
[00:27:38.212 --> 00:27:45.177]  Subsequently, we have now seen that the FBI has backpedaled on that and said, well, at most maybe it's 12 people that are over there.
[00:27:45.217 --> 00:27:48.879]  So that's how they're blowing up this threat and using it against people.
[00:27:48.979 --> 00:27:51.381]  It's just, it's outrageous that he would do this.
[00:27:52.384 --> 00:27:59.789]  And, in essence, he's saying, you know, anybody who questions 9-11 is a recruiter of ISIS terrorists.
[00:28:00.129 --> 00:28:05.092]  You know, six of the 9-11 commissioners questioned the final report on 9-11.
[00:28:05.132 --> 00:28:09.675]  So, I mean, are they recruiters for ISIS terrorists?
[00:28:10.115 --> 00:28:19.081]  And again, if you actually look at the academic studies into what creates terrorists in the Middle East, the major recruiting tool for terrorists is
[00:28:19.921 --> 00:28:21.382]  bombing the Middle East.
[00:28:21.723 --> 00:28:37.597]  I mean, since we started, or the US and the UK started launching airstrikes against ISIS in the Middle East, we've had 6,000 new ISIS recruits in the Middle East directly as a result of those bombings.
[00:28:37.677 --> 00:28:38.578]  So, you know,
[00:28:39.218 --> 00:28:43.122]  What have they killed since the airstrikes started about a month ago?
[00:28:43.162 --> 00:28:49.508]  Maybe a few dozen ISIS terrorists and yet 6,000 new acolytes have been recruited to the cause.
[00:28:49.568 --> 00:28:57.015]  So, the true cause of terrorism is not conspiracy theories in the words of David Cameron, it's bombing the Middle East, flooding the region with weapons.
[00:28:57.416 --> 00:29:00.579]  We'll continue to talk about it on the Alex Jones Show after the break.
[00:29:00.599 --> 00:29:02.561]  Stay tuned, InfoWars.com.
[00:29:11.118 --> 00:29:12.179]  In the near future.
[00:29:12.459 --> 00:29:16.622]  When you realize how fake it all is, the football, the basketball.
[00:29:16.962 --> 00:29:17.983]  Security alert.
[00:29:18.183 --> 00:29:19.925]  This is Homeland Security.
[00:29:20.185 --> 00:29:20.805]  Analysis.
[00:29:21.066 --> 00:29:21.726]  InfoWars.
[00:29:21.786 --> 00:29:23.748]  Building independent media operations.
[00:29:23.768 --> 00:29:28.731]  You let the worst people get controlled and tell us that we are the ones responsible.
[00:29:28.771 --> 00:29:29.712]  Crime directive.
[00:29:29.812 --> 00:29:31.233]  Discredit Alex Jones.
[00:29:31.353 --> 00:29:34.135]  Jones is the wildly popular conspiracy theorist.
[00:29:34.215 --> 00:29:37.278]  A popular conspiracy theory talk show called InfoWars.
[00:29:37.458 --> 00:29:39.679]  Alex Jones is now in an Austin jail.
[00:29:39.759 --> 00:29:40.480]  These people are a
[00:29:40.660 --> 00:29:42.661]  They're never going to stop.
[00:29:43.081 --> 00:29:49.704]  They're never going to deviate from their program until we stop them.
[00:29:49.744 --> 00:29:56.348]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[00:29:57.048 --> 00:30:00.189]  Intellectually, it's begun.
[00:30:00.229 --> 00:30:01.410]  You can feel it.
[00:30:09.844 --> 00:30:13.365]  The government's Department of Homeland Security is buying up loads of ammo.
[00:30:13.505 --> 00:30:17.466]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:30:17.786 --> 00:30:19.246]  Can you put two and two together?
[00:30:19.566 --> 00:30:27.148]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:30:27.428 --> 00:30:28.268]  But for how long?
[00:30:28.568 --> 00:30:34.829]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:30:35.209 --> 00:30:38.010]  Infidel Body Armor just won't quit.
[00:30:39.443 --> 00:30:40.443]  DNA Force.
[00:30:40.483 --> 00:30:43.725]  When cells become toxic, they die early and aging sets in.
[00:30:43.745 --> 00:30:44.785]  DNA Force.
[00:30:44.905 --> 00:30:52.948]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:30:53.069 --> 00:30:58.131]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:30:58.151 --> 00:30:59.151]  DNA Force.
[00:30:59.191 --> 00:31:01.072]  We now have the synergistic solution.
[00:31:01.192 --> 00:31:05.534]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:31:05.554 --> 00:31:06.294]  DNA Force.
[00:31:09.435 --> 00:31:10.676]  Another major health threat.
[00:31:10.696 --> 00:31:15.599]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:31:15.679 --> 00:31:18.320]  Ohio's governor declaring a state of emergency.
[00:31:18.360 --> 00:31:25.124]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:31:25.405 --> 00:31:28.266]  If there's a water emergency, will you be prepared?
[00:31:28.406 --> 00:31:31.328]  Panicked residents forming long lines throughout the day.
[00:31:31.348 --> 00:31:33.329]  We're here at a supermarket in Toledo.
[00:31:33.369 --> 00:31:36.191]  You can see the shelves empty where water once was.
[00:31:36.271 --> 00:31:41.793]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:31:42.013 --> 00:31:45.495]  Water which will not be available at your local grocery store.
[00:31:45.515 --> 00:31:48.496]  There's a mad dash on right now to stock up on supplies.
[00:31:48.616 --> 00:31:55.699]  The ProPure ProOne G2.0 Water Filtration System is a must-have for every modern, independently-minded household.
[00:31:55.919 --> 00:31:58.980]  Protect your family's safety during an emergency.
[00:31:59.140 --> 00:32:05.403]  Go to infowarsstore.com today to purchase your ProPure ProOne G2.0 Water Filtration System.
[00:32:05.543 --> 00:32:08.024]  Or call 1-888-253-3139.
[00:32:09.065 --> 00:32:16.128]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:32:16.228 --> 00:32:18.389]  But it's not just the air outside that's toxic.
[00:32:18.589 --> 00:32:23.692]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:32:23.872 --> 00:32:28.894]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:32:29.034 --> 00:32:32.056]  There are more than 42 million smokers in the United States.
[00:32:32.336 --> 00:32:36.218]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:32:36.419 --> 00:32:40.661]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[00:32:40.741 --> 00:32:50.807]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:32:50.967 --> 00:32:58.692]  Made with organic and wild cultivated herbs and manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient store
[00:32:58.712 --> 00:32:59.232]  Coast to coast.
[00:32:59.252 --> 00:33:00.033]  Direct from Austin.
[00:33:00.073 --> 00:33:02.054]  You're listening to the Alex Jones Broadcasting Network.
[00:33:30.874 --> 00:33:33.881]  Crashing through the lies and disinformation.
[00:33:34.463 --> 00:33:38.632]  It's Alex Jones on the GCN Radio Network.
[00:33:47.842 --> 00:33:53.806]  This is the Alex Jones Show Sunday edition with me, Paul Joseph Watson, InfoWars.com.
[00:33:54.666 --> 00:33:56.448]  And riding shotgun is David Knight.
[00:33:56.468 --> 00:34:12.098]  Of course, we just played the clip before the break of David Cameron comparing anybody who questions the official narrative of 7-7 or 9-11 or indeed any terrorist event or any explanation behind the rise of ISIS in the Middle East, in Syria, in Iraq.
[00:34:12.998 --> 00:34:24.143]  Two conspiracy theorists who basically said that anybody who says that, who questions the official narrative, is a recruiter for ISIS insurgents in the Middle East.
[00:34:24.743 --> 00:34:39.109]  Of course, we've also got the Saudi prince, the ex-ambassador to the US, saying that the ultimate agenda behind the attack on ISIS in Syria is the removal of Assad, regime change in that country.
[00:34:39.590 --> 00:34:41.851]  So we're going to go to that clip now and discuss it.
[00:34:41.911 --> 00:34:42.471]  Here's the clip.
[00:34:42.847 --> 00:34:49.053]  Are these airstrikes against ISIS the first step in then ultimately removing Assad?
[00:34:49.413 --> 00:34:51.475]  I don't know, but I hope they are.
[00:34:52.296 --> 00:34:57.821]  Because you can't simply deal with ISIS and not deal with Assad.
[00:34:58.122 --> 00:34:59.743]  There were Saudi warplanes involved?
[00:35:00.083 --> 00:35:00.644]  Absolutely.
[00:35:00.924 --> 00:35:02.626]  Muslims dropping bombs on Muslims?
[00:35:02.726 --> 00:35:07.811]  Well, you know, we don't consider ISIS as being a Muslim group because of what they do to Islam.
[00:35:08.567 --> 00:35:10.828]  But they say they are creating an Islamic state.
[00:35:11.569 --> 00:35:12.450]  That's what they claim.
[00:35:12.990 --> 00:35:15.732]  And unfortunately, some people believe them.
[00:35:16.212 --> 00:35:19.094]  But their actions belie their words.
[00:35:20.475 --> 00:35:27.159]  You don't simply create an Islamic state by chopping people's heads off and enforcing your opinion on them.
[00:35:27.599 --> 00:35:29.841]  Do you hope that the U.S.
[00:35:29.861 --> 00:35:31.662]  will go beyond airstrikes?
[00:35:32.659 --> 00:35:33.880]  You mean send ground troops?
[00:35:34.400 --> 00:35:34.620]  Yes.
[00:35:35.960 --> 00:35:40.863]  I think if the need for it arises, I hope the President will change his mind.
[00:35:41.263 --> 00:35:43.404]  Would Saudi Arabia be willing to send in ground troops?
[00:35:43.464 --> 00:35:45.425]  Look, we sent in our aircraft.
[00:35:45.645 --> 00:35:48.426]  I don't see any reason why we shouldn't send in our ground troops.
[00:35:48.946 --> 00:35:57.270]  You saw what the Iranians said, that this effort by your country and others was illegal in Syria.
[00:35:58.149 --> 00:36:00.690]  What about his troops being on the ground killing Syrians?
[00:36:01.810 --> 00:36:17.754]  This is the irony and, if you like, the rather arrogant attitude that they give themselves the license to send troops to kill Syrians, but then, when we try to defend the Syrian people, they say that is illegal.
[00:36:17.954 --> 00:36:18.794]  That's unacceptable.
[00:36:22.035 --> 00:36:22.815]  That's pretty amazing.
[00:36:24.198 --> 00:36:28.063]  I mean, they have done everything they can to come after Syria.
[00:36:28.503 --> 00:36:31.948]  They'll even make alliances with Israel, the Saudis.
[00:36:32.188 --> 00:36:35.072]  So, I mean, that's pretty disingenuous to see that.
[00:36:35.976 --> 00:36:41.341]  It's also the same sort of thing as we were talking about over the break about the Asymmetric Warfare Center in Virginia.
[00:36:41.381 --> 00:36:50.129]  When I was doing research on that before Joe Biggs and I went out there, I looked at their seminar that they had back in 2006 talking about what had worked and what hadn't.
[00:36:50.350 --> 00:36:53.012]  In Iraq, basically, most of it hadn't worked.
[00:36:53.433 --> 00:36:58.938]  But what they had learned was that what motivated these people was not religious extremism.
[00:36:59.518 --> 00:37:00.619]  They were very clear about that.
[00:37:00.679 --> 00:37:05.041]  They said they're motivated by the fact that they don't have any self-determination.
[00:37:05.481 --> 00:37:09.063]  They don't have any control over their lives because we've invaded them.
[00:37:09.103 --> 00:37:10.263]  That's what they're fighting against.
[00:37:10.403 --> 00:37:16.847]  I mean, it's the same type of... It's not some kind of Islamic caliphate that's really motivating this terrorism.
[00:37:16.867 --> 00:37:22.009]  And of course, that's presuming that this is an organic, natural resistance, a blowback.
[00:37:22.309 --> 00:37:23.250]  It's much deeper than that.
[00:37:24.150 --> 00:37:32.261]  This government has been, as you pointed out many times, training, equipping, fostering this, trying to come up with every excuse they can to get into Syria.
[00:37:32.541 --> 00:37:32.761]  Right.
[00:37:33.582 --> 00:37:39.189]  And every academic study, there's a Washington blog post article on this,
[00:37:40.202 --> 00:37:41.703]  Which basically goes through the list.
[00:37:41.843 --> 00:37:53.267]  Every academic study proves that the main wellspring of terrorism in the Middle East is the fact that the US, the UK, the NATO countries are flooding the region with weapons, are bombing the area.
[00:37:53.287 --> 00:37:56.168]  This radicalizes the region, this creates terrorists.
[00:37:56.608 --> 00:38:01.930]  It has nothing to do with, as David Cameron said before the break, you know, quote, conspiracy theories.
[00:38:02.290 --> 00:38:04.711]  And then we have the nerve of Saudi Arabia
[00:38:05.191 --> 00:38:15.938]  To lecturers on combating terrorism when Saudi Arabia has beheaded more people in the last month alone than ISIS has beheaded since its foundation.
[00:38:16.459 --> 00:38:28.387]  You know, Saudi Arabia, a country that treats female drivers as terrorists under their new anti-terror law, a theocratic dictatorship whose legal system is completely brutal, arcane.
[00:38:29.187 --> 00:38:43.912]  Based on Sharia law, which ISIS embraces itself, and yet they're supposedly engaged in the attacks against ISIS, the 28 pages that were censored from the 9-11 Commission report implicated Saudi Arabia in the attacks.
[00:38:44.372 --> 00:38:47.313]  And now we've got them lecturing us on how to fight terrorism.
[00:38:47.353 --> 00:38:48.353]  It's pretty rich, isn't it?
[00:38:48.533 --> 00:38:49.054]  Yeah, yeah.
[00:38:49.214 --> 00:38:53.255]  And telling us that we need to commit money and personnel into this.
[00:38:53.315 --> 00:38:55.176]  This is clearly, they have a lot of
[00:38:56.556 --> 00:39:05.504]  A lot of interest that they're not talking about in this area that will allow them to even make allies with people like Israel that they say are their sworn enemies.
[00:39:05.905 --> 00:39:09.188]  They have an agenda here that is far beyond what they're saying.
[00:39:10.495 --> 00:39:34.346]  And we shouldn't forget that Saudi Arabia, along with Qatar, Jordan, and here you see the graph, charts show that US policy has increased terror attacks in Iraq, in Afghanistan, if you scroll down the list there, since the US invasion of Iraq in 2003, you see that terrorist attacks have risen since the declaration of the War on Terror in 2001.
[00:39:34.946 --> 00:39:38.228]  Iraq, Afghanistan, the Middle East in general,
[00:39:39.398 --> 00:39:46.122]  US military involvement in the Middle East does not combat terrorism, which is again why we see these airstrikes on ISIS.
[00:39:46.642 --> 00:39:54.067]  It's not going to have the desired effect, based on the past 15 years of history, even in Asia, as you see from these graphs.
[00:39:55.067 --> 00:39:58.430]  It's had the opposite effect because they don't want a stable Middle East.
[00:39:58.490 --> 00:39:59.311]  That's the whole point.
[00:39:59.691 --> 00:40:04.154]  And in fact, another article that we can get to is defense contractors are making a killing.
[00:40:05.395 --> 00:40:14.442]  As a result of these airstrikes on ISIS, this is out of firstlook.org, defense contractor stocks have far exceeded the performance of the broader market.
[00:40:14.462 --> 00:40:19.346]  The Bloomberg index of the four largest Pentagon contractors rose 19% this year compared to
[00:40:22.728 --> 00:40:24.530]  2.2% for the S&P 500.
[00:40:25.410 --> 00:40:27.912]  So again, ISIS are the best enemies money can buy.
[00:40:27.932 --> 00:40:38.059]  You know, in the United States there's a lot of talk about the infrastructure collapsing, the bridges are crumbling, 21 trillion in debt by the end of this year.
[00:40:38.520 --> 00:40:49.608]  But, you know, don't worry, there's plenty of money available to bomb the terrorists that the United States, the Obama administration created in the first place as a result of arming these jihadists in Syria.
[00:40:50.168 --> 00:40:51.229]  You see it there out of CNN money.
[00:40:51.249 --> 00:40:52.910]  You're running into debt with China to do this.
[00:40:53.470 --> 00:40:53.870]  Exactly.
[00:40:54.150 --> 00:40:57.132]  Defense stocks up big as ISIS crisis escalates.
[00:40:57.152 --> 00:41:09.359]  So, the main beneficiaries from the bombardment of ISIS in Syria and Iraq are the military-industrial complex that has a rotating door with Washington, with the Obama administration.
[00:41:09.779 --> 00:41:10.880]  They've got new profit centers.
[00:41:11.300 --> 00:41:13.521]  They always had the Cold War that was reliable for them.
[00:41:13.541 --> 00:41:19.505]  When that disappeared, they needed Islamic fundamentalists as a new profit center, terrorism as a new profit center.
[00:41:19.545 --> 00:41:28.811]  They were able to move that into a massive new business of equipping the police, militarizing the police, and now they've brought back the Cold War!
[00:41:29.031 --> 00:41:33.574]  So, I mean, this is salad days for the military-industrial complex.
[00:41:33.594 --> 00:41:34.895]  They've never seen anything like this.
[00:41:35.456 --> 00:41:36.656]  And I just want to point out, too,
[00:41:37.717 --> 00:41:53.580]  Just as they said in Foreign Affairs Magazine, just as the Asymmetric Warfare Center said, blowback is a real phenomenon in these areas and it's when they go in and take away these people's self-determination that they then start, that makes them
[00:41:55.003 --> 00:41:55.844]  We're good to go.
[00:42:14.827 --> 00:42:22.433]  Taking over, invading these countries, denying them their self-determination, they have no economic future, that is driving them into religious extremism.
[00:42:22.753 --> 00:42:38.005]  So it's the opposite way around, and yet they're coming in and saying it's religious extremism, so we need to take that down, and then broadening that out to any criticism of 9-11, of 7-7, and of the government's official story, any criticism of the government, period.
[00:42:39.491 --> 00:42:39.851]  Exactly.
[00:42:39.871 --> 00:42:42.673]  And then we have Obama on CBS.
[00:42:42.693 --> 00:42:45.235]  We're going to get to his comments after the break.
[00:42:45.675 --> 00:42:55.442]  But he basically acknowledged that the growth of ISIS or ISIL in the Middle East, in Syria and Iraq, was directly as a result of the destabilization of Syria.
[00:42:55.782 --> 00:43:03.587]  Of course, what he didn't say were the causes, were the influences that led to the destabilization of Syria, which was the arming of the so-called moderate rebels.
[00:43:03.627 --> 00:43:04.968]  We'll get to that after the break.
[00:43:05.469 --> 00:43:06.389]  The Alex Jones Show.
[00:43:06.629 --> 00:43:07.170]  Stay tuned.
[00:43:07.250 --> 00:43:07.970]  Infowars.com.
[00:43:10.285 --> 00:43:13.806]  The government's Department of Homeland Security is buying up loads of ammo.
[00:43:13.946 --> 00:43:17.907]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:43:18.228 --> 00:43:19.688]  Can you put two and two together?
[00:43:20.008 --> 00:43:27.590]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:43:27.871 --> 00:43:28.711]  But for how long?
[00:43:29.011 --> 00:43:35.273]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:43:35.633 --> 00:43:38.454]  Infidel Body Armor just won't quit.
[00:43:39.815 --> 00:43:40.816]  DNA Force.
[00:43:40.876 --> 00:43:44.118]  When cells become toxic, they die early and aging sets in.
[00:43:44.158 --> 00:43:45.178]  DNA Force.
[00:43:45.299 --> 00:43:53.344]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:43:53.464 --> 00:43:58.507]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:43:58.547 --> 00:43:59.528]  DNA Force.
[00:43:59.588 --> 00:44:01.429]  We now have the synergistic solution.
[00:44:01.589 --> 00:44:05.932]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:44:05.952 --> 00:44:06.692]  DNA Force.
[00:44:09.814 --> 00:44:15.920]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forklift situation?
[00:44:15.960 --> 00:44:19.303]  The police are shoving people, shoving Alex, shoving the crowd.
[00:44:19.403 --> 00:44:21.005]  Here we go, folks, I'm being assaulted!
[00:44:21.045 --> 00:44:27.290]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[00:44:27.411 --> 00:44:33.296]  Is this another false flag stage attack to take our civil liberties and put more homeless in security by sticking our hands down on the streets?
[00:44:33.456 --> 00:44:37.217]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:44:37.397 --> 00:44:40.278]  And that's what PrisonPlanet.TV is designed to do.
[00:44:40.298 --> 00:44:48.481]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:44:48.741 --> 00:44:50.802]  What we see now is a war against reality.
[00:44:50.862 --> 00:44:51.882]  It's a war against the truth.
[00:44:52.262 --> 00:45:01.008]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:45:01.208 --> 00:45:03.650]  Visit InfoWarsNews.com today.
[00:45:03.870 --> 00:45:08.173]  Become a member, share your membership, and help take the info war to the next level.
[00:45:09.762 --> 00:45:19.268]  Using unparalleled research and the development of a synergistic formulation based around the key concepts of super oxygenation, the next level in cleansing is here.
[00:45:19.408 --> 00:45:29.173]  With key ingredients backed by real clinical studies, the new Oxy Powder, available through InfoWars Life, was invented during Dr. Group's research on the toxification of our bodies.
[00:45:29.333 --> 00:45:32.255]  Many herbal colon cleansers are harsh on the body,
[00:45:32.475 --> 00:45:33.076]  I think so.
[00:45:47.432 --> 00:45:47.692]  We're good.
[00:46:10.200 --> 00:46:11.281]  Open your eyes.
[00:46:11.721 --> 00:46:14.642]  It's time to give your eyes a powerful nutritional boost.
[00:46:15.143 --> 00:46:21.286]  Sight is the primary input to the brain, arguably making eyesight the most important sense we have.
[00:46:21.626 --> 00:46:29.590]  And just like the other important organs in our bodies, our eyes function at peak levels when they are fed the proper amounts of essential nutrition.
[00:46:29.970 --> 00:46:31.052]  Open your eyes!
[00:46:31.372 --> 00:46:46.353]  Combining key ingredients like vitamin A, zinc, lutein, proprietary saffron bulb extracts and more, Occupower by InfoWars Life is a new formulation specifically designed to nutritionally assist the natural function of healthy eyes.
[00:46:46.953 --> 00:46:54.421]  Optimize the natural power of your eyes with the latest addition to the super high quality InfoWars Live formulations, Occupower.
[00:46:54.702 --> 00:46:59.887]  Go to InfoWarsLive.com or InfoWarsStore.com to order Occupower.
[00:47:00.228 --> 00:47:00.708]  Or call 1-888-253-3139.
[00:47:00.728 --> 00:47:01.129]  Occupower.
[00:47:01.169 --> 00:47:01.910]  Open your eyes.
[00:47:10.942 --> 00:47:12.102]  Coast to Coast.
[00:47:12.483 --> 00:47:13.843]  Direct from Austin.
[00:47:14.523 --> 00:47:18.645]  You're listening to the Alex Jones Broadcasting Network.
[00:47:31.530 --> 00:47:33.631]  Waging war on corruption.
[00:47:34.151 --> 00:47:35.552]  It's Alex Jones.
[00:47:43.897 --> 00:47:49.199]  It's the Alex Jones Show Sunday edition with me, Paul Joseph Watson and David Knight.
[00:47:49.219 --> 00:47:56.721]  We're going to go to this CBS News clip where Obama gave some very interesting comments today regarding ISIS.
[00:47:56.821 --> 00:48:06.425]  He basically acknowledged that the growth of ISIS in Syria and Iraq came about as a result of the destabilization of Syria, which of course
[00:48:07.245 --> 00:48:12.372]  Was a direct result of the US arming the moderate rebels against the Assad government.
[00:48:12.832 --> 00:48:21.903]  Obama didn't admit that in his quote, but he certainly went kind of a limited hangout some part of the way to acknowledging that situation.
[00:48:21.963 --> 00:48:23.445]  So here's the clip from CBS News.
[00:48:26.112 --> 00:48:43.492]  Well, I think our head of the intelligence community, Jim Clappers, acknowledged that I think they underestimated what had been taking place in Syria.
[00:48:44.603 --> 00:48:56.411]  Essentially what happened with ISIL was that you had Al-Qaeda in Iraq, which was a vicious group, but our marines were able to quash with the help of Sunni tribes.
[00:48:57.431 --> 00:49:10.240]  They went back underground, but over the past couple of years, during the chaos of the Syrian civil war, where essentially you have huge swaths of the country that are completely ungoverned,
[00:49:11.127 --> 00:49:26.205]  They were able to reconstitute themselves and take advantage of that chaos and attract foreign fighters who believed in their jihadist nonsense and traveled everywhere from Europe to the United States to Australia to
[00:49:27.046 --> 00:49:46.838]  uh... other parts of the muslim world converging on syria and so this became ground zero for jihadists around the world and they've been very savvy in terms of their social media in some cases you have old remnants of saddam hussein's uh... military that had been expunged from the iraqi military
[00:49:48.599 --> 00:49:53.922]  Which gave them some traditional military capacity and not just terrorist capacity.
[00:49:54.702 --> 00:50:04.247]  And this is one of the challenges that we're going to have generally is where you've got states that are failing or in the midst of civil war, these kinds of organizations thrive.
[00:50:05.148 --> 00:50:10.090]  That's why it's so important for us to recognize part of our solution here is going to be military.
[00:50:10.251 --> 00:50:13.512]  We just have to push them back and shrink their base.
[00:50:13.992 --> 00:50:16.194]  So, Obama is basically acknowledging that
[00:50:16.974 --> 00:50:23.620]  With the rise of jihadists, destabilisation in Syria, of course in Libya as well, that's where terrorists thrive.
[00:50:23.640 --> 00:50:26.803]  But of course we know in Libya, they arm the jihadists.
[00:50:26.863 --> 00:50:29.646]  I mean look at Libya now, it's a complete failed state.
[00:50:30.767 --> 00:50:31.468]  Drug lords
[00:50:32.108 --> 00:50:34.931]  Gangs of terrorist militants are running the country.
[00:50:35.291 --> 00:50:40.757]  You know, black people are locked up in concentration camps as a direct result of U.S.
[00:50:40.917 --> 00:50:42.939]  airstrikes on Libya in 2011.
[00:50:43.780 --> 00:50:47.483]  We're seeing that same process again unfolding in Syria.
[00:50:48.044 --> 00:50:53.489]  So, you know, they destabilized the governments of Assad, of Gaddafi, the secular
[00:50:54.210 --> 00:51:10.148]  Mainly moderate, of course, they were proxy dictatorships in a sense, but there were no mass terrorist attacks and destabilization campaigns in Libya, in Syria, before the United States, the United Kingdom and the NATO countries started arming these jihadist rebels.
[00:51:11.309 --> 00:51:16.012]  Obama talks about, quote, jihadist nonsense in this CBS interview.
[00:51:16.452 --> 00:51:20.915]  They funded, they bankrolled, they armed the jihadist nonsense to begin with.
[00:51:20.935 --> 00:51:26.298]  The terrorists from Libya crossed into Syria to start that destabilization campaign.
[00:51:26.318 --> 00:51:28.220]  So I thought that it was interesting that
[00:51:28.820 --> 00:51:58.680]  You know, he goes some way to acknowledging that the primary cause of the growth of ISIS was the destabilization of these countries, without admitting to the fact that it was the United States foreign policy in alignment with NATO, which was a deliberate attempt to create that destabilization in the first place, which of course led to Syria, led to the growth of ISIS, led to Benghazi, and basically this jihadist control over the region, David Knight.
[00:51:59.622 --> 00:52:02.208]  I thought it was interesting that he was talking about jihadists from around the world.
[00:52:02.268 --> 00:52:08.202]  Just as I had mentioned, they were trying to sell the narrative about a month ago that there were 300 Americans that had gone over there to fight.
[00:52:08.820 --> 00:52:09.801]  Turns out it's not even that.
[00:52:09.921 --> 00:52:12.102]  Now they're admitting the FBI is saying, maybe 12.
[00:52:12.262 --> 00:52:17.805]  That's hardly an international movement that we need to be concerned about.
[00:52:18.546 --> 00:52:21.567]  But it really shows, just look at the last couple of years.
[00:52:21.607 --> 00:52:29.812]  As we've been pointing out, the fake sarin gas attacks that they had a year ago, trying to lay that solely on the Syrian administration.
[00:52:30.332 --> 00:52:34.035]  And then earlier than that, there had been some other sarin gas attacks.
[00:52:34.335 --> 00:52:37.357]  And you had, after we were pointing out that there were
[00:52:38.357 --> 00:52:49.024]  There were reports that it was done by the Saudis, there were reports that it was not from Assad, and there were reports that back earlier in the spring, it had been a homegrown sarin gas.
[00:52:49.044 --> 00:52:56.028]  And of course, they were trying to sell the narrative that only the Assad regime could have sarin gas, and at that point, you had even the American military.
[00:52:56.528 --> 00:53:16.485]  Join with UN inspectors and with Russian inspectors and say yeah, they do have the capability to do sarin gas So that whole thing fizzled away But they've looked for every kind of excuse they can to provoke an involvement of American forces in Syria because their ultimate goal as we've been told For a long time is to take down the Syrian regime.
[00:53:16.505 --> 00:53:19.408]  That's one of the regimes on the list to be taken down
[00:53:20.450 --> 00:53:22.311]  And that's what the Saudi Prince... Wesley Clarke.
[00:53:22.611 --> 00:53:23.431]  Yeah, Wesley Clarke.
[00:53:23.451 --> 00:53:26.772]  The seven countries to be taken down in the aftermath of 9-11.
[00:53:26.792 --> 00:53:28.593]  That's what the Saudi Prince admitted earlier.
[00:53:29.073 --> 00:53:34.774]  The ultimate agenda behind targeting ISIS is to affect regime change in Syria.
[00:53:34.835 --> 00:53:36.475]  So that's now an open secret.
[00:53:37.055 --> 00:53:45.478]  We're going to switch now in the last four or five minutes in this segment to this foreign affairs piece, which of course is the publication of the CFR.
[00:53:46.118 --> 00:53:50.160]  It's, you know, it's the conversations that the elite are having with each other.
[00:53:50.560 --> 00:53:55.783]  You can see it here, the American distemper when polarization confronts the United States.
[00:53:56.204 --> 00:53:58.665]  Madisonian check and balance political system.
[00:53:59.005 --> 00:54:00.966]  The result is devastating.
[00:54:01.506 --> 00:54:08.890]  And what this article is about, it's a nine, ten page article amidst a selection of other articles.
[00:54:08.951 --> 00:54:12.953]  It's basically almost half of the magazine for this September, October edition.
[00:54:13.873 --> 00:54:24.119]  It's about the blind panic that the elite finds itself in as a result of the growth of the distemper, as they call it, the populist uprising.
[00:54:24.159 --> 00:54:28.542]  There you see it on the CFR website, America in Decay, the sources of political dysfunction.
[00:54:29.362 --> 00:54:48.469]  And it's talking about how they need to, here's a quote directly from the article, leaders must learn to co-opt, co-opt, that's the key phrase, and channel popular passions, addressing political outsiders legitimate grievances, while bypassing their simplistic solutions.
[00:54:48.949 --> 00:54:52.691]  So they admit that this populist uprising, which mainly focuses on
