[00:00:04.946 --> 00:00:06.187]  There is a war.
[00:28:38.232 --> 00:28:44.374]  Uh, uh, uh, food stamp card and then buying, you know, the last card's full of alcohol and you're paying for that with lots of cash.
[00:28:44.774 --> 00:29:02.980]  And then I started noticing, you know, crime in this, uh, newspaper report, crime on this television report here, you know, about Hispanic hyphenated surname, individuals creating crimes or, and, and North Carolina is just not, has not been a bastion of, uh, hyphenated, uh, surname.
[00:29:03.340 --> 00:29:07.161]  All these flags, red flags started coming together and it just led me to the point where
[00:29:07.677 --> 00:29:09.217]  You know, what's going on here?
[00:29:09.357 --> 00:29:10.658]  And I started looking into it.
[00:29:10.818 --> 00:29:15.019]  And the more you look into it, the more you find the effort is to hide it.
[00:29:17.179 --> 00:29:27.462]  There's no, the crimes by illegal aliens are not compiled by any government agency anywhere in the United States as far as the public being able to access it.
[00:29:28.542 --> 00:29:30.202]  So I just decided that, you know what?
[00:29:30.622 --> 00:29:33.663]  I'll start cataloging it in North Carolina.
[00:29:34.426 --> 00:29:37.908]  And we first started out just listing all the crimes that we could find, and here's how we do it.
[00:29:37.948 --> 00:29:43.830]  We just started scouring the web, any kind of news reports, police reports.
[00:29:43.870 --> 00:29:46.091]  In North Carolina, there are 100 counties.
[00:29:46.632 --> 00:29:52.915]  So the first thing I did was go to all of the counties' sheriff's department's arrest records, and they're all online.
[00:29:54.795 --> 00:30:00.378]  And then we started going through all of the, like, TV station websites.
[00:30:01.178 --> 00:30:06.683]  Uh, newspaper websites, radio station websites, they'll have a crime section there on every one of those.
[00:30:07.524 --> 00:30:13.689]  And obviously, uh, in every county there are cities and towns and municipalities that have their own police agencies.
[00:30:14.750 --> 00:30:22.057]  And so all of this stuff is online and it takes a herculean effort to try to compile this stuff.
[00:30:22.737 --> 00:30:28.082]  The numbers you're seeing now are not nearly all of it because it's physically impossible for
[00:30:29.378 --> 00:30:37.420]  Us as an organization with the limited people and resources we have to actually, you know, check all of those resources.
[00:30:37.860 --> 00:30:49.902]  And so we go through every day of every county of every name from A to Z and pick out the ones that we suspect of being illegal.
[00:30:50.682 --> 00:30:58.204]  And because of the charge, indecent liberties with a child is more prevalent to an illegal or someone from Central America or
[00:30:59.213 --> 00:31:02.174]  Uh, you know, Hispanic or Spanish background nation.
[00:31:03.294 --> 00:31:06.135]  Now, that's not to say that Americans don't do it too, however.
[00:31:07.075 --> 00:31:23.320]  Um, and the way, what we do is once we get the court date, it has the arrest record number, the court docket number, and the, we take that number and go to the specific county where the person was arrested and get that agency's police report.
[00:31:24.481 --> 00:31:25.901]  And on there, it'll say,
[00:31:27.461 --> 00:31:31.002]  Needs an interpreter first for court.
[00:31:31.322 --> 00:31:32.543]  Well, that's a dead giveaway.
[00:31:32.763 --> 00:31:34.403]  First of all, the person doesn't speak English.
[00:31:34.443 --> 00:31:41.086]  Well, then obviously, 99% chance, 99.9% chance that they're illegal.
[00:31:41.386 --> 00:31:42.546]  They're illegally in the country.
[00:31:42.846 --> 00:31:53.070]  Now, down at the bottom of all of our reports, underneath all the court dockets, we have listed the articles, the news articles that we find with the links to them.
[00:31:53.130 --> 00:31:55.531]  And in many of those, they will actually say,
[00:31:56.004 --> 00:31:59.585]  This person is an illegal immigrant or being held on ICE charges.
[00:31:59.965 --> 00:32:06.506]  Oh, it's killing us literally and figuratively in the pocketbook and, you know, figuratively.
[00:32:06.866 --> 00:32:11.587]  I mean, literally, people are dying from DWI, hit and run.
[00:32:11.607 --> 00:32:25.329]  North Carolina spent, let me get this right, I believe it was $2.2 billion in tax money just to educate, incarcerate, and give emergency medical treatment to illegals in North Carolina alone.
[00:32:26.489 --> 00:32:27.030]  I don't think so.
[00:32:42.126 --> 00:32:42.726]  It's a mess.
[00:32:43.127 --> 00:32:51.892]  Back in 2006, illegals were responsible for murdering an average of 12 Americans per day and 13 DUI deaths per day.
[00:32:52.372 --> 00:33:03.118]  Eight years later, those statistics continue to be swept under the rug as Obama opens the door for total decimation of America's middle class by fiat.
[00:33:03.679 --> 00:33:05.980]  John Bowne for Infowars.com.
[00:33:07.159 --> 00:33:08.760]  Thank you for tuning into the show tonight.
[00:33:08.860 --> 00:33:13.962]  If you're watching us on YouTube, please go over to PrisonPlanet.tv and become a subscriber.
[00:33:14.342 --> 00:33:19.944]  You can get instant access to all of our content, including stuff that's not even on the internet.
[00:33:19.964 --> 00:33:22.065]  It goes back about 18 years.
[00:33:22.245 --> 00:33:27.827]  And you can always share your username and password with up to 11 people at the same time.
[00:33:28.187 --> 00:33:30.608]  And of course, your support helps this broadcast.
[00:33:30.988 --> 00:33:33.169]  We'll see you here again tomorrow at 7 p.m.
[00:33:33.229 --> 00:33:33.549]  Central.
[00:33:42.785 --> 00:33:46.711]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:33:46.771 --> 00:33:49.255]  Central at InfoWarsNews.com.
[00:33:49.476 --> 00:33:56.347]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
