[00:00:00.211 --> 00:00:00.836]  Okay.
[00:40:42.283 --> 00:40:46.605]  In fact, that was a low estimate by the group that broke it all down in a study.
[00:40:49.676 --> 00:41:01.107]  That this is UNESCO, this is UN treaties unimplemented, but California and New York and others, and cities, they call it UN-munialization under Agenda 21, cities are adopting it.
[00:41:01.107 --> 00:41:08.314]  Austin, where my mother grew up, I believe the best city in Texas, bar none for a big town.
[00:41:08.314 --> 00:41:09.675]  For a big city, it's great.
[00:41:09.675 --> 00:41:12.638]  A lot of other small towns that are much better.
[00:41:12.638 --> 00:41:13.579]  Austin used to be a small town.
[00:41:15.295 --> 00:41:16.936]  40,000 people when my mom grew up here.
[00:41:16.936 --> 00:41:20.158]  Now it's 2 million, but it'll be 4 million in another 10 years?
[00:41:20.158 --> 00:41:22.119]  It's just exploding.
[00:41:22.119 --> 00:41:25.060]  But it's officially under UN control.
[00:41:25.060 --> 00:41:28.722]  They don't follow the Constitution, Bill of Rights.
[00:41:28.722 --> 00:41:42.408]  And there's some old-line liberals here, so there's some nice things about old-line liberals about it's not too police-statey and some other things, but it's got that modern UN thing to it that's seen as trendy and sexy.
[00:41:42.408 --> 00:41:43.249]  It's actually a nightmare.
[00:41:44.315 --> 00:41:45.236]  So that's coming up.
[00:41:45.236 --> 00:41:47.597]  FBI says no one killed at Sandy Hook.
[00:41:47.597 --> 00:41:51.640]  Agency publishes crime reports showing zero murders occurred in Newtown in 2012.
[00:41:51.640 --> 00:41:56.683]  And people can say, well, that must be an FBI crime statistic mistake.
[00:41:56.683 --> 00:41:57.924]  And that does happen sometimes.
[00:41:58.598 --> 00:42:03.920]  I'm a big critic of a lot of what the FBI does, but their statistics have been known over the years to be the best in the world.
[00:42:03.920 --> 00:42:20.727]  Started by J. Edgar Hoover, that's what he was, was a statistician, and basically a filing clerk, who was a master at organizational skills, and it's the model worldwide in colleges for statistics, because it's gathered locally and then compiled.
[00:42:20.727 --> 00:42:25.389]  Remember the FBI didn't put Osama Bin Laden on the most wanted list for 9-11?
[00:42:28.601 --> 00:42:31.362]  I guess because they didn't want a bounty out there for him or something?
[00:42:31.362 --> 00:42:39.164]  Four years, three, four years after we were making a big deal about it, and there have been national news stories about it, they still wouldn't put him on the most wanted list.
[00:42:39.164 --> 00:42:41.565]  So, is this some kind of inside joke or something?
[00:42:41.565 --> 00:42:46.306]  We're going to talk to Wolfgang Halbig about that coming up.
[00:42:46.306 --> 00:42:52.348]  Cop asks man for a license, shoots him when he goes to get it, WLTX.
[00:42:52.348 --> 00:42:54.789]  The guy's at a gas station, gassing his car up.
[00:42:56.664 --> 00:42:59.645]  If you're a TV viewer, you can see this at Infowars.com forward slash show.
[00:42:59.645 --> 00:43:01.746]  If you're a radio listener, go to Infowars.com.
[00:43:01.746 --> 00:43:06.807]  We have the video from WLTX out of South Carolina, Columbia, South Carolina up there.
[00:43:06.807 --> 00:43:09.768]  And talk about instinctive shooting.
[00:43:09.768 --> 00:43:10.668]  I mean, this is scary.
[00:43:10.668 --> 00:43:14.390]  The guy's gassing his car up.
[00:43:14.390 --> 00:43:19.391]  And we're showing the video now.
[00:43:19.391 --> 00:43:23.572]  And he says, give me your license.
[00:43:23.572 --> 00:43:25.053]  So the guy turns around to get it.
[00:43:27.003 --> 00:43:30.625]  He does do it a little quickly.
[00:43:30.625 --> 00:43:35.987]  Almost like a kid when you're saying, put your shoes on, and they kind of stomp and you know, sit down real fast.
[00:43:35.987 --> 00:43:40.709]  And the guy kind of turns quick, but that doesn't give you license to kill him.
[00:43:40.709 --> 00:43:43.630]  And the cop starts shooting him.
[00:43:43.630 --> 00:43:49.652]  And then he runs over to him, and the cop's such a bad shot, he didn't hit him center of mass.
[00:43:49.652 --> 00:43:52.433]  And the guy's like, man, it's my license, it's right here.
[00:43:52.433 --> 00:43:55.175]  And the cop is still like jumping on top of him after that.
[00:43:55.175 --> 00:43:55.515]  It's just...
[00:43:56.337 --> 00:44:04.641]  Go join Special Forces, and then you can actually go fight people that want to kill you, and then you can treat them all like that.
[00:44:04.641 --> 00:44:17.388]  But just, it's like an attack dog, like you open a door, and a pit bull that's been eating gunpowder comes running out, just savage, vicious, crazed.
[00:44:21.377 --> 00:44:24.219]  And then I read deeper into it, the guy wasn't even a suspect.
[00:44:24.219 --> 00:44:31.845]  I mean, one thing if it was a vehicle that matched the description of an armed robber who's thought to be dangerous and served 10 years for shooting somebody.
[00:44:31.845 --> 00:44:39.270]  Then if the guy made a move and something, and I still say it was, you know, the cop's too on edge and should not be a cop.
[00:44:39.270 --> 00:44:47.677]  But the fact that this guy hadn't even done anything, and the police are so militarized, this is how they approach you, is frightening, ladies and gentlemen.
[00:44:47.677 --> 00:44:50.359]  Because I personally, one time,
[00:44:52.304 --> 00:44:53.886]  See, I do something no other talk show host does.
[00:44:53.886 --> 00:44:57.789]  I always say it's coming up, and I just cover it right there.
[00:44:57.789 --> 00:45:09.380]  I told the story when I was a senior in high school, and I got home from the gym, and my mom said, hey, son, go up to the frozen yogurt place and get me vanilla yogurt, a pint of it.
[00:45:09.380 --> 00:45:10.942]  I said, okay.
[00:45:10.942 --> 00:45:17.408]  My mom was sitting there cooking dinner, and I drive up in my Mustang, get it, and I'm driving back, maybe going five miles over the speed limit.
[00:45:18.917 --> 00:45:30.648]  In a residential area, right by my house, cop bust a U-turn, comes flying up behind me, comes over, I roll down the window, he goes, license, registration, boom, his gun's out right to my head.
[00:45:30.648 --> 00:45:32.430]  He goes, get out of the car, get out of the car!
[00:45:33.732 --> 00:45:35.674]  And I get out and he goes, oh, that's a white belt.
[00:45:35.674 --> 00:45:39.276]  I thought it was a knife scabbard or a gun scabbard.
[00:45:39.276 --> 00:45:41.338]  He goes, oh, try not to speed.
[00:45:41.338 --> 00:45:42.459]  Sorry.
[00:45:42.459 --> 00:45:43.700]  At least he said sorry.
[00:45:43.700 --> 00:45:45.021]  It didn't blow my head off.
[00:45:45.021 --> 00:45:49.365]  Nowadays, if a cop gets mad at you half the time, they just go ahead and beat the hell out of you or take you to jail.
[00:45:49.365 --> 00:45:51.546]  Because I watch the squad car videos all the time.
[00:45:51.546 --> 00:45:53.068]  Most of these we don't even play.
[00:45:53.068 --> 00:45:54.749]  We're not even here trying to run the police down.
[00:45:54.749 --> 00:45:58.032]  Because we understand that just feeds into the whole us against them mentality.
[00:45:58.032 --> 00:45:59.273]  But I mean, come on.
[00:46:00.051 --> 00:46:00.471]  Come on.
[00:46:00.471 --> 00:46:05.694]  I mean, I've had a gun to my head over a weight belt.
[00:46:05.694 --> 00:46:07.575]  I mean, big deal if it was a knife scabber.
[00:46:07.575 --> 00:46:09.497]  Want me to grab a machete and kill you?
[00:46:09.497 --> 00:46:11.598]  I mean, they've got the cops so on edge.
[00:46:11.598 --> 00:46:12.718]  You're going to be killed any minute.
[00:46:12.718 --> 00:46:13.799]  You've got to be safe.
[00:46:13.799 --> 00:46:14.920]  Everything's about keeping you safe.
[00:46:14.920 --> 00:46:15.200]  Bull.
[00:46:16.923 --> 00:46:21.367]  They'd be telling you not to drink fluoride, not to take the vaccines, not to eat GMO.
[00:46:21.367 --> 00:46:26.231]  They'd be telling you about the hormone garbage they're putting in the printer ink and look it up, it literally feminizes you.
[00:46:26.231 --> 00:46:28.393]  They'd be telling you, they'd be warning your kids.
[00:46:28.393 --> 00:46:33.717]  It's all about only we care about you, the family, the government, the system.
[00:46:33.717 --> 00:46:36.520]  We're in the federal family like Big Sis said.
[00:46:36.520 --> 00:46:38.021]  Let's go to your phone calls.
[00:46:38.021 --> 00:46:41.384]  Manny in Texas, you want to talk stocks and Holder, go ahead.
[00:46:42.034 --> 00:46:42.475]  Yes, sir.
[00:46:42.475 --> 00:46:43.175]  Hello, Alex.
[00:46:43.175 --> 00:46:44.417]  Thank you for taking my call.
[00:46:44.417 --> 00:46:45.398]  Thanks for calling, brother.
[00:46:45.398 --> 00:46:46.860]  Just a little bit of patience with me.
[00:46:46.860 --> 00:46:57.613]  Yesterday, you had talked on the show about a gentleman dealing with exorcisms, and it really sparked my interest to talk to you, and it feeds into what's going on today.
[00:46:57.613 --> 00:47:01.117]  Do you think Eric Holder needs an exorcism, or maybe the stock market?
[00:47:02.054 --> 00:47:03.295]  No.
[00:47:03.295 --> 00:47:04.275]  Hillary Clinton?
[00:47:04.275 --> 00:47:07.597]  You know, some say she actually played Linda Blair.
[00:47:07.597 --> 00:47:10.618]  No, I'm serious, in The Exorcist.
[00:47:10.618 --> 00:47:20.683]  And that now, with Chelsea about to have a baby, they're actually saying that it may be Rosemary's baby.
[00:47:20.683 --> 00:47:26.346]  Anyway, Jesus Christ is my Lord and Savior and He has... I'm an ex-demoniac, okay?
[00:47:26.346 --> 00:47:27.747]  I have been delivered from demons.
[00:47:28.797 --> 00:47:30.878]  And I have a special relationship with God.
[00:47:30.878 --> 00:47:32.699]  He's really my best friend.
[00:47:32.699 --> 00:47:33.459]  Good.
[00:47:33.459 --> 00:47:45.584]  And I just wanted to say out there that people shouldn't mess around with dealing with exorcisms unless they're well anchored in God and know how to deal with dealing with the forces of darkness.
[00:47:45.584 --> 00:47:46.104]  I agree.
[00:47:46.104 --> 00:47:52.747]  You shouldn't watch MSNBC unless you're really ready to look into a demonic portal into the eyes of Mr. Mattow.
[00:47:52.747 --> 00:47:55.548]  Anyway, what you are, what God has shared with me,
[00:47:56.289 --> 00:48:19.311]  And he continues to share with me is what you're starting to see over the next year is a period of judgment that is coming down upon the United States for the turning away from God, trying to remove Him, the sins of our country, the arrogance, the corruption, the lying, the stealing, the cheating, the sexual sins,
[00:48:20.825 --> 00:48:45.554]  The abortions everything it's all coming to pass God has been trying to get our attention for quite some time now what has led to this to me is I've continually had a a recurring dream of seeing a nuclear explosion over cities and I have been in prayer over these particular matters and God keeps dealing with me that there is going to be a
[00:48:46.446 --> 00:48:50.349]  A situation that's going to happen and occur here in the United States.
[00:48:50.349 --> 00:48:55.513]  I don't know when, I don't know where, I just keep having this recurring dream.
[00:48:55.513 --> 00:49:04.199]  The stock market, this country has a love of money and the love of money is the root to all evil.
[00:49:04.199 --> 00:49:10.924]  It's being falsely propped up by the Fed in order to collapse it.
[00:49:10.924 --> 00:49:14.407]  And you are starting to now see the birth pangs of
[00:49:15.177 --> 00:49:19.939]  The collapse that's going to occur in the market over the next year.
[00:49:19.939 --> 00:49:24.801]  Well, yeah, if they up interest rates, that will probably mess with the markets.
[00:49:24.801 --> 00:49:26.002]  We'll see what happens.
[00:49:26.002 --> 00:49:28.423]  But I appreciate your call, sir.
[00:49:28.423 --> 00:49:31.404]  And I agree, people shouldn't mess around with demons.
[00:49:31.404 --> 00:49:34.786]  That's why we shouldn't elect one as the President of the United States.
[00:49:34.786 --> 00:49:37.607]  I don't normally say lesser of two evils, but Hillary Clinton
[00:49:38.931 --> 00:49:46.438]  I would vote for a horse manure pile before I voted for her, and that's because I'm against women.
[00:49:46.438 --> 00:49:48.880]  That's what Rachel Maddow and others are going to say.
[00:49:48.880 --> 00:49:52.423]  No, it's because I'm against criminals, and I'm sick of the Clintons.
[00:49:52.423 --> 00:49:53.844]  I would vote against the Bush, too.
[00:49:53.844 --> 00:49:55.125]  I'm sick of Bushes.
[00:49:55.125 --> 00:49:57.868]  We don't need royalty in this country.
[00:49:59.127 --> 00:50:02.690]  But as bad as the Bushes are, Hillary Clinton is worse.
[00:50:02.690 --> 00:50:05.032]  She is coming after our guns.
[00:50:05.032 --> 00:50:08.655]  She is absolutely wants state-run media.
[00:50:08.655 --> 00:50:10.976]  She helped overthrow Libyan and made jokes about it.
[00:50:10.976 --> 00:50:12.398]  We came, we saw, he died.
[00:50:12.398 --> 00:50:15.940]  Yeah, and so did 50,000 Libyans or more.
[00:50:15.940 --> 00:50:17.141]  So that's where I stand on that.
[00:50:17.141 --> 00:50:18.743]  We're going to go to break and come back with Jeff.
[00:50:19.694 --> 00:50:23.435]  And go to Brian, Tim, Josh, and others.
[00:50:23.435 --> 00:50:27.056]  Yeah, what do you think the biggest scandals of Holder's administration have been?
[00:50:27.056 --> 00:50:30.658]  Because it's important to spotlight these and not forget them.
[00:50:30.658 --> 00:50:36.259]  The stock market is down 248 points, .59 on the Dow Jones Industrial Averages.
[00:50:36.259 --> 00:50:36.700]  S&P is down 28.58.
[00:50:36.700 --> 00:50:37.840]  NASDAQ is down 79.83.
[00:50:37.840 --> 00:50:38.780]  Right now in live trading.
[00:50:38.780 --> 00:50:39.961]  All right, stay with us.
[00:50:48.490 --> 00:50:49.551]  A lot is coming up.
[00:50:49.551 --> 00:50:54.975]  The news websites are infowars.com and prisonplanet.com.
[00:50:54.975 --> 00:50:57.257]  And I hope you visit those sites and spread the word about them.
[00:50:57.257 --> 00:50:58.358]  Because the system doesn't like them.
[00:50:58.766 --> 00:51:01.947]  You heard the discussions all over the radio.
[00:51:01.947 --> 00:51:04.468]  You couldn't believe what you were hearing.
[00:51:04.468 --> 00:51:05.929]  You trusted them.
[00:51:05.929 --> 00:51:07.589]  You felt betrayed.
[00:51:07.589 --> 00:51:10.210]  Your emotions began to consume you.
[00:51:10.210 --> 00:51:11.611]  Outrage set in.
[00:51:11.611 --> 00:51:13.311]  Then, nothing.
[00:51:13.311 --> 00:51:15.532]  Days turned to weeks and months.
[00:51:15.532 --> 00:51:18.433]  Then... But they haven't.
[00:51:18.433 --> 00:51:21.735]  They're still monitoring your every move.
[00:51:21.735 --> 00:51:22.535]  It's coming.
[00:51:22.535 --> 00:51:23.455]  What's coming?
[00:51:23.455 --> 00:51:26.076]  Monitor BlocketPocket.com.
[00:51:26.076 --> 00:51:27.737]  Or will you forget?
[00:51:28.997 --> 00:51:29.978]  Hey, Boomer!
[00:51:29.978 --> 00:51:33.419]  I learned in school today that 60% of our bodies are made of water.
[00:51:33.419 --> 00:51:35.099]  Good thing we have the Berkey system.
[00:51:35.099 --> 00:51:37.040]  It's the cleanest, best water ever.
[00:51:37.040 --> 00:51:42.882]  Mom says it's because the Berkey filtration system cleans out the bad stuff and leaves only pure, delicious water.
[00:51:42.882 --> 00:51:43.722]  I know, right?
[00:51:43.722 --> 00:51:45.043]  You love it, too!
[00:51:45.043 --> 00:51:46.463]  Yeah, I'm thirsty, too.
[00:51:46.463 --> 00:51:47.504]  Let's go get some!
[00:51:47.504 --> 00:51:49.244]  Get Berkey clean water by calling 877-886-3653.
[00:51:49.244 --> 00:51:49.584]  That's 877-886-3653.
[00:51:49.584 --> 00:51:50.465]  Or visit GoBerkey.com.
[00:51:57.907 --> 00:52:00.748]  Hi folks, Alex Jones here with some important information.
[00:52:00.748 --> 00:52:05.871]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[00:52:05.871 --> 00:52:13.994]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:52:13.994 --> 00:52:18.516]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:52:18.516 --> 00:52:22.318]  MyPatriotSupply has never taken a loan or accepted outside funding.
[00:52:22.478 --> 00:52:28.420]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:52:28.420 --> 00:52:31.581]  It is rare to find companies who practice what they preach.
[00:52:31.581 --> 00:52:36.963]  And that's why I stock my pantry with high-quality, storable foods from My Patriot Supply.
[00:52:36.963 --> 00:52:45.106]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:52:45.106 --> 00:52:45.326]  That's 866-229-0927.
[00:52:57.774 --> 00:53:03.860]  If you have Candida overgrowth, just taking antifungal agents or starving yourself of sweets does not address the cause.
[00:53:03.860 --> 00:53:09.605]  Candida overgrowth is the result of a toxic, damaged, acidic, low oxygen, and inflamed tissue environment.
[00:53:09.605 --> 00:53:16.572]  The goal should be to remove the toxins, heal damaged tissues, restore healthy pH, eliminate inflammation, and feed beneficial bacteria.
[00:53:16.792 --> 00:53:26.035]  Previous usage of antibiotics or steroids or exposure to mercury or other toxins can damage many cells in the GI tract and body that make you prone to Candida overgrowth.
[00:53:26.035 --> 00:53:29.055]  Removing toxins and healing tissues should be the goal.
[00:53:29.055 --> 00:53:38.638]  One World Whey is a whey protein food that supports detoxification, repair of tissues, and elimination of inflammation, healthy pH, and growth of beneficial bacteria.
[00:53:38.638 --> 00:53:42.499]  One World Whey is duly reformulated to be higher in protein and lower in carbohydrate.
[00:53:42.699 --> 00:53:48.764]  We believe One World Way is an excellent food to support your efforts to create a healthy internal body environment.
[00:53:48.764 --> 00:53:53.467]  Call 888-988-3325 or visit oneworldway.com.
[00:53:53.467 --> 00:54:04.556]  That's oneworld, W-H-E-Y.com.
[00:54:04.556 --> 00:54:09.000]  I was a highway man, along the coach roads I did ride.
[00:54:11.543 --> 00:54:17.788]  Alright, Alex Jones here, back live, taking your phone calls.
[00:54:17.788 --> 00:54:22.452]  Briefly, I forgot to mention this, but earlier, guess what's back in?
[00:54:36.997 --> 00:54:54.317]  Now it took 12 weeks just like our suppliers said it would because it is filled with a whole bunch of patented on-record nutraceuticals in the true biological non-GMO form.
[00:54:56.840 --> 00:54:58.821]  We have DNA Force back in.
[00:54:58.821 --> 00:55:00.142]  Here's the problem.
[00:55:00.142 --> 00:55:08.967]  We're only getting 20% of it this week, and it'll be upwards of three weeks until we get the full shipment in.
[00:55:08.967 --> 00:55:20.734]  We were able to get enough of the PQQ and a bunch of the other key things that are in there, the Bio PQQ, the CoQ10, you name it.
[00:55:20.734 --> 00:55:22.635]  And again, these are the specific types.
[00:55:22.635 --> 00:55:25.897]  In fact, a couple of these are only produced in the United States.
[00:55:27.661 --> 00:55:34.844]  I mean, we have to get this, some of this stuff from actual pharmaceutical makers.
[00:55:34.844 --> 00:55:43.667]  That's why in the health community, without us even going out and soliciting it, there are reviews out there of DNA force, people just saying there's nothing else like this.
[00:55:43.667 --> 00:55:52.850]  Well, we have a limited small run of these and we're going to send a mass email out today to folks that had already signed up and want to get it first and then whatever else is available.
[00:55:53.909 --> 00:55:59.053]  is on the shopping cart right now at InfoWarsLife.com.
[00:55:59.053 --> 00:56:02.355]  And the great part about it is you also fund our operation.
[00:56:02.355 --> 00:56:05.978]  Now, other similar formulas that aren't even as strong cost $300 to $600.
[00:56:05.978 --> 00:56:06.838]  That's why this costs $129.
[00:56:06.838 --> 00:56:09.720]  It costs us $12,000 a kilo for just one of the ingredients, or $40 a bottle.
[00:56:09.720 --> 00:56:11.862]  $40 goes into the bottle for one of the ingredients.
[00:56:23.643 --> 00:56:26.664]  I mean, this is a Rolls Royce.
[00:56:26.664 --> 00:56:31.547]  I wish everybody could take this and afford it.
[00:56:31.547 --> 00:56:32.747]  I'm taking it.
[00:56:32.747 --> 00:56:33.507]  It's amazing.
[00:56:33.507 --> 00:56:34.748]  You can go read about it.
[00:56:34.748 --> 00:56:37.769]  And what we're even allowed to say, because a lot of this stuff is certified and confirmed.
[00:56:37.769 --> 00:56:43.531]  We're actually allowed to make some claims about this, but it's all been done by the experts at Infowarslife.com.
[00:56:43.531 --> 00:56:44.412]  I'm not going to even get into it.
[00:56:44.412 --> 00:56:45.512]  You can watch the videos about it.
[00:56:48.072 --> 00:56:54.416]  If you want, say, the poor man's equivalent of this that's $30, it's the Occupower.
[00:56:54.416 --> 00:56:59.719]  It doesn't just work with the nerves and things and the cells in the eyes, but that's what it focuses on.
[00:56:59.719 --> 00:57:02.381]  But Occupower is the poor man's version of this.
[00:57:02.381 --> 00:57:08.804]  Available at Infowarslife.com or 888-253-3139er.
[00:57:08.804 --> 00:57:13.307]  Okay, enough of me babbling here.
[00:57:13.307 --> 00:57:15.028]  Jeff in Texas, you're on the air.
[00:57:15.028 --> 00:57:16.409]  Why do you think Holder stepped down?
[00:57:17.808 --> 00:57:23.990]  I think he deserves to step down and of course he's going to get one of those golden parachutes that all those guys get, you know.
[00:57:23.990 --> 00:57:32.854]  I don't know what the Attorney General job pays, but he's going to retire to a gated community fast and curious.
[00:57:32.854 --> 00:57:39.396]  Now when that occurred, of course they tried to sweep it under the rug like all the other scandals that they do.
[00:57:39.396 --> 00:57:41.077]  And the truth's coming out about this guy.
[00:57:41.077 --> 00:57:44.298]  Now he should be prosecuted, so should the Bushes.
[00:57:45.399 --> 00:57:47.381]  Obama saluting with a cup of coffee.
[00:57:47.381 --> 00:57:48.622]  Oh, that's a good one.
[00:57:48.622 --> 00:57:50.223]  Now he's chairing the U.N.
[00:57:50.223 --> 00:57:51.304]  He's chairing the U.N.
[00:57:51.304 --> 00:57:54.767]  for climate control while he's dropping the bombs on Syria.
[00:57:54.767 --> 00:57:58.070]  Now, that just sets the wrong precedent for me as an American.
[00:57:58.070 --> 00:58:00.152]  I just, I don't agree with that at all.
[00:58:00.152 --> 00:58:01.733]  I totally agree with you.
[00:58:01.733 --> 00:58:04.455]  So, what do you think the biggest scandal of the Obama administration is?
[00:58:04.455 --> 00:58:12.823]  Because every one of the scandals, except for vacationing, has been intimately connected to Holder running interference and defense for Obozo.
[00:58:13.976 --> 00:58:17.138]  Right, it's all financially related.
[00:58:17.138 --> 00:58:24.042]  The biggest scam was Obama getting up there and telling the American people, I know how unpopular it is about bailing out the banks.
[00:58:24.042 --> 00:58:24.822]  I know.
[00:58:24.822 --> 00:58:29.665]  But what he did, and Holder and all these guys that have been... Yeah, no, he honchoed in the Senate.
[00:58:29.665 --> 00:58:31.206]  They gave him credit.
[00:58:31.206 --> 00:58:33.948]  It's in my film, Obama Deception, for getting the bailout passed.
[00:58:34.790 --> 00:58:36.992]  He got more money from Wall Street than anybody.
[00:58:36.992 --> 00:58:38.273]  We'll be right back.
[00:58:38.273 --> 00:58:40.294]  And again, not all of Wall Street's bad.
[00:58:40.294 --> 00:58:49.061]  It's a select few groups, like Goldman Sachs, that are quarterbacking all the major bad stuff, okay?
[00:58:49.061 --> 00:58:57.747]  You've heard about the essential qualities of iodine when it comes to your well-being, and you've read the opinions of top experts regarding this good member of the halogen family.
[00:58:57.747 --> 00:59:03.972]  Still, reports indicate that iodine is absent in sufficient amounts from the daily lives of countless people worldwide.
[00:59:04.252 --> 00:59:08.234]  Now, our extra strength new nascent iodine formula is here.
[00:59:08.234 --> 00:59:09.895]  Survival Shield X2.
[00:59:09.895 --> 00:59:14.057]  Leading the way into the next generation of super high quality nascent iodine.
[00:59:14.057 --> 00:59:19.660]  Info Wars Life Survival Shield X2 is derived from 200 plus million year old salt solutions.
[00:59:19.660 --> 00:59:22.322]  Found more than 7,000 feet below the Earth's surface.
[00:59:22.742 --> 00:59:30.850]  The result is a unique nascent iodine that is both concentrated and free of unwanted additives, genetically modified ingredients, and completely vegan.
[00:59:30.850 --> 00:59:34.514]  We even pre-screen our Survival Shield X2 Iodine for radiation.
[00:59:34.514 --> 00:59:43.863]  Pure, clean, and sourced from deep within the earth, X2 Nascent Iodine is available exclusively at InfoWarsLife.com, InfoWarsStore.com, or call 1-888-253-3139.
[00:59:52.031 --> 00:59:54.440]  Waging war on corruption.
[00:59:54.440 --> 00:59:57.209]  Alex Jones on the GCM Radio Network.
[01:00:05.168 --> 01:00:09.994]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:09.994 --> 01:00:11.596]  You want answers?
[01:00:11.596 --> 01:00:13.138]  Well, so does he.
[01:00:13.138 --> 01:00:17.322]  He's Alex Jones on the GCN Radio Network.
[01:00:17.322 --> 01:00:21.407]  And now, live from Austin, Texas, Alex Jones.
[01:00:24.108 --> 01:00:30.053]  I have a really bad habit because I'm completely in charge, basically, up here.
[01:00:30.053 --> 01:00:35.237]  My great crew reminds me of stuff that's breaking and stories I want to get to, and they'd make a lot of decisions.
[01:00:35.237 --> 01:00:40.041]  But when it comes to running the show, I'll say, oh, coming up, I'll get to this, and I never do it.
[01:00:40.041 --> 01:00:42.483]  But I will do it at the start of the next segment.
[01:00:42.483 --> 01:00:52.812]  We'll look at what's happening with the stock market and this email we got yesterday that if people can get in on the phone lines, we'd like to hear if you got any similar information at the banks you work at.
[01:00:55.762 --> 01:01:05.389]  This just came in at whistleblowers and infowars.com and it says yesterday all Arizona area Chase bank members were called in for an emergency meeting.
[01:01:05.389 --> 01:01:14.855]  I went in to handle some account issues and the banker rep informed me that every bank manager had been called to a meeting throughout the Phoenix area.
[01:01:14.855 --> 01:01:17.037]  She was very puzzled by this herself.
[01:01:18.294 --> 01:01:20.355]  And told me that she was quite concerned.
[01:01:20.355 --> 01:01:30.678]  She had told me that the last time a situation arose like this was prior to the 2008-07 collapse of the market.
[01:01:30.678 --> 01:01:34.059]  Again, the October collapse of the market.
[01:01:34.059 --> 01:01:42.461]  She had also stated that none were reachable for that period even if an emergency had come up.
[01:01:42.461 --> 01:01:43.822]  That's how important it was.
[01:01:43.822 --> 01:01:47.943]  Just a little heads up in case you got wind of anything regarding this matter.
[01:01:49.287 --> 01:01:55.910]  And this came in actually yesterday morning, and I didn't go with it.
[01:01:55.910 --> 01:02:10.816]  Deuce said, hey, you could, you know, even though it's speculation, I know you don't go with that, you can just open the phones up and offer people to call in and then send us proof to showtipsininfowars.com or whistleblowersininfowars.com.
[01:02:10.816 --> 01:02:12.197]  And so that is what I'm going to do now.
[01:02:12.197 --> 01:02:15.058]  I said I'd do it after the break, but now I'm doing it now, customarily.
[01:02:16.244 --> 01:02:19.425]  But I will elaborate after the break more on this and take calls.
[01:02:19.425 --> 01:02:36.610]  But anybody that can send us any documentation, I can't tell you how many times we've had national news stories where Chase or others are about to start charging people to use their debit cards more, or about to not let folks take money out of their bank account, or not let people have cash businesses or deposit cash, Bank of America.
[01:02:37.617 --> 01:02:44.921]  Or not let people have gun shops anymore, or sporting goods stores that sell guns, or even BB guns, or they won't let you have a bank account.
[01:02:44.921 --> 01:02:56.247]  I mean, we've broken, no exaggeration, twenty-something stories along those lines the last few years that have gone national, international.
[01:02:56.247 --> 01:03:00.189]  So, remember the power you have as whistleblowers out there.
[01:03:00.189 --> 01:03:02.070]  Now, I don't want anything illegal.
[01:03:02.070 --> 01:03:03.891]  I don't want anything proprietary.
[01:03:03.891 --> 01:03:05.032]  But if it's public interest,
[01:03:06.480 --> 01:03:15.311]  And, or a lot of times it's somebody sends us their letter from Chase saying, we're not going to let you wire transfer money out of the country anymore.
[01:03:15.311 --> 01:03:17.674]  All customers.
[01:03:17.674 --> 01:03:19.155]  I mean, that's just your public letter.
[01:03:19.155 --> 01:03:20.317]  It's not even really a whistle blow.
[01:03:20.317 --> 01:03:23.481]  You're just, you're just bringing our attention to something.
[01:03:23.481 --> 01:03:25.143]  And then we went in and said, is this true?
[01:03:26.513 --> 01:03:28.794]  And so we walked around and said, does anybody have a Chase account?
[01:03:28.794 --> 01:03:29.814]  Yeah, I've got one.
[01:03:29.814 --> 01:03:31.135]  Well, go home and look at your bill.
[01:03:31.135 --> 01:03:36.617]  They come back and they go, yeah, it just came in the mailbox yesterday and I got my online version.
[01:03:36.617 --> 01:03:37.858]  It's confirmed.
[01:03:37.858 --> 01:03:40.399]  And that's just basic journalism.
[01:03:40.399 --> 01:03:41.939]  It's not hard.
[01:03:41.939 --> 01:03:42.440]  There it is.
[01:03:42.440 --> 01:03:42.840]  Update.
[01:03:42.840 --> 01:03:46.501]  Chase Bank limits cash withdrawals, bans international wire transfers.
[01:03:46.501 --> 01:03:51.003]  That story got read by about two million people on InfoWars.
[01:03:51.003 --> 01:03:54.885]  And then if you tracked all the places it got posted, it was one of the biggest stories on the web.
[01:03:56.195 --> 01:03:59.036]  And again, it's not me going, hey, we're a big website.
[01:03:59.036 --> 01:04:05.699]  It's you have power when you give us information.
[01:04:05.699 --> 01:04:07.759]  See something, say something.
[01:04:07.759 --> 01:04:14.722]  So we're gonna go to break and come back to Brian, and then to Tim, Josh, Richard, and Wildman.
