[00:00:04.966 --> 00:00:06.187]  There is a war.
[00:27:42.614 --> 00:27:49.137]  Now, here is a great article titled, Dengue Fever Outbreak Leads Back to CIA and Army Experiments.
[00:27:49.977 --> 00:27:53.699]  Several CIA documents, as well as the findings of a 1975 congressional committee,
[00:27:55.660 --> 00:28:01.329]  Reveal that several sites in Florida were used for experiments with mosquito-borne dengue fever.
[00:28:01.349 --> 00:28:09.662]  Now one site was Avon Park, which consisted of newly constructed public housing projects for low-income African American families.
[00:28:10.102 --> 00:28:10.683]  And it was here
[00:28:11.124 --> 00:28:18.754]  That's specially equipped aircraft dropped 600,000 mosquitoes in purpose-built paper bags from above.
[00:28:19.094 --> 00:28:23.340]  And besides dengue fever, some of these mosquitoes were also carrying yellow fever.
[00:28:23.880 --> 00:28:26.143]  Now, just shortly thereafter in the spring and summer of 1981,
[00:28:27.645 --> 00:28:32.208]  Cuba experienced a severe hemorrhagic dengue fever outbreak.
[00:28:32.869 --> 00:28:35.891]  They reported 10,000 people a day coming down with this disease.
[00:28:35.931 --> 00:28:38.092]  More than 100,000 people were hospitalized.
[00:28:38.533 --> 00:28:44.817]  And this is in addition to a severe swine flu outbreak that Fidel Castro attributed to the CIA.
[00:28:45.197 --> 00:28:56.085]  Now, Alvarelli reports that former Fort Detrick researchers told him that they performed advanced work on the Cuba outbreak and that it was indeed man-made.
[00:28:56.485 --> 00:29:04.290]  The CIA was also accused of launching dengue epidemics in Pakistan, Afghanistan, and Nicaragua in the 80s as well.
[00:29:04.770 --> 00:29:15.938]  Now, release of these bioweapons, while not necessarily deadly, it could serve to incapacitate and destabilize those regions whose political ideology does not agree with ours.
[00:29:16.638 --> 00:29:17.038]  The U.S.
[00:29:17.058 --> 00:29:23.201]  government has subjected people to all sorts of experimentation in the past to further their agenda.
[00:29:23.241 --> 00:29:36.608]  There is highly documented historical evidence of malfeasance, so it is justified to question their motives, especially considering the absolute power they have to enforce mandatory vaccines.
[00:29:37.168 --> 00:29:39.490]  So just consider the track record of the U.S.
[00:29:39.530 --> 00:29:39.910]  government.
[00:29:39.950 --> 00:29:41.231]  They're morally capable.
[00:29:41.331 --> 00:29:43.753]  They are technically capable of doing this.
[00:29:44.054 --> 00:29:50.999]  They have no ethical concerns when it comes to using bioweapons on their political enemies as well as American citizens.
[00:29:51.279 --> 00:29:56.263]  It's becoming clearer by the day that the government sees its citizens as enemy number one.
[00:29:56.664 --> 00:30:01.868]  So is it a stretch to say that they could create a deliberate Ebola pandemic?
[00:30:02.188 --> 00:30:09.237]  That would not only enrich transnational pharmaceutical corporations, but it would also further their police state agenda.
[00:30:17.233 --> 00:30:20.116]  This is Alex Jones for InfoWarsLife.com.
[00:30:20.276 --> 00:30:22.237]  The latest in preparedness is now here.
[00:30:22.438 --> 00:30:28.423]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[00:30:28.623 --> 00:30:33.627]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[00:30:33.708 --> 00:30:38.452]  The new InfoWars Life Silver Bullet Colloidal Silver is the answer for you and your family.
[00:30:38.592 --> 00:30:43.096]  And it's entirely free of toxic artificial additives that are loaded into many products.
[00:30:43.396 --> 00:30:51.781]  The InfoWars Life Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[00:30:51.982 --> 00:30:53.943]  This is not a low-grade formula.
[00:30:54.143 --> 00:31:05.250]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[00:31:05.310 --> 00:31:12.735]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today.
[00:31:12.976 --> 00:31:16.314]  And find other amazing supplements at infowarslife.com.
[00:31:17.341 --> 00:31:23.305]  Introducing the first proprietary oxygen-based intestinal cleanser, Oxy-Powder.
[00:31:23.965 --> 00:31:28.188]  Backed by FDA approved Phase 1, 2, and 3 clinical trials.
[00:31:28.668 --> 00:31:34.972]  All the toxins from the air, the food, the water, ultimately ends up in the gut or affects the gut.
[00:31:35.092 --> 00:31:40.255]  Take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:31:40.775 --> 00:31:44.537]  Secure your Oxy-Powder today at InfoWarsLife.com.
[00:31:44.678 --> 00:31:46.719]  That's InfoWarsLife.com.
[00:31:54.591 --> 00:32:02.075]  On Saturday, September 27, 2014, at noon local time in Japan, Mount Ontake suddenly exploded without warning.
[00:32:02.295 --> 00:32:04.736]  Many hikers and tourists were on the mountain at the time.
[00:32:05.136 --> 00:32:08.998]  One person tweeted a picture of the top of the volcano moments before it erupted.
[00:32:09.198 --> 00:32:11.079]  Over 30 people are now feared dead.
[00:32:11.459 --> 00:32:14.441]  Japan is a very active area for earthquakes and volcanoes.
[00:32:14.561 --> 00:32:22.405]  It's closely monitored, continuously monitored, yet it underscores that scientists still don't understand volcanoes well enough to predict them accurately.
[00:32:22.765 --> 00:32:27.390]  Mount Ontake shows that we won't always get months of warning like we did with Mount St.
[00:32:27.410 --> 00:32:29.411]  Helens before a volcano explodes.
[00:32:29.752 --> 00:32:38.700]  And if recent research papers are correct, supervolcanoes like Yellowstone could explode suddenly, without warning, without seismic movement signaled as earthquakes.
[00:32:39.301 --> 00:32:41.523]  When we think of an explosive volcanic eruption,
[00:32:42.003 --> 00:32:49.286]  We imagine it being preceded by earthquakes, by ground swelling, by the mountain venting some hot gas, perhaps even some lava.
[00:32:49.887 --> 00:32:53.989]  These are the signs we look for in the inexact science of volcanic predictions.
[00:32:54.569 --> 00:33:05.214]  But two research papers, published on the very same day this year, say that predicting supervolcano eruptions is even more difficult than predicting the eruptions of regular volcanoes.
[00:33:05.794 --> 00:33:14.464]  More on that in a moment, but first, do the events in Yellowstone earlier this year demonstrate changes that may be building toward an eruption?
[00:33:15.305 --> 00:33:18.106]  We did have an earthquake of 4.8 magnitude.
[00:33:18.346 --> 00:33:21.967]  Now that is the largest we've had in Yellowstone in over 30 years.
[00:33:22.267 --> 00:33:26.689]  And a couple of months later shuts down a road that's melted because of increased ground temperature.
[00:33:27.249 --> 00:33:29.870]  People start to get edgy about an impending eruption.
[00:33:30.450 --> 00:33:34.212]  I went to Yellowstone recently and geothermal activity is everywhere.
[00:33:34.232 --> 00:33:40.434]  A reminder that you're on top of a super caldera and magma dome, the largest on earth.
[00:33:40.973 --> 00:33:46.138]  Frankly, we are just a few miles above some really hot magma.
[00:33:46.659 --> 00:33:52.304]  That magma serves as the heat that fuels the geysers and hot springs and fumaroles in the park.
[00:33:53.065 --> 00:33:58.030]  It's that engine that allows for the unique things that we see here in Yellowstone.
[00:33:58.590 --> 00:34:00.994]  This is what the melted road looks like two months later.
[00:34:01.575 --> 00:34:07.203]  Yellowstone spokesman at the time said the road had turned to soup and that was widely reported even in the mainstream media.
[00:34:07.644 --> 00:34:12.451]  But when I spoke to a ranger there, she dismissed it as simply a bad asphalt job.
[00:34:16.025 --> 00:34:16.265]  No.
[00:34:16.605 --> 00:34:18.026]  No, it has nothing to do with that.
[00:34:18.326 --> 00:34:19.926]  That was just a couple of days.
[00:34:19.987 --> 00:34:22.167]  It was the asphalt was soft.
[00:34:22.567 --> 00:34:26.789]  It was actually a bad asphalt job that they had done the summer previous to that.
[00:34:27.069 --> 00:34:27.269]  Okay.
[00:34:27.329 --> 00:34:35.412]  And that combined with the intensity of the sun in the middle of the summer and that it wasn't a hydrothermal area that it just got soft.
[00:34:36.172 --> 00:34:40.235]  I hadn't visited Firehole Lake Drive when I spoke to her, or I would have challenged what she told me.
[00:34:40.255 --> 00:34:42.597]  Two months later, the road still doesn't look good.
[00:34:55.325 --> 00:35:05.793]  But more importantly, Yellowstone's spokesman told the press at the time that people needed to stay away from the road because there was a high danger of stepping on seemingly solid soil into severely hot water.
[00:35:06.113 --> 00:35:14.579]  Contrary to what she said, Firehole Lake is an active geothermal area, and you can see that the road deteriorates as it comes into proximity to geothermal features.
[00:35:14.939 --> 00:35:18.341]  But it's what we've come to expect from government employees at every level.
[00:35:18.722 --> 00:35:22.965]  Fear for their job if controversy erupts, and contempt for the public's right to know.
[00:35:23.405 --> 00:35:33.410]  If it was just a bad asphalt job heated up by the sun rather than increased ground temperature, then why are there other melted paved areas that they've just fenced off rather than try to fix?
[00:35:34.090 --> 00:35:38.273]  My suspicion is that the spots are so hot at the moment that they can't fix them.
[00:35:39.153 --> 00:35:42.795]  Ground temperature goes up and down with seismic activity in the park.
[00:35:43.295 --> 00:35:47.377]  We see between a thousand and three thousand earthquakes a year in Yellowstone.
[00:35:47.958 --> 00:35:50.639]  Most of them are so small nobody ever feels them.
[00:35:51.044 --> 00:35:55.507]  Swarms of small earthquakes that you can't even feel can cause the ground to go through major changes.
[00:35:55.667 --> 00:35:57.368]  Look at this area that was once a forest.
[00:35:57.808 --> 00:36:01.810]  The ground was a hospitable environment for trees to grow for a long period of time.
[00:36:02.330 --> 00:36:08.134]  Then in 1978, swarms of small earthquakes caused the ground in this area to rise to 200 degrees Fahrenheit.
[00:36:08.954 --> 00:36:11.956]  It wasn't the quakes, but the heat that killed the trees.
[00:36:12.677 --> 00:36:18.962]  So while we may be heading into another period of increased activity in Yellowstone, it's far from the largest activity we've seen since it became a park.
[00:36:19.542 --> 00:36:24.245]  Of course, everyone will tell you that it's not if, but when, the Supercaldera blows up.
[00:36:24.786 --> 00:36:27.228]  The difficulty, of course, is knowing when that's going to happen.
[00:36:27.788 --> 00:36:39.276]  Two research papers that were released on the same day this year, January the 5th, 2014, say that supervolcanoes aren't just bigger volcanoes, they have a completely different mechanism.
[00:36:39.856 --> 00:36:45.920]  The firing mechanism is a function of the buoyancy of the gigantic magma dome and the size of the dome.
[00:36:46.260 --> 00:36:49.803]  It makes it much more unpredictable than a regular volcano.
[00:36:50.223 --> 00:37:01.889]  And about the same time these research papers were saying that the eruption of a supervolcano was a function of magma dome size, we learned that Yellowstone's magma dome is two and a half times larger than they previously thought.
[00:37:02.809 --> 00:37:06.951]  55 miles long, 18 miles wide, 3 to 9 miles deep.
[00:37:07.492 --> 00:37:16.176]  For the sake of comparison, let's pretend for a moment that global warming predictions used to justify global taxation of man-made global warming
[00:37:16.596 --> 00:37:17.056]  Are true.
[00:37:17.456 --> 00:37:25.339]  The IPCC's worst case scenarios range from a 1 to 3 degree centigrade increase to a 2 to 6 degree centigrade increase.
[00:37:25.739 --> 00:37:27.920]  And that's over a 100 year period.
[00:37:28.320 --> 00:37:36.182]  But if the Yellowstone supervolcano erupted, scientists say it could drop temperatures 10 degrees centigrade, that's about 18 degrees Fahrenheit, globally.
[00:37:36.842 --> 00:37:41.084]  And 12 degrees, or 22 degrees Fahrenheit, in the northern hemisphere
[00:37:41.704 --> 00:37:43.365]  For 6 to 10 years.
[00:37:43.605 --> 00:37:49.668]  In other words, that's 2 to 10 times the change in temperature of the most alarmist scenario that Al Gore can imagine.
[00:37:50.028 --> 00:37:51.488]  And it would happen immediately.
[00:37:51.928 --> 00:37:53.549]  Not stretched out over 100 years.
[00:37:53.949 --> 00:37:55.530]  And it would last for a decade.
[00:37:56.110 --> 00:37:58.411]  That would be real climate change.
[00:37:58.591 --> 00:38:01.953]  And of course, that would just be the temperature effect of a supervolcano eruption.
[00:38:02.273 --> 00:38:05.174]  There's also the devastation of the ash covering the ground.
[00:38:05.514 --> 00:38:10.797]  And the massive explosion, estimated to be 1,000 times the size of the Hiroshima nuclear bomb,
[00:38:11.517 --> 00:38:12.438]  Every second.
[00:38:35.270 --> 00:38:38.312]  Yes, the deadliest, most destructive volcanic eruption in U.S.
[00:38:38.332 --> 00:38:45.516]  history where 57 people died is a very tiny eruption compared to what could happen even with a partial eruption at Yellowstone.
[00:38:45.776 --> 00:38:46.156]  Mount St.
[00:38:46.176 --> 00:38:51.820]  Helens began in March 15, 1980 with a lot of earthquakes, over 100 in 6 days.
[00:38:52.240 --> 00:38:57.223]  Then a 4.2 magnitude earthquake, a little smaller than the 4.8 Yellowstone quake in April.
[00:38:57.583 --> 00:39:03.309]  Five days later, seven earthquakes, all over magnitude 4.0 in just one day.
[00:39:03.730 --> 00:39:07.113]  The next day, the first eruption with a plume of 7,000 feet.
[00:39:07.554 --> 00:39:11.638]  The volcano continued to erupt over several weeks, and the plume rose to 20,000 feet.
[00:39:12.959 --> 00:39:21.688]  By April 17th, about a month after the volcano became active, a bulge began growing on the side of the mountain and began to grow at 5 to 8 feet per day.
[00:39:21.708 --> 00:39:21.748]  U.S.
[00:39:22.409 --> 00:39:30.818]  Geological Service volcanologist David A. Johnston, shown here exploring the bulge the day before it exploded, believed the volcano was about to explode catastrophically.
[00:39:31.138 --> 00:39:32.478]  Unlike some of his colleagues.
[00:39:32.879 --> 00:39:37.120]  Nevertheless, he and other scientists were surprised by the extent of the explosion.
[00:39:37.600 --> 00:39:54.965]  When the mountain exploded the next day, the pyroclastic flow of rock and hot gas at nearly 1,800 degrees Fahrenheit would have begun at 220 miles per hour and accelerated downhill to 670 miles per hour, reaching Johnston's camp six miles away in less than a minute.
[00:39:55.506 --> 00:39:56.586]  He only had time to radio
[00:39:59.497 --> 00:40:07.623]  An amateur radio operator, Gary Martin, located a little farther away than David Johnston, saw the pyroclastic flow overtake Johnston's camp.
[00:40:08.023 --> 00:40:08.543]  He radioed.
[00:40:08.563 --> 00:40:10.805]  Then his radio went silent.
[00:40:19.577 --> 00:40:26.824]  It completely destroyed an area of 230 square miles in the matter of somewhere between 5 and 9 minutes.
[00:40:27.144 --> 00:40:31.429]  It essentially killed every living thing within an area of 230 square miles.
[00:40:31.829 --> 00:40:33.411]  Bear in mind, Mount St.
[00:40:33.451 --> 00:40:38.075]  Helens was 1,000th the size of the Yellowstone Caldera.
[00:40:38.576 --> 00:40:40.638]  And after months of warning, 57 people still died.
[00:40:42.159 --> 00:40:48.120]  Mount Pinatubo, about a decade later, after months of warning, still nearly 900 people died there.
[00:40:48.600 --> 00:40:52.501]  And that was still 1% of the size of Yellowstone.
[00:40:53.181 --> 00:41:02.583]  So even if the entire caldera does not erupt at once, a small partial eruption of Yellowstone could still be the largest natural disaster the United States has ever seen.
[00:41:03.543 --> 00:41:06.164]  There's much we don't know yet about volcanoes.
[00:41:06.784 --> 00:41:10.645]  And we know even less about the mechanisms of supervolcanoes.
[00:41:11.570 --> 00:41:14.172]  Yellowstone is a beautiful and fascinating place.
[00:41:14.492 --> 00:41:15.413]  It's truly unique.
[00:41:16.114 --> 00:41:21.598]  It's a reminder that we still know very little about the massive forces that continue to shape our planet.
[00:41:22.238 --> 00:41:26.942]  And it reminds us how presumptuous our climate predictions truly are.
[00:41:27.562 --> 00:41:29.364]  For InfoWars Nightly News, I'm David Knight.
[00:41:35.145 --> 00:41:47.431]  Well that's it for this edition of the InfoWars Nightly News, but stop by PrisonPlanet.tv and to get yourself a 15-day free trial, you can get the Alex Jones Show, the Nightly News, the Special Reports, the Rants, and so much more at PrisonPlanet.tv.
[00:41:47.471 --> 00:41:52.173]  And also go to the Alex Jones channel on YouTube, you can see all of our great reports there as well.
[00:41:52.193 --> 00:41:56.435]  Well, I'm Jakari Jackson for the InfoWars Nightly News, and we'll see you again tomorrow night.
[00:42:04.409 --> 00:42:10.734]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:42:11.094 --> 00:42:12.555]  I believe our research is conclusive.
[00:42:12.595 --> 00:42:13.956]  This is the best iodine out there.
[00:42:14.236 --> 00:42:15.357]  And I know this for a fact.
[00:42:15.897 --> 00:42:20.681]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:42:20.801 --> 00:42:24.904]  For a limited time, experience the ancient power of Survival Shield X2.
[00:42:25.084 --> 00:42:30.288]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:42:35.549 --> 00:42:39.474]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:42:39.515 --> 00:42:41.998]  Central at InfoWarsNews.com.
[00:42:42.218 --> 00:42:49.088]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
