[00:00:00.029 --> 00:00:00.813]  The Alex Jones Show.
[00:24:49.318 --> 00:24:52.720]  And again, I'm going to explain to you what they admit has gone on, not in this report.
[00:24:52.860 --> 00:24:59.203]  The Army report of 2007, the Pentagon report of 2009, we've read them on air.
[00:24:59.843 --> 00:25:01.984]  I mean, I can't even say what's in some of these reports.
[00:25:02.964 --> 00:25:16.591]  The Army report, General Takumbo's report of 2007, said that they would routinely rape people's small children in front of them, but also do it with flashlights dripping with acid.
[00:25:17.890 --> 00:25:19.711]  I mean, I'd never thought of something like that.
[00:25:19.731 --> 00:25:20.811]  That's like Jeffrey Dahmer.
[00:25:21.431 --> 00:25:31.376]  And they would hire former federal jail guards and pay them up to $120,000 a year as Pentagon contractors who had rape convictions and child porn convictions.
[00:25:31.396 --> 00:25:32.456]  This is in the Army report.
[00:25:32.656 --> 00:25:35.737]  The Army actually came out and said, this is evil.
[00:25:36.238 --> 00:25:37.658]  I'm not lionizing the Army.
[00:25:37.858 --> 00:25:41.340]  The Army had to do the torturing, or they had to deliver the little kids.
[00:25:42.560 --> 00:25:46.582]  There was such a rebellion in the Army that they put out the report admitting it all.
[00:25:47.403 --> 00:25:50.404]  The original torture report, they got almost no coverage.
[00:25:50.904 --> 00:25:56.767]  So this new one's a whitewash, with Feinstein and others getting ready to leave office down the road, covering their butts.
[00:26:00.328 --> 00:26:01.108]  Total whitewash.
[00:26:01.148 --> 00:26:03.449]  The report 2009, much more hardcore as well.
[00:26:05.870 --> 00:26:10.052]  But you do not, quote, keep the country safe torturing people, ladies and gentlemen.
[00:26:10.432 --> 00:26:14.673]  Most of the people grabbed were conscripts who were sold for upwards of $25,000 apiece.
[00:26:14.993 --> 00:26:16.114]  That's mainstream news, look it up.
[00:26:17.637 --> 00:26:18.598]  Oh, I got a terrorist.
[00:26:18.698 --> 00:26:19.399]  I'm the informant.
[00:26:19.419 --> 00:26:20.701]  The informant's actually Taliban.
[00:26:21.061 --> 00:26:30.192]  And they would sell, like, a 16-year-old teenager, who'd been conscripted to, you know, guard a pass, to the waiting Special Forces helicopter, and our own colonels and people.
[00:26:31.153 --> 00:26:32.354]  Famous... We've interviewed them.
[00:26:33.055 --> 00:26:33.636]  A bunch of them.
[00:26:33.676 --> 00:26:34.897]  Not just Colonel Schaefer, but others.
[00:26:35.518 --> 00:26:36.159]  Admitted.
[00:26:38.339 --> 00:26:41.527]  That they would go, this person's not a terrorist or not even a combatant.
[00:26:42.028 --> 00:26:43.010]  They're a conscript.
[00:26:43.271 --> 00:26:47.822]  They would interrogate them for five minutes and try to say, we don't want them, dump them back.
[00:26:49.002 --> 00:26:57.185]  And up the chain, the CIA that runs Camp X-Ray and the camp within Guantanamo Bay, there's another secret camp, a torture laboratory, they said, oh, that's who we want.
[00:26:57.605 --> 00:26:59.645]  Because you know how they get child soldiers in Africa?
[00:26:59.906 --> 00:27:00.786]  Look it up, the formula.
[00:27:01.086 --> 00:27:06.548]  You get about a 10 or 12 year old, you torture them a few years, beat them up, then tell them you've now graduated your elite, they'll do whatever they're told.
[00:27:06.888 --> 00:27:16.631]  They are torturing and testing people to see who can psychologically be a double agent to lead ISIS brigades and others against Syria and others and carry out attacks.
[00:27:18.652 --> 00:27:21.914]  And be Al-Qaeda leaders, working for the criminal group above our government.
[00:27:23.094 --> 00:27:28.957]  They have laboratories, and that's why so many leaders of ISIS and Al-Qaeda are graduates of Guantanamo Bay.
[00:27:28.977 --> 00:27:31.218]  People say, well you shouldn't have released him!
[00:27:31.518 --> 00:27:34.139]  Why most of the commanders come out of torture bases!
[00:27:34.479 --> 00:27:35.400]  It's not working!
[00:27:35.540 --> 00:27:37.441]  Oh, it's working quite well.
[00:27:38.421 --> 00:27:45.965]  And when I tell you all this, it's San Francisco Chronicle, New York Times, New York Magazine, The New Yorker.
[00:27:47.199 --> 00:27:49.461]  Miami Herald, it's in all the news.
[00:27:50.262 --> 00:27:59.009]  I mean, this stuff about rectal feeding, where they snake it all the way up, 15 feet through your lower and your upper intestine, total torture, internal bleeding to feed you.
[00:27:59.189 --> 00:28:00.310]  They can feed you down the throat.
[00:28:01.011 --> 00:28:02.692]  The Chinese Communist tortured down the throat.
[00:28:03.253 --> 00:28:04.554]  I mean, this is just pervert stuff.
[00:28:04.954 --> 00:28:15.283]  The admissions in Congress in 2008, in a separate report on Camp X-Ray was, they would put people on LSD and PCP and fly in hookers.
[00:28:17.267 --> 00:28:23.172]  And they would do satanic rituals to freak these young people out and then pour blood all over them and have sex with them.
[00:28:23.452 --> 00:28:24.673]  I mean, that's in the reports.
[00:28:25.013 --> 00:28:27.075]  You think rectal feeding's a big deal?
[00:28:27.415 --> 00:28:42.647]  Go look at the reports where they have... I mean, imagine you're a 16-year-old from Afghanistan and there is a porn star, because that's what most of these hookers are, with a devil outfit on and you're on drugs raping you.
[00:28:44.403 --> 00:28:45.943]  And you know why they do that at Camp X-Ray?
[00:28:46.063 --> 00:28:46.924]  Because they like it.
[00:28:47.644 --> 00:28:52.305]  It's for those Army psychiatrists and CIA psychiatrists that are the real mingle of freaks.
[00:28:52.505 --> 00:28:57.927]  They're just having a party and want to fly in a bunch of hookers for themselves and go, hey baby, go in there and do it.
[00:28:57.947 --> 00:28:59.467]  I mean, it's just a freak show.
[00:28:59.727 --> 00:29:02.788]  Why did Jeffrey Dahmer do stuff like this to people?
[00:29:02.808 --> 00:29:04.628]  Because he was a psychopathic demon.
[00:29:05.188 --> 00:29:05.609]  That's why.
[00:29:05.689 --> 00:29:06.509]  Same reason they do it.
[00:29:06.529 --> 00:29:07.129]  We'll be right back.
[00:29:10.589 --> 00:29:14.571]  Several months back, I started taking your nascent iodine and your super male.
[00:29:14.631 --> 00:29:16.552]  Prior to this, I was barely walking.
[00:29:16.612 --> 00:29:19.293]  Now, I'm able to function as a human again.
[00:29:19.574 --> 00:29:21.515]  Infowarslife.com.
[00:29:21.635 --> 00:29:23.536]  You've heard the callers to the show.
[00:29:23.596 --> 00:29:24.736]  Your products are great.
[00:29:24.876 --> 00:29:31.460]  I use DNA Force, I use XQ, Super Male Vitality, and Lung Cleanse.
[00:29:32.000 --> 00:29:33.501]  Every day, they're great stuff.
[00:29:33.601 --> 00:29:39.764]  Whether it's Survival Shield Nascent Iodine or DNA Force, Super Male Vitality, Super Female Vitality,
[00:29:39.904 --> 00:29:43.085]  Lung cleanse, fluoride shields, oxy powder.
[00:29:43.445 --> 00:29:51.388]  I believe that all of these products will blow you away like they've done the thousands of other customers that have visited Infowarslife.com.
[00:29:51.568 --> 00:29:52.288]  That's true.
[00:29:53.328 --> 00:29:56.910]  Just amazing what it's able to do to actually detox the body.
[00:29:56.950 --> 00:29:57.990]  It's great stuff.
[00:29:58.070 --> 00:30:05.733]  Check out Infowarslife.com today and the entire line of groundbreaking, cutting-edge, hardcore products.
[00:30:10.066 --> 00:30:13.567]  The government's Department of Homeland Security is buying up loads of ammo.
[00:30:13.728 --> 00:30:17.689]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:30:18.009 --> 00:30:19.450]  Can you put two and two together?
[00:30:19.790 --> 00:30:27.373]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:30:27.633 --> 00:30:28.474]  But for how long?
[00:30:28.774 --> 00:30:35.037]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:30:35.417 --> 00:30:38.238]  Infidel Body Armor just won't quit.
[00:30:39.747 --> 00:30:43.609]  The average person's life is filled with unexpected challenges.
[00:30:44.349 --> 00:30:50.613]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[00:30:50.713 --> 00:30:59.757]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[00:31:00.138 --> 00:31:04.960]  Supercharge and conquer your world at InfoWarsLife.com or call 1-888-253-3139.
[00:31:10.265 --> 00:31:16.848]  2015 is almost here, and with it comes those New Year's resolutions to finally transform your body the way you want it.
[00:31:17.088 --> 00:31:20.870]  There's a reason over 88% of New Year's resolutions fail.
[00:31:21.010 --> 00:31:27.292]  Make this year different by equipping yourself with Oxy Powder, the next level in cleansing the body naturally.
[00:31:27.773 --> 00:31:35.676]  Using Super Oxygenation Oxy Powder, available through Infowarslife.com, gently cleanses the body while you sleep with easy capsules.
[00:31:35.976 --> 00:31:40.980]  InfoWars Nightly News Director Rob Dew has been using Oxy-Powder with incredible success.
[00:31:41.300 --> 00:31:43.642]  Took it that first day, then I took it for six more days after that.
[00:31:43.802 --> 00:31:46.324]  Twelve pounds melted off in about a week, I'd say a week.
[00:31:46.484 --> 00:31:46.945]  Seven days.
[00:31:47.425 --> 00:31:48.966]  And I've been able to keep it off too.
[00:31:49.207 --> 00:31:50.788]  My wife's like, wow, you look really good.
[00:31:50.808 --> 00:31:53.250]  And I'm like, I know, I guess it's this Oxy-Powder.
[00:31:53.270 --> 00:31:55.191]  2015 can be different.
[00:31:55.311 --> 00:31:58.274]  Diet and exercise are important, but a lot of us have already tried that.
[00:31:58.534 --> 00:32:00.335]  Oxy-Powder flushes it out.
[00:32:00.736 --> 00:32:03.078]  Secure your Oxy-Powder at InfoWarsLife.com.
[00:32:03.698 --> 00:32:08.682]  That's Infowarslife.com or 888-253-3139.
[00:32:09.603 --> 00:32:20.532]  Sold out for weeks due to the difficult and extensive proprietary process behind its creation, the exclusive Infowarslife Secret 12 formulation is now back in stock in the last limited shipment of 2014.
[00:32:20.732 --> 00:32:24.155]  The most bioactive form that has been created with our proprietary process.
[00:32:24.435 --> 00:32:33.322]  This ultra-clean vitamin B12 nutraceutical has been carefully crafted and developed over the last two years and is based on cellular science of how your body actively absorbs
[00:32:33.522 --> 00:32:34.242]  Essential nutrients.
[00:32:34.663 --> 00:32:37.424]  Secret 12 is taken by mouth, right on the tongue, and then swallowed.
[00:32:37.684 --> 00:32:38.845]  No needles, no injections.
[00:32:39.085 --> 00:32:43.007]  Vitamin B12 deficiency is linked to scores of serious problems.
[00:32:43.307 --> 00:32:52.272]  And Secret 12 is a fusion of two organic proprietary forms of Vitamin B12, bringing you a true nutraceutical quality Vitamin B12.
[00:32:52.672 --> 00:32:54.553]  Secret 12 is an excellent Christmas gift.
[00:32:54.913 --> 00:32:56.774]  Secure your Secret 12 formula.
[00:32:57.014 --> 00:33:02.201]  Before December 17th at Infowarslife.com and receive it before Christmas guaranteed.
[00:33:02.221 --> 00:33:07.627]  That's Infowarslife.com before December 17th or by calling 888-253-3139 You're listening to the Alex Jones Show
[00:33:22.963 --> 00:33:27.004]  Defending the Republic from enemies foreign and domestic.
[00:33:27.884 --> 00:33:31.385]  It's Alex Jones.
[00:33:32.505 --> 00:33:41.467]  Just type into a search engine Army Torture Report and you'll get CNN, ABC News, Wikipedia is good because it has links to the Army's own website.
[00:33:41.487 --> 00:33:42.687]  Let's put it on screen right now.
[00:33:43.347 --> 00:33:46.748]  This is the report that has them raping children with acid.
[00:33:47.955 --> 00:33:51.516]  Now, maybe somebody picked up at a checkpoint they think is a terrorist.
[00:33:51.576 --> 00:33:53.477]  You torture a six-year-old with acid.
[00:33:54.177 --> 00:34:13.264]  Lieutenant General Ricardo Sanchez, the senior officer in Iraq, appointed General Antonio Togumba to do the report, and it was a year-long investigation by the 800th Military Police Brigade, and it's the most accurate real report we've got, and it's got the rape of children.
[00:34:14.721 --> 00:34:14.901]  Okay.
[00:34:15.642 --> 00:34:19.604]  The media focused on guys, you know, with dog collars on in some of the photos.
[00:34:19.644 --> 00:34:20.525]  That's nothing.
[00:34:20.885 --> 00:34:21.946]  That's how they distracted you.
[00:34:22.526 --> 00:34:25.929]  I'm not signing on to raping children.
[00:34:26.029 --> 00:34:27.270]  Sorry, I'm a liberal.
[00:34:27.930 --> 00:34:28.731]  I'm being sarcastic.
[00:34:29.011 --> 00:34:37.877]  To give me a report with annexes, AR-15, 16 Investigation, the 800th Military Police Brigade, previously released, the Office of the Secretary of Defense, and Joint Chiefs.
[00:34:37.917 --> 00:34:40.098]  We're on that website right now for TV viewers.
[00:34:40.479 --> 00:34:41.119]  This is real.
[00:34:41.719 --> 00:34:43.861]  I've read all three reports.
[00:34:44.935 --> 00:34:45.776]  I know what went on.
[00:34:47.197 --> 00:34:51.301]  It's come out in mainstream news, the devil worship hooker parties they're having.
[00:34:52.082 --> 00:34:56.185]  See, if the Secret Service just called the hooker parties, research, they wouldn't get in trouble.
[00:34:56.686 --> 00:34:59.649]  So the CIA just flies in the porn stars to get Mo.
[00:35:01.569 --> 00:35:05.630]  Well, when you're done doing the devil worship over there, we're going to do some devil worship over here.
[00:35:06.270 --> 00:35:11.892]  And that's pretty much, you know the top brass in the military is full of good people, but it's also full of people that want to be killers.
[00:35:11.912 --> 00:35:12.512]  That's well known.
[00:35:12.772 --> 00:35:15.152]  There's a lot of Satanism in the higher ranks of the U.S.
[00:35:15.172 --> 00:35:15.512]  military.
[00:35:15.913 --> 00:35:16.653]  And that's what's going on.
[00:35:16.673 --> 00:35:18.953]  I mean, you want the rest of the story, folks?
[00:35:19.193 --> 00:35:21.534]  You're going to get it here with the reports.
[00:35:22.717 --> 00:35:30.642]  In fact, I could tell them right now, type in prostitutes used in torture at Gitmo and then you'll find the reports of that.
[00:35:30.702 --> 00:35:35.606]  I mean, just, listen, when I say this stuff, it feels crazy, but I'm not the crazy one.
[00:35:35.926 --> 00:35:38.528]  I'm only reporting to you what's really going on.
[00:35:38.548 --> 00:35:44.472]  And when I first covered this six, seven years ago, when it came out, I got smart mouth emails going, sounds like a lot of fun!
[00:35:45.623 --> 00:35:47.704]  Well, maybe you're a degenerate and you're 50 years old.
[00:35:47.744 --> 00:35:48.665]  That sounds fun to you.
[00:35:49.385 --> 00:35:57.670]  Imagine being a 16-year-old goat herder from Afghanistan, with pig blood being thrown all over him, with prostitutes raping you.
[00:35:58.231 --> 00:36:00.532]  I mean, I can't even say what they do on air.
[00:36:01.092 --> 00:36:03.494]  You think rectal feeding sounds scary?
[00:36:04.841 --> 00:36:06.483]  I mean, this is pervert stuff, folks.
[00:36:07.243 --> 00:36:11.687]  Imagine if George Washington, because by the way, armies have been torturing and doing bad stuff for a long time.
[00:36:12.008 --> 00:36:14.070]  We didn't torture, we didn't commit war crimes.
[00:36:14.290 --> 00:36:16.172]  It's one reason we won the Revolutionary War.
[00:36:16.852 --> 00:36:18.274]  And it's an empire that's never been beaten.
[00:36:18.774 --> 00:36:21.016]  The French, the Spanish, nobody could beat them.
[00:36:21.717 --> 00:36:22.137]  We beat them.
[00:36:23.979 --> 00:36:28.944]  And George Washington, you can read his biographies, read the histories, he would hang you if you tortured or raped.
[00:36:30.003 --> 00:36:33.165]  So you lose the moral high ground, you become corrupted.
[00:36:33.185 --> 00:36:37.448]  I want to play a Dick Cheney clip, we'll save the Karl Rove ones, about rectal feeding.
[00:36:37.468 --> 00:36:39.970]  I mean, I can't believe I'm even talking about this on air.
[00:36:41.811 --> 00:36:42.692]  Total torture.
[00:36:42.712 --> 00:36:43.953]  Dick Cheney goes, oh, it's medical.
[00:36:44.393 --> 00:36:47.215]  The red Chinese folks, that's how they torture you.
[00:36:49.477 --> 00:36:55.321]  I mean, this is snaking something 20 feet through your body into the upper intestine.
[00:36:56.401 --> 00:36:58.443]  Do you have any idea how excruciating that is?
[00:37:01.693 --> 00:37:03.475]  And who are the perverts that want to do that?
[00:37:03.555 --> 00:37:05.797]  I mean, this is freak show level!
[00:37:07.038 --> 00:37:11.722]  I mean, if they were pulling fingernails out and knocking teeth out, it'd still be bad.
[00:37:11.982 --> 00:37:13.583]  But man, it's all perverted!
[00:37:15.605 --> 00:37:16.686]  Raping children?
[00:37:16.766 --> 00:37:17.526]  I mean, no!
[00:37:17.987 --> 00:37:22.471]  But see, they just tell you, we're just taking the gloves off, plotting it's cops with some guy they caught raping a kid.
[00:37:22.691 --> 00:37:23.852]  You know, beating him for a confession.
[00:37:23.872 --> 00:37:24.552]  That's bad enough.
[00:37:24.813 --> 00:37:26.114]  But you can see the emotion in that.
[00:37:27.469 --> 00:37:28.689]  But no, it's children!
[00:37:28.830 --> 00:37:29.790]  Read the Army Report!
[00:37:30.090 --> 00:37:31.170]  This is America!
[00:37:31.851 --> 00:37:34.152]  The globalists want to raise the hedge of protection that we have.
[00:37:34.872 --> 00:37:35.872]  Our providence, they know that.
[00:37:36.212 --> 00:37:41.274]  And once God turns his back on us for the abortions, and all the rest of the evils, we're done.
[00:37:41.514 --> 00:37:42.895]  This is the corruption of America.
[00:37:43.295 --> 00:37:51.298]  Let's go to Dick Cheney, the so-called conservative, who tried to pass total amnesty four times with Bush, who passed NAFTA, GATT, all this crap he was in the earlier administration.
[00:37:51.518 --> 00:37:53.239]  This is a bad globalist, folks.
[00:37:53.979 --> 00:37:58.563]  But oh, he acts real conservative and Fox News says he is, so he's a great guy, along with Karl Rove.
[00:37:58.783 --> 00:37:59.444]  Let's go to the clip.
[00:38:13.355 --> 00:38:15.216]  I was prepared and we did.
[00:38:15.296 --> 00:38:20.300]  We got the authorization from the President and authorization from the Justice Department to go forward with the program.
[00:38:20.620 --> 00:38:21.040]  It worked.
[00:38:21.380 --> 00:38:23.161]  It worked now for 13 years.
[00:38:23.682 --> 00:38:26.804]  We've avoided another mass casualty attack against the United States.
[00:38:26.824 --> 00:38:28.204]  We did capture Bin Laden.
[00:38:28.224 --> 00:38:32.927]  We did capture an awful lot of the senior guys of Al-Qaeda who were responsible for that attack on 9-11.
[00:38:33.207 --> 00:38:34.068]  I'd do it again in a minute.
[00:38:34.188 --> 00:38:37.210]  And now, Al-Qaeda on steroids.
[00:38:37.390 --> 00:38:41.773]  ISIS is just running all over the place murdering hundreds of thousands and our own government's behind it.
[00:38:42.768 --> 00:38:43.608]  On record, look it up.
[00:38:44.009 --> 00:38:46.390]  We've done 50 shows on it, literally, I'm not getting back into it.
[00:38:46.530 --> 00:38:47.430]  Probably 70 shows.
[00:38:48.891 --> 00:38:50.351]  Our own military's gone public about it.
[00:38:50.832 --> 00:38:56.574]  And again, our military is the most awake because they've been there watching it.
[00:38:56.634 --> 00:38:57.815]  Joe Biggs works in our office.
[00:38:58.835 --> 00:39:00.496]  He was written about in Esquire and Rolling Stone.
[00:39:00.516 --> 00:39:01.076]  He's a war hero.
[00:39:01.956 --> 00:39:08.379]  Did stuff like, you know, charge machine gun nests and run out of bullets and, you know, kill the Taliban guy with his, you know, knife in bare hands.
[00:39:09.020 --> 00:39:11.921]  He, half the time, was out delivering people for torture.
[00:39:12.990 --> 00:39:17.094]  What made him mad was, it wasn't the guys they'd catch trying to suicide bomb him.
[00:39:18.756 --> 00:39:31.168]  Because I've talked to family that's been there when they caught somebody gousing their kids with gasoline to call in the medevacs to save the burning kids and then they suicide bomb, or try to, what the special forces do to them.
[00:39:31.368 --> 00:39:35.032]  I mean, I get in the heat of the moment, you just burned your kids, we're going to kill you.
[00:39:36.055 --> 00:39:40.483]  That's an issue of passion and warfare in the heat of the moment, not premeditated.
[00:39:40.724 --> 00:39:48.759]  But Biggs would take them to the DEA and FBI, in-country, and they'd torture them to death in some cases.
[00:39:50.242 --> 00:39:53.843]  Finding out where'd you bring the drugs because they wanted to control that drug flow.
[00:39:54.103 --> 00:39:55.363]  They wanted to control that market.
[00:39:55.664 --> 00:40:03.526]  I'm gonna go to break and come back with Mark and Joseph and Robert and John and Jim and Richard and Rader and Derek and others.
[00:40:03.566 --> 00:40:05.506]  People who claim they disagree with me.
[00:40:05.566 --> 00:40:07.287]  They think torture is okay.
[00:40:08.767 --> 00:40:10.728]  But what about the other big issue?
[00:40:10.828 --> 00:40:12.168]  This will be used on us.
[00:40:12.628 --> 00:40:15.369]  I told you the Patriot Act, the NDAA would be used against us.
[00:40:15.629 --> 00:40:18.090]  It's all over the news that it's used across the board
[00:40:19.482 --> 00:40:23.366]  They're ending the Bill of Rights and Constitution that protects us all.
[00:40:24.527 --> 00:40:25.448]  I've got a clip here.
[00:40:25.468 --> 00:40:33.836]  We'll play it after we go to calls, but I've got a clip here with the Senator talking to these folks about torture and other issues.
[00:40:35.438 --> 00:40:40.943]  And they're saying, well, you know, this used to be illegal till now.
[00:40:41.724 --> 00:40:42.505]  It's still illegal.
[00:40:44.189 --> 00:40:47.231]  Remember Nixon said, it's not illegal, the things I do, because I'm the president.
[00:40:47.251 --> 00:40:48.272]  Well, that was proven wrong.
[00:40:48.752 --> 00:41:01.020]  And then they got John Yoo at the Justice Department, a lawyer, to say that burying people alive or torturing them or doing anything to them was okay.
[00:41:01.440 --> 00:41:08.185]  I remember before 9-11, the Guns and Weapons of Law Enforcement, or something like that, was the magazine I bought in 7-11.
[00:41:08.205 --> 00:41:09.546]  Something said, just get it.
[00:41:09.866 --> 00:41:12.768]  And I bought that magazine, and they had an article I covered on air.
[00:41:13.663 --> 00:41:17.805]  that said anthrax is going to be released in a major city and affect thousands.
[00:41:18.086 --> 00:41:20.807]  You have the terrorists, he won't talk, but you have his 12-year-old son.
[00:41:20.827 --> 00:41:21.508]  Do you torture?
[00:41:22.068 --> 00:41:25.090]  The answer from former such-and-such expert is yes, you torture.
[00:41:25.290 --> 00:41:26.150]  For the greater good.
[00:41:26.350 --> 00:41:27.591]  That's Machiavelli, folks.
[00:41:28.031 --> 00:41:29.992]  Once you say greater good, you're a Nazi.
[00:41:30.192 --> 00:41:30.973]  You're a Soviet.
[00:41:31.633 --> 00:41:37.877]  Once you say, for the greater good, we can do bad things, you're now North Korea.
[00:41:41.374 --> 00:41:46.738]  By the way, I talked about how China and all these other countries affect our media and tell Hollywood what they can put out.
[00:41:47.599 --> 00:41:49.681]  Think about how controlled our media is by the U.S.
[00:41:49.701 --> 00:41:50.762]  government, much less others.
[00:41:51.943 --> 00:42:05.213]  New York Post, Sony CEO demanded the interview, the Seth Rogen film about killing Kim Jong-un, tone down assassination scene to appease North Korea before North Korea reportedly even hacked him.
[00:42:07.255 --> 00:42:10.798]  Yeah, they even toned down Red Dawn, the remake, so it wouldn't criticize China.
[00:42:12.281 --> 00:42:17.463]  This is globalism where communist China is now working with Facebook.
[00:42:17.663 --> 00:42:20.604]  They met with Zuckerberg last week on how to censor the internet.
[00:42:21.044 --> 00:42:24.626]  And he praised communism last week publicly.
[00:42:25.066 --> 00:42:37.450]  A guy worth billions of dollars from a pump and dump who calls his users dumb effers is now meeting with the White House and the communist censorship czar on how to bring socialism and communism here.
[00:42:37.710 --> 00:42:38.931]  That's not me saying that.
[00:42:39.231 --> 00:42:40.692]  That's major headlines.
[00:42:41.152 --> 00:42:41.312]  See?
[00:42:41.972 --> 00:42:43.272]  It's not that I'm radical.
[00:42:43.613 --> 00:42:45.533]  I was aware of this game before it was public.
[00:42:45.713 --> 00:42:46.733]  See, now it's public!
[00:42:47.514 --> 00:42:50.254]  That's why the show's getting on all these new affiliates and growing.
[00:42:50.595 --> 00:42:53.075]  It's because people realize, whoa, this guy wasn't fear-mongering.
[00:42:53.395 --> 00:42:54.576]  He was warning us.
[00:42:54.956 --> 00:42:55.536]  Yes!
[00:42:55.996 --> 00:42:56.576]  Yes!
[00:42:56.776 --> 00:42:57.257]  Yes!
[00:42:57.417 --> 00:42:57.997]  Yes!
[00:42:59.017 --> 00:43:01.278]  I remember telling people they were torturing folks before they admitted it.
[00:43:01.758 --> 00:43:03.258]  Or the NSA was spying on you.
[00:43:03.478 --> 00:43:04.719]  Or they were coming for your guns.
[00:43:05.159 --> 00:43:08.400]  Because the people running the country are a bunch of offshore cutthroats.
[00:43:10.712 --> 00:43:15.895]  As the year is coming to a close, we all pause to reflect on what's happened in the past year.
[00:43:16.215 --> 00:43:19.016]  We take a step back and thank God for what we have.
[00:43:19.536 --> 00:43:22.318]  I'm David Hall, founder of Diamond Gusset Jeans.
[00:43:22.598 --> 00:43:28.141]  At Diamond Gusset, we are celebrating the brush fires of liberty that are spreading across this great nation.
[00:43:28.801 --> 00:43:30.782]  Another thing we are celebrating is you.
[00:43:31.242 --> 00:43:36.485]  Without the valued listeners of Alex Jones and our loyal customers, we wouldn't be here today.
[00:43:37.125 --> 00:43:39.886]  We offer a wonderful online shopping experience.
[00:43:40.166 --> 00:43:45.389]  If you receive a pair that doesn't fit, send them back and we'll exchange them at no cost to you.
[00:43:45.849 --> 00:43:54.913]  Beat the shopping rush by visiting us at gusset.com and join our email newsletter to receive some great holiday discounts.
[00:43:55.373 --> 00:44:00.996]  And paying no attention to political correctness, Diamond Gusset wants to wish you all a Merry Christmas.
[00:44:01.536 --> 00:44:05.118]  Thanks for believing in our dream, the original 100% American-made Diamond Gusset jean.
[00:44:10.832 --> 00:44:11.893]  In the near future.
[00:44:12.173 --> 00:44:15.816]  When you realize how fake it all is, the football, the basketball.
[00:44:15.836 --> 00:44:16.337]  Security alert.
[00:44:16.677 --> 00:44:17.678]  Security alert.
[00:44:17.898 --> 00:44:19.639]  This is Homeland Security.
[00:44:19.899 --> 00:44:20.520]  Analysis.
[00:44:20.780 --> 00:44:21.441]  InfoWars.
[00:44:21.501 --> 00:44:23.462]  Building independent media operations.
[00:44:23.482 --> 00:44:28.446]  You let the worst people get controlled and tell us that we are the ones responsible.
[00:44:28.486 --> 00:44:29.427]  Prime Directive.
[00:44:29.527 --> 00:44:30.948]  Discredit Alex Jones.
[00:44:31.068 --> 00:44:33.850]  Jones is the wildly popular conspiracy theorist.
[00:44:33.930 --> 00:44:36.993]  A popular conspiracy theory talk show called InfoWars.
[00:44:37.173 --> 00:44:39.355]  Alex Jones is now in an Austin jail.
[00:44:39.795 --> 00:44:40.936]  People are assaulting us.
[00:44:40.976 --> 00:44:43.197]  Targeting of patriots engaged.
[00:44:43.797 --> 00:44:45.478]  They're never going to stop.
[00:44:45.758 --> 00:44:49.659]  They're never going to deviate from their program until we stop them.
[00:44:49.799 --> 00:44:52.981]  Block free iPhone ads at InfoWars.com.
[00:44:53.401 --> 00:44:56.042]  Block free podcasts and video feeds.
[00:44:56.762 --> 00:44:57.483]  Imperative.
[00:44:57.743 --> 00:44:59.644]  Destroy Privilege TV.
[00:44:59.704 --> 00:45:04.166]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[00:45:04.306 --> 00:45:05.806]  Intellectually, it's begun.
[00:45:05.826 --> 00:45:06.587]  You can feel it.
[00:45:09.565 --> 00:45:24.116]  Sold out for weeks due to the difficult and extensive proprietary process behind its creation, the exclusive InfoWars Life Secret 12 formulation is now back in stock in the last limited shipment of 2014, the most bioactive form that has been created with our proprietary process.
[00:45:24.396 --> 00:45:34.203]  This ultra-clean Vitamin B12 nutraceutical has been carefully crafted and developed over the last two years and is based on cellular science of how your body actively absorbs essential nutrients.
[00:45:34.643 --> 00:45:37.384]  Secret 12 is taken by mouth, right on the tongue, and then swallowed.
[00:45:37.664 --> 00:45:38.804]  No needles, no injections.
[00:45:39.044 --> 00:45:42.966]  Vitamin B12 deficiency is linked to scores of serious problems.
[00:45:43.266 --> 00:45:52.248]  And Secret 12 is a fusion of two organic proprietary forms of Vitamin B12, bringing you a true nutraceutical quality Vitamin B12.
[00:45:52.629 --> 00:45:54.509]  Secret 12 is an excellent Christmas gift.
[00:45:54.869 --> 00:46:02.172]  Secure your Secret 12 formula before December 17th at InfoWarsLife.com and receive it before Christmas, guaranteed.
[00:46:02.192 --> 00:46:03.332]  That's InfoWarsLife.com.
[00:46:03.852 --> 00:46:05.718]  Before December 17th or by calling 888-253-3139.
[00:46:09.364 --> 00:46:16.330]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[00:46:16.550 --> 00:46:25.939]  At InfoWars Life, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[00:46:26.179 --> 00:46:34.186]  You don't have to be a doctor to know the fall and winter months are the most dangerous time of year in North America when it comes to you and your family's health.
