[00:00:04.946 --> 00:00:06.186]  There is a war.
[00:25:27.306 --> 00:25:30.587]  Let me open the door and let me let this person in.
[00:25:30.607 --> 00:25:36.849]  And then Barack Obama is just, of course, a front man for the American empire, where he's going to have the entire U.S.
[00:25:36.909 --> 00:25:38.190]  Navy, the entire U.S.
[00:25:38.290 --> 00:25:39.470]  Army and the entire U.S.
[00:25:39.510 --> 00:25:41.831]  Marines under AFRICOM command.
[00:25:42.310 --> 00:25:46.616]  And of course he's going to turn it into a new Iraq and he's going to turn it into a new Afghanistan.
[00:25:46.756 --> 00:25:49.940]  Everything, every operation that you see going on in Iraq and Afghanistan.
[00:25:50.453 --> 00:25:56.215]  It's going to propagate to the poor countries of Africa.
[00:25:56.235 --> 00:25:57.415]  Well, sir, I agree with you.
[00:25:57.715 --> 00:25:58.716]  They're looking to the people.
[00:25:58.776 --> 00:26:01.437]  They see a handsome, smiling African face.
[00:26:01.957 --> 00:26:03.497]  You know, he's all, hey, I'm from Kenya.
[00:26:04.017 --> 00:26:05.558]  And then it's a total bait and switch.
[00:26:05.578 --> 00:26:12.400]  But it's the same thing here in the United States, where they would get sellout Native American chiefs to sell out their people.
[00:26:12.680 --> 00:26:14.661]  This is the oldest trick in the book.
[00:26:15.621 --> 00:26:20.842]  And he can also pacify the most downtrodden minority groups in the United States.
[00:26:20.862 --> 00:26:22.363]  And he's saying, hey, get ready for sacrifice.
[00:26:22.403 --> 00:26:23.683]  Get ready to lose your standard of living.
[00:26:23.903 --> 00:26:25.644]  They're like, yay, I love Obama!
[00:26:25.904 --> 00:26:28.484]  They can never get away with this with a John McCain.
[00:26:28.864 --> 00:26:31.105]  Obama basically does a couple of things.
[00:26:31.245 --> 00:26:34.006]  One is, again, this idea, kick the Chinese out of Africa.
[00:26:34.066 --> 00:26:35.706]  Kick them out of Sudan where they get oil.
[00:26:36.086 --> 00:26:38.227]  Kick them out of Zimbabwe where they get raw materials.
[00:26:38.567 --> 00:26:42.608]  Start a civil war in Congo, another big source of raw materials.
[00:26:43.268 --> 00:26:43.788]  Al-Qaeda.
[00:26:44.088 --> 00:26:45.268]  An arm of the U.S.
[00:26:45.288 --> 00:26:49.729]  intelligence community is now active in Algeria, Tunisia, Morocco.
[00:26:50.049 --> 00:26:53.730]  You've got a destabilization going on in Kenya around Odinga.
[00:26:53.970 --> 00:26:55.250]  That's Obama's cousin.
[00:26:55.590 --> 00:26:58.131]  This is a guy who has two children.
[00:26:58.471 --> 00:27:02.011]  They're Obama's niece and, well, nephew in a broad sense.
[00:27:02.832 --> 00:27:10.033]  And one of them is named Raul, and the other one is named Winnie, after Winnie Mandela, who did the necklacing and political assassinations in
[00:27:10.453 --> 00:27:11.173]  South Africa.
[00:27:11.413 --> 00:27:23.178]  So this Odinga is essentially a CIA destabilizing operation in Kenya, and he's got a Odinga-Islamic alliance to crush the Christians in Kenya.
[00:27:23.218 --> 00:27:31.422]  But this also reaches into Ethiopia, it reaches into Uganda, Congo, Tanzania, and a whole bunch of other countries in that region.
[00:27:31.442 --> 00:27:35.823]  So all of Africa is a battlefield in flames between the U.S.
[00:27:35.883 --> 00:27:39.365]  and the Chinese, with Obama leading the charge to kick the Chinese out.
[00:27:39.705 --> 00:27:41.087]  For geopolitical reasons.
[00:27:42.028 --> 00:27:49.576]  Well, that's it for our show tonight, but if you like this broadcast and you would like to see it continue, stop by PrisonPlanet.tv and get yourself a 15-day free trial.
[00:27:49.917 --> 00:27:55.263]  You can get the Alex Jones Show, the nightly news, the special reports, the rants, and so much more at PrisonPlanet.tv.
[00:27:55.663 --> 00:27:59.848]  Well, I'm Jakari Jackson from the InfoWars Command Center and we'll see you again tomorrow night.
[00:28:08.351 --> 00:28:12.256]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:28:12.316 --> 00:28:14.819]  Central at InfoWarsNews.com.
[00:28:15.019 --> 00:28:21.887]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
[00:28:27.472 --> 00:28:31.775]  You've experienced and heard about the benefits of Super Male Vitality.
[00:28:32.295 --> 00:28:34.777]  Now, the new formula has arrived.
[00:28:35.157 --> 00:28:39.040]  Introducing the new Super Female Vitality.
[00:28:39.320 --> 00:28:46.905]  I have specifically designed this formula to help the body naturally regulate itself without the use of artificial hormones.
[00:28:47.325 --> 00:28:50.668]  Key ingredients chosen from the highest quality sources.
[00:28:50.988 --> 00:28:57.032]  Secure your Super Female Vitality today from our limited stock at InfoWarsLife.com.
