[00:00:04.946 --> 00:00:06.167]  There is a war.
[00:28:49.776 --> 00:28:53.619]  They hired a boy to do the tribal practice of having sex with him!
[00:28:54.059 --> 00:28:59.042]  The most abnormal and unethical people are running the whole show.
[00:28:59.322 --> 00:29:09.008]  So to that unknown airman out there in Nevada and what remains of American ethics for your children and your future, from Christian author C.S.
[00:29:09.088 --> 00:29:09.409]  Lewis.
[00:29:09.989 --> 00:29:13.030]  We regard God as an airman regards his parachute.
[00:29:13.230 --> 00:29:16.752]  It's there for emergencies, but he hopes he'll never have to use it.
[00:29:17.152 --> 00:29:27.616]  John Bowne for InfoWars.com Well that's it for this Friday edition of the InfoWars Nightly News.
[00:29:27.976 --> 00:29:32.478]  If you're watching us on YouTube, head on over to PrisonPlanet.tv and become a subscriber.
[00:29:32.738 --> 00:29:38.601]  You can have instant access to the Alex Jones Show, as well as all of our special reports, the rants, the e-books, there's
[00:29:39.181 --> 00:29:43.342]  About 18 years of content, a lot of which is not even on the internet.
[00:29:43.362 --> 00:29:46.703]  You can't find it anywhere but Prison Planet TV.
[00:29:47.263 --> 00:29:54.165]  And as always, you can share your username and password with 11 people at the same time, and you support this operation.
[00:29:54.625 --> 00:29:55.905]  Thanks for joining the show tonight.
[00:29:56.025 --> 00:29:57.106]  We'll see you Monday, 7 p.m.
[00:29:57.286 --> 00:29:57.526]  Central.
[00:30:07.136 --> 00:30:11.059]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:30:11.099 --> 00:30:13.600]  Central at InfoWarsNews.com.
[00:30:13.800 --> 00:30:20.024]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
[00:30:37.526 --> 00:30:40.227]  I'm Joe Biggs with InfoWars.com.
[00:30:40.607 --> 00:30:53.833]  Now today, the ISIS group, IS, Islamic State, Al-Syeda, whatever you want to call these guys, government fund terrorists, whatever, have come out with a full-length version of the Flames of War.
[00:30:54.173 --> 00:30:57.674]  Now just the other day, we gave you a small preview of the trailer that was released.
[00:30:57.995 --> 00:31:00.396]  Well today, they released a 55-minute version
[00:31:01.556 --> 00:31:01.896]  We're good.
[00:31:20.712 --> 00:31:20.792]  And
[00:31:38.072 --> 00:31:38.512]  Very good.
[00:31:57.677 --> 00:31:58.518]  We're good to go.
[00:32:18.356 --> 00:32:19.176]  We're good to go.
[00:32:54.511 --> 00:33:06.600]  In the face of the dark wave of the Crusader force, the historical land of two rivers bore life to a mission that would transform the political landscape of the world.
[00:33:07.860 --> 00:33:14.105]  A mission that would herald a return to the Khilafah and revive the creed of Tawheed.
[00:33:14.785 --> 00:33:27.556]  It was the establishment of the Islamic State, nourished by the blood of the truthful Mujahideen, to unite the Ummah on one call, one banner, one leader.
[00:33:31.199 --> 00:33:34.602]  Thus, the war between Iman and Kufr was ignited.
[00:33:41.214 --> 00:33:44.237]  You are with us or against us.
[00:33:45.218 --> 00:33:50.664]  Either you are with us, or you are with the terrorists.
[00:33:50.704 --> 00:33:54.928]  They thought they could win.
[00:33:55.008 --> 00:33:57.530]  Major combat operations in Iraq have ended.
[00:33:58.571 --> 00:34:03.977]  In the Battle of Iraq, the United States and our allies have prevailed.
[00:34:09.249 --> 00:34:09.970]  They lied.
[00:34:10.951 --> 00:34:15.956]  The flames were only beginning to intensify.
[00:34:16.116 --> 00:34:21.621]  Obama then claimed it was over.
[00:34:21.961 --> 00:34:25.565]  Iraq's future will be in the hands of its people.
[00:34:25.665 --> 00:34:29.809]  America's war in Iraq will be over.
[00:34:31.929 --> 00:34:32.630]  They lied.
[00:34:33.490 --> 00:34:38.054]  By the grace of Allah, the Islamic State expanded into the land of Sham.
[00:34:56.153 --> 00:35:17.668]  As the ravenous flame continued spreading, roaring in hunger for the fuel of Nusayri blood, the flames in Iraq meanwhile continued their crawl, growing stronger, leaving the Americans in bewilderment, pondering what strategy to adopt in fighting the Islamic State.
[00:35:19.369 --> 00:35:27.174]  The reply from the White House was deceitful, as Obama was forced to respond to the rapid rise of the Islamic State.
[00:35:27.614 --> 00:35:36.238]  To stop the advance on Erbil, I've directed our military to take targeted strikes against ISIL terrorist convoys should they move toward the city.
[00:35:36.599 --> 00:35:46.084]  And so even as we support Iraqis as they take the fight to these terrorists, American combat troops will not be returning to fight in Iraq.
[00:35:46.991 --> 00:35:50.834]  For in reality, the fighting had just begun.
[00:35:50.854 --> 00:35:51.755]  They lied.
[00:35:52.195 --> 00:35:54.937]  Now, now, the battle has come.
[00:35:54.957 --> 00:35:57.339]  Now, now, the battle has come.
[00:35:57.679 --> 00:36:00.421]  Now, now, the battle has come.
[00:36:00.481 --> 00:36:05.065]  And we will be victorious, God willing, whether you go out or not.
[00:36:05.085 --> 00:36:07.487]  For our victory is in our continuity.
[00:36:07.607 --> 00:36:10.629]  And if you go out, you will return soon.
[00:36:10.689 --> 00:36:13.932]  And if you fail to return, we will come to you from all sides.
[00:36:26.411 --> 00:36:26.732]  I think?
[00:36:38.103 --> 00:36:41.825]  Alert the public to Obama's blatant abuse of power.
[00:36:41.905 --> 00:36:45.747]  Defend the Second Amendment with our top-seller Come and Take It t-shirts.
[00:36:45.887 --> 00:36:46.467]  And look at that!
[00:36:46.747 --> 00:36:50.009]  Women's cut tank tops and t-shirts now available.
[00:36:50.149 --> 00:36:50.649]  Nice hat.
[00:36:50.950 --> 00:36:53.011]  Plus the Don't Tread on Me flag.
[00:36:53.071 --> 00:36:57.153]  And now you can become a micro-distributor of the InfoWars magazine.
[00:36:57.193 --> 00:37:01.195]  Plus get your own copy delivered right to your door each and every month.
[00:37:02.936 --> 00:37:06.498]  So join the revolution at InfoWarsShop.com.
