[00:00:04.946 --> 00:00:06.167]  There is a war.
[00:29:00.688 --> 00:29:01.288]  Well, exactly.
[00:29:01.308 --> 00:29:10.773]  I mean, similar criticisms were heard when they brought the American doctors back to Atlanta who were infected with Ebola when the same treatment was available in Africa.
[00:29:10.813 --> 00:29:12.934]  There was no real reason to bring them into the country.
[00:29:13.394 --> 00:29:23.599]  Then, of course, you've got the story we covered yesterday, which is the fact that the State Department has ordered 160,000 hazmat suits specifically for the purposes of
[00:29:24.139 --> 00:29:24.360]  I think?
[00:29:40.501 --> 00:29:43.682]  Seems like they're getting very prepared for something.
[00:29:43.742 --> 00:29:50.264]  Whether the American people will receive the same level of information about the preparations they need to do remains to be seen.
[00:29:50.284 --> 00:29:57.146]  The CDC's been very coy about Ebola sufferers in the United States, which is partly understandable to prevent hysteria.
[00:29:57.706 --> 00:30:01.588]  But again, it's interesting that they've ordered such a large amount of hazmat suits.
[00:30:03.028 --> 00:30:12.816]  Again, top experts saying that the cause for Ebola in Liberia and Sierra Leone is lost, that it's just going to infect the entire population and millions will die.
[00:30:13.317 --> 00:30:19.042]  Hopefully that doesn't happen, but the fact that top virologists in Germany are saying that is of extreme concern.
[00:30:20.066 --> 00:30:30.011]  Right, well and also no one is talking about the fact that they are working on Ebola as a bio-weapon there, right there, where the outbreak occurred.
[00:30:30.572 --> 00:30:36.875]  We reported before how they issued a report saying they may have been responsible for this particular outbreak.
[00:30:37.616 --> 00:30:38.076]  The U.S.
[00:30:38.116 --> 00:30:40.937]  holds a patent on a particular strain of Ebola.
[00:30:40.997 --> 00:30:43.459]  So it's all sort of curious timing.
[00:30:45.393 --> 00:31:03.606]  It's curious, yeah, but you don't see the rush to, you know, vaccinate everybody in the United States and Europe like you did with swine flu, which is something I've pointed out before, because the difference is they already had the vaccine lined up and they sold it on the hysteria when in fact swine flu wasn't really a danger to healthy people.
[00:31:04.086 --> 00:31:09.510]  So we didn't see that in the case of Ebola because there was no lucrative profit motive behind it.
[00:31:09.570 --> 00:31:12.332]  It seems to a certain extent, as long as it's just
[00:31:12.952 --> 00:31:13.252]  Absolutely.
[00:31:13.272 --> 00:31:14.895]  Well, Paul, thank you so much for joining us today.
[00:31:14.915 --> 00:31:17.718]  It's always great to get your point of view.
[00:31:17.738 --> 00:31:18.880]  We'll be seeing you soon.
[00:31:18.900 --> 00:31:19.501]  Thanks, Leanne.
[00:31:30.876 --> 00:31:38.124]  And you can find many more reports and articles by Paul Joseph Watson by becoming a member of Prism Planet TV.
[00:31:38.464 --> 00:31:45.251]  You can find all of our reports there, as well as instant access to the Alex Jones Show and the Nightly News, as well as movies.
[00:31:45.791 --> 00:31:51.097]  And your username and password can be shared with up to 11 people at the same time.
[00:31:51.437 --> 00:31:51.978]  And of course,
[00:31:52.458 --> 00:31:58.621]  It is your contribution, your support that allows us to bring you all of the news that you crave.
[00:31:58.941 --> 00:31:59.982]  Thanks for tuning in tonight.
[00:32:00.022 --> 00:32:01.683]  We'll see you here tomorrow at 7 p.m.
[00:32:01.783 --> 00:32:02.103]  Central.
[00:32:10.908 --> 00:32:14.833]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:32:14.893 --> 00:32:17.375]  Central at InfoWarsNews.com.
[00:32:17.596 --> 00:32:24.464]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
[00:32:30.049 --> 00:32:34.352]  You've experienced and heard about the benefits of Super Male Vitality.
[00:32:34.872 --> 00:32:37.354]  Now, the new formula has arrived.
[00:32:37.734 --> 00:32:41.617]  Introducing the new Super Female Vitality.
[00:32:41.897 --> 00:32:49.502]  I have specifically designed this formula to help the body naturally regulate itself without the use of artificial hormones.
[00:32:49.922 --> 00:32:53.225]  Key ingredients chosen from the highest quality sources.
[00:32:53.565 --> 00:32:59.609]  Secure your Super Female Vitality today from our limited stock at InfoWarsLife.com.
