[00:00:03.924 --> 00:00:04.685]  I don't know.
[00:25:18.928 --> 00:25:23.369]  There's so much wealth and so much energy and so much power in humanity in commerce.
[00:25:23.429 --> 00:25:24.749]  We'd all be living like kings.
[00:25:25.669 --> 00:25:28.250]  Everything they do is about shutting down economies.
[00:25:28.870 --> 00:25:33.471]  They got rid of the Glass-Steagall, the private Federal Reserve shareholders, the big six megabanks.
[00:25:33.991 --> 00:25:35.291]  That's who we're going to protest.
[00:25:35.371 --> 00:25:39.072]  They're the people that want us to pay off their $1,500 trillion.
[00:25:39.512 --> 00:25:42.413]  They're the people that are sucking us into their false black hole.
[00:25:43.932 --> 00:25:46.294]  So I'm here to tell you, ladies and gentlemen, I'm going to say it again.
[00:25:46.314 --> 00:25:49.416]  Occupy the Federal Reserve.
[00:25:49.576 --> 00:25:51.838]  Expose the crony insiders.
[00:25:54.488 --> 00:26:00.431]  Yeah, here is the Federal Reserve Bank of Dallas, 2200 North Pearl Street.
[00:26:00.751 --> 00:26:03.252]  It's got a castle wall around it with battlements.
[00:26:03.672 --> 00:26:04.552]  Most of the Federal Reserves do.
[00:26:04.572 --> 00:26:06.473]  The one in New York has fortresses.
[00:26:06.873 --> 00:26:09.194]  A fortress around it with big giant iron grates.
[00:26:09.434 --> 00:26:12.015]  Because they understand, they are in an enemy camp.
[00:26:12.416 --> 00:26:14.216]  They are in our Republic.
[00:26:14.356 --> 00:26:15.177]  There it is in Dallas.
[00:26:15.957 --> 00:26:16.838]  We're going to get it all out.
[00:26:16.898 --> 00:26:21.201]  Paul Watson, all the writers tomorrow, you will see the announcement.
[00:26:22.442 --> 00:26:24.684]  We're not going to let George Soros get away with this.
[00:26:24.724 --> 00:26:34.912]  We're not going to let George Soros and Warren Buffett and Al Gore and the Rothschilds and the Rockefellers and all the usual suspects sit there and
[00:26:35.652 --> 00:26:38.697]  Rape us and then say, oh look, Wall Street's exempt from taxes.
[00:26:39.278 --> 00:26:42.984]  These are the very men that got the laws written where they're exempt to be offshore.
[00:26:43.165 --> 00:26:44.226]  That's what globalism is.
[00:26:44.707 --> 00:26:49.435]  You pay for the military to back up their globalist takeover as the European-US-English Empire.
[00:26:50.419 --> 00:27:06.227]  You pay for the banker bailouts, you pay for everything, and then you are middle class and own a pool company, or own a car dealership, or own a restaurant, or own a little shop, and you're living the American dream, and they're like, oh yeah, you're rich, we're gonna get your money.
[00:27:06.587 --> 00:27:14.351]  And they sick a giant pack of snot-nosed socialist college students who never worked a day in their life, who've been bankrupted.
[00:27:14.371 --> 00:27:17.533]  I told you guys ten years ago not to go to college and I was attacked.
[00:27:18.013 --> 00:27:21.314]  I told you that you were paying 2, 3, 4 times what it was worth.
[00:27:22.014 --> 00:27:24.015]  I told you there weren't going to be any jobs left.
[00:27:24.375 --> 00:27:29.057]  I told you 10 years ago, most people I knew who had 2, 3 degrees were bagging groceries.
[00:27:30.337 --> 00:27:32.878]  Oh, and I was the bad guy that didn't want you to have an education.
[00:27:33.238 --> 00:27:33.478]  No.
[00:27:34.258 --> 00:27:35.059]  It doesn't work.
[00:27:35.099 --> 00:27:40.380]  You go for a 6, 8 year engineering degree, they're going to take your job with somebody from China or India.
[00:27:41.521 --> 00:27:43.181]  Not that they're bad wanting jobs there either.
[00:27:43.441 --> 00:27:44.882]  It's the way the globalists have set it up.
[00:27:46.761 --> 00:27:47.121]  Okay?
[00:27:47.381 --> 00:28:01.589]  And now you've got millions of mad people who can't pay off their student loans, you've got the Department of Justice SWAT team raiding people that haven't paid their bill, where it's not even a criminal issue, it's a civil issue, to intimidate people, but it's not criminal to not take shots when they're arresting people.
[00:28:02.070 --> 00:28:02.970]  It's a pack of crooks!
[00:28:03.791 --> 00:28:05.932]  It's not criminal to not take the Garda shill!
[00:28:06.432 --> 00:28:08.674]  But that piece of garbage Rick Perry said it was!
[00:28:09.994 --> 00:28:20.757]  Now listen, the controlled right wing, Limbo and Becker, all of them who supported the banker bailout, who support the new VAT taxes, on top of all this stuff to quote, pay off our debt, they're going to keep the income tax.
[00:28:20.997 --> 00:28:22.537]  They're going to tell you Wall Street's perfect.
[00:28:23.037 --> 00:28:28.439]  They're going to mix mom and pops and small Wall Street penny stocks in with the big mega banks.
[00:28:29.443 --> 00:28:35.785]  It isn't Wall Street's good and everybody else is bad on the left.
[00:28:36.525 --> 00:28:39.326]  Or isn't everybody on the left is good and Wall Street's bad.
[00:28:40.007 --> 00:28:43.728]  Wall Street is just a name of a stock trading area.
[00:28:44.048 --> 00:28:46.489]  We're going directly with people with names.
[00:28:46.809 --> 00:28:57.072]  The Federal Reserve of Dallas, the Federal Reserve of Houston, the Federal Reserve of San Antonio, and I would go more places, but I've got to do the nightly news, I've got to do the daily three-hour radio show.
[00:28:57.372 --> 00:28:58.533]  You in your town
[00:28:59.213 --> 00:29:08.196]  Next Friday, next Saturday, and next Sunday, you need to get together in groups, organize it, or if you don't know anybody, go to meetups, whatever.
[00:29:08.417 --> 00:29:16.840]  We'll create lists throughout the week at InfoWars.com and PrisonPlanet.com, and you get out there, and we need to identify the real enemies.
[00:29:17.280 --> 00:29:25.343]  Now, I haven't talked for 30 minutes to a home base there in Austin, kind of our Houston or our Cape Canaveral, while I'm out here floating around in the middle of nowhere.
[00:29:25.803 --> 00:29:26.883]  Guys, give me a check.
[00:29:26.923 --> 00:29:28.184]  Everything still good on the Skype here?
[00:29:30.971 --> 00:29:32.492]  Oh, I see Richard's over there right now.
[00:29:33.152 --> 00:29:39.555]  Richard, you want to come over here and say a few things before I collect myself and just kind of... I need to get Aaron Dykes.
[00:29:39.696 --> 00:29:42.037]  I need to get... I'm running out of editors.
[00:29:43.342 --> 00:29:50.751]  I need to get Rob Due or somebody to kind of take this whole rant here and kind of boil it down to five minutes to make the succinct points.
[00:29:51.071 --> 00:30:02.565]  But Richard, you want to jump in here and, sit around here buddy, you want to jump in here and say anything to folks about, basically you've been hearing me rant for 35 minutes.
[00:30:03.906 --> 00:30:05.828]  About the takeaway that you've gotten from what I've said.
[00:30:05.888 --> 00:30:06.528]  Do you agree?
[00:30:06.548 --> 00:30:12.113]  What do you think of the spontaneous ideas that I just literally... I mean, I was already saying we've got to protest and we've got to fight them.
[00:30:12.313 --> 00:30:13.394]  But it's so simple, Richard.
[00:30:13.694 --> 00:30:15.735]  We've got to actually go after the six megabanks.
[00:30:16.016 --> 00:30:20.119]  They're trying... They use socialism to do this, at the grassroots and corporate welfare.
[00:30:20.359 --> 00:30:24.702]  They're trying to scapegoat our entire system to use government to steal even more of our money.
[00:30:25.343 --> 00:30:31.748]  They use the crimes they've committed as the pretext to take over society and get even more power and shut down what's left of their competition.
[00:30:32.088 --> 00:30:36.750]  Well it's the classic old problem reaction solution that they always use and I do like the ideas.
[00:30:36.790 --> 00:30:47.553]  I like the ideas especially about getting out there on Friday and going to the Federal Reserve in Dallas and going to Houston on Saturday morning and San Antonio at the Federal Reserve there.
[00:30:47.633 --> 00:30:53.275]  It's going to be real exciting to see that and it's going to be exciting to meet with a lot of the fellow InfoWarriors and I think
[00:30:53.795 --> 00:30:56.957]  That they are really going to be pumped up about the new plan.
[00:30:56.977 --> 00:31:03.721]  And again, we're not going to let George Soros just sit there and hijack the anger and say it's Wall Street and capitalism.
[00:31:03.741 --> 00:31:12.046]  And their answer is, pay trillions more in the general public's money to offshore megabanks who openly finance communism as a way to rob the public.
[00:31:12.266 --> 00:31:13.007]  It's real simple.
[00:31:13.187 --> 00:31:16.729]  They're going to use the anger to bring in their full revolution of tyranny.
[00:31:16.909 --> 00:31:18.671]  That's what Homeland Security and all of it's about!
[00:31:19.011 --> 00:31:20.053]  Get it through your heads!
[00:31:20.253 --> 00:31:33.088]  We cannot let the dirty little commies, funded by Soros and the rest of them, run around and take over the revolution of in the Fed, and going after the globalists that we started, just like the Republicans tried to co-opt the damn Tea Party!
[00:31:34.049 --> 00:31:36.452]  Well, and they're not going to succeed in these...
[00:31:37.705 --> 00:31:41.447]  Runs against us because we're going to get out there and we're going to fight and more and more people.
[00:31:41.487 --> 00:31:45.210]  This movement is way bigger than it was during the 07-08 election cycle.
[00:31:45.790 --> 00:31:48.432]  Just like the Republicans tried to co-opt the Tea Party, we're not going to let them.
[00:31:48.472 --> 00:31:48.912]  Exactly.
[00:31:48.932 --> 00:31:49.793]  We're not going to let them.
[00:31:50.313 --> 00:31:59.039]  And folks out there, it's going to be very exciting to meet with all the InfoWarriors all around the country as we travel to all the different venues here in Texas and beyond.
[00:32:00.157 --> 00:32:01.117]  I'm getting fired up here.
[00:32:01.137 --> 00:32:02.678]  You know, it's always like this.
[00:32:03.038 --> 00:32:06.479]  People think I spontaneously know what's going to happen in the future and stuff, Richard.
[00:32:07.119 --> 00:32:08.980]  Because I just suddenly, you know, think of it.
[00:32:09.060 --> 00:32:09.220]  No.
[00:32:09.660 --> 00:32:11.720]  When something new, I knew these protests were coming.
[00:32:11.781 --> 00:32:14.621]  I knew a Soros color revolution was going to be their answer.
[00:32:14.641 --> 00:32:18.342]  I mean, Ron Paul, back in McKinney-Ruff's eight years ago, it's in The Matrix of Evil.
[00:32:18.763 --> 00:32:20.323]  He said, they're going to implode things.
[00:32:20.363 --> 00:32:22.864]  The banks are going to use this Glass-Steagall and stuff.
[00:32:22.884 --> 00:32:23.784]  He actually talked about it all.
[00:32:24.144 --> 00:32:26.365]  And derivatives implode everything and hold everybody hostage.
[00:32:26.745 --> 00:32:29.526]  It's at that juncture that they'll try to offer more socialism.
[00:32:30.774 --> 00:32:33.976]  Again, at the grassroots, that's transferred corporate fascism offshore.
[00:32:33.996 --> 00:32:38.578]  I always get these idiots sending me emails going, you don't understand fascism and socialism are two different things.
[00:32:38.918 --> 00:32:40.399]  That's what you're taught in your textbooks.
[00:32:41.100 --> 00:32:45.202]  But I actually read the CIA declassified Carol Quigley documents like Tragedy and Hope.
[00:32:45.522 --> 00:32:51.605]  He explains, no, they give you two false choices like grape and cherry Kool-Aid, but they both have cyanide.
[00:32:51.645 --> 00:32:52.526]  It's still the same stuff.
[00:32:53.326 --> 00:33:01.350]  Okay, so they use socialism at the grassroots to consolidate and get us dependent, then that's transferred offshore to the mega-elite that are exempt from their own rules.
[00:33:01.790 --> 00:33:04.592]  I don't know how else I get this across to you out there.
[00:33:04.632 --> 00:33:06.172]  You need to grow up and get it.
[00:33:06.773 --> 00:33:17.798]  The problem is not some free-market person that owns a hotel or a restaurant, or who owns a place making diamond-gusset jeans, or somebody like me, a grassroots filmmaker, who hires 30-something people.
[00:33:18.218 --> 00:33:26.383]  The problem is insider globalists waging war against the true free market and blaming the free market and our free society on everything that's going on and happening.
[00:33:26.864 --> 00:33:28.505]  It's so elementary, it's so simple.
[00:33:28.545 --> 00:33:29.205]  Richard, anything else?
[00:33:29.825 --> 00:33:33.568]  Well, there's one thing that the powers that be still control, and that's the mainstream media.
[00:33:33.928 --> 00:33:37.290]  That's one of the few avenues that they are still able to control the masses.
[00:33:37.630 --> 00:33:41.973]  But more and more and more, the alternative media like you with InfoWars and
[00:33:42.453 --> 00:33:46.697]  All the other great activists are going to relegate the mainstream media.
[00:33:46.997 --> 00:33:54.843]  They're going to still be there, but they'll be like the sideline, sideshow, freak show at the circus or whatever that people can still get to watch a little bit of it just to have a flavor of it.
[00:33:55.123 --> 00:33:59.747]  But the alternative news is going to relegate all that mainstream news garbage to the wayside.
[00:33:59.767 --> 00:34:02.229]  All right, buddy, I'm going to go about 10 more minutes.
[00:34:02.469 --> 00:34:04.471]  And then when we turn the A.C.
[00:34:04.531 --> 00:34:08.294]  off and the sucker starts getting hot, I'm going to go about it's too loud if I turn that on.
[00:34:08.634 --> 00:34:11.617]  So I'm going to finish up here.
[00:34:13.735 --> 00:34:16.636]  Try to compose myself, because I've basically just been brainstorming here on air.
[00:34:17.076 --> 00:34:18.596]  See, I'm going to be honest.
[00:34:18.636 --> 00:34:20.276]  I've interviewed some guests that have been down there.
[00:34:20.296 --> 00:34:32.539]  I've gotten Intel and Tarpley, who everybody knows is, he won't call it a socialist, he calls himself, you know, a true American system person who believes in free credit and capital investment by government.
[00:34:33.559 --> 00:34:37.300]  Regardless, he's a great historian, but people out there know this is not some right winger.
[00:34:37.660 --> 00:34:41.141]  And he did the research and said that there's no doubt this is George Soros.
[00:34:41.781 --> 00:34:45.263]  And since then I did some more research, and last night and this morning I did a lot of research.
[00:34:45.864 --> 00:34:56.270]  And man, when I watched the protest all over the country being given media attention, and I saw the slogans being the same, and I saw that the organizations are connected to the Democratic Party.
[00:34:57.031 --> 00:35:00.893]  Listen, it's just like people electing Obama thinking he would fix things.
[00:35:00.993 --> 00:35:02.374]  McCain wasn't going to fix things either.
[00:35:02.654 --> 00:35:04.355]  They're all bought and paid for by the same interest.
[00:35:04.735 --> 00:35:10.319]  More banker bailouts, more stimulus to select insiders, more taxes to shut down their competition.
[00:35:12.405 --> 00:35:20.591]  These are monopoly men, and they know there's anger to what they're doing, and so they know that we've reached a revolution point in this country.
[00:35:20.991 --> 00:35:24.554]  And they can't have it being led by in-the-fetters and people that want to get rid of the New World Order.
[00:35:24.794 --> 00:35:29.958]  That's why the Federal Reserve has now announced they're spying on their opposition, making enemies list.
[00:35:30.919 --> 00:35:37.263]  You notice, right as that happens, they come out with their controlled opposition that just calls for socialism and communism and
[00:35:38.382 --> 00:35:45.387]  Raising taxes on the rich, because the globalists are in Switzerland, and Luxembourg, and other areas, and Monte Carlo.
[00:35:45.727 --> 00:35:46.807]  They're all exempt.
[00:35:47.788 --> 00:35:49.849]  You notice all of Obama's big contributors.
[00:35:50.350 --> 00:35:53.212]  Goldman Sachs, JP Morgan, General Electric.
[00:35:53.592 --> 00:35:54.913]  You read where they pay zero tax.
[00:35:56.701 --> 00:36:11.516]  They get hundreds and hundreds and hundreds, in some cases trillions of dollars of bailout, and then they make hundreds and hundreds of billions per company in bonuses, and then they're the very ones, go research, the number one funders of carbon taxes, the number one funders of all of this.
[00:36:11.856 --> 00:36:18.503]  It's Goldman Sachs, JP Morgan, Bank of America, Wells Fargo, Citigroup, Bank of England.
[00:36:20.465 --> 00:36:28.608]  Dutch Royal Shell, Exxon Mobil, BP, and then I get these emails going, you work for oil companies because you're against carbon taxes.
[00:36:29.128 --> 00:36:37.170]  What does a carbon tax do on... What do carbon taxes do on companies in America?
[00:36:37.190 --> 00:36:37.850]  It shuts them down.
[00:36:38.090 --> 00:36:39.371]  And then the globalists move to China.
[00:36:42.372 --> 00:36:43.752]  Aaron Dykstra sent us a message.
[00:36:43.992 --> 00:36:47.713]  Many protesters, Boston Fed, chant, end the Fed, F the Fed.
[00:36:47.954 --> 00:36:49.154]  Yeah, it's already begun.
[00:36:50.995 --> 00:36:56.680]  Listen, months ago we had calls for people to protest the Fed in New York, and they had the cops already waiting for them.
[00:36:56.720 --> 00:36:57.221]  We got there.
[00:36:57.641 --> 00:36:59.883]  So what happened is they saw the in-the-Fed protest.
[00:36:59.903 --> 00:37:00.824]  That's the point I meant to make.
[00:37:01.204 --> 00:37:02.065]  Thank you for reminding me, Richard.
[00:37:02.686 --> 00:37:06.929]  Is that there's already protests in the Fed, and it's being ignored by the corporate horror media.
[00:37:07.109 --> 00:37:08.651]  But we have the alternative media now.
[00:37:11.479 --> 00:37:11.959]  There it is.
[00:37:12.300 --> 00:37:14.461]  More than 700 arrested in Wall Street protests.
[00:37:14.481 --> 00:37:17.363]  Dozens cupped in Boston after targeting Bank of America.
[00:37:17.863 --> 00:37:21.866]  Protests spread across USA, Los Angeles, Chicago, Denver, Seattle.
[00:37:22.446 --> 00:37:31.372]  You know, I'm tempted, Richard, to go ahead and have Aaron Dykes do the nightly news and just go ahead and get back and start hitting the road now.
[00:37:32.473 --> 00:37:35.435]  And to go ahead and just go on all over the country and hitting different feds.
[00:37:36.455 --> 00:37:37.256]  And protesting them.
[00:37:37.616 --> 00:37:38.597]  And doing the show right here.
[00:37:39.517 --> 00:37:39.978]  From the RV.
[00:37:42.009 --> 00:37:43.909]  We're going to see what happens.
[00:37:43.929 --> 00:37:51.751]  But again, the mainstream corporate horror media is only trying to focus on people saying down with capitalism, down with the free market.
[00:37:51.811 --> 00:37:57.213]  Not down with elite corporations being exempt from their own taxes and taking the middle class's money.
[00:37:57.593 --> 00:38:07.475]  Down with the mega banks lobbying for VAT and other sales taxes to quote pay off the debt we owe when it's 1.5 quadrillion of garbage they created that we don't owe.
[00:38:09.397 --> 00:38:10.619]  They've done this in Greece.
[00:38:10.639 --> 00:38:11.722]  They've done this in Ireland.
[00:38:11.802 --> 00:38:12.964]  They didn't get away with it in Iceland.
[00:38:13.165 --> 00:38:14.808]  This is a total bamboozling.
[00:38:15.951 --> 00:38:16.933]  So let me announce it again.
[00:38:17.214 --> 00:38:18.116]  Here's the big announcement.
[00:38:19.162 --> 00:38:20.923]  Occupy the Fed protest.
[00:38:21.363 --> 00:38:22.664]  Occupy the banksters.
[00:38:23.144 --> 00:38:24.505]  Occupy the insiders.
[00:38:24.805 --> 00:38:26.066]  Go after the real threat.
[00:38:26.126 --> 00:38:28.467]  Don't let them scapegoat the free market.
[00:38:28.847 --> 00:38:30.448]  Don't let them blame our republic.
[00:38:30.908 --> 00:38:32.329]  Don't let them get away with this.
[00:38:32.789 --> 00:38:34.870]  Obama got financed by Goldman Sachs.
[00:38:34.910 --> 00:38:36.191]  Four times the money McCain got.
[00:38:36.671 --> 00:38:39.073]  Because he was their golden boy who could sell the propaganda.
[00:38:40.153 --> 00:38:43.155]  Now they got Rick Perry and all these other fellow reserve people and Herman Cain.
[00:38:44.807 --> 00:38:49.572]  But again, the Republicans knew the Tea Party was going to destroy them, so they tried to co-opt it, but they failed.
[00:38:49.893 --> 00:38:51.414]  Rick Perry tried to become Ron Paul.
[00:38:51.975 --> 00:38:53.377]  Herman Cain tried to become Ron Paul.
[00:38:53.577 --> 00:38:55.579]  But as their records come out, it's over for them.
[00:38:56.981 --> 00:38:57.661]  Now, I want to be clear.
[00:38:58.642 --> 00:39:05.991]  The mainstream media from day one has not been covering the In the Fed protest, because it actually goes to the oligarchs, to the insiders, to the people that are above the law.
[00:39:08.035 --> 00:39:11.117]  We are not just going to go around and protest capitalism.
[00:39:11.137 --> 00:39:16.361]  We're going to point out we're protesting insider crony monopoly people.
[00:39:16.401 --> 00:39:17.702]  It's not even crony capitalism.
[00:39:19.483 --> 00:39:22.305]  This is insiders hijacking our financial system.
[00:39:23.086 --> 00:39:27.849]  George Soros, Michael Moore, Warren Buffett are all lobbying for higher taxes to get the rich guys.
[00:39:28.049 --> 00:39:34.253]  But when you read the legislation being brought forward by them, it's targeting middle class people, not the ultra rich.
[00:39:35.314 --> 00:39:38.416]  I just say, we don't owe all this money, these tens of trillions of dollars.
[00:39:38.816 --> 00:39:51.423]  Let Wall Street take a haircut, then they'll try to hold us financially hostage and say there's gonna be martial law, blood in the streets, just like they did three and a half years ago here, or just like they just recently did in Europe, and hold everybody hostage now they're announcing a financial dictatorship over Europe.
[00:39:52.463 --> 00:39:58.007]  They've announced a financial dictatorship, that's the words, over Europe, run by private banks.
[00:39:58.107 --> 00:39:59.408]  Think of the magnitude.
[00:39:59.648 --> 00:40:00.769]  And now they're going to do that here.
[00:40:00.949 --> 00:40:10.175]  They've got a super congress in place to control the new legislation so that regular members of the House can't bring forward the spending bills.
[00:40:10.695 --> 00:40:13.037]  Do you see how they're setting this up?
[00:40:13.337 --> 00:40:15.218]  Do you see how they're getting us ready?
[00:40:15.418 --> 00:40:20.622]  They're setting up a bureaucracy of unelected rulers controlled by private central banks over Europe.
[00:40:20.862 --> 00:40:22.163]  They've got a super congress
[00:40:22.863 --> 00:40:24.904]  Twelve tyrants with the President as the thirteenth.
[00:40:25.344 --> 00:40:31.946]  All of it coming to a head now, and now they've unleashed all the angry college students who mean well, going, Socialism!
[00:40:32.206 --> 00:40:33.327]  Down with Capitalism!
[00:40:33.347 --> 00:40:39.389]  Michael Moore, hundreds of millions of dollars, huge insider, waddling around going, Capitalism's the problem.
[00:40:40.969 --> 00:40:42.190]  This isn't Capitalism.
[00:40:43.390 --> 00:40:47.071]  Government allowed these mega-banks to do this and to get our tax money.
[00:40:47.331 --> 00:40:48.572]  They would have just gone bankrupt.
[00:40:49.445 --> 00:40:52.848]  But instead, they allow them to say, too big to fail and tie it to us.
[00:40:53.129 --> 00:40:55.932]  Tie that ball and chain, that millstone around our necks.
[00:40:57.553 --> 00:40:59.816]  We've seen endless slogans out of these people.
[00:41:00.762 --> 00:41:02.744]  You think the bankers were going to implode economies?
[00:41:02.784 --> 00:41:03.504]  Listen to me carefully.
[00:41:04.065 --> 00:41:12.932]  Did you think the bankers were going to implode economies and bring in all this tyranny and somehow get us to sign on to $1,500 trillion?
[00:41:13.172 --> 00:41:14.953]  $1.5 quadrillion without a plan.
[00:41:15.334 --> 00:41:16.314]  They're going to bait and switch.
[00:41:16.995 --> 00:41:27.643]  It's the same Federal Reserve, now part of Congressional Record, they learned decades later, ran ads through proxy groups in hundreds of newspapers and had their own newspaper columnists write
[00:41:28.849 --> 00:41:36.554]  Against the Federal Reserve Act of 1913, with the big private banking heads out criticizing it, saying they didn't want it.
[00:41:37.555 --> 00:41:39.777]  Please, they said, don't give us the Federal Reserve.
[00:41:40.177 --> 00:41:42.338]  It won't let us speculate and rip people off anymore.
[00:41:45.521 --> 00:41:46.181]  And what happened?
[00:41:46.661 --> 00:41:48.263]  They totally took over the country through it.
[00:41:48.343 --> 00:41:49.804]  They had authored it.
[00:41:50.064 --> 00:41:51.565]  They had met secretly 100 years ago.
[00:41:53.462 --> 00:41:55.224]  They just had the anniversary this year at Jekyll Island.
[00:41:55.244 --> 00:41:58.787]  They celebrated their plan three years before to bring in the Federal Reserve Act of 1913.
[00:41:58.827 --> 00:42:01.249]  Ninety-eight years ago.
[00:42:03.330 --> 00:42:07.474]  Two years later they got it through on December 23rd without a quorum in the House and Senate.
[00:42:07.794 --> 00:42:09.135]  Three Senators voted it in.
[00:42:09.516 --> 00:42:10.677]  Just like the Super Congress.
[00:42:10.877 --> 00:42:12.018]  They've got it all lined up.
[00:42:12.258 --> 00:42:13.479]  They think you're stupid.
[00:42:13.779 --> 00:42:15.361]  They think you can't figure it out.
[00:42:15.781 --> 00:42:17.442]  And just watching from L.A.
[00:42:17.483 --> 00:42:18.183]  to Chicago
[00:42:19.324 --> 00:42:27.307]  From Boston to, you name it, New York, to watch communists run around and say, tax the rich, VAT!
[00:42:27.347 --> 00:42:35.570]  And I saw headlines this week, it was in the New York Times, about protesters on Wall Street say, raise my taxes!
[00:42:37.014 --> 00:42:38.255]  You don't get the taxes.
[00:42:38.295 --> 00:42:43.777]  You pay for the war, for the globalist military, that we think's the American military and the European military.
[00:42:44.277 --> 00:42:46.558]  You pay for the global occupation banker force.
[00:42:47.078 --> 00:42:48.499]  You pay for the banker bailouts.
[00:42:48.739 --> 00:42:49.819]  You pay for it all.
[00:42:50.560 --> 00:42:52.160]  Limbaugh never tells you the inside.
[00:42:52.260 --> 00:42:53.921]  Beck never tells you the inside on the right.
[00:42:56.229 --> 00:42:58.090]  And you never get told this stuff by the left.
[00:42:58.310 --> 00:43:01.271]  They just play you like fiddles, like you're morons.
[00:43:01.951 --> 00:43:15.715]  Warren Buffett helped lobby for Glass-Steagall to be repealed, to do this, to sell you the derivatives, to screw everything up, to destroy the world financial system, to hold it all hostage, to bring in a new system, global carbon, global VAT, global sales taxes.
[00:43:15.975 --> 00:43:16.795]  Now it's here!
[00:43:16.896 --> 00:43:18.156]  Global dictatorship!
[00:43:21.733 --> 00:43:26.339]  Obama, Bush, the wars, the torture, the Wall Street bailouts, different rhetoric.
[00:43:26.779 --> 00:43:28.662]  And what is, different rhetoric with the same actions.
[00:43:28.682 --> 00:43:29.443]  What has Obama said?
[00:43:29.923 --> 00:43:31.726]  He's gonna play race card publicly.
[00:43:33.288 --> 00:43:36.512]  Now they're saying you're racist if you criticize future bailouts.
[00:43:37.673 --> 00:43:38.955]  They're saying everything's racist.
[00:43:40.447 --> 00:43:43.470]  Again, it's to get us all fighting, black and white, Hispanic, whatever.
[00:43:43.830 --> 00:43:47.875]  Stop fighting and don't start blaming somebody down the street that's got a business.
[00:43:48.135 --> 00:43:49.796]  They're not the reason you've got trouble.
[00:43:50.117 --> 00:43:53.480]  You tax them, they shut down, now you won't even have a job.
[00:43:53.660 --> 00:43:54.721]  And that's what the globalists want.
[00:43:55.022 --> 00:43:57.084]  They say they want a post-industrial America.
[00:43:57.544 --> 00:43:58.665]  It's the little middle class.
[00:43:58.685 --> 00:43:59.686]  We used to have the biggest in the world.
[00:43:59.746 --> 00:44:00.427]  It's now shrinking.
[00:44:00.847 --> 00:44:02.149]  It's shrunk by around 50% in the last 30 years.
[00:44:03.510 --> 00:44:05.151]  Our middle class is almost gone.
[00:44:05.351 --> 00:44:08.472]  People are working two, three jobs to keep up the middle class lifestyle.
[00:44:08.712 --> 00:44:10.253]  They're the ones that employ people.
[00:44:10.533 --> 00:44:12.334]  They're the ones that pay the stinking taxes.
[00:44:12.574 --> 00:44:14.395]  The big bankers aren't exempt from it.
[00:44:14.415 --> 00:44:17.376]  And this is a plea to all of the well-meaning liberals out there.
[00:44:17.436 --> 00:44:19.737]  I told you Barack Obama was going to screw you something fierce.
[00:44:20.057 --> 00:44:21.258]  Just like I told you Bush was.
[00:44:21.798 --> 00:44:24.419]  Just like we've been shooting down Rick Perry right now and he's plunging.
[00:44:24.940 --> 00:44:26.040]  We aren't partisan.
[00:44:26.080 --> 00:44:26.981]  We're into the truth.
[00:44:27.281 --> 00:44:28.801]  We understand the banksters.
[00:44:29.502 --> 00:44:30.742]  We understand their program.
[00:44:30.782 --> 00:44:31.763]  We know how to defeat them.
[00:44:32.523 --> 00:44:36.248]  And people kept saying for two weeks, we had guest on and covered it, and I was kind of neutral.
[00:44:36.288 --> 00:44:38.611]  I said, we know the Soros group, so they're trying to co-opt it.
[00:44:39.292 --> 00:44:41.475]  We know there's libertarian groups, there's NFETers there.
[00:44:42.215 --> 00:44:47.522]  There's a lot of students that are angry about their student loans being so, you know, loan sharking high.
[00:44:49.045 --> 00:44:52.626]  But now it's clear the mainstream media is adding fuel to this fire.
[00:44:52.907 --> 00:44:54.307]  They're giving it huge attention.
[00:44:54.607 --> 00:44:56.108]  They're saying this is the revolution.
[00:44:56.148 --> 00:45:02.070]  They're giving attention to the Ford Foundation-controlled left, people like Democracy Now!
[00:45:02.590 --> 00:45:10.314]  And they're going to take all this anger, all this anger at the bankers, and they're going to blame it on America, and the Republic, and the free market, and capitalism.
[00:45:10.654 --> 00:45:15.035]  When the free market and capitalism... Have you seen Newsweek and Time Magazine with the covers the last three months?
[00:45:15.356 --> 00:45:15.996]  Richard, pull it up.
[00:45:16.716 --> 00:45:19.259]  Uh, Time Magazine Newsweek called for shredding the Constitution.
[00:45:20.441 --> 00:45:21.522]  You've seen it, newsstands.
[00:45:21.542 --> 00:45:22.603]  Get rid of the Constitution.
[00:45:22.704 --> 00:45:23.324]  It'll fix it.
[00:45:23.585 --> 00:45:24.446]  I hear pundits everywhere.
[00:45:24.686 --> 00:45:26.668]  We'll fix everything when we get rid of the Constitution.
[00:45:26.909 --> 00:45:30.853]  I heard Bloomberg in the last two weeks and CNBC say, get rid of democracy in Europe.
[00:45:31.434 --> 00:45:36.180]  You know, the Germans don't want to vote to pay, you know, and to raise their taxes and cut their benefits.
[00:45:36.420 --> 00:45:37.260]  It's austerity.
[00:45:37.620 --> 00:45:40.381]  All of you idiot left out there calling for bigger government.
[00:45:40.602 --> 00:45:42.422]  You're not going to get any of the tax money.
[00:45:42.822 --> 00:45:44.863]  It's all going to the bankers, you stooges.
[00:45:45.283 --> 00:45:50.725]  And when things get even worse, they'll call to raise taxes even more and you'll lose even more jobs and lose even more of your pay.
