[00:00:00.449 --> 00:00:01.471]  Mainstream media.
[00:43:13.115 --> 00:43:18.357]  My fear is I'll make mistakes and end up selling out even if I don't try, by degrees.
[00:43:23.198 --> 00:43:29.440]  And here I am nine years later, more successful than I've ever been at getting the word out to people.
[00:43:34.600 --> 00:43:44.008]  Well, you know, I rarely get up here and actually engage in open soul-searching on the air, so I know this makes a lot of sense to some people, doesn't make sense to other people.
[00:43:44.088 --> 00:43:45.589]  I'm just being 100% real with you.
[00:43:46.630 --> 00:44:00.101]  And I wish every day, a lot of times I wake up at like 3, 4 in the morning with my heart pounding, wishing that 9-11 wasn't an inside job.
[00:44:03.584 --> 00:44:10.688]  And not because I've had to be demonized and attacked and ridiculed and scorned and been a heretic for telling the truth.
[00:44:10.728 --> 00:44:11.168]  No, no, no, no.
[00:44:11.568 --> 00:44:15.310]  I wake up in the middle of the night because it's scary that it's an inside job.
[00:44:15.430 --> 00:44:19.032]  I know why people are repulsed by it, why people run from it.
[00:44:19.412 --> 00:44:22.054]  Because, yeah, believe me, I want to run from it too.
[00:44:22.414 --> 00:44:23.755]  But you can't run from it.
[00:44:24.135 --> 00:44:28.718]  If it is an inside job, what does that say about the system that runs our country?
[00:44:29.039 --> 00:44:31.200]  What does that say about how much trouble we're in?
[00:44:31.620 --> 00:44:34.642]  Oh, believe me, I know why you don't want to face that fact.
[00:44:34.962 --> 00:44:36.383]  Because it is frightening.
[00:44:37.464 --> 00:44:39.165]  It is nauseating.
[00:44:39.305 --> 00:44:40.626]  It is terrifying.
[00:44:41.927 --> 00:44:47.411]  It screams danger, danger, danger, danger, danger at Will Robinson.
[00:44:49.090 --> 00:44:53.634]  But all of you in your gut, are you more afraid of the turban men with the big beards?
[00:44:54.034 --> 00:44:57.878]  If they were all gone tomorrow, would you be at peace?
[00:44:57.958 --> 00:44:58.478]  No, you wouldn't be.
[00:44:58.899 --> 00:45:02.782]  Everybody knows in their gut, and intellectually, who the threat is.
[00:45:03.743 --> 00:45:04.524]  It's the government.
[00:45:05.643 --> 00:45:06.864]  But that's an oversimplification.
[00:45:06.904 --> 00:45:10.047]  The government's made of people just like you and I. It's the people running it.
[00:45:10.327 --> 00:45:11.308]  It's the philosophy.
[00:45:11.589 --> 00:45:12.369]  It's the captain.
[00:45:12.830 --> 00:45:15.172]  I'm not worried about the guy in engineering running the boilers.
[00:45:15.432 --> 00:45:19.096]  I'm not worried about the person up on the top deck bussing tables.
[00:45:19.296 --> 00:45:20.537]  I'm not worried about the bartender.
[00:45:20.557 --> 00:45:22.799]  I'm not worried about the lady that changes the beds.
[00:45:23.059 --> 00:45:25.622]  I'm not worried about the people that are working in the galley.
[00:45:26.122 --> 00:45:27.163]  I'm not worried about the doctor.
[00:45:27.183 --> 00:45:29.145]  I'm not worried about the dentist and the cruise ship.
[00:45:29.205 --> 00:45:30.727]  I'm worried about the captain.
[00:45:32.219 --> 00:45:50.923]  And his inner crew are a bunch of murderous scum who write books about how much they want to set up world government and exterminate us, and they publish the books, they constantly talk about it, the White House science czar, on and on and on, Ted Turner, Prince Philip, all of them, and I'm here saying, folks, we're in trouble!
[00:45:51.483 --> 00:45:52.883]  They're like, well, our government wouldn't do that.
[00:45:53.103 --> 00:45:54.784]  Our government's been taken over!
[00:45:56.524 --> 00:45:57.544]  I'll use another analogy.
[00:45:58.564 --> 00:46:01.025]  If you were on board a plane, this has happened a lot of times in history,
[00:46:02.114 --> 00:46:17.860]  Because hijackers, there have been real hijackers in history, real terrorists, real political activists that think they're doing this to draw attention to something, but they are going after men, women, and children, which in the code of ethics in war is disgusting and filthy and bad.
[00:46:18.720 --> 00:46:20.341]  In the modern time, they call it terrorist.
[00:46:20.881 --> 00:46:28.644]  Whether it's bombing Dresden or bombing London or bombing Tokyo or killing men, women, and children by anybody.
[00:46:29.696 --> 00:46:30.536]  It's a war crime.
[00:46:30.616 --> 00:46:31.497]  It's against humanity.
[00:46:31.797 --> 00:46:33.577]  The rules are you don't touch women and children.
[00:46:38.659 --> 00:46:44.081]  And what happens is I start going down one path while I'm talking and I forget what the original point was.
[00:46:44.121 --> 00:46:47.622]  Why was I... Why was I getting off into that?
[00:46:52.084 --> 00:46:54.605]  Well, I remember Rush Limbaugh a few months ago.
[00:46:57.406 --> 00:46:57.726]  He was...
[00:46:59.366 --> 00:47:05.708]  Talking about the Rolling Stone articles where they're killing innocent people, shooting innocent people in Afghanistan.
[00:47:06.308 --> 00:47:09.909]  And he said, oh, well, the Army is not doing a good job.
[00:47:10.549 --> 00:47:11.290]  We played the clip.
[00:47:11.310 --> 00:47:15.631]  He goes, I agree with Rolling Stone and the media, but not in the way they think.
[00:47:17.311 --> 00:47:21.753]  The Army is saying, we're sorry we're accidentally killing innocent people.
[00:47:22.113 --> 00:47:26.094]  And Limbaugh said, well, there used to be a time in this country when we wanted to kill everybody.
[00:47:27.349 --> 00:47:33.952]  And that's how we won, bombing Dresden in Germany, bombing Tokyo, bombing Hiroshima, bombing Nagasaki.
[00:47:36.913 --> 00:47:40.495]  He said, you know, there was a time in America when we wanted to kill women and children.
[00:47:44.717 --> 00:47:49.599]  And I just listened to that, like some men think it's tough to talk about killing women and children.
[00:47:51.220 --> 00:47:53.241]  You see, once you get rid of those rules,
[00:47:57.017 --> 00:48:00.998]  Once you get rid of those rules, then everybody's fair game.
[00:48:03.839 --> 00:48:08.501]  And I thought about how people think it's manly to be for torture and secret arrest.
[00:48:08.541 --> 00:48:09.341]  They think it's tough.
[00:48:09.761 --> 00:48:10.542]  They think it's cool.
[00:48:10.602 --> 00:48:11.522]  They think it's sexy.
[00:48:13.803 --> 00:48:14.283]  And it's not.
[00:48:15.143 --> 00:48:20.885]  Other civilizations, time and time again, have figured out that that's against the rules because really bad things happen.
[00:48:21.125 --> 00:48:23.466]  If men want to march off and kill each other, that's one thing.
[00:48:25.796 --> 00:48:30.480]  But no, the United States up until World War II never acted like that and never behaved like that.
[00:48:32.963 --> 00:48:37.467]  And so now we're told, well, we should behave like that again.
[00:48:37.487 --> 00:48:42.531]  And that somehow that's tough.
[00:48:45.034 --> 00:48:48.136]  But then we're told if Arabs target us the same way,
[00:48:49.226 --> 00:48:55.128]  But not with 2,000-pound bombs dropped on villages, but with bombs strapped to themselves.
[00:48:55.188 --> 00:48:55.868]  They're cowards.
[00:48:55.908 --> 00:48:56.628]  They're terrorists.
[00:48:56.948 --> 00:48:57.608]  They're bad.
[00:48:57.668 --> 00:48:58.309]  They're evil.
[00:48:58.689 --> 00:48:59.809]  Oh my gosh, it's horrible.
[00:49:00.629 --> 00:49:04.070]  Oh my gosh, Gaddafi might have shot some protesters, so let's invade.
[00:49:04.390 --> 00:49:05.891]  But it's not an invasion.
[00:49:06.871 --> 00:49:09.111]  But oh my gosh, Israel just mowed down a bunch of people.
[00:49:09.412 --> 00:49:10.312]  That's a good thing to do.
[00:49:10.732 --> 00:49:17.834]  Whether you're for Israel doing that or not, just don't give me your schizophrenic, double-think,
[00:49:19.195 --> 00:49:27.879]  hypocritical line about how you care about humanity and you care about individuals and you care about not killing civilians.
[00:49:30.960 --> 00:49:31.940]  That's the point I'm getting at.
[00:49:34.801 --> 00:49:43.665]  But up until World War II our government didn't do that and certainly Hitler was a bad warmonger and did attack civilian cities when he invaded Poland and other areas.
[00:49:44.425 --> 00:49:45.786]  But with the British
[00:49:47.321 --> 00:50:00.429]  He targeted military bases first in the Blitz, and then the British flew in a big Saudi of aircraft and bombed Berlin and civilian targets, and it was later declassified.
[00:50:00.449 --> 00:50:06.592]  They did that knowing that Hitler would then turn his attack onto the civilian cities and not the military bases.
[00:50:07.873 --> 00:50:14.837]  And they also, in the report, said that would then, in their psychological research, would get the British fully behind the war when they were targeted.
[00:50:18.140 --> 00:50:19.321]  And so then the rest is history.
[00:50:20.582 --> 00:50:21.783]  Germany was completely leveled.
[00:50:21.803 --> 00:50:23.204]  More than 20 million Germans died.
[00:50:25.806 --> 00:50:30.609]  And Hitler was played like a fiddle.
[00:50:30.850 --> 00:50:33.672]  500,000 people died, what, in one week of bombing on Dresden.
[00:50:35.933 --> 00:50:37.635]  Which was, quote, a safe city for the children.
[00:50:39.423 --> 00:50:43.631]  So I don't care if it's a black African child, a German child, whoever it is in war.
[00:50:43.812 --> 00:50:48.220]  Just because you're fighting with somebody's daddy doesn't mean you kill their two-year-old baby.
[00:50:48.240 --> 00:50:49.743]  We'll be right back.
[00:50:49.783 --> 00:50:50.244]  Stay with us.
[00:50:54.591 --> 00:50:59.615]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:50:59.815 --> 00:51:08.942]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:51:09.182 --> 00:51:23.233]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:51:23.493 --> 00:51:31.441]  Order the Berkey Light System today, complete with two black Berkey elements for only $231, and the Berkey Guy will ship your order free of charge.
[00:51:31.642 --> 00:51:37.188]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only $39.99.
[00:51:38.629 --> 00:51:40.770]  That's over 30% off the retail price.
[00:51:40.970 --> 00:51:41.891]  Call the Berkey guy at 1-877-886-3653.
[00:51:41.911 --> 00:51:42.111]  That's 1-877-886-3653.
[00:51:42.131 --> 00:51:42.911]  Or order online at GoBerkey.com.
[00:51:42.931 --> 00:51:43.612]  That's GoBerkey.com today!
[00:51:54.437 --> 00:51:59.421]  You've heard Alex Jones talk about eFoods Direct and their highly nutritious, long-term, storable food.
[00:51:59.841 --> 00:52:01.102]  Believe me, it tastes great.
[00:52:01.322 --> 00:52:05.425]  Order any three of their qualified packs and you'll receive the fourth absolutely free.
[00:52:05.706 --> 00:52:08.147]  Let's say you order three of their one-week responder kits.
[00:52:08.408 --> 00:52:09.669]  You'll get the fourth week free.
[00:52:09.949 --> 00:52:12.791]  That's a $75 savings on a one-month supply.
[00:52:13.131 --> 00:52:14.072]  Are you kidding me?
[00:52:14.252 --> 00:52:20.317]  For the cost of one greasy, fast-food, super-sized combo lunch, you can eat three hearty, delicious meals.
[00:52:20.757 --> 00:52:23.759]  And this offer is good for any of their quick fix supplies.
[00:52:24.099 --> 00:52:26.261]  This offer ends on June 22nd.
[00:52:26.381 --> 00:52:30.284]  eFoodsDirect is prepared for these troubled times and will ship your order within 48 hours.
[00:52:30.304 --> 00:52:31.925]  Call 800-409-5633 on the web eFoodsDirect.com slash Alex.
[00:52:32.025 --> 00:52:34.807]  Your order deadline is June 22nd to buy three and get one free.
[00:52:34.847 --> 00:52:37.489]  Call 800-409-5633 on the web eFoodsDirect.com slash Alex.
[00:52:49.597 --> 00:52:53.400]  Get more food for your money at efoodsdirect.com slash Alex.
[00:52:54.601 --> 00:52:57.524]  Forget everything you've been told about long-term food storage.
[00:52:57.784 --> 00:53:05.010]  When the collapse happens, you'll need the single most effective way to get high-powered Delta Force nutrients to your family fast.
[00:53:05.891 --> 00:53:08.613]  Like any Special Forces commando, you need a plan.
[00:53:08.973 --> 00:53:11.235]  You need a Black Hawk Down food plan.
[00:53:11.535 --> 00:53:14.638]  Introducing the Survival Sprout Bank from Solutions from Science.
[00:53:14.918 --> 00:53:16.678]  It's your countertop survival garden.
[00:53:16.958 --> 00:53:21.199]  Yes, grow fresh greens right on your countertop in just a few short days.
[00:53:21.519 --> 00:53:28.361]  Sprouts are the green shoots that emerge from newly germinated seeds, and they are powerhouses of living, easily absorbed nutrients.
[00:53:28.601 --> 00:53:32.002]  The Survival Sprout Bank is a complete kit with nothing else to buy.
[00:53:32.202 --> 00:53:36.483]  And with sprouts so easy to grow, even children can grow emergency food.
[00:53:36.603 --> 00:53:38.003]  Call 877-327-0365 or go to survivalsproutbank.com.
[00:53:38.023 --> 00:53:38.263]  That's 877-327-0365.
[00:53:44.084 --> 00:53:49.068]  Call 1-800-327-0365 or order online at survivalsproutbank.com.
[00:53:49.308 --> 00:53:52.911]  Survival Sprout Bank, your Black Hawk Down emergency food plan!
[00:54:12.145 --> 00:54:20.650]  What I was really getting at earlier, I think in summation, is that we're all in individual struggles with ourselves to decide what do we stand for?
[00:54:20.890 --> 00:54:21.490]  Who are we?
[00:54:21.870 --> 00:54:23.411]  What is our cultural values?
[00:54:24.472 --> 00:54:34.818]  And the American cultural values, and it's not that the United States has ever been perfect, but the American cultural values, what America stood for, what made this country great, is under assault.
[00:54:35.598 --> 00:54:42.116]  Anyone who studied basic history, common sense, knows that whether it's Republicans or Democrats, at the end of the day,
[00:54:43.308 --> 00:54:46.370]  We're losing everything that was good about this country.
[00:54:47.030 --> 00:54:48.791]  And this nation's going in the wrong direction.
[00:54:49.311 --> 00:54:51.032]  And lies have become the norm.
[00:54:51.453 --> 00:55:00.938]  Not just Wiener Gate, or Bill Clinton lying, or George W. Bush lying about WMDs, or his dad lying about, read my lips, no new taxes.
[00:55:01.698 --> 00:55:03.199]  But a lot bigger lies.
[00:55:03.800 --> 00:55:09.723]  The not-so-dominant old line media, the dying media, the dying corporate media,
[00:55:11.075 --> 00:55:12.576]  Loves to focus on a wiener gate.
[00:55:13.216 --> 00:55:16.559]  Loves to focus on something that's individualized at one person.
[00:55:16.979 --> 00:55:19.080]  That doesn't indict the whole system for its lies.
[00:55:19.620 --> 00:55:25.004]  But our fundamental monetary system has been a lie for 97 plus years.
[00:55:25.364 --> 00:55:28.746]  It'll be 100 years coming up in 2013.
[00:55:28.786 --> 00:55:28.806]  1913-2013.
[00:55:36.127 --> 00:55:40.794]  It's a fact of this monetary system that for every dollar created, a dollar of debt is created.
[00:55:41.134 --> 00:55:42.757]  And we are to pay that debt to who?
[00:55:43.237 --> 00:55:44.299]  The private Federal Reserve.
[00:55:44.900 --> 00:55:46.762]  And we're now coming to the end of the cycle.
[00:55:47.663 --> 00:55:48.925]  We've now had our wealth stolen.
[00:55:48.945 --> 00:55:50.247]  We've had our buying power stolen.
[00:55:51.038 --> 00:55:52.279]  We've been de-industrialized.
[00:55:52.299 --> 00:55:55.422]  We were told NAFTA and GATT would be great, that Walmart would be wonderful.
[00:55:55.683 --> 00:55:57.044]  Walmart's profits are plunging.
[00:55:57.104 --> 00:56:07.874]  I was just reading an article yesterday where they're now going to roll out with small local stores trying to put what's left out of business because their big box business is falling apart.
[00:56:09.396 --> 00:56:14.341]  But that's a necessary process of what Walmart's done, of what Chinese slave goods have done.
[00:56:15.137 --> 00:56:17.900]  Is that at the end, Walmart destroys itself.
[00:56:18.361 --> 00:56:22.966]  But the people running it don't care because they will always move on to the next country, which they admit they're doing.
[00:56:22.986 --> 00:56:29.253]  That's what they're doing their main investments now, outside the US, even though the US is over 60% of their total global profit.
[00:56:29.553 --> 00:56:30.654]  So they're done.
[00:56:30.694 --> 00:56:31.635]  They've mined us out.
[00:56:32.256 --> 00:56:34.277]  There was no attitude of build-up America.
[00:56:34.597 --> 00:56:40.560]  It was just, oh, we've got big American flags hanging up, made in America, by America, and then you can't find American in there.
[00:56:40.900 --> 00:56:44.321]  But people think they're buying American because there's big American flags up everywhere.
[00:56:44.762 --> 00:56:48.703]  And I think that jingoism symbolizes the curse that we're under.
[00:56:48.723 --> 00:56:51.124]  And I'm not even just going after Walmart here.
[00:56:52.065 --> 00:56:57.247]  That there's American flags everywhere, but even the American flags hanging on the wall are made in China.
[00:56:58.427 --> 00:57:01.529]  So you feel good while you're there buying the stuff at Walmart,
[00:57:04.369 --> 00:57:05.209]  It's all a lie!
[00:57:05.850 --> 00:57:07.330]  And a lie will get you hurt!
[00:57:08.651 --> 00:57:09.451]  Okay, look.
[00:57:11.432 --> 00:57:12.092]  I've been ranting.
[00:57:13.373 --> 00:57:16.614]  And we do have Dominique Betting, a member of the Swiss Parliament, coming on.
[00:57:16.714 --> 00:57:17.955]  Incredibly positive.
[00:57:18.335 --> 00:57:20.196]  Historical things happened at Bilderberg.
[00:57:20.796 --> 00:57:25.338]  And I think what I was getting to earlier is I don't even feel worthy to even cover things that are this important.
[00:57:25.718 --> 00:57:27.179]  And all the subtle intricacies.
[00:57:27.199 --> 00:57:31.121]  A lot of times when I leave the show at the end of the day, I feel terrible.
[00:57:31.161 --> 00:57:32.721]  I feel like I should have made these points.
[00:57:32.762 --> 00:57:33.622]  I should have made that point.
[00:57:35.550 --> 00:57:47.020]  And it's because I have an intense desire to warn people, an intense desire to turn things around, an intense desire to not go down the road we're going down.
[00:57:47.340 --> 00:57:56.227]  And I get frustrated by seeing people who have no desire to be informed, no desire to be involved in society, no desire to be players on the field.
[00:57:56.548 --> 00:57:57.749]  They just want to be spectators.
[00:58:00.029 --> 00:58:05.632]  But the good news at the end of the day is this, it's never been a majority that engages in evil and takes over.
[00:58:06.573 --> 00:58:08.394]  It's never been a majority that defeats the evil.
[00:58:08.894 --> 00:58:19.020]  It's always a minority on the side of evil and a minority on the side of good that are able to either take over for bad or take over for good.
[00:58:19.040 --> 00:58:27.585]  Alright, tons of news coming up on a host of issues, video clips, a guest, and I will give the phone number out later to talk about any issues you want.
[00:58:28.746 --> 00:58:31.371]  I need to come back and now start getting into some of the news.
[00:58:31.651 --> 00:58:32.292]  We'll be right back.
[00:58:38.063 --> 00:58:42.050]  This is GCN, the Genesis Communications Radio Network.
[00:58:44.505 --> 00:58:49.507]  You've heard Alex Jones talk about eFoods Direct and their highly nutritious, long-term, storable food.
[00:58:49.908 --> 00:58:51.168]  Believe me, it tastes great.
[00:58:51.408 --> 00:58:55.510]  Order any three of their qualified packs and you'll receive the fourth absolutely free.
[00:58:55.790 --> 00:58:58.211]  Let's say you order three of their one-week responder kits.
[00:58:58.471 --> 00:58:59.752]  You'll get the fourth week free.
[00:59:00.012 --> 00:59:02.853]  That's a $75 savings and a one-month supply.
[00:59:03.214 --> 00:59:04.134]  Are you kidding me?
[00:59:04.334 --> 00:59:10.377]  For the cost of one greasy, fast-food, super-sized combo lunch, you can eat three hearty, delicious meals.
[00:59:10.837 --> 00:59:13.859]  And this offer is good for any of their quick fix supplies.
[00:59:14.179 --> 00:59:15.961]  This offer ends on June 22nd.
[00:59:16.121 --> 00:59:20.344]  eFoodsDirect is prepared for these troubled times and will ship your order within 48 hours.
[00:59:20.364 --> 00:59:21.965]  Call 800-409-5633 on the web eFoodsDirect.com slash Alex.
[00:59:21.985 --> 00:59:23.686]  Your order deadline is June 22nd.
[00:59:23.726 --> 00:59:24.887]  To buy three and get one free.
[00:59:24.907 --> 00:59:27.549]  Call 800-409-5633 on the web eFoodsDirect.com slash Alex.
[00:59:39.677 --> 00:59:43.501]  Get more food for your money at efoodsdirect.com slash Alex.
[00:59:47.346 --> 00:59:49.288]  Waging war on corruption.
[00:59:49.748 --> 00:59:52.511]  Alex Jones on the GCN Radio Network.
[00:59:59.127 --> 01:00:03.329]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:03.970 --> 01:00:04.770]  You want answers?
[01:00:05.550 --> 01:00:06.531]  Well, so does he.
[01:00:07.091 --> 01:00:10.693]  He's Alex Jones on the GCN Radio Network.
[01:00:11.294 --> 01:00:15.356]  And now, live from Austin, Texas, Alex Jones.
[01:00:22.981 --> 01:00:27.182]  It feels like an avalanche of news and information, and that's because that's what it is.
[01:00:27.822 --> 01:00:29.923]  Everything is going into high gear right now.
[01:00:33.143 --> 01:00:51.348]  And I was going over the new FBI manual, where they say they're going to put surveillance teams on anybody they want without even probable cause, dig through household trash, that's a violation of the Fourth Amendment, plant tracker chips on your cars, you name it, and it's called the Domestic Investigations Operations Guide.
[01:00:52.368 --> 01:00:54.210]  And we have that dovetailed.
[01:00:54.231 --> 01:01:00.338]  I'm going to cover this coming up in the next segment with Bandera County Sheriff's Office issues domestic terrorism warning.
[01:01:01.019 --> 01:01:05.584]  Law enforcement agency concerned radical anti-government groups may be moving into the area.
[01:01:05.604 --> 01:01:09.288]  That means Americans that are awake that the feds have set up spy centers and are
[01:01:10.145 --> 01:01:13.107]  They're engaging in all sorts of crimes, and the government's run by foreign banks.
[01:01:13.127 --> 01:01:13.727]  They're looting us.
[01:01:14.288 --> 01:01:17.890]  If you try to warn people, they're going to start coming out now and trying to imply you're a terrorist.
[01:01:18.190 --> 01:01:20.292]  And they're announcing now, hey, we're calling you terrorists.
[01:01:20.312 --> 01:01:21.212]  We're going to spy on you.
[01:01:21.653 --> 01:01:22.653]  So you get scared.
[01:01:22.993 --> 01:01:23.974]  It's an intimidation.
[01:01:24.054 --> 01:01:24.735]  We're in the right.
[01:01:24.855 --> 01:01:25.695]  We're the good guys.
[01:01:26.035 --> 01:01:27.777]  We understand the crimes that have been committed.
[01:01:28.657 --> 01:01:35.802]  And they're now kicking into high gear, shifting out of, hey, the police state's for al-Qaeda, to no, it's for you people that like Ron Paul.
[01:01:36.402 --> 01:01:36.883]  Doesn't matter.
[01:01:37.643 --> 01:01:44.930]  Ron Paul last election cycle, and now I'm told it started up this election cycle, is getting the largest percentage of military donations of anybody else.
[01:01:44.950 --> 01:01:52.537]  In fact, three years ago, he got the majority of military donations, not just the largest percentage in the aggregate.
[01:01:52.577 --> 01:01:58.262]  So the good news is the cops and military are really waking up, and we're in a war right now to reach them and wake them up.
[01:01:58.302 --> 01:01:59.023]  So that's coming up.
[01:01:59.043 --> 01:02:01.205]  I have the Bandera County press release.
[01:02:04.327 --> 01:02:07.328]  And this is really, really dangerous stuff.
[01:02:07.789 --> 01:02:08.489]  So they're getting ready.
[01:02:09.069 --> 01:02:10.069]  You're Amish.
[01:02:10.089 --> 01:02:10.930]  You're trying to live on a farm.
[01:02:10.950 --> 01:02:11.950]  You're trying to be left alone.
[01:02:12.470 --> 01:02:13.451]  You want to kill cops.
[01:02:13.511 --> 01:02:16.912]  I mean, that's basically the message that they're telling police.
[01:02:17.052 --> 01:02:21.634]  And then the cops will start persecuting people, and then it will become a self-fulfilling prophecy.
[01:02:22.174 --> 01:02:24.676]  Let's not let the globalists play us, ladies and gentlemen.
[01:02:25.156 --> 01:02:25.376]  Okay?
[01:02:25.396 --> 01:02:26.276]  They know what they're doing.
[01:02:26.936 --> 01:02:27.897]  But I did get chills.
[01:02:29.301 --> 01:02:31.482]  reading this report out of the St.
[01:02:31.522 --> 01:02:33.283]  Louis SL Tribune.
[01:02:33.303 --> 01:02:34.044]  I believe that's the St.
[01:02:34.084 --> 01:02:34.624]  Louis Tribune.
[01:02:34.644 --> 01:02:37.566]  That's the New York Times republished in SL Trib.
[01:02:37.586 --> 01:02:41.988]  And we're going to be going over that report.
[01:02:42.028 --> 01:02:47.672]  It's also MSNBC, FBI agents get leeway to push privacy bounds.
[01:02:48.092 --> 01:02:52.995]  And also in the aftermath of that story, I want to talk about the aftermath of Bilderberg 2011.
[01:02:55.856 --> 01:03:05.632]  Also, right on time, as I've been telling you in the last year, every time they try to pass the Cybersecurity Act in the last four years now, or is it three, there's massive cyber attacks right when they're trying to pass it.
[01:03:05.972 --> 01:03:09.478]  And Europe's trying to put government control hubs over the entire...
[01:03:10.532 --> 01:03:13.713]  infrastructure in Europe, so it's also happening there.
[01:03:14.493 --> 01:03:30.457]  Just like they've now had the genetically engineered E. coli outbreak in Europe coming to the U.S., and they of course have reintroduced the Food Safety Act, written by Big Agra, who's generally the culprit in most major problems in the food chain if you look up past cases, so they can start shutting down their competition.
[01:03:30.497 --> 01:03:36.179]  So the Monopoly men are working in overdrive right now.
[01:03:37.259 --> 01:03:41.383]  We'll also get into all the Middle East news and some of the good news.
[01:03:41.423 --> 01:03:47.589]  Stocks opened higher after six down weeks, CNBC's reporting, than some really bad news from CNBC.
[01:03:48.089 --> 01:03:48.449]  U.S.
[01:03:48.629 --> 01:03:51.012]  is even worse shaped financially than Greece.
[01:03:51.632 --> 01:03:57.438]  Gross says the head of Pemco, that's one of the biggest brokerage firms out there, but he talks about being in worse shape with $14.3 trillion.
[01:03:59.315 --> 01:03:59.515]  I think?
[01:04:30.415 --> 01:04:30.956]  Yeah, the U.S.
[01:04:30.996 --> 01:04:39.058]  is in bad shape because we bought into fractional reserve banking, which always ends in hyperinflation and debt defaults.
[01:04:39.578 --> 01:04:44.200]  And the Chinese, of course, on Friday came out and said the United States is already technically defaulting.
[01:04:45.680 --> 01:04:52.663]  They're not officially doing it, but they're doing it by means of hyperinflation, which will now come home to roost here domestically.
[01:04:52.803 --> 01:04:53.283]  We'll be right back.
[01:04:55.444 --> 01:04:56.925]  Hi folks, this is Alex Jones.
[01:04:57.145 --> 01:05:02.187]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[01:05:02.447 --> 01:05:03.807]  Saving means to make money.
[01:05:03.987 --> 01:05:12.771]  The Calbin Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[01:05:13.511 --> 01:05:20.613]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[01:05:21.053 --> 01:05:28.655]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[01:05:29.035 --> 01:05:33.957]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[01:05:34.277 --> 01:05:36.457]  Getting a free catalog is easy by calling 800-340-7091.
[01:05:39.218 --> 01:05:42.121]  Or see Calvin on the web at 5starsoap.com.
[01:05:42.421 --> 01:05:44.743]  Take charge of your health now by calling 800-340-7091.
[01:05:44.803 --> 01:05:46.945]  Or see Calvin on the web at 5starsoap.com.
[01:05:54.926 --> 01:06:09.404]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:06:10.405 --> 01:06:14.089]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[01:06:15.089 --> 01:06:27.078]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:06:27.839 --> 01:06:35.125]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:06:35.805 --> 01:06:45.409]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System works.
[01:06:46.169 --> 01:06:49.450]  As well, we are always ready to answer any questions you may have.
[01:06:50.091 --> 01:06:53.212]  That's www.silverlungs.com.
[01:06:53.792 --> 01:06:58.033]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:06:58.353 --> 01:06:58.953]  Number one.
[01:06:59.253 --> 01:07:02.414]  New climate legislation could easily double or triple your electric bill.
[01:07:02.674 --> 01:07:03.254]  Number two.
[01:07:03.554 --> 01:07:08.095]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:07:08.435 --> 01:07:08.875]  It's true.
[01:07:09.175 --> 01:07:13.736]  Total government control of electricity in the name of smart grid technology is coming.
[01:07:14.056 --> 01:07:14.596]  Number three.
[01:07:14.876 --> 01:07:18.157]  In some areas of the country, the power grid is dangerously overloaded.
[01:07:18.457 --> 01:07:22.158]  And now, new socialist legislation is only compounding the problem.
[01:07:22.378 --> 01:07:22.919]  Number 4.
[01:07:23.159 --> 01:07:25.522]  Dangerous weather is always a threat to local grids.
[01:07:25.922 --> 01:07:29.306]  Every year, thousands of families lose their power from weather-related outages.
[01:07:29.606 --> 01:07:30.147]  Number 5.
[01:07:30.407 --> 01:07:34.311]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:07:34.552 --> 01:07:39.317]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:07:39.597 --> 01:07:43.618]  You can get more information at www.mysolarbackup.com.
[01:07:43.759 --> 01:07:45.319]  That's mysolarbackup.com.
