[00:00:06.124 --> 00:00:10.327]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:41:48.615 --> 00:41:51.437]  The image pulsing may be embedded in the program.
[00:41:52.648 --> 00:41:53.228]  Material.
[00:41:53.529 --> 00:41:55.950]  Did you hear that on the actual video that they're feeding into it?
[00:41:56.611 --> 00:41:57.431]  The original signal.
[00:41:57.711 --> 00:42:03.956]  Or it may be overlaid by modulating a video stream, either with an RF signal or as a video signal.
[00:42:04.316 --> 00:42:11.040]  The image displayed on the computer monitor may be pulsed effectively by a simple computer program for certain monitors.
[00:42:11.381 --> 00:42:22.488]  Pulsed electromagnetic fields capable of exciting sensory resonances in nearby subjects may be generated even as the display images are pulsed with a subliminal intensity.
[00:42:23.008 --> 00:42:24.629]  That means you don't know about it or notice it.
[00:42:25.170 --> 00:42:26.391]  And here's an article about it.
[00:42:27.472 --> 00:42:27.892]  Patent.
[00:42:27.932 --> 00:42:30.133]  Nervous system manipulation from TV monitors.
[00:42:30.194 --> 00:42:33.116]  Now, we've had Dr. Nick Begich, whose brother is also a U.S.
[00:42:33.136 --> 00:42:36.998]  Senator, his father a former congressman, who was murdered.
[00:42:38.239 --> 00:42:47.403]  But, side issue, Dr. Nick Begich has always tried to explain to me, Alex, yes, they admit they want to put lithium in the water to calm us, and now that's mainstream news.
[00:42:47.544 --> 00:42:57.668]  Even Fox News reports how great it's going to be to have lithium in our water, and how Japan's moving to do it, and how sodium fluoride also brain damages you and calms you and makes you servile and lowers your IQ.
[00:42:57.728 --> 00:43:03.071]  But he said, that's child's play compared to the thousands of patents, most of them U.S.
[00:43:03.111 --> 00:43:03.491]  government,
[00:43:04.639 --> 00:43:23.940]  Dealing with electromagnetics through cell towers, through TV towers, through cell phones, where they can modulate and make you throw up, make you become giddy, make you have an aphrodisiac, make you die, make you have a heart attack.
[00:43:24.918 --> 00:43:35.022]  And I remember close to ten years ago the Baltimore Sun, somebody ought to research it and pull it up, I forget the exact headline, but it was DARPA looking at ways to calm the public during riots.
[00:43:35.402 --> 00:43:39.863]  They're not just looking at sound cannons or microwave guns, now those are rolled out at the Tea Party as you've seen.
[00:43:40.424 --> 00:43:44.185]  I was kooky to cover it ten years ago, now it's mainstream news and it's being used against us.
[00:43:44.685 --> 00:43:52.128]  But they said they're also getting ready to deploy towers that put off a magnetic resonance that will calm people during emergencies.
[00:43:53.427 --> 00:43:54.068]  So we're here, 2011.
[00:43:55.049 --> 00:44:05.959]  Now, you read this patent, and I spent an hour or so trying to read just one of these patents where they describe how it's all been tested and how it works.
[00:44:06.997 --> 00:44:10.298]  And you better believe, shopping malls, it's come out in the news.
[00:44:10.498 --> 00:44:12.918]  There's so much proof, it's like an ocean of proof.
[00:44:14.039 --> 00:44:25.381]  You've seen the news reports about how shopping malls put out, quote, subliminal audio at such a low level, your conscious brain doesn't, you know, really, the conscious part of your mind doesn't pick it up.
[00:44:25.941 --> 00:44:35.884]  But it's soothing statements and soothing frequencies and, you know, to make you feel good and want to buy more junk.
[00:44:37.868 --> 00:44:41.861]  It's famous for the casinos giving people free drinks and pumping in oxygen.
[00:44:43.761 --> 00:44:47.404]  And keeping it cold so you don't get sleepy.
[00:44:47.445 --> 00:44:49.967]  Ever been in a warm room and it makes you get sleepy?
[00:44:50.447 --> 00:44:53.390]  I mean, that stuff the gangsters were doing 50, 60 years ago.
[00:44:53.770 --> 00:45:00.336]  Or if you go back to the 1940s, they teach this in, you know, RTF in your first course about subliminal messaging.
[00:45:00.736 --> 00:45:04.220]  And you tell the public there's subliminal messaging, they laugh at you because they've been told it doesn't exist.
[00:45:04.240 --> 00:45:06.081]  But then you go take RTF, they admit it.
[00:45:06.602 --> 00:45:10.005]  Some of the first were in the 40s where they would show a desert.
[00:45:11.206 --> 00:45:11.846]  I don't
[00:45:26.598 --> 00:45:54.798]  popcorn and saying you're hungry you're hungry if you're not really hungry and you consciously see an ad for popcorn you may not want it but your bestial kind of uh... you know lower brain centers of breathing and procreation and eating and things like that it's like i'm always hungry like a dog will eat and eat and eat until it throws up and then it'll go after the throw up so it's kind of hitting that lower area well you're hungry you're not really hungry but hungry
[00:45:55.598 --> 00:45:56.238]  I'm hungry!
[00:45:56.518 --> 00:46:00.959]  And they put additives in the food, uh, which, uh, I mean, they admit MSG does that.
[00:46:01.019 --> 00:46:04.660]  It blocks the area of the brain, knowing that you've already gotten enough food.
[00:46:04.680 --> 00:46:09.622]  It blocks the brain picking up on how much insulin is there, so you go eat more, more, more, more, more.
[00:46:10.082 --> 00:46:11.042]  Aspartame does that.
[00:46:11.062 --> 00:46:14.923]  You ever seen how many super obese people always have a Diet Coke in their hand?
[00:46:15.243 --> 00:46:16.143]  Or a Diet Pepsi?
[00:46:16.723 --> 00:46:18.324]  And it's also very toxic and addicting.
[00:46:18.344 --> 00:46:22.105]  So this is all pharmakia designed and hidden, but now they're moving
[00:46:23.271 --> 00:46:24.471]  To the pulsing lights.
[00:46:24.531 --> 00:46:27.853]  Now, you know, we've seen continuity of agenda.
[00:46:28.953 --> 00:46:36.836]  Australia, England, the EU, many Arab nations, many Eastern European nations, Latin American nations.
[00:46:37.981 --> 00:46:42.484]  Under international push from the UN, first they do something that sounds reasonable.
[00:46:42.584 --> 00:46:44.925]  Oh, let's start banning smoking outdoors worldwide.
[00:46:45.165 --> 00:46:47.006]  And they have cities, counties, states do it.
[00:46:47.667 --> 00:46:49.067]  But it's all really UN run.
[00:46:49.348 --> 00:46:50.248]  It's called agenda 21.
[00:46:50.708 --> 00:46:54.891]  Now let's have a global move in all these countries to ban high flush toilets.
[00:46:56.032 --> 00:46:59.273]  So they set the precedent that they set the rules, because they have the moral authority.
[00:46:59.293 --> 00:47:06.458]  Then, oh, you've got to put in these expensive light bulbs that if one breaks or cracks, that you've got to
[00:47:07.898 --> 00:47:12.161]  Call a hazmat team, open the windows, and leave your house for three days.
[00:47:12.842 --> 00:47:13.522]  And that's admitted.
[00:47:15.043 --> 00:47:22.549]  And then we start seeing all these major medical reports about people getting headaches, people getting sick, young people starting to have strokes.
[00:47:22.669 --> 00:47:24.410]  You've seen that in the news.
[00:47:26.011 --> 00:47:35.158]  In Japan, six, seven years ago, they had a Pokemon episode, and tens of thousands of children went into convulsions, and they admitted, yes, we did a test with the flashing on the screen.
[00:47:35.498 --> 00:47:36.819]  Sorry, we've removed it.
[00:47:38.220 --> 00:47:43.523]  Tens of thousands of kids, one episode, all over Japan, flopping around, foaming at the mouth.
[00:47:44.084 --> 00:47:44.924]  I mean, full on.
[00:47:44.944 --> 00:47:46.005]  Some of them broke bones.
[00:47:46.045 --> 00:47:49.567]  Some of them dislocated because they were having violent seizures.
[00:47:51.028 --> 00:47:52.188]  Now, this is all on record.
[00:47:52.228 --> 00:47:54.130]  Everything I've said, you can go look up and pull up.
[00:47:54.210 --> 00:47:57.392]  Now, remember a few months ago, we started covering this.
[00:47:59.130 --> 00:48:02.953]  My bright idea, light bulbs can be used to transmit data.
[00:48:03.213 --> 00:48:11.900]  With a device you can buy at any high street, Professor Harold Haas is perfecting a revolutionary method of controlling digital information with the flick of a switch.
[00:48:11.980 --> 00:48:17.684]  Now, this article came out last year.
[00:48:18.005 --> 00:48:24.150]  Now, since then, I have another article that just came out a few months ago.
[00:48:25.649 --> 00:48:27.990]  And this is out of the Associated Press.
[00:48:28.110 --> 00:48:31.811]  Ceiling lights in Minnesota send coded internet data.
[00:48:31.851 --> 00:48:32.791]  Where are they testing it?
[00:48:33.211 --> 00:48:35.092]  In state government buildings.
[00:48:36.032 --> 00:48:40.654]  Now again, by law, within a year and a half, you're not going to be able to buy phosphorescence.
[00:48:40.714 --> 00:48:43.455]  It's already phasing in with the higher wattage bulbs this year.
[00:48:44.315 --> 00:48:54.021]  Can't have the phosphorescent, that good yellow, white light that mimics the sun, that mimics firelight, candlelight that our eyes are designed for.
[00:48:54.682 --> 00:48:56.363]  No, you've got to have the fluorescent.
[00:48:57.384 --> 00:48:59.825]  And I've got the articles here about all the sicknesses they're causing.
[00:48:59.865 --> 00:49:00.806]  This is now confirmed.
[00:49:01.766 --> 00:49:04.608]  Five, six years ago, oh, you're a conspiracy theorist, shut up, it's good for you.
[00:49:05.229 --> 00:49:08.451]  All these people complaining, doctors doing studies saying something's going on here.
[00:49:09.725 --> 00:49:16.890]  Now the federal government's coming in with grants at the police stations and all over the nation, not just Minnesota.
[00:49:17.271 --> 00:49:24.336]  Oh, we have special fluorescent light bulbs that are going to communicate wirelessly with your computer.
[00:49:24.376 --> 00:49:28.379]  So they can now wirelessly program the computer how they want, but that's only one issue.
[00:49:28.919 --> 00:49:29.880]  They're flashing.
[00:49:30.300 --> 00:49:36.265]  And when you read the patents on these flashing lights that transmit data, it's actually a cover story.
[00:49:39.482 --> 00:49:50.519]  Just like the globalists in the Telecommunications Act of 96 said by 2001, October 1st, 2001, all cell phones must have a safety tracker chip in them where we can turn your phone on in an emergency to save you.
[00:49:51.080 --> 00:49:52.301]  Now we learn it's to spy on us.
[00:49:53.422 --> 00:50:02.969]  So it's always dual use and it turns out that these light bulbs are at the same frequency modulation as these patents on mind control.
[00:50:03.469 --> 00:50:06.351]  So they're putting in mind control flashing lights.
[00:50:06.371 --> 00:50:07.052]  This is a fact!
[00:50:07.792 --> 00:50:13.957]  All over the country, in the first place is the government workers, police, social workers, health department people.
[00:50:14.915 --> 00:50:23.058]  You're going to let them do this, and they're going to put you in a trance, and they're going to have the big Homeland Security telescreens everywhere telling you to watch your neighbors.
[00:50:23.399 --> 00:50:26.280]  Even if you try to turn the TV off, they're not going to let you get away.
[00:50:26.300 --> 00:50:29.281]  They're going to have their hypnotism machines beaming.
[00:50:30.822 --> 00:50:33.203]  Guaranteed, they've already been caught testing it over and over again.
[00:50:33.623 --> 00:50:35.504]  Janet Napolitano, you ever watch your kids?
[00:50:36.670 --> 00:50:39.572]  Watch TV and they're drooling and you can't even get their attention?
[00:50:40.373 --> 00:50:40.653]  Hey!
[00:50:40.973 --> 00:50:41.454]  Talk to me!
[00:50:41.514 --> 00:50:42.194]  I'm talking to you!
[00:50:42.494 --> 00:50:45.977]  Imagine people at Walmart checkout lines and at shopping malls and town squares.
[00:50:46.297 --> 00:50:47.598]  Big jumbo screens going in.
[00:50:48.359 --> 00:50:52.862]  Not just with a message of spy on your neighbor, but through the message, through the video, through the light.
[00:50:53.062 --> 00:50:53.983]  They can do it three ways.
[00:50:54.323 --> 00:50:57.025]  Pumping you with stuff that they can kill you.
[00:50:57.345 --> 00:50:59.527]  They can make you have a heart attack with this if they want.
[00:50:59.667 --> 00:51:01.028]  They're putting in kill screens!
[00:51:03.564 --> 00:51:04.704]  This is not a drill.
[00:51:04.784 --> 00:51:06.765]  Repeat, this is not a drill.
[00:51:07.305 --> 00:51:08.905]  Gun sales are on a staggering pace.
[00:51:09.205 --> 00:51:16.326]  Gun prices are going through the roof and that means desperate, vicious criminals now want your guns and will do anything to get them.
[00:51:16.406 --> 00:51:20.767]  Now, a new book reveals powerful secrets for hiding your guns from thieves and looters.
[00:51:20.807 --> 00:51:31.109]  You'll learn step-by-step, battle-hardened techniques, where to hide your guns so criminals will never find them, how to create the perfect hiding place, as well as the places you should never hide your guns.
[00:51:31.289 --> 00:51:32.870]  Under any circumstance.
[00:51:32.950 --> 00:51:39.833]  These and other closely guarded gun caching secrets are guaranteed to keep your weapons safe and out of sight when the going gets tough.
[00:51:40.153 --> 00:51:40.814]  But listen up.
[00:51:40.834 --> 00:51:47.037]  For security reasons, the Hide Your Guns book and even the website may disappear without warning at any time.
[00:51:47.097 --> 00:51:48.918]  Go to hideyourguns.com.
[00:51:48.938 --> 00:51:51.019]  That's hideyourguns.com.
[00:51:51.119 --> 00:51:51.579]  Or call 877-327-0365.
[00:51:51.599 --> 00:51:53.440]  Before they come for your guns.
[00:51:53.480 --> 00:51:53.880]  Hideyourguns.com.
[00:51:53.900 --> 00:51:54.160]  Right now.
[00:52:02.398 --> 00:52:06.022]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:52:06.422 --> 00:52:09.406]  This is our last chance to not relive history.
[00:52:09.646 --> 00:52:14.451]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[00:52:14.471 --> 00:52:20.698]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[00:52:20.838 --> 00:52:23.081]  I think it's incumbent upon all of us
[00:52:23.621 --> 00:52:23.901]  Tim Geithner?
[00:52:23.921 --> 00:52:24.161]  Bernanke?
[00:52:24.181 --> 00:52:24.762]  They're arsonists!
[00:52:24.782 --> 00:52:25.862]  They're asking for more matches!
[00:52:26.202 --> 00:52:28.623]  And the Congress is saying, who do we make the check out to?
[00:52:42.509 --> 00:52:46.434]  Today seems like nobody does care and right now in Washington D.C.
[00:52:46.894 --> 00:52:49.397]  we have seen a fall of the republic.
[00:52:49.798 --> 00:52:58.928]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[00:53:01.280 --> 00:53:05.741]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:53:05.941 --> 00:53:14.602]  As an authorized Berkey dealer for over five years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:53:14.822 --> 00:53:28.705]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:53:29.025 --> 00:53:39.690]  Order the Berkey Light System today, complete with two black Berkey elements for only $209 and the Berkey Guy will include three sport Berkey water bottles and ship everything to you free of charge.
[00:53:39.990 --> 00:53:43.831]  That's right, three sport Berkey water bottles and free shipping.
[00:53:44.051 --> 00:53:45.672]  An $87 value, yours free.
[00:53:45.912 --> 00:53:46.913]  Call the Berkey Guy at 1-877-886-3653.
[00:53:46.933 --> 00:53:47.193]  That's 1-877-886-3653.
[00:53:54.756 --> 00:53:57.097]  Or order online at goberky.com.
[00:53:57.277 --> 00:53:59.417]  That's goberky.com today.
[00:54:02.258 --> 00:54:07.400]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:54:08.080 --> 00:54:10.340]  Because there's a war on for your mind.
[00:54:11.921 --> 00:54:17.643]  If you are a new listener, I'm begging you to not believe a word I'm saying.
[00:54:18.763 --> 00:54:22.584]  There are subliminal messages all over mainstream television.
[00:54:24.363 --> 00:54:36.871]  There are subliminal messages, but there's not just messages when you're watching a cop drama, and the bad guy's always some patriot who loves the Constitution and Bill of Rights, and on the side, he's trying to nerve gas people.
[00:54:37.471 --> 00:54:39.612]  Or homeschoolers are abusing their children.
[00:54:39.652 --> 00:54:43.155]  How many fictional shows do you see where they demonize gun owners?
[00:54:45.016 --> 00:54:47.617]  That's the overt propaganda and conditioning.
[00:54:48.278 --> 00:54:53.081]  But now the system, and there are literally thousands of patents, I just read to you one of these,
[00:54:54.659 --> 00:55:12.945]  Or they admit that the flickering through light bulbs, the fluorescent light bulbs, the flickering through the television screens, especially the high-def TV, can have overlaid in the audio, video signal, three different ways, I just read earlier,
[00:55:14.588 --> 00:55:18.091]  to literally cause physiological responses.
[00:55:18.492 --> 00:55:21.054]  Here's an ABC News article on a similar area.
[00:55:21.074 --> 00:55:22.716]  I mean, this is just a few days ago.
[00:55:22.736 --> 00:55:24.918]  I mean, I see this stuff every day without looking.
[00:55:24.938 --> 00:55:26.359]  I read the medical journals.
[00:55:37.486 --> 00:55:45.135]  After a few minutes of using a cell phone in the area through your skull, the brain goes up by one degree.
[00:55:46.998 --> 00:55:48.359]  It actually heats your brain up.
[00:55:49.000 --> 00:55:50.662]  Now there's an urban legend where they claim it can
[00:55:51.892 --> 00:55:56.275]  You know, basically boil a hard-boiled egg.
[00:55:56.315 --> 00:55:56.995]  That's not true.
[00:55:57.556 --> 00:56:02.459]  So see, then there's hoaxes out there that discredit the fact that it does do that.
[00:56:02.559 --> 00:56:21.091]  Research used PET scans to measure brain activity in 47 participants when they had cell phones held to their ears in both off and on but muted positions and found that exposure to in-use cell phone for more than 50 minutes increased brain activity by about 7% in the regions close to the antenna.
[00:56:23.067 --> 00:56:36.777]  And it goes on that the wavelength, it's a microwave, it's a microwave relay system, that the microwave signal actually vibrates at a frequency that breaks your DNA.
[00:56:36.797 --> 00:56:40.600]  And that's why there's so much evidence linking cell phones to brain cancer.
[00:56:40.620 --> 00:56:41.761]  But still, I use them.
[00:56:42.401 --> 00:56:43.881]  Because it's so incredibly convenient.
[00:56:44.522 --> 00:56:52.624]  For years, I almost never used them, but in emergencies, I would keep one locked in my car, in my desk, and when I needed it, or on a trip, when I absolutely had to have it, I did.
[00:56:53.404 --> 00:56:54.985]  Now, I've just completely succumbed to it.
[00:56:55.805 --> 00:56:58.326]  I don't watch a lot of television in the mind control system there.
[00:56:58.646 --> 00:56:59.946]  I mean, I'm not on a high horse here.
[00:57:00.006 --> 00:57:02.687]  I know how they just... It's kind of like animals.
[00:57:02.767 --> 00:57:07.389]  If you went and poisoned a well, went and poisoned a water trough,
[00:57:08.260 --> 00:57:13.821]  But cows and deer, you know, a stock tank, the cows wouldn't know.
[00:57:15.001 --> 00:57:17.122]  There's a lot of poisons that, you know, you don't even taste.
[00:57:17.702 --> 00:57:22.723]  And they would just come up and drink it, and the deer would come up and drink it, and the foxes would come up and drink it, and they'd all go off and die.
[00:57:23.463 --> 00:57:32.804]  And they're stupid animals, so even though they would see other animals dying around them, they would still go and drink from it.
[00:57:33.785 --> 00:57:35.405]  And in a way, I guess I'm a dumb animal.
[00:57:36.698 --> 00:57:43.327]  I mean, that's the point I'm making here, is that we know this is going on, but it's been just introduced to us like it's in the environment.
[00:57:43.347 --> 00:57:52.359]  Because humans are designed to go pick a strawberry and eat it, or go pick a banana and eat it, or, you know, go with a bow and arrow and shoot a deer to eat it.
[00:57:53.504 --> 00:57:57.086]  And we just trust that this is our environment, and we're sold the cell phones.
[00:57:57.746 --> 00:57:59.147]  In fact, I've got one in my pocket right here.
[00:57:59.867 --> 00:58:00.327]  Shouldn't be.
[00:58:00.767 --> 00:58:03.168]  It's receiving and transmitting all the time, getting pinged.
[00:58:04.069 --> 00:58:07.130]  You ever had a cell phone sitting by electronic equipment and you heard, eeeh, eeeh?
[00:58:07.150 --> 00:58:10.051]  Because that's because the tower's pinging it with its GPS.
[00:58:10.412 --> 00:58:12.252]  Government's keeping tabs on you, tracking you.
[00:58:12.573 --> 00:58:15.934]  But I use this device to go into the Matrix and try to reach people.
[00:58:15.974 --> 00:58:20.116]  We have an iPhone app, knowing people are going to be on these regardless of what we do or say.
[00:58:20.556 --> 00:58:21.977]  And so we reach into the Matrix.
[00:58:22.537 --> 00:58:29.019]  Through the iPhone app, just like we reach into the Matrix through Charlie Sheen, to the general public, to try to wake them up to what's happening.
[00:58:30.179 --> 00:58:40.242]  So, I'm gonna be covering this a lot more in the future, because they're rolling out these signals on television, through the light bulbs, that's why they're making it the law, you gotta take these new light bulbs.
[00:58:44.943 --> 00:58:48.904]  This is GCN, the Genesis Communications Radio Network.
[00:58:53.232 --> 00:58:54.612]  You're subject to other police action.
[00:58:55.393 --> 00:58:56.313]  Tyranny is here.
[00:58:56.653 --> 00:59:00.154]  The grim future foretold in 1984 has become reality.
[00:59:00.514 --> 00:59:02.794]  It really says that the state is God.
[00:59:02.814 --> 00:59:08.255]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:59:08.676 --> 00:59:14.917]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:59:15.337 --> 00:59:20.882]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:59:21.322 --> 00:59:25.005]  Police State 4 chronicles the sickening depths to which our Republic has fallen.
[00:59:25.505 --> 00:59:29.489]  Prepare to enter the secretive world of emergency dictatorship.
[00:59:29.789 --> 00:59:35.313]  Body scanners, sound cameras, citizen spies, stage terror, and cameras on every street corner.
[00:59:35.734 --> 00:59:38.716]  It's only the beginning of the New World Order's hellish plan.
[00:59:39.297 --> 00:59:40.718]  The police state isn't coming.
[00:59:41.278 --> 00:59:41.699]  It's here.
[00:59:42.359 --> 00:59:49.408]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:59:54.273 --> 00:59:56.216]  Waging war on corruption.
[00:59:56.656 --> 00:59:59.439]  Alex Jones on the GCN Radio Network.
[01:00:06.021 --> 01:00:10.224]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:10.845 --> 01:00:11.686]  You want answers?
[01:00:12.446 --> 01:00:13.407]  Well, so does he.
[01:00:13.987 --> 01:00:17.590]  He's Alex Jones on the GCN Radio Network.
[01:00:18.191 --> 01:00:22.314]  And now, live from Austin, Texas, Alex Jones.
[01:00:24.156 --> 01:00:35.144]  We're now into our number two, our once a week visit with Bob Chapman's coming up in the
[01:00:36.854 --> 01:00:55.046]  Third hour, I will try to address, I've got so many different conflicting thoughts in my mind that, wild, off the charts, off the rails, over the top interview with Charlie Sheen yesterday, that is the biggest news story in the United States.
[01:00:56.258 --> 01:00:57.218]  And I'm exhausted.
[01:00:57.318 --> 01:01:00.119]  I did a whole bunch of TV, radio, newspaper interviews last night.
[01:01:00.819 --> 01:01:05.860]  I've already been on MSNBC today, and I'm on a whole bunch of stuff coming up tonight.
[01:01:07.681 --> 01:01:14.182]  And obviously we'll be able to inject InfoWars.com into the discussion when I'm on those broadcasts.
[01:01:14.603 --> 01:01:17.523]  And people will come here and find the larger picture.
[01:01:17.563 --> 01:01:18.504]  It's kind of the red pill.
[01:01:19.184 --> 01:01:20.524]  Thanks to Charlie Sheen.
[01:01:20.724 --> 01:01:24.225]  I was going to get Charlie on to talk about how
[01:01:25.819 --> 01:01:27.080]  Great it is that he's off drugs.
[01:01:28.140 --> 01:01:31.542]  And to talk about his passion for life, and he did get into some other issues.
[01:01:32.863 --> 01:01:36.345]  And I think the key point here is Chuck Lorre is the one that started attacking him first.
[01:01:37.126 --> 01:01:39.487]  And so there's been some developments there.
[01:01:39.527 --> 01:01:47.332]  In fact, Chuck Lorre has now said that he is not going to do vanity cards anymore.
[01:01:47.392 --> 01:01:50.574]  The ones that he's been putting at the end of the show attacking Charlie Sheen.
[01:01:50.594 --> 01:01:53.396]  That's just incredible with Charlie keeping his mouth shut.
[01:01:54.380 --> 01:01:55.281]  Well, Chuck did that.
[01:01:55.822 --> 01:01:58.706]  And so, in fact, I sent it to you guys, but I didn't see it in the stack.
[01:01:58.726 --> 01:02:02.791]  Will you just search the term Chuck Lorre is suspending vanity cards?
[01:02:03.592 --> 01:02:08.719]  People are like, what does that matter with the world collapsing and the whole New World Order situation taking place?
[01:02:09.320 --> 01:02:10.361]  Well, we're covering that.
[01:02:11.418 --> 01:02:24.943]  But when you have a situation where you've got the number one story in the country, and they're going to try to bring Charlie down with this, we should point out that Chuck Lorre started the attack on him and ask why he did that.
[01:02:25.944 --> 01:02:26.904]  I don't know Chuck Lorre.
[01:02:27.004 --> 01:02:28.104]  I don't like getting in the middle of it.
[01:02:28.204 --> 01:02:30.025]  I didn't know we were going to go that direction in the interview.
[01:02:30.145 --> 01:02:31.546]  I want Charlie's show to continue.
[01:02:32.546 --> 01:02:37.128]  You're talking about over a billion dollars in syndication just left in this season and next season.
[01:02:38.308 --> 01:02:39.249]  that he's scheduled to do.
[01:02:50.180 --> 01:02:54.163]  I was just excited to get Charlie on to say, hey, great job not using drugs, great job being clean.
[01:02:54.903 --> 01:02:57.025]  And some of the things the media had said about him that weren't true.
[01:02:57.065 --> 01:03:02.428]  And by the time I got him on to do the interview, he's just like, I know we talked about that, but let's kind of cover these areas.
[01:03:02.448 --> 01:03:08.172]  And I was like, okay, but I don't, all I'm saying is I care about Charlie and he has a lot of passion.
[01:03:08.912 --> 01:03:16.958]  And I just think he was trying to be absolutely off the chart yesterday to let folks know, I don't care what you think about me.
[01:03:18.994 --> 01:03:20.576]  And he feels like he's come out of a cult.
[01:03:21.778 --> 01:03:23.079]  Talking about AA and...
[01:03:25.307 --> 01:03:26.908]  I don't really know a lot about AA.
[01:03:26.968 --> 01:03:36.653]  I know that some of the spin-off groups of it and some of the drug addiction groups out there over the years do end up, you know, basically being called cults.
[01:03:37.574 --> 01:03:39.255]  I mean, what do people say about Scientology?
[01:03:39.895 --> 01:03:42.877]  He made the Scientologist comment about how they're the Church of the Martian.
[01:03:44.377 --> 01:03:47.999]  And, man, I tell you, I mean, he just went wild.
[01:03:49.100 --> 01:03:50.441]  And, of course, I talked to him last night.
[01:03:50.461 --> 01:03:52.482]  That was a joke about Thomas Jefferson.
[01:03:54.224 --> 01:04:01.808]  I mean, I, you know, I admire Thomas Jefferson immensely and our other founders.
[01:04:01.848 --> 01:04:04.510]  And I know Charlie's into the Constitution of the Bill of Rights.
[01:04:05.030 --> 01:04:08.932]  I think we happen to catch Charlie at a particularly explosive point.
[01:04:10.113 --> 01:04:13.474]  And I just want all this to end well.
[01:04:17.918 --> 01:04:30.510]  But it is very strange to be involved in something that is as big as OJ Simpson at the height of that hysteria.
[01:04:30.670 --> 01:04:32.111]  I mean, this is that big.
[01:04:32.972 --> 01:04:37.917]  I've been talking to national media and they say this is probably one of the biggest things to ever happen in the whole tabloid world.
[01:04:38.297 --> 01:04:39.939]  And we're sitting here right in the middle of it.
[01:04:41.055 --> 01:04:48.363]  No weapon formed against us will prosper and we're going to now be able to lead people to all this information about the globalists.
[01:04:49.464 --> 01:04:53.229]  So I guess God's working some way through all of this.
[01:04:53.729 --> 01:04:56.532]  I just want Charlie to survive and prosper.
[01:04:57.233 --> 01:04:58.635]  And for everybody else too as well.
[01:04:59.215 --> 01:04:59.796]  But it was wild.
[01:05:01.428 --> 01:05:03.010]  Hello friends, this is Alex Jones.
[01:05:03.070 --> 01:05:05.872]  You've heard me talk about Calden 5 Star Soaps for years.
[01:05:06.433 --> 01:05:11.358]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[01:05:11.658 --> 01:05:14.821]  You can buy factory direct, shipped via UPS right to your door.
[01:05:15.101 --> 01:05:17.423]  Check them out on the web at 5starsoap.com.
[01:05:18.064 --> 01:05:18.925]  Or call 800-340-7091.
[01:05:21.587 --> 01:05:22.547]  Take my word for it.
[01:05:22.727 --> 01:05:25.049]  Once you've used pure soap, you won't buy anything else.
[01:05:25.389 --> 01:05:31.594]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:05:31.894 --> 01:05:33.295]  Buy American and stay clean.
[01:05:33.395 --> 01:05:36.577]  As well as support InfoWars, visit 5StarsSoap.com today.
[01:05:36.697 --> 01:05:37.078]  Or call 1-800-340-7091.
[01:05:37.098 --> 01:05:38.439]  Well, Marty, what do you have to say?
[01:05:41.710 --> 01:05:48.975]  As founder and owner for over 63 years, satisfaction is guaranteed on W Dirtback.
[01:05:49.636 --> 01:05:53.598]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[01:05:53.618 --> 01:05:53.918]  Thank you!
[01:06:00.950 --> 01:06:05.173]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:06:05.493 --> 01:06:06.093]  Number 1.
[01:06:06.413 --> 01:06:09.555]  New climate legislation could easily double or triple your electric bill.
[01:06:09.836 --> 01:06:10.376]  Number 2.
[01:06:10.696 --> 01:06:15.259]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:06:15.579 --> 01:06:16.020]  It's true.
[01:06:16.320 --> 01:06:20.883]  Total government control of electricity in the name of smart grid technology is coming.
[01:06:21.203 --> 01:06:21.743]  Number 3.
[01:06:22.023 --> 01:06:25.305]  In some areas of the country, the power grid is dangerously overloaded.
[01:06:25.606 --> 01:06:29.308]  And now, new socialist legislation is only compounding the problem.
[01:06:29.508 --> 01:06:30.069]  Number 4.
