[00:00:11.752 --> 00:00:13.093]  He stands for truth.
[00:22:38.525 --> 00:22:41.627]  So we'll go over that as well.
[00:22:42.668 --> 00:22:46.550]  On the other side of this quick break, your calls and then more news.
[00:22:46.931 --> 00:22:47.351]  Stay with me.
[00:22:53.480 --> 00:22:53.761]  I think.
[00:23:00.527 --> 00:23:01.168]  It's a fact.
[00:23:01.388 --> 00:23:08.873]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[00:23:08.993 --> 00:23:17.859]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[00:23:18.139 --> 00:23:28.666]  The Federal Debt Relief System has created a successful attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecure debts which have been fraudulently created by the banks.
[00:23:28.926 --> 00:23:29.406]  We're good to go.
[00:23:29.426 --> 00:23:29.606]  I think?
[00:23:56.781 --> 00:23:59.733]  Visit FDRS.org today.
[00:24:00.888 --> 00:24:03.429]  Terror Storm, a history of government-sponsored terror.
[00:24:03.749 --> 00:24:05.029]  Loose Change, Final Cut.
[00:24:05.309 --> 00:24:07.290]  Endgame, Blueprint for Global Enslavement.
[00:24:07.470 --> 00:24:09.211]  The True Story of the Bilderberg Group.
[00:24:09.351 --> 00:24:10.591]  The Late Great USA.
[00:24:10.851 --> 00:24:12.251]  America, Freedom to Fascism.
[00:24:12.612 --> 00:24:19.454]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:24:19.634 --> 00:24:23.555]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:24:23.715 --> 00:24:27.116]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:24:27.496 --> 00:24:35.458]  Or you would like a book on the history of the Federal Reserve, we've got the most well-researched and documented titles, all available at prisonplanet.com.
[00:24:35.719 --> 00:24:41.040]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:24:41.400 --> 00:24:46.422]  Or you can view more than a thousand titles in super high quality right now at prisonplanet.tv.
[00:24:47.422 --> 00:24:57.644]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:24:58.004 --> 00:24:59.585]  Join the InfoWar today.
[00:25:00.025 --> 00:25:05.826]  Do you suffer from issues related to angina pain, high blood pressure, unbalanced cholesterol, or clogged arteries?
[00:25:06.066 --> 00:25:10.147]  Do you want to live free of sickness, pain, and fear with increased vitality?
[00:25:10.467 --> 00:25:11.648]  Within two weeks of using the formula
[00:25:30.196 --> 00:25:34.680]  My blood pressure went from 160 over 110 to 120 over 70.
[00:25:35.660 --> 00:25:39.243]  Typically a person will notice a difference within the first bottle.
[00:25:39.263 --> 00:25:42.346]  So exactly how does heart and body extract work?
[00:25:42.546 --> 00:25:52.394]  What happens with the formula heart and body extract is it's giving the body the necessary vitamins, minerals, amino acids, enzymes, and phytonutrients so the body will heal itself.
[00:25:52.634 --> 00:25:55.875]  Dr. Mark Goodman talks about his experience with the product.
[00:25:55.935 --> 00:25:57.095]  My experience has been...
[00:26:16.360 --> 00:26:20.483]  Dr. Shreve also witnessed the positive effects with his patients.
[00:26:20.503 --> 00:26:25.686]  This is an encouraging development that I think that I have seen in a long while.
[00:26:25.966 --> 00:26:29.668]  And dealing with these patients who are so ill, I am just amazed.
[00:26:37.333 --> 00:26:39.794]  Heart and Body Extract gets results.
[00:26:40.114 --> 00:26:43.335]  To order your two-month supply, call now toll-free at 866-295-5305.
[00:26:43.375 --> 00:26:43.615]  That's 866-295-5305.
[00:26:43.635 --> 00:26:45.155]  Or order online at hbextract.com.
[00:26:45.175 --> 00:26:46.336]  Heart and Body Extract, 866-295-5305.
[00:26:46.376 --> 00:26:46.836]  Or hbextract.com.
[00:27:02.836 --> 00:27:10.079]  This is the GCN Radio Network, home to hard-hitting talk radio.
[00:27:13.680 --> 00:27:22.684]  Coming to you from the capital of Texas, broadcasting the truth coast-to-coast and worldwide, this is the Alex Jones Show.
[00:27:26.284 --> 00:27:27.364]  All right, here's the deal.
[00:27:27.404 --> 00:27:31.245]  We're going to take phone calls for the rest of this hour, then next hour.
[00:27:31.685 --> 00:27:35.566]  Government concedes vaccine autism case in federal court.
[00:27:35.726 --> 00:27:36.307]  Now what?
[00:27:38.067 --> 00:27:40.348]  Also, mock, gum, and terrify students.
[00:27:40.368 --> 00:27:42.168]  They're always going into elementary, middle school.
[00:27:42.508 --> 00:27:44.989]  The police, running and screaming, we're going to kill you.
[00:27:45.169 --> 00:27:46.649]  The kids defecate all over themselves.
[00:27:46.669 --> 00:27:47.609]  You can't make this up.
[00:27:48.089 --> 00:27:49.070]  It's back in the news.
[00:27:49.150 --> 00:27:50.130]  Total brainwashing.
[00:27:51.010 --> 00:27:53.971]  Should roads have tolls on all of them to fight global warming?
[00:27:54.231 --> 00:27:55.031]  Total brainwashing.
[00:27:55.051 --> 00:27:56.132]  Global warming isn't even real.
[00:27:56.572 --> 00:28:01.753]  CBS News, I've got a story here admitting that we're having a record cold winter globally.
[00:28:02.754 --> 00:28:04.654]  So that's all coming up.
[00:28:04.674 --> 00:28:09.296]  We've got a lot of other financial news we're going to be going over as well.
[00:28:10.876 --> 00:28:16.979]  But, now, I know we've had callers holding longer than Robert from San Antonio, but he says I'm wrong about something.
[00:28:17.019 --> 00:28:20.721]  He disagrees, so Robert goes to the head of the line.
[00:28:20.761 --> 00:28:21.522]  Oh, you didn't know that?
[00:28:22.062 --> 00:28:25.144]  I'm not like the fake liberal shows that stage their guests and their callers.
[00:28:26.705 --> 00:28:34.069]  I'm not like those fake shows that stage their guests and callers and, you know, only look for idiots that disagree with them so they sound like morons.
[00:28:34.609 --> 00:28:36.750]  And I'm not like the neocon shows who do the same thing.
[00:28:37.490 --> 00:28:40.332]  You disagree, you go to the head of the line here.
[00:28:41.573 --> 00:28:41.933]  Okay?
[00:28:43.014 --> 00:28:44.836]  Now, that doesn't mean I'm going to listen to you for 10 hours.
[00:28:44.876 --> 00:28:45.957]  Let's add that caveat.
[00:28:46.337 --> 00:28:49.260]  Let's go ahead and talk to Robert in San Antonio.
[00:28:49.280 --> 00:28:49.760]  Go ahead, sir.
[00:28:51.061 --> 00:28:52.803]  You've got to turn your radio off, man.
[00:28:56.506 --> 00:28:57.447]  I mean, this is incredible.
[00:28:57.487 --> 00:29:08.597]  You see, you try to go to somebody that disagrees, but they've got so much mercury, so much sodium fluoride in their brains, literally, that now, sir, if you know how to turn your radio down,
[00:29:09.548 --> 00:29:10.589]  We will call you back.
[00:29:10.609 --> 00:29:11.830]  There's a delay on this show.
[00:29:13.532 --> 00:29:16.674]  One time I had a guest on here who was cussing, and I hung up on him.
[00:29:16.694 --> 00:29:18.716]  I talked about, well, I hung up on him because he was cussing.
[00:29:19.437 --> 00:29:22.960]  And people called me, you liar, we didn't hear him cussing, because I delay him out!
[00:29:24.241 --> 00:29:26.363]  That's another thing on the web people say I'm lying about.
[00:29:27.123 --> 00:29:28.685]  Oh my goodness, it's unbelievable.
[00:29:29.245 --> 00:29:33.589]  Okay, nobody else disagrees here, but let's go to Ben in Indiana.
[00:29:33.609 --> 00:29:35.251]  He's been holding the longest.
[00:29:35.651 --> 00:29:36.432]  You're on the air, Ben.
[00:29:36.472 --> 00:29:36.772]  Welcome.
[00:29:37.406 --> 00:29:37.986]  Yes, sir.
[00:29:38.026 --> 00:29:39.827]  Mr. Jones, thank you for taking my call.
[00:29:39.867 --> 00:29:58.812]  I'm a long-time listener, and I happen to call because I'm concerned, like a lot of your other listeners here in northwest Indiana, that ever since Ralph Nader announced that he's running for office, I have yet to hear you talk anything about it.
[00:29:58.832 --> 00:30:01.353]  So I was curious for your take on him.
[00:30:01.433 --> 00:30:04.854]  Is he legitimate, or is he put there to take away votes from somebody else?
[00:30:05.498 --> 00:30:07.559]  We're working on getting him on.
[00:30:07.599 --> 00:30:15.404]  I've interviewed him, what, two, three times on the radio once I was asked to speak at a rally that he was going to be at.
[00:30:15.484 --> 00:30:16.184]  I introduced him.
[00:30:16.605 --> 00:30:18.386]  I am not a Green Party supporter.
[00:30:19.006 --> 00:30:20.607]  They're what you call watermelons.
[00:30:21.007 --> 00:30:23.029]  Green on the outside, red on the inside.
[00:30:23.329 --> 00:30:25.270]  But, I mean, I don't believe in socialism.
[00:30:26.251 --> 00:30:29.693]  I think a lot of Greens are pro-free speech.
[00:30:30.053 --> 00:30:31.734]  There are a lot of good people in the Green Party.
[00:30:32.654 --> 00:30:35.116]  I think Ralph Nader would be better than Barack Obama.
[00:30:37.009 --> 00:30:45.275]  I mean, in between John McCain and Barack Obama, the only reason I might even start leaning towards McCain, I can't believe I'm saying that, is that Barack Obama wants to CPS.
[00:30:46.256 --> 00:30:54.062]  And he says he wants the model that they use in Massachusetts to steal your children.
[00:30:55.003 --> 00:30:57.965]  They don't just fine you when you don't have health care because you can't pay for it.
[00:30:58.405 --> 00:31:01.628]  They come and CPS your kids and say, well, the state owns your children.
[00:31:01.708 --> 00:31:04.670]  By the way, that's coming up later where they're saying that now in California.
[00:31:05.605 --> 00:31:08.026]  And then, of course, the state can then force health care on you.
[00:31:08.266 --> 00:31:10.948]  This is the eugenics dream where the government can.
[00:31:12.188 --> 00:31:16.610]  Under national health care, they're now calling for not treating old people, saying it's just time for you to die.
[00:31:16.830 --> 00:31:17.351]  I'm not kidding.
[00:31:17.371 --> 00:31:18.391]  You can't make this stuff up.
[00:31:18.411 --> 00:31:21.393]  Just Google under national health care, under socialist health care.
[00:31:21.813 --> 00:31:24.154]  And this is in major papers where they're proposing.
[00:31:24.654 --> 00:31:28.918]  People that are for national health care, that old people, well, they don't deserve the same health care as young people are.
[00:31:29.118 --> 00:31:31.359]  You smoked 20 years ago, you don't get health care.
[00:31:31.600 --> 00:31:33.101]  Or you're fat, you don't get health care.
[00:31:33.421 --> 00:31:37.184]  You don't want to give the government control of 15% more of the economy.
[00:31:37.624 --> 00:31:39.526]  But no, I don't particularly like Ralph Nader.
[00:31:40.106 --> 00:31:42.288]  I don't particularly like Barack Obama.
[00:31:43.429 --> 00:31:45.070]  And I'm going to talk more about that later in the show.
[00:31:45.090 --> 00:31:45.891]  Does that answer your question?
[00:31:46.471 --> 00:31:47.152]  Yes, sir.
[00:31:47.332 --> 00:31:48.413]  It sure does.
[00:31:48.733 --> 00:31:49.614]  And I take that back.
[00:31:49.734 --> 00:31:51.175]  I can't vote for McCain either.
[00:31:51.255 --> 00:31:52.416]  It's just they're all evil.
[00:31:52.636 --> 00:31:53.557]  I just can't do it.
[00:31:54.176 --> 00:31:54.716]  I appreciate it.
[00:31:54.736 --> 00:31:55.516]  I just can't do it.
[00:31:57.137 --> 00:32:00.657]  Look, it's like they've got a latrine that is Barack Obama they want me to swim in.
[00:32:00.937 --> 00:32:03.638]  They've got a latrine that they want me to swim in that's McCain.
[00:32:03.978 --> 00:32:05.878]  They've got a latrine that's the Green Party.
[00:32:06.298 --> 00:32:07.698]  Ron Paul was the only clean pool.
[00:32:08.559 --> 00:32:11.019]  So they go, well, here, have a false choice of these guys.
[00:32:11.879 --> 00:32:13.899]  Ron Paul's staying in the race as a Republican.
[00:32:14.440 --> 00:32:20.921]  Who knows, McCain may, you know, go under mind control programming any minute and claim he's the Frosted Cocoa Puffs.
[00:32:20.981 --> 00:32:21.381]  I don't know.
[00:32:21.621 --> 00:32:22.841]  The guy's completely out of his gourd.
[00:32:23.248 --> 00:32:25.749]  It may come out next week, the Barack Obama.
[00:32:25.769 --> 00:32:28.010]  I mean, he really did live overseas, folks.
[00:32:28.050 --> 00:32:32.532]  He really did, you know, have some interesting family over there.
[00:32:32.592 --> 00:32:33.972]  I mean, the guy's pretty suspicious.
[00:32:34.632 --> 00:32:35.493]  That's all I can say.
[00:32:35.533 --> 00:32:37.213]  I mean, I just got really bad feelings about him.
[00:32:38.274 --> 00:32:46.097]  But I just wish they'd have a black guy who was pro-gun, who wasn't for socialism, who was pro-America so I could vote for him.
[00:32:46.657 --> 00:32:48.457]  Because what's going to happen, I could care less.
[00:32:49.918 --> 00:32:52.559]  You know, if the football player's black or white, if they're good, I'll watch them.
[00:32:53.089 --> 00:32:54.730]  We've got to get our government back.
[00:33:16.374 --> 00:33:20.036]  But to say, you're not proud of America, of anything.
[00:33:20.056 --> 00:33:26.860]  She said, I'm not proud of anything America's ever done until now that people are about to elect my husband.
[00:33:28.521 --> 00:33:32.743]  And then she went on to say, because white America's been so racist, but now maybe they're not.
[00:33:34.364 --> 00:33:34.964]  Are you kidding?
[00:33:35.005 --> 00:33:39.907]  Most white people are totally guilt-ridden and worship black people.
[00:33:39.967 --> 00:33:40.688]  It's the opposite.
[00:33:41.668 --> 00:33:41.868]  Okay?
[00:33:44.304 --> 00:33:51.309]  I mean, look at all the music stars, football, TV, highest grossing entertainer, Oprah Winfrey, and just on and on and on and on and on.
[00:33:51.730 --> 00:33:52.770]  It's the opposite.
[00:33:52.790 --> 00:33:55.212]  Okay, I'm a white guy, I can tell you.
[00:33:55.232 --> 00:34:00.156]  There's the idea that black people are the super race, not the other way around.
[00:34:00.956 --> 00:34:08.782]  So the people are going to say it is racist to not go for Barack Obama.
[00:34:09.243 --> 00:34:12.465]  The guy has Zbigniew Brzezinski who created Al-Qaeda.
[00:34:13.010 --> 00:34:16.333]  He wrote a book last year bragging about it as his top advisor.
[00:34:16.793 --> 00:34:18.775]  Barack Obama has called for world government.
[00:34:19.556 --> 00:34:22.819]  Barack Obama has called for world taxes.
[00:34:23.079 --> 00:34:25.181]  Barack Obama has called for amnesty.
[00:34:25.741 --> 00:34:28.424]  Barack Obama wants to CPS your children.
[00:34:31.066 --> 00:34:36.251]  Wants to take your children if you don't have the insurance.
[00:34:37.291 --> 00:34:38.993]  Now, I'm drawn towards Barack Obama.
[00:34:40.279 --> 00:34:43.180]  I like him as a person better than I like Hillary Clinton.
[00:34:43.540 --> 00:34:46.920]  And he may be a nice guy, but he's got evil advisors.
[00:34:47.521 --> 00:34:47.881]  Period.
[00:34:51.161 --> 00:34:53.102]  Oh, I just wasted a lot of time on that, I guess.
[00:34:53.382 --> 00:34:55.142]  You've got my thing on Barack Obama now.
[00:34:55.442 --> 00:34:56.363]  I've said it.
[00:34:57.903 --> 00:35:00.703]  Let us now go ahead and talk to Rick Insolato.
[00:35:00.823 --> 00:35:01.624]  Rick, you're on the air.
[00:35:02.644 --> 00:35:03.824]  Thank you very much, Alex.
[00:35:03.924 --> 00:35:05.645]  I really enjoy your show, and thank you.
[00:35:05.705 --> 00:35:07.445]  I'll make this as brief as possible.
[00:35:08.030 --> 00:35:09.971]  I want to talk about in-game.
[00:35:10.791 --> 00:35:32.098]  I was amazed when I watched the film because I'm an artist and a musician and when, well not a musician, a guitar player, but when I was in art school, they seemed to have this tendency to give me assignments that would point me towards people like R. Buckminster Fuller and make me read about his philosophies.
[00:35:32.873 --> 00:35:34.277]  And at first I was confused.
[00:35:34.357 --> 00:35:38.589]  I didn't know what that had to do with me being able to paint good pictures and things like that.
[00:35:39.775 --> 00:35:41.797]  I read his ideology in H.G.
[00:35:41.837 --> 00:35:43.218]  Wells' New World Order.
[00:35:43.358 --> 00:35:44.099]  Let me just stop you.
[00:35:44.439 --> 00:35:52.945]  It didn't matter when I was in college whether it was trigonometry or sociology or psychology or history or speech.
[00:35:53.606 --> 00:36:04.094]  Every class, they would say, now it's time for you to learn about getting rid of the majority of the population and how world government is good and how guns are bad, but how if you don't like world government, world government doesn't exist and you're crazy.
[00:36:04.534 --> 00:36:07.917]  So you were going to school to be an artist and they were force-feeding you this.
[00:36:08.537 --> 00:36:15.099]  Yes, and I wouldn't want to tell the people the sick things that I had to read.
[00:36:16.399 --> 00:36:17.159]  Well, I mean, B.F.
[00:36:17.199 --> 00:36:27.042]  Skinner basically killed his son, made him live for more than ten years in a box, said that there is no morals, and he's a big hero.
[00:36:27.102 --> 00:36:28.142]  These people are sick.
[00:36:29.079 --> 00:36:36.266]  And let me finish my call by saying that my cousin is a big part of the intelligentsia, and I'm a Christian.
[00:36:36.867 --> 00:36:45.455]  And I tried to talk to him one day, and I was just making conversation, and he started crying, and he said, Rick.
[00:36:46.480 --> 00:36:49.364]  One of these days, we're going to achieve immortality.
[00:36:49.705 --> 00:36:55.753]  So when I watch your film, all these things, you know, a lot of people probably think the last part of your film is crazy.
[00:36:56.134 --> 00:36:58.317]  But these people really believe this stuff.
[00:36:58.638 --> 00:36:59.038]  They do.
[00:36:59.058 --> 00:36:59.459]  We'll be back.
[00:37:00.698 --> 00:37:02.060]  Hi, this is Brother Michael Diamond.
[00:37:02.400 --> 00:37:07.906]  You can now get the most important package ever on what has happened to the Catholic Church in the last 50 years.
[00:37:08.407 --> 00:37:16.316]  Find out how this massive crisis concerning the Catholic Church happened, what happened, and how the Bible predicted it would take place in the last days.
[00:37:16.836 --> 00:37:24.384]  The package contains six DVDs that contain ten different programs, two books that combine over a thousand pages and other information.
[00:37:24.704 --> 00:37:27.848]  Order now at our website, mostholyfamilymonastery.com.
[00:37:28.048 --> 00:37:32.012]  That's mostholyfamilymonastery.com.
[00:37:32.292 --> 00:37:36.156]  The last word monastery is spelled M-O-N-A-S-T-E-R-Y.
[00:37:36.516 --> 00:37:37.197]  Or call us at 1-800-275-1126.
[00:37:40.360 --> 00:37:40.941]  We're good to go.
[00:38:00.632 --> 00:38:01.132]  Hi, neighbor.
[00:38:01.433 --> 00:38:04.175]  They say the road to hell is paved with good intentions.
[00:38:04.735 --> 00:38:09.458]  Certainly we'd never intend to procrastinate getting our own food supply until there was none left at any price.
[00:38:10.019 --> 00:38:15.142]  We would intend to have plenty of food so the relief organizations could care for those unable to care for themselves.
[00:38:15.763 --> 00:38:22.848]  We would intend not to be standing in the bread line with the ignorant and the foolish who pretend the facts of food disappearance are untrue.
[00:38:23.368 --> 00:38:28.272]  If the experience of the Katrina disaster is evidence, the bread line may have no bread.
[00:38:28.872 --> 00:38:35.934]  Just like the good intentions on the road to that unheavenly place, the good intentions alone to get a supply of food will not feed us.
[00:38:36.694 --> 00:38:41.135]  Only getting our food supply immediately will make us independent and fearless for the future.
[00:38:41.155 --> 00:38:42.095]  Call 800-409-5633.
[00:38:42.115 --> 00:38:42.155]  800-409-5633.
[00:38:42.175 --> 00:38:43.095]  On the web, efoodsdirect.com.
[00:38:43.115 --> 00:38:43.275]  Who am I?
[00:38:43.295 --> 00:38:43.615]  Nobody.
[00:38:43.635 --> 00:38:44.255]  Steve Shank.
[00:38:44.275 --> 00:38:44.776]  Someone who cares.
[00:39:00.699 --> 00:39:02.341]  America needs Ron Paul.
[00:39:02.461 --> 00:39:05.885]  There are numerous ways to show your support for him and a better America.
[00:39:06.066 --> 00:39:09.990]  We know that many people would like to show their support but want to do it on a larger scale.
[00:39:10.150 --> 00:39:13.074]  That's why we have created RonPaulFlags.com.
[00:39:13.234 --> 00:39:21.163]  RonPaulFlags.com produces some of the most beautiful flags dedicated to electing the only man fit to be president of our ailing country.
[00:39:21.403 --> 00:39:27.268]  Standard flags are 3 feet by 5 feet, and custom flags can be as large as 30 feet by 50 feet.
[00:39:27.428 --> 00:39:32.191]  Our most popular flags are Ron Paul, President in 08, and Ron Paul Revolution.
[00:39:32.412 --> 00:39:39.897]  These flags work perfectly mounted on homes, RVs, at barbecues, outdoor rallies, picnics, NASCAR races, and meet-up groups.
[00:39:40.138 --> 00:39:43.160]  Flags start at $43.07, and if you purchase two or more,
[00:39:43.360 --> 00:39:44.061]  Hi, neighbor.
[00:39:44.081 --> 00:39:48.504]  No matter when the time comes to survive on our food supply, every single one of us who have prepared will have two regrets.
[00:40:07.519 --> 00:40:13.283]  Even those who haven't wasted a single penny on Christmas, birthdays, and vacations in order to store all the food possible.
[00:40:14.024 --> 00:40:17.266]  Even those who have sold stuff and taken on part-time jobs to buy food.
[00:40:17.926 --> 00:40:21.189]  Even those who have traded their gold while it will still buy food.
[00:40:21.829 --> 00:40:25.191]  Yes, we will have been called stupid, crazy, and foolish.
[00:40:25.792 --> 00:40:30.255]  When folks won't be able to afford food and there won't be any food for any amount of money.
[00:40:31.022 --> 00:40:33.023]  We will still have two regrets.
[00:40:33.643 --> 00:40:36.985]  We will regret that we didn't get more serious about more food sooner.
[00:40:37.665 --> 00:40:40.566]  We will deeply regret that we didn't get enough food.
[00:40:41.326 --> 00:40:48.189]  Putting off emergency food preparations to celebrate the holidays will be the most dangerous decision that some of us will ever make.
[00:40:48.209 --> 00:40:50.330]  Call 800-409-5633 on the web, efoodsdirect.com.
[00:40:50.350 --> 00:40:50.390]  800-409-5633.
[00:41:02.222 --> 00:41:03.803]  You are listening to GCN.
[00:41:04.003 --> 00:41:14.630]  Visit GCNlive.com today.
[00:41:14.670 --> 00:41:16.031]  Back live, ladies and gentlemen.
[00:41:16.151 --> 00:41:23.456]  Next hour, government of California officially says that your children belong to them.
[00:41:23.476 --> 00:41:29.900]  Now, that's in thousands of textbooks and documents, literally, but this is a court saying your kids belong to us.
[00:41:31.485 --> 00:41:35.328]  If you don't like it, we'll have some people drop by with submachine guns that are trained to kill.
[00:41:35.949 --> 00:41:37.310]  We've militarized them against you.
[00:41:37.770 --> 00:41:39.391]  Shut up and suck on a gun barrel.
[00:41:40.572 --> 00:41:41.693]  So that's coming up.
[00:41:42.253 --> 00:41:49.999]  Also, every major road will be told via a transponder tied into GPS in your car by law very soon.
[00:41:50.019 --> 00:41:51.240]  That's in all the official documents.
[00:41:51.601 --> 00:41:54.743]  Now they're getting it ready in the newspaper, preparing you the slaves for it.
[00:41:55.043 --> 00:41:56.965]  They acclimate you first, explain it all to you.
[00:41:58.214 --> 00:42:00.156]  And again, if you don't like it, mental drop by with machine guns.
[00:42:00.576 --> 00:42:02.218]  That's how all this works in the future.
[00:42:02.238 --> 00:42:17.493]  Of course, we could decide to fight back against this, but your children are all being acclimated with mock gunmen, terrified students where they bust into every major school we know of every year and scream, I'm coming in to kill you and don't tell them it's a drill to traumatize them.
[00:42:17.553 --> 00:42:19.715]  Hardcore trauma.
[00:42:21.104 --> 00:42:22.065]  So that's coming up, too.
[00:42:22.125 --> 00:42:23.366]  Very happy topics here.
[00:42:24.026 --> 00:42:26.247]  As we expose the New World Order, I just don't care anymore.
[00:42:26.267 --> 00:42:27.268]  I'm just letting it all hang out.
[00:42:27.548 --> 00:42:28.949]  I'm bringing you the hardcore info.
[00:42:30.390 --> 00:42:33.972]  But right now, I'm going to blitz through your phone calls as quick as I can blitz.
[00:42:34.012 --> 00:42:35.333]  That's snail speed.
[00:42:35.874 --> 00:42:39.336]  Let's talk to Jeremiah in Fredericksburg, Texas.
[00:42:39.756 --> 00:42:40.517]  You're on the air.
[00:42:40.537 --> 00:42:41.998]  Hey, man.
[00:42:42.018 --> 00:42:42.518]  What's going on?
[00:42:42.898 --> 00:42:43.759]  Good to talk to you, sir.
[00:42:43.779 --> 00:42:44.779]  Yeah, hey, man.
[00:42:44.799 --> 00:42:45.640]  I called you a while back.
[00:42:45.720 --> 00:42:48.822]  I was in Japan interviewing Benjamin Fulford.
[00:42:50.077 --> 00:42:50.857]  I don't know if you remember.
[00:42:50.937 --> 00:42:54.559]  Yeah, the former Forbes writer who talks about the world government, yeah.
[00:42:55.039 --> 00:42:55.439]  Yeah, right.
[00:42:55.479 --> 00:42:59.541]  Well, he told me to tell you that the pyramid dollar is finished.
[00:43:00.522 --> 00:43:05.444]  I guess he meant the Rockefeller dollar by that, and that the people's dollar is going to return.
[00:43:06.244 --> 00:43:16.088]  But anyway, I wanted to ask you, he was telling me that the Chinese submarines popped up behind the American aircraft carriers.
[00:43:16.108 --> 00:43:17.149]  Uh-huh, that's been in the news.
[00:43:18.084 --> 00:43:20.606]  So are they still sitting there behind the carriers?
[00:43:21.306 --> 00:43:27.870]  No, I mean, we've had Russian bear bombers flying over, and our aircraft carriers supposedly didn't know it.
[00:43:28.251 --> 00:43:33.994]  We've had, during drills, the Navy that hails from the U.S.
[00:43:34.014 --> 00:43:36.476]  that's owned by the globalists, that thinks it works for the U.S.
[00:43:36.496 --> 00:43:36.856]  but doesn't.
[00:43:36.876 --> 00:43:37.957]  I can't even call it ours anymore.
[00:43:38.757 --> 00:43:39.418]  Pops up.
[00:43:41.439 --> 00:43:45.762]  Chinese subs have popped up behind them, evading their sonar and other countermeasures.
[00:43:46.514 --> 00:43:46.954]  We're good to go.
[00:44:13.431 --> 00:44:15.153]  I mean, I have associated press here.
[00:44:15.193 --> 00:44:16.734]  You can't make this stuff up.
[00:44:17.455 --> 00:44:18.816]  And so it just never ends.
[00:44:19.697 --> 00:44:22.840]  And if you don't know what a Wahhabist is, folks, you better find out right now.
[00:44:23.020 --> 00:44:30.146]  Zbigniew Brzezinski, the guy who basically handles Barack Obama, is the guy that created the Al-Qaeda group that is based out of the Wahhabist.
[00:44:31.507 --> 00:44:31.628]  And...
[00:44:32.831 --> 00:44:38.092]  As for pyramid dollar, yeah, the Trilateral Commission says after they wreck the U.S.
[00:44:38.132 --> 00:44:42.973]  currency, they'll then wreck the euro, and then say, oh, we've got to have a global currency, and that's where this is headed.
[00:44:42.993 --> 00:44:45.914]  Now that's even been on MSNBC and a lot of other places there now.
[00:44:46.274 --> 00:44:49.894]  CFR two weeks ago, three weeks ago, came out and said, yeah, we want to do this.
[00:44:49.934 --> 00:44:53.115]  So now it's all public, what we told you, again, 12-plus years ago.
[00:44:54.075 --> 00:44:57.736]  Let's go ahead and talk to Ray in Wisconsin.
[00:44:58.096 --> 00:44:58.856]  Ray, you're on the air.
[00:44:59.752 --> 00:45:00.692]  Hi, Alex.
[00:45:01.073 --> 00:45:06.834]  I called a couple weeks ago about the semi-direct and indirect aerosol spraying campaign.
[00:45:06.854 --> 00:45:07.935]  Yeah, the Chemtrail program.
[00:45:08.575 --> 00:45:12.336]  Yeah, and I wanted to follow up on it because I really wasn't ready to talk about it.
[00:45:12.356 --> 00:45:14.056]  I just wanted to get that info to you.
[00:45:14.837 --> 00:45:26.620]  And basically, some things about it that concern me quite a bit are, you know, the fact that it probably has cost millions, if not billions of dollars to create all of this
[00:45:27.355 --> 00:45:30.697]  You know, I don't know.
[00:45:30.757 --> 00:45:51.448]  From what I could tell from the KSLA newscast in Louisiana, that it was metal and metalloids, arsenic, cadmium, chromium, lead, silver, and barium, that, you know, I'm guessing they're spraying, you know, millions of gallons a day.
[00:45:51.468 --> 00:45:53.809]  It's just added into the fuel, so the aircraft...
[00:45:55.931 --> 00:45:57.432]  And the pilots don't even know what they're doing.
[00:45:58.092 --> 00:46:00.993]  But more than that, that's perfect compartmentalization.
[00:46:02.093 --> 00:46:04.354]  But bigger than that, that's only one area.
[00:46:04.394 --> 00:46:08.495]  Weather modification, immune system reductions, only one segment.
[00:46:08.755 --> 00:46:18.758]  There are more than 13,000 declassified examples of lethal and possibly lethal chemical, biological, and radiological agents being sprayed on U.S.
[00:46:18.778 --> 00:46:19.058]  cities.
[00:46:19.366 --> 00:46:24.730]  And so all the chemtrail people that try to expose it, very few of them ever actually go to the source documents.
[00:46:25.190 --> 00:46:37.338]  If you watch my film Endgame, well, we spend 20 minutes out of two hours plus just showing all the mainstream news and admissions of where they routinely kill our troops, kill our people, all admitted, not even debated.
[00:46:38.099 --> 00:46:47.625]  Oh, but they wouldn't kill us on 9-11, but they just admit they killed us all these other times, and then they condition us and program us to even laugh about things like that when it's admitted.
[00:46:48.123 --> 00:46:52.607]  Like, there are a lot of neocons and people that think they're conservative about driving around and laughing at what I just said.
[00:46:52.867 --> 00:46:54.228]  They'll never know that it's all admitted.
[00:46:54.609 --> 00:46:59.453]  They'll just program that they're members of the establishment, they're powerful, and we're lying.
[00:47:01.555 --> 00:47:05.498]  So, there are a couple other things I wanted to mention, too.
