[00:00:00.029 --> 00:00:01.950]  Welcome, ladies and gentlemen.
[00:53:09.267 --> 00:53:18.270]  I was shocked when I discovered I could be inhaling these additives that can lead to coughing, wheezing, and shortness of breath, headaches, nausea, irritation of the skin, and mucous membranes.
[00:53:18.590 --> 00:53:20.432]  Now compare a Calbin Pure Soap.
[00:53:20.432 --> 00:53:24.637]  All natural, earth friendly, no harsh chemicals, no animal testing.
[00:53:24.637 --> 00:53:29.663]  They're safe and you save 85% of the money you're spending on cleaning products now.
[00:53:29.663 --> 00:53:31.745]  Start saving over $1,000 a year for your family of four.
[00:53:33.507 --> 00:53:34.567]  Keep it natural.
[00:53:34.567 --> 00:53:38.628]  Call Calvin Pure Soap for a free catalog at 1-800-340-7091.
[00:53:38.628 --> 00:53:42.969]  Or log on to 5starsoap.com.
[00:53:42.969 --> 00:53:47.550]  Try Calvin Pure Soaps, and I'll bet you'll never use any other cleaning products again.
[00:53:47.550 --> 00:53:53.771]  Call 1-800-340-7091 for all your cleaning needs.
[00:53:53.771 --> 00:53:56.871]  Your father's responsible for 9-11!
[00:53:56.871 --> 00:54:00.352]  What about the majority of Americans that say your father's responsible?
[00:54:01.599 --> 00:54:07.220]  Intelligence was manipulated and your children are being sent to Iraq and you're all okay with it?
[00:54:07.220 --> 00:54:09.041]  You're all okay that you're gonna go to Iran?
[00:54:09.041 --> 00:54:17.322]  Get out of my face!
[00:54:17.322 --> 00:54:19.363]  He only lived once!
[00:54:19.363 --> 00:54:23.303]  My life isn't about shopping malls and baubles.
[00:54:23.303 --> 00:54:27.224]  Gold trinkets hanging around my neck.
[00:54:27.224 --> 00:54:28.384]  Is your life about that?
[00:54:28.384 --> 00:54:30.985]  Are you gonna be part of the second American revolution?
[00:54:34.355 --> 00:54:36.136]  Are you gonna go toe-to-toe against Evo?
[00:54:36.136 --> 00:54:38.978]  Or are you gonna lie down?
[00:54:38.978 --> 00:54:50.267]  This is it!
[00:54:50.267 --> 00:54:51.628]  This is it!
[00:54:51.628 --> 00:54:54.530]  You gotta make your decision now!
[00:54:54.530 --> 00:54:55.811]  Worldwide!
[00:54:55.811 --> 00:54:58.373]  It's the time to commit or submit!
[00:54:59.384 --> 00:55:01.365]  I CAN'T SUBMIT!
[00:55:01.365 --> 00:55:04.986]  I AM COMMITTED TO RESIST THE NEW WORLD ORDER!
[00:55:04.986 --> 00:55:08.927]  I AM COMMITTED TO SPREAD THE WORD TO EVERY HILL AND MOUNTAIN!
[00:55:08.927 --> 00:55:10.447]  TO EVERY VALLEY!
[00:55:10.447 --> 00:55:12.608]  TO EVERY HAMLET!
[00:55:12.608 --> 00:55:15.849]  TO EVERY CITY!
[00:55:15.849 --> 00:55:19.690]  THAT THE ENEMY IS AMONGST US AND WAGING WAR AGAINST US!
[00:55:19.690 --> 00:55:25.852]  AND IF THEY THINK THAT THEY'RE GONNA WIN THEY'VE GOT ANOTHER THING COMING!
[00:55:30.556 --> 00:55:36.917]  All right, let's go back to Luke Hradowski.
[00:55:36.917 --> 00:55:40.338]  Luke, it is shaking him up, it's freaking him out.
[00:55:40.338 --> 00:55:54.262]  There are scores of national programs, every news channel saying we're terrorists, we need to be sent to torture camps, these are quotes, to secretly be tortured, that we need to be killed, that we need to be arrested, that we are with Al-Qaeda.
[00:55:54.262 --> 00:55:56.903]  Now they've got the provocateurs trying to say that at Ground Zero.
[00:55:58.201 --> 00:56:00.462]  Definitely, we're hurting them bad.
[00:56:00.462 --> 00:56:09.685]  This AP article with the supposed top Al Qaeda, number two to bin Laden coming out and saying the 9-11 truth works for Iran.
[00:56:09.685 --> 00:56:13.266]  I mean, this is unbelievable.
[00:56:13.266 --> 00:56:17.287]  Again, I want to repeat, this means we are hurting them bad.
[00:56:17.287 --> 00:56:19.148]  They are squealing, ladies and gentlemen.
[00:56:19.148 --> 00:56:23.970]  It's like a bully starts a fight with you and they'll slug you for a while while you're punching back.
[00:56:23.970 --> 00:56:25.150]  Then you kind of hear that whimper.
[00:56:25.854 --> 00:56:29.536]  This is a critical time and I pray for everybody listening right now to understand the importance
[00:56:41.241 --> 00:56:50.384]  Of this time right now to take action, to get out there, to talk to everybody, to talk to your local police department, to talk to people in the military, and educate them about the truth.
[00:56:50.384 --> 00:56:54.665]  Educate them about what's really happening in the United States of America.
[00:56:54.665 --> 00:57:00.967]  I really pray for everybody listening right now to get up there, take action, get motivated, and get involved because this is what life's about.
[00:57:00.967 --> 00:57:03.808]  Life's about doing the right thing, doing the good thing.
[00:57:03.808 --> 00:57:06.489]  It's not about the shopping malls, it's not about Paris Hilton, it's about
[00:57:06.949 --> 00:57:10.334]  Standing up for liberty, standing up for life, standing up for peace.
[00:57:10.334 --> 00:57:11.996]  And that's what we're about.
[00:57:11.996 --> 00:57:13.839]  And that's what I hope people will stand up for.
[00:57:13.839 --> 00:57:17.825]  And that's what I pray that people will take action right now and do the right thing.
[00:57:23.292 --> 00:57:23.992]  Really quick, Alex.
[00:57:23.992 --> 00:57:25.473]  He was taken down to Central Bookings.
[00:57:25.473 --> 00:57:28.634]  We're going to post a new telephone number up on our website where people can call.
[00:57:43.518 --> 00:58:05.777]  Also, I think it's really, I don't think it's, we don't want to be deceptive, but it's not good that they don't know that the camera was knocked out of his hands, and that all of the assault isn't on video, because now they'll continue to frame up.
[00:58:05.777 --> 00:58:07.719]  They'd probably drop it if they knew there was video.
[00:58:08.559 --> 00:58:10.840]  So, uh, such criminals.
[00:58:10.840 --> 00:58:16.002]  Um, you still give the 19th criminals a call.
[00:58:16.002 --> 00:58:16.822]  Uh, 212-452-0600.
[00:58:16.822 --> 00:58:20.744]  They're hired thugs of the establishment.
[00:58:20.744 --> 00:58:21.324]  Period.
[00:58:21.324 --> 00:58:26.426]  They're there to serve and suck off the slave population while overrunning the country with illegal aliens.
[00:58:26.426 --> 00:58:26.806]  212-452-0600.
[00:58:26.806 --> 00:58:27.646]  We'll be right back.
[00:58:27.646 --> 00:58:29.307]  You are listening to GCN.
[00:58:39.461 --> 00:58:44.790]  Visit GCNlive.com today.
[00:58:44.790 --> 00:58:46.212]  It is a big idea.
[00:58:46.212 --> 00:58:49.057]  A new world order.
[00:58:49.057 --> 00:58:49.978]  In the near future.
[00:58:50.842 --> 00:58:53.903]  Earth is dominated by a powerful new world government.
[00:58:53.903 --> 00:58:56.744]  It's known as the Builder Bird.
[00:58:56.744 --> 00:58:59.524]  Could their objective be world domination?
[00:58:59.524 --> 00:59:02.705]  For thousands of years, their dark order grew.
[00:59:02.705 --> 00:59:10.027]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[00:59:13.069 --> 00:59:18.493]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:18.493 --> 00:59:22.375]  You will learn the secret that drives the entire New World Order agenda.
[00:59:22.375 --> 00:59:24.937]  Build America is making great progress toward a world government.
[00:59:24.937 --> 00:59:26.118]  Most people have no idea.
[00:59:26.118 --> 00:59:26.878]  They're not after money.
[00:59:26.878 --> 00:59:28.159]  They have all the money they need.
[00:59:28.159 --> 00:59:29.140]  They're after power.
[00:59:29.140 --> 00:59:30.301]  That's their aphrodisiac.
[00:59:30.301 --> 00:59:39.006]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[00:59:39.006 --> 00:59:41.808]  Endgame, blueprint for global enslaving.
[00:59:41.808 --> 00:59:42.909]  You have been warned.
[00:59:46.970 --> 00:59:47.170]  Yeah.
[00:59:47.170 --> 00:59:49.371]  Waging war on corruption.
[00:59:49.371 --> 00:59:58.734]  Alex Jones on the GCN Radio Network.
[00:59:58.734 --> 01:00:00.494]  Government cover-ups.
[01:00:00.494 --> 01:00:02.075]  You want answers?
[01:00:02.075 --> 01:00:03.035]  Well, so does he.
[01:00:03.035 --> 01:00:07.817]  He's Alex Jones on the GCN Radio Network.
[01:00:07.817 --> 01:00:11.878]  And now, live from Austin, Texas, Alex Jones.
[01:00:13.439 --> 01:00:15.921]  Now into hour number two, three hours more.
[01:00:15.921 --> 01:00:21.444]  Layout before us, a lot of important guests coming up, vital info straight ahead.
[01:00:21.444 --> 01:00:30.430]  Yeah, Gary Matlapasik, other innocents arrested for engaging in the First Amendment by the secret police goons and framed publicly in front of witnesses.
[01:00:30.430 --> 01:00:32.151]  Much of it on camera.
[01:00:32.151 --> 01:00:36.854]  Give the NYPD, the New York, uh, perp department,
[01:00:37.600 --> 01:00:45.584]  The people who work for the private banks that own us, the slaves, who have framed up an innocent American with pleasure and enjoyment as usual.
[01:00:45.584 --> 01:00:47.965]  646-610-5000.
[01:00:47.965 --> 01:00:52.007]  646-610-5000.
[01:00:52.007 --> 01:00:57.810]  Not content to run most of the drugs and prostitution in New York for 200 years.
[01:00:57.810 --> 01:01:01.151]  The New York Police Department, they've really only been around about 150, but they had
[01:01:03.032 --> 01:01:04.473]  Constables before that.
[01:01:04.473 --> 01:01:06.055]  They're the gangs of New York.
[01:01:06.055 --> 01:01:08.817]  Now they have to frame citizens that don't want to be slaves.
[01:01:08.817 --> 01:01:10.479]  It's unbelievable, ladies and gentlemen.
[01:01:10.479 --> 01:01:12.941]  They physically assault you and then charge you.
[01:01:12.941 --> 01:01:15.343]  Just like they attacked that black guy, black NFL guy.
[01:01:15.343 --> 01:01:16.124]  He doesn't even touch him.
[01:01:16.124 --> 01:01:17.025]  They taser him.
[01:01:17.025 --> 01:01:19.167]  He begs with his hands, please.
[01:01:19.167 --> 01:01:19.567]  Please, sir.
[01:01:19.567 --> 01:01:23.170]  And the guy just screams with pleasure at the groveling and tasers him.
[01:01:23.170 --> 01:01:25.152]  Then they put on the news that the black guy's bad.
[01:01:25.152 --> 01:01:26.093]  That's just how it works.
[01:01:26.093 --> 01:01:28.535]  And I'm supposed to sit here and enjoy it and say the cops are good.
[01:01:30.836 --> 01:01:31.456]  646-610-5000.
[01:01:31.456 --> 01:01:36.418]  Let them know their criminality is all on video.
[01:01:36.418 --> 01:01:36.979]  646-610-5000.
[01:01:36.979 --> 01:01:43.282]  And, you know, don't give the scum what they want to sit there and act screaming or threatening.
[01:01:43.282 --> 01:01:44.863]  Just be, we know you're criminals.
[01:01:44.863 --> 01:01:46.043]  We know you engaged in crime.
[01:01:46.043 --> 01:01:47.604]  We know you framed him.
[01:01:47.604 --> 01:01:50.145]  And we understand, you know, this will be exposed.
[01:01:50.145 --> 01:01:53.487]  You need to stop now and stop being criminals.
[01:01:53.487 --> 01:01:55.648]  Stop violating the First Amendment in George Washington.
[01:01:56.367 --> 01:01:58.027]  Uh, who fought right there in your city.
[01:01:58.027 --> 01:01:59.428]  646-610-5000.
[01:01:59.428 --> 01:02:02.989]  And, uh, tell them to release Gary.
[01:02:02.989 --> 01:02:04.389]  They know who he is.
[01:02:04.389 --> 01:02:08.930]  Uh, Luke Rodowski, in closing, WeAreChange.org.
[01:02:08.930 --> 01:02:10.570]  People can support you there.
[01:02:10.570 --> 01:02:17.092]  But the big thing is we need New York lawyers or New Jersey lawyers, anybody nearby, who can go in with all this footage and witnesses.
[01:02:18.376 --> 01:02:19.636]  Well, I just wanted to say that
[01:02:42.153 --> 01:02:43.014]  People should support us.
[01:02:43.014 --> 01:02:43.915]  People should help us.
[01:02:43.915 --> 01:02:45.036]  Start your own change chapter.
[01:02:45.036 --> 01:02:47.239]  Start whatever chapter or organization you want.
[01:02:47.239 --> 01:02:48.360]  Just do the right thing.
[01:02:48.360 --> 01:02:51.624]  I just wanted to say publicly that I will never commit suicide.
[01:02:51.624 --> 01:02:52.405]  I love my life.
[01:02:52.405 --> 01:02:54.187]  I will never do anything like that.
[01:02:54.187 --> 01:02:55.789]  They're going to try to frame us again.
[01:02:55.789 --> 01:02:57.311]  I just wanted to make that point clear.
[01:02:57.651 --> 01:02:58.212]  Absolutely.
[01:02:58.212 --> 01:02:59.673]  Luke Radowski, thank you for spending time with us.
[01:02:59.673 --> 01:03:00.574]  Thanks for having me, brother.
[01:03:00.574 --> 01:03:00.894]  You bet.
[01:03:20.367 --> 01:03:25.089]  Yeah, you can watch the video of the time they smashed the camera where he gets assaulted.
[01:03:25.089 --> 01:03:28.310]  You can have all the eyewitnesses on video who saw it all happen.
[01:03:28.310 --> 01:03:29.770]  They then describe what happened.
[01:03:29.770 --> 01:03:35.253]  We're trying to get a still camera film developed right now that shows this guy's face that did assault him.
[01:03:37.222 --> 01:03:44.527]  How it works, I remember I was peacefully, back when I really wasn't even anti-Bush, we didn't know what he would do, we knew he was bad.
[01:03:44.527 --> 01:03:53.412]  In 2000, during the disputed election, I was down at the Capitol by the governor's mansion, and Secret Service would come up and shove on you and then go, you planted something violent, Alex!
[01:03:53.412 --> 01:03:56.494]  And I'd, you know, I'm playing close, and I'd say, come on, man.
[01:03:56.494 --> 01:03:58.476]  Number one, don't touch me.
[01:03:58.476 --> 01:04:01.818]  Number two, you know I'm non-violent.
[01:04:01.818 --> 01:04:05.280]  And, uh, they'd have the Bush supporters hitting me on the head with their signs,
[01:04:06.420 --> 01:04:08.281]  Fighting with the Democrats, that was all fun.
[01:04:08.281 --> 01:04:13.103]  It was harass us because we were down there with our video cameras.
[01:04:13.103 --> 01:04:14.403]  And that's what this country is.
[01:04:14.403 --> 01:04:20.786]  It's a bunch of crooks that work for a corrupt government that works for foreign banks that are busy destroying this country right now.
[01:04:20.786 --> 01:04:26.488]  All right, I got masses of news I'm gonna cover.
[01:04:26.488 --> 01:04:27.909]  And Bob Chapman joins us in 25 minutes.
[01:04:32.020 --> 01:04:34.041]  A lot of other audio clips coming up, too.
[01:04:34.041 --> 01:04:36.143]  A huge radio show lined up.
[01:04:36.143 --> 01:04:38.764]  Very important guest about the Ron Paul strategy.
[01:04:38.764 --> 01:04:44.488]  You want to make heads or tails of what's going on with their delegate activities?
[01:04:44.488 --> 01:04:48.071]  Well, we'll talk to somebody who's in the thick of it coming up, too.
[01:04:48.071 --> 01:04:48.471]  Stay with us.
[01:04:51.519 --> 01:05:04.663]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[01:05:04.663 --> 01:05:15.726]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[01:05:15.726 --> 01:05:17.967]  Loose Change Final Cut is the ultimate 9-11 expose
[01:05:19.147 --> 01:05:20.888]  From hijackers being trained at U.S.
[01:05:20.888 --> 01:05:27.031]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[01:05:27.031 --> 01:05:32.434]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com.
[01:05:32.434 --> 01:05:42.219]  While you're visiting the online video store, be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[01:05:42.659 --> 01:05:45.302]  We're in a no-holds-barred information war.
[01:05:45.302 --> 01:05:52.951]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[01:05:52.951 --> 01:05:59.279]  Harness the power of nature's thunderstorm to make your home smell fresh and reduce the threat of MRSA black mold, bird flu, and more.
[01:06:00.353 --> 01:06:06.617]  The EPA has stated that indoor air is up to five times more polluted than outdoors, causing 50% of all illnesses.
[01:06:06.617 --> 01:06:12.540]  Now you can protect your home and family with the world's best air purifier using technology developed for NASA.
[01:06:12.540 --> 01:06:23.166]  Our patented proven system eliminates up to 99.9% viruses, bacteria, molds, mildew and germs from surfaces and covers up to 3,000 square feet with no expensive filters to replace.
[01:06:23.806 --> 01:06:25.929]  Nothing else compares to our product.
[01:06:25.929 --> 01:06:31.717]  See the independent laboratory test proving our technology at tryfreshair.com slash safe home.
[01:06:31.717 --> 01:06:37.766]  Reduce airborne allergens in up to 99.9% of deadly MRSA, black mold, E. coli and more on surfaces.
[01:06:37.766 --> 01:06:39.909]  Go to tryfreshair.com slash
[01:06:40.049 --> 01:06:44.293]  Safe home to order online or call 1-800-492-1073.
[01:06:44.293 --> 01:06:48.017]  That's 1-800-492-1073, 10 a.m.
[01:06:48.017 --> 01:06:48.657]  to 10 p.m.
[01:06:48.657 --> 01:06:51.380]  Eastern for our easy pay plan today.
[01:06:51.380 --> 01:06:57.226]  Doctors around the world claim that cancer and other diseases cannot live in a pH-balanced alkaline environment.
[01:06:57.226 --> 01:07:02.311]  But as you know, most people are overly acidic due to stress, acidic diet, and lack of exercise.
[01:07:02.631 --> 01:07:08.016]  pH balance is the foundation of energy abundance and perfect health, as well as prevention of disease.
[01:07:08.016 --> 01:07:13.922]  People who alkalize the water they drink experience normalized blood sugar, mental clarity, and loss of weight.
[01:07:13.922 --> 01:07:20.148]  It was intended for human beings to drink alkaline water, but due to modern way of life, most people are overly acidic.
[01:07:20.148 --> 01:07:23.651]  The fact is that disease simply cannot exist in an alkaline environment.
[01:07:23.911 --> 01:07:28.755]  Fat accumulates if a person consumes too much acid on a regular basis and doesn't neutralize it.
[01:07:28.755 --> 01:07:29.796]  Do your part.
[01:07:29.796 --> 01:07:32.418]  Alkalize and supercharge your body now.
[01:07:32.418 --> 01:07:41.626]  AlkaVision Plasma pH Drops contain a special mineral salt concentrate that raises the pH of the water you drink up to the pH of 10 with only 10 drops.
[01:07:41.626 --> 01:07:48.111]  Order your bottle of AlkaVision Plasma pH Drops now by going directly to alkavision.com.
[01:07:48.111 --> 01:07:49.492]  Again, that's alkavision.com.
[01:07:55.956 --> 01:08:00.780]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:00.780 --> 01:08:02.362]  You want answers?
[01:08:02.362 --> 01:08:03.923]  Well, so does he.
[01:08:03.923 --> 01:08:08.107]  He's Alex Jones on the GCN Radio Network.
[01:08:08.107 --> 01:08:12.190]  And now, live from Austin, Texas, Alex Jones.
[01:08:34.047 --> 01:08:35.448]  We are back live.
[01:08:35.448 --> 01:08:43.813]  Have you noticed how the police, the military, when they're involved in policing now, yeah, we told you for years that was coming and now it's here.
[01:08:43.813 --> 01:08:48.216]  The Secret Service, all of them just treats you like absolute dirt.
[01:08:48.216 --> 01:08:53.979]  I mean, they set up checkpoints two, three miles, they move them all the time, on a major state road.
[01:08:53.979 --> 01:08:54.640]  I mean, a major
[01:08:55.407 --> 01:08:59.149]  Four lane, two lane, it gets larger and smaller in different areas.
[01:08:59.149 --> 01:09:03.070]  In Crawford, and you just pull up, and they just go, turn around!
[01:09:03.070 --> 01:09:03.650]  Who are you?
[01:09:03.650 --> 01:09:04.771]  I'll arrest you right now!
[01:09:04.771 --> 01:09:06.371]  Get back, you!
[01:09:06.371 --> 01:09:11.093]  They just look at you like you're just absolute dirt.
[01:09:11.093 --> 01:09:24.999]  And I have that here, out of the Herald, the Monterey Herald, this is the Monterey newspaper, it's in a bunch of other papers, because the newspapers just now discovered that in California, one million
[01:09:27.837 --> 01:09:36.385]  Vehicles, if you want to get technical, 996,000, but that was last year's numbers, they've issued more, are above the law.
[01:09:36.385 --> 01:09:41.990]  No tickets, no running red lights, no drunken driving.
[01:09:41.990 --> 01:09:53.961]  Now, in Texas, two legislative sessions ago, we read the bill on air, almost passed a law that anyone who'd criticize government or criticize police, this was in the bill,
[01:09:54.511 --> 01:09:58.932]  That DPS intelligence would, would, would, would, and they did this, by the way, in the 70s and got caught.
[01:09:58.932 --> 01:10:00.352]  It was a big national scandal.
[01:10:00.352 --> 01:10:03.573]  They were spying on peace groups, churches.
[01:10:03.573 --> 01:10:04.933]  It's really federal intelligence.
[01:10:04.933 --> 01:10:06.953]  Quite a group of people.
[01:10:06.953 --> 01:10:09.214]  I've been surveilled by them.
[01:10:09.214 --> 01:10:19.796]  Like, I'm not going to notice a white van parked out front of my house with a black window in the back with an air conditioner on the top, with state plates, and you walk over and they won't open the door, but the thing's running.
[01:10:19.796 --> 01:10:20.696]  They get real mad.
[01:10:22.013 --> 01:10:25.995]  I mean, come on, why don't you go surveil some of your cop bosses bringing in narcotics?
[01:10:25.995 --> 01:10:29.016]  Why don't you actually, or your whore-running buddies, okay?
[01:10:29.016 --> 01:10:39.220]  Instead of leaving me alone, somebody that doesn't even speed anymore, and still gets pulled over by your random searches.
[01:10:39.220 --> 01:10:44.142]  I don't even drink one beer anymore.
[01:10:44.142 --> 01:10:44.762]  Period.
[01:10:44.762 --> 01:10:45.503]  Not much.
[01:10:45.503 --> 01:10:46.663]  One beer and drive.
[01:10:46.663 --> 01:10:47.203]  Nothing.
[01:10:47.203 --> 01:10:48.264]  I do nothing.
[01:10:48.264 --> 01:10:50.585]  I pay your taxes to your private banks.
[01:10:50.585 --> 01:10:51.225]  I do it all.
[01:10:52.847 --> 01:10:54.708]  But I'm going to tell you your crux.
[01:10:54.708 --> 01:10:57.009]  Your system is criminal.
[01:10:57.009 --> 01:10:58.990]  And I'm sick of bending over to it.
[01:10:58.990 --> 01:11:00.971]  I'm sick of mincing words.
[01:11:00.971 --> 01:11:03.012]  And I'm not talking about individual police.
[01:11:03.012 --> 01:11:08.995]  But the system is as rotten as a dead cow in the ditch that's been dead for a week and a half.
[01:11:08.995 --> 01:11:16.159]  And I'm not going to look at the maggots and the bloated guts and the stench and say it's beautiful or say it smells like lavender.
[01:11:16.159 --> 01:11:18.060]  I am not going to play along with it anymore.
[01:11:19.963 --> 01:11:28.265]  Alright, I said I'd cover news, and I'm already going into a complete and total insane rant mode here.
[01:11:28.265 --> 01:11:31.666]  Editorial loophole lets some avoid tickets' tolls.
[01:11:31.666 --> 01:11:35.667]  Now, this is actually a whitewash article if you read Out of the Way Peasants.
[01:11:35.667 --> 01:11:40.608]  I know I talked about this yesterday, but you've heard me say they're above the law.
[01:11:40.608 --> 01:11:43.549]  And in many states, well, I digress.
[01:11:43.549 --> 01:11:46.950]  Going back, they almost passed a bill
[01:11:47.978 --> 01:12:04.491]  Where they will have in all the police computers, not your tickets, not your arrest record, not your DNA type, that's all happening now, not your cell phone tracking lifetime, not all your slave identifiers, and that's what we are, slaves.
[01:12:04.491 --> 01:12:09.334]  Here to be chemically attacked, here to be lobotomized, here to be enslaved, here to be sterilized, here to die.
[01:12:09.334 --> 01:12:10.335]  We serve the globalists.
[01:12:11.681 --> 01:12:15.004]  You two cops, they're chemically attacking your children every day.
[01:12:15.004 --> 01:12:15.725]  Public documents.
[01:12:15.725 --> 01:12:17.266]  You're too dumb to look it up.
[01:12:17.266 --> 01:12:17.987]  Maybe some of you aren't.
[01:12:17.987 --> 01:12:19.188]  Maybe you will.
[01:12:19.188 --> 01:12:20.509]  I call the public dumb too, folks.
[01:12:20.509 --> 01:12:22.772]  Not just you.
[01:12:22.772 --> 01:12:23.752]  Your house is on fire.
[01:12:23.752 --> 01:12:25.454]  I'm trying to get you up and get you out of it.
[01:12:25.454 --> 01:12:28.317]  You're laying there in your bed, lowing, laughing at me.
[01:12:28.317 --> 01:12:31.239]  I don't have time for it, man.
[01:12:31.239 --> 01:12:32.240]  I'm risking my life here.
[01:12:32.240 --> 01:12:34.843]  That's why I get mad.
[01:12:34.843 --> 01:12:35.243]  Hold on.
[01:12:35.243 --> 01:12:35.984]  Let me just settle down.
[01:12:39.003 --> 01:12:45.210]  They almost passed a law in Texas, and some states have done it, where they watch your political statements.
[01:12:45.210 --> 01:12:49.394]  So the police know when they pull you over if you are someone who's been critical of them.
[01:12:49.394 --> 01:12:50.035]  I'm not kidding.
[01:12:50.035 --> 01:12:52.898]  So they can have their way with you.
[01:12:52.898 --> 01:12:54.159]  So they can push you around.
[01:12:54.159 --> 01:12:57.983]  They already, all over the country, every major department has squad cars.
[01:12:57.983 --> 01:12:58.183]  L.A.'
[01:12:58.143 --> 01:12:59.084]  's got hundreds of them.
[01:12:59.084 --> 01:12:59.945]  Houston's got a bunch.
[01:13:02.080 --> 01:13:11.924]  Austin had just bought, what, four or five a few years ago, I don't know what they have now, that just randomly read everybody's plates and run your plates, which state law in every state says is illegal.
[01:13:11.924 --> 01:13:14.585]  They're not supposed to just randomly run your plates, but they just do it!
[01:13:14.585 --> 01:13:19.527]  Oh, we have computers that randomly run your plates to look for stolen cars.
[01:13:20.456 --> 01:13:21.397]  Sure you do.
[01:13:21.397 --> 01:13:23.919]  When my car got stolen twice, you wouldn't come out.
[01:13:23.919 --> 01:13:31.645]  But it's to look for... Just like the gunshot detectors they put in in 1998 in Austin, there's now hundreds of them with the thousands of cameras.
[01:13:31.645 --> 01:13:33.026]  They said were gunshot detectors.
[01:13:33.026 --> 01:13:40.071]  You went to the company's website, they bragged it was to listen to people at 200 yards away, and no one ever got busted from the gunshot detectors.
[01:13:40.071 --> 01:13:41.953]  There are really microphones all over the city.
[01:13:45.712 --> 01:13:54.898]  So, to know who you are, and to know what you've said about them, like a Google search in their computer.
[01:13:54.898 --> 01:13:59.580]  They already have Google in most of their cars, and they're already doing web searches on everybody in a lot of the departments.
[01:13:59.580 --> 01:14:03.623]  Some departments don't allow it.
[01:14:03.623 --> 01:14:06.584]  So, they're all little intelligence operatives.
[01:14:06.584 --> 01:14:09.326]  They're all little commissar political officers.
[01:14:11.664 --> 01:14:18.508]  They wanted to know, and so they could harass you, and so the officers, for their own safety, to know if you criticized them.
[01:14:18.508 --> 01:14:19.769]  And that was narrowly defeated.
[01:14:19.769 --> 01:14:23.872]  And DPS intelligence just runs around doing whatever they want.
[01:14:23.872 --> 01:14:34.238]  They're not dealing with rocket attacks and murders and massive kidnappings and dead cops and Los Zetas paramilitary killing cops in Dallas and killing cops in San Antonio.
[01:14:34.238 --> 01:14:37.520]  That's all kept real quiet, or any of the serious things.
[01:14:37.520 --> 01:14:40.102]  It's just spying on people's political speech.
[01:14:42.549 --> 01:14:48.432]  So when you read about this, realize it's not just them that are at a higher level of status and class.
[01:14:48.432 --> 01:14:53.355]  It's that you are being identified and tracked.
[01:14:53.355 --> 01:14:55.636]  And that you are scum.
[01:14:55.636 --> 01:14:56.276]  Editorial.
[01:14:56.276 --> 01:14:59.718]  Loophole lets some avoid tickets and tolls.
[01:14:59.718 --> 01:15:11.905]  For no good reason, thousands of cars registered to Monterey County drivers are essentially exempt from parking tickets, exempt from citations, and running red lights at intersections, monitoring by cameras, except from fees
[01:15:12.950 --> 01:15:14.270]  Exempt from fees from toll roads.
[01:15:14.270 --> 01:15:19.332]  Yeah, I lived in a neighborhood with a bunch of cops like six years ago.
[01:15:19.332 --> 01:15:24.573]  And I, you know, so you believe work the same time or come home the same time you'd be behind them, you know their cars.
[01:15:24.573 --> 01:15:26.914]  Because you shouldn't get out of their private cars and their police uniforms.
[01:15:26.914 --> 01:15:30.795]  They drive like complete maniacs around here.
[01:15:30.795 --> 01:15:36.316]  You look over the back fence, they're stumbling around drunk with their buddies barbecuing and they all go get in their cars and leave.
[01:15:39.026 --> 01:15:47.213]  All the time you hear about cops on motorcycles and cars killing people, wrecking, they'll have alcohol levels where most people couldn't even walk.
[01:15:47.213 --> 01:15:55.000]  There's cases where cops will pull them over and they don't get in trouble, but then the bar, the bars that sell the cops the liquor, they go to jail.
[01:15:55.000 --> 01:16:02.426]  The gods are above the law when they kill themselves, but the bars that sell them the alcohol, it's all their fault.
[01:16:02.426 --> 01:16:06.029]  They go persecute and give them manslaughter charges, that just happened.
[01:16:06.502 --> 01:16:17.128]  This cop and his girlfriend were so drunk they just got totally plastered on their high-powered motorcycle and went plowing through a guardrail in the hill country, and they went and arrested the bartender.
[01:16:17.128 --> 01:16:21.931]  By the way, it came out they ordered the bartender to give them more drinks.
[01:16:21.931 --> 01:16:23.192]  It's just sick, man.
[01:16:23.192 --> 01:16:24.533]  It's sick.
[01:16:24.533 --> 01:16:29.436]  A bunch of drunk PTSD nuts running around doing whatever they want.
