[00:00:00.329 --> 00:00:02.091]  Mainstream media.
[00:41:31.465 --> 00:41:32.746]  When you carry it on.
[00:41:32.746 --> 00:41:34.927]  And then it's about being eyed.
[00:41:34.927 --> 00:41:36.628]  It's about being questioned.
[00:41:36.628 --> 00:41:39.170]  It's about being shoved up against a wall.
[00:41:39.170 --> 00:41:41.532]  It's about showing papers.
[00:41:41.532 --> 00:41:42.852]  It's about being prepared.
[00:41:42.852 --> 00:41:46.275]  And now they're saying they want to put similar security in malls.
[00:41:46.275 --> 00:41:47.616]  They want to put it on the streets.
[00:41:47.616 --> 00:41:48.256]  The schools.
[00:41:48.256 --> 00:41:49.797]  Thumbscaling to get school lunches.
[00:41:49.797 --> 00:41:53.139]  Thumbprinting to clock into jobs.
[00:41:53.139 --> 00:41:54.660]  Thumbprinting to get library books.
[00:41:54.660 --> 00:41:57.802]  Thumbprinting to go to the gym.
[00:41:57.802 --> 00:41:58.683]  The tanning salon.
[00:41:58.683 --> 00:42:00.144]  Thumbprinting to go to the megachurch.
[00:42:01.044 --> 00:42:03.584]  That's all to be part of the Casual Society.
[00:42:03.584 --> 00:42:05.625]  As I told you 10 years ago.
[00:42:05.625 --> 00:42:15.527]  Now 11 years ago, excuse me, in my first film, America Destroyed by Design.
[00:42:15.527 --> 00:42:18.087]  And then they announce, we're gonna have them on the streets!
[00:42:18.087 --> 00:42:24.788]  The Viper teams in Dallas and Houston and LA, Miami.
[00:42:24.788 --> 00:42:26.669]  Just randomly searching, randomly.
[00:42:26.669 --> 00:42:27.309]  And then New York!
[00:42:28.101 --> 00:42:32.843]  Over 500,000 in 2007, random stop and searches.
[00:42:32.843 --> 00:42:35.683]  They just pull cars over randomly.
[00:42:35.683 --> 00:42:37.564]  We've got video of this in the upcoming film.
[00:42:37.564 --> 00:42:48.327]  I haven't chosen a name yet for it, but just where they just block off a major street in New York, they just search everybody.
[00:42:48.327 --> 00:42:50.288]  Just like when you go get a bank account now, it's
[00:42:51.716 --> 00:42:53.816]  Like you're joining the FBI or something.
[00:42:53.816 --> 00:42:56.517]  Background checks, 20 questions, spying on you.
[00:42:56.517 --> 00:43:00.818]  Of course they don't tell you, hey slave, we're reporting everything you're doing to the government.
[00:43:00.818 --> 00:43:02.078]  It's all uploaded to the government.
[00:43:02.078 --> 00:43:03.299]  You go in to have a baby.
[00:43:03.299 --> 00:43:05.479]  They're hooked into the health department with a computer.
[00:43:05.479 --> 00:43:06.859]  Reporting everything you're doing.
[00:43:06.859 --> 00:43:07.840]  Asking you questions.
[00:43:07.840 --> 00:43:14.301]  Not telling you, this is going right to, not even the police who still have some due process, but to the other tier.
[00:43:14.301 --> 00:43:15.961]  The Social Worker Guild.
[00:43:15.961 --> 00:43:18.142]  They set up 100 years ago to carry out eugenics.
[00:43:19.867 --> 00:43:20.907]  You got a good environment?
[00:43:20.907 --> 00:43:23.148]  Your husband nice to you?
[00:43:23.148 --> 00:43:23.388]  Huh?
[00:43:23.388 --> 00:43:24.029]  Tell me the truth.
[00:43:24.029 --> 00:43:25.189]  You can trust me.
[00:43:25.189 --> 00:43:26.429]  I always tell them to leave.
[00:43:26.429 --> 00:43:27.130]  I'm your friend.
[00:43:27.130 --> 00:43:28.710]  Tell me.
[00:43:28.710 --> 00:43:29.531]  I'm your friend.
[00:43:29.531 --> 00:43:35.353]  They're not your friend.
[00:43:35.353 --> 00:43:40.135]  They've all been habitualized to be little spooks and little tattletales, and they all enjoy it.
[00:43:40.135 --> 00:43:44.776]  It's their little power position for the betterment of society.
[00:43:44.776 --> 00:43:46.077]  They're professionals.
[00:43:51.437 --> 00:44:00.924]  Yeah, and they professionally took over a thousand times the amount of blood thickening vitamin that they demand that they give your baby.
[00:44:00.924 --> 00:44:04.546]  And they give it to Dennis Quaid and his kids almost die.
[00:44:04.546 --> 00:44:06.568]  To his kids.
[00:44:06.568 --> 00:44:10.711]  And they kill more people in the hospitals every year than automobiles do.
[00:44:10.711 --> 00:44:12.632]  From just drug interactions.
[00:44:12.632 --> 00:44:13.473]  But does it matter?
[00:44:13.473 --> 00:44:14.453]  They're perfect.
[00:44:14.453 --> 00:44:15.774]  They're good.
[00:44:15.774 --> 00:44:19.297]  Everything's merging into the government.
[00:44:19.297 --> 00:44:20.878]  All internationally standardized.
[00:44:23.306 --> 00:44:39.273]  Mandy Hamlin, 37, is demanding a civil rights investigation as well as an apology from federal security agents after being forced to remove a nipple ring before boarding a flight from Lubbock to Dallas in Texas.
[00:44:39.273 --> 00:44:40.493]  During a press conference, Ms.
[00:44:40.493 --> 00:44:48.936]  Hamlin said she was scanned by a Female Transportation Security Administration agent using a handheld detector that beeped when it passed in front of her chest.
[00:44:48.936 --> 00:44:52.158]  Then it goes into how they drug her behind the closed doors, made her pull it out with
[00:44:53.843 --> 00:44:56.784]  Laughed at her.
[00:44:56.784 --> 00:45:00.546]  And you know what it was like to take my shoes off?
[00:45:00.546 --> 00:45:04.808]  Walk over where thousands of people had walked with all their athlete's foot, all their germs.
[00:45:04.808 --> 00:45:08.770]  Somebody ought to make an issue of that to try to stop it.
[00:45:08.770 --> 00:45:11.252]  See, it's all selectively enforced.
[00:45:11.252 --> 00:45:16.214]  They'll have you ninnying about something else environmental, everybody with hand sanitizers everywhere, wiping neurotically.
[00:45:17.685 --> 00:45:23.866]  Obsessive-compulsively, but then you're gonna walk across where everybody else from the whole planet in LAX has been walking.
[00:45:23.866 --> 00:45:26.587]  And then they just say, oh, you know, you didn't beep.
[00:45:26.587 --> 00:45:27.487]  We're gonna scan you.
[00:45:27.487 --> 00:45:28.607]  Come on over here.
[00:45:28.607 --> 00:45:29.467]  They start waving the wand.
[00:45:29.467 --> 00:45:30.107]  They go, missed.
[00:45:30.107 --> 00:45:32.028]  Come on, Mr. Stinky Feet.
[00:45:32.028 --> 00:45:36.508]  Oh, he got stinky feet!
[00:45:36.508 --> 00:45:39.689]  And I guess they were black guys who'd been teased by whites when they were kids.
[00:45:39.689 --> 00:45:40.409]  Big black guys.
[00:45:40.409 --> 00:45:42.309]  So it was fun to... And I forgive them.
[00:45:42.309 --> 00:45:45.150]  They're just brainwashed, poor, pathetic slaves like everybody else.
[00:45:46.087 --> 00:45:46.988]  I didn't even get mad.
[00:45:46.988 --> 00:45:47.949]  I was really sad.
[00:45:47.949 --> 00:45:52.972]  I almost started crying, because I realized this country's completely gone.
[00:45:52.972 --> 00:45:54.934]  Mr. Stinky Feet!
[00:45:54.934 --> 00:45:56.235]  Come on, Mr. Stinky Feet!
[00:45:56.235 --> 00:45:57.316]  He got Stinky Feet!
[00:45:57.316 --> 00:46:00.919]  Yeah, he got Stinky Feet!
[00:46:00.919 --> 00:46:10.286]  And I looked at him with sadness, and they just kind of shamefully went off to somebody else, but... Oh, Mr. Stinky Feet.
[00:46:10.286 --> 00:46:11.487]  He got to Stinky Feet.
[00:46:15.494 --> 00:46:18.516]  Her nipple ring!
[00:46:18.516 --> 00:46:22.558]  Oh, she doesn't like having it removed!
[00:46:22.558 --> 00:46:27.301]  And they're not going to like getting right into the pits either when the soldiers shoot them in the back of the head.
[00:46:27.301 --> 00:46:32.864]  But the soldiers like it because they're on the winning team.
[00:46:32.864 --> 00:46:34.865]  And they've been trained to do it.
[00:46:34.865 --> 00:46:37.647]  And the grandsons of the people that financed it all run the nation.
[00:46:39.972 --> 00:46:42.232]  And so they make a big deal about this in the news.
[00:46:42.232 --> 00:46:51.134]  So see, when you're just having to have your shoes off and being questioned, you won't feel as bad, because after all, they make women take their piercings out.
[00:46:51.134 --> 00:46:51.714]  Here's another one.
[00:46:51.714 --> 00:46:53.474]  Spy drones in demand by U.S.
[00:46:53.474 --> 00:46:58.535]  police departments, but approval pending.
[00:46:58.535 --> 00:47:03.516]  The Miami police could soon be cutting edge, flying drones to help fight crime.
[00:47:03.516 --> 00:47:05.016]  Oh, yes!
[00:47:05.016 --> 00:47:08.477]  Mounted with little infrared systems and sonar systems.
[00:47:11.297 --> 00:47:14.900]  They'd look right through your walls and give them nice images.
[00:47:14.900 --> 00:47:21.866]  The classified stuff's been color for decades, but the stuff they're now publicly deploying is a nice black and white image.
[00:47:21.866 --> 00:47:25.669]  And, hey, let the helicopter fly in grids over your house.
[00:47:25.669 --> 00:47:31.755]  You see, the cops on the ground, they like the feds coming and advertising the new systems controlled by joysticks.
[00:47:31.755 --> 00:47:35.598]  Only weigh 20 pounds or so, so it's not too bad if it falls on somebody.
[00:47:35.598 --> 00:47:37.480]  So now the cops get to have them.
[00:47:37.480 --> 00:47:37.820]  L.A.
[00:47:37.820 --> 00:47:38.801]  for about four years.
[00:47:39.820 --> 00:47:45.982]  Uh, has been, without even FAA approval, has drones flying around everywhere, these little saucers.
[00:47:45.982 --> 00:47:49.463]  It's all part of the militarization.
[00:47:49.463 --> 00:47:58.586]  And it says, um, how Honeywell International and other defense contractors have got a new market, the police.
[00:47:58.586 --> 00:48:02.927]  Developer sues to win $12.3 billion.
[00:48:02.927 --> 00:48:05.728]  Larry Silverstein's already been paid out $4.6 billion.
[00:48:05.728 --> 00:48:07.889]  He's scheduled to get another $2 billion that's still been withheld.
[00:48:08.777 --> 00:48:19.423]  But, uh, he wants $12.3 billion from damages from airlines and airport security companies for the 9-11 attack.
[00:48:19.423 --> 00:48:27.167]  And, of course, the airlines themselves, the top three, were given $35 billion after the attacks as an aid package.
[00:48:27.167 --> 00:48:29.849]  More than those companies make profit together in five years.
[00:48:29.849 --> 00:48:30.649]  I crunched the number at the time.
[00:48:30.649 --> 00:48:32.030]  That was a payoff for a job well done.
[00:48:32.030 --> 00:48:33.811]  Then they were given billions more in supplement.
[00:48:33.811 --> 00:48:36.032]  This will just be another public payoff.
[00:48:36.684 --> 00:48:38.484]  Larry Silverstein for a job well done.
[00:48:38.484 --> 00:48:44.726]  Well, he's going to come out with over 17 billion dollars total when all is said and done.
[00:48:44.726 --> 00:48:51.427]  And that's just the payment for going along with the black op.
[00:48:51.427 --> 00:48:56.528]  Crime really does pay well, doesn't it, when you run the government.
[00:48:56.528 --> 00:48:59.889]  But criminals always go wild and start killing everybody en masse.
[00:48:59.889 --> 00:49:00.909]  That's why they always fall.
[00:49:03.715 --> 00:49:06.336]  But see, they need that thrill of doing something dangerous.
[00:49:06.336 --> 00:49:08.017]  Psychopaths always want to get caught.
[00:49:08.017 --> 00:49:14.000]  That's why they always do get caught down the road, because they get wilder and wilder.
[00:49:14.000 --> 00:49:19.242]  They get more and more reckless.
[00:49:19.242 --> 00:49:22.784]  Of course, we die in the process, but that's okay, isn't it?
[00:49:22.784 --> 00:49:26.166]  Call for new 9-11 investigation reaches crescendo.
[00:49:26.166 --> 00:49:31.068]  Public figures increasingly speaking out, while media ignores professionals and experts.
[00:49:32.558 --> 00:49:35.279]  Great article by Paul Watson up on PrisonPlanet.com.
[00:49:35.279 --> 00:49:37.521]  I hope you get it out to everybody.
[00:49:37.521 --> 00:49:39.742]  This is an article that needs to get out to everybody.
[00:49:39.742 --> 00:49:57.291]  Calls for a new 9-11 inquiry are reaching a crescendo, with well-respected authorities and celebrities alike adding their voices to the cause as the official 9-11 story crumbles under the weight of revelations of White House ties, 9-11 Commission, and other cover-ups on behalf of authorities staffed with investigating the attacks.
[00:49:58.931 --> 00:50:16.935]  The corporate media's insistence of ignoring hundreds of professional experts who are calling for a new 9-11 investigation has spurred many celebrities to use their public platforms to speak out, knowing that the press will at least have to address the issue.
[00:50:16.935 --> 00:50:19.315]  Because they are so celebrity obsessed.
[00:50:19.315 --> 00:50:21.736]  The latest to do so is top comedian Margaret Cho.
[00:50:23.143 --> 00:50:38.296]  Who told the Alex Jones Show yesterday that the public were going to become very angry when it was fully disclosed that the attacks were a conspiracy, concurred with fellow comedian George Carlin, who also questioned the official story last year.
[00:50:38.296 --> 00:50:47.244]  And then it just goes through the prime ministers, the presidents, the CIA section chiefs, the engineers, the physicists.
[00:50:47.244 --> 00:50:48.505]  Jesse Ventura!
[00:50:49.705 --> 00:50:52.468]  Yeah, we're coming for you, murderers!
[00:50:52.468 --> 00:50:55.190]  We're gonna get ya!
[00:50:55.190 --> 00:51:08.342]  Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:51:08.342 --> 00:51:12.166]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[00:51:12.506 --> 00:51:19.391]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:51:19.391 --> 00:51:22.793]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:51:22.793 --> 00:51:30.698]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[00:51:30.698 --> 00:51:37.823]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[00:51:38.163 --> 00:51:46.326]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[00:51:46.326 --> 00:51:48.947]  We're in a no-holds-bar information war.
[00:51:48.947 --> 00:51:54.269]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[00:51:55.029 --> 00:51:58.512]  Yes, there is an In-Dash AM-FM shortwave radio.
[00:51:58.512 --> 00:52:06.857]  For limited time and in limited numbers, the Sony GT-160S AM-FM shortwave radio and CD player is available only at the Power Hour.
[00:52:06.857 --> 00:52:15.243]  This radio is designed to eliminate interference from ignition systems and the result is clear, clean reception, so you can hear your favorite broadcasts both domestically and internationally.
[00:52:15.243 --> 00:52:19.066]  Get your Sony AM-FM shortwave radio and CD player from the Power Hour today.
[00:52:19.466 --> 00:52:22.349]  Call 877-817-9829.
[00:52:22.349 --> 00:52:26.052]  That's 877-817-9829 to order.
[00:52:26.052 --> 00:52:30.096]  Only $249 plus shipping and handling, and we'll ship it right to you.
[00:52:30.096 --> 00:52:32.559]  There's even an input to plug in an external source.
[00:52:32.559 --> 00:52:38.805]  Your MP3 player, your iPod, your DVD player, or any other source will sound great through your new Sony receiver.
[00:52:38.805 --> 00:52:39.966]  These radios are not available
[00:52:40.126 --> 00:52:41.948]  Anywhere else, and for a limited time.
[00:52:41.948 --> 00:52:43.109]  So call now, dial 877-817-9829.
[00:52:43.109 --> 00:52:45.911]  That's 877-817-9829 and get your Sony GT-160S AM FM shortwave radio and CD player from the Power Hour.
[00:52:55.146 --> 00:52:57.128]  Heart disease is on the rise.
[00:52:57.128 --> 00:53:04.095]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[00:53:04.095 --> 00:53:12.504]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[00:53:12.504 --> 00:53:18.230]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[00:53:18.390 --> 00:53:20.232]  My blood pressure has normalized.
[00:53:20.232 --> 00:53:22.534]  My diabetes has totally improved.
[00:53:22.534 --> 00:53:26.958]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[00:53:26.958 --> 00:53:29.180]  I recommend Heart and Body Extract to everyone.
[00:53:29.180 --> 00:53:36.928]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[00:53:37.108 --> 00:53:39.451]  Order your two-month supply today by calling 866-295-5305.
[00:53:39.451 --> 00:53:39.792]  That's 866-295-5305.
[00:53:39.792 --> 00:53:41.534]  Or order online at HBextract.com.
[00:53:41.534 --> 00:53:42.475]  Heart and Body Extract, 866-295-5305.
[00:53:42.475 --> 00:53:43.276]  Or HBextract.com.
[00:53:57.961 --> 00:53:58.921]  Don't worry.
[00:53:58.921 --> 00:54:00.962]  This show is documented.
[00:54:00.962 --> 00:54:10.404]  Alex Jones on the GCN Radio Network.
[00:54:10.404 --> 00:54:14.285]  This article that Paul Watson wrote is excellent.
[00:54:14.285 --> 00:54:16.025]  It's lengthy as well.
[00:54:16.025 --> 00:54:23.747]  I mean, it just goes through all the people that have gone public.
[00:54:23.747 --> 00:54:26.708]  I should just read this.
[00:54:26.708 --> 00:54:27.488]  Ed Asner.
[00:54:30.596 --> 00:54:32.917]  We've got Rick Linklater.
[00:54:32.917 --> 00:54:35.439]  I mean, the list just goes on and on.
[00:54:35.439 --> 00:54:37.580]  Best actress this year.
[00:54:37.580 --> 00:54:43.103]  Other Academy Award winners.
[00:54:43.103 --> 00:54:47.705]  On and on and on and on and on and on.
[00:54:47.705 --> 00:54:52.688]  And on top of it, separately, National U.S.
[00:54:52.688 --> 00:54:58.131]  News is reporting that all these top forensic scientists are saying that Kennedy was shot from behind.
[00:54:58.131 --> 00:54:59.672]  Well, the original coroner said that.
[00:55:00.572 --> 00:55:15.855]  And we have BBC coming out with a three-year investigation with photos and film of four top CIA operatives from Southeast Asia there around him, and that's what the witnesses saw and reported that one of these guys shot him in the back.
[00:55:15.855 --> 00:55:20.196]  It's been declassified that Israel attacked the USS Liberty on purpose.
[00:55:20.196 --> 00:55:23.976]  Chicago Tribune, Associated Press, never got any news after that.
[00:55:23.976 --> 00:55:25.217]  It's now admitted.
[00:55:25.217 --> 00:55:26.637]  Everything we always told you.
[00:55:26.637 --> 00:55:27.537]  Tried to blame it on Egypt.
[00:55:28.456 --> 00:55:33.741]  It's now been declassified that our government staged the Gulf of Tonkin to get us into Vietnam.
[00:55:33.741 --> 00:55:34.882]  It came out within days.
[00:55:34.882 --> 00:55:40.526]  They staged the thing a few months ago where they claimed the Iranians were driving up in little motorboats saying we're gonna blow you up.
[00:55:40.526 --> 00:55:41.667]  Totally fake.
[00:55:41.667 --> 00:55:44.970]  Now admit it.
[00:55:44.970 --> 00:55:49.714]  Hundreds and hundreds and hundreds of cover-ups are being uncovered.
[00:55:49.714 --> 00:55:56.080]  And the same old men at the CIA and NSA just sit up there running their same old tricks on us.
[00:55:57.146 --> 00:56:00.629]  Over and thinking we're going to buy it.
[00:56:00.629 --> 00:56:02.710]  Over and over and over again.
[00:56:02.710 --> 00:56:12.857]  And I think they don't care because they're going to set off nukes or release bird flu or whatever they're going to do.
[00:56:12.857 --> 00:56:14.799]  None of us are safe until they all go to prison.
[00:56:14.799 --> 00:56:17.781]  You understand that?
[00:56:17.781 --> 00:56:18.961]  This isn't going to go away.
[00:56:18.961 --> 00:56:20.102]  It's not going to stop.
[00:56:20.102 --> 00:56:22.164]  We have to avert the next attack.
[00:56:22.164 --> 00:56:23.304]  We've got to stop it.
[00:56:23.304 --> 00:56:25.326]  Everything I do is to stop that next attack.
[00:56:25.939 --> 00:56:32.802]  The reason I went public before 9-11 and predicted it was because I saw them preparing the public to carry out the attack.
[00:56:32.802 --> 00:56:42.007]  I've always said we have to take false flag terrorism, that mechanism, their favorite tool, their favorite weapon, and we have to totally expose it and render it useless.
[00:56:42.007 --> 00:56:46.429]  And we've done that partially, but we haven't gone far enough.
[00:56:46.429 --> 00:56:49.311]  False flag terror.
[00:56:49.311 --> 00:56:53.653]  The 9-11 Truth Movement is the heart
[00:56:54.910 --> 00:57:01.135]  Of stopping the globalists and their problem-reaction solution, Hegelian dialectic.
[00:57:01.135 --> 00:57:17.869]  If we do not have a universal understanding of that, and a universal discrediting of the private corporations that own and run the majority of the world's governments, and are mopping up the last few they don't right now, to focus in on exterminating the majority of humanity, and that's their statement, not mine,
[00:57:19.381 --> 00:57:28.027]  If we do not expose their favorite tool, they're going to continue to beat the brush, to drive us out into the open, so that they can have their way with us.
[00:57:28.027 --> 00:57:41.637]  Ancients would beat drums, set fires, drive the elephants, the mammoths, the mastodons, over the cliffs, and then they could butcher them and have enough food for the winter.
[00:57:41.637 --> 00:57:48.302]  That's how they were extinct, most archaeologists and anthropologists, archaeologists believe.
[00:57:50.973 --> 00:57:53.794]  Just how they hunt pheasant in England today.
[00:57:53.794 --> 00:58:06.818]  They have beaters a few miles away getting a line and then they start beating and they come in kind of in a wedge, a V, and then they push out the birds at one point and hundreds will come flying out.
[00:58:06.818 --> 00:58:09.939]  That's all terrorism is.
[00:58:09.939 --> 00:58:13.040]  Now we're not pheasants and we're not elephants.
[00:58:13.040 --> 00:58:17.341]  Though elephants are magical creatures and very intelligent, they are not able to understand
[00:58:18.430 --> 00:58:24.552]  And they were made extinct, that form of pachyderm.
[00:58:24.552 --> 00:58:29.354]  Now ladies and gentlemen, we're humans, we can fight back against these bad humans.
[00:58:29.354 --> 00:58:36.476]  They hit us with fluoride, tried to get the upper hand, but it's not working.
[00:58:36.476 --> 00:58:39.877]  Thank you for listening to GCN.
[00:58:39.877 --> 00:58:45.539]  Visit GCNlive.com today.
[00:58:45.539 --> 00:58:46.860]  It is a big idea.
[00:58:48.010 --> 00:58:49.772]  A New World Order.
[00:58:49.772 --> 00:58:54.656]  In the near future, Earth is dominated by a powerful world government.
[00:58:54.656 --> 00:58:57.499]  It's known as the Bilderberg Group.
[00:58:57.499 --> 00:59:00.302]  Could their objective be world domination?
[00:59:00.302 --> 00:59:03.485]  For thousands of years, their dark order grew.
[00:59:03.485 --> 00:59:10.812]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:59:13.823 --> 00:59:19.264]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:19.264 --> 00:59:23.145]  You will learn the secret that drives the entire New World Order agenda.
[00:59:23.145 --> 00:59:25.706]  Bill of Rights is making great progress toward a world government.
[00:59:25.706 --> 00:59:26.866]  Most people have no idea.
[00:59:26.866 --> 00:59:27.646]  They're not after money.
[00:59:27.646 --> 00:59:28.906]  They have all the money they need.
[00:59:28.906 --> 00:59:29.907]  They're after power.
[00:59:29.907 --> 00:59:31.047]  That's what they're after these years.
[00:59:31.047 --> 00:59:35.528]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:59:35.808 --> 00:59:39.531]  Or watch it online right now at PrisonPlanet.tv.
[00:59:39.531 --> 00:59:40.532]  Endgame.
[00:59:40.532 --> 00:59:42.573]  Blueprint for global enslavement.
[00:59:42.573 --> 00:59:47.637]  You have been warned.
[00:59:47.637 --> 00:59:50.039]  Waging war on corruption.
[00:59:50.039 --> 00:59:52.802]  Alex Jones on the GCN Radio Network.
[00:59:58.755 --> 01:00:00.517]  Government cover-ups.
[01:00:00.517 --> 01:00:02.098]  You want answers?
[01:00:02.098 --> 01:00:03.659]  Well, so does he.
[01:00:03.659 --> 01:00:07.843]  He's Alex Jones on the GCN Radio Network.
[01:00:07.843 --> 01:00:11.906]  And now, live from Austin, Texas, Alex Jones.
[01:00:32.533 --> 01:00:40.196]  We're going to be talking to a guest who runs a little newspaper up in Maine, but he did more than all the mainstream media has done combined.
[01:00:40.196 --> 01:00:51.499]  He went out and investigated the larger ramifications of an announcement made a month ago of
[01:00:53.999 --> 01:00:54.920]  The Canadian and U.S.
[01:00:54.920 --> 01:01:00.823]  military saying that they will use each other's foreign troops on domestic soil.
[01:01:00.823 --> 01:01:05.706]  So that is coming up.
[01:01:05.706 --> 01:01:13.270]  But before we go any further, I wanted to just play this clip because I've come across it and somebody sent it to me again.
[01:01:13.270 --> 01:01:22.175]  This is earlier this year, Sarah Taylor, former White House political director,
[01:01:25.006 --> 01:01:32.968]  And you hear Bush say, my government, my government, and you hear Cheney say, I don't care what 80% of the public want.
[01:01:32.968 --> 01:01:35.189]  You get your input every four years, we can do whatever we want.
[01:01:35.189 --> 01:01:41.110]  We can torture, we can torture kids, we can take your Bill of Rights, we can legalize illegals, we can go after your guns.
[01:01:41.110 --> 01:01:42.291]  No, we have a Bill of Rights.
[01:01:42.291 --> 01:01:46.252]  In a republic, the basic rights are protected.
[01:01:46.252 --> 01:01:49.913]  And if 51% want slavery, you can't, because you can't violate the rights of the 49%.
[01:01:49.913 --> 01:01:54.394]  That's the difference between a pure democracy and a constitutional republic.
[01:01:55.760 --> 01:02:00.263]  And the White House, the executive, is the weakest of the three branches.
[01:02:00.263 --> 01:02:03.105]  It goes legislative, judicial, executive.
[01:02:03.105 --> 01:02:17.354]  If you really read the debates when it was all founded and set up, the executive is told what to do with the laws basically by the Congress, they declare war, and then the court sits there and referees between the two.
[01:02:17.354 --> 01:02:20.016]  Because you have the greatest separation of powers in the Congress.
[01:02:20.016 --> 01:02:21.137]  At the time, senators were
[01:02:22.518 --> 01:02:24.039]  Elected by the legislatures.
[01:02:24.039 --> 01:02:26.340]  They were sent by the states, creatures of the states.
[01:02:26.340 --> 01:02:29.421]  But look, I don't want to confuse everybody with the facts.
[01:02:29.421 --> 01:02:37.225]  Let's just play her basically saying George Bush is God.
[01:02:37.225 --> 01:02:41.087]  You ready with the Sarah Taylor clip?
[01:02:41.087 --> 01:02:43.008]  John?
[01:02:43.008 --> 01:02:47.010]  That's the... Yes, that's the clip.
[01:02:47.010 --> 01:02:47.850]  All right, there we go.
[01:02:50.359 --> 01:02:53.600]  I was looking over my notes during the break, Ms.
[01:02:53.600 --> 01:03:02.642]  Taylor, and I was really struck by one of your answers.
[01:03:02.642 --> 01:03:04.462]  I don't know the answer to your question.
[01:03:04.462 --> 01:03:09.043]  I will say, Senator, I was a deputy assistant to the president.
[01:03:09.043 --> 01:03:10.384]  I was a commissioned officer.
[01:03:10.384 --> 01:03:16.225]  I took an oath, and I take that oath to the president very seriously.
[01:03:18.602 --> 01:03:25.546]  I know the President said recently, he referred to our government as his government.
[01:03:25.546 --> 01:03:28.388]  He said, my government.
[01:03:28.388 --> 01:03:34.432]  Most of us always assume it's the government of all of us, not just of one individual.
[01:03:34.432 --> 01:03:42.317]  It was almost a monarchy kind of question, or kind of answer that he gave, although it may explain a lot of things.
[01:03:42.317 --> 01:03:45.679]  And then you said, I took an oath to the President
[01:03:46.934 --> 01:03:49.090]  I take that oath very seriously.
[01:03:50.151 --> 01:03:55.095]  Did you mean perhaps you took an oath to the Constitution?
[01:03:55.095 --> 01:03:56.376]  Yes, you're correct.
[01:03:56.376 --> 01:03:57.877]  I took an oath to the Constitution.
[01:03:57.877 --> 01:04:02.021]  Did you take a second oath to the President?
[01:04:02.021 --> 01:04:03.722]  I did not.
[01:04:03.722 --> 01:04:05.203]  The answer was incorrect.
[01:04:05.203 --> 01:04:06.224]  The answer was incorrect.
[01:04:06.224 --> 01:04:06.965]  Thank you.
[01:04:06.965 --> 01:04:09.547]  What I should have said is that I took an oath.
[01:04:09.547 --> 01:04:10.788]  I took that oath seriously.
[01:04:10.788 --> 01:04:18.915]  And I believe that taking that oath means that I need to respect and do respect my service to the President.
[01:04:20.271 --> 01:04:26.777]  No, the oath says that you take an oath to uphold and protect the Constitution of the United States.
[01:04:26.777 --> 01:04:30.460]  That is your paramount duty.
[01:04:30.460 --> 01:04:34.083]  I know the President refers to the government as being his government.
[01:04:34.083 --> 01:04:35.023]  It's not.
[01:04:35.023 --> 01:04:38.586]  It's the government of the people of America.
[01:04:38.586 --> 01:04:41.549]  Your oath is not to uphold the President.
[01:04:42.577 --> 01:04:45.903]  Nor is mine to uphold the Senate.
[01:04:45.903 --> 01:04:49.409]  My oath, like your oath, is to uphold the Constitution.
[01:04:49.409 --> 01:04:50.691]  We'll be right back, stay with us!
[01:04:51.502 --> 01:04:57.424]  Hey ladies, if you love to shop, then visit HerbalHealer.com to browse through their online catalog.
[01:04:57.424 --> 01:05:03.046]  You'll find thousands of effective, alternative, and natural products for you and the whole family.
[01:05:03.046 --> 01:05:10.669]  Besides the amazing products you'll find, this shopping is guilt-free because you're investing in your health, and your health is priceless.
[01:05:10.669 --> 01:05:17.732]  While online, sign up to receive the Herbal Healer newsletter, which will keep you informed on the latest and greatest products in education.
[01:05:18.012 --> 01:05:30.178]  Did you know that Herbal Healer offers not only natural medicine, but also tension-relieving herbal teas, cookbooks, aromatherapy, products for pampering, and more great products to help you soothe and relax after a long day.
