[00:00:00.049 --> 00:00:01.910]  Welcome, my friends.
[00:39:38.626 --> 00:39:40.486]  And she's sitting, she's got security guards with her.
[00:39:40.486 --> 00:39:41.247]  And I said, it's okay.
[00:39:41.247 --> 00:39:43.147]  They're like, no, we have to take that camera.
[00:39:43.147 --> 00:39:44.908]  And I said, but there's cameras all over.
[00:39:44.908 --> 00:39:45.548]  See them flashing?
[00:39:47.006 --> 00:39:49.908]  And they just said, literally, they're just flashing everywhere.
[00:39:49.908 --> 00:39:51.350]  And they just said, well, we're taking it.
[00:39:51.350 --> 00:39:54.953]  And I said, well, no, that's not reasonable.
[00:39:54.953 --> 00:39:55.953]  Go get your supervisor.
[00:39:55.953 --> 00:39:59.536]  And then they come back and they're all sitting there freaking out on me.
[00:39:59.536 --> 00:40:04.761]  And I just said, look, I said, do what you got to do, but I promise you, I'm going to sue you individually.
[00:40:04.761 --> 00:40:05.801]  You do this to my family.
[00:40:05.801 --> 00:40:07.363]  This is selective enforcement.
[00:40:07.363 --> 00:40:08.664]  This woman knows who I am.
[00:40:08.664 --> 00:40:09.965]  And she's like, you bet I do.
[00:40:12.056 --> 00:40:14.657]  They were freaking out, they were gonna get Alex Jones!
[00:40:14.657 --> 00:40:16.878]  See, everything's about selective enforcement.
[00:40:16.878 --> 00:40:19.019]  There were no signs saying no photography.
[00:40:19.019 --> 00:40:20.840]  Everybody was taking pictures.
[00:40:20.840 --> 00:40:24.321]  But it was about them winning, them showing me.
[00:40:24.321 --> 00:40:30.623]  But I calmly just said, do what you gotta do, but I promise you, you can beat the rap, but you're not gonna beat the ride.
[00:40:30.623 --> 00:40:33.244]  And I said, you know this is selective enforcement.
[00:40:33.244 --> 00:40:37.786]  And the head DPS guy just said, yeah, you're right, just don't take any more pictures, come on.
[00:40:37.786 --> 00:40:40.227]  That woman got so mad, went down the hall griping at him.
[00:40:41.540 --> 00:40:45.163]  And, uh, I saw my dad about to take pictures again and I said, do not do it.
[00:40:45.163 --> 00:40:47.344]  He goes, but everybody is taking pictures.
[00:40:47.344 --> 00:40:49.626]  People in this very, very group of bleachers.
[00:40:49.626 --> 00:40:51.107]  And I said, it doesn't matter, dad.
[00:40:51.107 --> 00:40:52.808]  They want to get us.
[00:40:52.808 --> 00:40:53.869]  You understand?
[00:40:53.869 --> 00:40:57.272]  Don't take pictures.
[00:40:57.272 --> 00:41:00.714]  Because that woman was just standing there watching the whole time.
[00:41:00.714 --> 00:41:04.317]  She was going to show Alex Jones, the American Al Qaeda.
[00:41:04.317 --> 00:41:05.858]  She watches Fox News.
[00:41:05.858 --> 00:41:06.698]  I need to be tasered.
[00:41:06.698 --> 00:41:07.499]  I need to be arrested.
[00:41:09.460 --> 00:41:21.015]  So I don't hate you police, but when I see you wrong someone like this guy that groveled to you... And this is what the tape edited.
[00:41:21.015 --> 00:41:24.800]  Who knows what's really on the tape?
[00:41:24.800 --> 00:41:27.243]  Play the audio straight through without me interrupting it.
[00:41:29.025 --> 00:41:38.172]  Former NFL running back and star UGA athlete is under arrest tonight, tasered by Smyrna police after becoming confrontational at a traffic stop.
[00:41:38.172 --> 00:41:40.514]  The entire incident caught on camera.
[00:41:41.121 --> 00:41:45.405]  Pittsburgh Steelers running back Tim Worley pulled over for speeding in a lane violation.
[00:41:45.405 --> 00:41:49.628]  He told the officer he had no ID.
[00:41:49.628 --> 00:41:53.912]  Worley's passengers intervening, prompting the officer to ask Worley to get out.
[00:41:53.912 --> 00:42:03.461]  But it was his gestures that sparked the confrontation.
[00:42:03.461 --> 00:42:04.902]  Worley then loses his cool.
[00:42:07.302 --> 00:42:07.782]  You know what?
[00:42:07.782 --> 00:42:09.603]  You go ahead and do what you gotta do, man.
[00:42:09.603 --> 00:42:19.427]  And watch what happens next.
[00:42:19.427 --> 00:42:25.769]  The officer tases Worley, sending him to the ground.
[00:42:25.769 --> 00:42:28.851]  The confrontation escalates as backup arrives.
[00:42:28.851 --> 00:42:31.192]  Worley stringing one profanity after another.
[00:42:31.192 --> 00:42:32.872]  Stop right there!
[00:42:32.872 --> 00:42:34.493]  The confrontation escalates.
[00:42:35.367 --> 00:42:47.752]  Next time you get mugged, somebody mugs your grandmother who's 85 years old and beats her head in, expect the cops, according to this logic, to come and say, oh, she was in a confrontation, she escalated.
[00:42:47.752 --> 00:42:56.336]  They're assaulting him, they're multiple times tasing him, and he's on the ground cussing at them.
[00:42:56.336 --> 00:42:59.397]  And they imply he deserves it because he's cussing.
[00:43:00.519 --> 00:43:02.702]  Oh, you won't give a urine sample when you're in the hospital.
[00:43:02.702 --> 00:43:03.903]  They tase you.
[00:43:03.903 --> 00:43:06.907]  Oh, you didn't pay for your fare on the bus or the train.
[00:43:06.907 --> 00:43:08.709]  We're going to tase you.
[00:43:08.709 --> 00:43:11.372]  Oh, you're protesting and you won't get up off the sidewalk.
[00:43:11.372 --> 00:43:13.575]  We're going to tase you or break your arm until you get up.
[00:43:13.575 --> 00:43:15.938]  I have videos of this.
[00:43:15.938 --> 00:43:17.900]  Torture is illegal in this country.
[00:43:17.900 --> 00:43:19.302]  They do it all the time.
[00:43:20.805 --> 00:43:28.229]  And I had Austin cops come up to me a few months ago, and I was protesting Rick Perry for going to Bilderberg Group, violating federal law, and they just came up and said, we're gonna arrest you if you don't leave.
[00:43:28.229 --> 00:43:32.111]  And I said, go ahead, First Amendment, you lose suits all the time.
[00:43:32.111 --> 00:43:38.614]  They had the riot cops suiting up, and, uh, getting their tasers out, and I had to preach to the cops.
[00:43:38.614 --> 00:43:43.557]  I had to go, you're all getting sued, every commander here, you're gonna beat the rap, but you can't beat the ride.
[00:43:46.624 --> 00:43:50.325]  And the cops started arguing, saying, you know, I could hear them arguing.
[00:43:50.325 --> 00:43:53.625]  They were arguing with each other.
[00:43:53.625 --> 00:43:59.906]  And then at a high level, a captain shows up and comes over to me and... It's all on YouTube.
[00:43:59.906 --> 00:44:03.047]  I mean, it's just disgusting, ladies and gentlemen.
[00:44:03.047 --> 00:44:05.968]  Trying to cheat me out of my First Amendment.
[00:44:05.968 --> 00:44:07.648]  That's the big one!
[00:44:07.648 --> 00:44:08.848]  The Bill of Rights!
[00:44:08.848 --> 00:44:10.088]  That's what the whole country's founded on!
[00:44:10.088 --> 00:44:11.849]  Those are the big laws!
[00:44:11.849 --> 00:44:12.709]  You're breaking them!
[00:44:12.709 --> 00:44:14.009]  That's called being a tyrant!
[00:44:16.340 --> 00:44:20.964]  Threatening me with false arrest if I don't?
[00:44:20.964 --> 00:44:23.846]  And thank God, Austin's lost scores of lawsuits.
[00:44:23.846 --> 00:44:26.848]  They just lost one last month.
[00:44:26.848 --> 00:44:32.332]  They were arresting anti-war people for standing with signs on street corners, and they lost a suit again.
[00:44:32.332 --> 00:44:35.255]  Our money!
[00:44:35.255 --> 00:44:36.796]  Stop violating us!
[00:44:36.796 --> 00:44:39.638]  But the bigger issue here is the sickening media.
[00:44:43.058 --> 00:44:48.522]  Play that, play the end part, where they talk about, oh the confrontation got worse.
[00:44:48.522 --> 00:44:53.025]  The cops push him.
[00:44:53.025 --> 00:44:55.626]  He's begging.
[00:44:55.626 --> 00:45:01.991]  The officer tases Worley, sending him to the ground.
[00:45:01.991 --> 00:45:05.073]  The confrontation escalates as backup arrives.
[00:45:05.073 --> 00:45:09.856]  Worley, stringing one profanity after another, is arrested and taken into custody.
[00:45:11.983 --> 00:45:17.208]  Yes, um, what do you do when your finger gets slammed by a hammer when you're driving nails?
[00:45:17.208 --> 00:45:21.271]  What do you do when you cut yourself cutting tomatoes?
[00:45:21.271 --> 00:45:24.454]  Well, how about 50,000 volts repeatedly pumped into you?
[00:45:24.454 --> 00:45:30.099]  As he stands there on the ground with his hand out saying, please don't, and they taser him again and again and again.
[00:45:30.099 --> 00:45:35.584]  It's clear from the tape.
[00:45:35.584 --> 00:45:36.885]  A celebration of evil.
[00:45:38.288 --> 00:45:38.988]  Of winning.
[00:45:38.988 --> 00:45:40.469]  Ooh, you're winning.
[00:45:40.469 --> 00:45:40.949]  Well, you know what?
[00:45:40.949 --> 00:45:42.730]  He still goes home to his millions.
[00:45:42.730 --> 00:45:44.310]  He still goes home to his family.
[00:45:44.310 --> 00:45:46.991]  He was smart enough not to touch you even when you assaulted him.
[00:45:46.991 --> 00:45:50.532]  And he'll beat you in court.
[00:45:50.532 --> 00:45:51.753]  And he's the better man.
[00:45:51.753 --> 00:45:53.333]  And I know you hate that.
[00:45:53.333 --> 00:45:55.074]  I know that upsets you.
[00:45:55.074 --> 00:45:58.275]  That he's got more money than you.
[00:45:58.275 --> 00:45:58.655]  All of it.
[00:46:01.181 --> 00:46:03.522]  Because the cops doing this are thugs.
[00:46:03.522 --> 00:46:04.963]  They're shames to this country.
[00:46:04.963 --> 00:46:09.985]  And what's even more shameful is that the media would defend it.
[00:46:09.985 --> 00:46:12.165]  That the media would say it was okay.
[00:46:12.165 --> 00:46:16.907]  I want everybody to get this story from PrisonPlanet.com out to everyone they know.
[00:46:16.907 --> 00:46:22.189]  Ex-NFL player tasered for pointing at cop.
[00:46:22.189 --> 00:46:23.530]  You gotta go watch this video.
[00:46:23.530 --> 00:46:26.091]  They shove him.
[00:46:26.091 --> 00:46:30.193]  He's going, please.
[00:46:30.193 --> 00:46:30.613]  Please.
[00:46:32.105 --> 00:46:33.286]  And see, it's the cops' order.
[00:46:33.286 --> 00:46:35.307]  That's the God Complex.
[00:46:35.307 --> 00:46:39.469]  I told you not to do something with your hands.
[00:46:39.469 --> 00:46:40.329]  You didn't follow my order.
[00:46:40.329 --> 00:46:42.250]  I get to shove you now.
[00:46:42.250 --> 00:46:45.051]  And there's cops right behind me with guns.
[00:46:45.051 --> 00:46:45.972]  That's the whole plan.
[00:46:45.972 --> 00:46:49.273]  We can trick you into fighting back like a man.
[00:46:49.273 --> 00:46:54.516]  You better lay there like a wimp to me, or I'm gonna kill you.
[00:46:54.516 --> 00:46:55.956]  Ex-NFL player.
[00:46:55.956 --> 00:46:58.978]  And see, when it's black cops in LA, they can do this to white guys.
[00:46:59.855 --> 00:47:00.696]  That's how this works.
[00:47:00.696 --> 00:47:02.318]  It only makes the world worse and worse.
[00:47:02.318 --> 00:47:05.761]  Like when I was going to the TSA.
[00:47:05.761 --> 00:47:08.464]  Big black guys.
[00:47:08.464 --> 00:47:09.726]  You know, I don't ever take my shoes off.
[00:47:09.726 --> 00:47:13.449]  I always try to go through without doing it.
[00:47:13.449 --> 00:47:16.132]  And they go, hey, take your shoes off.
[00:47:16.132 --> 00:47:18.615]  And I said, you know, I really don't like the athlete's foot that's on this ground.
[00:47:20.365 --> 00:47:33.734]  Uh, you know, this isn't really, you see, they all make you freak out about sanitary and, ooh, wipe your hands and all this to make you habitually, you know, obsessive-compulsive, but walking across where tens of thousands of people walk from every other third-world country, that's okay.
[00:47:33.734 --> 00:47:37.857]  And so I said, well, uh, you know, real nicely, well, I really don't like, uh, walking across this.
[00:47:38.888 --> 00:47:41.389]  You know, it'll infect you.
[00:47:41.389 --> 00:47:45.311]  And he said, oh, Mr. Stinky Feet doesn't like it.
[00:47:45.311 --> 00:47:47.192]  Come on over here, Mr. Stinky Feet.
[00:47:47.192 --> 00:47:48.772]  You like it, Mr. Stinky Feet?
[00:47:48.772 --> 00:47:51.573]  I'm gonna wave this wand over and they're laughing.
[00:47:51.573 --> 00:47:56.395]  He's got some stinky feet.
[00:47:56.395 --> 00:47:57.876]  And actually, I didn't hate him at that point.
[00:47:57.876 --> 00:47:58.856]  I felt sorry for him.
[00:47:58.856 --> 00:48:00.917]  I realized they're under chemical attack.
[00:48:00.917 --> 00:48:02.238]  They're under biological attack.
[00:48:02.952 --> 00:48:09.954]  They've been enslaved their whole lives for scores of generations since they came over on slave ships.
[00:48:09.954 --> 00:48:13.595]  I just felt sorry for them and the death of this country.
[00:48:13.595 --> 00:48:16.036]  And I feel sorry for those shaved head white cops too.
[00:48:16.036 --> 00:48:19.337]  They're just... They have no idea they're under eugenics attack.
[00:48:19.337 --> 00:48:21.298]  Publicly documented.
[00:48:21.298 --> 00:48:23.678]  Their kids, you know, they just laugh at me.
[00:48:23.678 --> 00:48:27.400]  Their kids sit there being brain damaged every day, brushing their teeth and drinking the water.
[00:48:27.400 --> 00:48:28.200]  They're not going to stop.
[00:48:28.200 --> 00:48:30.440]  And I have all the documents and made films about it.
[00:48:30.440 --> 00:48:31.241]  They're not going to check into it.
[00:48:31.241 --> 00:48:32.081]  They're just going to laugh at me.
[00:48:33.985 --> 00:48:44.433]  The blacks are gonna go through all this, the whites, it doesn't matter, we're all just pathetic slaves.
[00:48:44.433 --> 00:49:00.286]  Ex-NFL player Timothy Worsley was tasered by Georgia police for becoming confrontational at a traffic stop, according to news reports, but the video shows the extent of Worsley's aggression, Worley's aggression, was merely pointing at the cop and raising his voice after being shoved.
[00:49:00.286 --> 00:49:01.387]  Paul, you might want to add that?
[00:49:03.241 --> 00:49:05.583]  See, Paul can't even write these as bad as it is.
[00:49:05.583 --> 00:49:11.646]  After Worley exits the vehicle and appears calm, the cowardly officer accuses him of making fist.
[00:49:11.646 --> 00:49:17.510]  When Worley is doing no more than crossing his arms, he's begging Paul.
[00:49:17.510 --> 00:49:25.034]  He's crossing him at first, which is a sign of submission, but a sign of defensiveness also.
[00:49:25.034 --> 00:49:27.676]  Like, I'm a turtle, in my shell, I'm being defensive.
[00:49:28.704 --> 00:49:29.584]  Knowing it's a threat.
[00:49:29.584 --> 00:49:30.585]  I mean, this guy's not stupid.
[00:49:30.585 --> 00:49:35.987]  He knows he's dealing with life and death right now with this cop.
[00:49:35.987 --> 00:49:41.750]  You gotta follow that cop around, see what meetings he goes to, who he hangs out with, what affiliations he has.
[00:49:41.750 --> 00:49:43.371]  I think you'll find something.
[00:49:43.371 --> 00:49:50.574]  Apparently, incorrect body language is now an offense that justifies pain compliance correction by means of tasering.
[00:49:51.900 --> 00:49:59.305]  Worley even puts his palms together in a prayer-like pose in an attempt to reassure the officer he is calm, but that is not good enough.
[00:49:59.305 --> 00:50:07.690]  After Worley points at the cop, for half a second the officer then approaches Worley, who backs away, but is then tasered.
[00:50:07.690 --> 00:50:09.511]  Well, he shoves him, yeah.
[00:50:09.511 --> 00:50:11.272]  You watch the video, he shoves him.
[00:50:11.272 --> 00:50:13.734]  Hell, you didn't take it!
[00:50:13.734 --> 00:50:15.415]  You backed away from being assaulted!
[00:50:17.071 --> 00:50:22.897]  What should Worley's correct body language have been to avoid a 50,000-volt shooting through his body?
[00:50:22.897 --> 00:50:27.743]  Should he have kneeled and licked the officer's boots while he was being lectured?
[00:50:27.743 --> 00:50:34.450]  Why are police being trained that simply talking to cops or pointing a finger is evidence of an imminent physical threat?
[00:50:34.450 --> 00:50:36.953]  With the guy screaming, you make this one more time!
[00:50:38.829 --> 00:50:48.858]  Perhaps Worley's behavior was deserving a little torture when compared to the revelation that the Greater Vancouver Transportation Authority Police Service tasers passengers who dodge their fares.
[00:50:48.858 --> 00:50:49.959]  I'll be right back.
[00:50:54.500 --> 00:50:56.481]  Our beloved Republic is on her knees.
[00:50:56.481 --> 00:51:00.084]  The forces of globalism are destroying national sovereignty worldwide.
[00:51:00.084 --> 00:51:02.546]  But in Liberty's darkest hour, there is hope.
[00:51:02.546 --> 00:51:05.588]  The first time in modern history, the people are beginning to wake up.
[00:51:05.588 --> 00:51:11.312]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:51:11.312 --> 00:51:15.235]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:51:15.555 --> 00:51:20.758]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:51:20.758 --> 00:51:23.799]  PrisonPlanet.tv is a vault of forbidden information.
[00:51:23.799 --> 00:51:31.023]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:51:31.023 --> 00:51:37.006]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:51:37.006 --> 00:51:41.529]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:51:41.829 --> 00:51:44.674]  The Info War is waiting for you to set it free.
[00:51:44.674 --> 00:51:46.737]  Join PrisonPlanet.tv.
[00:51:46.737 --> 00:51:48.720]  Burn the info bombs to disk.
[00:51:48.720 --> 00:51:50.864]  Put them on the file sharing networks.
[00:51:50.864 --> 00:51:52.647]  Bring down the New World Order.
[00:51:52.647 --> 00:51:53.388]  PrisonPlanet.tv
[00:51:57.279 --> 00:52:00.681]  Imagine walking down the street and hearing footsteps behind you.
[00:52:00.681 --> 00:52:05.503]  They get closer and closer, and suddenly you have a sense something bad is going to happen.
[00:52:05.503 --> 00:52:08.004]  What are you going to do to defend yourself?
[00:52:08.004 --> 00:52:12.707]  Tebowtech specializes in non-lethal self-defense products for you and your family.
[00:52:12.707 --> 00:52:20.791]  With everything from stun guns and tasers to personal alarms and pepper spray, Tebowtech will arm you with the most advanced non-lethal products anywhere on the net.
[00:52:21.511 --> 00:52:22.892]  Not sure where to start?
[00:52:22.892 --> 00:52:26.776]  The TeboTek Essentials Package is great for you or to share with your family.
[00:52:26.776 --> 00:52:38.167]  It comes with a 950,000 volt cell phone stun gun, a multi-pack of pepper sprays, an extremely loud personal alarm, and a how-to book for defending yourself with pepper spray all at a low price.
[00:52:38.167 --> 00:52:44.212]  With these or any of TeboTek's products, you have the tools to defend yourself against an attack and get yourself to safety.
[00:52:44.913 --> 00:52:46.093]  Don't be a victim.
[00:52:46.093 --> 00:52:47.374]  Be a victor.
[00:52:47.374 --> 00:52:48.434]  Stock up now.
[00:52:48.434 --> 00:52:50.074]  tbotech.com.
[00:52:50.074 --> 00:52:54.616]  That's t-b-o-t-e-c-h dot com.
[00:52:54.616 --> 00:52:56.676]  Gasoline prices are out of control.
[00:52:56.676 --> 00:52:59.977]  Are you tired of giving your hard-earned dollars to the major oil companies?
[00:52:59.977 --> 00:53:04.938]  Did you know that the oil companies have developed special products to increase mileage in their own vehicles?
[00:53:04.938 --> 00:53:07.839]  Very few consumers even know such products exist.
[00:53:07.839 --> 00:53:12.921]  SFR has obtained this technology that is backed by testing that the major oil companies have run.
[00:53:12.921 --> 00:53:14.661]  Yet they don't want you to know about them.
[00:53:14.881 --> 00:53:20.884]  This product is made right here in the United States and is not a typical gas treatment found at your local store.
[00:53:20.884 --> 00:53:23.004]  SFR lasts up to six months.
[00:53:23.004 --> 00:53:27.286]  SFR works so well that it even improves mileage on new cars.
[00:53:27.286 --> 00:53:31.868]  SFR recently ran this ad and the response from all over the United States was so strong.
[00:53:32.068 --> 00:53:38.715]  That they are allowing my listeners to buy one at their regular price of $9.95 and get another one free of charge.
[00:53:38.715 --> 00:53:44.020]  If you are not completely delighted with the savings, SFR will refund the purchase price and shipping.
[00:53:44.020 --> 00:53:47.284]  Share in the oil company's secret and get SFR now.
[00:53:47.284 --> 00:53:48.004]  Call 888-USE-SFR1.
[00:53:48.004 --> 00:53:49.506]  That's 888-USE-SFR1 today!
[00:54:19.685 --> 00:54:25.108]  Everybody in the back office is freaking out watching the video of this former NFL guy.
[00:54:25.108 --> 00:54:31.091]  As the cop's screaming at him, he nicely folds his arms, supplicating.
[00:54:31.091 --> 00:54:35.393]  Folds them, kind of like, you know, from a coach screaming at him, the training to submit to it.
[00:54:35.393 --> 00:54:37.334]  Kind of kneels his head down.
[00:54:37.334 --> 00:54:39.155]  It's so sad to watch.
[00:54:39.155 --> 00:54:41.956]  And then he just screams, don't you make fist at me.
[00:54:41.956 --> 00:54:45.238]  So he undoes them and puts his hands together and says, please, please.
[00:54:46.528 --> 00:54:53.389]  And man, the cop then rushes in, shoves him, and he goes, okay, starts yelling at him, and then the tasering starts, he runs.
[00:54:53.389 --> 00:54:56.550]  I mean, what?
[00:54:56.550 --> 00:54:58.970]  It's so evil, but the news!
[00:54:58.970 --> 00:55:01.771]  You know, they taser him, and then it escalates.
[00:55:01.771 --> 00:55:07.892]  How dare him cuss as he's being tasered?
[00:55:07.892 --> 00:55:08.392]  You know, I love it.
[00:55:08.392 --> 00:55:14.553]  Whenever somebody abuses you, or somebody mugs you, I guess the new thing is, oh, you were part of it, you know, they robbed your house, you escalated it.
[00:55:15.495 --> 00:55:18.377]  You're out of town and somebody robs your house, everything you own.
[00:55:18.377 --> 00:55:21.338]  You escalated it.
[00:55:21.338 --> 00:55:25.520]  And, ladies and gentlemen, the psychology of hating the cops is not going to help us.
[00:55:25.520 --> 00:55:27.962]  The New World Order wants us to hate them.
[00:55:27.962 --> 00:55:29.903]  They air this so we hate them.
[00:55:29.903 --> 00:55:34.085]  And so they can legitimize this so that we don't trust them, they don't trust us.
[00:55:34.085 --> 00:55:37.126]  Please stop it, police.
[00:55:37.126 --> 00:55:44.010]  I mean, all the videos that have come out of Austin and surrounding areas that are on the national news where they'll just have somebody in handcuffs beating them.
[00:55:45.051 --> 00:55:49.595]  Just because they want to.
[00:55:49.595 --> 00:55:55.980]  And they'll just punch you and punch you and punch you or shoot you in the back and then the media says it's good.
[00:55:55.980 --> 00:56:04.287]  Folks, then I've got even worse news.
[00:56:04.287 --> 00:56:05.588]  I've got even worse news.
[00:56:05.588 --> 00:56:07.250]  Google this.
[00:56:07.250 --> 00:56:09.672]  Paul's doing an article for PrisonPlanet.com on it right now.
[00:56:11.356 --> 00:56:18.978]  I'll get Nemo to post it so you can read it and find it easier, but law enforcement agencies joined together for anti-terrorism initiative.
[00:56:18.978 --> 00:56:22.939]  Now just Google that and you'll see it all over the country.
[00:56:22.939 --> 00:56:27.380]  But the latest one was a few days ago in Tennessee.
[00:56:27.380 --> 00:56:32.221]  Law enforcement agencies joined together for anti-terror initiative.
[00:56:32.221 --> 00:56:33.881]  Now we've got terrorism everywhere, right?
[00:56:33.881 --> 00:56:34.681]  And so what do they do?
[00:56:34.681 --> 00:56:38.302]  They run checkpoints, randomly search people on the streets, randomly search
[00:56:39.602 --> 00:56:43.183]  The rivers randomly... I mean, it's ridiculous.
[00:56:43.183 --> 00:56:46.104]  I mean, if you want to find gold, go where the gold's at.
[00:56:46.104 --> 00:56:49.545]  Or you want to find... liquor.
[00:56:49.545 --> 00:56:51.405]  Let's say you wanted some whiskey.
[00:56:51.405 --> 00:56:53.126]  You drive into town and go to the liquor store.
[00:56:53.126 --> 00:56:56.727]  You wouldn't go to a creek bottom and say, I want some liquor.
[00:56:56.727 --> 00:57:00.728]  Let me just randomly drive to a creek bottom and go down to a creek bottom.
[00:57:00.728 --> 00:57:05.889]  And then, you know, have people sweeping the woods for a Jack Daniel's bottle.
[00:57:05.889 --> 00:57:08.890]  No, you want to find terrorists in the official terror paradigm.
[00:57:09.821 --> 00:57:17.404]  Then you've got to go to the Muslim communities and, you know, go to the inner city areas and radical mosques that are known to preach a certain way.
[00:57:17.404 --> 00:57:20.106]  But there's no real terrorism there either.
[00:57:20.106 --> 00:57:22.146]  And so, see, now they say the terrorists are everywhere.
[00:57:22.146 --> 00:57:24.728]  There's thousands of secret white Al-Qaeda.
[00:57:24.728 --> 00:57:31.531]  And so, let's just randomly search everyone in Memphis and then they just randomly are on the street corners searching people.
[00:57:31.531 --> 00:57:35.932]  I mean, that is... Let's find a 58 Studebaker.
[00:57:38.354 --> 00:57:40.236]  And where do we look for a 58 Studebaker?
[00:57:40.236 --> 00:57:43.699]  Do we go online and go to the classic car websites?
[00:57:43.699 --> 00:57:44.960]  No!
[00:57:44.960 --> 00:57:45.260]  No!
[00:57:45.260 --> 00:57:59.212]  Let's just drop someone with a parachute at 30,000 feet randomly out over Kentucky and let's have him parachute into a cow pasture and he may find a 58 Studebaker!
[00:57:59.212 --> 00:58:02.514]  Now that's if you're officially believing they're really fighting terrorists.
[00:58:02.514 --> 00:58:05.417]  When you read this article though, it says all crime is terrorism.
[00:58:06.565 --> 00:58:10.767]  You see, ah, therefore no Fourth Amendment.
[00:58:10.767 --> 00:58:13.948]  Randomly searching everyone without a fourth.
[00:58:13.948 --> 00:58:15.028]  It's over, folks.
[00:58:15.028 --> 00:58:17.469]  This is preparation for martial law.
[00:58:17.469 --> 00:58:21.991]  Just like they have military drills in every city, getting you ready for them to take over your city, all.
[00:58:21.991 --> 00:58:27.292]  And the documents admit it, and the PDD admits it, and the executive order admits it.
[00:58:27.292 --> 00:58:28.553]  And what are they going to do when it happens?
[00:58:28.553 --> 00:58:31.554]  Take all your pension funds, take all your stocks and bonds,
[00:58:36.069 --> 00:58:39.312]  Thank you for listening to GCN.
[00:58:39.312 --> 00:58:45.079]  Visit GCNlive.com today.
[00:58:45.079 --> 00:58:46.480]  It is a big idea.
[00:58:46.480 --> 00:58:49.323]  A new world order.
[00:58:49.323 --> 00:58:53.728]  In the near future, Earth is dominated by a powerful world government.
[00:58:54.395 --> 00:58:57.037]  It's known as the Bilderberg Group.
[00:58:57.037 --> 00:58:59.818]  Could their objective be world domination?
[00:58:59.818 --> 00:59:03.000]  For thousands of years, their dark order grew.
[00:59:03.000 --> 00:59:10.325]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:59:13.350 --> 00:59:18.794]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:18.794 --> 00:59:22.677]  You will learn the secret that drives the entire New World Order agenda.
[00:59:22.677 --> 00:59:25.238]  Bill Burgess is making great progress toward a world government.
[00:59:25.238 --> 00:59:26.399]  Most people have no idea.
[00:59:26.399 --> 00:59:27.180]  They're not after money.
[00:59:27.180 --> 00:59:28.441]  They have all the money they need.
[00:59:28.441 --> 00:59:29.441]  They're after power.
[00:59:29.441 --> 00:59:30.602]  That's what happens here.
[00:59:30.602 --> 00:59:34.725]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:59:35.325 --> 00:59:39.309]  Or watch it online right now at PrisonPlanet.tv.
[00:59:39.309 --> 00:59:40.070]  Endgame.
[00:59:40.070 --> 00:59:42.092]  Blueprint for global enslavement.
[00:59:42.092 --> 00:59:47.278]  You have been warned.
[00:59:47.278 --> 00:59:49.681]  Waging war on corruption.
[00:59:49.681 --> 00:59:52.443]  Alex Jones on the GCN Radio Network.
[00:59:58.641 --> 01:00:00.383]  Government cover-ups.
[01:00:00.383 --> 01:00:01.964]  You want answers?
[01:00:01.964 --> 01:00:03.526]  Well, so does he.
[01:00:03.526 --> 01:00:07.710]  He's Alex Jones on the GCN Radio Network.
[01:00:07.710 --> 01:00:12.655]  And now, live from Austin, Texas, Alex Jones.
[01:00:12.655 --> 01:00:19.902]  They are simulating in public schools nationwide taking 6th and 7th graders to FEMA camps.
[01:00:19.902 --> 01:00:20.803]  Mainstream news.
[01:00:21.543 --> 01:00:35.569]  They simulate, quote, militia gun owners and homeschoolers murdering the children and killing them nationwide, traumatizing them in psych warfare to go to camps to report on their parents and that gun owners are bad.
[01:00:35.569 --> 01:00:40.611]  Hardcore psych warfare run by the behavioral psychologist.
[01:00:40.611 --> 01:00:45.432]  On top of that, all over the nation they are federalizing police.
[01:00:45.432 --> 01:00:49.134]  They are doing urban warfare drills, Marines, Army, many cases.
[01:00:50.623 --> 01:00:53.023]  Foreign troops are with them.
[01:00:53.023 --> 01:00:56.164]  Repeat, foreign troops are with them in many cases.
[01:00:56.164 --> 01:01:00.605]  We have video of this, mainstream news articles.
[01:01:00.605 --> 01:01:08.346]  And then this, law enforcement agencies joined together for anti-terrorism initiative, commercial appeal Memphis, Tennessee.
[01:01:08.346 --> 01:01:13.707]  Now you type that headline in and click web, you'll get hundreds of articles around the country.
[01:01:13.707 --> 01:01:15.988]  Just like Homeland Security announced two days ago,
[01:01:17.743 --> 01:01:24.065]  Anyone detained, anyone stopped by, quote, federal officers will have their DNA taken.
[01:01:24.065 --> 01:01:29.867]  They took DNA at checkpoints and randomly stopped people on the street, pedestrians.
