[00:00:06.292 --> 00:00:08.074]  Mainstream media.
[00:41:49.528 --> 00:41:54.051]  So then, they've killed nine of the ten terrorists.
[00:41:54.051 --> 00:41:55.892]  There were supposedly ten terrorists.
[00:41:55.892 --> 00:41:58.734]  Other people say there were fifteen or more.
[00:41:58.734 --> 00:41:59.314]  They've got one.
[00:41:59.314 --> 00:42:02.696]  And they always catch one lone Patsy.
[00:42:02.696 --> 00:42:04.477]  There's only always one left.
[00:42:04.477 --> 00:42:07.899]  This is following all the classic patterns.
[00:42:07.899 --> 00:42:12.882]  They always got one Patsy who, you know, sings from the same hymn sheet.
[00:42:12.882 --> 00:42:14.063]  And he's the star.
[00:42:14.063 --> 00:42:17.185]  He's the one that paraded around in front of cameras.
[00:42:17.185 --> 00:42:17.665]  Exactly.
[00:42:17.665 --> 00:42:19.106]  He's also the star, again.
[00:42:19.961 --> 00:42:29.428]  Azam Amir Kassab, who is a fluent English speaker, and as soon as they got him, he started implicating Pakistan.
[00:42:29.428 --> 00:42:31.550]  The media took it as gospel.
[00:42:31.550 --> 00:42:35.092]  Of course, they'd never, let's say, you know, he's a real terrorist.
[00:42:35.092 --> 00:42:37.034]  He's no kind of provocateur.
[00:42:37.034 --> 00:42:40.976]  The media took it as gospel, even after his interrogation.
[00:42:40.976 --> 00:42:46.981]  They're also rolling out not one, but two witnesses who just so happen to be fluent English-speaking
[00:42:48.152 --> 00:43:08.253]  Exactly, so it's strangely scripted, so now he's blaming, he's saying his handlers were this Lashkar-e-Toiba group, which is ISI, Pakistani affiliated.
[00:43:09.710 --> 00:43:14.492]  The problem being that Lashkar-e-Toiba always claim responsibility for their attacks.
[00:43:14.492 --> 00:43:16.252]  They always have done in the past.
[00:43:16.252 --> 00:43:19.633]  But in this case, they're vehemently denied involvement.
[00:43:19.633 --> 00:43:24.735]  Yet he's saying that they were his handlers and that it's a Pakistani operation.
[00:43:24.735 --> 00:43:25.315]  So again, we...
[00:43:26.795 --> 00:43:27.696]  We asked the question.
[00:43:44.207 --> 00:43:44.427]  Exactly.
[00:43:44.427 --> 00:43:45.648]  So, as we outlined on Friday,
[00:44:12.173 --> 00:44:20.636]  The likely perpetrators are these gangs who are engaged in tribal warfare and have been for decades, basically.
[00:44:20.636 --> 00:44:22.897]  There's bombings in India every month.
[00:44:22.897 --> 00:44:24.877]  There was one last month at the embassy.
[00:44:24.877 --> 00:44:28.418]  There was obviously the Parliament bombing a few years ago.
[00:44:30.706 --> 00:44:39.491]  Yeah, the potential exists that there were provocateurs in there and now, with the propaganda and the way they're scripting it, it seems that that could have been the case.
[00:44:39.491 --> 00:44:51.177]  But we asked the question, you know, if this was sponsored by Pakistan, who have been making strenuous peace overtures towards India recently, unprecedented,
[00:44:52.546 --> 00:45:02.528]  Then what would they possibly have to gain from sponsoring a brutal attack against innocent civilians, which was played out on international television for everyone to see?
[00:45:02.528 --> 00:45:06.689]  Well, what did Harat and the Jerusalem Post report five years ago?
[00:45:06.689 --> 00:45:08.709]  That's in some of my documentaries.
[00:45:08.709 --> 00:45:16.751]  They reported that Mossad and Shinbek, the external and internal intelligence arms of Israel,
[00:45:18.596 --> 00:45:46.444]  created fake al-qaeda groups with real Arabs and in some cases the Arabs didn't even know they were being handled they were just being paid and they were being paid by Arab or Arab looking and speaking Israelis to go stage bombings of buses and nightclubs every time there was about to be a peace deal because the military and the private corporations that make their huge profits out of it all the whole military state in Israel
[00:45:47.933 --> 00:45:51.136]  They want the wars to continue.
[00:45:51.136 --> 00:45:53.217]  They want the tension to continue.
[00:45:53.217 --> 00:45:54.498]  They don't want peace.
[00:45:54.498 --> 00:45:56.360]  Go ahead.
[00:45:56.360 --> 00:45:59.782]  Yeah, that's always the case in Britain, the U.S.
[00:45:59.782 --> 00:46:04.906]  or Canada, where you get these radical groups.
[00:46:04.906 --> 00:46:06.627]  In some cases, it's just gangs.
[00:46:06.627 --> 00:46:17.656]  It's just street gangs who are provocateur into talking about or writing crude plans about how they want to carry out terror attacks.
[00:46:18.422 --> 00:46:34.409]  And in every single case, such as the Chicago 7 in America, who were basically near-retarded, they never had any capability of doing anything, they just wanted the payoff from the FBI agent.
[00:46:34.409 --> 00:46:37.590]  Same in Canada with the so-called beheading plot.
[00:46:37.590 --> 00:46:46.094]  Same with every single case in England of these, where they bust these terror cells, it always turns out that there's a provocateur behind them.
[00:46:48.758 --> 00:46:50.019]  Not just behind him.
[00:46:50.019 --> 00:46:51.620]  He's always the leader.
[00:46:51.620 --> 00:46:53.362]  He's the founder.
[00:46:53.362 --> 00:47:02.812]  The FBI, MI5, MI6, Mossad, Shin Bet, French Intelligence, German Intelligence, they're always led.
[00:47:02.812 --> 00:47:05.895]  It's not like an infiltrator got into the group and said, well we've got to watch them.
[00:47:05.895 --> 00:47:07.656]  They always found it.
[00:47:07.656 --> 00:47:09.959]  They always find the unstable schizophrenics.
[00:47:10.680 --> 00:47:11.881]  Right, they radicalize it.
[00:47:11.881 --> 00:47:14.823]  They normally go off of city welfare files.
[00:47:14.823 --> 00:47:18.546]  Because when you get on welfare, they make a lot of these young men go through psychological testing.
[00:47:18.546 --> 00:47:20.528]  They have files on them.
[00:47:20.528 --> 00:47:25.692]  And they'll offer them a hundred grand apiece just to videotape a federal building in Miami.
[00:47:25.692 --> 00:47:26.313]  Right.
[00:47:26.313 --> 00:47:36.381]  Again, last Monday, Reuters, Der Spiegel, German intelligence, caught attacking a NATO base, trying to blame it on the Serbs.
[00:47:36.381 --> 00:47:37.602]  No, in this case, you've got
[00:47:38.891 --> 00:47:40.872]  Obvious tribal warfare in that region.
[00:47:40.872 --> 00:47:42.533]  There are real terror attacks every month.
[00:47:42.533 --> 00:47:45.154]  In fact, there's one today in Pakistan.
[00:47:45.154 --> 00:47:46.354]  A car bombing.
[00:47:46.354 --> 00:47:48.715]  Just completely ignored by the media.
[00:47:48.715 --> 00:47:49.896]  They happen all the time.
[00:47:49.896 --> 00:47:55.738]  So there are real terrorist groups in that region because there's real tribal warfare going on.
[00:47:55.738 --> 00:48:03.041]  But the claim that it's all being directed by Pakistan in the case of the Mumbai attacks.
[00:48:03.041 --> 00:48:07.903]  Again, what would they have to benefit from the full might of the US military targeting them?
[00:48:08.840 --> 00:48:31.174]  There's reports now that as soon as the attack began to unfold in Mumbai, despite widespread confusion about who its perpetrators were and what the motive was, that US aircraft carriers, some of which were already in the region but additional ones, were moving towards the Pakistani border.
[00:48:32.677 --> 00:48:38.359]  And then now you have the Pakistani troops moving from the Afghan border to the Indian border.
[00:48:38.359 --> 00:48:46.622]  So in the very first couple of hours that it was unfolding, these aircraft carriers started to move towards Pakistan.
[00:48:46.622 --> 00:48:48.043]  Here's an example.
[00:48:48.043 --> 00:48:51.504]  In fact, John, try to pull this up.
[00:48:51.504 --> 00:48:52.585]  I don't think it was the last time.
[00:48:52.585 --> 00:48:55.566]  It was before the last time, about a month ago.
[00:48:55.566 --> 00:48:57.427]  I was on
[00:48:59.147 --> 00:49:02.650]  It was actually the day after the election, or was it two days after?
[00:49:02.650 --> 00:49:12.218]  I was on Press TV, International Iranian Television, and I went on there and I said, they're going to attack Pakistan.
[00:49:12.218 --> 00:49:21.145]  They're going to stage an event to escalate a war between India and Pakistan, or at least a near war.
[00:49:22.193 --> 00:49:25.355]  That's going to be what Obama does.
[00:49:25.355 --> 00:49:40.082]  And there was one of Obama's advisors on the show, a big Democrat, and he said, yeah, yeah, that's... He just took what I said and spun it and said, yes, you'll have to deal with Pakistan.
[00:49:40.082 --> 00:49:42.963]  I mean, we're on record, Paul, calling it.
[00:49:42.963 --> 00:49:45.805]  I mean, that's another reason we know it's staged.
[00:49:45.805 --> 00:49:48.506]  Not just all the other evidence, there's hundreds of other points we're not even making here.
[00:49:49.449 --> 00:49:51.070]  I mean, I'm not trying to sound arrogant.
[00:49:51.070 --> 00:50:00.313]  I'm just giving you a fact here that, you know, our minds move a million miles an hour on this stuff when you eat, drink, and sleep it, and trying to explain all the subtle nuances.
[00:50:00.313 --> 00:50:03.094]  I mean, you know what you're seeing when you've seen it over and over again.
[00:50:03.094 --> 00:50:04.095]  You see the scripting.
[00:50:04.095 --> 00:50:05.255]  You see the setups.
[00:50:05.255 --> 00:50:06.876]  You see the same manuals.
[00:50:08.206 --> 00:50:14.970]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[00:50:14.970 --> 00:50:17.591]  The enemy struck America on September 11th.
[00:50:17.591 --> 00:50:19.152]  But who is the enemy?
[00:50:19.152 --> 00:50:19.953]  Bin Laden.
[00:50:19.953 --> 00:50:20.913]  This is his MO.
[00:50:20.913 --> 00:50:22.334]  We have to look to the Middle East.
[00:50:22.334 --> 00:50:23.695]  We have to look to Osama Bin Laden.
[00:50:24.295 --> 00:50:31.457]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[00:50:31.457 --> 00:50:31.937]  Some U.S.
[00:50:31.937 --> 00:50:38.279]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[00:50:38.279 --> 00:50:41.740]  I'm aware that some Israeli citizens have been detained.
[00:50:41.980 --> 00:50:52.069]  Bin Laden's connections to the CIA, the hijacker's ties to the FBI, the Saudi Arabian connection, the Israeli intelligence network, warnings and war games, the shadow government, and much, much more.
[00:50:52.069 --> 00:50:53.490]  Fabled enemies.
[00:50:53.490 --> 00:51:01.237]  Get the DVD at InfoWars.com or see it in super high quality along with hundreds of other titles at PrisonPlanet.tv.
[00:51:01.237 --> 00:51:04.620]  Either you are with us or you are with the terrorists.
[00:51:09.034 --> 00:51:09.795]  Santa!
[00:51:09.795 --> 00:51:12.718]  Christmas Eve and you haven't left yet?
[00:51:12.718 --> 00:51:15.321]  Ho ho ho ho ho!
[00:51:15.321 --> 00:51:16.463]  No!
[00:51:16.463 --> 00:51:18.225]  I can't find my keys!
[00:51:18.225 --> 00:51:19.526]  Here's the perfect gift!
[00:51:19.526 --> 00:51:23.230]  Our patented Find One Find All Key Finder or FOFA XD for short!
[00:51:23.851 --> 00:51:24.912]  Where did I put my glasses, Mrs. Claus?
[00:51:47.829 --> 00:51:49.170]  Oh, here they are!
[00:51:49.170 --> 00:51:52.974]  Luckily, Rudolph's nose isn't the only thing that lashes.
[00:51:52.974 --> 00:51:56.837]  Order your Fofa today with batteries included along with a 30-day money-back guarantee.
[00:51:56.837 --> 00:51:57.197]  Call 866-245-8670.
[00:51:57.197 --> 00:51:57.497]  That's 866-245-8670.
[00:51:57.497 --> 00:51:58.979]  Or buy online at findonefindall.com.
[00:51:58.979 --> 00:52:00.240]  Again, that's findonefindall.com.
[00:52:08.209 --> 00:52:11.650]  Silver is mankind's oldest natural antibiotic.
[00:52:11.650 --> 00:52:15.891]  This very special mineral has been used for centuries by most cultures throughout the world.
[00:52:15.891 --> 00:52:27.574]  Utopia, Texas is home to a small but mighty supplement company called Utopia Silver, who offers colloidal products produced in distilled water without use of animal protein, nitrates, or saline solutions.
[00:52:27.574 --> 00:52:33.316]  Because our colloidal silver is made up of nano-sized particles, it can be better utilized at the cellular level.
[00:52:33.336 --> 00:52:33.937]  I think so.
[00:52:56.135 --> 00:52:56.535]  We're good.
[00:53:24.113 --> 00:53:36.020]  The National Guard, part of NORTHCOM, publicly being dissolved right now into regular Army, is confiscating guns in Illinois statewide.
[00:53:36.020 --> 00:53:45.566]  The minute your state registration expires, even a day, you gotta have a card even on guns, they swap you in with the Army.
[00:53:45.566 --> 00:53:46.407]  That's a beta test.
[00:53:47.754 --> 00:53:49.515]  New Orleans was a beta test.
[00:53:49.515 --> 00:53:51.817]  Going into the nice neighborhoods, high and dry.
[00:53:51.817 --> 00:53:55.299]  Slamming people's heads in the concrete, taking their guns.
[00:53:55.299 --> 00:53:57.340]  See, now it's going to be nationwide.
[00:53:57.340 --> 00:53:58.061]  Hello, U.S.
[00:53:58.061 --> 00:53:58.741]  Army here, ma'am.
[00:53:58.741 --> 00:53:59.682]  Doing a courtesy check.
[00:53:59.682 --> 00:54:02.363]  We'd like to inspect your firearms.
[00:54:02.363 --> 00:54:05.105]  Those are in areas where you have a Second Amendment, like Dallas, Texas.
[00:54:05.105 --> 00:54:06.366]  It's the police doing it.
[00:54:06.366 --> 00:54:10.829]  It's in mainstream news that the military, regular army, will be working with your local police.
[00:54:10.829 --> 00:54:14.271]  High treason, the destruction of the republic in your face.
[00:54:15.325 --> 00:54:17.066]  But the public can't even find the U.S.
[00:54:17.066 --> 00:54:23.231]  on a map, so how are they going to be able to know that that's tyranny?
[00:54:23.231 --> 00:54:24.352]  Somehow we've got to stop this.
[00:54:24.352 --> 00:54:26.054]  I mean, this is just so bold.
[00:54:26.054 --> 00:54:27.535]  I'm going to cover it next hour.
[00:54:27.535 --> 00:54:30.497]  Great article by Paul Watson up on PrisonPlanet.com.
[00:54:30.497 --> 00:54:41.766]  Paul, you posted some videos from Police Day 2000 of troops coming up and telling cameramen to turn their cameras off, of practicing taking over the police stations and city halls and things.
[00:54:41.766 --> 00:54:44.749]  Will you add the video of them confiscating guns
[00:54:46.713 --> 00:54:47.253]  Yes.
[00:54:47.253 --> 00:54:48.294]  And then people don't believe it.
[00:54:48.294 --> 00:54:56.238]  Why don't you add the article from like three months ago where the governor of Illinois announced they're going to use army to confiscate guns?
[00:54:56.238 --> 00:54:59.099]  Well, they're just here to help, Alex.
[00:54:59.099 --> 00:55:02.301]  Yeah, well, I mean, but it doesn't matter if it's on national TV.
[00:55:02.301 --> 00:55:03.882]  Still doesn't exist.
[00:55:03.882 --> 00:55:04.602]  No, it doesn't.
[00:55:04.602 --> 00:55:07.044]  I mean, when we reported the
[00:55:09.184 --> 00:55:18.927]  Preachers and the pastors were being trained to pacify their congregation to not resist when martial laws implemented.
[00:55:18.927 --> 00:55:22.188]  You know, they all came out and said we were making it up.
[00:55:22.188 --> 00:55:29.730]  And then all the local TV news stations reported it, and then they said, well, it might be true, but there's nothing to worry about.
[00:55:29.730 --> 00:55:36.612]  And still to this day, what is it, two years after all the local TV stations reported on it,
[00:55:37.660 --> 00:55:47.087]  It's still listed on museumofhoaxes.com, one of these urban myth websites, as a likely hoax.
[00:55:47.087 --> 00:55:57.374]  And now they're going to have Mythbusters do a two-hour special on 9-11 Truth, they're having the National Geographic Channel, and they'll just get up there and lie, just like Museum of Hoaxes says we're lying.
[00:55:57.374 --> 00:56:00.536]  I mean, imagine what it's like to get secret FEMA documents
[00:56:01.354 --> 00:56:04.916]  And then to make calls to local preachers I know, and to say, how do you know about this?
[00:56:04.916 --> 00:56:06.697]  Yes, they came to me, but I refused.
[00:56:06.697 --> 00:56:09.399]  I know a local pastor of a large Baptist church.
[00:56:09.399 --> 00:56:13.021]  And to then talk to a deacon of another church, and I was sent all this.
[00:56:13.021 --> 00:56:19.345]  And then I had the pastor on the show, and then FEMA came and threatened him.
[00:56:19.345 --> 00:56:21.386]  Somehow tracked back.
[00:56:21.386 --> 00:56:24.548]  I mean, these were FEMA documents with names and phone numbers, folks!
[00:56:24.548 --> 00:56:26.489]  I have to sleep at night with this stuff!
[00:56:26.489 --> 00:56:29.671]  And the debunkers just lie and say we're making it up!
[00:56:29.671 --> 00:56:29.911]  Paul?
[00:56:30.979 --> 00:56:42.649]  I mean, Alex, this website said, quote, tellingly, the article doesn't provide any verifiable source for its claims, even though the whole document was linked in the article.
[00:56:42.649 --> 00:56:44.231]  And then all the comments below it.
[00:56:45.109 --> 00:56:50.775]  There's the source, and then here it is on local TV news, and it's just, they don't change any of this.
[00:56:50.775 --> 00:56:51.536]  They don't care!
[00:56:51.536 --> 00:56:55.079]  Hey, don't you little hired punks know something?
[00:56:55.079 --> 00:56:57.762]  Don't you understand that tyranny is acute?
[00:56:57.762 --> 00:56:59.784]  You're not going to be part of the winning team.
[00:56:59.784 --> 00:57:01.466]  The New World Order is going to bankrupt you too!
[00:57:03.243 --> 00:57:12.692]  Well, Alex, obviously what this is being sold on the pretext of is that the troops are just here to help in, you know, times of emergency if there's a disaster.
[00:57:12.692 --> 00:57:19.678]  They said in the Army Times it's going to be used for riot control and suppressing the people and helping at car wrecks.
[00:57:19.678 --> 00:57:21.180]  Well, what's wrong with the Army?
[00:57:21.180 --> 00:57:23.842]  They just life-flighted a little girl, you bastard!
[00:57:23.842 --> 00:57:26.344]  Well, look at what happened in Katrina.
[00:57:26.344 --> 00:57:27.866]  They weren't much help there, were they?
[00:57:29.019 --> 00:57:34.661]  Well, I just, you know, let me tell all the yuppies and all the idiots something right now.
[00:57:34.661 --> 00:57:41.583]  Folks, when governments bring trips in and point them at the government, that's who they're really menacing.
[00:57:41.583 --> 00:57:43.084]  Bad things happen, okay?
[00:57:43.084 --> 00:57:45.124]  This is so they can rape the daylights out of you.
[00:57:45.124 --> 00:57:45.704]  We'll be right back.
[00:57:45.704 --> 00:57:49.466]  Stay there, Paul.
[00:57:49.466 --> 00:57:53.007]  Thank you for listening to GCN.
[00:57:53.007 --> 00:57:55.367]  Visit GCNlive.com today.
[00:57:58.328 --> 00:58:04.054]  On September 11th, 2001, along with hundreds of my fellow troops, I went to Ground Zero.
[00:58:04.054 --> 00:58:05.276]  And we knew what to do.
[00:58:05.276 --> 00:58:07.378]  Or at least we thought we did.
[00:58:07.378 --> 00:58:13.745]  Truth Rising is a breakthrough 9-11 film that finally gives first responders a platform to tell their story.
[00:58:14.462 --> 00:58:23.307]  Whitman, EPA director on the 18th made a statement that the air was safe to breathe.
[00:58:23.307 --> 00:58:30.391]  This film follows the growing momentum of 9-11 truth as brave souls throughout the world take action against their global masters.
[00:58:30.391 --> 00:58:33.473]  He had his hand over the radio while he was getting a countdown.
[00:58:33.473 --> 00:58:38.636]  He takes his hand off and you hear 3, 2, 1 and it was boom, boom, boom, boom, boom.
[00:58:39.336 --> 00:58:42.438]  This is an emergency transmission worldwide.
[00:58:42.438 --> 00:58:48.342]  Download Truth Rising at PrisonPlanet.tv and aggressively spread it worldwide.
[00:58:48.342 --> 00:58:51.404]  Or order the DVD at Infowars.com.
[00:58:51.404 --> 00:59:00.590]  If we don't expose the government-sponsored terror, they're going to commit more acts and bring in martial law.
[00:59:00.590 --> 00:59:02.972]  Waging war on corruption.
[00:59:02.972 --> 00:59:05.754]  Alex Jones on the GCN Radio Network.
[00:59:12.381 --> 00:59:13.683]  Big Brother.
[00:59:13.683 --> 00:59:15.465]  Mainstream media.
[00:59:15.465 --> 00:59:17.208]  Government cover-ups.
[00:59:17.208 --> 00:59:18.790]  You want answers?
[00:59:18.790 --> 00:59:20.352]  Well, so does he.
[00:59:20.352 --> 00:59:24.558]  He's Alex Jones on the GCN Radio Network.
[00:59:24.558 --> 00:59:28.623]  And now, live from Austin, Texas, Alex Jones.
[00:59:32.740 --> 00:59:35.581]  I've been studying this.
[00:59:35.581 --> 00:59:40.883]  It looks like it's going to be at least 50,000 regularly stationed troops and then, according to Obama, one million
[00:59:57.802 --> 01:00:12.232]  Kind of like glorified security cops or community police like they have in England, where they come up and ask you questions, train you to be asked questions every day, harassed, train you to interact with the police constantly to be asked questions.
[01:00:12.232 --> 01:00:13.612]  They do this all over England.
[01:00:13.612 --> 01:00:16.815]  If you're in a park, just sitting there, they walk up and ask if you're a terrorist.
[01:00:16.815 --> 01:00:19.296]  They ask if you're a pedophile.
[01:00:19.296 --> 01:00:22.218]  It's just all social conditioning and it's all being announced.
[01:00:22.218 --> 01:00:26.541]  Paul Watson, in closing here, we'll have more reports out on PrisonPlanet.com about
[01:00:27.384 --> 01:00:30.926]  It really happened in India, in Mumbai.
[01:00:30.926 --> 01:00:33.848]  It's got all the earmarks of a staged event.
[01:00:33.848 --> 01:00:34.809]  Classical staged event.
[01:00:34.809 --> 01:00:36.530]  This is Obama's crises.
[01:00:36.530 --> 01:00:38.392]  We said it would be in Pakistan and India.
[01:00:38.392 --> 01:00:39.792]  Here it is.
[01:00:39.792 --> 01:00:43.635]  But just on the subject of this article you wrote, it's from the Washington Post.
[01:00:43.635 --> 01:00:47.278]  Washington Post, 20,000 more troops to be deployed for domestic security.
[01:00:47.278 --> 01:00:53.622]  Now how this works is, they announced one brigade six weeks ago, five weeks ago,
[01:00:54.261 --> 01:00:59.349]  And then in the article it really listed three brigades and a bunch of other units.
[01:00:59.349 --> 01:01:02.494]  Or around 15,000 troops.
[01:01:02.494 --> 01:01:03.375]  Now they're announcing 20,000.
[01:01:03.375 --> 01:01:07.361]  You watch, it'll be 50,000 within a year.
[01:01:07.361 --> 01:01:08.303]  And you will see them.
[01:01:08.303 --> 01:01:09.184]  They're gonna be everywhere.
[01:01:10.295 --> 01:01:16.762]  Again, just standing around doing nothing with machine guns, and they'll come out with police, ask you questions, it'll be on the news, people being questioned.
[01:01:16.762 --> 01:01:28.054]  I mean, going back six, seven years ago, at sporting events, high school games, they'll just have the army there searching people in Tennessee, and in Alabama, in the middle of nowhere, in Montana.
[01:01:28.054 --> 01:01:29.475]  It's just training you to be a slave!
[01:01:29.475 --> 01:01:30.336]  Line up, slave!
[01:01:30.336 --> 01:01:31.117]  Show me your papers!
[01:01:31.972 --> 01:01:35.634]  Little kids with their parents having their bags searched, training them to be a slave.
[01:01:35.634 --> 01:01:38.096]  The public schools are training them how to be prisoners.
[01:01:38.096 --> 01:01:39.657]  Paul Watson, closing comments on this.
[01:01:41.218 --> 01:01:42.319]  Well, that's right, Alex.
[01:01:42.319 --> 01:01:44.600]  I mean, look at what they did in Katrina.
[01:01:44.600 --> 01:01:45.940]  They weren't helping anyone.
[01:01:45.940 --> 01:01:47.861]  They were shooting alleged looters.
[01:01:47.861 --> 01:01:54.164]  They were shoving people around sports stadiums, you know, making pointless patrols on deserted streets.
[01:01:54.164 --> 01:02:03.068]  And in fact, the local politicians were using them as an armed escort to go back to their houses, which were even badly flooded, to rescue their possessions.
[01:02:03.068 --> 01:02:09.031]  While cops stood down and let their family members, mothers and people in nursing homes die over five days.
[01:02:09.691 --> 01:02:11.054]  Yeah, that's what they were used for.
[01:02:11.054 --> 01:02:18.891]  I mean, they deliberately botched the relief efforts for Katrina, then waited a week to provide the prefects for troops to come in.
[01:02:19.716 --> 01:02:24.320]  I mean, FEMA were preventing the trucks full of food, medicine, and water from getting through.
[01:02:24.320 --> 01:02:28.363]  And, you know, as we reported at the time, they cut the communication lines.
[01:02:28.363 --> 01:02:36.870]  The police had armed standoffs with FEMA, paramilitary police, climbing fences in the dead of night.
[01:02:36.870 --> 01:02:41.454]  This is after the hurricane hit, but before things even broke down, cutting all the lines.
[01:02:41.454 --> 01:02:44.357]  That's why the police all walked off the job.
[01:02:44.357 --> 01:02:46.859]  FEMA hit them and hit them hard with military precision.
[01:02:48.112 --> 01:02:54.995]  So it created the prefect to say we need the troops there, even though the local authorities could have dealt with it if they hadn't been sabotaged.
[01:02:54.995 --> 01:03:08.401]  Again, FEMA secretly, at over 50 locations, cutting power to police departments and fire departments, and local emergency, and with fire access, hacking down the police communication towers.
[01:03:08.401 --> 01:03:11.663]  Right, and this new deployment that's been in the Washington Post today,
[01:03:12.486 --> 01:03:25.397]  As we've reported, it's all codified under the John Warner Defense Authorization Act, which was repealed, but then Bush attached a signing statement to it saying, you know, he didn't feel bound by the repeal.
[01:03:25.397 --> 01:03:31.482]  So the question is, Obama has said he will reverse all these Bush signing statements.
[01:03:31.482 --> 01:03:35.465]  Will the John Warner Defense Authorization Act be one of them?
[01:03:35.465 --> 01:03:40.570]  With his actions on, you know, Gates and Hillary Clinton, it seems doubtful.
[01:03:41.130 --> 01:03:45.092]  Yeah, we should do a story about all of his wicked appointments now.
[01:03:45.092 --> 01:03:50.255]  I can't wait to ask Tarbly about his savior, Hillary, being appointed Secretary of State.
[01:03:50.255 --> 01:03:53.317]  We're moving to have her confirmed.
[01:03:53.317 --> 01:03:58.780]  We should do a story explaining the fact that he isn't going to reverse anything real.
[01:03:58.780 --> 01:04:01.301]  Paul Watson, I really appreciate your great work.
[01:04:01.301 --> 01:04:04.343]  Everybody should go get your story at PrisonPlanet.com right now.
[01:04:04.343 --> 01:04:05.244]  Thanks for joining us.
[01:04:05.244 --> 01:04:06.584]  Thanks, Alex.
[01:04:06.584 --> 01:04:07.065]  There he goes.
[01:04:08.103 --> 01:04:09.764]  Hello friends, this is Alex Jones.
[01:04:09.764 --> 01:04:14.529]  I've told you for a long time it's important to be self-sufficient, and today that's more important than ever.
[01:04:14.529 --> 01:04:17.491]  We need to be independent, and food and water is the key.
[01:04:17.491 --> 01:04:20.534]  You'll never have to stand in a bread line if you have your own bread.
[01:04:20.534 --> 01:04:25.258]  You'll never have to go to the Superdome and beg for FEMA to take care of your family in any emergency.
[01:04:25.478 --> 01:04:26.658]  If you simply prepare.
[01:04:26.658 --> 01:04:30.400]  Our elected representatives wanted a good ol' boy bailout for the special interest.
[01:04:30.400 --> 01:04:32.441]  So they ignored your screams not to do it.
[01:04:32.441 --> 01:04:34.281]  They turned off the telephones and email.
[01:04:34.281 --> 01:04:38.243]  They voted to print 850 billion dollars at least out of thin air.
[01:04:38.243 --> 01:04:41.064]  This money now owns the American and European banks.
[01:04:41.064 --> 01:04:47.266]  The exploding inflation that is now guaranteed will slash your life savings to nothing and blast the cost of necessities.
[01:04:47.266 --> 01:04:50.207]  Particularly food, beyond many Americans reach.
[01:04:50.207 --> 01:04:54.669]  In pre-Nazi Germany superinflation, the cost of a loaf of bread doubled every two days.
[01:04:54.949 --> 01:04:57.290]  Until it reached over 4 billion marks.
[01:04:57.290 --> 01:05:01.753]  Food prices are skyrocketing so fast, there seems as if there may be no end in sight.
[01:05:01.753 --> 01:05:07.436]  The private banks merging with our government are refusing to loan grocery stores enough money to restock their shelves.
[01:05:07.436 --> 01:05:10.677]  The stores have less food, but jack up prices to stay in business.
[01:05:10.677 --> 01:05:13.819]  Whatever happens in America, we need to be prepared and be ready.
[01:05:14.019 --> 01:05:15.841]  Everything is zeroing in on food.
[01:05:15.841 --> 01:05:19.925]  One-third of Americans have to choose between buying food and paying for other necessities.
[01:05:19.925 --> 01:05:24.049]  My friends, whatever it takes, get prepared, get self-sufficient, get food.
[01:05:24.049 --> 01:05:31.596]  For everybody out there listening, it's very important for you to understand that by having a supply of storable food, the government, the new old order, has a lot less control over you.
[01:05:31.596 --> 01:05:35.540]  And so it's a mindset, a mindset of self-sufficiency and preparedness.
[01:05:35.540 --> 01:05:38.403]  No one is going to take care of your family in the final equation but you.
[01:05:38.743 --> 01:05:45.746]  You know eFoodsDirect.com is still able to ship storable food that's safe from E. coli, Salmonella, genetic alteration, or Chinese imports.
[01:05:45.746 --> 01:05:49.027]  And they do it at almost half the cost of last year's grocery prices.
[01:05:49.027 --> 01:05:54.169]  Call 1-800-409-5633 or on the web go to eFoodsDirect.com.
[01:05:54.169 --> 01:06:00.431]  Visit eFoodsDirect.com and look over the fine list of high quality, freeze-dried, and dehydrated foods they have to offer.
[01:06:00.431 --> 01:06:01.512]  Watch the free videos.
[01:06:01.752 --> 01:06:06.797]  Look at their online catalog or give them a call at 1-800-409-5633.
[01:06:06.797 --> 01:06:11.782]  Again, 800-409-5633 or on the web at efoodsdirect.com.
[01:06:11.782 --> 01:06:12.923]  Take action today.
[01:06:12.923 --> 01:06:15.586]  The first step is getting storable food.
[01:06:15.586 --> 01:06:21.051]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[01:06:21.051 --> 01:06:23.273]  Because there's a war on for your mind.
[01:06:32.943 --> 01:06:45.013]  More US troops to be deployed for domestic security, to work with local police and crowd control and law enforcement activities, as well as disaster and anti-terrorism.
[01:06:45.013 --> 01:06:57.883]  This whole thing is designed and built and set up to not just suppress the American people, but also to take over governorships, to take over states and the congressional legislature, the Congress.
[01:06:58.983 --> 01:07:09.751]  Remember, six weeks ago, now almost eight trillion dollars stolen by the offshore private banks of the Banker Takeover Bill, they threatened martial law.
