[00:00:00.109 --> 00:00:01.190]  You're listening to GCN.
[01:08:55.147 --> 01:08:56.308]  Shut up!
[01:08:56.928 --> 01:09:02.371]  Do not attempt to think or depression may occur.
[01:09:05.813 --> 01:09:07.414]  Curfews at 7 p.m.
[01:09:07.554 --> 01:09:09.376]  start after work.
[01:09:10.316 --> 01:09:18.081]  Anyone caught outside the gates of their subdivision sectors after curfew will be shot.
[01:09:19.682 --> 01:09:20.703]  Remain calm.
[01:09:21.704 --> 01:09:23.465]  Do not panic.
[01:09:23.485 --> 01:09:29.809]  Your neighborhood WATS officer will be by to collect urine samples in the morning.
[01:09:31.216 --> 01:09:38.601]  Anyone caught interfering with the collection of urine samples will be shot.
[01:09:39.202 --> 01:09:41.703]  Stay in your home.
[01:09:41.904 --> 01:09:43.385]  Remain calm.
[01:09:44.065 --> 01:09:48.388]  The number one enemy of progress is question.
[01:09:49.088 --> 01:09:55.553]  National security is more important than individual will.
[01:09:55.793 --> 01:09:59.816]  All sports broadcasts will proceed as normal.
[01:10:00.556 --> 01:10:06.438]  No more than two people may gather anywhere without permission.
[01:10:06.758 --> 01:10:10.940]  Use only the drugs prescribed by your boss or supervisor.
[01:10:12.100 --> 01:10:14.101]  Shut up!
[01:10:14.181 --> 01:10:15.281]  Be happy.
[01:10:15.361 --> 01:10:17.782]  Obey all orders without question.
[01:10:18.182 --> 01:10:20.903]  The comfort you've demanded is now mandatory.
[01:10:20.943 --> 01:10:21.303]  Be happy.
[01:10:24.253 --> 01:10:29.896]  Now, in England and many areas of the U.S., you're not allowed more than groups of two to three people to gather.
[01:10:30.116 --> 01:10:32.337]  Martial law is incrementally being put into place.
[01:10:32.437 --> 01:10:34.779]  Most of your local departments have been covertly federalized.
[01:10:34.799 --> 01:10:35.839]  Your police have been corrupted.
[01:10:36.480 --> 01:10:38.240]  Your police chiefs have been covertly paid off.
[01:10:38.280 --> 01:10:42.843]  A few have gone public and talked about the attempted bribery by CIA, Army, Delta Force.
[01:10:44.736 --> 01:10:47.639]  And I just wanted to briefly play the first part of this CNN piece again.
[01:10:47.699 --> 01:10:50.022]  We're in a town, and guaranteed it is, federal folks.
[01:10:50.042 --> 01:10:52.585]  This is where they're getting the ideas, where they're getting the training.
[01:10:52.605 --> 01:10:55.768]  Oh, there's been a few shootings, so don't leave your house even during the day.
[01:10:56.209 --> 01:10:57.590]  Don't even be in your yard.
[01:10:58.731 --> 01:11:04.578]  Forget what Jell-O-The-Opera joked about, you know, 15 years ago about, uh, don't leave your subdivision sectors.
[01:11:05.206 --> 01:11:05.866]  No, no, no, no, no.
[01:11:06.166 --> 01:11:09.707]  And of course, under Homeland Security, it is Neighborhood Watch spying on you, watching you.
[01:11:10.367 --> 01:11:11.027]  So here it is.
[01:11:11.687 --> 01:11:23.089]  Because of all the recent crime in Helena, West Helena, we're talking about robberies, home invasions, loitering, shootings, the mayor of Helena, West Helena, has decided to impose a curfew, but only in certain areas.
[01:11:23.369 --> 01:11:26.790]  And that applies for everyone, no matter the age, and no matter the time.
[01:11:27.230 --> 01:11:31.011]  If you're caught violating curfew, there's a chance you could wind up behind bars.
[01:11:31.211 --> 01:11:33.491]  We're afraid that somebody's going to get seriously hurt.
[01:11:34.231 --> 01:11:35.451]  Alright, there we go.
[01:11:35.491 --> 01:11:35.912]  Stop it there.
[01:12:01.238 --> 01:12:02.779]  Now, where are bullets gonna go?
[01:12:02.839 --> 01:12:05.860]  Like these magic bullets are flying around like the Kennedy assassination.
[01:12:06.540 --> 01:12:06.960]  I looked it up.
[01:12:06.980 --> 01:12:09.001]  There's been a couple murders the last few months there.
[01:12:09.461 --> 01:12:10.681]  Drug dealers shooting each other.
[01:12:10.721 --> 01:12:14.062]  The government ships in the drugs to create the crisis to begin with.
[01:12:14.382 --> 01:12:18.984]  And they will selectively, day or night, decide if you're allowed to be out or you'll be taken into the FEMA camp.
[01:12:19.721 --> 01:12:19.901]  I don't
[01:12:39.198 --> 01:12:39.739]  We're good to go.
[01:13:01.983 --> 01:13:05.044]  I was asked by an Austin police officer what I was doing in the mall yesterday.
[01:13:05.344 --> 01:13:08.445]  He walked over and said, Alex, what are you doing there?
[01:13:08.466 --> 01:13:09.446]  You're supposed to be on the radio.
[01:13:09.506 --> 01:13:10.266]  And I thought he was joking.
[01:13:10.306 --> 01:13:10.846]  I smiled at him.
[01:13:10.866 --> 01:13:13.027]  He kind of looked at me like, what are you doing here?
[01:13:14.108 --> 01:13:15.668]  And I said, I'm buying a pair of sunglasses.
[01:13:17.089 --> 01:13:19.890]  So that's America, ladies and gentlemen.
[01:13:19.950 --> 01:13:22.991]  That's what things have turned into in this country.
[01:13:23.593 --> 01:13:30.859]  And they've built the FEMA emergency management centers, the fusion centers, the local emergency centers are really federal, moving the National Guard into them.
[01:13:31.240 --> 01:13:34.743]  This is the last decade plus, a long, covert operation.
[01:13:35.487 --> 01:13:37.588]  Doesn't matter what administration's in.
[01:13:37.868 --> 01:13:39.328]  They use the neocons as fronts.
[01:13:39.348 --> 01:13:42.929]  There's a darker military-industrial complex by the private banks above us.
[01:13:43.449 --> 01:13:46.830]  Over the next hour and 45 minutes, we're joined by Webster Griffin Tarbly.
[01:13:47.150 --> 01:13:50.671]  I wanted to get his take on what happened in Russia and Georgia.
[01:13:51.071 --> 01:13:54.012]  I wanted to get his analysis of the ongoing political campaign.
[01:13:54.472 --> 01:13:56.853]  Now it looks like Hillary's going to be the running mate of Barack Obama.
[01:13:56.893 --> 01:13:57.473]  How can that be?
[01:13:57.513 --> 01:14:00.934]  The woman in shining armor with the evil Barack Obama.
[01:14:01.434 --> 01:14:02.335]  It's all stage, folks.
[01:14:02.775 --> 01:14:04.556]  And I also want to get his take on the martial law.
[01:14:04.576 --> 01:14:13.060]  In fact, let's talk about this gearing up into the police state, this martial law being incrementally accelerated and ratcheted up here in the U.S.
[01:14:13.260 --> 01:14:14.220]  Webster, good to have you on.
[01:14:14.540 --> 01:14:15.080]  Hello, Alex.
[01:14:15.140 --> 01:14:15.601]  How are you?
[01:14:15.941 --> 01:14:16.321]  You bet.
[01:14:16.361 --> 01:14:16.761]  I should have.
[01:14:16.781 --> 01:14:20.223]  We're also carrying your new book, Obama, the Postmodern Coup.
[01:14:20.943 --> 01:14:21.884]  We have a few left.
[01:14:22.084 --> 01:14:23.384]  The first edition is almost sold out.
[01:14:23.404 --> 01:14:26.726]  The second is about to come out, but we have it available at InfoWars.com.
[01:14:26.766 --> 01:14:28.347]  Webster, first, what you heard, CNN,
[01:14:29.605 --> 01:14:33.269]  I would recommend that we supplement awareness of everything that you've said, which of course is real and valid.
[01:14:44.409 --> 01:14:52.535]  With another dimension, which is not the top-down, police state, dictatorial, totalitarian dimension, but the fascist dimension.
[01:14:52.575 --> 01:14:53.816]  And this is fundamentally different.
[01:14:54.276 --> 01:15:01.421]  This is a grassroots, anti-authoritarian movement of goons, thugs, hooligans,
[01:15:02.194 --> 01:15:06.056]  And fervently idealistic students, a lot of them left liberals.
[01:15:06.857 --> 01:15:13.881]  Lemmings, zombies, Kool-Aid drinkers, Manson cultists, Hari Krishnas, whatever you want to call it.
[01:15:14.301 --> 01:15:15.662]  That is the Obama campaign.
[01:15:17.408 --> 01:15:28.811]  The history of fascism indicates that a point is reached where the army, well, first of all, where the police are not enough to quell a mass upsurge.
[01:15:29.251 --> 01:15:37.394]  The army cannot be relied on because the history of rulers is that you send in a division and it goes over to the revolutionary side.
[01:15:37.414 --> 01:15:45.036]  And you've got to bring in the youth brigade, you've got to give the petty masses petty power, and that's exactly, but my point is, is that
[01:15:45.774 --> 01:15:46.875]  We can blame this on Obama.
[01:15:46.915 --> 01:15:48.075]  I'm not saying he's good, Webster.
[01:15:48.655 --> 01:15:56.619]  The point is, going back at least 25 years, they've had a slow creep into getting citizens involved in the Tattletale squads, into the enforcement squads.
[01:15:57.099 --> 01:16:01.401]  Now they're co-opting the environmental movement to be their enforcement squads.
[01:16:02.921 --> 01:16:04.282]  So you're absolutely right.
[01:16:04.822 --> 01:16:11.125]  My point is, you're saying Obama, Obama, and I agree he's the figurehead for a very virulent form of this, but
[01:16:12.483 --> 01:16:18.045]  You know, going back to George Bush Sr., Bill Clinton, they've been setting up... McCain's called for youth brigades now.
[01:16:18.226 --> 01:16:18.546]  Go ahead.
[01:16:19.406 --> 01:16:27.690]  I would just say that Obama is, if you look at the political landscape, there's only one political figure with a mass-based fascist movement.
[01:16:28.190 --> 01:16:28.930]  And that's Obama.
[01:16:29.230 --> 01:16:30.291]  McCain doesn't have one.
[01:16:30.811 --> 01:16:31.611]  Bush doesn't have one.
[01:16:31.651 --> 01:16:32.152]  It's a joke.
[01:16:32.252 --> 01:16:33.292]  Clinton doesn't have one.
[01:16:33.712 --> 01:16:34.953]  No other Democrat has one.
[01:16:35.473 --> 01:16:39.138]  I just spent the weekend at the Puma Convention here in Washington, D.C.
[01:16:39.538 --> 01:16:52.153]  This is the anti-Obama Democrats, and I think this is an extremely useful thing to fight Obama up to the time of the convention, to try to stop him at the convention, and if he gets the Democratic nomination, then to defeat him.
[01:16:52.214 --> 01:16:54.797]  I think this is a real distinction.
[01:16:55.197 --> 01:17:07.247]  History shows that there's a huge difference between just another bourgeois politician, no matter how bellicose, no matter how oppressive, no matter how corrupt, and something that gets you into fascism.
[01:17:07.287 --> 01:17:11.290]  With Obama, you've got something like a Green Corps.
[01:17:11.650 --> 01:17:13.872]  You've got a Homeland Security Corps.
[01:17:14.472 --> 01:17:17.293]  And you've got Al Gore's famous Green Army.
[01:17:17.653 --> 01:17:22.695]  So the difference is one way the FBI comes and harasses you or the kinds of things you were talking about.
[01:17:23.075 --> 01:17:29.458]  The other side is a gang of goons and thugs come and burn you out and kill you or lynch you or whatever it is.
[01:17:30.118 --> 01:17:42.465]  And the idea is that the police state gets popular cover, anti-authoritarian or even left or radical cover, out of the fact that you've got these Obama bots that are in action.
[01:17:42.505 --> 01:17:49.028]  I heard stories from people who had been in the Texas Democratic Caucuses, as well as the Iowa ones.
[01:17:49.508 --> 01:17:54.151]  The way that Obama won those caucuses is with intimidation, with threats.
[01:17:54.611 --> 01:18:00.072]  With locking the doors, with pushing people, beating them up in some cases, threatening to beat them up.
[01:18:00.752 --> 01:18:13.595]  And when you go to the internet, people who have been blogging against Obama report that they are getting massive cyber warfare, denial of service attacks, attempts to overwhelm their cell phones, and so on down the line.
[01:18:13.615 --> 01:18:16.876]  And then in Germany they ordered the Germans to not allow any signs
[01:18:17.496 --> 01:18:22.000]  Pro or con, and the police did beat up people with signs that are under Obama's orders.
[01:18:22.460 --> 01:18:25.102]  Yes, right, and it's just amazing.
[01:18:25.142 --> 01:18:28.985]  So, I would say, you basically have two classes of politicians.
[01:18:29.386 --> 01:18:37.072]  You have the old style ones, however bad they are, of course they're very bad, as you're pointing out, but the Bushes, the McCains, the Clintons, that's one thing.
[01:18:37.152 --> 01:18:37.872]  That's bad enough.
[01:18:38.273 --> 01:18:43.377]  But then when you get into the area of this scurrilous, gutter-snipe,
[01:18:43.937 --> 01:18:44.237]  I think?
[01:19:03.346 --> 01:19:16.016]  And this has been a tremendous deterioration, and now it's too late to roll it back, because the genius of fascism, of course, is that it goes out and destroys the institutions that might resist the things that you're talking about.
[01:19:16.076 --> 01:19:23.241]  So far, not that many institutions have been crushed by the measures that you're talking about, but with Obama and the Green Corps, that will begin.
[01:19:23.441 --> 01:19:29.626]  Well, I'm sorry to say, the mainstream media, the corporates, have been behind him, so that's the big strike against him, and
[01:19:30.888 --> 01:19:42.469]  You are right in saying that he's the only one that gives any support to the government and the corrupt system, and I've heard mainstream pundits say that
[01:19:43.473 --> 01:19:49.519]  We need Obama to bring people back into government, back into trusting the state, into infusing it with new blood.
[01:19:50.039 --> 01:19:52.722]  And so he would give a new lease on life to the New World Order.
[01:19:53.142 --> 01:20:00.630]  They also say that right now they complain, Andrew Sullivan complained in the Atlantic Magazine last December in an issue with Obama on the cover.
[01:20:00.990 --> 01:20:01.991]  And then the White House said...
[01:20:16.664 --> 01:20:19.366]  That Obama will be tested by, quote, an attack.
[01:20:19.646 --> 01:20:24.489]  Then he can pose as a savior when we're hit by a nuke or a bioweapon and then be our new dictator.
[01:20:24.529 --> 01:20:27.511]  And after all, he's black, so blacks can do no wrong.
[01:20:27.991 --> 01:20:28.971]  Everything's going to be fine.
[01:20:29.012 --> 01:20:29.732]  Webster Tarbley.
[01:20:30.032 --> 01:20:36.236]  On the average, Americans work between 45 to 50 years hoping to build up enough wealth to retire and live out their golden years.
[01:20:36.716 --> 01:20:44.482]  Unfortunately, with taxation, the rising cost of food, energy, housing, and medical, many retirees are forced to live below the poverty line.
[01:20:44.822 --> 01:20:52.708]  Is this a flaw for the enterprise, or is our monetary unit we call the Federal Reserve Note forcing us into perpetual debt, ensuring inflation and higher taxes?
[01:20:52.988 --> 01:20:57.752]  These questions and more can be answered by reading G. Edward Griffin's book, The Creature from Jekyll Island.
[01:20:58.072 --> 01:21:02.794]  Congressman Ron Paul states it's what every American needs to know about central bank power.
[01:21:03.294 --> 01:21:07.156]  A gripping adventure into the secret world of international banking cartel.
[01:21:07.656 --> 01:21:08.676]  Hi, this is Ted Anderson.
[01:21:08.736 --> 01:21:12.758]  I will give a silver dollar from the early 1900s to anyone who purchases this book.
[01:21:13.238 --> 01:21:17.621]  Call 1-800-686-2237 and order a copy today.
[01:21:18.141 --> 01:21:20.703]  It's critical that the public be made aware of the system.
[01:21:21.123 --> 01:21:23.245]  Call and order your copy today at 1-800-686-2237.
[01:21:23.385 --> 01:21:26.167]  That's 1-800-686-2237.
[01:21:26.267 --> 01:21:31.070]  Our beloved Republic is on her knees.
[01:21:31.230 --> 01:21:34.713]  The forces of globalism are destroying national sovereignty worldwide.
[01:21:34.733 --> 01:21:36.674]  But in Liberty's darkest hour, there is hope.
[01:21:37.294 --> 01:21:40.035]  The first time in modern history, the people are beginning to wake up.
[01:21:40.335 --> 01:21:45.797]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[01:21:46.077 --> 01:21:50.059]  We have a short time frame to fully awaken and energize the people to meet this threat.
[01:21:50.319 --> 01:21:55.241]  In the Info War, PrisonPlanet.TV is a powerful weapon in the battle to regain our freedom.
[01:21:55.521 --> 01:21:58.242]  PrisonPlanet.TV is a vault of forbidden information.
[01:21:58.582 --> 01:22:05.407]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[01:22:05.788 --> 01:22:11.612]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[01:22:11.772 --> 01:22:16.256]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[01:22:16.636 --> 01:22:19.101]  The Info War is waiting for you to set it free.
[01:22:19.441 --> 01:22:21.105]  Join PrisonPlanet.tv.
[01:22:21.505 --> 01:22:23.249]  Burn the info bombs to disk.
[01:22:23.489 --> 01:22:25.312]  Put them on the file sharing networks.
[01:22:25.633 --> 01:22:27.056]  Bring down the new world order.
[01:22:27.416 --> 01:22:28.158]  PrisonPlanet.tv
[01:22:29.947 --> 01:22:33.270]  It is now time to reign in evil and bring them to justice.
[01:22:33.710 --> 01:22:38.353]  Through the authority that has been delegated to us, it is time to destroy the destroyers.
[01:22:38.754 --> 01:22:43.978]  The number of the mounted troops was 200 million, the vast majority of the population of the U.S.
[01:22:44.178 --> 01:22:54.706]  Though the people of the U.S., where their numbers and influence are strongest, have primary responsibility for reigning them in and bringing them to justice, all nations will participate since they reside the world over.
[01:22:55.186 --> 01:22:59.207]  They are called Illuminati, elite, proponents of the New World Order.
[01:22:59.588 --> 01:23:02.048]  They oppose everything that is God and truth.
[01:23:02.368 --> 01:23:05.610]  They are of the line that was disinherited 2,000 years ago.
[01:23:05.930 --> 01:23:18.454]  Everything they have built over the centuries, the wealth they have accumulated, the power they have established, the poisoning of the masses, the destruction of the Earth and mankind, we will undo through the authority that has now been delegated to us.
[01:23:18.914 --> 01:23:22.436]  Visit our website at unveilingthem.com.
[01:23:22.657 --> 01:23:26.639]  That's U-N-V-E-I-L-I-N-G them dot com.
[01:23:26.939 --> 01:23:28.220]  The message of his kingdom.
[01:23:31.202 --> 01:23:33.104]  We live in a world of vanishing privacy.
[01:23:33.344 --> 01:23:40.869]  The added threat of invisible radio waves sending out personal information to anyone willing to receive them makes our privacy as citizens even less secure.
[01:23:41.189 --> 01:23:44.671]  The RFID tags and ID cards have been proven to be not secure.
[01:23:44.931 --> 01:23:48.614]  Thieves are able to read information stored on these tags to steal your identity.
[01:23:50.649 --> 01:23:51.129]  I think so.
[01:24:11.918 --> 01:24:15.841]  Including bug detectors, camera finders, countermeasure equipment, and night vision gear.
[01:24:16.341 --> 01:24:20.684]  Prospy.com is your source for high quality spy and security equipment.
[01:24:21.024 --> 01:24:23.446]  Visit us online at prospy.com.
[01:24:23.686 --> 01:24:26.148]  That's prospy.com today!
[01:24:56.623 --> 01:24:58.704]  Alright Webster, let's keep going with Obama.
[01:24:58.744 --> 01:25:16.751]  I want to break down what elite is behind him, but I really want to get your expertise because you know a lot about Eastern Europe, Central Asia, the Caucasus, but what we just saw in the last five days with the sneak attack by the Georgians, backed by NATO, the US, and the Israelis,
[01:25:17.698 --> 01:25:19.879]  I really doubt she'll be his running mate.
[01:25:19.919 --> 01:25:21.240]  I don't see much indication of that.
[01:25:37.336 --> 01:25:38.797]  Well, I don't believe so.
[01:25:39.097 --> 01:25:48.003]  I think there's a profound hatred by the Wall Street groups themselves of Mrs. Clinton, because they've put all their money into Obama.
[01:25:48.023 --> 01:25:53.306]  It's about a third of a billion dollars so far, and they've been stabbing Clinton in the back.
[01:25:53.366 --> 01:25:59.330]  Clinton, up until about December, had seemed to be the candidate of Wall Street, but that turned out not to be the case.
[01:25:59.890 --> 01:26:16.561]  So what you've got now is the Rockefeller, Soros, Bilderberg, Trilateral, Rand Corporation, Council on Foreign Relations, Skull and Bones, Chicago School, Foundations, the guys of the Ford Foundation, all of this aligning.
[01:26:16.601 --> 01:26:19.803]  You can hear the Foundations, by the way, on National Public Radio.
[01:26:19.843 --> 01:26:21.444]  If you want to know what the Foundations think,
[01:26:21.864 --> 01:26:27.630]  We have foundation-funded oligarch radio, NPR and PBS on the TV, right?
[01:26:27.650 --> 01:26:36.039]  Whatever Bill Moyers does, he's the spokesman for this huge power of the family fondue that are now ensconced in the foundations.
[01:26:40.060 --> 01:26:40.940]  Yes, absolutely.
[01:26:41.001 --> 01:26:42.921]  You know, he was the spokesman for Johnson.
[01:26:42.962 --> 01:26:45.123]  He was selling the Vietnam War back then.
[01:26:45.783 --> 01:26:52.566]  And he is, I think, one of the leading operatives of this foundation universe, which is what has produced Obama.
[01:26:52.666 --> 01:26:59.810]  Obama is a racist provocateur, a race invader, or race monger, or I would say poverty pimp.
[01:27:00.170 --> 01:27:05.052]  When Obama says he was a community organizer, what in the world does that mean?
[01:27:05.072 --> 01:27:06.953]  I was a poverty... He was a race...
[01:27:08.513 --> 01:27:09.073]  I think?
[01:27:26.084 --> 01:27:51.344]  Well I agree, look at what the Great Society did, it basically destroyed, you had black illegitimacy at 10%, now it's over 90%, it's totally wrecked those communities and we know, going back to Margaret Sanger, with the letters to the Colgates and others, saying we've got to hire blacks to go in so we can sterilize them and kill them, these black weeds only trust other blacks, so we've got to create a cadre of foundation blacks that serve us.
[01:27:51.824 --> 01:27:53.965]  Yeah, this is a factor.
[01:27:54.025 --> 01:27:59.768]  I would, however, point to the great turning point in United States history, the great U-turn, is under Carter.
[01:28:00.269 --> 01:28:06.392]  And Carter, of course, is a trilateral puppet, selected by Brzezinski personally, approved by David Rockefeller.
[01:28:07.052 --> 01:28:09.073]  A similar operation to what we have today.
[01:28:09.133 --> 01:28:11.234]  Jimmy, who comes out of nowhere... Why did they destroy him then?
[01:28:11.274 --> 01:28:13.636]  I mean, I don't think Carter himself is bad.
[01:28:13.696 --> 01:28:14.776]  Carter is bad, yes.
[01:28:14.936 --> 01:28:16.457]  Carter, look at those speeches.
[01:28:16.497 --> 01:28:18.038]  Go back and look at the Malez speech.
[01:28:18.438 --> 01:28:24.902]  Go back and look at Carter's rage at the American people saying the energy crisis is real and you better believe it.
[01:28:24.962 --> 01:28:28.004]  Now, this is also very interesting in terms of trilateral mentality.
[01:28:28.484 --> 01:28:32.126]  Carter's famous Malez speech, the crisis of spirit,
[01:28:32.666 --> 01:28:43.696]  of July 1979 is essentially an incompetent, failed president, blaming the American people for the fact that we have an incompetent ruling elite.
[01:28:44.056 --> 01:28:46.498]  The Wall Street ruling class is incompetent.
[01:28:46.819 --> 01:28:48.440]  They're incapable of governing.
[01:28:48.700 --> 01:28:54.105]  They have destroyed the greatest economic power in the world, and this is precisely the point.
[01:28:54.545 --> 01:28:57.228]  Under Carter, you have Brzezinski running this
[01:28:57.988 --> 01:29:04.235]  Lunatic, adventurist, anti-Soviet, pro-Islamic fundamentalist foreign policy featuring Khomeini.
[01:29:04.275 --> 01:29:04.876]  That's one side.
[01:29:05.256 --> 01:29:14.046]  The other side, of course, is Paul Adolf Volcker at the Federal Reserve with a 22% prime rate, the highest in American history, at least recent history.
[01:29:14.646 --> 01:29:17.528]  And, of course, for most of us, 22% is the prime rate.
[01:29:17.568 --> 01:29:18.229]  We don't get that.
[01:29:18.269 --> 01:29:20.350]  We get 30% or 35%.
[01:29:21.091 --> 01:29:24.473]  And this is, of course, when the racket of credit cards usually began.
[01:29:24.493 --> 01:29:28.276]  And it is when the United States began to de-industrialize.
[01:29:28.776 --> 01:29:36.381]  The factories that could not be destroyed by Hitler, Mussolini, Tojo, Stalin, and Mao were destroyed by vultures.
[01:29:36.421 --> 01:29:40.664]  Yes, the neo-liberal de-industrialization for control of the population.
[01:29:40.725 --> 01:29:41.245]  Neocerptom.
[01:29:41.845 --> 01:29:53.034]  And the idea of a low-wage economy, union-busting, the labor movement in full retreat... But all covered with an envelope, all covered with an envelope of liberalism.
[01:29:53.515 --> 01:29:55.276]  And left covered, this is exactly it.
[01:29:55.716 --> 01:30:05.164]  Under environmentalism, the limits of growth, the era of scarcity, and of course in foreign policy, human rights and humanitarian concerns.
[01:30:05.184 --> 01:30:05.984]  All right, let's just stay there.
[01:30:06.044 --> 01:30:07.686]  I totally agree with you on the analysis.
[01:30:08.286 --> 01:30:09.667]  We want to get all your perspectives on it.
[01:30:09.707 --> 01:30:17.412]  Let's explain to people this whole Malthusian, social Darwinistic world system and how it controls both the left and the right and break that down.
[01:30:20.394 --> 01:30:21.314]  We're on the march.
[01:30:21.795 --> 01:30:23.376]  The empire's on the run.
[01:30:24.296 --> 01:30:26.998]  Alex Jones and the GCN Radio Network.
[01:30:30.422 --> 01:30:33.548]  A day unlike any other in the long course of American history.
[01:30:33.649 --> 01:30:36.735]  A terrorist act of war against this country.
[01:30:37.136 --> 01:30:38.799]  The enemy struck America on September 11th.
[01:30:39.756 --> 01:30:40.797]  But who is the enemy?
[01:30:41.317 --> 01:30:41.838]  Bin Laden.
[01:30:42.098 --> 01:30:43.158]  This is his MO.
[01:30:43.178 --> 01:30:44.459]  We have to look to the Middle East.
[01:30:44.479 --> 01:30:46.141]  We have to look to Osama Bin Laden.
[01:30:46.461 --> 01:30:53.205]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[01:30:53.606 --> 01:30:54.066]  Some U.S.
[01:30:54.106 --> 01:30:59.870]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[01:31:00.450 --> 01:31:03.893]  I'm aware that some Israeli citizens have been detained.
[01:31:04.133 --> 01:31:14.180]  Bin Laden's connections to the CIA, the hijacker's ties to the FBI, the Saudi Arabian connection, the Israeli intelligence network, warnings and war games, the shadow government, and much, much more.
[01:31:14.420 --> 01:31:15.181]  Fabled enemies.
[01:31:15.661 --> 01:31:22.966]  Get the DVD at InfoWars.com, or see it in super high quality, along with hundreds of other titles at PrisonPlanet.tv.
[01:31:23.146 --> 01:31:26.769]  Either you are with us, or you are with the terrorists.
[01:31:30.157 --> 01:31:33.201]  You ever have one of those days where everything goes right?
[01:31:33.582 --> 01:31:35.644]  First, I get the best parking space at work.
[01:31:35.885 --> 01:31:38.908]  Tonight, I have a date with a very lovely Rachel.
[01:31:39.189 --> 01:31:45.677]  And today, I gave a killer presentation in Sydney, finalized the contract in London, and demoed our new product in Boston.
[01:31:46.078 --> 01:31:48.201]  Online, from my desk, with Webex.
[01:31:48.681 --> 01:31:51.743]  Webex lets me take meetings and give presentations from my desk.
[01:31:51.983 --> 01:31:56.606]  I just talk to clients on the phone and they watch what's happening on my desktop from their desktop.
[01:31:56.766 --> 01:32:00.468]  So I can travel the world and still be here for my date tonight with Rachel.
[01:32:00.688 --> 01:32:02.229]  Travel less, meet online.
[01:32:02.329 --> 01:32:04.831]  Go to Webex.com and try Webex free.
[01:32:04.991 --> 01:32:10.614]  Just click the radiographic and enter promo code 500 to get a free trial and a free webcam too.
[01:32:10.935 --> 01:32:14.377]  Remember that code 500 to qualify for the free webcam.
[01:32:15.157 --> 01:32:19.241]  Yes, now part of Cisco and used by more than five and a half million people every month.
[01:32:19.361 --> 01:32:20.041]  Give it a try.
[01:32:20.322 --> 01:32:20.662]  Free.
[01:32:20.922 --> 01:32:23.144]  Go to WebEx.com and enter the promo code 500.
[01:32:23.404 --> 01:32:26.247]  W-E-B-E-X.com.
[01:32:26.347 --> 01:32:27.748]  Free webcams available while supplies last.
[01:32:27.788 --> 01:32:28.709]  Terms and restrictions apply.
[01:32:28.729 --> 01:32:29.570]  See website for details.
[01:32:30.228 --> 01:32:33.030]  Have you ever thought about what's in your shampoo, soap, or detergent?
[01:32:33.050 --> 01:32:38.554]  How about chlorides, dyes, ethanol, sulfates, sodium, formaldehydes, and more?
[01:32:38.834 --> 01:32:44.158]  Even fragrance can indicate the presence of some 4,000 separate ingredients, most of which are synthetic.
[01:32:44.558 --> 01:32:45.699]  Hi, this is Alex Jones.
[01:32:46.040 --> 01:32:54.946]  I was shocked when I discovered I could be inhaling these additives that can lead to coughing, wheezing, and shortness of breath, headaches, nausea, irritation of the skin, and mucous membranes.
[01:32:55.346 --> 01:32:56.967]  Now, compare a Calvin Pure Soap.
[01:32:57.187 --> 01:33:01.368]  All natural, earth friendly, no harsh chemicals, no animal testing.
[01:33:01.408 --> 01:33:06.029]  They're safe and you save 85% of the money you're spending on cleaning products now.
[01:33:06.429 --> 01:33:09.830]  Start saving over $1,000 a year for your family of four.
[01:33:10.270 --> 01:33:11.011]  Keep it natural.
[01:33:11.331 --> 01:33:14.752]  Call Calvin Pure Soap for a free catalog at 1-800-340-7091 or log on to 5starsoap.com.
[01:33:19.753 --> 01:33:23.856]  Try Calvin Pure Soaps and I'll bet you'll never use any other cleaning products again.
[01:33:23.876 --> 01:33:24.977]  Call 1-800-340-7091 for all your cleaning needs.
[01:33:30.834 --> 01:33:45.520]  We are in process of developing a whole series of techniques which will enable the controlling oligarchy to get people actually to love their servitude.
[01:33:45.580 --> 01:33:54.604]  People can be made to enjoy a state of affairs which, by any decent standard, they ought not to enjoy.
[01:33:54.624 --> 01:33:56.945]  Perhaps you had better start from the beginning.
[01:34:01.681 --> 01:34:14.353]  Too many kids are what's making planet worse.
[01:34:14.613 --> 01:34:16.855]  A lot of these kids come from bad gene pools.
[01:34:16.935 --> 01:34:19.418]  They don't have stable parents making good decisions.
[01:34:21.579 --> 01:34:27.543]  Mercury-containing vacuums may help not harm kids, according to two new studies in the journal Pediatric.
[01:34:27.923 --> 01:34:34.707]  These new studies suggest that the opposite, that the preservatives may actually be associated with improved behavior and mental performance.
[01:34:34.847 --> 01:34:39.790]  Fluoride in water is supposed to fight tooth decay, but could it also cause cancer?
[01:34:39.810 --> 01:34:42.712]  Turns out the government had the right, under U.S.
