[00:00:11.475 --> 00:00:12.835]  He stands for truth.
[00:21:46.871 --> 00:21:50.554]  Well, you read the social planning documents from 100 years ago.
[00:21:50.594 --> 00:21:52.096]  I've had guests on this show to cover it.
[00:21:53.197 --> 00:21:55.499]  Hundreds of textbooks, all the thinking.
[00:21:57.381 --> 00:22:00.703]  Dewey, the Rockefeller Foundation, it says Americans are too smart.
[00:22:00.903 --> 00:22:02.464]  We've got to teach them not to be able to read.
[00:22:02.664 --> 00:22:04.765]  We've got to take over the families, break up their families.
[00:22:05.125 --> 00:22:07.747]  And in the 50s, they said, we'll do it to the blacks first.
[00:22:08.728 --> 00:22:10.589]  They said, we'll go in, tell them it's welfare.
[00:22:10.709 --> 00:22:11.909]  There's documents on this.
[00:22:12.930 --> 00:22:15.031]  They've got 90-plus percent legitimacy.
[00:22:15.071 --> 00:22:18.113]  They're building their own clinics, their own doctors, their own cleaners.
[00:22:18.829 --> 00:22:19.810]  We're on grocery stores.
[00:22:20.310 --> 00:22:23.933]  We'll go in, tell the women they can't have a man in the house to get this money.
[00:22:24.193 --> 00:22:31.978]  We know it'll break down the family, and now blacks are more than 90% illegitimate, and their societies look like a war zone.
[00:22:32.198 --> 00:22:33.459]  And here comes Barack Obama.
[00:22:33.659 --> 00:22:35.380]  He's got some more help for you!
[00:22:36.181 --> 00:22:38.963]  He's got some more Margaret Sanger eugenics for you!
[00:22:39.263 --> 00:22:39.964]  More help!
[00:22:40.664 --> 00:22:41.685]  Just what you need!
[00:22:44.972 --> 00:22:46.775]  Whites were about 4% illegitimate.
[00:22:46.795 --> 00:22:48.258]  Now we're over half illegitimate.
[00:22:48.538 --> 00:22:49.580]  Great job, government!
[00:22:49.600 --> 00:22:52.926]  We'll be right back, I promise, with your calls and loaded phone lines.
[00:23:00.766 --> 00:23:02.447]  Our beloved republic is on her knees.
[00:23:02.768 --> 00:23:06.231]  The forces of globalism are destroying national sovereignty worldwide.
[00:23:06.371 --> 00:23:08.252]  But in liberty's darkest hour, there is hope.
[00:23:08.853 --> 00:23:11.595]  The first time in modern history, the people are beginning to wake up.
[00:23:11.915 --> 00:23:17.399]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order master plan.
[00:23:17.700 --> 00:23:21.643]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:23:21.963 --> 00:23:26.887]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:23:27.187 --> 00:23:29.970]  PrisonPlanet.tv is a vault of forbidden information.
[00:23:30.270 --> 00:23:37.136]  All 18 of my documentary films can be downloaded or stream in super high quality directly to your computer or iPhone and shared with others.
[00:23:37.536 --> 00:23:43.381]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:23:43.541 --> 00:23:48.085]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:23:48.385 --> 00:23:50.926]  The Info War is waiting for you to set it free.
[00:23:51.246 --> 00:23:52.906]  Join PrisonPlanet.tv.
[00:23:53.327 --> 00:23:55.127]  Burn the info bombs to dust.
[00:23:55.307 --> 00:23:57.148]  Put them on the file sharing networks.
[00:23:57.468 --> 00:23:58.908]  Bring down the New World Order.
[00:23:59.269 --> 00:24:00.809]  PrisonPlanet.tv.
[00:24:00.829 --> 00:24:02.430]  Hi, this is Brother Michael Diamond.
[00:24:02.790 --> 00:24:08.291]  You can now get the most important package ever on what has happened to the Catholic Church in the last 50 years.
[00:24:08.772 --> 00:24:12.313]  Find out how this massive crisis concerning the Catholic Church happened.
[00:24:12.733 --> 00:24:13.273]  What happened?
[00:24:13.633 --> 00:24:16.715]  And how the Bible predicted it would take place in the last days.
[00:24:17.196 --> 00:24:20.838]  The package contains six DVDs that contain ten different programs.
[00:24:21.158 --> 00:24:24.761]  Two books that combined are over a thousand pages in other information.
[00:24:25.081 --> 00:24:28.203]  Order now at our website, mostholyfamilymonastery.com.
[00:24:28.424 --> 00:24:32.366]  That's mostholyfamilymonastery.com.
[00:24:32.667 --> 00:24:36.529]  The last word monastery spelled M-O-N-A-S-T-E-R-Y.
[00:24:36.890 --> 00:24:37.570]  Or call us at 1-800-275-1126.
[00:24:40.752 --> 00:24:41.093]  That's 1-800-275-1126.
[00:24:41.113 --> 00:24:45.397]  Or mail in your order to us at 4425 Schneider Road, Fillmore, NY 14735.
[00:24:45.517 --> 00:24:49.421]  The total cost for this massive package of information is only $10.
[00:24:49.461 --> 00:24:51.283]  $15 for UPS Ground or $30 outside the U.S.
[00:25:00.311 --> 00:25:02.833]  Terror Storm, a history of government-sponsored terror.
[00:25:03.174 --> 00:25:04.455]  Loose Change, Final Cut.
[00:25:04.735 --> 00:25:06.717]  Endgame, Blueprint for Global Enslavement.
[00:25:06.897 --> 00:25:08.638]  The True Story of the Bilderberg Group.
[00:25:08.778 --> 00:25:10.039]  The Late Great USA.
[00:25:10.280 --> 00:25:11.701]  America, Freedom to Fascism.
[00:25:12.041 --> 00:25:18.887]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:25:19.087 --> 00:25:22.990]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:25:23.150 --> 00:25:26.533]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:25:26.833 --> 00:25:27.313]  We're good to go.
[00:25:27.333 --> 00:25:27.774]  We're good to go.
[00:25:56.613 --> 00:25:57.534]  We're good to go.
[00:26:13.189 --> 00:26:13.329]  I think.
[00:26:35.097 --> 00:26:37.339]  Remember what the Word of God says in Ezekiel 719.
[00:26:37.379 --> 00:26:39.180]  Call 908-691-2608 and see what the powder, seeds, and oil can do for you.
[00:26:39.441 --> 00:26:41.062]  Remember, food will be your greatest asset.
[00:26:41.082 --> 00:26:41.322]  Call 908-691-2608.
[00:26:41.362 --> 00:26:42.703]  This product does not contain THC.
[00:26:42.923 --> 00:26:43.404]  Call 908-691-2608 today.
[00:26:43.424 --> 00:26:44.545]  You're listening to GCN.
[00:27:05.799 --> 00:27:07.700]  All right, folks, we're back live here.
[00:27:21.053 --> 00:27:26.918]  I'm going to take a bunch of your calls, but because there are so many, I would never get to hardly any of you, but I didn't go fast.
[00:27:27.358 --> 00:27:29.480]  Kind of had your question, your comment, your statement ready.
[00:27:29.520 --> 00:27:30.341]  I'm going to move on here.
[00:27:30.881 --> 00:27:32.643]  Then coming up, it's incredible news.
[00:27:32.663 --> 00:27:37.187]  I should have just started the show freaking out about this, but it's gotten to be just commonplace.
[00:27:37.927 --> 00:27:39.248]  We told you about this years ago.
[00:27:39.268 --> 00:27:40.349]  It was happening in secret.
[00:27:40.749 --> 00:27:42.551]  Now they've announced that they're merging the U.S.
[00:27:42.611 --> 00:27:43.592]  and Canadian military.
[00:27:44.633 --> 00:27:47.275]  They will use Canadian and Mexican troops on the American people.
[00:27:48.819 --> 00:27:50.260]  So we'll be going over that report.
[00:27:50.400 --> 00:27:52.001]  Also, the San Francisco Chronicle.
[00:27:52.521 --> 00:27:57.344]  Huge report on concentration camps that have been built in the United States.
[00:27:57.924 --> 00:28:04.368]  Again, nothing new to you, but the reason this is important is that it's now in the San Francisco Chronicle.
[00:28:05.908 --> 00:28:07.870]  Also, some good news out of England.
[00:28:07.930 --> 00:28:13.332]  Schools removed CCTV cameras from children's toilets after furious protests from parents.
[00:28:13.753 --> 00:28:17.815]  Now, here in the U.S., they put cameras in thousands of school district bathrooms, and the parents are such...
[00:28:18.351 --> 00:28:23.233]  Fluoride head zombies, they just think that that's freedom.
[00:28:23.273 --> 00:28:27.255]  Just like in 1984, Winston thought a camera in his bathroom was freedom.
[00:28:27.915 --> 00:28:30.036]  And homeschooled Germans flee the U.K.
[00:28:30.056 --> 00:28:34.358]  A 1938 law never overturned in Germany when Hitler banned homeschooling.
[00:28:34.718 --> 00:28:35.778]  Again, he was a eugenicist.
[00:28:35.818 --> 00:28:37.279]  He said the state couldn't allow that.
[00:28:37.639 --> 00:28:41.100]  They're now not allowing any homeschooling in England, and people are fleeing Germany en masse.
[00:28:41.661 --> 00:28:45.022]  And that ties into how they're trying to ban homeschooling in California and Illinois.
[00:28:45.797 --> 00:28:47.338]  This is just the tyranny we deal with.
[00:28:47.418 --> 00:28:51.641]  So that's coming up, too, and Russia threatening force against the U.S.
[00:28:51.981 --> 00:28:53.622]  Very serious things that are happening.
[00:28:54.482 --> 00:28:57.084]  Again, I could talk all day about Barack Obama.
[00:28:58.685 --> 00:29:00.826]  Bottom line, the Democrats want your guns.
[00:29:00.866 --> 00:29:02.227]  They want to butcher this country.
[00:29:02.247 --> 00:29:04.068]  They want open borders, just like the Democrats.
[00:29:04.408 --> 00:29:05.989]  They're bought and paid for by the same people.
[00:29:07.000 --> 00:29:15.705]  Barack Obama doesn't have all the murders in his past, doesn't have the Clinton death list, doesn't have the wars and millions of dead Iraqis and Serbs on his hands.
[00:29:16.006 --> 00:29:25.711]  So he looks better, speaks better, I'm sure is a better guy than Hillary, who just radiates demoniac glow, just like Bush or somebody.
[00:29:26.012 --> 00:29:29.754]  Well, Bush is more like a demon troll or something, like a retarded demon troll.
[00:29:29.774 --> 00:29:33.196]  But Hillary, just up there arrogantly with all her baloney,
[00:29:34.269 --> 00:29:37.211]  I'm sorry if you support Barack Obama, you're being conned.
[00:29:37.231 --> 00:29:38.212]  Just understand that.
[00:29:38.252 --> 00:29:39.493]  I'm not saying vote for Hillary either.
[00:29:40.353 --> 00:29:41.294]  Nader's jumping in.
[00:29:41.334 --> 00:29:43.976]  He's really a socialist, but I've interviewed him a few times.
[00:29:44.016 --> 00:29:52.942]  At least he isn't a complete communist, but he's against globalism and globalization, the North American Union, so he might be good.
[00:29:53.262 --> 00:29:56.784]  I wish Ron Paul was running third party, but people keep saying he's still in the race.
[00:29:58.545 --> 00:30:00.587]  I mean, he still is in the race injecting real ideas.
[00:30:00.607 --> 00:30:02.608]  All right, let's go ahead and go to your calls.
[00:30:02.628 --> 00:30:03.649]  Who's been holding longest?
[00:30:04.222 --> 00:30:07.606]  Ed in Northwest Austin, you're on the air, sir.
[00:30:07.726 --> 00:30:08.127]  Welcome.
[00:30:09.048 --> 00:30:09.648]  Yes, hi.
[00:30:10.289 --> 00:30:13.633]  I heard your interview with Willie Nelson a few weeks ago where he talked about 9-11.
[00:30:15.103 --> 00:30:24.569]  And so, is your guys' theory that the federal government planted explosives in the Trade Center buildings before the planes struck them?
[00:30:25.089 --> 00:30:29.192]  Yeah, Bill Christensen, who was CIA Section Chief in Europe, believes that.
[00:30:29.372 --> 00:30:36.296]  Bill Doyle, the head of the biggest 9-11 victims group, says the majority of the 9-11 families believe it's an inside job.
[00:30:37.305 --> 00:30:43.529]  We have Bob Baer, the movie Siriana, is about famous CIA commanders saying all the evidence points towards inside job.
[00:30:43.869 --> 00:30:52.634]  Did you know there's a whole bunch, over 200 declassified examples, where our government admits they staged terror attacks and blew up buildings in other countries to blame it on their enemies?
[00:30:52.854 --> 00:30:54.255]  I mean, first off, are you aware of that?
[00:30:54.715 --> 00:30:55.576]  No, sir, I'm not.
[00:30:55.676 --> 00:30:57.317]  But why did the government do that?
[00:30:57.737 --> 00:31:12.608]  Well, why did Hitler, and by the way, we always have the documents on this in Europe, 60-something years later, Marinus Vanderloo, they grabbed a retarded, mentally ill person, thrown him out naked on the side of the street, and said that he'd firebomb the Reichstag.
[00:31:12.828 --> 00:31:18.872]  Hitler then used that to become dictator and pass anti-terror laws and start grabbing the homeschoolers, and that's what he started with.
[00:31:19.592 --> 00:31:24.256]  Your position, then, that the government coordinated this with the...
[00:31:26.839 --> 00:31:27.079]  No.
[00:31:27.800 --> 00:31:43.480]  No, that's not... Well, they have said that Al-Qaeda attacked us because they had our freedoms, and then the government's done everything they can to take our freedoms, so it's true that Al-Qaeda attacked us to get our freedoms.
[00:31:43.940 --> 00:31:47.463]  And it's true that our government founded Al-Qaeda.
[00:31:47.523 --> 00:31:55.989]  Zbigniew Brzezinski just wrote another best-selling book where he brags in 79, six months before the Russians invaded, they created a code name, Al-Qaeda.
[00:31:56.644 --> 00:32:01.068]  And that means the base of CIA operations in Central Asia.
[00:32:01.649 --> 00:32:03.871]  And then they launched Operation Cyclone.
[00:32:03.891 --> 00:32:05.172]  This is all declassified now.
[00:32:05.453 --> 00:32:12.179]  To attack Uzbekistan, Turkmenistan, and several other of the Russian satellites to get the Russians to invade.
[00:32:12.599 --> 00:32:14.822]  And then that whole thing was a large setup.
[00:32:15.042 --> 00:32:19.266]  I know they have a Tom Hanks movie that claims the CIA got involved in 1985.
[00:32:19.506 --> 00:32:20.647]  You're flooding me with words here.
[00:32:20.667 --> 00:32:21.288]  I'm trying to stick it out.
[00:32:21.628 --> 00:32:22.629]  Oh, no, I'm sorry.
[00:32:22.749 --> 00:32:24.590]  I'm flooding you with facts.
[00:32:24.831 --> 00:32:30.935]  The people that piloted the planes, they coordinated that with the government who planned the explosions?
[00:32:31.116 --> 00:32:36.520]  Well, who says that the official story that those guys supposedly piloted those planes?
[00:32:37.581 --> 00:32:39.402]  Whoever said that fairy tale was true or wrong?
[00:32:39.422 --> 00:32:42.465]  Okay, you do not believe that... Oh, no, no, no, no, no, no, no, no.
[00:32:42.605 --> 00:32:43.065]  I do not.
[00:32:43.385 --> 00:32:46.027]  Sir, sir, it isn't that I don't believe.
[00:32:47.609 --> 00:32:48.049]  Okay?
[00:32:48.910 --> 00:32:50.411]  It isn't that I don't believe.
[00:32:51.485 --> 00:32:53.506]  I have the Associated Press.
[00:32:54.246 --> 00:32:56.326]  I have the San Jose Mercury News.
[00:32:57.187 --> 00:32:59.207]  I have the Pensacola News Journal.
[00:32:59.788 --> 00:33:00.948]  I have Newsweek.
[00:33:01.448 --> 00:33:03.149]  I have the Toronto Star.
[00:33:04.389 --> 00:33:09.190]  Did you know that I interviewed the two heads of the Saudi Arabian U.S.
[00:33:09.270 --> 00:33:17.213]  Embassy in Saudi Arabia in Riyadh, and I interviewed the head of the main U.S.
[00:33:17.293 --> 00:33:17.733]  Embassy...
[00:33:18.735 --> 00:33:21.337]  Mr. Springman in Ottawa, Canada.
[00:33:21.457 --> 00:33:23.979]  I know those are words, but Canada's a place.
[00:33:24.880 --> 00:33:25.901]  And I interviewed him.
[00:33:25.941 --> 00:33:27.462]  That's the capital up there in Ottawa.
[00:33:27.502 --> 00:33:28.262]  It's very beautiful.
[00:33:29.743 --> 00:33:33.787]  And about a year before 9-11, these guys are coming back into the U.S.
[00:33:33.827 --> 00:33:35.608]  and they're flagged as top-level terrorists.
[00:33:35.668 --> 00:33:37.529]  And he's not giving them visas.
[00:33:38.870 --> 00:33:41.572]  And all of a sudden, he's the head of the embassy.
[00:33:41.612 --> 00:33:44.475]  He gets a call from the State Department saying, let them in, that's their cover.
[00:33:44.795 --> 00:33:45.555]  He says no.
[00:33:45.635 --> 00:33:46.916]  Then the deputy...
[00:33:48.775 --> 00:33:56.861]  The Secretary of State calls him and says, they're not terrorists, they're CIA agents, the terror designation is their cover.
[00:33:58.082 --> 00:34:06.888]  Now that was in the Canadian and British papers, and I thought, my goodness, I better call up and get that former heads of the embassies on the show.
[00:34:08.906 --> 00:34:11.108]  Okay, now you can say those are words.
[00:34:11.168 --> 00:34:18.875]  Your little story is you're going to talk real slow, like you're real smart and I'm real dumb, and you're going to go, okay, you think.
[00:34:19.195 --> 00:34:23.699]  See, first I explain our government admits they stage terror attacks and blame it on enemies to start wars.
[00:34:24.958 --> 00:34:26.479]  That's been declassified hundreds of times.
[00:34:26.519 --> 00:34:28.039]  I've tried to give you examples of that.
[00:34:28.239 --> 00:34:29.680]  And you said, why would our government do it?
[00:34:30.000 --> 00:34:32.241]  Same reason Hitler firebombed his own capital.
[00:34:32.641 --> 00:34:38.983]  To say, oh look, we're under attack, I've got to take all your rights and be your king, and you can't question me and my no-bid contracts to Heinrich Himmler.
[00:34:39.623 --> 00:34:40.403]  And Hermann Goering.
[00:34:41.144 --> 00:34:41.944]  And Jens Fromm.
[00:34:41.964 --> 00:34:42.844]  And the rest of them.
[00:34:45.125 --> 00:34:47.006]  Okay, so I'm answering your question.
[00:34:47.306 --> 00:34:50.767]  Government stage events, it's called problem, reaction, solution.
[00:34:51.661 --> 00:34:54.622]  Yeah, Gulf of Tonkins, I remember being called a conspiracy theorist five years ago.
[00:34:54.662 --> 00:34:57.303]  That's now been totally declassified that that was all staged.
[00:34:58.203 --> 00:35:02.405]  To get us into Vietnam, killed 58,000 Americans, over a million and a half Vietnamese.
[00:35:04.025 --> 00:35:12.368]  The Italian, the former Italian president, the former head of their intelligence agencies, went public two months ago and said that everybody in intelligence knows the U.S.
[00:35:12.388 --> 00:35:15.309]  staged the attacks against itself, but not the U.S., the criminal elements.
[00:35:16.551 --> 00:35:27.134]  The number two in the Japanese Parliament, the head of the second largest party, has been having public, month-long investigations, 30 minutes an hour, live on television, every night in Japan.
[00:35:27.174 --> 00:35:28.134]  They're all glued.
[00:35:29.934 --> 00:35:36.716]  Former congressman went public on my show Friday, saying he believes it's an inside job.
[00:35:36.756 --> 00:35:39.677]  That's up on prisonplanet.com and infowars.com.
[00:35:41.357 --> 00:35:44.578]  Andres Fambulo, the former Secretary of Defense of Germany,
[00:35:45.262 --> 00:35:49.044]  He was also the former head of intelligence before that, has gone public saying inside job.
[00:35:49.785 --> 00:35:56.008]  Number three in the Blair government, Michael Meacher, I flew to London to interview him, went public saying all the evidence says inside job.
[00:35:56.228 --> 00:35:57.969]  I mean, I could go on for like ten hours here.
[00:35:58.690 --> 00:36:06.054]  Physicists, scientists, engineers, architects, the head structural engineer on the World Trade Centers, directly under...
[00:36:08.689 --> 00:36:08.889]  I think?
[00:36:29.977 --> 00:36:33.059]  84% of Americans in major polls believe the government's lying about it.
[00:36:33.559 --> 00:36:33.859]  Okay?
[00:36:34.099 --> 00:36:35.681]  So your ballgame's over, buddy.
[00:36:36.081 --> 00:36:37.882]  We know crooks run the nation.
[00:36:37.902 --> 00:36:40.424]  So you can talk real slow and act real smart.
[00:36:40.904 --> 00:36:42.225]  Bush isn't a conservative.
[00:36:42.445 --> 00:36:43.606]  Barack Obama's evil.
[00:36:43.866 --> 00:36:44.747]  And you're a moron.
[00:36:45.047 --> 00:36:45.768]  We'll be right back.
[00:36:45.788 --> 00:36:46.228]  Stay with us.
[00:37:02.276 --> 00:37:02.796]  Hi, neighbor.
[00:37:04.017 --> 00:37:05.738]  We all know that knowledge is power.
[00:37:06.178 --> 00:37:09.280]  We've tried to give you knowledge to help you prepare for rough times.
[00:37:09.880 --> 00:37:14.562]  There's the worldwide famine and our country's dependence on often dangerous food imports.
[00:37:15.203 --> 00:37:17.184]  You know about genetically poisoned food.
[00:37:17.724 --> 00:37:23.327]  Two-thirds of the food is disappearing with the bees along with huge crop failures from all-time record water shortages.
[00:37:24.027 --> 00:37:27.689]  You know they're turning food into fuel with corn ethanol plants.
[00:37:28.636 --> 00:37:32.357]  If we do not control our food, food will be used to control us.
[00:37:32.857 --> 00:37:38.019]  Food control has been the plan historically in every enslaved population and is the plan for America.
[00:37:38.699 --> 00:37:46.941]  The only value of the knowledge you have to take control of your food is if you choose to give a supply while you still have the freedom to choose.
[00:37:47.421 --> 00:37:48.542]  Call 800-409-5633 on the web, efoodsdirect.com.
[00:37:48.562 --> 00:37:48.702]  Call 800-409-5633.
[00:38:02.263 --> 00:38:03.437]  Each night when you sleep,
[00:38:03.843 --> 00:38:08.246]  Your body uses the time to restore itself so that you could wake up feeling renewed.
[00:38:08.747 --> 00:38:11.128]  But wouldn't it be nice to also wake up looking younger?
[00:38:11.609 --> 00:38:19.354]  Now there's Night Skin, a serum that goes on while you sleep to reduce age spots, reduce the appearance of wrinkles, and moisturize the skin.
[00:38:19.875 --> 00:38:26.460]  Night Skin was made by Dr. Arthur Perry, a board-certified cosmetic surgeon, as an alternative to some invasive surgeries.
[00:38:26.940 --> 00:38:32.124]  It has real ingredients that have been shown to reduce the signs of aging and fight natural sun damage.
[00:38:32.799 --> 00:38:40.084]  Or while you get a good night's sleep, try Night Skin today and see what it's like to wake up feeling renewed, both inside and out.
[00:38:40.445 --> 00:38:42.686]  Try Night Skin risk-free by calling 1-800-457-9914.
[00:38:42.706 --> 00:38:48.210]  Night Skin is guaranteed to renew your skin overnight.
[00:38:48.490 --> 00:38:50.732]  Turning back the clock has never been this easy.
[00:38:51.072 --> 00:38:52.974]  Try Night Skin risk-free today.
[00:38:52.994 --> 00:38:53.254]  Dial 1-800-457-9914.
[00:38:53.274 --> 00:38:53.634]  That's 1-800-457-9914.
[00:39:00.966 --> 00:39:02.827]  Gasoline prices are out of control.
[00:39:03.027 --> 00:39:06.089]  Are you tired of giving your hard-earned dollars to the major oil companies?
[00:39:06.309 --> 00:39:10.952]  Did you know that the oil companies have developed special products to increase mileage in their own vehicles?
[00:39:11.292 --> 00:39:13.914]  Very few consumers even know such products exist.
[00:39:14.174 --> 00:39:19.056]  SFR has obtained this technology that is backed by testing that the major oil companies have run.
[00:39:19.277 --> 00:39:21.038]  Yet they don't want you to know about them.
[00:39:21.238 --> 00:39:26.981]  This product is made right here in the United States and is not a typical gas treatment found at your local store.
[00:39:27.241 --> 00:39:28.922]  SFR lasts up to six months.
[00:39:29.402 --> 00:39:33.225]  SFR works so well that it even improves mileage on new cars.
[00:39:33.665 --> 00:39:44.671]  SFR recently ran this ad, and the response from all over the United States was so strong that they are allowing my listeners to buy one at their regular price of $9.95 and get another one free of charge.
[00:39:45.072 --> 00:39:50.115]  If you are not completely delighted with the savings, SFR will refund the purchase price and shipping.
[00:39:50.355 --> 00:39:53.396]  Share in the oil company's secret and get SFR now.
[00:39:53.617 --> 00:39:54.037]  Call 888-USE-SFR1.
[00:39:56.259 --> 00:39:56.860]  That's 888-USE-SFR1 today.
[00:40:01.084 --> 00:40:05.267]  Hi, I'm Joyce Riley and many of you know that for years I was a cardiovascular heart transplant nurse.
[00:40:05.788 --> 00:40:09.851]  Since that time, I've educated myself on the importance of preventative care and cardio maintenance.
[00:40:10.191 --> 00:40:14.395]  It all begins with providing your heart and vascular system with the building blocks for good health.
[00:40:14.715 --> 00:40:18.718]  Strauss Heart Drops were developed by Jim Strauss after he suffered a heart attack in 1979.
[00:40:19.619 --> 00:40:22.922]  His doctor said he would only survive if he had heart bypass surgery.
[00:40:23.202 --> 00:40:29.587]  As a seventh generation herbalist, Jim knew that there were herbs that had a long tradition of heart, blood, and circulation properties.
[00:40:29.967 --> 00:40:32.849]  And that there had to be another option besides going under the knife.
[00:40:33.089 --> 00:40:36.591]  Jim said no and began working on a formula to better himself and others.
[00:40:36.992 --> 00:40:40.994]  After he perfected the mixture of herbs and spices, he created Strauss Heart Drops.
[00:40:41.675 --> 00:40:44.036]  Get the Strauss Heart Drops 4-ounce bottle for only $79.95.
[00:40:44.116 --> 00:40:44.957]  Call the power hour at 877-817-9829.
[00:40:44.997 --> 00:40:45.637]  That's 877-817-9829.
[00:40:45.657 --> 00:40:47.879]  Now you really can do your heart right with Strauss Heart Drops.
[00:41:02.418 --> 00:41:05.819]  Thank you for listening to GCN.
[00:41:05.839 --> 00:41:13.041]  Visit GCNlive.com today.
[00:41:14.362 --> 00:41:16.022]  Look, I shouldn't call that guy an idiot.
[00:41:16.163 --> 00:41:21.564]  I've just made three films, written a book, published another book, making another film right now about it being an inside job.
[00:41:23.945 --> 00:41:26.586]  First off, if our government's done it over and over again...
[00:41:27.310 --> 00:41:36.354]  I mean, our top generals will put 2,000, 3,000, 4,000 of our troops in a valley just to suck in an enemy to kill them so we can take out the larger force.
[00:41:37.055 --> 00:41:43.858]  Once you have that unjustified as a means idea, what's blowing up a school bus full of Italian kids to blame it on communists?
[00:41:44.338 --> 00:41:45.259]  That's declassified.
[00:41:46.319 --> 00:41:50.341]  What's taking some of our troops, putting them in a chamber and nerve-gassing them to death?
[00:41:50.641 --> 00:41:52.762]  You'll tell me that's a bunch of words, buddy.
[00:41:53.002 --> 00:41:53.703]  That's the truth.
[00:41:53.763 --> 00:41:54.163]  But, you know...
[00:41:54.895 --> 00:41:58.656]  After I went to break, I thought, I got all these loaded phones, I got all this other news I want to cover.
[00:42:00.996 --> 00:42:03.857]  But, you know, that guy probably just heard me mention how the U.S.
[00:42:03.937 --> 00:42:10.658]  Embassy heads were saying that they were told, these guys are CIA, don't worry about their terror designation, let them back into the country.
[00:42:11.998 --> 00:42:13.158]  Do you understand what that means?
[00:42:13.198 --> 00:42:14.479]  I mean, does that compute with you?
[00:42:14.499 --> 00:42:19.820]  You know, the supposed lead hijacker, all of them?
[00:42:20.620 --> 00:42:21.640]  But then we get the...
[00:42:23.035 --> 00:42:26.877]  Head of the Defense Language School, Colonel Butler, in Monterey, California.
[00:42:26.897 --> 00:42:30.879]  This was in the AP and a bunch of other publications, news wires.
[00:42:32.880 --> 00:42:35.061]  Saying, these guys were trained at our bases.
[00:42:35.101 --> 00:42:36.102]  The government did this.
[00:42:36.362 --> 00:42:39.203]  These guys were trained in spy training at the school.
[00:42:39.363 --> 00:42:40.464]  I saw them in class.
[00:42:40.604 --> 00:42:41.284]  I taught them.
[00:42:42.145 --> 00:42:46.427]  Then the heads of the Pensacola Naval Air Station go, yeah, we trained these guys.
[00:42:46.947 --> 00:42:50.129]  And it made it in the Pensacola News Journal, but then nothing else about it.
[00:42:51.329 --> 00:42:52.690]  I called and talked to Colonel Butler.
[00:42:54.252 --> 00:42:57.475]  I mean, he had Muhammad Atta in his class?
[00:42:57.915 --> 00:43:01.318]  And people say, well, if that was true, that would have come out in the news.
[00:43:01.778 --> 00:43:02.038]  It did!
[00:43:02.639 --> 00:43:05.881]  What is Muhammad Atta doing at the Defense Language School?
[00:43:07.543 --> 00:43:12.627]  What are they doing getting clearance to come back in from Al-Qaeda and Malaysia terror summits?
[00:43:13.668 --> 00:43:15.589]  Hey, buddy, do you know what a Wahhabist is?
[00:43:15.609 --> 00:43:18.031]  Do you know what a Shiite versus a Sunni is?
[00:43:18.532 --> 00:43:18.912]  Okay?
[00:43:19.953 --> 00:43:21.814]  It's the two major branches of Islam.
[00:43:22.615 --> 00:43:23.816]  Iran is Shiite.
[00:43:24.525 --> 00:43:25.965]  They're government Shiite.
[00:43:26.485 --> 00:43:30.686]  But our television tells us they're Al-Qaeda, but they're funding Al-Qaeda.
[00:43:30.906 --> 00:43:31.907]  That is bull.
[00:43:34.307 --> 00:43:49.070]  Then Cy Hirsch reports three years ago, we broke it, of course, before that with our sources, but now it's admitted, the White House six months ago admitted it, that for three plus years they've been funding Wahhabi with the number three of Al-Qaeda to attack Iran to destabilize them.
[00:43:49.410 --> 00:43:53.571]  Real Al-Qaeda, Wahhabi-ists, are attacking the Shiites.
[00:43:56.192 --> 00:43:58.434]  And it doesn't matter, you still call the Shiites Al-Qaeda.
[00:43:58.674 --> 00:44:01.477]  It's the opposite group, you lame brain!
[00:44:01.937 --> 00:44:03.319]  Why are you so stupid?
[00:44:03.739 --> 00:44:05.200]  Why do you like being conned?
[00:44:05.661 --> 00:44:08.543]  Our criminal government created Al-Qaeda in 1979!
[00:44:08.824 --> 00:44:15.590]  They sent them over there, they attacked the Russians first!
[00:44:16.391 --> 00:44:17.592]  Brzezinski's proud of it!
[00:44:17.712 --> 00:44:19.053]  He's written two books on it!
[00:44:19.213 --> 00:44:21.876]  He's Barack Obama's top foreign advisor!
[00:44:26.093 --> 00:44:27.634]  I'm just tired of it, man.
[00:44:27.734 --> 00:44:29.155]  What is wrong with you?
[00:44:29.175 --> 00:44:45.244]  It's admitted mainstream news that bin Laden helped command forces CIA-backed in 1993, 4, 6, 7, and 8 against the Serbs out of Albania.
[00:44:45.404 --> 00:44:47.265]  Do you know who the Albanians are?
[00:44:47.285 --> 00:44:49.166]  They're Wahhabi-ist commies!
[00:44:50.293 --> 00:44:52.374]  Do you know what Albania is, boy?
