[00:00:00.349 --> 00:00:02.131]  Mainstream media.
[00:48:42.122 --> 00:48:45.863]  He said, well, don't worry, when they make black holes in these, they're gonna fall apart.
[00:48:45.863 --> 00:48:47.383]  They're gonna decay.
[00:48:47.383 --> 00:48:50.103]  Most of the time.
[00:48:50.103 --> 00:48:52.224]  And they do decay.
[00:48:52.224 --> 00:48:58.385]  But the equations show that there's gonna be, that there is a chance, a good chance, that they will not decay.
[00:48:58.385 --> 00:48:59.265]  That they'll get going.
[00:48:59.265 --> 00:49:01.806]  It's kind of like when you're starting a fire.
[00:49:01.806 --> 00:49:02.826]  Then it'll catch fire.
[00:49:04.440 --> 00:49:05.880]  And then no more acting cool?
[00:49:05.880 --> 00:49:09.181]  No more Illuminati ceremonies?
[00:49:09.181 --> 00:49:11.822]  No more fun?
[00:49:11.822 --> 00:49:13.703]  No more acting tough?
[00:49:13.703 --> 00:49:17.084]  No more parading around with your FBI badges?
[00:49:17.084 --> 00:49:24.866]  No more wearing hippie sandals and running around taking people's ranches and farms for the earth?
[00:49:24.866 --> 00:49:29.968]  This'll put a... put a kibosh on your party real fast, okay?
[00:49:31.010 --> 00:49:42.236]  Let's see, the New World Order wants to play God, and they always, they always do it!
[00:49:42.236 --> 00:49:57.505]  Close to half the scientists thought that when they detonated over a hundred hydrogen bombs in the atmospheres, in the atmosphere, in the early 1960s, in the U.S., that it was a chance it would set the atmosphere on fire.
[00:50:00.572 --> 00:50:13.623]  It didn't set the atmosphere on fire, but it did with EMP blowout transistors all over the planet randomly.
[00:50:13.623 --> 00:50:21.049]  They thought when they detonated the A-bomb, half the scientists thought it was going to set the atmosphere on fire, because our equation is showing it could.
[00:50:25.939 --> 00:50:33.742]  But instead, it's kind of like when they blow up an oil rig that's on fire, you use a bomb to blow it out, that's what happens.
[00:50:33.742 --> 00:50:36.403]  So see, they go ahead even when they think it's going to do this.
[00:50:36.403 --> 00:50:39.804]  Well, we're going to get more into this on the other side.
[00:50:39.804 --> 00:50:49.147]  This is just one, black holes are only one small facet of all the things that the math shows are probably going to happen.
[00:50:49.147 --> 00:50:52.368]  But we've got to ban carbon dioxide because plants breathe it, it's very evil.
[00:50:55.290 --> 00:50:57.291]  Our beloved Republic is on her knees.
[00:50:57.291 --> 00:51:00.892]  The forces of globalism are destroying national sovereignty worldwide.
[00:51:00.892 --> 00:51:03.373]  But in Liberty's darkest hour, there is hope.
[00:51:03.373 --> 00:51:06.434]  The first time in modern history, the people are beginning to wake up.
[00:51:06.434 --> 00:51:12.216]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:51:12.216 --> 00:51:16.137]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:51:16.477 --> 00:51:21.702]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:51:21.702 --> 00:51:24.785]  PrisonPlanet.tv is a vault of forbidden information.
[00:51:24.785 --> 00:51:32.051]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:51:32.051 --> 00:51:38.077]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:51:38.077 --> 00:51:42.621]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:51:42.921 --> 00:51:45.783]  The Info War is waiting for you to set it free.
[00:51:45.783 --> 00:51:47.844]  Join PrisonPlanet.TV.
[00:51:47.844 --> 00:51:49.846]  Burn the info bombs to disk.
[00:51:49.846 --> 00:51:51.987]  Put them on the file sharing networks.
[00:51:51.987 --> 00:51:53.808]  Bring down the New World Order.
[00:51:53.808 --> 00:51:55.849]  PrisonPlanet.TV.
[00:51:55.849 --> 00:51:59.312]  Yes, there is an in-dash AM FM shortwave radio.
[00:51:59.312 --> 00:52:07.377]  For limited time and in limited numbers, the Sony GT-160S AM FM shortwave radio and CD player is available only at the Power Hour.
[00:52:07.657 --> 00:52:16.044]  This radio is designed to eliminate interference from ignition systems, and the result is clear, clean reception, so you can hear your favorite broadcasts both domestically and internationally.
[00:52:16.044 --> 00:52:20.287]  Get your Sony AM FM shortwave radio and CD player from the Power Hour today.
[00:52:20.287 --> 00:52:20.507]  Call 877-817-9829.
[00:52:20.507 --> 00:52:21.068]  That's 877-817-9829 to order.
[00:52:26.852 --> 00:52:30.893]  Only $249 plus shipping and handling, and we'll ship it right to you.
[00:52:30.893 --> 00:52:33.354]  There's even an input to plug in an external source.
[00:52:33.354 --> 00:52:39.596]  Your MP3 player, your iPod, your DVD player, or any other source will sound great through your new Sony receiver.
[00:52:39.596 --> 00:52:43.657]  These radios are not available anywhere else and for a limited time, so call now.
[00:52:43.657 --> 00:52:43.917]  Dial 877-817-9829.
[00:52:43.917 --> 00:52:46.718]  That's 877-817-9829 and get your Sony GT-160S AM-FM shortwave radio and CD player from the Power Hour.
[00:52:55.822 --> 00:52:57.243]  It is a big idea.
[00:52:57.243 --> 00:53:00.045]  A New World Order.
[00:53:00.045 --> 00:53:04.508]  In the near future, Earth is dominated by a powerful world government.
[00:53:04.508 --> 00:53:07.770]  It's known as the Bilderberg Group.
[00:53:07.770 --> 00:53:10.572]  Could their objective be world domination?
[00:53:10.572 --> 00:53:13.754]  For thousands of years, their dark order grew.
[00:53:13.754 --> 00:53:21.079]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:53:24.093 --> 00:53:29.537]  For the first time in history, the elite's plan for world government is blown wide open.
[00:53:29.537 --> 00:53:33.419]  You will learn the secret that drives the entire New World Order agenda.
[00:53:33.419 --> 00:53:35.981]  Build America is making great progress toward a world government.
[00:53:35.981 --> 00:53:37.142]  Most people have no idea.
[00:53:37.142 --> 00:53:37.922]  They're not after money.
[00:53:37.922 --> 00:53:39.203]  They have all the money they need.
[00:53:39.203 --> 00:53:40.184]  They're after power.
[00:53:40.184 --> 00:53:41.345]  That's what Africa needs here.
[00:53:41.345 --> 00:53:50.050]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[00:53:50.050 --> 00:53:52.852]  Endgame, blueprint for global enslavement.
[00:53:52.852 --> 00:53:53.913]  You have been warned.
[00:53:56.637 --> 00:54:03.589]  Yeah.
[00:54:03.589 --> 00:54:07.576]  I was sitting in traffic, listening to the radio
[00:54:10.711 --> 00:54:14.693]  We're back live, ladies and gentlemen!
[00:54:41.150 --> 00:54:48.272]  No, you're not if they shut off one of these black holes.
[00:54:48.272 --> 00:54:51.233]  Let me continue reading this New York Times article.
[00:55:03.416 --> 00:55:21.353]  The world physicists have spent 14 years and 8 billion dollars building the large, hardened collider in Europe, in which the collider protons will create energies and conditions last seen a trillionth of a second after the Big Bang.
[00:55:21.353 --> 00:55:22.214]  Oh, the Big Bang!
[00:55:22.214 --> 00:55:24.536]  Your equations show a Big Bang!
[00:55:24.536 --> 00:55:26.298]  Let's recreate those conditions.
[00:55:26.298 --> 00:55:27.579]  That's very smart.
[00:55:28.951 --> 00:55:41.461]  Researchers will sift the debris from the primordial reactions for clues to the nature of mass and new forces and symmetries of nature.
[00:55:41.461 --> 00:55:49.948]  But Walter L. Wagner, and don't even mention their physicist in this article, and Louis Sancho contend that scientists at the European Center for Nuclear Research
[00:55:51.005 --> 00:55:52.386]  Or C.E.R.N.
[00:55:52.386 --> 00:56:00.733]  have played down the chances that a collider could produce, among other horrors, a tiny black hole, which they say could eat the Earth.
[00:56:00.733 --> 00:56:06.017]  Now, they said this decades ago, and now they've created black holes in these, but they fall apart.
[00:56:06.017 --> 00:56:12.383]  They don't get the mass they need to start going.
[00:56:12.383 --> 00:56:18.828]  Or it could spit out something called a strangelet that would convert our planet into a shrunken, dense, dead lump
[00:56:20.467 --> 00:56:24.711]  Something called Strange Matter.
[00:56:24.711 --> 00:56:26.272]  Kind of like the core of the dead sun.
[00:56:26.272 --> 00:56:28.754]  A black dwarf, brown dwarf.
[00:56:28.754 --> 00:56:39.584]  Their suit also says the CERN, or the Super Cadetic Super Collider, has failed to provide an environmental impact statement as required under the National Environmental Policy Act.
[00:56:40.623 --> 00:56:55.010]  Although it sounds bizarre, the case touches on a serious issue that has bothered scholars and scientists in recent years, namely, how to estimate the risk of new groundbreaking experiments and who gets to decide whether or not to go ahead.
[00:56:55.010 --> 00:57:09.638]  The lawsuit filed March 21st in Federal District Court in Honolulu seeks a temporary restraining order providing and prohibiting the superconducting supercollider, or the Large Hardened Collider, from proceeding with accelerator
[00:57:10.879 --> 00:57:16.180]  Until it has produced a very detailed safety report and an environmental assessment.
[00:57:16.180 --> 00:57:24.743]  It names the Federal Department of Energy, the Fermi National Accelerator Laboratory, the National Science Foundation Federation, and the CERN as defendants.
[00:57:24.743 --> 00:57:27.824]  Yeah, our government basically paid for this in Europe.
[00:57:27.824 --> 00:57:29.224]  As usual.
[00:57:29.224 --> 00:57:31.925]  They were building it in Texas.
[00:57:31.925 --> 00:57:37.066]  Now they've turned it into an underground anti-terror facility.
[00:57:37.066 --> 00:57:39.727]  Up in Wong, Sahatchie.
[00:57:39.727 --> 00:57:40.227]  North of here.
[00:57:40.666 --> 00:57:46.530]  Up by David J. Smith Church, Newswatch Magazine.
[00:57:46.530 --> 00:57:48.752]  Look, the whole point here, well, there's several points.
[00:57:48.752 --> 00:57:52.434]  Number one, I went and found new scientists.
[00:57:52.434 --> 00:57:56.417]  I went and found major physics organizations and societies.
[00:57:56.417 --> 00:58:01.000]  I went and found the heads of major societies across the board.
[00:58:01.000 --> 00:58:09.846]  Quantum mechanics engineers saying, physicists saying, yeah, there is a chance that this could really cause a problem.
[00:58:10.771 --> 00:58:15.655]  We know we're dealing with incredibly explosive forces here.
[00:58:15.655 --> 00:58:21.619]  A hundred plus years ago, they came up with A-bomb equations.
[00:58:21.619 --> 00:58:24.001]  Did you know in 1916, H.G.
[00:58:24.001 --> 00:58:29.205]  Wells wrote a book where they had atomic bombs?
[00:58:29.205 --> 00:58:30.626]  You see?
[00:58:30.626 --> 00:58:30.846]  It's 2008.
[00:58:30.846 --> 00:58:36.590]  I didn't even get into the Air Force's anti-matter weapons.
[00:58:36.590 --> 00:58:38.312]  You are listening to GCN.
[00:58:40.186 --> 00:58:45.592]  Visit GCNlive.com today.
[00:58:45.592 --> 00:58:47.013]  It is a big idea.
[00:58:47.013 --> 00:58:49.836]  A new world order.
[00:58:49.836 --> 00:58:54.381]  In the near future, Earth is dominated by a powerful world government.
[00:58:54.381 --> 00:58:57.564]  It's known as the Bilderberg Group.
[00:58:57.564 --> 00:58:59.706]  Could their objective be world domination?
[00:59:00.353 --> 00:59:03.514]  For thousands of years, their dark order grew.
[00:59:03.514 --> 00:59:10.838]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:59:13.871 --> 00:59:19.317]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:19.317 --> 00:59:23.201]  You will learn the secret that drives the entire New World Order agenda.
[00:59:23.201 --> 00:59:25.763]  Bill of Rights is making great progress toward a world government.
[00:59:25.763 --> 00:59:26.925]  Most people have no idea.
[00:59:26.925 --> 00:59:27.706]  They're not after money.
[00:59:27.706 --> 00:59:28.987]  They have all the money they need.
[00:59:28.987 --> 00:59:29.968]  They're after power.
[00:59:29.968 --> 00:59:31.129]  That's what Apple needs here.
[00:59:31.129 --> 00:59:35.273]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:59:35.874 --> 00:59:39.838]  Or watch it online right now at PrisonPlanet.tv.
[00:59:39.838 --> 00:59:40.578]  In game.
[00:59:40.578 --> 00:59:42.620]  Blueprint for global enslavement.
[00:59:42.620 --> 00:59:47.825]  You have been warned.
[00:59:47.825 --> 00:59:50.227]  Waging war on corruption.
[00:59:50.227 --> 00:59:52.990]  Alex Jones on the GCN Radio Network.
[00:59:58.627 --> 01:00:00.368]  Government cover-ups.
[01:00:00.368 --> 01:00:01.949]  You want answers?
[01:00:01.949 --> 01:00:03.510]  Well, so does he.
[01:00:03.510 --> 01:00:07.712]  He's Alex Jones on the GCN Radio Network.
[01:00:07.712 --> 01:00:13.175]  And now, live from Austin, Texas, Alex Jones.
[01:00:13.175 --> 01:00:23.561]  Mike Rovero for his monthly visit with us, talking about the drums of war with Iran, the economy, Mukasey and his 9-11 stumble.
[01:00:23.561 --> 01:00:26.782]  Very suspicious, that's coming up.
[01:00:26.782 --> 01:00:28.003]  Finishing up with, uh,
[01:00:28.712 --> 01:00:44.558]  The subject I was just now getting into, out of the New York Times, asking a judge to save the world, where they get into superconducting super colliders and different types of systems that are similar, where a lot of the equations being put out by top physicists
[01:00:45.425 --> 01:00:49.486]  ...are showing that it could have very, very dangerous results.
[01:00:49.486 --> 01:00:52.507]  Very implosive results.
[01:00:52.507 --> 01:00:55.027]  A black hole would be implosive.
[01:00:55.027 --> 01:01:04.450]  Instead of an atomic or hydrogen explosion, you would have an implosion, a sucking in, and then as it gets more mass, dragging more into it.
[01:01:04.450 --> 01:01:12.452]  If a black hole ever gets purchased, that is, gets a toehold in one of these reactors, and I've already made quite a few, you won't feel anything.
[01:01:12.452 --> 01:01:12.792]  It will
[01:01:14.364 --> 01:01:22.650]  Suck the earth up in less than a second and it will reach the sun in just a few minutes.
[01:01:22.650 --> 01:01:25.192]  And the rest is history.
[01:01:25.192 --> 01:01:25.593]  What is it?
[01:01:25.593 --> 01:01:30.596]  Seven minutes and change to the sun?
[01:01:30.596 --> 01:01:37.882]  So, just wanted to let you know that.
[01:01:37.882 --> 01:01:39.103]  But again, this doesn't matter.
[01:01:39.764 --> 01:01:49.626]  Let's go ahead and have random genetic engineering which could cause massive problems, wipe out whole sets of life forms already doing it in the lab.
[01:01:49.626 --> 01:01:50.926]  Let's just ignore all that.
[01:01:50.926 --> 01:02:04.829]  Let's ignore the engineers that brought you A-bombs and hydrogen bombs 60-something years later, doing things billions of times more dangerous conservatively.
[01:02:04.829 --> 01:02:05.409]  New York Times
[01:02:08.024 --> 01:02:13.046]  Talking about how it could destroy the entire solar system.
[01:02:13.046 --> 01:02:15.427]  And then I thought I'd dig out some older articles.
[01:02:15.427 --> 01:02:22.289]  The Air Force gave a briefing about antimatter bombs and then reclassified it back in 2004.
[01:02:22.289 --> 01:02:28.051]  Air Force pursuing antimatter weapons.
[01:02:28.051 --> 01:02:32.653]  Program was touted publicly, then came official gag order.
[01:02:32.653 --> 01:02:35.634]  These would set off a chain reaction that would explode the Earth.
[01:02:36.221 --> 01:02:37.482]  In less than a second.
[01:02:37.482 --> 01:02:37.882]  The U.S.
[01:02:37.882 --> 01:02:51.113]  Air Force is quietly spending millions of dollars investigating ways to use a radical power source, antimatter, the eerie mirror of ordinary matter in future weapons.
[01:02:51.113 --> 01:02:56.997]  And they have isolated antimatter, they have created artificial suns, they've done it all 20, 30 years ago that we know of.
[01:02:56.997 --> 01:02:59.199]  Can you imagine what they've got underground?
[01:02:59.199 --> 01:03:01.100]  These nuts are doing this every day.
[01:03:01.100 --> 01:03:05.904]  The admitted colliders are doing this on a daily basis around the world.
[01:03:07.077 --> 01:03:12.799]  In Japan, in Europe, in Russia, in the U.S.
[01:03:12.799 --> 01:03:14.220]  But, I mean, take Austin, Texas.
[01:03:14.220 --> 01:03:18.521]  There's an experimental nuclear reactor in North Austin.
[01:03:18.521 --> 01:03:25.684]  They're not doing anything that dangerous compared to black holes and antimatter, but they're doing a lot of secretive stuff over there.
[01:03:25.684 --> 01:03:30.946]  And you tell the average person on the street, we've got a reactor in Austin, they'll tell you, no we don't.
[01:03:30.946 --> 01:03:34.587]  Austin's a liberal town, and you're a liar.
[01:03:36.152 --> 01:03:41.214]  You can type nuclear reactor Austin, Texas into Google and you'll be there, and it's the J.J.
[01:03:41.214 --> 01:03:43.415]  Pickle Research Center.
[01:03:43.415 --> 01:03:46.957]  Gigantic facility in North Austin guarded by men with machine guns.
[01:03:46.957 --> 01:03:48.217]  Doesn't exist though!
[01:03:48.217 --> 01:03:52.819]  You tell these yuppies, I mean, they're all about, oh, you said there was a reactor in Austin.
[01:03:52.819 --> 01:03:53.780]  An experimental one.
[01:03:53.780 --> 01:03:54.740]  Oh, nope, doesn't exist.
[01:03:54.740 --> 01:03:55.441]  Shut up.
[01:03:55.441 --> 01:03:57.301]  Okay, fine, doesn't exist.
[01:03:57.301 --> 01:03:59.102]  Just had your way, didn't you?
[01:03:59.102 --> 01:04:03.984]  You won again, thanks to overwhelming delusional power.
[01:04:03.984 --> 01:04:04.985]  Invincible ignorance.
[01:04:10.447 --> 01:04:11.928]  We've even got mean phone calls before.
[01:04:11.928 --> 01:04:13.969]  You shouldn't talk about how there's a reactor!
[01:04:13.969 --> 01:04:15.971]  Terrorists might go after it!
[01:04:15.971 --> 01:04:16.891]  You mean in the government?
[01:04:16.891 --> 01:04:20.594]  No, the terrorists run the reactor.
[01:04:20.594 --> 01:04:21.935]  It's one reason to move out of Austin.
[01:04:21.935 --> 01:04:26.838]  I'm strongly considering moving, like, 80 miles outside this town.
[01:04:26.838 --> 01:04:31.901]  Then they'd call it a compound, though.
[01:04:31.901 --> 01:04:32.862]  Oh, man.
[01:04:32.862 --> 01:04:37.445]  So, uh, yeah, let's, uh, ban humans exhaling carbon dioxide.
[01:04:37.445 --> 01:04:39.967]  They're classifying it as a deadly toxic waste globally.
[01:04:41.417 --> 01:04:44.602]  Carbon dioxide, it's evil, let's ban it.
[01:04:44.602 --> 01:04:47.026]  Plants breathe it, humans exhale it.
[01:04:47.026 --> 01:04:49.431]  And then let's just not worry about all this other serious stuff.
[01:04:49.431 --> 01:04:50.552]  Genetic engineering, all the rest.
[01:04:51.235 --> 01:04:59.643]  For years you've been hearing about Herbal Healer Academy and how it's remained the leader in effective alternative and natural medicine and education.
[01:04:59.643 --> 01:05:03.187]  But how can they continue to hold that title for years on end?
[01:05:03.187 --> 01:05:06.630]  The answer is high quality and huge selection.
[01:05:06.630 --> 01:05:11.375]  Just visit HerbalHealer.com and shop online or request a free catalog.
[01:05:11.855 --> 01:05:14.957]  You're bound to find the alternative you're looking for.
[01:05:14.957 --> 01:05:20.141]  Did you know that Herbal Healer carries the latest, safest, and effective weight loss products?
[01:05:20.141 --> 01:05:26.326]  You can also count on Herbal Healer for the largest selection of safe and natural supplements just for children.
[01:05:26.326 --> 01:05:27.947]  And don't forget your pets.
[01:05:27.947 --> 01:05:33.651]  Herbal Healer even has natural mineral supplements for all your animals, including horses, cows, and birds.
[01:05:34.071 --> 01:05:40.980]  Take a peek at their online calendar and you're sure to find everything you need and maybe something you didn't realize you needed.
[01:05:40.980 --> 01:05:46.366]  Visit HerbalHealer.com and don't forget to sign up for the free Herbal Healer newsletter.
[01:05:46.366 --> 01:05:49.731]  HerbalHealer.com, working with the power of nature.
[01:05:51.129 --> 01:05:53.990]  Terror Storm, a history of government-sponsored terror.
[01:05:53.990 --> 01:05:55.550]  Loose Change Final Cut.
[01:05:55.550 --> 01:05:57.690]  Endgame, blueprint for global enslavement.
[01:05:57.690 --> 01:05:59.591]  The true story of the Bilderberg Group.
[01:05:59.591 --> 01:06:01.091]  The late great USA.
[01:06:01.091 --> 01:06:02.851]  America, freedom to fascism.
[01:06:02.851 --> 01:06:09.873]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[01:06:09.873 --> 01:06:13.953]  When you visit prisonplanet.com, you can connect to our amazing online store.
[01:06:13.953 --> 01:06:17.354]  Whether you're looking for survival and wellness products like Berkey water filters,
[01:06:17.754 --> 01:06:20.517]  Or you would like a book on the history of the Federal Reserve.
[01:06:20.517 --> 01:06:23.599]  We've got the most well-researched and documented titles.
[01:06:23.599 --> 01:06:25.942]  All available at PrisonPlanet.com.
[01:06:25.942 --> 01:06:31.647]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[01:06:31.647 --> 01:06:36.611]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[01:06:37.652 --> 01:06:48.268]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[01:06:48.268 --> 01:06:49.730]  Join the info war today!
[01:06:50.774 --> 01:06:52.735]  Heart disease is on the rise.
[01:06:52.735 --> 01:06:59.697]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[01:06:59.697 --> 01:07:08.100]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:07:08.100 --> 01:07:13.822]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[01:07:14.002 --> 01:07:14.483]  We're good to go.
[01:07:32.705 --> 01:07:35.068]  Order your two-month supply today by calling 866-295-5305.
[01:07:35.068 --> 01:07:35.408]  That's 866-295-5305.
[01:07:35.408 --> 01:07:37.470]  Or order online at HBextract.com.
[01:07:37.470 --> 01:07:39.332]  Heart and Body Extract, 866-295-5305.
[01:07:39.332 --> 01:07:40.153]  Or HBextract.com.
[01:07:55.734 --> 01:08:00.559]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:00.559 --> 01:08:02.161]  You want answers?
[01:08:02.161 --> 01:08:03.723]  Well, so does he.
[01:08:03.723 --> 01:08:07.907]  He's Alex Jones on the GCN Radio Network.
[01:08:07.907 --> 01:08:11.952]  And now, live from Austin, Texas, Alex Jones.
[01:08:14.762 --> 01:08:20.105]  You have found it, my friends, the tip of the spear, the front lines in the info war.
[01:08:20.105 --> 01:08:24.447]  Radiating out on the growing list of wonderful AM and FM affiliates.
[01:08:24.447 --> 01:08:28.389]  Simulcasting on the internet at infowars.com and prisonplanet.com.
[01:08:30.026 --> 01:08:35.450]  Global shortwave, day and night, WWCR, 11 to 2 central, back from 9 to midnight.
[01:08:35.450 --> 01:08:40.774]  Central on the retransmission on WWCR, and of course several different satellite systems.
[01:08:40.774 --> 01:08:46.518]  We are honored to have you here with us into this second hour today.
[01:08:46.518 --> 01:08:50.240]  Mike Rivero runs the wonderful website, been around since the mid-1990s.
[01:08:50.240 --> 01:08:53.683]  One of the first big sites to expose the Vince Foster murder.
[01:08:53.683 --> 01:08:57.926]  Then he was called a right-wing extremist, then exposing George Bush as a puppet.
[01:08:58.553 --> 01:09:00.034]  He's called a leftist.
[01:09:00.034 --> 01:09:03.195]  No, we're just Americans who don't like corruption.
[01:09:03.195 --> 01:09:14.421]  Now, we've got a lot of war drums, a lot of circling Iran, a lot of mashing trips, trying to... Al-Sadr for... Well, he had a ceasefire a year and a half ago, then it broke another for six months.
[01:09:14.421 --> 01:09:15.721]  He never starts it.
[01:09:15.721 --> 01:09:22.885]  The Shiites, they're always trying to then come in and sneak attack him.
[01:09:22.885 --> 01:09:25.146]  Some say it was a prelude to go into
[01:09:26.144 --> 01:09:27.244]  Uh, Iran.
[01:09:27.244 --> 01:09:37.588]  We'll talk about the war, we'll talk about the economy, we'll talk about the domestic police state, Mukasey, stumbling and saying they had NSA transmissions but that they couldn't follow them.
[01:09:37.588 --> 01:09:52.894]  In fact, cue up that, uh, John, cue up that, to the third part, that last minute, uh, with the Countdown host, Keith Uberman, where he's laying it out, saying somebody needs to basically
[01:09:53.897 --> 01:09:57.018]  Well, it's a lot of stuff happening right now.
[01:09:57.018 --> 01:09:59.499]  The economy certainly remains a very large part of the story.
[01:09:59.499 --> 01:10:01.059]  The Al-Sadr situation this last week
[01:10:18.081 --> 01:10:22.744]  I think is worth noting because, as you point out, he did not start this escalation.
[01:10:22.744 --> 01:10:24.145]  It came from Maliki.
[01:10:24.145 --> 01:10:24.906]  Now we have the U.S.
[01:10:24.906 --> 01:10:34.292]  government attempting to distance itself and saying, well, Maliki acted on his own and we didn't encourage him or authorize him to do that, which kind of reveals that the U.S.
[01:10:34.292 --> 01:10:40.696]  does still see itself as kind of running the place with any pretensions of democracy for Iraq notwithstanding.
[01:10:41.376 --> 01:10:42.377]  But you're absolutely right.
[01:10:42.377 --> 01:10:44.838]  This latest statement that the U.S.
[01:10:44.838 --> 01:10:58.484]  government was intercepting phone calls related to 9-11 before it actually happened, again, it's just more fodder for those who realize that there's something very funny about that official story.
[01:10:58.484 --> 01:11:00.985]  Let's get into McCasey first, then.
[01:11:00.985 --> 01:11:03.566]  Here is a little piece of what Keith Olbermann said last night.
[01:11:05.123 --> 01:11:07.664]  And number one, Mukasey said, what?
[01:11:07.664 --> 01:11:08.505]  Gate?
[01:11:08.505 --> 01:11:14.207]  Almost ignored in the coverage of his speech to the Commonwealth Club of San Francisco pleading for telecom immunity.
[01:11:14.207 --> 01:11:20.110]  Attorney General Michael Mukasey also said, quote, before 9-11, that's the call that we didn't know about.
[01:11:20.110 --> 01:11:27.333]  We knew that there has been a call from someplace that was known to be a safe house in Afghanistan, and we knew that it came to the United States.
[01:11:27.333 --> 01:11:29.114]  We didn't know precisely where it went.
[01:11:30.529 --> 01:11:31.630]  What?
[01:11:31.630 --> 01:11:36.775]  The government knew about some phone call from a safe house in Afghanistan into the U.S.
[01:11:36.775 --> 01:11:47.145]  about 9-11, before 9-11, and even though it had the same FISA courts and the same right to act against international targets in 2001 as it does now?
[01:11:47.145 --> 01:11:48.406]  You didn't do anything about it?
[01:11:49.281 --> 01:11:51.042]  Well, this would seem to leave only two options.
[01:11:51.042 --> 01:11:59.104]  Either the Attorney General just admitted that the government for which he works is guilty of malfeasant complicity in the 9-11 attacks, or he's lying.
[01:11:59.104 --> 01:12:01.005]  I'm betting on lying.
[01:12:01.005 --> 01:12:05.246]  If not, somebody in Congress better put that man under oath right quick.
[01:12:05.246 --> 01:12:09.367]  We could send him to Gitmo, I suppose.
[01:12:09.367 --> 01:12:11.028]  Mike Rovero comments on that.
[01:12:11.028 --> 01:12:12.308]  It's getting more and more bold.
[01:12:13.563 --> 01:12:21.151]  Yeah, it is, and I would favor the Gitmo option here because unfortunately a lot of these guys, when you get them under oath, they're still going to lie anyway.
[01:12:21.151 --> 01:12:23.594]  And the bottom line is, when you get to the core issues of 9-11,
[01:12:25.094 --> 01:12:34.561]  Regardless of what the ultimate truth really is, the fact is, the existence of lies and cover-up and deceptions delegitimizes the entire country.
[01:12:34.561 --> 01:12:37.783]  And it's a scandal which nobody is going to allow out.
[01:12:37.783 --> 01:12:41.565]  So I don't even think hearings under oath are going to do anything.
[01:12:41.565 --> 01:12:44.607]  It's just more an attempt to obfuscate the situation.
[01:12:44.607 --> 01:12:47.970]  I think the bottom line is, we the people know we were lied to about 9-11.
[01:12:47.970 --> 01:12:48.310]  We accept that.
[01:12:50.570 --> 01:12:55.316]  You know, we've got to stop arguing over the minutiae and looking for more proof of what we already know to be true.
[01:12:55.316 --> 01:13:01.223]  And we have to face up to what are we going to do with the government that we have caught lying to us time and time again.
[01:13:01.223 --> 01:13:05.889]  Not just about 9-11, but about Iraq, about Al-Qaeda, about all these things.
[01:13:05.889 --> 01:13:08.492]  We have a government that lies to us with every single breath.
[01:13:08.852 --> 01:13:09.673]  It takes.
[01:13:09.673 --> 01:13:11.193]  We have to do something about that.
[01:13:11.193 --> 01:13:17.516]  I need to dig it out, but there's a new New York Times poll where more than half of New Yorkers do believe it's an inside job now.
[01:13:17.516 --> 01:13:20.658]  I mean, not just that they're being lied to, but that it's an inside job.
[01:13:20.658 --> 01:13:27.101]  And of course, we had the poll two years ago where 36% of Americans believe inside job, 60-something believe they're being lied to.
[01:13:27.101 --> 01:13:31.203]  I mean, the establishment has to know we've beaten them in the info war.
[01:13:31.203 --> 01:13:31.843]  They lied.
[01:13:31.843 --> 01:13:32.763]  We have the truth.
[01:13:32.763 --> 01:13:34.044]  The people know they're killers now.
[01:13:35.040 --> 01:13:36.281]  Yeah, absolutely.
[01:13:36.281 --> 01:13:42.165]  You know, and it was easy for us to beat the mainstream media because we do have the truth on our side and the people want the truth.
[01:13:42.165 --> 01:13:45.287]  Ultimately, there's another statistic that came out this last week.
