[00:00:00.049 --> 00:00:01.570]  Welcome, ladies and gentlemen.
[00:45:40.259 --> 00:45:40.679]  citizen,
[00:45:41.537 --> 00:45:48.544]  I should not be required or be asked any type of identification as I travel throughout the continental United States.
[00:45:48.544 --> 00:45:48.785]  Oh yeah.
[00:45:48.785 --> 00:45:52.368]  Everybody, like the car in front of me, I saw the people showing passports and they were from California.
[00:45:59.836 --> 00:46:07.718]  Well, for some reason they waved me through because I turned to my wife and I go, I am not, I'm going to see if the Constitution protects me.
[00:46:07.718 --> 00:46:11.139]  I will not show these people anything, even though they're immigration.
[00:46:11.139 --> 00:46:11.920]  So what happened?
[00:46:11.920 --> 00:46:12.620]  I'm a U.S.
[00:46:12.620 --> 00:46:13.580]  citizen.
[00:46:13.580 --> 00:46:15.521]  If it's a state trooper, that's different.
[00:46:15.521 --> 00:46:18.802]  You're on a highway, then you show your driver's license.
[00:46:18.802 --> 00:46:19.782]  But as a U.S.
[00:46:19.782 --> 00:46:23.103]  citizen, I am not required to show anything.
[00:46:23.103 --> 00:46:23.603]  What happened?
[00:46:23.603 --> 00:46:27.064]  As I travel throughout the country, the Constitution guarantees me that.
[00:46:29.088 --> 00:46:30.989]  Governor, what happened when you did that?
[00:46:30.989 --> 00:46:32.350]  Unbelievable.
[00:46:53.425 --> 00:46:55.126]  Governor, we have a little bit of issue with the line.
[00:46:55.126 --> 00:46:55.666]  Can you hear me?
[00:46:55.666 --> 00:46:56.787]  Sure.
[00:46:56.787 --> 00:46:57.267]  Okay, good.
[00:46:57.267 --> 00:46:58.648]  We went to backup there.
[00:46:58.648 --> 00:46:59.288]  I'm in Texas.
[00:46:59.288 --> 00:46:59.988]  They're in Minnesota.
[00:46:59.988 --> 00:47:04.431]  This only happens when we got a huge guest on with us.
[00:47:04.431 --> 00:47:04.751]  Governor,
[00:47:06.124 --> 00:47:15.170]  In closing, with the three or four minutes we've got left, other points, other key issues that you want to impart, anything else on 9-11, anything else you want to talk about with the future of this republic?
[00:47:15.170 --> 00:47:32.342]  Well, you know, the main thing I want to talk about is the fact that we better wake up and we better pay attention and not to believe everything that the status quo tells you because they're not necessarily talking the truth and I'm finding that out more and more and more.
[00:47:33.082 --> 00:47:40.064]  I personally have no trust in the government anymore because they've been so deceitful to me on everything, it seems.
[00:47:40.064 --> 00:47:42.605]  And that we've got to change.
[00:47:42.605 --> 00:47:45.626]  And I think the other thing I'd like to bring out is this.
[00:47:45.626 --> 00:47:50.888]  Having lived outside of the United States now for three years in a row for half the year,
[00:47:51.915 --> 00:47:57.919]  My belief is that you're not a world power by carrying a club and beating everyone up.
[00:47:57.919 --> 00:48:02.101]  And our status throughout the world has dropped dramatically now.
[00:48:02.101 --> 00:48:11.547]  The most popular t-shirt you see in Mexico amongst young people now is a photo of George Bush and it says, Weapon of Mass Destruction.
[00:48:11.547 --> 00:48:12.568]  And I really don't think
[00:48:13.723 --> 00:48:18.326]  ...should be part of as the United States, and it's time for us to change direction.
[00:48:18.326 --> 00:48:26.350]  So when Obama says about talking to our enemies, I see nothing wrong with that, because... ...should be the last option.
[00:48:27.691 --> 00:48:30.934]  War should never be the first option, is what we've made it today.
[00:48:30.934 --> 00:48:32.075]  Well, you're right, Governor.
[00:48:32.075 --> 00:48:44.345]  Our name has been destroyed, and the so-called conservatives that still support the war, A, they're against the will of the people, only 30% support the war still, and B, they have bankrupted us.
[00:48:44.345 --> 00:48:53.592]  The dollar's being devalued, inflation is in double digits, the Federal Reserve's denying it, but oil just went to $130 a barrel today.
[00:48:53.592 --> 00:48:55.213]  $130 a barrel.
[00:48:55.213 --> 00:48:56.975]  Did I tell you my take on oil?
[00:48:57.355 --> 00:48:58.235]  No, sir.
[00:48:58.235 --> 00:49:00.776]  I think this is what's happening on oil.
[00:49:00.776 --> 00:49:05.317]  I think they're driving the price up to battle the environmentalists.
[00:49:05.317 --> 00:49:09.838]  I think they want to get drilling in Alaska, they want to get offshore drilling.
[00:49:09.838 --> 00:49:21.301]  This is a ploy by the oil companies, in my opinion, to drive the price up to where the American people say it's $5 a gallon, I don't care about the environment, drill, I've got to have my gas.
[00:49:21.621 --> 00:49:26.384]  Well, that's a part of it, I think, but largely, the dollar has been devalued.
[00:49:26.384 --> 00:49:31.807]  Oil is dollar-denominated, and so if the dollar's been devalued by more than half, oil's gonna double.
[00:49:31.807 --> 00:49:33.288]  Oh yeah, got that in, too.
[00:49:33.288 --> 00:49:35.009]  Very good point.
[00:49:35.009 --> 00:49:35.769]  Very good point.
[00:49:37.529 --> 00:49:46.872]  I noticed that in Minnesota, because we had some of our local guys that work at the network came out and shot some video of you talking, and you wouldn't address the press, but you would address them.
[00:49:46.872 --> 00:49:48.973]  Why were you not talking to the mainstream press?
[00:49:48.973 --> 00:49:53.634]  Well, I talk to the mainstream press, except not the Minnesota mainstream press.
[00:49:53.634 --> 00:50:01.757]  I've made it my personal vendetta that I never speak to them again, because when I was in office, they attacked my children.
[00:50:01.757 --> 00:50:06.298]  And so the only way I can fight back is to not talk to them, not make them money.
[00:50:07.049 --> 00:50:22.115]  And so I speak to the open press in Boston, I speak to them in L.A., anywhere else, but I will not speak to the Minnesota media, because it's my personal vendetta against them, and you know us Navy SEALs, we don't get mad, we get even.
[00:50:23.200 --> 00:50:24.922]  That's our thing.
[00:50:24.922 --> 00:50:29.647]  And so my only way of getting even with them is to not speak to them.
[00:50:29.647 --> 00:50:34.613]  That's why I did speak to your people, but unpurposely I do not speak to them.
[00:50:34.613 --> 00:50:36.755]  And it is because they attack my kids.
[00:50:36.755 --> 00:50:38.918]  My son refuses to live in Minnesota now.
[00:50:39.807 --> 00:50:43.309]  Governor Ventura, I want to say one more word to you during the break and then let you go.
[00:50:43.309 --> 00:50:45.430]  I really appreciate you spending time with us.
[00:50:45.430 --> 00:50:46.931]  The book is on the bestseller list.
[00:50:46.931 --> 00:50:48.492]  We need to make it even bigger.
[00:50:48.492 --> 00:50:50.373]  It is Don't Start the Revolution Without Me.
[00:50:50.373 --> 00:50:51.653]  Governor Jesse Ventura.
[00:50:51.653 --> 00:50:52.234]  We'll be right back.
[00:50:54.321 --> 00:50:57.182]  Terror Storm, a history of government-sponsored terror.
[00:50:57.182 --> 00:50:58.743]  Loose Change Final Cut.
[00:50:58.743 --> 00:51:00.904]  Endgame, blueprint for global enslavement.
[00:51:00.904 --> 00:51:02.805]  The true story of the Bilderberg Group.
[00:51:02.805 --> 00:51:04.286]  The late great USA.
[00:51:04.286 --> 00:51:06.047]  America, freedom to fascism.
[00:51:06.047 --> 00:51:13.070]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:51:13.070 --> 00:51:17.152]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:51:17.152 --> 00:51:20.554]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:51:20.934 --> 00:51:23.697]  Or you would like a book on the history of the Federal Reserve.
[00:51:23.697 --> 00:51:26.781]  We've got the most well-researched and documented titles.
[00:51:26.781 --> 00:51:29.144]  All available at PrisonPlanet.com.
[00:51:29.144 --> 00:51:34.850]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:51:34.850 --> 00:51:39.816]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[00:51:40.857 --> 00:51:51.445]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:51:51.445 --> 00:51:52.986]  Join the info war today!
[00:51:52.986 --> 00:51:59.952]  Another untold story, here it comes.
[00:51:59.952 --> 00:52:02.694]  Another untold story, here it comes.
[00:52:04.492 --> 00:52:11.888]  Another untold story that you've not been told from another untold story dot com.
[00:52:14.935 --> 00:52:26.805]  This story comes from some of the darkest, earliest hours of America's forgotten history, at a place called Valley Forge, where General George Washington and his army barely hung on.
[00:52:26.805 --> 00:52:32.670]  There were enemies without and enemies within, and Michael Whitman was an enemy within.
[00:52:32.670 --> 00:52:42.578]  He was, as one history book tells, caught and tried as a turncoat collaborator, giving invaluable assistance on numerous occasions to the British.
[00:52:43.058 --> 00:52:47.001]  He was found guilty of spying and sentenced to hanging.
[00:52:47.001 --> 00:52:57.788]  But on the eve of his execution, an old white-haired man named Peter Miller, who had done many favors for Washington's army, was allowed to see the general.
[00:52:57.788 --> 00:53:01.270]  And when he did, he requested a favor of the general.
[00:53:01.270 --> 00:53:05.333]  Pardon the treacherous spy, Michael Whitman.
[00:53:05.333 --> 00:53:08.795]  The untold story in all of this is why.
[00:53:08.795 --> 00:53:11.117]  Why was the pardon requested?
[00:53:11.117 --> 00:53:11.357]  And why
[00:53:13.206 --> 00:53:16.929]  Did General Washington do what he did that night?
[00:53:16.929 --> 00:53:18.931]  That's the untold story.
[00:53:18.931 --> 00:53:22.914]  And to learn of it, go to anotheruntoldstory.com.
[00:53:22.914 --> 00:53:34.043]  Anotheruntoldstory.com, and there you'll find it tied into a story that the greatest storyteller ever told, told, and you need to hear.
[00:53:34.043 --> 00:53:39.067]  For another untold story, go to anotheruntoldstory.com.
[00:53:39.067 --> 00:53:40.728]  Anotheruntoldstory.com.
[00:53:42.938 --> 00:53:47.122]  Another Untold Story dot com.
[00:53:47.122 --> 00:53:54.248]  Another Untold Story dot com.
[00:53:54.248 --> 00:53:57.631]  And coming up, the unmasking of bottled waters.
[00:53:57.631 --> 00:54:02.255]  Consumers react to word that many of their pricey favorites come straight from the tap.
[00:54:03.735 --> 00:54:07.696]  Do us have access to some of the cleanest tap water in the world?
[00:54:07.696 --> 00:54:11.057]  Nevertheless, many people have come to depend on bottled water.
[00:54:11.057 --> 00:54:13.958]  So much so, it's become a multi-billion dollar industry.
[00:54:13.958 --> 00:54:20.239]  Sure, it's convenient, but many also believe they're paying for water from naturally pure sources.
[00:54:20.239 --> 00:54:24.661]  As Rob Marciano reports, that's often not the case.
[00:54:24.661 --> 00:54:27.141]  Don't let that scenic logo fool you.
[00:54:27.141 --> 00:54:29.922]  This water is not bottled from a mountain stream.
[00:54:31.115 --> 00:54:38.702]  Now PepsiCo plans to spell it out for consumers, adding the words public water source to the label of its Aquafina brand.
[00:54:38.702 --> 00:54:44.206]  And in case you didn't know, Aquafina is actually just purified tap water.
[00:54:44.206 --> 00:54:49.471]  That would make me never want to buy Aquafina again, knowing that it was bottled public water.
[00:54:49.471 --> 00:54:50.832]  Just tap water in a bottle.
[00:54:50.832 --> 00:54:52.253]  What am I paying for?
[00:54:52.253 --> 00:54:52.593]  Wow!
[00:54:52.593 --> 00:54:55.796]  How does that make you feel?
[00:54:55.796 --> 00:54:58.639]  Like I've been bamboozled and hoodwinked all this time.
[00:54:59.201 --> 00:55:08.430]  In a statement on Friday, PepsiCo said, quote, If this helps clarify the fact that water originates from public sources, then it's a reasonable thing to do.
[00:55:08.430 --> 00:55:13.916]  Coca-Cola's Dasani does the same thing, purifies and bottles public drinking water.
[00:55:13.916 --> 00:55:18.941]  One environmental group found at least 25% of bottled water is actually just tap water.
[00:55:20.316 --> 00:55:23.019]  Sometimes purified, sometimes not.
[00:55:23.019 --> 00:55:30.108]  We are now exposing an underbelly truth, that is, a big percentage of bottled water in this country is tap water.
[00:55:30.108 --> 00:55:38.397]  San Francisco's mayor banned city workers from buying bottled water, citing environmental concerns and saving the city half a million dollars a year.
[00:55:38.397 --> 00:55:40.179]  And let's face it, it's expensive!
[00:55:40.720 --> 00:55:45.363]  Brands like Fiji can cost $8 a bottle or more at high-end hotels.
[00:55:45.363 --> 00:55:50.187]  Ironic that droughts have led to water shortages on the island that exports it.
[00:55:50.187 --> 00:55:54.930]  In total, Americans snapped up $11 billion worth of bottled water last year.
[00:55:56.331 --> 00:56:00.293]  All in a country that has some of the cleanest public water in the world.
[00:56:00.293 --> 00:56:04.196]  Spring water, artesian well water, purified tap water.
[00:56:04.196 --> 00:56:10.159]  Not too long ago it would have seemed a little wacky to sell bottled water, but now it's become part of our culture.
[00:56:10.159 --> 00:56:14.421]  And sales of these bottles rank second only to carbonated soft drinks.
[00:56:14.421 --> 00:56:20.224]  So in this saturated market, it's increasingly important for you to know exactly what you're paying for.
[00:56:20.224 --> 00:56:22.686]  Rob Marciano, CNN, Douglasville, Georgia.
[00:56:23.186 --> 00:56:27.412]  All right, that's the incredible propaganda they're putting out.
[00:56:27.412 --> 00:56:31.698]  Those tap waters are filtered in reverse osmosis.
[00:56:31.698 --> 00:56:33.260]  They are filtered several times.
[00:56:33.260 --> 00:56:37.927]  They mention how it's filtered, and they are much better than tap water.
[00:56:38.519 --> 00:56:41.640]  They've cut out the chlorine, they've cut out some of the fluoride.
[00:56:41.640 --> 00:56:46.241]  The best thing to do is get an expensive filtration system and filter your water.
[00:56:46.241 --> 00:56:49.943]  But if you've got a choice, well everybody knows tap water tastes like crap.
[00:56:49.943 --> 00:56:52.163]  And so that's why people go out and get bottled water.
[00:56:52.163 --> 00:56:59.946]  Obviously an Evian or a Pellegrino at a famous, you know, multi-thousand year old springs in the case of Pellegrino.
[00:56:59.946 --> 00:57:01.786]  The Romans were getting it out of there.
[00:57:01.786 --> 00:57:03.567]  This really delicious artesian
[00:57:04.674 --> 00:57:07.675]  Water that's got all these great minerals in it.
[00:57:07.675 --> 00:57:09.335]  Oh, you don't want that.
[00:57:09.335 --> 00:57:12.476]  You don't want Fiji volcanic water.
[00:57:12.476 --> 00:57:14.956]  No, you want tap water.
[00:57:14.956 --> 00:57:17.477]  The government loves you.
[00:57:17.477 --> 00:57:30.199]  Total lies about how clean it is and how great it is and how wonderful it is with hundreds of drugs and herbicides and pesticides and mercury and lead and arsenic and just absolutely hellish things in it.
[00:57:30.199 --> 00:57:31.159]  Let me give you a news tip.
[00:57:31.159 --> 00:57:34.260]  Fish and turtles, if you put them in tap water, will die.
[00:57:35.137 --> 00:57:38.059]  You put an aquatic turtle in tap water, it dies in a few days.
[00:57:38.059 --> 00:57:40.441]  You put a fish in it, they die.
[00:57:40.441 --> 00:57:42.242]  You put frogs in it, they die.
[00:57:42.242 --> 00:57:44.544]  You shouldn't be drinking it.
[00:57:44.544 --> 00:57:46.866]  Your skin, also the largest organ, absorbs it.
[00:57:46.866 --> 00:57:48.747]  Hey, what an amazing Ventura interview.
[00:57:48.747 --> 00:57:51.209]  And of course, I've got to get rid of ISDN lines.
[00:57:51.209 --> 00:58:01.837]  Some idiot phone company guy, happens about once a month, always when a Charlie Sheen's on, or it even happened right before I had Charlton Heston on.
[00:58:01.837 --> 00:58:02.658]  The phone company
[00:58:03.351 --> 00:58:05.631]  Comes in and hooks into our lines, and hello!
[00:58:05.631 --> 00:58:06.692]  Hello!
[00:58:06.692 --> 00:58:16.913]  You couldn't hear it on the network, but on the internet encoding we've got for PrisonPlanet.tv members, because that was live on the web, and what we had put on the web today, it's going to be on there.
[00:58:16.913 --> 00:58:18.014]  Hello!
[00:58:18.014 --> 00:58:19.494]  Hello!
[00:58:19.494 --> 00:58:20.874]  Hello!
[00:58:20.874 --> 00:58:25.595]  This is great technology to be... Of course, we went to Skype after that happened.
[00:58:25.595 --> 00:58:31.916]  It's great technology to be able to be here in Austin, there in Minnesota, but man... I mean, the phone company... I've just had enough of these idiots.
[00:58:35.711 --> 00:58:38.332]  Thank you for listening to GCN.
[00:58:38.332 --> 00:58:44.435]  Be sure to visit GCNlive.com today.
[00:58:44.435 --> 00:58:45.856]  It is a big idea.
[00:58:45.856 --> 00:58:48.678]  A new world order.
[00:58:48.678 --> 00:58:52.940]  In the near future, Earth is dominated by a powerful world government.
[00:58:53.584 --> 00:58:56.406]  It's known as the Bilderberg Group.
[00:58:56.406 --> 00:58:59.187]  Could their objective be world domination?
[00:58:59.187 --> 00:59:02.369]  For thousands of years, their dark order grew.
[00:59:02.369 --> 00:59:09.693]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:59:12.714 --> 00:59:18.180]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:18.180 --> 00:59:22.043]  You will learn the secret that drives the entire New World Order agenda.
[00:59:22.043 --> 00:59:24.606]  Bill of Rights is making great progress toward a world government.
[00:59:24.606 --> 00:59:25.767]  Most people have no idea.
[00:59:25.767 --> 00:59:26.568]  They're not after money.
[00:59:26.568 --> 00:59:27.829]  They have all the money they need.
[00:59:27.829 --> 00:59:28.830]  They're after power.
[00:59:28.830 --> 00:59:29.971]  That's what they have to do.
[00:59:29.971 --> 00:59:34.156]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:59:34.716 --> 00:59:38.681]  Or watch it online right now at PrisonPlanet.tv.
[00:59:38.681 --> 00:59:39.462]  Endgame.
[00:59:39.462 --> 00:59:41.485]  Blueprint for Global and Slate.
[00:59:41.485 --> 00:59:46.631]  You have been warned.
[00:59:46.631 --> 00:59:49.034]  Waging war on corruption.
[00:59:49.034 --> 00:59:51.797]  Alex Jones on the GCN Radio Network.
[00:59:58.507 --> 01:00:00.267]  Government cover-ups.
[01:00:00.267 --> 01:00:01.828]  You want answers?
[01:00:01.828 --> 01:00:02.748]  Well, so does he.
[01:00:02.748 --> 01:00:07.589]  He's Alex Jones on the GCN Radio Network.
[01:00:07.589 --> 01:00:11.950]  And now, live from Austin, Texas, Alex Jones.
[01:00:11.950 --> 01:00:19.572]  Well, we're on the heels of an amazing Jesse Ventura interview, 50 minutes long.
[01:00:19.572 --> 01:00:24.793]  We gotta get a transcript of that, we gotta get it out to the press, make sure they bite on it.
[01:00:24.793 --> 01:00:26.794]  More 9-11 truth, more people waking up.
[01:00:27.501 --> 01:00:31.263]  I meant to ask him about a challenge to the media, but that's basically what he was saying.
[01:00:31.263 --> 01:00:37.486]  He was challenging the media to cover him on the facts, and to not just say he shouldn't have a First Amendment right to question the official story.
[01:00:37.486 --> 01:00:49.132]  I meant to have Jim Tucker on at 40 After, but I... to get into the Bilderberg situation, but then I forgot about that because we had Ventura on, and we've got a bunch of other big guests today.
[01:00:49.132 --> 01:00:52.073]  Do we have Tucker, or is he unable to do it now?
[01:00:52.073 --> 01:00:52.954]  Oh, we have Jim Tucker.
[01:00:53.619 --> 01:00:55.380]  Jim, I apologize.
[01:00:55.380 --> 01:01:02.321]  In between technical difficulties with the idiot phone company and everything else, I got lost in the fog of war.
[01:01:02.321 --> 01:01:09.243]  I want to hold you for this three-minute segment and about five minutes on the other side, and we're going to get to gun confiscation in Pennsylvania.
[01:01:09.243 --> 01:01:13.584]  But yes, ladies and gentlemen, you heard me right with an eyewitness to all this.
[01:01:13.584 --> 01:01:15.625]  But right now, let's go ahead and go
[01:01:17.057 --> 01:01:18.057]  We're good to go.
[01:01:37.725 --> 01:01:39.026]  Well, this one is right.
[01:01:39.026 --> 01:01:39.426]  It's Chantilly.
[01:01:39.426 --> 01:01:42.008]  Yes, somebody gave us that Dutch email, too, and I'll call the Dutch Embassy.
[01:01:59.658 --> 01:02:06.920]  In fact, the number they provided called got me into the Netherlands, but they transferred me back still to charge on the phone.
[01:02:06.920 --> 01:02:08.620]  That's it, I'm going to Virginia.
[01:02:08.620 --> 01:02:09.540]  The United States.
[01:02:09.540 --> 01:02:11.581]  And they confirmed yes.
[01:02:11.581 --> 01:02:14.501]  I asked the question twice to make sure I got it right.
[01:02:14.501 --> 01:02:16.002]  Yes, they will be at Chantilly.
[01:02:16.002 --> 01:02:18.622]  And of course, it will be the Westfields Marriott.
[01:02:18.622 --> 01:02:22.303]  They didn't have the specific address in Chantilly.
[01:02:22.303 --> 01:02:23.203]  That's where they met before.
[01:02:23.203 --> 01:02:27.624]  The only place they can meet in Chantilly was where they met several years ago, Westfields.
[01:02:28.377 --> 01:02:30.378]  And Westfield is all ducked up.
[01:02:30.378 --> 01:02:52.988]  And also, a man who for 20 years has helped, inside Bilderberg, pin them down, get further confirmation that we'll be at the Westfield Marriott Conference Center, 14750, we'll have this on our website, Conference Drive, Conference Center Drive, Chantilly, Virginia.
[01:02:53.672 --> 01:02:55.413]  I've got their telephone number.
[01:02:55.413 --> 01:02:56.654]  So this isn't even out yet?
[01:02:56.654 --> 01:02:58.676]  This is huge breaking news!
[01:02:58.676 --> 01:02:59.297]  Hey, wait a minute.
[01:02:59.297 --> 01:03:02.239]  I thought probably everybody had interneted this stuff by now.
[01:03:02.239 --> 01:03:02.659]  Well, no.
[01:03:02.659 --> 01:03:05.421]  We knew that it might be, but now you're pinning it down.
[01:03:05.421 --> 01:03:08.364]  Well done, Jim Tucker.
[01:03:08.364 --> 01:03:10.045]  Yeah.
[01:03:10.045 --> 01:03:15.790]  I'll be out there on Wednesday, June the 4th, checking into the Hilton in Herndon, Virginia.
[01:03:15.790 --> 01:03:19.133]  From experience, I know that's the closest motel nearby.
[01:03:22.891 --> 01:03:28.573]  Oh man, this is going to be spook central.
[01:03:28.573 --> 01:03:35.675]  Jim, isn't it unusual that they would have it in Canada, in North America, then in Istanbul?
[01:03:35.675 --> 01:03:41.177]  Because usually they go, as you said, four years in Europe, and then one year in the Americas.
[01:03:41.177 --> 01:03:42.358]  Isn't this unusual for them?
[01:03:43.458 --> 01:03:53.966]  It surprised me really because they're here two years ago and their routine has been something like three years in Europe and one year somewhere in North America, Canada or the United States.
[01:03:53.966 --> 01:03:55.547]  And that had been their drill.
[01:03:55.547 --> 01:04:11.039]  And for a while we thought possibly Japan because for no other reason that the G8 is meeting in Japan for the first time ever, which makes no sense because the G8 heads of state are all from Europe and North America, Canada, United States and the European countries.
[01:04:11.039 --> 01:04:12.260]  But they're meeting in Canada.
[01:04:13.035 --> 01:04:14.316]  Of course, that's public information.
[01:04:14.316 --> 01:04:18.640]  It was no effort at all to be told where the G8 is going to meet.
[01:04:18.640 --> 01:04:20.401]  It's going to be that island in Japan.
[01:04:20.401 --> 01:04:30.770]  But nevertheless, Bilderberg is at Chantilly, and we certainly hope a lot of readers will turn out because, well, in Europe, as you know from experience,
[01:04:31.611 --> 01:04:35.273]  There's a lot of broadcasters and newspaper men.
[01:04:35.273 --> 01:04:39.216]  Yeah, we have more of a news blackout here in Land of the Coward, Home of the Slaves.
[01:04:39.216 --> 01:04:41.617]  Stay there, Land of the Disinfo.
[01:04:41.617 --> 01:04:42.558]  Stay there, Jim Tucker.
[01:04:42.558 --> 01:04:44.799]  Final segment with you after this quick three-minute break.
[01:04:44.799 --> 01:04:45.799]  Major breaking news.
[01:04:45.799 --> 01:04:48.181]  Jim Tucker confirms it's in Virginia.
[01:04:51.235 --> 01:05:04.384]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[01:05:04.384 --> 01:05:08.207]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[01:05:08.547 --> 01:05:15.452]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[01:05:15.452 --> 01:05:18.854]  Loose Change Final Cut is the ultimate 9-11 expose.
[01:05:18.854 --> 01:05:26.759]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[01:05:26.759 --> 01:05:33.924]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[01:05:34.204 --> 01:05:42.388]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[01:05:42.388 --> 01:05:45.009]  We're in a no-holds-bar information war.
[01:05:45.009 --> 01:05:50.332]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[01:05:51.243 --> 01:05:54.764]  More than 700 chemicals have been found in our drinking water.
[01:05:54.764 --> 01:06:00.166]  And did you know that you have greater exposure to these chemicals while taking hot showers than when drinking the water?
[01:06:00.166 --> 01:06:05.328]  That's because many chemicals are inhaled when they evaporate, and others are absorbed into the skin.
[01:06:05.328 --> 01:06:16.452]  The KDF Dual Media Shower Filter works with both hot and cold water, and it's designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus.
[01:06:16.852 --> 01:06:22.616]  The KDF dual media shower filter typically last 10,000 gallons or one year, whichever comes first.
[01:06:22.616 --> 01:06:28.881]  Hospitals, restaurants and water treatment facilities use this media to reduce chlorine, iron, heavy metals and bacteria.
[01:06:28.881 --> 01:06:29.921]  What about you?
[01:06:29.921 --> 01:06:31.943]  Order your KDF shower filter normally.
[01:06:31.943 --> 01:06:35.946]  Forty nine dollars for a special price of only thirty nine ninety nine with free shipping.
[01:06:36.346 --> 01:06:38.630]  Call the Berkey Guy and order now by calling 1-877-886-3653.
[01:06:38.630 --> 01:06:38.990]  That's 1-877-886-3653.
[01:06:38.990 --> 01:06:42.255]  Or simply click on the banner at GCNlive.com to order online now.
[01:06:50.979 --> 01:06:52.960]  Heart disease is on the rise.
[01:06:52.960 --> 01:06:59.922]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[01:06:59.922 --> 01:07:08.324]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:07:08.324 --> 01:07:14.046]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[01:07:14.226 --> 01:07:16.068]  My blood pressure has normalized.
[01:07:16.068 --> 01:07:18.251]  My diabetes has totally improved.
[01:07:18.251 --> 01:07:22.776]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[01:07:22.776 --> 01:07:24.998]  I recommend Heart and Body Extract to everyone.
[01:07:24.998 --> 01:07:32.887]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[01:07:32.927 --> 01:07:35.289]  Order your two-month supply today by calling 866-295-5305.
[01:07:35.289 --> 01:07:35.770]  That's 866-295-5305.
[01:07:35.770 --> 01:07:37.352]  Or order online at hbextract.com.
[01:07:37.352 --> 01:07:38.313]  Heart and Body Extract, 866-295-5305.
[01:07:38.313 --> 01:07:39.113]  Or hbextract.com.
[01:07:55.700 --> 01:08:00.523]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:00.523 --> 01:08:02.123]  You want answers?
[01:08:02.123 --> 01:08:03.664]  Well, so does he.
[01:08:03.664 --> 01:08:07.867]  He's Alex Jones on the GCN Radio Network.
[01:08:07.867 --> 01:08:12.169]  And now, live from Austin, Texas, Alex Jones.
[01:08:12.169 --> 01:08:22.975]  Alright, ladies and gentlemen, for those of you that just joined us, this is live breaking news.
[01:08:24.622 --> 01:08:35.067]  What appears to be disinfo was put out, as they always do, that they'd already met as they meet in May or early June in Greece.
[01:08:35.067 --> 01:08:43.372]  Jim Tucker had been covering him for 35 years on the ground, the father of exposing the global elite and the secret shadowy cabal that runs our society.
[01:08:43.372 --> 01:08:46.573]  The media just 10 years ago denied it even existed.
[01:08:46.573 --> 01:08:49.635]  He has confirmed that it is in Chantilly, Virginia.
[01:08:50.447 --> 01:08:52.067]  They met in Istanbul, Turkey last year.
[01:08:52.067 --> 01:08:55.068]  125 of the world's movers and shakers.
[01:08:55.068 --> 01:09:03.750]  He believes they're meeting here in the United States where they don't normally meet because there's a better media blackout because our press is more controlled.
[01:09:03.750 --> 01:09:09.031]  So Jim, just to recap, go over all the evidence, why you think this isn't another ruse.
[01:09:09.031 --> 01:09:11.652]  Again, he's got them for 35 years straight, never been defeated.
[01:09:12.529 --> 01:09:14.370]  Sometimes they find out the day of though.
[01:09:14.370 --> 01:09:16.172]  It goes on for three days.
[01:09:16.172 --> 01:09:20.675]  You have a source inside Bilderberg who's involved that's confirmed it.
[01:09:20.675 --> 01:09:24.097]  And so you're a hundred percent on where it's being held.
[01:09:24.097 --> 01:09:25.378]  Go over your evidence, Jim Tucker.
