[00:00:00.649 --> 00:00:02.391]  Government cover-ups.
[00:40:57.202 --> 00:40:59.763]  But it's only a handful of companies that sold and made the systems.
[00:40:59.763 --> 00:41:04.185]  They said, we'll just make sure the card has all five of these things.
[00:41:04.185 --> 00:41:13.389]  Barcodes, magnetic strips, digital photo for face scan matching, thumbprint or index finger.
[00:41:13.389 --> 00:41:17.451]  A driver's license number.
[00:41:17.451 --> 00:41:22.373]  And so they agreed and signed the treaty that the nations would have at least two of those.
[00:41:22.373 --> 00:41:23.213]  So it's already global.
[00:41:24.432 --> 00:41:25.033]  In 2000.
[00:41:25.033 --> 00:41:32.847]  And Reg is saying, oh, I'm for a driver's license being standardized, you know, to stop identity theft, but I'm not for, uh, you know, a national ID card.
[00:41:34.756 --> 00:41:41.839]  See, it's meant to make a yuppie, or some retiree who thinks this country isn't run by crooks, to feel safe.
[00:41:41.839 --> 00:41:43.100]  Oh, that's reasonable.
[00:41:43.100 --> 00:41:44.800]  See, that was all amenable.
[00:41:44.800 --> 00:41:54.104]  See, the really slick ones, like Vicente Fox and Governor Ridge, they don't run off, or like John Edwards, pull their hand out of your hand when you try to shake it, or yell at you, or freak you out.
[00:41:54.104 --> 00:41:56.765]  They stop.
[00:41:56.765 --> 00:41:59.246]  Even if it's Barack Obama, he'll stop and smile at you and say, listen, I don't have time.
[00:41:59.246 --> 00:42:00.167]  I gotta go in there and give a speech.
[00:42:00.167 --> 00:42:00.827]  Okay, thank you.
[00:42:03.084 --> 00:42:03.824]  McCain's slick.
[00:42:03.824 --> 00:42:12.346]  He walks right up to 9-11 truthers and takes pictures with them, laughing.
[00:42:12.346 --> 00:42:20.208]  You see, they know they've got to engage you, neutralize you, just like they put special forces behind enemy lines to recruit the locals.
[00:42:20.208 --> 00:42:20.868]  That's what they do.
[00:42:20.868 --> 00:42:23.328]  You know, they teach them how to glad hand.
[00:42:23.328 --> 00:42:24.869]  This is a black op being run.
[00:42:24.869 --> 00:42:30.230]  I said I don't want to go to your calls, but I could go on for hours about just that four-minute clip.
[00:42:33.075 --> 00:42:42.822]  Number one, you can go read the federal and industry studies on where real identity theft comes from.
[00:42:42.822 --> 00:42:47.566]  It comes, the lion's share, over 90% comes from two places.
[00:42:47.566 --> 00:42:52.369]  Government and industry leaks.
[00:42:52.369 --> 00:42:59.155]  What, Bank of America two years ago lost three million profile social security numbers and names?
[00:42:59.155 --> 00:42:59.635]  Three million.
[00:43:01.227 --> 00:43:04.010]  Universities are constantly, quote, losing them.
[00:43:04.010 --> 00:43:05.011]  That is, somebody sells it.
[00:43:05.011 --> 00:43:07.074]  I mean, every day I see that.
[00:43:07.074 --> 00:43:21.510]  I mean, literally, every couple days, I see articles where 10,000 names, 100,000 names, the entire social security numbers of all of the alumni for the last 45 years, it just, it was released, or was stolen.
[00:43:23.619 --> 00:43:32.149]  It comes from government institutions, and they just did big British studies, a whole bunch of government studies, admitting that a national ID card there will increase identity theft.
[00:43:32.149 --> 00:43:36.074]  Just type, national ID increases identity theft, UK.
[00:43:36.074 --> 00:43:37.476]  Or US, they've got studies here.
[00:43:37.476 --> 00:43:40.019]  They know that, and that makes the problem worse.
[00:43:41.226 --> 00:43:41.906]  Let me ask you a question.
[00:43:41.906 --> 00:43:49.830]  Are you going to have less or more identity theft back in the age when you were writing checks and mailing them, or back in the age when you were paying cash for stuff, or do you have more?
[00:43:49.830 --> 00:43:55.533]  With the computers and with the databases and all of this, if they insist on it, we have more or less.
[00:43:55.533 --> 00:44:02.677]  But see, the media always has, Fox 5 tonight, the internet, they're stealing your credit cards.
[00:44:02.677 --> 00:44:09.260]  And you can go pull up the studies, there's a bunch of them showing similar numbers, but you're talking 4 or 5 percent of credit card theft and things is the internet.
[00:44:11.095 --> 00:44:12.876]  You know where it really happens?
[00:44:12.876 --> 00:44:20.900]  When you call a 1-800 number and a corrupt person operator.
[00:44:20.900 --> 00:44:21.981]  It could be a charity.
[00:44:21.981 --> 00:44:26.043]  It could be some big bookseller.
[00:44:26.043 --> 00:44:28.464]  It could be anything.
[00:44:28.464 --> 00:44:31.246]  It could be a catalog that, you know, sells clothing.
[00:44:31.246 --> 00:44:33.727]  Because I've read the studies.
[00:44:33.727 --> 00:44:35.428]  And I've experienced it.
[00:44:35.428 --> 00:44:37.209]  And you call up, and you know what that person does?
[00:44:38.499 --> 00:45:02.195]  They take home copies of those credit card numbers and then they fax them or mail them to their cousin in another city or another state or in Africa, Nigeria's big, to Israel, they're big, to Turkey, to Saudi Arabia, to Malaysia, to Thailand, and then they do it there where it's safe with your credit card number, with your data, and then they're able to get the money or get the purchases.
[00:45:06.520 --> 00:45:21.276]  Most of it is when you go in, and I'm not being mean, but I've seen the studies, and you go into that Pakistan gas station, or you go into that Italian-owned gas station, because it's normally the foreigners that do it, because those have been more corrupt countries, more corrupt regimes, they don't have the
[00:45:22.395 --> 00:45:24.375]  Classical ethic of the West to have less corruption.
[00:45:24.375 --> 00:45:25.516]  We're now even more corrupt than them.
[00:45:25.516 --> 00:45:27.876]  But the point is, this is a family business.
[00:45:27.876 --> 00:45:32.377]  They mail it out, or they email it out, and then it's in another country, another jurisdiction.
[00:45:32.377 --> 00:45:34.657]  It's just tailor-made, and they can't get busted.
[00:45:34.657 --> 00:45:41.059]  So you go in, you give them your credit card, and they just take that data.
[00:45:41.059 --> 00:45:42.579]  That's where it's happening.
[00:45:42.579 --> 00:45:43.999]  It's your credit cards.
[00:45:43.999 --> 00:45:46.180]  It's the gas stations.
[00:45:46.180 --> 00:45:47.900]  It's the employee at the store.
[00:45:49.696 --> 00:46:00.884]  I mean, I see reports all the time in industry publications about waiters will take your credit card number and, you know, sign on a bigger tip, or sign on some drinks, and then sign a tip out for themselves.
[00:46:00.884 --> 00:46:07.288]  That's where most of it's happening, and I'm not defending the internet, it's going on there too, but tiny.
[00:46:07.288 --> 00:46:12.912]  So the very people pushing this, the big banks, the government, are the very ones that are doing this with your data.
[00:46:15.367 --> 00:46:21.328]  I mean, every day we hear about 50 computers, 1,000 computers, 97 laptops.
[00:46:21.328 --> 00:46:25.969]  Just type government laptop stolen, government laptop with social security numbers lost.
[00:46:25.969 --> 00:46:27.970]  I mean, you see it every two days.
[00:46:27.970 --> 00:46:34.091]  And I'm not looking for it.
[00:46:34.091 --> 00:46:39.612]  Or you hear about the government people at driver's license facilities, in some cases giving thousands of illegals ID cards.
[00:46:41.127 --> 00:46:44.328]  But they don't need that with a consular matricula that anyone can buy for $24.
[00:46:44.328 --> 00:46:48.489]  You can go and get a Social Security card right now.
[00:46:48.489 --> 00:46:52.830]  And they're telling you, oh, we want federally standardized to keep you safe.
[00:46:52.830 --> 00:46:54.751]  Alright, I've already digressed.
[00:46:54.751 --> 00:46:58.172]  Alex, Robert, Rick, Rico, Tom, we're gonna get to all of you after the break.
[00:46:58.172 --> 00:46:59.292]  I promise.
[00:46:59.292 --> 00:47:07.835]  But right now, there's a bunch of other points I wrote down here.
[00:47:07.835 --> 00:47:08.395]  But, um,
[00:47:09.235 --> 00:47:13.477]  Just all lies from Ridge, all twisting, all spin, all deception.
[00:47:13.477 --> 00:47:17.078]  Other than saying, oh, that wouldn't look good for me to go to Bohemian Grove.
[00:47:17.078 --> 00:47:20.460]  Yeah, because the cat's out of the bag now, Buster.
[00:47:20.460 --> 00:47:23.521]  Isn't it?
[00:47:23.521 --> 00:47:27.122]  Let's go ahead and play a flashback to four years ago.
[00:47:27.122 --> 00:47:28.083]  It's been that long.
[00:47:28.083 --> 00:47:30.744]  This is from the film Martial Law.
[00:47:30.744 --> 00:47:31.904]  Three hour.
[00:47:31.904 --> 00:47:34.425]  Some are saying it's my best film.
[00:47:34.425 --> 00:47:36.746]  Martial Law, 9-1-1, rise of the police state.
[00:47:36.746 --> 00:47:38.927]  Here I am running into David Gergen on the streets of New York.
[00:47:40.367 --> 00:47:41.748]  One last question.
[00:47:41.748 --> 00:47:51.893]  I read a Washington Times article many years ago, where you had a comment about the organization, and then now it's been in the Wall Street Journal, it's been in a lot of different newspapers, and that's the Bohemian Grove.
[00:47:51.893 --> 00:48:00.818]  And back in, what was it, 1996, when you joined as a Clinton advisor, the Republicans were criticizing you, oh, what about Bohemian Grove?
[00:48:00.818 --> 00:48:05.301]  And then you countered them by saying, hey, I don't run around in the woods naked.
[00:48:05.301 --> 00:48:05.741]  What did that mean?
[00:48:07.673 --> 00:48:10.055]  I don't know what quote you're referring to.
[00:48:10.055 --> 00:48:12.176]  I'm not aware of any quote like that.
[00:48:12.176 --> 00:48:17.699]  Listen, I am a happy member of the Bohemian Grove.
[00:48:17.699 --> 00:48:19.981]  I like the folks who come there.
[00:48:19.981 --> 00:48:25.604]  And it's really inappropriate for me to talk about the group beyond that.
[00:48:25.604 --> 00:48:26.245]  Thank you.
[00:48:26.245 --> 00:48:30.247]  Have you been there for the ceremony with the cremation of Care?
[00:48:30.247 --> 00:48:33.249]  Frankly, I don't think that's something I need to talk to you about.
[00:48:35.002 --> 00:48:37.669]  Oh, Bohemians!
[00:48:37.669 --> 00:48:39.814]  We thank thee for thy assuring!
[00:48:48.524 --> 00:48:52.527]  Have you been there for the ceremony with the cremation of Care?
[00:48:52.527 --> 00:48:56.209]  Frankly, I don't think that's something I need to talk to you about.
[00:48:56.209 --> 00:48:56.449]  Really?
[00:48:56.449 --> 00:48:57.450]  That's right.
[00:48:57.450 --> 00:49:00.032]  Well, I'm Alex Jones and I snuck in there in 2000.
[00:49:00.032 --> 00:49:02.253]  I'm the guy that blew it wide open and got the video.
[00:49:02.253 --> 00:49:03.554]  It's been on national TV.
[00:49:03.554 --> 00:49:05.335]  Well, I disrespect you for that.
[00:49:05.335 --> 00:49:05.795]  You do?
[00:49:05.795 --> 00:49:06.036]  I do.
[00:49:06.036 --> 00:49:08.677]  But there's a lot of big public officials going in there.
[00:49:08.677 --> 00:49:10.338]  Don't we deserve to know?
[00:49:10.338 --> 00:49:12.840]  I don't know anything about you and I don't know anything about your film.
[00:49:12.840 --> 00:49:17.003]  But if you go in there with an understanding, you violated that understanding by releasing that film and I don't respect you for that.
[00:49:17.625 --> 00:49:18.445]  Really?
[00:49:18.445 --> 00:49:19.406]  We have public officials here.
[00:49:19.406 --> 00:49:23.248]  I'm sorry, you took an understanding when you went in there that you would not do that film.
[00:49:23.248 --> 00:49:24.869]  Did you have an understanding when you went in there?
[00:49:24.869 --> 00:49:25.269]  No.
[00:49:25.269 --> 00:49:26.290]  Did you crash it?
[00:49:26.290 --> 00:49:26.770]  Yes.
[00:49:26.770 --> 00:49:28.831]  Yeah, and it has no trespassing signs there too, does it?
[00:49:28.831 --> 00:49:30.252]  No, they put them up after.
[00:49:30.252 --> 00:49:31.193]  I just walked past.
[00:49:31.193 --> 00:49:32.374]  I'm sorry, sir, I've been there before.
[00:49:32.374 --> 00:49:36.736]  I know what the circumstances are, and I'm sorry you violated the understandings.
[00:49:36.736 --> 00:49:38.137]  That was not a gentlemanly thing to do.
[00:49:38.137 --> 00:49:38.977]  But what about the ritual?
[00:49:38.977 --> 00:49:40.098]  Is the ritual gentlemanly?
[00:49:47.930 --> 00:49:52.053]  Sir, I don't owe you this comment.
[00:49:52.053 --> 00:49:57.837]  This is what's called ambush journalism, and I disrespect you for that as well, so thank you and goodbye.
[00:49:57.837 --> 00:49:59.258]  You've never been in the ritual?
[00:49:59.258 --> 00:50:01.279]  That's none of your damn business.
[00:50:01.279 --> 00:50:03.400]  Oh!
[00:50:03.400 --> 00:50:05.142]  Listen, listen.
[00:50:05.142 --> 00:50:09.945]  You go around and make understandings with people and violate them.
[00:50:09.945 --> 00:50:14.088]  You ambush people on the streets, and that's an inappropriate form of journalism.
[00:50:14.088 --> 00:50:17.390]  If you wish to practice that, that's fine, but don't ask others to respect you for it.
[00:50:18.274 --> 00:50:20.915]  You can do your Free American like anything you want.
[00:50:20.915 --> 00:50:24.276]  If you want to be uncivil and rude and ungentlemanly, that's up to you.
[00:50:24.276 --> 00:50:27.397]  But don't expect the rest of us to say, oh wow, you're a Mr. Gergen.
[00:50:27.397 --> 00:50:29.377]  I'm sorry, nobody sets policy in there.
[00:50:29.377 --> 00:50:31.178]  We try to be gentlemen.
[00:50:31.178 --> 00:50:32.878]  And obviously, you don't belong there.
[00:50:32.878 --> 00:50:36.199]  Weaving spiders come out here?
[00:50:36.199 --> 00:50:39.680]  Ha ha ha ha ha ha ha!
[00:50:39.680 --> 00:50:40.501]  We'll be right back.
[00:50:40.501 --> 00:50:43.362]  We'll go to Germany and take your calls.
[00:50:43.362 --> 00:50:44.862]  Germany calling, Germany calling.
[00:50:44.862 --> 00:50:45.502]  We'll be right back.
[00:50:45.502 --> 00:50:46.222]  Stay with us.
[00:50:46.222 --> 00:50:47.663]  Infowars.com.
[00:50:53.655 --> 00:50:56.497]  Terror Storm, a history of government-sponsored terror.
[00:50:56.497 --> 00:50:58.058]  Loose Change Final Cut.
[00:50:58.058 --> 00:51:00.220]  Endgame, blueprint for global enslavement.
[00:51:00.220 --> 00:51:02.121]  The true story of the Bilderberg Group.
[00:51:02.121 --> 00:51:03.602]  The late great USA.
[00:51:03.602 --> 00:51:05.383]  America, freedom to fascism.
[00:51:05.383 --> 00:51:12.408]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:51:12.408 --> 00:51:16.471]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:51:16.471 --> 00:51:19.874]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:51:20.254 --> 00:51:23.035]  Or you would like a book on the history of the Federal Reserve.
[00:51:23.035 --> 00:51:26.096]  We've got the most well-researched and documented titles.
[00:51:26.096 --> 00:51:28.457]  All available at PrisonPlanet.com.
[00:51:28.457 --> 00:51:34.158]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:51:34.158 --> 00:51:39.100]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[00:51:40.160 --> 00:51:50.771]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:51:50.771 --> 00:51:52.312]  Join the info war today!
[00:51:52.312 --> 00:51:57.917]  Hi, my name's Don Whiskin and for over seven years I've been telling people about cardivite.
[00:51:57.917 --> 00:52:01.481]  Here's Dr. John Mattson, a naturopathic doctor, and his views on cardivite.
[00:52:02.875 --> 00:52:06.977]  Thank you, Don, for making my job so much easier because your products just make it so simple, right?
[00:52:06.977 --> 00:52:12.780]  To fool around with a lot of exotic things that don't work, we can just put them on cardivite and things start to work almost right away.
[00:52:12.780 --> 00:52:21.184]  I've had dozens and dozens of patients with heart problems who have corrected them and what it's doing, there's so much garlic in there that has a yeast killing effect.
[00:52:21.184 --> 00:52:24.166]  That yeast is a big problem in the gut, pushes the liver hard.
[00:52:24.166 --> 00:52:29.168]  It also has metal chelating effect and most of the other herbs in there I find that strengthen the arteries.
[00:52:29.168 --> 00:52:30.949]  They help to neutralize free radicals.
[00:52:31.129 --> 00:52:36.293]  Your remedy is as close to what we do in our program as you can get as far as one supplement goes.
[00:52:36.293 --> 00:52:40.416]  It's working on the gut, it's working on the liver, it's working on the arteries.
[00:52:40.416 --> 00:52:41.677]  What more can you ask for?
[00:52:41.677 --> 00:52:48.603]  To learn more, call 1-877-928-8822 or visit our website at heartdrop.com.
[00:52:48.603 --> 00:52:53.247]  That's H-E-A-R-T-D-R-O-P dot com.
[00:52:53.247 --> 00:52:54.568]  It is a big idea.
[00:52:55.706 --> 00:52:57.467]  A New World Order.
[00:52:57.467 --> 00:53:02.371]  In the near future, Earth is dominated by a powerful world government.
[00:53:02.371 --> 00:53:05.193]  It's known as the Bilderberg Group.
[00:53:05.193 --> 00:53:07.974]  Could their objective be world domination?
[00:53:07.974 --> 00:53:11.157]  For thousands of years, their dark order grew.
[00:53:11.157 --> 00:53:18.482]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:53:21.505 --> 00:53:26.950]  For the first time in history, the elite's plan for world government is blown wide open.
[00:53:26.950 --> 00:53:30.834]  You will learn the secret that drives the entire New World Order agenda.
[00:53:30.834 --> 00:53:33.397]  Bill Burgess makes great progress toward a world government.
[00:53:33.397 --> 00:53:34.558]  Most people have no idea.
[00:53:34.558 --> 00:53:35.339]  They're not after money.
[00:53:35.339 --> 00:53:36.620]  They have all the money they need.
[00:53:36.620 --> 00:53:37.621]  They're after power.
[00:53:37.621 --> 00:53:38.742]  That's their aphrodisiac.
[00:53:38.742 --> 00:53:43.227]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:53:43.487 --> 00:53:43.767]  Oh, yeah!
[00:53:58.203 --> 00:54:00.464]  Kickin' the redcoats, Hind!
[00:54:00.464 --> 00:54:02.806]  Gonna beat the New World Order, too!
[00:54:02.806 --> 00:54:24.139]  In 1814 we took a little trip Along with Colonel Jackson down to mighty Mississippi We took a little bacon and we took a little beans And we caught the bloody British in a town in New Orleans We fired our guns and the British kept a-comin' There wasn't as many as there was a while ago We fired once more and they began to runnin' On down to Mississippi to the Gulf of Mexico
[00:54:27.148 --> 00:54:28.188]  Old Hickory!
[00:54:51.588 --> 00:54:55.149]  Alex in Germany, thanks for holding, you're on the air, welcome.
[00:54:55.149 --> 00:54:55.409]  Hi Alex.
[00:54:55.409 --> 00:54:55.749]  Hello sir.
[00:54:55.749 --> 00:55:00.570]  Hello, we had quite a fun time when we dubbed Martial Law 9-11 in German because
[00:55:16.977 --> 00:55:22.898]  Sometimes it's got to laugh at these people, and you know that Gurdon interview, we were just howling with laughter.
[00:55:22.898 --> 00:55:28.880]  And I'm calling about two developments in Europe, both of which could have a significant impact on the United States.
[00:55:28.880 --> 00:55:38.022]  But before that, I wanted to mention how much I enjoyed your rant yesterday about the disinformants, because we've actually listened to your advice over the years, and we're thriving now.
[00:55:38.022 --> 00:55:43.003]  And now people make up ludicrous stories about us, ludicrous accusations, and they say,
[00:55:43.689 --> 00:55:47.316]  Yeah, don't post your college paper defending the Second Amendment.
[00:55:47.316 --> 00:55:50.643]  Don't talk about that right-wing, you know, not-Ron Paul.
[00:55:50.643 --> 00:55:52.707]  Don't talk about fluoride and eugenics.
[00:55:52.707 --> 00:55:54.109]  Talk about UFOs.
[00:55:54.109 --> 00:55:55.252]  And I'm just not doing that, so...
[00:55:55.990 --> 00:55:59.913]  No, that's what, and again, most of them are led by disinfo agents.
[00:55:59.913 --> 00:56:07.900]  In fact, it's come out that in the 60s and 70s, that's the last thing we have declassified, that they went out and tried to get groups to say kooky things.
[00:56:07.900 --> 00:56:18.008]  Then they've got, like, mentally ill, weak-minded people who actually think they're fighting for good, who try to make it anti-Semitic, anti-Catholic, UFO.
[00:56:18.008 --> 00:56:20.149]  Again, they mix that in.
[00:56:20.149 --> 00:56:24.673]  Exactly, and what I did was I just took a part out of Watson's great book, Order Out of Chaos,
[00:56:25.225 --> 00:56:34.590]  About this UFO hoax, and I just converted it into an article, you know, explaining how the Rockefellers funded, how Hollywood is, um, is steering this whole thing.
[00:56:34.590 --> 00:56:42.814]  So, um, we have, um, so many people asking me, you know, we, we, we really want, you know, Alex Jones's movies on DVD in German.
[00:56:42.814 --> 00:56:49.717]  And I said, well, I just got to ask you when we make this happen, because we got the dubs, we got it all basically lined up.
[00:56:49.717 --> 00:56:51.378]  So it's not much left to do.
[00:56:52.168 --> 00:56:53.889]  Well, here's the problem.
[00:56:53.889 --> 00:56:59.630]  Terror Storm and Endgame were put out through Gary Badley's company, the one that put out Outfoxed.
[00:56:59.630 --> 00:57:04.472]  And so, I think you probably, you know, want to talk to me or him about that.
[00:57:04.472 --> 00:57:06.973]  Normally, I just say, do whatever you want, because I just want to get them out.
[00:57:06.973 --> 00:57:12.694]  The problem is, when you want to put stuff in stores, you've got to, like, sign agreements with people that are going to put them in stores.
[00:57:12.694 --> 00:57:13.795]  That's what I figured, yeah.
[00:57:13.795 --> 00:57:16.836]  So, what you need to do is you need to email Aaron at InfoWars.com.
[00:57:16.836 --> 00:57:17.656]  I think we've talked before.
[00:57:17.656 --> 00:57:19.596]  I think I even know your website.
[00:57:19.596 --> 00:57:21.017]  Is it InfoKrieg?
[00:57:21.960 --> 00:57:22.440]  That's right.
[00:57:22.440 --> 00:57:22.861]  Infoclick.tv.
[00:57:52.300 --> 00:57:53.200]  Yeah, I mean, we'd love to.
[00:57:53.200 --> 00:57:55.681]  We'd love to put out the German DVDs and pay you back, of course, and all that.
[00:58:15.245 --> 00:58:20.088]  Yeah, a powerful German Bilderberg group member, Klaus Zumwinkle, getting busted for tax evasion.
[00:58:20.088 --> 00:58:20.888]  Stay there, stay there.
[00:58:20.888 --> 00:58:25.151]  We'll be back in 60 seconds and we'll talk to Alex from Germania.
[00:58:25.151 --> 00:58:26.912]  This is the GCN Radio Network.
[00:58:26.912 --> 00:58:35.277]  I'm Alex Jones.
[00:58:35.277 --> 00:58:37.899]  Thank you for listening to GCN.
[00:58:37.899 --> 00:58:41.121]  Be sure to visit GCNlive.com today.
[00:58:44.011 --> 00:58:45.432]  It is a big idea.
[00:58:45.432 --> 00:58:48.254]  A New World Order.
[00:58:48.254 --> 00:58:53.137]  In the near future, Earth is dominated by a powerful new government.
[00:58:53.137 --> 00:58:55.979]  It's known as the Bilderberg Group.
[00:58:55.979 --> 00:58:58.761]  Could their objective be world domination?
[00:58:58.761 --> 00:59:01.943]  For thousands of years, their dark order grew.
[00:59:01.943 --> 00:59:09.268]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:59:12.301 --> 00:59:17.725]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:17.725 --> 00:59:21.607]  You will learn the secret that drives the entire New World Order agenda.
[00:59:21.607 --> 00:59:24.169]  Build America is making great progress toward a world government.
[00:59:24.169 --> 00:59:25.330]  Most people have no idea.
[00:59:25.330 --> 00:59:26.130]  They're not after money.
[00:59:26.130 --> 00:59:27.391]  They have all the money they need.
[00:59:27.391 --> 00:59:28.372]  They're after power.
[00:59:28.372 --> 00:59:29.533]  That's what they have to do.
[00:59:29.533 --> 00:59:38.238]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[00:59:38.238 --> 00:59:41.060]  Endgame, blueprint for global enslavement.
[00:59:41.060 --> 00:59:42.101]  You have been warned.
[00:59:46.043 --> 00:59:48.445]  Waging war on corruption.
[00:59:48.445 --> 00:59:57.731]  Alex Jones on the GCN Radio Network.
[00:59:57.731 --> 00:59:59.492]  Government cover-ups.
[00:59:59.492 --> 01:00:01.073]  You want answers?
[01:00:01.073 --> 01:00:01.974]  Well, so does he.
[01:00:01.974 --> 01:00:06.817]  He's Alex Jones on the GCN Radio Network.
[01:00:06.817 --> 01:00:10.880]  And now, live from Austin, Texas, Alex Jones.
[01:00:12.778 --> 01:00:14.119]  Already into hour number two.
[01:00:14.119 --> 01:00:17.662]  I promise to take a mass of your calls this hour.
[01:00:17.662 --> 01:00:22.587]  Going back to Alex in Germany, talking about Bilderberg Group members in trouble.
[01:00:22.587 --> 01:00:27.431]  They're always getting indicted and fleeing countries as they engage in organized crime.
[01:00:27.431 --> 01:00:29.593]  Give us the latest, Alex.
[01:00:29.593 --> 01:00:35.077]  So, the story is a couple of weeks ago, they named this guy Klaus Zumwinkel for tax evasion.
[01:00:35.077 --> 01:00:40.502]  They had a warrant out for him, so he was escorted by police, you know, to one place.
[01:00:41.235 --> 01:00:47.859]  And then, everybody in the alternative movement knew the name from the lists of the Bilderberg meetings from the last couple of years.
[01:00:47.859 --> 01:00:52.581]  And we said, man, this guy is not just some kind of, you know, bigwig.
[01:00:52.581 --> 01:00:55.402]  He's really a powerful member of the Bilderberg group.
[01:00:55.402 --> 01:00:59.204]  He was the head of the German Postal Service.
[01:00:59.204 --> 01:01:04.747]  He was, I think, head of the board of the German Telekom.
[01:01:04.747 --> 01:01:09.650]  And he was on the board of directors of the Allianz Insurance Company, which, by the way,
[01:01:10.071 --> 01:01:27.165]  Has not only a very, very fascinating Nazi past, you know, insuring the death camps and so on, but the Allianz Insurance Company also paid twice large sums of money to Larry Silverstein for the government-sponsored attack on 9-11.
[01:01:27.165 --> 01:01:29.967]  So, interesting circle of people.
[01:01:29.967 --> 01:01:36.913]  And isn't it strange that Spitzer was investigating that, and then he also goes down?
[01:01:38.120 --> 01:01:42.002]  And it looks like, I mean, they say it's a million euros.
[01:01:42.002 --> 01:01:44.763]  I mean, which is quite, you know, not a big sum for a guy like him.
[01:01:44.763 --> 01:01:49.745]  But, you know, just as with Eliot Spitzer, they could have gotten him for bigger stuff, I'm sure.
[01:01:49.745 --> 01:01:50.505]  Yeah, that's 1.6 million US.
[01:01:53.452 --> 01:02:03.298]  Well, they always burn their own people, and you can believe, you know, you can be loading kids on a sex slave plane and you wouldn't get in trouble if you're in good, you know, steds with them.
[01:02:03.298 --> 01:02:15.404]  But yeah, they always pick some small thing, like a 1.6 million, which sounds big to the peasantry, because they've always got to burn them for something small that's compartmentalized that doesn't get into larger corruption.
[01:02:15.404 --> 01:02:21.748]  That's why they went after Clinton for sex with an intern instead of Chinese generals in the White House.
[01:02:22.765 --> 01:02:28.289]  Exactly, and Zumwinkel was the prime candidate for the new head of UNICEF in Germany.
[01:02:28.289 --> 01:02:31.471]  Which is the UN child kidnapping system, yeah.
[01:02:31.471 --> 01:02:32.531]  Exactly.
[01:02:32.531 --> 01:02:40.677]  And then these investigators found out that it wasn't just him laundering money or just moving money away.
[01:02:40.677 --> 01:02:46.901]  What they do is they go to Liechtenstein, they create these foundations and use them because they get secrecy.
[01:02:46.901 --> 01:02:52.144]  And there are people involved, they're now investigating former government officials in Germany,
[01:02:52.546 --> 01:02:58.252]  And also people from all over the world, and now we got a report of the U.S.
[01:02:58.252 --> 01:02:59.934]  Senator Carl Levin.
[01:02:59.934 --> 01:03:04.679]  He declared that, you know, there are probably Americans involved in this particular scheme.
[01:03:04.679 --> 01:03:05.660]  I saw that!
[01:03:05.660 --> 01:03:06.701]  Hey, do me a favor.
[01:03:06.701 --> 01:03:10.585]  You ought to write an article up, and we'd post it on InfoWars.com.
[01:03:10.585 --> 01:03:12.847]  Or, I mean, write it for InfoKrieg, and we'll put a link to it.
[01:03:13.462 --> 01:03:15.204]  I mean, I don't know much about Carl Levin.
[01:03:15.204 --> 01:03:21.572]  I haven't studied him yet closely, so I don't know if he's going to do a whitewash or if he's actually going to do a real investigation.
[01:03:21.572 --> 01:03:26.378]  Well, I mean, it's a Bilderberg Group guy who's under indictment in several nations.
[01:03:26.378 --> 01:03:29.882]  I mean, this other person... Let me call Aaron and my memory's failing.
[01:03:29.882 --> 01:03:30.323]  Hey, Aaron!
[01:03:31.022 --> 01:03:32.803]  He'll remember he wrote stories on it.
[01:03:32.803 --> 01:03:39.849]  Yeah, there's a big Bilderberg guy who's involved in all this grabbing of the roads, power plants, tied in with Rick Perry going to Bilderberg.
[01:03:39.849 --> 01:03:47.934]  What's the guy's name that's under indictment that you wrote stories about from Bilderberg who's involved in the TXU deal?
[01:03:47.934 --> 01:03:49.736]  Yeah, the Pakistani Financial Prime Minister.
[01:03:49.736 --> 01:03:50.156]  What's that?
[01:03:50.156 --> 01:03:52.158]  I can't pronounce his name.
[01:03:52.158 --> 01:03:53.639]  Will you go look that up?
[01:03:53.639 --> 01:03:56.020]  Look, it's just his organized crime period.
[01:03:56.020 --> 01:03:57.762]  Well, listen, that's exciting, Alex.
[01:03:57.762 --> 01:03:58.162]  Anything else?
[01:03:59.079 --> 01:04:02.603]  Well yes, it's about the Mediterranean Union.
[01:04:02.603 --> 01:04:14.556]  Now, some people will remember that the European Union Constitution is not yet ratified by the governments, but they're already now signing agreements to expand it with a Mediterranean Union.
[01:04:14.556 --> 01:04:19.822]  So like, North African countries being members of that Union.
