[00:00:00.752 --> 00:00:02.493]  Government cover-ups.
[01:01:06.674 --> 01:01:09.616]  And, uh, he was very limited at that point.
[01:01:09.616 --> 01:01:13.937]  Still had some good things to say, and you could see he was gonna come around, but he's come full circle.
[01:01:13.937 --> 01:01:18.879]  He's one of the allies in this info war.
[01:01:18.879 --> 01:01:21.120]  Big ups to my man, Kucinich.
[01:01:21.120 --> 01:01:24.081]  Alright, like I said, we're taking your phone calls all three hours, it looks like.
[01:01:25.057 --> 01:01:32.539]  Let's go to Jeremy in Kentucky, and then I'm going to play this World Trade Center 7 conspiracy files clip.
[01:01:32.539 --> 01:01:34.640]  I said I was going to play it in the beginning of the show.
[01:01:34.640 --> 01:01:38.541]  I still haven't played it, so we're going to pop that off, and I'd love some Building 7 calls.
[01:01:38.541 --> 01:01:40.542]  All right, Jeremy, what's on your mind?
[01:01:40.542 --> 01:01:43.142]  Yes, I just got back from Iraq.
[01:01:43.142 --> 01:01:47.264]  I'm actually a soldier in the Special Forces community.
[01:01:47.264 --> 01:01:48.204]  Okay.
[01:01:48.204 --> 01:01:51.605]  Had a buddy of mine from the National Guard.
[01:01:51.605 --> 01:01:53.145]  We had to work together.
[01:01:53.145 --> 01:01:54.406]  Had a couple of buddies of mine
[01:01:55.765 --> 01:02:04.950]  They were pretty open-minded and I kind of let him because I kind of became aware, as I call it, about a year ago.
[01:02:04.950 --> 01:02:07.251]  So I read that book while I had time over there.
[01:02:07.251 --> 01:02:08.012]  What book?
[01:02:08.012 --> 01:02:09.412]  I was trying to look up his name.
[01:02:09.412 --> 01:02:10.533]  What book?
[01:02:10.533 --> 01:02:12.214]  A guy named Percy something.
[01:02:12.214 --> 01:02:15.576]  He wrote the book, Am I the Only American That Feels This Way?
[01:02:15.576 --> 01:02:17.717]  I've never heard of it, but continue.
[01:02:17.717 --> 01:02:21.819]  Yeah, he knows the Constitution really well.
[01:02:21.819 --> 01:02:23.000]  He knows the law better than most
[01:02:24.079 --> 01:02:25.240]  Judges do.
[01:02:25.240 --> 01:02:27.802]  So me and this guy got together since he's in the National Guard.
[01:02:27.802 --> 01:02:29.223]  He's a really smart guy.
[01:02:29.223 --> 01:02:34.627]  He pretty much aced the entrance exam for the military even though everyone thinks soldiers are idiots.
[01:02:34.627 --> 01:02:37.670]  There's a lot of smart people in the military.
[01:02:37.670 --> 01:02:50.360]  And we come up with a plan that he's going to sue the governor for sending him because he found a way that he can do it because the state wasn't actually in any type of emergency.
[01:02:51.004 --> 01:02:52.524]  We're being attacked in any way.
[01:02:52.524 --> 01:02:56.185]  Oh, so he's going to sue because he's a National Guardsman and they sent him to Iraq.
[01:02:56.185 --> 01:02:57.785]  I mean, I can't, but he can.
[01:02:57.785 --> 01:03:00.086]  No, my buddy was sent as a National Guardsman.
[01:03:00.086 --> 01:03:01.926]  I mean, I took the ASFAB test with him.
[01:03:01.926 --> 01:03:04.807]  I didn't end up joining, but he ended up joining.
[01:03:04.807 --> 01:03:08.187]  And a couple of years after he joined, he went overseas.
[01:03:08.187 --> 01:03:14.269]  He was in Ramadi and he spent, I think it was between six months and a year over there, got blown up by an IED.
[01:03:16.522 --> 01:03:19.865]  Lost his hearing in one ear, but I would love to see that, man.
[01:03:19.865 --> 01:03:21.546]  Have you watched any of the documentaries?
[01:03:21.546 --> 01:03:24.128]  You're obviously listening to the Alex Jones Show.
[01:03:24.128 --> 01:03:27.770]  So, I mean, what was it other than this book?
[01:03:27.770 --> 01:03:30.112]  Have you seen some of the other information out there?
[01:03:30.112 --> 01:03:34.255]  I mean, I bought The Endgame for him.
[01:03:34.255 --> 01:03:38.238]  After he watched it, he's a really smart guy.
[01:03:38.238 --> 01:03:41.100]  And he's in his thirties as well.
[01:03:41.100 --> 01:03:43.282]  He's probably one of the smartest guys I think I've ever met.
[01:03:43.969 --> 01:03:59.352]  And, um, I've been around, I mean, my mom's a college professor, I've been around a lot of smart people, um, and, uh, after I set him loose on, uh, Terror Storm, I owned that one as well, we watched Loose Change, you know, I brought everyone over here, that's kind of how it started.
[01:03:59.352 --> 01:03:59.692]  Gotcha.
[01:03:59.692 --> 01:04:04.613]  I think I actually met one of the guys, wasn't one of them at Fort Campbell?
[01:04:04.613 --> 01:04:07.133]  Uh, yeah, you probably met, uh, Corey.
[01:04:07.133 --> 01:04:11.754]  Yeah, it was one of them, I met him, I was getting a haircut, and he was passing out these discs.
[01:04:11.754 --> 01:04:13.094]  Yeah, that was definitely Corey.
[01:04:13.516 --> 01:04:14.477]  That's hilarious.
[01:04:14.477 --> 01:04:16.479]  In 2002, I think it was, and I had no idea.
[01:04:16.479 --> 01:04:18.361]  I didn't know anything, you know.
[01:04:18.361 --> 01:04:21.024]  I was a completely different person there anyways, and I didn't even know what it was.
[01:04:21.024 --> 01:04:26.369]  I didn't, to be honest with you, I didn't even watch it, but years later, I said, I've heard of that name somewhere, and I figured it out.
[01:04:26.369 --> 01:04:28.171]  Hey, Jeremy, thank you so much, man.
[01:04:28.171 --> 01:04:29.012]  Keep up the great work.
[01:04:29.012 --> 01:04:30.153]  We need more people like you.
[01:04:30.153 --> 01:04:34.698]  I hope that you join Operation Inform the Soldiers and send some stuff over to Iraq.
[01:04:34.698 --> 01:04:36.560]  InfoWars.com, we'll be back after this.
[01:04:50.805 --> 01:04:52.226]  It is a big idea.
[01:04:52.226 --> 01:04:55.047]  A New World Order.
[01:04:55.047 --> 01:04:59.548]  In the near future, Earth is dominated by a powerful world government.
[01:04:59.548 --> 01:05:02.769]  It's known as the Bilderberg Group.
[01:05:02.769 --> 01:05:05.550]  Could their objective be world domination?
[01:05:05.550 --> 01:05:08.731]  For thousands of years, their dark order grew.
[01:05:08.731 --> 01:05:16.054]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:05:19.096 --> 01:05:24.520]  For the first time in history, the elite's plan for world government is blown wide open.
[01:05:24.520 --> 01:05:28.382]  You will learn the secret that drives the entire New World Order agenda.
[01:05:28.382 --> 01:05:30.964]  The Oberg is making great progress toward a world government.
[01:05:30.964 --> 01:05:32.145]  Most people have no idea.
[01:05:32.145 --> 01:05:32.925]  They're not after money.
[01:05:32.925 --> 01:05:34.186]  They have all the money they need.
[01:05:34.186 --> 01:05:35.187]  They're after power.
[01:05:35.187 --> 01:05:36.328]  That's what I have to do, sir.
[01:05:36.328 --> 01:05:45.033]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[01:05:45.033 --> 01:05:47.855]  Endgame, blueprint for global enslavement.
[01:05:47.855 --> 01:05:48.916]  You have been warned.
[01:05:49.697 --> 01:05:53.380]  Fuel prices are at an all-time high with no relief in sight.
[01:05:53.380 --> 01:05:56.363]  Do you feel powerless against the large oil companies?
[01:05:56.363 --> 01:05:57.704]  Now you can fight back.
[01:05:57.704 --> 01:06:04.951]  Doer Alt Fuel Conditioner from Fuel Saver Incorporated is the solution you need for power, performance, and especially savings.
[01:06:05.191 --> 01:06:06.092]  Fuel Saver Inc.'
[01:06:06.072 --> 01:06:15.138]  's conditioner increases miles per gallon in gas and diesel engines and reduces emissions, saving up to 70 cents on each gallon of fuel you purchase.
[01:06:15.138 --> 01:06:22.924]  This remarkable fuel conditioner also cleans fuel injectors and pumps, reduces engine noise, and saves you money on costly repairs.
[01:06:22.924 --> 01:06:29.749]  Your engine will run like new with improved miles per gallon and the savings far exceed the cost of the product.
[01:06:29.969 --> 01:06:32.290]  Go to FUELSAVERINC.COM today.
[01:06:32.290 --> 01:06:35.992]  That's FUELSAVERINC.COM or call toll-free 866-768-7811.
[01:06:35.992 --> 01:06:37.533]  Call now 866-768-7811 or go to FUELSAVERINC.COM.
[01:06:37.533 --> 01:06:38.733]  Duralt Fuel Conditioner.
[01:06:38.733 --> 01:06:39.954]  Start saving on fuel today!
[01:06:50.185 --> 01:06:55.167]  For centuries, salt products have been known to help people stay well in body, mind, and spirit.
[01:06:55.167 --> 01:07:01.929]  Soleil Wellness is a unique company that scoured the world to find the best salt-based products to help you and your family.
[01:07:01.929 --> 01:07:10.311]  Safe, easy-to-use, environmentally-friendly products that fit into any lifestyle, decor, and can be used by anyone at any age.
[01:07:10.311 --> 01:07:13.792]  Soleil Wellness has a unique selection of salt-based products.
[01:07:13.792 --> 01:07:19.334]  Not only Himalayan Gourmet Salt and Healy Bath Salts, Soleil's simple natural cleaning products
[01:07:19.674 --> 01:07:25.596]  Ionizing Salt Crystal Lamps, Respiratory Relieving Salt Pipes, Pain Relieving Pillows, and more!
[01:07:25.596 --> 01:07:28.957]  All designed to keep you and your family balanced and well.
[01:07:28.957 --> 01:07:35.259]  Visit Soleil Wellness today, online at natural-salt-lamps.com.
[01:07:35.259 --> 01:07:36.579]  That's natural-salt-lamps.com.
[01:07:36.579 --> 01:07:37.139]  Or call 312-224-2710.
[01:07:37.139 --> 01:07:37.700]  That's 312-224-2710.
[01:07:37.700 --> 01:07:39.820]  Mention GCN Live for a free gift!
[01:07:50.578 --> 01:07:57.243]  He's the T-Rex of political talk, Alex Jones, on the GCN Radio Network.
[01:07:57.243 --> 01:08:00.425]  Alright, we're back folks, and that caller was awesome.
[01:08:00.425 --> 01:08:11.613]  You see, that's why Operation Inform the Soldier is so important, that's why you need to take up on this program where you mail soldiers care packages with these truth DVDs, it does make a difference.
[01:08:12.355 --> 01:08:20.723]  You know, Corey Rowe handed him a very rough cut of Loose Change, the original, way back in the day when Dylan first started it from Fort Campbell.
[01:08:20.723 --> 01:08:22.125]  Think about that.
[01:08:22.125 --> 01:08:24.207]  Think about how that's come full circle.
[01:08:24.207 --> 01:08:25.088]  It's 2008.
[01:08:25.088 --> 01:08:28.791]  He said he just really woke up a little over a year ago.
[01:08:28.791 --> 01:08:29.933]  You know?
[01:08:29.933 --> 01:08:31.714]  I mean, that encourages me.
[01:08:31.714 --> 01:08:33.316]  You know, he's a Special Forces guy.
[01:08:34.371 --> 01:08:34.971]  So there you go.
[01:08:34.971 --> 01:08:39.434]  You know, all those debunkers and scumbags out there that want to degenerate what we're doing.
[01:08:39.434 --> 01:08:45.697]  The people like Michael Reagan who want to call for our murders because we're trying to do the right thing.
[01:08:45.697 --> 01:08:46.977]  There are soldiers behind us.
[01:08:46.977 --> 01:08:49.098]  There are soldiers waking up.
[01:08:49.098 --> 01:08:59.043]  That's why it's important to get a copy of Loose Change or get a copy of, you know, Terror Storm, Martial Law, Road to Tyranny, and then just dupe copies, man.
[01:08:59.043 --> 01:09:00.304]  I don't care.
[01:09:00.304 --> 01:09:01.264]  Download them off the net.
[01:09:01.264 --> 01:09:02.645]  Get them off the file sharing networks.
[01:09:03.700 --> 01:09:08.203]  I mean, if you want to make it easy, it's easy to become a PrisonPlanet.TV member.
[01:09:08.203 --> 01:09:10.585]  All Alex's films, Loose Change is on there.
[01:09:10.585 --> 01:09:11.986]  I'm trying to think what else is on.
[01:09:11.986 --> 01:09:14.247]  I'm pretty sure America's Freedom of Fashion is on.
[01:09:14.247 --> 01:09:15.248]  Fascism is on there.
[01:09:15.248 --> 01:09:22.353]  There's just a ton of stuff on PrisonPlanet.TV, plus his weekly television show, plus the new live hour feed.
[01:09:22.353 --> 01:09:31.299]  If you tuned in any of the last four days, the last hour is actually on PrisonPlanet.TV video, and they post it on YouTube for free afterwards.
[01:09:31.299 --> 01:09:32.460]  But if you want to see it live,
[01:09:33.109 --> 01:09:34.610]  Again, you can't beat it.
[01:09:34.610 --> 01:09:42.535]  And I'll tell you right now, Truth Rising is going to be at PrisonPlan.TV first, and the 9-11 Chronicles is something you're not going to want to miss.
[01:09:42.535 --> 01:09:47.819]  It really is the next step in the Alex Jones film evolution.
[01:09:47.819 --> 01:09:54.843]  Alright, so let's play this Conspiracy Files BBC trailer, and then we're going to continue to take your calls on the Alex Jones Show.
[01:09:54.843 --> 01:09:57.605]  Infowars.com, folks, is where you're going to find all the coverage.
[01:10:23.414 --> 01:10:26.955]  Building 7 is the smoking gun of 9-11.
[01:10:26.955 --> 01:10:31.197]  It is the most obvious example of controlled demolition.
[01:10:32.731 --> 01:10:34.052]  It's not real.
[01:10:34.052 --> 01:10:37.935]  The materials and the technologies just aren't there.
[01:10:37.935 --> 01:10:40.117]  If they were, I'd know.
[01:10:40.117 --> 01:10:41.779]  In the building, I heard explosions.
[01:10:41.779 --> 01:10:47.524]  Outside the building, I heard explosions.
[01:10:47.524 --> 01:10:52.748]  I saw this building, which had never been hit by a plane, come crashing straight down.
[01:10:52.748 --> 01:10:58.433]  For it to fall symmetrically and completely and rapidly was quite astounding.
[01:10:59.127 --> 01:11:02.408]  Could one use a controlled demolition on any building?
[01:11:02.408 --> 01:11:02.669]  Sure.
[01:11:02.669 --> 01:11:05.190]  Did it happen to the WTC7 on 9-11?
[01:11:05.190 --> 01:11:12.693]  No, it did not.
[01:11:12.693 --> 01:11:15.314]  As far as I know, that's the first time it's happened in architectural history.
[01:11:15.314 --> 01:11:19.276]  A steel high-rise building has collapsed simply because of damage and fire.
[01:11:19.276 --> 01:11:20.997]  You can hear the building creak.
[01:11:20.997 --> 01:11:22.457]  You can hear things fall.
[01:11:22.457 --> 01:11:24.338]  You can hear the fire burning.
[01:11:24.338 --> 01:11:26.279]  And you can hear the destruction way above it.
[01:11:29.457 --> 01:11:37.178]  No steel frame high-rise building has ever collapsed due to fire.
[01:11:37.178 --> 01:11:39.159]  You know, you have to look at what was inside Building 7.
[01:11:39.159 --> 01:11:42.579]  You had the largest Secret Service field office outside of Washington, D.C.
[01:11:42.579 --> 01:11:44.720]  You had the largest CIA field office.
[01:11:44.720 --> 01:11:47.280]  You had a number of government agencies inside the building.
[01:11:47.280 --> 01:11:50.941]  I think we're just about the last ones in this building right now.
[01:11:50.941 --> 01:11:51.961]  I think you should leave.
[01:11:51.961 --> 01:11:52.921]  Everybody else is gone.
[01:11:59.531 --> 01:12:01.312]  The first explosion I heard was when I was on the stairwell.
[01:12:01.312 --> 01:12:05.075]  Like a boom.
[01:12:05.075 --> 01:12:10.339]  Like an explosion.
[01:12:10.339 --> 01:12:12.741]  Jane, what more can you tell us about this collapse?
[01:12:12.741 --> 01:12:19.546]  Details are very, very sketchy.
[01:12:19.546 --> 01:12:22.228]  The entire half inch of the beam is gone.
[01:12:23.482 --> 01:12:24.923]  Entirely dissolved.
[01:12:24.923 --> 01:12:37.649]  Something happened to cause the steel to really thin and in some places to disappear entirely.
[01:12:37.649 --> 01:12:42.652]  Building 7 is the first high-rise building in the world that has collapsed solely due to...
[01:12:48.072 --> 01:12:49.093]  There you go, folks.
[01:12:49.093 --> 01:12:50.074]  There it is.
[01:12:50.074 --> 01:12:50.574]  Get ready.
[01:12:50.574 --> 01:12:52.656]  I think it's July 6th, Sunday.
[01:12:52.656 --> 01:12:53.757]  They're going to be playing that.
[01:12:53.757 --> 01:12:57.260]  So, well, I'm going to have to watch it.
[01:12:57.260 --> 01:13:01.104]  And Lord knows it's more than likely going to be a hit piece.
[01:13:01.104 --> 01:13:02.605]  I'll be shocked if it's anything but.
[01:13:02.605 --> 01:13:04.247]  I met the people that were doing it.
[01:13:04.247 --> 01:13:06.729]  They didn't seem to have the truth in mind.
[01:13:08.231 --> 01:13:11.553]  That being said, before we go to callers, I'd like to thank one of our sponsors.
[01:13:11.553 --> 01:13:13.274]  It's what makes this show possible.
[01:13:13.274 --> 01:13:14.095]  Uh, Enterfood.
[01:13:14.095 --> 01:13:19.258]  The more energy your body has to spend getting the fuel it needs, the less it makes available for you to use.
[01:13:19.258 --> 01:13:21.119]  Try giving your body what it really needs.
[01:13:21.119 --> 01:13:23.500]  Super-powered natural food.
[01:13:23.500 --> 01:13:27.803]  Enterfood is the best nutritional product we've ever tried, and believe me, we've tried them all.
[01:13:27.803 --> 01:13:28.383]  And that's true.
[01:13:28.383 --> 01:13:30.024]  I mean, we do get offers all the time.
[01:13:30.024 --> 01:13:36.908]  In fact, there's a sponsor we're picking up on Monday that I wish I could say right now, because I love their product so much, but, you know, Monday.
[01:13:37.560 --> 01:13:44.182]  Enerfood is a revolutionary green energy drink with powerful nutrition for better health, energy, and immune system support.
[01:13:44.182 --> 01:13:50.824]  A few ingredients to mention are dulse, kelp, barley grass, wheatgrass, chlorella, and spirulina.
[01:13:50.824 --> 01:13:54.425]  I think there's over 20 power-packed ingredients in all.
[01:13:54.425 --> 01:13:57.466]  Some of the bullet points here that you're going to get out of this food.
[01:13:57.466 --> 01:14:01.527]  Balanced energy all day, greater stamina, weight loss, 20 power-packed ingredients.
[01:14:01.527 --> 01:14:02.468]  Yeah, we already said that.
[01:14:04.281 --> 01:14:18.492]  Greater Mental Clarity, Reduced Food Cravings, Healthy Radiant Skin, Helps Maintain Healthy Cholesterol, Improved Liver Function, Healthy Blood Sugar, Immune System Support, Improved Digestion, Detoxing Effects, and Colon Cleansing.
[01:14:18.492 --> 01:14:20.053]  The number to call is 866-762-9238.
[01:14:20.053 --> 01:14:20.293]  That's 866-762-9238.
[01:14:20.293 --> 01:14:21.054]  Or go to ENERFOOD.COM.
[01:14:21.054 --> 01:14:21.574]  That's ENERFOOD.COM.
[01:14:33.444 --> 01:14:37.287]  Although I did just rant and rave, I gotta tell you, it does give you quite the boost.
[01:14:37.287 --> 01:14:45.472]  And I really, I hate those, like, full throttle drinks, and I can't stand... They're so syrupy, they're rockstar energy drinks, it's gross, man.
[01:14:45.472 --> 01:14:51.056]  But, uh, you know, don't take my word for it, I just... I, uh, I think it's terrible, that stuff.
[01:14:51.056 --> 01:14:56.440]  You know, my brother's addicted to it, he should really get on this stuff, because it really does boost, it doesn't crash you out.
[01:14:56.440 --> 01:14:57.961]  Enterfood.com, ladies and gentlemen.
[01:14:58.382 --> 01:15:01.084]  All right, that being said, let's go to our next caller.
[01:15:01.084 --> 01:15:02.985]  Let's go to Mike in Ohio.
[01:15:02.985 --> 01:15:04.186]  What's up, Mike?
[01:15:04.186 --> 01:15:05.106]  Hey, what's going on, Jason?
[01:15:05.106 --> 01:15:05.647]  How are you?
[01:15:05.647 --> 01:15:06.547]  Good, man.
[01:15:06.547 --> 01:15:16.013]  Hey, I just wanted to bring to everybody's attention a movement that I noticed over last weekend, and I've been waiting for it to come out in the news a little bit, but no one's mentioned it.
[01:15:16.013 --> 01:15:19.676]  Apparently, Clayton Chronicles has been removed off of Google Video.
[01:15:19.676 --> 01:15:20.156]  Oh, really?
[01:15:20.156 --> 01:15:22.257]  I did a search for it, and I cannot find it.
[01:15:22.257 --> 01:15:25.439]  So I went and I contacted a few friends, and I said, hey, can you guys find it?
[01:15:25.439 --> 01:15:26.260]  Nobody can find it.
[01:15:26.673 --> 01:15:31.996]  We can find pieces, parts of it, but the entire movie has been removed off of Google Video.
[01:15:31.996 --> 01:15:43.601]  And I find it, uh, you know, extremely distressing that, whatever, last week, the Bilderberg Group meeting, Hillary was supposedly there, we had a Google there, now all of a sudden, a week later, it's removed off of Google.
[01:15:43.601 --> 01:15:44.521]  Coincidence?
[01:15:44.521 --> 01:15:45.922]  Don't know.
[01:15:45.922 --> 01:15:49.564]  It may be a coincidence, but they don't like those documentaries being up there.
[01:15:49.564 --> 01:15:53.786]  I mean, we've had our movie removed, uh, several times, America, Freedom to Fashion.
[01:15:53.786 --> 01:15:55.226]  Fascism has been removed.
[01:15:55.226 --> 01:15:56.367]  This is what I can tell you how to do.
[01:15:57.189 --> 01:15:58.210]  Learn how to work torrents?
[01:15:58.210 --> 01:16:00.531]  You're going to get a higher quality version of it anyway?
[01:16:00.531 --> 01:16:01.512]  I pulled it off already.
[01:16:01.512 --> 01:16:02.332]  I already pulled it down.
[01:16:02.332 --> 01:16:06.554]  Actually, as soon as I converted over, I was going to throw it back up on my account so everyone can have it.
[01:16:06.554 --> 01:16:08.395]  Yeah, I mean, it's an important documentary.
[01:16:08.395 --> 01:16:11.537]  It exposes the fact that the Clinton family is indeed criminals.
[01:16:11.537 --> 01:16:20.162]  In fact, earlier when I was ranting about the Bush family, I mentioned how after Daddy Bush, the guy who ran Coke for Bush in the 80s, became the president.
[01:16:20.162 --> 01:16:25.665]  Well, that man is Bill Clinton and the Mena, Arkansas scandal, where they were literally shipping in the Coke.
[01:16:26.536 --> 01:16:27.477]  It's unbelievable.
[01:16:27.477 --> 01:16:28.237]  We have drug dealers.
[01:16:28.237 --> 01:16:29.938]  It is absolutely unbelievable.
[01:16:29.938 --> 01:16:37.604]  You know, I have, uh, there was a bunch of Hillary fans at my work and I said, Hey, go Google, you know, Clinton Chronicles and check it out.
[01:16:37.604 --> 01:16:38.845]  They came in the next day.
[01:16:38.845 --> 01:16:40.026]  They were white as a ghost.
[01:16:40.026 --> 01:16:42.227]  They had no idea.
[01:16:42.227 --> 01:16:43.288]  They were just white as a ghost.
[01:16:43.288 --> 01:16:44.849]  They were freaked out about the whole thing.
[01:16:44.849 --> 01:16:46.490]  I was like, Hey, I'm not making it up.
[01:16:46.490 --> 01:16:47.851]  You thought it was giggly funny.
[01:16:47.851 --> 01:16:52.795]  It's not giggly funny to know that your president, you know, was dealing cocaine, a hundred million dollars worth a month.
[01:16:53.191 --> 01:16:54.152]  Yeah, yeah, yeah.
[01:16:54.152 --> 01:17:04.539]  It's tough to learn that the people that are running the show that we've worshipped for so long that we joke about because we think they have this upper echelon of sophistication and they're fit to run the country.
[01:17:04.539 --> 01:17:05.900]  No, they're hardcore criminals.
[01:17:05.900 --> 01:17:08.182]  A lot of cases they're occultists and pedophiles.
[01:17:08.182 --> 01:17:10.083]  So, you know, that's a tough one to deal with.
[01:17:10.083 --> 01:17:12.525]  Have them watch Conspiracy of Silence next.
[01:17:12.525 --> 01:17:14.727]  Get them into the Franklin cover-up.
[01:17:14.727 --> 01:17:16.308]  Let's see if they even come into work the next day.
[01:17:16.852 --> 01:17:17.533]  They won't, no.
[01:17:17.533 --> 01:17:18.794]  That would just freak everybody out.
[01:17:18.794 --> 01:17:21.037]  The entire place would think I'm just a madman.
[01:17:21.037 --> 01:17:22.959]  And, oh my God, how can you deal with this?
[01:17:22.959 --> 01:17:23.800]  I don't want to deal with it.
[01:17:23.800 --> 01:17:26.322]  It gives me too much, too much anxiety.
[01:17:26.322 --> 01:17:26.843]  Yeah, I know.
[01:17:26.843 --> 01:17:27.984]  Well, you know what?
[01:17:27.984 --> 01:17:35.051]  If it gives you this much anxiety to know about it, what happens if it's, you know, what happens, you know, we keep going down the road, we're going down with these people running the show.
[01:17:35.051 --> 01:17:36.333]  What kind of anxiety are you going to have then?
[01:17:36.846 --> 01:17:41.549]  Yeah, it's going to be the anxiety of a jackboot officer kicking in the door and shooting his family.
[01:17:41.549 --> 01:17:44.151]  You know, much like happened in Nazi Germany.
[01:17:44.151 --> 01:17:46.033]  That's what we're headed towards, and I don't care for it.
[01:17:46.033 --> 01:17:47.474]  Thank you for the call, Mike.
[01:17:47.474 --> 01:17:49.115]  Let's jump to the next caller.
[01:17:49.115 --> 01:17:50.736]  Let's go to Greg in New Jersey.
[01:17:50.736 --> 01:17:51.757]  What's on your mind, Greg?
[01:17:51.757 --> 01:17:52.737]  Hey, how you doing?
[01:17:52.737 --> 01:17:58.521]  Well, it looks like the People's Republic of New Jersey has another fantastic legislator on their hands.
[01:17:58.521 --> 01:18:03.084]  It's Assemblywoman Joan Quigley, who's voting for one gun a month.
[01:18:03.084 --> 01:18:06.447]  That's right, one gun a month is now going to... They're trying to make this law in New Jersey.
[01:18:07.143 --> 01:18:07.864]  One gun a month.
[01:18:07.864 --> 01:18:10.426]  Now, what is this supposed to accomplish?
[01:18:10.426 --> 01:18:15.831]  Like, the criminals are going out and getting a multitude of guns at one time, legally.
[01:18:15.831 --> 01:18:17.432]  Well, let me explain something to you.
[01:18:17.432 --> 01:18:22.236]  To get a handgun, and this is for one handgun a month, to get a handgun in New Jersey, you have to be fingerprinted.
[01:18:22.236 --> 01:18:24.638]  You have to go to your local chief of police.
[01:18:24.638 --> 01:18:27.120]  You get investigated by the state police of New Jersey.
[01:18:27.120 --> 01:18:28.641]  You get investigated by the FBI.
[01:18:29.662 --> 01:18:39.246]  Your fingerprints get run through the national database of all the fingerprints that the FBI keeps, and then, of course, all the paperwork then goes back to your chief of police.
[01:18:39.246 --> 01:18:45.588]  At that time, you're only allowed to buy—get ready for this—only, whatchamacallit, you get a permit to purchase.
[01:18:46.596 --> 01:18:47.997]  And so it's signed by a chief of police.
[01:18:47.997 --> 01:18:48.897]  He knows who you are.
[01:18:48.897 --> 01:18:51.418]  He has your face, your photograph, your fingerprints.
[01:18:51.418 --> 01:18:54.019]  And so I just want to ask you this.
[01:18:54.019 --> 01:19:00.222]  What person in their right mind would get involved in gun running from New Jersey if they've got all this paperwork on you?
[01:19:00.222 --> 01:19:01.623]  No, it's absolutely ridiculous.
[01:19:01.623 --> 01:19:05.104]  And I think it's even tougher to get a gun in New York State, a handgun anyway.
[01:19:05.104 --> 01:19:06.865]  You need recommendations from local police.
[01:19:06.865 --> 01:19:07.425]  Oh, forget it.
[01:19:07.425 --> 01:19:08.526]  Unless you're a celebrity.
[01:19:08.526 --> 01:19:08.966]  That's correct.
[01:19:09.386 --> 01:19:15.572]  Well, yeah, if you're a celebrity or ex-military or a cop, those are about the only ones that have carry and conceal permits in New York.
[01:19:15.572 --> 01:19:17.254]  So, I mean, not only that, think of it like this, too.
[01:19:17.254 --> 01:19:21.678]  So, if you're a citizen of New Jersey, and they're trying to do the same thing over in Pennsylvania with Governor Rendell.
[01:19:21.678 --> 01:19:28.565]  So, just say, for example, you have a dad or a grandpa or something like that who fought in the war and has a collection.
[01:19:28.565 --> 01:19:30.607]  It could be five, it could be ten, it could be thirty.
[01:19:30.607 --> 01:19:31.628]  My uncle was an armor.
[01:19:32.709 --> 01:19:34.352]  So, he had a lot.
[01:19:34.352 --> 01:19:35.693]  So, basically, what do you do?
[01:19:35.693 --> 01:19:37.736]  Do you have to forfeit your inheritance?
[01:19:37.736 --> 01:19:38.617]  Let's hope not.
[01:19:38.617 --> 01:19:40.360]  Alright, thank you for the call, Greg.
[01:19:40.360 --> 01:19:42.042]  Yeah, they want your guns.
[01:19:42.042 --> 01:19:42.743]  It's no secret.
[01:19:42.743 --> 01:19:43.704]  It's the Alex Jones Show.
[01:19:43.704 --> 01:19:44.666]  We'll be back after this.
[01:19:50.703 --> 01:19:53.565]  Terror Storm, a history of government-sponsored terror.
[01:19:53.565 --> 01:19:55.106]  Loose Change Final Cut.
[01:19:55.106 --> 01:19:57.267]  Endgame, blueprint for global enslavement.
[01:19:57.267 --> 01:19:59.168]  The true story of the Bilderberg Group.
[01:19:59.168 --> 01:20:00.649]  The late great USA.
[01:20:00.649 --> 01:20:02.430]  America, freedom to fascism.
[01:20:02.430 --> 01:20:09.454]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[01:20:09.454 --> 01:20:13.537]  When you visit prisonplanet.com, you can connect to our amazing online store.
[01:20:13.537 --> 01:20:16.919]  Whether you're looking for survival and wellness products like Berkey water filters,
[01:20:17.319 --> 01:20:20.060]  Or you would like a book on the history of the Federal Reserve.
[01:20:20.060 --> 01:20:23.142]  We've got the most well-researched and documented titles.
[01:20:23.142 --> 01:20:25.503]  All available at PrisonPlanet.com.
[01:20:25.503 --> 01:20:31.205]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[01:20:31.205 --> 01:20:36.228]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[01:20:38.469 --> 01:20:54.436]  Have you ever felt like the United States government knows way too much about your financial affairs?
[01:20:54.436 --> 01:21:00.338]  I continue to hear stories about property seizures, frozen bank accounts, confiscation of stocks and bonds.
[01:21:00.338 --> 01:21:01.439]  It makes me wonder if the U.S.
[01:21:01.439 --> 01:21:05.441]  citizen will ever again have the right to life, liberty, and the pursuit of happiness.
