[00:00:00.289 --> 00:00:00.950]  I don't know.
[00:26:35.515 --> 00:26:38.858]  I think we're just about the last ones in this building right now.
[00:26:39.158 --> 00:26:39.919]  I think you should leave.
[00:26:39.939 --> 00:26:46.964]  Everybody else is gone.
[00:26:47.745 --> 00:26:49.707]  The first explosion I heard when I was on the stairwell in.
[00:26:51.368 --> 00:26:52.008]  Like a boom.
[00:26:52.889 --> 00:26:53.890]  Like an explosion.
[00:26:58.544 --> 00:27:00.845]  Jane, what more can you tell us about this collapse?
[00:27:00.925 --> 00:27:02.626]  Details are very, very sketchy.
[00:27:07.748 --> 00:27:10.810]  The entire half inch of the beam is gone.
[00:27:11.690 --> 00:27:12.631]  Entirely dissolved.
[00:27:13.131 --> 00:27:18.413]  Something happened to cause the steel to really thin and in some places to disappear entirely.
[00:27:25.851 --> 00:27:40.744]  Building 7 is the first high-rise building in the world that has collapsed solely due to... Well, there you have it, folks.
[00:27:41.825 --> 00:27:42.606]  The BBC.
[00:27:43.167 --> 00:27:45.909]  First time the PrisonPlan.TV subscribers are seeing it.
[00:27:46.530 --> 00:27:51.094]  And I want to review it one more time before we go to callers, and we're going to take your calls right now.
[00:27:52.366 --> 00:27:53.807]  You have Sandar at the end there.
[00:27:53.867 --> 00:27:56.368]  He's the guy that said 25% of the building was scooped out.
[00:27:56.428 --> 00:27:57.188]  Total nonsense.
[00:27:57.228 --> 00:27:58.749]  You have Richard Clark on there.
[00:27:59.049 --> 00:28:00.110]  Total apologist.
[00:28:00.390 --> 00:28:01.690]  Total official version.
[00:28:02.231 --> 00:28:04.692]  At best, not even a lighthop guy.
[00:28:04.812 --> 00:28:07.733]  More of a, more of a, oh, we're so incompetent.
[00:28:08.113 --> 00:28:08.674]  He's scum.
[00:28:09.054 --> 00:28:09.414]  Okay?
[00:28:09.654 --> 00:28:12.235]  He's total and complete scum.
[00:28:13.096 --> 00:28:13.836]  I'm going to say it again.
[00:28:14.076 --> 00:28:15.117]  Richard Clark is scum.
[00:28:15.797 --> 00:28:19.239]  And Lizzo getting up there and saying, I'd know about it.
[00:28:19.999 --> 00:28:21.420]  I'd know about it.
[00:28:22.250 --> 00:28:22.570]  Really?
[00:28:22.990 --> 00:28:23.851]  Would you tell about it?
[00:28:23.871 --> 00:28:32.216]  Because you have a bunch of government contracts and, you know, you have a family-owned business called Controlled Demolition Incorporated that cleaned up the World Trade Center.
[00:28:33.077 --> 00:28:34.458]  These people are criminals, folks.
[00:28:34.498 --> 00:28:35.718]  They need to be brought to justice.
[00:28:36.039 --> 00:28:38.620]  Let's go to our first caller on the list.
[00:28:38.640 --> 00:28:40.021]  Let's go to Dan in Illinois.
[00:28:40.041 --> 00:28:40.701]  Dan, are you there?
[00:28:40.721 --> 00:28:41.922]  Hello, Jason.
[00:28:41.962 --> 00:28:42.803]  How are you doing, Dan?
[00:28:43.163 --> 00:28:43.543]  Okay.
[00:28:43.823 --> 00:28:47.946]  You know, the other day you had a guest on from Counterpunch, a gentleman.
[00:28:48.226 --> 00:28:49.527]  Yes, we had Paul Craig Roberts on.
[00:28:50.322 --> 00:28:53.323]  And he's basically still had the faith in the political system.
[00:28:53.343 --> 00:28:54.084]  Yeah.
[00:28:54.264 --> 00:28:57.185]  Well, you know, we all know that the left and the right is all fake and everything else.
[00:28:57.205 --> 00:29:12.811]  But my question is, how does any thinking person, after 2006, when the United States of America people came out in record numbers and voted against Bush by putting the Democrats in the Congress and the Senate, and in the last two years, they've done absolutely nothing.
[00:29:12.831 --> 00:29:15.872]  In fact, they just gave him a trillion dollars today or something like that for the war.
[00:29:16.536 --> 00:29:18.697]  How can any thinking person have any faith in that?
[00:29:18.878 --> 00:29:19.938]  Well, here's the deal.
[00:29:20.238 --> 00:29:31.886]  With him and others, I've noticed, when you are in these administrations, like Paul Craig Roberts was, like Ray McGovern was, it is extremely difficult for them to get past this left-right paradigm.
[00:29:32.186 --> 00:29:37.009]  Probably because the right-wing end of it is outwardly evil in many cases, man.
[00:29:37.450 --> 00:29:40.231]  I'm gonna get into your question a little bit more on the other side.
[00:29:40.251 --> 00:29:42.133]  It's the Alex Jones Show, InfoWars.com.
[00:29:53.391 --> 00:29:56.378]  We're on the march, the empire's on the run.
[00:29:57.320 --> 00:30:00.026]  Alex Jones and the GCN Radio Network.
[00:30:03.280 --> 00:30:06.261]  If you're an adult male, you need to listen to this information.
[00:30:06.461 --> 00:30:10.362]  By the age of 60, half of all men have a prostate-related problem.
[00:30:10.582 --> 00:30:16.924]  In the past, many men have turned to saw palmetto to support prostate health, but now there's something much better.
[00:30:17.184 --> 00:30:18.584]  It's called beta-prostate.
[00:30:18.824 --> 00:30:24.085]  Beta-prostate contains 3,000 times more healthy plant sterols than ordinary saw palmetto.
[00:30:24.345 --> 00:30:30.267]  In fact, you'd have to take a hundred saw palmetto capsules to get the same benefits of one dose of beta-prostate.
[00:30:30.527 --> 00:30:35.931]  It's guaranteed to provide noticeable support, even if you're already having prostate-related health issues.
[00:30:36.251 --> 00:30:40.113]  Now you can get Roger Mason's Beta Prostate Formula through this special offer.
[00:30:40.334 --> 00:30:44.536]  And if you call now, you'll learn how to get a free bottle of Beta Prostate with your order.
[00:30:44.857 --> 00:30:46.658]  Feel a difference, or your money back.
[00:30:46.878 --> 00:30:47.638]  Here's how to order.
[00:30:47.899 --> 00:30:49.600]  Call now to order Beta Prostate.
[00:30:49.780 --> 00:30:52.662]  Dial 1-800-457-9914.
[00:30:53.082 --> 00:30:55.924]  Support your prostate with safe, all-natural ingredients.
[00:30:56.244 --> 00:30:56.624]  Dial 1-800-457-9914.
[00:31:00.077 --> 00:31:02.459]  That's 1-800-457-9914.
[00:31:03.539 --> 00:31:04.940]  It is a big idea.
[00:31:04.960 --> 00:31:07.062]  A new world order.
[00:31:07.762 --> 00:31:12.165]  In the near future, Earth is dominated by a powerful world government.
[00:31:12.665 --> 00:31:14.426]  It's known as the Builder Earth.
[00:31:14.506 --> 00:31:17.748]  Could their objective be world domination?
[00:31:18.288 --> 00:31:20.690]  For thousands of years, their dark order grew.
[00:31:21.457 --> 00:31:28.794]  Now as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:31:31.815 --> 00:31:36.778]  For the first time in history, the elite's plan for world government is blown wide open.
[00:31:37.259 --> 00:31:40.721]  You will learn the secret that drives the entire New World Order agenda.
[00:31:41.121 --> 00:31:43.603]  Build America is making great progress toward a world government.
[00:31:43.683 --> 00:31:44.844]  Most people have no idea.
[00:31:44.864 --> 00:31:45.624]  They're not after money.
[00:31:45.644 --> 00:31:46.705]  They have all the money they need.
[00:31:46.925 --> 00:31:47.626]  They're after power.
[00:31:47.906 --> 00:31:48.586]  That's their aphrodisiac.
[00:31:49.047 --> 00:31:53.590]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:31:53.790 --> 00:31:57.292]  Or watch it online right now at PrisonPlanet.tv.
[00:31:57.792 --> 00:32:00.354]  Endgame, blueprint for global enslavement.
[00:32:00.574 --> 00:32:01.635]  You have been warned.
[00:32:02.435 --> 00:32:04.517]  Hi, this is Dave from Ready Reserve Foods.
[00:32:04.957 --> 00:32:11.582]  I have been waiting patiently for the government and mainstream media to inform you of what is turning out to be the biggest problem facing the world in the last 50 years.
[00:32:12.242 --> 00:32:17.446]  For the last three years, the Earth has consumed more food than it has been able to produce, and it has now finally caught up with us.
[00:32:17.786 --> 00:32:23.870]  In the U.S., commodities such as flour and rice are already being rationed, and the next rice crop won't be available for another four to five months.
[00:32:24.651 --> 00:32:31.095]  It's fall in the Southern Hemisphere, and many countries are short the food necessary to make it through the winter and have stopped exporting certain commodities altogether.
[00:32:31.874 --> 00:32:33.015]  Remember our trade deficit?
[00:32:33.455 --> 00:32:38.498]  Trillions of dollars have stacked up outside the country and are now rushing in to buy our food production at any price.
[00:32:39.138 --> 00:32:44.882]  By late summer, if not early fall, it is likely our government will step in and control food and food exports under martial law.
[00:32:45.442 --> 00:32:46.903]  Call Ready Reserve Foods at 1-800-453-2202.
[00:32:46.923 --> 00:32:46.983]  1-800-453-2202.
[00:32:47.003 --> 00:32:48.183]  Or visit us at www.readyreservefoods.com.
[00:32:48.203 --> 00:32:48.263]  1-800-453-2202.
[00:33:04.614 --> 00:33:09.737]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[00:33:10.437 --> 00:33:12.739]  Because there's a war on for your mind.
[00:33:18.999 --> 00:33:20.721]  All right, ladies and gentlemen, we are back.
[00:33:21.201 --> 00:33:39.097]  It is the Alex Jones Show, and to finish up on that caller's point, everybody I've interviewed that was part of, you know, the Reagan administration in the 80s, or the Bush administration in the 90s, or worked with these people, always seems to fall back into this left-right paradigm.
[00:33:39.457 --> 00:33:48.264]  You know, when I interviewed Ray McGovern years ago, when we had just put the Democrats into office, he feels like, you know, now they need to be emboldened, but they're going to do something.
[00:33:48.304 --> 00:33:49.164]  They didn't do anything.
[00:33:49.705 --> 00:33:50.045]  Okay?
[00:33:50.545 --> 00:33:55.169]  Paul Craig Roberts, although he realizes both of these are corporatized candidates, Barack Obama,
[00:33:55.729 --> 00:33:59.011]  He feels is the better one because he's not associated with the Republicans.
[00:33:59.051 --> 00:34:00.572]  I mean, I brought up Bilderberg to him.
[00:34:00.952 --> 00:34:17.123]  I brought up the fact that him and Hillary had probably met with those guys, and he just does not give any credence to the fact that Bilderberg or Bohemian Grove or Davos or any of this stuff really sets any policy, and I couldn't be of a more different opinion.
[00:34:17.823 --> 00:34:18.844]  Let's go to the next caller.
[00:34:18.904 --> 00:34:24.167]  Let's take, let's see, let's take James in Ohio.
[00:34:24.227 --> 00:34:24.888]  James, you're with me.
[00:34:26.886 --> 00:34:27.466]  We got James.
[00:34:27.486 --> 00:34:28.967]  How you doing, Jason?
[00:34:29.167 --> 00:34:29.727]  How you doing, man?
[00:34:30.848 --> 00:34:31.648]  Not too bad.
[00:34:31.708 --> 00:34:33.049]  I was just calling.
[00:34:33.069 --> 00:34:36.971]  I didn't know if you were aware.
[00:34:37.471 --> 00:34:47.877]  A while back, Alex was talking about some marine exercise, military exercises that were maybe supposed to be going on in Indianapolis.
[00:34:49.033 --> 00:34:51.074]  Yes.
[00:34:51.114 --> 00:34:52.615]  I think they were actually going on this week.
[00:34:52.675 --> 00:35:10.786]  I got a call earlier this week about those types of drills, and the ones I've been focusing on are the ones out in Denver, but apparently there's a couple more going on in the country, and there's a good chance that... I'm pretty sure one of the callers did call in and say it was going on in Indiana, and it was urban warfare training, right?
[00:35:11.386 --> 00:35:14.208]  Right, and the only thing I wanted to bring attention to was
[00:35:14.873 --> 00:35:15.414]  We're good to go.
[00:35:22.472 --> 00:35:24.813]  What is it, Lone Lantern?
[00:35:25.553 --> 00:35:26.554]  LoneLantern.org, sure.
[00:35:26.994 --> 00:35:32.357]  Yeah, but I thought it was supposed to be coming up and I wasn't sure if it was going on.
[00:35:32.497 --> 00:35:33.737]  I ain't seen nothing about it.
[00:35:34.078 --> 00:35:45.163]  Well, I think it is going on right now, but if you want to take a look at the type of drills that they're probably carrying out, go to loosechange911.com and go check out the drills going on over at Colorado.
[00:35:45.183 --> 00:35:45.403]  Go ahead.
[00:35:46.129 --> 00:35:47.090]  I also had a question.
[00:35:48.291 --> 00:35:58.099]  Like I said, I talked to you previously and we talked about just getting a membership to Prison Planet TV, the plethora of information that's there.
[00:35:58.940 --> 00:36:06.025]  And I recently was listening to an old MP3 of Alex's where he talked to Hopsicker.
[00:36:06.466 --> 00:36:07.447]  Sure, Daniel Hopsicker.
[00:36:07.467 --> 00:36:10.229]  He did Muhammad Ata and the Venice Flying Circus.
[00:36:10.879 --> 00:36:14.043]  Right, and I can't find that on Prison Planet TV.
[00:36:14.063 --> 00:36:21.392]  I don't know if anybody... If it's not there, it's probably somewhere archived in the free archives over at PrisonPlanet.com.
[00:36:21.472 --> 00:36:23.074]  I'd say run a couple Google searches.
[00:36:23.995 --> 00:36:25.757]  Give me a MySpace message.
[00:36:25.797 --> 00:36:27.019]  I'll see if I can dig it up for you.
[00:36:27.319 --> 00:36:39.843]  Yeah, I really dig Hopsicker's research, because he goes into the fact that the hijackers indeed had very odd intelligence ties, and on top of the intelligence ties, they had ties to being drug dealers.
[00:36:39.883 --> 00:36:44.825]  I mean, these guys weren't radical Islamists, they were cokeheads that were down at strip clubs.
[00:36:44.945 --> 00:36:45.885]  Let's be real, folks.
[00:36:46.485 --> 00:36:48.106]  Let's go to Wes in Idaho.
[00:36:48.186 --> 00:36:48.966]  Wes, are you with us?
[00:36:50.487 --> 00:36:51.247]  What's on your mind, Wes?
[00:36:52.287 --> 00:36:53.348]  Hello, Jason.
[00:36:53.448 --> 00:36:54.188]  Yes, how are you, sir?
[00:36:55.251 --> 00:36:56.172]  Oh, not too bad.
[00:36:56.432 --> 00:37:02.175]  I wanted to comment on vaccinations, flu shots, and allergy shots.
[00:37:02.255 --> 00:37:15.283]  Don't hear much about allergy shots, but on November 22nd, 1963, I just turned 13 years old, I was given an allergy shot and nearly died from a reaction.
[00:37:16.023 --> 00:37:23.848]  This term that Alex continues to use, I just heard, tainted vaccinations, is misleading.
[00:37:24.366 --> 00:37:35.092]  There is never been any scientific proof that vaccinations, and I'll add flu shots and allergy shots, are safe and effective.
[00:37:36.365 --> 00:37:36.965]  No, I'm with you.
[00:37:37.326 --> 00:37:37.706]  You're right.
[00:37:37.726 --> 00:37:41.388]  I mean, I guess that he uses that for the layman's just coming into this.
[00:37:41.668 --> 00:37:41.968]  You're right.
[00:37:42.028 --> 00:37:44.210]  All these vaccinations are poison in my opinion.
[00:37:44.250 --> 00:37:45.270]  I don't trust any of them.
[00:37:45.571 --> 00:37:50.473]  You can add flu shots and allergy shots to those as well.
[00:37:50.554 --> 00:37:53.415]  I don't hear much discussion about allergy shots.
[00:37:53.535 --> 00:37:56.357]  I'd like to know exactly what I was shot up to.
[00:37:57.125 --> 00:38:03.490]  I'll tell you what, why don't you go down to NVIC.org and see what kind of information you can dig up over there.
[00:38:03.550 --> 00:38:12.618]  We had a great guest on earlier today discussing it, but when somebody called me up and asked me if I would take any of these vaccinations or any of these shots, I flat out said no.
[00:38:13.098 --> 00:38:19.924]  I'm not saying that every single shot out there is pure and complete poison, but I'm not putting it past them and I'm not taking the stuff.
[00:38:19.964 --> 00:38:21.005]  I thank you for the call, Wes.
[00:38:21.766 --> 00:38:23.707]  Let's go to Rodney in Kentucky.
[00:38:23.767 --> 00:38:24.408]  Rodney, are you there?
[00:38:26.656 --> 00:38:28.717]  You're doing a fantastic job, sir.
[00:38:28.857 --> 00:38:29.498]  Well, thank you, man.
[00:38:30.739 --> 00:38:36.683]  On the heels of your special guest you had, I'd just like for everybody that's out there to crack open their Bible today and take a look at Psalm 917.
[00:38:37.784 --> 00:38:42.047]  It'll kind of... just ponder it for a minute or two.
[00:38:42.108 --> 00:38:48.052]  The reason I called you is I want to know... I know you can't give a definite answer, but where is the line drawn?
[00:38:48.392 --> 00:38:50.534]  When is too much enough?
[00:38:51.112 --> 00:38:52.837]  You know, I mean, I look at the video.
[00:38:52.997 --> 00:38:55.785]  My big thing, the line in the sand for me is the kids.
[00:38:55.825 --> 00:38:56.166]  You're right.
[00:38:56.186 --> 00:38:57.209]  People out there that have children.
[00:38:57.952 --> 00:39:00.633]  I look at the video of the 16-year-old boy, you know, in the video.
[00:39:01.093 --> 00:39:10.398]  Now then, I'm not trying to be Michael Wagon at all, so I won't even, you know, go down that line, but if that was my son... You're talking about, hold on, you're talking about the kid, let's be clear here.
[00:39:10.618 --> 00:39:12.879]  You're talking about the kid who had his teeth knocked out.
[00:39:12.919 --> 00:39:14.179]  In fact, let's play the video.
[00:39:15.000 --> 00:39:16.020]  By an officer, yeah.
[00:39:16.060 --> 00:39:16.600]  Yeah, let's play it.
[00:39:16.640 --> 00:39:18.681]  Hold on one second, we'll get back to your call in a moment.
[00:39:18.701 --> 00:39:18.961]  Sure.
[00:39:19.822 --> 00:39:21.382]  Let me make sure that I'm actually on there.
[00:39:21.723 --> 00:39:22.323]  Am I on there?
[00:39:22.683 --> 00:39:23.183]  Do we have it?
[00:39:23.343 --> 00:39:25.704]  Do we have the video for the... There it is right there.
[00:39:25.744 --> 00:39:27.065]  Alright, let's play it.
[00:39:30.399 --> 00:39:34.942]  A police officer caught on tape slamming a teenager's head into a wall.
[00:39:35.343 --> 00:39:37.724]  He knocked out three of the young man's teeth.
[00:39:37.804 --> 00:39:42.087]  It happened after the 16-year-old was arrested for violating rules at a transit center.
[00:39:42.127 --> 00:39:45.310]  You also see the 16-year-old being dragged across the floor.
[00:39:45.410 --> 00:39:47.331]  The officer is suspended without pay.
[00:39:47.872 --> 00:39:53.716]  An investigation found the officer used excessive force but concluded that the teen's injuries were, quote, unintentional.
[00:39:54.454 --> 00:39:55.395]  Yeah, unintentional.
[00:39:55.655 --> 00:39:56.436]  My God.
[00:39:56.896 --> 00:40:04.003]  They just took this kid, smashed his face into a cinder block or brick wall, and put the guy down.
[00:40:04.043 --> 00:40:06.345]  I mean, this is a 16-year-old kid against a grown man.
[00:40:07.066 --> 00:40:12.711]  I gotta tell you, although there's lines to be drawn on the sand, my line was drawn when I found out about 9-11.
[00:40:12.751 --> 00:40:13.492]  That was it.
[00:40:13.532 --> 00:40:15.514]  That's when I decided to get active.
[00:40:15.534 --> 00:40:17.055]  But I think it's different for everybody.
[00:40:17.075 --> 00:40:17.576]  What do you think?
[00:40:18.308 --> 00:40:27.991]  Well, I mean, I agree with you 100% because I buy 50 blank DVDs every two weeks and copy Loose Chain 2nd Edition, Freedom to Fascism, and Martial Law 9-11 and hand them out.
[00:40:28.431 --> 00:40:33.533]  But what I'm saying is with this, this is one of these times where I'm not calling for anybody to do anything.
[00:40:33.573 --> 00:40:37.514]  I'm saying if that was my son, I have a 15-year-old son, a 5-year-old daughter.
[00:40:37.854 --> 00:40:43.340]  If that man had laid his hand on my son like that, I would give him something to remember that by for the rest of his life.
[00:40:43.601 --> 00:40:47.505]  Every time he couldn't use his right arm or walk with a limp for the rest of his life, he'd think about that.
[00:40:47.525 --> 00:40:49.367]  I mean, that's something like that.
[00:40:49.407 --> 00:40:50.408]  That's our children.
[00:40:50.729 --> 00:40:51.890]  That is the next generation.
[00:40:51.910 --> 00:40:53.331]  That is your flesh and blood.
[00:40:53.792 --> 00:40:59.098]  And if you just sit by and let people do something like that to you, I mean, that to me, something has to be done about that.
[00:40:59.278 --> 00:40:59.979]  I'm with you, man.
[00:40:59.999 --> 00:41:02.420]  I'm glad you're so fired up, because that should get you fired up.
[00:41:02.460 --> 00:41:03.461]  Thanks for the call, Rodney.
[00:41:03.862 --> 00:41:15.471]  You know, another thing that totally fires me up, and another thing I said to this young gentleman who asked me about my Infowars.com bracelet, was, I was like, look, I'm going to lay it out for you right now.
[00:41:16.291 --> 00:41:19.093]  You're telling me that you have no power, you can't do anything about it.
[00:41:20.114 --> 00:41:22.096]  I'm going to just let you know who runs things, okay?
[00:41:22.316 --> 00:41:23.016]  The people that
[00:41:23.877 --> 00:41:31.944]  Say that they're Christian conservatives, that you praise as your leaders, are occultists, that are into pedophilia, that like to rape little kids.
[00:41:32.424 --> 00:41:32.724]  Okay?
[00:41:33.145 --> 00:41:34.066]  That's the bottom line.
[00:41:34.426 --> 00:41:35.266]  That should be enough.
[00:41:35.927 --> 00:41:36.267]  Okay?
[00:41:36.708 --> 00:41:38.089]  A lot of these guys get caught.
[00:41:38.129 --> 00:41:38.809]  Look at Foley.
[00:41:39.030 --> 00:41:41.652]  Foley was heading up the CPS division of the government.
[00:41:41.932 --> 00:41:44.294]  You know, he was, oh, we need to protect the children.
[00:41:44.334 --> 00:41:45.295]  What's he get caught doing?
[00:41:45.375 --> 00:41:47.416]  Oh, he's paging 16-year-old boys.
[00:41:48.328 --> 00:41:54.356]  Dennis Hassard has lived with his male assistant now for years and years and years and years.
[00:41:54.937 --> 00:42:04.350]  We know about Barney Frank getting caught back in the 80s, when I think he was still a Republican, with an underage male brothel in Connecticut.
[00:42:05.174 --> 00:42:05.494]  Okay?
[00:42:05.875 --> 00:42:09.717]  The horror stories that have come out of the Bohemian Grove via the Franklin cover-up.
[00:42:10.017 --> 00:42:11.458]  Go watch Conspiracy of Silence.
[00:42:11.638 --> 00:42:12.859]  You think you've got a strong stomach?
[00:42:13.500 --> 00:42:21.645]  It's 45 minutes long, it's on YouTube, and I'll tell you what, the first time I came across the information, I couldn't keep my lunch down.
[00:42:21.905 --> 00:42:23.507]  Let's go to Peter in North Carolina.
[00:42:23.547 --> 00:42:24.167]  Peter, are you there?
[00:42:24.767 --> 00:42:33.173]  Hey Jason, I want to thank you for having the courage to continue talking about what very few others are willing to talk about.
[00:42:33.193 --> 00:42:34.234]  Well, thank you.
[00:42:35.335 --> 00:42:49.544]  I wanted to comment about, you know, you had a guy on earlier that had a website, Repent America, and I see very few Christians that really see the hand of God and all that is going on.
[00:42:49.564 --> 00:43:01.112]  You know, the Bible talks about a time when Christ will actually be coming back, and I believe that we're seeing that day at hand, and you know, Jesus said that
[00:43:02.350 --> 00:43:03.392]  Yeah, I think so.
[00:43:12.574 --> 00:43:18.696]  Well, I would say this, because most of these Christian communities and these churches are anything but.
[00:43:18.736 --> 00:43:20.157]  They're like cults, man.
[00:43:20.177 --> 00:43:24.879]  They just want to sing and dance and read scripture and think everything's alright.
[00:43:25.199 --> 00:43:27.780]  But the bottom line is they're not really acting like Christians.
[00:43:27.800 --> 00:43:30.641]  They're not out there trying to solve the social woes that are out there.
[00:43:30.661 --> 00:43:32.382]  They're not reaching out to their fellow man.
[00:43:32.682 --> 00:43:38.224]  And they're willing to just lay down and become sheep and obey the preacher as if he's the godlike figure.
[00:43:38.889 --> 00:43:41.431]  Absolutely, but that's not what I'm saying at all.
[00:43:41.811 --> 00:43:58.622]  I think that the institutionalized Christianity that we see out there is, you know, they're pushing ridiculous subjects that really are not relevant and, you know, separating people by issues like homosexuality or abortion.
[00:43:59.306 --> 00:44:03.748]  Well, the real criminals are raping and robbing, you know, the country blind.
[00:44:03.788 --> 00:44:05.849]  You don't even know how much I'm with you on that.
[00:44:05.889 --> 00:44:06.990]  Thank you for the call, Peter.
[00:44:07.290 --> 00:44:09.251]  I really... Exactly.
[00:44:09.451 --> 00:44:12.673]  Why are we foc... And not that those aren't real issues, you know what I mean?
[00:44:13.013 --> 00:44:14.213]  But they're side issues.
[00:44:14.634 --> 00:44:16.695]  Right now, our country's going down the tubes.
[00:44:17.495 --> 00:44:23.320]  And he's right, you know, homosexual rights and abortion should be side issues for Christians.
[00:44:23.360 --> 00:44:24.821]  They shouldn't be the main focus.
[00:44:25.101 --> 00:44:29.124]  That's how they get you to use your energy and make you feel like you're doing something positive.
[00:44:29.504 --> 00:44:33.988]  But really, you know, there's a chance that your preacher's the demon, unfortunately.
[00:44:34.368 --> 00:44:36.370]  All right, let's go to Kenny in Wisconsin.
[00:44:36.410 --> 00:44:37.050]  Kenny, are you there?
[00:44:37.491 --> 00:44:39.052]  Yeah, Trucker Kenny here.
[00:44:39.132 --> 00:44:41.073]  Boy, I'll tell you something, Jason.
[00:44:41.133 --> 00:44:43.275]  This ain't the same country I grew up in.
[00:44:43.335 --> 00:44:45.317]  I'm a retired cross-country trucker.
[00:44:46.749 --> 00:44:48.870]  62 years old, and I'll tell you what, bud.
[00:44:49.751 --> 00:44:55.993]  Anyway, the reason I called in, Jason, I've got two websites I want the listening audience to look at.
[00:44:56.233 --> 00:44:59.335]  It's a plethora of research information.
[00:44:59.355 --> 00:45:00.175]  Okay.
[00:45:00.755 --> 00:45:07.438]  It is, the first one is refdesk.com.
[00:45:08.499 --> 00:45:09.399]  Okay, and what's the other one?
[00:45:09.915 --> 00:45:11.435]  Constitution.org.
[00:45:12.096 --> 00:45:15.756]  And what kind of material can we find on these sites?
[00:45:16.137 --> 00:45:21.078]  You're going to find everything from A to Z on RefDesk.
[00:45:21.918 --> 00:45:30.400]  And on Constitution.org, you're going to find everything Constitution-related, including Supreme Court decisions,
[00:45:31.726 --> 00:45:34.828]  The transcripts, the whole nine yards, like in D.C.
[00:45:34.908 --> 00:45:41.773]  v. Heller, you can go to the web blog on Constitution.org and you'll read the whole thing.
[00:45:42.654 --> 00:45:44.355]  All right, Kenny, I'll tell people to check it out.
[00:45:44.375 --> 00:45:45.015]  Thanks for the call.
[00:45:45.035 --> 00:45:46.936]  Let's jump to Jimmy in Tennessee.
[00:45:47.056 --> 00:45:47.897]  Jimmy, are you with us?
[00:45:49.638 --> 00:45:50.579]  Hey, what's up?
[00:45:51.239 --> 00:45:56.303]  I think I got something we could all do that could easily make an effect.
[00:45:57.452 --> 00:46:00.917]  Start actively boycotting all the six media companies.
[00:46:10.683 --> 00:46:14.986]  You start pushing your money into the alternative media that puts out that stuff.
[00:46:15.006 --> 00:46:16.127]  Well, I would just say this, man.
[00:46:16.167 --> 00:46:17.348]  It's going to be awful tough.
[00:46:17.408 --> 00:46:23.272]  I mean, I just know how hard it is to mobilize people and to wean them off mainstream entertainment.
[00:46:23.672 --> 00:46:25.494]  I mean, and we're talking about the big networks here.
[00:46:25.554 --> 00:46:27.435]  Is it going to be almost impossible?
[00:46:27.455 --> 00:46:29.797]  Well, I started doing it even to the point of like,
[00:46:30.680 --> 00:46:34.121]  I think the key is for us to start our own network.
[00:46:34.141 --> 00:46:37.723]  I had a real long discussion about this with Mark Dice last year.
[00:46:37.743 --> 00:46:38.603]  I wonder if he remembers it.
[00:46:53.348 --> 00:47:17.654]  But I was saying, you know, in order for us to have a chance in this thing, we are going to have to build, at least one of us out in this alternative media, some kind of a empire that is at least one-tenth or one-twentieth the size of a Fox News department or an MSNBC, only because I think we can be the David against their Goliath, but I think that we have to almost play by their rules.
[00:47:17.694 --> 00:47:18.954]  In other words, get them on TV.
[00:47:19.614 --> 00:47:27.340]  We don't even have to be organized if everyone just listening to us made a conscious effort to look on the back of their CDs and DVDs and bought like...
[00:47:27.873 --> 00:47:31.354]  The smaller studios and record labels, it would make a big difference.
[00:47:31.394 --> 00:47:33.575]  We don't have to have rubber stamps on everything.
[00:47:33.735 --> 00:47:39.418]  Unfortunately, we live in an incredible Hulk, Iron Man world where Batman's coming out.
[00:47:39.438 --> 00:47:43.259]  You know, these are the big events for some people's summer lives, man.
[00:47:43.479 --> 00:47:47.841]  It's not even like the barbecue on July 4th or spending time with their kids.
[00:47:48.121 --> 00:47:50.362]  It's, oh my God, look at this Hollywood blockbuster.
[00:47:50.602 --> 00:47:52.363]  That's how much we've fallen as a society.
[00:47:52.423 --> 00:47:53.343]  I thank you for the call.
[00:47:53.684 --> 00:47:55.965]  Let's jump to Matt in Texas.
[00:47:56.065 --> 00:47:56.545]  Matt, are you there?
[00:47:57.682 --> 00:47:57.822]  Hello?
[00:47:58.042 --> 00:47:58.723]  Hey, what's up, Matt?
[00:47:59.664 --> 00:48:00.164]  Uh, nothing.
[00:48:00.204 --> 00:48:04.808]  I actually wanted to talk to you about the Texas Republican State Convention, to which I was a delegate to.
[00:48:05.028 --> 00:48:05.368]  Okay.
[00:48:06.429 --> 00:48:10.232]  Uh, yeah, man, you know, I actually had to fight my way to the convention.
[00:48:10.272 --> 00:48:10.952]  I was an interesting thing.
[00:48:10.992 --> 00:48:14.795]  At my county convention, I managed to snatch a slot away from a cane supporter.
[00:48:15.436 --> 00:48:23.242]  But anyway, when I got there, you know, we did the whole little pre-convention thing where each district goes into its own thing and we vote our delegates out to the main convention, but
[00:48:24.150 --> 00:48:27.373]  I got up to the main convention and was just completely flabbergasted.
[00:48:27.633 --> 00:48:29.555]  The event itself was like Triumph of the Will.
[00:48:33.940 --> 00:48:34.640]  I'm still here.
[00:48:34.740 --> 00:48:35.481]  Can you hear me?
[00:48:35.621 --> 00:48:38.104]  You got the last part right?
