[00:00:04.508 --> 00:00:05.809]  He stands for truth.
[00:23:53.659 --> 00:23:55.762]  We offer free shipping anywhere in the States.
[00:24:00.908 --> 00:24:04.250]  Attention GCN listeners who suffer from excruciating joint pain.
[00:24:04.571 --> 00:24:11.496]  If you're interested in suppressed but amazingly effective traditional arthritis remedies, this will be the single most important message you'll ever hear.
[00:24:11.856 --> 00:24:24.347]  Recently, a scientist who specializes in ancient medicine has discovered a 3,000-year-old arthritis remedy that has been proven in studies not only to relieve joint pain and inflammation, but also to build damaged cartilage as well.
[00:24:24.587 --> 00:24:27.229]  And the amazing thing is just how fast it works.
[00:24:27.569 --> 00:24:33.756]  Now, because the rules governing nutritional supplements in this country, no health or healing claims can be made for this ancient remedy.
[00:24:33.996 --> 00:24:35.918]  However, it is still legal to own it.
[00:24:36.138 --> 00:24:39.141]  And right now, a small amount is available to my listeners.
[00:24:39.381 --> 00:24:47.650]  Keep in mind, shipments get filled on a first-come, first-served basis, so it's important that you take immediate action by going to 321relief.com.
[00:24:47.850 --> 00:24:48.511]  And the best part?
[00:24:48.731 --> 00:24:50.733]  My listeners pay absolutely nothing today.
[00:24:50.973 --> 00:24:54.182]  Simply go to 321release.com or call 815-259-4552 for details.
[00:24:59.947 --> 00:25:00.407]  Hi, Ken.
[00:25:00.467 --> 00:25:01.248]  It's Judy again.
[00:25:01.268 --> 00:25:05.791]  I just wanted to call you back and let you know how thankful Mike and I are for your working with us.
[00:25:05.951 --> 00:25:09.073]  You know the sun oven we ordered from you on Kensolar.com?
[00:25:09.293 --> 00:25:11.195]  It cooks all of our food and then some.
[00:25:11.455 --> 00:25:13.536]  Plus, we just sold the old gas barbecue.
[00:25:13.736 --> 00:25:19.840]  Also, the solar power generator reduced our electric bill just like you said it would, and it's powering my whole studio right now.
[00:25:20.020 --> 00:25:25.324]  We don't have to worry about our food going bad or surviving the outages anymore, either of which is huge.
[00:25:25.604 --> 00:25:28.446]  Well, Ken, I'll cut this one short for now, and thanks again.
[00:25:28.566 --> 00:25:29.487]  Go, Kensolar!
[00:25:30.794 --> 00:25:32.315]  Get the best of both worlds.
[00:25:32.715 --> 00:25:37.579]  Solar power for your household essentials and a backup generator all in one.
[00:25:38.019 --> 00:25:39.420]  Perfect for hurricane seasons.
[00:25:39.480 --> 00:25:43.222]  No long gas lines, no fumes, and no noise.
[00:25:43.923 --> 00:25:46.605]  Lower your electric bill and be prepared year-round.
[00:25:47.245 --> 00:25:49.587]  Complete solar kits for under $1,200.
[00:25:49.827 --> 00:25:53.930]  See the complete solar power generator kit at KenSolar.com.
[00:25:54.090 --> 00:25:57.912]  Order your solar power generator from Ken's website at KenSolar.com.
[00:26:00.198 --> 00:26:02.713]  Ladies and gentlemen, Abigail's Attic.
[00:26:04.122 --> 00:26:09.006]  Tactio is the most exciting advance in media entertainment to come along in 50 years.
[00:26:09.386 --> 00:26:12.989]  Imagine not only hearing your favorite music, but also feeling it.
[00:26:13.250 --> 00:26:18.754]  Far beyond listening with just your ears, Tactio allows you to actually feel the music you're listening to.
[00:26:19.094 --> 00:26:23.778]  Tactio enhances and amplifies all the sensations that we enjoy when we listen to music.
[00:26:24.059 --> 00:26:33.006]  Just plug in your media player into Tactio and experience the most unbelievable sensation of energy and vitality while you feel the music rush through your body.
[00:26:33.286 --> 00:26:34.928]  You have to feel it to believe it.
[00:26:35.128 --> 00:26:37.570]  Call 888-891-1122.
[00:26:37.630 --> 00:26:39.352]  That's 888-891-1122.
[00:26:39.532 --> 00:26:42.615]  Or visit tactio.com.
[00:26:42.775 --> 00:26:45.177]  That's T-A-C-T-I-O dot com.
[00:26:45.497 --> 00:26:50.122]  Keep listening to GCN for information on future Abigail's Attic concerts featuring Tactio.
[00:26:50.262 --> 00:26:52.924]  And learn how you can save 50% on your Tactio purchase.
[00:26:54.185 --> 00:26:57.108]  Tactio is a registered trademark of DataWeek Labs, makers of right instruments since 1987.
[00:27:00.396 --> 00:27:00.576]  Right.
[00:27:00.716 --> 00:27:05.778]  News, politics, sports, cars, home improvement, health, and everything in between.
[00:27:05.838 --> 00:27:06.738]  We've got you covered.
[00:27:06.778 --> 00:27:08.499]  You're listening to the GCN Radio Network.
[00:27:08.539 --> 00:27:15.261]  We are back live and Ron Paul's got a huge rally going on in about an hour of time all over New Hampshire and surrounding areas.
[00:27:15.281 --> 00:27:17.222]  So that's going on right now and Jesse Benton
[00:27:29.949 --> 00:27:35.032]  Communications director for RonPaul2008.com campaign is scheduled to be calling in or popping in.
[00:27:35.052 --> 00:27:35.392]  You never know.
[00:27:35.412 --> 00:27:36.933]  He might be on in the next hour.
[00:27:36.953 --> 00:27:39.995]  I think Ron Paul was on a different hour than he was supposed to be Friday.
[00:27:40.215 --> 00:27:42.876]  That's what happens with these campaigns as they are fluid.
[00:27:42.896 --> 00:27:58.145]  I want to talk about the situation with Fox censoring him from the final debate just less than two days out, less than 48 hours out from the New Hampshire primary, that key battleground state.
[00:27:59.073 --> 00:28:00.854]  The third state to have its primary.
[00:28:01.215 --> 00:28:08.560]  First Iowa, where Ron Paul got more than double the numbers of Rudolph Giuliani, and then now, of course, out in Wyoming.
[00:28:08.620 --> 00:28:10.501]  This is just absolutely amazing.
[00:28:10.921 --> 00:28:12.822]  And did you just give me the thumbs up that we got, Jesse?
[00:28:13.263 --> 00:28:14.924]  Let's go ahead and go to Jesse Benton.
[00:28:14.964 --> 00:28:24.030]  He is the media director, the press secretary for RonPaul2008.com out there on the front lines in New Hampshire.
[00:28:24.070 --> 00:28:25.471]  Jesse, I know you're a very busy man.
[00:28:25.491 --> 00:28:26.251]  We won't keep you long.
[00:28:26.532 --> 00:28:28.213]  Tell us where you are right now in New Hampshire.
[00:28:28.773 --> 00:28:29.634]  Hey, Alex.
[00:28:29.674 --> 00:28:30.836]  Greetings from Manchester.
[00:28:30.856 --> 00:28:35.421]  I am here at our own town hall debate that we're throwing tonight.
[00:28:35.701 --> 00:28:38.644]  We've got about 200 undecided New Hampshire voters.
[00:28:39.005 --> 00:28:40.887]  We're at the local studio in Manchester.
[00:28:40.907 --> 00:28:47.294]  We're having a great town hall with Ron Paul, Barry Goldwater Jr., and again, undecided voters in New Hampshire.
[00:28:48.388 --> 00:29:03.257]  This seems to have backfired Fox News, not letting the congressman who got double-digit lead, I mean, more than double the votes Giuliani got with the Republican Party, Republican senator from New Hampshire, pulling out, saying this is censorship and outrageous.
[00:29:03.597 --> 00:29:08.280]  CEOs of major companies saying they're boycotting, they're pulling out, saying they're outraged.
[00:29:08.560 --> 00:29:10.221]  I mean, Fox is really pig-headed.
[00:29:11.131 --> 00:29:17.738]  Fox is looking, they back themselves into a real corner, Alex, because the right thing is they include Dr. Paul in this forum.
[00:29:18.218 --> 00:29:21.081]  You know, we're at 14% in the latest Rasmussen poll.
[00:29:21.121 --> 00:29:25.405]  We just won 10% in Iowa, more than double what Rudy Giuliani polled.
[00:29:25.765 --> 00:29:28.608]  We're routinely out-polling Fred Thompson, who's included, 3-1.
[00:29:29.188 --> 00:29:32.872]  And we've out-fundraised all Republican candidates in the fourth quarter.
[00:29:33.472 --> 00:29:38.314]  By any metric, Dr. Paul belongs in any kind of candidate form being held in New Hampshire.
[00:29:38.374 --> 00:29:45.858]  And I think it's a real affront to the citizens of New Hampshire who have a real sense of fair play and who want to hear from all the candidates.
[00:29:46.398 --> 00:29:57.203]  Why is Fox doing this in the last highly publicized debate, excluding Dr. Paul when he beat the pants off Mr. Giuliani, Mr. Gould?
[00:29:57.779 --> 00:30:01.740]  Well, that's the head-scratcher, Alex, is that they won't even give a reason why.
[00:30:02.161 --> 00:30:10.444]  They have not returned at least half a dozen phone calls from our campaign to their offices, and they also won't answer to the media either.
[00:30:10.464 --> 00:30:17.086]  You know, outlets like the New York Times, Wall Street Journal, their very own nationwide affiliates in Houston.
[00:30:17.126 --> 00:30:19.567]  Time Magazine called them and said they wouldn't call them back.
[00:30:20.528 --> 00:30:25.611]  I think that's fairly arrogant right there to not return phone calls to Time Magazine.
[00:30:25.751 --> 00:30:27.293]  It's a real head scratch to me.
[00:30:27.313 --> 00:30:28.974]  I'm just not sure where they're coming from.
[00:30:29.294 --> 00:30:41.523]  Well, the good news is CNN is responding by simultaneously re-airing last night's debate that didn't get as much coverage, that turned into real fireworks, and was the best debate yet where they were really getting at each other's throats.
[00:30:41.983 --> 00:30:43.223]  It really was the best debate.
[00:30:43.283 --> 00:30:47.224]  I commend ABC for their really fine debate, really high quality.
[00:30:47.525 --> 00:30:51.346]  Charles Gibson was a great moderator, and this forum really allowed candidates to get into it.
[00:30:51.666 --> 00:30:59.648]  They are re-airing it, and CNN is actually doing a live shot, I believe, as we speak, from our town hall that we're having as an answer to Fox.
[00:31:00.188 --> 00:31:01.869]  So, see, this has backfired.
[00:31:01.909 --> 00:31:16.093]  You've got all the other networks that I was just watching during the break tuning in to what Dr. Paul is doing, tuning in to what you're doing there at the campaign with the grassroots forces, our horde of liberty lovers who just want to legalize freedom again and want to defeat the New World Order.
[00:31:16.473 --> 00:31:20.935]  You're all there, and it's backfired on Fox, and the networks are cutting and covering you guys.
[00:31:21.215 --> 00:31:22.095]  This is fantastic.
[00:31:22.535 --> 00:31:25.217]  I think it has backfired on Fox.
[00:31:25.317 --> 00:31:35.044]  More people are paying attention to Dr. Paul's exclusion and wondering why and getting a little angry about it rather than tuning into this Fox forum, which I predict will have very poor ratings.
[00:31:35.485 --> 00:31:43.130]  Another thing, too, Alex, is we've got a special invite to be the lead guest for a full 15-minute segment on the Tonight Show with Jay Leno tomorrow night.
[00:31:43.170 --> 00:31:47.834]  So Dr. Paul is going to be flying out there late night tonight to do that show.
[00:31:48.554 --> 00:31:51.296]  His son and Rand Paul and Barry Goldwater Jr.
[00:31:51.336 --> 00:31:56.280]  are going to handle the retail politics on the ground in Manchester and New Hampshire tomorrow.
[00:31:56.620 --> 00:32:04.025]  And Ron's going to get to go before 12 million viewers on tonight's show specifically to address the topic, why is Fox excluding him?
[00:32:04.796 --> 00:32:08.238]  Now, I've got to say this, because I want to know personally from you what we're doing about it.
[00:32:08.818 --> 00:32:11.279]  He is starting to look a little more tired than he was a month ago.
[00:32:11.299 --> 00:32:13.820]  I mean, as a young man, it would be grueling and exhausting.
[00:32:14.181 --> 00:32:19.563]  I mean, I've gone to one hotel event and shook 500 hands and done five, six radio interviews and been totally exhausted.
[00:32:19.863 --> 00:32:20.944]  How is he keeping up?
[00:32:21.044 --> 00:32:26.086]  I mean, you guys told me he's doing 15 hours a day or so, I mean, continually shaking hands in interviews.
[00:32:27.527 --> 00:32:33.190]  I mean, I know he's a top-flight stock car we got, but I don't want to blow his engine.
[00:32:33.892 --> 00:32:34.192]  I agree.
[00:32:34.473 --> 00:32:35.473]  I agree.
[00:32:35.513 --> 00:32:37.374]  We're always trying to be conscientious of that.
[00:32:38.095 --> 00:32:40.997]  It means we have to say no to a lot of great things.
[00:32:41.057 --> 00:32:46.540]  Believe it or not, Alex, we're starting to get better and better treatment by a lot of people in the mainstream media.
[00:32:46.560 --> 00:32:56.327]  A lot of folks at MSNBC and CNN have been real good to us, and they're always extending more generous offers than we can accept.
[00:32:57.260 --> 00:33:02.281]  We always try to be real conscious to get Ron a break and make sure that he gets meals and things.
[00:33:02.441 --> 00:33:05.942]  That sounds like a radical concept, making sure he eats.
[00:33:07.083 --> 00:33:10.664]  No, we have to really be very conscious of that.
[00:33:11.084 --> 00:33:15.045]  We are going to have to give him a little break here for a couple of days after New Hampshire.
[00:33:15.885 --> 00:33:21.734]  But then it's right back on the campaign trail because we've got Michigan, South Carolina, and Nevada.
[00:33:21.894 --> 00:33:26.200]  And particularly in South Carolina and Nevada, we think we're playing extremely strong.
[00:33:26.260 --> 00:33:30.266]  And we also think that his message resonates well in Michigan.
[00:33:30.726 --> 00:33:31.627]  I think we're good to go.
[00:33:53.367 --> 00:33:55.648]  Three months ago, about 4% in the polls.
[00:33:56.129 --> 00:33:57.149]  And then in the last month, 8%.
[00:33:57.930 --> 00:34:01.892]  And then he goes from 8% to 14% to 15% and some polls even higher.
[00:34:01.912 --> 00:34:16.740]  And so not only is it exponential, now he's accelerating how fast he gains steam, while the other candidates are up and down, mainly down, showing that he's the only candidate I see who is steadily going up.
[00:34:17.360 --> 00:34:18.681]  And that is exciting.
[00:34:18.721 --> 00:34:20.142]  I mean, he really could win this thing.
[00:34:21.150 --> 00:34:27.153]  Yeah, you know, it really... New Hampshire is critical on Tuesday, and we need every single voter to turn out on Tuesday.
[00:34:27.173 --> 00:34:28.934]  You know, Tuesday is Election Day.
[00:34:28.974 --> 00:34:38.618]  You've got to know where you're voting, where your poll center is, and find some time in your day to go out and vote for Dr. Paul if you care about freedom, if you care about the Constitution and what makes America great.
[00:34:39.018 --> 00:34:49.763]  Turnout is going to be the key here, and that's going to be what separates second from third and third from fourth and first from... I mean, it could be a first to fourth, first to fifth swing based on turnout, so...
[00:34:50.243 --> 00:34:52.365]  Everybody's got to turn out and vote.
[00:34:52.465 --> 00:35:08.480]  If we can continue to build on the momentum that we've got, a greater percentage of the vote, the rise in the placing, and continue to show momentum, we're going to be looking great moving into Michigan and South Carolina and Nevada.
[00:35:08.960 --> 00:35:11.441]  Now, Jesse, you've only got time for two more questions.
[00:35:11.521 --> 00:35:16.702]  I'm going to let you get back to the important work you're doing inside that live televised rally that CNN and others are carrying large sections of, the backfiring on Fox.
[00:35:38.385 --> 00:35:55.835]  Congressman Paul, going into these states, I just want to restate to everybody out there, and get your take on this, regardless of whether he wins or loses, we win because the movement of liberty... I mean, who would have thought we'd be talking about the Federal Reserve six months ago on a national level about it being private?
[00:35:56.035 --> 00:36:00.357]  Who would have ever thought we'd be talking about the Bilderberg Group and the New World Order and the North American Union?
[00:36:00.657 --> 00:36:03.759]  The media has gone from denying it exists and now having to admit it exists...
[00:36:04.159 --> 00:36:07.426]  I mean, this is liberty itself is winning, period.
[00:36:07.466 --> 00:36:11.293]  That's why everybody's got to throw all caution to the wind and pile on to this campaign.
[00:36:12.867 --> 00:36:13.187]  I agree.
[00:36:13.207 --> 00:36:14.027]  You make a great point.
[00:36:14.088 --> 00:36:17.390]  This campaign has two purposes.
[00:36:18.030 --> 00:36:23.394]  One is to elect Dr. Paul President, and the other is to make sure that these ideas are alive and strong.
[00:36:24.115 --> 00:36:29.718]  Obviously, the prize, the goal that everyone needs to be focused on is winning this election.
[00:36:29.758 --> 00:36:40.306]  Right now, we might never have this opportunity again, but then the secondary prize, the little QP doll, is, of course, and it's a big QP doll, and it's
[00:36:40.826 --> 00:36:41.867]  It's a great thing.
[00:36:42.207 --> 00:36:43.649]  We are spreading these ideas.
[00:36:44.089 --> 00:36:49.273]  We're spreading the idea of constitution and of sovereignty and of sound money.
[00:36:49.353 --> 00:36:49.974]  Absolutely.
[00:36:50.014 --> 00:36:52.476]  Jesse Benton, everybody get out there Tuesday.
[00:36:52.536 --> 00:36:53.457]  Everybody vote for Ron Paul.
[00:36:53.497 --> 00:36:54.278]  Everybody spread the word.
[00:36:54.538 --> 00:36:55.759]  Jesse Benton, thanks for the time.
[00:36:56.299 --> 00:36:56.760]  Thanks, Alex.
[00:36:56.780 --> 00:36:57.240]  Appreciate it.
[00:36:57.640 --> 00:36:57.921]  All right.
[00:36:57.941 --> 00:36:59.142]  We'll be right back with your calls.
[00:36:59.182 --> 00:37:00.443]  A lot more on Campaign Tuesday.
[00:37:02.382 --> 00:37:06.928]  Through the years of providing water filters to America, you've come to us and we've listened.
[00:37:07.248 --> 00:37:11.313]  You asked us to make the water level visible to eliminate the guesswork when refilling the water.
[00:37:11.634 --> 00:37:12.174]  We listened.
[00:37:12.475 --> 00:37:17.461]  You asked for an elevated base so the system could be used in places beside on the edge of the counter.
[00:37:17.741 --> 00:37:18.222]  We listened.
[00:37:18.602 --> 00:37:19.063]  We're good to go.
[00:37:19.083 --> 00:37:19.223]  I think?
[00:37:38.200 --> 00:37:40.462]  Get the Berkey Light, the American water purifier.
[00:37:40.482 --> 00:37:40.622]  Only $279.
[00:37:40.662 --> 00:37:41.843]  Call New Millennium, 888-803-4438.
[00:37:41.883 --> 00:37:42.343]  That's 888-803-4438.
[00:37:42.484 --> 00:37:44.545]  Or order on the web at berkeywater.com.
[00:37:44.565 --> 00:37:45.526]  Now available in Iowa.
[00:37:59.645 --> 00:38:00.105]  Hi, neighbor.
[00:38:00.706 --> 00:38:02.367]  The world famine is in its third year.
[00:38:02.787 --> 00:38:04.909]  Our harvest is too small to get through the year.
[00:38:05.509 --> 00:38:12.374]  Genetically poisoned food, dangerous food imports, and constantly recalled disease contaminated foods are mixed in with our safe food.
[00:38:13.195 --> 00:38:15.997]  Farm food production is turned into ethanol fuel.
[00:38:16.618 --> 00:38:17.318]  What should I do?
[00:38:17.818 --> 00:38:20.520]  How long can I afford food or till there's no food?
[00:38:21.101 --> 00:38:22.542]  How long before it's all poisoned?
[00:38:23.149 --> 00:38:25.410]  Will three years worth of food supply be enough?
[00:38:25.871 --> 00:38:29.292]  Or will it only postpone my trip to the population control bread line?
[00:38:29.773 --> 00:38:31.874]  Will it be okay to wait till after the holidays?
[00:38:32.314 --> 00:38:36.296]  I'll use what I didn't spend on Christmas for a something is better than nothing supply.
[00:38:36.777 --> 00:38:37.637]  I'll get the rest later.
[00:38:37.657 --> 00:38:38.958]  How long do I dare wait?
[00:38:39.779 --> 00:38:43.001]  I know I'll regret not starting sooner and not getting enough food.
[00:38:43.621 --> 00:38:45.763]  I have to decide while I still have a choice.
[00:38:46.243 --> 00:38:47.163]  Tell me what to do.
[00:38:47.824 --> 00:38:50.285]  Now take your own advice and call 800-409-5633 or on the web efoodsdirect.com.
[00:38:50.305 --> 00:38:50.445]  Call 800-409-5633.
[00:39:00.825 --> 00:39:01.305]  My blood pressure
[00:39:25.966 --> 00:39:32.051]  I'm telling everyone how much healthier I feel.
[00:39:32.251 --> 00:39:34.994]  I recommend heart and body extract to everyone.
[00:39:35.154 --> 00:39:42.881]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[00:39:43.061 --> 00:39:45.402]  Order your two-month supply today by calling 866-295-5305.
[00:39:45.422 --> 00:39:45.742]  That's 866-295-5305.
[00:39:45.762 --> 00:39:47.503]  Or order online at hbextract.com.
[00:39:47.523 --> 00:39:49.063]  Heart and Body Extract, 866-295-5305 or hbextract.com.
[00:40:00.427 --> 00:40:01.087]  It's a fact.
[00:40:01.308 --> 00:40:08.772]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[00:40:08.892 --> 00:40:17.757]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[00:40:18.037 --> 00:40:28.563]  The Federal Debt Relief System has created a successful attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecure debts which have been fraudulently created by the banks.
[00:40:28.823 --> 00:40:34.886]  We can terminate your unsecured debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[00:40:35.106 --> 00:40:40.129]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[00:40:40.309 --> 00:40:44.811]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[00:40:44.951 --> 00:40:46.792]  Call the Federal Debt Relief System at 877-943-8600.
[00:40:46.812 --> 00:40:47.092]  That's 877-943-8600.
[00:40:47.112 --> 00:40:47.633]  Or visit FDRS.org.
[00:40:47.713 --> 00:40:49.494]  Find out how you can break the cycle of debt slavery
[00:40:56.697 --> 00:40:59.621]  Visit FDRS.org today.
[00:41:49.568 --> 00:41:50.411]  We're back live.
[00:41:50.592 --> 00:41:55.467]  I was busy reading RonPaulWarren.com, all the questions and posts.
[00:41:56.537 --> 00:42:00.820]  Statements and blogs that are being put up there on our new site, ronpaulwarroom.com.
[00:42:00.860 --> 00:42:08.305]  If you've got any specific questions for me, go in there and post them right now or over at prisonplanet.com, link through, and you can post there on the message board.
[00:42:08.325 --> 00:42:11.187]  We're also going to have open phones into the next hour at 877-590-5525, 877-590-5525, or locally in Texas, 836-0590.
[00:42:11.207 --> 00:42:12.728]  Calling directly into the mothership here.
[00:42:12.748 --> 00:42:14.089]  For listeners out there,
[00:42:24.731 --> 00:42:25.971]  I mean, I'm asking you this question.
[00:42:26.211 --> 00:42:30.233]  Do you see this as I see it, as a capitulation by Fox?
[00:42:30.273 --> 00:42:41.816]  By capitulation, I mean they realize that Ron Paul makes all the phony conservative Republicans look liberal, look like establishment, look like phonies, look like fakes.
[00:42:42.971 --> 00:43:00.189]  Do you think that this is the fact that when they thought he was in, you know, one, two, three percentage points in these stage polls that, ah, so what, we can let him be in the debates, but now that he's exploding in the poll numbers and this huge buzz is everywhere, I mean, Jay Leno's not having him on three times for nothing.
[00:43:01.130 --> 00:43:05.295]  Fifteen minutes coming up in a few nights on the eve of the election, I guess tomorrow night.
[00:43:06.566 --> 00:43:10.413]  They're doing this desperately right now when they know he's got a chance of winning.
[00:43:10.674 --> 00:43:13.599]  And imagine, this is somebody who will get rid of the Federal Reserve.
[00:43:13.859 --> 00:43:17.846]  Somebody who will get us out of all these wars and a hundred and something nations with our troops.
[00:43:18.347 --> 00:43:19.149]  This is a big deal.
[00:43:19.870 --> 00:43:25.094]  And I noticed that a rare occurrence, Trey Kincaid actually has grabbed the microphone through the glass.
[00:43:25.615 --> 00:43:27.977]  I see him, and he wants to say something.
[00:43:28.477 --> 00:43:30.859]  I just know you don't like me to chime in through your headset there.
[00:43:30.879 --> 00:43:34.402]  We're going to have Trevor Lyman joining us here at the top of the hour, I think, just so you know there.
[00:43:34.622 --> 00:43:37.564]  Okay, good, to give us a report on the blimp and what it's doing.
[00:43:37.604 --> 00:43:39.986]  And we've also launched our RonPaulAirCore.com.
[00:43:40.246 --> 00:43:41.347]  Thank you for that info.
[00:43:41.587 --> 00:43:43.309]  Hey, Trey, what do you think about the fact that Fox...
[00:43:43.889 --> 00:43:47.791]  I think it's one of the most disgusting displays of journalism I've ever seen in my life.
[00:43:47.811 --> 00:43:52.513]  I don't think any presidential candidate who's running for president should be barred from any debate whatsoever.
[00:43:52.533 --> 00:43:54.094]  That's not how media works.
[00:44:08.621 --> 00:44:14.085]  Yeah, but then they're going to argue that, well, then some crazy person who goes and signs up for president.
[00:44:14.305 --> 00:44:16.467]  I mean, what would be the benchmark criteria?
[00:44:16.507 --> 00:44:20.851]  If the crazy person is getting 1% to 2% on the polls, I think he should be allowed.
[00:44:20.991 --> 00:44:22.392]  Okay, okay, so that's your criteria.
[00:44:22.412 --> 00:44:23.713]  Well, that wouldn't be a crazy person, sure.
[00:44:23.993 --> 00:44:24.133]  Sure.
[00:44:24.173 --> 00:44:29.074]  I mean, their argument is, well, if some bum goes and signs up for president, or if Alex Jones does, should we have him up there?
[00:44:29.254 --> 00:44:30.195]  And I think, obviously, no.
[00:44:30.215 --> 00:44:34.736]  But if it's a congressman, a senator, somebody serious, they're raising money, exactly.
[00:44:34.756 --> 00:44:35.276]  I agree with you.
[00:44:35.516 --> 00:44:39.057]  Certainly, why'd they let him in the polls earlier, or in the debates earlier?
[00:44:39.377 --> 00:44:41.798]  Now, when he's big in the polls, why would they exclude him?
[00:44:41.998 --> 00:44:42.718]  That shows the fear.
[00:44:45.059 --> 00:44:46.340]  You know, I don't even know what to make of it.
[00:44:46.460 --> 00:44:48.801]  If it's fear or as if they feel like that.
[00:44:49.141 --> 00:44:52.803]  They don't have a duty to present all sides.
[00:44:52.823 --> 00:44:53.623]  You think it's arrogance.
[00:44:53.663 --> 00:44:54.683]  Yeah, I agree with you.
[00:44:54.703 --> 00:44:55.104]  Hubris.
[00:44:56.044 --> 00:44:59.505]  Let us go ahead and just go to your calls.
[00:44:59.525 --> 00:45:01.426]  They're all over the map today.
[00:45:01.446 --> 00:45:04.247]  Who's been holding the longest here?
[00:45:04.348 --> 00:45:07.029]  Let's go ahead and talk to Ronnie in Missouri.
[00:45:07.049 --> 00:45:11.110]  He wants to talk about execution trucks, whatever that means.
[00:45:11.390 --> 00:45:11.991]  Go ahead, Ronnie.
[00:45:12.011 --> 00:45:12.511]  You're on the air.
[00:45:13.908 --> 00:45:22.776]  First, Alex, I just want to tell you I'm so happy for you and the success that we're having in this movement.
[00:45:23.036 --> 00:45:25.899]  And here you are kind of jacked up.
[00:45:26.339 --> 00:45:27.120]  I am jacked up.
[00:45:27.220 --> 00:45:27.821]  I am excited.
[00:45:27.841 --> 00:45:28.702]  I know you are, man.
[00:45:28.742 --> 00:45:31.384]  I'm so excited I can't hardly stand it.
[00:45:31.484 --> 00:45:34.567]  Are you calling in about the mobile execution vans that they have?
[00:45:34.587 --> 00:45:37.810]  That was the question, but I just wanted to mention that.
[00:45:38.379 --> 00:45:46.807]  This daggum thing that they did with Ron Paul on Fox News, man, I wrote him a scathing letter, how I felt about him.
[00:45:47.528 --> 00:45:50.050]  I hope everybody does and let them know how I am.
[00:45:50.070 --> 00:45:55.275]  Wait until people find out that they're really behind Hillary, which has now come out in major newspapers, but still people don't believe it.
[00:45:55.703 --> 00:45:56.744]  No doubt, you know.
[00:45:56.924 --> 00:46:00.805]  But yeah, you know, I've been wanting to call you for a long time.
[00:46:00.845 --> 00:46:02.466]  I just haven't been able to connect.
[00:46:02.506 --> 00:46:04.647]  Well, you called in about mobile execution vans.
[00:46:04.667 --> 00:46:05.868]  What's your question?
[00:46:06.048 --> 00:46:15.893]  This lady has put out these websites on where this truck driver got stopped and they found some guillotines in there.
[00:46:15.933 --> 00:46:23.796]  And then there's this place in Portland, Oregon, supposed to be making these cars that have...
[00:46:26.381 --> 00:46:27.462]  Shackles in them?
[00:46:27.722 --> 00:46:31.264]  Yes, I've been out and actually photographed those, but not in Portland, Oregon.
[00:46:31.284 --> 00:46:37.066]  It was going on out at the federal prison in Bastrop in 1998.
[00:46:39.427 --> 00:46:54.254]  Now, I've been on air 13 years, but for about 15 years I've been hearing about the story of the truck driver, and it's always a lady they know whose cousin saw it, and the truck tumps over and there's martial law signs, or the truck tumps over and there's guillotines or there's shackles.
[00:46:54.904 --> 00:46:56.005]  And that is an urban legend.
[00:46:56.045 --> 00:47:01.049]  Now, a lot of times those have roots in the truth, but no one ever wants to go to the actual documents.
[00:47:01.489 --> 00:47:02.630]  They want to just cover the rumors.
[00:47:02.650 --> 00:47:03.811]  And I'm glad you called in with it.
[00:47:03.851 --> 00:47:05.352]  I'm not poo-pooing that.
[00:47:05.392 --> 00:47:09.396]  I'm just saying, Houston Chronicle, Mainstream News reports FEMA camps.
[00:47:10.637 --> 00:47:20.805]  I told you a year before it came out, but gave you the FEMA documents that they recruited 13,000 and 26,000 preachers to train their flocks, to turn in their guns, go to FEMA camps, take force inoculations.
[00:47:20.865 --> 00:47:22.166]  Now it's been in the Mainstream News.
[00:47:22.927 --> 00:47:29.374]  I've written articles about it, linked to the stories, linked to the mainstream TV reports, as they say how good it is to go to camps and have your guns taken.
[00:47:30.014 --> 00:47:32.577]  See, that's the difference, is they're now announcing all this.
[00:47:32.997 --> 00:47:33.678]  Torture is good.
[00:47:33.698 --> 00:47:37.321]  You know, I was talking about torture ten years ago, because our government was training the world how to do it.
[00:47:37.382 --> 00:47:38.403]  Now they admit they're doing it.
[00:47:39.864 --> 00:47:44.729]  But on the subject of mobile execution vans, the Scotsman, the BBC, Associated Press, Reuters...
[00:47:45.746 --> 00:47:52.872]  I've got a film I made in 2002 with photos of the mobile execution vans in mainstream media, mainstream news covering it.
[00:47:53.533 --> 00:48:06.163]  China bought 14 mobile execution vans per major city, and they go around killing hundreds of people a day per city and taking their organs and openly selling them to Americans and Indians and rich Japanese and others, rich Chinese.
[00:48:06.784 --> 00:48:07.844]  That's now mainstream news.
[00:48:08.364 --> 00:48:09.485]  It finally hit U.S.
