[00:00:11.292 --> 00:00:12.917]  The Alex Jones Show.
[00:41:06.736 --> 00:41:07.436]  But if you read
[00:41:10.385 --> 00:41:29.141]  Even the Atlantic, what Kanye West Trump phase meant, he's still saying individualism, think on your own, love everybody, America's great, capitalism, investment, Elon Musk, but he doesn't want to be pigeonholed just as a Republican and then have his identity taken by other people who don't even realize they're taking his identity.
[00:41:29.842 --> 00:41:31.924]  See, I said I'd cover Kanye West next segment, I just did it, didn't I?
[00:41:33.245 --> 00:41:34.085]  And so that's what it is.
[00:41:35.066 --> 00:41:35.447]  He's like,
[00:41:36.394 --> 00:41:38.276]  You're not gonna launch clothing lines in my name.
[00:41:38.616 --> 00:41:39.777]  You're not gonna own me.
[00:41:40.137 --> 00:41:41.539]  I'm not somebody for you to exploit.
[00:41:41.879 --> 00:41:43.280]  I don't let the record companies do that.
[00:41:43.660 --> 00:41:44.401]  I'm my own person.
[00:41:44.681 --> 00:41:47.164]  Don't become what I'm trying to get away from.
[00:41:50.987 --> 00:41:52.128]  So that's what happened with Kanye West.
[00:41:52.188 --> 00:41:53.689]  And I respect him, you know, more than ever.
[00:41:54.470 --> 00:41:57.192]  Because he doesn't need to become a Republican tool as well.
[00:41:57.453 --> 00:41:58.153]  Which Trump knows.
[00:41:58.173 --> 00:41:59.815]  That's why Trump's like, please don't come hug me.
[00:42:00.675 --> 00:42:00.956]  Stop.
[00:42:01.176 --> 00:42:01.356]  No.
[00:42:01.616 --> 00:42:02.977]  Kanye, just stop saying how much you love me.
[00:42:03.814 --> 00:42:05.034]  Because Trump's smart.
[00:42:05.134 --> 00:42:07.135]  He's like, man, this guy's an independent.
[00:42:07.395 --> 00:42:08.875]  He's going to really get hurt bad for this.
[00:42:09.735 --> 00:42:11.995]  He's already done so much with Jim Brown and everybody else.
[00:42:12.456 --> 00:42:14.756]  Kanye, I think you've already taken one for the team.
[00:42:15.816 --> 00:42:16.416]  You need to stop.
[00:42:16.436 --> 00:42:19.697]  Because Trump's lost $2 billion doing this for the country.
[00:42:20.977 --> 00:42:26.478]  He's thinking, is Kanye really this damn tough that almost no one else can take what I take or what Alex Jones takes?
[00:42:27.058 --> 00:42:27.858]  Can this guy take it?
[00:42:28.298 --> 00:42:29.919]  He's like, Kanye, can you take it?
[00:42:30.359 --> 00:42:31.819]  Because you really need to watch out, man.
[00:42:32.870 --> 00:42:33.990]  Unenergized quantum state.
[00:43:01.502 --> 00:43:03.944]  Or an energized atomic state.
[00:43:04.765 --> 00:43:05.405]  What does that mean?
[00:43:06.506 --> 00:43:07.787]  It means it's pure.
[00:43:08.808 --> 00:43:15.933]  And it means the properties of what it does in the body in interaction with other properties is pure.
[00:43:16.794 --> 00:43:18.415]  Is unadulterated.
[00:43:18.435 --> 00:43:19.036]  Is original.
[00:43:19.256 --> 00:43:20.417]  Is first generation.
[00:43:21.992 --> 00:43:32.956]  This has been quite a quest for InfoWars when we discovered that there's a whole UN world government plan to remove even crappy forms of iodine out of food so that people can't absorb it.
[00:43:32.976 --> 00:43:38.838]  When I say crappy forms, I mean types that are bound to other elements so your body doesn't get absorption.
[00:43:39.638 --> 00:43:45.300]  This is an essential element in the body, just like vitamin C, just like oxygen, just like water.
[00:43:46.477 --> 00:44:00.086]  At first, doing research, we got the best seaweed base, but it was still weak, and we had issues with supply, and then leftists found out six years ago that we were involved, that it was InfoWars, so they cut us off.
[00:44:00.826 --> 00:44:08.931]  And then we came into X2 that was from oil and gas drilling at about 7,000 to 12,000 feet, getting pure crystals for truly pure iodine.
[00:44:08.971 --> 00:44:11.733]  We had to go through the DEA to get it, and all these controls.
[00:44:13.083 --> 00:44:17.366]  Old companies caught on that we were getting it, and they try to jack up prices and cause us problems.
[00:44:17.406 --> 00:44:21.468]  And I didn't want to raise prices, so I cut my contract off with them.
[00:44:21.788 --> 00:44:29.333]  And we went out and did a huge industry research and found out we could get the same deep earth crystals, probably even purer.
[00:44:29.353 --> 00:44:31.795]  You're talking about like 9, 9, 9, 9, 9, you know, percent purer.
[00:44:33.175 --> 00:44:40.338]  And then the chemists and others explained to us that you need other types of basic iodine to make sure it gets fully absorbed.
[00:44:40.378 --> 00:44:42.658]  So this has all three types of iodine.
[00:44:44.079 --> 00:44:53.562]  And then it's got a tiny amount of vitamin C that doesn't let it oxidize and basically keeps it in its energetic state, or its quantum state, its atomic state.
[00:44:53.962 --> 00:44:58.964]  And again, atomic doesn't mean radioactive, that just means it's pure on the periodic table.
[00:45:00.413 --> 00:45:01.293]  This is X3.
[00:45:01.794 --> 00:45:10.578]  I am so excited about X3 that out of the gate we're bringing it to you at 50% off in the 1 ounce and the 2 ounce models.
[00:45:11.138 --> 00:45:12.659]  Now we didn't have X2 in the 2 ounce model.
[00:45:12.699 --> 00:45:15.220]  We do for X3 so you can stock up on it.
[00:45:16.800 --> 00:45:19.942]  It really is beyond game changing.
[00:45:20.322 --> 00:45:21.783]  It's essential.
[00:45:22.883 --> 00:45:28.986]  Survival Shield X3, nascent tri-iodine in 2 ounce and in 1 ounce bottles.
[00:45:30.365 --> 00:45:34.090]  You don't just get a key element that's essential to human life on this planet.
[00:45:35.555 --> 00:45:40.039]  You also funded operations promoting the First Amendment, the Second Amendment, the whole nine yards.
[00:45:40.339 --> 00:45:53.389]  I mean, quite frankly, I've got all these scientific documents and all these notes from chemists and all these facts, but I'm just going to tell the viewers, just like our information has changed the world, just like it pisses the establishment off, anything I'm going to bring you is the very best.
[00:45:54.130 --> 00:45:55.190]  It's like any of our products.
[00:45:55.291 --> 00:45:56.932]  I'm like, what is the top product?
[00:45:57.012 --> 00:45:57.993]  What is the best tested?
[00:45:58.293 --> 00:45:59.594]  What is absolutely highest rated?
[00:46:00.114 --> 00:46:04.178]  I want to put a formula out stronger and better and lower the price.
[00:46:04.878 --> 00:46:05.959]  We're always innovating.
[00:46:05.999 --> 00:46:07.020]  We're always researching.
[00:46:07.640 --> 00:46:17.967]  But quite frankly, it's been oppression and it's been people trying to block our supply chain that made us go out and really do the hard work to discover what is the very best documented form of iodine.
[00:46:18.608 --> 00:46:24.312]  And it's all three types fused together, energized by a small amount of vitamin C that stabilizes it.
[00:46:25.332 --> 00:46:28.675]  Three forms of iodine is better than one.
[00:46:29.637 --> 00:46:31.819]  And so that's why X3 is so amazing.
[00:46:32.339 --> 00:46:39.506]  That's why all the results we've got and the trials we have with the crew and others are so breathtakingly cool.
[00:46:39.586 --> 00:46:45.711]  If you like X2, you're going to love X3 and InfoWarsLife.com.
[00:46:46.051 --> 00:46:46.632]  The next level.
[00:46:57.775 --> 00:47:02.377]  You're listening to The Alex Jones Show.
[00:47:13.520 --> 00:47:14.300]  Short of straw.
[00:47:15.541 --> 00:47:16.861]  Not all short straws are bad.
[00:47:16.921 --> 00:47:19.262]  It's good to take the dangerous mission.
[00:47:25.754 --> 00:47:28.675]  Crashing through the lies and disinformation.
[00:47:29.335 --> 00:47:30.676]  It's Alex Jones.
[00:47:32.816 --> 00:47:36.338]  That which does not kill us only makes us stronger.
[00:47:36.398 --> 00:47:40.959]  All right, let me tell you who's coming up today.
[00:47:40.979 --> 00:47:41.559]  I should have done that.
[00:47:41.579 --> 00:47:42.280]  Gavin McGinnis.
[00:47:43.920 --> 00:47:54.644]  Hundreds and hundreds and hundreds and hundreds and hundreds of accounts associated with anyone even praising him or saying you like him.
[00:47:55.720 --> 00:48:00.324]  And your Facebook is wiped out if you read the press release by Facebook.
[00:48:03.907 --> 00:48:05.548]  Because they say he's a militia.
[00:48:06.949 --> 00:48:15.936]  Because he has the proud boys, who are proud Western chauvinists, and who never offensively attack, that's why they can never get arrested.
[00:48:17.057 --> 00:48:22.282]  But when the anti-professors meth heads show up, and start hitting kids in the head with bike locks,
[00:48:23.373 --> 00:48:25.294]  They beat the living hell out of him everywhere.
[00:48:25.314 --> 00:48:30.238]  I mean, one proud boy routinely takes out like ten meth heads.
[00:48:37.185 --> 00:48:40.706]  It's like the Matrix when Neo's fighting and Agent Smith's in slow motion.
[00:48:40.886 --> 00:48:42.307]  I mean, it's a joke.
[00:48:42.687 --> 00:48:44.467]  Can we show some TKOs?
[00:48:44.927 --> 00:48:45.567]  There's a lot of them.
[00:48:46.188 --> 00:48:46.848]  They always show this one.
[00:48:46.868 --> 00:48:47.608]  There's a whole bunch of them.
[00:48:48.088 --> 00:48:49.829]  Oh, you try to hit me with a metal baton and kill me.
[00:48:49.869 --> 00:48:50.029]  Here.
[00:48:50.589 --> 00:48:51.009]  Bam!
[00:48:51.369 --> 00:48:55.970]  Wipe you out and then perfectly, when the woman tries to trick me to hit her, I don't do it.
[00:48:59.672 --> 00:49:00.652]  That's what that guy's thinking.
[00:49:01.656 --> 00:49:02.217]  It's just beautiful.
[00:49:02.277 --> 00:49:02.577]  Oh, here.
[00:49:02.617 --> 00:49:02.998]  You hit me.
[00:49:03.058 --> 00:49:03.298]  Oh, here.
[00:49:03.318 --> 00:49:04.219]  Now, watch this.
[00:49:04.319 --> 00:49:05.240]  Oh, I'm so scared of you.
[00:49:05.580 --> 00:49:06.782]  A meth head with your metal baton.
[00:49:07.282 --> 00:49:07.543]  Here.
[00:49:08.564 --> 00:49:09.725]  Oh, you tried to kill me just now?
[00:49:09.865 --> 00:49:10.706]  I'll TKO you.
[00:49:14.030 --> 00:49:15.231]  That's not even a technical knockout.
[00:49:15.271 --> 00:49:15.872]  It's a knockout.
[00:49:18.069 --> 00:49:19.030]  So they're in New York.
[00:49:19.190 --> 00:49:22.871]  They go, we're not going to let Gavin McGinnis speak at a restaurant in America.
[00:49:22.911 --> 00:49:24.712]  We're going to go down there and beat their asses.
[00:49:25.173 --> 00:49:33.037]  And we walk up as meth-head professors that call for killing the president and everybody else, and we start throwing bottles and punching them, and they beat the hell out of us.
[00:49:33.317 --> 00:49:36.939]  And the New York police go, we can't allow Americans to stand up.
[00:49:39.080 --> 00:49:40.440]  We're going to arrest some of you.
[00:49:42.021 --> 00:49:45.483]  And then they've got the attorney generals in different states investigating it.
[00:49:50.899 --> 00:49:53.760]  And then Facebook says, we're banning all of you.
[00:49:56.760 --> 00:50:14.624]  And it says that if you give aid and comfort, it says, it doesn't say it in that way, it says if you praise or support them, if you praise them, if you, on Facebook, say you like the Proud Boys or Gavin McInnes, you will be banned.
[00:50:15.604 --> 00:50:16.484]  And then what's next?
[00:50:18.585 --> 00:50:19.345]  Sky's the limit.
[00:50:22.318 --> 00:50:24.361]  And if we go along with this, our journey to tyranny is complete.
[00:50:25.703 --> 00:50:36.177]  Facebook's lost a couple hundred billion dollars in value, and the word is, by next year, it's going to completely tank.
[00:50:38.400 --> 00:50:39.721]  Which is bittersweet, because
[00:50:41.181 --> 00:50:45.244]  I don't want it to bring the rest of the stock market down with it, but it is a giant criminal operation.
[00:50:45.964 --> 00:50:52.248]  It's just added total censorship and defamation to its quiver, where they take you off and then lie about you.
[00:50:56.571 --> 00:51:00.213]  Yeah, that's the Wall Street Journal spinning, and, oh, Facebook's slowing and the stock's down.
[00:51:00.414 --> 00:51:02.335]  No, the truth is they're scared, they're bailing out.
[00:51:03.295 --> 00:51:05.417]  Ever seen rats leaving a sinking ship that's on fire?
[00:51:08.871 --> 00:51:11.532]  But be careful because that fire could burn us up too.
[00:51:11.552 --> 00:51:16.295]  We need to get away from that ship though.
[00:51:17.736 --> 00:51:21.958]  Just let it kind of slowly drift off into the ship graveyard over there.
[00:51:21.998 --> 00:51:23.659]  That's be better for you over there.
[00:51:25.640 --> 00:51:27.381]  The Phantom Zone just gone over there.
[00:51:28.041 --> 00:51:28.902]  You want to put us there?
[00:51:28.922 --> 00:51:31.023]  How about you go there, Zuckerberg?
[00:51:32.278 --> 00:51:34.339]  Who thinks his users are dumb effers?
[00:51:35.279 --> 00:51:39.941]  What type of creep makes $100 billion himself and then hates the people?
[00:51:40.382 --> 00:51:42.102]  Oh, they made me hundreds of billions.
[00:51:42.282 --> 00:51:46.945]  I hate them!
[00:51:48.565 --> 00:51:49.466]  I love our listeners.
[00:51:49.546 --> 00:51:50.526]  I love our supporters.
[00:51:50.806 --> 00:51:54.228]  I think of you like my guts and my heart and my eyeballs.
[00:51:55.939 --> 00:51:57.180]  I just, like, I worry about myself.
[00:51:57.200 --> 00:51:59.021]  Like, oh, I don't want to get cancer, but I need to be a little more healthy.
[00:51:59.401 --> 00:51:59.941]  I love myself.
[00:52:00.141 --> 00:52:00.822]  I love my listeners.
[00:52:01.302 --> 00:52:01.842]  I love Trump.
[00:52:01.902 --> 00:52:02.623]  I love Matt Drudge.
[00:52:02.683 --> 00:52:04.183]  I love my crew.
[00:52:04.203 --> 00:52:05.744]  I was just being mean to the crew.
[00:52:05.804 --> 00:52:06.545]  I'm being mean to me.
[00:52:06.965 --> 00:52:09.226]  These people don't even have any sense of that!
[00:52:09.466 --> 00:52:10.787]  They're crazy people!
[00:52:14.129 --> 00:52:14.709]  They're crazy!
[00:52:18.120 --> 00:52:20.481]  Because they're sociopaths and psychopaths.
[00:52:20.821 --> 00:52:24.183]  You can only do the crap they do if you're a sociopath or a psychopath.
[00:52:24.663 --> 00:52:27.485]  And so they build their psychopath world because they get in control.
[00:52:27.505 --> 00:52:29.306]  Because normal people don't want control.
[00:52:29.706 --> 00:52:31.027]  I don't want to run my neighbor's life.
[00:52:31.087 --> 00:52:32.767]  I don't want to control what you're doing.
[00:52:32.967 --> 00:52:34.208]  Just let me live.
[00:52:34.828 --> 00:52:37.350]  But see, it doesn't work like that, does it?
[00:52:43.493 --> 00:52:47.535]  These people aren't going to get off our backs until we get them off our backs.
[00:52:48.999 --> 00:52:57.763]  Okay, so, I normally don't get into Mueller stuff, because I'm sick of Russiagate for, you know, a year, and it's pure crap, but I am under investigation.
[00:52:58.023 --> 00:53:15.612]  I've talked to, and talked to people I've talked to, maybe 30 people that have been, literally, they asked me about, when is Jones at Roger Stone's house, and who gives them the orders, and, I mean, I might talk to Roger Stone, like, twice a week on the phone about what we're going to cover on air or something.
[00:53:16.132 --> 00:53:17.193]  There's no coordination.
[00:53:18.194 --> 00:53:23.036]  It's just it's asinine, but Mueller is getting ready for something.
[00:53:23.957 --> 00:53:29.839]  And if Trump thinks that Rosenstein, when he said the investigations of fraud is over, told the truth, I think he's wrong.
[00:53:30.299 --> 00:53:31.620]  I don't think Trump believes that.
[00:53:31.660 --> 00:53:32.820]  He's just waiting to last the election.
[00:53:32.860 --> 00:53:34.821]  But this is a nest of criminals.
[00:53:35.802 --> 00:53:35.962]  And.
[00:53:39.843 --> 00:53:43.265]  There's other things I can't get into on air, but but let me just tell you something.
[00:53:48.433 --> 00:54:00.782]  They are... I mean, if you want to be Judas Iscariot, you can contact Mueller and they'll pay you some money to say that I wear fur hats and walk around and get orders from Vladimir Putin.
[00:54:04.885 --> 00:54:08.527]  And I'm not even scared of it because it's like saying I'm a child molester.
[00:54:08.748 --> 00:54:09.288]  It ain't true.
[00:54:14.062 --> 00:54:16.504]  And it just makes you know what crooks these people are.
[00:54:17.565 --> 00:54:18.486]  God, they're crooks, man.
[00:54:18.506 --> 00:54:21.769]  People are like, well, you better be scared of Mueller.
[00:54:21.809 --> 00:54:22.590]  He's a big gangster.
[00:54:22.750 --> 00:54:24.791]  I'm fighting him because he's a gangster.
[00:54:24.832 --> 00:54:25.712]  I know how bad he is.
[00:54:26.113 --> 00:54:27.013]  Hey, you better watch out!
[00:54:27.094 --> 00:54:28.375]  Mueller's really dangerous!
[00:54:30.416 --> 00:54:31.758]  Yeah, I know he's dangerous!
[00:54:31.938 --> 00:54:32.839]  That's why I'm fighting him!
[00:54:34.249 --> 00:54:44.411]  I love all these men act so tough around other guys and you know at the pool hall or whatever, or at the barbecue, yeah I'm tough, but as soon as you think somebody's dangerous and evil, you get on the ground and piss all over yourselves.
[00:54:44.751 --> 00:54:49.512]  I'm going after the bad guys because I'm scared of them running my planet that my kids live on.
[00:54:50.032 --> 00:54:51.412]  It's our planet, not theirs.
[00:54:53.133 --> 00:54:54.893]  What the hell is wrong with people?
[00:54:56.654 --> 00:54:58.574]  I'm going up against Mueller because he's bad.
[00:54:59.750 --> 00:55:01.532]  I'm going up against Obama because he's bad.
[00:55:02.012 --> 00:55:03.834]  I'm going up against George Soros because he's bad.
[00:55:04.054 --> 00:55:06.897]  Because my guts say I gotta do it.
[00:55:07.497 --> 00:55:09.319]  My soul says get him!
[00:55:11.100 --> 00:55:12.301]  It's not even a courage thing.
[00:55:12.341 --> 00:55:14.083]  It's like an attack dog being released.
[00:55:14.483 --> 00:55:15.504]  I wanna get in there!
[00:55:16.825 --> 00:55:18.507]  You think I'm worried about whatever they do to me?
[00:55:18.527 --> 00:55:21.630]  The worse things get, the closer I get to God.
[00:55:22.791 --> 00:55:23.832]  And that's just the way it works.
[00:55:25.103 --> 00:55:26.064]  And Trump knows that too.
[00:55:26.124 --> 00:55:28.786]  Trump is on cloud nine right now.
[00:55:29.086 --> 00:55:30.247]  He loves it.
[00:55:30.527 --> 00:55:31.508]  He's fatalistic.
[00:55:31.788 --> 00:55:32.889]  He has no fear.
[00:55:33.429 --> 00:55:37.573]  He's charging in because he believes in you!
[00:55:40.775 --> 00:55:42.036]  He's got the spirit.
[00:55:44.558 --> 00:55:47.320]  And I want to look out at the American people and say, you've got the spirit.
[00:55:49.642 --> 00:55:53.325]  Speaking of the spirit, they suppress us by
[00:55:54.491 --> 00:55:59.053]  Removing all the real trace elements that we need to survive out of the food chain.
[00:56:00.033 --> 00:56:07.436]  And iodine, true atomic iodine, is basically not in the fields, and not in the soil, and not in the plants on the surface.
[00:56:08.256 --> 00:56:12.458]  It was once plentiful, just like the seas have been 80% depleted of fish, that's a real crisis.
[00:56:13.078 --> 00:56:15.759]  The surface of the earth is almost completely devoid of real iodine.
[00:56:17.000 --> 00:56:22.482]  The stuff from the ocean is normally bound into other elements and is not absorbable.
[00:56:24.039 --> 00:56:42.306]  I am here to announce our secret project for over a year, as the oil companies put me over a barrel to get Deep Earth Crystal Source pure iodine for X2, which we're now selling out of the last bunch of, to bring you X3 Tri-Iodine.
[00:56:46.482 --> 00:56:56.812]  Ladies and gentlemen, this has the deep earth crystals, then it has the other two types, and it has a tiny amount of a special type of vitamin C that causes it to stay in an unoxidized form.
[00:56:58.253 --> 00:57:00.835]  We bring you X3.
[00:57:01.016 --> 00:57:05.079]  Just like our information is absolutely devastating to the globalists.
[00:57:05.800 --> 00:57:12.086]  Absolute kryptonite, absolute coffin nails, absolute incineration.
[00:57:14.728 --> 00:57:16.189]  X2 is great.
[00:57:16.630 --> 00:57:19.032]  X3 is insanely good.
[00:57:20.333 --> 00:57:22.314]  Because there was a little problem with X2.
[00:57:22.935 --> 00:57:27.759]  With only the pure atomic iodine in its base, a very small percentage of people couldn't absorb it.
[00:57:28.179 --> 00:57:28.640]  It doesn't matter.
[00:57:28.660 --> 00:57:34.805]  The point is, with all three types and the vitamin C in this proprietary blend, it takes it to the next level of absorption.
[00:57:35.205 --> 00:57:42.471]  X3, 50% off and free shipping, out of the gates, because I want you to see how amazing it is when you get the critical element.
[00:57:44.068 --> 00:57:44.748]  Three words.
[00:57:45.789 --> 00:57:47.449]  Energized quantum state.
[00:57:49.010 --> 00:57:49.550]  Two words.
[00:57:51.171 --> 00:57:51.671]  X3.
[00:57:52.772 --> 00:57:57.074]  You've seen how the entire global power structure is desperate to shut us down.
[00:57:57.634 --> 00:57:58.414]  And it's for good reasons.
[00:57:59.275 --> 00:58:00.455]  We've done our research.
[00:58:00.775 --> 00:58:02.456]  We've seen how they're targeting the people.
[00:58:03.831 --> 00:58:09.635]  Now they're trying to suppress the population, and one of their biggest attacks is fluoridation of water, the bad halogen.
[00:58:09.675 --> 00:58:18.102]  There's a bunch of bad halogens, but fluoride is chief amongst them, and then they electrify it into an acid base, so it's hydrofluorosilicic acid.
[00:58:19.552 --> 00:58:31.878]  Survival Shield X3 is the latest in the X family and has all three types of iodine from thousands of feet deep under the earth so it's not radioactive or be contaminated by modern chemicals.
[00:58:32.458 --> 00:58:36.820]  And it's got a tiny amount of vitamin C that stabilizes it and stops it from being oxidized.
[00:58:36.860 --> 00:58:37.080]  Folks,
[00:58:39.036 --> 00:58:41.697]  Everything we do makes the Globals pull their hair out for a reason.
[00:58:41.917 --> 00:58:44.658]  Because, again, we study how they're attacking, what they're obsessed with.
[00:58:45.139 --> 00:58:47.460]  They are completely into iodine.
[00:58:47.900 --> 00:58:49.921]  They've even tried to buy us out and get us to stop doing this.
[00:58:51.201 --> 00:58:54.583]  And most of the forms of iodine are bound, and so you're not absorbing.
[00:58:54.603 --> 00:58:56.644]  X1, X2 are great.
[00:58:58.368 --> 00:58:59.829]  X3 is the next level.
[00:58:59.849 --> 00:59:03.590]  It has the Deep Earth Crystals, the other two types, and a little bit of Vitamin C to energize it.
[00:59:03.991 --> 00:59:07.552]  It's available in 2-ounce and 1-ounce at InfoWarsTore.com.
[00:59:07.732 --> 00:59:14.815]  And from the very start, 50% off and free shipping because I want you to get it, and I want you to take it, and I want you to see what it does.
[00:59:15.536 --> 00:59:19.657]  InfoWarsTore.com, InfoWarsLife.com, X3.
[00:59:20.158 --> 00:59:21.198]  Now again, it's an element.
[00:59:21.358 --> 00:59:22.739]  It takes a few weeks to kick in.
[00:59:22.759 --> 00:59:26.020]  A lot of people detoxify about three weeks in.
[00:59:26.060 --> 00:59:26.821]  So be ready for that.
[00:59:26.841 --> 00:59:27.581]  Consult your physician.
[00:59:28.321 --> 00:59:32.865]  Start your journey today at InfoWarsLife.com with our newest product that I'm the most excited about ever.
[00:59:33.506 --> 00:59:34.126]  X3!
[00:59:34.567 --> 00:59:38.510]  Just like our info changes the world, this changes your body and your life.
[00:59:39.671 --> 00:59:40.032]  X3.
[00:59:40.072 --> 00:59:40.772]  You can't lose.
[00:59:40.912 --> 00:59:42.814]  It helps fund the Info War and it's great for you.
[00:59:47.798 --> 00:59:51.722]  If you are receiving this transmission, you are the resistance.
[01:00:00.885 --> 01:00:06.508]  Hello, this is Hank Hill, and I'm telling you what, you need to listen to Alex Jones.
[01:00:08.329 --> 01:00:15.333]  Infowars.com.
[01:00:15.493 --> 01:00:21.736]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:00:36.423 --> 01:00:38.685]  You know, they say that great minds think alike.
[01:00:39.766 --> 01:00:46.253]  And since I'm banned on Twitter and almost everywhere else, I thought about going out on Halloween tonight in Austin.
[01:00:46.273 --> 01:00:47.214]  It was just crazy.
[01:00:49.856 --> 01:00:52.739]  I mean, wow, you want to see women on display.
[01:00:52.819 --> 01:00:54.100]  It's unbelievable.
[01:00:54.977 --> 01:00:59.558]  Looks like it's a Brazilian carnival or something, but... And I was gonna go as a gay frog.
[01:00:59.578 --> 01:01:02.619]  In fact, I may show up downtown tonight as a gay frog.
[01:01:02.959 --> 01:01:08.680]  And we can even stream on Facebook and Twitter, because if it's not Alex Jones, as long as I don't say I'm Alex Jones, it's okay.
[01:01:08.720 --> 01:01:09.961]  Only I, the person, am banned.
[01:01:10.001 --> 01:01:13.081]  It's no big deal to have a person banned showing up on a platform.
[01:01:13.321 --> 01:01:14.062]  It's totally normal.
[01:01:14.482 --> 01:01:17.262]  But Gavin McGinnis has been banned on hundreds of sites.
[01:01:18.123 --> 01:01:23.384]  In their press release, Facebook said... They said...
[01:01:24.412 --> 01:01:27.035]  If you praise him or support him, you're banned.
[01:01:28.417 --> 01:01:29.178]  That's new level!
[01:01:29.218 --> 01:01:29.519]  Wow!
[01:01:29.859 --> 01:01:31.701]  So they don't even deny their censoring.
[01:01:32.903 --> 01:01:36.087]  Congress and Trump haven't really done anything yet, so it's just green-lighted.
[01:01:36.127 --> 01:01:39.151]  So, I know we're actually streaming some of these shows on Facebook.
[01:01:40.233 --> 01:01:43.894]  Even though it's supposedly banned there, but if I have Gavin McGinnis on, it'll really get banned.
[01:01:43.914 --> 01:01:48.376]  So I'm not having Gavin McGinnis on of Get Off My Lawn at CRTV.
[01:01:48.736 --> 01:01:50.117]  No, it's a werewolf.
[01:01:50.817 --> 01:01:52.057]  So this is okay to have on.
[01:01:52.838 --> 01:01:53.978]  I guess you ate Gavin?
[01:01:53.998 --> 01:01:54.958]  Were you sent by Facebook?
[01:01:56.459 --> 01:02:02.221]  Yeah, I was actually sent over by the DNC to take care of him, and he's gone now.
[01:02:02.661 --> 01:02:07.863]  But I still have him inside of me, so technically you kind of have him on the show.
[01:02:09.386 --> 01:02:14.711]  So we need the woodsman to come with a little Red Riding Hood and with a hatchet and cut Gavin McGinnis out of your stomach.
[01:02:15.312 --> 01:02:15.672]  Oh, here.
[01:02:15.712 --> 01:02:16.813]  God, that thing is hot.
[01:02:17.093 --> 01:02:18.635]  I can't do that bit for very long.
[01:02:18.655 --> 01:02:20.717]  I'm going to be a gay frog later today.
[01:02:20.757 --> 01:02:27.483]  Hey, the good part is I'm going to be able to get a relationship with Brian Stelter on Grindr.
[01:02:30.486 --> 01:02:33.409]  You know, the crazy part about all of this is, um,
[01:02:34.409 --> 01:02:35.130]  They're doing it.
[01:02:35.190 --> 01:02:40.676]  They're censoring conservative voices because they think it'll help them win the election, because they know they're going to lose.
[01:02:41.056 --> 01:02:45.121]  But all this fascism does is make them less appealing.
[01:02:45.161 --> 01:02:46.923]  That's why you have the walk-away movement.
[01:02:47.183 --> 01:02:48.444]  That's why you have Blexit.
[01:02:48.785 --> 01:02:56.353]  Because when these people act like hysterical babies that want to take their ball home because they're not winning, they go, yeah, I don't want to play with you anymore.
[01:02:59.025 --> 01:03:00.366]  You know, we're on the same page.
[01:03:00.406 --> 01:03:06.889]  I was going to make the joke about Little Red Riding Hood, the wolf, and then, you know, he cuts the Little Red Riding Hood out of it, and you actually kind of made that allusion.
[01:03:06.929 --> 01:03:09.050]  But seriously, I agree.
[01:03:09.230 --> 01:03:12.371]  All evidence shows, globally, there's a huge political awakening.
[01:03:12.751 --> 01:03:13.832]  Populists are being elected.
[01:03:14.192 --> 01:03:16.093]  What do you think is going to happen in six days?
[01:03:17.722 --> 01:03:19.464]  It's going to be a landslide for the right.
[01:03:19.744 --> 01:03:20.805]  A massive landslide.
[01:03:21.026 --> 01:03:23.548]  And I'm not going to be near my house.
[01:03:23.628 --> 01:03:27.873]  I'm going to be on vacation in Jamaica because this country is going to explode.
[01:03:27.893 --> 01:03:34.460]  I mean, if they're this hysterical now, I have my neighbors, people back in the suburbs.
[01:03:34.500 --> 01:03:36.703]  I got my neighbors attacking my house already.
[01:03:37.429 --> 01:03:43.811]  I've got people in the next community over threatening me and saying, we don't want you to live two towns away from us.
[01:03:44.111 --> 01:03:46.171]  That's just like one tiny thing.
[01:03:46.231 --> 01:03:47.992]  I got death threats all over the place.
[01:03:48.012 --> 01:03:51.092]  If I go to, when I walk down the street, I got people screaming at me.
[01:03:51.192 --> 01:03:54.333]  I mean, this, this is totally different from last week.
[01:03:55.013 --> 01:03:57.094]  And that week was totally different from the week before.
[01:03:57.114 --> 01:03:59.274]  It just keeps going up and up and up.
[01:04:00.435 --> 01:04:02.055]  So you're saying it's totally exponential.
[01:04:03.560 --> 01:04:12.366]  I mean, every time I have a shower, I come out and I check my phone, and there's ten new major emergencies or catastrophes or something going on.
[01:04:12.767 --> 01:04:21.893]  I mean, and the way they're behaving, like, you know another thing, this is a slightly separate topic, but, so there's a horrific shooting in Pittsburgh, and you think, alright, at least this week,
[01:04:22.705 --> 01:04:32.988]  Let's forget our political differences, come together, all different religions, all different politicals, everyone from every end of the spectrum, come together and mourn the loss of these people.
[01:04:33.268 --> 01:04:33.728]  But no!
[01:04:34.228 --> 01:04:37.909]  They're using it as a chance to further their political gains.
[01:04:38.290 --> 01:04:42.891]  So they're saying, they're saying the shooting and Trump and Republicans,
[01:04:43.331 --> 01:04:43.752]  Stay there.
