[00:00:11.155 --> 00:00:12.015]  You found it.
[00:48:27.972 --> 00:48:34.559]  Yeah, so basically it was two Scandinavian tourists, one Danish, one Norwegian, both women in their 20s.
[00:48:34.780 --> 00:48:38.664]  They went to this remote region of Morocco, the High Atlas Mountains.
[00:48:39.365 --> 00:48:41.407]  So they were mountain climbing, they were hiking.
[00:48:42.418 --> 00:48:45.740]  Ended up being raped and beheaded by ISIS.
[00:48:46.020 --> 00:48:48.981]  It turns out today that it almost certainly was a terror attack.
[00:48:49.461 --> 00:48:56.944]  It was politically motivated and that these murders, absolutely tragic, were a result of a terror attack.
[00:48:57.285 --> 00:49:02.287]  They're talking about this video that's been circulating where they're actually being beheaded.
[00:49:02.347 --> 00:49:03.547]  I don't know if that's accurate.
[00:49:03.567 --> 00:49:06.709]  I haven't seen it, but absolutely tragic, obviously.
[00:49:06.749 --> 00:49:07.129]  But again,
[00:49:08.158 --> 00:49:21.627]  Owen, the question is, would you let your wife, your girlfriend, your daughter, go backpacking in a remote region in an Islamic country where ISIS militants are present on their own, without a man?
[00:49:21.747 --> 00:49:26.210]  Now, I don't want to promote male chaperone culture, and I don't want to victim blame.
[00:49:26.470 --> 00:49:31.694]  Obviously, any woman should be able to do that, but in reality, we live in a very dangerous world.
[00:49:31.714 --> 00:49:34.956]  Wait a sec, wait a sec, Paul, Paul, Paul, whoa, whoa, whoa, whoa, whoa, you don't, hold on, hold on.
[00:49:35.636 --> 00:49:37.418]  Male chaperone culture.
[00:49:38.498 --> 00:49:40.560]  No, no, but here's the funny thing, here's the funny thing.
[00:49:41.000 --> 00:49:42.522]  That's actually Islam.
[00:49:43.963 --> 00:49:44.964]  Yeah.
[00:49:45.004 --> 00:49:47.646]  No, that's how you have to behave in their country is what I'm saying.
[00:49:47.666 --> 00:49:51.869]  You shouldn't have to, but we're of the understanding that that's how you have to behave.
[00:49:51.889 --> 00:49:53.310]  So wait, so you're actually right though.
[00:49:53.330 --> 00:49:54.011]  You're actually right.
[00:49:54.111 --> 00:49:57.874]  If these ladies would have actually been Muslim, they would have had to have their man with them.
[00:49:59.290 --> 00:50:00.271]  Oh, almost certainly, yeah.
[00:50:00.691 --> 00:50:01.752]  But this is the point.
[00:50:02.292 --> 00:50:08.075]  I don't know if they were political in this instance, and obviously this is tragic and horrible, but you mentioned the previous cases.
[00:50:08.976 --> 00:50:16.000]  I had a headline up on the Tuesday show, murdered by ISIS round-the-world cyclist couple who wrote of kind lovely people in travel blog.
[00:50:16.340 --> 00:50:25.346]  This was a liberal couple, they were vegans, they were very left-wing, they went on a cycling trip through North Africa, through the Balkans, through the Middle East.
[00:50:26.082 --> 00:50:36.174]  And they wrote on their own blog, let me read this, before they were mowed down in a vehicle by ISIS and killed by terrorists, they wrote, quote, you read the papers.
[00:50:37.136 --> 00:50:39.657]  Then you're led to believe that the world is a big, scary place.
[00:50:40.077 --> 00:50:42.397]  People, the narrative goes, are not to be trusted.
[00:50:42.637 --> 00:50:43.237]  People are bad.
[00:50:43.497 --> 00:50:44.158]  People are evil.
[00:50:44.638 --> 00:50:45.238]  I don't buy it.
[00:50:45.638 --> 00:50:54.960]  Evil is a make-believe concept we've invented to deal with the complexities of fellow humans holding values and beliefs and perspectives different than our own.
[00:50:55.360 --> 00:50:56.640]  By and large, humans are kind.
[00:50:56.700 --> 00:50:59.381]  Self-interested, sometimes myopic sometimes, but kind.
[00:50:59.721 --> 00:51:01.101]  Generous and wonderful and kind.
[00:51:01.421 --> 00:51:04.282]  No greater revelation has come from our journey than this.
[00:51:05.168 --> 00:51:09.432]  A few weeks later, mown down in a vehicle by ISIS, dead, murdered.
[00:51:09.812 --> 00:51:10.152]  Okay.
[00:51:10.933 --> 00:51:22.362]  They made the point, our understanding of different cultures, that we're bigoted because we just can't understand different cultures being complex, being, you know, more diverse than ours.
[00:51:22.883 --> 00:51:24.744]  Now, evil exists in the world.
[00:51:25.285 --> 00:51:26.426]  You have to have this in mind.
[00:51:26.446 --> 00:51:30.289]  You have to be cognizant of this if you travel to these dangerous places in the world.
[00:51:30.876 --> 00:51:33.017]  And it's not as if they didn't know about it, Owen.
[00:51:33.337 --> 00:51:36.239]  When I did a video about this, I went through all their blogs.
[00:51:36.299 --> 00:51:37.759]  They did like 40 blogs.
[00:51:37.819 --> 00:51:39.300]  I probably went through like half of them.
[00:51:39.980 --> 00:51:45.403]  And in almost every place they visit, in Morocco especially, they get harassed.
[00:51:45.883 --> 00:51:48.164]  They get things stolen from them.
[00:51:48.524 --> 00:51:49.885]  They get run down by vehicles.
[00:51:49.945 --> 00:51:52.766]  In one case, a guy tried to run them over in his vehicle.
[00:51:52.786 --> 00:51:54.047]  He tried to squash them.
[00:51:54.707 --> 00:51:56.848]  His wife, his partner, gets harassed.
[00:51:57.309 --> 00:52:00.210]  They get harassed by people when they refuse to take pictures with them.
[00:52:00.945 --> 00:52:06.747]  So you look at their blog, in almost every country, they get stalked, they get harassed, they get violent threats.
[00:52:07.107 --> 00:52:11.769]  And yet they come out and they talk to the media and say, oh, the world's not a bad place.
[00:52:11.849 --> 00:52:12.689]  People aren't evil.
[00:52:12.749 --> 00:52:15.310]  It's just our misunderstanding of other cultures.
[00:52:15.951 --> 00:52:18.872]  No, some cultures are better than others.
[00:52:19.172 --> 00:52:22.033]  Some countries are safer than others.
[00:52:22.273 --> 00:52:30.075]  It's not to say you're not going to get murdered or harassed in any other Western, white, European country or whatever, but some places are safer than others.
[00:52:30.135 --> 00:52:30.695]  That's a fact.
[00:52:31.075 --> 00:52:43.358]  If you go to a remote area in Tajikistan or Morocco or Islamic countries and you don't have a sense of wariness at least, then you're making a rod for your own back.
[00:52:43.818 --> 00:52:54.301]  So again, it ties into this cultural relativist, moral relativist idea that the world is a utopia and that just so long as we radiate love that we're going to be fine, we're going to be okay.
[00:52:54.341 --> 00:52:55.761]  They have to have discernment.
[00:52:56.321 --> 00:53:04.503]  They've had this, it's like the dodo bird, because they've become so, they've had no real threats to them or they don't even realize what's going on in the real world.
[00:53:04.523 --> 00:53:08.424]  They just walk up to like a T-Rex like, oh hey, and try to pet it and then it eats them.
[00:53:09.264 --> 00:53:11.846]  But I want to have a new word.
[00:53:11.986 --> 00:53:14.407]  I want to coin a new phrase right here, Paul.
[00:53:14.667 --> 00:53:15.708]  I've been thinking about this.
[00:53:16.728 --> 00:53:18.749]  Cultural supremacy.
[00:53:19.370 --> 00:53:21.411]  Cultural supremacy.
[00:53:22.271 --> 00:53:24.833]  Everybody wants to talk about white supremacy or this supremacy, that supremacy.
[00:53:25.053 --> 00:53:26.654]  How about cultural supremacy?
[00:53:27.234 --> 00:53:31.016]  I am a proud Western culture supremacist.
[00:53:31.336 --> 00:53:32.077]  Suck on that!
[00:53:34.571 --> 00:53:35.011]  Exactly.
[00:53:35.111 --> 00:53:37.092]  Some cultures are better than others.
[00:53:37.713 --> 00:53:39.894]  You mentioned another story, and this was 2008.
[00:53:40.334 --> 00:53:41.735]  Another example of this.
[00:53:42.875 --> 00:53:43.536]  New York Times.
[00:53:43.596 --> 00:53:46.257]  Performance artist killed on peace trip is mourned.
[00:53:46.957 --> 00:53:59.584]  Okay, so this performance artist went through the Balkans, the Middle East, to prove that Islam is a religion of peace, to send a message of peace and, quote, marriage between different peoples and nations.
[00:53:59.964 --> 00:54:00.584]  What happened?
[00:54:01.064 --> 00:54:01.905]  Raped and killed.
[00:54:02.927 --> 00:54:05.188]  You have case after case like this.
[00:54:05.248 --> 00:54:09.229]  In fact, I'm going to do a big video on this in the near future, tying them all together.
[00:54:09.789 --> 00:54:11.589]  And it is moral relativism.
[00:54:11.629 --> 00:54:12.790]  It's cultural relativism.
[00:54:13.270 --> 00:54:14.790]  You also had the case in Sweden.
[00:54:14.830 --> 00:54:19.832]  You probably remember this one where there was a refugee who was set to be deported.
[00:54:20.172 --> 00:54:21.332]  He was on the plane.
[00:54:21.752 --> 00:54:31.415]  And this 18 year old, I think it was Swedish left wing activists, literally grounded the plane by causing a disturbance on the plane to prevent him from being deported.
[00:54:31.995 --> 00:54:33.417]  Why was he being deported?
[00:54:33.957 --> 00:54:38.742]  Turned out because he tried to strangle his own wife and kids to death with a power cord.
[00:54:39.983 --> 00:54:42.105]  But that's his religion, so you have to be tolerant.
[00:54:42.125 --> 00:54:42.726]  It's his culture, right?
[00:54:42.926 --> 00:54:43.126]  Yeah.
[00:54:43.687 --> 00:54:43.827]  Yeah.
[00:54:44.562 --> 00:54:47.523]  No, same thing with the Bacha-Bazi in Afghanistan again.
[00:54:47.923 --> 00:54:50.484]  This is old men raping children.
[00:54:51.005 --> 00:54:52.045]  Oh, it's just part of that culture.
[00:54:52.065 --> 00:54:56.187]  Well, unfortunately, Paul, you're going to have a lot of material for that video, unfortunately.
[00:54:56.327 --> 00:55:01.689]  So, ladies and gentlemen, Paul Joseph Watson is going to put up a new video breaking all this down on his channel Prison Planet.
[00:55:01.709 --> 00:55:03.389]  Paul, thank you so much for joining us today.
[00:55:03.409 --> 00:55:04.730]  We'll be looking forward to that video.
[00:55:05.090 --> 00:55:09.532]  And I know there's a lot of content, you have a lot of content to go through to put into that video.
[00:55:09.932 --> 00:55:12.475]  All right, ladies and gentlemen, there goes the great Paul Joseph Watson.
[00:55:12.495 --> 00:55:14.537]  Be on the lookout for his newest YouTube video.
[00:55:14.557 --> 00:55:16.198]  Be sure to share that far and wide.
[00:55:16.238 --> 00:55:18.540]  Believe us, they want him banned as well.
[00:55:18.901 --> 00:55:23.786]  Now, we're going to go to the most banned and censored individual on the internet, the host of this show, who's out.
[00:55:23.846 --> 00:55:30.012]  I'm filling in for Alex today, but he has just given us a new report that he's filed over
[00:55:30.612 --> 00:55:39.748]  Audio and so we are now going to Alex Jones and we'll be right back on the other side of that with more news and Roger Stone with an exclusive in studio.
[00:55:39.788 --> 00:55:42.072]  But here is the latest from Alex Jones.
[00:55:43.769 --> 00:55:45.830]  Ladies and gentlemen, this is Alex Jones.
[00:55:46.590 --> 00:56:00.414]  Coming up in the next hour, Roger Stone is going to be in studio to relay to you some of the most important, earth-shaking news that we have ever broken down on this live broadcast.
[00:56:01.535 --> 00:56:08.417]  Roger Stone had dinner with a national media figure who's very close to the president, who told him last week
[00:56:10.802 --> 00:56:14.223]  That the Deep State is going to make their criminal move to remove him.
[00:56:15.603 --> 00:56:18.224]  That they're also trying to crash the stock market, obviously.
[00:56:18.244 --> 00:56:24.506]  That the level of Chinese Communist penetration of the nation is just flabbergasting to the President.
[00:56:25.186 --> 00:56:29.627]  The President has faith in the American people that if they illegally try to remove him from office,
[00:56:30.575 --> 00:56:40.718]  With this whole fake Russiagate coup and the rest of it, that the American people will rise up with their firearms and resist the deep state.
[00:56:41.618 --> 00:56:46.320]  These are incredible, incredible, incredible statements.
[00:56:47.140 --> 00:56:48.681]  And are of maximum import.
[00:56:49.221 --> 00:56:53.564]  Please tell everyone you know to tune in now to mfulwars.com forward slash show.
[00:56:54.244 --> 00:56:55.985]  I'm Alex Jones on the road with my family.
[00:56:56.486 --> 00:56:59.247]  I'll be breaking in live as all this unfolds as well.
[00:56:59.628 --> 00:57:00.448]  This is not a drill.
[00:57:00.868 --> 00:57:01.789]  Repeat, this is not a drill.
[00:57:01.849 --> 00:57:02.750]  This is the real deal.
[00:57:03.170 --> 00:57:04.891]  America at the crossroads.
[00:57:04.951 --> 00:57:06.952]  We go forward or the Republic dies.
[00:57:07.532 --> 00:57:08.233]  Choose a side.
[00:57:08.413 --> 00:57:10.814]  With America, nationalism or globalism?
[00:57:11.135 --> 00:57:14.637]  A pro-human future or a technocracy nightmare future?
[00:57:15.791 --> 00:57:18.533]  Again, Roger Stone with the World Exclusive Breakdown.
[00:57:18.873 --> 00:57:23.956]  Now the President must strike back immediately with declassification to avert the Civil War.
[00:57:24.597 --> 00:57:31.401]  I'm Alex Jones, praying for peace, and preparing to defend our Republic against all enemies, foreign and domestic.
[00:57:33.243 --> 00:57:37.765]  That's right, ladies and gentlemen, Roger Stone on the other side of this break.
[00:57:38.166 --> 00:57:39.046]  There is no doubt.
[00:57:39.626 --> 00:57:41.687]  It is the American Revolution 2.0.
[00:57:42.608 --> 00:57:43.368]  It's going on.
[00:57:43.528 --> 00:57:45.909]  It's happening right now.
[00:57:46.870 --> 00:57:47.690]  Hope you don't miss it.
[00:57:48.071 --> 00:57:48.631]  It's thrilling.
[00:57:49.491 --> 00:57:50.332]  It's thrilling, alright.
[00:57:54.734 --> 00:57:56.835]  We've done incredible things in our time.
[00:57:57.455 --> 00:57:59.096]  All of us in the Infowars community.
[00:57:59.116 --> 00:58:02.258]  And that's why we're the number one target by tyrants worldwide.
[00:58:03.123 --> 00:58:05.704]  And we could revel in our time, what we've already done.
[00:58:06.805 --> 00:58:10.167]  But the real battle for the future of civilization is just now heating up.
[00:58:11.047 --> 00:58:14.429]  That's why the censorship and the demonization and the tyranny is out in the open.
[00:58:15.369 --> 00:58:16.770]  Because the controllers are scared.
[00:58:17.998 --> 00:58:24.140]  Ladies and gentlemen, as we prepare to close out 2018, I cannot stress on you enough how I want to salute you.
[00:58:24.880 --> 00:58:27.301]  I cannot stress enough how much I want to thank you.
[00:58:27.901 --> 00:58:31.002]  I cannot stress enough how epic this battle is.
[00:58:31.562 --> 00:58:38.624]  The globalists literally want to capture all of civilization, all of the life process, not just of humans, but of plants and animals.
[00:58:39.344 --> 00:58:40.606]  They want to be God.
[00:58:40.686 --> 00:58:41.827]  They want to play God.
[00:58:42.167 --> 00:58:44.971]  They want to be omnipresent and surveil everything we do.
[00:58:45.291 --> 00:58:49.336]  They want us to take microchips and digital barcodes to buy and sell.
[00:58:50.717 --> 00:58:57.285]  So as we prepare to close out 2018, just remember, this life is a test.
[00:58:58.857 --> 00:59:19.685]  And those of you that have been listening and watching and taking action, the victories of populism and nationalism and Christianity coming back from the dead and recognizing it's being persecuted, that's all because you are the core, listening to M4 wars around the world, the eyes and ears of liberty, that were immune or at least resistant to the globalist programming.
[00:59:21.065 --> 00:59:25.227]  Everybody knows, who studies this, that it's Christians, real Christians, who tend to
[00:59:26.158 --> 00:59:29.580]  Be immune to the globalist brainwashing, and you tend to see it.
[00:59:29.820 --> 00:59:31.821]  And that's why they're trying to eradicate you.
[00:59:32.482 --> 00:59:35.183]  But regardless, this fight is intensifying.
[00:59:36.304 --> 00:59:37.125]  2018 has been insane.
[00:59:37.585 --> 00:59:43.589]  2019 is going to be the big decision maker, and I am so honored to be here with you right beside me.
[00:59:44.469 --> 00:59:48.151]  Not behind us, but right beside us, and at the heart of everything, resisting these globalists.
[00:59:48.171 --> 00:59:52.254]  So whatever you do, take action and realize we're changing history together, and I salute you.
[00:59:56.842 --> 01:00:00.836]  If you are receiving this transmission, you are the Resistance.
[01:00:30.404 --> 01:00:30.964]  Here's the deal.
[01:00:38.049 --> 01:00:51.097]  Americans are finally starting to realize just how corrupt the media and the government has become.
[01:00:51.137 --> 01:00:52.518]  Of course, it's not the government.
[01:00:52.658 --> 01:00:57.341]  It's a bunch of unelected bureaucrats thinking they're above the law.
[01:00:58.387 --> 01:01:07.029]  Of course, I guess when you've been above the law for so long, a la Hillary Clinton, I suppose there's a justification for that belief.
[01:01:08.349 --> 01:01:13.571]  You have the Democrat Party that's pretty much owned by the Chinese, at least at the very top.
[01:01:14.791 --> 01:01:18.912]  You have the corporate media that, I mean, who knows?
[01:01:18.932 --> 01:01:27.114]  I mean, you can see who the corporate media... For example, like... I should spend... I mean, we... It's almost like we really... I mean...
[01:01:28.476 --> 01:01:29.338]  How do you decide?
[01:01:29.358 --> 01:01:31.601]  I was thinking about this today.
[01:01:33.283 --> 01:01:35.146]  When I was rendezvousing with Alex.
[01:01:36.608 --> 01:01:41.356]  How do we decide what is the biggest news?
[01:01:43.359 --> 01:01:49.384]  And it's really all about the moment, and all about trends, and all about general interest.
[01:01:50.024 --> 01:01:53.767]  And so, that's why we talk about the American Revolution happening right now.
[01:01:53.827 --> 01:01:57.089]  That's why we talk about the Cold Civil War that's going on right now in the White House.
[01:01:57.470 --> 01:02:01.453]  For example, something is happening literally right now in the White House.
[01:02:02.373 --> 01:02:08.757]  President Trump has called an emergency meeting and stopped a congressional, I think, vote or something from going on.
[01:02:09.437 --> 01:02:14.100]  Trump stopped the whole thing and called in the House GOP for an emergency meeting.
[01:02:14.160 --> 01:02:15.961]  So, I mean, that stuff is happening.
[01:02:16.242 --> 01:02:19.764]  That's the Cold Civil War going on with the Democrats trying to destroy America, trying to destroy Trump.
[01:02:21.024 --> 01:02:22.045]  And then, of course, the media.
[01:02:23.666 --> 01:02:29.950]  For example, there's practically zero interest in a report
[01:02:30.751 --> 01:02:34.152]  When it comes to the 5G technology that they're about to roll out, which they're gonna do it!
[01:02:35.753 --> 01:02:45.857]  They just announced yesterday, Steve Scalise, if you guys can find the tweet, Steve Scalise, all happy, how AT&T is about to launch their 5G full-on rollout for 2019.
[01:02:46.417 --> 01:02:50.019]  I think it was like 20 or 40 cities, they're getting ready to roll it out.
[01:02:52.100 --> 01:02:53.500]  And they're all celebrating it.
[01:02:53.780 --> 01:02:59.202]  You had Brad Parscale, Trump's 2020 campaign manager, excited about the 5G rollout.
[01:02:59.463 --> 01:03:00.283]  Oh, it's so great!
[01:03:02.893 --> 01:03:04.714]  No, it's not.
[01:03:07.475 --> 01:03:09.896]  But see, now there it is right there.
[01:03:09.916 --> 01:03:16.198]  AT&T turns on its mobile 5G network tomorrow.
[01:03:17.179 --> 01:03:19.080]  Starting with 12 cities.
[01:03:19.100 --> 01:03:25.142]  You know what guys, go ahead and print that out for me too, along with the Gateway Pundit story about President Trump's emergency meeting that he just called.
[01:03:25.402 --> 01:03:26.122]  So, but here's what I'm saying.
[01:03:26.723 --> 01:03:29.584]  This story impacts all of us.
[01:03:29.964 --> 01:03:30.884]  This is not political.
[01:03:30.904 --> 01:03:32.165]  There's no bias.
[01:03:33.868 --> 01:03:43.935]  Whether you're a Libertarian, a Republican or a Democrat, that 5G cell phone wave is going to radiate you and mess you up.
[01:03:45.016 --> 01:03:46.156]  Mess your DNA up.
[01:03:46.357 --> 01:03:47.737]  Mess your lineage DNA up.
[01:03:47.938 --> 01:03:48.478]  Oh yeah!
[01:03:49.499 --> 01:03:57.984]  You can be the best, most tolerant liberal in America and that 5G is still going to fry you like a chicken.
[01:04:00.106 --> 01:04:01.026]  But there's no interest.
[01:04:01.967 --> 01:04:03.028]  Nobody wants to talk about it.
[01:04:04.124 --> 01:04:06.726]  But everybody wants a faster cell phone.
[01:04:07.507 --> 01:04:09.869]  So give me that 5G, baby.
[01:04:11.590 --> 01:04:14.533]  And we should all be covering that and focusing on that, but we don't.
[01:04:14.793 --> 01:04:15.414]  Because why?
[01:04:16.454 --> 01:04:19.837]  Well, because we're trying to save America right now and we've got such a corrupt media.
[01:04:19.977 --> 01:04:20.758]  Oh, but here's my point.
[01:04:22.059 --> 01:04:22.780]  It just shows you.
[01:04:22.960 --> 01:04:23.841]  Why do you think
[01:04:24.870 --> 01:04:36.362]  I mean, you know, you shouldn't have to be a genius or like some sort of astrophysicist to figure this out, but why do you think cable news wouldn't want to cover 5G, at least perhaps negatively?
[01:04:36.382 --> 01:04:37.403]  Hmm, let's see.
[01:04:37.524 --> 01:04:38.284]  Oh, it's a commercial.
[01:04:39.221 --> 01:04:40.522]  New plan from Verizon.
[01:04:40.563 --> 01:04:42.625]  Fastest speeds in the internet.
[01:04:42.945 --> 01:04:43.526]  Oh, that's nice.
[01:04:44.787 --> 01:04:46.689]  AT&T's new cell phone.
[01:04:47.029 --> 01:04:47.750]  Best coverage.
[01:04:48.291 --> 01:04:49.412]  Cricket wireless.
[01:04:49.452 --> 01:04:50.032]  T-Mobile.
[01:04:51.154 --> 01:04:54.797]  Oh, now I know why Fox News doesn't want to talk about 5G.
[01:04:55.178 --> 01:04:57.520]  Now I know why the cable news doesn't want to talk about 5G.
[01:04:57.861 --> 01:04:59.623]  It's making them filthy rich!
[01:05:00.003 --> 01:05:01.625]  Roger Stone on the other side, Exclusive News.
[01:05:03.871 --> 01:05:08.254]  The globalists are trying to set up a private, corporate world government that's above the law.
[01:05:09.335 --> 01:05:17.782]  If there's any opposition, if there's any independent media that can call the fact that the emperor has no clothes, that can call BS, it's game over.
[01:05:19.003 --> 01:05:27.029]  But if you look at everybody else, like Michael Savage and Rush Limbaugh and Tucker Carlson and Sean Hannity, they are all beholden to the networks they're on that can be targeted.
[01:05:28.012 --> 01:05:35.074]  There's only two groups in the U.S., InfoWars and Matt Drudge of DrudgeReport.com, that are truly independent.
[01:05:35.834 --> 01:05:38.175]  And of course, they're two of the dominant media forces in the world.
[01:05:38.915 --> 01:05:39.776]  It really is amazing.
[01:05:40.396 --> 01:05:46.558]  That's why as we close out 2018, I want to just remind the listeners of the amazing fight we're all in and how far we've come together.
[01:05:47.018 --> 01:05:49.619]  Just remind you that you are the power, you're the strength, you're the will.
[01:05:50.959 --> 01:05:51.660]  Of InfoWars.
[01:05:52.500 --> 01:05:53.541]  So please spread the links.
[01:05:53.781 --> 01:05:56.804]  InfoWars.com, NewsWars.com, PrisonPlanet.com.
[01:05:57.104 --> 01:05:59.786]  Because if you don't spread the articles and the videos, no one else will.
[01:06:00.387 --> 01:06:01.468]  We're all in each other's hands.
[01:06:01.708 --> 01:06:02.789]  God bless you all and thank you.
[01:06:04.987 --> 01:06:05.868]  We've got it.
[01:06:06.088 --> 01:06:11.831]  This transmission is coming to you.
[01:06:11.891 --> 01:06:15.193]  Waging war on corruption.
[01:06:16.274 --> 01:06:21.917]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:06:27.293 --> 01:06:37.936]  The number two talk show host in the country on television, and who is a patriot and a very smart guy, is being Alex Jones right now in front of all of us.
[01:06:38.536 --> 01:06:49.359]  They're building a straw man, demonizing him, lying about him, taking things out of context, so they can then take him off the air and then really start to run him into the ground.
[01:06:50.469 --> 01:06:57.914]  In fact, it came out just a few months ago that in the internal Google documents, where they said ban Alex Jones, they also said ban Tucker Carlson.
[01:06:58.554 --> 01:06:59.835]  He was right under me on the list.
[01:07:00.716 --> 01:07:06.560]  And I could already see, once they deplatformed me, that they began to focus in on Tucker Carlson, that's why.
[01:07:07.884 --> 01:07:09.345]  Talking to him off air, I've warned him.
[01:07:09.525 --> 01:07:12.187]  And I told him four months ago, I said, you are next.
[01:07:12.787 --> 01:07:15.789]  He was already, obviously, covering all that on air.
[01:07:16.650 --> 01:07:20.132]  And it's because he's got such credibility that the establishment is attacking him.
[01:07:20.692 --> 01:07:24.535]  But let's look at what they're attacking him for.
[01:07:26.001 --> 01:07:33.325]  He said that they create this national guilt that America is this evil, racist place, when we've been the most open nation to immigrants the world's ever seen.
[01:07:33.845 --> 01:07:40.788]  And the days of Ellis Island, you would be held for three to six months, everybody, to make sure you didn't have any serious diseases.
[01:07:41.569 --> 01:07:47.332]  But today we have George Soros and the UN and others that openly fund huge caravans coming into Europe and the U.S.
[01:07:48.220 --> 01:08:03.285]  Where people show up with cholera, and leprosy, and drug-resistant TB, and hundreds of other horrible infectious diseases, and we're told, don't even screen them, let them into the country, and then, under Obama, let them be child-trafficked.
[01:08:04.646 --> 01:08:06.227]  Senate report confirmed all of that.
[01:08:06.947 --> 01:08:11.849]  Gave the children to child traffickers, because you can't even see who the kids are with, sometimes unaccompanied.
[01:08:11.869 --> 01:08:15.590]  You've just got to let them in and put them on Democrat Party-controlled buses.
[01:08:16.960 --> 01:08:18.441]  We go back to 10 years ago.
[01:08:18.621 --> 01:08:19.902]  Seems like ancient history now.
[01:08:20.403 --> 01:08:23.545]  Lou Dobbs had about 8-9 million viewers a night.
[01:08:24.106 --> 01:08:25.467]  That's double what Sean Hannity has.
[01:08:25.507 --> 01:08:26.087]  He's number one.
[01:08:26.428 --> 01:08:27.729]  Carlson's number two with 4 million.
[01:08:28.709 --> 01:08:29.610]  And what was he talking about?
[01:08:29.690 --> 01:08:34.094]  Globalism, open borders, the UN using migrants to invade countries.
[01:08:34.114 --> 01:08:35.255]  He was going off their own documents.
[01:08:36.479 --> 01:08:41.100]  Lou Dobbs was taken off the air because he was number one, because he was telling the truth and he was a patriot.
[01:08:41.420 --> 01:08:44.561]  Now he's relegated to Fox Business with maybe a million viewers.
[01:08:45.781 --> 01:08:48.562]  And Tucker Carlson is next, and then Sean Hannity.
[01:08:48.962 --> 01:08:51.903]  People debate all the time about mass immigration.
[01:08:52.503 --> 01:08:58.405]  What you never hear anybody do is make the economic case for mass immigration.
[01:08:59.105 --> 01:08:59.745]  And here's why.
[01:09:00.005 --> 01:09:03.626]  Our country's economy is becoming more automated and tech-centered by the day.
[01:09:04.187 --> 01:09:08.108]  It's obvious that we need more scientists and skilled engineers, but that's not what we're getting.
[01:09:08.148 --> 01:09:12.109]  Instead, we're getting waves of people with high school educations or less.
[01:09:12.929 --> 01:09:17.231]  Nice people, no one doubts that, but as an economic matter, this is insane.
[01:09:17.771 --> 01:09:20.254]  It's indefensible, so nobody even tries to defend it.
[01:09:20.835 --> 01:09:24.198]  Instead, our leaders demand that you shut up and accept this.
[01:09:24.338 --> 01:09:31.146]  We have a moral obligation to admit the world's poor, they tell us, even if it makes our own country poorer and dirtier and more divided.
[01:09:31.707 --> 01:09:34.350]  Immigration is a form of atonement.
[01:09:34.810 --> 01:09:37.453]  So if you import the third world, you are making it.
[01:09:38.454 --> 01:09:39.254]  More poor.
[01:09:39.595 --> 01:09:40.115]  More dirty.
[01:09:40.415 --> 01:09:40.995]  More divided.
[01:09:41.495 --> 01:09:47.278]  Just like Democrat-controlled cities have feces everywhere, and needles, and the highest crime in every case.
[01:09:47.338 --> 01:09:49.099]  Same thing with socialist countries overseas.
[01:09:49.959 --> 01:09:53.661]  Because it's a system of dependency that they create.
[01:09:54.932 --> 01:09:58.595]  So if Tucker Carlson's guilty of anything, it's for not going far enough.
[01:09:58.995 --> 01:10:03.039]  It doesn't just make our cities dirtier and poorer and more divided, it makes them more dangerous.
[01:10:03.059 --> 01:10:09.964]  Where San Francisco jury is letting an illegal alien that shoots a woman in the back go, because, well, she's white, we have diversity signal.
[01:10:10.665 --> 01:10:11.706]  This is the real cancer.
[01:10:12.486 --> 01:10:18.331]  The left openly now has drag events for four-year-olds, and they have
[01:10:19.818 --> 01:10:23.921]  Gay bars have little children dancing and having money thrown at them.
[01:10:24.281 --> 01:10:29.624]  I mean, is there nothing we won't put up with, with the bullying of the left and their total cultural takeover?
[01:10:30.405 --> 01:10:32.926]  If we don't start standing up for each other, we're going to lose everything.
[01:10:33.427 --> 01:10:35.508]  Yesterday it was Alex Jones, now it's Tucker Carlson.
[01:10:36.088 --> 01:10:37.009]  We have to unify.
[01:10:37.029 --> 01:10:40.651]  Let me just say, no to these bullies, now more than ever.
[01:10:41.212 --> 01:10:46.415]  I can guarantee you this, at InfoWars.com and NewsWars.com, we're not backing down, we're doubling down.
[01:10:48.655 --> 01:10:53.582]  So Roger Stone is in studio with us right now, and Roger Mueller is now coming after you.
[01:10:54.384 --> 01:10:58.690]  And again, you know, the whole thing with this that frustrates me, Roger...
[01:10:59.656 --> 01:11:06.319]  You look at some of the names that Mueller is going after, yourself, Manafort, Corsi, Flynn, Papadopoulos.
[01:11:07.360 --> 01:11:15.524]  There would be zero interest in any of these individuals, including yourself, from the FBI or anybody, if it wasn't for Donald Trump.
[01:11:16.024 --> 01:11:21.587]  But you notice how there's nothing they have on Trump, there's nothing that they have when it comes to Russia.
[01:11:21.987 --> 01:11:26.189]  They just have some associates of Trump that they're trying to destroy to then sell Trump out.
[01:11:27.390 --> 01:11:35.256]  It really shows you how, I mean, to me it just totally proves that this whole thing is a political witch hunt by the fact that they're trying to go after all these men, including you.
[01:11:35.276 --> 01:11:36.637]  It has nothing to do with Russia.
