[00:00:10.191 --> 00:00:11.071]  You found it.
[00:43:50.397 --> 00:43:53.379]  It's a Washington Post editorial staff article.
[00:43:53.779 --> 00:43:56.201]  It's a very, very large syndicated column.
[00:43:57.682 --> 00:43:59.183]  And I knew what I was going to read before I read it.
[00:43:59.743 --> 00:44:05.227]  Boys aren't graduating high school or college, and boys are depressed, and boys can't get jobs.
[00:44:06.727 --> 00:44:07.908]  You know what the problem is?
[00:44:08.148 --> 00:44:09.169]  Boys are boys.
[00:44:09.209 --> 00:44:13.573]  We need to teach them how to wear pink nail polish, and how to be in dance class.
[00:44:14.454 --> 00:44:16.736]  That's right, we need to teach them how to be like girls.
[00:44:18.438 --> 00:44:23.863]  Because girls have been more compliant with the changes in society, and that's how we fix the problem.
[00:44:24.083 --> 00:44:29.148]  He worries that the people they interview in here, that their son is playing with Nerf guns.
[00:44:30.857 --> 00:44:33.740]  And then it's just beyond sick.
[00:44:34.860 --> 00:44:38.363]  What they've done is build a world that's anti-male and anti-family.
[00:44:38.824 --> 00:44:43.127]  What they've done is target our boys with Ritalin and Prozac and all these drugs.
[00:44:43.147 --> 00:44:49.993]  What they've done is set up systems that persecute the idea of masculinity, toxic masculinity.
[00:44:50.713 --> 00:44:56.638]  It's well known that when the Romans or any other group took over a population, they would kill all the men down to age 12 or so.
[00:44:58.942 --> 00:45:02.367]  Because women are compliant with an authoritarian takeover on average.
[00:45:02.387 --> 00:45:07.133]  And they would only allow little boys to go on and survive.
[00:45:08.587 --> 00:45:09.348]  Along with little girls.
[00:45:10.268 --> 00:45:18.334]  And they would then set the women up as the intermediary between the Romans and the local slave colonies.
[00:45:18.354 --> 00:45:30.243]  You've all heard of this in the classic images of southern plantations and slavery where you'd have the large black woman who was in the house and the men were outside and she was the one that kept an eye out for master.
[00:45:31.004 --> 00:45:31.904]  She was the one that
[00:45:32.805 --> 00:45:34.889]  Made sure everybody stayed in line.
[00:45:35.230 --> 00:45:38.195]  And then you read this sick, sick evil.
[00:45:39.337 --> 00:45:42.984]  Where the system has set it up to put men into crisis and women as well.
[00:45:43.545 --> 00:45:45.228]  The whole human species is under attack.
[00:45:46.537 --> 00:45:53.447]  And the article by the end gets into gender and how we have to get rid of gender roles because that's why our boys are in trouble.
[00:45:54.248 --> 00:46:02.759]  The very same technocrats, the very same eugenicists who bragged in the 30s that they would set this up, people like
[00:46:04.628 --> 00:46:09.692]  Aldous Huxley and Julian Huxley, the very same people that bragged about it, have now brought us to that point.
[00:46:10.653 --> 00:46:19.901]  We're three or four generations into this, and now those that helped create the crisis, those that helped saw off our legs, are now going to help saw off our arms.
[00:46:21.082 --> 00:46:24.064]  And help chemically sterilize our young boys.
[00:46:24.925 --> 00:46:26.046]  That's how we're going to save them.
[00:46:26.927 --> 00:46:38.436]  Just like LBJ Bragg, 45 years ago, that he'd have black people voting Republican for 100 years by paying black women to not have men in the house or they wouldn't get their welfare.
[00:46:39.448 --> 00:46:40.449]  And that's how they operate.
[00:46:41.110 --> 00:46:44.694]  The article is sickening and it's titled, Breaking the Expectation of Boys Will Be Boys.
[00:46:45.254 --> 00:46:50.140]  Parents want their sons to be who he is, not what society should say it should be.
[00:46:50.240 --> 00:46:53.483]  But they're the ones saying that you're not really a boy.
[00:46:53.783 --> 00:46:57.067]  They're the ones destroying your identity while claiming they're protecting it.
[00:46:57.167 --> 00:47:01.452]  They're the ones telling you what to be while claiming they're defending your right to be what you want to be.
[00:47:06.565 --> 00:47:09.327]  You're listening to The Alex Jones Show.
[00:47:10.328 --> 00:47:24.178]  Now, when I was a young boy, at the age of five, my mother's style was gonna be the greatest thing in the life.
[00:47:34.102 --> 00:47:34.562]  Welcome back.
[00:47:34.602 --> 00:47:39.746]  So we have the general saying, I really have no idea what we're doing, how to get out of Syria.
[00:47:39.866 --> 00:47:41.267]  I have no plan, no orders.
[00:47:41.287 --> 00:47:42.428]  I don't know what's going on here.
[00:47:43.369 --> 00:47:46.131]  Again, did you ever hear them say that about going into Syria?
[00:47:46.351 --> 00:47:49.533]  We weren't even told how many troops we had in there.
[00:47:50.554 --> 00:47:52.736]  At one point, the biggest number we'd seen was 500.
[00:47:54.798 --> 00:47:58.541]  Until just a couple of weeks ago, as they began saying, oh, we've got a big presence there.
[00:47:58.561 --> 00:48:06.186]  And they started admitting in the back pages of mainstream media, The Washington Post, The New Yorker and others, saying, we've got about 4,000 troops there.
[00:48:06.206 --> 00:48:10.849]  We're occupying about a third of the country, about the size of Louisiana.
[00:48:10.929 --> 00:48:13.191]  And we're going to be there forever, said Brett McGurk.
[00:48:13.391 --> 00:48:17.774]  Because at that point, President Trump already was on to the fact that ISIS was gone.
[00:48:19.375 --> 00:48:22.558]  And they were trying to put him in a difficult position.
[00:48:23.294 --> 00:48:27.356]  Make him look like he's soft on ISIS, and that is the approach that they're now taking.
[00:48:28.536 --> 00:48:43.102]  And you heard Leon Panetta, former Secretary of Defense, and of course also former CIA director, former congressman, who swore an oath to the Constitution, as Jeff Sessions reminded him back in 2012, when they were talking about Syria.
[00:48:43.983 --> 00:48:47.664]  When they were talking about whether or not they would send troops into Syria.
[00:48:49.205 --> 00:48:51.906]  And I want to play for you this back and forth between Panetta
[00:48:52.791 --> 00:48:57.914]  And Jeff Sessions at the time, Jeff Sessions was like, well, you would come to us and tell us if you're going to send them there, right?
[00:48:58.795 --> 00:49:00.416]  Well, I might tell you after we did it.
[00:49:01.036 --> 00:49:03.758]  We'd consult with our international allies.
[00:49:03.838 --> 00:49:05.219]  We'd talk to the UN.
[00:49:05.239 --> 00:49:06.120]  We'd talk to NATO.
[00:49:06.140 --> 00:49:08.461]  And so for them, we might tell you what's going on.
[00:49:08.481 --> 00:49:09.542]  Well, evidently, they didn't.
[00:49:10.803 --> 00:49:13.444]  Because who knew that they had 2,000, 4,000 troops there?
[00:49:14.625 --> 00:49:16.827]  They put them there, and they didn't even tell us.
[00:49:16.847 --> 00:49:19.228]  Here's the discussion six years ago.
[00:49:19.268 --> 00:49:21.490]  And I want you to see the arrogance
[00:49:22.529 --> 00:49:32.482]  Of Leon Panetta, and also at the same time, how Jeff Sessions, even though he knew the right thing to do, was a little bit too timid to do anything about it, except just say, aw shucks and golly gee.
[00:49:33.102 --> 00:49:35.966]  Here are the two of them talking about whether or not we should go into Syria.
[00:49:36.006 --> 00:49:39.110]  Remember, we've got a third of the country, 4,000 troops here right now.
[00:49:39.691 --> 00:49:41.032]  Here they were six years ago.
[00:49:41.813 --> 00:49:54.786]  When it comes to the kind of military action where we want to build a coalition and work with our national partners, then obviously we would like to have some kind of legal basis on which to do it as we did in Libya.
[00:49:55.524 --> 00:49:56.345]  As we did in Libya.
[00:49:56.365 --> 00:49:57.406]  That was a success, wasn't it?
[00:49:57.426 --> 00:49:58.807]  Some sort of legal basis.
[00:49:59.147 --> 00:50:09.314]  We worried about international legal basis, but nobody worried about the fundamental constitutional legal basis that this Congress has over war.
[00:50:10.195 --> 00:50:18.661]  We were not asked, stunningly, in direct violation of the War Powers Act, whether or not you believe its constitution, it certainly didn't comply with it.
[00:50:18.942 --> 00:50:24.706]  We spent our time worrying about the UN, the Arab League, NATO, and too little time, in my opinion,
[00:50:24.966 --> 00:50:27.969]  We're worried about the elected representatives of the United States.
[00:50:28.309 --> 00:50:36.617]  Do you think that you can act without Congress to initiate a no-fly zone in Syria without congressional approval?
[00:50:38.109 --> 00:50:55.287]  You know, again, our goal would be to seek international permission and we would come to the Congress and inform you and determine how best to approach this, whether or not we would want to get permission from the Congress.
[00:50:55.587 --> 00:50:56.308]  And then we might tell you.
[00:50:56.328 --> 00:50:59.311]  Those are issues we would have to discuss as we decide what to do here.
[00:51:00.086 --> 00:51:03.229]  Well, I'm almost breathless about that.
[00:51:03.890 --> 00:51:11.717]  Because what I heard you say is, we're going to seek international approval, and they will come and tell the Congress what we might do.
[00:51:11.877 --> 00:51:14.139]  And we might seek congressional approval.
[00:51:14.720 --> 00:51:16.942]  I want to just say to you, that's a big dish.
[00:51:17.022 --> 00:51:21.466]  Wouldn't you agree, you served in the Congress, wouldn't you agree that that's
[00:51:22.729 --> 00:51:27.352]  Would be pretty breathtaking to the average American, so would you like to clarify that?
[00:51:27.572 --> 00:51:38.738]  You know, I've also served with Republican presidents and Democratic presidents who have always reserved the right to defend this country if necessary.
[00:51:39.759 --> 00:51:41.180]  Except when it's at our borders.
[00:51:41.260 --> 00:51:42.160]  We're not going to do that.
[00:51:42.641 --> 00:51:49.805]  They don't reserve that right, even though the president has that right, and he has the duty to do that.
[00:51:50.694 --> 00:51:51.474]  We don't have a duty.
[00:51:51.494 --> 00:51:55.275]  There's nothing about defending ISIS when they take the oath of office.
[00:51:55.315 --> 00:51:57.896]  They're supposed to defend and obey the Constitution.
[00:51:59.256 --> 00:52:00.977]  And so he says, yeah, we will do that.
[00:52:01.017 --> 00:52:12.460]  And Sessions said, well, that would be pretty breathtaking for you to say that you're going to consult with NATO and with the UN, with our foreign allies, and you might, you might tell us
[00:52:13.490 --> 00:52:14.490]  Well, guess what, Jeff?
[00:52:15.111 --> 00:52:17.251]  They didn't tell you.
[00:52:17.771 --> 00:52:19.992]  Maybe they did tell you, and you didn't tell the American people.
[00:52:20.372 --> 00:52:21.633]  If so, shame on you for that.
[00:52:23.173 --> 00:52:30.075]  Because they just told everybody this last week, and they only mentioned it because they heard that President Trump was talking about coming out of Syria.
[00:52:30.175 --> 00:52:33.897]  That's the deception that these people have been involved in.
[00:52:33.937 --> 00:52:38.818]  And at the time, Newt Gingrich came out and criticized Panetta very strongly about that.
[00:52:38.838 --> 00:52:39.719]  That was back in March of 2012.
[00:52:41.869 --> 00:52:48.610]  Panetta later came on and said that Obama was wrong to not arm ISIS more.
[00:52:49.793 --> 00:52:54.817]  See, he was there with the John McCain's and the Lindsey Graham's and the Hillary Clinton's and all these people.
[00:52:54.977 --> 00:52:57.299]  He was saying, well, we would follow the same patterns we did in Libya.
[00:52:58.019 --> 00:52:58.560]  Exactly.
[00:52:58.840 --> 00:53:00.241]  That's why we need to get out of there.
[00:53:00.281 --> 00:53:01.442]  We saw what happened with Libya.
[00:53:01.902 --> 00:53:05.945]  Now in Libya, they have the arms bazaar for ISIS.
[00:53:06.545 --> 00:53:14.832]  And if you recall, also going back into 2012, beginning of 2012, just as Hillary Clinton was about to leave because the disaster,
[00:53:16.219 --> 00:53:24.206]  Actually, it was 2013, because it was later in that year, 2012, that you had the situation in Benghazi.
[00:53:25.667 --> 00:53:32.092]  And as Rand Paul was talking to Hillary Clinton about that, saying, what about all these arms that are being transferred out of Benghazi?
[00:53:32.873 --> 00:53:36.796]  And Hillary Clinton said, well, you'll need to talk to the agency that runs the annex there.
[00:53:38.197 --> 00:53:39.579]  In other words, the CIA.
[00:53:39.859 --> 00:53:41.700]  She wouldn't say you need to talk to the CIA.
[00:53:42.641 --> 00:53:44.683]  She kind of couched it back, very cleverly.
[00:53:45.953 --> 00:53:48.214]  What a calculating witch she is.
[00:53:49.594 --> 00:53:50.955]  Because she knew what was going on with that.
[00:53:50.995 --> 00:53:52.135]  And we know what's happened with that.
[00:53:52.195 --> 00:54:04.759]  As Rand Paul says, it's become a big arms bazaar for ISIS in the wake of that disaster there in Libya, where she stood down, let people die, our own people die.
[00:54:06.000 --> 00:54:09.821]  Talk about national defense, they won't even defend their own personnel.
[00:54:11.341 --> 00:54:13.022]  Their own ambassador they won't even defend.
[00:54:14.483 --> 00:54:20.046]  And now we have in Libya, we have open slave trading blocks there.
[00:54:21.487 --> 00:54:22.628]  They've resumed the slave trade.
[00:54:23.509 --> 00:54:28.492]  That's the kind of successful foreign policy that has come out of these secret wars.
[00:54:29.667 --> 00:54:30.688]  Where they never consult with us.
[00:54:31.028 --> 00:54:44.718]  And if you go back and you look at the letter that came from Mattis, as Matt Tiabi of Rolling Stones pointed out, he says, nothing unites the political class like the threat of ending our never-ending wars.
[00:54:45.759 --> 00:54:47.960]  He said, what's the war on terror death count by now?
[00:54:48.260 --> 00:54:49.041]  A half a million people?
[00:54:50.002 --> 00:54:51.002]  How much money have we spent?
[00:54:51.242 --> 00:54:51.903]  Five trillion?
[00:54:52.083 --> 00:54:52.663]  Five and a half?
[00:54:52.724 --> 00:54:52.904]  Six?
[00:54:54.363 --> 00:54:58.345]  For that cost, we have destabilized the region to the point of abject chaos.
[00:54:58.445 --> 00:55:00.126]  There's your chaos, Panetta.
[00:55:00.467 --> 00:55:04.309]  He's saying, oh, it's total chaos in Washington because Trump wants to end these wars.
[00:55:04.729 --> 00:55:04.949]  No.
[00:55:05.389 --> 00:55:07.330]  You have created chaos worldwide.
[00:55:08.351 --> 00:55:10.732]  We have inspired millions of Muslims to hate us.
[00:55:10.792 --> 00:55:20.158]  We've torn up the Geneva Convention and half the Constitution in pursuit of policies like torture, kidnapping, assassination by robot, and warrantless detention.
[00:55:21.380 --> 00:55:32.168]  Mattiabi goes on to say, unless Donald Trump decides to reverse his decision to begin withdrawals from Syria and Afghanistan, cable news for the next few weeks is going to be one long scanner's marathon of exploding heads.
[00:55:33.429 --> 00:55:38.733]  And as an example here, he's got George W. Bush, communications, former communications director.
[00:55:39.053 --> 00:55:42.476]  Today's decision will cheer Moscow, ISIS, and Iran.
[00:55:43.096 --> 00:55:43.696]  Bill Kristol.
[00:55:44.542 --> 00:55:48.985]  Of the failing weekly standard, spelled W-E-A-K-L-Y.
[00:55:49.305 --> 00:55:52.147]  Maybe Trump will bring Republicans and Democrats together, he said.
[00:55:52.167 --> 00:55:55.509]  Ah, he says that's really what may happen.
[00:55:56.049 --> 00:56:00.031]  He said prior to this point, he said Crystal may be on to something.
[00:56:00.051 --> 00:56:06.775]  The Democrats' plan up until now was probably to impeach Trump in the White House using something that they could get out of some financial crimes.
[00:56:06.795 --> 00:56:10.698]  But he said the plan never had a chance to succeed in the Senate until now.
[00:56:11.923 --> 00:56:22.816]  Because now you've got Republicans like Lindsey Graham, Marco Rubio, Ben Sasse, maybe even Mitch McConnell ready to throw President Trump out because he's going to push back against the military-industrial complex.
[00:56:24.838 --> 00:56:29.203]  And we'll talk more about this when we come back in the next segment.
[00:56:29.703 --> 00:56:32.246]  But he goes on to talk about Jim Mattis.
[00:56:33.427 --> 00:56:39.689]  He says his letter is now being celebrated like some kind of inspirational literature like the Gettysburg Address or whatever.
[00:56:40.129 --> 00:56:45.651]  Basically what Mattis was saying was exactly what you just heard Leon Panetta say years ago.
[00:56:46.291 --> 00:56:47.632]  We will consult with our allies.
[00:56:47.952 --> 00:56:52.853]  Mattis says the core strength of our country are our foreign alliances.
[00:56:52.953 --> 00:56:53.553]  No it isn't!
[00:56:54.434 --> 00:56:57.815]  Those entangling alliances are the things that are destroying this country.
[00:56:59.015 --> 00:57:01.116]  As George Washington warned in his farewell address.
[00:57:02.332 --> 00:57:05.774]  He goes on to say, well, I don't want to be the policeman of the world, so we have NATO.
[00:57:06.074 --> 00:57:07.535]  Who do you think pays for NATO?
[00:57:07.555 --> 00:57:12.298]  We just had President Trump come back out and say, he's out there wanting us to stay in NATO.
[00:57:12.378 --> 00:57:14.560]  Let us do all the heavy lifting for these people.
[00:57:14.640 --> 00:57:16.161]  We are NATO.
[00:57:16.321 --> 00:57:18.122]  We are the policeman of the world.
[00:57:18.983 --> 00:57:22.485]  And yet we have no right to know what NATO is doing.
[00:57:23.353 --> 00:57:24.774]  All right, folks, we've got to take a quick break.
[00:57:25.195 --> 00:57:32.382]  Just to remind you, we have our end-of-store, end-of-year clearance sale at our store, InfoWarsTore.com.
[00:57:32.643 --> 00:57:33.684]  Massive discounts.
[00:57:34.745 --> 00:57:36.106]  Take a look at the specials that we've got there.
[00:57:36.207 --> 00:57:42.153]  Up to 75% off, we have free shipping storewide, double Patriot points, and a free t-shirt with every order.
[00:57:42.833 --> 00:57:43.434]  We'll be right back.
[00:57:43.454 --> 00:57:43.835]  Stay with us.
[00:57:52.791 --> 00:57:57.273]  Listeners and viewers know that every time we go to break, I pass the hat.
[00:57:58.173 --> 00:58:03.515]  I ask for your support, I ask for your prayers, I ask for your financial support buying products at InfoWarsTore.com.
[00:58:04.075 --> 00:58:05.635]  Because simply put, we're neck and neck.
[00:58:06.516 --> 00:58:12.198]  If you don't support us, Soros and Hillary and the globalist scumbags will be successful taking us down.
[00:58:13.158 --> 00:58:22.544]  If you do support us, we will, like a promontory with a lighthouse on it, in the thick of a hurricane or a typhoon, survive.
[00:58:23.324 --> 00:58:23.865]  It's that simple.
[00:58:24.505 --> 00:58:25.426]  So, it's epic.
[00:58:25.506 --> 00:58:26.126]  It's amazing.
[00:58:26.366 --> 00:58:27.867]  I can't believe we've lasted this long.
[00:58:28.448 --> 00:58:30.869]  In many ways, we've gotten stronger and some we've gotten weaker.
[00:58:32.470 --> 00:58:37.553]  This is the stuff of legends, and I just want listeners to continue to understand something, because it's the key.
[00:58:38.154 --> 00:58:40.475]  You are not just part of the info war.
[00:58:41.035 --> 00:58:42.997]  You're the core, you're the heart, you're everything.
[00:58:43.017 --> 00:58:56.965]  And it's that realization, understanding that, that will then push you to not just support us, but to support yourself by letters to the editor, calling into C-SPAN, starting your own local radio show, starting your own blog, starting your own...
[00:58:59.785 --> 00:59:08.068]  Whatever it is, just take action today and realize that we're going to win only if you take action.
[00:59:08.148 --> 00:59:09.629]  And again, I'm not here bitching at you.
[00:59:09.689 --> 00:59:10.289]  I love you.
[00:59:11.410 --> 00:59:12.210]  I appreciate you.
[00:59:12.230 --> 00:59:14.271]  You're like a life raft in the middle of an ocean.
[00:59:14.951 --> 00:59:16.052]  I feel like you are me.
[00:59:16.212 --> 00:59:17.732]  I mean, I'm just so humbled.
[00:59:18.272 --> 00:59:24.055]  I just want everybody to realize that of all the spectrums of knowledge and spectrums of information, almost all of it's disinfo.
[00:59:24.515 --> 00:59:25.476]  What we're covering is
[00:59:26.636 --> 00:59:29.237]  The blueprint of what the globalists are doing and how to stop it.
[00:59:29.617 --> 00:59:31.597]  And that's why it's so incredibly precious.
[00:59:31.998 --> 00:59:42.320]  So again, whatever you do and however you can help yourself and InfoWars and our country and the world and our children, stand up against these control freaks, sociopaths, psychopaths and pedophiles.
[00:59:42.640 --> 00:59:42.961]  Do it.
[00:59:43.601 --> 00:59:45.201]  Because without you, we're going to lose this thing.
[00:59:45.221 --> 00:59:49.982]  If you just keep taking action, we're not just going to win, we're going to build an incredible world together.
[00:59:50.203 --> 00:59:51.603]  So God bless you all and thank you.
[00:59:57.137 --> 01:00:03.942]  If you are receiving this transmission, you are the resistance.
[01:00:06.463 --> 01:00:13.028]  Live from the Infowars.com studios, you're listening to the Alex Jones Show.
[01:00:13.528 --> 01:00:16.430]  And now, your host, David Knight.
[01:00:16.470 --> 01:00:19.873]  Welcome back, as I was just saying.
[01:00:27.168 --> 01:00:36.634]  We have these, as Matt Diaby of Rolling Stones is saying, he's behind President Trump because we have seen how these wars have failed in every respect.
[01:00:38.115 --> 01:00:46.580]  It is not chaos that's coming from President Trump, it is chaos that's been brought to the world by our foreign policy, our failed foreign policy.
[01:00:47.821 --> 01:00:53.144]  And he said up to this point it looked like they were going to try to remove President Trump on some kind of financial crime entrapment.
[01:00:54.377 --> 01:00:59.119]  But now they might actually have the votes of the Republican establishment there.
[01:00:59.699 --> 01:01:01.280]  These senators are pushing back on it.
[01:01:01.380 --> 01:01:04.661]  People like Lindsey Graham, Marco Rubio, Ben Sasse, Mitch McConnell and others.
[01:01:05.662 --> 01:01:11.764]  Talking about what Marco Rubio said as he is praising this letter from Jim Mattis.
[01:01:11.824 --> 01:01:17.847]  It says that our core strength are our foreign alliances, our entangling alliances.
[01:01:17.867 --> 01:01:20.548]  It's the same kind of stuff that we hear from the left all the time.
[01:01:20.928 --> 01:01:23.269]  Our core strength of our country is our open borders.
[01:01:23.996 --> 01:01:25.036]  An uncontrolled immigration?
[01:01:25.076 --> 01:01:25.536]  No it isn't.
[01:01:28.477 --> 01:01:36.759]  And President Trump is trying to take those two weaknesses of our country, those entangling alliances on our open borders, and do something about them in one stroke.
[01:01:38.040 --> 01:01:38.900]  Pull these things together.
[01:01:39.320 --> 01:01:46.562]  President Trump needs to understand that he has the authority, he has the money, he has the military troops to protect our border.
[01:01:47.222 --> 01:01:49.723]  If we can do all this stuff in Syria, we can do it at our border.
[01:01:51.291 --> 01:01:52.452]  They did it surreptitiously.
[01:01:52.752 --> 01:01:55.854]  They did it without even telling Congress, as you just saw back in 2012.
[01:01:57.615 --> 01:02:01.657]  Leon Panetta is arrogantly boasting the session.
[01:02:01.677 --> 01:02:02.757]  Yeah, we'll talk to NATO.
[01:02:02.777 --> 01:02:03.618]  We'll talk to the other people.
[01:02:03.658 --> 01:02:05.799]  We might tell you if we're going to send troops to Syria.
[01:02:05.819 --> 01:02:07.200]  Now we find out they've got thousands there.
[01:02:07.220 --> 01:02:08.261]  They control a third of the country.
[01:02:08.301 --> 01:02:10.622]  They've built a dozen military bases there.
[01:02:10.662 --> 01:02:12.283]  Did they ever tell any of us any of that?
[01:02:12.723 --> 01:02:14.464]  Until they decided they're going to stay there forever?
[01:02:15.685 --> 01:02:17.646]  And they said that at that point in time.
[01:02:18.666 --> 01:02:21.869]  Because they realized that President Trump was serious about moving out.
[01:02:21.889 --> 01:02:26.833]  That was after the conference call with Bolton and the President of Turkey and President Trump.
[01:02:27.614 --> 01:02:28.735]  President Trump said, is that right?
[01:02:28.895 --> 01:02:29.716]  ISIS is gone?
[01:02:29.996 --> 01:02:31.117]  Yeah, yeah Mr. President, that's right.
[01:02:31.137 --> 01:02:32.118]  Well then, let's get out of there.
[01:02:32.798 --> 01:02:36.061]  And so that's when they started telling us how much they had there.
[01:02:36.862 --> 01:02:38.063]  But otherwise they would have told us.
[01:02:39.564 --> 01:02:41.306]  And so Marco Rubio, talking about that letter.
[01:02:42.250 --> 01:02:43.291]  From Jim Mattis.
[01:02:44.051 --> 01:02:52.236]  He said, it makes it abundantly clear we're headed towards a series of grave policy errors which will endanger our nation, damage our alliances and empower our adversaries.
[01:02:52.797 --> 01:02:53.998]  No, that's what you've been doing.
[01:02:55.719 --> 01:03:00.462]  That's what you've been doing for the last two decades, really.
[01:03:01.042 --> 01:03:04.044]  He says, you'll hear all sorts of arguments today about why withdrawals are bad.
[01:03:04.084 --> 01:03:05.625]  You'll hear that Trump has no plan.
[01:03:07.046 --> 01:03:07.806]  And that's true, maybe.
[01:03:08.447 --> 01:03:11.209]  Did they have a plan as to what they were going to do when they went to war?
[01:03:13.545 --> 01:03:15.506]  They just said, we're going to send some troops in.
[01:03:16.307 --> 01:03:17.768]  But now they don't know how to get them out.
[01:03:17.808 --> 01:03:24.291]  And so you've got the generals all saying, we don't know how to get our troops out of Syria.
[01:03:24.311 --> 01:03:26.653]  We don't know how to get them out of Afghanistan.
[01:03:28.134 --> 01:03:28.674]  Let's get them out.
[01:03:29.695 --> 01:03:30.115]  We can do it.
[01:03:30.815 --> 01:03:36.699]  He says, but we don't exactly have a plan for staying in the Middle East either, beyond installing a permanent garrison in a dozen countries.
[01:03:37.984 --> 01:03:46.816]  Sending buttloads of money and making ourselves permanently despised in the region as civilian deaths pile up through drone bombings and other so-called surgical actions?
[01:03:48.411 --> 01:03:50.652]  And he quotes President Trump.
[01:03:50.872 --> 01:04:00.656]  Here's a guy writing for Rolling Stones, and he has to distance himself back and say, just as you heard many of them say about prison reform.
[01:04:00.676 --> 01:04:02.957]  Well, I don't typically like President Trump, but he's doing the right thing.
[01:04:02.977 --> 01:04:04.477]  Well, he's doing the right thing about this as well.
[01:04:04.977 --> 01:04:08.639]  Prison reform, ending foreign forever wars.
[01:04:09.758 --> 01:04:14.240]  President Trump, he said, said, I don't think we should be nation building anymore, he said in March of 2016.
[01:04:14.460 --> 01:04:19.763]  He said, I watched as we built schools in Iraq and they're blown up and we built another one and we get blown up.
[01:04:21.124 --> 01:04:25.085]  And he said Trump was wrong about a thousand other things, says the Rolling Stones writer.
[01:04:25.726 --> 01:04:26.906]  But this was true.
[01:04:27.066 --> 01:04:39.710]  I had done a story about how military contractors spent $72 million on what was supposed to be an Iraqi police academy, and they delivered a pile of rubble that was so unusable pedestrians made it into a toilet.
[01:04:39.730 --> 01:04:46.953]  The special inspector general for Iraqi construction said, we witnessed a light fixture so full of diluted urine and feces that it wouldn't operate.
[01:04:48.604 --> 01:04:50.525]  And that's what they found in Afghanistan as well.
[01:04:50.565 --> 01:04:51.245]  Alright, stay with us.
[01:04:51.885 --> 01:04:55.207]  We're still going to talk about what's going on with the Green New Deal.
[01:04:55.267 --> 01:04:58.348]  That's the red and green that's being offered to us by the Democrats.
[01:04:58.988 --> 01:05:02.590]  It'll make you see red and it'll make our balance sheet go red as well.
[01:05:02.730 --> 01:05:03.270]  We'll be right back.
[01:05:04.110 --> 01:05:05.291]  Defeat the globalists.
[01:05:05.751 --> 01:05:06.951]  Hashtag Alex Jones.
[01:05:07.492 --> 01:05:08.572]  Defeat the pedophiles.
[01:05:08.992 --> 01:05:10.093]  Hashtag Alex Jones.
[01:05:11.053 --> 01:05:15.296]  Defeat Alexandra Cortez and her mindless idiocy with hashtag Alex Jones.
[01:05:15.936 --> 01:05:19.159]  Defeat the censors with hashtag Alex Jones.
[01:05:19.759 --> 01:05:27.845]  They've tried to ban us off every platform out there, but we've just gotten stronger because you've taken action with hashtag Alex Jones.
[01:05:28.745 --> 01:05:38.112]  I am patient zero in the massive banning, but you can override the censors now, and if all of our audience gets involved with hashtag Alex Jones, we are unstoppable together.
[01:05:38.792 --> 01:05:42.693]  We've already changed the world together with our laser focus.
[01:05:42.753 --> 01:05:48.654]  Do it again with hashtag Alex Jones on Twitter, on Facebook, on Google, on YouTube, everywhere.
[01:05:48.714 --> 01:05:51.534]  Call or talk radio, C-SPAN, shout it out loud in public.
[01:05:51.734 --> 01:05:52.974]  Hashtag Alex Jones.
[01:05:53.235 --> 01:05:56.295]  That's the rallying cry to restore the First Amendment.
[01:05:56.415 --> 01:06:02.796]  Creativity and the dynamic human spirit that refuses to submit.
[01:06:12.273 --> 01:06:18.837]  Live from the Infowars.com studios, you're listening to The Alex Jones Show.
[01:06:19.277 --> 01:06:22.118]  And now, your host, David Knight.
[01:06:32.441 --> 01:06:37.046]  Yes, the complaining in Washington has now escalated to a new level.
[01:06:37.086 --> 01:06:45.994]  And as we see President Trump staying behind in the White House, it kind of reminds me of that other movie, Christmas time movie, Home Alone.
[01:06:47.295 --> 01:06:55.383]  And I think somebody needs to do a re-envisioning of this, instead of having the burglars that are trying to break into the house.
[01:06:56.858 --> 01:06:58.199]  Uh, that Macaulay Culkin is in.
[01:06:58.239 --> 01:07:12.351]  I think maybe we have President Trump, and you've got all these, uh, two dozen or so President wannabes who are trying to get into the White House, and, uh, you have them trying to break into the White House, and you have President Trump, uh, uh, dumping stuff on them.
[01:07:12.371 --> 01:07:13.452]  Like The Truth, maybe.
[01:07:13.472 --> 01:07:14.092]  How about that?
[01:07:14.112 --> 01:07:17.695]  Uh, but yeah, just redo that movie and change the heads.
[01:07:17.735 --> 01:07:18.375]  Maybe we'll get somebody...
[01:07:19.136 --> 01:07:20.357]  Maybe Derek McBrain could do that.
[01:07:20.717 --> 01:07:21.657]  You'd do a great job of that.
[01:07:21.697 --> 01:07:22.397]  Yeah, Home Alone.
[01:07:23.358 --> 01:07:33.842]  And we'll talk a little bit more about what President Trump had to say in the White House as he was talking to people about Santa Claus and other fantasies like the Federal Reserve and quantitative easing.
[01:07:34.622 --> 01:07:35.903]  We'll get to that in just a few minutes.
[01:07:35.963 --> 01:07:42.926]  But I want to talk again about the amazing pushback from the establishment.
[01:07:43.226 --> 01:07:45.387]  As Matt Tiabi of Rolling Stone said, nothing
[01:07:46.440 --> 01:07:52.522]  Unifies both political parties, other than putting an end to our forever wars.
[01:07:53.242 --> 01:07:53.822]  And you can see this.
