[00:00:16.945 --> 00:00:18.186]  There is a war.
[01:11:28.995 --> 01:11:30.436]  So, we're here.
[01:11:30.476 --> 01:11:32.757]  This is a giant victory for humanity.
[01:11:32.878 --> 01:11:33.778]  It is massive.
[01:11:33.838 --> 01:11:39.202]  And looking at Michelle and looking at Obama up on the Jumbotron,
[01:11:40.478 --> 01:11:47.482]  When they were singing the Star-Spangled Banner, Obama, with that arrogant, smug feeling that he's better than everybody, looked like he was dying.
[01:11:47.542 --> 01:11:57.047]  And a fake smile on his shoulder was frowning the entire time, because these are cult members who were put in power by the globalists so that they could help destroy the country and divide the nation.
[01:11:57.367 --> 01:12:01.229]  They are absolutely evil and want poor people not to have a future.
[01:12:01.249 --> 01:12:04.291]  That's why he goes to Africa and says, you can't have cars or air conditioning.
[01:12:05.225 --> 01:12:11.989]  Because he is literally there to hurt poor people across the board and they needed that face though as their cover to carry it out.
[01:12:12.309 --> 01:12:23.495]  Donald Trump right now is making hundreds of phone calls a day trying to get jobs into Detroit, trying to get jobs into Atlanta, trying to get jobs into all these places in the Midwest as well.
[01:12:23.955 --> 01:12:26.977]  Very, very, very exciting stuff is happening.
[01:12:27.537 --> 01:12:34.021]  This is just an incredible time to be alive and I cannot, I cannot stress to everybody how historical this is because
[01:12:34.813 --> 01:12:48.561]  Everything the New World Order has done has been designed to bring this country down because they can't have a big, free, open, wealthy nation-state with a big, fat, middle-class, upwardly mobile people inside this impoverished, anti-human world government system they're establishing.
[01:12:49.161 --> 01:12:51.662]  The American system gives too much competition for them.
[01:12:51.722 --> 01:12:53.063]  They admit that in the White Papers.
[01:12:53.283 --> 01:12:57.065]  The British government 200 years ago wrote they couldn't compete with the American system.
[01:12:57.646 --> 01:13:00.007]  And again, the British now are throwing off globalism.
[01:13:00.147 --> 01:13:01.808]  They're throwing off these monopoly systems.
[01:13:02.754 --> 01:13:04.776]  So this is an incredible time to be alive.
[01:13:04.936 --> 01:13:06.397]  It is an amazing time to be alive.
[01:13:06.417 --> 01:13:09.219]  And it is, quite frankly, so humbling and stunning.
[01:13:09.980 --> 01:13:16.145]  The fact that we go through these crowds of people, people of every race, color, and creed are all just humans with red blood.
[01:13:16.545 --> 01:13:25.633]  This is breaking the will of the media that's trying to create racial division and trying to say that if you're not a white person, you can't, you know, have guns or private property or a future.
[01:13:25.933 --> 01:13:27.795]  You don't have the American birthright.
[01:13:28.155 --> 01:13:30.497]  You don't have a future of wealth.
[01:13:30.817 --> 01:13:32.037]  That's your enemy, that's racist.
[01:13:32.057 --> 01:13:40.439]  This is a cult programming to make people poor and make them the slaves of the globalists who all over the world will play different groups off against each other.
[01:13:40.459 --> 01:13:42.979]  If it's Ukraine, they'll play Catholic off against Orthodox.
[01:13:43.399 --> 01:13:49.040]  Or if it's a country in Africa, they'll play the Christians off against the, you know, the animists or the Muslims or vice versa.
[01:13:49.301 --> 01:13:55.062]  It's all divide and conquer because the elite are destroying nations trying to make us poor.
[01:13:55.122 --> 01:13:56.742]  So, America,
[01:13:57.694 --> 01:13:58.515]  We're good to go.
[01:14:15.362 --> 01:14:21.246]  began to come back from the dead in the last few months and now has come back to life.
[01:14:21.287 --> 01:14:28.392]  The phoenix is coming up right now and how powerful that phoenix is, how incredible that destiny is.
[01:14:29.190 --> 01:14:30.031]  It's up to us.
[01:14:30.611 --> 01:14:33.534]  We are what breathes life into the spirit, it into us.
[01:14:33.754 --> 01:14:35.635]  And the enemy knows everything's energy.
[01:14:35.896 --> 01:14:41.861]  You see, forget all the religious books and all the stuff you can hear from the preachers who are there to control the paradigm.
[01:14:42.361 --> 01:14:46.785]  The enemy wants to destroy our spirit, make us feel weak, so we don't take our birthright destiny.
[01:14:47.205 --> 01:14:50.168]  We're taking the destiny in our hands.
[01:14:50.468 --> 01:14:51.810]  We're breathing life into it.
[01:14:52.110 --> 01:14:54.152]  And those devil worshippers out there, the enemy.
[01:14:54.332 --> 01:14:55.914]  Chuckie Schumer, devil worshipper.
[01:14:56.635 --> 01:14:57.916]  Obama, devil worshipper.
[01:14:57.956 --> 01:14:58.536]  It's well known.
[01:14:58.737 --> 01:15:00.158]  These are devil worshippers.
[01:15:00.398 --> 01:15:01.660]  What's a devil worshipper?
[01:15:01.840 --> 01:15:02.941]  They want to hurt other people.
[01:15:03.001 --> 01:15:03.842]  They want to be number one.
[01:15:04.062 --> 01:15:05.443]  They don't want to see somebody succeed.
[01:15:05.924 --> 01:15:06.244]  Okay?
[01:15:06.564 --> 01:15:08.366]  What's somebody that wants prosperity and renaissance?
[01:15:08.546 --> 01:15:09.147]  They want wealth.
[01:15:09.327 --> 01:15:10.008]  A cornucopia.
[01:15:10.228 --> 01:15:13.471]  They're not jealous of somebody that's got a big house or a good-looking wife or vice versa.
[01:15:13.671 --> 01:15:16.694]  As long as you don't take something from me, I think your success is great.
[01:15:17.095 --> 01:15:25.463]  These people are devil worshippers and what happened today was the chief executive invited God back in and said, the door's open.
[01:15:25.923 --> 01:15:28.205]  And instead of the people, the door's open now to you.
[01:15:28.526 --> 01:15:32.490]  If you want this birthright, if you want goodness, we've all got to be good.
[01:15:32.770 --> 01:15:33.731]  We've got to come together.
[01:15:34.446 --> 01:15:38.469]  And we've got to, whether you're black heart, white people, you know, white heart, whatever!
[01:15:38.509 --> 01:15:44.693]  We've got to come together about issues that we stand for, what we believe in, and transcend all the control.
[01:15:44.713 --> 01:15:46.975]  The media pushed way too hard with all the race garbage.
[01:15:47.235 --> 01:15:48.596]  Now they're saying he's a Russian spy.
[01:15:48.616 --> 01:15:51.258]  Now they're saying they've got communiques with him and the Russians.
[01:15:51.318 --> 01:15:59.183]  And literally now, he tells, it's not just Maxi Waters, it's the New York Times now says that Putin actually told him Hillary was crooked.
[01:16:02.102 --> 01:16:11.566]  As the InfoWars family of listeners and viewers know, we are always researching and bringing you the very cutting edge of high quality products.
[01:16:12.146 --> 01:16:16.808]  And that's especially true when it comes to nutraceuticals and supplements.
[01:16:17.469 --> 01:16:28.794]  We know that our modern environment is bombarding our guts with all sorts of toxins and heavy metals and pesticides, herbicides that basically kill the good flora.
[01:16:29.693 --> 01:16:43.082]  We have been working for several years with top researchers in the United States to bring you three new top-of-the-line affordable probiotics that are true game changers.
[01:16:43.882 --> 01:16:49.045]  Now the first is a digestive enzyme that I'm extremely excited about.
[01:16:49.506 --> 01:16:50.967]  All of us know that if you eat a lot of meat,
[01:16:51.807 --> 01:16:52.649]  A lot of protein.
[01:16:53.170 --> 01:16:54.552]  You don't chew it properly sometimes.
[01:16:54.572 --> 01:16:55.213]  There's buildup.
[01:16:55.233 --> 01:16:58.899]  You can even rot inside your guts causing diverticulitis.
[01:16:59.079 --> 01:16:59.600]  You name it.
[01:17:00.161 --> 01:17:02.525]  You don't get the good micronutrients that are in it as well.
[01:17:03.615 --> 01:17:11.099]  Well, Carnivore from Infowars Life, ladies and gentlemen, is the next level of digestive enzyme.
[01:17:11.619 --> 01:17:23.586]  And when you take it, combined with the new Floralife, that I'm going to break down here in a moment, and also the everyday Floralife maintenance, they synergistically work together.
[01:17:23.906 --> 01:17:26.448]  The globalists are bombarding our gut.
[01:17:27.068 --> 01:17:31.071]  They know it's the key to taking control of civilization and society.
[01:17:31.472 --> 01:17:33.313]  It is the true Trojan Horse.
[01:17:33.754 --> 01:17:47.625]  And whether it's our new digestive enzyme, Cardivorb, or whether it's the new Floralife Advanced Restoration, or the Floralife Everyday Maintenance, it is critical for you and your family to have healthy guts.
[01:17:47.826 --> 01:17:51.629]  And it is undoubted that there are serious benefits
[01:17:51.969 --> 01:17:54.051]  from proven high-quality probiotics.
[01:17:54.411 --> 01:17:59.235]  There are some similar formulas out there that are at least three times the cost of this.
[01:17:59.575 --> 01:18:02.437]  And people think because they're paying more, it must be the best.
[01:18:02.878 --> 01:18:04.659]  That's not my philosophy, ladies and gentlemen.
[01:18:05.160 --> 01:18:15.468]  I'm bringing you something that is the very best from our deep research, working with top developers, scientists, and experts in the field at the lowest price.
[01:18:16.589 --> 01:18:18.791]  But whether you take one, two, or all three,
[01:18:19.910 --> 01:18:32.718]  I have never experienced the type of energy and the type of digestive ease and the changes that I went through in the last few months going on this formula before we brought it to you.
[01:18:33.318 --> 01:18:42.484]  We believe from working with top experts in the United States that we have developed the very best probiotic and digestive enzyme for breaking down protein and meat that there is.
[01:18:44.033 --> 01:18:45.755]  This is the total win-win.
[01:18:46.276 --> 01:18:51.983]  It uses the modern techniques as well, so it doesn't have all the additives and garbage.
[01:18:52.544 --> 01:18:56.970]  Simply put, our new Floralife line is the very best out there.
[01:18:57.290 --> 01:19:01.356]  That is my goal here, is to bring you the very best
[01:19:01.796 --> 01:19:02.777]  At the lowest price.
[01:19:03.278 --> 01:19:12.708]  Many probiotics out there don't even have caplets that bypass the stomach so it never even gets into the upper and lower intestines.
[01:19:13.269 --> 01:19:20.076]  Both of these systems have targeted delivery so it goes right through into the upper and lower intestine.
[01:19:20.937 --> 01:19:28.503]  We've tried several other formulas that were excellent, but this is, after two years of research, what we are bringing to the market.
[01:19:28.864 --> 01:19:34.548]  And your purchase doesn't just give you better digestive health and all the different micronutrients and things you need.
[01:19:35.029 --> 01:19:39.693]  It also funds an organization dedicated to promoting liberty worldwide.
[01:19:40.293 --> 01:19:49.321]  Whether it's Floralife Advanced Restoration, Carnivore, Digestive Enzyme, or the everyday maintenance that's great for the go.
[01:19:50.413 --> 01:19:54.136]  It's all available at infowarestore.com today.
[01:19:54.316 --> 01:20:02.182]  When you purchase it, you know you are also financing the attack on the globalists and the defense of our republic and freedom worldwide.
[01:20:08.828 --> 01:20:10.389]  The Alex Jones Show.
[01:20:10.409 --> 01:20:12.531]  Because there is a war on.
[01:20:12.831 --> 01:20:13.752]  Or you're mine.
[01:20:16.328 --> 01:20:17.288]  It's not just Maxine Waters.
[01:20:17.428 --> 01:20:21.090]  The New York Times now says that Putin actually told him Hillary was crooked.
[01:20:21.350 --> 01:20:22.110]  That's right, America.
[01:20:22.330 --> 01:20:23.471]  You can't have your own idea.
[01:20:23.531 --> 01:20:24.511]  You can't have a strong leader.
[01:20:24.791 --> 01:20:27.232]  The Russians are the reason Trump got elected.
[01:20:27.432 --> 01:20:29.113]  And everything comes from the Russians.
[01:20:29.353 --> 01:20:30.473]  Everybody knows that's BS.
[01:20:30.513 --> 01:20:33.754]  Nothing against the Russians, but we... America invents a lot of stuff, too.
[01:20:34.094 --> 01:20:35.035]  We come up with a lot of stuff.
[01:20:35.475 --> 01:20:36.775]  Yeah, I mean, give me a break.
[01:20:37.235 --> 01:20:39.216]  You don't think we can't come up with crooked Hillary?
[01:20:39.716 --> 01:20:41.417]  Hell, somebody with a lobotomy can come up with that.
[01:20:41.717 --> 01:20:43.378]  Gotta be that smart to come up with crooked Hillary.
[01:20:44.901 --> 01:20:46.402]  So this is history happening right now.
[01:20:46.422 --> 01:20:55.047]  I'm going to skip this network break and David Knight and The Crooked Pop whenever they want here, but I'm going to go get settled down in an office and just take a shower or something and just get on my knees and pray to God.
[01:20:55.367 --> 01:21:01.310]  I'll be honest with you, I want to get in a room by myself and hit my knees and start crying because this is so good!
[01:21:01.980 --> 01:21:04.522]  If I'm telling you, man, the evil's gonna strike back.
[01:21:04.662 --> 01:21:05.482]  We gotta be watching them.
[01:21:05.702 --> 01:21:06.343]  We gotta be ready.
[01:21:06.463 --> 01:21:07.464]  But we know who they are.
[01:21:07.684 --> 01:21:08.564]  We know their plan.
[01:21:08.924 --> 01:21:11.086]  And I gotta say it, it's been InfoWars.
[01:21:11.426 --> 01:21:13.167]  It's been InfoWars and you, the people.
[01:21:13.587 --> 01:21:19.031]  And our analysis has led the way as the blueprint battle plan to blow the hell out of them.
[01:21:19.331 --> 01:21:20.832]  I'll tell you, people always want me to take credit.
[01:21:21.132 --> 01:21:23.754]  I'm a humble person, but we need to take credit just to know what we're doing is working.
[01:21:24.234 --> 01:21:26.876]  InfoWars and our guests and myself and you, the listeners,
[01:21:27.651 --> 01:21:31.434]  The eyes and ears on the ground and Matt Drudge and all of us together are the InfoWar.
[01:21:31.894 --> 01:21:36.197]  We are the blueprint of the operating system that just kicked the New World Order's ass!
[01:21:38.078 --> 01:21:38.759]  We got it!
[01:21:39.519 --> 01:21:43.922]  It's America 2.0, supercharged, ready, coming, committed!
[01:21:44.523 --> 01:21:48.966]  And our spirit, Trump sure is a thousand to one, and our president's even got the name Trump!
[01:21:49.306 --> 01:21:50.167]  So get ready!
[01:21:51.218 --> 01:21:54.279]  Yeah!
[01:21:54.699 --> 01:21:58.120]  The answer to 1984 is 1776!
[01:21:58.600 --> 01:22:00.861]  Hey, what's the get in here?
[01:22:01.041 --> 01:22:02.521]  Hey, you guys feel the energy?
[01:22:03.782 --> 01:22:06.542]  Americanism, not globalism, will be our credo.
[01:22:07.323 --> 01:22:08.403]  God bless you, sir.
[01:22:08.423 --> 01:22:08.963]  God bless you.
[01:22:09.123 --> 01:22:10.343]  God bless you.
[01:22:10.604 --> 01:22:12.424]  Hey, it's okay to love freedom.
[01:22:12.744 --> 01:22:13.584]  It's okay to believe.
[01:22:13.624 --> 01:22:14.425]  It's okay to be strong.
[01:22:14.945 --> 01:22:15.525]  Because here's the deal.
[01:22:16.503 --> 01:22:19.286]  We're not just getting hyped up by Trump and then feeling good.
[01:22:19.346 --> 01:22:20.367]  We have the tools.
[01:22:20.847 --> 01:22:21.648]  We have the means.
[01:22:21.808 --> 01:22:22.669]  We have the history.
[01:22:22.869 --> 01:22:23.710]  We got the pedigree.
[01:22:23.730 --> 01:22:24.451]  We got it all.
[01:22:24.791 --> 01:22:26.112]  Everybody here is America.
[01:22:26.573 --> 01:22:33.800]  And as long as you see the globalists bring people in, turn them against America, we're going to be able to bring a lot of people in once they're not getting brainwashed as soon as they get here.
[01:22:34.861 --> 01:22:36.122]  It's an incredible time to be alive.
[01:22:36.162 --> 01:22:36.623]  Go ahead, sir.
[01:22:36.743 --> 01:22:37.584]  I'm with Breitbart.
[01:22:37.604 --> 01:22:38.845]  What did you think of the speech, Jay?
[01:22:38.865 --> 01:22:39.926]  You really laid the wood to him.
[01:22:40.786 --> 01:22:46.631]  He laid the wood to them, but he empowered the people and let them know you are this revolution, you are the victory, and...
[01:22:48.610 --> 01:22:59.332]  He just brought what everything George Washington envisioned back, America 2.0, and just basically rebooted and launched the system, and it came out of there like a fiery phoenix, fire-breathing dragon.
[01:22:59.352 --> 01:23:01.473]  The globalists aren't crapping their drawers right now.
[01:23:01.713 --> 01:23:09.975]  This was pure Americana, and trailblazing, and science, and vision, and just absolutely empowering this country.
[01:23:09.995 --> 01:23:10.815]  He's under globalism.
[01:23:12.032 --> 01:23:18.033]  The decision was made to just shut us down and ship it overseas and parlay that into global power so some corporations could play God.
[01:23:18.494 --> 01:23:21.134]  But these corporations don't even have a vision or a spirit.
[01:23:21.494 --> 01:23:25.335]  It's just a bunch of empty guys up there claiming they're free market when they're not free market.
[01:23:25.595 --> 01:23:27.356]  They're about to see real free market.
[01:23:27.596 --> 01:23:31.817]  They're about to see the Republic get up off of its knees and it's happening now.
[01:23:32.117 --> 01:23:33.937]  America was reborn today.
[01:23:33.957 --> 01:23:40.319]  The spirituality of the speech, it was a very spiritual speech unlike a lot of the rally speeches.
[01:23:40.659 --> 01:23:41.279]  And I tweeted
[01:23:42.040 --> 01:23:45.365]  Right before, I said he's going to invoke the providence.
[01:23:45.385 --> 01:23:46.446]  He's going to invoke the covenant.
[01:23:46.887 --> 01:23:47.348]  And he did it.
[01:23:47.808 --> 01:23:48.629]  Because that's the key.
[01:23:48.649 --> 01:23:52.094]  Listen, I didn't even be that much of a religious person until I got deeper in and studied these people.
[01:23:52.435 --> 01:23:57.402]  They all understand that they have to get God out, not let us feel empowered, not let us know about America's destiny.
[01:23:58.084 --> 01:24:07.090]  George Washington said they need to kill that narrative because from their atheist or globalist view, from a psychological view, it gives us a culture that unifies us.
[01:24:07.310 --> 01:24:16.935]  So they've been killing our culture and then they've been bringing in this alien culture of everybody hating each other and fighting with each other and trying to bring us down, but then while they suck and sap our energy.
[01:24:17.196 --> 01:24:20.718]  So the second phase of slavery just fell today.
[01:24:21.158 --> 01:24:22.719]  Humans are trying to progress into the future.
[01:24:22.739 --> 01:24:24.160]  That's why they call themselves the progressives.
[01:24:24.480 --> 01:24:25.080]  They're the opposite.
[01:24:25.100 --> 01:24:25.961]  They're not the progressives.
[01:24:26.613 --> 01:24:27.033]  Yeah, exactly.
[01:24:27.073 --> 01:24:27.833]  They're regressives.
[01:24:28.054 --> 01:24:29.554]  That's what the Jacobin Party was about.
[01:24:30.014 --> 01:24:34.596]  And that's what the Democrats were called, was the Jacobin or French Revolution Party.
[01:24:34.856 --> 01:24:38.637]  They wanted to regress everything and basically set up their own new tyranny.
[01:24:38.957 --> 01:24:42.538]  What you're seeing here is the real Renaissance and what you're seeing here is the real 1776.
[01:24:42.818 --> 01:24:44.979]  The last thing, sir.
[01:24:45.459 --> 01:24:53.882]  The subtext of Senator Schumer's speech about going into battle, was that a call to arms to the left to keep fighting?
[01:24:54.617 --> 01:24:58.774]  Yes, he was trying to get everybody to boo him so he could say, oh I came and I was nice and they were mean to me.
[01:24:59.915 --> 01:25:00.856]  Yeah, everybody slept through it.
[01:25:00.876 --> 01:25:02.157]  He was clearly putting the knife in, sorry.
[01:25:02.257 --> 01:25:03.458]  I'm like, you know, trying to twist it.
[01:25:03.878 --> 01:25:05.299]  People didn't really take the bait.
[01:25:05.319 --> 01:25:07.221]  I caught myself trying to take the bait and I went, no, no, no.
[01:25:07.581 --> 01:25:08.422]  He's trying to set us up.
[01:25:09.123 --> 01:25:11.725]  And, uh, then it just failed.
[01:25:11.765 --> 01:25:15.288]  It was just trying to bring back all this open old wounds and... Like in a mess?
[01:25:15.588 --> 01:25:15.768]  Yep.
[01:25:15.968 --> 01:25:16.388]  Big mess.
[01:25:16.709 --> 01:25:18.890]  Yeah, Donald Trump had a grand slam today.
[01:25:19.351 --> 01:25:23.895]  And, uh, Chuckie Schumer, or Chuckie Scammer, I mean, it just, it was a total foul ball.
[01:25:23.935 --> 01:25:24.775]  He just, he failed.
[01:25:25.055 --> 01:25:25.736]  Thank you very much, sir.
[01:25:25.756 --> 01:25:26.717]  Alright, thank you so much.
[01:25:28.497 --> 01:25:29.017]  Still on here.
[01:25:29.397 --> 01:25:29.598]  All right.
[01:25:29.958 --> 01:25:30.358]  Yes, sir.
[01:25:31.318 --> 01:25:31.738]  God bless you.
[01:25:31.758 --> 01:25:32.958]  Anybody else want to get on team radio?
[01:25:33.958 --> 01:25:34.238]  Here, sir.
[01:25:34.258 --> 01:25:34.739]  Come on in here.
[01:25:35.059 --> 01:25:35.739]  Sharp-breasted fella.
[01:25:36.279 --> 01:25:36.899]  What's your name, sir?
[01:25:36.919 --> 01:25:37.719]  Marshall McGill.
[01:25:37.919 --> 01:25:38.339]  Marshall McGill.
[01:25:38.359 --> 01:25:38.999]  We'll talk to both of you.
[01:25:39.019 --> 01:25:39.339]  Take over.
[01:25:39.760 --> 01:25:40.100]  Hey, hey.
[01:25:40.240 --> 01:25:40.680]  You know what?
[01:25:40.880 --> 01:25:42.680]  Today was the beginning of something new.
[01:25:42.980 --> 01:25:44.621]  We've been waiting for this for a long time.
[01:25:45.241 --> 01:25:51.822]  And, you know, the most important thing I saw today was that our president is putting back America first.
[01:25:52.422 --> 01:25:53.722]  We've been compromising.
[01:25:53.922 --> 01:25:55.463]  We've been putting everybody else second.
[01:25:55.483 --> 01:25:56.963]  We didn't want to hurt anybody's feelings.
[01:25:57.023 --> 01:25:58.043]  We were politically correct.
[01:25:58.383 --> 01:26:03.624]  And today, our president says, America has nothing wrong with any other country putting themselves first.
[01:26:03.904 --> 01:26:05.485]  But we're going to put ourselves first.
[01:26:05.685 --> 01:26:07.765]  And we're going to focus on building our inner cities.
[01:26:07.805 --> 01:26:10.046]  We're going to focus on building our rural areas out west.
[01:26:10.366 --> 01:26:12.346]  We're going to be focusing on education.
[01:26:12.746 --> 01:26:16.407]  And most of all, what I got today was that our president says, we're going to put God first.
[01:26:17.227 --> 01:26:23.371]  And the Bible says in Proverbs 14 and 30 that righteousness exalts the nation and sin brings it down.
[01:26:23.451 --> 01:26:23.711]  That's it!
[01:26:23.751 --> 01:26:24.892]  He brought the power back in!
[01:26:24.912 --> 01:26:25.332]  There you go.
[01:26:25.572 --> 01:26:27.754]  We can't do anything without God.
[01:26:27.834 --> 01:26:31.035]  And when we put God first, nothing will be impossible for us.
[01:26:31.075 --> 01:26:37.279]  So the most important thing it is today, out of all the different agendas and so forth, was putting God first.
[01:26:37.499 --> 01:26:40.381]  And if we seek God first, everything else will be added to it.
[01:26:40.421 --> 01:26:41.942]  So I'm encouraged today.
[01:26:42.382 --> 01:26:43.543]  We're starting over.
[01:26:43.683 --> 01:26:48.665]  I'm encouraged today that we're putting God first, and I believe this nation is going to see a quick turnaround.
[01:26:48.926 --> 01:26:55.149]  I'm not talking about years and years, but we're going to see the first year seems like he's been in office 10 years because God's hand is going to be on it.
[01:26:55.349 --> 01:26:56.330]  You watch what God does.
[01:26:57.685 --> 01:26:59.206]  Listen, it's not mumbo-jumbo.
[01:27:00.026 --> 01:27:03.467]  They were very serious about this speech, but I could feel it when I was going in there.
[01:27:03.507 --> 01:27:09.109]  I said, I feel like Providence, he's going to invoke God and bring God back in and ask us to accept God.
[01:27:09.370 --> 01:27:12.291]  And that will just like fill the vacuum and push all this evil out.
[01:27:12.591 --> 01:27:14.372]  I mean, you take God out, evil pours in.
[01:27:14.592 --> 01:27:15.592]  You can feel it.
[01:27:15.832 --> 01:27:16.692]  Yeah, absolutely.
[01:27:16.993 --> 01:27:17.413]  Absolutely.
[01:27:17.473 --> 01:27:24.315]  It's about who you pursue and wherever you pursue and wherever your aims are, that's where your energy and the power is going to come from.
[01:27:24.595 --> 01:27:25.696]  And we put God first.
[01:27:26.016 --> 01:27:26.957]  We're doing the day.
[01:27:27.177 --> 01:27:27.898]  It's just the beginning.
[01:27:28.078 --> 01:27:31.061]  It's not the night that's going to happen.
[01:27:31.301 --> 01:27:35.845]  But when we begin to pursue God, you know somebody said one time, if you can't run, walk.
[01:27:35.925 --> 01:27:37.507]  If you can't walk, then crawl.
[01:27:37.687 --> 01:27:39.229]  And if you can't crawl, just look that way.
[01:27:39.869 --> 01:27:43.152]  And when you turn your eyes that way, and God, He looks at us.
[01:27:43.172 --> 01:27:44.033]  Pretty soon you can crawl.
[01:27:44.053 --> 01:27:45.054]  There you go.
[01:27:45.074 --> 01:27:45.955]  Then you start walking.
[01:27:46.115 --> 01:27:47.076]  Then you start running.
[01:27:47.196 --> 01:27:47.897]  And then you begin to see.
[01:27:48.626 --> 01:27:50.988]  Absolutely, and I want to warn the elite, even if they kill Trump,
[01:28:10.270 --> 01:28:12.191]  The spirit is us, as we kept saying.
[01:28:12.551 --> 01:28:13.772]  It's already been opened up.
[01:28:13.932 --> 01:28:14.933]  It's already rising.
[01:28:15.373 --> 01:28:16.534]  And they're not going to stop it.
[01:28:16.594 --> 01:28:19.256]  All the world countries are trying to get off under the globalists.
[01:28:19.456 --> 01:28:20.657]  The globalists are very, very evil.
[01:28:20.677 --> 01:28:23.559]  And they're going to set up their world government that the Bible tells us about.
[01:28:23.759 --> 01:28:24.739]  These are evil people.
[01:28:25.340 --> 01:28:26.661]  Yeah, we're living in the last days.
[01:28:26.741 --> 01:28:28.722]  We're living in perilous times.
[01:28:29.763 --> 01:28:34.087]  And the Bible says that the Kingdom of Heaven suffers violence, and the violence is taken by force.
[01:28:34.407 --> 01:28:36.289]  We can no longer be passive.
[01:28:36.830 --> 01:28:40.853]  We can no longer just sit back and watch our country go to hell.
[01:28:41.114 --> 01:28:41.995]  We can't do that.
[01:28:42.055 --> 01:28:53.246]  We've got to stand up for what is right, and we've got to take our positions as men and women of God, not just for us, but we're going to be judged by what happens to the generations behind us.
[01:29:02.159 --> 01:29:06.661]  Support good oral health with our one-of-a-kind super blue fluoride free products.
[01:29:06.801 --> 01:29:14.184]  InfoWars Life brings you a revolutionary toothpaste blend with iodine and nano silver designed to deliver a powerful clean.
[01:29:14.444 --> 01:29:18.386]  Enjoy a minty fresh flavor made with peppermint oil or try our bubblegum flavor.
[01:29:18.666 --> 01:29:24.648]  Prepare this groundbreaking toothpaste with the Super Blue Fluoride-Free Mouthwash and supercharge your oral health.
[01:29:24.808 --> 01:29:31.191]  Our amazing mouthwash features natural oils and ancient ingredients used since aboriginal and biblical times.
[01:29:31.411 --> 01:29:41.555]  Instead of containing fluoride, our Super Blue line is loaded with the good halogen iodine and an array of other beneficial compounds that have been hand-selected for their oral health benefits.
[01:29:41.775 --> 01:29:48.218]  Super Blue Fluoride-Free Mouthwash and Toothpaste are the first and only to contain all of these natural ingredients.
[01:29:48.579 --> 01:29:51.200]  Xylitol, Nano Silver, and Iodine.
[01:29:51.460 --> 01:29:54.762]  Notice the difference with our Super Blue Fluoride-Free products.
[01:29:55.062 --> 01:29:59.985]  Refresh your breath and invigorate your oral health routine at InfoWarsStore.com.
[01:30:00.065 --> 01:30:01.966]  That's InfoWarsStore.com.
[01:30:05.071 --> 01:30:10.597]  Gavin McInnes joins us, syndicated radio and TV host, former founder of Vice, you name it.
[01:30:10.677 --> 01:30:15.622]  But just, it's going into overdrive, the desperation with this Russia crap.
[01:30:15.662 --> 01:30:18.144]  And I used to laugh at it, but man, I'm not laughing anymore.
[01:30:18.184 --> 01:30:22.649]  They have intelligence committee hearings, House committee hearings, and they say, those are the Russian agents.
[01:30:23.823 --> 01:30:26.465]  No proof, no judge, no indictment, no FBI at my office.
[01:30:26.705 --> 01:30:29.887]  Just total lies, like saying I'm an Easter Bunny from Pluto.
[01:30:29.927 --> 01:30:30.847]  They never know when to quit.
[01:30:30.867 --> 01:30:31.688]  They're just getting crazy.
[01:30:32.048 --> 01:30:33.649]  Gab McInnes, what do you think's going on here?
[01:30:33.689 --> 01:30:35.770]  Well, we're seeing the progression of lunacy.
[01:30:35.810 --> 01:30:39.233]  I mean, over the past year, it started with fake news.
[01:30:39.793 --> 01:30:42.775]  And then I stopped saying that because it wasn't just fake, it was deranged.
[01:30:42.815 --> 01:30:44.536]  So I called it mentally ill news.
[01:30:45.056 --> 01:30:47.978]  And now, it's crazy ex-girlfriend news.
[01:30:48.418 --> 01:30:50.900]  Where she goes, I know you were with that Russian chick.
[01:30:51.360 --> 01:30:52.461]  And you go, what are you talking about?
[01:30:52.481 --> 01:30:54.501]  I just went out for beers with Matt.
[01:30:54.922 --> 01:31:00.084]  Yeah, Matt was talking to someone else, talking to Alex, and Alex was talking to that Russian chick.
[01:31:00.304 --> 01:31:04.386]  So you're with her now, and you go, wow, you deluded lady.
[01:31:04.506 --> 01:31:05.987]  Please stop coming to my work.
[01:31:06.247 --> 01:31:09.228]  Please stop screaming at me about people you think I was with.
[01:31:09.508 --> 01:31:12.430]  Meanwhile, by the way, she's in bed with a Russian.
[01:31:12.470 --> 01:31:13.110]  Like, for all this
[01:31:13.610 --> 01:31:15.170]  Scrutiny, the left demands.
[01:31:15.470 --> 01:31:22.592]  You turn the tables to them and you point the mirror at them and we find out, oh, she's on Craigslist setting up Russian gangbangs.
[01:31:22.712 --> 01:31:26.012]  We've got Russians setting up ads on Facebook.
[01:31:26.032 --> 01:31:29.033]  We've got lies about the Trump prostitute, Dosset.
[01:31:29.333 --> 01:31:38.295]  So every time they get just a taste of what they put us through, they're exposed for the perverts and the colluders and the election riggers that they are.
[01:31:38.675 --> 01:31:39.055]  You're right.
[01:31:39.075 --> 01:31:41.257]  They've reached crazy ex-girlfriend level.
[01:31:41.277 --> 01:31:50.082]  The New York Post did a feature today about a threesome I had in 1994, saying that we're bragging about sexual encounters.
