[00:00:07.601 --> 00:00:08.729]  I'm good.
[00:25:50.191 --> 00:25:50.951]  CNN said so.
[00:25:51.972 --> 00:26:01.276]  So they launched the attack, attacking their own military bases, dressing up
[00:26:03.427 --> 00:26:16.376]  Prisoners, Polish prisoners that they'd already captured, as Polish military and German military shot them, shot newsreels of it, and then said Poland has attacked Germany and launched World War II.
[00:26:17.516 --> 00:26:27.723]  So World War II came out of a false flag, that's in Encyclopedia Britannica, it's on History Channel, it's on Discovery Channel, it was in the Nuremberg trials, it was adjudicated.
[00:26:31.646 --> 00:26:33.087]  Now there's the blonde beast right there.
[00:26:34.417 --> 00:26:34.817]  Heinrich.
[00:26:35.078 --> 00:26:36.759]  Planning the whole thing with Heinrich.
[00:26:36.999 --> 00:26:37.319]  Himmler.
[00:26:38.760 --> 00:26:39.421]  Your TV viewer.
[00:26:41.062 --> 00:26:42.544]  The average person would say, who are those people?
[00:26:42.564 --> 00:26:44.405]  See, I know who all four of those Nazis are.
[00:26:44.765 --> 00:26:45.926]  Because I've studied it.
[00:26:46.367 --> 00:26:48.088]  That one right there on the corner, Zeb Dietrich.
[00:26:49.389 --> 00:26:52.652]  So, this is how they operate, ladies and gentlemen.
[00:26:57.776 --> 00:27:00.478]  Hitler became a dictator by blowing up the Capitol building.
[00:27:00.818 --> 00:27:01.879]  The Reichstag fire.
[00:27:02.039 --> 00:27:02.640]  Learn about it.
[00:27:03.655 --> 00:27:06.678]  So it doesn't mean everything's a false flag, but there are a lot of them.
[00:27:07.399 --> 00:27:08.660]  And you better be aware of them.
[00:27:09.421 --> 00:27:13.184]  And the elite are all moving to New Zealand, and they want total gun control.
[00:27:13.224 --> 00:27:14.325]  That's their new capital.
[00:27:16.528 --> 00:27:19.591]  Underground bunkers, command bases, artillery.
[00:27:20.191 --> 00:27:21.432]  They don't want you having guns.
[00:27:21.833 --> 00:27:22.814]  So, who gets blamed?
[00:27:22.834 --> 00:27:23.394]  Conservatives.
[00:27:23.454 --> 00:27:23.975]  Nationalists.
[00:27:25.225 --> 00:27:29.729]  Every time Muslims kill a bunch of people, run over folks, shoot up a church, it gets almost no coverage.
[00:27:29.929 --> 00:27:33.933]  We're seeing their graves, the funerals, they're humanizing them, which is good!
[00:27:38.237 --> 00:27:40.519]  But they're not humanizing Christians when they get killed.
[00:27:40.899 --> 00:27:43.601]  You can see the political manipulation of this.
[00:27:44.222 --> 00:27:45.443]  Don't let a good crisis go to waste.
[00:27:45.703 --> 00:27:46.424]  Here's Rush Limbaugh.
[00:27:47.748 --> 00:27:55.092]  You're gonna get shot in the process, and you can't immediately discount this.
[00:27:56.073 --> 00:28:09.741]  The left is this insane, they are this crazy, and if that's exactly what the guy's trying to do, then he's hit a home run because right there on Fox News, the shooter is an admitted white nationalist who hates immigrants.
[00:28:16.716 --> 00:28:21.359]  You try to absorb all of this, try to keep some kind of an even keel about it.
[00:28:21.379 --> 00:28:25.981]  Alright, we're going to come back with a full clip on the other side where he clearly says this is going to be a false flag.
[00:28:26.501 --> 00:28:28.302]  A leftist that wants to demonize conservatives.
[00:28:28.742 --> 00:28:29.803]  So he goes out and does this.
[00:28:29.923 --> 00:28:32.344]  Oh, like Jesse Smollett, but to the next level.
[00:28:32.364 --> 00:28:40.208]  See, the reason I don't know about false flags is I was into comic books and pulp fiction sort of reading when I was about four.
[00:28:40.749 --> 00:28:42.810]  And I was a really good reader by about seven or eight.
[00:28:43.621 --> 00:28:46.725]  And then I started reading military war books and it was over.
[00:28:47.506 --> 00:28:50.029]  So I'd read thousands by college.
[00:28:50.530 --> 00:28:51.411]  Maybe a thousand books.
[00:28:52.212 --> 00:28:59.541]  And so then I would go to college and hear this whole fake history, because I had like a PhD level education in history, and they would say, oh false flags don't exist.
[00:28:59.561 --> 00:29:00.803]  I'm like, the hell they don't.
[00:29:03.140 --> 00:29:04.401]  Twitter censorship.
[00:29:04.742 --> 00:29:08.426]  The three strikes that took down Alex Jones.
[00:29:09.227 --> 00:29:09.807]  Strike one.
[00:29:10.368 --> 00:29:11.469]  Child abuse.
[00:29:11.509 --> 00:29:16.795]  There was a video that was uploaded that showed a child being violently thrown to the ground and crying.
[00:29:17.035 --> 00:29:21.600]  The video in question is a viral meme with over a hundred thousand retweets.
[00:29:22.020 --> 00:29:28.101]  The meme showed a child bullying an adult who was eventually pushed to the ground and started crying like a victim.
[00:29:28.461 --> 00:29:34.902]  The reason this video went viral in 2018 was because it reflected the strategy of the new American left.
[00:29:35.402 --> 00:29:39.263]  Bully your opponents and then cry foul when they try to fight back.
[00:29:39.763 --> 00:29:51.085]  Forbes originally claimed that the man in the video was Alex Jones himself and somehow InfoWars is to blame for a video that remained on Twitter for months after the fact.
[00:29:51.305 --> 00:29:51.925]  Strike two.
[00:29:52.666 --> 00:29:55.248]  Inciting violence.
[00:29:55.348 --> 00:29:59.311]  The second one was a video that we viewed as incitement of violence.
[00:29:59.791 --> 00:30:03.194]  The original video was a message directed towards President Trump.
[00:30:03.434 --> 00:30:09.078]  This is an emergency message to President Trump, to Congress, and to anyone that supports free speech in this country.
[00:30:09.138 --> 00:30:10.199]  Twitter ignores this.
[00:30:11.039 --> 00:30:17.102]  They selected a short segment and deceitfully acted as if Alex Jones was inciting violence against the media.
[00:30:17.182 --> 00:30:20.144]  But now it's time to act on the enemy before they do a false flag.
[00:30:20.244 --> 00:30:25.846]  I know the Justice Department's crippled a bunch of followers and cowards, but there's groups, there's grand juries, there's... You call for it.
[00:30:25.866 --> 00:30:32.090]  It's time politically, economically, and judiciously, and legally, and criminally, to move against these people.
[00:30:32.210 --> 00:30:33.870]  It's got to be done now.
[00:30:34.011 --> 00:30:38.833]  Get together the people you know aren't traitors and aren't cowards and aren't hedging their frickin' bets like all these other a**holes.
[00:30:39.493 --> 00:30:40.593]  And let's go, let's do it.
[00:30:40.753 --> 00:30:42.194]  And then there's a bunch of other stuff.
[00:30:43.334 --> 00:30:49.975]  The other stuff that Twitter decided to ignore made it clear that the statement was being made to President Trump.
[00:30:50.375 --> 00:30:51.276]  Because they're coming.
[00:30:52.256 --> 00:30:55.076]  Now in your wisdom, you may be playing possum and waiting for them to come in.
[00:30:55.496 --> 00:31:00.037]  Alex Jones was encouraging the president to take action against internet censorship.
[00:31:00.757 --> 00:31:08.199]  And after omitting this fact, they skipped forward to Alex Jones reminding Americans of the importance of their Second Amendment rights.
[00:31:08.499 --> 00:31:11.302]  People need to have their battle rifles and everything ready, their bedsides.
[00:31:11.502 --> 00:31:12.243]  You gotta be ready.
[00:31:12.363 --> 00:31:14.685]  The media is so disciplined in their deception.
[00:31:14.765 --> 00:31:18.889]  Antifa attacked all these people at the White House, beat up reporters, beat up women and children.
[00:31:18.909 --> 00:31:19.830]  No coverage.
[00:31:20.250 --> 00:31:22.472]  Twitter does not respect the Second Amendment.
[00:31:23.013 --> 00:31:23.753]  Strike three!
[00:31:24.354 --> 00:31:26.036]  Bullying Oliver Darcy.
[00:31:26.954 --> 00:31:33.622]  So the third strike that we looked at was a verbal altercation that Alex got into with a journalist.
[00:31:33.863 --> 00:31:35.665]  You're a virus to America and freedom.
[00:31:35.805 --> 00:31:39.129]  Smelling like a possum that climbed out of the rear end of a dead cow.
[00:31:39.149 --> 00:31:43.434]  You look like a possum that got caught doing some really, really nasty stuff in my view.
[00:31:43.514 --> 00:31:44.155]  That's enough!
[00:31:44.436 --> 00:31:44.736]  Really?
[00:31:44.816 --> 00:31:45.557]  That's hilarious.
[00:31:45.697 --> 00:31:50.923]  The altercation with Oliver Darcy is the real reason why Alex Jones was deleted from Twitter.
[00:31:51.524 --> 00:32:02.136]  Rather than allowing an open and honest discussion, and possibly resolving our differences peacefully, they choose to silence their opposition and push towards a violent civil war.
[00:32:04.498 --> 00:32:15.486]  Jack himself encouraged everyone to read an article which basically outlined the fact that there's no civility left and that civil war is likely to happen in America.
[00:32:15.966 --> 00:32:22.671]  It says that the article was, why there's no bipartisan way forward at this juncture in our history, one side must win.
[00:32:22.991 --> 00:32:29.336]  If you exacerbate the divisions in society that's so rife right now, that is going to create a civil war situation.
[00:32:29.836 --> 00:32:35.219]  So they're going to be partly responsible for it, as one of the biggest platforms silencing people.
[00:32:35.479 --> 00:32:36.920]  They're only going to drive them underground.
[00:32:36.940 --> 00:32:40.843]  They're only going to make them more angry, more extreme on both sides.
[00:32:41.243 --> 00:32:51.128]  Shame on the mainstream corporate media for not defending the First Amendment, but instead attack-dogging, calling for federal regulators to shut down independent free press working with big tech.
[00:32:51.189 --> 00:32:53.510]  Conspiracy theories is an easy target.
[00:32:53.530 --> 00:32:58.673]  There are some who worry this is a slippery slope where people with different viewpoints could be silenced.
[00:33:06.454 --> 00:33:09.097]  You're listening to The Alex Jones Show.
[00:33:32.060 --> 00:33:32.680]  Los Angeles.
[00:33:32.800 --> 00:33:33.821]  Clone Radio.
[00:33:33.961 --> 00:33:37.883]  We play the songs that sound more like everyone else than anyone else.
[00:33:38.083 --> 00:33:41.345]  Clone.
[00:33:41.385 --> 00:33:42.325]  Hitler took the guns.
[00:33:42.605 --> 00:33:43.626]  Stalin took the guns.
[00:33:43.946 --> 00:33:44.807]  Mao took the guns.
[00:33:44.987 --> 00:33:46.307]  Fidel Castro took the guns.
[00:33:46.507 --> 00:33:50.429]  Hugo Chavez took the guns.
[00:33:50.850 --> 00:33:53.791]  1776 will commence again if you try to take our firearms.
[00:33:55.872 --> 00:33:58.874]  The Republic will rise again when you attempt to take our guns.
[00:34:12.483 --> 00:34:14.064]  The answer to 1984 is 1776.
[00:34:14.405 --> 00:34:20.709]  You're listening to the Alex Jones Show.
[00:34:23.211 --> 00:34:35.440]  You're tuned in to the front line of the resistance, to the strongest resistance point that's civilian on this planet against the globalists and their criminal operations.
[00:34:35.480 --> 00:34:38.763]  And I don't say that from a position of bragging.
[00:34:38.843 --> 00:34:41.745]  I say it from a position of like Colonel Travis at the Alamo.
[00:34:43.075 --> 00:34:44.235]  But nevertheless, it's true.
[00:34:47.356 --> 00:34:47.696]  All right.
[00:34:49.277 --> 00:34:50.657]  Let me get back to this Limbaugh clip.
[00:34:51.497 --> 00:34:55.959]  And the fact that I'll show you in the manifesto, he doesn't use the term false flag.
[00:34:58.119 --> 00:35:08.062]  But this cretin, Brenton Tarrant, says he's doing this to blame groups he's not affiliated with to cause a societal collision.
[00:35:09.983 --> 00:35:13.845]  What did Dick Cheney write in the PNAC document, April 2000?
[00:35:16.226 --> 00:35:17.927]  Published, Project for the American Century.
[00:35:21.249 --> 00:35:22.510]  Rebuilding America's defenses.
[00:35:26.212 --> 00:35:27.253]  He said a lot of true stuff.
[00:35:27.293 --> 00:35:30.314]  He said the Chinese and others are developing race-specific weapons, we better do it.
[00:35:32.075 --> 00:35:34.356]  That means, announce we got them.
[00:35:35.777 --> 00:35:36.418]  As a deterrent.
[00:35:36.518 --> 00:35:38.779]  But then he went on and said, we had a Pearl Harbor event,
[00:35:40.120 --> 00:35:43.283]  So we can take over the Middle East and then clash it with the West.
[00:35:44.845 --> 00:35:47.827]  To have the battle with the Muslims now instead of when there are three billion of them.
[00:35:48.228 --> 00:35:49.389]  Which there'll be in just a few years now.
[00:35:50.350 --> 00:35:55.635]  Now you can say, oh our government's so good then for helping fund the groups and letting them attack us so we'd wake up.
[00:35:57.396 --> 00:35:59.038]  But then instead they bring even more in.
[00:35:59.058 --> 00:36:00.880]  I mean let's just be honest about this.
[00:36:03.092 --> 00:36:09.933]  I've interviewed the former CIA section chiefs and folks on the air that were, know all the top generals that were in the boardrooms when all this went down.
[00:36:10.173 --> 00:36:15.534]  Let's stop pretending that 9-11 wasn't an inside job by criminals in our own government.
[00:36:16.495 --> 00:36:17.735]  Allied with radical Islam.
[00:36:22.276 --> 00:36:29.017]  Telling our military, wink wink, we're letting it happen, so we can then rise up and defeat the Islamic threat.
[00:36:30.506 --> 00:36:39.568]  Before they become too powerful, but then it was a double cross to actually get rid of the non-radical Muslims, and then open Europe's borders and ours, and bring in the really radical Muslims!
[00:36:40.288 --> 00:36:41.388]  A triple cross!
[00:36:44.249 --> 00:36:47.489]  This is what's discussed in real Pentagon boardrooms.
[00:36:47.650 --> 00:36:51.550]  This is what's discussed at Fortune 10 boardrooms, boys and girls.
[00:36:52.791 --> 00:36:54.171]  That's why they want me off the air.
[00:36:54.451 --> 00:36:56.531]  They can't stand this show.
[00:36:57.131 --> 00:36:59.632]  This is highest level what they're doing.
[00:37:02.560 --> 00:37:04.060]  And now look how it's popularized.
[00:37:04.640 --> 00:37:05.801]  We all know about false flags.
[00:37:06.041 --> 00:37:18.424]  Where Rush Limbaugh comes out and says, a lot of people look at the angles, and this guy's saying he was a leftist, and say he's doing this to blunt, he spent a lot of time in Pakistan, looks like he may have been connected to Muslims in Serbia.
[00:37:21.064 --> 00:37:21.964]  It's the perfect event.
[00:37:22.265 --> 00:37:26.365]  If the left got smart, they start staging false flags against themselves.
[00:37:26.385 --> 00:37:27.526]  It's the only card they've got left.
[00:37:27.826 --> 00:37:28.366]  And then it happens.
[00:37:29.465 --> 00:37:29.965]  Right on time.
[00:37:30.265 --> 00:37:32.527]  Am I saying it's that type of false flag?
[00:37:32.947 --> 00:37:33.667]  I don't know.
[00:37:34.367 --> 00:37:40.270]  But he says in his manifesto he's doing it to start a war.
[00:37:41.411 --> 00:37:51.256]  Well, it's listed in Encyclopedia Britannica, and it's listed in Jane's Weapons Quarterly, and it's listed by the Army War College, the Naval War College, and West Point.
[00:37:53.382 --> 00:38:02.905]  And the CIA factbook that Operation Himmler and Gleiwitz launched World War II by the German Army staging military attacks on itself and blaming Poland.
[00:38:03.866 --> 00:38:04.726]  They were real attacks.
[00:38:05.206 --> 00:38:06.506]  Some real people got killed.
[00:38:07.067 --> 00:38:10.168]  But it was blamed on Poland and it launched World War II.
[00:38:10.528 --> 00:38:11.808]  That's a false flag.
[00:38:11.988 --> 00:38:12.889]  There it is, Wikipedia.
[00:38:13.189 --> 00:38:13.989]  Operation Himmler.
[00:38:15.952 --> 00:38:32.919]  Often less known as Operation Conserve or Operation Canned Goods, was a 1939 false flag project planned by Nazi Germany to create an appearance of Polish aggression against Germany, which was subsequently used by the Nazis to justify the invasion of Poland.
[00:38:33.539 --> 00:38:39.241]  This included staging false attacks on themselves using innocent people or concentration camp prisoners.
[00:38:39.622 --> 00:38:43.463]  By the way, this wasn't on Wikipedia until I went and dug it out of the National Archives and put it online.
[00:38:44.043 --> 00:38:49.106]  Operation Himmler was arguably the first act of the Second World War.
[00:38:53.808 --> 00:38:56.929]  Let me see if I got the Nazis right seeing the photo earlier without seeing the names.
[00:38:58.171 --> 00:39:02.795]  You've got Joseph Hubber, Arthur Nobel, Heinrich Himmler.
[00:39:02.815 --> 00:39:03.476]  I got that one right.
[00:39:03.556 --> 00:39:04.336]  Reinhard Heinrich.
[00:39:04.357 --> 00:39:04.937]  I got that right.
[00:39:05.417 --> 00:39:06.278]  And Heinrich Mueller.
[00:39:06.699 --> 00:39:08.580]  I guess Heinrich Mueller looked a lot like Zeb Dietrich.
[00:39:08.600 --> 00:39:09.261]  I got that one wrong.
[00:39:10.642 --> 00:39:12.564]  I'm not bragging, but can the average person look at a...
[00:39:14.022 --> 00:39:16.865]  Second string group of Nazis, one of them first string, I can tell you the name.
[00:39:17.165 --> 00:39:18.326]  I've done my homework.
[00:39:18.646 --> 00:39:20.208]  I can look at World War I leaders.
[00:39:20.628 --> 00:39:24.431]  I can look at the Russian leaders, the Japanese leaders, the Chinese leaders.
[00:39:24.531 --> 00:39:25.572]  I've done my studying.
[00:39:25.873 --> 00:39:27.554]  And how does the CNN respond to that?
[00:39:27.734 --> 00:39:29.296]  They just say, oh, he's crazy.
[00:39:29.556 --> 00:39:31.057]  There's no such thing as false flags.
[00:39:31.257 --> 00:39:33.079]  And I'm not up here bragging that I'm so smart.
[00:39:34.500 --> 00:39:36.062]  I'm saying, you read his manifesto.
[00:39:36.322 --> 00:39:37.083]  I've read it twice.
[00:39:38.925 --> 00:39:40.467]  He says, I'm trying to start a war!
[00:39:41.007 --> 00:39:42.168]  I'm not who I say I am!
[00:39:42.389 --> 00:39:43.550]  He even tells you!
[00:39:43.570 --> 00:39:46.653]  And it's very sophisticated!
[00:39:47.734 --> 00:39:49.716]  So you'd be an idiot if you didn't ask.
[00:39:49.916 --> 00:39:52.258]  Here's Rush Limbaugh, stating the obvious, Friday.
[00:39:54.160 --> 00:39:56.122]  The shooter's objective here was to divide.
[00:39:56.182 --> 00:40:00.246]  I mean, there's... Another thing that happens here when these events happen, you have...
[00:40:02.478 --> 00:40:04.419]  All kinds of speculation that erupts.
[00:40:05.279 --> 00:40:22.806]  And there is an ongoing theory, Mr. Snidley, correct me if I'm wrong about this, there's an ongoing theory that the shooter himself may in fact be a leftist who writes the manifesto and then goes out and performs the deed purposely to smear his political enemies, knowing he's
[00:40:24.881 --> 00:40:32.228]  You're gonna get shot in the process, and you can't immediately discount this.
[00:40:33.209 --> 00:40:46.882]  The left is this insane, they are this crazy, and if that's exactly what the guy's trying to do, then he's hit a home run because right there on Fox News, the shooter is an admitted white nationalist who hates immigrants.
[00:40:53.862 --> 00:41:12.988]  You try to absorb all of this, try to keep some kind of an even keel about it, and then from the manifesto again itself, the shooter says he's not a conservative, not a Christian, and that he identifies as an eco-fascist, which would make him a supporter of the Green New Deal.
[00:41:13.948 --> 00:41:19.370]  He adds that he disagrees with Trump on politics.
[00:41:20.629 --> 00:41:23.871]  And that's Limbaugh reading from Paul Joseph Watson's article on Infowars.com.
[00:41:23.931 --> 00:41:24.311]  I should add.
[00:41:24.811 --> 00:41:25.392]  Word for word.
[00:41:25.472 --> 00:41:25.732]  Fine.
[00:41:26.592 --> 00:41:31.075]  The point is that I'm glad Limbaugh has the courage to point this out.
[00:41:33.656 --> 00:41:42.301]  Because Fox News is saying he's a right-wing white supremacist, but you read his manifesto, he says, I'm a white supremacist, but I'm an eco-fascist.
[00:41:42.782 --> 00:41:43.802]  I love communist China.
[00:41:44.723 --> 00:41:45.503]  Now they do things.
[00:41:47.524 --> 00:41:48.585]  And I'm not against Muslims.
[00:41:49.465 --> 00:41:50.166]  And on and on and on.
[00:41:51.738 --> 00:41:55.079]  But they project it onto all of us and now say Trump's to blame.
[00:41:55.359 --> 00:41:56.959]  He didn't decry the guy enough.
[00:41:57.939 --> 00:41:59.840]  And he didn't decry Charlottesville or white supremacism.
[00:42:00.060 --> 00:42:04.181]  When he did, it's all lies stacked on top of lies.
[00:42:04.241 --> 00:42:10.662]  So, Brenton Tarrant, when we come back, I'll show you where he says he wants a civil war and wants to play us off against each other.
[00:42:10.862 --> 00:42:11.802]  That's a false flag.
[00:42:13.463 --> 00:42:19.464]  When you go do an act to trigger something, when you're trying to get a political aim and when you're doing it against your enemies,
[00:42:20.660 --> 00:42:22.820]  I'll talk about the different types of false flags from my view.
[00:42:23.761 --> 00:42:28.442]  No one's ever really quantified all this, at least in any manual that's not secret.
[00:42:29.282 --> 00:42:39.804]  But I, as just a lay researcher obsessed with reality and history, have really documented this to a sickening level.
[00:42:40.744 --> 00:42:42.144]  And now the public's aware of it.
[00:42:42.164 --> 00:42:44.645]  There's no putting it back in the bottle.
[00:42:44.845 --> 00:42:46.045]  No putting Jeannie back in the bottle now.
[00:42:48.103 --> 00:42:54.388]  And again, regardless of whether he didn't stage it to cause a civil war, he said he did, the media is using it to do exactly what he wanted.
[00:42:54.428 --> 00:42:55.609]  They're in lockstep with him.
[00:42:55.930 --> 00:42:57.311]  Doesn't that tell you something?
[00:42:57.611 --> 00:43:01.014]  The corporate media is in lockstep globally with this dirtbag!
[00:43:03.001 --> 00:43:06.144]  Democrats are pushing for full-term abortions.
[00:43:06.264 --> 00:43:08.185]  The infant would be delivered.
[00:43:08.265 --> 00:43:10.247]  The infant would be kept comfortable.
[00:43:10.627 --> 00:43:15.271]  The infant would be resuscitated, if that's what the mother and the family desired.
[00:43:15.591 --> 00:43:19.414]  And then a discussion would ensue between the physicians and the mothers.
[00:43:19.755 --> 00:43:23.598]  And telling us that the future is too grim for us to think about raising a family.
[00:43:23.818 --> 00:43:28.702]  There's scientific consensus that the lives of children are going to be very difficult.
[00:43:28.722 --> 00:43:31.204]  Is it okay to still have children?
[00:43:31.980 --> 00:43:37.744]  I told you 24 years ago that the globalists have an anti-human, anti-child agenda.
[00:43:38.685 --> 00:43:41.087]  And back then, it was more secretive, only in their white papers.
[00:43:41.147 --> 00:43:42.267]  Now, it's all over the news.
[00:43:43.108 --> 00:43:52.855]  In fact, Alexandria Cortez, or AOC, doesn't just say you shouldn't have children, but that the world's going to end in 12 years.
[00:43:52.935 --> 00:43:59.560]  And, of course, the governor of Virginia, when he's not running around in blackface, well, he's saying they're going to kill babies after they're born.
[00:44:00.902 --> 00:44:06.143]  And Trump tried to get a bill passed to not kill babies after they're born, which is already the law.
[00:44:06.783 --> 00:44:10.144]  And the Democrats in the Senate shot it down.
[00:44:10.504 --> 00:44:14.825]  Senate Democrats just voted against legislation to prevent the killing of newborn infant children.
[00:44:15.285 --> 00:44:22.627]  The Democrat position on abortion is now so extreme that they don't mind executing babies after birth.
[00:44:23.047 --> 00:44:24.288]  This is America.
[00:44:24.328 --> 00:44:25.008]  This is the world.
[00:44:26.890 --> 00:44:30.877]  2019 brought to you by the technocrats, the eugenicists, the globalists.
[00:44:31.118 --> 00:44:34.123]  They call themselves fascists, liberals, communists, socialists.
[00:44:34.203 --> 00:44:34.704]  It's all the same.
[00:44:35.734 --> 00:44:36.675]  Watch my film in-game.
[00:44:36.775 --> 00:44:38.597]  It's free online until they delete it.
[00:44:38.617 --> 00:44:40.138]  I made it 11 years ago.
[00:44:40.559 --> 00:44:42.100]  In-game blueprint for global enslavement.
[00:44:42.681 --> 00:44:59.257]  Now that said, if they can't abort a baby before it's born, or now kill it after it's born, and not fill them full of all these toxic vaccines tainted by design to brain damage them, if they can't fry us with electromagnetic cell phone radiation or GMO, or brainwash us with this toxic culture,
[00:45:00.182 --> 00:45:05.786]  They're going to hit us with people having major mineral and vitamin deficiencies.
[00:45:06.607 --> 00:45:13.472]  And the biggest deficiency in the mainline studies in America and around the world is pure iodine.
[00:45:14.293 --> 00:45:15.093]  In fact, going back in the 20s,
[00:45:16.394 --> 00:45:21.018]  The IQs were 15, 20, 25, 30 points lower.
[00:45:21.078 --> 00:45:25.002]  There was major deformity, major gout, major problems with the thyroid.
[00:45:25.342 --> 00:45:32.168]  And the federal government put a cruddy form of iodine in the salt and IQs went up on average 15 points.
[00:45:32.568 --> 00:45:33.949]  The deformities went way down.
[00:45:34.970 --> 00:45:37.793]  Our environment is lacking iodine.
[00:45:38.735 --> 00:45:45.599]  That's why coastal populations live longer on average, because they do get some seafood that has some iodine, but a lot of that seafood is contaminated.
[00:45:46.240 --> 00:45:52.003]  And of course, in the olden days, until just like a hundred years ago, people ground up bones and put it in their bread.
[00:45:52.184 --> 00:45:58.227]  Fee-fi-fo-fum, I smell the blood of an Englishman, be they alive or be they dead, I'll grind their bones to make my bread.
[00:45:59.608 --> 00:46:03.491]  But the good news is, for your children, for adults, for everybody,
[00:46:04.372 --> 00:46:12.616]  We have the pure deep earth crystal iodine in original X2 that nobody else has and nobody else has brought to market.
[00:46:12.756 --> 00:46:18.139]  Now I brought out X3 because some scientists said you need all three types of iodine and some folks like it better.
[00:46:18.959 --> 00:46:22.281]  But I was able to secure with the original manufacturer
[00:46:22.981 --> 00:46:47.783]  A better deal by breaking my deal with them and playing guts ball where it's only been sold out for a couple months and we got the new deal done just about a month ago and they are manufacturing it now so people get on the waiting list in about two weeks we'll be shipping x2 original all deep earth crystal pure atomic iodine directly to your door
[00:46:48.684 --> 00:46:49.485]  Across the world.
[00:46:49.925 --> 00:46:50.745]  X2's back.
[00:46:51.086 --> 00:46:52.086]  It'll be here in two weeks.
[00:46:52.987 --> 00:46:56.189]  This is a blessing, so get yours at InfoWarsTore.com today.
[00:46:56.249 --> 00:47:00.391]  Again, thank you for your support, but support your own body with the purest, best iodine out there.
[00:47:00.772 --> 00:47:02.172]  X2 at InfoWarsTore.com.
[00:47:06.495 --> 00:47:09.057]  You're listening to the Alex Jones Show.
[00:47:24.244 --> 00:47:29.049]  Keep your eyes on the road and your hands upon the wheel.
[00:47:34.235 --> 00:47:40.382]  Monday through Friday.
[00:47:46.189 --> 00:47:46.990]  I'm here 11 a.m.
[00:47:47.010 --> 00:47:47.590]  to 3 p.m.
[00:47:47.610 --> 00:47:47.950]  Central.
[00:47:49.431 --> 00:47:51.232]  InfoWars.com, NewsWars.com.
[00:47:51.252 --> 00:47:54.734]  The dreaded most banned, most lied about, most demonized sites in the world.
[00:47:55.315 --> 00:48:06.122]  And then... Don't forget... We've got... The Sunday Transmission, which you are right smack dab in the middle of right now.
[00:48:08.923 --> 00:48:13.907]  By the way, I haven't been harping on the tragic shooting in Christchurch, New Zealand.
[00:48:14.893 --> 00:48:17.295]  At the mosque, for lack of news.
[00:48:18.096 --> 00:48:20.278]  Oh, we've got human-animal clones mainstream.
[00:48:20.578 --> 00:48:22.900]  We've got CRISPR-edited humans rolling out.
[00:48:23.500 --> 00:48:25.702]  Suddenly it's not just China, there's edited humans.
[00:48:26.142 --> 00:48:27.083]  Oh, for a long time!
[00:48:27.163 --> 00:48:28.184]  See, it's just all coming out.
[00:48:28.845 --> 00:48:29.946]  Like I told you 20 years ago.
[00:48:31.046 --> 00:48:35.828]  I mean, they had, like I said, the 1950s, virtual reality systems, everything.
[00:48:36.648 --> 00:48:37.908]  There's a breakaway civilization.
[00:48:37.948 --> 00:48:39.129]  We're going to be talking about that next hour.
[00:48:39.669 --> 00:48:44.410]  The Democrats are moving AOC towards the airlock to blow her out the door, which is unfortunate.
[00:48:44.450 --> 00:48:48.911]  We'd like her to stay around as long as possible, just for the horrific entertainment value itself.
[00:48:49.712 --> 00:48:52.172]  Beto is showing what an empty shirt he is.
[00:48:53.433 --> 00:48:54.413]  Empty suit as well.
[00:48:55.333 --> 00:48:57.094]  We've got a big stack of news I want to get to.
[00:48:58.305 --> 00:49:02.908]  Where thematically, no one's making this point, but thematically you just see it in the news.
[00:49:03.428 --> 00:49:06.470]  That the Democrats have weaponized the youth of this country, that's coming up.
[00:49:07.651 --> 00:49:11.073]  And of course the big enchilada I'm gonna cover at the start of the next hour.
[00:49:12.614 --> 00:49:22.160]  And that's the Achilles heel of these quote, drag queen events being held from Germany to England to the United States to Canada.
[00:49:22.581 --> 00:49:26.043]  All choreographed exactly the same, run by the same group.
[00:49:27.526 --> 00:49:28.686]  And promoted by mainstream media.
[00:49:30.607 --> 00:49:31.927]  All you gotta do is go.
[00:49:33.327 --> 00:49:36.668]  And all you gotta do is pick out the obvious creepoids, including those involved.
[00:49:37.328 --> 00:49:38.969]  And all you gotta do is go get their license plate.
[00:49:40.569 --> 00:49:45.510]  Or, if you've got the proper accreditation in law enforcement or private detectives, follow them home, even with their own foot.
[00:49:46.251 --> 00:49:47.991]  People are like, don't tell them they're getting their plate numbers.
[00:49:48.711 --> 00:49:49.691]  We're not stupid.
[00:49:50.232 --> 00:49:50.872]  I want them to know.
[00:49:50.892 --> 00:49:51.572]  I want them to stop it.
[00:49:53.052 --> 00:49:56.515]  The point is, is that how do pedophiles come after your kids?
[00:49:56.696 --> 00:49:59.398]  They dress up like women in disguises.
[00:50:00.399 --> 00:50:05.404]  My God, it's 101 pedos dress up like clowns or other things, so their identity's not known.
[00:50:05.804 --> 00:50:08.307]  This is out in the open!
[00:50:11.870 --> 00:50:13.172]  And now the busts are beginning.
[00:50:13.572 --> 00:50:16.435]  And I just, I'm not sure who's involved in this, but...
[00:50:18.953 --> 00:50:24.494]  Let's just say this, when you buy products at Infowarstore.com, you're not just financing a radio show or a TV show.
[00:50:27.469 --> 00:50:29.971]  I'm weaponized, and everybody knows that.
