[00:00:04.623 --> 00:00:04.745]  Okay.
[01:03:23.880 --> 01:03:24.600]  Okay, whatever.
[01:03:26.381 --> 01:03:32.923]  But then don't tell me that the border is wide open and that you can't deal with it and stop it.
[01:03:34.195 --> 01:03:47.080]  So only a national emergency declared by the President can circumvent the leftist judges and Congress that won't pass the right laws, where all these people, anybody gets asylum, and anybody gets all these court hearings.
[01:03:47.300 --> 01:03:48.500]  You don't get that in Mexico.
[01:03:48.760 --> 01:03:49.861]  You don't get that anywhere else.
[01:03:54.062 --> 01:03:55.963]  Time I flew into Canada, they were going to throw me out.
[01:03:56.043 --> 01:03:57.483]  I couldn't declare asylum there.
[01:03:58.244 --> 01:03:59.164]  I was there to cover Bilderberg.
[01:04:00.144 --> 01:04:01.725]  Once it blew up in the news, they had to let me in.
[01:04:03.251 --> 01:04:05.432]  But that was back when we supposedly had freedom in the West.
[01:04:05.492 --> 01:04:06.412]  It was embarrassing.
[01:04:06.653 --> 01:04:07.753]  They were doing that to a journalist.
[01:04:08.974 --> 01:04:22.160]  Now it's all out in the open, so... I'm gonna give the number out specifically and only... for police, military, ICE.
[01:04:23.817 --> 01:04:31.425]  Or anyone in, uh, contractors in that chain of the crisis that Europe was put into, that we put into.
[01:04:31.845 --> 01:04:33.407]  And I'll give the number out, we start the next segment.
[01:04:33.467 --> 01:04:37.030]  And I'm not gonna make you hold more than five minutes.
[01:04:38.029 --> 01:04:45.914]  But that means I'm going to have to move quickly to your calls, because I know people are busy, especially if they're on duty or whatever, but we need the intel to get your take on Trump.
[01:04:46.274 --> 01:04:47.335]  This is what Trump needs to do.
[01:04:47.435 --> 01:04:48.476]  I 100% back it.
[01:04:49.196 --> 01:04:55.060]  But there's going to be fireworks from the traitors who instituted this collapse, who are going to try to stop the president doing the right thing.
[01:04:55.440 --> 01:04:56.441]  But I liked Trump before.
[01:04:56.501 --> 01:04:57.622]  I really like Trump now.
[01:04:58.222 --> 01:04:59.463]  Yeah, folks, it's martial law.
[01:04:59.843 --> 01:05:01.424]  We're already under anarchy anyways.
[01:05:02.045 --> 01:05:02.405]  Stay with us.
[01:05:06.049 --> 01:05:15.855]  This is next level, breaking ground, history book level, science fiction dystopia, Tyranny on Steroids.
[01:05:33.186 --> 01:05:34.107]  Bing, bing, bong, bong.
[01:05:34.167 --> 01:05:44.854]  Just take the red pill, people!
[01:05:44.934 --> 01:05:45.315]  InfoWars.
[01:05:45.335 --> 01:05:47.376]  The most banned network in the world.
[01:06:06.420 --> 01:06:16.469]  They're intentionally leaving the borders open in Europe, bringing in mass refugees, among them are going to be jihadists, who are setting up a future Tet Offensive, Tet-style offensive, in Europe.
[01:06:16.649 --> 01:06:18.190]  And the same thing's being done to this country.
[01:06:18.671 --> 01:06:29.080]  On her way to work one morning, down the path along the lake, a tender-hearted woman saw a poor, half-frozen snake.
[01:06:30.791 --> 01:06:35.212]  His pretty colored skin had been all frosted with the dew.
[01:06:35.732 --> 01:06:36.812]  Oh well, she cried.
[01:06:37.292 --> 01:06:38.073]  I'll take you in.
[01:06:38.513 --> 01:06:39.633]  And I'll take care of you.
[01:06:40.753 --> 01:06:42.233]  Take me in, oh tender woman.
[01:06:42.794 --> 01:06:44.214]  Take me in for heaven's sake.
[01:06:44.714 --> 01:06:46.274]  Take me in, oh tender woman.
[01:06:47.335 --> 01:06:49.955]  Sighed the vicious snake.
[01:06:51.936 --> 01:06:54.036]  Take me in, oh tender woman.
[01:06:54.476 --> 01:06:55.916]  Take me in for heaven's sake.
[01:06:56.757 --> 01:06:58.237]  Take me in, oh tender woman.
[01:06:59.275 --> 01:07:02.058]  Beside the vicious snake.
[01:07:03.319 --> 01:07:05.782]  Now she clutched him to her bosom.
[01:07:06.263 --> 01:07:08.125]  You're so beautiful, she cried.
[01:07:08.926 --> 01:07:13.210]  But if I hadn't brought you in, by now you might have died.
[01:07:14.306 --> 01:07:19.453]  She stroked his pretty skin, and then she kissed and held him tight.
[01:07:20.414 --> 01:07:27.544]  But instead of saying thank you, that snake gave her a vicious bite.
[01:07:28.485 --> 01:07:30.407]  I saved you, cried the woman.
[01:07:31.148 --> 01:07:32.309]  And you've bit me!
[01:07:32.730 --> 01:07:33.750]  Heavens, why?
[01:07:34.751 --> 01:07:39.275]  You know your bite is poisonous, and now I'm going to die!
[01:07:40.256 --> 01:07:44.379]  Oh, shut up, silly woman, said the reptile with a grin.
[01:07:45.200 --> 01:07:50.464]  You knew damn well I was a snake before you took me in!
[01:07:54.067 --> 01:07:59.131]  From the front lines of the Information War, it's Alex Jones.
[01:08:06.387 --> 01:08:08.469]  Oh, we live in interesting times, my friends.
[01:08:09.410 --> 01:08:10.050]  Friday, May 17, 2019.
[01:08:10.190 --> 01:08:23.201]  I'm coming to you from what's left of the great state of Texas under California reject invasion, illegal alien mass overthrow.
[01:08:24.304 --> 01:08:26.845]  Just globalism on fire.
[01:08:27.645 --> 01:08:31.866]  Shantytown cities down almost every road I drive in any direction.
[01:08:31.926 --> 01:08:34.607]  Human feces spilling off the curbs.
[01:08:35.027 --> 01:08:37.068]  And I can travel to any city and it's the same.
[01:08:38.548 --> 01:08:40.369]  The attempt to destroy our republic.
[01:08:41.289 --> 01:08:45.970]  The UN using weaponized third world populations against us.
[01:08:46.851 --> 01:08:50.692]  And you've got this bizarre response by Ann Coulter.
[01:08:52.386 --> 01:09:02.135]  Well, I'd love to get back on the show, and I don't think she's a bad person, but she's always like, oh, Trump, 3D chess, we've got double the number of illegals coming in, on average, sometimes triple.
[01:09:02.916 --> 01:09:03.817]  Yeah, this is the U.N.
[01:09:03.857 --> 01:09:04.297]  assault.
[01:09:04.898 --> 01:09:07.480]  They just did it to Europe, they're doing it to us, they're running it.
[01:09:08.061 --> 01:09:16.429]  Why don't you talk about George Soros and how he gets the State Department money, and how that needs to be stopped, and how they give $1,000 per leg of the trip to get here.
[01:09:17.765 --> 01:09:24.667]  Or why don't you talk about people in Congress that are blocking Trump who wanted $12 billion instead of $1,300,000,000 to try to stop this?
[01:09:25.827 --> 01:09:28.768]  Again, yes you see the headlines.
[01:09:28.788 --> 01:09:31.709]  It's on DrudgeReport.com right now.
[01:09:32.569 --> 01:09:43.093]  Trump to release 200 plus thousand people onto the streets of the United States.
[01:09:43.113 --> 01:09:43.093]  225,000.
[01:09:43.133 --> 01:09:44.013]  Just to dump them off at shelters?
[01:09:48.916 --> 01:09:52.379]  Well, what do you think happens when there's a hurricane where the government can't run or fix everything?
[01:09:52.780 --> 01:09:56.403]  Under law, he can't throw them back over the other side of the border.
[01:09:57.264 --> 01:10:05.853]  Once they step foot here, they get screened for medical issues and then released.
[01:10:05.933 --> 01:10:07.514]  But they don't even have personnel for that now.
[01:10:08.055 --> 01:10:11.799]  So they have record numbers of Border Patrol contracting diseases.
[01:10:13.035 --> 01:10:14.376]  TB, you name it.
[01:10:14.996 --> 01:10:17.218]  Our kids in the border states are getting record numbers.
[01:10:17.838 --> 01:10:20.460]  They admit all the major measles outbreaks are from illegals.
[01:10:20.820 --> 01:10:22.861]  But the answer is, tell citizens we're bad.
[01:10:24.622 --> 01:10:35.389]  And so Trump, as Eisenhower did, and as George Herbert Walker did, and they had previous emergencies before that, is set to declare a national emergency.
[01:10:35.429 --> 01:10:38.471]  And not a national emergency where he frees up some funds
[01:10:40.441 --> 01:10:46.602]  No, a real commander-in-chief, defend the border, Constitution, it's in the Constitution.
[01:10:47.222 --> 01:10:52.284]  He can use some of the acts that have been invoked before, because those are frameworks, but it's in the Constitution.
[01:10:52.304 --> 01:10:53.584]  The President protects the border.
[01:10:53.944 --> 01:10:54.704]  It's his job.
[01:10:56.044 --> 01:10:58.145]  And if he doesn't do it, then he's in dereliction of duty.
[01:10:58.185 --> 01:11:02.926]  So Ann Coulter's right that if Trump doesn't call up the military,
[01:11:03.914 --> 01:11:12.816]  And start actually going after the people that are organizing this, the coyotes, the Democrats that make the money off smuggling, the immigration lawyers that are controlling all of this.
[01:11:14.517 --> 01:11:15.777]  Then he's aiding and abetting.
[01:11:16.337 --> 01:11:19.218]  I feel sorry for the third world populations pouring in.
[01:11:19.478 --> 01:11:21.098]  But most of them are military-aged men.
[01:11:21.638 --> 01:11:27.700]  And Mexico itself has collapsed into martial law and into anarchy in most areas.
[01:11:28.240 --> 01:11:29.840]  Because of the underlying anarchy.
[01:11:30.981 --> 01:11:32.501]  And so I don't like martial law.
[01:11:33.482 --> 01:11:39.947]  But when you've already been put into a state of anarchy, only a true civil emergency has any chance of fixing it.
[01:11:39.967 --> 01:11:58.403]  Because by the very definitions, and this is for the general public, this is historical fact, anarchy is the absence of law or order or civil systems or jails or municipal governments or state governments or a system of government.
[01:12:00.051 --> 01:12:00.652]  It's Road Warrior.
[01:12:00.953 --> 01:12:01.714]  It's Somalia.
[01:12:01.854 --> 01:12:02.495]  It's Hell on Earth.
[01:12:03.176 --> 01:12:03.477]  Okay?
[01:12:05.680 --> 01:12:08.765]  Then you've got martial law.
[01:12:09.026 --> 01:12:11.089]  Martial law is associated with third world countries.
[01:12:11.390 --> 01:12:12.571]  It's associated with failure.
[01:12:14.383 --> 01:12:23.188]  It's associated with authoritarianism, because the Clintons wanted to have martial law, we learned, for gun confiscation, which Kamala Harris and others have said, we'll have a national emergency.
[01:12:23.208 --> 01:12:25.650]  Remember she threatened Trump when he wanted a national emergency?
[01:12:25.670 --> 01:12:28.832]  She said, we'll have one, she's a prosecutor, to take the guns.
[01:12:29.212 --> 01:12:31.373]  That's the martial law we don't want.
[01:12:33.334 --> 01:12:42.060]  And we don't want the martial law of having to put 200,000 troops on the border, or having to ignore the federal judges and the systems and to just helicopter these people back.
[01:12:42.944 --> 01:12:43.464]  But you know what?
[01:12:43.884 --> 01:12:57.710]  When we're already brought here of anarchy, and we've already got hundreds of thousands a month pouring across, and diseases, and Democrats caught child trafficking, and the breakdown of civilization and society, it's not the right, it's the duty.
[01:12:58.351 --> 01:13:02.913]  And I politically use the term martial law because we're going to be honest with people.
[01:13:04.033 --> 01:13:05.414]  This is a form of martial law.
[01:13:06.175 --> 01:13:07.997]  That Trump is preparing to answer to.
[01:13:08.738 --> 01:13:25.738]  All martial law means is, in absence of normal, regular law, because it's failed, because the government's collapsed, then martial law, meaning martial, meaning the martial of the band, meaning military.
[01:13:27.904 --> 01:13:29.565]  And so that's where we are in this country.
[01:13:30.165 --> 01:13:41.212]  With Antifa wanting their violent overthrow, and with the universities saying no free speech, and big tech involved in information warfare against the people, and 15 million military-age men the last six years in Europe.
[01:13:41.352 --> 01:13:43.153]  Europe collapsing.
[01:13:43.174 --> 01:13:46.115]  80% reduction in tourism.
[01:13:47.616 --> 01:13:49.457]  Tent cities and feces everywhere.
[01:13:50.178 --> 01:13:51.359]  Citizens being attacked.
[01:13:52.419 --> 01:13:53.120]  Lawlessness.
[01:13:54.175 --> 01:14:01.019]  This is the leftist takedown plan to destroy, to bring down the existing order and then build an authoritarianism on top of it.
[01:14:01.980 --> 01:14:13.147]  So to stop them from creating real authoritarian martial law that Soros and other documents have shown they wanted, Trump has to declare historic civil emergency that is a little
[01:14:14.042 --> 01:14:14.923]  We're good to go.
[01:14:36.960 --> 01:14:40.621]  And Cory Booker admits, oh, don't bring the illegal aliens to our cities.
[01:14:41.201 --> 01:14:44.542]  It's, quote, dangerous, quote, makes us less safe.
[01:14:46.562 --> 01:14:51.663]  And so now Trump's going to bust these people to Democrat cities and see how you like it.
[01:14:51.763 --> 01:14:53.304]  And they're like, no, no, no.
[01:14:53.684 --> 01:14:55.444]  That's to turn your cities blue.
[01:14:56.224 --> 01:14:57.464]  That's our new voting bloc.
[01:14:57.505 --> 01:14:58.365]  You don't bring them here.
[01:14:58.785 --> 01:14:59.905]  Oh, yes, we do.
[01:15:00.425 --> 01:15:04.186]  Until the civil emergency has been declared.
[01:15:06.658 --> 01:15:10.778]  It's happening, President Trump plans to invoke the Insurrection Act to remove illegal aliens from...
[01:15:12.239 --> 01:15:13.000]  The United States.
[01:15:13.020 --> 01:15:16.242]  We're going to take your phone calls for military, law enforcement, ICE, you name it.
[01:15:16.262 --> 01:15:17.322]  We'll go right to you quickly.
[01:15:17.342 --> 01:15:18.223]  Just have your point.
[01:15:18.303 --> 01:15:25.908]  We'll move to the next person.
[01:15:25.928 --> 01:15:26.848]  877-789-ALEX.
[01:15:26.868 --> 01:15:27.068]  877-789-2539.
[01:15:27.088 --> 01:15:27.349]  877-789-2539.
[01:15:27.989 --> 01:15:28.770]  What do you make of this?
[01:15:28.810 --> 01:15:33.933]  We'll do the first few rounds for just law enforcement and military and ICE and people on the border.
[01:15:34.373 --> 01:15:35.514]  And then we'll open it up in general.
[01:15:35.834 --> 01:15:36.574]  Folks that disagree.
[01:15:37.816 --> 01:15:38.356]  How many more?
[01:15:38.436 --> 01:15:39.057]  100 million?
[01:15:39.417 --> 01:15:39.737]  200 million?
[01:15:39.957 --> 01:15:42.859]  The UN wants 600 million to be brought into the United States.
[01:15:42.879 --> 01:15:43.659]  That's an official number.
[01:15:43.679 --> 01:15:46.480]  Do you have any idea what you're talking about?
[01:15:47.061 --> 01:15:50.483]  Why is everybody fleeing the third world to just bring it here?
[01:15:50.503 --> 01:15:50.763]  877-789-2539.
[01:15:51.263 --> 01:15:56.306]  I'm Alex Jones, InfoWars.com, NewsWars.com.
[01:15:56.686 --> 01:16:01.328]  We're just loyal, common sense Americans standing against globalist tyranny and winning.
[01:16:11.790 --> 01:16:19.254]  Larry C. Johnson, without going through your whole bio, distinguished CIA, counterterrorism expert, run major operations, you're a respected guy and a patriot.
[01:16:19.434 --> 01:16:25.318]  What would you call this period we're in and now that the deep state or criminal elements of it have failed, where we're going here?
[01:16:25.558 --> 01:16:30.721]  The intelligence community and the law enforcement community have been weaponized against the domestic
[01:16:32.622 --> 01:16:34.063]  It's that simple.
[01:16:34.403 --> 01:16:44.431]  We've really never experienced in our history where these tools of government were turned on the opposing political party in such an intense way.
[01:16:44.571 --> 01:16:49.675]  You know, people will disparage Trump for calling it a coup, but I don't know what else you can call it.
[01:16:50.115 --> 01:17:00.981]  This is exactly a failed coup attempt, and people like Jim Clapper, John Brennan, Jim Comey, and Loretta Lynch, Susan Rice, they were all involved, all implicated.
[01:17:01.201 --> 01:17:10.506]  And they're trying to pretend now that they were just looking for the bad deeds of Russians who just happened to stumble across all these Trump people, which is just a lie.
[01:17:10.606 --> 01:17:15.349]  The other point, though, I think you correctly know, is this didn't just start with Donald Trump.
[01:17:15.429 --> 01:17:15.829]  It started
[01:17:16.349 --> 01:17:19.170]  You yourself have experienced this persecution.
[01:17:19.590 --> 01:17:23.491]  We saw that James Rosen of Fox News was being spied upon.
[01:17:23.871 --> 01:17:25.892]  Other journalists were being spied upon.
[01:17:26.232 --> 01:17:37.275]  So this is something that the Obama administration started doing early on, and then it just, they got so used to doing it and getting away with it, it just escalated and expanded dramatically.
[01:17:37.635 --> 01:17:37.895]  Then when
[01:17:39.035 --> 01:17:45.261]  You know, it went through phases with Trump, because in the initial phase of the Trump campaign, nobody thought he was going to win.
[01:17:45.401 --> 01:17:51.867]  And then, when it looked like Trump was going to get the nomination, it entered another phase, even more intense.
[01:17:52.407 --> 01:17:53.729]  And this starts about March of 2016.
[01:17:56.087 --> 01:18:05.252]  And you can see, that's when Perkins Coie hires Fusion GPS, and Christopher Steele is brought on to do the dossier.
[01:18:05.593 --> 01:18:09.855]  That's the time period they start going intensively after Papadopoulos.
[01:18:09.915 --> 01:18:12.677]  That's the time frame when they start going after Carter Page.
[01:18:12.797 --> 01:18:15.358]  So this is sort of a natural progression.
[01:18:15.458 --> 01:18:18.440]  And then phase three comes when Trump stuns them.
[01:18:18.480 --> 01:18:19.701]  Because I know for a fact
[01:18:19.721 --> 01:18:27.306]  ...from a friend who was present in some conversations between Clapper and Brennan, that they genuinely did not believe that Trump would win.
[01:18:27.446 --> 01:18:30.949]  And they were even counseled by the FBI to don't be so certain of that.
[01:18:31.069 --> 01:18:40.416]  So what they counted on was they could justify their actions as a counterintelligence investigation because they had, quote, intelligence that was leading them to do this.
[01:18:40.556 --> 01:18:47.621]  But what they didn't admit to is that that intelligence was actually produced in response to requests from the Clinton campaign.
[01:18:48.041 --> 01:18:48.201]  Yes.
[01:19:05.408 --> 01:19:07.569]  Such a dishonest display.
[01:19:08.149 --> 01:19:17.892]  I mean, deliberate dishonesty on the part of media types, particularly at MSNBC and at CNN, but it's really going throughout the media.
[01:19:18.313 --> 01:19:21.454]  No one's actually trying to be honest about covering the stories.
[01:19:21.494 --> 01:19:23.494]  Now, the saving grace is this.
[01:19:24.155 --> 01:19:30.977]  Talk radio, like your show and like Rush Limbaugh's show, if you compare Rush Limbaugh's show to all the major media,
[01:19:31.741 --> 01:19:40.583]  As many people listen to Rush Limbaugh as watch ABC, CBS, NBC, CNN, MSNBC, and Fox News on any given night.
[01:19:40.723 --> 01:19:41.423]  Think about that.
[01:19:41.763 --> 01:19:46.265]  Your show and other shows, it gets out there and it counters the argument.
[01:19:46.405 --> 01:19:47.405]  They can't control it.
[01:19:47.425 --> 01:19:48.685]  They want to try to control it.
[01:19:49.025 --> 01:19:55.727]  The way they try to control it is by destroying you, by destroying your reputation, and by trying to characterize you as a complete crank.
[01:20:05.805 --> 01:20:12.011]  You're listening to The Alex Jones Show.
[01:20:19.719 --> 01:20:23.442]  You're listening to the antidote for fake news.
[01:20:24.003 --> 01:20:25.945]  It's Alex Jones.
[01:20:27.521 --> 01:20:30.303]  Alright, we've already got a bunch of calls rolling in.
[01:20:31.084 --> 01:20:37.928]  Lynn and Jason and Tom and Mike, police officers, active duty military, border patrol, you name it.
[01:20:38.689 --> 01:20:43.292]  We'll be taking your calls throughout the broadcast and I'm gonna go to people as quickly as possible.
[01:20:43.833 --> 01:20:44.753]  Here's some of the headlines.
[01:20:46.485 --> 01:20:55.854]  Report shows almost half of all federal crimes committed by non-citizens in 2008, illegal aliens and others are four times more likely to commit crimes.
[01:20:56.575 --> 01:21:05.683]  That doesn't mean they're all criminals, but there is a good percentage of people that come here fleeing justice to commit more crimes under aliases, like a lot of U.S.
[01:21:05.723 --> 01:21:07.405]  criminals famously run to Mexico.
[01:21:08.965 --> 01:21:09.625]  It's happening.
[01:21:10.226 --> 01:21:12.507]  President Trump plans to invoke Insurrection Act.
[01:21:12.587 --> 01:21:15.889]  That is full Commander-in-Chief defending the border.
[01:21:16.310 --> 01:21:17.811]  The real national emergency.
[01:21:18.331 --> 01:21:20.412]  And there's all these Democrats saying, oh we can block that.
[01:21:20.452 --> 01:21:21.093]  No you can't.
[01:21:21.633 --> 01:21:23.254]  Only impeachment can block that.
[01:21:24.495 --> 01:21:27.157]  Now there may be some idiots out there that follow orders of federal judges.
[01:21:28.038 --> 01:21:32.401]  No, not on the border, not in a crisis, not with disease and crime pouring over.
[01:21:32.661 --> 01:21:35.343]  That is 100% executive branch died in the wall.
[01:21:35.803 --> 01:21:41.366]  And when it gets to the Supreme Court, it'll be found to be constitutional, just like his banning people from seven countries.
[01:21:42.027 --> 01:21:44.889]  But all the other courts ruled against him in virtue signaling.
[01:21:45.469 --> 01:21:47.170]  A five-year-old could read the Constitution.
[01:21:47.450 --> 01:21:50.892]  The president can ban anybody he wants from whole countries if he wants.
[01:21:51.333 --> 01:21:53.874]  That's what the presidency's about, is the damn border.
[01:21:54.555 --> 01:21:55.876]  So, there you go.
[01:21:56.823 --> 01:21:57.383]  But it's happening.
[01:21:57.864 --> 01:21:59.505]  They're the ones that have created anarchy.
[01:21:59.545 --> 01:22:00.706]  There's already no law.
[01:22:01.686 --> 01:22:04.168]  And so the President's like, OK, Congress won't act.
[01:22:05.649 --> 01:22:06.389]  Courts won't act.
[01:22:07.230 --> 01:22:08.090]  Everything's overwhelmed.
[01:22:08.110 --> 01:22:10.452]  The Border Patrol's begging for help, saying SOS.
[01:22:11.132 --> 01:22:12.673]  OK, civil emergency.
[01:22:13.194 --> 01:22:19.418]  We're going to read, next segment after I take calls, or in between calls, the actual federal law on that.
[01:22:19.438 --> 01:22:20.178]  10 U.S.
[01:22:20.218 --> 01:22:25.442]  Code Title 252, Use of Militia and Armed Forces to Enforce Federal Authority.
[01:22:26.527 --> 01:22:29.489]  During Civil War, during insurrection, during invasion.
[01:22:31.010 --> 01:22:34.813]  We haven't been here since the Civil War, ladies and gentlemen.
[01:22:35.853 --> 01:22:39.076]  We haven't been to the use of something like this at this level.
[01:22:39.656 --> 01:22:40.477]  Eisenhower did it.
[01:22:41.637 --> 01:22:41.998]  H.W.
[01:22:42.018 --> 01:22:44.199]  did it some, but nothing like this.
[01:22:44.339 --> 01:22:49.563]  And it's completely warranted textbook case of when you would do this, in my view.
[01:22:50.959 --> 01:22:52.380]  Okay, let's go to Jason in Texas.
[01:22:52.480 --> 01:22:54.202]  Active duty Army on border topic.
[01:22:54.682 --> 01:22:56.203]  What do you make of the Commander-in-Chief?
[01:22:56.664 --> 01:23:00.567]  I mean, I'm glad he's finally getting ready to act, but this all hell's gonna break loose in my view.
[01:23:02.128 --> 01:23:03.890]  Well, good talking to you, Alex.
[01:23:03.990 --> 01:23:07.653]  And I'll tell you what, I've been listening to your show now for about 10 years or so.
[01:23:08.374 --> 01:23:17.101]  And this topic is very interesting to me because I'm an immigrant also, and I've been in the Army active duty for 10 plus years.
[01:23:19.549 --> 01:23:25.234]  It's pretty clear in the Constitution, Article 4, Section 4, that that's the President's job, is to protect the borders.
[01:23:25.674 --> 01:23:36.243]  And the one place the military troops should be, versus, you know, doing nation-building and changing governments in other places, is protecting the borders of the United States, in my opinion.
[01:23:37.704 --> 01:23:39.886]  That is the default thing of the Executive.
[01:23:39.926 --> 01:23:42.048]  I mean, it's like you said, Article 4, Section 4.
[01:23:42.248 --> 01:23:46.051]  It is, and it's that one clear.
[01:23:47.236 --> 01:23:59.562]  In there, I think them taking the Pledge of Allegiance from the schools and not actually teaching what the Constitution says, they're misleading the country in a lot of ways because they keep calling it a democracy.
[01:23:59.622 --> 01:23:59.922]  It's not.
[01:23:59.962 --> 01:24:01.483]  It's a constitutional republic.
[01:24:01.583 --> 01:24:07.905]  It's clear as day written in the Constitution what the purpose of the military is supposed to be about.
[01:24:08.466 --> 01:24:11.367]  And a lot of the language is very misleading to people.
[01:24:12.227 --> 01:24:14.148]  The United States has never been a democracy.
[01:24:14.168 --> 01:24:16.029]  It's always been a constitutional republic.
[01:24:17.797 --> 01:24:19.135]  You're absolutely right, and...
[01:24:20.310 --> 01:24:31.715]  We need immigrants who've been in countries that have tyranny, or have other experiences, other cultures, that does make us richer, who come here and want to be part of it, and then we all merge together into the great American system.
[01:24:32.335 --> 01:24:38.658]  But they bring people in now, and they turn them against the country immediately, that's why this is cancer, and they put them on welfare immediately.
[01:24:39.138 --> 01:24:44.340]  So we absolutely need good people to come and be Americans like you've done, and that's beautiful and wonderful.
[01:24:44.961 --> 01:24:47.702]  But you're absolutely right, this crisis,
[01:24:48.582 --> 01:24:49.343]  It's out of control.
[01:24:49.703 --> 01:24:50.864]  We're in a form of anarchy.
[01:24:51.225 --> 01:24:52.786]  And the president must act.
[01:24:52.886 --> 01:25:00.094]  My concern, Jason, is the left and others are going to basically call this dictatorship when it's not.
[01:25:00.594 --> 01:25:02.096]  And I think all hell's gonna break loose.
[01:25:02.116 --> 01:25:03.837]  But the president doesn't have a choice.
[01:25:04.438 --> 01:25:06.040]  Because all hell's already breaking loose.
[01:25:07.216 --> 01:25:13.503]  Well, all hell's been breaking loose for a number of years now, and there was nothing wrong with initially how they did it in Ellis Island.
[01:25:13.523 --> 01:25:20.230]  They'd bring people over, they'd document them, they'd make sure that they knew who they were, they didn't have any communicable diseases that could affect the population.
[01:25:20.689 --> 01:25:29.473]  And then they let them into the country, and several generations of Americans have built generational wealth for themselves using that process.
[01:25:29.513 --> 01:25:33.194]  I don't see anything wrong with that process, and I can speak on it because I am an immigrant.
[01:25:33.234 --> 01:25:34.134]  I came over legally.
[01:25:34.475 --> 01:25:35.415]  I joined the military.
[01:25:35.675 --> 01:25:42.278]  Their current provisions were immigrants that come over can join active duty, and they can be a citizen in as little as 90 days.
[01:25:43.158 --> 01:25:44.998]  So I don't see what the problem is with doing it.
[01:25:45.018 --> 01:25:45.278]  You're right.
[01:25:45.318 --> 01:25:47.019]  We have the most open system in the world.
[01:25:47.499 --> 01:25:50.540]  And I think we should go to the merit-based system like you joined the military.
[01:25:50.580 --> 01:25:52.560]  That's meritorious what you did.
[01:25:52.820 --> 01:25:54.220]  Thank you so much for your great points.
[01:25:55.300 --> 01:25:58.601]  And again, they always go, oh, Ellis Island, bring people in.
[01:25:58.881 --> 01:26:04.302]  They held people for three months, on average, in quarantine to make sure they didn't bring diseases in.
[01:26:04.842 --> 01:26:06.183]  No one's being checked.
[01:26:06.603 --> 01:26:07.883]  Diseases are pouring in.
[01:26:08.383 --> 01:26:12.444]  Local health departments, and I admit, almost all the new disease is from illegals.
[01:26:14.022 --> 01:26:15.882]  Treat the damn illegals at least!
[01:26:15.962 --> 01:26:17.343]  This is crazy!
[01:26:17.823 --> 01:26:19.283]  Unless you want to bankrupt the country.
[01:26:20.203 --> 01:26:23.804]  Okay, Tom in Texas, then Brad, Mike, Mike, Debbie and others.
[01:26:24.504 --> 01:26:27.765]  Tom is a police officer and wants to report on the border.
[01:26:28.005 --> 01:26:29.845]  What's your view on what Trump's getting ready to do?
[01:26:30.825 --> 01:26:32.086]  Yes sir, thank you for the call.
[01:26:32.326 --> 01:26:33.866]  Big listener, regular caller.
[01:26:33.886 --> 01:26:35.666]  Appreciate all your products and everything else.
[01:26:35.746 --> 01:26:37.647]  I won't waste any more of your time, sir.
[01:26:39.170 --> 01:26:41.011]  In the last week, I'm in North Texas.
[01:26:42.472 --> 01:26:45.154]  I have arrested three illegals myself.
[01:26:46.214 --> 01:26:49.536]  That had drug contraband as well as other things on them.
[01:26:50.016 --> 01:26:51.257]  I'm nowhere near the border.
[01:26:51.857 --> 01:26:54.019]  I'm closer to Oklahoma than I am Mexico.
[01:26:55.179 --> 01:26:58.721]  They have invaded us on every level as well known.
[01:26:59.362 --> 01:27:08.347]  Their influence from MS-13 to the drug pushers and everything else has gotten everywhere and
[01:27:09.053 --> 01:27:11.454]  Trump must shut this place down now.
[01:27:11.974 --> 01:27:14.774]  This is beyond an emergency and it must be done.
[01:27:14.994 --> 01:27:18.315]  I'm telling you, Alex, I'm on the street and I see these things.
[01:27:18.735 --> 01:27:23.316]  It scares me to death that my kids, your children, everybody else's are walking the streets with these people.
[01:27:23.776 --> 01:27:29.438]  Listen, I agree because I went down to Cancun a few months ago and people said, hey, that's really dangerous.
[01:27:29.458 --> 01:27:30.058]  You better look.
[01:27:30.438 --> 01:27:31.758]  And I was with some law enforcement.
[01:27:31.778 --> 01:27:32.899]  They were showing me stuff nobody knew.
[01:27:33.259 --> 01:27:34.099]  So I left.
[01:27:34.679 --> 01:27:36.260]  And then I talk to folks all over Mexico.
[01:27:36.440 --> 01:27:38.561]  It's all basically anarchy and death now.
[01:27:38.921 --> 01:27:40.262]  We're very close to that.
[01:27:40.602 --> 01:27:42.283]  And crime's been going down for 30 years.
[01:27:42.723 --> 01:27:44.164]  Now it's exploding back up.
[01:27:44.324 --> 01:27:47.466]  And then they admit it's almost all the criminal influx.
[01:27:47.586 --> 01:27:48.906]  Why would the Democrats do this?
[01:27:50.327 --> 01:27:50.987]  Plain and simple.
[01:27:51.028 --> 01:27:56.190]  The Democrats, as you have preached and preached and preached, they want the control.
[01:27:56.250 --> 01:28:01.433]  They want us no different from any third world crap hole, for lack of a better term.
[01:28:02.452 --> 01:28:03.493]  So they have all the power.
[01:28:03.533 --> 01:28:04.333]  They have all the votes.
[01:28:04.373 --> 01:28:05.173]  They have all the money.
[01:28:05.254 --> 01:28:06.314]  They bring in the illegals.
