[00:00:19.608 --> 00:00:21.589]  Welcome to the Info Wars Nightly News.
[00:27:00.709 --> 00:27:01.870]  We printed it out.
[00:27:01.910 --> 00:27:02.711]  It's a feature pamphlet.
[00:27:02.751 --> 00:27:03.672]  It's been around for years.
[00:27:04.392 --> 00:27:16.801]  And one of the first things I did when I came to work here for InfoWars, it was part of a contest, and the person I talked to was an activist, long-time activist, retired college professor, Julian Heiklin.
[00:27:17.382 --> 00:27:21.865]  And he was going around the country handing out pamphlets, and he's getting arrested all over the country.
[00:27:22.285 --> 00:27:24.847]  Not just in New York and other places.
[00:27:24.947 --> 00:27:30.031]  One of the interesting things about it was that they usually would drop the charges.
[00:27:30.091 --> 00:27:33.213]  He was very concerned that he would get injured when they came to arrest him.
[00:27:33.674 --> 00:27:43.361]  So when they would start to approach him, he would literally lay down on the ground and put his hands out and he would have somebody filming him because he said, that's where they're really going to hurt you.
[00:27:43.381 --> 00:27:44.502]  They're going to slam you to the ground.
[00:27:44.522 --> 00:27:45.983]  He was an elderly man at the time.
[00:27:46.443 --> 00:27:49.626]  And so he was going around all over the country doing this, but he would stand up
[00:27:50.326 --> 00:27:51.367]  For his First Amendment rights.
[00:27:51.387 --> 00:27:54.489]  You know, it doesn't matter if this is a pamphlet on Marxism.
[00:27:55.009 --> 00:27:56.950]  He has a right to hand that out.
[00:27:57.231 --> 00:27:59.492]  And it's a generalized pamphlet.
[00:27:59.512 --> 00:28:02.074]  There's nothing specific about any particular case.
[00:28:02.094 --> 00:28:05.035]  The same thing that Dr. Heiklin was doing everywhere he went.
[00:28:06.076 --> 00:28:06.817]  Right, exactly.
[00:28:06.837 --> 00:28:10.979]  And people need to understand this isn't really an issue about jury nullification.
[00:28:11.019 --> 00:28:12.340]  This is an issue of free speech.
[00:28:12.480 --> 00:28:13.461]  Yes, exactly.
[00:28:13.501 --> 00:28:15.762]  He was standing on the public sidewalk.
[00:28:15.822 --> 00:28:16.743]  It's a public forum.
[00:28:17.421 --> 00:28:20.408]  And he has the right to give out general information.
[00:28:20.428 --> 00:28:21.811]  Is his opinion right or wrong?
[00:28:22.398 --> 00:28:26.260]  I mean, people can disagree on whether the information in the pamphlet is correct or not.
[00:28:26.460 --> 00:28:26.680]  Yes.
[00:28:26.840 --> 00:28:27.241]  So what?
[00:28:27.421 --> 00:28:28.401]  It's free speech.
[00:28:28.421 --> 00:28:30.022]  He has the right to express his opinion.
[00:28:30.322 --> 00:28:32.804]  Ah, but that's the crux of the issue, isn't it?
[00:28:33.304 --> 00:28:37.226]  That the judge doesn't want people to actually use and express their opinion.
[00:28:37.266 --> 00:28:38.887]  He doesn't want jurors to be informed.
[00:28:39.387 --> 00:28:42.149]  He doesn't want them to be informed with this, and that's what he really hates.
[00:28:42.569 --> 00:28:44.650]  So, the interesting thing is what happens next.
[00:28:44.670 --> 00:28:46.531]  You've got a preliminary hearing on Tuesday.
[00:28:46.891 --> 00:28:48.372]  Tell us what may happen at that point.
[00:28:49.477 --> 00:28:49.637]  Right.
[00:28:49.657 --> 00:28:59.943]  Well, let me mention, too, that all the jurors that had received the flyer and were in the courthouse, the court officer confiscated all the flyers from the jurors that were in the courtroom.
[00:28:59.963 --> 00:29:01.284]  They took them all away from them.
[00:29:02.164 --> 00:29:03.665]  And I find that very interesting.
[00:29:04.286 --> 00:29:11.470]  And what's interesting is in Michigan, we have case law that says very clearly that juries have the right to vote their conscience and to vote
[00:29:12.071 --> 00:29:16.413]  Someone not guilty, regardless of what the law is, they have the absolute right to do that.
[00:29:16.734 --> 00:29:18.555]  Is that in the Michigan Constitution?
[00:29:19.255 --> 00:29:23.497]  It's not in the Constitution, but there's case law in Michigan that supports that.
[00:29:23.917 --> 00:29:30.561]  Now what happens, these cases deal with situations where defendants were asking judges to give jury instructions about jury nullification.
[00:29:31.021 --> 00:29:38.105]  And so the cases all say that a judge cannot be forced to give an instruction to this effect, but it upholds the right of
[00:29:38.692 --> 00:29:42.173]  And that is a long established principle, and we talked about that just before the interview.
[00:29:53.977 --> 00:30:05.100]  And we had a situation in New Hampshire where judges were making recriminations against attorneys who would try to inform jurors of what their full rights and duties were under the law.
[00:30:05.440 --> 00:30:13.042]  And so they passed a law that would not force the judges to tell juries about that, but would prevent them from making recriminations against attorneys who did.
[00:30:14.002 --> 00:30:14.242]  Right.
[00:30:14.602 --> 00:30:17.063]  But here in Michigan, we have case law right on point.
[00:30:19.123 --> 00:30:22.344]  All Mr. Wood was doing was exactly that.
[00:30:22.744 --> 00:30:30.765]  He was saying that here's information about your rights as a juror, and this is information the judge won't tell you about, which is exactly what our case law says.
[00:30:30.825 --> 00:30:35.346]  The judge won't tell them about it, but jurors have the right to exercise this power.
[00:30:35.826 --> 00:30:36.646]  And that's all he was doing.
[00:30:36.686 --> 00:30:38.046]  So this is completely legal.
[00:30:38.567 --> 00:30:46.848]  They may not like it, and I understand that, but you know, the answer to speech is not arresting people or shouting them down like on college campuses these days.
[00:30:47.452 --> 00:30:49.074]  The answer to speech is more speech.
[00:30:49.094 --> 00:30:49.714]  Yes, exactly.
[00:30:49.734 --> 00:30:57.841]  You know, if you think you're right, and if you think you have a better, you know, take on an issue, well then be persuasive and stand up and give your speech.
[00:30:58.642 --> 00:31:02.785]  And of course, I think the judge in this case was in a unique position to exercise his speech.
[00:31:03.306 --> 00:31:07.689]  He could have instructed the jury or given curative instructions or done all kinds of options.
[00:31:08.310 --> 00:31:12.774]  He didn't have to arrest our client for simply exercising his constitutional right.
[00:31:12.934 --> 00:31:13.975]  It really is ridiculous.
[00:31:14.281 --> 00:31:27.248]  It's going to be interesting to see what happens, because if they decide to go ahead with this case, they're going to be caught in the uncomfortable Catch-22 position of having to have a jury trial, where they're going to have to explain to people what this is all about, jury nullification.
[00:31:27.428 --> 00:31:28.209]  Right, exactly.
[00:31:28.569 --> 00:31:32.051]  Now, you mentioned the hearing on Tuesday, it's actually been moved to Thursday morning.
[00:31:32.751 --> 00:31:40.736]  And at this point, now another issue has come up, because we received the police reports late yesterday, and in the police reports, it came out
[00:31:41.383 --> 00:31:48.646]  That when our client was brought into the courthouse and then arrested in a hallway, the prosecutor of the county was also there.
[00:31:49.206 --> 00:31:54.268]  And he questioned our client prior to him being arrested.
[00:31:54.588 --> 00:31:56.809]  Now, we don't have much time, but I understand you subpoenaed the judge.
[00:31:58.170 --> 00:32:09.354]  Yeah, we actually subpoenaed the judge, the magistrate who set this ridiculous bond, and the prosecutor and the assistant prosecutor, whose police reports indicate they were involved in this whole process before the arrest.
[00:32:09.966 --> 00:32:14.850]  So we've subpoenaed all of them to come as witnesses at the hearing next week, so that should be interesting also.
[00:32:15.190 --> 00:32:16.591]  That should be very interesting.
[00:32:16.652 --> 00:32:17.392]  Thank you so much.
[00:32:17.412 --> 00:32:18.593]  We're going to be back in touch with you.
[00:32:18.633 --> 00:32:25.239]  Thank you so much, Mr. Kalman, and thank you for what you're doing to keep free speech and the Bill of Rights alive in your area of the country.
[00:32:25.259 --> 00:32:25.519]  Thank you.
[00:32:27.152 --> 00:32:36.420]  You guys have the exclusive for which is a product called Deep Cleanse and why I'm so excited about it is it's a unique formula almost like the iodine crystals.
[00:32:36.520 --> 00:32:40.283]  We have two unique products that nobody in the world has.
[00:32:40.664 --> 00:32:52.454]  One of the most amazing ingredients in the world and it's called Shilajit and it's actually known as blood of the mountain or rock sweat because thousands of years ago as a matter of fact this ingredient
[00:32:52.634 --> 00:32:59.038]  Was only given to the elite of the elite thousands of years ago up in the Himalayan mountains and in Tibet.
[00:32:59.078 --> 00:33:02.901]  And we wanted to put this in stuff for a couple years, but we couldn't get an organic form.
[00:33:03.081 --> 00:33:03.301]  Right.
[00:33:03.401 --> 00:33:04.422]  I mean, let's explain.
[00:33:04.482 --> 00:33:07.624]  I mean, this stuff's so good, we couldn't put it out for years.
[00:33:07.904 --> 00:33:16.353]  Right, so I had to actually, it's kind of like the iodine crystals, finding a source deep in the earth that we could get the cleanest source available.
[00:33:16.793 --> 00:33:26.363]  But in Tibet and in Nepal and in the Himalayan mountains, thousands of years ago they found, they watched these monkeys and during the summer months the monkeys would go up into the mountains.
[00:33:26.384 --> 00:33:27.625]  Now you're being racist against monkeys.
[00:33:27.665 --> 00:33:28.306]  And they would pick
[00:33:28.806 --> 00:33:31.207]  This black substance from the mountains.
[00:33:31.668 --> 00:33:38.171]  And so in Russia, they actually, it grows in Russia and the mountains and in the Himalayas and only in the summer.
[00:33:38.272 --> 00:33:46.476]  And shilajit is actually the decomposition of up to 7,000 different medicinal herbs.
[00:33:46.536 --> 00:33:53.200]  So it decomposes, all these different herbs decompose in the Himalayan mountains and the volcanic soil up there.
[00:33:53.460 --> 00:33:57.483]  And what happens in the summertime... So it's almost like an oil from
[00:33:58.343 --> 00:34:01.046]  Yes, it's high in fulvic acid, it's high in humic acid.
[00:34:01.086 --> 00:34:05.411]  Because they're always claiming oil is really from decomposed animals and plants.
[00:34:05.972 --> 00:34:10.417]  There is some oil that is based from fossils, but most of it's really abiotic.
[00:34:10.818 --> 00:34:14.823]  So this is a true fossil source?
[00:34:14.843 --> 00:34:15.583]  I mean, explain it to me.
[00:34:16.284 --> 00:34:16.624]  It is.
[00:34:17.024 --> 00:34:22.345]  It's really the decomposition, like I said, of over 7,000 different medicinal herbs and plants.
[00:34:22.505 --> 00:34:26.306]  And with the rocks and the pressure deep in the mountains, it freezes.
[00:34:26.386 --> 00:34:31.327]  And during the summertime and the pressures build it up, it oozes out.
[00:34:31.427 --> 00:34:33.007]  So it literally oozes out of the mountain.
[00:34:33.027 --> 00:34:33.827]  It's like rock sap.
[00:34:34.187 --> 00:34:35.188]  It's like rock sap.
[00:34:35.228 --> 00:34:38.348]  It's black and it's highly nutritious.
[00:34:39.188 --> 00:34:41.809]  Even in the 1980s, when the Olympic
[00:34:42.529 --> 00:34:44.850]  Athletes in Russia were accused of being on steroids.
[00:34:44.890 --> 00:34:52.231]  They found out that they were actually been given Shilajit because it works as an anabolic as well and it builds muscles.
[00:34:52.431 --> 00:34:53.491]  It's a big dose in there.
[00:34:53.511 --> 00:35:03.234]  The second big main ingredient in there is a volcanic zeolite concentrate and what this formula is designed to do, the Shilajit and the zeolites have a real strong negative charge.
[00:35:03.694 --> 00:35:08.615]  All the metals and chemicals and PCBs and VOCs have positive charges.
[00:35:09.415 --> 00:35:17.522]  So these go in, they grab it, and then they safely eliminate it through the body so you can become healthy.
[00:35:17.563 --> 00:35:21.506]  I mean, this is an amazing formula.
[00:35:21.646 --> 00:35:27.512]  I wish I actually had it, but because this was an exclusive InfoWars Life product, you're the only one in the world that has.
[00:35:28.132 --> 00:35:36.039]  This formula now and, you know, there is going to be a limited supply available when you sell out because you can only harvest this once a year.
[00:35:36.199 --> 00:35:37.260]  How do people take it?
[00:35:37.300 --> 00:35:39.622]  How is it recommended that this be done?
[00:35:39.722 --> 00:35:41.424]  Just a daily dose?
[00:35:41.704 --> 00:35:43.446]  Yeah, daily dose.
[00:35:43.526 --> 00:35:44.907]  The instructions are on the label.
[00:35:44.927 --> 00:35:48.330]  You know, of course, I kind of modify it for each individual.
[00:35:48.350 --> 00:35:49.931]  It depends on what your lifestyle is.
[00:35:49.971 --> 00:35:55.076]  I mean, honestly, the best thing to do is for you to avoid all these chemicals and toxins in your environment.
[00:35:55.376 --> 00:35:55.456]  Yeah.
[00:36:17.475 --> 00:36:18.416]  These aren't just great products.
[00:36:18.436 --> 00:36:20.197]  This is how we fund this independent operation.
[00:36:20.217 --> 00:36:25.421]  We're not taxpayer-funded like MSNBC or NPR, and neither is your local station, so support them, folks.
[00:36:25.622 --> 00:36:26.322]  This is a war.
[00:36:30.626 --> 00:36:32.507]  Well, someone finally did it.
[00:36:32.747 --> 00:36:36.230]  Someone finally called out Hillary Clinton on her hypocrisy.
[00:36:36.631 --> 00:36:41.334]  A woman actually said, hey, you know, you keep saying that rape accusers should be believed.
[00:36:41.815 --> 00:36:42.715]  What about your husbands?
[00:36:43.851 --> 00:36:49.874]  Well, I would say that everybody should be believed at first until they are disbelieved based on evidence.
[00:37:07.042 --> 00:37:08.803]  Hillary no likey that.
[00:37:08.863 --> 00:37:11.405]  She doesn't like being called out on her hypocrisy.
[00:37:11.425 --> 00:37:13.527]  Did you see how awkward she was sitting there?
[00:37:15.649 --> 00:37:18.371]  So I'm sure she's going to say, well, I already answered that question.
[00:37:18.431 --> 00:37:19.011]  Moving along.
[00:37:19.332 --> 00:37:20.893]  But you know what else Hillary doesn't like?
[00:37:21.153 --> 00:37:23.975]  She doesn't like being the butt of your jokes.
[00:37:24.396 --> 00:37:27.918]  And that's, of course, why we have the Make Fun of Hillary contest.
[00:37:28.419 --> 00:37:31.101]  Make fun of Hillary and defend the First Amendment.
[00:37:31.481 --> 00:37:32.982]  So here are some of
[00:37:33.883 --> 00:37:38.466]  Your submissions, and of course, we're going to be announcing the winners here in just a couple of weeks.
[00:37:43.529 --> 00:37:46.271]  Hello, Hillary.
[00:37:46.311 --> 00:37:49.073]  How's Bill doing?
[00:37:49.793 --> 00:37:54.076]  I'm sorry I asked you that.
[00:38:00.589 --> 00:38:03.471]  Whatever happened to those emails that you wiped from your server?
[00:38:03.551 --> 00:38:05.112]  What, like with a cloth or something?
[00:38:05.172 --> 00:38:05.852]  No, not really.
[00:38:05.872 --> 00:38:08.414]  But we can figure this one out.
[00:38:09.715 --> 00:38:12.837]  We all cringe when we see you smile.
[00:38:14.058 --> 00:38:17.100]  It's kinda creepy when you stare for a while.
[00:38:17.200 --> 00:38:21.983]  I know you freak when you leave Bill at home.
[00:38:23.584 --> 00:38:27.327]  Sometimes you just gotta leave a dollar phone.
[00:38:32.015 --> 00:38:32.605]  We're good to go.
[00:38:55.114 --> 00:38:57.936]  But you know, Hillary tells us that there's guns running all over America.
[00:38:58.416 --> 00:38:59.617]  There's just guns running everywhere.
[00:39:00.077 --> 00:39:02.338]  So I bought a bunch of these nets and I'm passing them out.
[00:39:02.658 --> 00:39:06.421]  So would you be willing to volunteer, like, for the next 10 hours and just walk around with a net?
[00:39:06.801 --> 00:39:08.702]  And when you see a gun, you'll just kind of swoop it up?
[00:39:08.722 --> 00:39:10.883]  You'll come back empty.
[00:39:10.903 --> 00:39:11.343]  You're good.
[00:39:12.004 --> 00:39:13.084]  But there's supposed to be guns.
[00:39:13.104 --> 00:39:15.666]  You know, Hillary says there's guns running all over America.
[00:39:16.046 --> 00:39:17.747]  So this is a net to try to catch them.
[00:39:18.107 --> 00:39:19.688]  There's guns running all over America.
[00:39:20.088 --> 00:39:21.709]  She said there's guns running all over America.
[00:39:22.370 --> 00:39:22.730]  BAM!
[00:39:24.039 --> 00:39:24.439]  Bam!
[00:39:24.559 --> 00:39:24.959]  Bam!
[00:39:25.099 --> 00:39:25.479]  Bam!
[00:39:26.260 --> 00:39:29.481]  That's why I support marriage for lesbian and gay couples.
[00:39:29.581 --> 00:39:31.561]  I'm gonna give you a quote about marriage.
[00:39:31.982 --> 00:39:34.382]  And I want you to tell me who you think said it.
[00:39:35.043 --> 00:39:40.384]  Marriage has got historic, religious, and moral content that goes back to the beginning of time.
[00:39:40.764 --> 00:39:45.306]  And I think a marriage is as a marriage has always been, between a man and a woman.
[00:39:45.626 --> 00:39:46.226]  Who said that?
[00:39:46.246 --> 00:39:48.087]  I'm gonna tell you who said this quote.
[00:39:49.861 --> 00:39:50.462]  Hillary Clinton.
[00:39:51.482 --> 00:39:55.025]  Not just straight people getting married, but gay people who want to announce their unions.
[00:39:55.506 --> 00:39:58.108]  Do you think New York State should recognize gay marriage?
[00:39:58.328 --> 00:39:58.589]  No.
[00:40:00.370 --> 00:40:08.958]  I believe that marriage is not just a bond, but a sacred bond between a man and a woman.
[00:40:16.644 --> 00:40:17.305]  Free speech?
[00:40:18.297 --> 00:40:20.598]  How dare you think you can have free speech?
[00:40:21.198 --> 00:40:22.798]  I'm the only one who can have free speech!
[00:40:23.198 --> 00:40:24.679]  Don't you take piss out of me!
[00:40:25.159 --> 00:40:26.719]  You goddamn nincompoops!
[00:40:28.059 --> 00:40:29.480]  I stand for what is holy!
[00:40:30.040 --> 00:40:32.320]  I am the goddamn goddess!
[00:40:33.141 --> 00:40:33.961]  How dare you!
[00:40:36.121 --> 00:40:37.942]  Can't you see what it's done to me over the years?
[00:40:37.962 --> 00:40:40.282]  I am the only one!
[00:40:40.302 --> 00:40:43.883]  I am the one that you should listen to, should vote for!
[00:40:43.903 --> 00:40:47.264]  I am the only one who can have free speech!
[00:40:48.331 --> 00:40:49.293]  You're the only ones!
[00:40:49.833 --> 00:40:51.877]  You must do as I say!
[00:40:52.137 --> 00:40:54.240]  And don't you take the piss out of me!
[00:40:55.743 --> 00:41:02.393]  And don't you listen to them Lincoln Poops at Info Wars, because they are just goddamn brainless!
[00:41:03.763 --> 00:41:04.603]  InfoWars!
[00:41:05.103 --> 00:41:05.784]  You hear me?
[00:41:06.004 --> 00:41:06.804]  InfoWars!
[00:41:07.064 --> 00:41:08.024]  How dare you!
[00:41:08.724 --> 00:41:09.784]  How dare you be right!
[00:41:11.085 --> 00:41:12.005]  How dare you!
[00:41:12.025 --> 00:41:13.045]  You're just bad!
[00:41:13.105 --> 00:41:15.166]  You're bad and you go to concentration camps!
[00:41:15.546 --> 00:41:17.566]  I mean, um, you're being disappointed!
[00:41:17.606 --> 00:41:19.847]  No, um, we'll correct you!
[00:41:20.047 --> 00:41:22.988]  We will correct you, because we are right!
[00:41:23.208 --> 00:41:23.748]  I am right!
[00:41:23.788 --> 00:41:25.248]  Hillary Clinton is right!
[00:41:25.628 --> 00:41:26.348]  I am right!
[00:41:27.329 --> 00:41:28.969]  No free speech for any of you!
[00:41:29.829 --> 00:41:30.589]  You listen to me!
[00:41:31.049 --> 00:41:33.250]  InfoWars.com
[00:41:58.800 --> 00:42:08.862]  I don't cry.
[00:42:10.762 --> 00:42:13.323]  I don't cry.
[00:42:13.623 --> 00:42:24.005]  No matter how you shine, in the splendor of diamonds, there will be no ray in your heart's night.
[00:42:24.405 --> 00:42:25.225]  I know that.
[00:42:37.108 --> 00:42:37.968]  We're good to go.
[00:43:12.539 --> 00:43:12.720]  No.
[00:44:00.990 --> 00:44:01.731]  What a bitch!
[00:44:01.971 --> 00:44:03.753]  What a sow!
[00:44:04.213 --> 00:44:07.177]  That ass is as small as a Jersey cow!
[00:44:07.737 --> 00:44:08.939]  I can't either!
[00:44:08.959 --> 00:44:10.380]  Listen to me!
[00:44:10.600 --> 00:44:13.864]  You must beware of Hillary!
[00:44:14.444 --> 00:44:19.169]  Supermega bitches ain't no ignorant drag!
[00:44:19.290 --> 00:44:19.370]  Why?
[00:44:23.100 --> 00:44:24.962]  We're good to go.
[00:44:48.916 --> 00:44:54.298]  Ha ha ha ha ha ha ha ha!
[00:45:30.427 --> 00:45:35.231]  Some of you may not agree with the premise of this song.
[00:45:35.291 --> 00:45:42.095]  There's no attempt to justify the removal of what you know.
[00:45:42.115 --> 00:45:46.338]  So I'm not sure if this is a hurt or a sin.
[00:45:46.359 --> 00:45:50.982]  To break the screen of the evil within.
[00:45:51.502 --> 00:45:54.604]  To supplement the teaching that they may never know.
[00:45:54.624 --> 00:45:56.226]  It's time to vote for what I own.
[00:45:58.088 --> 00:45:59.971]  We're good to go.
[00:46:38.064 --> 00:46:44.369]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:46:44.729 --> 00:46:46.211]  I believe our research is conclusive.
[00:46:46.231 --> 00:46:47.612]  This is the best iodine out there.
[00:46:47.872 --> 00:46:48.993]  And I know this for a fact.
[00:46:49.553 --> 00:46:54.317]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:46:54.437 --> 00:46:58.540]  For a limited time, experience the ancient power of Survival Shield X2.
[00:46:58.921 --> 00:47:00.402]  I believe our research is conclusive.
[00:47:00.422 --> 00:47:01.763]  This is the best iodine out there.
[00:47:01.803 --> 00:47:03.885]  Take advantage of this at InfoWarsLife.com.
[00:47:07.915 --> 00:47:12.757]  And why wearing a Hillary for President t-shirt might get you punched in the face?
[00:47:13.157 --> 00:47:15.018]  They thought it said Hillary for President.
[00:47:15.878 --> 00:47:20.339]  He said, I was seconds away from sending my bar back over here to punch you in the face.
[00:47:20.579 --> 00:47:24.441]  Since you're wearing a Hillary for Prison shirt, you don't have to buy drinks here.
[00:47:24.721 --> 00:47:25.821]  Everything's on the house.
[00:47:26.301 --> 00:47:27.362]  Hillary for President!
[00:47:28.022 --> 00:47:29.723]  Hillary's not surging, I tell you that.
[00:47:29.763 --> 00:47:30.503]  They're not saying that.
[00:47:31.503 --> 00:47:32.164]  They're not saying that.
[00:47:32.944 --> 00:47:33.264]  Thank you.
[00:48:04.986 --> 00:48:05.566]  There you have it.
[00:48:05.646 --> 00:48:08.407]  Donald Trump endorses Hillary for prison.
[00:48:08.987 --> 00:48:13.109]  Get your Hillary for prison 2016 t-shirt at the Infowars store.
[00:48:13.389 --> 00:48:16.010]  And on the back it says, legalize freedom.
[00:48:16.430 --> 00:48:20.151]  Show your disapproval of Hillary by buying your t-shirt today.
[00:48:20.231 --> 00:48:21.711]  But what she's done is criminal.
[00:48:22.872 --> 00:48:25.453]  This is an American president.
[00:48:25.793 --> 00:48:26.933]  Just add puppet.
[00:48:27.313 --> 00:48:29.634]  Then vote and repeat every four years.
[00:48:43.271 --> 00:48:45.933]  Ladies and gentlemen, I'm going to make this short and sweet.
[00:48:46.873 --> 00:48:53.257]  The news articles, the video clips, are all on InfoWars.com, backing up the information I'm about to lay out.
[00:48:54.258 --> 00:49:06.566]  Four million refugees the last two years, mainly out of Syria, who were an invading Sunni force, who the Russians and others have defeated, are being allowed north, up through Turkey, to come into Europe.
[00:49:07.887 --> 00:49:12.470]  A large portion of them are former ISIS, al-Qaeda, and al-Nusra fighters.
[00:49:13.442 --> 00:49:22.669]  They are also being flown by aid organizations into the United States by the tens of thousands as well, and they want to bring in hundreds of thousands.
[00:49:23.310 --> 00:49:39.123]  Most Muslims are not terrorists, they're not connected to groups, but these are Sunni Wahhabis on record attacking all over Europe, threatening to attack Macedonia, attacking trains, attacking French theaters, attacking recruiting centers here.
[00:49:39.483 --> 00:49:42.706]  And so I keep racking my brain, why would Obama and Hollande
[00:49:43.550 --> 00:49:53.016]  And Merkel and all of them keep bringing these people in at record levels, despite the fact that it's so incredibly unpopular and their own countries are about to throw them out of office.
[00:49:53.776 --> 00:49:56.778]  This is causing a rebellion across the board, even in the left.
[00:49:57.358 --> 00:49:58.139]  Why is this happening?
[00:49:59.059 --> 00:50:06.064]  Because there's an alliance with the totalitarian left and radical Sunni based, Saudi Arabian based,
[00:50:07.600 --> 00:50:10.162]  Al-Qaeda affiliated groups like ISIS and al-Nusra.
[00:50:10.722 --> 00:50:23.670]  And that's why when you have the Fort Hood attacks, and that's why when you have with 14 dead, and this new attack in San Bernardino with 14 dead, and 130 something dead in France, and all the rest of it, they try to say it's not Islamic terror.
[00:50:24.430 --> 00:50:35.897]  And our media is so controlled, it took them two days to admit it was Islamic terror, when we knew, and Michael Savage knew within two hours their names, who they were, their connections to Facebook, and pledging allegiance to ISIS.
[00:50:37.014 --> 00:50:40.136]  So I'm shooting this Facebook Mentions and a YouTube on Friday afternoon.
[00:50:40.156 --> 00:50:43.678]  I'll be shooting reports all weekend breaking this down, but it all hit me.
[00:50:43.738 --> 00:50:47.320]  I sat around wargaming it with some of the smarter minds.
[00:50:47.480 --> 00:50:49.482]  Everybody's really smart around here, but we really wargamed it.
[00:50:50.622 --> 00:51:06.492]  And they're bringing in a large shadow army of people they don't command, but people they know in their psychological breakdowns, in their assessments, in their algorithms, in their actuaries, in their wargaming, will end up attacking.
[00:51:07.407 --> 00:51:09.287]  And there have already been a bunch of attacks.
[00:51:09.307 --> 00:51:12.668]  They've got to cover up the early ones while the groups get in place.
[00:51:13.908 --> 00:51:20.990]  And then they can have the religious leaders in Saudi Arabia and others call for the attacks at the time they want, and it will begin.
[00:51:21.330 --> 00:51:31.012]  And then when all hell breaks loose, the pattern is, like in France and Germany, ban people's free speech that are against open borders, ban the nationalist speech, let the leftists march,
[00:51:31.852 --> 00:51:38.895]  Declare civil emergency martial law, which they've now done in France and basically Germany, and then just bring in even more numbers and let them attack.
[00:51:39.255 --> 00:51:50.020]  And then say you culturally have to give up all of your true Western liberal values of open society for the new authoritarian liberalism, where you can't have free speech because it offends the Muslims.
[00:51:50.040 --> 00:51:52.882]  And then they can have the radical Muslims bully all the other Muslims.
[00:51:53.182 --> 00:51:55.043]  This is just bullying totalitarianism.
[00:51:55.363 --> 00:51:59.945]  And it's clearly happening because normally it would be political suicide.
[00:52:01.001 --> 00:52:11.233]  For presidents and prime ministers and chancellors to bring in millions of people who a large percentage of are radical and came from countries they just invaded and killed 300,000 people like Syria.
[00:52:12.469 --> 00:52:20.095]  But they know they're bringing the Arab Spring here because Al Gore said three years ago, he said, we need an Arab Spring in America, basically with socialists.
[00:52:20.776 --> 00:52:28.762]  So they're going to use this to kick off the civil unrest, the Black Lives Matter, Soros, same group funding Arab Spring, same group funding Ukraine.
[00:52:29.202 --> 00:52:33.666]  And then out of the crisis, they'll bring in the civil emergency to ban everybody's freedoms.
[00:52:34.246 --> 00:52:42.797]  But they don't want people to know there's this ISIS-slash-al-Nusra-slash-Al Qaeda sleeper cell wave coming in until it's built up to its mass force.
[00:52:43.198 --> 00:52:44.860]  That's, again, a Pentagon military.
[00:52:44.880 --> 00:52:46.322]  It's not really even a Pentagon term.
[00:52:46.342 --> 00:52:47.063]  It goes back to...
[00:52:48.126 --> 00:52:50.749]  German Field Marshals and others, even before von Bismarck.
[00:52:51.029 --> 00:52:54.612]  They want to build up their mass first and their command and control.
[00:52:55.373 --> 00:52:59.317]  And man, I'm telling you, tens of thousands, hundreds of thousands of U.S.
[00:52:59.357 --> 00:53:02.720]  millions in Europe, large percentages, military aged men who we know fought.
[00:53:02.940 --> 00:53:05.803]  The government's letting them in with fake passports or no passports.
[00:53:06.144 --> 00:53:12.510]  Airplanes are landing, CBS News, with 140 something people with no passports and the feds just say, we don't know who you are.
[00:53:12.950 --> 00:53:13.911]  You're free to walk through.
[00:53:14.211 --> 00:53:17.474]  Citizens are torn apart, interrogated, bagged, searched.
[00:53:17.794 --> 00:53:20.897]  If I had a fake passport, I'd serve 10 years in prison, and so would you.
[00:53:21.298 --> 00:53:22.279]  It's a serious felony.
[00:53:22.919 --> 00:53:24.300]  I mean, this is something big, folks.
[00:53:24.320 --> 00:53:25.321]  This is worse than I thought.
[00:53:25.602 --> 00:53:30.586]  This is the false flag to let them in, have the terror attacks take place, and then take all our freedoms.
[00:53:31.307 --> 00:53:32.828]  Comment below, let me know what you think.
[00:53:32.928 --> 00:53:36.531]  Let's brainstorm this, but bottom line, our elite have gone totally insane.
[00:53:36.932 --> 00:53:38.933]  They have a suicide wish for the West, or
[00:53:39.594 --> 00:53:45.356]  They're going to manage all this and think they've suspended common sense and logic that, hey, our government brings them in.
[00:53:46.056 --> 00:53:47.196]  They're to blame when they attack.
[00:53:47.256 --> 00:53:48.157]  Don't take my rights.
[00:53:48.177 --> 00:53:49.077]  Don't take my guns.
[00:53:49.857 --> 00:53:52.878]  But they've suspended logic and they're saying, oh, we're going to take your guns.
[00:53:53.258 --> 00:53:55.579]  Even if this guy bought guns legally and did a background check.
[00:53:56.239 --> 00:53:57.159]  It's your fault, gun owners.
[00:53:57.199 --> 00:53:58.900]  It's your fault.
[00:53:59.120 --> 00:54:00.100]  They're going out against us.
[00:54:00.160 --> 00:54:00.961]  It's really happening.
[00:54:01.981 --> 00:54:05.202]  And it's so bizarre how much these elitists, these Ford Foundation people,
[00:54:06.218 --> 00:54:10.670]  Hate America and hate Europe and hate true renaissance and true freedom for women.
