[00:00:00.589 --> 00:00:05.754]  You're listening to The Alex Jones Show.
[00:26:30.619 --> 00:26:35.921]  He says, this was the word that was on everyone's lips, everyone's placards, both young and old.
[00:26:36.001 --> 00:26:46.705]  The hikers were from across the political spectrum, from anarcho-syndicalists and libertarians through the greens to the communists, but everybody was concerned about the TTIP trade deal.
[00:26:47.145 --> 00:26:51.989]  It seemed to be the one issue that gave focus to this vast ideological sprawl.
[00:26:52.609 --> 00:27:02.917]  And so then he talked to a guy now, first he talks to a 16-year-old, then he talks to a 61-year-old and he says, the 61-year-old says, they are global companies with global power.
[00:27:03.457 --> 00:27:06.220]  But today we're told over and over again that globalism is good.
[00:27:06.960 --> 00:27:08.581]  Yeah, it's good for a few.
[00:27:08.681 --> 00:27:11.361]  Yes, it is very good for those very few, he chuckled.
[00:27:11.681 --> 00:27:18.264]  To call yourself a globalist, you would have to be either very stupid or very, very rich.
[00:27:19.544 --> 00:27:21.905]  Or perhaps you'd have to be very apathetic.
[00:27:23.165 --> 00:27:29.247]  You know, as we look at some of the stories that came up towards the end of the week last week, and we'll talk about this a little bit more, when I look at
[00:27:30.410 --> 00:27:38.918]  What happened with the Gaia Democratic School where they took some very young children to a pornography shop on a field trip?
[00:27:40.202 --> 00:27:42.083]  It reminded me of Brave New World.
[00:27:42.743 --> 00:27:55.969]  And I think the real key that we see here, certainly in this particular case that's going on with the G7 right now, I think the vast majority of the population is subdued by a kind of Brave New World approach.
[00:27:56.889 --> 00:28:01.531]  Something that comes at them and essentially celebrates promiscuity.
[00:28:02.628 --> 00:28:05.710]  makes a virtue of it that distracts people.
[00:28:06.630 --> 00:28:11.213]  That says, you can have all the sex that you want, but you can't have a family.
[00:28:11.253 --> 00:28:12.354]  We don't want parents.
[00:28:13.274 --> 00:28:15.356]  And that's the society that we're moving to.
[00:28:15.816 --> 00:28:17.437]  It's not something that started with Brave New World.
[00:28:17.457 --> 00:28:20.239]  Of course, it goes back all the way to Plato's Republic.
[00:28:20.279 --> 00:28:22.740]  That was the formula that he had for control.
[00:28:23.681 --> 00:28:31.986]  But I think that the vast majority of the public is distracted by this pleasure, by the drugs, by the sex that we are offered.
[00:28:33.314 --> 00:28:34.475]  And so they're not paying attention.
[00:28:34.515 --> 00:28:48.048]  The few people who do pay attention, like this 16-year-old, like the 61-year-old, who understand exactly what's going on with this Trans-Pacific Partnership, those who understand, who show up, what do they get?
[00:28:48.648 --> 00:28:50.730]  They get the 1984 treatment.
[00:28:51.371 --> 00:28:52.872]  And so our government has to
[00:28:54.173 --> 00:28:55.675]  Exercise 1984.
[00:28:55.835 --> 00:29:02.722]  Surveillance on all of us to determine who's going to get the fist, the iron fist, the boot stomping in their face.
[00:29:02.762 --> 00:29:03.203]  Stay with us.
[00:29:03.223 --> 00:29:06.166]  When we come right back, Alex Jones is going to break down Hildebrandt for you.
[00:29:06.206 --> 00:29:06.807]  We'll be right back.
[00:29:09.847 --> 00:29:29.416]  Ladies and gentlemen, you haven't really ever heard firearms manufacturers as sponsors on my syndicated radio show, or the nightly news, or the news website, InfoWars.com, because the companies I've been approached by were not the highest quality, and they weren't as affordable as they should be, so I refused probably 30, 40 firearms manufacturers over the years.
[00:29:29.576 --> 00:29:29.996]  Well then,
[00:29:30.356 --> 00:29:34.018]  About six months ago, we get contacted by Head Down Firearms.
[00:29:34.398 --> 00:29:35.678]  Hdfirearms.com.
[00:29:35.938 --> 00:29:39.140]  Owned and run by a bunch of former Navy SEALs, special ops people.
[00:29:39.260 --> 00:29:44.162]  They're veterans, they're patriots, they're listeners of the radio show, and they want to support the broadcast.
[00:29:44.382 --> 00:29:48.123]  It's always about security, whether it's for yourself, your wife, your loved ones.
[00:29:48.323 --> 00:29:50.624]  Go to their website, hdfirearms.com.
[00:29:50.704 --> 00:29:54.926]  Buy right off their website, and they'll just send it to the FFL dealer of your choice.
[00:29:55.106 --> 00:29:58.307]  You can pick it up at the gun show, you can pick it up at a local sporting goods store.
[00:29:58.488 --> 00:29:59.228]  Whatever you do,
[00:29:59.628 --> 00:30:02.613]  Get your Head Down Firearm today.
[00:30:02.833 --> 00:30:07.200]  The spirit of 1776 lives at Head Down Firearms.
[00:30:07.480 --> 00:30:09.203]  HDFirearms.com.
[00:30:09.744 --> 00:30:14.772]  Introducing Secret 12, the new InfoWars Life Vitamin B12 formulations.
[00:30:14.892 --> 00:30:20.758]  Secret 12 is a binary of nutrimedical grade bioavailable coenzyme forms of B12.
[00:30:20.998 --> 00:30:25.582]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[00:30:25.782 --> 00:30:29.105]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:30:29.346 --> 00:30:30.947]  No needles, no injections.
[00:30:31.328 --> 00:30:36.452]  Secure your revolutionary Secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[00:30:39.535 --> 00:30:40.135]  Alex Jones here.
[00:30:40.555 --> 00:30:49.598]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[00:30:49.838 --> 00:30:53.319]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:30:53.639 --> 00:31:01.622]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[00:31:01.962 --> 00:31:04.263]  Visit Infowarslife.com or call 1-888-253-3139.
[00:31:04.323 --> 00:31:05.323]  That's Infowarslife.com.
[00:31:09.332 --> 00:31:10.253]  Hey, how you doing, Al?
[00:31:10.293 --> 00:31:10.713]  Good, brother.
[00:31:10.853 --> 00:31:12.575]  Just recently started using your products.
[00:31:12.595 --> 00:31:14.357]  Everything you said about them is correct.
[00:31:14.537 --> 00:31:18.541]  Me and my wife both use a lot of them, and it's made a lot of changes in our lives here.
[00:31:18.561 --> 00:31:21.143]  Well, thank you, brother, because it also funds our operation.
[00:31:21.183 --> 00:31:23.405]  But doing that, I know I've got to have the highest quality.
[00:31:23.605 --> 00:31:31.573]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:31:31.773 --> 00:31:34.878]  We do the super male and the super female vitality.
[00:31:35.018 --> 00:31:36.520]  Big changes, a lot of energy.
[00:31:36.540 --> 00:31:39.465]  We've gotten off of the cheap energy drinks, energy shots.
[00:31:39.605 --> 00:31:40.947]  Saving a ton of money there.
[00:31:41.247 --> 00:31:47.056]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated.
[00:31:47.296 --> 00:31:48.897]  Or maximum potency.
[00:31:49.077 --> 00:31:59.242]  They want to stun and dumb down and energy drinks and stuff just cover that up for a while, but then burn you out in my experience, whereas stuff that gets your glands naturally going goes right to the source.
[00:31:59.302 --> 00:32:01.043]  So, it's pretty exciting and I love it.
[00:32:01.083 --> 00:32:08.027]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[00:32:09.341 --> 00:32:14.083]  Alex Jones here with an InfoWarsLive.com Consumer Alert Report.
[00:32:14.504 --> 00:32:21.547]  Many of you are aware that around the world most populations are woefully deficient in clean forms of iodine.
[00:32:21.827 --> 00:32:29.591]  The good news is our listeners over the past two years tried X2 nascent iodine and experienced it for themselves.
[00:32:29.911 --> 00:32:30.912]  The bad news is
[00:32:31.252 --> 00:32:38.519]  For the first time in more than a year, supplies at InfoWarsLife.com of Survival Shield X2 Nascent Iodine are running low.
[00:32:38.920 --> 00:32:43.324]  But what's even more serious is the supply of these Deep Earth Crystals.
[00:32:43.725 --> 00:32:50.892]  That exclusive 999 pure source is proprietary and only available to InfoWarsLife.com.
[00:32:51.092 --> 00:32:53.995]  And that supply is running low and is in question.
[00:32:54.195 --> 00:33:00.897]  That's why it's more important than ever to secure your current and longtime supply of Survival Shield Nascent Iodine X2 today.
[00:33:01.177 --> 00:33:05.398]  Available exclusively at InfoWarsLife.com or by calling toll-free 888-253-3139.
[00:33:05.438 --> 00:33:07.978]  You're listening to the Alex Jones Show.
[00:33:26.087 --> 00:33:26.747]  Bilderberg 2015.
[00:33:27.427 --> 00:33:33.309]  You'll never find a more wretched hive of scum and villainy.
[00:33:34.209 --> 00:33:36.410]  We must be cautious in Austria.
[00:33:46.072 --> 00:33:52.254]  Ladies and gentlemen, Alex Jones here with a special announcement for all Infowars.com viewers and readers.
[00:33:53.240 --> 00:33:59.545]  Bilderberg 2015 is going to be one of the most important Bilderberg events that's ever been covered by the press.
[00:34:00.786 --> 00:34:09.974]  It is the Bilderberg group that represents the global corporate fascist shadow government that is establishing a planetary regime right now.
[00:34:10.294 --> 00:34:12.576]  They're behind the EU in their own annals.
[00:34:13.237 --> 00:34:17.080]  They're behind the North American Union and now the Asian Union known as the TPP.
[00:34:18.723 --> 00:34:19.963]  They don't want to be identified.
[00:34:20.184 --> 00:34:21.484]  They don't want press coverage.
[00:34:21.524 --> 00:34:24.645]  Until 10 years ago, the media wouldn't even admit they existed.
[00:34:25.405 --> 00:34:31.247]  But alternative media, the people's media, you, the viewers of this show and others, helped expose it.
[00:34:31.868 --> 00:34:32.728]  It's so exciting.
[00:34:33.228 --> 00:34:35.409]  And now there's a real debate about TPP.
[00:34:36.368 --> 00:34:40.771]  Now there is a real debate about these shadow groups and organizations.
[00:34:41.372 --> 00:34:55.342]  Now people are saying, what do you mean there's global treaties that are secret that curtail the internet freedom and have global carbon taxes and erase national sovereignty and set laws for our Congress and parliaments?
[00:34:56.618 --> 00:35:04.810]  That's why they always denied corporate global government, because the minute it's exposed, and the minute we begin to discuss it, it begins to implode.
[00:35:05.251 --> 00:35:07.354]  In fact, look at two articles that just came out.
[00:35:08.206 --> 00:35:26.283]  In the BBC and Associated Press, there's hundreds of others, where the UKIP party, that's basically a Ron Paul, Patriot, Alex Jones party in Europe and England, with Lord Monckton and Nigel Farage, has forced the Tory party to say we're going to move to get out of the EU if they don't let the UK make its own laws.
[00:35:26.744 --> 00:35:28.205]  England never got to vote.
[00:35:28.325 --> 00:35:31.708]  The UK never got to vote to be part of the Euro.
[00:35:32.409 --> 00:35:36.474]  They just called it a trade deal like the TPP, like NAFTA, like GATT.
[00:35:36.855 --> 00:35:38.457]  So these are very exciting developments.
[00:35:38.757 --> 00:35:40.139]  Bilderberg doesn't want to be covered.
[00:35:40.700 --> 00:35:44.284]  Normally they only shut the hotel down a day before when they have it in different parts of the world.
[00:35:44.725 --> 00:35:46.587]  This time it shut down a whole week before.
[00:35:47.495 --> 00:35:54.719]  And Rob Dew, Paul Watson, Josh Owens, they're all going to be there Sunday through the Sunday afterwards.
[00:35:55.260 --> 00:36:01.483]  Coming up from the 8th, that Monday, right through Bilderberg, covering it live on the ground for us.
[00:36:01.984 --> 00:36:08.828]  The police and military and others are shaking people down, grabbing their IDs, they're already harassing hikers and skiers.
[00:36:09.328 --> 00:36:12.410]  This is already going on because the Bilderberg group is scared.
[00:36:13.121 --> 00:36:24.208]  Royalty, world leaders, Rothschilds, Rockefellers, the heads of Google, Microsoft, the Defense Department, Prime Ministers, they're all going to be there with Henry Kissinger and others.
[00:36:25.049 --> 00:36:27.751]  And they just hope we all go to sleep and not know what they were doing.
[00:36:28.111 --> 00:36:39.879]  We're going to be there exposing it and pointing out that this is exactly the very type of organization and group that is staying in the shadows so they can engineer things like the TPP.
[00:36:40.439 --> 00:36:42.101]  Are there other globalist organizations?
[00:36:42.162 --> 00:36:50.793]  Yes, but they're all chaired and run by the very same 150 Bilderberg Group members and their guests.
[00:36:51.795 --> 00:37:03.940]  And so we're focusing in on what the dinosaur corporate media hopes you won't look at, hopes you won't investigate, because sunshine will destroy these political vampires.
[00:37:04.340 --> 00:37:09.863]  So join us at InfoWars.com forward slash show, where the radio show
[00:37:10.859 --> 00:37:13.282]  And TV show weekdays is free streaming.
[00:37:13.883 --> 00:37:20.790]  Also, we're gonna have the nightly news free, not just for subscribers, all next week for seven days straight.
[00:37:20.810 --> 00:37:22.592]  We'll also have reporting on Saturday.
[00:37:22.973 --> 00:37:26.316]  It starts the 8th and it runs right through for seven days.
[00:37:26.877 --> 00:37:29.659]  We'll see if they try to stop our reporters even getting into Austria.
[00:37:30.300 --> 00:37:31.801]  That's happened before in England.
[00:37:32.122 --> 00:37:33.243]  It's happened in Canada.
[00:37:34.243 --> 00:37:38.087]  Reporters have been shot at in places like Lisbon, Portugal.
[00:37:38.547 --> 00:37:39.908]  I mean, this is a big deal.
[00:37:39.988 --> 00:37:40.969]  This is Spectre.
[00:37:41.470 --> 00:37:42.370]  This is Hydra.
[00:37:42.631 --> 00:37:49.397]  These are the bad guys that are behind the derivatives, the central banks, the wars, the funding of ISIS.
[00:37:50.017 --> 00:38:00.707]  These crooks do not want you watching, so get the free link at InfoWars.com forward slash show that we'll put below us here on this video and story and send it out to friends and family.
[00:38:01.008 --> 00:38:02.069]  Post it on Facebook.
[00:38:02.389 --> 00:38:03.270]  Send it out on Twitter.
[00:38:04.231 --> 00:38:11.938]  Sign off on your emails with it and be part of the InfoWar because you, the viewers, don't stand in front of us or beside us or behind us.
[00:38:12.279 --> 00:38:13.239]  You stand at the heart
[00:38:13.900 --> 00:38:24.247]  of the human awakening worldwide, whether you be black, white, old, young, from Germany, from China, from Mexico, from Canada, from the United States, from Austria, from South Africa, or from Libya.
[00:38:24.547 --> 00:38:25.568]  It doesn't matter.
[00:38:25.948 --> 00:38:33.133]  Humans want freedom, we want a level playing field, and we're exposing the global corporate robber baron kingpins.
[00:38:33.634 --> 00:38:41.159]  So, hammer this info out, and hundreds of millions more, worldwide, will learn the truth about who really governs the planet.
[00:38:41.559 --> 00:38:46.100]  If we just look at the politicians and front men, they'll just replace them like deck chairs on the Titanic.
[00:38:47.320 --> 00:38:51.481]  We have to look at who is pulling the strings, who's orchestrating it, and who's controlling it.
[00:38:51.941 --> 00:38:56.082]  All right, well, that's it for this special emergency transmission.
[00:38:56.402 --> 00:38:57.703]  You are the modern Paul Reveres.
[00:38:58.023 --> 00:39:03.284]  Get this information out to everybody you know, and we are literally going to see the fall of Bilderberg.
[00:39:03.604 --> 00:39:08.586]  The fall of the EU, the fall of this global tyranny, right as they try to launch it off the ground.
[00:39:08.866 --> 00:39:18.609]  Because this is the point where the tyranny emerges when the world government has announced, after all the denial, they're trying to bring down freedom, shut down web freedom right now.
[00:39:19.109 --> 00:39:20.490]  Now is the time to expose them.
[00:39:20.790 --> 00:39:23.531]  They're at their weakest right as they spread their wings.
[00:39:23.991 --> 00:39:29.393]  I'm Alex Jones signing off, and never forget, if you're watching this transmission, you are the resistance.
[00:39:30.356 --> 00:39:36.985]  Alright, and as Alex Jones just pointed out, we're going to be sending reporters Paul Joseph Watson, Rob Due, and Josh Owens to Bilderberg.
[00:39:37.005 --> 00:39:37.746]  They're on their way right now.
[00:39:37.766 --> 00:39:44.615]  We're going to have a report, an update from Rob Due in the next segment, giving us an update at the airport, how things are going, because we
[00:39:45.316 --> 00:39:50.920]  Typically run into a lot of just maybe coincidental travel problems when we go to Bilderberg, it seems like.
[00:39:50.980 --> 00:39:56.684]  We had more than our share of them last year with things being cancelled on us, car reservations and so forth.
[00:39:58.365 --> 00:39:58.926]  Very strange.
[00:39:59.646 --> 00:40:01.888]  But anyway, we're going to have a report from Rob Dew at the airport.
[00:40:02.548 --> 00:40:03.609]  Support us this next week.
[00:40:03.789 --> 00:40:08.391]  We're going to be, as Alex Jones pointed out, broadcasting the Nightly News live.
[00:40:08.411 --> 00:40:10.331]  That's normally a subscription service.
[00:40:10.651 --> 00:40:12.992]  We do make it available the day after on YouTube.
[00:40:13.012 --> 00:40:14.633]  You can see it with YouTube subscriptions.
[00:40:14.673 --> 00:40:21.655]  But if you subscribe to Prison Planet and support us with your paid subscription there, that's something you can share with 20 people.
[00:40:22.515 --> 00:40:23.195]  We're good to go.
[00:40:44.981 --> 00:40:53.151]  Of course, with everything that's going on, you need a few drops of this just to get a powerful dose of a key essential nutrient, iodine.
[00:40:53.191 --> 00:40:57.236]  And of course, it's in one of the best forms you can find the iodine, nascent iodine.
[00:40:57.256 --> 00:41:01.120]  And our X2 iodine comes from thousands of feet within the Earth.
[00:41:01.641 --> 00:41:04.985]  We run radiation tests before we even accept the pure raw iodine.
[00:41:05.405 --> 00:41:12.713]  It's now time to get prepared to have something in your medicine closet for yourself as well as for your everyday health as a supplement.
[00:41:12.753 --> 00:41:15.195]  Survival Shield X2 from InfoWars Life.
[00:41:15.756 --> 00:41:16.537]  I take it every day.
[00:41:16.957 --> 00:41:18.179]  My family takes it every day.
[00:41:18.499 --> 00:41:20.941]  Secure yours at InfoWarsLife.com.
[00:41:22.048 --> 00:41:30.592]  Now, as Alex was pointing out with Bilderberg, we're going to take a look, as I said in the next segment, we're going to have an update from Rob Dew as to the travel arrangements, as to what's going on with them.
[00:41:30.612 --> 00:41:35.075]  But I want to take a look also at the origin and the history of Bilderberg.
[00:41:35.675 --> 00:41:40.778]  You know, last year marked the 60th anniversary of the first meeting of the Bilderberg Group.
[00:41:40.938 --> 00:41:48.262]  This year marks the 60th anniversary of their plans to create the European Union and the Euro currency.
[00:41:49.002 --> 00:41:49.743]  That's very important.
[00:41:49.763 --> 00:42:01.635]  If we go back and look at an article that came out in 2009 from Paul Joseph Watson, leaked 1955 Bilderberg docs outline a plan for a single European currency.
[00:42:01.975 --> 00:42:09.442]  And he points out the global elite spoke of the agenda to create the euro nearly 40 years before it was first codified in the 1992 Maastricht Treaty.
[00:42:11.184 --> 00:42:14.387]  Now the interesting thing is they are calling it a European Union.
[00:42:14.887 --> 00:42:16.308]  They are calling it a treaty.
[00:42:16.608 --> 00:42:23.033]  We have achieved essentially a North American Union through a North American Free Trade Agreement.
[00:42:23.554 --> 00:42:27.457]  They always like to make it a little bit more subversive for us.
[00:42:27.517 --> 00:42:28.878]  I guess the Europeans are
[00:42:29.855 --> 00:42:39.327]  Not quite as suspicious, but we do have a lot of people in America that are dumbed down enough, I guess, that they wouldn't understand the difference between a union and a trade treaty.
[00:42:39.728 --> 00:42:46.597]  But going back and looking at the history of this, it's very interesting to see how they brought this in gradually.
[00:42:46.997 --> 00:42:52.822]  And of course, as Alex pointed out, the same people that head the Bilderberg head all these other different groups like the Trilateral Commission.
[00:42:52.842 --> 00:42:59.187]  We're going to talk about Zbigniew Brzezinski and how he outlined how they would move gradually to global governance when we come back.
[00:42:59.227 --> 00:42:59.647]  Stay with us.
[00:42:59.667 --> 00:43:00.228]  We'll be right back.
[00:43:09.824 --> 00:43:14.826]  Introducing Secret 12, the new InfoWars Life vitamin B12 formulation.
[00:43:14.966 --> 00:43:20.848]  Secret 12 is a binary of nutrimedical grade, bioavailable coenzyme forms of B12.
[00:43:21.088 --> 00:43:23.749]  Methylcobalamin, the same kind used in B12 injections.
[00:43:24.109 --> 00:43:25.670]  And adenosylcobalamin.
[00:43:25.870 --> 00:43:29.211]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:43:29.431 --> 00:43:31.012]  No needles, no injections.
[00:43:31.412 --> 00:43:36.756]  Secure your revolutionary secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[00:43:36.816 --> 00:43:38.136]  Alex Jones here.
[00:43:38.297 --> 00:43:49.664]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[00:43:49.924 --> 00:43:53.405]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:43:53.746 --> 00:44:01.709]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[00:44:02.069 --> 00:44:04.350]  Visit Infowarslife.com or call 1-888-253-3139.
[00:44:04.370 --> 00:44:05.430]  That's Infowarslife.com.
[00:44:09.335 --> 00:44:25.760]  Ladies and gentlemen, you haven't really ever heard firearms manufacturers as sponsors on my syndicated radio show, or the nightly news, or the news website, InfoWars.com, because the companies I've been approached by were not the highest quality, and they weren't as affordable as they should be, so I refused.
[00:44:26.000 --> 00:44:29.501]  Probably 30, 40 firearms manufacturers over the years will then
[00:44:29.841 --> 00:44:33.503]  About six months ago, we get contacted by Head Down Firearms.
[00:44:33.743 --> 00:44:35.164]  hdfirearms.com.
[00:44:35.444 --> 00:44:43.648]  Owned and run by a bunch of former Navy SEALs, Special Ops people, they're veterans, they're patriots, they're listeners of the radio show, and they want to support the broadcast.
[00:44:43.868 --> 00:44:47.610]  It's always about security, whether it's for yourself, your wife, your loved ones.
[00:44:47.810 --> 00:44:50.131]  Go to their website, hdfirearms.com.
[00:44:50.191 --> 00:44:54.414]  Buy right off their website, and they'll just send it to the FFL dealer of your choice.
[00:44:54.614 --> 00:44:58.716]  You can pick it up at the gun show, you can pick it up at a local sporting goods store, whatever you do,
[00:44:59.116 --> 00:45:02.099]  Get your Head Down firearm today.
[00:45:02.320 --> 00:45:06.684]  The spirit of 1776 lives at Head Down Firearms.
[00:45:07.005 --> 00:45:07.946]  HDFirearms.com
[00:45:09.301 --> 00:45:10.542]  Another major health threat.
[00:45:10.562 --> 00:45:15.464]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:45:15.544 --> 00:45:18.185]  Ohio's governor declaring a state of emergency.
[00:45:18.225 --> 00:45:24.987]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:45:25.268 --> 00:45:28.129]  If there's a water emergency, will you be prepared?
[00:45:28.149 --> 00:45:31.190]  Panicked residents forming long lines throughout the day.
[00:45:31.290 --> 00:45:33.191]  We're here at a supermarket in Toledo.
[00:45:33.231 --> 00:45:36.072]  You can see the shelves empty where water once was.
[00:45:36.152 --> 00:45:41.654]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:45:41.874 --> 00:45:45.356]  Water which will not be available at your local grocery store.
[00:45:45.376 --> 00:45:48.377]  There's a mad dash on right now to stock up on supplies.
[00:45:48.397 --> 00:45:55.580]  The ProPure Pro1 G2.0 Water Filtration System is a must-have for every modern, independently-minded household.
[00:45:55.780 --> 00:45:58.841]  Protect your family's safety during an emergency.
[00:45:59.021 --> 00:46:05.284]  Go to infowarsstore.com today to purchase your ProPure Pro1 G2.0 Water Filtration System.
[00:46:05.404 --> 00:46:07.905]  Or call 1-888-253-3139.
[00:46:09.085 --> 00:46:16.007]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[00:46:16.287 --> 00:46:25.709]  At InfoWarsLife, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[00:46:25.969 --> 00:46:32.851]  Now, InfoWarsLife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[00:46:33.311 --> 00:46:40.775]  Infowarslife.com developed Silver Bullet by closely working with one of the top silver manufacturing labs in the United States.
[00:46:41.135 --> 00:46:44.477]  We set out to bring you the very best at the lowest price.
[00:46:44.837 --> 00:46:49.579]  Find out more about the proprietary development of Silver Bullet at Infowarslife.com.
[00:46:49.800 --> 00:46:53.862]  In these times, it's essential to have high-quality, loyal silver on hand.
[00:46:54.222 --> 00:46:56.983]  No survival chest is complete without Silver Bullet.
[00:46:57.263 --> 00:46:58.304]  Exclusively available
[00:46:58.644 --> 00:47:00.465]  You're listening to the Alex Jones Show!
[00:47:28.399 --> 00:47:33.962]  It's always a tough vote because the average person thinks raising the debt ceiling must mean that we're running up our debt.
[00:47:34.583 --> 00:47:40.326]  Raising the debt ceiling, which has been done over a hundred times, does not increase our debt.
[00:47:40.346 --> 00:47:43.408]  It does not somehow promote proplicacy.
[00:47:43.708 --> 00:47:47.531]  All it does is it says, you've got to pay the bills that you've already racked up, Congress.
[00:47:47.571 --> 00:47:51.733]  You're listening to the Alex Jones Show.
[00:48:01.283 --> 00:48:02.624]  Welcome back to the Alex Jones Show.
[00:48:02.704 --> 00:48:03.944]  I'm David Knight in studio.
[00:48:03.984 --> 00:48:07.946]  We've had Alex Jones popping in and co-hosting with me today.
[00:48:08.006 --> 00:48:13.428]  He also has a report that we're going to get to about the Trans-Pacific Partnership, the TPP.
[00:48:13.468 --> 00:48:14.408]  What's going on with that?
[00:48:15.169 --> 00:48:21.491]  Of course, a lot of people are starting to wake up and understand that we shouldn't have government conducted in secret.
[00:48:21.791 --> 00:48:27.754]  And that's precisely the fundamental issue about these so-called partnerships that are being negotiated right now.
[00:48:28.434 --> 00:48:32.295]  It's a total outrage, but this has been going on for a very long time.
[00:48:32.335 --> 00:48:35.857]  It's been going on for decades with groups like the Bilderberg Group.
[00:48:36.477 --> 00:48:52.783]  That's precisely the core problem with the Bilderberg Group, that they could meet secretly between government and corporations and the military and the intelligence services, that they could have these private meetings where we now know, looking at some of the documents that have come out, that they planned
[00:48:53.763 --> 00:48:58.725]  The European Union, the euro single currency, many other things that have come out.
[00:48:58.785 --> 00:49:06.248]  We understand that these are things have been crafted together in secret by corporations working with government, the largest corporations working with government.
[00:49:06.749 --> 00:49:08.169]  It's no longer a conspiracy theory.
[00:49:08.709 --> 00:49:15.872]  It's pretty obvious what's going on now because we are in the final stages of what they've been working on for many, many decades.
[00:49:15.912 --> 00:49:18.433]  Of course, the first Bilderberg meeting was 61 years ago.
[00:49:20.514 --> 00:49:24.515]  60 years ago, they created the plan for the European Union and the Euro.
[00:49:24.575 --> 00:49:30.417]  Now, on the way to cover Bilderberg, we have Rob Dew and Josh Owens are headed out.
[00:49:30.477 --> 00:49:40.641]  He just filed a report about their trip at the airport, talking to people, see if they understand, even now, what's going on with the Bilderberg group.
[00:49:40.661 --> 00:49:41.421]  Here's that report.
[00:49:44.395 --> 00:49:46.477]  Rob Dew reporting for InfoWars.com.
[00:49:46.517 --> 00:49:48.358]  We are in O'Hare International Airport.
[00:49:48.398 --> 00:49:52.561]  We have about a three-hour layover before we get on the flight going to Austria.
[00:49:52.581 --> 00:49:57.985]  We're actually going to make a stop in Frankfurt, Germany and then head into Austria, but covering this year's Bilderberg.
[00:49:58.486 --> 00:50:02.869]  So while we were here at three hours, had some time to think, I got to read a few articles.
[00:50:03.369 --> 00:50:11.375]  There's one written by, or I guess co-written by Christine Jimenez, and she's talking about one of the people who will be coming to this year's Bilderberg, a
[00:50:12.596 --> 00:50:17.061]  Duaro Barrasso, who is the Prime Minister of Portugal, who's also head of the Steering Committee.
[00:50:17.541 --> 00:50:22.906]  Interestingly enough, he was invited to a couple Bilderberg meetings before he became Prime Minister.
[00:50:22.946 --> 00:50:27.430]  So that's a theme we see a lot of these elites getting invited to these things.
[00:50:27.470 --> 00:50:29.892]  They kind of get sniffed out to see if they're going to do what they're told.
[00:50:30.333 --> 00:50:32.074]  And then they get high positionships.
[00:50:32.234 --> 00:50:35.598]  He's also on the Steering Committee of Bilderberg, and he was Prime Minister of Portugal.
[00:50:37.050 --> 00:50:43.852]  Another thing that is really interesting is Alex is talking about how we're kind of 10 years ahead of what normal people think.
[00:50:43.892 --> 00:50:48.433]  Not a lot of people know what Bilderberg is, and I bet I could ask anyone here what it is.
[00:50:48.513 --> 00:50:51.494]  In fact, I'm gonna ask this fellow right here.
[00:50:51.554 --> 00:50:52.214]  Follow me over here.
[00:50:52.574 --> 00:50:52.914]  Hey, sir.
[00:50:53.834 --> 00:50:55.315]  Do you know what the Bilderberg Group is?
[00:50:55.335 --> 00:50:55.375]  No.
[00:50:56.775 --> 00:50:58.135]  You've never heard of it?
[00:50:58.456 --> 00:50:58.596]  No.
[00:50:59.296 --> 00:51:00.076]  What do you think it would be?
[00:51:03.763 --> 00:51:05.164]  A group for all the singers?
[00:51:06.084 --> 00:51:06.825]  That's pretty close.
[00:51:06.865 --> 00:51:07.485]  Let me tell you this.
[00:51:07.825 --> 00:51:15.869]  It's a group of elites between 120 and 150 that are going to get together in Austria this weekend, or this next week, and discuss world policy, but they do it all in secret.
[00:51:16.469 --> 00:51:21.232]  Now, do you think if 150 rock stars or movie stars got together somewhere, there'd be press everywhere and people would be interested in it?
[00:51:21.932 --> 00:51:22.372]  I think so.
