[00:00:02.211 --> 00:00:04.845]  You're listening to The Alex Jones Show.
[00:35:22.458 --> 00:35:37.330]  Of course, the large doses that we get means that virtually all plastics that they put drinks as well as food lining the cans of canned foods in many cases with BPA plastics, of course we are getting that in large doses.
[00:35:38.210 --> 00:35:40.552]  And it's not just animals that have problems with it.
[00:35:40.872 --> 00:35:44.895]  It has problems for humans, because we are animals in that respect as well.
[00:35:45.555 --> 00:35:49.638]  Now, they point out that these two companies are going back and forth making claims and counterclaims.
[00:35:49.658 --> 00:35:50.959]  They get into an argument.
[00:35:51.520 --> 00:35:54.101]  They get into a lawsuit about this.
[00:35:54.141 --> 00:35:57.624]  They've all got their own experts and studies backing their positions.
[00:35:57.664 --> 00:36:03.748]  They argue, they say, at length about which tests should be used to establish whether a product had estrogenic activity.
[00:36:03.768 --> 00:36:04.229]  In other words,
[00:36:05.202 --> 00:36:17.591]  Both of these plastics, apparently under certain circumstances, create estrogen problems, creating problems for males, lowering the fertility rate, doing many other things, as Alex has talked about many times, the effects of these plastics.
[00:36:17.952 --> 00:36:18.872]  But here's the key thing.
[00:36:19.713 --> 00:36:22.515]  This is what they came down to the bottom line.
[00:36:22.555 --> 00:36:28.099]  They said, the test results that we have, it doesn't limit our research in a scientific context.
[00:36:29.008 --> 00:36:38.135]  He says, our companies are getting their message out by publishing scientific papers about estrogenic plastics that specifically mention each other's products.
[00:36:38.796 --> 00:36:40.557]  He says, the tactic seems to be working.
[00:36:40.617 --> 00:36:45.381]  I think people are recognizing that it's not the courts that determine scientific questions.
[00:36:45.962 --> 00:36:47.563]  It's not the government of California.
[00:36:48.063 --> 00:36:49.345]  It's not LA Times.
[00:36:49.705 --> 00:36:50.866]  It's not Chris Cuomo.
[00:36:52.926 --> 00:36:55.727]  Truth is not determined by democratic vote.
[00:36:55.907 --> 00:36:57.728]  It's not determined by majority opinion.
[00:36:58.448 --> 00:37:02.689]  Most of the time, the scientific consensus about most things has been wrong.
[00:37:03.509 --> 00:37:08.571]  Louis Pasteur had to fight against the scientific consensus to get people to understand the germ theory.
[00:37:10.057 --> 00:37:12.438]  Most of the time, the scientific consensus is wrong.
[00:37:12.478 --> 00:37:15.459]  You advance science by questioning conventional wisdom.
[00:37:15.900 --> 00:37:19.361]  And here's some questions for the people who put out mandatory vaccines.
[00:37:19.401 --> 00:37:28.965]  And as I point out, we have an article, actually an interview that's up on the YouTube channel, an interview that I had with Jane Orient, Dr. Jane Orient, M.D.
[00:37:29.505 --> 00:37:32.947]  She's with the Association of American Physicians and Surgeons.
[00:37:33.127 --> 00:37:34.728]  She's the executive director.
[00:37:34.968 --> 00:37:37.389]  And I thought they had some very good questions
[00:37:38.462 --> 00:37:42.803]  That they asked the CDC in a FOIA request three years ago now.
[00:37:43.303 --> 00:37:48.865]  They asked for things like, describe the potential conflicts of interest that you may have in recommending vaccines.
[00:37:48.885 --> 00:37:49.965]  This is to the CDC.
[00:37:50.605 --> 00:37:55.187]  Tell us what tests you've done to determine the duration of the protection of vaccines.
[00:37:55.507 --> 00:37:59.368]  Tell us the safety and the efficacy testing of the influenza vaccine.
[00:38:00.208 --> 00:38:09.095]  Give us documents that describe the long-term safety studies of children and adults who have received five or more annual doses of the flu vaccine.
[00:38:09.936 --> 00:38:15.961]  Give us tests that you've conducted for possible viral or bacterial contaminants in vaccines.
[00:38:16.621 --> 00:38:21.146]  We'd like to know what safety testing you've done for thimerosal, that's mercury, in children and adults.
[00:38:21.486 --> 00:38:30.336]  We'd like to know any testing that you've done of thimerosal or other vaccine components for potential adjuvant effects, that's irritant effects of the immune system.
[00:38:30.776 --> 00:38:38.364]  We'd like to know any investigations that you've had for the potential of any components with adjuvant-like effect for inducing allergies to vaccine components.
[00:38:39.065 --> 00:38:54.962]  Which recipient is coincidentally exposed to like peanuts or pollen would like to know what the absentee rates in school children and health care workers are who have or have not received the flu vaccine, including time off for adverse reactions to the flu vaccine.
[00:38:55.502 --> 00:39:03.967]  We'd like to know if you've compared the effectiveness of immunization of personnel versus other methods of protecting patients against acquiring influenza in-house.
[00:39:03.987 --> 00:39:09.951]  For example, using UV lights to sanitize the air, which we saw them doing with the Ebola outbreak.
[00:39:10.591 --> 00:39:14.354]  They have a UV machine that can come in and sanitize.
[00:39:15.578 --> 00:39:18.362]  Uh, an entire room without people being in there.
[00:39:18.642 --> 00:39:20.564]  So these are questions that need to be asked.
[00:39:21.165 --> 00:39:22.227]  Where are the studies?
[00:39:22.487 --> 00:39:23.188]  Show me the studies.
[00:39:23.348 --> 00:39:25.330]  Oh that's right, you haven't done the studies?
[00:39:25.791 --> 00:39:27.834]  Or you don't want to show me the studies that you've done?
[00:39:28.697 --> 00:39:33.298]  Then don't ask me to trust the CDC or the pharmaceutical industry.
[00:39:33.958 --> 00:39:37.339]  I certainly understand what vaccines are about.
[00:39:37.359 --> 00:39:39.560]  I understand the process of passive immunity.
[00:39:39.840 --> 00:39:42.361]  We talked about that when Ebola was an outbreak.
[00:39:42.861 --> 00:39:52.824]  The idea that you would use the antibodies that somebody who survived the disease had produced human antibodies and you would transfer those human antibodies to someone else with a convalescent serum.
[00:39:53.504 --> 00:39:54.184]  I understand that.
[00:39:54.304 --> 00:40:05.788]  I understand active immunity, where you give somebody a weakened or dead version of the disease and hope that their body produces its own antibodies to deal with that.
[00:40:05.828 --> 00:40:06.989]  That's active immunity.
[00:40:07.009 --> 00:40:11.390]  I understand the principle of both of those things, but you understand that they then turn around and change that.
[00:40:11.610 --> 00:40:12.811]  We talked about that with Ebola.
[00:40:12.851 --> 00:40:13.631]  We said, look,
[00:40:14.926 --> 00:40:20.810]  People who are recovering from this, in almost all of the cases that we've seen here in the West, they've all had this convalescent serum.
[00:40:21.590 --> 00:40:23.111]  Virtually every single patient.
[00:40:23.692 --> 00:40:27.795]  And they were passing this on, the doctors and nurses, because they had seen this work in the country.
[00:40:28.655 --> 00:40:44.306]  But then, what the media wanted to produce was the pharmaceutical version of this, the artificial version of this, where they would inject monkeys with Ebola, and they would get monkey antibodies, and then they would genetically modify those monkey antibodies to
[00:40:44.986 --> 00:40:46.667]  Presumably work better with humans.
[00:40:46.967 --> 00:40:54.211]  Then they would take those genetically modified monkey antibodies and they would put them in a genetically modified tobacco plant and grow them.
[00:40:54.791 --> 00:41:06.857]  Then they would take this Frankenstein substance and inject it into you, talking about how, hey, if this Ebola outbreak gets too far along, we're not going to be able to take the time to do the kind of testing that we'd like to do.
[00:41:06.897 --> 00:41:09.378]  We're just going to have to start injecting people with this.
[00:41:10.836 --> 00:41:11.897]  That's the difference.
[00:41:12.778 --> 00:41:25.728]  Where they go from transferring convalescent serum from one person to the other to a monkey-generated antibody that they grow into a genetically modified tobacco plant because they can make money from that.
[00:41:26.249 --> 00:41:29.791]  They can't make that much money just doing blood transfusions.
[00:41:30.652 --> 00:41:34.415]  But they can make a lot of money doing ZMapp and things like that.
[00:41:34.435 --> 00:41:35.496]  So that's what we're looking at.
[00:41:36.076 --> 00:41:40.059]  That's what you need to have if you're going to have informed consent.
[00:41:40.680 --> 00:41:44.963]  Yeah, we have this case that came out last week and it was up on Infowars.com.
[00:41:45.003 --> 00:41:58.333]  Kit Daniels had this story about the angry mom and of course the way that it was hyped in the media and the Daily Mail saying her son, her 15-day-old son's life hangs in the balance from measles because of
[00:41:59.474 --> 00:42:01.356]  You know, anti-vaccine people.
[00:42:02.177 --> 00:42:07.683]  Well the reality is that her son didn't even have measles.
[00:42:08.504 --> 00:42:14.590]  And I haven't seen, I've been following this and I'm sure that if he did come down with measles there's only one or two days left.
[00:42:15.768 --> 00:42:25.636]  In the watching period, I'm sure that if Jennifer Hibben White's 15-day-old son had come down with measles, I'm sure they would be telling this to everybody.
[00:42:25.696 --> 00:42:27.298]  But here's the catch right here.
[00:42:28.058 --> 00:42:39.448]  When it was reported in the Canadian television report, they pointed out that the person who was in the waiting room, so she took her child to a hospital waiting room at 15 days old.
[00:42:41.752 --> 00:42:44.816]  That's perhaps the Canadian socialist health care system.
[00:42:44.916 --> 00:42:45.417]  I don't know.
[00:42:45.798 --> 00:42:51.685]  Personally, I wouldn't take my 15-day-old child into an emergency room to wait for a routine checkup.
[00:42:52.587 --> 00:42:53.708]  Nevertheless, she did.
[00:42:53.748 --> 00:42:58.174]  And there was somebody who was there who was sick, as you would expect in an emergency waiting room.
[00:42:59.070 --> 00:42:59.631]  We're good to go.
[00:43:14.989 --> 00:43:18.092]  So she's angry at the unvaccinated people.
[00:43:18.492 --> 00:43:21.535]  She brings up amazing straw man arguments.
[00:43:21.895 --> 00:43:25.998]  Let's run the report from that Canadian TV news report.
[00:43:26.018 --> 00:43:30.262]  They have some of her quotes, and we're going to stop this as we go through it and comment on some of these quotes.
[00:43:30.622 --> 00:43:31.423]  Run that tape, guys.
[00:43:32.287 --> 00:43:36.870]  Now to a mother outraged at parents who do not vaccinate their children.
[00:43:37.050 --> 00:43:41.913]  She took to social media and her emotionally charged post is gaining steam.
[00:43:42.313 --> 00:43:49.177]  You see, her newborn son may have been exposed to measles late last month and she does not yet know if he has the virus.
[00:43:49.217 --> 00:43:50.698]  Here's CTV's Janice Golding.
[00:43:52.603 --> 00:44:02.307]  Measles is a potentially deadly disease, and Jennifer Hibben-White has learned her newborn son Griffin may have been exposed at a Markham doctor's office on January 27th.
[00:44:02.707 --> 00:44:05.228]  She writes, I'm angry, angry as hell.
[00:44:05.569 --> 00:44:14.792]  The pickering mom of two doesn't blame the person who sought medical help, but on Facebook she posted, if you have chosen to not vaccinate yourself or your child, I blame you.
[00:44:14.812 --> 00:44:16.133]  I blame you.
[00:44:16.593 --> 00:44:19.474]  You have stood on the shoulders of our collective protection for too long.
[00:44:19.814 --> 00:44:20.955]  From that high height we have
[00:44:21.015 --> 00:44:22.056]  Okay, let's hold that right there.
[00:44:22.076 --> 00:44:22.696]  Did you catch that?
[00:44:23.097 --> 00:44:24.318]  Our collective protection.
[00:44:24.338 --> 00:44:26.460]  You stood on the shoulders of our collective protection.
[00:44:26.480 --> 00:44:29.483]  I blame you if you're not vaccinated yet.
[00:44:30.163 --> 00:44:33.246]  The person that was in the emergency room was a vaccinated person.
[00:44:33.266 --> 00:44:34.347]  That's not supposed to happen.
[00:44:34.887 --> 00:44:37.670]  And according to their theory, somebody who gets measles
[00:44:38.050 --> 00:44:42.351]  As a vaccinated person isn't supposed to be able to pass that on, yet we've seen that happen time and again.
[00:44:42.371 --> 00:44:45.653]  I want to read one more quote and then we've got Alex Jones has called in on the phone.
[00:44:45.953 --> 00:44:49.834]  She said, basically, you have stood on our collective shoulders.
[00:44:49.994 --> 00:44:54.675]  We are concerned world citizens and we're not going to allow this anymore.
[00:44:54.695 --> 00:44:56.476]  In other words, we're just going to force you.
[00:44:56.996 --> 00:45:05.019]  Bringing up things like you think you can protect your kids by eating a shovel full of dirt, by dancing by candlelight in a full moon.
[00:45:05.879 --> 00:45:07.560]  Talk about strawman arguments.
[00:45:07.640 --> 00:45:13.362]  It's one of the most unbelievable posts I've seen and yet it's been shared over a quarter of a million times.
[00:45:13.803 --> 00:45:16.204]  That's the mentality that we have to guard against.
[00:45:16.484 --> 00:45:18.485]  Let's go to Alex Jones who's just called in.
[00:45:18.545 --> 00:45:19.065]  Alex, go ahead.
[00:45:22.767 --> 00:45:25.028]  Okay, so yeah, we're going to get to Alex in just a moment.
[00:45:25.128 --> 00:45:28.449]  I think we had a little bit of a glitch there on our phone line.
[00:45:29.109 --> 00:45:31.270]  Let me continue on with what she has to say here.
[00:45:31.350 --> 00:45:31.731]  She says,
[00:45:33.067 --> 00:45:38.749]  We let you be so privileged, thanks to our willingness to vaccinate ourselves and our children.
[00:45:39.269 --> 00:45:41.270]  But she doesn't have any tolerance anymore.
[00:45:41.310 --> 00:45:48.373]  In other words, you don't have the freedom to make decisions about yourself, about other people.
[00:45:49.193 --> 00:45:50.875]  You have a privilege.
[00:45:50.935 --> 00:45:56.079]  We allow you the privilege of not getting a vaccine, but we're going to bring that to an end.
[00:45:56.379 --> 00:46:02.224]  She says, of course, your kid's not going to develop autism, which they wouldn't because of science.
[00:46:03.105 --> 00:46:03.965]  That's her explanation.
[00:46:04.025 --> 00:46:04.886]  Because of science.
[00:46:05.086 --> 00:46:14.134]  So she accuses us of thinking we're going to protect our kids by dancing by candlelight in the full moon, by giving them shovels full of dirt.
[00:46:14.635 --> 00:46:19.586]  And yet she doesn't offer any justification for the quote-unquote science.
[00:46:20.560 --> 00:46:25.024]  As I just mentioned, it's not the science, it's about the vaccine.
[00:46:25.284 --> 00:46:31.649]  It's the same as we talked about before, about french fries that are sold in a fast food scenario.
[00:46:31.769 --> 00:46:33.271]  It's not simply potatoes!
[00:46:34.091 --> 00:46:44.180]  When McDonald's has 19 different ingredients, some of them pretty heavy preservatives, they fry it in a chemical that is a key ingredient, and silly putty, when they do that,
[00:46:44.680 --> 00:46:46.783]  It is no longer merely potatoes.
[00:46:47.264 --> 00:46:57.138]  It becomes special french fries that you can put under a glass as they've done in Iceland along with a cheeseburger that is now six years old and hasn't changed a bit.
[00:46:58.240 --> 00:46:59.161]  And that's the issue.
[00:46:59.781 --> 00:47:03.963]  Don't tell me that I'm getting just potatoes when you give me some fast food fries.
[00:47:04.063 --> 00:47:04.984]  It's not simply that.
[00:47:05.444 --> 00:47:13.369]  And if this lady would go back and ask some of these questions that the CDC refuses to produce the information.
[00:47:13.549 --> 00:47:14.930]  They sent a FOIA request.
[00:47:14.970 --> 00:47:17.391]  This is the American Association of Physicians and Surgeons.
[00:47:17.691 --> 00:47:20.453]  They sent a FOIA request a couple years ago and you know what they heard back?
[00:47:21.377 --> 00:47:23.799]  Crickets chirping, total silence.
[00:47:23.939 --> 00:47:36.209]  They haven't received any answers to conflicts of interest, to what tests have you done to test for the efficacy of this, what have you done to test for the long-term effects of these vaccines, and on and on.
[00:47:36.229 --> 00:47:37.670]  I just read all those detailed things off.
[00:47:38.130 --> 00:47:41.013]  Nobody has received any of this information.
[00:47:41.840 --> 00:47:44.404]  When I don't get the information, I'm not informed.
[00:47:44.804 --> 00:47:49.631]  If I'm not informed, you're not going to get my consent, unless you destroy our individual rights.
[00:47:49.651 --> 00:47:53.936]  And of course, that is a key part of what Obamacare was about.
[00:47:54.057 --> 00:47:56.720]  Obamacare was about destroying our
[00:47:57.501 --> 00:48:04.226]  Ability to make our own health care decisions because when the government pays for our health care and that's where they're headed with this It's not right now.
[00:48:04.266 --> 00:48:17.615]  It's a massive transfer of wealth from Individuals to insurance companies who are selling us inflated insurance policies that may or may not get us health care You understand the difference between having health care and having health insurance.
[00:48:18.496 --> 00:48:26.862]  I hope so You realize of course that health insurance is not always going to get you health care and when they make single men by pregnancy coverage
[00:48:28.345 --> 00:48:29.386]  Something's going on here.
[00:48:30.608 --> 00:48:34.112]  The same thing is true when we're looking at mandatory vaccines.
[00:48:34.152 --> 00:48:41.281]  When you've got the pharmaceutical companies selling vaccines out of virtually every retail location, they haven't sold them out of McDonald's!
[00:48:42.244 --> 00:48:43.525]  They were giving away vaccines.
[00:48:43.545 --> 00:48:44.165]  They had mold.
[00:48:44.185 --> 00:48:47.166]  You could go there and get shot up with MMR.
[00:48:47.406 --> 00:48:50.528]  You could get the tetanus shot.
[00:48:50.548 --> 00:48:52.248]  You could get a staph shot there.
[00:48:52.268 --> 00:48:54.849]  You could get hepatitis A. I totaled it up.
[00:48:54.909 --> 00:48:58.331]  It was like eight or nine vaccines you could get right then.
[00:48:59.651 --> 00:49:00.492]  What is that going to do?
[00:49:01.417 --> 00:49:09.944]  As Dr. Wakefield said when Alex Jones interviewed him last week, he said, it isn't, when you look at these vaccines, it isn't 1 plus 1 plus 1 equals 3.
[00:49:10.705 --> 00:49:13.507]  It equals something that is completely different.
[00:49:14.528 --> 00:49:21.394]  And his point being was that he wanted to see, instead of the MMR being given to children, to space these things out.
[00:49:22.215 --> 00:49:26.758]  And he said, when they did that in Japan, they saw a drop in the autism rate.
[00:49:27.399 --> 00:49:29.401]  But then the autism rate started going back up again.
[00:49:30.595 --> 00:49:43.970]  And as Dr. Wakefield pointed out, they looked at it and they found that even though they had now separated this out into three distinct vaccines, they had begun the practice of giving those vaccines on the same day.
[00:49:44.691 --> 00:49:47.574]  Essentially the same effect as doing an MMR.
[00:49:48.415 --> 00:49:49.316]  That's the question.
[00:49:50.154 --> 00:49:51.635]  That's the concern that we have.
[00:49:52.096 --> 00:50:03.746]  And when you look at the situation where they come back and they say, as the AAPS also had facts on mandatory vaccines, they talked about adverse reactions to the hepatitis B. They said, well, of course, that's less than 1%.
[00:50:04.507 --> 00:50:13.415]  But understand that if you're giving that to 70 million American children, that's going to be 700,000 children that are going to have adverse effects.
[00:50:13.775 --> 00:50:15.517]  I think we've got Alex Jones back on the line.
[00:50:15.537 --> 00:50:16.398]  Alex, are you there?
[00:50:17.062 --> 00:50:17.922]  Yes, I am, David.
[00:50:17.962 --> 00:50:19.403]  Thank you for co-hosting with me today.
[00:50:19.443 --> 00:50:21.164]  I'm joining you from my home studios.
[00:50:21.564 --> 00:50:31.288]  I'll be co-hosting with you when Joyce Riley, who's battling stage 4 cancer, fellow GCN Radio host, Lydia, I've known for about 20 years, will be joining us coming up the second hour today.
[00:50:31.308 --> 00:50:36.991]  So we're going to have this very touching, important interview with her and review her 20 years of work or so.
[00:50:37.151 --> 00:50:41.193]  She started around the same time as I did, exposing Gulf War illness, having the Gulf War vets.
[00:50:41.653 --> 00:50:48.778]  Association and more and get her view on world events, alternative treatments for cancer versus mainstream treatments.
[00:50:49.118 --> 00:50:54.021]  So Captain Joyce Riley, who hosts a syndicated radio show for the same amount of time as I have.
[00:50:54.041 --> 00:50:58.764]  I mean, I guess I did it for about a year or two longer on GCN, but she's been here for about 18 years.
[00:50:59.425 --> 00:51:02.386]  She's going to be joining us in the second hour today.
[00:51:02.406 --> 00:51:09.211]  Appreciate you doing a great job there, David Knight, co-hosting with me from TheInfoWars.com at Radio Studios in Austin, Texas.
[00:51:09.651 --> 00:51:10.592]  I'm working on a big story.
[00:51:10.612 --> 00:51:10.952]  Stay with us.
[00:51:11.292 --> 00:51:16.453]  Guns80.com continues to surprise us with low prices and high quality Ghost AR-15 rifle kits.
[00:51:16.673 --> 00:51:21.714]  At Guns80.com, Ghost AR-15 kits are an even better idea than buying at gun shows or through private parties.
[00:51:21.894 --> 00:51:28.295]  Because the Ghost AR-15 kits at Guns80.com require no background checks, no registration, they don't even have serial numbers.
[00:51:28.535 --> 00:51:30.155]  That's what I call privacy.
[00:51:30.275 --> 00:51:33.556]  Go to Guns80.com to order your Ghost AR-15 rifle kit.
[00:51:33.716 --> 00:51:35.196]  No dealers, no hassles, ship direct.
[00:51:35.236 --> 00:51:35.856]  Guns80.com or 844-2GUNS80.
[00:51:35.876 --> 00:51:36.216]  That's 844-248-6780.
[00:51:41.087 --> 00:51:41.868]  This is Dan Pilla.
[00:51:41.888 --> 00:51:43.389]  Do you owe the IRS money you can't pay?
[00:51:43.709 --> 00:51:44.990]  Are tax debts crippling you?
[00:51:45.350 --> 00:51:47.672]  I've defended people from the IRS for over 30 years.
[00:51:48.172 --> 00:51:50.034]  I've helped thousands and I can help you too.
[00:51:50.474 --> 00:51:54.517]  I wrote the book on IRS settlement and I'm telling you there's no such thing as a hopeless case.
[00:51:54.977 --> 00:51:58.680]  Call 800-34-NO-TAX to finally get free of IRS debt.
[00:51:58.920 --> 00:52:02.363]  With the IRS's new programs, there's never been a better time to solve your problem.
[00:52:02.703 --> 00:52:03.003]  Call 800-34-NO-TAX.
[00:52:03.023 --> 00:52:04.444]  That's 800-34-NO-TAX or my website, danpilla.com.
[00:52:10.188 --> 00:52:12.770]  Hi folks, Alex Jones here with some important information.
[00:52:13.030 --> 00:52:17.893]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[00:52:18.153 --> 00:52:26.039]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:52:26.279 --> 00:52:30.582]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:52:30.802 --> 00:52:34.624]  MyPatriotSupply has never taken a loan or accepted outside funding.
[00:52:34.764 --> 00:52:40.108]  They now operate two distribution facilities and employ over 50 hard-working American men
[00:52:40.708 --> 00:52:43.490]  It is rare to find companies who practice what they preach.
[00:52:43.871 --> 00:52:49.094]  And that's why I stock my pantry with high quality storable foods from My Patriot Supply.
[00:52:49.234 --> 00:52:57.360]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:52:57.420 --> 00:52:57.700]  That's 866-229-0927.
[00:52:57.740 --> 00:53:00.602]  Do business with someone who shares your values.
[00:53:00.622 --> 00:53:01.583]  MyPatriotSupply.com slash Alex.
[00:53:09.848 --> 00:53:13.910]  When an emergency happens, you could be left to fend for yourself and your family.
[00:53:14.410 --> 00:53:17.392]  An outbreak of contagious disease can happen anywhere.
[00:53:17.712 --> 00:53:22.674]  Because we're faced with more diseases than ever before, we need a better solution than ever before.
[00:53:23.134 --> 00:53:26.256]  Fortunately, there is a simple, effective way to protect yourself.
[00:53:26.736 --> 00:53:35.584]  Supernatural Silver is a revolutionary silver solution that is clinically shown to be several hundred times more effective than colloidal or ionic silver.
[00:53:35.984 --> 00:53:41.629]  And it's powerful enough to help protect you and your family from deadly viruses, bacterias, and fungus.
[00:53:42.029 --> 00:53:50.012]  Supernatural Silver is effective against more than 500 different disease-causing pathogens without encouraging drug resistance and without side effects.
[00:53:50.472 --> 00:53:57.694]  Supernatural Silver is scientifically supported and is the number one choice of thousands for improved health and immune system support.
[00:53:57.974 --> 00:54:03.216]  Go to SupernaturalSilver.com and use the code Silver2015 for 30% off.
[00:54:03.676 --> 00:54:05.657]  That's SupernaturalSilver.com.
[00:54:06.037 --> 00:54:08.958]  Give yourself and your loved ones a fighting chance.
[00:54:22.611 --> 00:54:28.797]  Welcome back to the Alex Jones Show.
[00:54:28.897 --> 00:54:29.597]  I'm David Knight.
[00:54:29.638 --> 00:54:32.260]  I'll be co-hosting in this next hour with Alex Jones.
[00:54:32.300 --> 00:54:33.221]  He's at a remote location.
[00:54:33.241 --> 00:54:34.422]  I'm here at the studio in Austin.
[00:54:34.442 --> 00:54:40.568]  And we're going to have in the next hour Joyce Riley, a host with GCN for a very long time.
[00:54:40.608 --> 00:54:42.309]  Of course, a registered nurse, a whistleblower.
[00:54:42.329 --> 00:54:46.213]  She's going to be talking to us about her personal struggle with cancer.
[00:54:46.253 --> 00:54:48.094]  And joining us now is Alex Jones.
[00:54:48.175 --> 00:54:48.335]  Alex?
[00:54:49.687 --> 00:54:51.748]  David, again, I should be back in tomorrow.
[00:54:51.768 --> 00:54:57.792]  I'm working on some major breaking news and some corporate deals to get the broadcast expanded and syndicated to television.
[00:54:57.812 --> 00:55:00.414]  So that's why I've been missing a few days here and there.
[00:55:00.814 --> 00:55:03.076]  Of course, I hosted live yesterday, 4 to 6 p.m.
[00:55:03.096 --> 00:55:05.578]  I want to thank all of our affiliates and listeners out there.
[00:55:06.158 --> 00:55:12.642]  David, you do such a great job when I'm tuned in and listening as you break all this down that I end up calling in early.
[00:55:12.702 --> 00:55:16.705]  So thanks for letting me barge in here about 10, 15 minutes early today.
[00:55:17.045 --> 00:55:19.047]  But wild horses could not drag me away.
[00:55:20.007 --> 00:55:23.969]  What we see with the whole vaccine situation is epic.
[00:55:24.109 --> 00:55:33.272]  People need to sit back and kind of, not savor this moment, but realize we're in the game, having a huge effect, having huge victories, not just here in the U.S., but all over the world.
[00:55:34.793 --> 00:55:39.717]  If you really research what's unfolding, it's a Brian Williams moment.
[00:55:39.777 --> 00:55:46.322]  In fact, I would headline your whole last 30-minute breakdown of vaccines, vaccines Brian Williams moment.
[00:55:46.822 --> 00:55:49.965]  Because it's the moment when the facade collapses and the lies come out.
[00:55:50.365 --> 00:55:53.948]  We've had the Merck whistleblower, CDC whistleblowers, two different ones.
[00:55:54.708 --> 00:55:58.450]  One, the head of the program admitted they were basically covering up autism links.
[00:55:59.371 --> 00:56:10.857]  We've had the co-author of the Andrew Wakefield study in England exonerated, his medical license given back, and the court said, yeah, you engaged in fraud to set this guy up, basically.
[00:56:11.637 --> 00:56:19.001]  You've got all the analysis coming out that vaccines are causing the diseases, that they're full of all sorts of adulterants.
[00:56:20.021 --> 00:56:22.563]  And so there's a public collapse in confidence
[00:56:23.695 --> 00:56:24.416]  In the system.
[00:56:24.936 --> 00:56:34.204]  Everyone I talked to basically is either totally against vaccines and has been hurt by them or you know thinks that they can hurt you but it's overall better for you in the end.
[00:56:34.704 --> 00:56:38.007]  But the numbers are coming in and so there's a Brian Williams moment
[00:56:39.230 --> 00:56:55.476]  So they're doubling and tripling and quadrupling down right now to push their agenda and to say, we're going to arrest you, we're going to kick you out of school, we're going to push where you live like you're a child molester if you don't take these, we're going to push for forced inoculations, we're not going to let you fly domestically if you don't do this.
[00:56:55.536 --> 00:57:04.860]  It's the beginning of the Obamacare media tyranny, medical tyranny, where they all bully you and attack you into submitting to this and other social engineering.
[00:57:05.660 --> 00:57:07.141]  So this is the big fight.
[00:57:07.161 --> 00:57:14.126]  Of course, we've always been on it, you've always been on it, but now the big fight is front and center and everybody's got to let them have it.
[00:57:14.487 --> 00:57:20.271]  I launched a video over the weekend that InfoWars declares war on vaccines.
[00:57:21.872 --> 00:57:24.553]  Not on the idea of inoculation and that you can learn immunity.
[00:57:24.633 --> 00:57:27.114]  It's that they're given liability protection.
[00:57:27.154 --> 00:57:28.054]  They don't protect you.
[00:57:28.114 --> 00:57:28.935]  It's a total fraud.
[00:57:28.975 --> 00:57:30.475]  There's a social engineering agenda.
[00:57:30.715 --> 00:57:34.897]  We know they're engaged in social control, dumbing down, brain damaging, infertility.
[00:57:35.477 --> 00:57:37.258]  And this is our big fight.
[00:57:37.298 --> 00:57:38.338]  This is our line in the sand.
[00:57:38.378 --> 00:57:50.143]  They are physically trying to assault us with these, trying to force us to take these, trying to force us through collective medicine, collectivist medicine, to pay for all the damaged people that have autism and other neurological disorders.
[00:57:50.784 --> 00:57:55.101]  They're collapsing, so like Battle of the Bulls, they're counter-launching, and in that video...
[00:57:56.090 --> 00:57:57.691]  Uh, titled InfoWars Declares War.
[00:57:57.711 --> 00:58:03.656]  Uh, really the title should be Vaccine Victims Tell Their Story.
[00:58:04.156 --> 00:58:09.781]  Because what it's really all about, and I want it reposted to InfoWars.com, retweeted, and refacebooked under that title.
[00:58:09.921 --> 00:58:16.766]  It's a great title they came up with, but the title we need, uh, is Vaccine Victims Tell Their Story.
[00:58:17.167 --> 00:58:20.990]  If everyone who's a vaccine victim, who has family that is, or who died from it,
[00:58:21.750 --> 00:58:24.972]  Gets out, puts out YouTube videos, puts out letters to the editor.
[00:58:25.252 --> 00:58:28.874]  We will, as a tidal wave of victims, crush the enemy.
[00:58:29.414 --> 00:58:33.576]  So they've got a few fake victims whining and saying it's our fault they're sick when it's pure bull.
[00:58:34.017 --> 00:58:39.419]  We've got to come out of the woodwork against the enemy in a counter-offensive right now, and we will crush them once and for all.
[00:58:39.639 --> 00:58:41.020]  This is their Brian Williams moment.
[00:58:41.300 --> 00:58:47.023]  I'm Alex Jones coming to you from my home in Austin, Texas, and we've got David Knight running the show straight ahead.
[00:58:47.163 --> 00:58:49.805]  Captain Joyce Riley battling stage 4 cancer.
[00:58:52.348 --> 00:58:54.169]  Thank you for listening to GCN.
[00:58:55.889 --> 00:58:58.010]  Visit GCNlive.com today.
[00:59:00.631 --> 00:59:03.652]  The month of February is all about Valentine's Day.
[00:59:04.012 --> 00:59:07.213]  Big heart-shaped boxes filled with delicious candy.
[00:59:07.513 --> 00:59:13.495]  What if we, the Patriots, hijacked Valentine's Day and instead made it about human liberty and individual empowerment?
