[00:00:05.031 --> 00:00:09.876]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:44:58.775 --> 00:45:10.828]  Bernie Sandinista, and I call him that because he was talking 30 years ago, just like Back to the Future, kind of like Doc from Back to the Future, except 30 years ago he was praising the Sandinistas.
[00:45:11.857 --> 00:45:12.718]  He was praising them.
[00:45:12.718 --> 00:45:15.080]  He said, yeah, these guys aren't political hacks.
[00:45:15.080 --> 00:45:15.521]  No, no.
[00:45:15.521 --> 00:45:16.322]  They're like hippies.
[00:45:16.322 --> 00:45:16.922]  They're poets.
[00:45:16.922 --> 00:45:18.144]  They got Vermont connections.
[00:45:18.144 --> 00:45:19.585]  You know, they're kind of just like me.
[00:45:19.585 --> 00:45:20.626]  You guys got that clip ready?
[00:45:20.626 --> 00:45:21.367]  Let's roll that clip.
[00:45:23.502 --> 00:45:28.067]  I was impressed by Father D'Escoto, and he is a very gentle, very loving man.
[00:45:28.067 --> 00:45:29.328]  He's familiar with Burlington, Vermont.
[00:45:29.328 --> 00:45:32.051]  He had a niece who graduated from St.
[00:45:32.051 --> 00:45:35.754]  Michael's College, actually, who is now working for the government of Nicaragua.
[00:45:35.754 --> 00:45:37.316]  Watega is an impressive guy.
[00:45:37.316 --> 00:45:41.200]  Ernesto Cardinal is a funny-looking guy.
[00:45:41.200 --> 00:45:44.083]  He has gray hair, and he really does remind you of the hippie.
[00:45:44.083 --> 00:45:45.824]  I mean, Ernesto, in fact... He's kind of like me.
[00:45:47.899 --> 00:45:51.902]  You know, he's very strongly into poetry.
[00:45:51.902 --> 00:46:01.630]  He is very proud of the fact that they are now teaching poetry, not only to peasants and to workers, but in the military, in the police department.
[00:46:01.630 --> 00:46:03.151]  A very impressive guy.
[00:46:03.151 --> 00:46:08.535]  Yeah, the peasants, the military, you know, they got their own little Maoist cultural revolution going on down there.
[00:46:08.535 --> 00:46:09.016]  It's great!
[00:46:09.016 --> 00:46:14.620]  And these guys look like me, you know, they're hippies, they got, you know, long white hair, connections to Vermont.
[00:46:14.620 --> 00:46:15.661]  They're not political hacks!
[00:46:16.277 --> 00:46:19.099]  See, he's caught up in identity politics.
[00:46:19.099 --> 00:46:21.640]  He's caught up in the left-right paradigm.
[00:46:21.640 --> 00:46:25.182]  He loved the Sandinistas, Bernie Sandinista did.
[00:46:25.182 --> 00:46:32.587]  He loved them because he opposed the American government policy of overthrowing whatever countries they want to overthrow.
[00:46:32.587 --> 00:46:34.348]  And I agree with him.
[00:46:34.348 --> 00:46:36.529]  I agree that Iran-Contra was a horrible thing.
[00:46:37.259 --> 00:46:44.041]  I agree that the smuggling of crack cocaine by the CIA to fund the Contras into L.A.
[00:46:44.041 --> 00:46:44.841]  was a horrible thing.
[00:46:44.841 --> 00:46:52.024]  I don't think we should be overthrowing other countries, but that doesn't mean that the Sandernistas were good guys, Bernie.
[00:46:52.024 --> 00:46:58.386]  See, that's what happens when you get caught up in the left-right paradigm, when you get into this either-or mentality.
[00:46:58.386 --> 00:47:00.526]  And he hasn't learned anything in the last 30 years.
[00:47:00.526 --> 00:47:02.167]  As I pointed out when I talked about this before,
[00:47:03.032 --> 00:47:07.876]  He hasn't learned about what happened with Daniel Ortega.
[00:47:07.876 --> 00:47:14.122]  Daniel Ortega, who was so thoroughly corrupt, he was thrown out by a coalition of conservatives and communists.
[00:47:15.233 --> 00:47:17.294]  He was a kleptocrat.
[00:47:17.294 --> 00:47:22.775]  He was somebody who had confiscated billions of dollars of private property, and just before he left, he made it private again.
[00:47:22.775 --> 00:47:25.656]  He made it his property.
[00:47:25.656 --> 00:47:28.377]  That's the kind of guy that Daniel Ortega is.
[00:47:28.377 --> 00:47:34.799]  But of course, Bernie Sanders was taken in by it because he bought into, well, if Reagan is against him, I'm for him.
[00:47:34.799 --> 00:47:36.600]  And besides that, he looks like me.
[00:47:38.360 --> 00:47:41.683]  Even here, the rhetoric, you know, the peasants and the poets.
[00:47:41.683 --> 00:47:45.446]  I mean, the peasants and the serfs or whatever.
[00:47:45.446 --> 00:47:52.392]  I mean, he's got this class warfare, Marxist rhetoric that comes from Bernie Sanders.
[00:47:52.392 --> 00:47:55.375]  But it's okay, because he's got the police and the military learning poetry, too.
[00:47:55.375 --> 00:47:55.835]  Isn't that great?
[00:47:55.835 --> 00:47:56.616]  Isn't that great?
[00:47:56.616 --> 00:47:57.737]  They're all a bunch of poets.
[00:47:57.737 --> 00:48:01.179]  So I had a lot of people, when I talked about this before, they said, you know, why are you picking on
[00:48:01.900 --> 00:48:05.921]  Bernie Sanders, why are you picking on the failed socialist states in Central America?
[00:48:05.921 --> 00:48:20.625]  You know, like Nicaragua and Venezuela, where the bankers get 700% on their investments, and Venezuela, communist Venezuela, Hugo Chavez, gives the bankers 700% on their investments, but the people there can't get food, medicine, or water.
[00:48:20.625 --> 00:48:21.906]  They have to go elsewhere to get that.
[00:48:21.906 --> 00:48:23.106]  So why are you picking on that?
[00:48:23.106 --> 00:48:25.387]  You know, why don't you, you always ignore
[00:48:26.147 --> 00:48:30.513]  The successes of socialism, you know, like Sweden.
[00:48:30.513 --> 00:48:33.197]  Okay, let's talk about Sweden.
[00:48:33.197 --> 00:48:35.500]  Sweden needs to borrow more.
[00:48:35.500 --> 00:48:39.646]  They need to cut their costs in order to meet refugee numbers, says their finance minister.
[00:48:41.047 --> 00:48:47.569]  Open borders, entitlements, the socialist state, either one of those things will destroy a country.
[00:48:47.569 --> 00:48:54.271]  But you put them both together and you start sailing over the cliff like Thelma and Louise, okay?
[00:48:54.271 --> 00:48:55.251]  And that's what's happening.
[00:48:55.251 --> 00:48:58.232]  That was what Cloward and Piven strategized about back in the 1960s.
[00:48:58.232 --> 00:49:01.853]  They said, you know, we just aren't getting there quickly enough.
[00:49:01.853 --> 00:49:06.615]  So what we're going to have to do is we're going to have to destroy the society so we can rebuild our socialist utopia.
[00:49:06.615 --> 00:49:07.335]  How do we do that?
[00:49:07.335 --> 00:49:10.276]  Well, we ramp up the entitlement state and then
[00:49:10.936 --> 00:49:14.439]  We ramp up the number of people that are going to be on the entitlement state.
[00:49:14.439 --> 00:49:15.981]  So now we can see what's happening in Sweden.
[00:49:15.981 --> 00:49:25.730]  You don't see this kind of thing happening in Central and South America simply because Sweden and the European states of Germany and others were so rich to start with.
[00:49:25.730 --> 00:49:30.234]  It didn't take very long for socialism to collapse in Central and South America.
[00:49:30.234 --> 00:49:35.519]  Even after they confiscate billions of dollars of wealth from other people, they still couldn't
[00:49:36.400 --> 00:49:37.301]  Make it go that long.
[00:49:37.301 --> 00:49:41.483]  As Margaret Thatcher said, the problem with socialism is you eventually run out of other people's money.
[00:49:41.483 --> 00:49:47.807]  Well, they didn't have that much of it to start with in Central America, so you saw the results right away, but now we're starting to see the results in Sweden.
[00:49:47.807 --> 00:49:49.708]  So we had this story back on the 23rd.
[00:49:49.708 --> 00:49:57.493]  Sweden will need to borrow more money, cut costs across the board to meet the expense of record numbers of asylum seekers arriving in the country, said the finance minister.
[00:49:57.953 --> 00:50:01.095]  Then we had another one that was a couple of days earlier.
[00:50:01.095 --> 00:50:05.938]  Kurt Nemo pointed out that Sweden was on the verge of collapse as illegal immigrants surged into the country.
[00:50:05.938 --> 00:50:11.021]  The anti-immigration party is now the largest in the Scandinavian nation.
[00:50:11.021 --> 00:50:18.806]  He points out, and this is a quote from a Danish historian, says the final consequence of the West and above all Sweden's immigration policy
[00:50:19.346 --> 00:50:23.949]  Is that the economy will collapse because who is going to pay for it all?
[00:50:23.949 --> 00:50:28.672]  And economic breakdowns, once they happen, always happen very quickly.
[00:50:28.672 --> 00:50:33.835]  Increasing taxes, he said, on wage earners in Sweden to pay for the influx of illegal immigrants is not enough.
[00:50:33.835 --> 00:50:36.557]  The finance minister said, of course, they're going to borrow this.
[00:50:36.557 --> 00:50:46.283]  They said, why has one government after another chosen to spend Swedish taxpayers' money to support and shelter citizens of other countries while some of them are trying to kill us?
[00:50:47.003 --> 00:50:48.145]  Precisely.
[00:50:48.145 --> 00:50:52.811]  When we come back, we're going to break down how that looks in America with Obamacare.
[00:50:52.811 --> 00:50:53.352]  We'll be right back.
[00:51:01.601 --> 00:51:06.243]  Earthquake, floods, winter storms, prolonged power outages, or war.
[00:51:06.243 --> 00:51:10.525]  Each of us have had that moment when we recognize that we need to be better prepared.
[00:51:10.525 --> 00:51:11.906]  We typically do the same thing.
[00:51:11.906 --> 00:51:14.927]  We start with food storage, then we address the need for water.
[00:51:14.927 --> 00:51:17.149]  But have you considered heat storage?
[00:51:17.149 --> 00:51:19.350]  I'm talking about staying warm in the cold.
[00:51:19.350 --> 00:51:21.631]  Here are some things for you to consider.
[00:51:21.631 --> 00:51:23.292]  How will I keep my family warm?
[00:51:23.292 --> 00:51:25.773]  The standard answers are firewood, coal, or propane.
[00:51:25.773 --> 00:51:29.835]  But the problem with that, if you need to be on the move, is you can't take it with you.
[00:51:30.655 --> 00:51:31.756]  Another concern?
[00:51:31.756 --> 00:51:35.737]  There may come a time when you need to stay warm without smoke, like in times of war.
[00:51:35.737 --> 00:51:38.338]  There may even come a time when you can't burn fuel.
[00:51:38.338 --> 00:51:42.300]  The answers may be simpler and less costly than you think.
[00:51:42.300 --> 00:51:45.122]  For these answers, go to FortressClothing.com.
[00:51:45.122 --> 00:51:49.764]  Again, FortressClothing.com has the answers to your heat storage dilemma.
[00:51:49.764 --> 00:51:51.765]  Don't get stuck in the cold.
[00:51:51.765 --> 00:51:53.405]  FortressClothing.com.
[00:51:53.405 --> 00:51:54.766]  You'll never be cold again.
[00:51:58.661 --> 00:52:02.522]  As any regular listener knows, I don't script what I have to say.
[00:52:02.522 --> 00:52:07.043]  I do my research, and then I tell it like it is, and let the chips fall where they may.
[00:52:07.043 --> 00:52:08.943]  And I'm gonna do that right now.
[00:52:08.943 --> 00:52:14.605]  I have never, in my 20 years on air, seen a time where it's more important to be prepared.
[00:52:14.605 --> 00:52:19.326]  Even most mainline analysts are now saying, we've entered this critical juncture.
[00:52:19.326 --> 00:52:21.146]  We've got to get prepared.
[00:52:21.146 --> 00:52:23.907]  Everyone knows I'm obsessed with win-win situations.
[00:52:24.147 --> 00:52:35.655]  And the high-quality storable foods at InfoWarsSelect.com are powered by MyPatriot Supply and are the highest quality, the freshest, and have the best pricing that we could find anywhere.
[00:52:35.655 --> 00:52:44.681]  And finally, until October 31st, 2015, all InfoWars Select storable foods purchases will receive 10% off and free shipping.
[00:52:44.881 --> 00:52:47.963]  Free shipping on storable food is unprecedented.
[00:52:47.963 --> 00:52:54.988]  Secure your InfoWars Select storable foods discounted at InfoWarsStore.com or by calling toll free 888-253-3139.
[00:52:58.593 --> 00:53:11.458]  Atmospheric Aluminum, Mercury Exposure, Estrogen Toxins from Plastics, Microwaves from Cell Phones and Smart Meters, and Low Quality Foods, all combined to create conditions for the very high incidence of disease in our society.
[00:53:11.458 --> 00:53:19.961]  Now more than ever, we all need to be consuming those foods and herbs that epigenetically signal the cells of our body to produce energy, create proteins, and detoxify.
[00:53:19.961 --> 00:53:25.963]  When we properly support our bodies, then even in these toxic times, we can promote and achieve excellent health.
[00:53:25.963 --> 00:53:28.264]  One World Way is the first energetically encoded,
[00:53:28.584 --> 00:53:29.184]  I think so.
[00:54:00.866 --> 00:54:10.730]  Welcome back to the Alex Jones Show.
[00:54:10.730 --> 00:54:12.111]  I'm David Knight, your host today.
[00:54:12.111 --> 00:54:19.854]  In the third hour, we're going to be talking to a transhumanist who is actually going to be running for president with his own transhumanist party.
[00:54:19.854 --> 00:54:21.155]  He's going to be here live in the studio.
[00:54:21.155 --> 00:54:23.136]  His name is Zoltan Istvan.
[00:54:24.048 --> 00:54:26.930]  So that should be an interesting third hour.
[00:54:26.930 --> 00:54:29.912]  Again, I want to go back to what's going on in Europe.
[00:54:29.912 --> 00:54:37.317]  And again, it's Sweden, Germany, these wealthy countries that are rapidly declining into poverty as well as anarchy.
[00:54:37.317 --> 00:54:47.564]  We have an article today on InfoWars.com, Sweden to house immigrants in Lapland Ski Resort while their own citizens suffer under a housing shortage.
[00:54:48.425 --> 00:54:54.647]  As Paul Joseph Watson writes, migrants traveling to the welfare haven of Sweden will be housed in the ski resort.
[00:54:54.647 --> 00:54:57.568]  The citizens will labor under the burden of a housing shortage.
[00:54:57.568 --> 00:55:06.210]  He points out that the spa will offer spa treatments, massages, a swimming pool, a bubble bath, a sauna, as well as a spectacular mountain view of its bedrooms.
[00:55:06.210 --> 00:55:09.932]  And the migrants will be allowed to stay at this resort until February.
[00:55:09.932 --> 00:55:10.352]  Meanwhile,
[00:55:11.392 --> 00:55:20.098]  As they're enjoying these amenities, Swedish citizens continue to be burdened by a housing shortage, exacerbated by the large number of immigrants the country is taking in each year.
[00:55:20.098 --> 00:55:26.802]  Some politicians are also urging citizens to give up their garages in order to house third-world immigrants.
[00:55:26.802 --> 00:55:30.465]  Now, when they do that to us, do you think that'll be a violation of the Third Amendment?
[00:55:32.062 --> 00:55:37.465]  I mean, they're not troops, but I guess you could call them troops, because they're kind of marching in like an army.
[00:55:37.465 --> 00:55:43.908]  Look at this picture that we got from the Daily Mail of a march into Western Europe.
[00:55:43.908 --> 00:55:53.133]  Shocking pictures show thousands of determined men, women, and children trudging across the Balkans as politicians warn that the EU could collapse in weeks.
[00:55:53.133 --> 00:55:53.553]  Look at that!
[00:55:54.591 --> 00:55:58.032]  Is that, are those the troops of the New World Order?
[00:55:58.032 --> 00:56:03.072]  The troops that have been brought in to collapse and reorganize society?
[00:56:03.072 --> 00:56:11.874]  The troops that have been brought in to destroy the wealth and the independent sovereignty of the West so that they can have their globalist way?
[00:56:11.874 --> 00:56:20.315]  Because of course that's the only thing that is standing in the way of the globalists are the nations of, or that stood in their way, were the nations of Europe and America.
[00:56:20.315 --> 00:56:22.636]  And of course we see that in Sweden
[00:56:23.646 --> 00:56:27.869]  One of the other aspects of this is a aspect of cultural shock, they say.
[00:56:27.869 --> 00:56:29.590]  This is the article from Kurt Nemo.
[00:56:29.590 --> 00:56:40.837]  He says, cultural shock in Western countries where there are significant Muslim immigration is the crime rate, especially the disproportional sexual crimes against the host country's women.
[00:56:40.837 --> 00:56:51.605]  In Sweden, which does not usually report the nationality of rapists, a just released study by Swedish police revealed that Muslim men who constitute only 2% of the population are responsible for 78% of the rapes.
[00:56:54.007 --> 00:57:01.857]  Once-peaceful Sweden has the highest rape rate in Europe, the second highest in the world, next to South Africa.
[00:57:03.004 --> 00:57:04.264]  And it's not just Sweden.
[00:57:04.264 --> 00:57:05.665]  It's not just Germany.
[00:57:05.665 --> 00:57:07.365]  It's also Copenhagen.
[00:57:07.365 --> 00:57:14.468]  There's a Muslim mob attacking a police car at a Shiite festival where the Shiites hit the fan.
[00:57:14.468 --> 00:57:17.088]  And you can see the video of that on this particular article.
[00:57:17.088 --> 00:57:18.169]  Let's see, who is this by?
[00:57:18.169 --> 00:57:20.249]  This is the Gateway Pundit.
[00:57:20.249 --> 00:57:23.110]  Listen to this clip from RT that we've got.
[00:57:23.110 --> 00:57:25.791]  This is a guy named Jonathan Pye.
[00:57:25.791 --> 00:57:31.913]  And he's talking about what it costs to rent a room, a little cupboard, under the stairs in London.
[00:57:33.607 --> 00:57:35.488]  Economics to me is, can I afford a house?
[00:57:35.488 --> 00:57:36.988]  Can I afford to buy a house?
[00:57:36.988 --> 00:57:37.688]  Where do you live?
[00:57:37.688 --> 00:57:38.629]  London.
[00:57:38.629 --> 00:57:39.549]  No.
[00:57:39.549 --> 00:57:40.949]  Can I afford to rent a house?
[00:57:40.949 --> 00:57:41.750]  Where do you live again?
[00:57:41.750 --> 00:57:42.770]  London.
[00:57:42.770 --> 00:57:43.990]  No.
[00:57:43.990 --> 00:57:45.771]  What can I afford then?
[00:57:45.771 --> 00:57:48.552]  A cupboard under the stairs for 500 quid a month.
[00:57:48.552 --> 00:57:51.213]  Did you read that in the paper the other day?
[00:57:51.213 --> 00:57:54.494]  500 quid a month for a cupboard under the stairs.
[00:57:54.494 --> 00:57:57.535]  How can that possibly be a healthy housing market?
[00:57:58.223 --> 00:58:00.064]  Yeah, how can that be a healthy housing market?
[00:58:00.064 --> 00:58:02.504]  Welcome to the future.
[00:58:02.504 --> 00:58:03.785]  That's the future they want for us.
[00:58:03.785 --> 00:58:07.986]  The future of desperation, of austerity, of privation.
[00:58:07.986 --> 00:58:14.328]  Because we simply cannot have a welfare state and this kind of massive immigration.
[00:58:14.328 --> 00:58:17.369]  That's what you have to look forward to.
[00:58:17.369 --> 00:58:20.550]  A cupboard under the stairs for 500 pounds a month.
[00:58:20.550 --> 00:58:21.970]  That's probably 700, 750 dollars a month American, okay?
[00:58:25.211 --> 00:58:25.851]  Stay with us.
[00:58:25.851 --> 00:58:26.672]  We'll be right back.
[00:58:26.672 --> 00:58:30.973]  And as I promised, we're going to talk about what's going on with Obamacare.
[00:58:30.973 --> 00:58:39.415]  We'll be right back.
[00:58:39.415 --> 00:58:42.856]  Thank you for listening to GCN.
[00:58:42.856 --> 00:58:44.657]  Visit GCNlive.com today.
[00:58:48.675 --> 00:58:52.177]  When cells become toxic, they die early and aging sets in.
[00:58:52.177 --> 00:59:00.441]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:59:00.441 --> 00:59:05.844]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:59:05.844 --> 00:59:08.365]  You want the best that's out there at the lowest price anywhere?
[00:59:08.365 --> 00:59:10.466]  We now have the synergistic solution.
[00:59:10.466 --> 00:59:14.669]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:59:18.590 --> 00:59:19.690]  BrainForce is here.
[00:59:19.690 --> 00:59:21.911]  Ladies and gentlemen, I've been on this the last few months.
[00:59:21.911 --> 00:59:26.893]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
[00:59:26.893 --> 00:59:30.174]  There's always hidden additives in your food, even organic food has hidden additives.
[00:59:30.174 --> 00:59:33.675]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[00:59:33.675 --> 00:59:35.656]  Ultimately, we've all been dumbed down to some degree.
[00:59:35.656 --> 00:59:37.776]  It doesn't have stimulants, it doesn't have garbage in it.
[00:59:37.776 --> 00:59:39.757]  It has natural things that do it clean.
[00:59:39.757 --> 00:59:45.339]  You will find BrainForce and other game-changing products at infowarslife.com or call 888-253-3139.
[00:59:51.319 --> 00:59:53.933]  You're listening to The Alex Jones Show.
[01:00:04.895 --> 01:00:06.216]  Big Brother.
[01:00:06.216 --> 01:00:07.978]  Mainstream media.
[01:00:07.978 --> 01:00:09.740]  Government cover-ups.
[01:00:09.740 --> 01:00:11.322]  You want answers?
[01:00:11.322 --> 01:00:12.884]  Well, so does he.
[01:00:12.884 --> 01:00:17.068]  He's Alex Jones on the GCN Radio Network.
[01:00:17.068 --> 01:00:21.133]  And now, live from Austin, Texas, Alex Jones.
[01:00:23.191 --> 01:00:24.412]  Welcome back to the Alex Jones Show.
[01:00:24.412 --> 01:00:26.294]  I'm David Knight, your host.
[01:00:26.294 --> 01:00:27.875]  I said we would go to Obamacare.
[01:00:27.875 --> 01:00:34.862]  I'm actually going to hold that and do that in the next segment because we have a lot of stations that during this segment are airing news.
[01:00:34.862 --> 01:00:36.724]  So let me give you some news about
[01:00:37.807 --> 01:00:39.868]  That's what it looks like when the economy collapses.
[01:00:39.868 --> 01:00:48.613]  We just had a guy in London talking about how he had to pay 500 pounds for a cupboard under the stairs to live in.
[01:00:48.613 --> 01:00:51.915]  That's not a place to live in, folks.
[01:00:51.915 --> 01:00:54.497]  And again, that's about 750 US dollars.
[01:00:54.497 --> 01:00:56.138]  Take a look at what's going on in Puerto Rico.
[01:00:57.110 --> 01:01:01.674]  They're looking at organ transplants to cure their ailing economy.
[01:01:01.674 --> 01:01:03.015]  This is coming out of Reuters.
[01:01:03.015 --> 01:01:17.747]  They say Puerto Rico is trying to build its medical tourism industry from a current level of about $80 million a year to $300 million by 2017 as part of efforts to heal its chronically sick economy.
[01:01:17.747 --> 01:01:19.768]  Now, listen to just how sick this is.
[01:01:20.606 --> 01:01:27.791]  Puerto Rico's potential, they say, as a transplant center is partly based on a macabre statistic.
[01:01:27.791 --> 01:01:34.175]  The Caribbean island has a murder and non-negligent manslaughter rate of 19.2 per 100,000 in 2014 versus 4.5 per 100,000 in the US.
[01:01:34.175 --> 01:01:35.135]  So 19.2 versus 4.5.
[01:01:35.135 --> 01:01:38.818]  In other words, over four times the number of murders per capita that they have in the US.
[01:01:50.225 --> 01:01:54.688]  But hey, they look at that and they say, that's not a bug, that's a feature.
[01:01:54.688 --> 01:01:57.850]  We can create a soylent green economy out of that.
[01:01:57.850 --> 01:02:00.271]  Bring in the scoops, okay?
[01:02:00.271 --> 01:02:06.635]  This translates into a pool of donors in the 18 to 30 age range.
[01:02:06.635 --> 01:02:10.237]  The donors are victims of car accidents or gunshot wounds to the head.
[01:02:10.237 --> 01:02:15.020]  Yes, because Puerto Rico, they say, sadly, we have a very high crime rate.
[01:02:15.020 --> 01:02:18.582]  So there you go, it's not a bug, it's a feature, and we can build an economy
[01:02:19.904 --> 01:02:21.866]  Off of our murder rate.
[01:02:21.866 --> 01:02:24.348]  How sick is that?
[01:02:24.348 --> 01:02:40.520]  That's kind of like, you know, Bernie Sanders saying, we need to mandate maternity leave because we have this enlightened place like Communist China, you know, where they literally shoot people in the head if you're part of Falun Gong or you're Christians or whatever.
[01:02:40.520 --> 01:02:43.042]  I mean, they're known for for doing that.
[01:02:43.042 --> 01:02:45.404]  And of course, they have their forced abortions.
[01:02:45.404 --> 01:02:48.887]  If you have more than one child, they have a one child policy, have had for a long time.
[01:02:49.267 --> 01:02:57.372]  That is loosened up in some of the provinces now, but some of them are still extremely rigorous in enforcing a one-child policy.
[01:02:57.372 --> 01:03:06.137]  So Bernie Sanders looks at this and goes, hey, you know, we could have, you know, China, not exactly a model when it comes to human rights, provides 14 weeks of paid maternity leave.
[01:03:07.046 --> 01:03:16.330]  And as this article from Kit Daniels last week pointed out, he was immediately called on that by James Wood saying, you are a moron, another moron.
[01:03:16.330 --> 01:03:20.732]  They kill babies there, forced abortions and other things.
[01:03:20.732 --> 01:03:27.614]  So, I mean, that's, when you don't understand the difference between positive and negative rights, as they've talked about.
[01:03:27.614 --> 01:03:34.637]  And of course, people like Obama, constitutional professor, certainly did understand the difference between positive and negative rights.
[01:03:34.637 --> 01:03:36.198]  He talked about it before he became president.
[01:03:36.798 --> 01:03:41.300]  He said, you know, our Constitution has a system of what we would call negative rights.
[01:03:41.300 --> 01:03:47.424]  Saying that government, your rights are based on prohibitions of what government can do to you.
[01:03:47.424 --> 01:03:48.865]  Those are negative rights.
[01:03:48.865 --> 01:03:50.886]  And he's not the only person to use that connotation.
[01:03:50.886 --> 01:03:56.709]  I think it's perfectly valid to call them positive and negative because you're prohibiting the government from doing certain things.
[01:03:56.709 --> 01:03:58.470]  That was what the Constitution was set up.
[01:03:59.190 --> 01:03:59.490]  To do.
[01:03:59.490 --> 01:04:06.292]  It was set up to say that we have, we possess these rights as created human beings.
[01:04:06.292 --> 01:04:15.015]  We all have the same rights because we're all created by the same God and so we need to be respected because we're human and these things we possess because we're human.
[01:04:15.015 --> 01:04:16.635]  So we create a government to protect those rights.
[01:04:16.635 --> 01:04:18.976]  That was the essence of the Declaration of Independence.
[01:04:18.976 --> 01:04:25.918]  Instead, the socialist comes in and says, no, you have a right to food, you have a right to shelter, you have a right to
[01:04:26.858 --> 01:04:27.518]  Education.
[01:04:27.518 --> 01:04:29.759]  You have a right to maternity leave.
[01:04:29.759 --> 01:04:31.799]  Those are what they call positive rights.
[01:04:31.799 --> 01:04:32.759]  I have a right to take this.
[01:04:32.759 --> 01:04:40.021]  The problem is that in order for a government to provide that to you, they have to take something from somebody else.
[01:04:40.021 --> 01:04:46.682]  Very different than preventing the government from taking what you possess as a human being.
[01:04:46.682 --> 01:04:48.003]  Stay with us when we come back.
[01:04:48.003 --> 01:04:52.003]  I promise I will talk about this new revelation of Obamacare.
[01:04:52.003 --> 01:04:53.864]  An amazing new penalty.
[01:04:53.864 --> 01:04:54.424]  We'll be right back.
[01:04:58.840 --> 01:05:05.726]  After the release of numerous videos showing questionable Planned Parenthood practices, multiple facilities have been raided.
[01:05:05.726 --> 01:05:17.455]  Reuters reports, Texas officials raided several Planned Parenthood facilities on Thursday, in a move that comes days after the state's Republican leaders barred the women's health group from receiving state Medicaid money.
[01:05:17.455 --> 01:05:25.462]  The Inspector General's office declined to comment, but its agents were seen on local news reports entering a Planned Parenthood facility in San Antonio.
[01:05:25.802 --> 01:05:40.152]  Texas said it would launch a probe of Planned Parenthood after the release of videos in July by an anti-abortion activist group, Center for Medical Progress, in which a Planned Parenthood official is seen talking about transactions involving fetal tissue.
[01:05:40.152 --> 01:05:44.775]  And speaking on a personal note, Planned Parenthood continues to say that the videos were edited.
[01:05:44.995 --> 01:05:50.003]  Which they were, much like you would edit a State of the Union address down to a few soundbites.
[01:05:50.003 --> 01:05:52.967]  But that doesn't mean that they were taken out of context.
[01:05:52.967 --> 01:05:56.732]  You can find more reports on InfoWars.com
[01:05:58.536 --> 01:06:02.058]  When cells become toxic, they die early and aging sets in.
[01:06:02.058 --> 01:06:10.301]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:06:10.301 --> 01:06:15.723]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:06:15.723 --> 01:06:18.244]  You want the best that's out there at the lowest price anywhere?
[01:06:18.244 --> 01:06:20.345]  We now have the synergistic solution.
[01:06:20.345 --> 01:06:24.547]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[01:06:28.399 --> 01:06:29.519]  BrainForce is here.
[01:06:29.519 --> 01:06:31.720]  Ladies and gentlemen, I've been on this the last few months.
[01:06:31.720 --> 01:06:36.722]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
[01:06:36.722 --> 01:06:38.422]  There's always hidden additives in your food.
[01:06:38.422 --> 01:06:40.003]  Even organic food has hidden additives.
[01:06:40.003 --> 01:06:43.504]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[01:06:43.504 --> 01:06:45.465]  Ultimately, we've all been dumbed down to some degree.
[01:06:45.465 --> 01:06:46.385]  It doesn't have stimulants.
[01:06:46.385 --> 01:06:47.545]  It doesn't have garbage in it.
[01:06:47.545 --> 01:06:49.586]  It has natural things that do it clean.
[01:06:49.586 --> 01:06:55.168]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[01:06:58.229 --> 01:07:02.531]  Many of the products at Infowarslife.com are true game changers.
[01:07:02.531 --> 01:07:06.792]  They are compounds that in many areas of the world are actually sold by prescription.
[01:07:06.792 --> 01:07:14.075]  But when we look at a product like Survival Shield Mason Iodine X2, it's something that really has been hiding in plain view for over a hundred years.
[01:07:14.235 --> 01:07:24.925]  The federal government mandated from the 20s until the 70s that iodine, a crude form of it, be added to table salt because of the incredible health problems that dietary deficiency in iodine was causing.
[01:07:24.925 --> 01:07:28.449]  I want to challenge the listeners who've not tried X2 for yourselves.
[01:07:28.449 --> 01:07:29.570]  What do you have to lose?
[01:07:29.570 --> 01:07:37.858]  You are the tip of the spear in the fight for human liberty and you're getting a high quality product that has absolutely changed my life and many other people's lives that I know.
[01:07:37.998 --> 01:07:41.300]  And the final reason to try X2 is that it's so hard to keep in stock.
[01:07:41.300 --> 01:07:45.483]  We ordered the biggest shipment ever six months ago and that is about to sell out.
[01:07:45.483 --> 01:07:47.805]  It may be a month or two until more comes in.
[01:07:47.805 --> 01:07:55.710]  I want to challenge all of you in the next week to stock up on Survival Shield X2 today at InfoWarsLife.com or by calling 888-253-3139.
