[00:00:00.009 --> 00:00:01.373]  The Alex Jones Show.
[00:46:12.372 --> 00:46:13.354]  Quasi-subliminal.
[00:46:15.157 --> 00:46:15.798]  Bill O'Reilly.
[00:46:17.264 --> 00:46:25.453]  Did the report a few years ago, and he's done this several times, about cyber-stalking and men trying to rape women over the internet, via Craigslist.
[00:46:25.533 --> 00:46:30.999]  And then he cuts to me, screaming, in that case about police or something, nothing about women, and my face turning red.
[00:46:31.519 --> 00:46:33.081]  And he says, these haters must be stopped.
[00:46:33.141 --> 00:46:35.824]  I mean, I showed my lawyer, he said, yeah, you can sue and score and win.
[00:46:37.796 --> 00:46:40.837]  Do you want to spend a million dollars and take a couple years to get two or three million dollars?
[00:46:41.478 --> 00:46:42.778]  Same thing with Rachel Maddow.
[00:46:42.818 --> 00:46:46.220]  I mean, my lawyers rated probably the top lawyer in Texas.
[00:46:46.720 --> 00:46:47.480]  And I'm not bragging.
[00:46:47.720 --> 00:46:49.541]  And he said, but I mean, do you want to waste your time?
[00:46:51.562 --> 00:46:53.083]  And I said, no, they're just so discredited.
[00:46:54.103 --> 00:46:57.545]  But there's the headline, Bill O'Reilly smears Alex Jones in hate speech rant.
[00:46:58.105 --> 00:46:59.646]  This is quasi subliminal.
[00:47:01.553 --> 00:47:11.279]  Because it's like they're trying to make me a meme of, of, of, you know, rapist, uh, racist, uh, because they know I've got their number.
[00:47:11.800 --> 00:47:12.920]  Now let's go to this report.
[00:47:13.641 --> 00:47:16.843]  Comedy Central Show chides InfoWars with clone website.
[00:47:16.863 --> 00:47:23.327]  Segment features main character browsing Conspiracy Wars, which is the same logo as ours, with crazy headline.
[00:47:24.367 --> 00:47:27.029]  You can see the video up on InfoWars.com if you're a radio listener.
[00:47:27.049 --> 00:47:27.890]  Here's the audio.
[00:47:28.564 --> 00:47:36.426]  The mainstream media's propaganda campaign to marginalize Alex Jones and InfoWars continues to be deployed in full force and on all fronts.
[00:47:37.066 --> 00:47:43.228]  But the latest attack did not come from the usual suspects, MSNBC, Media Matters, Salon.com, or Fox News.
[00:47:43.588 --> 00:47:49.089]  Apparently, the mainstream media believes it's just not enough to demonize and lie about InfoWars in the news alone.
[00:47:49.649 --> 00:47:55.971]  The attacks must also cross over into entertainment, where the audience lets their guard down and are more susceptible to the conditioning.
[00:47:56.451 --> 00:48:05.640]  A recent episode of Comedy Central's show, Broad City, aired February 11, 2015, featured an unfavorable cameo of the InfoWars website.
[00:48:06.101 --> 00:48:09.404]  The episode begins with a quick shot of the main character's computer.
[00:48:09.864 --> 00:48:10.285]  Here it is.
[00:48:19.187 --> 00:48:21.669]  It's only two seconds, and it goes by very fast.
[00:48:22.009 --> 00:48:22.610]  Here it is again.
[00:48:27.414 --> 00:48:31.878]  It was quick, but it says Michael Jackson lives in Richard Branson's space condo.
[00:48:32.099 --> 00:48:38.805]  The header on the fictitious website says Conspiracy Wars, which is clearly an exact replica of Infowars' website.
[00:48:39.065 --> 00:48:41.507]  This is more than just a harmless, meaningless joke.
[00:48:41.827 --> 00:48:45.309]  It is a carefully placed, subconscious mind conditioning technique.
[00:48:45.749 --> 00:48:50.232]  The producers of the show went out of their way to create a fake website to condition their audience.
[00:48:50.613 --> 00:49:01.620]  They associate an outrageous headline with the image of InfoWars' trademark website header, which then gives their viewers a subliminal input that InfoWars is an unbelievable and untrustworthy news source.
[00:49:02.040 --> 00:49:10.203]  This quick subliminal message may be enough to dissuade someone from reading an InfoWars article they may come across without them even knowing why.
[00:49:10.423 --> 00:49:14.765]  This isn't the first time Alex Jones has been demonized through subliminals in entertainment.
[00:49:15.145 --> 00:49:20.127]  In 2013, a movie called Prisoners came out starring Hugh Jackman and Jake Gyllenhaal.
[00:49:20.467 --> 00:49:25.729]  The antagonist in the movie was a child abductor rapist conveniently named Alex Jones.
[00:49:26.309 --> 00:49:37.534]  Some people may object and say these are no big deal or they're just coincidences, but when you consider the mainstream media's repeated dishonest attacks on InfoWars, the war on Alex Jones becomes overtly clear.
[00:49:38.035 --> 00:49:42.217]  I'm Adam Green, reporting unofficially for InfoWars.com.
[00:49:42.557 --> 00:49:50.961]  Make sure to subscribe below to know more news and catch the sneak preview to my upcoming documentary film, The Conspiracy Theory Conspiracy.
[00:49:51.861 --> 00:49:53.602]  People always ask, how do they work with us?
[00:49:54.323 --> 00:49:55.383]  How do they work for us?
[00:49:55.783 --> 00:49:56.424]  You just do it.
[00:49:58.065 --> 00:50:00.126]  And this is how we end up getting reporters.
[00:50:00.486 --> 00:50:02.988]  David Knight, all these, Jakari Jackson, they won contests.
[00:50:03.608 --> 00:50:07.130]  Well, David Knight didn't win the contest, Jakari did, but he got in the running.
[00:50:07.150 --> 00:50:10.672]  Even though he lost the contest, he ended up moving down here from North Carolina with his family, doing a great job.
[00:50:11.092 --> 00:50:13.734]  We're just looking for a few good men and women that want to fight tyranny.
[00:50:16.616 --> 00:50:27.345]  There are so many examples of this, and I made some phone calls to Hollywood and did indeed find out that the Alex Jones name with the writers was kind of a hat tip.
[00:50:27.406 --> 00:50:31.209]  And they said, look, the guy ends up being innocent in the movie and is actually like a good guy.
[00:50:31.889 --> 00:50:34.772]  So, you know, it's not all just attacks.
[00:50:34.812 --> 00:50:38.195]  People are like, wow, the child molester is named Alex Jones.
[00:50:38.435 --> 00:50:39.316]  Well, it turns out he's not.
[00:50:40.217 --> 00:50:40.917]  So some of it
[00:50:42.118 --> 00:50:46.602]  I mean, quite frankly, you go see something like Captain America, I mean, it's almost like I co-wrote the thing.
[00:50:47.342 --> 00:51:03.334]  If you listen to this show, when we talked about the master plan with the extermination lasers on the blimps and the face scans, and that's basically in the movie, and everything else, and how Hydra... See, it's not that they're even copying me, it's that I understand how the system works.
[00:51:03.394 --> 00:51:08.858]  Because the globalists have written books about how it works that only they seem to read, but are hidden in plain view.
[00:51:10.416 --> 00:51:12.157]  You hear about it every day.
[00:51:12.437 --> 00:51:14.998]  Another shooting where innocent people lose their lives.
[00:51:15.198 --> 00:51:17.118]  The best insurance is being prepared.
[00:51:17.258 --> 00:51:20.880]  Give your loved ones the safety they deserve with the Bulletproof Backpack.
[00:51:21.100 --> 00:51:25.141]  Independently tested to withstand a .357 and multiple other calibers.
[00:51:25.321 --> 00:51:27.482]  Perfect for students, commuters, anyone.
[00:51:27.782 --> 00:51:29.542]  Shield yourself and your family.
[00:51:29.723 --> 00:51:31.683]  Call 8445-BULLET.
[00:51:31.823 --> 00:51:36.405]  That's 8445-BULLET or see the proof at bulletproofbp.com.
[00:51:36.645 --> 00:51:38.285]  Bulletproofbp.com.
[00:51:38.465 --> 00:51:39.546]  We've got your back.
[00:51:40.535 --> 00:51:41.115]  Hear that?
[00:51:41.756 --> 00:51:46.058]  That's the sound of a house being trashed while a gang of thieves ransack the place.
[00:51:47.158 --> 00:51:49.419]  And what they don't steal will be destroyed.
[00:51:49.920 --> 00:51:53.201]  This year, resolve not to be the next victim of a break-in.
[00:51:53.501 --> 00:52:00.705]  Go to Faketv.com and discover a device that creates the illusion someone inside is watching TV, even when you're miles away.
[00:52:01.065 --> 00:52:05.487]  Security is a mindset, and Faketv should be part of your security solution.
[00:52:05.667 --> 00:52:07.668]  Be vigilant, but not fearful.
[00:52:08.108 --> 00:52:09.309]  Faketv.com
[00:52:10.199 --> 00:52:10.979]  This is Dan Pilla.
[00:52:10.999 --> 00:52:12.500]  Do you owe the IRS money you can't pay?
[00:52:12.800 --> 00:52:14.101]  Are tax debts crippling you?
[00:52:14.461 --> 00:52:16.782]  I've defended people from the IRS for over 30 years.
[00:52:17.282 --> 00:52:19.123]  I've helped thousands and I can help you too.
[00:52:19.563 --> 00:52:23.625]  I wrote the book on IRS settlement and I'm telling you there's no such thing as a hopeless case.
[00:52:24.085 --> 00:52:27.787]  Call 800-34-NO-TAX to finally get free of IRS debt.
[00:52:28.027 --> 00:52:31.469]  With the IRS's new programs, there's never been a better time to solve your problem.
[00:52:31.809 --> 00:52:32.209]  Call 800-34-NO-TAX.
[00:52:32.229 --> 00:52:33.550]  That's 800-34-NO-TAX or my website, danpilla.com.
[00:52:39.352 --> 00:52:44.375]  It's no secret that government and big business buy in bulk and get huge discounts, not available to the little guy.
[00:52:44.736 --> 00:52:45.296]  Until now.
[00:52:45.876 --> 00:52:51.760]  Introducing a breakthrough crowd-buying website where people can join together, buy in bulk, and get massive discounts on millions of popular products.
[00:52:52.140 --> 00:52:53.441]  It's TogetherSave.com.
[00:52:53.481 --> 00:52:54.642]  TogetherSave.com.
[00:52:54.722 --> 00:53:01.747]  You can save 20, 30, or even 50% off tablets, smartphones, cars, appliances, textbooks, sports equipment, video games, and much more.
[00:53:02.007 --> 00:53:02.827]  All with free delivery.
[00:53:03.168 --> 00:53:03.688]  Check it out.
[00:53:03.908 --> 00:53:04.969]  TogetherSave.com.
[00:53:05.049 --> 00:53:07.931]  Visit now and start group buying today at TogetherSave.com.
[00:53:09.509 --> 00:53:15.710]  Usually, the older one gets, the less you are able to absorb amino acids and the less you are able to repair the 100 trillion cells of your body.
[00:53:16.250 --> 00:53:20.031]  As a result, you'll have less energy, your tissues will shrink, and you'll become wrinkled.
[00:53:20.651 --> 00:53:23.612]  An older person will typically injure more easily and heal more slowly.
[00:53:24.152 --> 00:53:24.732]  Not fun!
[00:53:25.292 --> 00:53:33.094]  However, if you can consume a protein powder that is easier to absorb, then you may be able to gain back some strength, muscle, and speed of recovery.
[00:53:33.674 --> 00:53:38.455]  One World Way is a highly digestible whey protein powder that may be the perfect answer for you.
[00:53:38.795 --> 00:53:39.615]  My name is Errol.
[00:53:39.955 --> 00:53:41.296]  I'm 74 years old.
[00:53:41.476 --> 00:53:43.877]  You know, the taste of One World Whey is amazing.
[00:53:44.057 --> 00:53:51.520]  I play pickleball, and since taking One World Whey and your trace mineral supplement, I have more energy and recover faster from my working out.
[00:53:51.920 --> 00:53:57.962]  I used to take another grass-fed whey protein powder, but now I'm getting much better results using One World Whey.
[00:53:58.202 --> 00:53:58.642]  Call 888-988-3325.
[00:53:58.702 --> 00:53:58.882]  That's 888-988-3325.
[00:53:58.902 --> 00:54:00.103]  Or visit oneworldwhey.com.
[00:54:13.328 --> 00:54:14.709]  You're listening to the Alex Jones Show.
[00:54:14.769 --> 00:54:15.410]  I'm Alex Jones.
[00:54:15.430 --> 00:54:16.150]  Thank you for joining us.
[00:54:16.270 --> 00:54:18.152]  Dr. Andrew Wakefield is going to be joining us.
[00:54:18.212 --> 00:54:20.934]  His co-author was completely exonerated by British court.
[00:54:22.552 --> 00:54:25.995]  And given back his medical license, he was not engaged in fraud in the study with Wakefield.
[00:54:26.335 --> 00:54:28.396]  Wakefield's suing as well is going to be exonerated.
[00:54:28.416 --> 00:54:29.997]  It's a total hoax.
[00:54:30.378 --> 00:54:34.981]  It turned out other British studies found the same thing, just were not widely circulated.
[00:54:35.741 --> 00:54:43.267]  And the inserts of the vaccines admit they can give you neurological disorders, pancreatitis, the list goes on and on.
[00:54:43.327 --> 00:54:45.348]  So this is how they dumb the public down.
[00:54:46.289 --> 00:54:48.831]  They'll say, it's been discredited.
[00:54:48.851 --> 00:54:50.112]  The wheel does not exist.
[00:54:50.752 --> 00:54:51.693]  This guy's a fraud.
[00:54:52.944 --> 00:54:58.208]  It is hoax, hoax, hoax from the same folks that bring you the fraud that is Brian Williams.
[00:54:59.389 --> 00:55:10.497]  And I don't like sitting up here talking about myself all day, but when they try to destroy Dr. Wakefield, or they try to destroy Ron Paul, or other really good people who we know are legitimate and who they're going after, we have to stand up for them.
[00:55:11.118 --> 00:55:13.900]  And when they're demonizing Infowars.com, and yours truly,
[00:55:14.724 --> 00:55:19.249]  We're going to talk about it because we're getting attacked because we're on target.
[00:55:19.349 --> 00:55:28.719]  That's... The show isn't about Alex Jones getting attacked, but we're getting attacked so much we've got to cover it to further discredit the system and to show people why they're attacking us.
[00:55:29.339 --> 00:55:34.905]  Because we know what these dirty rats are up to and they could all go the way of Brian Williams.
[00:55:35.646 --> 00:55:38.928]  This system is trying to bring in tyranny because it's tottering.
[00:55:39.528 --> 00:55:41.770]  Well, I don't want tyranny to collapse into greater tyranny.
[00:55:42.350 --> 00:55:44.712]  I want it to just be phased out into liberty.
[00:55:45.172 --> 00:55:46.173]  Nothing's going to be perfect.
[00:55:46.293 --> 00:55:49.915]  I don't claim utopias like every communist does or statist does.
[00:55:50.595 --> 00:55:54.318]  But a lot of revolutions are successful if they're peaceful.
[00:55:55.018 --> 00:55:57.279]  Violent ones are almost never successful.
[00:55:57.620 --> 00:56:01.182]  That's why they try to brand revolution in media as violent.
[00:56:02.743 --> 00:56:04.204]  The printing press was a revolution.
[00:56:05.145 --> 00:56:19.273]  There's been so many organic foods a revolution, peaceful things, and they're demonizing right now, and they're in a full court press as their vaccine fraud comes out to dominate and bully everyone with peer pressure into doing this.
[00:56:19.874 --> 00:56:22.335]  InfoWars.com has the report.
[00:56:23.336 --> 00:56:25.157]  It's also in Natural Society.
[00:56:25.197 --> 00:56:26.598]  You cannot make this up.
[00:56:26.678 --> 00:56:28.579]  It's an Anthony Gucciardi story.
[00:56:30.598 --> 00:56:33.241]  McDonald's gives free vaccines with Happy Meals.
[00:56:33.261 --> 00:56:34.802]  I want to get Anthony on the nightly news tonight.
[00:56:35.343 --> 00:56:38.066]  Would you like a hepatitis A shot with your Happy Meal?
[00:56:38.867 --> 00:56:41.369]  Yes, we'll talk about this with Dr. Wakefield coming up.
[00:56:41.690 --> 00:56:42.490]  Unbelievable.
[00:56:43.051 --> 00:56:50.839]  Continuing, yesterday it was reported by AP and others that indeed, illegal aliens will get tax refunds even if they just got here.
[00:56:51.139 --> 00:56:51.500]  Free money.
[00:56:52.771 --> 00:56:56.855]  Obama Amnesty creates loopholes for illegal immigrants to vote in elections.
[00:56:57.195 --> 00:56:58.136]  That's in the Washington Times.
[00:56:58.176 --> 00:56:58.736]  Yes, that's right.
[00:56:59.117 --> 00:57:02.359]  Openly, and in places like Illinois, they've introduced legislation.
[00:57:02.380 --> 00:57:03.480]  In fact, did that pass?
[00:57:03.500 --> 00:57:05.262]  I know it passed their House and Senate.
[00:57:05.282 --> 00:57:08.545]  The governor was going to sign it to where anyone that gets to Illinois can vote.
[00:57:08.565 --> 00:57:12.448]  Of course, it violates federal law, but it's just incredible.
[00:57:12.949 --> 00:57:13.509]  The U.S.
[00:57:13.529 --> 00:57:16.632]  sends China millions in foreign aid despite $1.3 trillion debt.
[00:57:20.114 --> 00:57:22.856]  Man, I tell you, you can't make this stuff up.
[00:57:23.596 --> 00:57:26.037]  Ruth Bader Ginsburg was drunk during the State of the Union.
[00:57:26.678 --> 00:57:28.378]  At least she admits it.
[00:57:28.398 --> 00:57:28.919]  I don't like her.
[00:57:28.959 --> 00:57:30.199]  She's a horrible tyrant.
[00:57:30.780 --> 00:57:33.841]  But has all these bodyguards that doesn't want you to be able to defend yourself.
[00:57:33.901 --> 00:57:35.642]  But at least she admitted she was drunk.
[00:57:37.403 --> 00:57:40.944]  Barack Obama's cyber security push spurs privacy fears.
[00:57:40.984 --> 00:57:42.045]  Financial Times of London.
[00:57:42.425 --> 00:57:43.866]  Yeah, it's just putting SOPA back.
[00:57:45.391 --> 00:57:50.134]  We're going to come back, cover some more news for five minutes, then Dr. Andrew Wakefield is going to be in studio with us.
[00:57:50.154 --> 00:57:51.334]  This is really important.
[00:57:51.354 --> 00:57:54.716]  Because if we beat them on the vaccines, we beat them on everything.
[00:57:55.317 --> 00:57:58.218]  This is a really big deal, ladies and gentlemen, so stay with us.
[00:57:58.839 --> 00:58:00.580]  The second hour is coming up.
[00:58:00.980 --> 00:58:03.141]  And remember, they want to shut us down for a reason.
[00:58:03.621 --> 00:58:05.142]  They've got me surveilled.
[00:58:05.202 --> 00:58:07.804]  They've got my assessment.
[00:58:07.824 --> 00:58:08.964]  They know I'm for real.
[00:58:09.004 --> 00:58:12.486]  They know I'm a fire-breathing liberty lover who's never going to back down and loves a fight.
[00:58:12.866 --> 00:58:13.607]  And they know that that
[00:58:14.679 --> 00:58:22.662]  That excitement is infectious and can break the spell of lackadaisical malaise that people are under.
[00:58:22.822 --> 00:58:24.382]  I'm here to break folks' trance.
[00:58:25.303 --> 00:58:31.725]  And we need other trance breakers out there to get people out of their comfort zone and to get them in the game and get them outside the box and into the real world.
[00:58:33.146 --> 00:58:42.309]  If you feel as I feel, to quote V, and you know that ideas are bulletproof, then tell friends and family about the show, about the audio feeds, the free podcast, everything, and buy the high-quality products.
[00:58:42.649 --> 00:58:46.611]  Shop with the good guys at InfoWarsLife.com or 888-253-3139 or InfoWarsStore.com.
[00:58:46.631 --> 00:58:46.991]  We'll be back.
[00:58:47.011 --> 00:58:47.671]  Stay with us.
[00:58:47.711 --> 00:58:48.952]  Visit GCNlive.com today.
[00:59:00.475 --> 00:59:03.976]  The government's Department of Homeland Security is buying up loads of ammo.
[00:59:04.116 --> 00:59:08.098]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:59:08.398 --> 00:59:09.858]  Can you put two and two together?
[00:59:10.178 --> 00:59:17.781]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:59:18.041 --> 00:59:18.901]  But for how long?
[00:59:19.182 --> 00:59:25.444]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:59:25.824 --> 00:59:28.625]  Infidel Body Armor just won't quit.
[00:59:30.066 --> 00:59:33.287]  When cells become toxic, they die early and aging sets in.
[00:59:33.567 --> 00:59:41.590]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:59:41.831 --> 00:59:46.852]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:59:47.233 --> 00:59:49.533]  You want the best that's out there at the lowest price anywhere?
[00:59:49.774 --> 00:59:51.574]  We now have the synergistic solution.
[00:59:51.874 --> 00:59:56.056]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[01:00:02.244 --> 01:00:04.834]  You're listening to the Alex Jones Show!
[01:00:16.383 --> 01:00:17.003]  Big Brother.
[01:00:17.684 --> 01:00:18.705]  Mainstream media.
[01:00:19.465 --> 01:00:20.566]  Government cover-ups.
[01:00:21.226 --> 01:00:22.027]  You want answers?
[01:00:22.787 --> 01:00:23.708]  Well, so does he.
[01:00:24.348 --> 01:00:27.971]  He's Alex Jones on the GCN Radio Network.
[01:00:28.531 --> 01:00:32.634]  And now, live from Austin, Texas, Alex Jones.
[01:00:34.135 --> 01:00:35.956]  You just can't make this stuff up.
[01:00:36.016 --> 01:00:37.837]  Truth is stranger than fiction.
[01:00:38.558 --> 01:00:40.259]  Who said truth is stranger than fiction?
[01:00:41.299 --> 01:00:42.100]  Let's look up that quote.
[01:00:42.120 --> 01:00:44.882]  I think it's so old, I don't think it's attributed last time I tried to check.
[01:00:47.165 --> 01:01:00.019]  Donald gives free vaccines with Happy Meals, Infowars.com, and Anthony Gucciardi links directly into the McDonald's promotion page at the Amarillo newspaper.
[01:01:04.744 --> 01:01:09.549]  I mean, this is just completely insane that they're offering free vaccines
[01:01:12.193 --> 01:01:13.694]  And of course, they don't give you the insert, though.
[01:01:14.275 --> 01:01:15.896]  That, oh, this might give you pancreatitis.
[01:01:15.996 --> 01:01:17.237]  Oh, this might give you Guillain-Barré.
[01:01:17.257 --> 01:01:18.398]  Oh, this might give you epilepsy.
[01:01:18.638 --> 01:01:19.519]  This might kill you.
[01:01:19.539 --> 01:01:22.561]  They just go, safe and effective, conspiracy terrorists are lying scum.
[01:01:25.304 --> 01:01:30.448]  Even though... Anybody could get the insert.
[01:01:32.329 --> 01:01:41.477]  And read it for yourself, like we did last week, obnoxiously, for an hour, I sat there and read a page and a half in fine print of the adverse reactions
[01:01:43.789 --> 01:01:48.431]  Hey, want to get type 1 diabetes?
[01:01:48.451 --> 01:01:49.912]  They'll tell you it's genetic.
[01:01:50.252 --> 01:01:56.556]  I'm no medical doctor, but I've talked to medical doctors at major hospitals here in Austin, and they go, Alex, you're absolutely right.
[01:01:58.116 --> 01:02:04.420]  What you say you've read the literature on, and my dad told me this years ago, and he's an oral surgeon.
[01:02:05.529 --> 01:02:10.392]  But he's done research into it, that vaccines can attack your pancreas, your brain, you name it.
[01:02:10.812 --> 01:02:13.433]  And then when your pancreas goes out, they go, oh, it's genetic.
[01:02:14.014 --> 01:02:30.203]  And I was talking to a medical doctor that works in a major children's hospital in Central Texas, and he was talking about the fact that, yeah, they're now connecting it to kids getting shots, but they don't know what to do because they just come in, all these little kids that are now type 1 diabetics, and then they have pancreatitis.
[01:02:31.823 --> 01:02:40.129]  They get pancreatitis and then suddenly, and I'll ask Dr. Wakefield about this because he's a medical doctor, and then suddenly they can't process sugar anymore.
[01:02:41.430 --> 01:02:45.834]  Suddenly they don't have enough, I guess it's the insulin being released.
[01:02:47.048 --> 01:02:49.350]  And then now they're in the medical system for the rest of their lives.
[01:02:49.770 --> 01:02:57.815]  And I've talked to medical doctors, they're the ones telling me about this, and then Rob Due goes, yeah, did you notice in the Merck MMR shot, the measles vaccine?
[01:02:58.896 --> 01:02:59.997]  That's one of the three things in here?
[01:03:00.697 --> 01:03:04.400]  That it says it can give you the measles in two different spots, and that it can give you pancreatitis?
[01:03:05.921 --> 01:03:13.206]  And then diabetes, it says diabetes, it says diabetes, it says, it says diabetes!
[01:03:15.106 --> 01:03:19.570]  And then I'm talking to medical doctors and they're like, shh, don't tell anybody, but we think it's giving people diabetes.
[01:03:19.991 --> 01:03:20.491]  Type 1.
[01:03:21.993 --> 01:03:23.614]  And then it's hiding in plain view.
[01:03:24.555 --> 01:03:25.857]  A lot of this is just common sense.
[01:03:25.877 --> 01:03:28.960]  I'm out there flying a drone with my cousin and my son at Zilker Park the other day.
[01:03:30.762 --> 01:03:40.111]  And I go, you know, I bet they're going to put in the firmware of these, because they're all GPS now, even a $300 one, that's what stabilizes it to where you can't fly into certain government areas.
[01:03:40.672 --> 01:03:43.214]  And Buckley goes, oh no, David Knight did a report on that, you must have missed it.
[01:03:43.254 --> 01:03:44.796]  Yeah, I actually read the owner's manual.
[01:03:45.216 --> 01:03:51.822]  It says that there's all these areas being updated where you can't go, and they just updated it for the White House when the same model crashed in the White House.
[01:03:52.823 --> 01:03:55.544]  And see, I was just thinking, oh, I bet they do this.
[01:03:56.004 --> 01:03:57.044]  And then it was already being done.
[01:03:57.064 --> 01:04:00.385]  I mean, usually I'm not even ahead of the curve.
[01:04:01.386 --> 01:04:02.706]  I'm on the curve or behind it.
[01:04:02.846 --> 01:04:04.367]  I'm just willing to talk about it.
[01:04:06.447 --> 01:04:13.029]  So I'm thinking, oh, you know, for years I've heard it might be connected to pancreatitis and diabetes, blah, blah, blah.
[01:04:13.109 --> 01:04:14.830]  And it's, you know, it's in the insert.
[01:04:15.956 --> 01:04:17.878]  Like I'm here revealing something to you.
[01:04:18.398 --> 01:04:22.742]  That's what's so frustrating about all this, is that so much of it is cut and dry.
[01:04:25.205 --> 01:04:30.430]  So much of it is cut and dry, and we just get lost in all the complexity that's out there.
[01:04:31.551 --> 01:04:40.880]  And we decided that, well, the people in charge, they know what to do, I'll just let them run things, because people think that they're getting away with something not being involved or informed.
[01:04:41.513 --> 01:04:48.076]  What you're getting away with is not living a good life and not being active and not being empowered.
[01:04:48.136 --> 01:04:50.037]  I mean, it's exciting to know how stuff works.
[01:04:50.657 --> 01:04:52.518]  And it's exciting to stand up for people's health.
[01:04:52.898 --> 01:04:54.299]  And it's exciting to sit up here.
[01:04:54.979 --> 01:04:57.400]  I mean, I crave getting more affiliates and more listeners.
[01:04:57.921 --> 01:05:06.925]  I want you to send your friends and family to this show so I can sit here and warn them like an obnoxious gorilla yelling at them that, hey, you better read the insert.
[01:05:08.045 --> 01:05:09.426]  That's why I crave a bigger audience.
[01:05:10.396 --> 01:05:14.257]  The average person's life is filled with unexpected challenges.
[01:05:14.997 --> 01:05:21.218]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[01:05:21.378 --> 01:05:30.400]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[01:05:30.780 --> 01:05:35.601]  Supercharge and conquer your world at Infowarslife.com or call 1-888-253-3139.
[01:05:40.353 --> 01:05:43.875]  The government's Department of Homeland Security is buying up loads of ammo.
[01:05:44.015 --> 01:05:47.977]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:05:48.297 --> 01:05:49.758]  Can you put two and two together?
[01:05:50.078 --> 01:05:57.662]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[01:05:57.942 --> 01:05:58.783]  But for how long?
[01:05:59.083 --> 01:06:05.326]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[01:06:05.726 --> 01:06:08.528]  Infidel Body Armor just won't quit.
[01:06:09.915 --> 01:06:16.858]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[01:06:17.118 --> 01:06:26.542]  At InfoWars Life, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[01:06:26.742 --> 01:06:34.766]  You don't have to be a doctor to know the fall and winter months are the most dangerous time of year in North America when it comes to you and your family's health.
[01:06:35.006 --> 01:06:44.475]  Infowarslife.com is very excited to announce our biggest run yet of silver bullet colloidal silver exclusively available at Infowarslife.com.
[01:06:44.655 --> 01:06:51.521]  Now Infowarslife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[01:06:51.781 --> 01:06:56.748]  Now more than ever it's important to stock up on high quality Silver Bullet from Infowarslife.com.
[01:06:57.008 --> 01:06:59.792]  No survival chest is complete without Silver Bullet.
[01:07:00.073 --> 01:07:04.519]  Secure your Silver Bullet today at Infowarslife.com or by calling toll free 888-253-3139.
[01:07:04.539 --> 01:07:04.899]  Silver Bullet.
[01:07:09.761 --> 01:07:12.803]  The month of February is all about Valentine's Day.
[01:07:13.143 --> 01:07:16.405]  Big heart-shaped boxes filled with delicious candy.
[01:07:16.646 --> 01:07:22.630]  What if we, the patriots, hijacked Valentine's Day and instead made it about human liberty and individual empowerment?
[01:07:22.730 --> 01:07:23.890]  I'm all about human potential.
[01:07:24.111 --> 01:07:26.292]  I'm all about the individual being empowered.
[01:07:26.352 --> 01:07:27.833]  The establishment is the opposite.
[01:07:27.913 --> 01:07:32.456]  That's why they spike our water with fluoride and GMO, estrogen mimickers, and the rest of the garbage.
[01:07:32.696 --> 01:07:37.059]  InfoWars is striking back in the month of February with Human Empowerment Month.
[01:07:37.299 --> 01:07:39.581]  How we can come together and win the human race.
[01:07:40.081 --> 01:07:40.561]  We're good.
[01:08:12.862 --> 01:08:14.984]  Ease the T-Rex of political talk.
[01:08:15.564 --> 01:08:18.446]  Alex Jones on the GCN Radio Network.
[01:08:18.466 --> 01:08:19.527]  Talk about terrorism!
[01:08:35.655 --> 01:08:39.197]  I see the headlines in the Wall Street Journal, the New York Times, the L.A.
[01:08:39.217 --> 01:08:40.277]  Times, every day.
[01:08:40.337 --> 01:08:43.239]  It's a full-port press, and not just here, but all over the Western world.
[01:08:44.339 --> 01:08:45.760]  Like, not just the Western world, in India.
[01:08:47.060 --> 01:08:55.144]  Bullying, saying we need to arrest people that don't vaccinate, we need to take their driver's license away, we need to have the IRS fine them now that it's over Obamacare.
[01:08:56.645 --> 01:08:59.426]  And here's the latest article out, Time Magazine.
[01:08:59.906 --> 01:09:02.928]  Unvaccinated families' addresses should be made public.
[01:09:05.233 --> 01:09:06.494]  Like you're a child molester!
[01:09:08.655 --> 01:09:18.681]  Just like they try to do concealed carry gun owners, who statistically have the lowest crime rate in the country, lower than off-duty police officers, the second safest group.
[01:09:19.742 --> 01:09:20.822]  Not bashing the police there.
