[00:00:00.000 --> 00:00:15.740]  [Outro]
[00:23:12.875 --> 00:23:21.841]  Whoever was running it, whether it was the Mossad or whether it was the CIA or whether it was a combination of both, it was an intelligence operation.
[00:23:21.941 --> 00:23:24.143]  They were bringing in people and compromising them.
[00:23:24.483 --> 00:23:35.330]  And then when they would compromise them, they would use, you know, whatever they had on them to influence their opinions and the way they expressed those opinions.
[00:23:36.211 --> 00:23:39.411]   And I don't know why they would want to do that with scientists.
[00:23:39.411 --> 00:23:52.769]  Big Brother.
[00:23:53.100 --> 00:23:54.340]  Mainstream media.
[00:23:54.921 --> 00:23:56.001]  Government cover-ups.
[00:23:56.801 --> 00:23:58.241]  You want to stop tyranny?
[00:23:58.501 --> 00:23:59.642]  Well, so does he.
[00:24:00.162 --> 00:24:04.682]  Live, from the InfoWars.com studios, it's Alex Jones.
[00:24:04.983 --> 00:24:05.943]  One last breath.
[00:24:06.282 --> 00:24:08.282]  Whirlwinds blows.
[00:24:08.282 --> 00:24:14.282]  Lock up your wife and children now.
[00:24:14.282 --> 00:24:16.282]  This is stupid now!
[00:24:15.885 --> 00:24:17.225]  Time to wield the blade.
[00:24:20.595 --> 00:24:22.836]  The horsemen are drawing nearer.
[00:24:26.478 --> 00:24:27.999]  They come to take your life.
[00:24:30.040 --> 00:24:30.980]  Onto the dead of night.
[00:24:33.401 --> 00:24:34.662]  You see the four horsemen ride.
[00:24:35.241 --> 00:24:37.241]  So choose your fate.
[00:24:37.241 --> 00:24:39.241]  Or choose your fate to die!
[00:24:39.241 --> 00:24:43.241]  Oh yeah!
[00:24:43.241 --> 00:24:45.241]  The Four Horsemen.
[00:24:45.241 --> 00:24:46.080]  (upbeat music)
[00:24:46.267 --> 00:24:47.248]  And I saw a white horse.
[00:24:48.028 --> 00:24:49.749]  And he that rode on it was named Death.
[00:24:51.542 --> 00:24:53.523]  The horse of famine has come as well.
[00:24:56.565 --> 00:25:00.848]  Powerful article up on InfoWars.com from the Brownstone Institute.
[00:25:00.928 --> 00:25:02.749]  No farmers, no food, no life.
[00:25:03.469 --> 00:25:04.210]  Another big report.
[00:25:04.290 --> 00:25:05.731]  Top scientists, top...
[00:25:06.716 --> 00:25:14.857]  Experts around the world confirmed that the WEF-UN policies are what is destroying the crop yields and shutting the world economy down.
[00:25:14.897 --> 00:25:24.019]  And the UN admits, with the World Economic Forum, we're cutting off the farms to lower carbon because crops and cows produce carbon that's part of the life cycle.
[00:25:25.419 --> 00:25:36.381]  Meanwhile, Sebastian Vettel reveals climate crisis fears influences F1 retirement, saying driving cars and creating carbon is bad, so the top F1 driver is looking to quit.
[00:25:37.785 --> 00:25:43.670]  Drake defends his short private jet flights, though he supports carbon taxes and taking your cars away, by saying plane was empty.
[00:25:45.732 --> 00:25:53.358]  Let's play a powerful Australian Senator, Malcolm Roberts, dropping absolute truth bombs on Klaus Schwab and the Great Reset.
[00:25:53.799 --> 00:25:58.163]  Two different clips as he lays out the human resistance movement worldwide.
[00:25:58.203 --> 00:26:00.464]  You're either for the New World Order, or you're against it.
[00:26:00.565 --> 00:26:04.658]   We are the resistance, and make no mistake, It is this transmission.
[00:26:05.018 --> 00:26:09.922]  Paulson Aro's son, who's also in the Congress, told me this years ago at CPAC.
[00:26:10.262 --> 00:26:16.186]  Paulson Aro said it, but was invited down there to interview the President like Tucker was, not bragging him, just showing our effect, your effect supporting us.
[00:26:17.287 --> 00:26:18.668]  Orban's been influenced by us.
[00:26:19.189 --> 00:26:20.289]  All of them have been influenced.
[00:26:20.890 --> 00:26:24.192]  And we now have Australian leaders really waking up.
[00:26:24.232 --> 00:26:25.433]  So let's play back-to-back.
[00:26:26.394 --> 00:26:28.275]  Australian Senator Malcolm Rhodes.
[00:26:28.676 --> 00:26:30.937]  Let's play clip three and four back-to-back.
[00:26:30.957 --> 00:26:31.338]  Here they are.
[00:26:32.642 --> 00:26:34.123]  The United Nations has a problem.
[00:26:34.663 --> 00:26:37.385]  How can they control the carbon footprint of the world's citizens?
[00:26:38.245 --> 00:26:45.249]  Very soon, government will tell our farmers what they can grow and punish Australian consumers if they buy the wrong thing.
[00:26:45.809 --> 00:26:54.795]  The dream of micromanaging individual carbon emissions hinges on the soon-to-be-passed so-called Trusted Digital Identity Bill.
[00:26:55.595 --> 00:27:03.641]   If Scott Morrison and Barnaby Joyce want to achieve their net zero 2050 dream, Freedoms must be slashed, removed.
[00:27:04.101 --> 00:27:11.449]  It is only through the relentless digital stalking of citizens that the Liberal Nationals Government can micromanage purchasing choices.
[00:27:11.969 --> 00:27:16.474]  Businesses are punished with tax, while consumers get their credit score docked.
[00:27:17.612 --> 00:27:25.581]  This already happens in China, where a person's shopping list lowers their social credit score until they cannot travel.
[00:27:26.341 --> 00:27:32.047]  In Australia, it may be as simple as denying banking services because you dare to drive a four-wheel drive to work.
[00:27:32.828 --> 00:27:42.473]  Australian banks have already shown a keen interest in the trusted Digital Identity Bill, saying it will, quote, allow them to create a rich view of their customers.
[00:27:42.973 --> 00:27:48.275]  These are the same banks that already list climate risk as a means to deny loans.
[00:27:49.556 --> 00:27:59.501]  When the Liberals tell you that digital identity will make your life easier, remember, there is no such thing as a free lunch.
[00:28:01.004 --> 00:28:01.945]  This is the Mark of the Base.
[00:28:02.025 --> 00:28:03.106]  That's their main senator.
[00:28:03.546 --> 00:28:08.451]  Klaus Schwab's life by subscription, quote, is really serfdom.
[00:28:08.992 --> 00:28:09.672]  It's slavery.
[00:28:11.254 --> 00:28:14.257]  Billionaire globalist corporations will own everything.
[00:28:14.617 --> 00:28:18.180]  Homes, factories, farms, cars, furniture.
[00:28:19.682 --> 00:28:22.645]  And everyday citizens will rent what they need.
[00:28:24.066 --> 00:28:25.968]  If their social credit score allows.
[00:28:27.571 --> 00:28:31.553]  The plan of the Great Reset is that you will die with nothing.
[00:28:33.253 --> 00:28:40.157]  To pull off this evil plan, Klaus Schwab's World Economic Forum will need to take more than just material possessions from Australians.
[00:28:41.417 --> 00:28:49.341]  Senators in this very chamber today who support the Great Reset threaten our privacy, freedom and dignity.
[00:28:50.821 --> 00:28:52.282]  Yes, they're in this Senate chamber.
[00:28:54.048 --> 00:29:02.676]  One Nation vehemently opposes the Great Reset, the Digital Identity Bill, theft of agricultural land use, forcing farmers off their land, and all of the Great Reset.
[00:29:03.576 --> 00:29:07.660]  One Nation has a comprehensive plan to bring our beautiful country back to sustainable prosperity.
[00:29:08.681 --> 00:29:11.423]  And in the months ahead, we will be rolling that plan out.
[00:29:12.444 --> 00:29:21.332]  Instead of Lib Lab pushing Klaus Schwab's Great Reset with the tagline, you will own nothing and be happy, One Nation advocates the Great Resist.
[00:29:23.186 --> 00:29:31.810]  We stand for a world where individuals and communities have primacy over predatory globalist billionaires and their quizzling bureaucrats, politicians and mouthpiece media.
[00:29:33.671 --> 00:29:36.973]  One Nation accepts the challenge to provide a better future for everyday Australians.
[00:29:37.847 --> 00:29:43.051]  And one nation is one of the patriot anti-new world order parties growing very fast in Australia.
[00:29:43.071 --> 00:29:44.892]  That's what they're panicking trying to bring in total tyranny.
[00:29:45.232 --> 00:29:48.235]  Now the UN has openly announced their World ID digital system.
[00:29:48.575 --> 00:29:50.796]  I told you last year that had been adopted by China.
[00:29:51.117 --> 00:29:53.278]  The UN was in charge of it, but now they've officially rolled it out.
[00:29:53.619 --> 00:29:55.080]  I'll play that clip here in a moment, but first...
[00:29:55.700 --> 00:30:07.345]  Just like you see in Canada, just like you see in the Netherlands, just like you see in New Zealand and Australia, they're banning the first year 30% of the cows, the next year another 30%, so the cows are all banned because they're bad.
[00:30:07.645 --> 00:30:08.505]  They have carbon in them.
[00:30:08.966 --> 00:30:09.786]  They put off methane.
[00:30:10.586 --> 00:30:11.407]  It's good for the environment.
[00:30:12.987 --> 00:30:15.969]  And they're panicking and trying to accelerate this whole agenda.
[00:30:15.989 --> 00:30:16.609]  Here's part of the clip.
[00:30:18.891 --> 00:30:24.253]  While belching is widely considered to be rude, livestock don't seem to care.
[00:30:24.694 --> 00:30:26.334]  All day, every day, they burp.
[00:30:26.795 --> 00:30:29.076]  But it's not the act of burping that's the problem.
[00:30:29.256 --> 00:30:32.417]  It is the methane that they release into our atmosphere.
[00:30:33.078 --> 00:30:38.580]  The average cow emits a whopping 220 pounds of methane gas a day.
[00:30:39.220 --> 00:30:43.282]  Well, New Zealand is doing something about it by taxing burping livestock.
[00:30:43.842 --> 00:30:44.763]  Mike Drolet explains.
[00:30:47.022 --> 00:30:53.027]  With a population of just 5 million, New Zealand's carbon footprint is relatively small.
[00:30:53.248 --> 00:30:56.170]  Okay, so first they tell you carbon dioxide's bad.
[00:30:56.310 --> 00:30:58.533]  Now all gases out of animals is bad.
[00:30:58.973 --> 00:31:05.639]  All animals are burping and passing to the other end, flatulence, methane gas, other gases.
[00:31:05.859 --> 00:31:06.480]  This is insane.
[00:31:06.780 --> 00:31:07.861]  But it's total control.
[00:31:08.181 --> 00:31:09.823]  And New Zealand's main export is what?
[00:31:10.223 --> 00:31:10.584]  Lamb.
[00:31:11.598 --> 00:31:12.338]  This is so sick.
[00:31:12.579 --> 00:31:25.586]  But let's end the hour with the UN officially, and it's also in documents they put out, announcing the new global standard they've got for the World ID, like Sri Lanka just put in, with rationing of food and gas, and it's a UN program running it.
[00:31:25.766 --> 00:31:26.127]  Here it is.
[00:31:27.587 --> 00:31:35.052]  Digital transformation is changing the way we manage our data, our information, our interactions, and our identities online.
[00:31:35.874 --> 00:31:52.168]  The United Nations is ready to digitally transform how it deals with identity, with a system to streamline information sharing, daily workflows, access to platforms and buildings, operating across agencies, by providing its personnel with a universal, system-wide identity solution.
[00:31:52.929 --> 00:31:54.930]  Introducing the UN Digital ID.
[00:31:55.511 --> 00:32:00.395]  A unique and digital identity for UN personnel, from the day you join, to the day you part.
[00:32:01.022 --> 00:32:11.232]  All of your personal, HR, medical, travel, security, payroll and pension data in the palm of your hand, giving you full control on what you share and with whom.
[00:32:11.733 --> 00:32:20.342]  With blockchain and biometrics, the UN Digital ID makes verification efficient, secure, transparent, immutable, portable and universal.
[00:32:21.042 --> 00:32:31.206]  It's been piloted by different agencies and the UN Pension Fund, where they've replaced current manual processes with certainty for who and where pension recipients say they are, at any given time.
[00:32:31.807 --> 00:32:34.308]  Imagine a regional field officer's just joined the UN.
[00:32:34.828 --> 00:32:41.631]  She uses the mobile app to obtain a digital wallet, stored securely in her smartphone and only accessible to her with biometrics.
[00:32:42.131 --> 00:32:48.473]  Even better than a physical wallet, she can store all her credentials issued by any UN organisation in her digital wallet.
[00:32:48.834 --> 00:32:56.336]  She has immediate access to course certificates, travel clearances from UNDSS, medical records from allergies to vaccinations.
[00:32:56.957 --> 00:33:00.218]  Also making any transfer to another organisation a breeze.
[00:33:00.878 --> 00:33:05.400]  As innovation transforms the world, we can improve the way we manage our identities online.
[00:33:05.860 --> 00:33:11.002]  UN Digital IDs, a building block for digital cooperation, unlocking the promise of the SDGs.
[00:33:12.179 --> 00:33:14.661]  And then you see that rainbow crescent symbol.
[00:33:14.681 --> 00:33:17.282]  That's the WEF's Great Reset symbol.
[00:33:17.663 --> 00:33:18.843]  That's the new swastika.
[00:33:18.883 --> 00:33:19.984]  This is their global party.
[00:33:20.464 --> 00:33:23.066]  And the UN admits they're going to use this all over the world for everybody else.
[00:33:23.346 --> 00:33:24.907]  They're just rolling it out first with their personnel.
[00:33:24.726 --> 00:33:33.966]  We'll be back with hour number two.
[00:33:33.966 --> 00:33:36.966]  [Music]
[00:33:35.054 --> 00:33:37.516]  We're being told it's to force us into a great transition.
[00:33:38.276 --> 00:33:39.437]  It's being done on purpose.
[00:33:40.097 --> 00:33:40.698]  Then they change.
[00:33:41.992 --> 00:33:45.992]   attack and say no it's Putin's fault or it's the gas station's fault.
[00:33:45.992 --> 00:33:48.992]  It's all part of this sick plan ladies and gentlemen.
[00:33:48.992 --> 00:33:52.992]   Thanks for joining us on this live Sunday, July 31st broadcast.
[00:33:52.992 --> 00:33:56.992]   Got some domestic news on the Build Back Better UN Great Reset Takeover.
[00:33:56.992 --> 00:33:59.992]   There's a big monologue Tucker did Friday that's really powerful.
[00:33:59.992 --> 00:34:02.992]  It's up on Infowars.com but here's just 30 seconds of it.
[00:34:02.992 --> 00:34:05.992]  All the world's energy comes from fossil fuels.
[00:34:06.163 --> 00:34:06.143]  80%.
[00:34:07.785 --> 00:34:17.353]  Solar, on the other hand, provides 3% of the world's energy after many decades on the market and with the help of massive government subsidies.
[00:34:17.433 --> 00:34:19.174]  So it doesn't actually work.
[00:34:19.194 --> 00:34:20.255]  It doesn't come close to working.
[00:34:20.295 --> 00:34:21.717]  It's a boutique issue.
[00:34:21.777 --> 00:34:22.878]  It's ridiculous, actually.
[00:34:23.278 --> 00:34:25.240]  So why is the Biden administration pushing this?
[00:34:25.320 --> 00:34:26.881]  And who is benefiting from it?
[00:34:26.901 --> 00:34:29.003]  Well, a lot of people are getting rich from it, that's for sure.
[00:34:30.595 --> 00:34:33.896]  Yeah, insiders are making trillions overall, but that's only part of the plan.
[00:34:33.936 --> 00:34:35.656]  It's about cutting off infrastructure.
[00:34:35.696 --> 00:34:40.718]  Fossil fuels can barely supply what we need into the future, and the infrastructure is built for them.
[00:34:41.038 --> 00:34:42.058]  There is no replacement.
[00:34:42.938 --> 00:34:45.019]  They blocked all the new energy technologies.
[00:34:45.359 --> 00:34:52.060]  Solar and things are a joke compared to the technologies they have completely and totally suppressed.
[00:34:52.100 --> 00:34:53.821]  They want a post-industrial world.
[00:34:54.121 --> 00:34:58.682]  They want you poor because they can't compete with populism and with capitalism.
[00:34:59.653 --> 00:35:01.155]  They can't compete in any way.
[00:35:01.996 --> 00:35:07.162]  And here's Manchin, absurdly claims Democrats' Green New Deal, which is just the U.N.
[00:35:07.182 --> 00:35:11.348]  Build Back Better tax and spending spree, will fight inflation.
[00:35:11.368 --> 00:35:14.772]  Everybody thinks Mnuchin, Manchin is a great guy.
[00:35:15.272 --> 00:35:16.754]  Wouldn't trust him as far as I can throw him.
[00:35:17.722 --> 00:35:21.463]  Meanwhile, gaslighting economist Paul Krugman dismisses U.S.
[00:35:21.503 --> 00:35:24.164]  recession, says term doesn't matter anymore.
[00:35:24.684 --> 00:35:26.465]  So first they said it wasn't a recession.
[00:35:26.945 --> 00:35:31.626]  Now they say it just doesn't matter anymore.
[00:35:32.207 --> 00:35:34.727]  No farmers, no food, no life.
[00:35:35.128 --> 00:35:37.528]  They're protesting all over the world.
[00:35:37.949 --> 00:35:43.830]  And all these leftist people make jokes about their private jets and how great they are.
[00:35:43.890 --> 00:35:44.831]  And they're not hurting the environment.
[00:35:44.851 --> 00:35:45.451]  I'm not against them.
[00:35:47.142 --> 00:35:54.586]  But then they say, you shouldn't be able to have children, you shouldn't have a car, you shouldn't have air conditioning, as Obama, seven years ago, told Africans.
[00:35:55.026 --> 00:35:55.667]  Pull the clip up.
[00:35:55.687 --> 00:35:57.808]  In fact, you can't play that clip enough, guys.
[00:35:58.148 --> 00:35:59.189]  Find the clip for next hour.
[00:35:59.529 --> 00:36:02.370]  Obama tells Africans they have to get rid of air conditioning and cars.
[00:36:04.611 --> 00:36:05.232]  They can't have them.
[00:36:05.732 --> 00:36:10.455]  But I'll tell you who isn't getting rid of his large, heavy, private jet that seats 40 people.
[00:36:12.025 --> 00:36:12.666]  And that's U.S.
[00:36:13.087 --> 00:36:17.252]  climate czar John Kerry slammed over family private jet emissions.
[00:36:18.354 --> 00:36:19.335]  Here is John Kerry.
[00:36:20.417 --> 00:36:26.826]  Rita, it's not just the celebrities, but it's also the government nomenclatura who are enjoying these private jets.
[00:36:26.846 --> 00:36:27.426]  John Kerry.
[00:36:27.898 --> 00:36:43.725]  Well yeah, John Kerry, the climate czar, his private jet takes him all over to climate summits around the world where he lectures everybody about how we can't possibly let these high crippling prices slow our progress to net zero.
[00:36:44.285 --> 00:36:44.706]  Of course...
[00:36:45.906 --> 00:36:46.987]  It is what we said before.
[00:36:47.087 --> 00:36:50.550]  All these policies are essentially Marxism.
[00:36:50.970 --> 00:36:53.713]  It's one rule for the elite, one rule for the rest.
[00:36:53.733 --> 00:36:56.615]  And it is the elite because I love this line from the story.
[00:36:56.675 --> 00:36:59.197]  It was Kerry's family jet.
[00:36:59.417 --> 00:37:03.320]  Imagine that, having a family Gulfstream, like a family station wagon.
[00:37:05.382 --> 00:37:08.705]  And the whole point is, these globalists don't drive around in cars.
[00:37:08.725 --> 00:37:10.846]  They're on helicopters and jets constantly.
[00:37:11.307 --> 00:37:19.344]   Like Drake will fly to his house 40 miles away on his, what, 767?
[00:37:19.985 --> 00:37:21.206]  What's that hold, like 80 people?
[00:37:22.847 --> 00:37:33.577]  So he's got a big jet, I mean a giant jet, and he flies to his house 40 miles away, because it takes him 5 minutes to get there, versus an hour driving 40 miles.
[00:37:35.083 --> 00:37:35.523]  In Canada.
[00:37:36.043 --> 00:37:39.324]  But he supports carbon taxes on you and your family.
[00:37:39.364 --> 00:37:42.605]  These people are greedy, evil, sickos.
[00:37:42.645 --> 00:37:44.545]  Like Ted Turner's got, what, six kids or whatever?
[00:37:44.886 --> 00:37:46.146]  He doesn't want you to be able to have any kids?
[00:37:46.846 --> 00:37:49.327]  He's got a fleet of jets and palaces everywhere?
[00:37:50.647 --> 00:37:52.367]  But where's the real attack happening?
[00:37:52.387 --> 00:37:53.268]  It's on our families.
[00:37:54.028 --> 00:38:01.770]  They targeted boys for the last 40 years with Ritalin and all these drugs that stunted their growth and made them mental patients as part of their attack on masculinity.
[00:38:02.981 --> 00:38:12.385]  And now they're targeting boys all over the world with puberty blockers particularly, which cause all sorts of health problems and all sorts of mental health problems.
[00:38:12.886 --> 00:38:15.167]  And they're not even approved for children, but they're doing it.
[00:38:15.467 --> 00:38:16.207]  This is a rollout.
[00:38:16.227 --> 00:38:17.908]  So a lot of people say is Tulsi Gabbard's good?
[00:38:19.278 --> 00:38:20.259]  Well, she's anti-war.
[00:38:20.680 --> 00:38:21.881]  She's pro-First Amendment.
[00:38:22.282 --> 00:38:23.663]  She's becoming pro-Second Amendment.
[00:38:23.944 --> 00:38:27.929]  I'm just saying we should invite Democrats at least saying they support these ideas.
[00:38:28.469 --> 00:38:30.452]  I think she's better than most Republicans.
[00:38:30.472 --> 00:38:32.775]  There's a new article on Infowars.com by Jamie White.
[00:38:33.215 --> 00:38:37.420]  Tulsi Gabbard's transgender hormones are child abuse promoted by Biden administration.
[00:38:38.041 --> 00:38:41.363]  That's part of their big spending bill is billions to force us to push us.
[00:38:41.403 --> 00:38:44.364]  I gotta tell you, today I was driving around in Austin taking care of errands.
[00:38:44.824 --> 00:38:50.247]  I saw men dressed as women who all look super unhealthy and out of their minds everywhere.
[00:38:50.748 --> 00:38:56.110]  They're men that don't have jobs, don't have futures on average, and they've been told this is the trendy cool thing to do.
[00:38:56.450 --> 00:38:59.612]  Well, if men want to get caught up in this web, that's their issue.
[00:39:00.492 --> 00:39:02.994]  And some people feel like they're a woman and they want to do it as an adult.
[00:39:03.274 --> 00:39:03.894]  I'm not against them.
[00:39:04.114 --> 00:39:05.095]  People are mad at Trump.
[00:39:06.209 --> 00:39:14.293]  He's having Caitlyn Jenner to one of his events with AOC, not AOC, the conservative version of AOC, but better, MTG.
[00:39:15.474 --> 00:39:16.834]  What are you doing meeting with this person?
[00:39:17.615 --> 00:39:28.640]  Well at least Bruce Jenner, Caitlyn Jenner, is against women having their sports taken over by men, and he's against targeting children, or she's against it.
[00:39:28.960 --> 00:39:36.055]   I don't care if for PR and hype, Bruce Jenner got roped into that whole TV show he did.
[00:39:36.675 --> 00:39:38.976]  I don't support it, but I'm not saying he doesn't have a right to do it.
[00:39:39.456 --> 00:39:41.697]  At least he's not going after our children overtly.
[00:39:42.077 --> 00:39:43.978]  But here's Tulsi Gabbards laying it all out.
[00:39:47.099 --> 00:39:53.122]  The FDA made a disturbing but not at all surprising announcement just a few days ago about children's health.
[00:39:54.142 --> 00:40:01.125]  Now if you haven't heard about it or if you missed it, it's because the mainstream media and the Biden-Harris administration have been completely silent on it.
[00:40:02.222 --> 00:40:09.104]  This warning that the FDA issued is basically saying that puberty blockers can cause serious health risks for our kids.
[00:40:10.145 --> 00:40:23.709]  Unfortunately, at almost the exact same time the FDA issued this warning, Biden-Harris administration officials were making public statements actively promoting the use of puberty blockers and irreversible surgeries for kids.
[00:40:24.789 --> 00:40:25.689]  Now, let's be clear.
[00:40:26.510 --> 00:40:30.311]  This administration is dangerously promoting child abuse.
[00:40:32.748 --> 00:40:33.870]  Yeah, it's child abuse.
[00:40:33.910 --> 00:40:41.320]  So for me, the Rubicon is targeting children with sterilization, be it castration or be it chemical sterilization.
[00:40:41.801 --> 00:40:47.469]  It is one of our red lines we've got to stand for and stand against them pushing this.
[00:40:47.509 --> 00:40:48.570]  Now, coming up next hour...
[00:40:49.548 --> 00:40:50.969]  We have a special guest at 15 After.
[00:40:51.329 --> 00:40:53.731]  But first, you think puberty blockers are bad for children.
[00:40:54.411 --> 00:41:04.317]  They are now estimating that a million children six months and older have been injected just since the FDA approved the experimental deadly COVID shots for them.
[00:41:04.337 --> 00:41:12.402]  And we've got some shocking numbers on this biological chemical holocaust.
[00:41:13.479 --> 00:41:13.939]  Coming up.
[00:41:13.979 --> 00:41:26.186]  But first, let me hit a couple of exciting items for all the TV viewers, all the radio listeners, because freedom is incredibly popular, and that's something that we should be celebrating.
[00:41:26.006 --> 00:41:32.925]  So can you get an overhead shot right here for me?
[00:41:32.925 --> 00:41:37.566]   This book, The Great Reset and The War for the World, written by yours truly.
[00:41:37.566 --> 00:41:47.565]  [BLANK_AUDIO]
[00:41:38.919 --> 00:41:45.425]  He's now number 35 on the world charts ahead of Obama's new book and so much more.
[00:41:46.405 --> 00:41:48.167]  You can buy a signed copy or a regular copy.
[00:41:48.207 --> 00:41:51.029]  It comes out in late August at m4wrestore.com.
[00:41:51.049 --> 00:41:55.133]  We certainly need the funds, but it's an incredible book that lays out their entire battle plan.
[00:41:55.153 --> 00:41:58.375]  It is the plans for the Death Star New World Order and how to take it down.
[00:41:59.636 --> 00:42:01.178]  That's available at m4wrestore.com.
[00:42:01.958 --> 00:42:03.300]  Then we've got this.
[00:42:05.702 --> 00:42:07.063]  Top movies on Apple.
[00:42:09.193 --> 00:42:12.954]  Alex's war is listed as number six.
[00:42:13.975 --> 00:42:18.076]  They have the top three on the top of the apple chart, and then they have the ones under that.
[00:42:18.356 --> 00:42:21.757]  We are number six on the apple charts.
[00:42:21.797 --> 00:42:24.198]  Now, we don't make any money off this film, and that's fine.
[00:42:24.238 --> 00:42:25.338]  I agreed to the filmmakers.
[00:42:25.418 --> 00:42:29.480]  I think they did a pretty fair job, and it's a 28-year history of our battle against the New World Order.
[00:42:31.141 --> 00:42:34.323]  It's really going to wake a lot of folks up because they want to destroy me because they can destroy you.
[00:42:34.783 --> 00:42:37.045]  They can destroy a populist leader.
[00:42:37.065 --> 00:42:39.526]  They think they've got the keys to destroying us all.
[00:42:39.566 --> 00:42:54.896]  But the fact that the book is number one in so many categories and number 30-something in the world charts, the fact that Alex's War for Weeks was number two in the Apple pre-order charts and many other charts, the fact that it's going to the top of the charts everywhere is another signal of the global Great Awakening.
[00:42:55.277 --> 00:42:56.577]  Very, very exciting.
[00:42:56.858 --> 00:43:03.321]   I saw Twitter commenters were very Upset like my neighbor's keeper, Barack Obama is pushing his book for free!
[00:43:03.521 --> 00:43:17.887]  Yeah, the, like, Harari's book's for free, in a promo, and is probably sitting there looking at Alex's, Jones's number one book instead, and he's saying to himself, I could have hit him with a drone strike, but no, the general said it would be too obvious.
[00:43:18.347 --> 00:43:19.307]  His book is good though.
[00:43:19.787 --> 00:43:30.655]   To the left's talking about killing me, because liberty is so popular, and because in the history charts, we are number one, and Barack Obama is Number two for a week straight.
[00:43:31.337 --> 00:43:32.098]  Numbers, what, 34, 35?
[00:43:32.618 --> 00:43:33.138]  I forget.
[00:43:33.178 --> 00:43:34.139]  We'll cover it next hour.
[00:43:34.579 --> 00:43:36.601]  But that is a big deal in the world charts.
[00:43:36.621 --> 00:43:38.542]  I want to salute you and thank you all.
[00:43:38.862 --> 00:43:45.487]  Tell everybody, buy as many copies of the book as you can at Amazon as a political action and get a signed book at InfoWorksStore.com.
[00:43:45.527 --> 00:43:49.250]  And separately, Vitamineral Fusion, sold out for more than six months, is back in stock.
[00:43:49.550 --> 00:43:50.931]  Discount at InfoWorksStore.com.
[00:43:51.231 --> 00:43:54.394]  Our favorite toothpaste, Super Blue, finally back in stock.
[00:43:54.814 --> 00:44:00.178]  InfoWorksStore.com, 50% off when you get the Trifecta of toothpaste and bodies back in stock.
[00:44:00.498 --> 00:44:01.619]  Hour number two straight ahead.
[00:44:01.639 --> 00:44:10.746]  Stay with us.
[00:44:11.986 --> 00:44:13.508]  They want you to eat bugs.
[00:44:14.068 --> 00:44:16.690]  What to feed our ever expanding world?
[00:44:17.230 --> 00:44:17.671]  Insects.
[00:44:18.479 --> 00:44:19.539]  They could feed the world.
[00:44:19.999 --> 00:44:20.440]  Healthy.
[00:44:20.660 --> 00:44:24.120]  They're full of polyunsaturated fat, protein, and micronutrients.
[00:44:24.461 --> 00:44:25.341]  And sustainable.
[00:44:25.581 --> 00:44:30.342]  I'm Nicole Kidman, and I am going to eat a four-course meal of bugs.
[00:44:30.802 --> 00:44:38.624]  And they want you to eat these bugs inside a massive prison system that sees humanity as a cancer upon the earth.
[00:44:38.884 --> 00:44:44.646]  For too long, humanity has existed within dysfunctional and polluted cities that ignore nature.
[00:44:45.646 --> 00:44:49.487]  Now, a revolution in civilization is taking place.
[00:44:50.887 --> 00:44:55.208]  Imagine a traditional city and consolidating its footprint.
[00:44:55.288 --> 00:44:57.649]  Designing to protect and enhance nature.
[00:44:58.729 --> 00:45:05.051]  The Line will be home to 9 million residents and will be built with a footprint of just 34 square kilometers.
[00:45:06.091 --> 00:45:10.192]  And we are designing it to provide a healthier, more sustainable quality of life.
[00:45:11.672 --> 00:45:14.693]  The Line's communities are organized in three dimensions.
[00:45:16.135 --> 00:45:20.678]  Residents have access to all their daily needs within five-minute walk neighborhoods.
[00:45:22.019 --> 00:45:30.965]  And the line's infrastructure makes it possible to travel end-to-end in 20 minutes with no need for cars, resulting in zero carbon emissions.
[00:45:32.091 --> 00:45:38.857]  It is all completely bizarre, but it's just the cover story for a massive depopulation agenda.
[00:45:39.317 --> 00:45:51.227]  The COVID-19 vaccines are destroying the recipients' reproductive and immune systems, and killing people over time with mysterious structures growing within the vascular system.
[00:45:51.707 --> 00:45:55.990]  We are now seeing this all over the world, and it's just getting started.
[00:45:56.591 --> 00:46:04.257]  There is a whole cultural movement now emerging from the shadows that wants humanity to collectively commit suicide.
[00:46:05.589 --> 00:46:17.115]  This anti-human cult has been around for decades and outside of academia have had to tread quietly because much of humanity is opposed to mass murder.
[00:46:17.615 --> 00:46:27.801]  But now that we are in the midst of this cult's massive depopulation effort, they are coming out into the open to convince us that it would be best for most of us to die.
[00:46:27.901 --> 00:46:31.203]  We cannot hide away from human population growth.
[00:46:31.963 --> 00:46:35.266]  Because, you know, it underlies so many of the other problems.
[00:46:35.306 --> 00:46:43.073]  All these things we talk about wouldn't be a problem if there was the size of population that there was 500 years ago.
[00:46:43.093 --> 00:46:46.997]  All the religious groups are against me because I'm talking about population.
[00:46:47.698 --> 00:46:48.639]  They want more souls.
[00:46:49.780 --> 00:46:50.841]  I want less on the planet.
[00:46:54.541 --> 00:47:01.949]  The World Economic Forum has become the public domain of the anti-human cult's depopulation agenda.
[00:47:02.449 --> 00:47:07.234]  And all of pop culture is on board, from Hollywood to the Holy See.
[00:47:07.674 --> 00:47:13.500]  Our planet, the utopia that we've been given, the overpopulation.
