[00:00:11.100 --> 00:00:11.843]  I'm good.
[00:27:07.164 --> 00:27:15.987]  We've got Himalayan salt from Pakistan formed hundreds of thousands of years ago in an ancient seabed long before modern pollution destroyed much of the oceans.
[00:27:16.327 --> 00:27:21.808]  This is loaded with trace minerals and it's pristine, true, full-spectrum sea salt.
[00:27:22.268 --> 00:27:24.569]  We've also got Natural Attitude Turmeric.
[00:27:24.909 --> 00:27:26.270]  It's an extract of turmeric.
[00:27:26.390 --> 00:27:28.971]  Very potent, tastes great, alcohol free.
[00:27:29.492 --> 00:27:32.333]  This is from organic turmeric out of India.
[00:27:32.733 --> 00:27:34.534]  And we've also got Clean Chlorella.
[00:27:35.014 --> 00:27:44.459]  We sourced and did research on all the chlorella sources around the world and we found the two cleanest sources that have the lowest levels of any kind of contaminants.
[00:27:44.759 --> 00:27:48.521]  In fact, this one is virtually free of all metals and all contaminants.
[00:27:48.821 --> 00:27:49.882]  It's called Clean Chlorella.
[00:27:50.462 --> 00:27:55.687]  And it's about two-thirds protein and it's got chlorophyll and chlorella growth factor in it.
[00:27:56.147 --> 00:27:57.088]  Check it out online.
[00:27:57.328 --> 00:28:02.713]  It's an amazing superfood that athletes are using and people are using to help support healthy lifestyles.
[00:28:02.773 --> 00:28:03.473]  It's fantastic.
[00:28:03.493 --> 00:28:06.156]  So check them all out at InfoWarsStore.com.
[00:28:06.396 --> 00:28:10.419]  Look for the Health Ranger Select brand and look for more products to be added soon.
[00:28:11.480 --> 00:28:16.143]  This is all packaged in our certified organic facility here in Central Texas.
[00:28:16.584 --> 00:28:25.230]  There we follow USDA certified standards and we're audited every year by the USDA certifier to make sure that we comply with all organic standards.
[00:28:25.750 --> 00:28:39.060]  That combined with the fact that we only source super clean superfoods and raw materials from around the world means that our products represent the cleanest and most potent products that you'll find across the natural products industry.
[00:28:39.860 --> 00:28:46.904]  Check all of these out under the Health Ranger Select brand name at the Info Wars Store, InfoWarsStore.com.
[00:28:47.324 --> 00:28:49.125]  And we'll be bringing you more of these in the near future.
[00:28:49.305 --> 00:28:50.066]  Thanks and take care.
[00:28:54.468 --> 00:28:56.930]  We have a wonderful shoe in store for you guys.
[00:28:58.270 --> 00:29:00.672]  Without further ado, Tatiana Moroz.
[00:29:18.386 --> 00:29:24.131]  I woke up this morning and I turned on the radio.
[00:29:24.311 --> 00:29:29.235]  I heard the same old song so I went outside.
[00:29:32.898 --> 00:29:38.742]  People fighting, people living, people dying and it's oh so much to think about.
[00:29:39.883 --> 00:29:43.446]  Oh so much to worry about it makes me cry.
[00:29:47.518 --> 00:29:49.879]  Need a bit of perspective.
[00:29:51.140 --> 00:29:53.801]  Need some time to reflect it.
[00:29:54.661 --> 00:30:02.245]  To remember how similar we all are.
[00:30:02.325 --> 00:30:04.706]  We all want the same things.
[00:30:06.086 --> 00:30:08.887]  A chance to follow our dreams.
[00:30:09.428 --> 00:30:12.269]  We are a family of love and liberty.
[00:30:16.733 --> 00:30:19.495]  So don't forget the time we spent.
[00:30:19.575 --> 00:30:23.238]  We're not perfect, but we have good intent.
[00:30:23.338 --> 00:30:30.003]  And even though we make mistakes, we stand unified.
[00:30:31.684 --> 00:30:33.485]  So hold on tight.
[00:30:34.666 --> 00:30:36.167]  It's a hell of a fight.
[00:30:36.187 --> 00:30:37.908]  Keeps you up in the night.
[00:30:38.008 --> 00:30:42.692]  But we have to remember, we're all on the same side.
[00:30:43.999 --> 00:30:46.741]  We're all on the same side.
[00:31:01.312 --> 00:31:07.017]  Now it's late in the evening and I can't seem to turn off the news.
[00:31:07.037 --> 00:31:11.220]  They're telling me that we're gonna lose, but we've already
[00:31:15.763 --> 00:31:42.073]  We've got a message and a voice and a song Now if only we could all just get along Put away the pain and pride and leave the worries behind Need a bit of perspective Need some time to reflect it To remember how similar we all are
[00:31:45.573 --> 00:31:47.975]  We all want the same things.
[00:31:49.376 --> 00:31:52.319]  A chance to follow our dreams.
[00:31:52.779 --> 00:31:58.164]  We are a family of love and liberty.
[00:32:00.126 --> 00:32:02.888]  So don't forget the time we spent.
[00:32:02.948 --> 00:32:06.651]  We're not perfect, but we have good intent.
[00:32:06.751 --> 00:32:12.176]  And even though we make mistakes, we stand unified.
[00:32:15.079 --> 00:32:41.135]  So hold on tight It's a hell of a fight Keeps you up in the night But we have to remember We're all on the same side We're all on the same side We're all on the same side
[00:32:44.449 --> 00:32:47.211]  So don't forget the time we spent.
[00:32:47.311 --> 00:32:51.034]  We're not perfect, but we have good intent.
[00:32:51.114 --> 00:32:57.899]  And even though we make mistakes, we stand unified.
[00:32:59.420 --> 00:33:01.222]  So hold on tight.
[00:33:02.342 --> 00:33:05.645]  It's a hell of a fight, keeps you up in the night.
[00:33:05.745 --> 00:33:10.689]  But we have to remember, we're all on the same side.
[00:33:11.798 --> 00:33:21.973]  We're all on the same side.
[00:33:22.694 --> 00:33:26.620]  We're all on the same side.
[00:33:30.965 --> 00:33:33.729]  So don't forget the time we spent.
[00:33:33.829 --> 00:33:37.533]  We're not perfect, but we have good intent.
[00:33:37.634 --> 00:33:44.382]  And even though we make mistakes, we stand unified.
[00:33:45.303 --> 00:33:48.447]  We're all on the same side.
