[00:00:32.323 --> 00:00:33.004]  I'm good.
[00:27:11.729 --> 00:27:18.234]  And we address the different techniques that the government and the media use to do exactly what's happening today.
[00:27:18.254 --> 00:27:21.317]  This is a prime example of what's going on.
[00:27:21.997 --> 00:27:29.342]  Luckily, you and I and the staff here at Infowars have the wherewithal and the ability to step back and say, okay, we can sort through the facts and the fiction.
[00:27:30.163 --> 00:27:42.342]  And that's what we're going to try to do with the movie, and we give you the basic building blocks and the tools to, first of all, put it all in context, second, figure out who's doing it, and third of all, we give you the solutions to figure out what's going on.
[00:27:43.427 --> 00:27:43.687]  Yeah.
[00:27:43.847 --> 00:27:45.408]  Well, we have just started, actually.
[00:27:45.489 --> 00:27:51.733]  Anyone who orders State of Mind, starting today, we have just started shipments on State of Mind.
[00:27:52.173 --> 00:27:56.677]  And then it's going to actually be premiering on the InfoWars Nightly News on Wednesday night.
[00:27:57.497 --> 00:28:01.500]  We'll also have the roundtable interview that you did with Alex.
[00:28:01.980 --> 00:28:04.562]  They were actually myself and three other members of the crew.
[00:28:05.383 --> 00:28:09.746]  Richard Grove, James Lane, and Austin Green did a marvelous job in writing and directing the movie.
[00:28:10.936 --> 00:28:13.118]  Wonderful, and that's going to be premiering on the 17th.
[00:28:14.278 --> 00:28:19.222]  You can go to the InfoWars store for State of Mind, The Psychology of Control.
[00:28:19.962 --> 00:28:21.844]  Well, thank you so much for being here in the studio.
[00:28:22.084 --> 00:28:28.449]  It was rather serendipitous that you were here to work on the shipments today, so we could get you in to talk about this story.
[00:28:28.489 --> 00:28:29.269]  It all ties together.
[00:28:29.489 --> 00:28:30.850]  Absolutely, and it's always a pleasure.
[00:28:30.870 --> 00:28:31.751]  Thank you so much, Leigh Ann.
[00:28:31.991 --> 00:28:32.291]  Thank you.
[00:28:33.452 --> 00:28:38.676]  All right, well, we're going to be taking a quick break, and then David Knight will be back with tonight's guest, Larry Pinkney.
[00:28:43.686 --> 00:28:48.209]  Now you can watch the InfoWars Nightly News streaming live as it happens for free.
[00:28:48.710 --> 00:28:52.032]  Check it out at InfoWars.com forward slash show.
[00:29:03.501 --> 00:29:08.665]  Are we choosing our own paths, our own destiny, or has it been pre-selected for us?
[00:29:09.901 --> 00:29:10.301]  C.S.
[00:29:10.341 --> 00:29:18.368]  Lewis said, when training beats education, civilization dies.
[00:29:18.749 --> 00:29:23.573]  We need to always be cognizant of, as a free society, that information can be used as a weapon.
[00:29:23.693 --> 00:29:27.176]  Barrier to discovery is not ignorance, it's the illusion of knowledge.
[00:29:27.356 --> 00:29:28.898]  We are seen as nothing but
[00:29:29.358 --> 00:29:30.719]  Biological androids.
[00:29:30.759 --> 00:29:40.685]  To gain control of education in America, not for a philanthropic purpose, but to change the thinking of the American people.
[00:29:40.966 --> 00:29:46.689]  From the time we're very young, we're taught to, you know, worship authority, basically, because that's our key to survival as young children.
[00:29:46.809 --> 00:29:51.052]  Discover the history, the present, and the future of mind control.
[00:29:51.392 --> 00:29:56.496]  From compulsory state education to the Hollywood media brainwashing machine,
[00:29:57.156 --> 00:30:01.558]  We are kept in perpetual bondage to the ideas that shape our actions.
[00:30:01.698 --> 00:30:08.282]  In the CIA, scientists could actually film people who had been surreptitiously dosed with LSD.
[00:30:08.522 --> 00:30:12.144]  There's a brain entrainment process that takes place.
[00:30:12.544 --> 00:30:17.927]  That gives the government free reign to create whatever story or narrative it wants to create.
[00:30:18.087 --> 00:30:23.950]  Whatever the public face of something is, whatever they're talking about publicly, there's something else over here they're probably not looking at.
[00:30:24.150 --> 00:30:33.158]  How to engineer the opinion of the American people so that they would fully endorse, not only endorse, but demand a war.
[00:30:33.278 --> 00:30:41.125]  When you watch mainline establishment television, you are putting yourself in front of a barrel of a gun.
[00:30:42.403 --> 00:30:50.508]  Discover the history, the present, and the future of mind control, psychological warfare, brainwashing.
[00:30:50.848 --> 00:30:52.469]  Are we controlled and manipulated?
[00:30:52.969 --> 00:30:53.530]  You bet!
[00:30:54.110 --> 00:30:56.772]  That's mind control par excellence.
[00:30:57.312 --> 00:31:04.196]  Find out how deep the rabbit hole really goes with this new groundbreaking documentary film, State of Mind.
[00:31:04.957 --> 00:31:07.658]  Available exclusively at InfoWars.com.
[00:31:15.029 --> 00:31:17.330]  Because there's a war on for your mind.
[00:31:17.870 --> 00:31:23.352]  That has been our motto here at InfoWars for my 18 years of battle against the globalists.
[00:31:23.892 --> 00:31:30.634]  And now we see the open announcements of global private corporate tyranny over our governments.
[00:31:31.034 --> 00:31:32.455]  That's what the new world order is.
[00:31:32.515 --> 00:31:40.578]  It's an unaccountable private combine of organized crime engaged in corporate takeovers of nation states and the
[00:31:41.858 --> 00:31:47.182]  Conscious attempt to abolish basic rights and fundamental liberties.
[00:31:47.763 --> 00:31:51.846]  InfoWars.com is not just leading the charge against this here in the U.S.
[00:31:51.906 --> 00:31:52.666]  or North America.
[00:31:53.107 --> 00:31:55.489]  We are leading the charge worldwide.
[00:31:55.969 --> 00:32:05.737]  And that's because our listeners, our viewers, our supporters, fellow freedom lovers like you across the planet resonate with our message of liberty and telling it like it is.
[00:32:06.337 --> 00:32:19.080]  And that's why for the last two years especially, I have thrown everything I've got, my time, my energy, our backup capital, everything into really trying to awaken the sleeping giant that is humanity.
[00:32:19.500 --> 00:32:23.201]  And that's why the July issue that just came in a few days ago is so important.
[00:32:23.221 --> 00:32:28.302]  We've already sold about half the stock we have of it at cost in groups of 10 up to 100 in bulk.
[00:32:29.924 --> 00:32:41.550]  It covers the entire NSA spy grid, how it ties in worldwide, how it's not about stopping terrorists, but about suppressing and dominating and controlling the free press and political opposition.
[00:32:41.991 --> 00:32:47.294]  And in this magazine, we don't just have three free bumper stickers like I did a few months ago.
[00:32:47.634 --> 00:32:51.156]  We have ten bumper stickers, four full-size ones.
[00:32:51.676 --> 00:32:58.400]  With amazing messages guaranteed to get people thinking like America has been occupied by globalist forces.
[00:32:58.681 --> 00:32:59.741]  InfoWars.com.
[00:33:00.001 --> 00:33:02.583]  Listen to Alex Jones at InfoWars.com.
[00:33:02.963 --> 00:33:04.064]  InfoWars.com.
[00:33:04.344 --> 00:33:05.425]  Forbidden information.
[00:33:05.765 --> 00:33:06.786]  Listen to Alex Jones.
[00:33:07.126 --> 00:33:08.207]  InfoWars.com.
[00:33:08.587 --> 00:33:13.730]  And then on top of it, six medium-sized bumper stickers with the message as well.
[00:33:14.030 --> 00:33:20.655]  These are key to post in legal and lawful areas on your book bag, your computer, your car, or to give friends and family.
[00:33:21.641 --> 00:33:25.224]  I have printed 500,000 of these bumper stickers.
[00:33:25.684 --> 00:33:28.927]  Only half of this month's run of magazines has them.
[00:33:29.367 --> 00:33:35.212]  So when you purchase them in bulk, or you're a 12-month subscriber, you will get the special issue.
[00:33:35.332 --> 00:33:39.616]  And I can't afford to do this every month, so it's going to be quite a while until we do this again.
[00:33:39.976 --> 00:33:41.497]  Please take advantage of this.
[00:33:41.838 --> 00:33:47.042]  Buy them in bulk, and give them to your friends and family, and encourage them to get these bumper stickers out.
[00:33:48.744 --> 00:33:53.809]  100,000 stickers, we can reach tens of millions of people with the message of truth.
[00:33:53.969 --> 00:33:55.150]  They want to collectivize us.
[00:33:55.390 --> 00:33:56.371]  They want to bankrupt us.
[00:33:56.391 --> 00:33:59.695]  They want to drive us into their arms to control us.
[00:33:59.975 --> 00:34:01.136]  They want to dumb us down.
[00:34:01.496 --> 00:34:04.600]  But the sleeping giant that is for humanity is awakening.
[00:34:05.180 --> 00:34:06.641]  So I want to thank you all for your support.
[00:34:06.681 --> 00:34:13.204]  I want to encourage everybody to go to InfoWarsStore.com and to get a 12-month subscription or to give a gift subscription.
[00:34:13.264 --> 00:34:16.446]  Imagine 12 of these coming to your friends or family's door to wake them up.
[00:34:16.826 --> 00:34:20.928]  Or to give a gift subscription to the local police department or your local congressman or woman.
[00:34:21.568 --> 00:34:23.609]  This is how we're going to affect change.
[00:34:23.729 --> 00:34:26.370]  Voting with our dollars and voting with our time.
[00:34:26.670 --> 00:34:35.893]  Again, visit InfoWarsTore.com today to subscribe, to get the magazine in bulk, or to give a gift subscription, or to give yourself a subscription to wake up friends and family.
[00:34:36.413 --> 00:34:37.213]  I am all in.
[00:34:37.693 --> 00:34:44.236]  I am committed 110% to not mince words and to not back off and to boldly confront the globalists.
[00:34:44.416 --> 00:34:48.617]  So I want to thank all of you that have supported us in the past and I want to encourage all of you out there
[00:34:48.817 --> 00:34:53.199]  Who may be on the fence that know this information is true but have been scared to take action.
[00:34:53.599 --> 00:34:58.740]  You had better be scared of not taking action and letting this monstrous system come to fruition.
[00:34:59.161 --> 00:35:01.141]  Now is the time to commit.
[00:35:01.641 --> 00:35:04.622]  Now is the time to say which side of history you're on.
[00:35:04.963 --> 00:35:06.223]  Now is the time.
[00:35:06.618 --> 00:35:10.062]  to stand against the Globalist and the New World Order.
[00:35:10.562 --> 00:35:20.773]  And regardless of whether you get this July issue, this July 4th resistance to tyrants issue, spread the word about liberty, resist corruption in your area.
[00:35:21.314 --> 00:35:24.157]  Millions of us doing little things can move mountains together.
[00:35:24.677 --> 00:35:28.842]  I'm Alex Jones signing off for InfoWars.com and the InfoWars team.
[00:35:40.404 --> 00:35:42.705]  Well, we're pleased to have as our guest today Larry Pinckney.
[00:35:43.005 --> 00:35:55.728]  Now, as you've seen Larry Pinckney probably many times on InfoWars, you know that he's had a lot of experience with racial division, how the government uses that in COINTELPRO, as well as he's got experience with guns and self-defense.
[00:35:56.488 --> 00:36:00.729]  And so we want to talk to Larry and get his opinion on what's going on with the Trayvon Martin case.
[00:36:01.369 --> 00:36:01.929]  Welcome, Larry.
[00:36:02.429 --> 00:36:03.069]  Thank you for coming back.
[00:36:03.109 --> 00:36:03.410]  Thank you.
[00:36:03.910 --> 00:36:04.630]  Great to talk to you.
[00:36:05.470 --> 00:36:06.891]  It's always a pleasure.
[00:36:06.911 --> 00:36:08.892]  I really mean that as you well know.
[00:36:09.233 --> 00:36:10.974]  I'm really glad to be here.
[00:36:11.314 --> 00:36:12.375]  So let's rock and roll.
[00:36:12.495 --> 00:36:13.175]  Where do we go?
[00:36:13.515 --> 00:36:18.799]  Well, you were on the show Friday before the verdict came out with the Zimmerman-Trayvon Martin trial.
[00:36:20.740 --> 00:36:24.824]  Then the verdict was released on Saturday, finding Zimmerman not guilty.
[00:36:25.285 --> 00:36:28.488]  And since then we've had some riots in various places.
[00:36:28.528 --> 00:36:31.331]  I guess the biggest incident that I know of is in L.A.
[00:36:31.391 --> 00:36:38.378]  where they were blocking the traffic on the interstate and the police basically stood down as they stopped traffic.
[00:36:38.598 --> 00:36:39.739]  So what's your take on all of this?
[00:36:40.180 --> 00:36:41.261]  And on people's reaction to it?
[00:36:42.474 --> 00:36:52.723]  I think, first of all, I want to give a lot of praise to the overwhelming majority of black, white, brown, red, and yellow people, or pre-day ordinary people.
[00:36:53.284 --> 00:37:00.590]  I want to praise all of them, so many I should say of them, for not succumbing to the trap
[00:37:01.170 --> 00:37:15.189]  That I really believe was being laid by the lamestream corporate stream media and the corporate owned government because what they wanted to see was they wanted to see people out there
[00:37:16.307 --> 00:37:22.513]  Uh, just, just without thinking, just doing and saying, but mostly doing things without thinking.
[00:37:22.573 --> 00:37:39.569]  They wanted to see hysteria, they wanted to see division, and overall, I have to give my congratulations and my praise to everyday people, because overall, they failed in doing that, with the exception of some places, like you just mentioned, LA.
[00:37:40.009 --> 00:37:40.789]  Yeah, exactly.
[00:37:40.809 --> 00:37:45.531]  And you know, when I look at this and I was thinking about possible reactions, thinking back to the L.A.
[00:37:45.591 --> 00:37:48.732]  riots in the wake of the Rodney King beating and trial and that sort of thing.
[00:37:49.352 --> 00:37:55.734]  And you know, it was so strange because my reaction to that, when I saw that, I was absolutely outraged at the police brutality.
[00:37:56.194 --> 00:37:57.034]  Absolutely outraged.
[00:37:57.354 --> 00:37:59.035]  But I was outraged at the police!
[00:37:59.475 --> 00:38:05.357]  I didn't understand why they would just pull people, you know, just the general public out of their cars and start beating them.
[00:38:06.117 --> 00:38:11.078]  It's interestingly enough, the police withdrew in that case as well and circled the wagons.
[00:38:12.619 --> 00:38:23.081]  Gates was the first one, the police chief there, to have SWAT teams and to militarize the police, and they took all of that firepower and basically circled the wagons around their own police departments.
[00:38:23.141 --> 00:38:31.783]  I guess they were expecting to get attacked, but instead of them getting attacked, they were attacking just general people off the streets, even Korean grocers who didn't have
[00:38:32.103 --> 00:38:33.585]  Anything, any dog in that fight.
[00:38:33.905 --> 00:38:43.576]  So I guess that's my concern is that the government is always trying to set up this black-white division when really what we're seeing here is a blue versus the public.
[00:38:43.736 --> 00:38:46.019]  You know, it's the police and the brutality.
[00:38:46.079 --> 00:38:47.601]  Why aren't they concerned about that?
[00:38:48.724 --> 00:38:52.126]  Because it serves their purpose not to be concerned about that.
[00:38:52.186 --> 00:39:03.374]  You know, it's always important to, in terms of manipulating people, the way they manipulate us is to inflame our passions.
[00:39:03.474 --> 00:39:05.535]  Not our minds, but our passions.
[00:39:05.795 --> 00:39:06.055]  Yes.
[00:39:06.156 --> 00:39:06.936]  So we don't think.
[00:39:07.677 --> 00:39:09.718]  And, you know, our emotions, as it were.
[00:39:12.655 --> 00:39:26.947]  As I said earlier, I think that overwhelmingly the people, the everyday ordinary black, white, brown, red, and yellow people have shown not only a great deal of restraint, but a great deal of wisdom.
[00:39:27.247 --> 00:39:29.629]  So that tells me that people are waking up.
[00:39:29.709 --> 00:39:37.175]  They didn't go for the ghost in the massive way that the corporate stream media and no doubt the government
[00:39:37.835 --> 00:39:42.460]  Uh, Barack Obama drone man, and his minions would have liked to have seen.
[00:39:42.961 --> 00:39:43.762]  Right, absolutely.
[00:39:44.122 --> 00:39:58.197]  You know, one of the things that Alex was talking about on the radio, Alex Jones was talking about the statistics going back to the 70s, talking about how much, how this is really not, they're trying to make a big deal out of a white on black issue here.
[00:39:58.797 --> 00:40:07.503]  And yet, there's been a lot of black-on-black crime, that 94% of the people, a large number of blacks, have been shot in the last 30 to 40 years.
[00:40:07.523 --> 00:40:10.245]  94% of that was black shooting black.
[00:40:10.285 --> 00:40:23.434]  But you know, interestingly enough, the other part of the statistic is that, as a district attorney in Chicago, where there is a lot of that type of crime going on, pointed out that 80% of the deaths there were due to drug prohibition.
[00:40:23.854 --> 00:40:26.796]  So if we take a look at this war on drugs, you could say that 75%
[00:40:28.717 --> 00:40:36.080]  The majority of the black people who have been shot were shot by other black people because of this prohibition that's going on.
[00:40:36.300 --> 00:40:41.361]  This prohibition that works in the interest... Why don't the people take to the streets and talk about that?
[00:40:41.582 --> 00:40:43.842]  Why don't they protest the war on drugs?
[00:40:43.882 --> 00:40:49.304]  Because we've got more people in prison than China or Russia or anybody has ever had.
[00:40:49.404 --> 00:40:51.285]  And the majority of those people in prison
[00:40:51.625 --> 00:40:54.206]  Because if they were to do that, if they were to...
[00:41:07.222 --> 00:41:11.384]  I'm sorry, this is not funny, but I have to have a sense of humor.
[00:41:11.625 --> 00:41:18.368]  Because if they were to do that, then that would mean that people were actually beginning to pay attention to who the real enemy is.
[00:41:18.588 --> 00:41:20.149]  Exactly.
[00:41:20.329 --> 00:41:24.652]  And obviously, they do not want, well, I don't care what their color,
[00:41:24.972 --> 00:41:40.273]  They don't want folks to pay attention to the national and global power elite, the corporate media, corporate stream media, the corporations, the corporate governments, because oh my god, then we'll come together, unite around our common interests.
[00:41:41.986 --> 00:41:44.427]  Yes, yes!
[00:41:44.507 --> 00:42:04.753]  When I think about the horrors that go on in poor communities across the board, not just black communities, but poor communities, economically poor, I'm talking, but in black communities where, you know, I remember a couple of years ago, David, I think it was two or three years ago,
[00:42:06.674 --> 00:42:16.964]  I came across this poster, and the poster said that blacks kill more blacks than the KKK, alright?
[00:42:17.324 --> 00:42:21.388]  And then it was signed, good job, keep it up, KKK.
[00:42:21.588 --> 00:42:23.050]  Yeah, yeah, right.
[00:42:25.312 --> 00:42:33.601]  I'm saying, wait a minute, people wanted to get offended about the KKK part, okay, but let's also look at the situation.
[00:42:33.681 --> 00:42:40.208]  I understand that economic, educational, social, cultural deprivation, all those things are real.
[00:42:42.762 --> 00:43:00.508]  That is not a good enough argument to simply ignore the terrible pain and deaths and murders and violence, quote-unquote, that's going on in black communities and other poor communities.
[00:43:00.788 --> 00:43:01.969]  So my emphasis is
[00:43:02.429 --> 00:43:10.177]  See, my horse in the race, if you will, to use your expression, David, my horse is the people.
[00:43:11.198 --> 00:43:19.365]  I think we need to really understand that this is about the people coming together, and they're going to do everything they can.
[00:43:19.906 --> 00:43:31.868]  But it's Trayvon Martin, and I feel great sorrow and pain, of course, for any life that's lost, including, of course, this young man, Trayvon Martin.
[00:43:32.268 --> 00:43:43.990]  Now, at the same time, I also feel great sorrow for the other lives that are being lost every single day across this country, but you don't hear anything about.
[00:43:44.230 --> 00:43:47.131]  Now, why is that we don't hear anything about that?
[00:43:49.112 --> 00:44:00.821]  You never hear the national mainstream media talk about the deaths due to police brutality, due to beatings, due to shootings, people dying from being tasered, people getting crippled from being tasered.
[00:44:01.101 --> 00:44:08.587]  That's going on all the time, and it's going on to black and to white, and yet there is no outrage about that.
[00:44:08.627 --> 00:44:13.451]  I mean, yes, this is one person's death, but look at how many of these other cases there are.
[00:44:13.491 --> 00:44:14.672]  Nobody is talking about that.
[00:44:14.952 --> 00:44:18.115]  Right, and as you said, David, it crosses the board.
[00:44:18.596 --> 00:44:30.067]  This is happening to people of all colors, especially black, white, and brown people, but it includes, you know, red and yellow people too, okay?
[00:44:30.407 --> 00:44:39.176]  But if we recognize that, if we realize that, if the people become conscious of that, once again, they're going to stop, they're going to critically think.
[00:44:40.236 --> 00:44:43.617]  You don't have to be a rocket scientist to figure out what's going on.
[00:44:44.057 --> 00:44:51.100]  So, we have got to be, when I say we, I mean we the people, we've got to be the ones to determine the narrative.
[00:44:51.480 --> 00:44:54.261]  We've got to be the ones to determine the narrative.
[00:44:54.481 --> 00:45:02.683]  Not the corporate media, not the government, you know, not these hate mongers out there who want to see division.
[00:45:02.943 --> 00:45:05.264]  They want to see blood in the streets.
[00:45:06.058 --> 00:45:09.160]  When in fact, it should be unity in the streets.
[00:45:09.200 --> 00:45:20.489]  I want to praise those few people too, who were outraged, but who did not allow themselves to be pumped out, to be played and pushed into
[00:45:21.409 --> 00:45:21.929]  We're good.
[00:45:40.778 --> 00:45:51.952]  Ordinary black, white, brown, red, and yellow people, everyday ordinary folks, need to pursue our interests, our common interests, collectively, together.
[00:45:53.794 --> 00:45:57.799]  And that's when I am determined to keep pushing that message.
[00:45:57.899 --> 00:45:58.740]  Determined!
[00:46:01.664 --> 00:46:04.508]  I hope I'm making some semblance of sense here.
[00:46:11.963 --> 00:46:23.549]  I became aware of these asset forfeiture laws, how they were charging inanimate objects with crimes, and the way they were doing these no-knock raids, which now have become just ordinary, everyday things.
[00:46:23.569 --> 00:46:25.030]  They're not even an aberration anymore.
[00:46:25.610 --> 00:46:29.373]  And they report them, and a local news might report them once, and then that's it.
[00:46:29.413 --> 00:46:30.373]  Everybody forgets about it.
[00:46:30.753 --> 00:46:36.977]  We try to pull these things up and report on them on a national basis, but it's become so commonplace, nobody's even thinking about
[00:46:37.617 --> 00:46:39.659]  Well, it's essentially martial law anymore.
[00:46:40.019 --> 00:46:50.048]  That they just feel like they're going to kick the door down, use stun grenades and throw grenades in, and bark orders at people if you don't do exactly what they want.
[00:46:50.088 --> 00:46:50.628]  They shoot you.
[00:46:50.908 --> 00:46:52.670]  If you think you've got an intruder, they shoot you.
[00:46:53.991 --> 00:46:56.573]  People of all races now are being affected by this.
[00:46:57.134 --> 00:46:58.695]  And it was affecting everybody.
[00:46:58.755 --> 00:47:05.761]  They were using the war on drugs to destroy our constitutionally recognized, God-given civil liberties.
[00:47:06.341 --> 00:47:13.167]  And a lot of people who weren't a part of either selling drugs or using drugs just said, well, I don't really care.
[00:47:13.207 --> 00:47:14.208]  That doesn't really affect me.
[00:47:14.368 --> 00:47:15.989]  They didn't realize that it affected them.
[00:47:16.350 --> 00:47:20.213]  Now we're seeing the same thing being put on steroids with the War on Terror.
[00:47:20.233 --> 00:47:24.717]  Because now they're really ramping up the militarization of the police.
[00:47:24.757 --> 00:47:26.098]  They're really going around and doing this.
[00:47:26.218 --> 00:47:27.839]  People need to wake up about this.
[00:47:28.100 --> 00:47:29.221]  But let's talk about how
[00:47:29.741 --> 00:47:34.625]  They're using and controlling this narrative with the media as well as the government.
[00:47:34.645 --> 00:47:45.193]  I mean, it started right away with NBC editing the tape, editing the 9-11 tape, to try to make it look like it's more racially motivated than I believe it really was.
[00:47:45.313 --> 00:47:47.395]  And that was really the seminal event.
[00:47:47.435 --> 00:47:57.163]  And it looks like the defense attorneys now are going to take action against NBC, civil action against that, because that was really the thing that kick-started it, isn't it?
[00:47:57.779 --> 00:48:01.943]  Yes, yes, and this is what the corporate stream media does anyway.
[00:48:02.364 --> 00:48:06.948]  You know, all they want to do is to, one, they want to make money.
[00:48:07.269 --> 00:48:14.656]  So they can get people to pay attention to their machinations, if you will, their shenanigans, okay?
[00:48:15.016 --> 00:48:20.201]  Rather than reporting, seriously reporting, the fact that we have no privacy.
[00:48:21.202 --> 00:48:22.342]  Yes.
[00:48:22.362 --> 00:48:23.783]  They wouldn't dare go into that.
[00:48:24.063 --> 00:48:30.865]  They want to talk to us about, you know, where is Edward Snowden and sort of what the information is that Edward Snowden put out.
[00:48:31.065 --> 00:48:32.265]  They don't want to deal with that.
[00:48:32.385 --> 00:48:32.885]  Exactly.
[00:48:33.265 --> 00:48:35.066]  And it's the same thing here.
[00:48:35.586 --> 00:48:45.849]  You know, they always, I say they, I'm talking about the blasted corporate streaming media, which is really nothing more than a propaganda arm for the corporate controlled
[00:48:46.738 --> 00:48:48.159]  Corporate owned government.
[00:48:48.239 --> 00:48:58.826]  So, you know, the war, so called war on terror is actually a war of terror against everyday people.
[00:48:58.846 --> 00:49:03.049]  It's not a war, you know, against terror, it's a war of terror.
[00:49:03.129 --> 00:49:16.097]  And that war of terror is being waged in so many different ways, on so many different levels, both physically and psychologically, it is being waged against us, we the people.
[00:49:16.317 --> 00:49:16.537]  Yes.
[00:49:16.838 --> 00:49:21.642]  They're terrorizing the public, hoping that the public will think that they can be secure by giving up their liberties.
[00:49:21.702 --> 00:49:26.026]  But the opposite of liberty is not security, it's slavery.
[00:49:26.527 --> 00:49:30.891]  They're trying to enslave us and they're using a tactic of terrorism against us to do that.
[00:49:31.511 --> 00:49:44.077]  Now, talking about the way they manipulate the media, I mean, the first thing they did was NBC goes in and edits this tape and the police at the scene had seen that his head was beaten and they believed that it was a self-defense thing.
[00:49:44.117 --> 00:49:46.318]  The police chief didn't believe that there was a case there.
[00:49:47.159 --> 00:49:55.222]  But they spun that to try to make it racially motivated and they actually sent down, and this is interesting because this was found by Judicial Watch.
[00:49:55.683 --> 00:49:57.944]  They filed a Freedom of Information Act
[00:49:58.544 --> 00:50:15.488]  In April of 2012 and they got this information back that the Department of Justice actually sent down a group called Community Relations Service and it says that they deployed them in the memos and they paid them to do one event after the other.
[00:50:15.528 --> 00:50:18.989]  They've got events like on a timeline here, March 25th through 27th.
[00:50:20.169 --> 00:50:26.554]  They go down, they're deployed, quote-unquote, to Sanford, Florida to work marches, demonstrations, and rallies related to shooting and death.
[00:50:26.914 --> 00:50:33.899]  Then a couple of days later, they give them like another $1,000 to provide support for protest deployment in Florida.
[00:50:34.179 --> 00:50:41.344]  Then they give them another $750 to provide technical assistance to the city of Sanford and law enforcement agencies for the march and rally.
[00:50:41.664 --> 00:50:54.876]  So they're going through, there's this long timeline where the Department of Justice, the Federal Department of Justice is actually sending down an organization and funding it to basically create civil disrest, is what they're doing at that point.
[00:50:55.276 --> 00:51:00.261]  And then later on, yeah, I mean, you've seen this type of thing when you were with the original Black Panthers, right?
[00:51:00.743 --> 00:51:02.044]  Over and over again.
[00:51:02.384 --> 00:51:11.690]  Look, all they've done today, and I say today, in the year 2013, in this 21st century, all they've done is ratcheted it up.
[00:51:12.010 --> 00:51:13.811]  They've tweaked it, okay?
[00:51:14.211 --> 00:51:20.255]  And they've begun to... I mean, let me just deal with this head-on, if I may.
[00:51:21.158 --> 00:51:30.823]  Let's assume, now I don't know this, none of us really know, but let's assume that the matter was indeed a quote-unquote racial matter.
[00:51:31.103 --> 00:51:32.644]  Okay, let's assume that.
[00:51:33.645 --> 00:51:38.267]  So if it was indeed, why is it that the corporate stream media
[00:51:39.441 --> 00:51:43.863]  ...is, in fact, heightening this to a point of hysteria.
[00:51:44.203 --> 00:52:02.049]  Instead of saying, hey, this is a grand opportunity, even out of tragedy, even out of sadness, this is a grand opportunity for us to come together to discuss our concerns, to deal with this, instead of, you know, ratcheting up the hysteria.
[00:52:02.689 --> 00:52:04.151]  Even if it were!
[00:52:04.171 --> 00:52:06.072]  I don't know that it was.
[00:52:06.172 --> 00:52:21.206]  Maybe it was, maybe it wasn't, but even if it were a racial quote-unquote matter, all of us, whether we like it or not, belong to one race, and that race is called human.
[00:52:21.466 --> 00:52:22.547]  H-U-M-A-N.
[00:52:22.607 --> 00:52:22.987]  That's right.
[00:52:23.047 --> 00:52:29.553]  And we've got to start thinking and acting in those terms with that mindset.
[00:52:29.913 --> 00:52:30.353]  Exactly.
[00:52:30.373 --> 00:52:32.394]  Yeah, it's kind of like they pick a skin color.
[00:52:32.935 --> 00:52:37.077]  Why'd they pick hair color and put the redheads against the blondes or something?
[00:52:37.117 --> 00:52:39.218]  I mean, it's absolutely ridiculous.
[00:52:39.258 --> 00:52:41.999]  But you had experience with this, with the Black Panthers.
[00:52:43.020 --> 00:52:45.621]  It spread out beyond just being a black group, right?
[00:52:45.641 --> 00:52:50.664]  You got people from all different ethnic backgrounds or cultures involved in that, didn't you?
[00:52:51.365 --> 00:52:51.605]  Right.
[00:52:52.066 --> 00:53:07.538]  And what we learned, and I might say the hard way, because in those years, in the 60s and 70s, we had no idea of how vicious, how insidious, we had no idea that this government is.
[00:53:08.599 --> 00:53:09.900]  And it's far worse today.
[00:53:09.920 --> 00:53:11.461]  Bad enough then.
[00:53:12.422 --> 00:53:28.635]  But it was all about, even then, using agent provocateurs, divide and conquer, discrediting people with false information, all of which they still do today, but on a much, much larger scale.
[00:53:28.655 --> 00:53:31.637]  Just like Panther Party that was formed in October of 1966.
[00:53:33.218 --> 00:53:39.165]  The original Black Panther Party was ultimately physically decimated.
[00:53:39.905 --> 00:53:40.566]  Destroyed.
[00:53:40.746 --> 00:53:49.295]  Not our legacy, but physically the party was destroyed as a result of COINTELPRO, the counterintelligence program, and these tactics.
[00:53:49.535 --> 00:53:50.857]  But it wasn't just us.
[00:53:51.397 --> 00:53:53.920]  It happened to white political activists.
[00:53:54.961 --> 00:53:56.783]  I mean, it happened across the board.
[00:53:56.803 --> 00:53:57.884]  I go back to my original point.
[00:54:16.460 --> 00:54:19.022]  By they, I mean the corporate government.
[00:54:19.522 --> 00:54:22.905]  They continue to use the same old tactics.
[00:54:23.025 --> 00:54:23.325]  Why?
[00:54:23.546 --> 00:54:24.346]  Because they work.
[00:54:24.686 --> 00:54:33.053]  But I will say this, the more of us that become conscious, David, the more of us that become conscious, the less those tactics will work.
[00:54:33.783 --> 00:54:35.444]  Well, you know, that's exactly what they're doing.
[00:54:35.464 --> 00:54:37.665]  You're talking about how they send down agent provocateurs.
[00:54:38.146 --> 00:54:39.486]  They use it to divide and conquer.
[00:54:39.547 --> 00:54:46.451]  And that's exactly what the Department of Justice did with this community relations service organization that they deployed down to Sanford.
[00:54:47.071 --> 00:54:49.132]  They got the police chief temporarily fired.
[00:54:49.393 --> 00:54:51.374]  He was eventually reinstated.
[00:54:51.914 --> 00:54:55.537]  They got the prosecution going, and then look at what they did in the prosecution.
