[00:00:01.769 --> 00:00:02.269]  You've got it.
[00:25:36.996 --> 00:25:37.896]  They just use it
[00:25:38.656 --> 00:25:42.399]  As a black hole to shove our money into, to get us more into debt.
[00:25:42.459 --> 00:25:50.826]  Because again, when you're involved in fiat, the only reason it's valuable is getting us to accept it and believe it's our debt, to then get real assets.
[00:25:50.846 --> 00:25:53.908]  And it's not just getting the real assets.
[00:25:55.249 --> 00:26:02.175]  It's being able to selectively enforce and shut down your competition.
[00:26:02.515 --> 00:26:05.838]  You know, just 30 years ago, if you study the history of it,
[00:26:07.574 --> 00:26:10.536]  When Republicans got in office, they would audit all the Democrats.
[00:26:11.896 --> 00:26:13.557]  That is, Democrats in federal government.
[00:26:14.618 --> 00:26:15.298]  They would harass them.
[00:26:15.719 --> 00:26:17.700]  When Democrats got in, they would do the same thing.
[00:26:18.080 --> 00:26:22.082]  And the kibosh kind of got put on that with Nixon, so I guess about 38 years ago or so.
[00:26:22.522 --> 00:26:23.503]  He got in trouble for that.
[00:26:25.037 --> 00:26:31.839]  Now, the parties don't do it to each other so much because they're all one big criminal gang at the top, at the committee chairman level.
[00:26:32.360 --> 00:26:34.160]  They do it to the American people.
[00:26:34.600 --> 00:26:40.683]  And they do it to former CIA, FBI folks that haven't toed the line.
[00:26:40.943 --> 00:26:44.644]  And the words out there, keep your mouth shut or we'll come take everything you got.
[00:26:45.184 --> 00:26:46.725]  I mean, it's just such intimidation.
[00:26:46.925 --> 00:26:51.546]  They're arresting whistleblowers that expose torture and putting them in jail for 30 months.
[00:26:51.646 --> 00:26:53.127]  I mean, you know the CIA guy last week?
[00:26:54.178 --> 00:26:54.999]  Just got convicted?
[00:26:55.019 --> 00:27:06.927]  I mean, this is... When liberty and freedom fails, the best men rot in filthy jails, and those that cried, appease, appease, are hung by those they tried to please.
[00:27:07.748 --> 00:27:14.913]  I mean, there's no doubt that... You know what a red and silver 57 Chevy looks like?
[00:27:16.134 --> 00:27:18.656]  You know what a 69 Corvette looks like, don't you?
[00:27:20.580 --> 00:27:21.920]  You know what an elephant looks like.
[00:27:22.760 --> 00:27:29.422]  This looks like a big, nasty, stinking, dangerous, horrible, aggressive, malignant, super cancer tyranny.
[00:27:30.562 --> 00:27:31.622]  Super cancer tyranny.
[00:27:33.303 --> 00:27:36.683]  Government gone absolutely crazy haywire power trip.
[00:27:37.163 --> 00:27:38.764]  From every level, unaccountable.
[00:27:39.304 --> 00:27:39.864]  More and more.
[00:27:40.364 --> 00:27:47.626]  The only areas of the country still growing, still prospering, despite the depression, are areas that were behind the curve on big government.
[00:27:48.306 --> 00:27:48.906]  Like Texas.
[00:27:50.157 --> 00:27:56.424]  But we're still an incredible third world police state compared to many other areas in our past.
[00:27:57.224 --> 00:28:02.550]  It's just that we're a part of the body, you know, a group of organs that don't have all the deadly cancer completely yet.
[00:28:03.030 --> 00:28:04.652]  And we're not going into organ failure yet.
[00:28:05.273 --> 00:28:07.235]  So everybody's like running here as a lifeboat.
[00:28:07.335 --> 00:28:08.196]  It's being swamped.
[00:28:09.656 --> 00:28:12.179]  And the globalist's goal is to swamp us, is to shank us.
[00:28:12.199 --> 00:28:14.081]  I'm going to explain that in the next segment.
[00:28:14.101 --> 00:28:15.202]  In fact, I said the next segment.
[00:28:15.243 --> 00:28:19.748]  I'm already into the next segment and haven't gotten to my next big piece of news.
[00:28:20.248 --> 00:28:24.653]  When we come back, I'll get into Christopher Dorner and, again,
[00:28:25.654 --> 00:28:32.920]  The story's overblown and hyped, but in the story you can educate and inform people about how the world really works.
[00:28:33.000 --> 00:28:41.867]  So, it is a treasure trove, despite the fact that it's a tragedy, to understand the mind of megalomania and delusional fruitcake-ism.
[00:28:43.154 --> 00:28:46.116]  I mean, the gleam in this guy's eyes, the pride.
[00:28:46.136 --> 00:28:48.257]  You can look at his manifesto all over.
[00:28:48.277 --> 00:28:48.917]  This is real.
[00:28:49.838 --> 00:28:52.280]  This isn't one of their staged events.
[00:28:52.300 --> 00:28:55.281]  It illustrates the spirit infecting government.
[00:28:55.301 --> 00:28:55.942]  We'll be right back.
[00:29:05.706 --> 00:29:06.626]  Tyranny is here.
[00:29:06.967 --> 00:29:10.528]  The grim future foretold in 1984 has become reality.
[00:29:10.828 --> 00:29:13.130]  It really says that the state is God.
[00:29:13.290 --> 00:29:18.572]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:29:18.992 --> 00:29:25.275]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:29:25.655 --> 00:29:31.218]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:29:31.638 --> 00:29:35.360]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[00:29:35.820 --> 00:29:39.804]  Prepare to enter the secretive world of emergency dictatorship.
[00:29:40.104 --> 00:29:45.609]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[00:29:46.050 --> 00:29:49.033]  It's only the beginning of the New World Order's hellish plan.
[00:29:49.613 --> 00:29:51.015]  The police state isn't coming.
[00:29:51.575 --> 00:29:52.096]  It's here.
[00:29:52.696 --> 00:29:59.523]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:30:01.360 --> 00:30:06.802]  Looking back on 2012, I know personally I'm thanking God that my family and I made it through the year.
[00:30:06.822 --> 00:30:15.906]  From natural disasters like Hurricane Sandy and the devastating summer drought, to the family hardships brought on by a disastrous economy, our hearts go out to those that have lost everything.
[00:30:16.126 --> 00:30:22.389]  My friends at eFoods Direct hear from customers every day that are fortunate to weather life's storm by having a supply of food on hand.
[00:30:22.569 --> 00:30:25.830]  Danny from New York City wrote in following Hurricane Sandy and said,
[00:30:26.030 --> 00:30:31.952]  Almost all the grocery stores are closed, but I managed to get my eFoods just in time to be able to help my sister and my niece.
[00:30:32.152 --> 00:30:36.014]  Bottom line, it's better to be prepared 10 years too early than one day too late.
[00:30:36.214 --> 00:30:38.594]  Heed common sense's warning and do what I've done.
[00:30:38.754 --> 00:30:44.256]  Call 800-409-5633 today or go to efoodsdirect.com forward slash Alex.
[00:30:44.476 --> 00:30:47.317]  They have the best tasting long-term storable food on the planet.
[00:30:47.438 --> 00:30:54.440]  Call 800-409-5633 and ask about the Alex Jones Special or go to efoodsdirect.com forward slash Alex.
[00:30:54.700 --> 00:30:56.063]  Get self-sufficient today.
[00:30:56.163 --> 00:31:00.630]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:31:01.973 --> 00:31:07.802]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[00:31:08.709 --> 00:31:14.594]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:31:15.455 --> 00:31:25.543]  Our most popular silver-based products are the 32-ounce Nano-Silver Solutions, our 2-ounce Nano-Silver Nasal Applicators, as well as our all-natural silver soaps.
[00:31:26.424 --> 00:31:29.727]  Just released is our 100% natural silver gel.
[00:31:30.567 --> 00:31:36.753]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:31:37.473 --> 00:31:47.901]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[00:31:48.722 --> 00:31:56.448]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[00:31:57.488 --> 00:32:00.431]  That's www.silverlungs.com
[00:32:01.460 --> 00:32:08.344]  It's no secret that pathogens such as bacteria, viruses, moles, and fungus can inflict severe damage in the human body.
[00:32:08.484 --> 00:32:12.926]  Fortunately, a new and vastly improved silver solution has been developed.
[00:32:13.126 --> 00:32:23.732]  Supernatural Silver is a revolutionary, broad-spectrum, antibacterial, antiviral, antifungal solution that can be used inside the body as well as on the skin.
[00:32:23.932 --> 00:32:29.195]  Supernatural Silver is unique and superior to colloidal and ionic silvers.
[00:32:29.395 --> 00:32:37.518]  Using a patented technology that is highly effective against colds, flus, infections, food poisoning, and yeast, in addition to many other pathogens.
[00:32:37.838 --> 00:32:46.622]  Supernatural Silver is scientifically supported, extremely safe, and is the number one choice of thousands of people for immune system support.
[00:32:46.702 --> 00:32:50.243]  Find out how Supernatural Silver could change your life.
[00:32:50.363 --> 00:32:54.825]  Go to SupernaturalSilver.com and use the promo code HEALTHY for 20% off.
[00:32:55.885 --> 00:32:58.405]  That's supernaturalsilver.com.
[00:32:58.645 --> 00:32:59.946]  And like us on Facebook.
[00:33:02.426 --> 00:33:03.586]  Coast to Coast.
[00:33:03.966 --> 00:33:05.307]  Direct from Austin.
[00:33:06.007 --> 00:33:10.107]  You're listening to the Alex Jones Broadcasting Network.
[00:33:17.069 --> 00:33:19.229]  He aligns himself with the truth.
[00:33:19.589 --> 00:33:22.049]  And it's time for you to choose a side.
[00:33:22.370 --> 00:33:24.670]  You're listening to Alex Jones.
[00:33:39.476 --> 00:33:40.636]  There is no turning back.
[00:33:42.297 --> 00:33:42.878]  On the road.
[00:33:43.998 --> 00:33:44.518]  On the run.
[00:33:44.538 --> 00:33:53.283]  The news websites are InfoWars.com and PrisonPlanet.com
[00:33:55.228 --> 00:33:58.290]  And the site where we have the nightly news, weeknight, seven o'clock.
[00:33:58.330 --> 00:34:00.511]  We also stream video of the weekday radio show.
[00:34:01.112 --> 00:34:10.538]  And of course, the Sunday four to six special transmission are all streamed at InfoWarsNews, that's one word, InfoWarsNews.com.
[00:34:10.958 --> 00:34:14.160]  That will take you over to PrisonPlanet.tv.
[00:34:15.441 --> 00:34:20.664]  Okay, where to begin on this subject of Christopher Dorner?
[00:34:22.546 --> 00:34:24.847]  I covered some of this on Friday, the M.O.
[00:34:25.127 --> 00:34:27.889]  When does something have the tell-tale signs of being staged?
[00:34:28.069 --> 00:34:28.729]  When doesn't it?
[00:34:29.690 --> 00:34:41.616]  When the media seizes on something instantly with a scripted focus of talking points, they are using a crisis to take liberties, or they allowed it to happen, or are involved.
[00:34:41.997 --> 00:34:47.860]  And there have been cases of all of those permutations on record, of staged events or provocateur events.
[00:34:50.762 --> 00:34:53.643]  Throughout history, not just with our government, but countless other governments.
[00:34:54.563 --> 00:35:04.607]  I've read the manifesto, the two manifestos, and it fits into the narcissistic kind of mental illness of someone who's kicked out of the party.
[00:35:05.067 --> 00:35:11.770]  You know, oh, special ops, anti-terror training, and then assigned a guy that's going to be Jack Bauer.
[00:35:13.384 --> 00:35:22.807]  24 and then he's assigned to the LAPD and all the corruption he sees and he says that you know he sees racism and So now the media is like maybe it is racism.
[00:35:23.307 --> 00:35:30.790]  We're gonna reopen his firing case in 2007 2008 and You know all of this Tells you that it's a real event now regardless of all of this
[00:35:39.053 --> 00:35:53.319]  They could certainly piggy bank other things on it to kind of use this down the road to save this crisis, to put it in that political piggy bank to use the capital later.
[00:35:53.359 --> 00:35:57.841]  California has introduced legislation that makes people turn in all their semi-automatics.
[00:35:58.601 --> 00:36:03.243]  That's going to cause even faster exodus from California, which is exactly what the globalists want.
[00:36:03.263 --> 00:36:05.664]  They want it to implode so they can consolidate power.
[00:36:07.208 --> 00:36:11.151]  But regardless, you've had now several vehicles shot up.
[00:36:11.611 --> 00:36:12.832]  One case wasn't even a truck.
[00:36:13.352 --> 00:36:15.954]  And another case was the wrong make and model, wrong color.
[00:36:16.435 --> 00:36:17.415]  The guy had a silver truck.
[00:36:17.455 --> 00:36:18.876]  It's a blue truck with women in it.
[00:36:19.377 --> 00:36:20.497]  And there's no apologies.
[00:36:20.858 --> 00:36:22.459]  It's just we're scared.
[00:36:22.559 --> 00:36:30.985]  And the image of tens of thousands of police up in the snow-capped mountains of California, running around in giant
[00:36:32.640 --> 00:36:35.802]  Armored combat gear that they can hardly walk in.
[00:36:36.423 --> 00:36:37.163]  It's ridiculous.
[00:36:38.645 --> 00:36:40.986]  Police officers are supposed to be investigators.
[00:36:41.006 --> 00:36:42.928]  They're supposed to be community service.
[00:36:42.948 --> 00:36:44.789]  They're supposed to be peacemakers.
[00:36:44.829 --> 00:36:46.350]  They're supposed to be peace officers.
[00:36:46.690 --> 00:36:51.534]  But see, they've militarized police and made them part of Homeland Security.
[00:36:51.974 --> 00:36:54.636]  And military goes and kills people and breaks things.
[00:36:55.277 --> 00:36:58.219]  And so that's the military we have here domestically now.
[00:36:59.927 --> 00:37:10.591]  And you're going to have some of their people go haywire because they've been educated and trained and prepped and prepared.
[00:37:10.611 --> 00:37:17.533]  I mean, if you trained a pit bull all day to go out and attack people, don't be surprised when it goes out and attacks people.
[00:37:18.053 --> 00:37:21.875]  You're like, yeah, but they're supposed to target terrorists or they're supposed to target bad guys.
[00:37:21.915 --> 00:37:24.056]  Well, what if the system is the bad guys?
[00:37:25.456 --> 00:37:27.877]  It's going to turn inward on itself.
[00:37:29.947 --> 00:37:38.281]  And the larger issue in all of this is you've got one guy that's killed three people and shot two others, allegedly, reportedly.
[00:37:39.881 --> 00:37:41.762]  And you've got the police.
[00:37:42.702 --> 00:37:58.287]  Because I've watched it on the news, you've watched it, the photos, the combat gear, the beat cops walking around with sound suppression silencers on 308s, Reapers, M4, M16s, you name it.
[00:37:58.587 --> 00:38:02.468]  And the cops literally are acting like they could die any minute.
[00:38:05.899 --> 00:38:12.365]  I mean, I go do speaking engagements and don't have any security there to check anybody, and I walk out and talk to 2,000 people, and I'm not even scared.
[00:38:12.405 --> 00:38:13.146]  I just walk out there.
[00:38:13.366 --> 00:38:14.487]  Something's gonna happen, it's gonna happen.
[00:38:14.627 --> 00:38:15.928]  Just like I drove here today.
[00:38:16.189 --> 00:38:18.010]  The most dangerous thing you can do is drive.
[00:38:19.841 --> 00:38:22.263]  And I'm not shaking and scared the whole time.
[00:38:22.883 --> 00:38:26.785]  I try to drive defensively, but it just shows the cultural mind control.
[00:38:26.805 --> 00:38:34.950]  Because I've watched a lot of this, and I've watched local news feeds, and these aren't cops that know they're being videotaped out of store windows by the local news.
[00:38:34.990 --> 00:38:40.534]  I mean, the cops are running around in a giant drama queen pity party.
[00:38:42.735 --> 00:38:45.217]  We have become a nation of drama queens, not just the police.
[00:38:45.777 --> 00:38:47.298]  And not all police departments are like this.
[00:38:47.598 --> 00:38:50.439]  And I know some LAPD people as well, and they never acted like this.
[00:38:51.039 --> 00:38:53.700]  I mean, this is Drama Queen Central.
[00:38:56.462 --> 00:39:07.526]  And the globalists plan, on record now, to have a civil war that they instigate and start in this country by targeting gun owners, harassing gun owners.
[00:39:07.566 --> 00:39:11.348]  When gun owners start fighting back, start resisting, they're going to be called terrorists.
[00:39:11.628 --> 00:39:13.809]  And a lot of people are going to say, OK, I'm a terrorist.
[00:39:14.983 --> 00:39:16.606]  I'm going to start going out there and going after people.
[00:39:17.206 --> 00:39:18.388]  And I've always made this point.
[00:39:18.468 --> 00:39:19.610]  We don't want to go there.
[00:39:19.991 --> 00:39:21.713]  That's the last place we want to be.
[00:39:21.753 --> 00:39:28.764]  See, I'm not a guy dressed up in a bunch of Darth Vader gear trying to act tough and standing there on a street corner trying to scare little kids.
[00:39:28.784 --> 00:39:29.505]  You understand?
[00:39:29.525 --> 00:39:30.526]  I've really studied history.
[00:39:32.028 --> 00:39:33.490]  I know what a real war will be.
[00:39:34.010 --> 00:39:36.453]  I know the globalists want it because they win either way.
[00:39:36.774 --> 00:39:39.036]  Because it's going to destroy our economy and destroy our culture.
[00:39:39.317 --> 00:39:41.980]  But the entire preparation isn't to fight Al Qaeda now.
[00:39:42.340 --> 00:39:47.026]  And the training manuals, the TV shows, the dramas on TV to get the public ready for it.
[00:39:47.066 --> 00:39:49.408]  Like, I hate Paul Revere and Founding Fathers.
[00:39:50.683 --> 00:39:53.325]  That the new Al-Qaeda is gun-owning conservatives.
[00:39:53.365 --> 00:39:55.166]  That's the new West Point reports.
[00:39:55.206 --> 00:39:57.887]  Two different ones saying the Tea Party's going to join Al-Qaeda.
[00:39:58.107 --> 00:39:59.188]  And you know that's ridiculous.
[00:39:59.208 --> 00:39:59.708]  They don't care.
[00:40:00.389 --> 00:40:01.970]  Maybe 10% of the public's Tea Party?
[00:40:02.190 --> 00:40:04.151]  They're going to tell the 90% that we're Al-Qaeda.
[00:40:04.991 --> 00:40:06.232]  West Point now teaches that.
[00:40:06.532 --> 00:40:08.193]  The Army War College now teaches that.
[00:40:08.774 --> 00:40:15.598]  They have TV shows, because it's not real, like Founding Fathers, where the militia leader is really Al-Qaeda, but the militia doesn't know.
[00:40:17.093 --> 00:40:18.534]  You're like, but that's just ridiculous.
[00:40:18.594 --> 00:40:20.536]  I mean, the Tea Party would never... It doesn't matter.
[00:40:20.817 --> 00:40:21.717]  It's on TV.
[00:40:21.737 --> 00:40:32.988]  And you've got a bunch of people, like these cops in L.A., who statistically, more of them are going to die this week in car wrecks, and more citizens are going to die with scared cops shooting them.
[00:40:33.989 --> 00:40:39.074]  They pulled a guy over, and he was white, in a car, not a truck, and they shot him.
[00:40:39.574 --> 00:40:42.317]  They said, okay, you can go, and then as he drove off, they shot him.
[00:40:43.493 --> 00:40:44.454]  They shot up his vehicle.
[00:40:44.714 --> 00:40:45.835]  Just craziness!
[00:40:46.576 --> 00:40:59.047]  Just, just, just absolute mania because they're trained and they watch these cop shows and terror shows all day and that Al Qaeda is hiding under every chair and right-wingers are hiding everywhere.
[00:40:59.287 --> 00:41:01.970]  You're going to go out now and start fights with people.
[00:41:04.431 --> 00:41:08.412]  You know, I've talked about how I get sick of bike riders on the hiking bike trail.
[00:41:08.432 --> 00:41:11.573]  When there's a 10-foot wide trail, they'll come over in your area and say, get out of their way.
[00:41:11.853 --> 00:41:12.793]  Most of them are very nice.
[00:41:13.274 --> 00:41:16.615]  But I was out hiking while I was running up a hill with my buddy the other day, Richard.
[00:41:16.635 --> 00:41:21.476]  I'm going to tell the story to, you know, bring it all together to admit I do this too.
[00:41:22.836 --> 00:41:28.618]  And these bike riders come down the big 15-foot wide hill, and they're on their side, I'm on mine.
[00:41:29.118 --> 00:41:31.599]  And the guys kind of get a little bit close to me, and one guy goes, hey,
[00:41:33.137 --> 00:41:34.378]  Get out of the way, Alex!
[00:41:36.720 --> 00:41:39.262]  And I turned around to the guy and I said, what did you say?
[00:41:39.282 --> 00:41:42.424]  And he goes, I'm talking to this guy.
[00:41:44.125 --> 00:41:48.288]  And Richard goes, yeah, no, no, he was saying, get out of my way or get off the brakes.
[00:41:48.388 --> 00:41:49.129]  I'd missed that part.
[00:41:49.729 --> 00:41:51.310]  The guy's named Alex up there.
[00:41:51.371 --> 00:41:52.511]  It's like David or John.
[00:41:52.531 --> 00:41:55.554]  But here I am.
[00:41:55.614 --> 00:41:57.035]  I'm not taking crap off anybody.
[00:41:57.941 --> 00:42:02.244]  Okay, and that wasn't intended for me, and I wasn't looking for a fight, I just can't help it.
[00:42:02.444 --> 00:42:03.724]  I turned around and said, what did you say to me?
[00:42:05.065 --> 00:42:07.447]  And I've just got to learn to not go off half-cocked.
[00:42:07.747 --> 00:42:08.767]  Well, it's the same system.
[00:42:09.148 --> 00:42:12.189]  The police are out there just looking for terrorists everywhere.
[00:42:12.650 --> 00:42:14.451]  And you're going to make the people that.
[00:42:14.831 --> 00:42:17.112]  Pushing us around, getting in our face.
[00:42:17.352 --> 00:42:19.294]  And look, the military and the Pentagon knows this.
[00:42:19.494 --> 00:42:26.158]  When they're actually trying to take over an area, they kiss everyone's butt, treat them with great respect, give them all sorts of cash, free stuff.
[00:42:26.778 --> 00:42:28.839]  Because you want the hearts and minds.
[00:42:29.240 --> 00:42:48.312]  When you look at what the globalists are doing, and it's not just me looking at what they're doing, I've got all their white papers and reports, they say they're going to start a civil war in America where the right wing and libertarians have a shooting war with the police, then they'll bring in the UN, the communists, and I4 after we've all killed each other.
[00:42:48.873 --> 00:42:49.733]  I've got an idea.
[00:42:50.714 --> 00:42:52.075]  Let's not play this game.
[00:42:53.444 --> 00:42:54.046]  How's that sound?
[00:42:54.326 --> 00:42:59.460]  Let's figure out the scam, let's figure out how this really works, and let's go around it.
[00:43:01.874 --> 00:43:04.936]  You prepare by purchasing gold, food and firearms.
[00:43:05.296 --> 00:43:10.739]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:43:11.339 --> 00:43:14.541]  When you're sleeping or away from home, who's watching out for intruders?
[00:43:15.221 --> 00:43:16.482]  Check out SimpliSafe.
[00:43:16.802 --> 00:43:20.664]  It's a new do-it-yourself home security system that is completely wireless.
[00:43:21.265 --> 00:43:23.306]  Go to GetSimpliSafe.com.
[00:43:23.962 --> 00:43:26.366]  SimpliSafe is independent and off the grid.
[00:43:26.706 --> 00:43:30.492]  It runs on battery power, so even if the grid goes down, you're protected.
[00:43:31.073 --> 00:43:37.222]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:43:37.743 --> 00:43:39.265]  Get SimpliSafe.com
[00:43:40.046 --> 00:43:44.250]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[00:43:44.731 --> 00:43:46.913]  So there's no need to let a stranger into your home.
[00:43:47.434 --> 00:43:51.017]  If you move or need to relocate, you can take the system with you wherever you go.
[00:43:51.518 --> 00:43:57.965]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:43:58.545 --> 00:44:00.707]  Again, that's GetSimplySafe.com.
[00:44:01.368 --> 00:44:06.813]  Looking back on 2012, I know personally I'm thanking God that my family and I made it through the year.
[00:44:06.833 --> 00:44:15.941]  From natural disasters like Hurricane Sandy and the devastating summer drought, to the family hardships brought on by a disastrous economy, our hearts go out to those that have lost everything.
[00:44:16.121 --> 00:44:22.407]  My friends at eFoods Direct hear from customers every day that are fortunate to weather life's storm by having a supply of food on hand.
[00:44:22.607 --> 00:44:25.850]  Danny from New York City wrote in following Hurricane Sandy and said,
[00:44:26.050 --> 00:44:31.972]  Almost all the grocery stores are closed, but I managed to get my eFoods just in time to be able to help my sister and my niece.
[00:44:32.152 --> 00:44:36.034]  Bottom line, it's better to be prepared 10 years too early than one day too late.
[00:44:36.214 --> 00:44:38.614]  Heed common sense's warning and do what I've done.
[00:44:38.774 --> 00:44:44.276]  Call 800-409-5633 today or go to efoodsdirect.com forward slash Alex.
[00:44:44.497 --> 00:44:47.337]  They have the best tasting long-term storable food on the planet.
[00:44:47.458 --> 00:44:54.440]  Call 800-409-5633 and ask about the Alex Jones Special or go to efoodsdirect.com forward slash Alex.
[00:44:54.720 --> 00:44:56.063]  Get self-sufficient today.
[00:44:56.183 --> 00:44:57.906]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:45:03.237 --> 00:45:10.922]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:45:11.342 --> 00:45:14.964]  Alex and his staff have used these pure soap products for years.
[00:45:15.405 --> 00:45:22.229]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:45:22.729 --> 00:45:25.531]  See them on the web at 5starsoap.com.
[00:45:25.751 --> 00:45:30.234]  Or call 800-340-7091 for a free catalog.
[00:45:30.574 --> 00:45:36.237]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:45:36.518 --> 00:45:41.621]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:45:41.921 --> 00:45:43.542]  This is an amazing deal.
[00:45:43.902 --> 00:45:48.465]  You can save thousands of dollars and you will love the way Real Soap makes you feel.
[00:45:49.125 --> 00:45:52.308]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[00:46:01.357 --> 00:46:08.222]  It's no secret that pathogens such as bacteria, viruses, moles and fungus can inflict severe damage in the human body.
[00:46:08.382 --> 00:46:12.824]  Fortunately, a new and vastly improved silver solution has been developed.
[00:46:13.025 --> 00:46:23.631]  Supernatural Silver is a revolutionary, broad-spectrum, antibacterial, antiviral, antifungal solution that can be used inside the body as well as on the skin.
[00:46:23.832 --> 00:46:29.075]  Supernatural Silver is unique and superior to colloidal and ionic silvers.
[00:46:29.275 --> 00:46:37.418]  Using a patented technology that is highly effective against colds, flus, infections, food poisoning, and yeast, in addition to many other pathogens.
[00:46:37.738 --> 00:46:46.522]  Supernatural Silver is scientifically supported, extremely safe, and is the number one choice of thousands of people for immune system support.
[00:46:46.602 --> 00:46:50.143]  Find out how Supernatural Silver could change your life.
[00:46:50.263 --> 00:46:54.705]  Go to SupernaturalSilver.com and use the promo code HEALTHY for 20% off.
[00:46:55.765 --> 00:46:58.308]  That's supernaturalsilver.com.
[00:46:58.549 --> 00:46:59.830]  And like us on Facebook.
[00:47:02.394 --> 00:47:03.555]  Coast to Coast.
[00:47:03.936 --> 00:47:05.257]  Direct from Austin.
[00:47:05.978 --> 00:47:09.202]  You're listening to the Alex Jones Broadcasting Network.
[00:47:19.679 --> 00:47:23.748]  Leading a frontal assault on the lies of the New World Order.
[00:47:24.149 --> 00:47:27.956]  It's Alex Jones on the GCN Radio Network.
[00:47:31.226 --> 00:47:40.949]  Coming up in the next hour, that's only about 14 minutes away or so, we're going to start talking to the family members of servicemen and women that have committed suicide.
[00:47:40.969 --> 00:47:48.451]  An unprecedented epidemic, seven times what it was at the end of the Vietnam era, the previous record for suicides.
[00:47:48.471 --> 00:47:53.773]  I want to focus in on this and humanize these heroes the media wants to ignore.
[00:47:54.929 --> 00:48:01.395]  They want to use their heroics to try to sell the globalist tyranny agenda, but actually dehumanize the individual.
[00:48:01.455 --> 00:48:02.556]  So here's the toll-free number.
[00:48:02.936 --> 00:48:06.459]  I know it's hard to talk about, but we'd like to hear from you.
[00:48:07.380 --> 00:48:08.861]  The toll-free number to join us is 877-789-ALEX.
[00:48:08.881 --> 00:48:09.262]  That's 877-789-2539.
[00:48:09.282 --> 00:48:15.127]  We have a different number here on the Sunday Show than the weekday show, because Genesis takes our calls.
[00:48:21.352 --> 00:48:23.674]  And routes them through on the weekday show.
[00:48:23.694 --> 00:48:28.598]  We're doing it all produced here in-house in Austin, Texas on Sundays 4 to 6 p.m.
[00:48:28.638 --> 00:48:34.243]  Central 877-789-ALEX 877-789-2539 and we'd like to hear you talk about what happened and why you think it happened in the next hour.
[00:48:42.069 --> 00:48:45.691]  Okay, so that said, you've got the slow militarization of police.
[00:48:45.751 --> 00:48:54.414]  It actually started with Daryl Gates and the CIA, that's been declassified, wanting to militarize police back in the 60s, 70s, and 80s.
[00:48:54.914 --> 00:49:00.377]  It started in LA as the model, they had shows like SWAT, and pretty soon every department wanted to be paramilitary.
[00:49:01.997 --> 00:49:07.580]  And the military trains to kill people and break things and fight an enemy, so if you have a domestic military, who do they fight?
[00:49:07.640 --> 00:49:08.520]  Well, us, the enemy.
[00:49:10.188 --> 00:49:18.592]  And the mainline army and marines have resisted this mission because they constitutionally have had it handed down that that's illegal.
[00:49:19.012 --> 00:49:22.373]  The country started over troops on the streets and gun confiscation in 1776.
[00:49:22.834 --> 00:49:27.696]  So what they're doing is just finding cops that'll do it.
[00:49:28.776 --> 00:49:39.501]  And a lot of these guys that are really true soldiers and are tough, you know, the tougher somebody is, the meaner somebody is, the nicer they are, and the more they're not looking for trouble.
[00:49:40.766 --> 00:49:44.007]  And the more they're also intelligence tends to go with the package.
[00:49:45.448 --> 00:49:49.249]  And so your real warriors don't want to go around dominating men, women, and children.
[00:49:49.690 --> 00:49:53.571]  So they find the swollen, roid head, tough guy.
[00:49:53.591 --> 00:49:56.192]  They'll always have that gleam in their eye, that big smile.
[00:49:56.452 --> 00:49:57.593]  They think they're rock stars.
[00:49:58.053 --> 00:50:03.815]  This is a bunch of dress-up time, like three-year-old girls dressing up like princesses, or boys dressing up like Spider-Man.
[00:50:04.375 --> 00:50:06.656]  You know, and that's fine when you're five years old or three years old.
[00:50:06.676 --> 00:50:08.457]  You're supposed to give that up when you get older.
[00:50:10.533 --> 00:50:15.017]  And I see so many of these cops that you'll get in your face or start fights with people.
