[00:00:01.607 --> 00:00:03.636]  You're listening to GCN.
[00:45:15.913 --> 00:45:20.676]  I mean, we can show you the video, folks, and they say, bend over, and they take your pants off and ram their hand, you know.
[00:45:21.156 --> 00:45:22.677]  I mean, this is how America works now.
[00:45:23.097 --> 00:45:29.441]  So, they say, and they sit there with needles taking your blood now, and it's a federal program, and no one knows why they're doing it.
[00:45:29.821 --> 00:45:31.722]  They're doing it to acclimate everyone.
[00:45:32.002 --> 00:45:35.524]  It's already an executive order that they're going to take blood at highway checkpoints.
[00:45:35.784 --> 00:45:36.965]  I covered that in my first film, 1997.
[00:45:37.245 --> 00:45:39.846]  People are like, well, where is it then?
[00:45:40.107 --> 00:45:43.969]  They haven't phased it in yet, because people aren't going along with it.
[00:45:44.966 --> 00:45:49.805]  Just like when they start, I remember 15 years ago I saw the city council plan with the federal document.
[00:45:50.540 --> 00:45:55.501]  Because it was on TV, on access, you know, they carry the city channel, I watched it.
[00:45:56.041 --> 00:46:09.043]  And they said, we're here with this million dollar grant over the next three years to start big discounts and incentives for the newest, above the current emission standards on the car.
[00:46:09.323 --> 00:46:14.384]  And they said this will be used to prepare and acclimate the public for when the new federal regulations come out.
[00:46:15.624 --> 00:46:18.525]  And then I went to one of the events to cover it and they said, yes, we're here to condition the public.
[00:46:19.185 --> 00:46:26.112]  And just like that sounds innocuous, that's why they have helicopter drills and army checkpoints and do all this, is to acclimate you.
[00:46:26.153 --> 00:46:31.218]  They're going to pull you over, and they're going to take blood from everybody, and that's the stated plan.
[00:46:31.959 --> 00:46:33.801]  But it's for your safety, of course.
[00:46:35.165 --> 00:46:38.286]  Just like the government ships the narcotics in on record for your safety.
[00:46:38.686 --> 00:46:40.227]  Stop being chumps!
[00:46:40.687 --> 00:46:49.130]  We have a Bill of Rights and Constitution for a reason, because anytime you let a government get big, corrupt groups take it over and hell gets released.
[00:46:52.331 --> 00:46:56.812]  Cyber Command said five years ago they're going to attack news sites in the US.
[00:46:57.693 --> 00:46:58.933]  They're involved in PSYOPs.
[00:46:58.973 --> 00:47:00.954]  This whole thing is aimed at America, folks.
[00:47:02.179 --> 00:47:03.880]  The globalists have conquered America.
[00:47:04.280 --> 00:47:07.141]  They're not in full control yet, but they've conquered the federal government.
[00:47:07.361 --> 00:47:12.763]  They've got a million reasons why they're doing what they're doing, but they're carrying out Agenda 21 to bankrupt you and your family.
[00:47:13.203 --> 00:47:16.865]  Richard in Idaho, you're on the air.
[00:47:16.925 --> 00:47:18.025]  First-time caller, welcome.
[00:47:21.207 --> 00:47:22.047]  Go ahead, Richard.
[00:47:22.067 --> 00:47:23.428]  I'm not getting any audio from the network.
[00:47:23.468 --> 00:47:24.048]  Go ahead, Richard.
[00:47:25.287 --> 00:47:31.170]  Hey, uh, I've got a few points to make, and I gotta tell you, I'm a little... This is no prank call.
[00:47:31.190 --> 00:47:34.531]  I've listened to other prank callers call, but this is not one of those.
[00:47:35.251 --> 00:47:39.313]  I have a couple of points that I want to make, first of all... Well, number one, I'm gonna tell the... I'm gonna put you on hold.
[00:47:39.333 --> 00:47:40.254]  I'm gonna put you on hold right now.
[00:47:41.294 --> 00:47:54.800]  There's a phenomenon, and we've not started call screening, because I kind of like that wild card thing, where people can just call in unless I'm talking about a specific topic, but I think we're gonna install call screening for one reason.
[00:47:56.089 --> 00:48:02.034]  People want to be call screened and they get on the show and they do a call screen thing with me.
[00:48:03.155 --> 00:48:05.357]  They tell me what they want to talk about.
[00:48:05.617 --> 00:48:09.060]  Sir, Richard, you are on the air.
[00:48:09.480 --> 00:48:10.961]  Sir, I want to hear from you.
[00:48:11.221 --> 00:48:11.802]  Make your point.
[00:48:11.842 --> 00:48:12.242]  Go ahead.
[00:48:13.503 --> 00:48:19.668]  So a few, uh, several weeks ago, you mentioned a name about a counterintelligence agent, uh, John Loftus.
[00:48:20.349 --> 00:48:22.451]  I believe his name is John Christopher Loftus.
[00:48:22.511 --> 00:48:24.132]  He comes from Ogden, Utah, where I,
[00:48:25.256 --> 00:48:26.423]  Where I actually come from.
[00:48:27.348 --> 00:48:33.272]  Um, I believe that he's been used to gather intel upon who I am due to the fact of who my daughter is.
[00:48:57.829 --> 00:48:58.809]  Give me a moment, please.
[00:48:59.710 --> 00:49:00.811]  No, I'm not going to give you a moment.
[00:49:00.851 --> 00:49:01.672]  I appreciate your call.
[00:49:01.932 --> 00:49:03.833]  You've got to send me proof.
[00:49:04.274 --> 00:49:06.375]  You say you believe he's surveilling your daughter.
[00:49:06.435 --> 00:49:10.278]  I mean, I'm not in the business here of getting sued, OK?
[00:49:11.299 --> 00:49:12.100]  All right, there you go.
[00:49:12.680 --> 00:49:15.042]  And now I'll be a government agent because I did that.
[00:49:15.122 --> 00:49:19.766]  And listen, I apologize to you, caller, if you've got some proof.
[00:49:19.806 --> 00:49:21.327]  But I mean, this is just wild.
[00:49:22.288 --> 00:49:24.890]  Let's talk to Shane in Pennsylvania.
[00:49:24.970 --> 00:49:25.851]  Shane, you're on the air.
[00:49:27.520 --> 00:49:28.761]  Hey, Alex.
[00:49:29.401 --> 00:49:42.911]  Yeah, I just wanted to make a point about what you were saying earlier about how they're trying to force this debate now between liberty and security and... When you give up liberty, you get tyranny.
[00:49:43.171 --> 00:49:44.592]  You never get the security.
[00:49:46.353 --> 00:49:48.314]  The insecurity is letting them do this.
[00:49:49.735 --> 00:49:50.776]  Exactly.
[00:49:50.796 --> 00:49:56.040]  And, you know, it's kind of an uphill battle because, you know, the general public
[00:49:56.795 --> 00:50:00.257]  has just been conditioned to accept this.
[00:50:00.337 --> 00:50:08.062]  I mean, you turn on the Dark Knight and their heroes are using sonar and stuff like that to catch the bad guys.
[00:50:08.082 --> 00:50:16.586]  Well, they're using the wireless system on the phone to broadcast and look through walls and pick up the thing, which is what the Kinect and the smart meter does.
[00:50:17.587 --> 00:50:18.107]  Exactly.
[00:50:18.267 --> 00:50:19.408]  Everything is conditioning.
[00:50:20.789 --> 00:50:21.069]  Right.
[00:50:21.449 --> 00:50:24.391]  And, you know, the villain in Skyfall is just
[00:50:25.003 --> 00:50:28.946]  You know, some hacker, computer guy.
[00:50:29.706 --> 00:50:31.608]  It's just, it's all over the place.
[00:50:31.948 --> 00:50:35.611]  And the government's outgunned and doesn't even know how to open their email.
[00:50:35.631 --> 00:50:36.731]  The poor babies.
[00:50:37.432 --> 00:50:38.613]  The poor babies.
[00:50:40.294 --> 00:50:41.154]  Anything else you want to add?
[00:50:41.174 --> 00:50:41.875]  It's a great point, Shane.
[00:50:41.895 --> 00:50:42.956]  You want to come back and add some more?
[00:50:44.600 --> 00:50:45.280]  I know, I'm good.
[00:50:45.540 --> 00:50:46.081]  Thanks, Alex.
[00:50:46.141 --> 00:50:46.681]  God bless you.
[00:50:46.701 --> 00:50:47.241]  Great points.
[00:50:48.982 --> 00:50:51.683]  Again, we don't screen calls, so we get the very best and the very worst.
[00:50:51.743 --> 00:50:59.606]  But, you know, it's like when callers call in and say, my name's John Doe, and I'm, I, I, sometimes people will spoof and say they're someone else.
[00:50:59.646 --> 00:51:05.369]  So, I don't like last names on air, and I don't like saying stuff about people that you can't prove first.
[00:51:05.789 --> 00:51:06.089]  Okay?
[00:51:06.830 --> 00:51:07.390]  We'll be right back.
[00:51:08.635 --> 00:51:13.639]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:51:13.859 --> 00:51:22.986]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:51:23.207 --> 00:51:37.258]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:51:37.518 --> 00:51:41.384]  Order the Berkey Light System today, complete with two black Berkey elements for only $231.
[00:51:41.925 --> 00:51:45.471]  And the Berkey Guy will ship your order free of charge.
[00:51:45.671 --> 00:51:51.240]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only $39.99.
[00:51:52.662 --> 00:51:54.784]  That's over 30% off the retail price.
[00:51:55.004 --> 00:51:55.925]  Call the Berkey guy at 1-877-886-3653.
[00:51:55.945 --> 00:51:56.145]  That's 1-877-886-3653.
[00:51:56.165 --> 00:51:57.287]  Or order online at GoBerkey.com.
[00:51:57.307 --> 00:51:58.388]  That's GoBerkey.com today!
[00:52:09.858 --> 00:52:11.179]  Hello, this is Steve Schenck.
[00:52:11.500 --> 00:52:17.525]  Alex and I want to thank you for the generous support of the Oklahoma food donations pouring in every day.
[00:52:17.946 --> 00:52:20.528]  In just six days, over 37,000 servings have been shipped.
[00:52:20.548 --> 00:52:22.149]  Your $25 and a subsidy from eFoodsDirect.
[00:52:26.133 --> 00:52:29.556]  We'll send a seven-day supply of food to someone in need.
[00:52:29.936 --> 00:52:33.520]  Please keep Oklahoma important, but we've got serious food issues.
[00:52:33.860 --> 00:52:37.203]  For example, the rising cost of food, especially beef.
[00:52:37.563 --> 00:52:44.369]  Last year's worst drought in 50 years, and the mandated ethanol production has dried up the feed supply for livestock.
[00:52:44.729 --> 00:52:48.673]  Chinese are offering $4.7 billion to buy our largest pork producer.
[00:52:49.073 --> 00:52:55.256]  Find out more and get the one solution you can count on at efoodsdirect.com slash Alex or call 800-409-5633.
[00:52:55.276 --> 00:52:56.476]  Now get free shipping every day.
[00:52:56.516 --> 00:52:57.677]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[00:53:07.915 --> 00:53:11.976]  When you need it the most, will your generator, power equipment, or vehicle be ready?
[00:53:12.136 --> 00:53:19.298]  Gas and diesel fuels go bad quickly when stored, and more than half of generator failures during disasters occur as a result of expired fuel.
[00:53:19.498 --> 00:53:23.439]  PRI Fuel Stabilizers keep your fuel fresh for when you need it most.
[00:53:23.559 --> 00:53:29.441]  Nuclear power stations, emergency service providers, and ships at sea rely on PRI Fuel Stabilizers.
[00:53:29.601 --> 00:53:30.201]  And you can too.
[00:53:30.221 --> 00:53:31.821]  Call 888-776-9373 or visit priproducts.com to find the dealer nearest you.
[00:53:37.543 --> 00:53:46.749]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it lent back at interest, forcing taxes to service debt.
[00:53:46.809 --> 00:53:47.530]  This capitalism?
[00:53:47.590 --> 00:53:53.694]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:53:53.814 --> 00:53:54.654]  Hi, Ted Anderson.
[00:53:54.694 --> 00:53:57.777]  I'm placing a silver dollar in a book explains our monetary system.
[00:53:57.917 --> 00:53:58.737]  Call for your copy 800-686-2237.
[00:53:58.757 --> 00:54:00.078]  It's time to understand the system.
[00:54:00.118 --> 00:54:00.398]  Call 800-686-2237.
[00:54:00.438 --> 00:54:00.718]  That's 800-686-2237.
[00:54:13.644 --> 00:54:16.665]  Alright, I'm going to go right back to your phone calls in this segment and the next.
[00:54:16.685 --> 00:54:20.486]  Then Colonel Tony Schaefer is going to be joining us on all the scandals.
[00:54:21.186 --> 00:54:22.506]  His new book and so much more.
[00:54:22.546 --> 00:54:23.846]  Can't wait to pick his brain.
[00:54:24.306 --> 00:54:30.928]  He was involved obviously in the unit that could have killed Bin Laden two separate times and was ordered to stand down by the CIA right before 9-11.
[00:54:32.614 --> 00:54:43.621]  Briefly, InfidelBodyArmor.com, amazing body armor that is way better than chromatic body armor that only stops six rounds.
[00:54:43.662 --> 00:54:49.025]  This will stop hundreds of AK-47, M4, 30-06, 308, and more.
[00:54:49.586 --> 00:54:52.708]  InfidelBodyArmor.com, and the way it's all rigged and set up,
[00:54:53.673 --> 00:54:53.993]  I don't
[00:55:16.670 --> 00:55:19.451]  All of it is up there at infowarestore.com.
[00:55:19.491 --> 00:55:24.273]  When you shop with the good guys, the Patriots, it allows us to continue our operations and hopefully expand.
[00:55:24.333 --> 00:55:27.775]  Right now we're at the break-even point, so funding us is more important than ever.
[00:55:27.795 --> 00:55:30.276]  I want to thank all of you that do support the transmission.
[00:55:30.916 --> 00:55:35.878]  Okay, we got some good news I haven't gotten to yet, but I'll get to this after Schaefer leaves us.
[00:55:36.419 --> 00:55:38.860]  Justices of the Supreme Court rule human genes
[00:55:39.600 --> 00:55:41.405]  Cannot be patented.
[00:55:41.886 --> 00:55:44.372]  And that gives you some hope for sanity.
[00:55:44.452 --> 00:55:46.056]  And I've scanned over part of the ruling.
[00:55:46.457 --> 00:55:48.021]  I don't really see any loopholes in there.
[00:55:50.043 --> 00:56:01.566]  I mean, obviously, they go and they get blood samples and stuff, they even patent your particular genes, but also the gene for cancer of a particular type, and then try to block you from testing it.
[00:56:01.847 --> 00:56:07.948]  Monsanto has said you can't test those honeybees guts, you know, for our Roundup pesticide, because we have that patented.
[00:56:08.489 --> 00:56:12.650]  And we have the gene mutation for the BT corn patented.
[00:56:13.070 --> 00:56:16.791]  So we'll sue you if you try to test for our poison.
[00:56:17.891 --> 00:56:19.332]  And courts have ruled for them!
[00:56:20.216 --> 00:56:21.777]  That's asinine!
[00:56:22.618 --> 00:56:28.383]  Like if they could patent cyanide, and you can't test for cyanide at the autopsy because we have that patented.
[00:56:28.623 --> 00:56:31.845]  You're not selling it, so you should be able to test for it.
[00:56:32.926 --> 00:56:35.188]  And it's just outrageous.
[00:56:36.149 --> 00:56:37.430]  It is outrageous.
[00:56:37.750 --> 00:56:38.731]  And this is some good news.
[00:56:39.232 --> 00:56:40.172]  This is some sanity.
[00:56:40.473 --> 00:56:42.975]  There's a fight between good and evil going on right now, folks.
[00:56:43.615 --> 00:56:44.996]  Let's talk to John in New York.
[00:56:45.056 --> 00:56:45.677]  First time caller.
[00:56:45.697 --> 00:56:46.477]  Thanks for holding, John.
[00:56:46.718 --> 00:56:47.318]  Good to talk to you.
[00:56:47.338 --> 00:56:48.199]  How may I serve you today?
[00:56:48.977 --> 00:56:50.238]  Alex, you're doing great work.
[00:56:50.838 --> 00:56:52.199]  I enjoy listening to you.
[00:56:52.799 --> 00:56:57.082]  I don't agree with everything you say, but then again, if I did, I wouldn't be thinking for myself.
[00:56:57.182 --> 00:57:00.444]  But I do credit you with opening my eyes to a lot of issues.
[00:57:01.164 --> 00:57:01.625]  Sure, thank you.
[00:57:02.347 --> 00:57:17.640]  You know, there's been a lot of talk lately about this surveillance grid that's been created, and I really think that they've been moving not just through surveillance, but I think they've even stepped it up a little bit to interference, specifically with what you're doing.
[00:57:17.660 --> 00:57:25.928]  I use an application on my iPhone to listen to your program over the internet when I'm driving in my car and whatnot.
[00:57:26.648 --> 00:57:38.199]  And when I'm home listening to your program using this one particular application, if I'm listening to it on my Wi-Fi, it works just fine.
[00:57:38.739 --> 00:57:44.264]  But as soon as I leave my house and go out into AT&T's coverage with their 4G,
[00:57:46.101 --> 00:57:51.966]  Using the same program, it gets scrambled and I lose my connection and I can't listen.
[00:57:52.306 --> 00:57:57.810]  So I've tested this in a few ways where I listen to other radio stations or other radio programs.
[00:57:58.291 --> 00:58:00.012]  I'll be listening to it on my Wi-Fi.
[00:58:00.072 --> 00:58:01.253]  I'll drive out of range.
[00:58:01.653 --> 00:58:02.654]  It will stay on.
[00:58:02.834 --> 00:58:09.760]  It will reshuffle itself and buffer and go to either another server or it'll keep playing.
[00:58:10.361 --> 00:58:18.077]  But whenever I try to listen to InfoWars radio using this particular program over the AT&T network, I'm unable to.
[00:58:18.772 --> 00:58:22.073]  Well, you know, that could just be that we need to upgrade those free apps.
[00:58:22.133 --> 00:58:23.874]  We need people to make free apps for us.
[00:58:23.914 --> 00:58:26.415]  I mean, we have limited resources.
[00:58:26.455 --> 00:58:28.315]  We're trying to develop some new apps right now.
[00:58:29.056 --> 00:58:40.620]  Sure, Alex, seriously, because it works just fine when I'm within my own network, but as soon as I leave to go into AT&T's 4G network, it gets redirected to other servers.
[00:58:41.120 --> 00:58:46.762]  No, what I'm saying is it may not be meshing with that system well, or who knows, they may be trying to block it.
[00:58:50.939 --> 00:58:54.916]  This is GCN, the Genesis Communications Radio Network.
[00:58:58.331 --> 00:58:59.972]  Introducing Pro-1.
[00:59:00.232 --> 00:59:03.734]  All of your filtration in one system, portable, on-the-go.
[00:59:03.874 --> 00:59:08.276]  No more do you have two or three filters to just reduce sodium fluoride.
[00:59:08.416 --> 00:59:14.399]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:59:14.519 --> 00:59:25.304]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:59:25.524 --> 00:59:31.811]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:59:32.011 --> 00:59:46.746]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[00:59:46.966 --> 00:59:48.987]  And sodium hexafluorosilicate.
[00:59:49.307 --> 00:59:54.629]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[01:00:13.086 --> 01:00:17.268]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:17.908 --> 01:00:18.729]  You want answers?
[01:00:19.529 --> 01:00:20.450]  Well, so does he.
[01:00:21.050 --> 01:00:24.672]  He's Alex Jones on the GCN Radio Network.
[01:00:25.252 --> 01:00:29.314]  And now, live from Austin, Texas, Alex Jones.
[01:00:44.042 --> 01:00:46.984]  Ladies and gentlemen, we are now into our number two.
[01:00:47.424 --> 01:00:50.367]  Joining us in the next segment is Lieutenant Colonel Anthony Schaefer.
[01:00:50.387 --> 01:00:54.550]  We'll be able to break down his take on the whole NSA situation as well as his new book.
[01:00:54.630 --> 01:01:05.618]  And General Hamid Gul, the former head of the Mujahideen against the Russians, can really give us an inside look at what's happening with the globalist funding Al-Qaeda worldwide and what's happening currently in Afghanistan and Pakistan.
[01:01:06.818 --> 01:01:10.881]  And Mohammed Karzai coming out a few months ago and saying the West is actually running Al Qaeda.
[01:01:10.901 --> 01:01:14.322]  Of course, that's always been known, but not generally by the public.
[01:01:15.503 --> 01:01:18.765]  Due to globalist propaganda, cannot even find their own state on a map.
[01:01:19.425 --> 01:01:21.526]  In some cases, much less the planet.
[01:01:22.167 --> 01:01:23.167]  They don't know what a globe is.
[01:01:23.187 --> 01:01:24.328]  I'm not even being sarcastic.
[01:01:24.508 --> 01:01:28.870]  IQs are dropping very quickly under the chemical warfare operations of the globalists.
[01:01:29.310 --> 01:01:32.572]  Jason in Missouri, you're on the air.
[01:01:32.632 --> 01:01:33.293]  Thanks for holding.
[01:01:33.413 --> 01:01:33.713]  Welcome.
[01:01:35.023 --> 01:01:37.144]  Oh, thank you, Alex.
[01:01:37.184 --> 01:01:38.065]  First time caller.
[01:01:39.126 --> 01:01:42.128]  I'm a victim of Katrina.
[01:01:42.228 --> 01:01:45.950]  It took me at least a week for the Army to show up during that time.
[01:01:45.970 --> 01:01:50.153]  I don't watch any reality TV because I think the Kardashians, who cares?
[01:01:50.173 --> 01:01:54.215]  I thought the Kardashians were some alien creature from Star Trek.
[01:01:55.276 --> 01:01:58.778]  No, they force feed you the culture they want you to think is the norm.
[01:01:59.238 --> 01:02:03.201]  And people just grow up believing the TV loves them and it's going to help them.
[01:02:04.525 --> 01:02:14.889]  Yeah, and the point I wanted to make, sir, and I didn't want to take a lot of your time, I'm really upset about this Fourth Amendment with Obama just walking all over it.
[01:02:15.049 --> 01:02:18.570]  But I thought it was a conspiracy that they were spying on us without warrants.
[01:02:18.590 --> 01:02:20.230]  I mean, they care about us.
[01:02:21.791 --> 01:02:22.851]  I cannot believe this.
[01:02:22.951 --> 01:02:23.872]  It's ridiculous.
[01:02:24.012 --> 01:02:27.633]  I mean, he should be impeached, he should be arrested, and he should be prosecuted.
[01:02:28.153 --> 01:02:29.233]  It's crazy.
[01:02:29.293 --> 01:02:33.815]  But here's why he won't be, because this is a long-term program before Obama.
[01:02:35.083 --> 01:02:39.607]  That is the military industrial complex basically swallowing the internet.
[01:02:40.649 --> 01:02:50.920]  This NSA rollout and cyber security is the takeover of the internet, the ending of the free web, and is basically beyond what the communist Chinese have done.
[01:02:51.972 --> 01:02:54.093]  Yeah, it's totally ridiculous.
[01:02:54.513 --> 01:02:59.095]  I wanted to thank you again, and I hope I get to call again sometime.
[01:02:59.295 --> 01:03:00.115]  God bless you, sir.
[01:03:00.155 --> 01:03:01.095]  I appreciate your call.
[01:03:01.135 --> 01:03:03.536]  But yes, they should all be prosecuted.
[01:03:03.556 --> 01:03:05.197]  And Obama is pushing it.
[01:03:05.757 --> 01:03:11.299]  And they're pushing a lot of web-type initiatives that really kill freedom on the Internet.
[01:03:11.339 --> 01:03:13.780]  But I just had that reawakening.
[01:03:14.884 --> 01:03:20.605]  That we've been talking about this so long that I tend to lay out the agenda and then not go back and explain it to new listeners.
[01:03:21.365 --> 01:03:24.926]  The globalists are getting rid of the free internet as we know it.
[01:03:25.406 --> 01:03:30.007]  They are forcing all networks over their systems to control content, not just to surveil it.
[01:03:30.447 --> 01:03:31.527]  This has all been announced.
[01:03:32.467 --> 01:03:36.948]  And there are domestic CIA spying operations and psyops against the public.
[01:03:37.308 --> 01:03:41.709]  That's all admitted and fake news and on and on and on.
[01:03:44.807 --> 01:03:46.492]  The globalists are multinational.
[01:03:46.532 --> 01:03:48.317]  They're waging war against everybody.
[01:03:48.658 --> 01:03:50.262]  Dee in Alabama, go ahead, you're on the air.
[01:03:52.671 --> 01:03:54.652]  I had a few points I wanted to make.
[01:03:55.252 --> 01:04:19.720]  One is, I think that anybody that subscribes to, like, you know, supports National Public Radio, any of the print media that did not make any mention at all, or have not made any mention at all, of Bilderberg, the people that have, you know, subscribed to them need to cancel their subscriptions right to the news media or to the network.
[01:04:20.200 --> 01:04:20.701]  I'm good.
[01:04:35.792 --> 01:04:38.674]  So that's the one point I wanted to make.
[01:04:39.114 --> 01:04:58.387]  Another point is that anybody that's in the military that is out here helping them with their chemtrailing and their anti-life agenda that has any inkling that they are a part of a compartmentalized process that is leading to the destruction of life.
[01:04:58.407 --> 01:05:02.450]  I tell you what, I got Colonel Schaefer coming up, but if you want to hold, I'll come back to you because you're on fire.
[01:05:02.950 --> 01:05:03.371]  Stay there.
[01:05:03.411 --> 01:05:05.352]  Don't hang up, D. We'll be right back.
[01:05:08.756 --> 01:05:18.607]  Now is the perfect time to spring clean your body with Supernatural Silver, a non-toxic disinfectant for the body that can be used internally or externally.
[01:05:18.867 --> 01:05:24.314]  It helps the immune system by killing the bacteria, viruses, and mold that cause disease.
[01:05:24.614 --> 01:05:32.421]  This helps to reduce the workload of your already overworked immune system and allows the immune system to refocus its energy and recharge.
[01:05:32.701 --> 01:05:42.730]  Supernatural Silver can help combat over 300 different conditions and it has the ability to kill over 143 types of bacteria, viruses, mold and yeast.
[01:05:43.030 --> 01:05:55.333]  Supernatural Silver's patented technology includes advanced scientific research with over 180 scientific studies conducted at independent universities, hospitals, research institutions, and nursing homes.
[01:05:55.493 --> 01:06:01.534]  To see how Supernatural Silver can change your life, go to SupernaturalSilver.com.
[01:06:01.794 --> 01:06:07.075]  Use the promo code SILVER2013 for 20% off and like us on Facebook.
[01:06:08.123 --> 01:06:19.270]  Cal Bend Soap Company can save you thousands of dollars and give you good old-fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[01:06:19.890 --> 01:06:31.057]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American-made products.
[01:06:31.337 --> 01:06:37.561]  Order the sampler, a 1-2 month supply or get a 1-2 year supply of soaps for all your cleaning needs.
[01:06:38.001 --> 01:06:41.003]  You're getting soap products twice as good as what you're using now.
[01:06:41.543 --> 01:06:45.965]  This is an amazing deal and you will love the way real soap makes your skin feel.
[01:06:46.205 --> 01:06:53.269]  Call 1-800-340-7091 or visit www.5starsoap.com.
[01:06:53.589 --> 01:06:57.671]  Alex and his staff have used these earth-friendly pure soaps for years.
[01:06:58.211 --> 01:07:03.074]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[01:07:08.533 --> 01:07:11.575]  You prepare by purchasing gold, food and firearms.
[01:07:11.935 --> 01:07:17.398]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[01:07:17.978 --> 01:07:21.180]  When you're sleeping or away from home, who's watching out for intruders?
[01:07:21.860 --> 01:07:23.121]  Check out SimpliSafe.
[01:07:23.461 --> 01:07:27.323]  It's a new do-it-yourself home security system that is completely wireless.
[01:07:27.904 --> 01:07:29.945]  Go to GetSimpliSafe.com
[01:07:30.620 --> 01:07:33.001]  SimpliSafe is independent and off the grid.
[01:07:33.341 --> 01:07:37.143]  It runs on battery power, so even if the grid goes down, you're protected.
[01:07:37.723 --> 01:07:43.865]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[01:07:44.365 --> 01:07:45.966]  Get SimpliSafe.com.
[01:07:46.706 --> 01:07:53.529]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[01:07:54.069 --> 01:07:57.653]  If you move or need to relocate, you can take the system with you wherever you go.
[01:07:58.154 --> 01:08:04.601]  You aren't always at home, but SimpliSafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[01:08:05.182 --> 01:08:07.345]  Again, that's GetSimpliSafe.com
[01:08:13.168 --> 01:08:17.371]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:17.991 --> 01:08:18.812]  You want answers?
[01:08:19.592 --> 01:08:21.073]  Well, so does he.
[01:08:21.133 --> 01:08:24.715]  He's Alex Jones on the GCN Radio Network.
[01:08:25.336 --> 01:08:29.398]  And now, live from Austin, Texas, Alex Jones.
[01:08:33.897 --> 01:08:35.958]  Ladies and gentlemen, we're now into the second hour.
[01:08:35.998 --> 01:08:37.219]  Thank you so much for joining us.
[01:08:37.279 --> 01:08:38.280]  I'm your host Alex Jones.
[01:08:38.300 --> 01:08:43.744]  The websites are InfoWars.com and we also have InfoWars Nightly News 7 o'clock every evening.
[01:08:43.764 --> 01:08:46.706]  You can find that at PrisonPlanet.tv.
[01:08:46.726 --> 01:08:58.874]  We're going to go back to your calls towards the end of the hour for everybody that's holding and take some of those calls for Colonel Shaver because most of you are calling in on the whole Edward Snowden situation and what's happening with that.
[01:08:58.934 --> 01:09:03.577]  But here's Investors Business Daily reporting on what Congressman
[01:09:04.797 --> 01:09:20.883]  Stockman of Texas said on Monday, on this broadcast, that Al Qaeda and Muslims and radical mosques are off limits of warrantless NSA spying, but the Tea Party and the Associated Press and the American people, we are the subject of it.
[01:09:21.283 --> 01:09:28.288]  And what you're seeing is a total flip that I warned of 11 years ago of Homeland Security onto the American people.
[01:09:28.448 --> 01:09:30.330]  Returning veterans, gun owners, conservatives.
[01:09:30.870 --> 01:09:38.576]  There was a big Boston Globe article yesterday that we wrote about saying that they're training in Boston for the militia bombing the next marathon, basically.
[01:09:39.777 --> 01:09:40.758]  With no proof of that.
[01:09:42.352 --> 01:09:44.555]  Because the enemy is the pro-lifers.
[01:09:44.615 --> 01:09:46.377]  The enemy is constitutionalists.
[01:09:46.397 --> 01:09:47.378]  I mean, that's a fact.
[01:09:48.059 --> 01:09:53.885]  And it's even when Democrats are out of power, the Republican leadership does not like constitutionalists.
[01:09:54.646 --> 01:09:55.668]  Okay, it's that simple.
[01:09:56.168 --> 01:10:00.994]  The checks and balances get in the way of the globalist corporate takeover and all these special interests.
[01:10:02.199 --> 01:10:03.801]  Now, he's got a new book out.
[01:10:03.821 --> 01:10:06.844]  We're going to talk about that at the bottom of the hour, and I can't wait to read it.
[01:10:06.884 --> 01:10:09.066]  It's in a bohemian grove, of all things.
