[00:00:00.089 --> 00:00:01.533]  You're listening to GCN.
[00:41:47.782 --> 00:41:53.866]  That's all you are is a government enforcer over the monopoly that private interests have over narcotics.
[00:41:53.886 --> 00:41:55.948]  That's why it's all such a joke.
[00:41:56.568 --> 00:41:59.330]  The war on drugs, all of it was a pretext to take over our country.
[00:42:00.779 --> 00:42:03.062]  We put this out last night with phone numbers.
[00:42:04.964 --> 00:42:08.227]  It's now on ABC News, NBC News, you name it.
[00:42:08.267 --> 00:42:10.790]  KXAN is reporting it.
[00:42:15.636 --> 00:42:19.140]  And they come out this morning and go, oh my goodness.
[00:42:21.932 --> 00:42:26.454]  It's true, there was a threat put out, we were going to be hit by terrorists, but it was a mistake.
[00:42:26.814 --> 00:42:28.114]  No, it wasn't a mistake.
[00:42:28.875 --> 00:42:29.815]  Of course, they don't give us credit.
[00:42:30.575 --> 00:42:31.656]  It wasn't a mistake.
[00:42:32.956 --> 00:42:34.217]  They lied to everyone.
[00:42:34.237 --> 00:42:35.237]  They lied to the police.
[00:42:35.297 --> 00:42:38.038]  They lied to the military about this threat.
[00:42:39.398 --> 00:42:43.500]  And then they lied to the public and told them that they weren't setting up checkpoints and things because of a threat.
[00:42:45.026 --> 00:42:55.834]  When really all it was was a political diversion and a distraction from the things they were doing, and a system to condition the public to accept martial law by increment.
[00:42:56.675 --> 00:42:58.637]  So, threat letter was sent out by mistake.
[00:42:59.117 --> 00:43:01.519]  Reported potential attack Thursday and Friday.
[00:43:01.939 --> 00:43:03.540]  Texas Military Forces has a memo.
[00:43:04.001 --> 00:43:07.483]  Its command received about a potential terror threat in Austin was sent out by mistake.
[00:43:08.204 --> 00:43:12.808]  You mean it was sent out secretly and I got a hold of it so now you've got to admit it's pure bull?
[00:43:13.797 --> 00:43:20.760]  And of course, we published an article last night saying it was a real memo, but pure bull, and now they admit it's a real memo and pure bull.
[00:43:21.780 --> 00:43:28.022]  See, for all the idiots in the comments going, this isn't real, what's he doing shooting videos at 1am?
[00:43:28.402 --> 00:43:29.843]  Working for your freedom, dummy!
[00:43:30.183 --> 00:43:30.923]  That's what I'm doing.
[00:43:31.503 --> 00:43:32.644]  We don't make stuff up.
[00:43:34.838 --> 00:43:38.281]  People are like, there's no way that Homeland Security says the number one threat's veterans.
[00:43:38.401 --> 00:43:43.606]  Alex put out a fake memo, came out five days later it was real, got no credit nationally.
[00:43:43.626 --> 00:43:47.670]  It's just over and over and over again, ladies and gentlemen.
[00:43:50.112 --> 00:43:53.635]  And I just hope if they take me out, somebody steps into our place who understands all this.
[00:43:53.976 --> 00:43:56.258]  That's why I'm trying to lay out these basic stuff.
[00:43:56.298 --> 00:43:59.561]  I mean, this is not hard to figure out, ladies and gentlemen.
[00:44:02.208 --> 00:44:06.771]  So, that's just some of the news on that front, and here's some of the news that ties in with it.
[00:44:06.891 --> 00:44:09.092]  Anthony Gucciari, he's going to be on the nightly news tonight.
[00:44:09.492 --> 00:44:09.672]  U.S.
[00:44:09.713 --> 00:44:14.735]  military caught manipulating social media, running mass propaganda accounts, InfoWars.com.
[00:44:15.516 --> 00:44:20.339]  Mobile propaganda, California government blast out text messages to all mobile phone users.
[00:44:20.619 --> 00:44:28.764]  Yeah, anti-gun messages, terror attack messages, kidnapping messages to create fear, to psychologically hijack your property
[00:44:29.284 --> 00:44:36.807]  And beyond 1984, Big Brother takes over your TV, your smartphone, bureaucrats at your door wanting to look around your house.
[00:44:37.287 --> 00:44:38.267]  This is it.
[00:44:38.768 --> 00:44:40.148]  We're under psych warfare attack.
[00:44:40.728 --> 00:44:41.589]  Gotta push back!
[00:44:43.109 --> 00:44:49.672]  Don't become acclimated and go along with this, folks, because it's all about taking your bank accounts and imploding the country and getting rid of the middle class.
[00:44:51.752 --> 00:44:53.993]  So, that's the news on that front.
[00:44:56.667 --> 00:45:01.028]  It's all about a political diversion and getting us ready for when real events hit martial law.
[00:45:01.388 --> 00:45:14.612]  And when they have these drills all the time, they can get everybody out, tell the public it's a drill, then when something real detonates, it's a drill they're funding in case the government terrorist or contractors get caught with a bomb, oh I was part of the drill.
[00:45:14.952 --> 00:45:17.713]  But then when there's a real attack, the cops all go, oh,
[00:45:18.877 --> 00:45:21.200]  It really was real, see, but we're not supposed to tell the public.
[00:45:21.300 --> 00:45:22.241]  That's why we were out here.
[00:45:22.522 --> 00:45:24.364]  Look at Alex Jones saying it was a drill.
[00:45:24.644 --> 00:45:25.465]  We know it was real.
[00:45:25.665 --> 00:45:35.096]  No, they cover it with a drill for the public, or if anybody gets caught, they tell the cops it's not really a drill, and then they have a real terror attack, like Boston.
[00:45:35.777 --> 00:45:42.920]  Then I said it'll come out the Patsy's are CIA and it'll come out that and they'll probably kill them and they'll kill their friends and family to cover it up.
[00:45:43.600 --> 00:45:50.263]  And all that, by the way, of course, happened because it's standard operating pro-cedure.
[00:45:50.983 --> 00:45:53.104]  Pro-cedure.
[00:45:55.865 --> 00:45:56.205]  Okay?
[00:45:56.986 --> 00:45:57.846]  That's how this works.
[00:45:59.551 --> 00:46:04.353]  I know it's fun to have dressed up and pretend you're warriors in the homeland and there's terrorists behind everything.
[00:46:04.673 --> 00:46:05.853]  You know that's all bull.
[00:46:06.954 --> 00:46:08.655]  You know that's all baloney.
[00:46:08.975 --> 00:46:15.157]  It's a pretext to destroy the Republic and with it all of our freedoms and then that will mean our prosperity.
[00:46:18.218 --> 00:46:19.819]  Now I want to do an Elysium review.
[00:46:19.839 --> 00:46:25.101]  And then we're also going to get to the SWAT team raid that Jakari Jackson caught on tape.
[00:46:26.673 --> 00:46:27.253]  And a lot more.
[00:46:27.293 --> 00:46:31.455]  But briefly, you know, we're distributing two new films exclusively right now.
[00:46:32.375 --> 00:46:35.316]  One of them is State of Mind on mind control, the history of the CIA.
[00:46:35.356 --> 00:46:42.739]  And the second one is the second installment of what aired on Showtime and on all the other big channels, American Drug War.
[00:46:43.019 --> 00:46:44.500]  That was five, six years in the making.
[00:46:44.840 --> 00:46:46.321]  Kevin Booth's American Drug War II.
[00:46:48.083 --> 00:46:50.964]  that is just off the chart powerful is now out.
[00:46:51.004 --> 00:46:54.386]  We are exclusively distributing it on DVD for the next two months.
[00:46:54.426 --> 00:46:56.566]  If you want it, InfoWars.com.
[00:46:57.047 --> 00:46:58.147]  It's available right now.
[00:46:58.267 --> 00:47:00.308]  InfoWarsStore.com is the specific URL.
[00:47:00.328 --> 00:47:02.089]  What do the Wall Street Journal say about it?
[00:47:02.389 --> 00:47:07.511]  This film is a game-changing moment for both the film and entertainment industry as well as cannabis industry.
[00:47:08.091 --> 00:47:14.434]  Yeah, and it's set to air on cable in the next month, but we've got it on DVD now for you.
[00:47:15.367 --> 00:47:19.228]  A must-watch for every member of the anti-drug war crier.
[00:47:21.369 --> 00:47:22.690]  That's High Times Magazine.
[00:47:23.210 --> 00:47:24.670]  An emotional rollercoaster.
[00:47:25.731 --> 00:47:29.052]  Stephen Downing, former LAPD Deputy Chief.
[00:47:29.692 --> 00:47:31.533]  You heard what the Wall Street Journal said about it, folks.
[00:47:32.694 --> 00:47:36.256]  This is THE film to give police you know that are brainwashed about the drug war.
[00:47:36.336 --> 00:47:38.697]  This is THE film to give school teachers.
[00:47:38.737 --> 00:47:40.177]  THE film to donate to the library.
[00:47:40.658 --> 00:47:42.839]  THE film to put on AXS TV in your area.
[00:47:43.259 --> 00:47:45.160]  THE film to get out to people.
[00:47:46.175 --> 00:47:53.917]  The medical uses of it, the cover-up, the social services angle, how they're persecuting marijuana smokers, taking their kids, killing them, you name it.
[00:47:54.417 --> 00:48:03.120]  This is an important film, ladies and gentlemen, because they use the whole fake drug war to target the American people, especially marijuana that over 100 million Americans smoke.
[00:48:03.180 --> 00:48:03.780]  I don't smoke it.
[00:48:04.260 --> 00:48:06.361]  American Drug War, available now.
[00:48:06.761 --> 00:48:08.922]  American Drug War 2, available now.
[00:48:09.602 --> 00:48:13.292]  At InfowarsStore.com or by calling 888-253-3139.
[00:48:18.952 --> 00:48:19.872]  888-253-3139.
[00:48:19.892 --> 00:48:26.378]  And I did a limited pressing of just 5,000 of these.
[00:48:27.199 --> 00:48:34.205]  And I don't even know if I'll do any more repressing after, at least myself, after I don't have the distributorship.
[00:48:34.225 --> 00:48:37.468]  Just because you never know if you can even sell films after they've come out.
[00:48:38.249 --> 00:48:39.550]  So if you want it, you better get it.
[00:48:40.431 --> 00:48:43.813]  InfowarsStore.com and your purchase supports the broadcast.
[00:48:44.890 --> 00:48:48.572]  Also, you are crazy, ladies and gentlemen, if you're not filtering your water.
[00:48:48.633 --> 00:48:55.857]  And the best systems out there are gravity-fed because they let you get the healthy minerals, but they cut out the fluoride and the hundreds of other bad things that are in there.
[00:48:56.298 --> 00:48:59.580]  Pro-Pure and their Pro-1 system is light years.
[00:49:01.167 --> 00:49:03.928]  ...orders of magnitude better than all of the leading competition.
[00:49:03.948 --> 00:49:08.210]  Look at side-by-side comparisons at InfowarsStore.com.
[00:49:08.250 --> 00:49:14.952]  Promo code WATER will already take the lowest price out there and lower it by 10 whopping percent, ladies and gentlemen.
[00:49:15.292 --> 00:49:16.673]  So, InfowarsStore.com.
[00:49:18.395 --> 00:49:18.735]  .com.
[00:49:18.755 --> 00:49:31.963]  You can see the inventor and owner of the company there, all the certifications, all the side-by-side comparisons, the new Pro-1 filters, takes the fluoride out and everything in one filtration system where you can get the older system that works great as well that has the two filters.
[00:49:32.463 --> 00:49:33.784]  InfoWarsStore.com.
[00:49:37.455 --> 00:49:47.597]  Our info warshop.com will also take you to the very same URL, or 888-253-3139, promo code water, to get a whopping 10% off.
[00:49:47.697 --> 00:49:55.358]  And it's the great products we sell that help you, that also help us expand the operation in the face of the globalists.
[00:49:55.378 --> 00:49:56.378]  So, thank you all.
[00:49:56.418 --> 00:49:58.199]  Be sure and support our local A&M affiliates.
[00:49:58.539 --> 00:49:59.959]  Spread the word about those local stations.
[00:50:00.559 --> 00:50:05.020]  Every day to friends and family, support those local sponsors, or if you're a local business, sponsor the show.
[00:50:05.760 --> 00:50:15.147]  Today that's how we're growing all over the nation and how we go on Sunday and a few months later we go on at night and then six months later we go on primetime live.
[00:50:15.907 --> 00:50:21.431]  It's just that is the pattern on these stations and we're reaching more people exponentially out there.
[00:50:21.791 --> 00:50:23.333]  It's great to reach people on the internet and
[00:50:24.053 --> 00:50:27.655]  Be rated number three talk show host on the internet after Glenn Beck and somebody else by Talkers.
[00:50:28.215 --> 00:50:29.956]  Really folks, we're number one or number two.
[00:50:30.396 --> 00:50:31.796]  I don't even care about ratings.
[00:50:31.836 --> 00:50:33.277]  The point is it's just not accurate.
[00:50:33.517 --> 00:50:38.179]  I like Talkers magazine, they're nice folks, but I'm not the number three internet talk show host in the world.
[00:50:39.139 --> 00:50:39.980]  I'm at least number two.
[00:50:40.800 --> 00:50:41.741]  Probably number one.
[00:50:41.821 --> 00:50:44.502]  But the point is, is that that info is out there.
[00:50:44.522 --> 00:50:48.503]  But AMNFM is so special because it reaches the mass of people.
[00:50:48.783 --> 00:50:52.945]  And you can roll down your window anywhere and say, hey, tune into this local station and people can tune in.
[00:50:53.425 --> 00:50:55.186]  So, uh, support those local stations.
[00:50:55.586 --> 00:51:04.470]  All right, ladies and gentlemen, we'll be back with my review of the most racist film I have ever seen since birth of a nation.
[00:51:06.505 --> 00:51:11.269]  If you want to approach companies with your invention, the first step is to secure your patent rights.
[00:51:11.649 --> 00:51:18.215]  We are Russ Weinzimmer and Associates, a national law firm dedicated to helping you get strong protection for your invention.
[00:51:18.495 --> 00:51:20.717]  Already selling a product based on your invention?
[00:51:20.957 --> 00:51:23.179]  There may still be time to lock in your rights.
[00:51:23.499 --> 00:51:29.905]  Just call us at 800-621-3654 for your confidential, free consultation.
[00:51:30.225 --> 00:51:32.327]  Or visit strategicpatentlaw.com.
[00:51:32.647 --> 00:51:34.068]  That's strategicpatentlaw.com.
[00:51:35.939 --> 00:51:40.861]  Wouldn't it be nice to have one product that replaces more than 10, saving you space, time, and money?
[00:51:41.041 --> 00:51:47.584]  HempUSA.org has a complete full spectrum vitamin mineral detox formulation called Micro Plant Powder Gold.
[00:51:47.704 --> 00:51:52.886]  Micro Plant Powder Gold contains 101 vitamins, minerals, probiotics, and iodine.
[00:51:53.087 --> 00:51:57.108]  Has a 100-year shelf life and is a perfect addition to any storage shelter.
[00:51:57.228 --> 00:51:59.529]  Make Micro Plant Powder Gold your choice.
[00:51:59.669 --> 00:52:01.130]  Call 888-910-4367 or visit HempUSA.org today!
[00:52:06.877 --> 00:52:08.458]  Time and time again.
[00:52:08.478 --> 00:52:11.300]  You need to come here and help us.
[00:52:11.400 --> 00:52:12.481]  We need assistance.
[00:52:12.841 --> 00:52:13.402]  Please!
[00:52:13.662 --> 00:52:16.964]  Those we should be able to depend on let us down.
[00:52:17.265 --> 00:52:23.389]  Federal and state and local officials saying help is on the way while the folks here in Bell Harbor say show me.
[00:52:23.649 --> 00:52:25.991]  Don't depend on the government to save you.
[00:52:26.171 --> 00:52:29.754]  Take action now so that you're prepared for the next disaster.
[00:52:30.054 --> 00:52:32.515]  With MyPatriotsupply.com.
[00:52:32.795 --> 00:52:45.100]  Get the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more at MyPatriotsupply.com.
[00:52:45.140 --> 00:52:45.560]  Call 866-229-0927.
[00:52:49.181 --> 00:52:53.225]  We are hurting down here and we need help immediately.
[00:52:53.345 --> 00:52:57.730]  Before it's time to survive, it's time to prepare.
[00:52:58.110 --> 00:53:02.495]  MyPatriotSupply.com MyPatriotSupply.com
[00:53:05.250 --> 00:53:09.833]  There's a false sense of security that the greatest economic crash since the Great Depression is over.
[00:53:09.934 --> 00:53:15.778]  But unemployment is still at a 20-year high, and until Americans are working again, the economy has not recovered.
[00:53:15.878 --> 00:53:17.659]  What is the smartest investment you can make?
[00:53:17.819 --> 00:53:18.280]  It's food.
[00:53:18.440 --> 00:53:25.285]  Having a supply of eFoodsDirect 25-year shelf-life food is your best investment for the troubled times today and the future.
[00:53:25.385 --> 00:53:30.389]  For 32 years, the folks at eFoodsDirect have helped thousands take the trouble out of troubled times.
[00:53:30.609 --> 00:53:36.075]  So to celebrate our 32-year anniversary, get the best insurance possible with a special one-time offer.
[00:53:36.215 --> 00:53:40.280]  A two-month food supply for only $320 and free shipping.
[00:53:40.380 --> 00:53:46.567]  That's 352 servings of our newest and most popular award-winning recipes at less than a dollar per serving.
[00:53:46.707 --> 00:53:50.992]  The 25-year shelf life allows you to lock your food cost against inflation.
[00:53:51.092 --> 00:53:56.277]  Call 800-409-5633 or go to efoodsdirect.com slash Alex.
[00:53:56.437 --> 00:53:59.400]  The two-month supply is only available for a limited time.
[00:53:59.520 --> 00:54:01.002]  Call 800-409-5633 or go to efoodsdirect.com slash Alex.
[00:54:19.011 --> 00:54:19.671]  All right, folks.
[00:54:21.032 --> 00:54:22.373]  Again, I want to explain something.
[00:54:22.393 --> 00:54:31.077]  They sell everything in this culture like it's Cowboys, Redskins, Steelers versus the 49ers.
[00:54:31.517 --> 00:54:32.798]  It's all us against them.
[00:54:32.838 --> 00:54:33.818]  It is very simple.
[00:54:34.238 --> 00:54:35.099]  People buy into it.
[00:54:36.239 --> 00:54:39.381]  And that's what basically Elysium does.
[00:54:39.701 --> 00:54:46.324]  It is a very powerful film, very entertaining and very deep on multiple levels.
[00:54:48.661 --> 00:55:08.890]  That said, it is globalist propaganda to have people identify basically racially with socialism and collectivism as the Latin American population doubles to take over North America politically as part of the North American Union that is in the SPP plan.
[00:55:09.651 --> 00:55:11.672]  But not to bring freedom to Latin America
[00:55:12.711 --> 00:55:20.601]  To bring down the entire system and make sure there's no middle class, only a tiny ultra-elite like you have in Latin America.
[00:55:23.343 --> 00:55:24.163]  Over the rest.
[00:55:24.464 --> 00:55:35.789]  But it sells it like every white person is a murderous, evil robot that feeds on the angel Hispanics and angel black people.
[00:55:37.150 --> 00:55:40.251]  And the only good white person is really Hispanic himself.
[00:55:41.092 --> 00:55:45.714]  He just looks, you know, what you'd call, you know, like pure quote Anglo.
[00:55:46.054 --> 00:55:46.995]  And that's Matt Damon.
[00:55:49.142 --> 00:55:55.284]  And he sacrifices himself as the Christ figure because of the evil white people.
[00:55:55.384 --> 00:55:58.465]  I mean, it is unbelievable.
[00:55:58.965 --> 00:56:02.426]  And it's anti-European, it's anti-Dutch, it's anti-French.
[00:56:04.087 --> 00:56:07.828]  America is basically Elysium and Germany and France and England.
[00:56:08.828 --> 00:56:10.208]  And it has subliminals in it.
[00:56:10.528 --> 00:56:11.349]  I gotta go see it again.
[00:56:12.689 --> 00:56:14.431]  And take notes, and not when it's midnight.
[00:56:14.451 --> 00:56:15.692]  You know, the first showing.
[00:56:15.712 --> 00:56:17.354]  Because I was also tired.
[00:56:17.975 --> 00:56:21.879]  It was unbelievably evil.
[00:56:23.040 --> 00:56:27.185]  It has Mark of the Beast, that's a genetic tattoo that everybody wants to get, so it sells that idea.
[00:56:27.505 --> 00:56:29.307]  It sells transhumanism as the way to go.
[00:56:29.327 --> 00:56:31.810]  It is incredible.
[00:56:32.938 --> 00:56:34.038]  But it is a masterpiece.
[00:56:34.098 --> 00:56:35.199]  Beyond District 9.
[00:56:35.259 --> 00:56:36.379]  That was his first big film.
[00:56:36.899 --> 00:56:38.660]  This guy is certainly an amazing artist.
[00:56:39.340 --> 00:56:42.741]  And of course, he's a white guy as well.
[00:56:43.041 --> 00:56:45.981]  Neil Blomkamp.
[00:56:49.322 --> 00:56:49.802]  Amazing.
[00:56:50.903 --> 00:56:56.024]  And Kurt Nemo's article is accurate, because they admitted about a month ago, yeah, it's about immigration, about open borders worldwide.
[00:56:56.524 --> 00:56:58.005]  Hey, can I have open borders to Mexico?
[00:56:58.105 --> 00:56:58.965]  Oh no, I can't go there.
[00:56:59.801 --> 00:57:03.843]  Oh, hey, can I go to, uh, you know, can I go move into Japan and immigrate there?
[00:57:03.863 --> 00:57:05.044]  Not if I don't have millions of dollars.
[00:57:05.885 --> 00:57:08.886]  I mean, it's just, they have homeland defense robots.
[00:57:08.927 --> 00:57:11.848]  So it also has a message saying homeland security is a tyranny.
[00:57:13.009 --> 00:57:17.372]  And it also admits that there's an elite that's going to have live extension technologies and you're not going to have it.
[00:57:17.752 --> 00:57:19.473]  So it has a lot of truths in it.
[00:57:21.434 --> 00:57:28.756]  But it says communism will give you all the free goodies, when it all deploys as a nightmare, and that it's racial, and that white people are bad.
[00:57:29.356 --> 00:57:31.477]  So the film is incredibly dangerous.
[00:57:32.017 --> 00:57:33.557]  I gotta go see it again and just take notes.
[00:57:34.377 --> 00:57:37.678]  I mean, it is the new level of propaganda.
[00:57:41.519 --> 00:57:48.181]  Blomkamp, Neil Blomkamp, makes Joseph Goebbels look like a lobotomized rat.
[00:57:49.765 --> 00:57:52.926]  I mean, this was just propaganda hammer.
[00:57:54.947 --> 00:58:00.510]  And also the black ops teams, when they're in live satellite stuff, they're blurred out, even as they're killing people.
[00:58:00.650 --> 00:58:01.830]  Just like Google blurs out.
[00:58:02.030 --> 00:58:04.031]  I mean, it had a lot of subtle stuff in it.
[00:58:05.092 --> 00:58:08.133]  Jakari Jackson, who went with us, he picked up the Mark of the Beast stuff.
[00:58:11.846 --> 00:58:19.936]  It was truly amazing, and it also sells, you know, kind of like a scum, gangster, Latino culture, as if that's the Hispanic culture.
[00:58:20.537 --> 00:58:22.759]  It tries to brand that, that that's the cool thing.
[00:58:23.040 --> 00:58:26.103]  Doing drugs, partying, you know, that's really tough and wonderful.
[00:58:27.459 --> 00:58:29.479]  So, like, MS-13's really sexy.
[00:58:30.340 --> 00:58:36.081]  So, it was also meaning to brand a gang culture for Hispanics as a psychological warfare weapon to hurt them.
[00:58:37.161 --> 00:58:39.101]  It was, uh, this guy made me the front guy.
[00:58:39.821 --> 00:58:43.982]  I mean, this had armies of psychiatrists and people working on it.
[00:58:44.002 --> 00:58:52.744]  This is GCN, the Genesis Communications Radio Network.
[00:58:56.132 --> 00:58:57.773]  Introducing Pro-1.
[00:58:58.033 --> 00:59:01.534]  All of your filtration in one system, portable, on-the-go.
[00:59:01.674 --> 00:59:06.076]  No more do you have two or three filters to just reduce sodium fluoride.
[00:59:06.216 --> 00:59:12.199]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:59:12.319 --> 00:59:23.103]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:59:23.303 --> 00:59:25.986]  It is the only one that does it and out of the gates!
[00:59:26.186 --> 00:59:29.609]  We have it discounted at 10% off with promo code WATER.
[00:59:29.809 --> 00:59:44.544]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[00:59:44.764 --> 00:59:46.785]  And sodium hexafluorosilicate.
[00:59:47.105 --> 00:59:54.068]  Get your Pro Pure with the new Pro One filters today at Infowarsstore.com or by calling 888-253-3139.
[00:59:54.188 --> 01:00:01.011]  Waging war on corruption.
[01:00:01.492 --> 01:00:04.253]  Alex Jones on the GCN Radio Network.
[01:00:10.782 --> 01:00:11.423]  Big Brother.
[01:00:12.083 --> 01:00:13.124]  Mainstream media.
[01:00:13.864 --> 01:00:14.965]  Government cover-ups.
[01:00:15.626 --> 01:00:16.426]  You want answers?
[01:00:17.207 --> 01:00:18.127]  Well, so does he.
[01:00:18.748 --> 01:00:22.371]  He's Alex Jones on the GCN Radio Network.
[01:00:22.951 --> 01:00:27.054]  And now, live from Austin, Texas, Alex Jones.
[01:00:27.234 --> 01:00:33.359]  If you just joined us, I'm gonna finish up with my Elysium review.
[01:00:35.701 --> 01:00:37.282]  And then we're gonna get Larry Klayman
[01:00:39.062 --> 01:00:46.706]  The lawyer, who I know well, on with the father of one of the heroic Navy SEALs who died in SEAL Team 6.
[01:00:47.566 --> 01:00:50.168]  The father of Michael Strange, Charles Strange, is going to be joining us.
[01:00:51.969 --> 01:01:03.855]  By the way, I went to the film with Darren McBreen, Marcos Morales, Kit Daniels, Shane Steiner, myself.
[01:01:06.374 --> 01:01:06.754]  I don't think so.
[01:01:22.057 --> 01:01:29.240]  And the only good white guy is Matt Damon, because he kills himself for the Latin Americans that basically are living down here in the United States.
[01:01:29.361 --> 01:01:39.045]  And my whole question is, if Mexico and stuff's so bad, and America is basically Elysium, that's the analogy, well then, I mean, why is Mexico so bad?
[01:01:39.425 --> 01:01:40.906]  Why is Brazil so bad?
[01:01:41.186 --> 01:01:47.069]  Because they've been under globalist-type operations, and the globalists are trying to duplicate that here.
[01:01:48.624 --> 01:01:49.985]  And the globalists see the numbers.
[01:01:50.666 --> 01:01:54.609]  The world's, what you'd call 7% white, was just 9% just a decade ago.
[01:01:55.149 --> 01:01:58.632]  It'll be like 3% within another 30, 50 years.
[01:01:58.652 --> 01:02:03.335]  In fact, it's predicted that, quote, white Caucasians will be extinct within 100 years.
[01:02:04.096 --> 01:02:05.277]  There will be no white people.
[01:02:05.517 --> 01:02:07.959]  And they teach in college, that's good, get rid of them, we're bad.
[01:02:08.399 --> 01:02:09.340]  You know, whatever you do.
[01:02:09.500 --> 01:02:13.103]  And my whole issue is, is that I'm sitting here as a white guy,
[01:02:14.724 --> 01:02:16.485]  Being told I'm just inherently evil.
[01:02:16.525 --> 01:02:20.986]  But the only reason that's happening is the globalists are trying to play our countries off against each other.
[01:02:21.266 --> 01:02:25.867]  They're trying to play our religions off, race off, all that in the name of fighting racism.
[01:02:26.187 --> 01:02:27.628]  They're selling it and pushing it.
[01:02:28.008 --> 01:02:35.890]  And this is hardcore branding for all Latin Americans that all the whites are out to get you and they don't want to share the stuff they've got with you.
[01:02:37.550 --> 01:02:39.211]  So let's say we kill all the white people.
[01:02:41.069 --> 01:02:42.430]  Get rid of all those business owners.
[01:02:42.530 --> 01:02:45.193]  I mean, just... What if I wasn't here?
[01:02:46.254 --> 01:02:50.177]  And I got people of all, quote, races, they're all just human beings, working here.
[01:02:50.197 --> 01:02:51.959]  I mean, will that help them if I was gone?
[01:02:52.939 --> 01:02:55.402]  Would it help somebody if I didn't go to, say, a Hispanic-owned restaurant?
[01:02:55.542 --> 01:02:57.023]  Would that help him if the gringo's dead?
[01:02:57.043 --> 01:02:59.866]  I mean, this is unbelievable, ladies and gentlemen.
[01:03:01.707 --> 01:03:07.312]  This has killed all the gringos, and then 20 billion people can go live on a space station that 100,000 can live on.
[01:03:10.413 --> 01:03:19.679]  And then it makes getting a life extension technology, getting real technological equity, it makes it a communist Latin American thing.
[01:03:21.300 --> 01:03:28.604]  They sell communism and collectivism based on liberation theology racism as the way to get ahead.
[01:03:30.905 --> 01:03:33.907]  And so if we take billions of people into the U.S.
[01:03:34.328 --> 01:03:39.711]  and give them all free welfare, because the archetype is just a machine, just heals you.
[01:03:40.845 --> 01:03:45.447]  Just, hey, we'll take your business, like in Cuba, and then it'll be a paradise.
[01:03:45.467 --> 01:03:46.448]  Well, no, that doesn't happen.
[01:03:47.408 --> 01:04:05.198]  And this is all financed by ultra-rich that are exempt and are offshore, and Google funds all this open border stuff, while they're building floating cities and space stations, that they say they're actually building Elysium, and they're using our money to build it, and they're gonna all have us fight with each other.
[01:04:06.701 --> 01:04:12.223]  You don't fix the world with new science, new inventions, new technology coming together around a culture of liberty.
[01:04:12.603 --> 01:04:13.523]  No, no, no.
[01:04:13.583 --> 01:04:18.685]  You fix it by with gang tattoos and drinking and smoking pot and killing white people.
[01:04:19.665 --> 01:04:25.126]  And just, you know, there's religion in it with the nun, speaking to them, you're going to change the world.
[01:04:25.527 --> 01:04:29.568]  I mean, it is pure liberation theology, probably foundation written.
[01:04:30.968 --> 01:04:33.369]  This is unbelievable.
[01:04:36.384 --> 01:04:40.548]  Just how, I mean, I'm against Birth of a Nation, the famous Ku Klux Klan film.
[01:04:41.489 --> 01:04:46.833]  I protested the Ku Klux Klan, but they have nothing, I mean, Ku Klux Klan can't tie their shoelaces, ladies and gentlemen.
[01:04:47.734 --> 01:04:54.780]  This is an anti-white movie, but it's okay, because as long as it's, you can be anything you want, as long as it's anti-white.
[01:04:55.200 --> 01:04:57.362]  But you can't criticize anybody else for what they're doing.
[01:04:57.562 --> 01:05:02.146]  The only racism is whites, and the message is, you kill them, you save the world.
[01:05:02.426 --> 01:05:04.228]  This is a racist, degenerate movie.
[01:05:06.474 --> 01:05:09.755]  Every three seconds, someone becomes a victim of identity theft.
[01:05:10.055 --> 01:05:14.137]  We also hear news stories every day about the NSA spying on U.S.
[01:05:14.177 --> 01:05:14.657]  citizens.
[01:05:14.957 --> 01:05:19.138]  It is now more important than ever to protect yourself and your information on the web.
[01:05:19.379 --> 01:05:26.321]  PrivateInternetAccess.com is a virtual private network service that can encrypt your internet connection while hiding your IP address.
[01:05:26.641 --> 01:05:31.865]  Their service also provides firewall protection in order to prevent data mining and unwanted exposure.
[01:05:32.105 --> 01:05:34.446]  They keep no records of your web browsing history.
[01:05:34.687 --> 01:05:40.751]  PrivateInternetAccess.com is an American company that understands you need to protect your inalienable rights.
[01:05:41.071 --> 01:05:44.113]  Private Internet Access does not even log any of your traffic.
[01:05:44.413 --> 01:05:44.874]  Period.
[01:05:45.114 --> 01:05:47.235]  Privacy is their number one policy.
[01:05:47.575 --> 01:05:54.120]  You can use their service anywhere with an internet connection and with one account you can protect up to five devices at the same time.
[01:05:54.480 --> 01:06:00.123]  Go to privateinternetaccess.com right now in order to secure the privacy of you and your loved ones.
[01:06:00.363 --> 01:06:02.984]  Don't wait and allow you and your family to become victims.
[01:06:03.244 --> 01:06:05.745]  Visit privateinternetaccess.com today.
[01:06:17.871 --> 01:06:29.040]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American-made products.
