[00:00:10.478 --> 00:00:10.699]  I'm good.
[00:27:25.921 --> 00:27:37.067]  So, it just seemed mighty strange that somebody shooting skeet would be pointing basically straight ahead and in such an unusual position.
[00:27:37.747 --> 00:27:40.008]  So, I think they should have faked it.
[00:27:40.489 --> 00:27:42.830]  I'm guessing they didn't fake it.
[00:27:47.916 --> 00:27:57.161]  Now, speaking of Pierce Morgan, it turns out that the owner of this facility, Tactical Firearms, at one point supported ammunition control, from what I've been told.
[00:27:57.962 --> 00:28:03.545]  Do you think that the owner could be a PSYOP or just a well-meaning but naive individual?
[00:28:05.474 --> 00:28:22.866]  You know, you can flip a coin on that, but unhappily there are people who are active in the firearms world who don't really appreciate the Second Amendment the way those of us at Gun Owners of America do, or I think millions of other gun owners in the country.
[00:28:23.986 --> 00:28:27.849]  And particularly when a Brit is telling us how we ought to
[00:28:30.282 --> 00:28:33.243]  Learn how to conduct ourselves with firearms.
[00:28:34.124 --> 00:28:37.545]  With his accent, it gets a little much, you know?
[00:28:38.405 --> 00:28:42.487]  Yeah, speaking of his demeanor, and I don't want to focus on him too much because he's pretty irrelevant.
[00:28:42.527 --> 00:28:44.148]  His numbers are pretty bad.
[00:28:45.548 --> 00:28:50.950]  But we want to go to a clip real quick of Mr. Morgan speaking to various guests, I believe including yourself.
[00:28:51.371 --> 00:28:54.132]  Then I have a question to ask you after that clip.
[00:28:54.232 --> 00:28:59.534]  Anybody that wants to make me unarmed and helpless, people that want to literally create the proven
[00:29:00.663 --> 00:29:05.749]  Places where more innocents are killed called gun-free zones, we're gonna beat you.
[00:29:05.769 --> 00:29:08.812]  We're gonna vote you out of office or suck on my machine gun.
[00:29:09.073 --> 00:29:16.301]  That's why you're going to fail and the establishment knows, no matter how much propaganda, the Republic will rise again when you attempt to take our guns.
[00:29:16.341 --> 00:29:21.307]  I think we need to ban gun control laws that keep people from being able to protect themselves.
[00:29:21.647 --> 00:29:25.189]  Anybody that wants to disarm me can drop dead.
[00:29:25.930 --> 00:29:29.952]  The problem is not going to go away if we ban this or that gun.
[00:29:30.072 --> 00:29:30.833]  We've tried that.
[00:29:31.033 --> 00:29:31.893]  That doesn't work.
[00:29:32.234 --> 00:29:33.414]  Doesn't even work in England.
[00:29:33.434 --> 00:29:35.035]  You've had mass murders there.
[00:29:35.195 --> 00:29:36.977]  All over Europe there have been mass murders.
[00:29:37.257 --> 00:29:40.739]  The solution is for people to be able to defend themselves.
[00:29:41.059 --> 00:29:46.625]  At the point of the crime and not wait for 20 minutes for the police to come after everybody's dead.
[00:29:46.705 --> 00:29:48.687]  Mr. Pratt was an absolute liar.
[00:29:48.788 --> 00:29:51.911]  Pierce, don't try what your ancestors did before.
[00:29:52.151 --> 00:29:53.352]  Why don't you come to America?
[00:29:53.533 --> 00:29:54.614]  I'll take you out shooting.
[00:29:54.774 --> 00:29:57.237]  You can become an American and join the Republic.
[00:29:58.493 --> 00:29:58.933]  You finished?
[00:29:59.393 --> 00:30:06.416]  I honestly don't understand why you would rather have people be victims of a crime than be able to defend themselves.
[00:30:06.536 --> 00:30:07.556]  It's incomprehensible.
[00:30:07.756 --> 00:30:16.599]  Mr. Pratt, I haven't seen every single interview that Mr. Morgan has done on this issue, but I never hear people talk too much about the drug war.
[00:30:17.319 --> 00:30:18.880]  I mean, what's your take on the drug war?
[00:30:18.920 --> 00:30:24.964]  Because it seems a huge percentage of these murders that are taking place are taking place because of the drug war.
[00:30:25.024 --> 00:30:28.386]  And like a child, Pierce Morgan never seems to acknowledge that.
[00:30:29.489 --> 00:30:32.090]  The drug wars, I think, are a factor.
[00:30:32.990 --> 00:30:37.311]  We've seen some kind of substance abuse as a very common element.
[00:30:37.771 --> 00:30:46.073]  We've seen video games where killing becomes fun, where killing becomes instinctive and fun.
[00:30:46.753 --> 00:30:54.475]  And we've seen a connection also to satanic worship of one kind and another in many, many of these cases.
[00:30:56.295 --> 00:31:07.638]  We've got a lot of factors operating here that take effect, take their control, if you will, of a person's mind long before they get to the scene of the crime with a gun.
[00:31:08.079 --> 00:31:13.940]  Right, now the drug war though, the video games, those are all small, you know, in my opinion, small reasons why there's gun violence.
[00:31:13.960 --> 00:31:18.982]  But the drug war, that's a huge reason, in my estimation, why this is going on.
[00:31:19.662 --> 00:31:31.529]  And, you know, what do you think about these Democrats, you know, exalting President Obama for the assault weapons ban that he's pushing, yet they never seem to demonize him over the drug war, which kills thousands of people.
[00:31:32.888 --> 00:31:33.468]  The drug war?
[00:31:53.914 --> 00:31:55.135]  Don't happen in the real world.
[00:31:56.196 --> 00:32:16.796]  There's a single-minded focus on our firearms and the clear intention is, since there's no factual basis for their arguments, their clear intention is to disarm the American people so that the government can run roughshod over the Constitution and over the wishes of the people.
[00:32:17.236 --> 00:32:33.070]  And they also mention, he's mentioned, you know, more guns equals more violence, but he never talks about Switzerland, a country which almost every homeowner has a fully automatic gun or semi-automatic gun, and yet the murder rates are so low they don't even keep a record of them.
[00:32:34.573 --> 00:32:37.194]  Switzerland has one of the lowest murder rates.
[00:32:37.274 --> 00:32:51.216]  The numbers that I've seen in the past were 1 point something per 100,000, actually lower than what they have in England, which the latest data were 1.2 murders per 100,000.
[00:32:52.457 --> 00:33:03.359]  By the way, in Fairfax County, Virginia, where Gun Owners of America is located, and where citizens can quite readily get a concealed carry firearm permit,
[00:33:04.019 --> 00:33:06.460]  We have a county of over a million people.
[00:33:06.680 --> 00:33:08.101]  Very urban county.
[00:33:08.581 --> 00:33:12.683]  Come and drive in our traffic and we will convince you how urban we are.
[00:33:13.483 --> 00:33:18.805]  And yet the murder rate here is .4 per 100,000.
[00:33:20.566 --> 00:33:21.706]  .3 actually, I misspoke.
[00:33:22.047 --> 00:33:26.869]  Which is a quarter of the murder rate they have in merry old United Kingdom.
[00:33:27.709 --> 00:33:32.191]  Mr. Morgan's favorite place where I'm not quite sure why he ever left.
[00:33:33.752 --> 00:33:41.401]  Now moving on to other Second Amendment issues, what is your opinion on the recent death of a former Navy SEAL, Chris Kyle?
[00:33:44.070 --> 00:33:54.995]  That was a real tragedy because apparently he was helping to work with a man, a veteran, who had PTSD and something went bad.
[00:33:55.736 --> 00:33:57.597]  And we haven't really been told much.
[00:33:58.237 --> 00:34:07.262]  And I think we need to know more about what happened, whether PTSD was really a factor or whether it was what you had been talking about.
[00:34:07.302 --> 00:34:09.263]  Was he on some kind of medication?
[00:34:10.244 --> 00:34:11.985]  Is that something that
[00:34:12.765 --> 00:34:28.829]  They haven't mentioned it all, but maybe that was part of it because if he was known to have PTSD and he was being counseled by this veteran, then maybe one of the meds wasn't being used.
[00:34:29.070 --> 00:34:32.731]  And so when you come off some medications, that can be a problem.
[00:34:33.171 --> 00:34:36.592]  Maybe it was some other medication where taking it is a problem.
[00:34:38.584 --> 00:34:42.746]  These are questions that I think inquiring minds would like to have answers to.
[00:34:43.526 --> 00:34:47.888]  Now, do you think the government is targeting staunch Second Amendment supporters?
[00:34:48.088 --> 00:34:54.070]  I mean, over the past month, six weeks, two other individuals, staunch Second Amendment supporters, were killed.
[00:34:54.170 --> 00:34:55.871]  One was shot point-blank.
[00:34:56.331 --> 00:35:02.113]  The other one had a... Another Second Amendment supporter drove his car off.
[00:35:02.393 --> 00:35:03.934]  He got into a massive car accident.
[00:35:03.974 --> 00:35:07.135]  Do you think the government could be targeting Second Amendment supporters?
[00:35:08.663 --> 00:35:22.477]  Well, one would hope not, although with the Obama administration record of sending guns deliberately into the hands of the Mexican cartels, one can't out of hand say, oh that's crazy.
[00:35:23.638 --> 00:35:27.261]  All we can say is, we hope not, let's find out what is going on.
[00:35:28.042 --> 00:35:30.625]  Has your life been threatened in recent weeks, recent months?
[00:35:31.790 --> 00:35:33.851]  Oh my, we don't even keep track of it.
[00:35:35.412 --> 00:35:56.803]  The left has many angry people among its ranks and once the Piers Morgan publicity became kind of a national item for a few days, that elicited so many phone calls to GOA and people actually leaving messages.
[00:35:57.963 --> 00:36:00.866]  About their ill wishes toward me and toward my family.
[00:36:00.886 --> 00:36:12.974]  I hope that would not occur in reverse if some leftists became quite notorious from our point of view.
[00:36:14.315 --> 00:36:21.961]  It just seems to me that the lack of civility on the part of those preaching civility is pretty striking.
[00:36:23.490 --> 00:36:28.713]  Now, let me play devil's advocate here for those people who may not know who you are.
[00:36:28.733 --> 00:36:32.695]  I mean, obviously, for those just watching right now, you're obviously a friend of the show.
[00:36:33.255 --> 00:36:34.536]  But let me play devil's advocate.
[00:36:34.856 --> 00:36:37.297]  What's wrong with registering a gun?
[00:36:37.738 --> 00:36:48.964]  What about those NRA members or members of your organization that say, hey, listen, we believe in concealed carry, we believe in you having an assault weapon, and there should be no regulation as to how many bullets you can have.
[00:36:49.044 --> 00:36:51.105]  But why not just register your gun?
[00:36:52.389 --> 00:36:57.032]  Well, first of all, registration supposedly is a crime-fighting tool.
[00:36:57.872 --> 00:37:09.739]  When we look at those jurisdictions where firearms have been registered, whether it's Hawaii or Canada, the registry has never once been used to solve a crime.
[00:37:10.560 --> 00:37:14.422]  So the notion that we're helping the police just falls.
[00:37:14.783 --> 00:37:16.584]  It's simply not true.
[00:37:17.424 --> 00:37:32.908]  What does happen with gun registries time and again throughout the last century in Europe and even in the United States is governments use those lists at some point that they decide is convenient to confiscate guns.
[00:37:33.648 --> 00:37:35.349]  And that's just unacceptable.
[00:37:35.709 --> 00:37:40.632]  That is not something that we should ever tolerate here in the United States.
[00:37:41.113 --> 00:37:51.380]  It's bad enough that many people are on record having gone through the so-called instant background check, which isn't necessarily instant, and it's certainly not
[00:37:52.020 --> 00:37:56.204]  As far as we can tell, being operated in compliance with federal law.
[00:37:56.465 --> 00:38:05.494]  Namely, the names of those checked and their addresses are to be discarded totally after 24 hours, once the check is made.
[00:38:06.254 --> 00:38:11.099]  When we've repeatedly asked the government, well how long then do you keep them?
[00:38:11.119 --> 00:38:12.601]  Do they get destroyed right away?
[00:38:13.462 --> 00:38:15.524]  And they refuse to answer.
[00:38:16.403 --> 00:38:22.826]  Not very comforting, and precisely the reason why we're opposed to any instant background check.
[00:38:23.506 --> 00:38:29.488]  Not a crime-fighting tool, only gives government the opportunity to abuse gun owners.
[00:38:30.049 --> 00:38:38.112]  Now, we only have a few minutes left, but you just said we are opposed to background checks, but I believe the NRA is considering that.
[00:38:38.132 --> 00:38:40.733]  You know, they're contemplating that as a compromise.
[00:38:41.193 --> 00:38:44.915]  For those who may not know, what's the difference between gun owners of America and the NRA?
[00:38:46.138 --> 00:38:50.343]  Well, the NRA supported the instant background check in the past.
[00:38:50.423 --> 00:38:55.489]  It was their way of getting away from a waiting period.
[00:38:56.109 --> 00:39:05.099]  And they convinced the Congress that gun owners would be okay with an instant background check as long as we didn't have to have a three or a five day waiting period.
[00:39:05.740 --> 00:39:18.328]  Well, our argument at the time was, both are unconstitutional proposals, but frankly, the waiting period is less constitutionally damaging because it doesn't set up a registry of gun owners.
[00:39:18.749 --> 00:39:28.655]  It just makes people vulnerable for the time they have to wait, and as Dr. Lott has found, a waiting period increases the rape rate some 3%.
[00:39:29.436 --> 00:39:35.200]  While women are waiting three days to get a gun, I'm sure it's worse if they have to wait five.
[00:39:35.760 --> 00:39:39.103]  Which has been the waiting period in some jurisdictions in the past.
[00:39:39.704 --> 00:39:48.792]  So, waiting periods are not useful and very dangerous, frankly, to the very people it's supposed to be protecting.
[00:39:49.212 --> 00:39:54.376]  Now is the NRA an organization that the American public, in your estimation, should admire, should support, or no?
[00:39:56.311 --> 00:39:58.352]  Well, let's put it this way.
[00:39:58.392 --> 00:40:01.655]  We would be very happy if people would support Gun Owners of America.
[00:40:02.315 --> 00:40:05.217]  There we can assure them that we know what we're about.
[00:40:05.237 --> 00:40:10.601]  Since the 70s, we were set up as an adversary of the government to fight gun control.
[00:40:11.121 --> 00:40:25.871]  When the NRA was set up back in the 1870s, it was set up by union officers to have the NRA aid the government, to be a handmaiden to the government, and specifically training young men how to
[00:40:26.751 --> 00:40:29.732]  As safely and effectively use firearms.
[00:40:30.632 --> 00:40:38.914]  It was an experience born out of the Civil War when Union officers realized that too many Union recruits hardly knew which end of a gun was which.
[00:40:39.634 --> 00:40:48.236]  So the difference in founding, the purposes for the founding, one support, one adversarial, I think tells you the difference.
[00:40:48.916 --> 00:40:52.017]  And if you think that gun control really needs a robust
[00:40:52.717 --> 00:40:56.823]  In closing, do you think Dianne Feinstein's assault weapons ban bill will pass?
[00:41:07.145 --> 00:41:09.767]  According to even Harry Reid, it's not likely.
[00:41:10.268 --> 00:41:11.649]  We don't think she has the votes.
[00:41:12.049 --> 00:41:20.016]  What we think is going to be the play is to try to say, OK, we'll compromise and we'll just go for the background check.
[00:41:20.356 --> 00:41:23.999]  Well, no, that's not an acceptable compromise at all.
[00:41:24.379 --> 00:41:24.700]  In fact,
[00:41:25.120 --> 00:41:28.923]  There's really no acceptable compromise when you're talking about the Second Amendment.
[00:41:29.343 --> 00:41:33.006]  And so, we don't think Mrs. Feinstein's gonna get her gun banned.
[00:41:33.346 --> 00:41:40.211]  We're rather more concerned that she could get the background check, and we're hoping that Harry Reid is corrected even there.
[00:41:41.232 --> 00:41:42.253]  That's not too likely.
[00:41:43.013 --> 00:41:46.176]  Well, Mr. Pratt, is there any last thing you'd like to share with the public?
[00:41:47.318 --> 00:41:54.822]  Well, we certainly hope that people support the work that we're doing at Gun Owners and that they don't even have to spend a nickel.
[00:41:54.842 --> 00:42:02.787]  If they just go to GunOwners.org, they can get on our alert list and when they're notified, an email will be embedded.
[00:42:03.207 --> 00:42:10.692]  It'll go to the appropriate member of Congress with an appropriate message regarding whatever is the gun control issue of that day.
[00:42:12.062 --> 00:42:15.223]  Well, Mr. Pratt, thank you so much for joining us here on InfoWars Nightly News.
[00:42:15.263 --> 00:42:16.363]  We really appreciate it.
[00:42:16.403 --> 00:42:19.284]  You're a patriot, and we wish you continued success.
[00:42:19.944 --> 00:42:21.744]  Thank you so much for letting me be with you.
[00:42:21.804 --> 00:42:22.584]  It's always a pleasure.
[00:42:23.185 --> 00:42:25.305]  A true patriot, Larry Pratt.
[00:42:25.605 --> 00:42:28.926]  Well, that's all for tonight's edition of InfoWars Nightly News.
[00:42:29.246 --> 00:42:30.426]  We'll see you tomorrow evening.
[00:42:30.446 --> 00:42:32.147]  Until then, I'm David Ortiz.
[00:42:32.447 --> 00:42:33.107]  Have a great evening.
