[00:00:00.891 --> 00:00:03.756]  Coast to Coast, direct from Austin.
[00:40:38.708 --> 00:40:43.331]  banks leads to difficulties in oversight or a less efficient financial system.
[00:40:44.091 --> 00:40:44.451]  Come on.
[00:40:44.872 --> 00:40:47.994]  Monopolies aren't efficient except for the person who owns the monopoly.
[00:40:48.394 --> 00:40:49.595]  That's what Rockefeller wanted.
[00:40:49.635 --> 00:40:51.197]  That's what JP Morgan wanted.
[00:40:51.457 --> 00:40:53.038]  That's exactly what they're getting.
[00:40:53.819 --> 00:41:00.724]  And it's not working out very well for the rest of the country because the big banks and the 1% of the 1% are running everything here.
[00:41:01.184 --> 00:41:02.685]  This is another quote from the article.
[00:41:02.745 --> 00:41:11.272]  There's no reason why we need many banks except if those smaller banks have a much lower return on, especially if those smaller banks have a much lower return on capital.
[00:41:11.292 --> 00:41:13.374]  Well, you know why they have a lower return on capital?
[00:41:13.914 --> 00:41:17.857]  Because they're not charging people 200% interest rate on payday loans.
[00:41:17.917 --> 00:41:20.139]  They're not ripping people off like the big banks.
[00:41:20.599 --> 00:41:23.821]  There's talk now they're going to charge people for depositing money.
[00:41:24.482 --> 00:41:31.167]  And we've seen various schemes like that from Bank of America, from JPMorgan or Chase, Morgan Chase.
[00:41:32.469 --> 00:41:40.334]  That's what the banks do when they get control, and that's a major part of the Trans-Pacific Partnership Agreement that is being worked on.
[00:41:40.394 --> 00:41:47.458]  And of course Obama wants to have that done by the end of the year, just like he wants to have this increase in minimum wage done.
[00:41:47.798 --> 00:41:55.823]  So as he gives with one hand a little bit to some people that think that he's on their side and in their court,
[00:41:56.894 --> 00:42:02.157]  He is gutting the system with the other hand, secretly and under the table.
[00:42:03.438 --> 00:42:09.202]  Now we've got a story here that completely changed the direction that we're going.
[00:42:09.262 --> 00:42:12.644]  Going from banks to looking at what's happening with the police state.
[00:42:12.684 --> 00:42:15.786]  This is something that I saw really, really disturb me.
[00:42:16.286 --> 00:42:20.329]  This is a 14-year-old who was tasered in the face.
[00:42:21.554 --> 00:42:23.516]  Absolutely amazing pictures.
[00:42:23.576 --> 00:42:26.197]  If you can see this, it's absolutely amazing.
[00:42:26.257 --> 00:42:28.559]  Both eyes are blackened and swollen.
[00:42:28.779 --> 00:42:30.981]  He's got contusions all over his face.
[00:42:31.141 --> 00:42:31.901]  It's horrible.
[00:42:32.462 --> 00:42:38.846]  He was shoplifting $31.93 worth of merchandise from a Walmart.
[00:42:39.987 --> 00:42:46.532]  Now he was handcuffed and he tried to run away and they tasered him in the face while handcuffed.
[00:42:47.848 --> 00:42:51.432]  And his mother was told that she could not see him for quite some time.
[00:42:51.452 --> 00:42:58.438]  It says the extensive lacerations, the bruising and black eyes were allegedly the result of him having been tasered and fallen to the ground on the pavement.
[00:42:58.738 --> 00:43:01.942]  Except if you look at his face, both sides of his face are beaten up.
[00:43:01.982 --> 00:43:06.186]  His mother believes that he was beaten while handcuffed.
[00:43:06.746 --> 00:43:11.290]  But to taser a child in the face like that, can't they run him down?
[00:43:12.031 --> 00:43:13.752]  I mean, are they that out of shape?
[00:43:13.812 --> 00:43:16.894]  If they're that out of shape, why are they in the police department?
[00:43:17.435 --> 00:43:19.416]  But listen to the excuse that they gave here.
[00:43:19.816 --> 00:43:20.076]  They said,
[00:43:41.971 --> 00:43:42.176]  We're good.
[00:43:42.315 --> 00:43:48.919]  Who was tasered because he was standing in the way of a cop who wanted to get to a fight between two other people, two girls who were fighting.
[00:43:49.600 --> 00:43:53.002]  And just tasered this kid in the back, according to the witnesses who were there.
[00:43:53.763 --> 00:44:00.127]  And of course he went down like a rock, hit his head on the concrete, and is in a coma, and was in critical condition.
[00:44:00.167 --> 00:44:02.428]  I'm not sure what the latest on that case is.
[00:44:02.468 --> 00:44:08.793]  That was the end of last week, the case of that, and had students who walked out in protest there at the school.
[00:44:09.233 --> 00:44:10.534]  This is what's happening everywhere.
[00:44:10.594 --> 00:44:11.815]  So the question to you is,
[00:44:12.375 --> 00:44:13.535]  I'm going to take some of your calls here.
[00:44:13.575 --> 00:44:19.517]  The question is, what are we going to do to rein in this out-of-control police state?
[00:44:20.498 --> 00:44:21.518]  How do we get that back?
[00:44:22.579 --> 00:44:26.980]  Are some of you going to run for office and institute some reforms?
[00:44:27.020 --> 00:44:32.842]  Because one of the things that never happens is there's never any accountability on these police brutality cases.
[00:44:33.462 --> 00:44:34.843]  We always see that these people
[00:44:36.158 --> 00:44:43.484]  are put on paid leave because of the unions and because of the government's attitude anymore.
[00:44:43.864 --> 00:44:45.925]  Nothing ever happens to the officers themselves.
[00:44:45.945 --> 00:44:46.666]  They're not fired.
[00:44:46.686 --> 00:44:48.768]  They're not personally held responsible for this.
[00:44:49.248 --> 00:44:58.015]  At the very least, can't we cut the budget of the police department instead of putting that burden on the taxpayers when they injure somebody like this child excessively?
[00:44:59.147 --> 00:45:18.554]  Instead of letting the police department just go on and buy another gigantic piece of military hardware from Homeland Security, can't we have them take the fine to compensate this victim out of their budget at the very least, if we can't fine the officers, if we can't hold them responsible and move them out of the department?
[00:45:18.854 --> 00:45:25.216]  So the problem is, when you tolerate that, you're sending a message to other officers that it's okay to do this.
[00:45:25.976 --> 00:45:27.497]  And at some point, that has to stop.
[00:45:28.257 --> 00:45:35.766]  And if your people and your local city council and mayor won't do that, maybe you need to run for office and do something about it yourself.
[00:45:37.127 --> 00:45:37.988]  Let's take a call.
[00:45:38.008 --> 00:45:40.011]  We've got Eddie from Arizona.
[00:45:40.311 --> 00:45:41.853]  Eddie, what's on your mind today?
[00:45:43.291 --> 00:45:49.234]  Yes, I just wanted to give a solution out there for your research staff to do or InfoWarriors in general.
[00:45:50.275 --> 00:45:56.238]  I know the book Superclass said there were 6,000 people who ran the minions for the 120 families.
[00:45:56.638 --> 00:46:03.042]  I would like all their names known and faces published with the blurb about what they do and who they are.
[00:46:03.122 --> 00:46:06.043]  We can kind of turn this around on its head like a fight club.
[00:46:06.464 --> 00:46:07.464]  They all go out to eat.
[00:46:07.804 --> 00:46:09.085]  They all have masseuses.
[00:46:09.605 --> 00:46:11.126]  They all have private security.
[00:46:11.326 --> 00:46:12.487]  And I think if everyone knew
[00:46:15.743 --> 00:46:34.888]  Their involvement in the basic destruction of our planet, and if we could actually get their names and faces out there, kind of like the 52 cards in Iraq, the most wanted, not to have a bloody revolution, not to go killing police and people kill each other, that's crazy, but we need to let these little tiny group of people know
[00:46:35.529 --> 00:46:41.720]  We know who you are, we know what you look like, and kind of turn this thing on its head.
[00:46:41.880 --> 00:46:44.746]  I agree, that's why it's very important to have something like WikiLeaks.
[00:46:45.246 --> 00:46:48.372]  That's why it's very important to have leaks like we see from Edward Snowden.
[00:46:49.244 --> 00:46:54.126]  They're portraying him as if he was a criminal and as if he was harming our national security.
[00:46:54.206 --> 00:46:57.707]  What harms our national security is when our government acts as criminals.
[00:46:58.148 --> 00:47:06.051]  And so when you see these kind of leaks from WikiLeaks, you see these leaks from Ed Snowden, that's when we see what's really going on behind the scenes.
[00:47:06.111 --> 00:47:11.073]  We have people who will leak the proceedings of the Bilderberg Group and we know now that that was
[00:47:11.973 --> 00:47:14.856]  That was something that was set up at its initial creation.
[00:47:14.896 --> 00:47:18.579]  They were talking about creating the EU and the European Union.
[00:47:18.639 --> 00:47:22.822]  And now we see these things being consolidated through the Trans-Pacific Partnership.
[00:47:24.003 --> 00:47:25.604]  We have a lot of information.
[00:47:25.825 --> 00:47:34.692]  The problem is, is that people are caught up in the superficialities of life, just like they're caught up in the minimum wage and they don't see what's really happening underneath it.
[00:47:34.752 --> 00:47:38.335]  Let's talk to, thanks Eddie in Arizona, let's talk to Kyle in Canada.
[00:47:38.355 --> 00:47:39.356]  Kyle, what's on your mind?
[00:47:41.237 --> 00:47:41.557]  Doing good.
[00:47:41.677 --> 00:47:41.957]  What's up?
[00:47:42.758 --> 00:47:45.379]  Just first want to say, God bless you and Alex.
[00:47:45.419 --> 00:47:46.539]  You guys do a great job.
[00:47:47.279 --> 00:47:50.000]  It's absolutely incredible what you guys do every day.
[00:47:50.020 --> 00:47:59.264]  I just wanted to mention the economic collapse that's going to happen in the States and undoubtedly affect Canada.
[00:48:00.685 --> 00:48:05.146]  It's going to usher in the mark of the beast system, basically.
[00:48:05.166 --> 00:48:09.128]  They already pretty much have the mark of the beast system in place.
[00:48:10.215 --> 00:48:31.008]  I don't know if they have it in the States like they do in Canada, but if you pay with a PayPass in Canada, a credit card or a debit card, it operates on the same RFID frequency that they're going to use in the chip that's going to go in your hand or your head.
[00:48:31.048 --> 00:48:32.409]  It's unbelievable, basically.
[00:48:33.695 --> 00:48:35.737]  It's just unbelievable what they've set up.
[00:48:35.757 --> 00:48:44.863]  Well, did you hear the article that I was talking about earlier where the CIA helped to fund this project in India that's assigning a number to every person in India?
[00:48:45.709 --> 00:48:46.590]  I haven't heard about that.
[00:48:46.610 --> 00:48:47.411]  It's just unbelievable.
[00:48:47.451 --> 00:48:49.212]  Yeah, and it's being funded by the CIA.
[00:48:49.232 --> 00:48:56.039]  So you've got to ask yourself, why is the CIA interested in inventorying the people of India?
[00:48:56.579 --> 00:49:01.564]  Well, of course it's because they're going to do it to the people of America, and we see this happening in multiple fronts.
[00:49:01.584 --> 00:49:05.908]  That's the other thing that you see happening, is they don't attack in just one area.
[00:49:06.488 --> 00:49:11.273]  They will attack with multiple fronts on something like identifying people,
[00:49:11.913 --> 00:49:16.617]  With RFID, numbering them, that is something that's going to come at us from multiple ways.
[00:49:16.637 --> 00:49:19.820]  They never just have one strategy, they always have multiple strategies.
[00:49:20.861 --> 00:49:22.102]  Thank you very much, Kyle and Kenneth.
[00:49:22.142 --> 00:49:23.923]  Let's go to Ryan in Texas.
[00:49:23.983 --> 00:49:24.784]  Ryan, what's on your mind?
[00:49:26.305 --> 00:49:28.347]  Lots on my mind actually, sir.
[00:49:28.868 --> 00:49:35.353]  One of the main things I wanted to touch up on was, you mentioned how Obama wants to shift the minimum wage equation.
[00:49:35.854 --> 00:49:36.014]  Yes.
[00:49:37.048 --> 00:49:41.138]  Whenever I was in elementary school... I'm sorry, I'm an Accountant student at A&M Kingsville.
[00:49:41.519 --> 00:49:43.344]  But whenever I was in elementary school...
[00:49:44.233 --> 00:49:46.974]  Our teachers taught us how to do proportional fractions.
[00:49:47.334 --> 00:49:57.857]  For example, if gas is worth $3 per gallon now, you put the denominator as, what is minimum wage right now?
[00:49:57.877 --> 00:49:59.337]  $7.25, I believe?
[00:49:59.357 --> 00:50:09.780]  $3 over $7.25 equals to x over whatever the new proposed minimum wage is, cross multiply, divide, and you will see the paradigmatic equation shift
[00:50:10.618 --> 00:50:16.181]  Based upon the minimum wage increase and most people aren't able to process that type of
[00:50:17.489 --> 00:50:20.772]  Well, yeah, you see that whenever they put out a sales tax, they always do that.
[00:50:20.952 --> 00:50:26.116]  I remember, you know, you can have a sales tax of 6% and they're going to change that from 6 to 7%.
[00:50:27.598 --> 00:50:34.804]  What they tell everybody, the government tells everybody, and the media is their willing partner in this, they say, well, we're going to have a one penny increase in the sales tax.
[00:50:34.844 --> 00:50:35.624]  It's like, no, you're not.
[00:50:35.985 --> 00:50:39.347]  You're taking a 6% tax rate and you're changing it to a 7% tax rate.
[00:50:39.628 --> 00:50:40.568]  That's one sixth.
[00:50:41.385 --> 00:50:44.446]  Okay, that's a 17% increase.
[00:50:44.607 --> 00:50:46.227]  It's not a one penny increase.
[00:50:46.607 --> 00:50:49.449]  They lie to people and they prey on people's ignorance.
[00:50:49.849 --> 00:50:55.071]  Just like I was talking about earlier, where they, with extra payday loans, they charge people over 200%.
[00:50:55.111 --> 00:50:59.673]  And then when you call them on it, they say, oh, that's not usury.
[00:51:00.114 --> 00:51:01.054]  That's not a loan.
[00:51:01.194 --> 00:51:02.595]  That's a line of credit.
[00:51:02.935 --> 00:51:04.276]  We're going to be right back with your calls.
[00:51:04.296 --> 00:51:08.918]  We're going to be talking about the minimum wage and we're going to be talking about Obama as a burgeoning dictator.
[00:51:08.938 --> 00:51:09.378]  Stay tuned.
[00:51:09.778 --> 00:51:16.382]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine.
[00:51:16.663 --> 00:51:20.165]  A practice now banned in nations around the world.
[00:51:20.465 --> 00:51:22.326]  Guess what else is in the halogen family?
[00:51:22.527 --> 00:51:23.207]  Fluoride!
[00:51:23.407 --> 00:51:24.988]  Ladies and gentlemen, Alex Jones here.
[00:51:25.328 --> 00:51:31.653]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[00:51:31.913 --> 00:51:34.735]  It's the good halogen on the periodic table.
[00:51:34.855 --> 00:51:36.716]  And the results are on record.
[00:51:36.816 --> 00:51:37.817]  Reports documented.
[00:51:39.858 --> 00:51:40.378]  We're good.
[00:52:11.127 --> 00:52:17.591]  Big business has discovered the preparedness market, and that makes it difficult to know where to go and who to trust.
[00:52:17.931 --> 00:52:22.393]  MyPatriotSupply.com is owned and operated by Patriots just like you.
[00:52:22.693 --> 00:52:31.898]  Has the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more.
[00:52:32.199 --> 00:52:38.122]  MyPatriotSupply.com has old-fashioned values and the absolute best customer service in the industry.
[00:52:38.362 --> 00:52:39.663]  Look for the deal of the day.
[00:52:39.943 --> 00:52:43.166]  Unique, affordable survival supplies that fit anyone's budget.
[00:52:43.366 --> 00:52:46.629]  Get same-day shipping on all orders and free shipping on orders over $49.
[00:52:46.689 --> 00:52:47.049]  Call 866-229-0927.
[00:52:47.069 --> 00:52:47.149]  866-229-0927.
[00:52:47.289 --> 00:52:51.312]  Or visit MyPatriotSupply.com for emergency preparedness, self-reliance, and food independence.
[00:52:51.332 --> 00:52:53.934]  Shop with a name you know and a name you can trust.
[00:53:03.942 --> 00:53:06.624]  Before it's time to survive, it's time to prepare.
[00:53:06.964 --> 00:53:13.388]  MyPatriotsSupply.com When you need it the most, will your generator, power equipment, or vehicle be ready?
[00:53:13.528 --> 00:53:20.792]  Gas and diesel fuels go bad quickly when stored, and more than half of generator failures during disasters occur as a result of expired fuel.
[00:53:20.953 --> 00:53:24.915]  PRI Fuel Stabilizers keep your fuel fresh for when you need it most.
[00:53:25.055 --> 00:53:30.959]  Nuclear power stations, emergency service providers, and ships at sea rely on PRI Fuel Stabilizers.
[00:53:32.139 --> 00:53:38.801]  Call 888-776-9373 or visit priproducts.com to find the dealer nearest you.
[00:53:40.341 --> 00:53:44.322]  Yes, family and friends are gathering to give gifts and wish health and security.
[00:53:44.542 --> 00:53:48.943]  But why not enhance cell phone and wireless device security all year with Block-It Pocket?
[00:53:48.963 --> 00:53:53.344]  A family-owned American business, we now have two spectacular holiday specials.
[00:53:53.664 --> 00:53:57.605]  Find them now at our new website, blockitpocket.com or call 888-315-9373.
[00:54:01.168 --> 00:54:01.469]  Hurry!
[00:54:01.609 --> 00:54:03.313]  Holiday Special ends Christmas Day.
[00:54:03.534 --> 00:54:06.460]  Give the gift of security from BlockItPocket.com.
[00:54:06.620 --> 00:54:08.624]  Wishing you health, freedom and liberty.
[00:54:27.375 --> 00:54:33.637]  Welcome back to the Alex Jones Show.
[00:54:33.677 --> 00:54:35.197]  I'm David Knight filling in for Alex.
[00:54:35.357 --> 00:54:39.139]  I'm going to be joined later in the show with Alex and with Anthony Gucciardi.
[00:54:39.159 --> 00:54:42.259]  We're going to be talking about Obama as dictator.
[00:54:42.299 --> 00:54:48.441]  That's increasingly how he's being seen in Washington and it's much more than just partisan politics.
[00:54:48.521 --> 00:54:50.222]  There's some real substance to this.
[00:54:51.274 --> 00:55:01.519]  There's a real departure from the rule of law, and there's a tremendous concentration of power, and we see an exponential rise in the number of executive orders.
[00:55:01.539 --> 00:55:11.324]  So we're going to be talking about that in the third hour with Alex and Anthony Gucciardi, and we're going to be joined in the next hour with Leanne McAdoo and Gigi Ornetta, also on the staff of the Nightly News.
[00:55:11.344 --> 00:55:12.864]  That's where you'll normally find me.
[00:55:13.405 --> 00:55:14.885]  We have Prison Planet TV.
[00:55:14.925 --> 00:55:18.267]  This is a good time of the year to sign up for Prison Planet TV and support that.
[00:55:18.827 --> 00:55:21.588]  Every night through the week we have a news broadcast there.
[00:55:21.608 --> 00:55:23.589]  It's something that you can share with friends and family.
[00:55:23.629 --> 00:55:28.310]  Up to 10 people can listen to that at the same time and it helps to support our operation.
[00:55:28.370 --> 00:55:29.250]  That's what funds it.
[00:55:29.270 --> 00:55:39.813]  It's a great way to get the word out and you'll find on Prison Planet TV as a subscriber you'll have access in HD quality to all of Alex's documentaries that he produces are there.
[00:55:39.853 --> 00:55:42.134]  So it's a great way to wake people up.
[00:55:42.174 --> 00:55:45.275]  It's something that you can pass around as a gift this time of year.
[00:55:46.744 --> 00:55:51.005]  Now, also, I want to let you know that we have Survival Shield is now back in stock.
[00:55:51.025 --> 00:55:52.245]  That's the nascent iodine.
[00:55:52.885 --> 00:56:03.907]  You may not realize that it used to be, 40 years ago, that people got at least 725 micrograms of iodine on average a day just through baked goods.
[00:56:04.488 --> 00:56:07.548]  Because they used to use iodine in the processing of baked goods.
[00:56:07.868 --> 00:56:08.568]  They took that out.
[00:56:08.588 --> 00:56:09.248]  And you know what they did?
[00:56:09.308 --> 00:56:11.229]  They substituted it with bromides.
[00:56:11.969 --> 00:56:14.731]  Which are harmful to your health.
[00:56:15.212 --> 00:56:17.574]  So, there's a deficiency for most people.
[00:56:17.594 --> 00:56:22.778]  Unless you eat a lot of seaweed, a lot of seafood, you don't get very much iodine.
[00:56:22.798 --> 00:56:24.319]  It's essential for brain health.
[00:56:24.680 --> 00:56:27.902]  A lot of people in the office who take this can actually feel the effect.
[00:56:28.123 --> 00:56:29.384]  Feel it in their pineal gland.
[00:56:30.004 --> 00:56:35.647]  I don't get any feel out of coffee though, so I'm not typical of most people.
[00:56:35.667 --> 00:56:39.509]  I can have multiple, multiple canisters of coffee and I don't feel it.
[00:56:40.030 --> 00:56:43.131]  But I know the importance of iodine.
[00:56:43.772 --> 00:56:51.096]  And just like any other supplement, I know that I'm not getting, something that I need to supplement my diet with, I'm not getting enough of it in my regular diet.
[00:56:51.716 --> 00:56:59.221]  The American diet has changed quite a bit in the last several decades, and if you're aware of what's going on with it, you're aware of your need to supplement.
[00:56:59.561 --> 00:57:00.522]  You can pick that up right now.
[00:57:00.562 --> 00:57:02.403]  It helps also to support our operation.
[00:57:02.463 --> 00:57:03.204]  It's an important thing.
[00:57:03.264 --> 00:57:05.265]  It's InfoWarsLife.com.
[00:57:05.285 --> 00:57:10.709]  You can find our health products that are being developed there, as well as Pro-Pure Filters.
[00:57:10.929 --> 00:57:15.712]  Now it still has a 20% discount on it at Water20.
[00:57:15.772 --> 00:57:17.213]  I think you can still get that offer.
[00:57:17.994 --> 00:57:20.215]  That's on the website there at InfoWarsStore.com.
[00:57:22.156 --> 00:57:39.783]  Now we were talking just before the break about the effect of minimum wage and of course it's a very important thing because according to statistics 70% more college grads are earning minimum wage than a decade ago and the US economy even though it's recovered 5.7 million jobs out of the 8.7 million jobs that were lost, 60% of all those jobs
[00:57:44.215 --> 00:57:46.776]  Have been at the low-income wage.
[00:57:46.856 --> 00:57:58.460]  So, if people lose a high-paying job in a factory, and they now get another job at a low-paying fast food industry, as far as the government's concerned, that's not a problem, because we're just looking at the jobs, right?
[00:57:59.045 --> 00:58:06.388]  But it is a big problem because we see our country being transformed from a manufacturing society to a service economy.
[00:58:06.808 --> 00:58:10.729]  And we were told for a long time that was going to be great because we weren't going to have the pollution issues.
[00:58:10.749 --> 00:58:13.670]  We're going to push those off and onto China and the third world.
[00:58:13.730 --> 00:58:20.453]  And of course we see that they have tremendous, tremendous pollution there because there's no laws protecting the people who live there.
[00:58:20.673 --> 00:58:23.974]  They've got them working in unbelievable slave conditions.
[00:58:24.702 --> 00:58:26.062]  But that's exactly what they wanted.
[00:58:26.102 --> 00:58:35.805]  They took our high-paying manufacturing jobs that gave us kind of a self-sufficiency in our economy, exported them, and they're going to be doing that in spades with the Trans-Pacific Partnership.
[00:58:35.845 --> 00:58:37.185]  But don't pay attention to that.
[00:58:37.485 --> 00:58:40.586]  Let's focus on the minimum wage, because Obama's going to help you there.
[00:58:40.986 --> 00:58:44.047]  We're going to be right back when we're talking about that in a little bit more detail with Caller.
[00:58:44.087 --> 00:58:44.587]  Stay tuned.
[00:58:46.207 --> 00:58:50.829]  Thank you for listening to GCN.
[00:58:59.612 --> 00:59:02.354]  Alex Jones here with a message to fellow freedom lovers.
[00:59:02.634 --> 00:59:07.458]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:59:07.638 --> 00:59:14.823]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:59:14.943 --> 00:59:20.348]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:59:20.588 --> 00:59:24.211]  These are items that I did research on, that I personally use.
[00:59:24.612 --> 00:59:29.136]  We've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:59:29.336 --> 00:59:34.561]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:59:34.781 --> 00:59:37.862]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:59:38.022 --> 00:59:40.283]  When Disaster Strikes by Matthew Stein.
[00:59:40.544 --> 00:59:45.106]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[00:59:45.286 --> 00:59:47.747]  Hand-cranked shortwave AM FM radios.
[00:59:48.187 --> 00:59:55.210]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[00:59:55.390 --> 00:59:56.411]  We're getting prepared.
[00:59:56.651 --> 00:59:57.071]  Are you?
[00:59:57.331 --> 00:59:58.111]  Infowarshop.com
[01:00:02.631 --> 01:00:04.592]  Waging war on corruption.
[01:00:05.033 --> 01:00:07.935]  Alex Jones on the GCN Radio Network.
[01:00:14.359 --> 01:00:15.000]  Big Brother.
[01:00:15.660 --> 01:00:16.701]  Mainstream media.
[01:00:17.441 --> 01:00:18.562]  Government cover-ups.
[01:00:19.183 --> 01:00:20.003]  You want answers?
[01:00:20.784 --> 01:00:21.664]  Well, so does he.
[01:00:22.325 --> 01:00:25.927]  He's Alex Jones on the GCN Radio Network.
[01:00:26.528 --> 01:00:30.590]  And now, live from Austin, Texas, Alex Jones.
[01:00:34.361 --> 01:00:35.802]  Welcome back to the Alex Jones Show.
[01:00:35.942 --> 01:00:37.342]  I'm David Knight filling in for Alex.
[01:00:37.743 --> 01:00:41.024]  I'm rejoined at the bottom of the hour with Leanne McAdoo and Gigi Ornetto.
[01:00:41.044 --> 01:00:43.205]  We're going to be talking about the police state.
[01:00:44.165 --> 01:00:51.329]  And we just had this article that I mentioned about a 14-year-old boy being tasered in the face while handcuffed by police.
[01:00:51.949 --> 01:00:52.429]  His crime?
[01:00:52.449 --> 01:00:53.890]  $31.93 shoplifted from Walmart.
[01:00:56.638 --> 01:00:59.179]  I mean, we're getting into the territory of Le Miserable.
[01:00:59.199 --> 01:01:09.085]  You know, we're taking people... We had a guy arrested by the school because he hooked up his electric car without asking anybody and got five cents worth of electricity.
[01:01:09.485 --> 01:01:10.326]  So they arrested him.
[01:01:11.066 --> 01:01:13.968]  The police state is out of control in America.
[01:01:15.066 --> 01:01:26.014]  And we can't just look at these superficial aspects of it, the brutality that we see of it, or children getting tasered in the face instead of being talked to or chased down or whatever.
[01:01:26.415 --> 01:01:28.416]  We've got to look at what's underneath this.
[01:01:28.476 --> 01:01:34.121]  And part of what's underneath this, of course, is the money that is being made out of the prison industrial complex.
[01:01:36.004 --> 01:01:43.931]  We all know that there was a massive prison program that was built up in the wake of Reagan's war on drugs.
[01:01:44.011 --> 01:01:53.779]  As he shifted from going after the suppliers to the end users, as his Attorney General Ed Meese put in the mandatory minimums, they started locking so many people up.
[01:01:53.819 --> 01:01:57.442]  And with the mandatory minimums, judges had no discretion as to who they could let out.
[01:01:57.822 --> 01:01:59.763]  So they were letting out violent criminals.
[01:02:00.464 --> 01:02:17.564]  So they could keep people who were peaceful marijuana users, who were growing marijuana in their closet, not doing anything to anybody outside of their own little world where they're operating, locking these people up for 10 years, 15 years, 20 years with mandatory minimums based on the quantity of marijuana that they discovered in their houses.
[01:02:17.885 --> 01:02:20.308]  So they went on this massive prison building program.
[01:02:20.808 --> 01:02:27.430]  And of course, the prison bed guarantees, we see in many cases, has been reported on by, if you will, mainstream media even talks about this.
[01:02:27.490 --> 01:02:31.932]  Huffington Post, 70% occupancy guarantees in California.
[01:02:32.192 --> 01:02:40.414]  Many other contracts with private prison companies have language that mandates that they get at least a 90% prison beds be filled.
[01:02:40.774 --> 01:02:46.176]  And so when those things are not filled, of course, they get to take that money out on the states.
[01:02:46.316 --> 01:02:47.456]  They have to make those guarantees.
[01:02:47.476 --> 01:02:48.637]  So there's a massive
[01:02:49.537 --> 01:02:51.978]  A massive incentive to put people in prison.
[01:02:52.458 --> 01:03:15.668]  So just like we were talking about before, if Jeremy Scahill goes out and does a documentary on the dirty war, and he talks about the death and the suffering of our foreign policy, but he ignores the root cause of it, the profits behind it, he ignores that the CIA is getting record high profits from the drug trade in Afghanistan, hit a new record this year, 2013, a bumper crop of opium products for heroin.
[01:03:16.508 --> 01:03:28.893]  So if they ignore that sort of thing, if they ignore what's really driving that, if we ignore the fact that we have these private prisons that are demanding that people be locked up for nonsense, we're going to continue to see 14-year-olds tasered in the face.
[01:03:28.913 --> 01:03:34.996]  We're going to continue to see people thrown in jail for quote-unquote stealing five cents worth of electricity.
[01:03:35.196 --> 01:03:36.957]  It's absolutely amazing.
[01:03:37.317 --> 01:03:39.558]  But of course people are not looking at what's behind things.
[01:03:39.578 --> 01:03:42.419]  That's what we've been talking about with the minimum wage.
[01:03:42.439 --> 01:03:43.980]  It's nothing but a head fake.
[01:03:44.540 --> 01:03:46.302]  And we've been taking some of your calls on that.
[01:03:46.762 --> 01:03:48.303]  Real quickly, let's go to Frank in Michigan.
[01:03:48.343 --> 01:03:49.564]  He's been holding for a while.
[01:03:49.624 --> 01:03:49.885]  Frank?
[01:03:51.206 --> 01:03:52.707]  Greetings and salutations, David.
[01:03:52.747 --> 01:03:53.888]  It's an honor to speak to you today.
[01:03:54.088 --> 01:03:54.408]  Thank you.
[01:03:54.469 --> 01:03:54.989]  Thank you for calling.
[01:03:55.029 --> 01:03:55.610]  What's on your mind?
[01:03:56.971 --> 01:03:58.392]  You were talking about the police state.
[01:04:00.071 --> 01:04:02.253]  Real quick here, I was in federal prison.
[01:04:02.293 --> 01:04:03.354]  I'm not a horrible person.
[01:04:03.394 --> 01:04:06.037]  I was actually a member of the Michigan Militia when Oklahoma happened.
[01:04:06.057 --> 01:04:13.164]  They raided my house and found a .22 rifle locked up in my gun cabinet and I had to do federal prison time.
[01:04:13.224 --> 01:04:16.367]  I lost all my gun rights and it was really all technicality stuff.
[01:04:16.387 --> 01:04:18.670]  But anyway, in federal prison they have a
[01:04:20.031 --> 01:04:20.291]  Yes.
[01:04:20.331 --> 01:04:20.491]  Oh, yes.
[01:04:41.418 --> 01:04:46.820]  And us as listeners, you know, as citizens of the United States of America, we have this information.
[01:04:47.140 --> 01:04:50.742]  And you know and I know, we go out there and we try to tell people stuff and they look at us like poops.
[01:04:51.162 --> 01:04:56.004]  So a lot of the listeners and a lot of the people who are involved in the resistance here, it's alive and well here in Michigan.
[01:04:56.084 --> 01:04:56.864]  A lot of liberty lovers.
[01:04:56.884 --> 01:04:57.764]  Well thanks for letting us know.
[01:04:57.804 --> 01:04:59.485]  We've got to stay away from telling other people.
[01:04:59.525 --> 01:05:00.585]  We've got to tell people.
[01:05:00.845 --> 01:05:02.726]  We can't be scared.
[01:05:02.786 --> 01:05:03.566]  We've got a hard break.
