[00:00:10.859 --> 00:00:11.120]  I'm good.
[00:26:36.598 --> 00:26:38.138]  It's about the ability to tell a story.
[00:26:38.638 --> 00:26:43.540]  If you've got a good story, as one person pointed out, a good story is kind of like the tip of the arrow.
[00:26:44.201 --> 00:26:45.281]  The data is the shaft.
[00:26:45.681 --> 00:26:48.122]  You know, but the arrow is the thing that pierces somebody.
[00:26:48.582 --> 00:26:50.923]  It really makes them stop and think about it.
[00:26:50.943 --> 00:26:54.365]  It gets them to identify with it on a visceral level, and that's what film can do.
[00:26:54.425 --> 00:26:57.666]  I've talked to so many people who've woken up because they've seen documentaries.
[00:26:57.706 --> 00:26:59.347]  Well, this has opened up to all kinds of things.
[00:26:59.407 --> 00:27:02.588]  It can be a documentary, it can be a fictional account, it can be anything.
[00:27:02.608 --> 00:27:03.028]  There you go!
[00:27:03.168 --> 00:27:05.930]  That's why I'm doing this, and I'm glad you brought that up.
[00:27:06.270 --> 00:27:13.193]  Syndicated Radio, 17 years, used to reach, you know, 500,000 people a day, and like 2,000, and a million, and 3 million a day.
[00:27:14.254 --> 00:27:16.501]  But it's still kind of this passive thing where they listen.
[00:27:18.768 --> 00:27:20.849]  But most people say they didn't wake up because of the radio.
[00:27:20.889 --> 00:27:22.549]  They came to the radio because of film.
[00:27:22.969 --> 00:27:28.891]  It's my films that 9 out of 10 people say similarly connected with them and woke them up.
[00:27:29.251 --> 00:27:30.431]  It's the video reports.
[00:27:30.491 --> 00:27:31.351]  It's the mini-films.
[00:27:31.431 --> 00:27:32.632]  And that's what I want to do.
[00:27:32.732 --> 00:27:41.694]  Out of the winners, I want to produce maybe two for us, you know, where you spend a few hundred thousand dollars making them, then a hundred thousand dollars or so promoting them, sending people to film festivals.
[00:27:41.954 --> 00:27:45.755]  Maybe one will go film festival route, one will go the route of just right into theaters.
[00:27:46.455 --> 00:27:53.479]  Uh, and then some other teams on a smaller budget, uh, who'll, you know, come and work with us and make short films every month.
[00:27:53.859 --> 00:28:03.585]  I mean, I'm somebody who isn't gonna buy a private jet like Rush Limbaugh, which is fine with his money, and fly around in a private jet, uh, and I'm not somebody that's just gonna buy 15 Rolexes.
[00:28:04.025 --> 00:28:05.686]  Okay, I don't make anything near Rush Limbaugh.
[00:28:05.706 --> 00:28:07.167]  It makes like $50 million a year or something.
[00:28:07.467 --> 00:28:08.708]  Or going back $80 million a year.
[00:28:09.108 --> 00:28:15.412]  I mean, I make a fraction of that, but I'm trying to take most of that money and try to make more money so I can... I mean, you're here.
[00:28:15.432 --> 00:28:16.773]  You see the building and what's going on.
[00:28:16.793 --> 00:28:19.215]  I mean, this is the best initiative I can think of.
[00:28:19.855 --> 00:28:22.456]  And it's incredibly worthy of your time and energy.
[00:28:22.496 --> 00:28:26.658]  So, even if you're not a filmmaker and you're watching this, go to the filmmaker message boards.
[00:28:27.078 --> 00:28:28.399]  You've got the real people power.
[00:28:28.459 --> 00:28:30.720]  Go to the IMDB chats.
[00:28:30.780 --> 00:28:36.563]  Go to that and tell people, hey, there's this liberty contest and it's about whatever your idea of liberty is.
[00:28:36.803 --> 00:28:37.824]  In fact, that could be the films.
[00:28:37.884 --> 00:28:38.984]  What is your idea of freedom?
[00:28:39.364 --> 00:28:40.505]  What is your idea of tyranny?
[00:28:40.985 --> 00:28:44.668]  So we're not just looking for somebody who's a great cinematographer, videographer.
[00:28:44.688 --> 00:28:45.948]  I mean, that's great, too, if you can show that.
[00:28:45.968 --> 00:28:49.131]  I've seen people say, I sure wish I'd gone to film school and could enter this.
[00:28:49.511 --> 00:28:50.451]  I never went to film school.
[00:28:50.752 --> 00:28:51.532]  Right.
[00:28:51.672 --> 00:28:54.754]  One of the most viewed filmmakers uncelebrated in the world.
[00:28:54.954 --> 00:28:55.995]  That's not a power trip.
[00:28:56.355 --> 00:29:00.298]  I mean, I just make these, you know, bare knuckles things stating my view and showing it.
[00:29:00.959 --> 00:29:02.840]  And one of the most viewed in the world.
[00:29:03.320 --> 00:29:06.061]  But I don't have the establishment to sing my praises, and I don't give a damn.
[00:29:06.322 --> 00:29:06.882]  I'm sorry, go ahead.
[00:29:06.902 --> 00:29:07.262]  Right, right.
[00:29:07.542 --> 00:29:08.182]  Well, exactly.
[00:29:08.202 --> 00:29:13.445]  The thing is, it doesn't have to be a work of art, but it's got to be compelling content.
[00:29:13.805 --> 00:29:15.626]  And that's what you produce, is compelling content.
[00:29:15.666 --> 00:29:19.148]  And that's what somebody can do just with the power of being able to tell a story.
[00:29:19.188 --> 00:29:20.228]  And it can be something very short.
[00:29:20.248 --> 00:29:22.970]  You've got this anywhere from three minutes to two hours.
[00:29:23.430 --> 00:29:24.791]  So it can be something like a trailer.
[00:29:24.811 --> 00:29:25.631]  It can be a quick
[00:29:26.231 --> 00:29:27.992]  It's the essence, it's the spirit.
[00:29:28.172 --> 00:29:28.632]  Exactly.
[00:29:29.493 --> 00:29:34.215]  Going through some of these other things, any genre, you had product placement was one of the things that you had in there.
[00:29:34.235 --> 00:29:36.496]  Tell us a little bit about what you had.
[00:29:36.516 --> 00:29:44.540]  Well yeah, I mean to get our $115,000 back, because my goal as a free market person, not a crony free market monopolist,
[00:29:46.081 --> 00:29:56.768]  monopolist, but as someone who wants to turn the power of the people loose, we need to try to get our $115,000 back in the $10,000 or so we're spending to promote it, and I think it's more than that, and some of the things we're doing.
[00:29:57.449 --> 00:30:00.391]  So I guess we have to get about $130,000 back or so on this.
[00:30:00.851 --> 00:30:10.038]  And so we need traffic to InfoWars.com, we need traffic to PrisonPlanet.com, and so we need somehow in the pieces to promote
[00:30:10.678 --> 00:30:13.180]  The websites, because that can get us some ad revenue.
[00:30:13.220 --> 00:30:14.201]  The radio show.
[00:30:14.221 --> 00:30:16.903]  You know, is Alex Jones on in the background?
[00:30:16.943 --> 00:30:18.605]  You see the website, like a TV piece.
[00:30:18.625 --> 00:30:29.694]  Does somebody have a conversation about, yeah, I checked out, you know, Infowars.com or AlexJones.com, or maybe it's something David Knight does, or Jakari Jackson, or Melissa Melton, or Rob Dew, or Paul Watson.
[00:30:30.094 --> 00:30:33.737]  Something in the narrative, so that something comes back to us.
[00:30:33.957 --> 00:30:37.380]  Because I've always learned, if I don't try to get something back on something,
[00:30:38.300 --> 00:30:40.081]  People say, why don't you just give your films away for free?
[00:30:40.502 --> 00:30:41.642]  Well, we do.
[00:30:41.662 --> 00:30:48.846]  I mean, we put everything up on YouTube and other places, but we have to get some money to build our infrastructure to have contests and things like this.
[00:30:48.946 --> 00:30:49.147]  Right.
[00:30:49.187 --> 00:30:54.890]  Yeah, there's one film that was at South by Southwest a couple of years ago, and you can watch it on Netflix now.
[00:30:54.910 --> 00:30:57.471]  It's a Spanish language film, and you were in that.
[00:30:57.531 --> 00:31:02.274]  You didn't even know that you were in that, but it's basically what they'd use as one of your documentaries in the background.
[00:31:02.834 --> 00:31:05.296]  And it's a film about a pandemic.
[00:31:06.196 --> 00:31:09.579]  And there's a couple, the main couple, they don't really understand what's going on.
[00:31:09.619 --> 00:31:11.060]  It's kind of like Shaun of the Dead or something.
[00:31:11.320 --> 00:31:12.521]  They don't really understand what's going on.
[00:31:12.561 --> 00:31:16.063]  And they've got a neighbor who's a prepper, and he knows everything that's going on.
[00:31:16.383 --> 00:31:19.686]  And so he keeps showing this guy this video or playing the video in the background.
[00:31:19.926 --> 00:31:20.766]  You can hear your voice.
[00:31:20.806 --> 00:31:21.507]  They don't show you.
[00:31:21.567 --> 00:31:24.569]  So it's not really the kind of product placement that we're talking about.
[00:31:24.889 --> 00:31:29.292]  But in a sense, it is if he had shown you, you know, and made it clear that was where
[00:31:29.392 --> 00:31:29.492]  Sure.
[00:31:29.532 --> 00:31:29.652]  Sure.
[00:31:51.954 --> 00:31:52.634]  It can be subtle.
[00:31:52.654 --> 00:31:55.155]  I mean, if something's really powerful and it's subtle, they might win.
[00:31:55.355 --> 00:31:55.555]  Right.
[00:31:55.595 --> 00:31:59.237]  I mean, I'm not looking for infomercial, InfoWars.com, Alex Jones.
[00:31:59.437 --> 00:31:59.657]  Right.
[00:32:01.017 --> 00:32:05.439]  I mean, obviously, it needs a bug, at least at the end, that this is part of the InfoWars.com film festival.
[00:32:05.459 --> 00:32:10.261]  And there's a slate at the beginning, and those are in the rules requirements there in InfoWars.com slash contest.
[00:32:10.281 --> 00:32:11.581]  Yeah, so there's the product placement right there.
[00:32:11.621 --> 00:32:12.041]  Right, right.
[00:32:12.262 --> 00:32:13.342]  And again, this is Liberty Placement.
[00:32:13.482 --> 00:32:13.682]  Right.
[00:32:13.802 --> 00:32:14.383]  So it's coming up.
[00:32:14.523 --> 00:32:15.864]  Deadline is April 30th.
[00:32:16.064 --> 00:32:18.186]  People have got about two and a half months now.
[00:32:18.446 --> 00:32:23.190]  I'm just super excited about this, and I'm super excited about the winners, but playing clubs on the show.
[00:32:23.650 --> 00:32:25.852]  Oh, your point about the film festival.
[00:32:25.872 --> 00:32:26.572]  Explain that to people.
[00:32:26.592 --> 00:32:27.353]  That's the most important.
[00:32:27.433 --> 00:32:28.434]  Well, you know, that's one of the things.
[00:32:28.454 --> 00:32:30.736]  People are looking for audiences, right?
[00:32:31.196 --> 00:32:34.359]  And the Cannes Film Festival, they've got a couple hundred thousand people go to that.
[00:32:34.679 --> 00:32:35.660]  But that's one of the biggest ones.
[00:32:35.700 --> 00:32:39.543]  Most of these film festivals, you're only going to have about 10,000, 15,000 people there.
[00:32:39.603 --> 00:32:40.844]  Not all of them are going to see your film.
[00:32:41.284 --> 00:32:45.828]  With this, you've got 417,000 people just on your one YouTube channel.
[00:32:45.848 --> 00:32:46.969]  And that's just the subscribers.
[00:32:47.029 --> 00:32:47.249]  Right.
[00:32:47.329 --> 00:32:50.692]  So, I mean, one of the things that's really key for filmmakers is they want an audience.
[00:32:50.812 --> 00:32:52.013]  They want people to see their work.
[00:32:52.073 --> 00:32:54.375]  And this is a great chance for people to see what they can do.
[00:32:54.935 --> 00:32:57.277]  It's kind of like an online virtual film festival.
[00:32:58.454 --> 00:33:10.461]  And I hadn't thought of that, but I mean, that's exactly what it is, a giant online virtual film festival where the public, a radio show, a giant YouTube channel, they see your work, we debate it, we talk about it, you got a chance to win $115,000.
[00:33:10.501 --> 00:33:12.882]  Filmmakers, they want to make films.
[00:33:13.043 --> 00:33:14.683]  If they want to make films, you want to make films.
[00:33:14.704 --> 00:33:16.164]  You want to make a lot of films every year.
[00:33:16.485 --> 00:33:25.430]  So this is a chance, like I said, to get their work out in front of people, make some money, have a good chance of making some big prize money, and have a chance to do a lot of film work.
[00:33:25.570 --> 00:33:27.431]  I mean, that's, you know, what could be better than that?
[00:33:28.811 --> 00:33:36.175]  Close out here, because I want you to be able to make your points and your impassioned plea to folks with the logic, not just my points, because there's quite a few of them there.
[00:33:36.195 --> 00:33:38.216]  Go ahead and recap things, and thanks for having me on the show.
[00:33:38.456 --> 00:33:52.143]  Well, I think, you know, we talked about the power of Hollywood to change things, the fact that you've got movies like The Dark Knight can be used to condition people to be irrationally afraid of something like going to a football game without being patted and scanned down by the TSA.
[00:33:52.163 --> 00:33:56.685]  You know, you present that image, and that sticks in people's hearts, sticks in their minds,
[00:33:57.265 --> 00:33:59.687]  We can do that sort of thing with positive images.
[00:33:59.727 --> 00:34:10.433]  Think of something like Schindler's List, or think of The Hiding Place, Corey Ten Boom, someone who helped hide people from the Nazis and eventually was captured herself and sent to a concentration camp, but lived to tell about it.
[00:34:10.893 --> 00:34:17.697]  So there's a tremendous amount of opportunity here to change hearts and minds, and that's what we want to cut loose.
[00:34:18.738 --> 00:34:22.000]  The crowd sourcing capability as well as professional filmmakers.
[00:34:22.020 --> 00:34:27.224]  That's why we made this such a large pot here to entice people in and they've got a large audience to take a look at.
[00:34:27.284 --> 00:34:34.488]  So we hope those two things will bring in some professional filmmakers and people who want to make films who love to make films who have to make films.
[00:34:34.888 --> 00:34:37.610]  And we hope the thing that you're passionate about is film and liberty.
[00:34:38.010 --> 00:34:38.491]  If you are,
[00:34:39.111 --> 00:34:40.974]  Go to Operation Paul Revere.
[00:34:41.455 --> 00:34:45.962]  Take a look at InfoWars.com slash contest and you'll find all the information there.
[00:34:46.002 --> 00:34:46.723]  It's pretty open.
[00:34:46.803 --> 00:34:50.329]  There's not a lot of requirements there, but there are a few.
[00:34:50.489 --> 00:34:51.871]  So take a look at what we've got there.
[00:34:52.853 --> 00:34:54.115]  Anything else Alex you want to tell us?
[00:34:54.855 --> 00:34:55.816]  No, it's just that, David.
[00:34:55.856 --> 00:34:57.118]  I mean, the history's happening now.
[00:34:57.558 --> 00:34:59.340]  Let's not just sit here like spectators.
[00:34:59.360 --> 00:35:00.802]  The system wants us to be spectators.
[00:35:01.923 --> 00:35:03.385]  You may have been a guy that made commercials.
[00:35:03.425 --> 00:35:05.727]  You may be a woman who's made short films.
[00:35:05.767 --> 00:35:08.550]  You may be a film student who's never made a film.
[00:35:09.151 --> 00:35:10.713]  You may be a local newscaster.
[00:35:10.993 --> 00:35:12.475]  Just think of a narrative in your mind.
[00:35:12.495 --> 00:35:17.062]  There's hundreds of films I want to make, but I'm too busy building a platform to be able to put films out to be able to do it.
[00:35:17.603 --> 00:35:18.825]  I mean, it's just, it's unlimited.
[00:35:18.865 --> 00:35:24.754]  In fact, one of my most frustrating points in my life, I've analyzed when I get angry and I'm not happy because I'm normally a very happy person.
[00:35:25.916 --> 00:35:26.076]  Is it?
[00:35:41.545 --> 00:35:43.607]  Because of the tyrants, I've got to focus on this.
[00:35:43.627 --> 00:35:46.669]  So I'm saying, let's kick these people's asses together.
[00:35:46.969 --> 00:35:48.030]  I mean, you've got passion.
[00:35:48.050 --> 00:35:49.331]  You've got skills out there.
[00:35:49.871 --> 00:35:51.933]  And you need to use them against these people.
[00:35:51.973 --> 00:35:53.254]  They're using it against us.
[00:35:53.674 --> 00:35:54.295]  Against you.
[00:35:54.315 --> 00:35:56.396]  Awaken, sleeping giant.
[00:35:56.676 --> 00:35:57.857]  You are the Paul Revere.
[00:35:57.917 --> 00:35:59.318]  You are the resistance.
[00:35:59.518 --> 00:36:00.799]  And David, that's it.
[00:36:00.819 --> 00:36:04.202]  So I guess that's it for this edition of InfoWars Nightly News.
[00:36:04.222 --> 00:36:04.862]  You want to take us out?
[00:36:05.083 --> 00:36:06.003]  Well, that's it for tonight.
[00:36:06.604 --> 00:36:07.444]  Join us tomorrow night.
[00:36:07.745 --> 00:36:10.307]  We'll be here at 7 o'clock Central, 8 p.m.
[00:36:10.447 --> 00:36:10.727]  Eastern.
