[00:00:06.465 --> 00:00:10.668]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:51:25.730 --> 00:51:27.831]  Or visit strategicpatentlaw.com.
[00:51:28.151 --> 00:51:29.852]  That's strategicpatentlaw.com.
[00:51:32.338 --> 00:51:33.459]  Are you ready to fight back?
[00:51:33.819 --> 00:51:39.262]  Fight back against the army of spies, scammers, and government wonks that are hell-bent on stealing your information?
[00:51:39.862 --> 00:51:41.343]  Let me ask you one question.
[00:51:41.563 --> 00:51:44.005]  What are you doing right now to protect your privacy?
[00:51:44.605 --> 00:51:50.629]  Learn how to take your identity off the grid and even disappear forever with this weird trick at PrivacyRadio.com.
[00:51:51.169 --> 00:51:56.712]  I'll show you how to protect yourself and your family from big government and big business in just 10 easy steps.
[00:51:57.232 --> 00:51:59.614]  Go to PrivacyRadio.com to learn more.
[00:52:01.087 --> 00:52:05.671]  There's a false sense of security that the greatest economic crash since the Great Depression is over.
[00:52:05.751 --> 00:52:11.597]  But unemployment is still at a 20-year high, and until Americans are working again, the economy has not recovered.
[00:52:11.717 --> 00:52:13.479]  What is the smartest investment you can make?
[00:52:13.639 --> 00:52:14.139]  It's food.
[00:52:14.280 --> 00:52:21.106]  Having a supply of eFoodsDirect 25-year shelf life food is your best investment for the troubled times today and the future.
[00:52:21.226 --> 00:52:26.231]  For 32 years, the folks at eFoodsDirect have helped thousands take the trouble out of troubled times.
[00:52:26.431 --> 00:52:31.895]  So to celebrate our 32-year anniversary, get the best insurance possible with a special one-time offer.
[00:52:32.035 --> 00:52:35.798]  A two-month food supply for only $320 and free shipping.
[00:52:35.938 --> 00:52:42.383]  That's 352 servings of our newest and most popular award-winning recipes at less than a dollar per serving.
[00:52:42.543 --> 00:52:46.806]  The 25-year shelf life allows you to lock your food cost against inflation.
[00:52:46.906 --> 00:52:52.110]  Call 800-409-5633 or go to efoodsdirect.com slash Alex.
[00:52:52.270 --> 00:52:55.232]  The two-month supply is only available for a limited time.
[00:52:55.352 --> 00:52:56.833]  Call 800-409-5633 or go to efoodsdirect.com slash Alex.
[00:53:02.182 --> 00:53:03.763]  Time and time again.
[00:53:03.783 --> 00:53:06.604]  You need to come here and help us.
[00:53:06.684 --> 00:53:07.804]  We need assistance.
[00:53:08.144 --> 00:53:08.704]  Please!
[00:53:08.964 --> 00:53:12.286]  Those we should be able to depend on let us down.
[00:53:12.546 --> 00:53:18.648]  Federal and state and local officials saying help is on the way, while the folks here in Bell Harbor say show me.
[00:53:18.948 --> 00:53:21.270]  Don't depend on the government to save you.
[00:53:21.470 --> 00:53:27.856]  Take action now so that you're prepared for the next disaster with MyPatriotsupply.com.
[00:53:28.116 --> 00:53:40.407]  Get the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more at MyPatriotsupply.com.
[00:53:40.447 --> 00:53:40.848]  Call 866-229-0927.
[00:53:44.471 --> 00:53:48.498]  We are hurting down here and we need help immediately.
[00:53:48.638 --> 00:53:53.025]  Before it's time to survive, it's time to prepare.
[00:53:53.426 --> 00:53:57.814]  MyPatriotSupply.com MyPatriotSupply.com
[00:54:09.346 --> 00:54:10.546]  We're gonna ride!
[00:54:10.566 --> 00:54:12.247]  We're gonna ride!
[00:54:12.927 --> 00:54:15.108]  And the sun may burn into a cinder.
[00:54:17.009 --> 00:54:19.269]  And the sun may burn into a cinder.
[00:54:19.289 --> 00:54:23.711]  Before we ever pass this way again.
[00:54:36.530 --> 00:54:37.250]  We're gonna ride.
[00:54:37.370 --> 00:54:40.352]  Ride like the one-eyed Jack of Diamonds.
[00:54:40.372 --> 00:54:45.955]  The old Johnny Cash is riding.
[00:55:05.322 --> 00:55:06.263]  We're going to be like they are.
[00:55:08.465 --> 00:55:09.186]  Make no mistake.
[00:55:12.629 --> 00:55:21.237]  Ladies and gentlemen, let me get to the big breaking news and we're going to have a guest coming on who's stood up and done the right thing and got a lot of attention.
[00:55:22.077 --> 00:55:23.178]  But look at these headlines.
[00:55:23.258 --> 00:55:24.580]  Exclusive, they tell you!
[00:55:25.879 --> 00:55:26.881]  It's really not exclusive.
[00:55:27.321 --> 00:55:33.131]  Now it's safe for the controlled press that they've been authorized to report on this to put out what's actually been going on for at least 20 years.
[00:55:33.812 --> 00:55:36.015]  Everything you do on the phone, cell phone...
[00:55:37.250 --> 00:55:39.791]  Uh, faxes, then emails, is all tracked.
[00:55:40.391 --> 00:55:45.112]  And it's then handed out to local police at the threat fusion centers.
[00:55:45.953 --> 00:55:46.333]  U.S.
[00:55:46.353 --> 00:55:50.034]  directs agents to cover up program used to investigate Americans.
[00:55:50.914 --> 00:55:51.894]  A secretive U.S.
[00:55:51.934 --> 00:55:53.415]  Drug Enforcement Administration.
[00:55:53.435 --> 00:55:56.716]  Yeah, it's so secret they've got a substation a half mile from my house.
[00:55:57.748 --> 00:55:58.748]  They all think they're movie stars.
[00:55:58.788 --> 00:56:04.551]  I drive by, they got all these new Corvettes and stuff they use to set people up and all these women, these good-looking women they've got as operatives.
[00:56:04.591 --> 00:56:09.013]  You drive by them and they've always got their sunglasses standing around the parking lot talking to each other.
[00:56:09.033 --> 00:56:10.153]  They're all movie stars.
[00:56:10.433 --> 00:56:11.654]  You're all walking dead.
[00:56:11.674 --> 00:56:14.335]  You've already been injected with cancer viruses by your masters.
[00:56:15.436 --> 00:56:16.696]  A bunch of government drug dealers.
[00:56:17.176 --> 00:56:18.917]  Anyways, excuse me, let's continue here.
[00:56:19.497 --> 00:56:25.260]  They use this, the NSA I told you is to control the drug trade and take down anybody that doesn't pay their cut.
[00:56:26.809 --> 00:56:32.771]  But it doesn't matter, you're agents with the government, and you drive Corvettes, so it's okay.
[00:56:34.032 --> 00:56:35.052]  A secretive U.S.
[00:56:35.112 --> 00:56:44.696]  Drug Enforcement Administration unit is funneling information from intelligence intercepts, wiretaps informants.
[00:56:45.277 --> 00:56:51.719]  Hey, I read some article where in 5,000 plus crimes were allowed to be committed just in one area by the FBI, by their informants.
[00:56:52.039 --> 00:56:53.540]  Oh yeah, their informants can kill whoever they want.
[00:56:55.057 --> 00:57:04.795]  Informants and a massive database of telephone records to authorities, not servants, they're authorities, across the nation to help them launch criminal investigations of Americans!
[00:57:06.345 --> 00:57:10.748]  And it goes on to admit that it's non-terror related.
[00:57:11.469 --> 00:57:29.702]  Although these cases were rarely involved in national security issues, documents reviewed by Reuters show that law enforcement agents have been directed to conceal how such investigations truly began, not only from defense lawyers, which is totally illegal, but also sometimes from prosecutors and judges.
[00:57:29.722 --> 00:57:31.883]  Yeah, because they haven't been let in on everything yet.
[00:57:32.604 --> 00:57:33.485]  As I told you folks,
[00:57:34.165 --> 00:57:37.266]  I told you most police aren't let in on this, even at the Threat Fusion Centers.
[00:57:37.626 --> 00:57:38.446]  Let me explain.
[00:57:38.806 --> 00:57:45.568]  It goes on to say that once they've already got the data without warrants, they go and create, or recreate, a fake investigation.
[00:57:46.029 --> 00:57:48.889]  What did I tell you about the millions of wiretaps where they do a rubber stamp?
[00:57:49.169 --> 00:57:50.710]  That's only done phase two.
[00:57:51.210 --> 00:57:54.751]  After they've already got the data, they then go recreate the fake investigation.
[00:57:55.291 --> 00:57:57.132]  Now they're just getting rid of that entirely.
[00:57:58.472 --> 00:58:01.233]  And of course, this is all designed to also plant stuff on your computer.
[00:58:02.981 --> 00:58:10.646]  They've planted on over 20,000 Defense Department employees, last time I checked, child porn, and they come in and tell them they planted it, and they better do what they're told now.
[00:58:11.847 --> 00:58:16.550]  Instead of all those people just standing up saying you planted it, they're all going to do what they're told and it's the end of the country.
[00:58:17.511 --> 00:58:19.993]  The updated documents show, how many times have you heard me say this?
[00:58:20.293 --> 00:58:20.613]  Hundreds?
[00:58:22.927 --> 00:58:29.553]  Undated documents show the federal agents are trained to recreate the investigation trail to effectively cover up where the information originated.
[00:58:29.573 --> 00:58:33.657]  A practice that some experts say violates the defendant's constitutional right to a fair trial.
[00:58:34.097 --> 00:58:34.758]  It's not that!
[00:58:34.818 --> 00:58:40.082]  They got the info illegally to begin with and created a fraudulent new investigation!
[00:58:40.102 --> 00:58:48.310]  This is GCN, the Genesis Communications Radio Network.
[00:58:51.980 --> 00:59:01.826]  Now is the perfect time to spring clean your body with Supernatural Silver, a non-toxic disinfectant for the body that can be used internally or externally.
[00:59:02.086 --> 00:59:07.589]  It helps the immune system by killing the bacteria, viruses and mold that cause disease.
[00:59:07.869 --> 00:59:15.614]  This helps to reduce the workload of your already overworked immune system and allows the immune system to refocus its energy and recharge.
[00:59:15.914 --> 00:59:25.978]  Supernatural Silver can help combat over 300 different conditions, and it has the ability to kill over 143 types of bacteria, viruses, mold, and yeast.
[00:59:26.258 --> 00:59:38.563]  Supernatural Silver's patented technology includes advanced scientific research, with over 180 scientific studies conducted at independent universities, hospitals, research institutions, and nursing homes.
[00:59:38.723 --> 00:59:42.024]  To see how Supernatural Silver can change your life,
[00:59:42.304 --> 00:59:44.765]  Go to SupernaturalSilver.com.
[00:59:45.025 --> 00:59:50.327]  Use the promo code Silver2013 for 20% off and like us on Facebook.
[00:59:54.688 --> 00:59:56.609]  Waging war on corruption.
[00:59:57.069 --> 00:59:59.830]  Alex Jones on the GCN Radio Network.
[01:00:06.431 --> 01:00:10.594]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:11.255 --> 01:00:12.055]  You want answers?
[01:00:12.836 --> 01:00:13.736]  Well, so does he.
[01:00:14.377 --> 01:00:18.000]  He's Alex Jones on the GCN Radio Network.
[01:00:18.580 --> 01:00:22.643]  And now, live from Austin, Texas, Alex Jones.
[01:00:38.527 --> 01:00:41.569]  Folks, here's some of the headlines up on InfoWars.com.
[01:00:41.769 --> 01:00:48.314]  Al-Nusra mercenaries in Syria slaughter Kurdish women and children in mass.
[01:00:50.235 --> 01:00:54.758]  That's mainstream news in Europe, but you'll never hear about it here, and that's our government funding that.
[01:00:56.860 --> 01:00:58.881]  And of course, those are groups that aren't even with Assad.
[01:01:00.062 --> 01:01:03.544]  The Al-Qaeda forces are allowed to kill whoever they want, whenever they want.
[01:01:04.245 --> 01:01:05.906]  Back to the days of Lawrence of Arabia.
[01:01:07.526 --> 01:01:10.328]  Fourth Amendment dead in Los Angeles.
[01:01:10.429 --> 01:01:16.214]  Very powerful article by Kurt Nemo that shows this cop just comes over and says, I want to search your car because I feel like it.
[01:01:16.974 --> 01:01:18.556]  And I mean, talk about a power trip.
[01:01:20.958 --> 01:01:22.759]  And then I see this video of this homeless guy.
[01:01:22.779 --> 01:01:23.620]  I'm gonna get to that later.
[01:01:26.803 --> 01:01:30.346]  Where the female cop gets in his face and he calls her the B word reportedly.
[01:01:32.389 --> 01:01:35.571]  And you can see, she just pulls the gun out, sticks it to his chest, and shoots him.
[01:01:36.071 --> 01:01:46.736]  I mean, it's just getting... I mean, like, I saw another one over the weekend, a couple of them, where the guy had a warrant out, and they said his truck didn't stop, so they shot him and his girlfriend.
[01:01:47.748 --> 01:01:57.537]  And it's just now, you know, it's like, it's Rambo tough, because y'all play video games that were designed by the Pentagon, the shoot-em-up games, to where you would kill and, you know, not hesitate up close.
[01:01:58.417 --> 01:02:02.341]  And now more and more it's like really manly, like, ooh, you haven't killed anybody yet on the department?
[01:02:03.882 --> 01:02:07.145]  You better get out there and get your job done, you know, get out there and kill somebody immediately.
[01:02:07.165 --> 01:02:12.630]  And of course those tapes have been released about, you know, the police saying, let's go out and hunt some people, let's kill some people tonight.
[01:02:14.454 --> 01:02:20.276]  And it's like, you know, it's not like you're going out in the forest with another guy that's got a gun and saying, you start here, I start there, let's kill each other.
[01:02:20.296 --> 01:02:23.958]  I mean, if you're into that kind of stuff, why don't you go find somebody like you?
[01:02:24.298 --> 01:02:25.458]  You guys can go kill each other.
[01:02:25.538 --> 01:02:28.499]  Or why don't you go take jujitsu and then start competing?
[01:02:28.560 --> 01:02:34.362]  I mean, just, you know, I mean, if you want to do all that, go do it, but don't do it just on, on the average people.
[01:02:34.902 --> 01:02:36.543]  That is not, that is not tough.
[01:02:36.583 --> 01:02:37.283]  That is pathetic.
[01:02:46.232 --> 01:02:49.033]  And I know a lot of you like to kill people just because it's a game.
[01:02:49.053 --> 01:02:50.794]  You don't necessarily even enjoy killing them.
[01:02:52.034 --> 01:02:55.075]  You like the feeling you get after it of being sad that you killed somebody.
[01:02:57.016 --> 01:02:58.656]  You like to cross that line, don't you?
[01:03:00.657 --> 01:03:14.282]  But see, you've been given the power, authoritarians worldwide, to hurt the innocent and kill people because your masters are killing softly, gently, in a torturous way.
[01:03:15.555 --> 01:03:17.696]  In a slow, grueling, false hope way.
[01:03:18.657 --> 01:03:22.018]  Through the anthropogenic cancer weapons.
[01:03:22.839 --> 01:03:27.782]  The binary chemical systems that have been introduced into the food chain.
[01:03:30.543 --> 01:03:33.265]  And they sit back and they write statistical analysis books.
[01:03:33.885 --> 01:03:36.106]  The White House Science Czar, John B. Holdren and others.
[01:03:37.307 --> 01:03:38.648]  Tracking their progress.
[01:03:39.508 --> 01:03:44.791]  And they have taken very beautiful people across the world, wherever they get control,
[01:03:45.998 --> 01:03:49.880]  And they have made us very, very ugly and stunted and dumb and diseased.
[01:03:50.901 --> 01:03:53.122]  And the truly beautiful are truly rare now.
[01:03:55.244 --> 01:04:01.748]  Beauty in spirit, beauty in looks, beauty in works is the enemy.
[01:04:03.649 --> 01:04:04.590]  It is the feast.
[01:04:06.671 --> 01:04:07.572]  It is the target.
[01:04:09.373 --> 01:04:11.154]  It is the main dish of the night.
[01:04:15.063 --> 01:04:16.344]  They dine on our youth.
[01:04:17.985 --> 01:04:19.546]  They dine on our virtue.
[01:04:19.827 --> 01:04:29.414]  They desecrate and vandalize all that is sacred, all that is holy, all that is wholesome, all that is good.
[01:04:30.334 --> 01:04:31.395]  They trot us underfoot.
[01:04:32.536 --> 01:04:33.757]  They are the priest of power.
[01:04:34.918 --> 01:04:36.559]  Always pressing on the nerve of power.
[01:04:37.319 --> 01:04:39.361]  A society more wicked, more destructive.
[01:04:40.061 --> 01:04:41.302]  That's their progress.
[01:04:41.863 --> 01:04:43.264]  Trampling and being trampled.
[01:04:46.627 --> 01:04:49.874]  I ask you, do you like the fruits of the New World Order?
[01:04:51.778 --> 01:04:54.904]  Because if you do, it's going to get a lot worse.
[01:05:01.727 --> 01:05:06.292]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[01:05:06.452 --> 01:05:09.415]  Why do we have the highest cancer rates on the planet?
[01:05:09.575 --> 01:05:14.801]  The highest rates of diabetes, autism, and every other major disease.
[01:05:15.121 --> 01:05:16.743]  It all comes down to one thing.
[01:05:17.063 --> 01:05:18.384]  We are what we eat.
[01:05:18.705 --> 01:05:23.029]  Our food is devoid of nutrition and processed with poisons and additives.
[01:05:23.369 --> 01:05:27.353]  Our water is filled with toxic poisons and big pharma runoff.
[01:05:27.593 --> 01:05:29.915]  All of this has been engineered by design.
[01:05:30.155 --> 01:05:36.081]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:05:36.381 --> 01:05:38.623]  To learn more visit InfoWarsHealth.com
[01:05:39.324 --> 01:05:46.226]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[01:05:46.386 --> 01:05:52.208]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[01:05:52.448 --> 01:05:58.370]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[01:05:58.630 --> 01:06:01.111]  And get free shipping when you sign up for AutoShip.
[01:06:01.591 --> 01:06:03.232]  Introducing Pro-1.
[01:06:03.492 --> 01:06:06.995]  All of your filtration in one system, portable, on the go.
[01:06:07.135 --> 01:06:11.538]  No more do you have two or three filters to just reduce sodium fluoride.
[01:06:11.678 --> 01:06:17.662]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:06:17.782 --> 01:06:28.589]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[01:06:28.789 --> 01:06:31.371]  It is the only one that does it and out of the gate.
[01:06:31.631 --> 01:06:35.072]  We have it discounted at 10% off with promo code water.
[01:06:35.272 --> 01:06:52.239]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:06:52.579 --> 01:06:57.881]  Get your ProPure with a new Pro1 filter today at Infowarsstore.com or by calling 888-253-3139.
[01:07:01.528 --> 01:07:04.771]  Every three seconds, someone becomes a victim of identity theft.
[01:07:05.111 --> 01:07:09.215]  We also hear news stories every day about the NSA spying on U.S.
[01:07:09.235 --> 01:07:09.736]  citizens.
[01:07:10.016 --> 01:07:14.200]  It is now more important than ever to protect yourself and your information on the web.
[01:07:14.440 --> 01:07:21.387]  PrivateInternetAccess.com is a virtual private network service that can encrypt your internet connection while hiding your IP address.
[01:07:21.707 --> 01:07:26.913]  Their service also provides firewall protection in order to prevent data mining and unwanted exposure.
[01:07:27.173 --> 01:07:29.516]  They keep no records of your web browsing history.
[01:07:29.736 --> 01:07:35.802]  PrivateInternetAccess.com is an American company that understands you need to protect your inalienable rights.
[01:07:36.123 --> 01:07:39.126]  Private Internet Access does not even log any of your traffic.
[01:07:39.446 --> 01:07:39.906]  Period.
[01:07:40.146 --> 01:07:42.307]  Privacy is their number one policy.
[01:07:42.627 --> 01:07:45.429]  You can use their service anywhere with an internet connection.
[01:07:45.689 --> 01:07:49.190]  And with one account, you can protect up to five devices at the same time.
[01:07:49.530 --> 01:07:55.173]  Go to privateinternetaccess.com right now in order to secure the privacy of you and your loved ones.
[01:07:55.413 --> 01:07:58.034]  Don't wait and allow you and your family to become victims.
[01:07:58.294 --> 01:08:00.815]  Visit privateinternetaccess.com today.
[01:08:06.584 --> 01:08:10.786]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:11.406 --> 01:08:12.227]  You want answers?
[01:08:12.987 --> 01:08:13.988]  Well, so does he.
[01:08:14.548 --> 01:08:18.150]  He's Alex Jones on the GCN Radio Network.
[01:08:18.730 --> 01:08:22.852]  And now, live from Austin, Texas, Alex Jones.
[01:08:30.196 --> 01:08:33.798]  China is ending its one-child policy on the surface.
[01:08:33.818 --> 01:08:35.319]  We're gonna look at the implications of that.
[01:08:36.226 --> 01:08:45.008]  They found what the British Empire found, that if you just simply say that you're no longer an empire but continue operating as a corporate entity, people will not resist.
[01:08:45.928 --> 01:08:52.069]  Or if you say an assault is not an assault, they'll lay down while you knock their political and socio-economic teeth out.
[01:08:53.369 --> 01:09:03.871]  Really, through bureaucracy and regulation, they're expanding the social engineering that has a fully 50-plus million boys in China than there are girls.
[01:09:04.744 --> 01:09:06.925]  And that has caused a huge societal crisis.
[01:09:07.405 --> 01:09:11.507]  They're now trying to move forward with similar systems here in the Western world.
[01:09:11.547 --> 01:09:16.030]  So that's coming up after our guest, who's going to pop in, leaves us.
[01:09:17.731 --> 01:09:24.494]  Also, if you just joined us recapping our top story, it really is big news because it's in Reuters and now people can admit it.
[01:09:24.954 --> 01:09:29.256]  But you could go back 15 years ago, I'm not bragging, I'm just pointing out this was public.
[01:09:29.697 --> 01:09:31.458]  This was in the Telecommunications Act of 96, so I guess
[01:09:34.327 --> 01:09:35.368]  How many years ago was 1996?
[01:09:39.069 --> 01:09:39.989]  No, 1996.
[01:09:42.590 --> 01:09:39.989]  1996.
[01:09:42.610 --> 01:09:47.191]  1996.
[01:09:42.670 --> 01:09:47.191]  We're talking 17 years.
[01:09:48.552 --> 01:09:49.552]  Yeah, 17 years.
[01:09:49.572 --> 01:09:55.314]  I always tend to say 15 years because time just keeps flying by.
[01:09:55.354 --> 01:09:57.194]  Hard to believe I've been on air more than 18 years.
[01:09:57.594 --> 01:09:59.315]  They got the Telecommunications Act come out.
[01:10:00.379 --> 01:10:09.687]  And it paid $9 billion to put all these hubs in, and to put the threat fusion centers in, and to wire all of this.
[01:10:09.847 --> 01:10:17.433]  And then all these major companies put out in their stock holding announcements and valuations what's going on.
[01:10:17.813 --> 01:10:22.337]  I mean, Google in 2005 said, we're using cameras and microphones to listen to you in your house.
[01:10:22.717 --> 01:10:28.642]  We have AI computers, store up all the data, and then we run it through an algorithm, and then we decide what ads to pop up.
[01:10:29.653 --> 01:10:33.136]  And of course, CNN last week had the headline, your TV is watching you.
[01:10:34.076 --> 01:10:35.718]  See, now it's time to tell you.
[01:10:36.418 --> 01:10:38.039]  Well, here's another one out of Reuters.
[01:10:38.460 --> 01:10:39.520]  Exclusive U.S.
[01:10:40.161 --> 01:10:48.287]  directs agents to cover up program used to investigate Americans for marijuana, for spanking their kids, just everything.
[01:10:50.166 --> 01:10:53.688]  And it's all in these terminals at the Threat Fusion Centers.
[01:10:53.948 --> 01:10:58.110]  Everything about you, where you're at, they can dial in and find where your phone's at without a warrant.
[01:10:58.510 --> 01:11:01.452]  They can dial in and turn your phone on to listen to you, even when it's off.
[01:11:01.852 --> 01:11:05.714]  They can hard-code messages to your phone, video, text, and audio.
[01:11:06.054 --> 01:11:08.375]  Even when it's off, it reboots it and turns it on.
[01:11:09.936 --> 01:11:14.358]  Most phones even have a capacitor in them, where even if the battery's removed, they can do this.
[01:11:15.313 --> 01:11:16.714]  They can briefly power it up.
[01:11:16.814 --> 01:11:20.856]  I mean, they're hardwiring a technocratic takeover program.
[01:11:21.257 --> 01:11:30.162]  And here's Reuters saying that once they get data for a prosecution without warrants, they go recreate the investigation, open up and get the warrant, and it's totally illegal.
[01:11:30.882 --> 01:11:31.202]  Boom.
[01:11:31.342 --> 01:11:31.722]  Reuters.
[01:11:32.243 --> 01:11:35.184]  FBI pressures internet providers to install surveillance software.
[01:11:35.444 --> 01:11:37.804]  Yeah, that's the Cyber Security Act they can't pass.
[01:11:38.665 --> 01:11:50.129]  So now they're just going even into small IT companies with a hundred or more customers and threatening them to pay themselves to put the snooping systems in and the fiber optic back to FBI.
[01:11:54.932 --> 01:11:55.873]  I mean beyond 1984.
[01:11:56.313 --> 01:11:56.913]  Here it is.
[01:11:57.293 --> 01:12:00.574]  NSA secretly feeding spy intel to police for petty crimes.
[01:12:00.675 --> 01:12:01.055]  Boom!
[01:12:01.595 --> 01:12:08.478]  Feds are suspects in new malware that attacks Tor anonymity.
[01:12:09.578 --> 01:12:12.679]  And they're loading it onto the servers of the companies.
[01:12:12.879 --> 01:12:14.100]  This is Wired Magazine.
[01:12:14.540 --> 01:12:16.901]  When you want to try to have your legal, lawful privacy,
[01:12:18.871 --> 01:12:22.214]  They are going, and with their cyber command, hacking in and loading and on.
[01:12:22.514 --> 01:12:34.703]  Google, on record, that's why they didn't get in trouble here, uses their wireless cars to go around with government codes given to them by Microsoft, Apple, and everybody else to break into your computer and download everything, including your codes.
[01:12:36.175 --> 01:12:37.336]  I told you that a decade ago.
[01:12:37.396 --> 01:12:38.157]  It's on record now.
[01:12:38.858 --> 01:12:40.380]  Because I have NSA sources.
[01:12:40.760 --> 01:12:41.922]  I have FBI sources.
[01:12:42.643 --> 01:12:43.984]  People say the sources have dried up.
[01:12:44.525 --> 01:12:55.278]  We just broke with our sources through defense contractors and the Intel Hub and others that don't want to be named, more of the urban warfare centers they've got where they are trading to take on the American people yesterday.
[01:12:57.369 --> 01:13:01.431]  The answer to this tyranny is more whistle-blowing, ladies and gentlemen.
[01:13:01.971 --> 01:13:04.212]  If something's illegal, you have a duty to do it.
[01:13:04.592 --> 01:13:08.034]  Now, we're going to our guest here, who I appreciate joining us today.
[01:13:08.094 --> 01:13:09.114]  He's Brandon Toye.
[01:13:10.695 --> 01:13:14.697]  And a few weeks ago, his resignation letter went viral.
[01:13:14.797 --> 01:13:15.797]  Millions read it.
[01:13:16.358 --> 01:13:20.640]  Military veteran himself, former U.S.
[01:13:20.700 --> 01:13:25.342]  soldier who served in Baghdad and Sadr City neighborhoods as a military policeman,
[01:13:26.659 --> 01:13:32.064]  He was a Humvee machine gunner who trained and supported Iraqi personnel and Iraqi policemen.
[01:13:32.565 --> 01:13:37.589]  He later joined General Dynamics as an engineer project manager for developmental engineering projects.
[01:13:37.629 --> 01:13:40.392]  General Dynamics, one of the largest defense contractors in the country.
[01:13:40.832 --> 01:13:44.956]  He recently resigned in protest of America's dirty wars, close quote.
[01:13:45.677 --> 01:13:48.859]  We've crossed the line and done things that I thought our enemies did.
[01:13:50.171 --> 01:13:56.654]  And further states, I have always believed in every foot soldier threw down his rifle, war would end.
[01:13:57.074 --> 01:13:58.455]  I hereby throw mine down.
[01:13:58.795 --> 01:14:01.636]  Here's what I wanted to get Brandon a toy on.
[01:14:01.656 --> 01:14:04.777]  We have his resignation letter just went up on Infowars.com.
[01:14:05.057 --> 01:14:10.360]  I'm going to have it put back in the features so everybody can go read that.
[01:14:11.500 --> 01:14:12.761]  But the issue here
[01:14:14.281 --> 01:14:23.133]  Is that that's why they want to go to the drones and autonomous ground robots and basically looks like a tank that's autonomous and operates on its own, a hunter seeker.
[01:14:24.054 --> 01:14:26.017]  I was a Marine Corps Colonel.
[01:14:28.468 --> 01:14:45.820]  In 1999, contacted me, well, I met him out in California at some urban events they were having, and, well, I met a contact who got me in touch with him, and then I met him, and he said, look, I can't tell you all the classified stuff, but the plan is by 2020 to be 100% human free.
[01:14:46.640 --> 01:14:50.963]  He goes, I don't know if they're gonna reach that goal, but he goes, it's basically Skynet.
[01:14:51.223 --> 01:14:53.124]  Well, and I've been telling you that since 1998, 1999, I guess it was 99.
[01:14:55.703 --> 01:14:56.644]  Operation Urban Warrior.
[01:14:57.204 --> 01:14:58.946]  And now you see all that being announced.
[01:14:58.966 --> 01:15:02.709]  So understand that they know humans aren't going to go along with this.
[01:15:02.749 --> 01:15:05.312]  That's why the Foxconn factories are going to robots.
[01:15:06.232 --> 01:15:08.214]  They've ordered, was it 15 million of them?
[01:15:08.895 --> 01:15:09.836]  5 million already got delivered.
[01:15:09.856 --> 01:15:11.898]  They're just telling the folks, go out and die in the street.
[01:15:12.478 --> 01:15:14.820]  They chain their kids up to go to work in the morning to the power poles.
[01:15:15.781 --> 01:15:17.743]  How are we going to compete with Obamacare against that?
[01:15:18.747 --> 01:15:22.252]  And again, it's not computers as part of a normal evolution of technology.
[01:15:22.312 --> 01:15:31.123]  It's being done to make us obsolete, as Bill Joy, the head of Sun Microsystems, wrote in Why the Future Doesn't Need Us, April issue 2000 of Wired Magazine.
[01:15:34.013 --> 01:15:53.437]  So I want to explain, it's now time for the whistleblowing, it's now time to not go along with these illegal wars, it's now time to say no, because if we get much further down this road, another 6, 7, 8 years, they're a little bit behind, maybe 10 years, it's going to get harder and harder folks, where it's not going to, that's why they're already ruining the military with women in front line combat and all that.
[01:15:54.448 --> 01:15:57.109]  Because it's time to ruin it anyways and make it dysfunctional.
[01:15:57.529 --> 01:15:58.950]  Humans have free will.
[01:15:59.070 --> 01:15:59.830]  They don't want that.
[01:16:00.651 --> 01:16:02.672]  Thank you, sir, Brandon Toye, for joining us.
[01:16:03.612 --> 01:16:05.613]  Tell us about your experience in Iraq.
[01:16:06.033 --> 01:16:06.774]  I don't have it in your bio.
[01:16:06.814 --> 01:16:07.914]  Are you Army or Marines?
[01:16:07.974 --> 01:16:08.214]  Yes.
[01:16:08.774 --> 01:16:11.496]  And just a little bit about your awakening and your letter.
[01:16:12.636 --> 01:16:14.197]  I really appreciate your courage in coming on.
[01:16:15.098 --> 01:16:16.439]  Thanks Alex, thanks for having me on.
[01:16:17.199 --> 01:16:20.061]  Yeah, I spent 2005 in Baghdad on the east side.
[01:16:20.081 --> 01:16:35.029]  I was stationed at Camp Rastamaya and I was a machine gunner, as you said, and our mission was to train combat troops, Iraqi policemen and Iraqi National Guard to basically take over was the plan.
