[00:00:03.308 --> 00:00:05.349]  You're listening to GCN.
[00:45:56.810 --> 00:45:59.212]  So he came on and he was ready with a demonstration.
[00:45:59.472 --> 00:46:00.893]  Now here's the question, okay?
[00:46:01.313 --> 00:46:08.437]  I think that's somewhat implausible, but he's saying that, you know, he had the black backpack with a bomb inside it, inside of a white backpack.
[00:46:08.817 --> 00:46:14.201]  He would take that out and then leave it down there and then put the white backpack on and go, okay?
[00:46:14.221 --> 00:46:16.162]  Well, if he was so clever to do that...
[00:46:16.946 --> 00:46:20.508]  Why didn't the older brother, who is a mastermind, why didn't he do the same thing?
[00:46:21.408 --> 00:46:25.791]  Why didn't he have a white backpack with a black backpack bomb inside of it?
[00:46:26.331 --> 00:46:27.792]  I mean, it just makes no sense.
[00:46:28.192 --> 00:46:36.877]  And we're told that they don't have any video of the older brother setting anything down, but we do have, they say, video of the younger brother setting something down.
[00:46:38.138 --> 00:46:38.558]  Exactly.
[00:46:38.618 --> 00:46:39.780]  They will not show you the video.
[00:46:39.820 --> 00:46:40.821]  Now think about this.
[00:46:41.462 --> 00:46:46.928]  No person identified by the name in the investigation is saying that they saw the videos, okay?
[00:46:47.429 --> 00:46:54.358]  The governor of Massachusetts said that he went to a briefing and they described the video to him.
[00:46:54.838 --> 00:46:56.399]  But they didn't show the governor of Massachusetts.
[00:46:56.419 --> 00:46:57.841]  Oh my gosh, they described it.
[00:46:57.981 --> 00:46:58.861]  Yeah, they described it.
[00:46:59.202 --> 00:47:01.103]  That's some damning evidence right there.
[00:47:01.143 --> 00:47:03.685]  They described a video that nobody's seen.
[00:47:04.126 --> 00:47:08.349]  But that's the whole point of the suspicion about the younger brother.
[00:47:08.389 --> 00:47:14.214]  So, Zohar, is this video where he supposedly took this backpack out of the other one and left it and ran.
[00:47:14.734 --> 00:47:15.175]  It's crazy.
[00:47:16.050 --> 00:47:18.412]  Also guys, again Alex Jones popping back in here.
[00:47:18.692 --> 00:47:19.953]  Guys, great points you're making.
[00:47:20.734 --> 00:47:25.498]  Is you have the police chief, you know the big guy that everybody sees at the press conferences.
[00:47:25.518 --> 00:47:31.503]  He said on Fox that he had the whole video of this described to him.
[00:47:31.563 --> 00:47:36.106]  First he said it is just chilling and riveting video.
[00:47:36.126 --> 00:47:36.987]  And they said, oh you've seen it?
[00:47:37.027 --> 00:47:37.588]  Well no, no, no, no.
[00:47:38.548 --> 00:47:40.110]  I had it described to me.
[00:47:40.150 --> 00:47:42.332]  But listen, all that is side issues.
[00:47:42.372 --> 00:47:45.755]  I think it's important to list it all as part of the overall continuum of this.
[00:47:45.815 --> 00:47:49.018]  But you have to understand, you've got a drill at the exact same time.
[00:47:49.038 --> 00:47:51.060]  You've got them desperate to cover up that drill.
[00:47:51.961 --> 00:47:55.284]  You've got all these other people with backpacks there, which again are part of the drill.
[00:47:55.304 --> 00:47:56.585]  We're not saying they're in on it.
[00:47:56.986 --> 00:48:01.630]  They're there so that no one can ever find the real guy with the bomb, so the real guy can slip in.
[00:48:01.730 --> 00:48:03.292]  How do you, in a country, in a world,
[00:48:03.812 --> 00:48:04.072]  We're good.
[00:48:21.409 --> 00:48:29.994]  How do you then bomb something and then get your backpack bombs in or whatever they were really in and then have the real perpetrator be able to slip out?
[00:48:30.394 --> 00:48:39.459]  You have, it's the old spy trick of have 20 people show up at the same restaurant dressed the same way so that people can't find out who's handing off a package.
[00:48:39.819 --> 00:48:47.344]  This is all classic spy stuff out of real spy craft to have the drill in case you get caught
[00:48:48.124 --> 00:48:49.084]  To say you're part of the drill.
[00:48:49.124 --> 00:48:50.484]  And then I say, OK, there's a drill.
[00:48:50.564 --> 00:48:52.425]  That just bumped it up to 90% chance.
[00:48:52.485 --> 00:48:53.845]  I said this, you know, the day it happened.
[00:48:54.245 --> 00:48:55.405]  OK, a drill's confirmed.
[00:48:55.425 --> 00:48:56.525]  People are seeing drills.
[00:48:57.066 --> 00:49:01.986]  OK, the Boston Globe admitted that there was a drill.
[00:49:02.266 --> 00:49:04.827]  They had a drill years before there of the same thing happening.
[00:49:05.367 --> 00:49:11.908]  OK, that just bumps it up to 90% because, you know, if you have a drill at the exact same place, exact same time of a bombing, that's what it was for.
[00:49:12.168 --> 00:49:12.988]  Unbelievable, you're at 90%.
[00:49:13.448 --> 00:49:16.909]  Now, if it comes out they're being shadowed by the FBI and CIA,
[00:49:17.569 --> 00:49:26.811]  Kurt Nemo wrote, if they were sent by these foundations that are trying to undermine Russia by sending in Muslim extremists, and we listed the organizations, then it goes to 99%.
[00:49:28.172 --> 00:49:39.675]  And folks, it's gone to 99%, and then you get them covering up, trying to kill the brothers, silencing the other brother, dead bodies popping up, the cover-up of this Saudi that somehow is involved.
[00:49:39.715 --> 00:49:42.055]  I don't know if it's a patsy, or maybe the target.
[00:49:42.435 --> 00:49:45.116]  I mean, we don't know, but we know this guy is at the White House,
[00:49:45.436 --> 00:49:47.877]  We know Michelle is visiting him, the First Lady.
[00:49:48.217 --> 00:50:04.304]  We know this guy is on no-fly list, because again, you've got agencies that aren't actually terrorists that will pick up on these people and put them on a list, or they've done this, they put them on a list, so when something gets blown up, or they want to set them up later, they say, oh look, we were watching them.
[00:50:04.584 --> 00:50:06.785]  That then uses the proof against them as well.
[00:50:06.985 --> 00:50:12.147]  And the fact that they're allowed to get on and off planes, Tamerlan is the older brother, with fake names,
[00:50:13.106 --> 00:50:17.130]  Boom, ladies and gentlemen, we know the workshops he attended with the CIA.
[00:50:17.470 --> 00:50:18.592]  We know what he did.
[00:50:18.872 --> 00:50:27.440]  We know he went around the mosque to jump up and say, I want to kill infidels to test and see if there were real radicals in those mosques.
[00:50:27.761 --> 00:50:28.582]  But see, when you get...
[00:50:29.002 --> 00:50:31.524]  Tired, because they were secular at first, party guys.
[00:50:31.904 --> 00:50:34.565]  You know, wanting to get money and be playboy type guys.
[00:50:34.585 --> 00:50:35.866]  You know, they were rock stars.
[00:50:35.886 --> 00:50:36.527]  They're out partying.
[00:50:36.547 --> 00:50:37.547]  They're not real Muslims.
[00:50:37.948 --> 00:50:48.334]  The point is, when you go out and take part in the drills, or when you take part as an infiltrator, posing as a Muslim extremist, you are now creating the history and the ledger to be set up.
[00:50:48.454 --> 00:50:52.216]  That's what happened with Tim McVeigh, Lee Harvey Oswald, and everybody else.
[00:50:52.256 --> 00:50:54.878]  This is a total intelligence operation.
[00:50:54.938 --> 00:50:56.279]  It is a false flag.
[00:50:56.519 --> 00:51:00.546]  And when we come back, I'll tell you the motive for it, then we'll get into the latest on the bullets.
[00:51:01.106 --> 00:51:03.711]  The media is in full panic mode trying to cover this up.
[00:51:05.113 --> 00:51:09.079]  They are preparing for war against the American people, folks, and if this story gets out, it's over for them.
[00:51:10.299 --> 00:51:15.301]  We travel so much and having a fake TV, well, it gives added peace of mind.
[00:51:15.461 --> 00:51:18.582]  Burglars look for houses that appear to be easy targets.
[00:51:18.963 --> 00:51:24.965]  But fake TV can fool even professional burglars into thinking someone is home watching television.
[00:51:25.085 --> 00:51:37.010]  As a recent widow living alone, it gives me great peace of mind to set my fake TV near a window and know that passing motorists and pedestrians will think someone is home watching TV when I'm actually away from home.
[00:51:37.330 --> 00:51:41.711]  Fake TV easily plugs into any outlet just like a light on a timer.
[00:51:41.911 --> 00:51:43.472]  And they're so easy to use.
[00:51:43.712 --> 00:51:45.593]  You just plug them in and they're ready to go.
[00:51:45.613 --> 00:51:49.334]  Plus, they're so affordable that we have one upstairs and downstairs.
[00:51:49.614 --> 00:51:51.414]  Fake TV is only $29.95 with free shipping.
[00:51:53.155 --> 00:51:56.896]  Order your fake TV by calling 877-5-FAKE-TV or go to FAKETV.com.
[00:51:56.916 --> 00:51:58.317]  That's 877-532-5388 or FAKETV.com.
[00:51:58.397 --> 00:52:00.558]  FAKETV, the burglar deterrent.
[00:52:09.841 --> 00:52:13.482]  Gardeners, here comes another growing season, but don't use last year's soil.
[00:52:13.802 --> 00:52:17.023]  Maximize yields in your survival garden with EM-1 from Terragonics.
[00:52:17.363 --> 00:52:27.026]  EM-1 is an organic soil conditioner, fertilizer amendment, and compost accelerant that provides a broad spectrum of beneficial microorganisms, enzymes, trace minerals, vitamins, and various organic acids.
[00:52:27.486 --> 00:52:32.551]  EM-1 helps regulate the soil's pH level and its soil microbes, improving moisture retention and drought tolerance.
[00:52:32.811 --> 00:52:34.252]  Remember last year's dry conditions?
[00:52:34.753 --> 00:52:39.377]  EM-1 from Terragonics is safe, chemical-free, and certified for use on all organic farms.
[00:52:39.637 --> 00:52:46.644]  It improves plant quality, size, color, flavor, and gives up to 20% more nutrient value in fruits and vegetables, and greatly increases shelf life.
[00:52:46.944 --> 00:52:49.907]  And EM-1 is so simple to use, just mix with water and apply.
[00:52:50.347 --> 00:52:54.810]  This year, prepare your crisis garden for maximum yields with EM1 from Terragonics.com.
[00:52:55.090 --> 00:52:59.133]  Order now at T-E-R-A-G-A-N-I-X dot com.
[00:52:59.373 --> 00:53:00.294]  Or call toll free 866-369-3678.
[00:53:00.334 --> 00:53:00.914]  That's 866-369-3678.
[00:53:01.094 --> 00:53:01.655]  Terragonics.
[00:53:01.695 --> 00:53:02.315]  Life's getting better!
[00:53:09.560 --> 00:53:11.460]  In the last two years alone, the U.S.
[00:53:11.500 --> 00:53:13.401]  has seen huge losses to our food supply.
[00:53:13.641 --> 00:53:19.102]  In 2011, storms and floods raged across the U.S., costing us $20 billion in lost crops alone.
[00:53:19.882 --> 00:53:23.083]  In 2012, we saw the largest drought in the country in more than 50 years.
[00:53:23.343 --> 00:53:27.064]  You may think out of sight, out of mind, and so you don't think you will be affected.
[00:53:27.224 --> 00:53:28.404]  The fact is, you are.
[00:53:28.624 --> 00:53:29.404]  We all are.
[00:53:29.644 --> 00:53:31.965]  Food shortages drive prices up for everyone.
[00:53:32.265 --> 00:53:40.547]  You might not be able to control Mother Nature, but you can control your food prices by freezing the cost and availability of your food supply with eFoodsDirect.
[00:53:40.747 --> 00:53:41.967]  Be prepared before you need it.
[00:53:42.127 --> 00:53:45.307]  With nutrient-dense food you can store for up to 25 years.
[00:53:45.588 --> 00:53:47.828]  You can hope for the best, but hope won't feed you.
[00:53:47.948 --> 00:53:52.349]  Do what I've done and get your own supply of the best storable foods out there from eFoodsDirect.
[00:53:52.489 --> 00:53:58.330]  Call 800-409-5633 or visit them on the web at efoodsdirect.com forward slash Alex.
[00:53:58.590 --> 00:54:00.010]  And check out their spring specials.
[00:54:00.251 --> 00:54:01.411]  Again, that number is 800-409-5633.
[00:54:01.511 --> 00:54:06.472]  Or on the web at efoodsdirect.com forward slash Alex.
[00:54:06.712 --> 00:54:08.573]  You can bet your life on eFoods Direct.
[00:54:28.541 --> 00:54:30.546]  I think we're good to go.
[00:54:35.301 --> 00:54:36.302]  All right, folks.
[00:54:36.342 --> 00:54:40.085]  Ron Paul is going to be joining us for 30 minutes at the start of the next hour.
[00:54:40.105 --> 00:54:41.866]  So be sure and stay with us on that.
[00:54:41.906 --> 00:54:50.453]  We're going to ask him about a whole bunch of issues coming up, from the Boston bombing to his new homeschooling curriculum to where he thinks the New World Order is going and what's happening with gold.
[00:54:50.613 --> 00:54:53.875]  That is all coming up with former Congressman Dr. Ron Paul.
[00:54:54.235 --> 00:54:56.477]  And then we have C. Bell Edmonds, the whistleblower, coming on.
[00:54:56.497 --> 00:54:57.778]  Look, you all know the motives.
[00:54:57.978 --> 00:54:59.418]  They set the precedent, as they said.
[00:54:59.439 --> 00:54:59.959]  This is like 9-11.
[00:55:00.019 --> 00:55:02.299]  You even see the PR rollout.
[00:55:02.700 --> 00:55:03.880]  We're now going to be on the streets.
[00:55:04.060 --> 00:55:05.200]  You're now all suspects.
[00:55:05.821 --> 00:55:08.942]  And what do you say to that, having the Bill of Rights suspended?
[00:55:09.602 --> 00:55:10.222]  USA!
[00:55:10.642 --> 00:55:11.283]  USA!
[00:55:11.703 --> 00:55:12.283]  USA!
[00:55:13.323 --> 00:55:16.144]  Cheering tyranny with the chants of USA!
[00:55:16.324 --> 00:55:16.965]  USA!
[00:55:17.165 --> 00:55:17.705]  USA!
[00:55:18.205 --> 00:55:23.227]  So the motive is, let the military industrial complex eat America fully.
[00:55:24.267 --> 00:55:26.528]  This foreign offshore bank owned monstrosity.
[00:55:27.964 --> 00:55:31.345]  That is installing Al-Qaeda in Libya and Syria so we can fight the next war with them.
[00:55:31.706 --> 00:55:32.846]  So it's full spectrum dominance.
[00:55:33.266 --> 00:55:46.492]  And it's a way to make us all suspects and then get CISPA passed and just absolutely butcher the Bill of Rights and Constitution and distract from Obama imploding America and shutting down our power plants and shipping our jobs overseas.
[00:55:46.832 --> 00:55:54.395]  So it's all meant to make us rally around and see the government as the daddy, as the mommy, as Chris Rock said, you know, Obama's like your dad, so shut up and do what he says.
[00:55:55.848 --> 00:55:59.850]  You know, Kim Jong-il, Kim Jong-un, he's like our dad, so shut up and do what he says.
[00:56:00.450 --> 00:56:02.832]  You know, Hitler, he's like our dad, shut up and do what he says.
[00:56:02.852 --> 00:56:06.894]  I mean, that's what every group that loves authoritarianism says.
[00:56:07.454 --> 00:56:11.036]  And you watch that video up at Infowars.com, it has to go viral everywhere.
[00:56:11.636 --> 00:56:14.678]  Californians sign petition to bring in Nazi rule.
[00:56:15.618 --> 00:56:19.941]  And they would say, yeah, please sign the petition to confiscate the guns and bring in Nazi fascism in America.
[00:56:20.742 --> 00:56:23.863]  And these are people that spoke English, black, hispanic, you name it.
[00:56:24.984 --> 00:56:25.284]  White.
[00:56:26.344 --> 00:56:27.445]  Mainly whites and hispanics.
[00:56:28.425 --> 00:56:30.106]  And that's the people.
[00:56:30.146 --> 00:56:31.606]  That's everyone that we asked.
[00:56:31.846 --> 00:56:33.607]  It's not like we're cherry picking here.
[00:56:34.491 --> 00:56:36.732]  They were out there 15 minutes, it's like a 7 minute video.
[00:56:36.752 --> 00:56:40.395]  Because they just, you know, cut out the parts where they were waiting for somebody to walk up on the boardwalk.
[00:56:40.975 --> 00:56:49.600]  Everyone we talked to, except for one group of people, that's like 90% said, we want to take the guns and live under Nazi rule.
[00:56:49.880 --> 00:56:51.521]  Because they don't know even what Nazis are.
[00:56:52.022 --> 00:56:55.784]  It's like, it's for the earth, the children, the Nazis will run everything and take the guns.
[00:56:56.084 --> 00:56:57.085]  Oh, I'm for that, thank you.
[00:56:57.485 --> 00:56:58.906]  Thank you for supporting the Nazis, ma'am.
[00:57:01.547 --> 00:57:07.330]  We're going to get more and more extreme, more and more insane with the stuff we're going to call for, and people are going to sign for it.
[00:57:08.231 --> 00:57:10.692]  Now shifting gears, we're going to cover this more after Ron Paul leaves.
[00:57:10.712 --> 00:57:11.453]  This is a big deal.
[00:57:12.520 --> 00:57:25.466]  The listeners of this broadcast, InfoWars.com, PrisonPlanet.com, and give credit where credit's due, DrudgeReport.com, rammed this story, just like the TSA and so many other issues, into light.
[00:57:25.806 --> 00:57:29.048]  When we first started reporting on it a year ago, it was only a billion bullets.
[00:57:30.028 --> 00:57:35.631]  Since then, it's about a year and a half period now, it's over 2,200,000,000 bullets.
[00:57:37.652 --> 00:57:39.693]  And it's training with paper targets of children.
[00:57:40.513 --> 00:57:41.633]  People couldn't even believe that.
[00:57:41.714 --> 00:57:42.254]  It's on record.
[00:57:43.154 --> 00:57:45.135]  This is all designed for us.
[00:57:45.735 --> 00:57:46.695]  This whole program.
[00:57:47.075 --> 00:57:51.997]  And the fact that they, in every news article, bashing us and saying Infowars is lying, Drudge is lying.
[00:57:52.237 --> 00:57:55.358]  These crazy congressmen have picked up what Drudge and Jones are doing.
[00:57:55.398 --> 00:57:57.919]  I mean, she got asked about it last week.
[00:57:57.939 --> 00:57:58.899]  She got asked again today.
[00:57:59.880 --> 00:58:01.140]  Hey, what about the two billion bullets?
[00:58:01.160 --> 00:58:02.781]  She goes, well, Drudge is not a credible source.
[00:58:02.841 --> 00:58:05.002]  And he's like, but Drudge linked to Forbes.
[00:58:05.062 --> 00:58:05.962]  I mean, isn't that credible?
[00:58:06.854 --> 00:58:07.815]  Of course, it's all credible.
[00:58:08.815 --> 00:58:12.277]  Because it's the government's purchase orders, their own website.
[00:58:13.097 --> 00:58:16.719]  And then they say in all the articles, oh, the debunked drug story.
[00:58:17.440 --> 00:58:19.141]  Oh, yeah.
[00:58:20.001 --> 00:58:20.962]  These people are nuts.
[00:58:21.302 --> 00:58:22.482]  Yeah, we bought two billion bullets.
[00:58:22.542 --> 00:58:23.143]  It's no big deal.
[00:58:24.503 --> 00:58:28.886]  It's like, we're debunked because we broke it, pushed it, and they're like, man, look at these crazy people.
[00:58:29.554 --> 00:58:32.496]  You know, they said there was a rodeo going on in this town, and we showed up and there was a rodeo.
[00:58:32.696 --> 00:58:33.196]  They're debunked.
[00:58:33.676 --> 00:58:34.677]  Or, look at this crazy guy.
[00:58:34.897 --> 00:58:36.938]  He says he's in Dallas, Texas, and there he is in Dallas, Texas.
[00:58:37.158 --> 00:58:37.818]  This is nuts.
[00:58:38.419 --> 00:58:40.880]  This guy, 2 plus 2 equals 4.
[00:58:41.300 --> 00:58:42.481]  He's crazy, because he's right.
[00:58:43.821 --> 00:58:46.623]  I mean, it's debunked, because we got the bullets, and they're for you!
[00:58:46.643 --> 00:58:56.768]  This is GCN, the Genesis Communications Radio Network.
[00:59:00.856 --> 00:59:06.709]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[00:59:07.620 --> 00:59:13.503]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:59:14.364 --> 00:59:24.429]  Our most popular silver-based products are the 32-ounce Nano-Silver solutions, our 2-ounce Nano-Silver nasal applicators, as well as our all-natural silver soaps.
[00:59:25.309 --> 00:59:28.611]  Just released is our 100% natural silver gel.
[00:59:29.451 --> 00:59:35.655]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:59:36.375 --> 00:59:36.996]  We're good to go.
[01:00:03.058 --> 01:00:04.979]  Waging war on corruption.
[01:00:05.459 --> 01:00:08.341]  Alex Jones on the GCN Radio Network.
[01:00:14.845 --> 01:00:15.485]  Big Brother.
[01:00:16.145 --> 01:00:17.186]  Mainstream media.
[01:00:17.906 --> 01:00:19.147]  Government cover-ups.
[01:00:19.667 --> 01:00:20.488]  You want answers?
[01:00:21.268 --> 01:00:22.169]  Well, so does he.
[01:00:22.189 --> 01:00:26.471]  He's Alex Jones on the GCN Radio Network.
[01:00:26.991 --> 01:00:31.074]  And now, live from Austin, Texas, Alex Jones.
[01:00:34.818 --> 01:00:36.520]  All right, ladies and gentlemen, it's Friday.
[01:00:36.600 --> 01:00:40.364]  I'm at Big D on a short family get-together.
[01:00:41.245 --> 01:00:43.168]  Just so happen to be in the same building as Dick Cheney right now.
[01:00:43.208 --> 01:00:44.489]  I'll tell that story briefly later.
[01:00:44.529 --> 01:00:45.430]  I pretty much already told it.
[01:00:47.012 --> 01:00:48.093]  Dick Cheney and more.
[01:00:48.173 --> 01:00:49.174]  Hunt Oil, you name it.
[01:00:49.795 --> 01:00:50.656]  George W. Bush.
[01:00:51.236 --> 01:00:53.158]  I got five presidents here in town right now.
[01:00:53.739 --> 01:01:01.847]  Speaking of somebody I wish was our president, Ron Paul is scheduled to be calling in any minute now to spend a half hour with us today and I'm going to bring up...
[01:01:02.708 --> 01:01:03.249]  We're good to go.
[01:01:24.454 --> 01:01:29.820]  And we do have Congressman Ron Paul joining us today.
[01:01:29.860 --> 01:01:37.910]  Again, I'm on the road, so I have a couple of my InfoWars Nightly News reporters riding shotgun with us for the next 30 minutes in case anything cuts out.
[01:01:38.230 --> 01:01:40.853]  They'll be able to ask the former Congressman questions.
[01:01:41.394 --> 01:01:42.876]  It's great to have you on with us today, sir.
[01:01:43.256 --> 01:01:43.757]  Thank you, Alex.
[01:01:43.777 --> 01:01:44.418]  Good to be with you.
[01:01:45.526 --> 01:01:46.727]  Wow, so much is happening.
[01:01:46.747 --> 01:01:48.509]  I want to get into your homeschooling curriculum.
[01:01:48.629 --> 01:01:51.993]  I hope to actually promote it later when you start that affiliate program.
[01:01:52.013 --> 01:01:53.375]  I think everybody should get involved in that.
[01:01:53.435 --> 01:01:58.841]  But before we go there, what do you make of Boston and that whole martial law spectacle that we saw?
[01:02:00.071 --> 01:02:01.732]  Well, it's rather scary.
[01:02:02.132 --> 01:02:10.098]  You know me, that I always try to look on the positive things and think things can't be quite as bad, but those pictures really concern me.
[01:02:10.318 --> 01:02:19.484]  You know, I mean, that is such a visual image when you see these thousands and thousands of troops, and they weren't your local friendly policemen that were involved.
[01:02:20.344 --> 01:02:23.747]  And it was accepted too easily.
[01:02:23.947 --> 01:02:26.529]  I mean, can you imagine all these people being locked?
[01:02:26.549 --> 01:02:27.590]  They became prisoners.
[01:02:28.150 --> 01:02:33.755]  And then the police, the military police, were allowed to march into any house, any time, without a search warrant.
[01:02:34.415 --> 01:02:36.917]  It was martial law, you know.
[01:02:38.218 --> 01:02:40.279]  So, I think it was very, very scary.
[01:02:40.299 --> 01:02:42.100]  That's just hope.
[01:02:42.420 --> 01:02:43.481]  It wakes up some people.
[01:02:43.861 --> 01:02:49.304]  But unfortunately, you still hear those, well, the government has to do something to make us safe.
[01:02:49.324 --> 01:02:53.186]  And I think that's where the big disconnect is.
[01:02:53.226 --> 01:02:54.427]  What is the purpose of government?
[01:02:54.447 --> 01:02:58.149]  Is it to give us perfect safety and perfect economic security?
[01:02:58.589 --> 01:03:02.371]  Or is it there to allow us to run our own lives and protect our liberties?
[01:03:03.860 --> 01:03:07.061]  I want to expand on that because we're going to break here in a moment.
[01:03:07.081 --> 01:03:08.421]  This is our short segment again.
[01:03:08.501 --> 01:03:13.843]  Former Congressman and Dr. Ron Paul joins us, very active in the defense of liberty.
[01:03:14.843 --> 01:03:18.884]  I want to expand again in the next segment on the Boston issue because some stations join us.
[01:03:18.944 --> 01:03:21.145]  I want to get your full take on that.
[01:03:22.285 --> 01:03:28.007]  Clearly, any excuse the power structure has to grab power, they do it.
[01:03:28.527 --> 01:03:30.868]  It seems that that appetite is getting more and more intense.
[01:03:30.928 --> 01:03:31.848]  Why do you think that's happening?
[01:03:33.015 --> 01:03:34.356]  Well, the problems are getting bigger.
[01:03:34.376 --> 01:03:39.939]  They say that Congress isn't doing a job because they're broke, but it's the whole system that's broke.
[01:03:39.979 --> 01:03:41.360]  We're financially broke.
[01:03:42.000 --> 01:03:59.510]  But those individuals in Washington, their mentality is different than so many people outside of Washington, because they've told me personally that they need to take care of people, and they need to regulate people's lives, because we can't trust it to themselves, because they may hurt themselves, or they may not take care of themselves.
[01:03:59.910 --> 01:04:01.613]  And I've asked him, I said, why is that the case?
[01:04:01.653 --> 01:04:06.780]  Well, they're too stupid and inferring we, the politicians, know what is best.
[01:04:07.080 --> 01:04:11.527]  I mean, that is a mental status that they have and they cling to.
[01:04:11.547 --> 01:04:16.594]  And then they don't do like, I'm Hitler and I'm going to take over, I'm going to take away liberties.
[01:04:17.174 --> 01:04:18.556]  I'm doing the Lord's work.
[01:04:18.716 --> 01:04:19.958]  I care about people.
[01:04:20.098 --> 01:04:22.681]  You've heard the liberals say that they care about people.
[01:04:22.761 --> 01:04:23.342]  We don't.
[01:04:23.923 --> 01:04:34.736]  But, of course, if you really care about people, you'll protect liberty and there'll be more production and more people taken care of instead of special interests taking over control of our government and the wrong people benefiting.
[01:04:35.096 --> 01:04:35.577]  But anyway,
[01:04:36.778 --> 01:04:37.859]  That's the mess that we have.
[01:04:37.899 --> 01:04:38.599]  It's continuing.
[01:04:38.639 --> 01:04:44.502]  So every time there's an opportunity, they think, well, if I enhance my power, I can do more good for the world.
[01:04:45.543 --> 01:04:58.050]  Although there's sinister reasons for us to be going around the world, most of the people are complacent and they just go along, get along, and they think, well, we've got to go help those people.
[01:04:58.070 --> 01:04:59.431]  We've got to get rid of that dictator.
[01:04:59.451 --> 01:04:59.831]  Absolutely.
[01:04:59.851 --> 01:05:01.632]  Congressman, Ron Paul's our guest.
[01:05:01.652 --> 01:05:02.412]  I want to expand.
[01:05:03.373 --> 01:05:05.795]  You know, flesh that out when we come back, because that is so central.
[01:05:05.815 --> 01:05:06.615]  Please stay with us.
[01:05:06.795 --> 01:05:07.656]  Ron Paul joins us.
[01:05:10.098 --> 01:05:12.019]  In the last two years alone, the U.S.
[01:05:12.059 --> 01:05:13.960]  has seen huge losses to our food supply.
[01:05:14.220 --> 01:05:19.724]  In 2011, storms and floods raged across the U.S., costing us $20 billion in lost crops alone.
[01:05:19.924 --> 01:05:23.707]  In 2012, we saw the largest drought in the country in more than 50 years.
[01:05:23.967 --> 01:05:27.730]  You may think out of sight, out of mind, and so you don't think you will be affected.
[01:05:27.910 --> 01:05:29.090]  The fact is, you are.
[01:05:29.291 --> 01:05:30.071]  We all are.
[01:05:30.311 --> 01:05:32.653]  Food shortages drive prices up for everyone.
[01:05:32.933 --> 01:05:41.295]  You might not be able to control Mother Nature, but you can control your food prices by freezing the cost and availability of your food supply with eFoodsDirect.
[01:05:41.495 --> 01:05:42.716]  Be prepared before you need it.
[01:05:42.876 --> 01:05:46.077]  With nutrient-dense food you can store for up to 25 years.
[01:05:46.357 --> 01:05:48.617]  You can hope for the best, but hope won't feed you.
[01:05:48.737 --> 01:05:53.158]  Do what I've done and get your own supply of the best storable foods out there from eFoodsDirect.
[01:05:53.298 --> 01:05:59.200]  Call 800-409-5633 or visit them on the web at efoodsdirect.com forward slash Alex.
[01:05:59.460 --> 01:06:00.884]  And check out their spring specials.
[01:06:01.104 --> 01:06:07.398]  Again, that number is 800-409-5633 or on the web at efoodsdirect.com forward slash Alex.
[01:06:07.639 --> 01:06:09.523]  You can bet your life on eFoodsDirect.
[01:06:10.509 --> 01:06:21.834]  With health threats on the rise such as West Nile virus, MRSA, CRE, and now the new bird flu recently discovered in China, there has never been a more crucial time to support your immune system.
[01:06:22.134 --> 01:06:35.020]  Supernatural Silver is a revolutionary new silver solution that is clinically shown to be several hundred times more effective than colloidal or ionic silver, and is powerful enough to help protect you and your family.
[01:06:35.360 --> 01:06:39.362]  Supernatural Silver is scientifically supported, highly effective,
[01:06:39.582 --> 01:06:42.924]  And perfect for everyday use inside the body as well as out.
[01:06:43.064 --> 01:06:44.705]  The Science Digest Journal says,
[01:07:11.852 --> 01:07:19.539]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:07:19.979 --> 01:07:23.603]  Alex and his staff have used these pure soap products for years.
[01:07:24.043 --> 01:07:30.869]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:07:31.349 --> 01:07:33.832]  See them on the web at 5starsoap.com.
[01:07:34.372 --> 01:07:38.875]  Or call 800-340-7091 for a free catalog.
[01:07:39.195 --> 01:07:44.879]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:07:45.139 --> 01:07:50.242]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:07:50.562 --> 01:07:52.183]  This is an amazing deal.
[01:07:52.544 --> 01:07:57.147]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:07:57.767 --> 01:08:00.909]  See them on the web at 5starsoap.com or call
[01:08:01.149 --> 01:08:02.274]  Call 800-340-7091 for a free catalog.
[01:08:15.029 --> 01:08:19.231]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:19.872 --> 01:08:20.672]  You want answers?
[01:08:21.452 --> 01:08:22.453]  Well, so does he.
[01:08:23.013 --> 01:08:26.675]  He's Alex Jones on the GCN Radio Network.
[01:08:27.196 --> 01:08:31.238]  And now, live from Austin, Texas, Alex Jones.
