[00:00:02.768 --> 00:00:04.790]  You're listening to GCN.
[00:48:29.109 --> 00:48:48.966]  And it's amazing that we are literally living in a chemical matrix because what led me to the root cause of diseases, I wasn't even taught that in all the schooling that I went through and medical doctors aren't even taught what the root cause of disease is and they don't want to teach them that because even natural schools will teach you to prescribe a natural herb for something.
[00:48:49.426 --> 00:48:54.208]  I went on a mission like you for 10 years to try to figure out what's causing all these problems.
[00:48:54.288 --> 00:48:57.570]  What's the main reason we have all these chemicals in the environment?
[00:48:58.030 --> 00:49:04.473]  Looking at the air, looking at the water quality, looking at the food people are putting in their system, and then realize that
[00:49:04.873 --> 00:49:05.454]  All disease.
[00:49:05.494 --> 00:49:09.056]  I traced it all back and even looked at Russian and German research.
[00:49:09.536 --> 00:49:20.704]  Basically, all the chemical stew that you're bringing into your body on a daily basis overloads your system and you're not able to get it out fast enough and that is a direct link to all disease.
[00:49:21.524 --> 00:49:28.829]  And what we figured out was the most important part of the body, which is never taught in medical school, is how important the intestines are.
[00:49:28.869 --> 00:49:34.533]  Because when you look and you get a list of a million different chemicals and toxins that are entering the system on a daily basis,
[00:49:35.233 --> 00:49:39.517]  Well, where are those and how are those toxins coming into the body?
[00:49:39.997 --> 00:49:42.279]  Most of them are all coming in through the intestines.
[00:49:42.680 --> 00:49:45.662]  And that's why people have such bad intestinal problems.
[00:49:45.682 --> 00:49:52.227]  That's why they have leaky gut, the GMOs with the BT toxin, burning holes through the intestinal lining, and all those toxins.
[00:49:52.247 --> 00:49:53.749]  Does that to the honeybees on studies?
[00:49:54.369 --> 00:49:54.970]  Absolutely.
[00:49:55.030 --> 00:49:56.031]  It blows up their stomach.
[00:49:56.091 --> 00:49:57.212]  I mean, the BT toxin.
[00:49:57.272 --> 00:50:08.201]  So what happens is you have an excess of toxins coming in and not, you know, not even to mention all the anti-fertility stuff that's out there, the thyroid disruption, the lack of iodine.
[00:50:08.221 --> 00:50:12.185]  And by the way, and even mainline medical doctors, science as you know, until about 10 years ago...
[00:50:12.785 --> 00:50:19.476]  They said never take a vaccine when you're pregnant because it's known to lead to miscarriage, autism, so many neurological problems.
[00:50:19.776 --> 00:50:21.339]  That is mainline medical science.
[00:50:21.439 --> 00:50:25.545]  Any doctor who was trained before 10 years ago will say, you know, we were taught that, we know that.
[00:50:25.806 --> 00:50:27.729]  Now it's like, no, you need extra when you're pregnant.
[00:50:28.169 --> 00:50:30.552]  And now look at all the drugstores everywhere.
[00:50:30.572 --> 00:50:34.497]  You go to a drugstore and you get 5% off your bill if you get a vaccination.
[00:50:35.158 --> 00:50:37.120]  You get flu shots now.
[00:50:37.160 --> 00:50:39.042]  They're promoting flu shots for pregnant women.
[00:50:39.083 --> 00:50:46.752]  So it's a conglomerate of all these toxins that are being pushed upon us to create disease, to put money back into the mainstream.
[00:50:46.992 --> 00:50:47.212]  It is.
[00:50:47.252 --> 00:50:47.412]  It is.
[00:50:47.432 --> 00:50:54.054]  It is a mainlining of secret testing, bioweapon programs under the eugenics program carried out in Germany, England, the United States.
[00:50:54.374 --> 00:50:56.435]  The United States, with England, created eugenics.
[00:50:56.735 --> 00:50:58.416]  They created Adolf Hitler on record.
[00:50:58.636 --> 00:51:00.096]  And I told this PhD guy that.
[00:51:00.116 --> 00:51:01.417]  And I said, you know that.
[00:51:01.477 --> 00:51:03.477]  You know he was Time Magazine Man of the Year.
[00:51:03.997 --> 00:51:05.098]  You know they set him up.
[00:51:05.138 --> 00:51:07.198]  The guy was, like, kind of listening to me at that point.
[00:51:07.599 --> 00:51:08.259]  We're in deep trouble.
[00:51:08.279 --> 00:51:08.659]  Stay with us.
[00:51:09.642 --> 00:51:11.403]  Are you someone who forges your own trail?
[00:51:11.563 --> 00:51:15.105]  Are you a pioneer with the need to homestead your self-reliant entrepreneur spirit?
[00:51:15.365 --> 00:51:18.247]  If so, RF Bunker has a franchise opportunity for you.
[00:51:18.627 --> 00:51:22.690]  RF Bunker is the fastest growing emergency and survival retail store in the United States.
[00:51:22.970 --> 00:51:30.615]  RF Bunker franchise opportunities are leading the way for business-minded heroes seeking adventure in owning and operating their own emergency supply and survival store.
[00:51:30.815 --> 00:51:35.017]  Visit rfbunker.com or call 866-623-2932.
[00:51:35.297 --> 00:51:39.000]  This offer is not being directed to any resident of the register required states.
[00:51:39.901 --> 00:51:41.261]  You are now in the crosshairs.
[00:51:41.542 --> 00:51:45.663]  The NSA and the FBI are treating you like a criminal and monitoring your every move.
[00:51:45.983 --> 00:51:52.725]  Ron Paul said recently, the evidence of the totalitarian nature of this government is on display undeniably every day.
[00:51:53.205 --> 00:51:57.046]  What's taking place right now is a coup and the destruction of the Constitution.
[00:51:57.467 --> 00:51:59.267]  Fortunately, there is something you can do about it.
[00:51:59.567 --> 00:52:03.708]  Learn how to be invisible, lock down your privacy, and even disappear forever.
[00:52:04.169 --> 00:52:06.409]  Go to privacylockdown.com to learn how.
[00:52:06.549 --> 00:52:07.770]  That's privacylockdown.com.
[00:52:10.373 --> 00:52:16.837]  Big business has discovered the preparedness market, and that makes it difficult to know where to go and who to trust.
[00:52:17.178 --> 00:52:21.660]  MyPatriotSupply.com is owned and operated by Patriots just like you.
[00:52:21.941 --> 00:52:31.127]  Has the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more.
[00:52:31.447 --> 00:52:37.371]  MyPatriotSupply.com has old-fashioned values and the absolute best customer service in the industry.
[00:52:37.631 --> 00:52:38.912]  Look for the deal of the day.
[00:52:39.192 --> 00:52:42.435]  Unique, affordable survival supplies that fit anyone's budget.
[00:52:42.616 --> 00:52:45.878]  Get same-day shipping on all orders and free shipping on orders over $49.
[00:52:45.939 --> 00:52:46.299]  Call 866-229-0927.
[00:52:46.319 --> 00:52:46.399]  866-229-0927.
[00:52:46.539 --> 00:52:50.703]  Or visit MyPatriotSupply.com for emergency preparedness, self-reliance, and food independence.
[00:52:50.743 --> 00:52:53.285]  Shop with a name you know and a name you can trust.
[00:53:03.194 --> 00:53:05.937]  Before it's time to survive, it's time to prepare.
[00:53:06.217 --> 00:53:11.902]  MyPatriotsupply.com Protecting your home with a security system is a must.
[00:53:12.122 --> 00:53:18.168]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[00:53:18.508 --> 00:53:24.894]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[00:53:25.294 --> 00:53:27.255]  Not with SimpliSafe Home Security.
[00:53:27.576 --> 00:53:28.616]  They're the good guys.
[00:53:28.917 --> 00:53:31.618]  You can trust SimpliSafe to protect your family.
[00:53:31.999 --> 00:53:36.301]  SimpliSafe was created by a Harvard Business School engineer, and it's revolutionary.
[00:53:36.502 --> 00:53:39.784]  You'll get 24-hour protection for just $14.99 a month.
[00:53:40.044 --> 00:53:42.786]  There are no hidden fees and no contracts.
[00:53:42.986 --> 00:53:43.947]  You'll save thousands.
[00:53:44.207 --> 00:53:47.249]  Plus, you're protected by their 100% money-back guarantee.
[00:53:47.589 --> 00:53:50.651]  Protect yourself against home invasions and break-ins.
[00:53:51.031 --> 00:53:54.954]  Order your SimpliSafe system now and receive a wireless keychain remote.
[00:53:55.214 --> 00:53:57.155]  A $25 gift, free.
[00:53:57.575 --> 00:54:00.196]  So don't waste your time dealing with scum.
[00:54:00.557 --> 00:54:07.220]  Visit GetSimplySafe.com GetSimplySafe.com GetSimplySafe.com
[00:54:21.360 --> 00:54:25.913]  Don't call my name out your window when I'm leaving.
[00:54:27.627 --> 00:54:32.128]  GlobalHealingCenter.com is the amazing website of Dr. Ed Grubb.
[00:54:32.908 --> 00:54:40.629]  You can find the nascent iodine that everybody has tried out here in the office versus the other leading competitors.
[00:54:40.689 --> 00:54:43.390]  And I didn't start selling this going after leading competitors.
[00:54:43.450 --> 00:54:43.850]  I'm not.
[00:54:44.670 --> 00:54:47.010]  Leading competitors like eat the stopper out of the top.
[00:54:47.150 --> 00:54:47.971]  I can't even take it.
[00:54:48.491 --> 00:54:50.091]  It's the most nasty stuff I've ever tasted.
[00:54:50.111 --> 00:54:51.411]  And they say that's nascent iodine.
[00:54:52.331 --> 00:54:53.631]  And Grubb's such a nice guy.
[00:54:53.651 --> 00:54:56.712]  He's like, well, I don't want to say anything, but really that stuff breaks down in alcohol.
[00:54:56.732 --> 00:54:57.194]  I don't think so.
[00:55:03.010 --> 00:55:09.533]  The new study out and what that's doing to the chromosomes and why the babies are having the autism and the deformity and the rest of it.
[00:55:10.354 --> 00:55:11.314]  We start the next hour.
[00:55:11.915 --> 00:55:13.375]  But this is sold out.
[00:55:14.196 --> 00:55:21.900]  And the factory that's been around 40 years, the organic factory that he exclusively uses, is making more exclusively for us right now.
[00:55:22.300 --> 00:55:24.201]  It's back ordered about three weeks just to be safe.
[00:55:24.241 --> 00:55:27.063]  It should be in about two weeks and then a week to get it shipped out to you.
[00:55:27.083 --> 00:55:28.043]  But everybody's already ordered.
[00:55:28.123 --> 00:55:29.524]  It's either been shipped or is being shipped.
[00:55:29.944 --> 00:55:30.745]  In the next few days.
[00:55:30.765 --> 00:55:43.153]  But if you want to get in line to get the Survival Shield Nascent Iodine Dietary Supplement from InfoWarsLife, it's called Survival Shield, then you go to InfoWarsLife.com or call toll free 888-253-3139.
[00:55:43.273 --> 00:55:50.198]  And the great thing is we're funding our hardcore news operation, fighting for liberty and warning people with great products.
[00:55:50.238 --> 00:55:50.878]  It's a win-win-win.
[00:55:51.158 --> 00:55:58.043]  Dr. Group, we're going to get into the whole bisphenol A and other toxins that have to be avoided and more when we start the next hour.
[00:55:58.083 --> 00:55:59.384]  But briefly, going out to break,
[00:56:00.044 --> 00:56:09.070]  Here starting the next hour, you were getting into this total assault and why they want to make us sick for the medical model, this medical tyranny.
[00:56:09.330 --> 00:56:13.292]  In Nazi Germany, in Soviet Russia, the medical system was the tyranny.
[00:56:13.773 --> 00:56:17.055]  Because they, tyrants found guys in white lab coats and get away with anything.
[00:56:18.319 --> 00:56:19.260]  Well, that's the whole thing.
[00:56:19.320 --> 00:56:27.045]  I mean, if a whole population is constantly sick, I mean, you can walk up to anybody on the streets right now and say, do you feel healthy?
[00:56:27.065 --> 00:56:27.465]  Do you feel 100%?
[00:56:27.525 --> 00:56:29.567]  I mean, you're not going to find anybody.
[00:56:29.607 --> 00:56:30.587]  I mean, even children.
[00:56:30.928 --> 00:56:33.809]  They're starting now when women are pregnant.
[00:56:33.829 --> 00:56:35.511]  They're starting before women are pregnant.
[00:56:35.531 --> 00:56:38.032]  They're trying to prevent them from getting pregnant.
[00:56:38.092 --> 00:56:38.473]  I mean, it's...
[00:56:39.213 --> 00:56:44.678]  Even if a young child is born, they're finding all kinds of chemicals in the breast milk right now.
[00:56:44.998 --> 00:56:53.185]  From the time the child is born, they're fed not breast milk, what they should be fed in most cases, but they're on soy formulas, GMO stuff.
[00:56:53.225 --> 00:56:56.828]  I mean, the kid is now sick from an early age.
[00:56:56.908 --> 00:56:57.969]  The mothers are sick.
[00:56:58.069 --> 00:57:03.113]  I mean, people, everybody out there suffers from at least one, two, three, four, five different
[00:57:03.573 --> 00:57:15.081]  Negative health conditions, and it says really the solution is as easy as we know and we've been talking about it for years How many chemicals and how many toxins and all this stuff that we're bombarded with on a daily basis?
[00:57:16.281 --> 00:57:19.543]  Everybody has to cleanse their body on a regular basis.
[00:57:19.604 --> 00:57:21.125]  They have a shower.
[00:57:21.165 --> 00:57:27.309]  They take a shower They wash their skin, but they don't clean the inside of their system and the big secret that we found was
[00:57:28.249 --> 00:57:44.223]  If you have a million toxins coming into your body on a daily basis and you're only able to get rid of, let's say, 500,000 toxins on a daily basis, you still have 500,000 toxins that your body has to keep and store somewhere in its system.
[00:57:44.883 --> 00:57:48.446]  And how do we normally, naturally get rid of toxins?
[00:57:48.807 --> 00:57:50.168]  Well, through exercise.
[00:57:50.188 --> 00:57:52.149]  We have respiration, sweating.
[00:57:53.137 --> 00:57:59.240]  We have urination, we have defecation, and women have five elimination routes because they have their menstrual cycles.
[00:57:59.260 --> 00:58:00.320]  We also have abomination.
[00:58:01.021 --> 00:58:06.363]  Yeah, well that's a whole other subject right there, which is going to even cause more damage to the health care system.
[00:58:06.423 --> 00:58:08.104]  We have chemtrailination, but go ahead.
[00:58:08.244 --> 00:58:19.610]  We have chemtrailination and we have the fact that we have a declining health care system that's a serious, serious problem, and we need people to stand up and take responsibility for their own health, really, because
[00:58:20.350 --> 00:58:27.812]  You know how much we can save and how we can attack this whole system is just preventing ingestion of all the things that cause disease.
[00:58:28.192 --> 00:58:39.575]  Just if you take away 90% of the things that, uh, toxins that people are putting into their system on a daily basis, you can reduce doctor's visits, you can reduce prescription medication.
[00:58:39.595 --> 00:58:40.436]  You're right, stay there.
[00:58:40.456 --> 00:58:47.578]  I mean, I saw a Washington Post article a few months ago where they have to plant crops for the bees that aren't for humans just so all the bees don't die.
[00:58:47.878 --> 00:58:48.758]  That's how toxic it is.
[00:58:49.278 --> 00:58:54.342]  Yeah, that's right, but they're not... This is GCN, the Genesis Commission.
[00:58:54.442 --> 00:58:56.884]  We'll be back, folks, with Dr. Ed Gribb's second hour coming up.
[00:59:00.071 --> 00:59:05.173]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[00:59:05.533 --> 00:59:14.015]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[00:59:14.435 --> 00:59:21.718]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[00:59:22.258 --> 00:59:29.640]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[00:59:30.140 --> 00:59:33.543]  I personally store and use their high-quality products.
[00:59:34.103 --> 00:59:37.746]  It tastes great, and it's easy to store for up to 25 years.
[00:59:38.307 --> 00:59:44.892]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[00:59:45.453 --> 00:59:52.178]  Visit mypatriotsupply.com forward slash alex today with the new world order making rapid advances on every front.
[00:59:52.658 --> 00:59:56.702]  It is essential to prepare with My Patriot Supply today.
[01:00:02.512 --> 01:00:04.412]  Waging war on corruption.
[01:00:04.913 --> 01:00:07.753]  Alex Jones on the GCN Radio Network.
[01:00:14.235 --> 01:00:14.895]  Big Brother.
[01:00:15.535 --> 01:00:16.595]  Mainstream media.
[01:00:17.316 --> 01:00:18.496]  Government cover-ups.
[01:00:19.056 --> 01:00:19.876]  You want answers?
[01:00:20.636 --> 01:00:22.557]  Well, so does he.
[01:00:22.577 --> 01:00:25.818]  He's Alex Jones on the GCN Radio Network.
[01:00:26.378 --> 01:00:30.439]  And now, live from Austin, Texas, Alex Jones.
[01:00:33.214 --> 01:00:37.579]  Well, if you just joined us, JPMorgan Chase says they don't need your business.
[01:00:37.619 --> 01:00:40.822]  They've got the Federal Reserve, they've got tens of trillions of banker bailout money.
[01:00:41.363 --> 01:00:43.485]  They're gonna basically charge you to deposit cash with them.
[01:00:43.805 --> 01:00:46.788]  Won't let you make any foreign transfers of money, but money can come in.
[01:00:47.569 --> 01:00:49.011]  Sounds like capital controls to me.
[01:00:49.051 --> 01:00:51.113]  The story's top story on DrudgeReport.com.
[01:00:52.094 --> 01:00:53.015]  Dr. Ed Gribbs with us.
[01:00:53.455 --> 01:00:55.538]  Another 30 minutes, then Lyndon LaRouge is gonna pop in.
[01:00:56.616 --> 01:01:05.665]  They gave us his geopolitical angle on what's happening and more here on this Thursday edition of the Worldwide Transmission.
[01:01:05.725 --> 01:01:09.269]  Doc, you were getting cut off by the break there, going to break.
[01:01:09.589 --> 01:01:15.835]  We're going to talk about Bisphenol A coming up in the next segment, ways to detox the body of that and more, but you've got the floor.
[01:01:15.895 --> 01:01:17.257]  I mean, what else is important for people to know?
[01:01:17.830 --> 01:01:23.474]  Well, what we found was that your intestines and your intestinal tract really is the main focus point.
[01:01:23.534 --> 01:01:29.678]  So if you keep that clean on a regular basis using like a really good oxygen-based cleanser, you can prevent.
[01:01:29.698 --> 01:01:35.563]  It's all about preventing and addressing the root cause of disease instead of addressing the symptoms of disease.
[01:01:35.583 --> 01:01:41.007]  We know all the chemicals are going to come in, they're going to get leaked through, they're going to cause damage to all the organs, they're going to dumb you down.
[01:01:41.707 --> 01:01:43.489]  But what can people do about that?
[01:01:43.609 --> 01:01:44.590]  I mean, that's the main thing.
[01:01:44.630 --> 01:01:45.731]  People want solutions.
[01:01:45.791 --> 01:01:56.522]  The best thing you can do is reopen your elimination routes, which means exercising, breathing better, sweating more, and then eliminating the toxins that could be coming into your system and cleansing.
[01:01:56.542 --> 01:01:59.586]  Like, just imagine if you were to take something
[01:02:00.226 --> 01:02:16.964]  Every single meal that someone would eat and put it in a big trash can, I mean they're going to have a breakfast meal with a big 42 ounce coke, they're going to have a lunch meal which is probably going to be a big meat, potatoes, all kinds of stuff, GMO, dinner, wine, dessert, mix all that up in a big trash can and pour it over the top of your system.
[01:02:17.685 --> 01:02:19.726]  And then never take a shower for two or three days.
[01:02:20.207 --> 01:02:22.468]  Well, I tell you, most people are constipated.
[01:02:22.488 --> 01:02:26.370]  They're not going to the bathroom two or three times a day, so all that stuff is going and sitting.
[01:02:26.410 --> 01:02:30.133]  It's a miracle we're even... I mean, no wonder we have the highest cancer rate in the world.
[01:02:30.573 --> 01:02:32.034]  No wonder our IQ is dropping.
[01:02:32.054 --> 01:02:32.594]  You know the studies?
[01:02:32.854 --> 01:02:33.535]  Guys, pull that up.
[01:02:33.675 --> 01:02:35.396]  US IQ, lowest in the world.
[01:02:35.816 --> 01:02:36.777]  England trails us.
[01:02:37.077 --> 01:02:39.218]  It's not just that we're dumbed down in the school.
[01:02:39.278 --> 01:02:40.279]  We are physically
[01:02:40.839 --> 01:02:41.439]  Brain damaged.
[01:02:41.599 --> 01:02:52.766]  Right, because when you put all that stuff inside the system, if you take the intestines out and cut them open, it's going to be about 35 feet, 35 square feet, or the size of a tennis court is the surface area.
[01:02:52.826 --> 01:03:00.610]  So if you have all that and you're not cleaning it out on a regular basis, like two or three times a week, then all that's going to just keep building up and building, building up and building.
[01:03:00.630 --> 01:03:02.531]  That's why bowel diseases are off the charts.
[01:03:02.551 --> 01:03:06.853]  And I'm going to have you back in soon to do a whole hour just on gut support.
[01:03:06.893 --> 01:03:07.394]  It's amazing.
[01:03:07.714 --> 01:03:09.155]  Why is nascent iodine so key?
[01:03:09.855 --> 01:03:13.818]  Mason, iodine's so key because how many people do you know are losing their hair now?
[01:03:13.878 --> 01:03:17.740]  How many people do you know that have cold hands and cold feet, especially women?
[01:03:18.120 --> 01:03:25.345]  If you have that extra weight around your waist area, all of that has to do with thyroid and all that can be linked to iodine deficiency.
[01:03:25.485 --> 01:03:27.346]  How many people do you know that don't sweat?
[01:03:27.486 --> 01:03:30.388]  A lot of times when people don't sweat, it's an iodine deficiency.
[01:03:30.828 --> 01:03:36.231]  I would say that if you were to look at every single thing, and I've researched every mineral, vitamin for over 20 years,
[01:03:37.432 --> 01:03:40.734]  I would say oxygen is one of the most important things you can put in the body.
[01:03:40.794 --> 01:03:42.155]  It's the ultimate detoxifier.
[01:03:42.215 --> 01:03:43.976]  The second thing is iodine.
[01:03:44.436 --> 01:03:48.559]  Iodine is regulated and needed by every single cell inside your system.
[01:03:48.919 --> 01:03:59.065]  If you can trace every disease pretty much has something to do with iodine, whether it's too much fluoride coming in, whether it's too much bromide coming into the body.
[01:03:59.085 --> 01:04:00.246]  Which they try to pile on us.
[01:04:00.566 --> 01:04:01.666]  Which they try to pile on.
[01:04:01.686 --> 01:04:04.067]  And then we have the documents where they admit they're doing it on purpose.
[01:04:04.107 --> 01:04:06.308]  It's not like 2 plus 2, it looks like they're doing it on purpose.
[01:04:06.608 --> 01:04:07.769]  They admit they're doing it.
[01:04:08.049 --> 01:04:09.830]  No, it's all a fact.
[01:04:09.950 --> 01:04:10.870]  I mean, it's all a fact.
[01:04:11.190 --> 01:04:14.131]  And when they know, that's why they took iodine out of the bread.
[01:04:14.171 --> 01:04:16.052]  That's why they took iodine out of the salt.
[01:04:16.112 --> 01:04:23.015]  Because they know that anyone who's deficient in iodine, and you talk about mental retardation and problems with brain function,
[01:04:24.261 --> 01:04:27.802]  Women, pregnant women, need twice as much iodine during pregnancy.
[01:04:28.202 --> 01:04:30.843]  And the RDA is 150 micrograms a day.
[01:04:30.903 --> 01:04:36.265]  I mean, that's just enough to prevent a goiter in studies that were done on rats.
[01:04:36.325 --> 01:04:38.325]  And so they do it so you don't get the goiter and know.
[01:04:38.345 --> 01:04:44.407]  They do it right at the level, just, ha ha ha, absolute scientific targeting with hatred.
[01:04:44.947 --> 01:04:46.568]  Oh, but they would inject people with syphilis.
[01:04:46.588 --> 01:04:47.208]  They love us.
[01:04:48.548 --> 01:04:53.350]  Maybe I'm nuts because I would have warned somebody, black or white, don't go in that clinic and get injected with syphilis.
[01:04:53.690 --> 01:04:54.770]  That means I'm a bad person.
[01:04:55.930 --> 01:04:59.251]  Right, I mean, we're all bad for warning people because we're going against the system.
[01:04:59.331 --> 01:05:03.973]  I mean, the system... Yeah, so everybody go have the government inject you with cancer viruses and syphilis.
[01:05:04.253 --> 01:05:04.813]  They love you.
[01:05:05.293 --> 01:05:05.493]  Okay?
[01:05:05.513 --> 01:05:06.674]  There's too many of us.
[01:05:06.994 --> 01:05:07.734]  Ted Turner's right.
[01:05:09.335 --> 01:05:20.482]  Cal Bend Soap Company can save you thousands of dollars and give you good old-fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[01:05:21.122 --> 01:05:32.269]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American-made products.
[01:05:32.569 --> 01:05:38.773]  Order the sampler, a 1-2 month supply or get a 1-2 year supply of soaps for all your cleaning needs.
[01:05:39.213 --> 01:05:42.215]  You're getting soap products twice as good as what you're using now.
[01:05:42.755 --> 01:05:47.178]  This is an amazing deal and you will love the way real soap makes your skin feel.
[01:05:47.439 --> 01:05:54.483]  Call 1-800-340-7091 or visit www.5starsoap.com.
[01:05:54.804 --> 01:05:58.886]  Alex and his staff have used these earth-friendly pure soaps for years.
[01:05:59.427 --> 01:06:04.290]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[01:06:09.173 --> 01:06:13.178]  When an emergency happens, you'll be left to fend for yourself and your family.
[01:06:13.478 --> 01:06:19.065]  An outbreak of contagious disease can happen anywhere, and the threat of bioterrorism is always at hand.
[01:06:19.365 --> 01:06:24.771]  Because we're faced with more diseases than ever before, we need a better solution than ever before.
[01:06:25.172 --> 01:06:28.696]  Fortunately, there's a simple, effective way to protect yourself.
[01:06:29.096 --> 01:06:35.802]  Supernatural Silver offers a safe and effective means of fighting pathogens and can help defeat the root of these problems.
[01:06:36.262 --> 01:06:45.891]  Supernatural Silver is effective against more than 500 different disease-causing pathogens without encouraging drug resistance and without side effects.
[01:06:46.411 --> 01:06:52.274]  Supernatural Silver is the number one choice of thousands of people for immune system support.
[01:06:52.614 --> 01:06:57.937]  Go to SupernaturalSilver.com and give you and your loved ones a fighting chance.
[01:06:58.398 --> 01:07:00.579]  That's SupernaturalSilver.com.
[01:07:01.039 --> 01:07:04.321]  Use the promo code OCTOBER2013 for 20% off your entire order and like us on Facebook.
[01:07:09.485 --> 01:07:14.867]  When you're out on the road, the last place you want to be is on the road.
[01:07:16.147 --> 01:07:20.909]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:07:21.289 --> 01:07:28.072]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[01:07:30.013 --> 01:07:32.213]  They sew pride in every stitch.
[01:07:34.074 --> 01:07:36.375]  Guarantee you'll love the way they fit.
[01:07:38.496 --> 01:07:42.378]  They put a diamond gusset in the crotch, where you need it most.
[01:07:43.099 --> 01:07:46.220]  Blue diamond gussets, got it.
[01:07:46.941 --> 01:07:47.741]  Others don't.
[01:07:48.161 --> 01:07:50.042]  We turn jeans inside out.
[01:07:50.302 --> 01:07:51.803]  Diamond gusset jeans.
[01:07:52.083 --> 01:07:54.645]  Made in the USA with unparalleled quality.
[01:07:54.985 --> 01:08:01.228]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection, so you can ride all day with confidence.
[01:08:01.609 --> 01:08:03.830]  Order yours at gusset.com.
[01:08:04.310 --> 01:08:06.331]  Diamond gusset jeans, got it.
[01:08:06.671 --> 01:08:07.172]  Others don't.
[01:08:14.349 --> 01:08:18.551]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:19.171 --> 01:08:19.991]  You want answers?
[01:08:20.771 --> 01:08:21.652]  Well, so does he.
[01:08:22.312 --> 01:08:25.933]  He's Alex Jones on the GCN Radio Network.
[01:08:26.494 --> 01:08:30.575]  And now, live from Austin, Texas, Alex Jones.
[01:08:35.357 --> 01:08:43.803]  Dr. Ed Group and Anthony Gucciardi are both here in studio with us with some big breaking news that came out yesterday on Fox News, a new Lancet study.
[01:08:43.823 --> 01:08:50.768]  There's also another big study that's come out that we're going to be breaking down.
[01:08:51.508 --> 01:08:56.374]  Dealing with BPA levels and attacking the chromosomes of the body.
[01:08:56.394 --> 01:08:57.134]  Now, we already knew this.
[01:08:57.535 --> 01:09:00.098]  Our guests, doctors and experts said this 15 years ago.
[01:09:00.378 --> 01:09:01.800]  They know, and they do this on purpose.
[01:09:01.820 --> 01:09:04.222]  It's actually more expensive for them to add the BPA.
[01:09:04.262 --> 01:09:07.446]  I've talked to top engineers, chemical engineers, retired engineers.
[01:09:07.766 --> 01:09:08.988]  They don't know why they're ordered to do it.
[01:09:09.008 --> 01:09:09.588]  Well, I know why.
[01:09:10.089 --> 01:09:11.551]  It reduces fertility massively.
[01:09:12.512 --> 01:09:15.075]  And of course it retards development.
[01:09:15.095 --> 01:09:16.017]  That's all part of the fun.
[01:09:16.037 --> 01:09:17.639]  So we're going to be talking about that.
[01:09:17.659 --> 01:09:20.563]  The big story up at Infowars.com.
[01:09:21.043 --> 01:09:23.767]  Updated Chase Bank limits cash withdrawals.
[01:09:24.228 --> 01:09:26.811]  Bans international wire transfers.
[01:09:27.810 --> 01:09:31.512]  Capital controls imposed on small business owners.
[01:09:32.452 --> 01:09:37.094]  And this really points towards hyperinflation, which is what QE Unlimited will do.
[01:09:37.154 --> 01:09:40.895]  We'll talk about it with Lyndon LaRouche coming up at the bottom of the hour.
[01:09:41.295 --> 01:09:52.420]  And then we've got a bunch of pro-Second Amendment activists popping in in the next hour ahead of an armed march to demonstrate the Second Amendment in San Antonio that I will be attending, and I will be carrying a .308 Reaper rifle
[01:09:55.241 --> 01:09:56.562]  As well, totally legal and lawful.
[01:09:57.102 --> 01:10:00.384]  And the police chief said he will now honor the Second Amendment and will not be arresting people.
[01:10:00.885 --> 01:10:03.226]  So hope to see all the listeners down at that.
[01:10:03.646 --> 01:10:04.907]  That is coming up 10 a.m.
[01:10:04.927 --> 01:10:07.769]  in front of the Alamo, San Antonio, Texas.
[01:10:08.309 --> 01:10:13.192]  Here's the AP article, BPA miscarriage link, study finds chemical may raise risk.
[01:10:14.072 --> 01:10:19.476]  And they've got a bunch of different big studies that are now coming out.
[01:10:20.558 --> 01:10:21.858]  Uh, on this front.
[01:10:21.878 --> 01:10:24.679]  In fact, the article I had yesterday actually showed the two different studies.
[01:10:25.139 --> 01:10:28.159]  But, uh, Anthony Gucciardi is here with Dr. Ed Group.
[01:10:28.840 --> 01:10:32.620]  And, uh, Anthony, you first talk about BPA, then we'll get Dr. Group's take on this.
[01:10:32.900 --> 01:10:33.060]  Sure.
[01:10:33.080 --> 01:10:39.862]  So we know for years now that BPA is linked to breast cancer of 130 studies besides Susan G. Komen denying it.
[01:10:40.022 --> 01:10:42.062]  And we know for a fact it's causing infertility.
[01:10:42.162 --> 01:10:44.123]  But here's the most interesting thing about this study.
