[00:00:00.000 --> 00:00:12.000]  [outro]
[00:24:37.793 --> 00:24:40.935]  And they've organized themselves into communities and organizations.
[00:24:40.995 --> 00:24:44.436]  And CNN is a pedophilia mothership of evil.
[00:24:46.118 --> 00:24:54.101]  And that leads us to the vaccines that aren't vaccines, that are poison gene therapies and all the huge news there that I'm gonna hit some now and then really get into after Roger leaves us.
[00:24:54.941 --> 00:24:55.881]  Brought him in the next hour.
[00:24:57.642 --> 00:25:05.404]  But just remember, when you look at the face of this arrested charge, all the evidence says pedophile.
[00:25:08.966 --> 00:25:12.667]  Chris Cuomo's main producer, senior CNN producer, not just his show.
[00:25:14.053 --> 00:25:20.679]  And he's running rape operations, training women for sex to be sex operatives in sex training.
[00:25:21.160 --> 00:25:22.741]  The general public reads that, doesn't know what they're seeing.
[00:25:23.061 --> 00:25:24.583]  That's what CNN does, I told you.
[00:25:24.903 --> 00:25:30.969]  Industrial level sex operations with little girls to go recruit other people.
[00:25:33.331 --> 00:25:38.194]  And women, if they're alone and single mothers and don't have God, get approached by authority figures.
[00:25:39.194 --> 00:25:49.180]  Once they let their child be raped like this, now they're recruiters like Ghislaine Maxwell, who you know was raped from like age two on by her father and OSS and then MI6.
[00:25:49.921 --> 00:25:52.702]  And I'm sorry to have to tell you all this, it's in the MKUltra documents.
[00:25:53.142 --> 00:25:57.885]  It's in Reset Wars that, by the way, you'll be able to get tomorrow.
[00:25:58.526 --> 00:26:00.667]  Launches at midnight tonight at ResetWars.com.
[00:26:02.008 --> 00:26:03.368]  And I'm sorry to have to tell you all this.
[00:26:03.388 --> 00:26:07.850]  I know it sounds insane, but as it comes true and you see it, you learn how these intelligence operations work.
[00:26:07.870 --> 00:26:11.091]  I mean, my uncle was in Iran-Contra.
[00:26:12.091 --> 00:26:18.754]  Wouldn't tell me any of it other than to say that he got out of it because they were trafficking children out of Central American orphanages.
[00:26:21.054 --> 00:26:22.735]  Okay, let's move on from there.
[00:26:23.976 --> 00:26:32.482]  So here is Chris Cuomo and the CNN senior producer who was just arrested for raping children in organized rape.
[00:26:33.323 --> 00:26:34.844]  But they want to rape your mind.
[00:26:34.904 --> 00:26:36.185]  They want to rape your soul.
[00:26:36.265 --> 00:26:43.550]  They want to rape everything that is decent and good because that gives them power over reality.
[00:26:44.791 --> 00:26:47.673]  So you ask yourself, why are the rats leaving the sinking ship?
[00:26:48.253 --> 00:26:53.597]  Well, because the ship is sinking and that's who they are.
[00:26:54.662 --> 00:27:06.465]  Now let's move on to the rape with a genetically engineered gene therapy that erases your immune system, is linked to massive cancer and blood clots and heart attacks.
[00:27:07.834 --> 00:27:27.289]  I have literally more than 30 incredible clips today of scientists and doctors and researchers and the CDC's own documents and the FDA's own documents that taking the Pfizer, Moderna, Johnson & Johnson shot gives you a negative immunity within eight months on average.
[00:27:27.510 --> 00:27:30.252]  Negative, meaning it's worse than before you took it.
[00:27:30.912 --> 00:27:31.753]  This is not a vaccine.
[00:27:32.073 --> 00:27:34.775]  I mean, a real inoculation gives you decades of immunity.
[00:27:35.816 --> 00:27:36.617]  That's not what this is.
[00:27:38.288 --> 00:27:39.709]  This goes in and programs your system.
[00:27:39.729 --> 00:27:42.731]  So like, you have a light bulb that burns for 10 years, they don't want that.
[00:27:43.031 --> 00:27:44.792]  That's a regular vaccine, still could have problems.
[00:27:45.853 --> 00:27:51.116]  These are planned obsolescence, where they work a few months, but then get rid of your immune system.
[00:27:52.617 --> 00:27:56.240]  So it'd be like, oh, this light bulb works for a couple months, then it burns your house down.
[00:27:56.520 --> 00:27:57.841]  Well, I'm not going to put that light bulb in.
[00:27:59.382 --> 00:28:03.764]  Or, you've got this light bulb for a few months, but then you can never have light in your house again.
[00:28:03.985 --> 00:28:07.567]  People are like, that's not just a scam, that's criminal.
[00:28:09.904 --> 00:28:27.072]   So here is Laura Ingraham, who after Tucker Carlson has the most courage of anybody on national TV in this nation, with Dr. Byram Riddle talking about the elephant in the room That it doesn't work.
[00:28:27.212 --> 00:28:29.612]  Not just that the Omnicron gets around it.
[00:28:29.632 --> 00:28:30.893]  That's their diversion.
[00:28:31.633 --> 00:28:42.896]  You've got the famous meme of Indiana Jones and Raiders of the Lost Ark at the start of the movie where he's got the bag of sand and he's got the gold idol he's trying to get and, you know, oh my god, the vaccine doesn't work.
[00:28:42.956 --> 00:28:44.296]  It's not a vaccine, it's a fraud.
[00:28:44.316 --> 00:28:46.677]  Everybody's waking up to it, knowing it's a scam.
[00:28:46.697 --> 00:28:46.977]  What do we do?
[00:28:47.017 --> 00:28:51.418]  Okay, he's got to move the bag of sand onto the gold idol that's Omnicron.
[00:28:52.499 --> 00:28:54.681]  Oh, it doesn't work now because of Omicron.
[00:28:54.721 --> 00:28:55.481]  You're really sick.
[00:28:55.681 --> 00:28:57.322]  We're calling it COVID because of Omicron.
[00:28:57.743 --> 00:28:59.464]  I'm going to play clips for you next segment.
[00:29:01.325 --> 00:29:07.209]  Where I didn't just predict this a year and a half ago, which you'll see as well, but I predicted it 12 years ago.
[00:29:09.170 --> 00:29:09.871]  Exactly.
[00:29:09.891 --> 00:29:11.572]  And by the way, I didn't predict it.
[00:29:14.025 --> 00:29:17.970]  I had their actual breakdown, ladies and gentlemen, their plans.
[00:29:18.030 --> 00:29:18.991]  These people are arrogant.
[00:29:19.251 --> 00:29:20.513]  Oh, oh, oh, oh.
[00:29:20.853 --> 00:29:21.494]  And guess what?
[00:29:21.554 --> 00:29:23.576]  The globalists have tipped their hand again.
[00:29:23.696 --> 00:29:24.617]  You ask, well, why do they do it?
[00:29:27.000 --> 00:29:30.224]  You ask, why don't they just shut up?
[00:29:30.925 --> 00:29:35.348]  Because they've got to tell all the agencies and groups and governments what's going to happen.
[00:29:35.388 --> 00:29:45.575]  And the drill is how they test the policy and get them used to the drill, so that when the actual system comes, they don't put two together, they just follow orders because they've done the drill a hundred times.
[00:29:45.836 --> 00:30:00.386]  Like Jim Jones giving people Kool-Aid that didn't have cyanide in it, and finally the day they've done Kool-Aid drills hundreds of times, finally by the time he gave them the real Kool-Aid with the cyanide, they didn't understand and died.
[00:30:02.910 --> 00:30:04.410]  We're going to show you all those documents.
[00:30:04.490 --> 00:30:08.231]  I shall get to the weather modification next hour, but I need to finish up with this.
[00:30:08.571 --> 00:30:15.672]  Here is the good doctor, Riddell, on Laura Ingraham explaining it doesn't work!
[00:30:15.812 --> 00:30:16.593]  It's a fraud!
[00:30:16.613 --> 00:30:17.153]  Here it is!
[00:30:18.373 --> 00:30:26.054]  Dr. Byron Bridle, who is the immunology professor at the University of Guelph in Canada, who is part of the group who studied the first mRNA COVID vaccines.
[00:30:26.675 --> 00:30:28.815]  Dr. Bridle, what's going on here?
[00:30:30.309 --> 00:30:31.610]  Hi Laura, thanks for having me again.
[00:30:31.630 --> 00:30:35.591]  I have to say, I'll just be blunt, this is absolutely ludicrous.
[00:30:35.891 --> 00:30:48.375]  This is a case of trying to take something that is completely ineffective, and by administering endless doses, somehow it seems like health professionals think this is going to suddenly become effective.
[00:30:48.775 --> 00:30:54.278]  There's so much data showing now that these vaccines can never ever achieve the goal of herd immunity.
[00:30:54.618 --> 00:31:06.584]  These are, first of all, what I want to point out is we have to keep in mind the very definition of vaccines was altered to allow that term to be applied to these current inoculations that we're giving to people.
[00:31:06.984 --> 00:31:08.745]  The duration of immunity is far too short.
[00:31:09.785 --> 00:31:20.670]  The SARS-CoV-2 virus has been effectively developing new variants that can readily evade this immunity.
[00:31:20.970 --> 00:31:29.734]  The new Omicron variant has so many mutations in the spike protein, it's going to be able to even more effectively evade vaccine-induced immunity than the Delta variant did.
[00:31:30.555 --> 00:31:42.147]  And the combination of all of these things, combined with, of course, the fact that there is, although people try and hide it as much as possible, it's becoming impossible to hide the harms that these vaccines are causing.
[00:31:42.708 --> 00:31:46.311]  And there's no question now that the cost-benefit analysis makes no sense.
[00:31:47.172 --> 00:31:52.138]  People who are, quote, fully vaccinated, which is the two doses at the moment, they can still get infected.
[00:31:52.598 --> 00:31:54.600]  They can still get COVID.
[00:31:54.800 --> 00:31:55.601]  They can still get disease.
[00:31:55.621 --> 00:31:56.982]  They can still die from COVID.
[00:31:57.382 --> 00:32:04.668]  And they transmit the virus in at least equal proportion to equal quantities as those who have no immunity.
[00:32:05.269 --> 00:32:10.413]  Okay, so I told you all this with the experts 20 plus months ago, but you're not here to hear us spike the football.
[00:32:10.433 --> 00:32:11.915]  You're here to hear tomorrow's news today.
[00:32:12.235 --> 00:32:15.318]  So let me introduce something that nobody else introduced that I've been talking about for a year.
[00:32:15.738 --> 00:32:16.679]  Marek's disease.
[00:32:17.884 --> 00:32:18.964]  Gates and them aren't done.
[00:32:19.004 --> 00:32:19.785]  They put this out.
[00:32:19.825 --> 00:32:20.905]  They act like it's a process.
[00:32:21.245 --> 00:32:32.530]  They let the vaccines create the mutations, which when they create all these shots that keep destroying spike protein, it's going to create a super spike protein that kills 100%.
[00:32:32.590 --> 00:32:38.672]  And that's what they're doing is using the public to create the ultimate weapon they've already tested in labs.
[00:32:39.092 --> 00:32:41.673]  But they're making us do it to ourselves via free will.
[00:32:42.053 --> 00:32:43.494]  Merrick's disease in humans.
[00:32:48.434 --> 00:32:49.415]  All right, welcome back.
[00:32:49.435 --> 00:33:01.161]  Roger Stone's going to pop in for one segment until about 15 after to talk about Saturday Night Live, saying that they want his wife, who's dying of cancer, hopefully she lives, but she's got stage four cancer, that he needs to be gang raped.
[00:33:01.842 --> 00:33:03.923]  That's just about searing your mind, your conscience.
[00:33:04.763 --> 00:33:06.284]  It's about just training you to be a slave.
[00:33:06.925 --> 00:33:12.688]  He's going to pop in, and then I'll get into the horrible tornado that is not the worst in U.S.
[00:33:12.708 --> 00:33:12.988]  history.
[00:33:14.113 --> 00:33:18.736]  They've had tornado groups that killed 300 people in one night, not 120 or 30.
[00:33:19.376 --> 00:33:20.277]  Still, this is horrible.
[00:33:20.617 --> 00:33:24.359]  But to say that it's global warming doing it, why do we have all those tornado shelters?
[00:33:24.400 --> 00:33:29.643]  Why did people used to have that before they knew about, you know, radar and things, before that was invented?
[00:33:30.483 --> 00:33:36.707]  It was because they knew that when there were storms, they had to all go sleep in the cellar, because sometimes it would come and kill you.
[00:33:38.268 --> 00:33:42.451]  My father saw the barn in East Texas, where he grew up, destroyed once by a tornado.
[00:33:43.530 --> 00:33:47.333]  And then it went across the road and tore up one of the family's relatives' houses.
[00:33:48.034 --> 00:33:49.035]  Was that global warming?
[00:33:49.055 --> 00:33:49.835]  Was that man-made?
[00:33:49.875 --> 00:33:53.938]  We'll talk about it, bottom of the next hour, after Roger Stone leaves us.
[00:33:53.979 --> 00:34:06.028]  But, I noticed that on Instagram and Twitter, because a bunch of people sent me these, some of these had 500 views, one of them had 100-something thousand views, one had 500,000 views, just this weekend.
[00:34:06.048 --> 00:34:10.372]  But the good news is, people are taking these clips, they're finding these clips, and they're sharing them.
[00:34:11.468 --> 00:34:17.510]  Because the public gets fascinated, not by documents I show on air, but by old videos of me saying what was going to happen.
[00:34:19.090 --> 00:34:27.293]  And then we can demystify and explain how I knew this, so people can then discover how to learn this for themselves and not just listen to what I have to say.
[00:34:27.653 --> 00:34:36.275]  Because if I want to not get killed or put in prison and save the country, and if you want to do the same thing with me, we can do it together, we got to decentralize this.
[00:34:36.395 --> 00:34:38.656]  I don't want to be the guy that understands all this.
[00:34:39.460 --> 00:34:47.086]  Okay, we can do this together, but it's going to take people getting knowledge of how the globalists operate, how their mindset works, and what their tricks are.
[00:34:47.166 --> 00:34:58.014]  So, here's a clip of myself 12 years ago in 2010, or 11 and a half years ago, with Mike Adams, predicting what was going to be coming in the future.
[00:34:58.897 --> 00:35:15.572]  And then there's clips from a year and a half ago and 21 months ago of me predicting that multiple inoculations, tracker passes, the vaccines wouldn't work, they claimed that it was a variant, but really it was something they were releasing or it was caused by the vaccine.
[00:35:15.592 --> 00:35:17.034]  100% what's happened 20 months later?
[00:35:17.794 --> 00:35:18.635]  How do I nail it 100%?
[00:35:20.436 --> 00:35:28.758]  It's like if I go see Romeo and Juliet by Shakespeare, doesn't matter if it's a high school doing it, doesn't matter if it's a college doing it, doesn't matter if it's a professional theater doing it.
[00:35:29.078 --> 00:35:39.561]  If it says, classic Shakespeare, Romeo, Juliet, I know it will be, word for word, in the old English, Shakespeare.
[00:35:41.122 --> 00:35:42.122]  It's a program.
[00:35:42.222 --> 00:35:43.142]  It's a blueprint.
[00:35:43.242 --> 00:35:44.402]  It's an operation.
[00:35:44.742 --> 00:35:49.046]   And that's my great frustration is, Yes, the blueprint's very scary.
[00:35:49.346 --> 00:35:50.126]  Yes, it's horrible.
[00:35:50.186 --> 00:35:52.488]  Yes, it ends with 90% of us depopulated.
[00:35:52.968 --> 00:35:53.868]  Collapses civilization.
[00:35:54.589 --> 00:35:55.069]  By design.
[00:35:55.529 --> 00:35:57.230]  By a breakaway civilization absorbing us.
[00:35:57.710 --> 00:36:00.451]  But if we know the blueprint, we can stop it.
[00:36:00.651 --> 00:36:02.692]  But you gotta have the courage to admit you're in trouble.
[00:36:05.774 --> 00:36:10.656]  It's like most women, when a thug pulls a gun out and says, get in the van, they get in the van, they get raped and killed.
[00:36:10.776 --> 00:36:13.838]  But some women fight back, hit, run, whatever, and most of the time they live.
[00:36:15.248 --> 00:36:19.232]  Most people, especially women, will Stockholm Syndrome, and well, I guess he'll be nice.
[00:36:19.612 --> 00:36:21.734]  No, he's not going to be nice when you're tied up in that basement.
[00:36:22.615 --> 00:36:31.224]  So, you might as well just slap the gun out of the hand, run away, zigzag, attack him, whatever it is you decide to do, but don't just give in and follow orders.
[00:36:31.284 --> 00:36:33.085]  Stop acting like a jellyfish.
[00:36:33.125 --> 00:36:36.148]  So, here's myself and Mike Adams in 2010, and then clips from 2020.
[00:36:36.188 --> 00:36:36.829]  Here it is.
[00:36:39.335 --> 00:36:45.878]  During the Model States Health Emergency Powers Act, remember 2002, they wanted to have forced inoculation nationwide for smallpox?
[00:36:46.338 --> 00:37:04.667]  And it came out in news articles that, oh yeah, the feds are going to use sports stadiums and postal offices as the centers where if you refuse to be inoculated, you'll be taken and be held, but will also forcibly inoculate if we're given the orders at these injection facilities.
[00:37:05.027 --> 00:37:09.350]  You have to be able to track people, so they have to have a tracking technology in place.
[00:37:09.690 --> 00:37:20.777]  Now whether that's an RFID chip, which they're calling now electronic tattoos, or whether that is a vaccine bracelet, or some kind of paperwork that you have to carry around, I'm not sure yet.
[00:37:21.517 --> 00:37:22.758]  But that's step one.
[00:37:22.778 --> 00:37:24.619]  So they gotta have a vaccine tracking technology.
[00:37:24.639 --> 00:37:27.921]  I think that's where some of the military defense contractors are coming into play.
[00:37:28.381 --> 00:37:31.042]  But then secondly, you gotta look at the quarantines.
[00:37:31.783 --> 00:37:37.046]  If they mandate vaccines, those who refuse to be vaccinated are very likely to be quarantined.
[00:37:37.526 --> 00:37:44.808]  Which means perhaps the CDC would be leasing camps or facilities like FEMA camps from FEMA.
[00:37:44.948 --> 00:37:46.368]  Just as an example.
[00:37:46.868 --> 00:37:53.490]  And then making those quarantine camps where they throw you in with all the other people who have refused the vaccines.
[00:37:54.190 --> 00:37:54.830]  Go up to the front.
[00:37:55.991 --> 00:37:57.931]  I say to the guy behind the counter, don't you dare wear your mask.
[00:37:57.971 --> 00:37:59.212]  He goes, no, it's all BS.
[00:38:01.032 --> 00:38:02.632]  And I said, I'll tell you what's BS, brother.
[00:38:03.133 --> 00:38:04.493]  Horse inoculations next year.
[00:38:05.529 --> 00:38:12.833]  They're trying to make us take tracker apps on our phones that are already been activated whether you want them or not, but make you accept it, be able to travel around and live your life.
[00:38:13.533 --> 00:38:15.934]  This is their full revolution against us.
[00:38:15.994 --> 00:38:17.255]  This is the globalist move.
[00:38:18.874 --> 00:38:22.997]  We're gonna see people get in folks' faces as they leave their houses, and say, let me see your phone app!
[00:38:23.317 --> 00:38:27.200]  And your phone will have a government app, or through a corporate app, that you're authorized.
[00:38:27.300 --> 00:38:35.025]  And they'll scan and go, and it's gonna be every season, and every, oh, new viruses, and oh, oh, you had your inoculation, even though it doesn't cover you.
[00:38:35.065 --> 00:38:38.828]  And if you say, hey, the inoculation doesn't cover you, they'll go, you're arrested!
[00:38:39.108 --> 00:38:40.189]  That's disinformation!
[00:38:41.390 --> 00:38:42.531]  Oliver Darcy says so.
[00:38:44.592 --> 00:38:50.006]   But remember, when they forcibly inoculate you and your child has a convulsion and dies, They killed your child.
[00:38:52.448 --> 00:38:54.510]  And that was 20 months ago.
[00:38:54.810 --> 00:38:56.752]  So, uh, let me, let me, well, you know what?
[00:38:57.012 --> 00:38:58.354]  I mean, do you want to see these current headlines?
[00:38:58.374 --> 00:39:03.498]  Because everything I just said a year and a half ago, two years ago, 10 years ago, 12 years ago, it's all right here.
[00:39:07.442 --> 00:39:11.746]  Dr. Fauci, Americans will just have to deal with yearly booster shots if they become necessary.
[00:39:11.966 --> 00:39:13.628]  They were always planned.
[00:39:15.385 --> 00:39:20.847]  Study shows Pfizer COVID-19 vaccine effectiveness declines after six months to almost zero.
[00:39:20.987 --> 00:39:21.487]  MSM.
[00:39:21.767 --> 00:39:22.727]  But that was months ago.
[00:39:23.047 --> 00:39:26.709]  Now they're saying it's Omicron, so you're not supposed to say that the thing never worked.
[00:39:28.229 --> 00:39:32.250]  COVID-19 Pfizer BioNTech vaccine effectiveness wanes to 47%.
[00:39:33.631 --> 00:39:34.431]  That's in six months.
[00:39:34.471 --> 00:39:36.452]  Now we know a year later to almost zero.
[00:39:37.212 --> 00:39:39.393]  Pfizer vaccine protection wanes after six months.
[00:39:39.413 --> 00:39:40.053]  Study finds.
[00:39:41.607 --> 00:39:48.110]  WebMD, and now today, Twitter will now ban users that repeatedly claim vaccinated people can spread COVID.
[00:39:48.930 --> 00:39:51.291]  In fact, you're more likely to, but it's okay!
[00:39:52.832 --> 00:39:54.392]  You'll just be banned if you talk about it.
[00:39:56.493 --> 00:39:59.755]  Fauci says Omicron can evade vaccine protection, but boosters help.
[00:40:00.155 --> 00:40:02.656]  So see, at first they're like, okay, the vaccine didn't work.
[00:40:02.736 --> 00:40:03.596]  Oh, it's Omicron!
[00:40:03.836 --> 00:40:05.577]  Don't say it was always a fraud.
[00:40:05.797 --> 00:40:07.298]  You need new shots because Omicron.
[00:40:08.038 --> 00:40:09.959]  How did Alex Jones say 20 months ago this was coming?
[00:40:11.181 --> 00:40:16.562]  Bill Gates put out a prospectus to shareholders that this would be shots 7 to 10 times a year.
[00:40:16.582 --> 00:40:20.303]  Pfizer jab is only 23% effective against Omicron.
[00:40:20.643 --> 00:40:22.904]  South African said, he says, but you're not allowed to say that.
[00:40:22.944 --> 00:40:24.204]  I mean, Twitter said so.
[00:40:26.225 --> 00:40:29.265]  Omicron can strike within four months of vaccination.
[00:40:29.325 --> 00:40:32.246]  Seniors, South African doctors said, oh, you gotta get it every four months now.
[00:40:33.502 --> 00:40:35.342]  And it goes on and on and on.
[00:40:35.362 --> 00:40:37.283]  We got so much more having to hit on that front.
[00:40:37.703 --> 00:40:39.863]  And people paralyzed and being killed and admitting it.
[00:40:40.343 --> 00:40:41.203]  Their families speak out.
[00:40:41.223 --> 00:40:43.084]  They get banned or arrested in Australia.
[00:40:43.544 --> 00:40:51.265]  Oh, and they're now arresting members of the government, randomly senators in Australia that are against the lockdowns, and taking them to facilities saying, we're just going to see if you're sick.
[00:40:51.485 --> 00:40:54.706]  And when they test not positive, they say, we don't care, you're locked up now.
[00:40:55.006 --> 00:40:56.926]  I mean, it's all just a pretend.
[00:40:57.006 --> 00:40:59.427]  Oh, we're not rounding up and arresting you because we don't like your politics.
[00:40:59.867 --> 00:41:00.227]  No, no, no.
[00:41:00.267 --> 00:41:01.148]  It's Build Back Better.
[00:41:01.188 --> 00:41:02.448]  Wink, wink, UN Takeover.
[00:41:02.809 --> 00:41:03.909]  But we're locking you up.
[00:41:03.949 --> 00:41:07.731]  That's all coming up next hour as well.
[00:41:07.771 --> 00:41:16.415]  And oh, they're now handing out over schools around the Western world heart attack kits because they say the new normals, lots of heart attacks in small children.
[00:41:17.836 --> 00:41:22.038]  So that's coming up next hour as well.
[00:41:23.464 --> 00:41:25.765]  But Roger Stone, you know, has the comics.
[00:41:26.286 --> 00:41:29.508]  You know, the comics that have Joe Biden on the comics that say world government's good.
[00:41:30.348 --> 00:41:33.730]  The comics like Alec Baldwin on Saturday Night Live.
[00:41:34.791 --> 00:41:37.573]  Well, the comics say gang raping his wife is a good thing.
[00:41:37.913 --> 00:41:41.055]  That's their little message, gang rape your wife that's got stage four cancer.
[00:41:41.075 --> 00:41:42.455]  And you're just like, why would they do that?
[00:41:42.495 --> 00:41:48.779]  Because it's about them being the villains and getting away with it, trying to invoke Stockholm Syndrome.
[00:41:48.959 --> 00:41:49.700]  All right, we're going to go to break.
[00:41:50.987 --> 00:41:56.692]  This audience of badasses of every race, color, and creed that love God and love justice don't have Stockholm Syndrome.
[00:41:57.092 --> 00:41:58.713]  And you're awake and you know what's going on.
[00:41:58.753 --> 00:42:05.519]  You've kept us on air despite all the Democratic Party attacks and the law firms that sued Remington into bankruptcy.
[00:42:05.799 --> 00:42:10.043]  We are fighting them and haven't done that in four years because of your support.
[00:42:10.103 --> 00:42:12.585]  And you've dumped your money into us and it's beautiful.
[00:42:12.605 --> 00:42:13.886]  You've got great products at the same time.
[00:42:14.186 --> 00:42:16.608]  They'll be sold out by tonight.
[00:42:16.828 --> 00:42:28.365]   The 1776 limited edition founding member coin That everybody that signs up for it, unless we get shut down, will be the first to know and the first to get exclusive content and exclusive content.
[00:42:29.565 --> 00:42:30.366]  It's going to be amazing.
[00:42:31.385 --> 00:42:35.066]  The founder coin at 1776coin.com.
[00:42:36.127 --> 00:42:44.889]  1776coin.com or infowarstore.com will sell out by tonight, your last chance to get it and be a founding member of some amazing new things.
[00:42:45.169 --> 00:42:51.631]  We're going to be launching, it's a historic coin of George Washington slaying the dragon on one side and 1776 worldwide on the other.
[00:42:51.651 --> 00:42:53.372]  Infowarstore.com.
[00:42:54.252 --> 00:42:55.933]  And do your Christmas shopping there.
[00:42:56.353 --> 00:42:57.253]  Storewide free shipping.
[00:42:57.273 --> 00:43:02.055]  Double Patriot points are running for at least a few days more for the Christmas sales.
[00:43:02.135 --> 00:43:08.357]  Vitamin Mineral Fusion, DNA Force Plus, all of them 40 to 50% off at InfoWarsStore.com.
[00:43:08.457 --> 00:43:13.678]  And at midnight tonight, midnight tonight, ResetWars.com.
[00:43:13.618 --> 00:43:18.257]   The master class six plus hour course and more drops at reset wars.com
[00:43:18.257 --> 00:43:27.898]   in 2015
[00:43:27.898 --> 00:43:34.438]   agriculture distribution giant Cargill sponsored the food reaction game a simulation that would
[00:43:34.438 --> 00:43:40.378]   end with a global carbon tax The game itself created an opportunity to live into the future.
[00:43:40.498 --> 00:43:43.200]  It caused people to think through what the possibilities are.
[00:43:43.460 --> 00:43:48.364]  And in that process, I think they realized what they have to start to do today to prepare for that future.
[00:43:48.624 --> 00:43:59.791]  According to the Cargill website, 65 international policy makers, academics, business and thought leaders gathered at the World Wildlife Fund's headquarters in Washington, D.C.
[00:43:59.831 --> 00:44:04.114]  to simulate how the world would respond to a future food crisis.
[00:44:04.454 --> 00:44:07.536]  The game took the players from the year 2020 to 2030.
[00:44:08.576 --> 00:44:12.239]  As it was projected, the decade brought two major food crises.
[00:44:12.659 --> 00:44:29.330]  With prices approaching 400% of the long-term average, a raft of climate-related extreme weather events, governments toppling in Pakistan and Ukraine, and famine and refugee crises in Bangladesh, Myanmar, Chad, and Sudan.
[00:44:29.470 --> 00:44:34.414]  The challenges and crises that we were assigned are exactly what we expect to see in the future.
[00:44:34.494 --> 00:44:39.397]  So you've got famine, you've got increased pests, you've got the role of climate change in the world.
[00:44:39.537 --> 00:44:55.003]  The most eye-catching result, however, was a deal between the US, the EU, India and China standing in for the top 20 greenhouse gas emitters to institute a global carbon tax and cap CO2 emissions in 2030.
[00:44:55.103 --> 00:45:02.686]  The situation got so dire that they were forced into bilateral and even trilateral negotiations and meetings.
[00:45:02.766 --> 00:45:08.008]  And we were able to get all the other major parties to agree to a price on carbon and then to immediately start moving towards trading.
[00:45:08.248 --> 00:45:22.754]  Years later, Cargill would come to be known as the worst company in the world regarding environmental conservation accountability, while the food game itself would prove to be a big corporation global carbon tax plan directive.
[00:45:23.054 --> 00:45:34.879]  Today, with partners like the IMF, World Bank, and the World Trade Organization, we're calling to bringing in carbon pricing to triple it.
[00:45:35.862 --> 00:45:41.628]  On emissions up from about 21% of emissions covered by a price on pollution around the world to get to 60%.
[00:45:43.462 --> 00:45:46.024]  Covered by a price on pollution by 2030.
[00:45:46.884 --> 00:46:05.775]  The carbon tax has what is called a regressive impact in the sense that it's paid by everybody, whether you earn 50,000 francs a year or 100,000 francs or 200,000 francs, you pay just based upon your consumption of carbon dioxide.
[00:46:05.795 --> 00:46:06.555]  Hurts the poor more than anybody.
[00:46:06.916 --> 00:46:11.518]  And for people at the bottom of the wage scale, it's a death sentence.
[00:46:11.558 --> 00:46:12.379]  It's a big problem.
[00:46:12.699 --> 00:46:28.557]  The impact of corporate manipulation via the plandemic's tyrannical impact on third world countries has already created a famine affecting 68 million people, proving there is nothing organic about the state of the geopolitical landscape.
[00:46:28.717 --> 00:46:33.661]  Corporations and their lackeys inhabiting the corporatocracy in Washington, D.C.
[00:46:33.881 --> 00:46:53.837]  are waging a covert war on Western civilization in order to manifest the trillion-dollar tyrannical windfall of global carbon taxes and the implementation of Great Reset Totalitarianism, as the greatest transfer of wealth in world history continues on its course of human enslavement.
[00:46:54.177 --> 00:46:55.298]  John Bowne reporting.
[00:46:57.008 --> 00:46:58.890]  What you just saw is everything.
[00:46:59.650 --> 00:47:13.842]  This is an organized elite war on the general public to consolidate power and control and starve us while they go, oh, the Earth's collapsing, we're saving you from it, when their lockdowns and their policies create it.
[00:47:14.562 --> 00:47:15.703]  And it's in all the war games.
[00:47:16.324 --> 00:47:17.204]  So look at this article.
[00:47:17.224 --> 00:47:18.806]  We're going to cover it after Roger Stone leaves us.
[00:47:19.640 --> 00:47:23.724]  IMF, 10 countries simulate cyber attack on global financial system.
[00:47:24.184 --> 00:47:29.990]  And they admit it's coming, it's imminent, they're going to launch it and use it to further devastate economies and consolidate control.
[00:47:30.638 --> 00:47:38.001]  Just like they war-gamed with Event 201 right before COVID, they've already told their people who are all in on it, at every level, get ready.
[00:47:38.461 --> 00:47:41.463]  The next agenda of Build Back Better is to collapse civilization.
[00:47:41.743 --> 00:47:43.124]  They're environmental terrorists.
[00:47:43.724 --> 00:47:45.084]  It has nothing to do with the environment.
[00:47:45.104 --> 00:47:46.205]  It's about total control.
[00:47:46.585 --> 00:47:47.646]  This is imminent.
[00:47:48.346 --> 00:47:53.508]  Imminent massive cyber attacks that are going to make the COVID lockdowns look pale in significance.
[00:47:53.848 --> 00:47:54.308]  Stay with us.
[00:47:54.149 --> 00:48:15.149]  this Roger Stone straight ahead.
[00:48:15.490 --> 00:48:27.297]  But particularly in late night comedy, that's now the main voice, the main propaganda with Joe Biden just on Jimmy Fallon, reading off a teleprompter, reading off cue cards and bumbling all over himself.
[00:48:28.618 --> 00:48:33.614]   And so when you Saturday Night Live.
[00:48:35.795 --> 00:48:39.677]  Making jokes about gang raping somebody's wife who's fighting for their lives with cancer.
[00:48:40.097 --> 00:48:41.618]  That's a threat, ladies and gentlemen.
[00:48:42.698 --> 00:48:51.102]  You add to everything that's been done to Roger Stone, and now myself, and some of the stuff I can't tell you on air yet, but if you think what you've heard on the news is bad, it's very bad.
[00:48:51.142 --> 00:48:57.945]  And when I am persecuted behind the scenes, they don't want me to talk about it yet.
[00:48:58.225 --> 00:49:02.929]   There's reasons not to, but I'm not worried about myself or Roger being under attack.
