[00:00:15.524 --> 00:00:18.165]  InfoWars, tomorrow's news, today.
[00:23:15.212 --> 00:23:17.973]  But remember, I'm not putting down Fox News.
[00:23:17.973 --> 00:23:19.053]  I'm not in competition with them.
[00:23:19.053 --> 00:23:20.034]  And I love Tucker Carlson.
[00:23:20.034 --> 00:23:21.134]  I love Sean Hannity, all those folks.
[00:23:21.866 --> 00:23:24.387]  I watch Fox Nation, I watch their programs.
[00:23:24.387 --> 00:23:30.951]  They'll come down here and they'll go to a diner and talk to locals about what they think and they'll go show the unfinished border wall.
[00:23:30.951 --> 00:23:37.955]  Almost no one other than, I think OAN's been down here, Newsmax has been down here, last week we were down here I saw folks from
[00:23:39.540 --> 00:23:42.121]  From Ben Shapiro's organization, so good for Ben.
[00:23:42.121 --> 00:23:44.361]  I spoke from the Daily Wire here.
[00:23:44.361 --> 00:23:46.082]  But that's it.
[00:23:46.082 --> 00:23:54.104]  There's almost no coverage of this at the epicenter of this invasion and this takeover, with buses arriving every 30 minutes, 24 hours a day.
[00:23:54.104 --> 00:23:55.485]  We figured it was during the day it was happening.
[00:23:55.485 --> 00:24:03.067]  Since Owen was here in the last week, for a solid week, because he was here a week before I got here, so he was here a couple weeks ago, I came, he came back this last week.
[00:24:04.178 --> 00:24:06.599]  They are here in the middle of the night at 2 a.m.
[00:24:06.599 --> 00:24:07.959]  and there's buses coming in.
[00:24:07.959 --> 00:24:10.700]  So, Owen, over here, make other points about all this.
[00:24:10.700 --> 00:24:12.061]  I want to get Tim to make some other points.
[00:24:12.061 --> 00:24:18.903]  We're going to go just the 200 yards down to the Catholic Charity, where I was a week and a half ago, and the media said we made it up.
[00:24:18.903 --> 00:24:25.185]  The media said that I hired actors, I hired police, that I staged all this, when we did not stage it.
[00:24:25.185 --> 00:24:26.505]  Yeah, and anybody can come down here.
[00:24:26.505 --> 00:24:31.147]  You stay down here for a couple hours during the day, you'll see the numbers for yourself.
[00:24:31.147 --> 00:24:31.647]  And in fact,
[00:24:32.458 --> 00:24:38.310]  We came down here about an hour, hour and a half ago just to do a little recon to see what it was like.
[00:24:38.310 --> 00:24:39.512]  We parked our car.
[00:24:39.512 --> 00:24:42.298]  Within 30 minutes, three deliveries were made.
[00:24:42.748 --> 00:24:46.471]  Including an entire busload of pregnant women.
[00:24:46.471 --> 00:24:47.672]  And so think about this.
[00:24:47.672 --> 00:24:50.414]  America is just adopting kids.
[00:24:50.414 --> 00:24:52.595]  You think, oh, I don't have any kids.
[00:24:52.595 --> 00:24:53.135]  I don't have any kids.
[00:24:53.135 --> 00:24:54.296]  No, you have kids.
[00:24:54.296 --> 00:24:57.078]  You've got about 10,000 kids in a facility in Donna.
[00:24:57.078 --> 00:24:59.960]  You've got about another 10,000 kids in a facility in Midland.
[00:24:59.960 --> 00:25:02.442]  You've got about 200 kids in a facility in McAllen.
[00:25:02.442 --> 00:25:03.563]  So you've got kids.
[00:25:03.563 --> 00:25:04.884]  Yeah, you've got child care payments.
[00:25:04.884 --> 00:25:06.205]  You're making them every day.
[00:25:06.205 --> 00:25:08.907]  And they're coming right here through Texas.
[00:25:08.907 --> 00:25:10.128]  So some of the most stirring
[00:25:10.768 --> 00:25:13.871]  I think images that you could see are the 12-year-old girls.
[00:25:13.871 --> 00:25:15.833]  This is like child support.
[00:25:15.833 --> 00:25:18.235]  They're saying over 10,000 a day of children in the U.S.
[00:25:18.235 --> 00:25:18.535]  alone.
[00:25:18.535 --> 00:25:21.277]  A couple hundred thousand a month, they're apprehending a people, period.
[00:25:21.277 --> 00:25:22.679]  This is insane.
[00:25:22.679 --> 00:25:32.887]  And when you see a 12-year-old girl pregnant, multiple 12-year-old girls pregnant, it just sends a stir down your spine because you know what probably happened to that girl.
[00:25:32.887 --> 00:25:36.290]  You know that she was probably raped on her journey to come up here.
[00:25:36.290 --> 00:25:37.492]  Well, statutorily she was.
[00:25:38.331 --> 00:25:39.871]  So, that's what they're doing.
[00:25:39.871 --> 00:25:45.633]  That's what this illegal immigration pipeline is allowing to happen just by it existing.
[00:25:45.633 --> 00:25:50.275]  And, you know, I always see the liberals saying, oh, we got plenty of space in America, bring them in, plenty of space.
[00:25:50.275 --> 00:25:54.276]  Well, look, these people aren't going to go live in a new city that they're going to build new infrastructures.
[00:25:54.276 --> 00:25:59.437]  They're not going to go live in a new town, you know, just outside of a city and build up a new economy.
[00:25:59.437 --> 00:26:00.978]  They're going to go right into the inner cities.
[00:26:00.978 --> 00:26:02.338]  They're going to come right to your downtown.
[00:26:02.338 --> 00:26:03.278]  And let's talk about that.
[00:26:03.278 --> 00:26:04.619]  This is when, at record times,
[00:26:05.359 --> 00:26:08.440]  They're cutting disability payments off to veterans with their arms and legs blown off.
[00:26:08.440 --> 00:26:09.661]  That's really true.
[00:26:09.661 --> 00:26:11.721]  So just remember that.
[00:26:11.721 --> 00:26:14.562]  We're told, we're told, euthanize old people, because there's too many of them.
[00:26:14.562 --> 00:26:20.565]  We're told, do all this, but oh, we're going to bring in all these people who are going to be permanent wards of the state, which the Democrats want.
[00:26:20.565 --> 00:26:23.626]  Again, there's no plan, really, for these people when they get here.
[00:26:23.626 --> 00:26:25.106]  Nobody talks about a plan.
[00:26:25.106 --> 00:26:27.587]  Nobody wants, well, really nobody talks about it at all.
[00:26:27.587 --> 00:26:30.828]  And you know, the left always likes to talk about things that they've never experienced.
[00:26:30.828 --> 00:26:31.829]  They have no idea what they're talking about.
[00:26:32.629 --> 00:26:36.861]  If you even think, let's say that, let's say these hundreds of people decide, oh, they're gonna go live in the woods.
[00:26:36.861 --> 00:26:39.809]  Okay, like, alright, people are gonna go live in the woods, like what some...
[00:26:40.259 --> 00:26:41.219]  Liberals think are going to happen.
[00:26:41.219 --> 00:26:43.040]  And there are lots of homeless in the woods.
[00:26:43.040 --> 00:26:44.920]  I doubt any leftist has ever seen this.
[00:26:44.920 --> 00:26:45.381]  I have.
[00:26:45.381 --> 00:26:46.521]  I've been to the camps.
[00:26:46.521 --> 00:26:48.622]  It's littered with trash.
[00:26:48.622 --> 00:26:53.783]  So all of the forests that they think, oh, these people can just go live in the woods or whatever, it's better than their life.
[00:26:53.783 --> 00:26:56.844]  Have you ever seen what the homeless camps look like in the woods?
[00:26:56.844 --> 00:26:57.684]  No, you haven't.
[00:26:57.684 --> 00:26:58.585]  You know what they do?
[00:26:58.585 --> 00:27:09.108]  They take dumpsters like this, and they grab all the trash, put it in a cart, take it to the woods, rifle through it for anything that they deem valuable, and then that trash stays in the woods forever.
[00:27:09.688 --> 00:27:11.151]  They don't give a damn.
[00:27:11.151 --> 00:27:12.574]  They see this as people they can exploit.
[00:27:12.574 --> 00:27:14.057]  They see this as a permanent voting class.
[00:27:20.885 --> 00:27:23.087]  And then the average leftist minion doesn't even care.
[00:27:23.087 --> 00:27:24.468]  They just hate America so much.
[00:27:24.468 --> 00:27:25.749]  Now, you've been here for five days.
[00:27:25.749 --> 00:27:29.511]  Give us a tour of what you've witnessed at the Catholic Charities.
[00:27:29.511 --> 00:27:31.833]  The epicenter of the epicenter of the human smuggling.
[00:27:31.833 --> 00:27:36.116]  We'll also have some of the security guys tell us about how they've now moved folks into the alley.
[00:27:36.116 --> 00:27:36.997]  Let's go down there.
[00:27:36.997 --> 00:27:43.782]  So, we're going to walk through the exact area that the migrants go through here.
[00:27:43.782 --> 00:27:46.364]  And they come out this exit on the other side.
[00:27:48.564 --> 00:28:01.608]  And there's nobody in there right now, but the fact that it's still open with the lights on means that I would guess within the next 30 minutes there will be at least one more drop-off tonight, potentially a lot more.
[00:28:01.608 --> 00:28:04.949]  But yeah, I'm not allowed to cross this wall.
[00:28:04.949 --> 00:28:07.770]  I'm not allowed to go across this wall right here.
[00:28:07.770 --> 00:28:12.511]  I, an American citizen, this is well paid for with my taxpayers, but I'm not allowed to see what's going on at the
[00:28:13.055 --> 00:28:16.458]  A human commodity facility here in McAllen, Texas.
[00:28:16.458 --> 00:28:17.118]  Look at this!
[00:28:17.118 --> 00:28:20.200]  Look at the symbol of that exploitation.
[00:28:20.200 --> 00:28:21.841]  It's bone-chilling.
[00:28:21.841 --> 00:28:24.383]  Little kid, little kid without a shoe, falling off.
[00:28:24.383 --> 00:28:26.144]  Because they're not allowed to have shoelaces, by the way.
[00:28:26.144 --> 00:28:28.546]  That's again how criminals are treated, too.
[00:28:28.546 --> 00:28:34.030]  So, they'll come out, they used to come in here, now they go in the back because the media can film them all coming in.
[00:28:34.030 --> 00:28:38.193]  And their gloves are taken, their cell phones are taken, not by the Border Patrol, by the Catholic Charities and thrown in the trash.
[00:28:38.749 --> 00:28:40.832]  So then they'll come out right here.
[00:28:40.832 --> 00:28:43.916]  Oh, by the way, I don't know if you've seen Greg Reeson's new report.
[00:28:43.916 --> 00:28:48.743]  The guy that ran the Islamic invasion for the UN in Europe, he heads up this facility.
[00:28:48.743 --> 00:28:50.606]  He heads up the Donna facility.
[00:28:50.606 --> 00:28:51.247]  We now know his name.
[00:28:54.079 --> 00:29:10.613]  Just months after hiring former Biden transition official Andrew Lorenzen Strait, Texas nonprofit Family Endeavors won a no big contract for as much as $530 million to provide care for the migrant children arriving at the U.S.
[00:29:10.613 --> 00:29:10.914]  border.
[00:29:12.455 --> 00:29:28.232]  Former ICE official and the country's first national migrant public advocate, Lorenzen Strait worked for Lutheran Immigration and Refugee Service, LEERS, where he oversaw a national network of foster care for unaccompanied immigrant children.
[00:29:29.033 --> 00:29:43.367]  Which seems to be exactly what he is doing for Endeavor through the McAllen Respite Center where thousands of unaccompanied illegal immigrant minors are being shipped off to cities across America each week to live with whoever signed up on their website.
[00:29:44.488 --> 00:29:46.829]  Family Endeavors confirmed this.
[00:29:46.829 --> 00:29:53.691]  They said the work is a continuation of services we have delivered to the migrant population since 2012.
[00:29:53.691 --> 00:30:11.777]  Family Endeavors recently hired Basil Moosley as their Deputy Director for Migrant Services, who formerly worked for Sark, the Syrian Arab Red Crescent, who partnered with the United Nations and open border NGOs in the evacuation of Syrian refugees into Europe.
[00:30:13.027 --> 00:30:16.588]  It seems the endless pipeline of immigrants coming into the U.S.
[00:30:16.588 --> 00:30:21.070]  through McAllen, Texas are coming in as refugees.
[00:30:21.070 --> 00:30:34.735]  And the amount of refugees we take in is decided by our senile puppet president, our corrupt Congress, and globalist government agencies, who all seem to now be aligned with the United Nations.
[00:30:34.735 --> 00:30:39.357]  And according to the United Nations Replacement Migration Program, the U.S.
[00:30:39.357 --> 00:30:40.337]  should have 593 million.
[00:30:43.018 --> 00:30:54.481]  So don't expect anything to be done about the endless import of these so-called refugees, all coming in to receive years of taxpayer dollars from our broken welfare system.
[00:30:54.481 --> 00:31:00.022]  It's all part of the plan to destroy the national sovereignty of Western nations.
[00:31:00.022 --> 00:31:06.704]  And if you still have a survival instinct that causes you to question this, then you are labeled a heartless right-wing bigot.
[00:31:07.645 --> 00:31:10.010]  There is no more common sense.
[00:31:10.010 --> 00:31:16.984]  Americans, along with the rest of the modern Western world, are being conquered by way of name-calling.
[00:31:16.984 --> 00:31:18.928]  And tragically, it's working.
[00:31:20.222 --> 00:31:22.522]  For InfoWars.com, this is Greg Reese.
[00:31:22.522 --> 00:31:26.543]  So anyway, so this is the route that they take once they get out of here.
[00:31:26.543 --> 00:31:28.363]  They're carrying their kids.
[00:31:28.363 --> 00:31:30.404]  They're holding their pregnant bellies.
[00:31:30.404 --> 00:31:31.764]  Sometimes there are men with them.
[00:31:31.764 --> 00:31:32.524]  It's whole families.
[00:31:32.524 --> 00:31:33.504]  They've got their bags.
[00:31:33.504 --> 00:31:36.905]  They've all got their manila envelopes that have all their information.
[00:31:36.905 --> 00:31:38.065]  By the way, I've seen a lot of these men.
[00:31:38.065 --> 00:31:39.626]  A lot of these guys are big white guys.
[00:31:39.626 --> 00:31:40.766]  Six foot three, four.
[00:31:40.766 --> 00:31:41.446]  I look at the babies.
[00:31:41.446 --> 00:31:42.586]  These are not the husbands.
[00:31:42.586 --> 00:31:43.506]  These are male coyotes.
[00:31:43.506 --> 00:31:45.087]  A lot of them are smuggling kids.
[00:31:45.087 --> 00:31:47.547]  And they're using the face coverings to cover this up.
[00:31:48.942 --> 00:31:51.304]  They even have the cowdies with them smuggling them in.
[00:31:51.304 --> 00:31:52.244]  And that's a big point.
[00:31:52.244 --> 00:31:53.125]  A lot of these are Europeans.
[00:31:53.125 --> 00:31:56.427]  I don't think it's Europeans, but there are Eastern Europeans coming in here now, Owen.
[00:31:56.427 --> 00:31:59.990]  Now look, Alex, we don't have... Notice how nobody's escorting us across the street.
[00:31:59.990 --> 00:32:03.092]  Notice how there's no cops escorting us, no security escorting us.
[00:32:03.092 --> 00:32:04.713]  The migrants get an escort service.
[00:32:04.713 --> 00:32:06.314]  You know, you gotta protect the commodity.
[00:32:06.314 --> 00:32:07.875]  Alex, that's how you protect your commodity.
[00:32:08.235 --> 00:32:10.216]  So we don't get that but the illegal immigrants do.
[00:32:10.216 --> 00:32:11.736]  So they come across here.
[00:32:11.736 --> 00:32:28.362]  Here's the bus station and I believe the reason, I believe the reason why they're using McAllen as a hub for this is because right here in downtown they have a bus station and not 10 miles from here they have an airport that's not really too much traffic at as far as people.
[00:32:28.362 --> 00:32:32.664]  But it's busy now with airplanes, chartered private planes coming in every few hours.
[00:32:33.203 --> 00:32:34.624]  So this is a perfect hub.
[00:32:34.624 --> 00:32:35.704]  It's right on the border.
[00:32:35.704 --> 00:32:37.205]  You've got your bus stop right here.
[00:32:37.205 --> 00:32:38.886]  They can get on a bus and go wherever.
[00:32:38.886 --> 00:32:41.648]  You've got your airport down the street.
[00:32:41.648 --> 00:32:43.328]  They can get on a plane and go wherever.
[00:32:43.328 --> 00:32:48.971]  Or they have this massive Catholic Charities building, which we'll show you the entire size and scale of this thing.
[00:32:48.971 --> 00:32:50.492]  It's actually mind-blowing.
[00:32:50.492 --> 00:32:52.273]  Let me say this.
[00:32:52.273 --> 00:32:55.055]  This is a real place in McAllen.
[00:32:55.055 --> 00:32:59.057]  So the liberals, because this old boarded-up shop says Hollywood on it,
[00:33:00.285 --> 00:33:03.471]  They said this was all a movie lot.
[00:33:03.471 --> 00:33:04.813]  No, this is McAllen, ladies and gentlemen.
[00:33:04.813 --> 00:33:05.474]  This is a real place.
[00:33:06.477 --> 00:33:14.022]  And again, I mean, official liberals, there were tweets, 20,000 tweets, 10,000 tweets saying, we faked all this, so this is a real place.
[00:33:14.022 --> 00:33:16.003]  Because they can't even believe it's real.
[00:33:16.003 --> 00:33:17.925]  Of course, how could you even believe this is real?
[00:33:17.925 --> 00:33:19.646]  It's unbelievable that this is going on.
[00:33:19.646 --> 00:33:21.847]  An illegal immigration pipeline?
[00:33:21.847 --> 00:33:25.830]  Mass criminal behavior right here in the middle of a busy downtown area?
[00:33:25.830 --> 00:33:27.171]  No, that's what's going on.
[00:33:27.171 --> 00:33:28.352]  You want to commit a crime?
[00:33:28.352 --> 00:33:29.953]  You do it right in front of everybody to see.
[00:33:29.953 --> 00:33:34.296]  And right over there is where they were cramming the kids in the back of the hatchback.
[00:33:34.296 --> 00:33:36.097]  But right here, look, Hollywood fashion.
[00:33:37.100 --> 00:33:37.563]  I looked it up.
[00:33:37.563 --> 00:33:38.668]  It's been here for 50 years.
[00:33:39.554 --> 00:33:41.135]  Went out of business over a decade ago.
[00:33:41.135 --> 00:33:42.996]  That's Hollywood fashion.
[00:33:42.996 --> 00:33:45.178]  We're up the corner of... Tim, what's the street?
[00:33:45.178 --> 00:33:49.001]  This is going to be Austin Avenue and 15th Street.
[00:33:49.001 --> 00:33:50.382]  Austin Avenue and 15th Street.
[00:33:50.382 --> 00:33:56.706]  Another interesting thing about that building, the Catholic Charity, I was told, actually has bought this building now to expand.
[00:33:56.706 --> 00:34:06.353]  So even though this building runs almost halfway down the block, they're Catholic Charity now, they're getting so many migrants in that they have to now try to purchase this building
[00:34:06.793 --> 00:34:10.938]  So just like Hollywood exploits children, now this whole building will.
[00:34:11.585 --> 00:34:13.786]  And all of their facilities are expanding.
[00:34:13.786 --> 00:34:15.127]  You notice none of them are shrinking.
[00:34:15.127 --> 00:34:15.847]  They're all expanding.
[00:34:15.847 --> 00:34:22.470]  And in fact, we were told yesterday that the Donna facility actually had been there before.
[00:34:22.470 --> 00:34:26.912]  There was a little facility in Donna where they were processing illegal immigrants.
[00:34:26.912 --> 00:34:28.013]  It was a lot smaller.
[00:34:28.013 --> 00:34:30.854]  And Trump would actually, people that weren't refugees, he'd send them back.
[00:34:30.854 --> 00:34:31.715]  That stopped the flow.
[00:34:31.715 --> 00:34:32.595]  He sent people back.
[00:34:32.595 --> 00:34:33.335]  He fixed it.
[00:34:33.335 --> 00:34:34.596]  And they shut it down.
[00:34:34.596 --> 00:34:36.577]  They actually closed that facility.
[00:34:37.297 --> 00:34:38.438]  Because it was so effective.
[00:34:38.438 --> 00:34:39.639]  I'm glad you raised that.
[00:34:39.639 --> 00:34:50.745]  It was in 2018, we can show the article, Trump pulled out of the UNESCO UN Migrant Treaty that had never been signed, but we were following it, where the UN would tell us who to bring in.
[00:34:50.745 --> 00:34:53.466]  And Biden has put us back under that treaty with his executive order.
[00:34:53.466 --> 00:34:55.047]  We're under UN control.
[00:34:55.047 --> 00:34:59.430]  So here's what we're going to show you now, is how big this facility is.
[00:34:59.430 --> 00:35:03.132]  Now the alleyway is back there, but if we walk down this entire block,
[00:35:04.072 --> 00:35:05.093]  Yeah, absolutely.
[00:35:05.093 --> 00:35:10.677]  So what we've been told is that although this started off as their primary center, they now are getting properties all over the city because literally
[00:35:24.026 --> 00:35:28.173]  People are stacked in like cordwood in that building in there, right?
[00:35:28.173 --> 00:35:33.621]  We were actually able to get a little bit of footage from inside that building and it's just amazing.
[00:35:33.621 --> 00:35:38.489]  People are sleeping on the floors and they've got them packed in like sardines in there.
[00:35:38.925 --> 00:35:42.407]  And so this is the main original facility right here that used to house homeless.
[00:35:42.407 --> 00:35:43.388]  Now they've been thrown out.
[00:35:43.388 --> 00:35:50.873]  And that's why, Alex, that's why if you're in downtown McAllen almost all the time, there'll be homeless either hanging out on that street corner or this street corner because they're used to coming here.
[00:35:50.873 --> 00:35:52.675]  This used to take care of McAllen's homeless.
[00:35:52.675 --> 00:35:56.037]  They kicked all the American homeless out and filled it with the illegal immigrants.
[00:35:56.037 --> 00:35:57.158]  So now let's talk about it.
[00:35:57.158 --> 00:36:00.840]  Here's where they say we staged the event.
[00:36:00.840 --> 00:36:02.902]  Just like this child's shoe on the ground, I suppose they staged that.
[00:36:02.902 --> 00:36:03.782]  No, this is real.
[00:36:03.782 --> 00:36:05.924]  That dumpster full of kids' stuff, take it from them, that's real.
[00:36:06.527 --> 00:36:08.067]  People's purses taken from them, that's real.
[00:36:08.067 --> 00:36:09.748]  People's cell phones taken from them, that's real.
[00:36:09.748 --> 00:36:11.708]  People being given to sex smugglers, that's real.
[00:36:11.708 --> 00:36:14.128]  So we're just coming to check this out.
[00:36:14.128 --> 00:36:16.409]  We're all walking over here, we can have a go.
[00:36:16.409 --> 00:36:20.069]  And right here, we see a family of kids coming out with the same envelopes.
[00:36:20.069 --> 00:36:27.411]  A whole bunch of little kids with two, an 11-year-old pregnant and a 20-year-old woman, she looked like pregnant.
[00:36:27.411 --> 00:36:29.851]  We got like seven kids and two women.
[00:36:29.851 --> 00:36:32.311]  And we see them cramming them in the trunk of a car right here.
[00:36:32.311 --> 00:36:34.272]  And so, hey, this is illegal.
[00:36:34.272 --> 00:36:35.192]  I tell them it's illegal.
[00:36:36.527 --> 00:36:41.816]  And we stop him, he starts driving into me so I try to let him know I'm not going to move out of the way.
[00:36:41.816 --> 00:36:43.098]  That was real!
[00:36:43.098 --> 00:36:44.400]  These are real people you left us!
[00:36:45.677 --> 00:36:46.877]  You sit there and you make jokes all day.
[00:36:46.877 --> 00:36:47.718]  This is a real place.
[00:36:47.718 --> 00:36:48.738]  It exists.
[00:36:48.738 --> 00:36:49.798]  This is what you're doing.
[00:36:49.798 --> 00:36:54.460]  And by you making fun of this and making jokes about this, you are now signed on to human trafficking.
[00:36:54.460 --> 00:37:01.462]  The bipartisan Senate report, five and a half, six years ago, found over 10,000 children placed with smugglers and sex traffickers.
[00:37:01.462 --> 00:37:02.583]  And that was the beta test.
[00:37:02.583 --> 00:37:06.324]  So now you are signed on to the trafficking of children.
[00:37:06.324 --> 00:37:07.625]  That's who you are, leftists.
[00:37:07.625 --> 00:37:09.785]  When you censor us and you block us, you do this.
[00:37:09.785 --> 00:37:10.606]  It's on you now.
[00:37:10.606 --> 00:37:11.426]  You understand that?
[00:37:11.426 --> 00:37:12.926]  And God's real and understand that.
[00:37:12.926 --> 00:37:14.487]  So burn in hell for saying I'm a liar.
[00:37:14.667 --> 00:37:15.508]  Oh, you want to tell them more?
[00:37:15.508 --> 00:37:17.491]  Yeah, but see, it's all a big joke to them.
[00:37:17.491 --> 00:37:19.875]  You know, it's all a Kamala Harris big joke to them.
[00:37:19.875 --> 00:37:21.277]  Kamala Harris always laughing.
[00:37:23.382 --> 00:37:27.365]  Oh, Kamala, are you going to go down to the border and see all the children that you're smuggling across?
[00:37:27.365 --> 00:37:28.666]  Not today!
[00:37:28.666 --> 00:37:29.506]  So it's all just a joke.
[00:37:29.506 --> 00:37:30.607]  It's all just a game.
[00:37:30.607 --> 00:37:31.387]  It's all just theater.
[00:37:31.387 --> 00:37:32.408]  They just think it's funny.
[00:37:32.408 --> 00:37:33.729]  Oh, we're just going to annoy Alex.
[00:37:33.729 --> 00:37:36.170]  Oh, we're just going to poke Alex and make fun of him.
[00:37:36.170 --> 00:37:37.931]  Oh, we're just going to poke you conservatives.
[00:37:37.931 --> 00:37:42.174]  We're going to knock your Trump hat off and we're going to say that you had an insurrection.
[00:37:42.174 --> 00:37:44.856]  It's all fun and games until you're a fucking slave.
[00:37:45.436 --> 00:37:47.657]  Yeah, see how funny it is then, Kamala?
[00:37:47.657 --> 00:37:49.757]  See how funny it is then, you damn libtards?
[00:37:49.757 --> 00:37:50.778]  I'm sick of this, man.
[00:37:50.778 --> 00:37:53.278]  We come up here and cover this stuff and you think it's a joke.
[00:37:53.278 --> 00:37:55.379]  And I would tell people what you've witnessed here being a week.
[00:37:55.379 --> 00:38:02.841]  What have you seen happen right here, you've caught video of it, where they say this is a Hollywood soundstage, this doesn't exist, children are not being smuggled.
[00:38:02.841 --> 00:38:08.563]  It's illegal, it's against the law, what they're doing has no law behind it, but we're lying, calling it charity fraud.
[00:38:08.703 --> 00:38:21.225]  No Alex, let me actually show you what happened down in this alley, because after you came here and got that massive exposure from that video stopping the kids that were being smuggled in that car, they changed their tact.
[00:38:21.225 --> 00:38:24.566]  And so they didn't want to load the kids out here in public anymore, because guess what?
[00:38:24.566 --> 00:38:30.467]  They're not putting them in seatbelts, they're not putting them in car seats, and what we witnessed back in this alley, same thing!
[00:38:30.467 --> 00:38:31.927]  We don't have to stage this!
[00:38:31.927 --> 00:38:34.808]  Folks, you come out here any day for yourself, you're going to witness the same phenomenon.
[00:38:35.308 --> 00:38:50.581]  I was just shooting a video showing the size of this facility, and I said, okay, we're going to come around back to this alley now, and as soon as we came back here, and my cameraman at the time, Rob, will tell you this, and we've uploaded the video, so we came back here right like this, and I'm saying, okay, here's the back,
[00:38:51.121 --> 00:38:55.526]  And at the time, there was what appeared to be a cab right there.
[00:38:55.526 --> 00:38:55.867]  Okay?
[00:38:55.867 --> 00:38:57.328]  It appeared to be a cab.
[00:38:57.328 --> 00:39:01.693]  But it was the lady with the Santa Muerte tattoos who used to be driving the unmarked vehicles.
[00:39:01.693 --> 00:39:03.295]  Now all of a sudden she's a cab driver?
[00:39:03.295 --> 00:39:05.698]  And so we come back here, my cameraman's filming,
[00:39:06.098 --> 00:39:08.820]  And she sees the camera, and she freaks out.
[00:39:08.820 --> 00:39:09.780]  She runs around.
[00:39:09.780 --> 00:39:11.141]  She's on the right side of the vehicle.
[00:39:11.141 --> 00:39:11.962]  She runs around.
[00:39:11.962 --> 00:39:15.664]  There are about seven kids loaded into this van, the cab van.
[00:39:15.664 --> 00:39:21.448]  She runs around to the driver's seat, gets in, and slams on the gas, trying to get out.
[00:39:21.448 --> 00:39:23.129]  Didn't even close the door!
[00:39:23.729 --> 00:39:30.512]  Literally, the kids got shoved into the car, not put in seatbelts, didn't even close the sliding door, and she tries to peel out away from the cameras.
[00:39:30.512 --> 00:39:36.574]  Now, as soon as we were like, hey, the door's open, she stopped, closed it, and ran around again, that shipment got taken to the airport.
[00:39:36.574 --> 00:39:38.535]  She called the cops on us for the third time.
[00:39:38.535 --> 00:39:40.736]  Same lady with the Santa Muerte tattoos.
[00:39:40.736 --> 00:39:42.716]  And we called the number on the cab.
[00:39:42.716 --> 00:39:44.597]  Turns out it's not even a real cab company.
[00:39:44.597 --> 00:39:46.018]  Let's go dig through these smugglers' trash.
[00:39:46.718 --> 00:39:51.165]  So that just happened in this alley, and that video is also at Banned.Video.
[00:39:51.165 --> 00:39:53.790]  And remember, the only way this is amplified is you guys spread the word.
[00:39:53.790 --> 00:39:57.395]  And you're starting to spread the word about Banned.Video, and it's starting to explode.
[00:39:57.395 --> 00:39:59.258]  The traffic's up tenfold because of you folks.
[00:39:59.258 --> 00:40:00.220]  Keep it up!
[00:40:00.220 --> 00:40:01.222]  Never let the enemy sleep.
[00:40:02.128 --> 00:40:07.430]  So this is where they do their smuggling operations now, because they don't want the cameras to see it.
[00:40:07.430 --> 00:40:10.092]  And you'll see all these boxes that are always out here.
[00:40:10.092 --> 00:40:15.434]  It looks like they've cleaned them up off the street, but normally there's just hundreds of boxes out here.
[00:40:15.434 --> 00:40:21.277]  Diaper boxes, food boxes, much like what you see stuffed into these dumpsters up here.
[00:40:21.277 --> 00:40:23.678]  But this is mostly the delivery boxes.
[00:40:23.678 --> 00:40:26.179]  Look at all this detritus of humanity.
[00:40:26.179 --> 00:40:27.740]  They've got all their clothes, everything.
[00:40:29.163 --> 00:40:31.249]  It's just unbelievable.
[00:40:31.249 --> 00:40:31.791]  Look at this.
[00:40:31.791 --> 00:40:33.757]  This is the main back door at 111 S 15th Street.
[00:40:38.911 --> 00:40:40.072]  Owen, tell us what you witnessed here.
[00:40:40.072 --> 00:40:43.955]  Yeah, so again, normally you'll have the boxes like this.
[00:40:43.955 --> 00:40:47.457]  Diaper boxes just strewn all about here.
[00:40:47.457 --> 00:40:51.460]  But they obviously had a trash pickup come and take care of some of that.
[00:40:51.460 --> 00:40:53.521]  But you can see kind of like this.
[00:40:53.521 --> 00:40:57.644]  And you can't obviously smell from watching this video, but it always smells like a dumpster.
[00:40:57.644 --> 00:40:59.125]  It always smells like raw sewage back here.
[00:40:59.125 --> 00:41:02.368]  You have the standing water that's like raw sewage.
[00:41:02.368 --> 00:41:05.130]  And so this is where they're putting the kids into vehicles.
[00:41:05.130 --> 00:41:07.091]  This is where they're putting the illegal immigrants into vehicles.
[00:41:08.892 --> 00:41:19.015]  We just missed more people being smuggled in right now.
[00:41:19.015 --> 00:41:21.115]  More will come.
[00:41:21.115 --> 00:41:25.997]  As long as that facility is lit up, that means people are coming.
[00:41:25.997 --> 00:41:29.437]  So I would expect at least one more van or bus to deliver.
[00:41:29.437 --> 00:41:34.059]  Illegal smugglers are charging people and exploiting them and raping them to bring them here.
[00:41:34.059 --> 00:41:34.659]  You got people from
[00:41:35.660 --> 00:41:37.661]  Where's the guy from Romania trying to get his parents?
[00:41:37.661 --> 00:41:38.381]  Trying to get his kid.
[00:41:38.381 --> 00:41:39.962]  Trying to get his kid?
[00:41:39.962 --> 00:41:40.982]  I was kid!
[00:41:40.982 --> 00:41:41.122]  Yeah.
[00:41:41.122 --> 00:41:48.805]  So his parents brought a 7 year old girl with them and now they've disappeared and he knows they crossed successfully.
[00:41:48.805 --> 00:41:49.846]  Well repeat what they told you.
