[00:00:15.501 --> 00:00:18.302]  InfoWars, tomorrow's news today.
[00:36:41.828 --> 00:36:44.690]  They're the two most important proteins in HIV.
[00:36:45.551 --> 00:36:48.733]  And so this is confirmation, again, they confirmed that this is
[00:36:49.591 --> 00:36:55.132]  Uncanny, this is unlikely to happen in nature, and it's a hallmark of gain-of-function research.
[00:36:55.793 --> 00:37:05.215]  But, since it's in one, it's homologous to, it shares almost identical sequence with GP41 and GP120.
[00:37:05.735 --> 00:37:16.338]  And so, when you see people getting with the AstraZeneca vaccine, for instance, which shares many similarities with the mRNA sequence that's being used in mRNA vaccine, when you're seeing people
[00:37:17.481 --> 00:37:18.662]  I'm good to go.
[00:37:47.492 --> 00:37:48.092]  Two more things.
[00:37:48.532 --> 00:37:53.874]  I have inside knowledge because, like I said, I work for one of the big boys in vaccine research.
[00:37:53.894 --> 00:38:02.596]  Pfizer, I have... Pfizer's not giving the same vaccine to its employees that it's giving to the population, and I have that on record.
[00:38:03.836 --> 00:38:04.216]  Firstly.
[00:38:04.656 --> 00:38:16.699]  Secondly is Pfizer just announced that this new drug just got approved by FDA for, you're not going to believe this, deambirazine, which is one of the symptoms that we're seeing
[00:38:17.378 --> 00:38:18.039]  We're good to go.
[00:38:34.480 --> 00:38:37.801]  Oh, by approving another drug, a treatment for Guillain-Barre.
[00:38:53.466 --> 00:38:56.849]  Uh, this EU Advisory Commission said it's all there.
[00:38:57.329 --> 00:39:00.632]  How do they think they're going to get away with something on this scale?
[00:39:00.712 --> 00:39:01.693]  I'll ask you that too.
[00:39:02.213 --> 00:39:03.815]  It's a real honor to be here live with you.
[00:39:03.915 --> 00:39:04.755]  I'm Alex Jones.
[00:39:05.816 --> 00:39:10.020]  I'll check him out as a whistleblower and it'll come on, have him on as a guest because he is a whistleblower.
[00:39:10.040 --> 00:39:12.642]  And when he's saying tracks, did you just hear him earlier?
[00:39:13.543 --> 00:39:17.766]  He works for a big vaccine maker, one of the big ones.
[00:39:18.767 --> 00:39:22.370]  And he was, he was breaking down all the issues, all the problems and how
[00:39:23.669 --> 00:39:28.814]  This vaccine maker is not giving them the same vaccine the public gets.
[00:39:28.875 --> 00:39:30.937]  Well, you'd have to be informed to know that.
[00:39:30.997 --> 00:39:31.858]  That's actually true.
[00:39:32.358 --> 00:39:44.871]  It came out, oh, 15 years ago and again about 10 years ago, even the Leningradian, that in China, Germany, the UK, and other, quote, nations, there are, quote, clean vaccines that are given
[00:39:46.121 --> 00:39:47.302]  To the elites and rich people.
[00:39:47.842 --> 00:39:51.485]  That was the headline was government elites given clean vaccine.
[00:39:52.286 --> 00:39:53.487]  Click web and see if you can find that.
[00:39:54.208 --> 00:39:55.789]  Rich and powerful given clean vaccine.
[00:39:55.829 --> 00:39:56.990]  That was another headline.
[00:39:57.570 --> 00:39:59.532]  So what he's saying is absolutely true.
[00:40:00.493 --> 00:40:02.234]  And so yeah, vaccines are real technology, folks.
[00:40:02.274 --> 00:40:08.799]  I'm not even against it if you have a cost-benefit analysis and there's something really bad out there and you want to learn, but it's the contaminants.
[00:40:08.899 --> 00:40:10.601]  Nobody had peanut allergies 50 years ago.
[00:40:11.041 --> 00:40:17.566]  They grew some vaccines on peanut protein, and you've got people dying if they eat one little piece of a peanut.
[00:40:17.967 --> 00:40:22.610]  And so now they stopped doing the vaccines on peanuts, so they don't have the problem in people now being born.
[00:40:23.331 --> 00:40:24.252]  So this is a big deal.
[00:40:24.292 --> 00:40:26.974]  That was a major bombshell you dropped.
[00:40:27.755 --> 00:40:29.316]  Tell us as much information as you can.
[00:40:31.553 --> 00:40:32.053]  Yeah, Alex.
[00:40:32.333 --> 00:40:34.514]  So I mean, I can go into more detail.
[00:40:34.914 --> 00:40:40.375]  You're saying you work for a big vaccine maker and they told you, did they tell you that you're getting a vaccine?
[00:40:40.796 --> 00:40:46.437]  Yeah, they told us that I have it on record, but and I can I can, you know, get that used at some point.
[00:40:47.177 --> 00:41:00.821]  But I really want to emphasize, you know, people are going to swell up like like balloons, you know, with these with the additives that they're putting into the sugar, sodium chloride, because it's being ghosted in such a way that
[00:41:01.868 --> 00:41:10.774]  The actual serum that the vaccine's in, it doesn't contain, it contains less ingredients, but more concentration of the ones they're putting in.
[00:41:11.154 --> 00:41:13.336]  The salt, the vinegar.
[00:41:13.356 --> 00:41:18.019]  If you eat some salt and vinegar chips, you're going to start getting all kinds of digestive problems.
[00:41:18.059 --> 00:41:19.119]  You're going to swell up.
[00:41:19.139 --> 00:41:23.422]  You're going to notice your face starts to get, you know, some people are allergic to beer and stuff.
[00:41:23.682 --> 00:41:25.964]  You're going to, all these allergies are going to start to pop up.
[00:41:26.784 --> 00:41:29.285]  And you're going to see it in the next 10 years or even sooner.
[00:41:29.365 --> 00:41:30.326]  It's going to start to happen.
[00:41:30.486 --> 00:41:33.847]  Your body's going to start having an autoimmune response to these common things.
[00:41:33.867 --> 00:41:35.728]  It's going to become allergic to itself.
[00:41:37.129 --> 00:41:38.710]  So yeah, it's autoimmune.
[00:41:38.730 --> 00:41:40.570]  Your body becomes allergic to itself.
[00:41:40.971 --> 00:41:47.694]  There's so many other things that people don't understand in the literature that are just something called cell bystander death.
[00:41:47.714 --> 00:41:49.214]  And this is very common.
[00:41:50.865 --> 00:41:53.367]  It's being understood now in HIV.
[00:41:53.667 --> 00:42:00.292]  And again, we come back to HIV being a... Oh, Fauci's got his neck in the Moderna... All of it.
[00:42:00.332 --> 00:42:01.753]  I mean, he's making big money.
[00:42:01.793 --> 00:42:03.194]  This is a big money operation.
[00:42:03.274 --> 00:42:20.326]  And there's some things I could reveal to you at a later time, but... Another thing you need to understand is... Well, we can go into that later, but... I want you guys to take a look at, type in Google, uh, Columbia Vaccine... Columbia University Vaccine Symposium that just went on this week.
[00:42:21.511 --> 00:42:26.892]  And it was kind of an invite-only thing that you had to be kind of in the vaccine industry to kind of get invited.
[00:42:27.492 --> 00:42:28.813]  But the videos are now public.
[00:42:28.833 --> 00:42:29.713]  They're about two hours.
[00:42:29.733 --> 00:42:31.853]  It started this Monday and it ended today.
[00:42:32.313 --> 00:42:33.914]  Yesterday, Anthony Fauci spoke.
[00:42:34.274 --> 00:42:39.095]  They've had the World Health Organization representatives speaking, World Bank, World Economic Forum.
[00:42:39.795 --> 00:42:45.576]  And it's basically this symposium this week, trying to brainstorm and discuss ways in which
[00:42:46.494 --> 00:43:11.583]  This COVAX program, which is the UN, WHO's sort of program to get the vaccines to the... What people need to understand is what they really want is, yes, they want the first world to get vaccinated and cause us problems, but what they really want is they want, because they want the third world to get vaccinated, because these people, they're not as informed as us.
[00:43:12.183 --> 00:43:15.144]  Their immune systems are less, they're much weaker.
[00:43:19.881 --> 00:43:27.332]  Bill Gates was on Japanese TV a year ago and they said, we hear that you're putting steroids, and he goes, he knows how smart Japanese are, he goes,
[00:43:28.450 --> 00:43:30.552]  We're going to give you a different vaccine in the third world.
[00:43:30.892 --> 00:43:31.393]  He said that.
[00:43:31.453 --> 00:43:33.555]  He said, we're doing different ones for different countries.
[00:43:33.575 --> 00:43:34.696]  The Japanese went, oh, OK.
[00:43:34.936 --> 00:43:38.639]  Because they're all, you know, Japanese are very polite, very nice, but they're all about who's got the power.
[00:43:39.039 --> 00:43:39.900]  And they are not stupid.
[00:43:40.521 --> 00:43:43.143]  And they're all into secret experimentation, the same class thing.
[00:43:43.723 --> 00:43:48.307]  And so the Japanese, I mean, he just told him, he said, don't worry, we're not giving you that.
[00:43:49.088 --> 00:43:49.829]  Can you believe that?
[00:43:49.849 --> 00:43:50.749]  I mean, that is sick.
[00:43:50.890 --> 00:43:54.432]  They're giving the Africans and the Latin Americans really nasty stuff.
[00:43:54.452 --> 00:43:56.754]  People are like, well, Jones, aren't you worried about all the Africans coming here?
[00:43:57.235 --> 00:44:00.778]  I don't want them brought here as weapons against me and brainwashed, but I want to kill them.
[00:44:01.098 --> 00:44:02.359]  That's bad mojo, man.
[00:44:02.379 --> 00:44:05.021]  I want to build up Africa and build up everybody.
[00:44:05.401 --> 00:44:07.083]  So yeah, we got to do something about this, brother.
[00:44:07.912 --> 00:44:11.653]  Well, look into, you need, so day four, go look, have your crew look it up.
[00:44:11.673 --> 00:44:16.395]  But on day four, Anthony Fauci speaks and kind of gives like an overview of the types of vaccines.
[00:44:16.555 --> 00:44:18.875]  I'm coming in tomorrow to do a full day of work.
[00:44:19.576 --> 00:44:23.197]  And, and I'm going to do either a live show or a tape show at about one o'clock.
[00:44:23.237 --> 00:44:23.997]  I haven't decided yet.
[00:44:24.017 --> 00:44:28.879]  If it's a tape show, we'll tape at one and then add a bunch of videos and articles and air at like six at night.
[00:44:29.319 --> 00:44:30.919]  But a lot of times we go live now on Saturdays.
[00:44:31.779 --> 00:44:34.520]  Will you, will you come on commercial free?
[00:44:34.680 --> 00:44:36.341]  You can talk like, you can send us exhibits.
[00:44:37.825 --> 00:44:38.486]  You want to show?
[00:44:38.566 --> 00:44:39.326]  What symposiums?
[00:44:39.346 --> 00:44:39.907]  What videos?
[00:44:40.668 --> 00:44:43.050]  I'll have Rob Dew call you, because he's obsessed with this.
[00:44:43.150 --> 00:44:43.770]  He's a good guy.
[00:44:45.372 --> 00:44:48.154]  He'll work 40 hours straight if he gets in this vaccine thing.
[00:44:48.174 --> 00:44:48.995]  He's on a quest.
[00:44:49.495 --> 00:44:50.556]  I'll get you on the phone with Rob Dew.
[00:44:50.576 --> 00:44:51.918]  You can send all your exhibits to him.
[00:44:52.498 --> 00:44:53.239]  I will come up here.
[00:44:53.299 --> 00:44:57.242]  We'll have them all ready, and we'll either go live or tape an hour with you tomorrow.
[00:44:57.302 --> 00:44:57.743]  You want to do that?
[00:44:58.823 --> 00:44:59.063]  Yeah, sure.
[00:44:59.083 --> 00:44:59.824]  Sounds good.
[00:45:24.175 --> 00:45:26.577]  And let's just tape it, because I want to add all the documents and all the videos.
[00:45:26.597 --> 00:45:27.677]  So we'll start taping at 1.
[00:45:27.718 --> 00:45:28.658]  We'll probably go two hours.
[00:45:29.579 --> 00:45:33.221]  And then we'll tape to air.
[00:45:33.982 --> 00:45:35.443]  It's like it's live, but it's not.
[00:45:36.083 --> 00:45:37.164]  We'll tape it like it's live.
[00:45:37.845 --> 00:45:38.845]  Any mistakes, we can fix it.
[00:45:39.346 --> 00:45:41.407]  We'll air it at 5 o'clock tomorrow, folks.
[00:45:42.088 --> 00:45:45.170]  And you'll hear from this man, and he'll send us his exhibits and things he wants us to see.
[00:45:45.530 --> 00:45:47.331]  So give him a Rob Do as soon as Rob gets back.
[00:45:47.351 --> 00:45:48.052]  I don't know where he is.
[00:45:48.512 --> 00:45:48.953]  And we'll do that.
[00:45:48.993 --> 00:45:49.113]  OK.
[00:46:08.303 --> 00:46:09.084]  InfoWars.
[00:46:09.424 --> 00:46:10.985]  Tomorrow's news, today.
[00:46:11.005 --> 00:46:23.836]  So, Klaus Schwab paid for a video to be put out over Twitter and Facebook.
[00:46:24.337 --> 00:46:26.038]  Millions of views saying, isn't it great?
[00:46:26.058 --> 00:46:27.059]  People are starving to death.
[00:46:27.579 --> 00:46:27.960]  Isn't it good?
[00:46:28.000 --> 00:46:29.001]  All your cities are shut down.
[00:46:29.041 --> 00:46:30.081]  You're so quiet now.
[00:46:30.882 --> 00:46:32.303]  Isn't it good all the planes are shut down?
[00:46:32.323 --> 00:46:33.783]  It's so good for the Earth.
[00:46:34.203 --> 00:46:36.204]  Look how happy the animals are.
[00:46:36.684 --> 00:46:38.665]  We are freeing the Earth of the evil humans.
[00:46:38.785 --> 00:46:42.266]  This is the beginning of the depopulation operation.
[00:46:42.727 --> 00:46:44.227]  You don't need to listen to Alex Jones.
[00:46:44.347 --> 00:46:46.148]  It's out in the open now.
[00:46:46.228 --> 00:46:50.229]  You can pretend that you're part of the power structure and go along with it, but you're a fool!
[00:46:50.670 --> 00:46:56.132]  This is a post-human plan run by off-world entities, if it ever was.
[00:46:56.192 --> 00:46:57.592]  And I don't need to see them or know it.
[00:46:57.692 --> 00:46:59.193]  I can see the attack profile.
[00:46:59.693 --> 00:47:00.373]  And that's what it is.
[00:47:01.333 --> 00:47:02.554]  We had Chris Sky on.
[00:47:03.074 --> 00:47:04.174]  Really impressive individual.
[00:47:04.194 --> 00:47:05.214]  I've seen his videos before.
[00:47:05.814 --> 00:47:11.656]  But he has been getting arrested, you name it, for refusing the ongoing martial law in Canada and leading a rebellion worldwide.
[00:47:11.976 --> 00:47:16.217]  We'll talk to him here in just a moment on this special Saturday emergency transmission.
[00:47:16.597 --> 00:47:19.738]  And realize, if you're a viewer, you're just as important as Chris Sky or myself.
[00:47:20.678 --> 00:47:27.005]  Share the live link at BandopVideo and InfoWars.com and say, hey, people are fighting back against the Great Reset.
[00:47:27.345 --> 00:47:29.067]  They're fighting back against the New World Order.
[00:47:29.367 --> 00:47:30.929]  They're fighting back against the tyranny.
[00:47:31.249 --> 00:47:32.451]  It's a beautiful time to be alive.
[00:47:32.471 --> 00:47:37.876]  We're going to play a clip of him last September predicting where we are now in a moment.
[00:47:37.896 --> 00:47:38.337]  But first!
[00:47:39.875 --> 00:47:41.796]  I'm not funded by Klaus Schwab or Bill Gates.
[00:47:41.836 --> 00:47:42.636]  I'm funded by you.
[00:47:43.216 --> 00:47:49.838]  And I've got great t-shirts, great water filtration, great air filtration, great supplements, great everything at InfoWareStore.com.
[00:47:49.878 --> 00:47:51.499]  And we're doing the biggest sale of the year yet.
[00:47:51.899 --> 00:47:57.500]  Storewide free shipping, 10 to 50% off across the board, including storable food with free shipping.
[00:47:57.860 --> 00:47:59.821]  And a lot of the cost of food is the shipping.
[00:48:00.401 --> 00:48:03.362]  High quality food, the best you're going to get for anywhere near this price.
[00:48:04.122 --> 00:48:05.583]  But the regular sales prices,
[00:48:06.693 --> 00:48:07.774]  Right now, this is insane.
[00:48:08.094 --> 00:48:10.255]  Only five days left that we can do this.
[00:48:10.876 --> 00:48:12.457]  Nobody's got storable food at this price.
[00:48:12.477 --> 00:48:15.199]  It's a special deal for the biggest distributor for my Patriot.
[00:48:15.599 --> 00:48:23.644]  Infowarsstore.com, preparewithalex.com takes you right to the sub page, the entire catalog of their food, four distribution centers ready to ship out within a day.
[00:48:23.664 --> 00:48:31.929]  Infowarsstore.com on storable food, Survival Shield X2, the critical, pure, deep-earth crystal iodine, the opposite of fluoride, 50% off.
[00:48:32.890 --> 00:48:35.172]  Turbo Force, incredible 10-hour clean energy, 40% off.
[00:48:35.192 --> 00:48:37.533]  Supermelt Vitality, 40% off.
[00:48:38.153 --> 00:48:40.295]  InfoWars Privacy Pouches, $10 off.
[00:48:40.915 --> 00:48:45.078]  To protect you with a little Faraday cage, even though we're selling out, we've got it $10 off.
[00:48:46.259 --> 00:48:48.220]  Knockout Sleep Aid, 40% off.
[00:48:48.300 --> 00:48:49.421]  Ultimate Krill Oil, 40% off.
[00:48:49.441 --> 00:48:49.761]  Ultra 12, 50% off.
[00:48:49.781 --> 00:48:50.161]  Winter Sun, 25% off.
[00:48:50.481 --> 00:48:50.801]  Selling out.
[00:48:55.063 --> 00:48:57.828]  Alexa Pure Pro, highest quality gravity-fed stainless steel filter.
[00:48:57.888 --> 00:49:00.192]  A great deal at $300.
[00:49:00.352 --> 00:49:01.013]  It's $216.
[00:49:01.414 --> 00:49:02.776]  Leading competition isn't as good.
[00:49:02.956 --> 00:49:04.058]  Retails for $400.
[00:49:05.140 --> 00:49:05.541]  Boom!
[00:49:05.901 --> 00:49:06.663]  These are the best deals.
[00:49:08.260 --> 00:49:10.901]  I always pat myself on the back like, we have incredible sales numbers.
[00:49:10.921 --> 00:49:12.061]  We got millions of dollars coming in.
[00:49:12.642 --> 00:49:15.162]  Uh, yeah, but out of a million bucks, you get a hundred thousand to fund yourself.
[00:49:15.182 --> 00:49:17.823]  It doesn't, we got to sell a lot of product.
[00:49:18.204 --> 00:49:21.845]  That's my model to have good prices, but I don't jack up the retail.
[00:49:21.865 --> 00:49:22.965]  So I need your support.
[00:49:23.465 --> 00:49:25.226]  Infowarsstore.com or 888-253-3139.
[00:49:28.612 --> 00:49:35.734]  All right, since he was on three days ago and the interview went viral, Chris Sky has a lot more to talk about.
[00:49:35.794 --> 00:49:39.575]  He's on home arrest, house arrest for his thought crimes.
[00:49:39.675 --> 00:49:41.396]  Others have been allowed out because he protests.
[00:49:41.436 --> 00:49:45.557]  He's locked in his house, facing real prison time if he leaves, but he's fighting through
[00:49:46.397 --> 00:49:48.138]  Cyber system while he still can.
[00:49:48.178 --> 00:49:51.259]  That's why every day is so serious affected the battle space.
[00:49:51.359 --> 00:49:52.879]  We know it's going to get so bad in the future.
[00:49:53.139 --> 00:49:54.239]  You're going to rise up, folks.
[00:49:54.560 --> 00:49:58.761]  The question is, will the enemy have their control systems in place by then when you do rise up?
[00:49:59.261 --> 00:50:03.722]  So it's a battle to get you activated and awake before things get so bad and you're forced to take action.
[00:50:04.443 --> 00:50:06.783]  You want to win this without it getting really bloody.
[00:50:07.463 --> 00:50:11.945]  But whatever happens, we cannot submit, obviously, to this dehumanization takeover.
[00:50:12.725 --> 00:50:14.526]  But here he is back in September of last year.
[00:50:14.966 --> 00:50:16.387]  He'd just come back from Ireland.
[00:50:16.407 --> 00:50:17.747]  He'd just warned them of what was coming.
[00:50:18.108 --> 00:50:22.530]  He had just been detained, told he'd be arrested if he wouldn't spoke in public, but he did.
[00:50:22.550 --> 00:50:26.211]  And this video has hundreds of millions of views worldwide in all the major languages.
[00:50:26.512 --> 00:50:27.412]  It's huge in India.
[00:50:27.812 --> 00:50:28.733]  It's huge in Russia.
[00:50:29.013 --> 00:50:30.674]  The US military is refusing the shot.
[00:50:30.994 --> 00:50:32.214]  The Indians are refusing the shot.
[00:50:32.274 --> 00:50:33.275]  Switzerland just banned.
[00:50:33.935 --> 00:50:35.679]  Uh, the, uh, AstraZeneca.
[00:50:35.939 --> 00:50:37.943]  There's huge victories happening.
[00:50:37.963 --> 00:50:40.027]  You won't see it on the news, but it's happening.
[00:50:40.047 --> 00:50:44.835]  We'll talk about that in a moment, but here is Chris Sky laying it out back in September.
[00:50:46.052 --> 00:50:46.852]  You don't need a mask.
[00:50:46.892 --> 00:50:48.313]  The mask is about compliance.
[00:50:48.333 --> 00:50:50.633]  Because they know Canadians like to do what they're told.
[00:50:50.913 --> 00:50:54.574]  So if they tell you you have to wear a mask, next they're going to tell you you have to contact trace.
[00:50:54.955 --> 00:50:56.915]  Then they're going to tell you you have to take the vaccine.
[00:50:57.215 --> 00:51:00.736]  And because Canadians like to do what they're told, they're hoping that everyone just complies.
[00:51:01.016 --> 00:51:02.057]  And then guess what, kids?
[00:51:02.437 --> 00:51:06.198]  Once you take your vaccine, like a dumb person that doesn't know any better,
[00:51:06.738 --> 00:51:18.428]  They're gonna tell you, sorry, the vaccine isn't as effective as we thought it was gonna be, so now you still gotta wear your mask, still gotta get contact trace, still have all the restrictions and social distancing, and still take your vaccine.
[00:51:18.708 --> 00:51:20.109]  And then what did you get out of all of this?
[00:51:20.489 --> 00:51:27.715]  You got a whole year where you weren't allowed to travel, your business was closed, they took your rights and freedoms, they forced the vaccine on you, and...
[00:51:28.476 --> 00:51:28.976]  What happened?
[00:51:29.297 --> 00:51:38.683]  The same amount of people died, everything is the exact same, and now they're gonna put you back on lockdown and bring it all the way till July of next year so they can do the same thing again!
[00:51:39.043 --> 00:51:44.767]  Bring you from July, August, and September, getting you off lockdown, but just to bring you back on lockdown again.
[00:51:45.207 --> 00:51:46.688]  You idiots haven't figured it out yet?
[00:51:47.108 --> 00:51:50.031]  It's a perpetual cycle that you never get out of.
[00:51:50.311 --> 00:51:54.975]  And it's a way to take your rights, your freedoms, close your business, take your wealth.
[00:51:55.255 --> 00:51:55.555]  Why?
[00:51:55.635 --> 00:51:57.237]  So you become dependent on government.
[00:51:57.617 --> 00:51:57.937]  Why?
[00:51:57.957 --> 00:52:01.360]  If you're independent, the government works for you like it's supposed to.
[00:52:01.680 --> 00:52:10.688]  If you depend on the government to give you a paycheck to feed your family every month, because they closed your business on you, now the government doesn't work for you, the government rules you.
[00:52:11.068 --> 00:52:13.150]  So instead of a middle class, we have
[00:52:13.510 --> 00:52:18.833]  The government, upper class, and the lower class dependents that rely on the government to survive.
[00:52:19.133 --> 00:52:21.054]  In other words, we have a slave class.
[00:52:21.575 --> 00:52:22.535]  And that's what they're trying to do.
[00:52:22.595 --> 00:52:23.216]  It's that simple.
[00:52:23.616 --> 00:52:24.476]  Alright, thanks a lot Chris.
[00:52:36.767 --> 00:52:39.309]  And that's human intelligence that globalists are so scared of.
[00:52:39.869 --> 00:52:43.852]  And you nailed it then saying, once you take the vaccine, they'll say it doesn't work.
[00:52:44.212 --> 00:52:47.034]  You can't still go out, still got to wear a mask, still have social distance.
[00:52:47.394 --> 00:52:50.256]  Fauci just announced that last Tuesday.
[00:52:50.696 --> 00:52:52.678]  So we can talk about where we are now.
[00:52:53.998 --> 00:53:00.703]  But let's talk about where we're going next, because you already predicted Chris Sky, where we were going off their own UN documents.
[00:53:01.743 --> 00:53:03.585]  But let's talk about where they're going next.
[00:53:03.625 --> 00:53:05.486]  But it's great to have you here, my friend.
[00:53:06.323 --> 00:53:06.663]  Thank you.
[00:53:06.703 --> 00:53:07.944]  It's always great to be here.
[00:53:08.025 --> 00:53:10.006]  Like I said, I've been a fan of you forever.
[00:53:10.086 --> 00:53:11.888]  I just want to give a plug to Andrew Says.
[00:53:11.928 --> 00:53:13.970]  He's the man that made that video with me.
[00:53:14.010 --> 00:53:15.071]  He was holding the mic for me.
[00:53:15.111 --> 00:53:15.912]  He's with Rebel News.
[00:53:15.932 --> 00:53:16.512]  They're great.
[00:53:16.793 --> 00:53:19.615]  If it wasn't for them, my message wouldn't be getting out like it's been getting.
[00:53:20.116 --> 00:53:22.097]  Oh, Rebel News is completely badass.
[00:53:22.918 --> 00:53:23.479]  Yeah, they are.
[00:53:23.599 --> 00:53:25.541]  In Canada, they're the MVP, aren't they?
[00:53:26.401 --> 00:53:27.062]  Yes, for sure.
[00:53:27.102 --> 00:53:29.124]  They're the only ones that'll report on anything that
[00:53:29.585 --> 00:53:32.087]  The mainstream media doesn't want them to report on.
[00:53:32.767 --> 00:53:34.609]  And their reporter, David Menzies, is amazing.
[00:53:34.649 --> 00:53:36.210]  We salute Rebel Media!
[00:53:36.450 --> 00:53:36.951]  Salute!
[00:53:37.231 --> 00:53:37.711]  Salute!
[00:53:37.851 --> 00:53:38.292]  Salute!
[00:53:42.835 --> 00:53:44.517]  And by the way, I'm not always in a tank top.
[00:53:44.537 --> 00:53:47.639]  They gave me about 20 minutes for that interview in the studio.
[00:53:48.320 --> 00:53:48.620]  Notice.
[00:53:48.640 --> 00:53:49.280]  Whatever, dude.
[00:53:49.300 --> 00:53:51.782]  If you're in good shape like that, might as well flaunt it.
[00:53:52.142 --> 00:53:53.764]  I'm sure you're not missing out with the ladies.
[00:53:54.830 --> 00:53:56.052]  No, I guess not.
[00:53:56.312 --> 00:53:56.913]  Definitely not.
[00:53:56.933 --> 00:53:57.834]  All right, so let's get back into it.
[00:53:58.394 --> 00:53:59.496]  So where are they going from here?
[00:53:59.756 --> 00:54:00.397]  It's obvious.
[00:54:00.497 --> 00:54:03.220]  The next step is the vaccine passport.
[00:54:03.741 --> 00:54:04.562]  That's what they want.
[00:54:04.702 --> 00:54:06.805]  They want to have this so-called vaccine passport.
[00:54:06.825 --> 00:54:07.646]  That's what they're going to call it.
[00:54:08.146 --> 00:54:13.873]  So for you, you think it has to do with world travel, and then it kind of makes sense to the normal person.
[00:54:13.913 --> 00:54:14.314]  Like, oh,
[00:54:14.707 --> 00:54:15.867]  Well, we have this pandemic.
[00:54:16.107 --> 00:54:17.848]  Maybe if we get this passport, we won't have to do all this.
[00:54:17.868 --> 00:54:19.769]  But now it's to get into the White House Press Corps!
[00:54:20.089 --> 00:54:20.749]  Did you see that?
[00:54:20.769 --> 00:54:21.129]  Yes.
[00:54:21.589 --> 00:54:22.829]  Yes, I did actually.
[00:54:23.270 --> 00:54:24.730]  So they want to do that.
[00:54:24.750 --> 00:54:37.834]  That's why they're doing these crazy travel restrictions with the forced testing and the government mandated hotel quarantine, because they want to make it so ridiculous that when they give you the idea of a vaccine passport that otherwise should frighten you to the very core,
[00:54:38.214 --> 00:54:41.796]  That it actually excites you and you want it so you won't have to go through these measures.
[00:54:41.816 --> 00:54:43.837]  Yeah, because the average person wants to get out of it.
[00:54:44.057 --> 00:54:45.138]  They want to navigate it.
[00:54:45.158 --> 00:54:46.618]  They want to adapt to overcome it.
[00:54:46.819 --> 00:54:48.660]  Instead you're adapting and submitting to it.
[00:54:48.700 --> 00:54:49.120]  Explain that.
[00:54:49.992 --> 00:54:50.513]  Exactly.
[00:54:50.813 --> 00:54:53.415]  So they put you in between a rock and a hard place.
[00:54:53.495 --> 00:55:01.481]  Their real agenda is to try to make you take a forced vaccination that not only apply to travel, it will apply to you being able to go to like a hockey or basketball game.
[00:55:01.541 --> 00:55:04.383]  And again, they see us like a bunch of feral cats they got to sterilize.
[00:55:04.784 --> 00:55:06.965]  That's why the press secretary is like, well, I sterilize cats.
[00:55:07.045 --> 00:55:07.686]  I'm a cat lady.
[00:55:07.766 --> 00:55:08.987]  I mean, we just sterilize.
[00:55:09.007 --> 00:55:11.069]  Well, you sterilize yourself then, you ugly witch.
[00:55:11.369 --> 00:55:12.330]  You first, you pig.
[00:55:13.404 --> 00:55:14.205]  Well, that's what they want to do.
[00:55:14.245 --> 00:55:16.126]  They want to have complete control over everybody.
[00:55:16.186 --> 00:55:21.669]  That ugly pig needs to remove her ovaries and her children's first before she runs her fat, ugly mouth.
[00:55:22.810 --> 00:55:30.635]  Well, if you look at, if you looked at any of the, uh, all the ministers of state, uh, that health ministers all over the United States, they all look like they've been dead for like six years.
[00:55:30.675 --> 00:55:34.258]  Oh yeah, pull up how, how, how, uh, pro COVID health managers.
[00:55:34.278 --> 00:55:35.238]  What's the way to search that?
[00:55:35.378 --> 00:55:36.639]  They got all the memes of it.
[00:55:37.760 --> 00:55:40.502]  Uh, they all look like they're undead corpses.
[00:55:41.479 --> 00:55:42.280]  That's what they all do.
[00:55:42.460 --> 00:55:44.722]  So they're the ones dictating you what you need to do to be healthy.
[00:55:44.762 --> 00:55:46.203]  And what are they telling you to do to be healthy?
[00:55:46.583 --> 00:55:47.164]  Stay home.
[00:55:47.364 --> 00:55:48.284]  Don't exercise.
[00:55:48.605 --> 00:55:49.505]  Don't socialize.
[00:55:49.565 --> 00:55:50.146]  Don't go out.
[00:55:51.167 --> 00:55:52.248]  Go to the liquor store.
[00:55:52.588 --> 00:55:53.649]  Order marijuana.
[00:55:54.669 --> 00:55:55.550]  Order drive-thru.
[00:55:55.570 --> 00:56:01.094]  And whatever you do, don't go out and socialize or exercise or get vitamin D or any of that.
[00:56:01.415 --> 00:56:05.398]  They actually released a document in Canada, because people like me, we're telling people
[00:56:05.959 --> 00:56:13.921]  Vitamin D, Vitamin C, Zinc, Magnesium, eat some healthy fruits and vegetables, organic foods, and your mood system will come up and you won't get sick.
[00:56:14.001 --> 00:56:18.362]  Or if you do catch COVID, you'll be one of the 8 out of 10 people that doesn't even get symptoms when they get it.
[00:56:18.843 --> 00:56:24.084]  And when we put that information out, the Government Health Canada, sorry, not Government Health Canada,
[00:56:24.588 --> 00:56:33.312]  Actually issued an official press release that stated you cannot improve your immune system through diet or supplementation.
[00:56:33.752 --> 00:56:34.733]  They literally said that.
[00:56:34.773 --> 00:56:37.514]  They tried to say that vitamin D will not bring up your immune system.
[00:56:38.174 --> 00:56:42.416]  The only reason we have a flu season, or now it's a COVID season because flu doesn't exist.
[00:56:42.817 --> 00:56:44.477]  Oh, there's one of the health ministers right there.
