[00:00:00.000 --> 00:00:11.839]  [outro]
[00:38:16.573 --> 00:38:20.115]  For the NSA, how are they excusing themselves from doing things like that?
[00:38:20.155 --> 00:38:23.116]  How are they able to do that without a warrant?
[00:38:23.717 --> 00:38:25.618]  And is it all just to drive a narrative?
[00:38:25.658 --> 00:38:28.139]  Are they really leaking things to the media like that?
[00:38:28.799 --> 00:38:30.680]  Well, yeah, let me answer the question, but let's go back to this.
[00:38:31.221 --> 00:38:35.063]  Remember James Comey, the FBI director, testified more than 10 times to Congress.
[00:38:35.183 --> 00:38:36.403]  There's old compilations of it.
[00:38:36.724 --> 00:38:39.205]  Type in, Comey testifies that he didn't leak.
[00:38:40.461 --> 00:38:43.282]  And then later when it comes out that he leaked, he goes, well, I didn't leak.
[00:38:43.862 --> 00:38:48.924]  I gave it to a head dean of a journalism department so he could leak.
[00:38:49.445 --> 00:38:52.466]  Well, that's like a mafia chief saying, I didn't kill the person.
[00:38:52.826 --> 00:38:54.667]  I just ordered one of my guys to go kill him.
[00:38:55.647 --> 00:38:56.747]  And so it's the same thing.
[00:38:57.508 --> 00:39:08.232]  Tucker Carlson, three plus years ago at Fox, gets told by a high level government source who saw the reports that all his text messages and private communications were being spied on by the NSA.
[00:39:09.445 --> 00:39:14.588]  And then the New York Times and the Washington Post come out a month later and go, you bet we got your text messages.
[00:39:14.628 --> 00:39:15.088]  Here they are.
[00:39:16.569 --> 00:39:17.389]  Totally illegal.
[00:39:17.890 --> 00:39:19.711]  An American journalist being spied on.
[00:39:21.292 --> 00:39:25.554]  Tucker later got threatened and told, you better not interview Putin or bad things will happen to you.
[00:39:26.455 --> 00:39:32.738]  I know that when I was going to go to Russia, like four years ago, just as a stunt, because they're calling me a Russian agent, I thought, well, I might as well go there.
[00:39:32.758 --> 00:39:33.779]  Nothing to do with Russia.
[00:39:34.639 --> 00:39:36.440]  I got serious threats behind the scenes.
[00:39:36.460 --> 00:39:37.721]  I'll just leave it at that from sources.
[00:39:39.184 --> 00:39:50.702]  So this is how they do it, and they claim, that's why they say Trump supporters are all Russian agents, so they can then turn the apparatus of the NSA and the FBI inward upon the American people.
[00:39:54.832 --> 00:39:55.213]  Absolutely.
[00:39:55.233 --> 00:39:57.374]  Yeah, we have Liz Churchill up here on stage.
[00:39:57.394 --> 00:39:59.596]  I want to give her just a few minutes here.
[00:40:00.657 --> 00:40:02.458]  You know, you've been very active in this space.
[00:40:02.478 --> 00:40:16.188]  You've been tweeting a lot about this over the past several days, especially when it comes to that video that came out showing that CIA agent actually admitting that the feds were going after people like Alex Jones, even in the attempt to bankrupt him.
[00:40:17.089 --> 00:40:18.030]  Liz, what are your thoughts?
[00:40:18.350 --> 00:40:19.010]  Welcome to the stage.
[00:40:20.652 --> 00:40:21.492]  Thank you for having me.
[00:40:21.532 --> 00:40:23.654]  I'm actually absolutely fucking disgusted.
[00:40:24.409 --> 00:40:27.732]  With what the CIA, FBI, DOJ did to Alex Jones.
[00:40:27.992 --> 00:40:32.656]  His family, his children, his parents, and all of his staff members.
[00:40:32.736 --> 00:40:34.157]  We all knew that this was happening.
[00:40:34.177 --> 00:40:35.098]  It was very obvious.
[00:40:35.618 --> 00:40:37.240]  But now they openly say this.
[00:40:37.780 --> 00:40:41.463]  I think that's a message to everybody in this audience that you are next.
[00:40:42.244 --> 00:40:47.608]  If this wasn't exposed the way it was, then you would be that next target.
[00:40:47.668 --> 00:40:49.530]  So I think you need to think for a moment.
[00:40:50.663 --> 00:40:55.188]  And ask yourself, are these people that you should be trusting in any way?
[00:40:55.208 --> 00:40:59.112]  The CIA, FBI, DOJ officials?
[00:40:59.213 --> 00:41:00.074]  Absolutely not.
[00:41:01.535 --> 00:41:20.036]   What people fail to see is that After they take down Donald Trump, which they're doing, and his children, and then the loudest voices in the room, which are people like Alex Jones, which are people like Tucker Carlson, the whole gamut of truth-telling people that have not been wrong.
[00:41:20.056 --> 00:41:21.577]  These people are batting at 99 out of 100.
[00:41:25.174 --> 00:41:28.935]  They pose as this threat, therefore they must be taken out by any means.
[00:41:29.195 --> 00:41:39.497]  I was actually more disgusted out of everything that I did here on those videos, which I listened to several times because they really just are that unbelievable.
[00:41:40.197 --> 00:41:45.038]  They admitted they didn't have anything criminal on Alex or his family.
[00:41:45.158 --> 00:41:45.958]  They just didn't.
[00:41:46.578 --> 00:41:47.418]  So what did they do?
[00:41:48.159 --> 00:41:50.159]  They used lawfare to bankrupt him.
[00:41:51.279 --> 00:42:02.259]   Now, if nobody understands how sinister That is, when you steal somebody's livelihood for fraudulent reasons, and you don't stop.
[00:42:02.299 --> 00:42:03.739]  And then you go for their parents!
[00:42:04.180 --> 00:42:04.940]  Their parents!
[00:42:05.420 --> 00:42:06.581]  Their aging parents!
[00:42:06.721 --> 00:42:07.221]  People!
[00:42:08.042 --> 00:42:10.823]  This is how evil they are, and they will do it to you!
[00:42:10.843 --> 00:42:19.148]  Yeah, and Liz, I want you to finish as well, but Alex, didn't you mention that they were actually targeting your parents as well?
[00:42:20.168 --> 00:42:24.189]  Yes, they've sued my wife, they've sued my parents, they have harassed our families.
[00:42:25.149 --> 00:42:37.332]  The Southern Poverty Law Center actually got a person hired into the operation that was here for a year and tried to set us up but couldn't, but hacked into the surveillance cameras, and oh my God, showed me, you know, drinking vodka, and then leaked all that and then lied about us.
[00:42:37.792 --> 00:42:39.332]  I mean, it's been the CIA.
[00:42:39.372 --> 00:42:43.813]  They use the Southern Poverty Law Center, the ADL, these groups, as cutouts.
[00:42:44.413 --> 00:42:47.574]  And then in their report, it's like, well, we're targeting a white supremacist.
[00:42:48.214 --> 00:42:49.755]  And we have nothing to do with white supremacy.
[00:42:49.775 --> 00:42:51.575]  We're totally pro-human.
[00:42:51.856 --> 00:42:52.616]  We love everybody.
[00:42:53.416 --> 00:42:54.597]  And it's been incredible.
[00:42:54.777 --> 00:42:55.677]  But Liz is right.
[00:42:57.258 --> 00:43:06.522]  This hungry machine, all this money to do this, picks somebody like Trump or Alex Jones to train and give the dog a taste of blood.
[00:43:07.762 --> 00:43:10.303]  And that's what the Nazis called it, was the cement of blood.
[00:43:10.723 --> 00:43:16.426]  That's why they would have SS officers raise a German shepherd for a year, love it, and then in front of their officers slit its throat.
[00:43:17.475 --> 00:43:27.480]  And that's a dog you love, but they get him to go out and do horrible crimes against somebody that's first demonized, and then they roll it out systematically against everybody, and that's now happening.
[00:43:29.041 --> 00:43:30.002]  That's exactly right.
[00:43:30.062 --> 00:43:31.603]  So I'll end by saying this.
[00:43:31.663 --> 00:43:42.429]  I don't want to hear another negative thing about Alex Jones, his wife, his staff members, or his parents going forward because he has been vindicated.
[00:43:42.489 --> 00:43:44.029]  This is big news, people.
[00:43:45.030 --> 00:43:46.831]  They have admitted to setting him up.
[00:43:47.927 --> 00:43:52.753]  Now, personally, I'm happy for you because, in my opinion, you just won the lottery.
[00:43:52.793 --> 00:43:56.077]  You can sue these fuckers into an oblivion times ten.
[00:43:56.920 --> 00:44:05.568]  So, with saying that, I'm happy that the truth has come out and I think that it's also part of a larger picture in regards to what's going on.
[00:44:06.088 --> 00:44:10.452]  Well, Liz, I want you to continue, I don't want to interrupt you, but let me ask you this question.
[00:44:11.213 --> 00:44:17.519]  We're talking to law firms, we're going to sue them, the system is so rigged, who knows what will happen, but the real thing is the Frank Church Committee 2.0.
[00:44:18.620 --> 00:44:19.641]  That's right, the 4911, yeah.
[00:44:21.002 --> 00:44:29.087]  Yeah, we need a congressional hearing, and people are talking about this, and we need to call this Gavin Oblevis up there in front of them.
[00:44:29.187 --> 00:44:31.189]  That's really what the deep state fears.
[00:44:32.569 --> 00:44:44.217]  Well, they do, and when you do that, you're going to see a number of other people come forward as well, because they will not want to admit what they have been doing to you for a very long time.
[00:44:44.890 --> 00:44:58.541]  And so this is your moment of vindication and I really hope that you sue them so much that they will finally have to lock their doors because this is not sustainable the way this is going on.
[00:44:58.821 --> 00:45:01.023]  And I'm sorry that this happened to you.
[00:45:01.343 --> 00:45:02.784]  And I'll end it with that.
[00:45:04.205 --> 00:45:05.586]  So this is what I want to do real quick.
[00:45:05.626 --> 00:45:07.268]  I want to shout out to the audience.
[00:45:07.944 --> 00:45:13.849]  Put your questions, comments, concerns, thoughts in that bottom right hand corner, that little purple pill button.
[00:45:13.869 --> 00:45:16.430]  Looks like about 400 of you have already done so.
[00:45:16.771 --> 00:45:19.593]  Make sure you tag me in it, that way we can actually see your question.
[00:45:20.113 --> 00:45:25.958]  And, you know, Alex, I'm going to go ahead and start off real quick with an audience question here, if you don't mind.
[00:45:27.139 --> 00:45:33.745]   When we're talking about fighting the deep state here, which Concerns like the FBI, the CIA and such.
[00:45:34.265 --> 00:45:42.312]  If we were to go about abolishing the FBI and CIA, as some people are saying that we should do, what do we do next?
[00:45:42.372 --> 00:45:49.778]  And is there actually a huge amount of danger involved in abolishing agencies like that to, you know, our country?
[00:45:49.998 --> 00:45:50.919]  I would love to respond to that.
[00:45:50.939 --> 00:45:51.600]  You want me to go first?
[00:45:52.921 --> 00:45:53.441]  Absolutely.
[00:45:54.622 --> 00:45:58.646]  Look, we had Army intelligence and Navy intelligence.
[00:45:59.741 --> 00:46:08.826]  Before we had the FBI in the 20s, and before we set up the CIA in 47, and nobody was attacking us, nobody was trying jack crap, okay?
[00:46:09.826 --> 00:46:17.530]  The truth is, these intelligence agencies, nine times out of ten, create the groups, or foster the groups, or protect the groups.
[00:46:17.931 --> 00:46:21.630]   I was reading the New York Times in a big investigative series 18 years ago,
[00:46:21.630 --> 00:46:27.110]   whatever it was, 17 years ago, about headline majority of terror plots hatched by the FBI.
[00:46:27.110 --> 00:46:31.550]   And they go find mentally ill people, just like the FBI guy, CIA guys bragging,
[00:46:31.550 --> 00:46:35.351]   and they nudge them and light the fuse and manipulate them into this.
[00:46:35.351 --> 00:46:37.590]   I mean, the Governor Whitmer kidnapping is a perfect example.
[00:46:37.590 --> 00:46:40.809]  17 of the 21 people are FBI.
[00:46:40.809 --> 00:46:43.931]  The FBI is the leader of the group.
[00:46:43.931 --> 00:46:47.351]   It's homeless potheads that they'll give a thousand bucks to a week
[00:46:47.351 --> 00:46:49.691]  and they'll just talk about how they're gonna kidnap Whitmer.
[00:46:49.691 --> 00:46:51.329]  They say, "We don't want a kidnapper."
[00:46:51.329 --> 00:46:54.771]   They call them wimps, threaten to beat their ass, cut their money off.
[00:46:54.771 --> 00:46:57.411]  And then that's the terror threat to go kidnap Whitmer.
[00:46:57.411 --> 00:47:02.070]   Well, imagine they get some young Islamic men who watch their mother and dad and sisters
[00:47:02.070 --> 00:47:03.711]  get blown up by bombs.
[00:47:03.711 --> 00:47:05.851]  They're pissed off.
[00:47:05.851 --> 00:47:10.510]   They get wound up and then they go bomb the Christmas tree lighting.
[00:47:11.093 --> 00:47:13.073]  Or the FBI bust them before they do it.
[00:47:13.653 --> 00:47:15.093]  So we know this is the MO.
[00:47:15.133 --> 00:47:16.114]  This is not debatable.
[00:47:17.514 --> 00:47:20.094]  And so I think that's really the answer to the question.
[00:47:21.035 --> 00:47:22.595]  Is this going on?
[00:47:22.635 --> 00:47:23.495]  The answer is hell yes.
[00:47:27.976 --> 00:47:31.896]  Yeah, and we also have, he just came back up here.
[00:47:33.117 --> 00:47:34.577]  Let's see here, Brian.
[00:47:35.507 --> 00:47:53.395]  Brian Blem, I hope I'm pronouncing your name right, I'm not really sure, but you know, we've been talking about the lengths that the FBI and CIA and such have gone to spy on people like Alex Jones and Tucker Carlson and such and leaking their text messages without any sort of warrants.
[00:47:53.435 --> 00:47:59.157]  Correct me if I'm wrong, Alex, but they never had any sort of warrants to be spying on you or anything, right?
[00:48:01.482 --> 00:48:02.182]  Absolutely.
[00:48:02.702 --> 00:48:04.763]  They've never had warrants to do any of this.
[00:48:04.903 --> 00:48:09.144]  And we now know the inside baseball of how far the infiltration went.
[00:48:09.184 --> 00:48:11.145]  I'm not at liberty to go there yet.
[00:48:11.245 --> 00:48:14.186]  But this has been way worse than people know.
[00:48:14.226 --> 00:48:17.427]  And I'll be releasing the information very, very soon.
[00:48:17.547 --> 00:48:21.188]  But they were actually able to penetrate our operation.
[00:48:22.967 --> 00:48:26.190]  So Brian, I kind of want your legal take on that a little bit.
[00:48:26.250 --> 00:48:33.458]  What sort of recourse could Americans like Alex Jones have for this sort of stuff finally being exposed?
[00:48:34.198 --> 00:48:41.866]  What sort of legal remedies and will there ever be any sort of accountability that we can force through the legal process?
[00:48:41.886 --> 00:48:42.787]  What are your thoughts on that, Brian?
[00:48:47.128 --> 00:48:48.651]  Brian, bottom left-hand corner got on mute.
[00:48:49.091 --> 00:48:53.218]  Yeah, that's a really good question, but I'm gonna have to tell you that's not my forte.
[00:48:54.940 --> 00:49:03.869]   And so, you know, you would have to ask, you know, somebody that Practices, I guess, in the area of constitutional law and national security issues.
[00:49:04.550 --> 00:49:16.761]  You know, but part of the problem is, and you know, I listen to a lot of your show, I believe it was yesterday, and you know, people were talking about the difference between the establishment and what's going on with the Republicans.
[00:49:17.762 --> 00:49:31.451]   You know, and the way I've already done it, if I can diverge a little bit, And I'm getting back to the topic of the press, is that, you know, the Republican Party was the party that led McCarthy.
[00:49:32.012 --> 00:49:33.954]  You've got an awful lot of background noise.
[00:49:34.234 --> 00:49:35.755]  Yeah, Brian, could you go outside?
[00:49:37.997 --> 00:49:39.238]  Yep, I'm doing that right now.
[00:49:39.979 --> 00:49:45.904]  And so, you know, the Republican Party, you know, was the lead in the McCarthy era movement.
[00:49:46.639 --> 00:49:51.602]  And so that's a huge, you know, stain, I think, on the Republican Party.
[00:49:51.642 --> 00:50:01.246]  And I think what you're seeing right now in the Republican Party, Mike Johnson... Brian, you might be cutting in and out here.
[00:50:01.266 --> 00:50:04.688]  Yeah, I think what we're seeing is the Republican Party's own leadership.
[00:50:08.210 --> 00:50:09.491]  Brian, you're losing signal there.
[00:50:09.531 --> 00:50:14.653]  I don't know if your Wi-Fi is cutting out or something, but we'll get back to you here in just a couple of minutes, if you don't mind.
[00:50:15.634 --> 00:50:15.894]  Hello?
[00:50:17.165 --> 00:50:19.747]  Yeah, there you go.
[00:50:20.247 --> 00:50:21.107]  Hello, can you hear me?
[00:50:21.287 --> 00:50:25.650]  Yeah, Brian, you were saying we're seeing the old Republican Party taking place right now.
[00:50:29.312 --> 00:50:32.454]  Yeah, I think what you're seeing is this split to the Republican Party.
[00:50:32.514 --> 00:50:39.538]  You have the, and I divide the Republican Party up now into the MAGA wing, and then you have the National Security Wing.
[00:50:40.587 --> 00:50:47.310]  And, you know, it's the national security wing that's really aligned with the Democrats right now who are vehemently anti-MAGA.
[00:50:48.031 --> 00:50:50.111]  And so that's part of the problem we're seeing.
[00:50:50.131 --> 00:50:58.735]  And, you know, getting back to what Alex was talking about with respect to war, what is the national security state like, right?
[00:50:58.755 --> 00:51:03.858]  You're talking about Netanyahu supporting sort of these attacks to pull him out of a political hole.
[00:51:04.538 --> 00:51:10.480]  But the national security state likes war because war gives it power, right?
[00:51:11.000 --> 00:51:25.285]  And this is where the national security state and this neo-McCarthyism comes into play, is it becomes a huge, huge, you know, conflict for Americans because, you know, you gotta support the Ukraine or you're not patriotic, right?
[00:51:25.745 --> 00:51:29.086]  You're not a flag-waving American if you don't support the Ukraine.
[00:51:29.910 --> 00:51:36.435]  And so that's part and parcel of what, you know, at least our war in the Ukraine is.
[00:51:36.575 --> 00:51:48.563]  Because, you know, I think if you look at it, we played a pretty significant hand in the run-up to Russia's invasion of the Ukraine when we deposed the pro-Russian president under Obama.
[00:51:48.783 --> 00:51:58.410]  And then the CIA established their, what, 12 or 14 secret bases on the Ukraine-Russia war and began waging war against Russia from the Ukraine.
[00:51:59.139 --> 00:52:02.061]  And so I think that's a lot of what we're seeing.
[00:52:02.081 --> 00:52:15.808]  But if you take it to its totality, you know, we know we have all of these political forces throughout the world that are deeply, deeply in bed with the one world government people, right?
[00:52:16.768 --> 00:52:25.432]  And so what's taking place, if you look at, you know, news stories are now coming out about the national security agencies in Europe.
[00:52:26.920 --> 00:52:38.670]  Doing the exact same thing CISA does in the United States, and that is censor conservative politicians because they want to, you know, move this one-world government forward.
[00:52:38.730 --> 00:52:41.152]  And so all of this is sort of related.
[00:52:41.412 --> 00:52:44.294]  How does it relate to people in the news media?
[00:52:45.335 --> 00:52:49.238]  I think it relates the exact same way it relates to attorneys, right?
[00:52:49.718 --> 00:52:56.464]  What's one thing they've been doing with attorneys, you know, since Trump was elected to the office?
[00:52:57.593 --> 00:53:00.357]  They've been seizing their case files, right?
[00:53:00.377 --> 00:53:02.920]  What do you learn when you seize an attorney's case files?
[00:53:02.940 --> 00:53:05.803]  A whole lot of shit, right?
[00:53:06.784 --> 00:53:10.869]  And the same thing is happening with journalism.
[00:53:10.889 --> 00:53:20.607]   I don't think it's per se as much You know, just on one hand, you know, to make Tucker Carlson look bad.
[00:53:21.167 --> 00:53:28.071]  I mean, if you recall, he went to Russia, they all started calling him a, you know, a traitor and all of this wonderful stuff when he interviewed Putin.
[00:53:29.211 --> 00:53:36.175]  But what else, what else do you get when you spy on journalists, right?
[00:53:36.395 --> 00:53:41.398]  What do journalists, you know, and I'm going to use Katherine Harrod as an example.
[00:53:42.410 --> 00:53:45.312]  And, you know, Catherine Herridge was fired by NBC.
[00:53:45.332 --> 00:53:46.413]  And what did NBC do?
[00:53:48.074 --> 00:53:51.115]  It seized all of her notes, right?
[00:53:51.235 --> 00:53:52.556]  All of her private notes.
[00:53:52.776 --> 00:54:03.523]  Yeah, and I believe, Brian, she's being she's being fined to the tune of $800 per day for refusing to give up her source at this point.
[00:54:05.496 --> 00:54:09.438]  And where are the big journalist groups decrying that?
[00:54:09.818 --> 00:54:11.299]  Because they're not journalists anymore.
[00:54:11.339 --> 00:54:12.579]  They're corporate hacks.
[00:54:12.879 --> 00:54:14.500]  They're government PR people.
[00:54:15.101 --> 00:54:23.105]  Where is journalism standing up for a respected mainline journalist saying, no, you're not getting my notes?
[00:54:23.485 --> 00:54:28.988]  The problem is that NBC, ABC, CBS, what are those?
[00:54:29.568 --> 00:54:29.808]  Right?
[00:54:30.609 --> 00:54:32.289]  Those are three-letter agencies.
[00:54:32.950 --> 00:54:33.190]  Right?
[00:54:33.840 --> 00:54:37.203]  They're really at this point no different than the CIA.
[00:54:38.344 --> 00:54:53.016]  CISA, a four-letter agency, and personally I think CISA is sort of the centerpiece, the one that sort of aligns all of the foreign national security agencies with the domestic national security agencies like the FBI.
[00:54:53.856 --> 00:54:59.006]   And so You know, NBC is really no different than the CIA.
[00:54:59.087 --> 00:55:04.631]  They push all of their stuff, and that's basically the way national journalism works.
[00:55:05.652 --> 00:55:06.753]  No, that's right.
[00:55:06.973 --> 00:55:09.796]  I mean, for at least 30 years, it's gotten worse and worse.
[00:55:10.316 --> 00:55:14.700]  You're just given talking points, the CIA doesn't even need to do it, and they just put those out.
[00:55:17.149 --> 00:55:17.689]  Absolutely.
[00:55:17.729 --> 00:55:32.077]  And speaking of other journalists that are being pursued by various governments and such, we do have Alan dos Santos up here on stage, who was mentioned as Brazil's Alex Jones in the Twitter files.
[00:55:32.897 --> 00:55:34.258]  Alan, I'd like to welcome you to the stage.
[00:55:34.298 --> 00:55:45.547]   I want to see if you can kind of give any sort of Parallels to what's going on in Brazil versus what we're seeing with the Feds going after Alex Jones here in the United States.
[00:55:46.007 --> 00:55:48.847]  And I think you have a question for Alex as well.
[00:55:49.187 --> 00:55:49.767]  Go ahead with that.
[00:55:49.787 --> 00:55:51.408]  Thank you, Nick.
[00:55:51.548 --> 00:55:52.748]  Thank you all.
[00:55:53.128 --> 00:55:55.428]  I'm proud to be compared with Alex Jones.
[00:55:55.508 --> 00:55:58.029]  It means I have a lot of enemies and these enemies are crap.
[00:55:59.249 --> 00:56:03.790]  When I started Tercer Livery, I was inspired by Alex and I said that to him on the CPAC.
[00:56:05.603 --> 00:56:09.165]  They are afraid when we give voice for the people.
[00:56:10.025 --> 00:56:18.551]  I cannot say anything about the United States because I'm still learning it, but about Brazil, Alex, they did the same against my wife and kids and my family.
[00:56:19.111 --> 00:56:28.497]  They went to my house, they invaded my house with guns, pointing to me and my wife, pregnant with nine months.
[00:56:29.626 --> 00:56:32.127]  And they shut down my company in Brazil.
[00:56:32.467 --> 00:56:37.969]  I needed to move to the United States to make a reborn of Terça Livre.
[00:56:39.090 --> 00:56:47.253]  And when I see these similarities, I need to remember that human actions are made by humans.
[00:56:47.733 --> 00:56:56.396]  Political actions are made by politicians and judicial actions are made by people in a judicial branch.
[00:56:57.333 --> 00:57:00.774]  When we have a crime, they are criminal.
[00:57:01.454 --> 00:57:11.177]  So what they are doing against me, and I see a lot of similarities here in the United States, are not political actions against the right wing.
[00:57:11.597 --> 00:57:12.837]  I see criminal actions.
[00:57:13.537 --> 00:57:14.578]  These people are criminals.
[00:57:15.278 --> 00:57:18.679]  What they are doing is crime against journalism and freedom of speech.
[00:57:20.719 --> 00:57:22.860]  As I said, I'm talking about Brazil.
[00:57:23.664 --> 00:57:28.766]  What they are doing against journalists in Brazil are crime made by criminals.
[00:57:29.206 --> 00:57:45.653]  You see Lula da Silva together with all the criminals of the world, all these dictators, and he is aligned with all these people in destroying the truly journalism made by independent people, because independent people do not want to receive money from them.
[00:57:46.013 --> 00:57:49.296]  And by the way, Mr. DeSantos, I want you to continue, but I want to get you on my show.
[00:57:49.336 --> 00:57:56.323]  I saw you on with Owen, and I've seen you on with Steven Crowder and others, and I followed you and I remember meeting you at CPAC.
[00:57:56.824 --> 00:57:58.866]  But absolutely, we act like it's the government.
[00:57:59.346 --> 00:58:01.488]  It's criminals in government committing crimes.
[00:58:01.568 --> 00:58:02.970]  These are all crimes.
[00:58:03.470 --> 00:58:09.739]  As President Trump said yesterday, they're committing crimes against us and they're just normalizing that that's just what they do.
[00:58:09.840 --> 00:58:10.040]  No.
[00:58:10.621 --> 00:58:12.023]  All of this is a massive crime.
[00:58:12.123 --> 00:58:12.944]  It's all illegal.
[00:58:13.685 --> 00:58:19.153]  As Congressman Troy Nell said about me the other day, he said I should sue, Congress should have investigations.
[00:58:20.353 --> 00:58:21.253]  This is the reality.
[00:58:21.273 --> 00:58:29.918]  And if we didn't have a half decent Supreme Court, we'd be right where Brazil is, where their Supreme Court agreed to take Bolsonaro off of the ballot.
[00:58:29.938 --> 00:58:30.918]  They're trying that here.
[00:58:31.298 --> 00:58:35.080]  And we know the State Department was involved advising them on what to do.
[00:58:35.480 --> 00:58:37.561]  So we're all interconnected, ladies and gentlemen.
[00:58:37.581 --> 00:58:39.642]  It's the same globalist forces.
[00:58:39.661 --> 00:58:44.942]   You notice Bolsonaro would not give liability protection for the poison COVID shots
[00:58:44.942 --> 00:58:46.701]  and didn't tell the people to take it.
[00:58:46.701 --> 00:58:51.241]   So now they wanna charge him with war crimes against humanity, the UN does.
[00:58:51.241 --> 00:58:55.541]   And then this judge that dresses up like Count Dracula, I mean, imagine taking a photo of yourself
[00:58:55.541 --> 00:58:57.340]  and putting it out like that's cool.
[00:58:57.340 --> 00:58:59.860]  These guys are megalomaniacs.
[00:58:59.860 --> 00:59:03.461]  They're establishing a totalitarian system.
[00:59:03.461 --> 00:59:09.901]   And it's all the same globalist party attacking Brazil, Australia, Germany, Canada, America.
[00:59:09.806 --> 00:59:13.487]  We have to have solidarity worldwide against these people.
[00:59:13.827 --> 00:59:14.287]  Go ahead, sir.
[00:59:14.327 --> 00:59:15.307]  I'll stop interrupting.
[00:59:16.988 --> 00:59:18.668]  Yeah, no, I agree with that, Alex.
[00:59:19.008 --> 00:59:20.849]  And I just give you all with that.
[00:59:21.704 --> 00:59:40.342]  What happens in the United States is being copied by all the governments and they look at the United States saying, oh look at that, this is the first world country and they defend freedom and they are going after these people they call, they nickname us, you know, like a white supremacist.
[00:59:40.722 --> 00:59:41.603]  Look at my lips!
[00:59:41.803 --> 00:59:45.166]  How can you use, how can someone say I'm a white supremacist?
[00:59:45.206 --> 00:59:46.067]  My dad is black!
[00:59:46.327 --> 00:59:46.708]  Come on!
[00:59:47.148 --> 01:00:01.414]  So they really portrayed us with these ridiculous categories because if that is okay in the United States, they do 100% more in other countries.
[01:00:01.555 --> 01:00:17.139]   So pay attention on what happened in the United States against journalism, independent journalism and freedom of speech, because if that falls here, Guys, sorry, but there is no other place in the world that we could stand for.
[01:00:17.399 --> 01:00:18.521]  Alan, that's a great point.
[01:00:18.621 --> 01:00:25.389]  It's not just that America loses the high ground by being run by totalitarians that oppress the people in the press and persecute people.
[01:00:25.729 --> 01:00:30.835]  The rest of the world, just like we were an example for the Bill of Rights and Constitution, we're now an example of evil.
[01:00:30.895 --> 01:00:32.297]  We're now exporting evil.
[01:00:35.493 --> 01:00:54.497]  Exactly, and I mentioned Alex another day to American audience that even the United States decision in court is being quoted in Brazil several times, not now, for years, so the influence of United States and the whole world is stronger than you guys think.
[01:00:54.797 --> 01:00:59.197]  It's not about money, it's not about capitalism, it's not about this, it's about culture.
[01:00:59.738 --> 01:01:04.203]   If the cultural war dies here, That's it.
[01:01:04.704 --> 01:01:05.044]  That's it.
[01:01:05.184 --> 01:01:05.764]  That's the end.
[01:01:07.225 --> 01:01:10.666]  So Alex, following up on that, I do have another audience question for you.
[01:01:10.826 --> 01:01:12.446]  The audience is really engaged today.
[01:01:12.466 --> 01:01:15.888]  They love the fact that you're willing to just sit here and answer whatever questions.
[01:01:16.128 --> 01:01:17.949]  You know, we don't script any of this stuff at all.
[01:01:18.289 --> 01:01:22.450]  We just kind of like launch the show and start it, and Alex will debate with anybody who we bring up on stage.
[01:01:22.750 --> 01:01:24.011]  That's why we love having you, Alex.
[01:01:24.771 --> 01:01:38.599]  You know, when it comes to talking about the globalists and such, and these people that are trying to undermine our, you know, the people that are actually trying to undermine our democracy, they accuse you of doing that, but in reality, it's them.
[01:01:39.020 --> 01:01:40.721]  What is their ultimate goal?
[01:01:41.101 --> 01:01:43.062]  What are they trying to accomplish here?
[01:01:44.063 --> 01:01:47.244]  Well, that's the most important question, Nick.
[01:01:48.165 --> 01:02:04.445]   If you actually read what BlackRock and the UN and the big corporations won, They want to destroy all cultures, they want to destroy all independence, they want to make everybody be in debt, and they want to replace whether it's Buddhism or Islam or Christianity or Catholicism with a global, woke,
[01:02:05.651 --> 01:02:09.811]   guilt that humans are bad for the earth and humans are racist and humans are bad.
[01:02:09.811 --> 01:02:13.691]   So you've got to follow this global social credit score with a world currency,
[01:02:13.691 --> 01:02:20.490]   vaccine ID cards, social credit score to track and trace everything you do.
[01:02:20.490 --> 01:02:25.811]   A global corporate tyranny that will then slowly cut off the resources
[01:02:25.811 --> 01:02:31.370]   and push worldwide depopulation, the end of civilization as we know it.
[01:02:31.726 --> 01:02:34.832]  What Elon Musk has warned about an anti-human systems.
[01:02:34.871 --> 01:02:40.670]   We have to have a pro team humanity system to counter all of this.
[01:02:40.670 --> 01:02:46.390]   So it really is eugenics and a transhumanist model that once they get full control,
[01:02:46.390 --> 01:02:50.172]   they call the majority of us, use the rest of us for guinea pigs,
[01:02:50.172 --> 01:02:55.132]   and then create this new Superman or Uber mention that replaces us at all.
[01:02:55.132 --> 01:02:59.911]   So it's really Hitler 2.0, wrapped in a neoliberal packaging
[01:02:59.911 --> 01:03:04.172]   that it has the moral high ground, and it's liberal because classical liberalism
[01:03:04.172 --> 01:03:10.990]   of Thomas Jefferson challenges this corporate transhumanist fascist model.
[01:03:11.667 --> 01:03:16.147]   then wrap themselves as the moral authority, turn us all against each other in the name
[01:03:16.147 --> 01:03:22.067]   of equality to then make sure that we're all isolated so they can pick us off one to one.
[01:03:22.067 --> 01:03:26.947]   Alex, I mean what you call globalist, we have a different name for it, but yeah we know
[01:03:26.947 --> 01:03:27.947]  what you mean.
[01:03:27.947 --> 01:03:30.267]  But just in terms of a question though.
