[00:00:00.000 --> 00:00:20.000]  [Outro]
[00:41:11.335 --> 00:41:16.956]  He couldn't explain the mechanism and the interplay between who buys our bonds, it's the Fed.
[00:41:17.216 --> 00:41:22.198]  He was trying to pretend that the Fed is a government institution when it's not.
[00:41:22.718 --> 00:41:24.018]  It's a private bank.
[00:41:24.519 --> 00:41:32.901]  And those people who are just talking on there, the New Zealand Central Bank, basically said it's a business.
[00:41:33.601 --> 00:41:38.786]  We're in this to make money, and ha ha ha, we get to print money and people believe it.
[00:41:39.486 --> 00:41:44.391]  I noticed he said we take care of ourselves first, whatever we want to do, and then we just monetize it.
[00:41:45.412 --> 00:41:52.979]  Yeah, and that's why Bernstein had such a hard time explaining this, because he doesn't want the world to know what that central banker just exposed.
[00:41:53.519 --> 00:41:57.083]  That this is a business, it's not a government institution.
[00:41:57.890 --> 00:41:58.050]  Right?
[00:41:58.370 --> 00:42:02.851]  He was having a hard time fumbling around with his words because he needed to calculate them.
[00:42:02.931 --> 00:42:04.292]  I'm positive of that.
[00:42:04.712 --> 00:42:09.933]  But he doesn't want people to know this is a private bank printing money out of thin air, buying U.S.
[00:42:09.993 --> 00:42:14.034]  Treasuries, and that all causes the inflationary pressures that we're seeing.
[00:42:14.434 --> 00:42:21.056]  So he pretended that the Fed and the Treasury Department were both parts of the federal government.
[00:42:21.836 --> 00:42:23.398]  Alex, they are not.
[00:42:23.978 --> 00:42:24.398]  You know this.
[00:42:24.418 --> 00:42:26.220]  You've been talking about this for decades.
[00:42:26.560 --> 00:42:29.183]  The Federal Reserve is not part of the federal government.
[00:42:29.243 --> 00:42:32.105]  It's a private bank, just like the Bank of New Zealand.
[00:42:32.946 --> 00:42:39.772]  We're out of time, but the bottom line, as you predicted this years ago on my show for six or seven months, now people are pulling their money out of the banks.
[00:42:39.792 --> 00:42:40.793]  They don't have any savings.
[00:42:41.373 --> 00:42:43.395]  The banks are out of FDIC backup.
[00:42:43.835 --> 00:42:44.896]  You're going to start seeing the failures.
[00:42:44.956 --> 00:42:45.517]  It's already begun.
[00:42:45.537 --> 00:42:47.038]  They're trying to keep it low on the radar.
[00:42:47.398 --> 00:42:48.099]  That's the big issue.
[00:42:48.119 --> 00:42:54.345]  The time we have left for the next hour and all this news that's so important, folks, please stay with us and spread the word.
[00:42:55.226 --> 00:42:59.270]  You have a five star rated 25 plus year old company.
[00:42:59.890 --> 00:43:03.334]  I haven't had a gold or silver sponsor in a decade because I couldn't find one that was good.
[00:43:03.354 --> 00:43:05.356]  And I'm like, wait a minute, I know Dr. Kirk Elliott.
[00:43:05.416 --> 00:43:06.517]  I know about him at World Net Daily.
[00:43:06.538 --> 00:43:07.158]  I know about his work.
[00:43:07.198 --> 00:43:07.819]  He's five stars.
[00:43:08.219 --> 00:43:09.200]  I called you on as a guest.
[00:43:09.501 --> 00:43:11.102]  You were like, hey, why don't we become a sponsor?
[00:43:11.583 --> 00:43:12.644]  We're getting great reviews.
[00:43:13.045 --> 00:43:14.066]  My family's using you.
[00:43:14.804 --> 00:43:16.005]  People need to call you.
[00:43:16.045 --> 00:43:17.346]  They need to get a consultation.
[00:43:17.866 --> 00:43:19.267]  Silver, gold, you name it.
[00:43:19.767 --> 00:43:23.989]  Bare minimum to protect your wealth and to have a hedge against inflation that's already here.
[00:43:24.710 --> 00:43:30.493]  And probably overall in the aggregate, I can only see it going up in this inflationary system that we're spiraling into.
[00:43:30.973 --> 00:43:33.575]  But tell people about your great services and why they should call you.
[00:43:34.918 --> 00:43:38.961]  Well, the why is we have to get out of the central bank system.
[00:43:39.001 --> 00:43:44.906]  We have to get out of paper money, as we know it, fiat based currency, because that's so easily manipulated.
[00:43:44.926 --> 00:43:46.227]  They can print, print, print, print, print.
[00:43:46.587 --> 00:43:49.550]  But what happens in times of inflation?
[00:43:49.890 --> 00:43:51.751]  Things go up in price.
[00:43:52.492 --> 00:43:53.152]  They go up in price.
[00:43:53.513 --> 00:44:02.057]  I don't care if it's a bicycle or cereal like what they were talking about on that clip with shrinkflation or oil or gas or gold or silver.
[00:44:02.577 --> 00:44:05.279]  In times of inflation, things go up in price.
[00:44:05.579 --> 00:44:07.520]  So bottom line, what's gold and silver?
[00:44:07.700 --> 00:44:08.300]  It's a thing.
[00:44:08.860 --> 00:44:17.845]  They respond very well to inflation because it takes more of that junk currency to buy valuable things that are scarce like gold and silver.
[00:44:18.205 --> 00:44:19.666]  That's why the prices are going up.
[00:44:20.166 --> 00:44:36.239]  So when we talk about investing and taking care of a client's portfolio, being in the right place at the right time, we identify the social, political, economic, spiritual underpinnings of our society and we allocate into strength.
[00:44:36.459 --> 00:44:37.700]  It's as easy as that.
[00:44:38.261 --> 00:44:41.183]  When different times in history, different things are strong.
[00:44:41.423 --> 00:44:50.067]  Right now, as the foundations around us are eroding, as the inflationary pressures keep persisting, as taxes are going up, there's wars and rumors of wars.
[00:44:50.727 --> 00:44:57.411]  Every one of those fundamental forces are like a balloon pushing the price of gold and silver up.
[00:44:57.811 --> 00:45:00.952]  So we simply take advantage of it and allocate into it.
[00:45:01.112 --> 00:45:04.294]  And Alex, I'm not talking about paper versions.
[00:45:04.774 --> 00:45:07.537]  No ETFs, no mining shares, no mutual funds.
[00:45:07.817 --> 00:45:08.718]  That's all paper.
[00:45:09.218 --> 00:45:15.384]  I'm talking about physical metals that people can own in an IRA or outside of an IRA.
[00:45:15.804 --> 00:45:21.570]  Take advantage of these trends while the trend is here and allocate into strength.
[00:45:22.210 --> 00:45:30.116]  So you can grow and thrive and feel safer in a world where the government has gone wild and they're out of control.
[00:45:30.136 --> 00:45:36.080]  And you've got chief of the council, economic advisors, not even knowing what a bond is.
[00:45:36.100 --> 00:45:40.263]  And basically he is the one whispering into Biden's ear.
[00:45:40.283 --> 00:45:42.404]  It's like this is insanity.
[00:45:42.504 --> 00:45:44.366]  It's an absolute clown show.
[00:45:45.206 --> 00:45:50.534]  And yet, we're living in this world, so it's like, okay, bring peace into this, Dr. Kirk.
[00:45:50.595 --> 00:45:51.957]  Bring peace into the situation.
[00:45:52.377 --> 00:45:54.120]  That's where gold and silver come into play.
[00:45:54.140 --> 00:46:02.346]   And people, every one of my clients, can take a deep breath and think, okay, I can't fix these politics, but I can fix my own finances.
[00:46:02.707 --> 00:46:13.313]  I just have to act and take a leap of faith and step out and do something different than what my normal advisor is telling me, that when stocks stink, go into bonds, and bonds stink, go into stocks.
[00:46:13.393 --> 00:46:13.593]  No!
[00:46:14.234 --> 00:46:17.796]  Go into precious metals that thrive during times of inflation and chaos.
[00:46:17.816 --> 00:46:18.496]  Everybody should be in them.
[00:46:18.516 --> 00:46:20.337]  You're the place to go right now.
[00:46:20.898 --> 00:46:23.179]  KEPM.com forward slash gold.
[00:46:23.279 --> 00:46:24.440]  KEPM forward slash gold.
[00:46:25.100 --> 00:46:25.501]  KPM.
[00:46:26.001 --> 00:46:26.782]  Put it back on screen, please.
[00:46:27.142 --> 00:46:29.505]  KEPM.com forward slash gold.
[00:46:29.585 --> 00:46:31.406]  KEPM.com forward slash gold.
[00:46:31.787 --> 00:46:32.568]  Or call 720-605-3900.
[00:46:32.588 --> 00:46:32.648]  720-605-3900.
[00:46:32.708 --> 00:46:34.369]  Be one of the smartest things you ever did.
[00:46:34.209 --> 00:46:35.209]  720-605-3900.
[00:46:35.209 --> 00:46:40.449]  Be one of the smartest things you ever did.
[00:46:40.449 --> 00:46:42.228]  Number one, get right with God.
[00:46:42.228 --> 00:46:43.888]  Number two, try to get as healthy as you can.
[00:46:43.858 --> 00:46:45.839]  Have friends and family aware of what's going on.
[00:46:46.620 --> 00:46:50.382]  Try to garden, but right after that, have firearms ready to defend yourself.
[00:46:50.902 --> 00:46:53.904]  Have storable foods and get gold and silver now.
[00:46:54.204 --> 00:46:55.585]  Dr. Elliott, thank you so much for the time.
[00:46:57.679 --> 00:46:57.959]  You bet.
[00:46:57.979 --> 00:46:58.579]  It's my pleasure.
[00:46:58.980 --> 00:47:00.000]  Hour number two, straight ahead.
[00:47:00.020 --> 00:47:00.380]  Stay with us.
[00:47:00.781 --> 00:47:01.621]  I think the U.S.
[00:47:01.661 --> 00:47:08.044]  economy is about to hit the skids and Russia and the BRICS nations are playing a masterful game of chess.
[00:47:08.525 --> 00:47:10.746]  And our administration's going in with like a checkerboard.
[00:47:10.766 --> 00:47:13.627]  They're not even... And the Federal Reserve has signaled they're down with interest rates.
[00:47:14.107 --> 00:47:20.791]  And things are going to get so bad, the globalists are going to usher in a new world of central bank digital currency.
[00:47:21.111 --> 00:47:22.752]  A form of money you could not see.
[00:47:23.232 --> 00:47:25.133]  Central bank digital currencies.
[00:47:25.433 --> 00:47:27.075]  They don't hide in the shadows anymore.
[00:47:27.095 --> 00:47:29.398]  They tell us exactly what they're going to do.
[00:47:29.818 --> 00:47:30.199]  Exactly.
[00:47:30.239 --> 00:47:31.059]  That's what's so frustrating.
[00:47:31.320 --> 00:47:35.525]  If you study it, you know the battle plan, but they know the public doesn't check that out.
[00:47:36.305 --> 00:47:37.627]  But we're able to give it to the public.
[00:47:37.667 --> 00:47:39.089]  That could really mess up their operation.
[00:47:39.409 --> 00:47:44.455]  The world is going to see a functioning CBDC very soon, within the coming year.
[00:47:44.835 --> 00:47:47.057]  We saw bank failure 1.0.
[00:47:47.737 --> 00:47:52.301]  It was Silicon Valley, Credit Suisse, First Republic, Silvergate Bank.
[00:47:52.501 --> 00:47:53.322]  I mean, all of those.
[00:47:53.562 --> 00:48:01.048]  First, we had the effects of a dramatic rise in interest rates, leading to the closure of Silicon Valley Bank, Signature Bank, and First Republic Bank.
[00:48:01.448 --> 00:48:03.151]  That was just a tremor before the bank broke.
[00:48:03.211 --> 00:48:06.155]  Yes, I think bank failures 2.0 is coming.
[00:48:06.215 --> 00:48:12.003]  I mean, just last week, the CEO of Citigroup said we're laying off 10% of our workforce.
[00:48:12.444 --> 00:48:20.353]   So at times of crisis, which happens to be happening during an election year, People will say, okay, this is so bad.
[00:48:20.413 --> 00:48:21.274]  Banks are shutting down.
[00:48:21.354 --> 00:48:22.915]  All this economic failure.
[00:48:23.196 --> 00:48:24.237]  We'll give you what you want.
[00:48:24.297 --> 00:48:26.178]  Government just will give you away our freedoms.
[00:48:26.498 --> 00:48:27.559]  Just take care of us.
[00:48:27.639 --> 00:48:29.241]  Make sure that we can still feed our family.
[00:48:29.321 --> 00:48:31.002]  But this is happening in surprising numbers.
[00:48:31.202 --> 00:48:34.085]  We all sort of take our local bank for granted until it's gone.
[00:48:34.205 --> 00:48:37.047]  That's happening in 4,000 other locations around the country.
[00:48:37.267 --> 00:48:43.713]  And I think in the months ahead, we'll get more failures of regional banks around office space and commercial real estate.
[00:48:44.187 --> 00:48:50.212]  Surveillance and privacy issues could arise if the central bank is able to monitor every transaction.
[00:48:50.312 --> 00:48:57.999]  We've had, over the last three weeks, major disturbances in the banking world, right?
[00:48:58.139 --> 00:49:03.264]  This comes after the regional bank suffered a week-long plunge in its stock, plus a credit downgrade.
[00:49:03.444 --> 00:49:16.135]  We've seen stocks of things like Comerica Bank, PacWest Bank, New York Community Bank, and even Schwab just start to hit the skids.
[00:49:16.155 --> 00:49:19.277]  Which, by the way, when you first came on months ago, you predicted this.
[00:49:20.438 --> 00:49:21.159]  Yeah.
[00:49:21.239 --> 00:49:23.281]  I mean, because the writing was on the wall.
[00:49:23.321 --> 00:49:30.667]  There's another big concern that a central bank issued digital currency could cause a bank run during economic instability.
[00:49:31.104 --> 00:49:32.104]  Here's the ugly reality.
[00:49:32.144 --> 00:49:37.287]  We are no different than Argentina, Venezuela, Zimbabwe, Greece, Cyprus.
[00:49:37.767 --> 00:49:45.931]  Any country who loses demand for their currency and is forced to print, they go into an inflationary spiral that brings social chaos.
[00:49:46.391 --> 00:49:55.797]  Tangible assets like gold and silver are so important, not just because they're growing, because I think it's a means to protect your financial privacy and financial freedom.
[00:49:56.157 --> 00:50:08.866]  I think there's going to be alternative systems of using tangible assets like gold and silver to back private currencies for individuals to actually be able to transact business on their own, not be a digital slave in their digital world.
[00:50:09.286 --> 00:50:13.509]  These are the kind of solutions that I've been shouting from the rooftops for decades, Alex.
[00:50:13.769 --> 00:50:15.091]  Inflation is coming.
[00:50:15.451 --> 00:50:19.116]  What happens to tangible assets like gold and silver during inflation?
[00:50:19.457 --> 00:50:20.018]  They go up!
[00:50:20.198 --> 00:50:22.401]  People do need to get basic gold and silver.
[00:50:22.741 --> 00:50:25.465]  They need to at least stick their toe in the ocean and do it.
[00:50:25.505 --> 00:50:28.089]  They need to go to your website, KEPM.
[00:50:28.189 --> 00:50:30.232]  KEPM.com forward slash gold.
[00:50:30.652 --> 00:50:32.713]  K-E-P-M dot com forward slash gold.
[00:50:32.733 --> 00:50:38.177]  That's K-E-P-M dot com forward slash gold.
[00:50:38.537 --> 00:50:39.498]  Or call 720-605-3900.
[00:50:39.538 --> 00:50:43.660]  They need to talk to you folks and start getting gold and silver bullion now.
[00:50:43.981 --> 00:50:48.063]  But regardless, we're in for an insane time.
[00:50:49.424 --> 00:50:55.168]  While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[00:50:55.708 --> 00:50:59.708]  Visit InfoWars.com/show and share the link today.
[00:50:59.708 --> 00:51:11.708]  Aborted babies incinerated to heat UK hospitals.
[00:51:12.541 --> 00:51:16.464]  Soylent Green, ladies and gentlemen, is made out of people.
[00:51:16.704 --> 00:51:22.929]  But now, children are literally being passed through the furnace in order to fuel hospitals in the UK.
[00:51:22.969 --> 00:51:27.812]  They're being sacrificed on the altar of efficiency and prosperity.
[00:51:28.353 --> 00:51:32.756]  What is the secret of Soylent Green?
[00:51:32.956 --> 00:51:34.997]  The powdered flesh from dead babies.
[00:51:35.478 --> 00:51:37.639]  Some people believe they can cure disease.
[00:51:38.119 --> 00:51:42.262]  Because of its enormous popularity, Soylent Green is in short supply.
[00:51:42.962 --> 00:51:45.684]  Remember, Tuesday is Soylent Green Day.
[00:51:45.964 --> 00:51:49.045]  The supply of Soylent Green has been exhausted.
[00:51:49.546 --> 00:51:51.187]  You must evacuate the area.
[00:51:53.814 --> 00:52:05.677]  The federal court ruled that the shareholders of PepsiCo, big Bilderberg Group company, are not allowed to know what they're using the baby parts for in the flavoring, but we already know.
[00:52:06.337 --> 00:52:08.258]  So enjoy the flavor!
[00:52:08.318 --> 00:52:12.779]  We're going to get the real solution, which is going to be a combination of death panels and sales taxes.
[00:52:12.959 --> 00:52:14.480]  I'm consistently pro-death.
[00:52:14.920 --> 00:52:16.420]  I'm for assisted suicide.
[00:52:16.800 --> 00:52:18.041]  I'm for regular suicide.
[00:52:18.101 --> 00:52:19.721]  I'm for whatever gets the freeway moving.
[00:52:20.021 --> 00:52:31.331]  ...is spending a million dollars on that last three months of life for that patient, would it be better not to lay off those 10 teachers and to make that trade up in medical costs?
[00:52:31.351 --> 00:52:35.515]  But that's called the death panel, and you're not supposed to have that discussion.
[00:52:35.535 --> 00:52:42.535]   They told me to say that they were sorry, but that you had become unreliable.
[00:52:42.535 --> 00:52:44.535]  [laughs]
[00:52:44.535 --> 00:52:49.535]  [music]
[00:52:49.535 --> 00:52:52.535]  Is this the kind of society that you want to live in?
[00:52:52.853 --> 00:52:57.276]  Any kind of society that would do this to its children will do it to its senior citizens.
[00:52:57.737 --> 00:52:59.538]  It will do it to its dissidents.
[00:53:00.259 --> 00:53:09.265]  That kind of society will also eventually turn on its police, on its army, on its prison guards, on the quizlings and the collaborators who make that possible.
[00:53:09.626 --> 00:53:12.108]  This is nothing but a suicide cult.
[00:53:12.779 --> 00:53:14.200]  The scoops are on their way.
[00:53:14.920 --> 00:53:16.440]  The scoops are on their way.
[00:53:17.301 --> 00:53:20.002]  I repeat, the scoops are on their way.
[00:53:20.642 --> 00:53:23.463]  You will find out why Soylent Green means life.
[00:53:23.923 --> 00:53:26.964]  You will find out why Soylent Green means death.
[00:53:27.384 --> 00:53:28.445]  We've got to stop them!
[00:53:29.105 --> 00:53:33.627]  What is the secret of Soylent Green?
[00:53:34.147 --> 00:53:35.948]  Soylent Green is people!
[00:53:39.904 --> 00:53:41.865]  The next thing they'll be breeding is like cattle.
[00:53:42.285 --> 00:53:42.785]  For food.
[00:53:44.045 --> 00:53:44.626]  You gotta tell them.
[00:53:45.006 --> 00:53:46.566]  Overlook miracle drug for cancer.
[00:53:46.626 --> 00:53:50.447]  Why big pharma fears fenbesdazole.
[00:53:51.228 --> 00:53:54.889]  At least 12 anti-cancer mechanisms of action.
[00:53:54.909 --> 00:53:57.390]  Nine research papers reviewed.
[00:53:58.250 --> 00:54:07.133]  So I think this stuff is supposed to be low-cost and this is some of the speculation, the conspiracy theory about like why people are afraid of it.
[00:54:09.093 --> 00:54:15.881]  Well, I hope that Flint is aware of this and that it helps him to recover from his cancer.
[00:54:15.941 --> 00:54:17.483]  Yeah, that's why I brought it up.
[00:54:17.503 --> 00:54:18.244]  That's very good to know.
[00:54:18.264 --> 00:54:20.166]  I hope he's interested in even just examining it.
[00:54:20.186 --> 00:54:21.668]  I think he will be.
[00:54:22.129 --> 00:54:22.629]  I hope so.
[00:54:23.210 --> 00:54:24.912]  But there's been some reaction to this?
[00:54:25.693 --> 00:54:27.755]  I just found out about this a couple of days ago.
[00:54:29.970 --> 00:54:37.577]  So these research papers, Fenn, go stop right there, has at least 12 proven anti-cancer mechanisms in vitro and in vivo.
[00:54:38.057 --> 00:54:50.027]  It disrupts microtubulate polymerization, major mechanism, induces cell cycle, whatever that means, arrest, blocks glucose transport, and impairs glucose utilization by cancer cells.
[00:54:50.307 --> 00:54:58.746]   increases p53 tumor suppressor levels, inhibits cancer cell viability,
[00:54:58.746 --> 00:55:07.267]   inhibits cancer cell migration and invasion, induces apoptosis, induces autography,
[00:55:07.267 --> 00:55:11.267]  induces-- they're trying to get me with all these words--
[00:55:11.267 --> 00:55:26.346]   prioptosis and necrosis, induces differentiation and senescence, inhibits tunor angiogenesis,
[00:55:26.346 --> 00:55:34.867]   reduces colony formation, and inhibits stemness in cancer cells, inhibits drug resistance, and sensitizes cells
[00:55:34.867 --> 00:55:38.986]  to conventional chemo as well as radiation therapy.
[00:55:39.019 --> 00:55:39.439]  Interesting.
[00:55:39.639 --> 00:55:41.340]  Sensitizes cells to chemotherapy.
[00:55:41.380 --> 00:55:45.522]  A very similar drug in the same family is already been approved by the FDA.
[00:55:45.742 --> 00:55:48.463]  And that is, uh, mebendazole.
[00:55:48.483 --> 00:55:50.685]  I wonder who sent Joe Rogan this information.
[00:55:50.705 --> 00:55:55.907]  And it is in several, uh, several clinical trials right now for brain cancers and colon cancers.
[00:55:56.407 --> 00:55:59.148]  So why are no fenbendazole?
[00:56:00.269 --> 00:56:02.750]  The scam starts small over the generations.
[00:56:02.910 --> 00:56:04.271]  Evil grows slowly.
[00:56:05.615 --> 00:56:15.704]  But as people begin to bow down to it and not recognize it, it grows like a cancer and then it starts moving at light speed.
[00:56:15.524 --> 00:56:20.524]  and that's where we are today.
[00:56:20.524 --> 00:56:27.524]  All right.
[00:56:26.614 --> 00:56:27.935]  I'm about to hit you and hit you hard.
[00:56:31.258 --> 00:56:38.101]   This, uh, The stack of news right here is next level evil.
[00:56:40.602 --> 00:56:41.983]  And we're going to break some news here.
[00:56:43.343 --> 00:56:43.863]  As well.
[00:56:45.424 --> 00:56:51.026]  Because it's one thing to have something in the news is one thing you hear about something have a whistleblower on the inside at Pfizer.
[00:56:53.026 --> 00:56:54.447]  It was very close to coming on the show.
[00:56:54.467 --> 00:56:57.148]  He's already sent us all his documents, his information.
[00:56:57.168 --> 00:56:57.928]  We've just got to.
[00:56:59.589 --> 00:57:00.529]  Change the.
[00:57:01.789 --> 00:57:03.150]  Voice so that they don't.
[00:57:04.844 --> 00:57:05.124]  Kill him.
[00:57:06.525 --> 00:57:08.206]  Like you've seen with the Boeing whistleblowers.
[00:57:08.226 --> 00:57:12.248]  Of course, since they killed two of them, one with a gunshot to the head, the other with a bioweapon.
[00:57:15.709 --> 00:57:18.070]  Ten more have stepped into the place saying we're not intimidated.
[00:57:19.411 --> 00:57:24.033]  That's kind of an interesting little parable for the people doing this, that they thought we were intimidated.
[00:57:24.053 --> 00:57:24.734]  We were asleep.
[00:57:25.034 --> 00:57:25.774]  Now we're awake.
[00:57:25.814 --> 00:57:26.674]  We're not intimidated.
[00:57:27.055 --> 00:57:27.995]  At least a lot of us aren't.
[00:57:28.015 --> 00:57:28.655]  We're pissed off.
[00:57:29.896 --> 00:57:33.858]  So, Gregory's put out a five-minute report.
[00:57:35.441 --> 00:57:39.732]  If you watch his last dozen reports or so on the subject, it's all congruent.
[00:57:41.436 --> 00:57:42.498]  It all proves what's happening.
[00:57:43.806 --> 00:57:57.474]  And so, there's new documents coming out all the time and new emails in Congress that, oh, Fauci calls it gain of function, and they created the COVID virus in 2014 with Obama at the University of Texas in Chapel Hill, North Carolina.
[00:57:57.694 --> 00:57:59.635]  You're like, yeah, we've been hearing this for four years, Alex, we know about it.
[00:57:59.815 --> 00:58:01.216]  Hell, we got clips of me talking about 2014.
[00:58:01.296 --> 00:58:02.757]  It was a big scandal.
[00:58:03.077 --> 00:58:07.880]  Scientists at the university said, you're making weaponized flu.
[00:58:10.162 --> 00:58:10.562]  SARS.
[00:58:13.413 --> 00:58:17.836]  Mixing HIV and flu and cold viruses and bird flu together.
[00:58:18.397 --> 00:58:18.897]  What are you doing?
[00:58:18.917 --> 00:58:19.538]  This is illegal.
[00:58:20.458 --> 00:58:22.860]  It was in major newspapers everywhere in 2014, 2015.
[00:58:26.783 --> 00:58:29.766]  And so we already know the story, but more has come out since then.
[00:58:29.806 --> 00:58:55.861]   Well, on the subject of graphene oxide and the lipid particles and how they've been designed to where they're put into 98.9 degrees of protein, which is your blood, they start growing and they've been designed to create a matrix.
[00:58:58.461 --> 00:59:04.162]  And that's why all these coroners and pathologists around the world say, we've never seen anything like it.
[00:59:04.242 --> 00:59:13.125]   You know, 30, 40 years, some of these people have been working Top, you know, head of the German National Pathology Union said, we've never seen anything like this.
[00:59:13.545 --> 00:59:25.318]  The turbo cancers, the people die, and it's like, well, it's not like, if you leave a soup on the stove, say a beef broth or, you know, you're cooking a beef rib.
[00:59:26.135 --> 00:59:27.256]  And you don't eat it, you forget to.
[00:59:27.296 --> 00:59:27.956]  You only eat part of it.
[00:59:28.196 --> 00:59:28.937]  You leave it on the stove.
[00:59:29.297 --> 00:59:31.298]  It cools down to 70 degrees.
[00:59:31.558 --> 00:59:33.879]  You get up in the morning and there's that fat at the top.
[00:59:34.440 --> 00:59:37.601]  And then the rib meat and then the carrots and stuff are down there.
[00:59:38.482 --> 00:59:39.142]  It's the same thing.
[00:59:39.182 --> 00:59:44.145]  It's not like you're living while there's this sludge as thick as is in the tumors.
[00:59:44.625 --> 00:59:51.249]  It's that when you died because it was already in your body and was causing heart attacks, then it separates out.
[00:59:52.301 --> 00:59:53.561]  And they go, what the hell?
[00:59:53.581 --> 01:00:05.323]  I mean, they're seeing at these mortuaries every day, something they never saw, where they'll just pull out of a crowded ordering, some big old fat thing, half the size of a hot dog and two feet long.
[01:00:06.264 --> 01:00:07.204]  And you're like, how the hell?
[01:00:07.264 --> 01:00:08.044]  I've had the corners on.
[01:00:08.064 --> 01:00:11.605]  They're like, how the hell did this person even live?
[01:00:16.065 --> 01:00:18.766]  How did they, how did they do this?
[01:00:21.294 --> 01:00:25.936]  How did they survive this long?
[01:00:27.737 --> 01:00:29.557]  By the way, in the break, guys, give me a new clip.
[01:00:29.577 --> 01:00:30.418]  I've asked for a couple of days.
[01:00:30.618 --> 01:00:31.818]  This clip pops off constantly.
[01:00:32.038 --> 01:00:32.759]  The clip is broken.
[01:00:33.279 --> 01:00:34.599]  I can't do the show with it anymore, okay?
[01:00:35.079 --> 01:00:37.580]  It's just a constant, like, every five minutes I'm fixing it.
[01:00:37.861 --> 01:00:38.561]  I'm like, can I have a new clip?
[01:00:38.581 --> 01:00:39.981]  It's like, I don't know, it's like this weird thing.
[01:00:40.001 --> 01:00:44.903]  Like, Karuna does a great job, but on certain things, like if it's key, maybe we don't have another clip.
[01:00:44.963 --> 01:00:47.044]  I'm just driving me nuts right now.
[01:00:47.664 --> 01:00:48.765]  So, continuing here.
[01:00:52.054 --> 01:00:54.797]  My earpiece keeps falling out.
[01:00:55.998 --> 01:01:06.448]  The point is, is that they know exactly what they're doing, and it is self-assembling nanotech in the body.
[01:01:06.868 --> 01:01:16.157]  And we were finding this stuff decades ago, but right when they rolled out the COVID hysteria four years ago, we got all the literature, and they were keeping secret what was in the Pfizer shots and the Moderna shots and the rest of it.
[01:01:17.383 --> 01:01:23.407]  But whistleblowers actually released, it's later been confirmed, what was in it and it was a giant test.
[01:01:23.427 --> 01:01:27.691]  They were changing thousands of times at Moderna and Pfizer run by the Pentagon.
[01:01:27.851 --> 01:01:28.791]  They were just front companies.
[01:01:30.373 --> 01:01:33.855]  What they were putting in it, they were testing all sorts of stuff.
[01:01:34.796 --> 01:01:38.619]  Ebola, Marburg, all sorts of bird flus.
[01:01:41.132 --> 01:02:12.637]   Just to see, because humans are so tough, and most of these diseases we can't get, they were putting zoological viruses that had been weaponized into us, hoping they could find some people that would actually hit, and then they could send in their medical teams and, oh, we want to study the body, take the body away, to sanguinate it, suck all the juices out, and then try to study How to weaponize that against people like that clip I played 10 times last week of Gates going, yeah, we're just messing around.
[01:02:12.657 --> 01:02:14.217]  We don't know what this mRNA is going to do.
[01:02:15.138 --> 01:02:17.219]  We're just putting it in you to test it as guinea pigs.
[01:02:17.519 --> 01:02:19.059]  We just shoot it right in the kids' veins.
[01:02:22.981 --> 01:02:25.682]  So they're turning us into the biological factories.
[01:02:26.182 --> 01:02:31.985]  You hear all about how fruit and vegetables can be designed to grow pig protein or whatever they want.
[01:02:32.765 --> 01:02:35.046]  They're doing it to us, and the hospitals don't know.
[01:02:35.326 --> 01:02:42.448]  They just get an added bonus so they can say, hey, we'll take off half your bill for your dad that died, or your mom, or your brother, your sister, your cousin.
[01:02:43.188 --> 01:02:44.208]  You're the next of kin.
[01:02:44.268 --> 01:02:46.269]  Just sign here for medical study.
[01:02:46.629 --> 01:02:48.970]  Your dad will help with this, and we'll knock half your bill off.
[01:02:51.571 --> 01:02:53.851]  And then they take the body away, and they can suck it all dry.
[01:02:54.552 --> 01:03:02.234]  And just like they did at Wuhan with thousands of pigs, they would inject with these zoological viruses, because pigs are closest to humans, to see what would jump into us.
[01:03:03.880 --> 01:03:09.382]  And I could go on for a hundred hours about this, but I'm going to play the Gregory's report that just came out today.
[01:03:09.562 --> 01:03:12.263]  It's got to be his 13th, 14th report, because I went and looked today.
[01:03:12.303 --> 01:03:15.584]  He's done like 13 or 14 on nano stuff in the last four years.
[01:03:16.804 --> 01:03:17.304]  It may be more.
[01:03:17.364 --> 01:03:18.524]  I felt like 13 or 14.
[01:03:19.545 --> 01:03:22.826]  And this is all confirmed in the literature.
[01:03:23.606 --> 01:03:24.906]  And he put all his reports together.
[01:03:24.926 --> 01:03:26.427]  You know, all the evidence is there.
[01:03:26.447 --> 01:03:27.447]  is there.
[01:03:27.447 --> 01:03:37.527]   So, self-replicating nanobots found in both the vaxed and unvaxed, Greg Reese.
[01:03:37.968 --> 01:03:46.014]  Here's the report, and then I'm going to go into all of this new information ahead of the next guest coming on next hour.
[01:03:46.374 --> 01:03:49.037]  And it'll take me about 15 minutes, 20 minutes to hit this.
[01:03:49.457 --> 01:03:53.961]  Then I'll hit all the border news and political news and the other stuff that's going on before the guest comes on.
[01:03:54.001 --> 01:04:01.267]  I'll probably go some of the fourth hour to hit this, but this is being done premeditatedly.
[01:04:02.674 --> 01:04:08.375]  And it is a fact that, yes, the so-called vaccinated are farms for prions.
[01:04:08.415 --> 01:04:09.576]  That's the protein in the arteries.
