[00:00:00.000 --> 00:00:13.480]  [outro]
[00:36:44.177 --> 00:36:49.701]  This was before the mainstream media even admitted that ISIS and Al-Qaeda was in Damascus.
[00:36:49.741 --> 00:36:54.444]  So it's kind of like an intelligence ploy to muddy the waters even more.
[00:36:54.485 --> 00:36:55.906]  Like, oh, Russia did it to themselves.
[00:36:55.966 --> 00:36:57.367]  Russia blew up their own pipelines.
[00:36:58.428 --> 00:36:59.949]  It's all lies, of course.
[00:37:00.249 --> 00:37:04.052]  The thing is that Russia does not really benefit from this because they were winning anyway.
[00:37:04.492 --> 00:37:05.093]  So why?
[00:37:05.153 --> 00:37:16.681]  There's no need to do this to themselves, but the special operation is certainly now, I think they were no longer referring me to that, now they're going to call it a war because it's reached home soil.
[00:37:16.961 --> 00:37:37.974]   And of course that's the objective here, to have the devastation reach Moscow's heartland, to destroy its economy, to spread fear, to have an exodus of the population, cause a brain drain, All of the things that you do in asymmetric warfare... No, no, I totally agree, Siri girl, but... And I want you to continue, I'm going to ask all of you this, we'll go to Scott Bennett.
[00:37:39.194 --> 00:37:44.936]  But the globalists don't care if we know the truth that they did it, because only a select population is informed and does research.
[00:37:45.436 --> 00:37:47.197]  They want to invoke...
[00:37:48.743 --> 00:37:54.731]  Attacks on Russia's heartland to get Putin to escalate because they want to be able to bring NATO in.
[00:37:55.111 --> 00:37:56.794]  So that's clearly the goal here.
[00:37:57.194 --> 00:38:00.719]  So we don't want Putin to escalate the Syrian girl.
[00:38:03.939 --> 00:38:06.161]  Well, we don't want an escalation at all.
[00:38:06.181 --> 00:38:08.923]  If it's an escalation, it's going to end up in World War II.
[00:38:09.203 --> 00:38:10.904]  World War III, I apologize.
[00:38:11.565 --> 00:38:15.067]  But, you know, Nate, this doesn't happen in a vacuum.
[00:38:15.548 --> 00:38:24.954]   I think only a few weeks or days ago, the French President Macron said that they were going to send French troops Into Ukraine.
[00:38:25.354 --> 00:38:29.076]  So obviously NATO was already getting ready to participate.
[00:38:29.636 --> 00:38:33.157]  And maybe they want that escalation in order for that to happen.
[00:38:33.197 --> 00:38:35.218]  But maybe this is a message to Russia.
[00:38:35.338 --> 00:38:37.499]  Absolutely.
[00:38:37.859 --> 00:38:41.921]  And even the fact that they're prepared for a full-scale escalation.
[00:38:42.181 --> 00:38:43.722]  They're prepared for World War 3.
[00:38:44.202 --> 00:38:47.083]  And I think Russia has to be prepared for that also.
[00:38:47.404 --> 00:38:50.525]  Because it's an existential threat to them at this point.
[00:38:50.806 --> 00:38:51.470]  I want to be clear.
[00:38:51.813 --> 00:38:53.766]  All mainline analysts agree.
[00:38:54.892 --> 00:38:56.553]  That we're the closest nuclear war we've ever been.
[00:38:56.833 --> 00:39:03.677]  So, people that have lived under this security for so long, of mutually assured destruction, need to understand this is worse than the Cuban Missile Crisis.
[00:39:04.057 --> 00:39:09.720]  Aussie Cossack, I want to get all of you guys back with us tomorrow on the Sunday show, the weekday show.
[00:39:10.061 --> 00:39:15.243]  This is so central, it shows the insanity of the globalists, to think we don't know who ISIS is, who they work for.
[00:39:16.064 --> 00:39:20.006]  You heard all those questions I asked in like four or five minute closing statements.
[00:39:20.026 --> 00:39:21.527]  We're going to bring Scott Bennett in.
[00:39:21.547 --> 00:39:22.968]  What else do you want to impart to folks?
[00:39:25.526 --> 00:39:31.870]  Well, one thing that the West misunderstands about Russia is that Russia has a chivalry and military tradition.
[00:39:32.431 --> 00:39:36.774]  And it's for that reason that Russia has not unleashed on Ukraine from day one.
[00:39:36.974 --> 00:39:39.596]  Because Russia seeks to minimize Ukrainian casualties.
[00:39:40.016 --> 00:39:52.405]  But now that it's been proven, and Vladimir Putin's confirmed, and these terrorists that committed this attack at the shopping center yesterday, it's confirmed that they are Ukrainian citizens trained in the Ukrainian military.
[00:39:53.647 --> 00:39:56.189]  Let's refer to what Medvedev said 24 hours ago.
[00:39:56.289 --> 00:40:07.574]  He said, we will find and ruthlessly eliminate as terrorists officials of the Ukraine that committed such atrocities if this terrorist attack is somehow connected to Ukraine, death for death.
[00:40:08.335 --> 00:40:09.135]  Now it's been confirmed.
[00:40:09.155 --> 00:40:11.296]  That was 24 hours ago, he promised, death for death.
[00:40:11.616 --> 00:40:15.258]  Now, Putin himself has confirmed that they had a window to Ukraine.
[00:40:15.703 --> 00:40:19.526]  Now we've got Ukrainian passport holders as terrorists serving in the Ukrainian military.
[00:40:20.126 --> 00:40:22.288]  Russia has been holding back because it has chivalry.
[00:40:22.488 --> 00:40:24.630]  It doesn't want to see Ukrainian civilians die.
[00:40:25.050 --> 00:40:29.033]  What they've done here, cold blooded killing of Russian civilians in a mall.
[00:40:30.134 --> 00:40:34.810]   They are inviting the wrath of the Russian military, Russia as a superpower,
[00:40:34.810 --> 00:40:37.290]  but still Russia doesn't want to do it.
[00:40:37.290 --> 00:40:41.370]   Russia is losing men, Russia is fighting valiantly, but with chivalry.
[00:40:41.370 --> 00:40:46.070]   It's like with one hand tied behind its back, the West looks and thinks, "Oh look, you couldn't take
[00:40:46.070 --> 00:40:47.450]  Ukraine in three days."
[00:40:47.450 --> 00:40:51.090]  Russia has had since 1941 the technology to flatten cities.
[00:40:51.322 --> 00:40:53.766]  To flatten cities all the way up until 1945.
[00:40:54.246 --> 00:40:58.713]  It hasn't used that because Russia is putting itself on the line to save Ukraine.
[00:40:58.913 --> 00:41:00.655]  The only country in the whole world!
[00:41:00.775 --> 00:41:01.837]  The only country!
[00:41:02.594 --> 00:41:04.674]  That cares about Ukraine is actually Russia.
[00:41:05.015 --> 00:41:11.276]  That's the country that's going to be there to rebuild Ukraine, to pick up from when these Nazis are liquidated and eliminated.
[00:41:11.396 --> 00:41:20.838]  These Nazi elite, led by Zelensky, who love to see Christian Orthodox people fighting each other, reducing the population of those areas, they're not going to be around.
[00:41:20.858 --> 00:41:21.798]  They're not going to stick around.
[00:41:21.818 --> 00:41:35.527]   They've all got escape plans ready to go, to leave Ukraine, and that's where Russia maintains a very honourable position in this war and that's what history will thank
[00:41:35.527 --> 00:41:35.527]  Russia for.
[00:41:35.527 --> 00:41:36.527]  That's right.
[00:41:36.527 --> 00:41:39.086]  That they're totally happy to fight to the last Ukrainian.
[00:41:39.086 --> 00:41:40.927]  Ozzy Kosak, how do people find you?
[00:41:40.927 --> 00:41:46.045]  @OzzyKosak on X and how else do people find you?
[00:41:46.045 --> 00:41:48.527]  Check out Ozzy Kosak on Telegram and on Rumble.
[00:41:48.527 --> 00:41:50.487]  Alright, join me again in the next few days.
[00:41:50.850 --> 00:41:51.490]  This is big.
[00:41:51.510 --> 00:41:54.371]  This shows the globalists are really doing some crazy gambles.
[00:41:55.031 --> 00:41:58.212]  Obama went and visited 10 Downing Street last week.
[00:41:58.852 --> 00:42:01.173]  I think, as usual, the British are involved in this.
[00:42:01.193 --> 00:42:02.114]  What do you think, Rossi?
[00:42:04.354 --> 00:42:04.774]  Absolutely.
[00:42:05.135 --> 00:42:06.875]  The British have... There's a theory, right?
[00:42:06.975 --> 00:42:07.795]  Unconfirmed sources.
[00:42:07.875 --> 00:42:11.837]  I am in the Russian consulate and have been here for the last 467 days.
[00:42:11.917 --> 00:42:13.077]  Oh, I didn't know you were in Russia.
[00:42:13.097 --> 00:42:13.837]  You're in Russia, too?
[00:42:15.177 --> 00:42:21.657]   I'm in the Australian, Sydney, Russian consulate, away from the persecution from the Australian government,
[00:42:21.657 --> 00:42:24.897]   and I'm happy to do a prisoner swap, but Navalny died, so that didn't work out.
[00:42:24.897 --> 00:42:26.417]  We'll have to find another one.
[00:42:26.417 --> 00:42:32.536]   If the Australian government, the British government, the American government, they all knew about this attack.
[00:42:32.536 --> 00:42:33.938]  They all knew what was going on.
[00:42:33.938 --> 00:42:36.257]  They obviously had advance warning.
[00:42:36.257 --> 00:42:37.657]  They're setting a dangerous precedent.
[00:42:37.657 --> 00:42:42.337]   If they're not sharing intel with the Russian government about this impending terrorist attack,
[00:42:42.337 --> 00:42:43.777]  they're partly to blame.
[00:42:43.777 --> 00:42:48.837]   the british the americans they knew it was going Sure, they gave them a basic warning publicly but not actual intel.
[00:42:48.857 --> 00:42:50.559]  They said, wait a minute, this is a whole other story.
[00:42:50.819 --> 00:42:53.722]  They arrested you for your free speech famously on TV at your house.
[00:42:54.383 --> 00:42:58.247]  You are now living at the Russian embassy?
[00:42:58.527 --> 00:43:00.209]  They're still trying to put you in jail for speech?
[00:43:01.830 --> 00:43:05.253]  467 days consecutively locked into the Russian Embassy building.
[00:43:05.914 --> 00:43:11.199]  Vladimir Putin gave me a passport in October via presidential degree, so thank you to the President.
[00:43:11.720 --> 00:43:13.842]  And the police can't walk in the territory.
[00:43:14.582 --> 00:43:17.325]  I'm very happy where I am, but I'd love to go straight to Moscow.
[00:43:17.825 --> 00:43:22.610]  And again, for listeners that don't know, you were arrested for leading protests against lockdowns.
[00:43:23.491 --> 00:43:25.092]  I follow you, but I didn't know this was going on.
[00:43:25.413 --> 00:43:26.514]  That's a whole other story!
[00:43:28.726 --> 00:43:29.186]  Absolutely.
[00:43:29.246 --> 00:43:49.258]  Look, the police have been after me for quite a while and there was an arrest where I breached the suppression order, 10 months jail for that, and I was on parole for that charge trying to leave the country when they set me up with some Ukrainian protesters, did a argy-bargy, push and shove, and the police decided to revoke my warrant and grab me to go to jail, but we were too quick for them.
[00:43:49.479 --> 00:43:56.980]   We made a break straight to the Russian consulate and I said, I'm not going to risk being in the custody of the state because Right now I'm not a threat.
[00:43:57.840 --> 00:43:59.381]  Well you were a threat to their lockdowns.
[00:44:00.522 --> 00:44:01.763]  You're on the show this week if you'll do it.
[00:44:02.323 --> 00:44:02.743]  You alone.
[00:44:02.803 --> 00:44:06.526]  Thank you AussieCossack at AussieCossack on X. Wow.
[00:44:06.886 --> 00:44:09.147]  Alright, 60 second closing comment.
[00:44:09.508 --> 00:44:10.969]  Please come back on Syrian Girl.
[00:44:11.289 --> 00:44:13.610]  Everybody can obviously follow you.
[00:44:13.630 --> 00:44:16.152]  Just type in Syrian Girl on X. Partisan Girl.
[00:44:16.832 --> 00:44:17.573]  What else do you want to add?
[00:44:17.593 --> 00:44:19.334]  I'm going to go to Scott Bennett who's been patiently holding.
[00:44:21.484 --> 00:44:35.555]  Just quickly, if you look at the number of civilians that were killed in the Ukrainian war and the number of civilians that were killed in Gaza, you have 13,000 children killed in Gaza, you have less than 1,000 children killed in Ukraine.
[00:44:36.636 --> 00:44:44.886]  In three months of war or genocide in Gaza compared to Ukraine, obviously the gloves in Russia were not off during all of this time.
[00:44:45.706 --> 00:44:47.488]  But the war is escalating.
[00:44:47.508 --> 00:44:51.213]  Look, we know who the bad guys are, guys.
[00:44:51.773 --> 00:45:01.477]  If anyone who's been paying attention for the last 20-30 years knows that these people are what they're capable of and they're capable of killing civilians and they don't care, okay?
[00:45:01.777 --> 00:45:23.329]   And the fact that Jared Kushner, that he wants to sell Gaza real estate, like these people, the CIA, Mossad, they're prepared to kill every last civilian in Moscow and I think that Moscow is doing the right thing By defending its territory, because NATO is the one that's encroaching on the borders of Russia, not the other way around.
[00:45:23.629 --> 00:45:24.870]  So let's not forget about that.
[00:45:25.210 --> 00:45:31.915]  Absolutely, but the issue is blowing up the pipeline, sending in cross-border attacks in Russia every week.
[00:45:32.416 --> 00:45:33.396]  This isn't in our news.
[00:45:34.037 --> 00:45:39.361]  This is our government trying to punch Russia in the nose till it attacks us.
[00:45:39.421 --> 00:45:40.802]  This is insanity.
[00:45:40.842 --> 00:45:41.883]  Seringer, I'll talk to you soon.
[00:45:41.923 --> 00:45:42.243]  Be safe.
[00:45:44.534 --> 00:45:45.911]  Thank you very much, Alex Jones.
[00:45:46.488 --> 00:45:56.336]  All right, Scott Bennett is a very well-known author and researcher, GlobalFreedomTV.com, and he's just spent months in Russia and on the front lines in Ukraine, incredible videos and reports.
[00:45:56.376 --> 00:46:06.344]  He's back in the United States, and he joins us here ahead of Vladimir Soluyev joining us coming up in just a little while.
[00:46:06.424 --> 00:46:07.685]  Jack Masovas will be popping in as well.
[00:46:07.725 --> 00:46:10.968]  Thanks for holding for 15 minutes, but I saw you nodding your head here.
[00:46:10.988 --> 00:46:15.712]  I'm going to try to shut up and give you the floor to host the next 15 minutes and give us your analysis, sir.
[00:46:17.355 --> 00:46:20.940]  Well, I had the great honor of meeting Syrian Girl when I was in Moscow.
[00:46:21.060 --> 00:46:24.966]  I was at a few different conferences, and she does great work, as all your guests do.
[00:46:25.206 --> 00:46:30.073]  I also met Vladimir Solyov when I was back in Russia.
[00:46:30.093 --> 00:46:31.655]  I was on his show a couple of times.
[00:46:32.014 --> 00:46:41.720]  I met the pranksters too, Alex, that do the pranking, calling Bush and these other mentally challenged individuals pretending to be Zelensky.
[00:46:42.201 --> 00:46:51.186]  And I don't know if you know it, but the most recent guy they pranked was the gaunt, cancer-riddled cousin of Jabba the Hutt, Mike Pompeo.
[00:46:51.687 --> 00:46:53.208]  So they pranked Pompeo.
[00:46:53.288 --> 00:46:56.109]  I don't think it's gotten public yet, but they sent me a picture.
[00:46:56.670 --> 00:46:59.131]  So I met some very colorful people.
[00:46:59.832 --> 00:47:01.233]  And it adds to...
[00:47:02.008 --> 00:47:09.271]  You know, the dexterity of the imagination of the Russian people and culture, people don't really calculate this properly.
[00:47:09.351 --> 00:47:18.374]  And I don't insult the retarded globalists and their minions, Biden and the rest of these fools, because I enjoy it, even though I do.
[00:47:19.034 --> 00:47:22.516]  I insult them because they're mentally scrambled.
[00:47:22.656 --> 00:47:26.958]  Their minds, the gears of their mind have been filled with gravel.
[00:47:27.078 --> 00:47:30.619]  And there's very important biblical principles involved here.
[00:47:31.279 --> 00:47:48.573]  When you digest lies and believe lies, when you become a nation of lies, building your wars on lies and feeding these lies to your soldiers and everyone else, you begin to cultivate a degree of insanity, a degree of schizophrenia.
[00:47:48.973 --> 00:47:51.536]  That's the definition of transgenderism and such.
[00:47:51.896 --> 00:48:08.430]   So I watch America eclipsing into a schizophrenic nation, not as an insult, but as a Psychological Officer, a profiling of the mental conditions and their variables and methodologies and formulas for calculating reality.
[00:48:08.931 --> 00:48:30.788]   And I am astounded at the absence of truth and fact in the calculations of political reality that is coming out of Washington, out of Kirby's mouth, out of Sullivan's mouth, out of Of course, all of the demon crats in Washington and Congress's mouth, and of course, the old senile shuffling Biden who's being played by Obama.
[00:48:31.388 --> 00:48:41.312]  We are at a stage in America where we have the most grotesquely incompetent, stupid, and evil people pulling the levers and pushing the buttons of national power.
[00:48:41.952 --> 00:48:56.565]  And expending American dollars on terrorists such as these who have just been found and caught and will soon find a very painful end to their lives, I hope, in Russia in this Moscow attack.
[00:48:57.005 --> 00:49:00.108]  So when you ask the question, why are the globalists doing this?
[00:49:00.208 --> 00:49:00.528]  Why?
[00:49:00.608 --> 00:49:01.869]  What are they seeking to achieve?
[00:49:02.330 --> 00:49:14.693]   Part of it is their disconnect from reality and they honestly believe and they project Their lies thinking others believe them when no one else believes them except themselves.
[00:49:15.133 --> 00:49:41.129]   And it's very important to understand that because otherwise you get frustrated trying to explain and understand their There are scratches in the record, if you will, that afflict these people, and there's no way out of it unless they repent, unless, you know, there's a complete humbling and religious experience like Saul of Tarsus, which I don't think is coming to them.
[00:49:41.670 --> 00:49:48.034]  I think there's a dark age eclipsing America in general, and they are a sign of that.
[00:49:48.394 --> 00:49:51.315]  Now, at the same time, there's a brightness growing in America.
[00:49:51.375 --> 00:49:58.196]  There's a brightness in the states declaring independence from this tyranny of fascism in Washington, D.C.
[00:49:58.216 --> 00:50:07.098]  There's a brightness of states returning and celebrating, you know, the Make America Great Again ideas and principles.
[00:50:07.158 --> 00:50:09.779]  And it's not about Trump, it's about the ideas in general.
[00:50:10.479 --> 00:50:12.919]  And, you know, that's the dichotomy.
[00:50:12.999 --> 00:50:23.981]   The other thing to watch in this case is, and when I was in Donbass, I saw people from all over the world coming to help fight the Ukrainians on the Russian side.
[00:50:24.062 --> 00:50:32.428]  People from Japan, Korea, Serbia, Africa, other parts of Europe, Tajikistan, Dagestan, Kyrgyzstan, Kazakhstan, India.
[00:50:33.109 --> 00:50:39.434]  They are going to be multiplied a hundred times because of this event.
[00:50:40.063 --> 00:50:43.985]  You thought you saw foreign mercenaries coming to help Russia two months ago?
[00:50:44.426 --> 00:50:55.332]  You're gonna see a hundred times more foreign mercenaries coming to help Russia extinguish the black flames of this death plague called Zelensky and his Nazi cult.
[00:50:56.276 --> 00:50:57.938]  More than you've ever seen before.
[00:50:58.298 --> 00:51:10.310]  That's what's giving me great joy and courage is the world's going to be coming to Russia's side like they did when they thought 9-11 was a real event, which it wasn't.
[00:51:10.330 --> 00:51:11.551]  It was a complete false flag.
[00:51:11.571 --> 00:51:12.192]  We all know that.
[00:51:13.007 --> 00:51:21.594]  But now you're going to see people coming to Russia's side, and there's no chance, I think, that this is a false flag on Russia's side.
[00:51:21.614 --> 00:51:22.634]  Let's just put that to rest.
[00:51:22.674 --> 00:51:35.504]  When you see an AK-47 shot at point-blank range, and the expulsion of the fire out of the muzzle barrel, and I know what they look like when they eject the bullet, and you have flames going four different directions.
[00:51:35.544 --> 00:51:36.365]  That's a real bullet.
[00:51:36.785 --> 00:51:39.788]  And you see the impact, and I saw this from a distance.
[00:51:39.848 --> 00:51:41.049]  I thought, wow, this is real.
[00:51:41.349 --> 00:51:42.810]  Shooting out the glass and stuff.
[00:51:43.762 --> 00:51:48.886]  So, there's no question that this was a real assassination by terrorists.
[00:51:48.926 --> 00:51:50.227]  Hopped up on Captagon.
[00:51:50.468 --> 00:51:52.129]  We know Captagon from Syria.
[00:51:52.169 --> 00:51:59.715]  We know the Saudis were funneling it in in airplanes to the ISIS blue helmets or white helmet British mercenaries.
[00:51:59.735 --> 00:52:02.937]  Which is exactly what the Nazis did, fueling their troops with methamphetamine.
[00:52:04.158 --> 00:52:04.659]  That's right.
[00:52:04.839 --> 00:52:05.299]  That's right.
[00:52:05.359 --> 00:52:08.862]  That's how you get psychopaths, Frankenstein monsters going on rampages.
[00:52:08.882 --> 00:52:11.464]  That's how you create an artificial psychopath is methamphetamine.
[00:52:12.844 --> 00:52:13.264]  That's right.
[00:52:13.424 --> 00:52:16.706]  And the Ukrainians aren't far from that anyway without methamphetamine.
[00:52:16.746 --> 00:52:19.127]  So it's not a hard transition.
[00:52:19.307 --> 00:52:22.388]  They're already mentally challenged in many, many different ways.
[00:52:22.448 --> 00:52:27.070]  There's a whole profiling of the Ukrainian mind, which is one of the reasons they were chosen.
[00:52:27.110 --> 00:52:32.873]  They're already sort of the hills have eyes, challenged and mentally deranged.
[00:52:33.353 --> 00:52:40.636]  But this is going to spell the absolute end of the Ukrainian experiment.
[00:52:41.252 --> 00:52:43.273]  And Russia's not going to overreact.
[00:52:43.293 --> 00:52:44.293]  We've talked about this.
[00:52:44.713 --> 00:52:46.574]  They're going to be surgical in their application.
[00:52:46.894 --> 00:52:48.095]  I would add this too, Alex.
[00:52:48.135 --> 00:52:54.877]  When I was back in Russia in November doing the filming of the Donbass event, I stood in front of the U.S.
[00:52:55.037 --> 00:53:07.702]  Embassy and read the flyers they put on the billboard that said terrorist attacks were imminent in theaters, in big public gatherings.
[00:53:09.175 --> 00:53:12.598]  I think I sent it to Daria.
[00:53:12.638 --> 00:53:15.860]  I put it up on my pages.
[00:53:15.960 --> 00:53:30.151]  They did a lot of Russian interviews with me, but I'll never forget that clip, and I've still got it on my phone, of me reading the State Department warnings of, you know, terrorist events are imminent, and I thought, wow, they knew about it.
[00:53:30.171 --> 00:53:30.491]  Absolutely.
[00:53:30.531 --> 00:53:35.154]   Postelbic predicted it, but I forgot you came on like, Three months ago I predicted it too.
[00:53:35.194 --> 00:53:35.875]  That's the problem.
[00:53:35.995 --> 00:53:37.155]  Everything we say comes true.
[00:53:37.596 --> 00:53:41.018]  We're not trying to prove ourselves, but people need to know, we're over the target.
[00:53:41.038 --> 00:53:42.058]  We're not making stuff up.
[00:53:42.339 --> 00:53:45.100]  That's why I've always guessed it's people that are right over and over again.
[00:53:45.120 --> 00:53:45.761]  So let me ask you this.
[00:53:47.022 --> 00:53:47.762]  We're looking at this.
[00:53:47.842 --> 00:53:52.444]  It shows desperation and sanity by the globalists, which we can laugh at, but also shows how dangerous they are.
[00:53:53.104 --> 00:53:58.747]  What about the ISIS and other groups that are being funded and Hezbollah cutouts that really aren't even with Iran?
[00:53:59.287 --> 00:54:09.291]  The massive military age men brought into this country and how the left says, oh, there'll be a big Black Lives Matter, Muslim, Antifa uprising if Trump wins.
[00:54:09.491 --> 00:54:11.432]  Clearly, they're getting that ready.
[00:54:12.192 --> 00:54:16.014]  And we can show some of the B-roll, the border totally collapsing Thursday in El Paso.
[00:54:17.352 --> 00:54:18.974]  And so how does that calculus enter into this?
[00:54:18.994 --> 00:54:20.195]  Because they think we're so stupid.
[00:54:21.456 --> 00:54:24.679]  We don't know ISIS is Mossad, CIA, though it's on record it is.
[00:54:24.979 --> 00:54:26.781]  We do, we just showed the Jerusalem Post admitting it.
[00:54:28.002 --> 00:54:30.785]  They think they'll have ISIS blow everything up here.
[00:54:31.800 --> 00:54:38.000]   A hundred little 911s that will be bigger than 911 and then we'll be so dumb that we don't know the government brought
[00:54:38.000 --> 00:54:38.800]  them in and protected them.
[00:54:38.800 --> 00:54:41.899]  But that's clearly what's being pre-programmed in my mind.
[00:54:41.899 --> 00:54:42.800]  So we now talk about America.
[00:54:42.800 --> 00:54:47.800]   Because, yeah, I understand what's happening in Russia. It's important. It's crazy the globalists are.
[00:54:47.800 --> 00:54:50.800]   But what does it mean for us? What does it mean about the brain rot?
[00:54:50.800 --> 00:54:52.800]  That was a perfect analogy of the dirt in the air.
[00:54:52.875 --> 00:54:58.558]  And there's no redeeming of them because they would rather rule over a country of ashes than, you know, be removed from office.
[00:54:58.578 --> 00:54:59.979]  Rule in hell than serve in heaven.
[00:54:59.798 --> 00:55:03.478]   when the Russians are 100 yards away, still thinking Steiner was going to save him.
[00:55:03.478 --> 00:55:05.838]  It is that mentality.
[00:55:05.838 --> 00:55:06.838]  Yeah.
[00:55:06.838 --> 00:55:14.358]   And, uh, there's no redeeming of them because they would rather rule over a country of ashes
[00:55:14.358 --> 00:55:17.719]  than, uh, you know, be removed from office.
[00:55:17.719 --> 00:55:20.438]  Rule in hell than serve in heaven.
[00:55:20.438 --> 00:55:21.958]  That's right.
[00:55:21.958 --> 00:55:26.317]  And they really are narcissistic psychopaths.
[00:55:26.401 --> 00:55:28.844]  I mean, beyond any decency.
[00:55:28.904 --> 00:55:36.732]  And the only way to deal with them, Alex, like any bully, is to hit them right in the nose so hard they go down and they forget their own name.
[00:55:37.165 --> 00:55:40.248]  Politically speaking, but also literally speaking, I might add.
[00:55:40.809 --> 00:55:52.100]  So, we see Schumer, and we see Mitch McConnell, and we see all Romney, and we see all of these parasites in Congress and elsewhere, the deep state embedded in the CIA, NSA.
[00:55:53.000 --> 00:55:53.721]  D.I.A.
[00:55:53.901 --> 00:55:59.787]  from Obama's time that Trump never removed, and I advocated for an Inspector General czar.
[00:56:00.187 --> 00:56:02.509]  Perhaps you can fill that role when Trump returns.
[00:56:02.970 --> 00:56:11.338]  An Inspector General czar, a cabinet-level position, would be the overseer and the commander of every Inspector General in every federal agency.
[00:56:11.778 --> 00:56:25.825]  And that Inspector General Zara would say, I want to empty the computers and the closets of every floor in your agency and I'm going to audit every single federal employee and if I don't like the color of their tie or the smell of their cologne, they're suspended.
[00:56:26.545 --> 00:56:30.585]   They can go home with pay, I don't care, but they're not going to show up and use our computer
[00:56:30.585 --> 00:56:33.384]  systems to undermine President Trump.
[00:56:33.384 --> 00:56:35.505]  That was his failure because he didn't do that.
[00:56:35.505 --> 00:56:36.505]  That's right.
[00:56:36.505 --> 00:56:40.105]   He left the Obama stay behind networks and that's when, not to write myself in the story,
[00:56:40.105 --> 00:56:41.105]  but it's true.
[00:56:41.105 --> 00:56:46.306]   I knew about the Obama and the defense authorization right before he left in January 2017, doing
[00:56:46.306 --> 00:56:50.744]   the Foreign Disinformation Propaganda Act, listing us all as Russian agents when we weren't.
[00:56:50.744 --> 00:56:53.985]   And I was, when Trump would call up and try to say, "Oh, thanks for your help."
[00:56:53.985 --> 00:56:55.384]  of just being like a political person.
[00:56:55.384 --> 00:56:57.785]  I'd say, listen, sir, you've got Fiona Hill.
[00:56:57.806 --> 00:56:58.807]  You've got McMaster.
[00:56:58.847 --> 00:56:59.608]  You've got these people.
[00:56:59.929 --> 00:57:00.890]  These are the stay-behind networks.
[00:57:00.910 --> 00:57:01.872]  You've got to get them out of there.
[00:57:02.172 --> 00:57:05.377]  They literally started death-threatening my parents that day.
[00:57:06.238 --> 00:57:07.919]  Of course, my parents said, we want you to fight harder now.
[00:57:08.099 --> 00:57:11.520]  And that's the thing, the left gets threatened, they back off.
[00:57:11.641 --> 00:57:12.761]  We get threatened, we fight back.
[00:57:13.301 --> 00:57:19.004]  All we've got to do, there's plenty of crimes, is start indicting a few globalists, they'll all run for the hills.
[00:57:19.224 --> 00:57:23.486]  They're like a rotting house, an old barn, when a tornado comes.
[00:57:23.546 --> 00:57:24.646]  It's going to collapse, folks.
[00:57:24.867 --> 00:57:25.567]  They're a joke.
[00:57:27.617 --> 00:57:40.385]  Alex, when I got back from Russia, I prepared, I typed on the plane a declaration of crimes against humanity, code violations, statute violations, constitutional violations, and sent it to members of Congress.
[00:57:41.046 --> 00:57:41.766]  I'm a U.S.
[00:57:41.846 --> 00:57:42.587]  Army officer.
[00:57:42.707 --> 00:57:45.769]  I had State Department counterterrorism credentials.
[00:57:45.829 --> 00:57:47.510]  I worked under Ambassador Del Daly.
[00:57:47.590 --> 00:57:49.311]  I held a top-secret SCI clearance.
[00:57:49.371 --> 00:58:01.177]   I was in the Bush administration from 2003 to 2008, and I've just returned from the Donbass I'm reporting crimes against humanity, war crimes that demand the immediate attention of the United States Congress.
[00:58:02.318 --> 00:58:15.123]  The advancement of that, the notice, the legal notice that crimes are being committed by the Ukrainian mercenaries, the Ukrainian army, using American weapons and American money to bomb civilians in Donetsk, in Crimea.
[00:58:15.263 --> 00:58:17.604]  As a pretext to get Putin to respond?
[00:58:19.551 --> 00:58:22.092]  All of that was given notice to the members of Congress.
[00:58:22.132 --> 00:58:23.753]  That's how you put them on defense.
[00:58:23.813 --> 00:58:25.254]  That's how you put them to flight.
[00:58:25.714 --> 00:58:28.915]  You use the law system against them.
[00:58:29.496 --> 00:58:32.297]  Civil lawsuit, you're violating the rights of Americans.
[00:58:32.557 --> 00:58:40.441]  That's why when they deny Americans the right to vote for Trump, you could have hundreds and thousands of people file a 42 U.S.
[00:58:40.481 --> 00:58:42.602]  Code 1983 civil rights violation.
[00:58:42.902 --> 00:58:47.044]  You're violating my rights to vote for my candidate by removing him from the ballot.
[00:58:47.304 --> 00:58:48.565]  And by the way, that shows how they...
[00:58:49.125 --> 00:58:50.266]  You're right, you're right.
[00:58:50.286 --> 00:58:53.307]  But it requires men like you, Alex, and men like me, and men like others.
[00:58:53.127 --> 00:58:58.006]   Fiona Hill and Trump fired her. They indicted Roger Stone, tried to indict me over it,
[00:58:58.006 --> 00:59:03.046]   had a 60-minute special where she cried and said, "Alex Jones is mean to me."
[00:59:03.046 --> 00:59:07.066]  These people have never had pushback, Scott. You're right.
[00:59:07.066 --> 00:59:12.607]   You're right. But it requires men like you, Alex, and men like me and men like others, Presobiecki.
[00:59:12.607 --> 00:59:17.447]   There's so many brave people that are willing to stand in the middle of the meadow and
[00:59:17.447 --> 00:59:22.567]   paint their faces blue and unsheath their sword and say, "What will you do without freedom?"
[00:59:23.214 --> 00:59:23.895]  Will you fight?
[00:59:24.135 --> 00:59:37.806]  No, and you'll die many years later with a COVID vaccine up your rear and all sorts of tyrannical gaggings and transgender brainwashings and things like that done.
