[00:00:20.026 --> 00:00:21.668]  The Alex Jones Show.
[00:54:45.677 --> 00:54:50.179]  This is out of Public Affairs, The Washington Post.
[00:54:50.199 --> 00:54:50.799]  2013, Obama.
[00:54:51.779 --> 00:54:56.801]  It's law passed legalizing CIA engaging in deception against the American people.
[00:54:57.421 --> 00:54:57.661]  U.S.
[00:54:57.701 --> 00:55:01.183]  repeals propaganda ban, spreads government-made news to Americans.
[00:55:01.763 --> 00:55:04.504]  Hiding in plain view, Obama signed that executive order.
[00:55:04.944 --> 00:55:12.767]  They passed a defense bill that he signed in December 2016, so two years and three months ago, and it gave billions of dollars
[00:55:13.857 --> 00:55:19.562]  Tranched out in 100 million, 200 million packages for what you've seen.
[00:55:20.382 --> 00:55:31.311]  So when you see all the TV shows demonizing Trump and Alex Jones, and you see every Netflix show, and you see Homeland, that was $2 billion of taxpayer money, and it's all right here.
[00:55:31.671 --> 00:55:34.573]  This is the scandal of scandals of scandals.
[00:55:35.654 --> 00:55:39.157]  And Trump was set to sign an executive order to kill it, but he never did.
[00:55:39.177 --> 00:55:40.158]  Well, guess what?
[00:55:42.082 --> 00:55:44.304]  Obama can only put defense spending out two years.
[00:55:44.344 --> 00:55:44.985]  That's how it is.
[00:55:46.506 --> 00:55:56.054]  So he signed in funding against Trump and America for all the disruption you see, not just against me, but the taken knees and the cop-killing groups and Black Lives Matter.
[00:55:56.094 --> 00:55:56.635]  That's all.
[00:55:56.915 --> 00:55:59.577]  We have the documents funded to destabilize the country.
[00:56:00.598 --> 00:56:04.181]  So, think about how huge this is.
[00:56:04.281 --> 00:56:06.904]  And no one's reverse-engineered this but us and Zero Hedge.
[00:56:08.174 --> 00:56:08.775]  So U.S.
[00:56:08.855 --> 00:56:15.921]  repeals propaganda ban, spreads government-made news to Americans, and it continues on from there.
[00:56:16.441 --> 00:56:19.304]  The NDAA legalizes the use of propaganda on U.S.
[00:56:19.704 --> 00:56:20.224]  citizens.
[00:56:21.546 --> 00:56:22.446]  Business Insider.
[00:56:24.028 --> 00:56:25.069]  Austin American Statesman.
[00:56:26.610 --> 00:56:26.910]  U.S.
[00:56:26.930 --> 00:56:30.894]  Senate panels okay funds to fight online propaganda 2016.
[00:56:33.711 --> 00:56:46.795]  And it says, 160 million dollars in the effort over the next two years, starting in late January, when the defense authorization rolls over, 2017, and rolling for two years, just ended last week.
[00:56:47.376 --> 00:56:47.616]  Boom!
[00:56:48.556 --> 00:56:49.877]  That's just one of the funding groups.
[00:56:50.717 --> 00:56:53.079]  And that's why those groups shut down.
[00:56:53.139 --> 00:56:57.302]  They were on record getting the money out of the Department of Defense.
[00:56:57.942 --> 00:57:00.063]  The left suddenly loves the Department of Defense.
[00:57:00.504 --> 00:57:01.885]  They suddenly love wars.
[00:57:02.445 --> 00:57:08.269]  They suddenly love keeping blacks in prison with three times the time that whites get.
[00:57:08.929 --> 00:57:10.690]  They're the ones that passed the bill in 93.
[00:57:11.150 --> 00:57:12.271]  They're the KKK.
[00:57:13.272 --> 00:57:15.133]  They're the baby organ harvesters.
[00:57:15.293 --> 00:57:16.434]  They're the bad guys.
[00:57:19.433 --> 00:57:23.415]  Okay, my plate is so full of incredible news.
[00:57:23.495 --> 00:57:25.656]  I don't know what I'm going to cover next when we start the next hour.
[00:57:26.496 --> 00:57:34.839]  But we have confirmed a whole bunch of recommendations for criminal indictments of Democrats in the whole fake Russiagate situation.
[00:57:35.899 --> 00:57:38.821]  So the criminal charges are about to happen.
[00:57:39.621 --> 00:57:40.201]  This is good.
[00:57:40.261 --> 00:57:41.302]  Trump is on the offense.
[00:57:41.322 --> 00:57:42.102]  This is good news.
[00:57:42.542 --> 00:57:43.222]  We'll be right back.
[00:57:43.302 --> 00:57:43.722]  InfoWars.com.
[00:57:45.103 --> 00:57:45.924]  Ford's last show.
[00:57:46.364 --> 00:57:47.745]  Please tell everyone you know about the broadcast.
[00:57:47.765 --> 00:57:50.127]  That's how we circumvent the censors.
[00:57:50.207 --> 00:57:50.567]  Please.
[00:57:52.649 --> 00:57:57.612]  Wars are like 12-round heavyweight boxing championship fights.
[00:57:58.853 --> 00:58:03.817]  It's about who wants it, who's prepared to go the longest, and who's ready to do the damage.
[00:58:04.777 --> 00:58:05.638]  We took on Hillary Clinton.
[00:58:06.399 --> 00:58:06.859]  We stopped her.
[00:58:06.899 --> 00:58:07.780]  We got a nationalist in.
[00:58:09.061 --> 00:58:11.142]  Nationalists are getting elected all over the world right now.
[00:58:11.282 --> 00:58:12.183]  We are winning.
[00:58:13.177 --> 00:58:18.062]  Those of us who are at the very front line of the tip of the spear are under unprecedented attack.
[00:58:18.542 --> 00:58:23.587]  So I come to you each day and try to explain to you that this is a war of a treasure.
[00:58:23.627 --> 00:58:24.748]  This is about who wants it most.
[00:58:26.161 --> 00:58:29.283]  You know the persecution, the censorship, the sponsors, they've taken everything.
[00:58:29.723 --> 00:58:31.224]  I am in your hands, you are in my hands.
[00:58:31.845 --> 00:58:34.466]  I need financial support and I got products you and your family need.
[00:58:35.067 --> 00:58:35.687]  It's that simple.
[00:58:36.188 --> 00:58:43.712]  Thousands of great products, whatever's award-winning, whatever's best-selling, what folks love, what I love, we bring it to you at InfoWareStore.com.
[00:58:43.732 --> 00:58:51.838]  So please, go to InfoWareStore.com today, look at all the great products, because we're in your hands, I'm in your hands, and your support is beyond critical.
[00:58:51.858 --> 00:58:52.138]  Thank you.
[00:58:52.678 --> 00:59:00.023]  At InfoWars, we're always looking for the very best, best-selling, highest-rated products that we can then private label and sell.
[00:59:00.363 --> 00:59:13.512]  Well, there is a national company who has FDA approval to sell their wound gel that is the strongest out there, and we private label it, and we sell it for $10 less online than they sell it at CVS and Walgreens.
[00:59:13.732 --> 00:59:18.275]  We also have another product, also produced by the same company, Immune Gargle.
[00:59:18.616 --> 00:59:22.118]  We've been selling a lot of the wound gel and a lot of the Immune Gargle.
[00:59:22.778 --> 00:59:31.383]  We're going to go from full price to 40% off on both of these best-selling products right now at InfoWarsLife.com and InfoWarsTore.com.
[00:59:31.884 --> 00:59:34.225]  This is a limited-time Immune Boost Special.
[00:59:34.245 --> 00:59:41.369]  Get Super Blue Silver Immune Gargle and Super Silver Wound Dressing for 40% off at InfoWarsTore.com.
[00:59:41.849 --> 00:59:44.791]  Again, this is a limited-time Immune Boost Special.
[00:59:44.991 --> 00:59:51.475]  Get Super Blue Silver Immune Gargle and Super Silver Wound Dressing for 40% off at InfoWarsTore.com.
[00:59:56.651 --> 01:00:01.995]  If you are receiving this transmission, you are the resistance.
[01:00:02.175 --> 01:00:23.431]  Breakfast where the news is rich Television children fit Unborn living, living dead Bullard strikes the Helmholtz air Oh, it's all over!
[01:00:26.824 --> 01:00:32.246]  It's all over for Hillary and Bill.
[01:00:34.267 --> 01:00:36.068]  Now she was intending to run again.
[01:00:36.108 --> 01:00:36.968]  That was real intel.
[01:00:37.948 --> 01:00:40.529]  But it's time for me to adjust to what happened.
[01:00:41.390 --> 01:00:42.450]  I said she intended to run.
[01:00:44.051 --> 01:00:45.751]  The Democrats have totally rejected her.
[01:00:45.771 --> 01:00:48.232]  Her funding's all run out.
[01:00:48.312 --> 01:00:49.193]  Their deep state funding.
[01:00:49.253 --> 01:00:50.253]  Obama's all run out.
[01:00:51.014 --> 01:00:54.475]  A group of insane crazed socialists have seized the party.
[01:00:56.371 --> 01:01:00.933]  And Hillary Clinton is not going to be running for president in 2020.
[01:01:03.894 --> 01:01:04.694]  All the numbers are there.
[01:01:04.754 --> 01:01:05.474]  The facts are there.
[01:01:05.974 --> 01:01:06.815]  She tried to do it.
[01:01:07.015 --> 01:01:08.255]  She would still control the party.
[01:01:08.735 --> 01:01:09.716]  She still had control of the money.
[01:01:10.196 --> 01:01:12.337]  But it's being taken away from her right now.
[01:01:12.677 --> 01:01:14.878]  And this is a good moment.
[01:01:20.259 --> 01:01:24.581]  In the words of Darth Vader, this will be a day long remembered.
[01:01:25.834 --> 01:01:27.175]  We've seen the end of Hillary.
[01:01:27.716 --> 01:01:29.517]  We'll soon see the end of George Soros.
[01:01:31.358 --> 01:01:33.120]  Evacuation on Moment of Triumph?
[01:01:34.521 --> 01:01:36.302]  I think you overestimate their chances.
[01:01:39.425 --> 01:01:39.785]  Okay.
[01:01:41.306 --> 01:01:46.230]  Maxine Meltdown Waters begs America to turn off TV during State of the Union.
[01:01:46.250 --> 01:01:47.511]  We're gonna come back with that video.
[01:01:47.972 --> 01:01:49.553]  It's on DrudgeReport.com right now.
[01:01:50.914 --> 01:01:52.655]  Boy's name got him bullied.
[01:01:52.756 --> 01:01:52.956]  Now...
[01:01:55.137 --> 01:01:58.339]  Trump's going to be defending him at the speeches, his last name's Trump.
[01:01:58.760 --> 01:02:05.965]  You know, I was thinking, if you had the last name Trump, which is just a German name, what must that be like?
[01:02:07.927 --> 01:02:12.010]  Because anti-Trumpers are such ignorant people, just a name means so much to them.
[01:02:13.191 --> 01:02:14.112]  See, I've always been lucky.
[01:02:14.132 --> 01:02:19.516]  I got such a common name that nobody blames me for, like, Jim Jones having the same name, the same last name.
[01:02:21.017 --> 01:02:23.719]  But, like, when you've got a rarer name like Trump,
[01:02:25.163 --> 01:02:28.486]  Or maybe Kaczynski?
[01:02:28.506 --> 01:02:30.188]  They're like, oh, what are you, the Unabomber?
[01:02:34.932 --> 01:02:36.594]  So that's coming up tonight, State of the Union.
[01:02:36.614 --> 01:02:37.855]  It's going to be pretty amazing.
[01:02:37.875 --> 01:02:40.718]  We're going to have live coverage, 7 o'clock Central.
[01:02:43.983 --> 01:02:47.064]  And again, we're battling censorship, their attempt to shut us down.
[01:02:47.104 --> 01:02:55.586]  When you get excited about something as an audience, and you share it on your email or your text message, they can't censor that yet, or your Facebook, Twitter, YouTube.
[01:02:56.546 --> 01:02:59.606]  Hey, see the censored State of the Union coverage tonight!
[01:02:59.826 --> 01:03:01.607]  That's what overdrives the enemy.
[01:03:02.487 --> 01:03:08.048]  So that we're in a position to break investigative journals in the future, to have reporters on the ground, it's amazing.
[01:03:09.366 --> 01:03:12.827]  You know, the Super Bowl was down by 30% because people are sick of race painting.
[01:03:14.148 --> 01:03:19.430]  Just with our auxiliary reporters, I haven't really been keeping track of it because there's no monetization of it.
[01:03:20.090 --> 01:03:22.671]  We don't make money from it, which is what we need to fund things.
[01:03:24.092 --> 01:03:28.194]  Kaitlyn Bennett alone had over 20 million views the last two weeks.
[01:03:29.474 --> 01:03:29.774]  20 million.
[01:03:29.794 --> 01:03:32.255]  That's 20 million eyeballs.
[01:03:32.496 --> 01:03:36.717]  Or I guess that's 40 million eyeballs that watched her.
[01:03:36.957 --> 01:03:37.958]  That's just one of our reporters.
[01:03:38.928 --> 01:03:43.710]  And you've got Will Johnson, and you've got Millie Weaver, and all these other great people out there kicking butt.
[01:03:43.810 --> 01:03:46.151]  Owen Schroyer, tens of millions of views.
[01:03:46.271 --> 01:03:47.832]  And so we're fighting on.
[01:03:47.852 --> 01:04:03.759]  That's really my job, is administratively, to try to keep InfoWars here, our audience, funding the mothership, so that we can continue with the cadets, who are already winning great battles, doing better than we've done, out there earning their bones in the fight.
[01:04:05.492 --> 01:04:07.572]  So again, ladies and gentlemen, I just keep going back to this.
[01:04:07.633 --> 01:04:08.573]  Thank you for your support.
[01:04:09.193 --> 01:04:12.694]  And remember, this is an epic fight, and your word of mouth is paramount.
[01:04:13.574 --> 01:04:15.854]  But above the mountaintop is the sky.
[01:04:16.735 --> 01:04:18.435]  And what's heavenly is your prayer.
[01:04:19.555 --> 01:04:21.276]  So, spreadin' the word's paramount.
[01:04:21.316 --> 01:04:22.616]  Financially supporting us is paramount.
[01:04:22.636 --> 01:04:23.596]  Get great products at the same time.
[01:04:23.876 --> 01:04:24.476]  Total win-win.
[01:04:24.657 --> 01:04:26.937]  But... 360 win.
[01:04:27.837 --> 01:04:29.858]  But above all that is those prayers.
[01:04:29.878 --> 01:04:30.658]  Alright.
[01:04:31.963 --> 01:04:34.744]  We've got Gavin McGinnis with his big press conference we'll play clips of.
[01:04:35.284 --> 01:04:37.525]  He had yesterday, soon as the 7th of April, he's popping in.
[01:04:37.545 --> 01:04:45.008]  But I want to get to the waterfront when we come back on the other side of this quick break.
[01:04:46.128 --> 01:04:47.148]  InfoWars.com.
[01:04:47.709 --> 01:04:48.769]  NewsWars.com.
[01:04:49.309 --> 01:04:51.310]  Tomorrow's news, today.
[01:04:51.330 --> 01:04:57.732]  And remember, that when InfoWars shut down, it's they don't want you to have a voice.
[01:04:57.772 --> 01:04:59.813]  You are the InfoWar.
[01:05:03.891 --> 01:05:09.512]  We're bringing back one of the biggest fan favorite formulas we've ever offered with even better ingredients.
[01:05:10.193 --> 01:05:11.293]  Ultimate Bone Broth.
[01:05:11.733 --> 01:05:17.495]  Info Wars Life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[01:05:18.115 --> 01:05:26.777]  This incredible formula will help you get the most out of your workout with the power of ultra high quality bone broth, one of the most popular health trends on the planet.
[01:05:27.037 --> 01:05:30.358]  Built with more than seven different superfoods and crucial compounds,
[01:05:30.778 --> 01:05:38.845]  Ultimate Bone Broth will help support your healthy muscles, digestion, tendons and ligaments, while also supporting your body's fight against free radicals.
[01:05:39.406 --> 01:05:50.916]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root, chaga mushroom, goji berry powder, bee pollen, and alfalfa herb powder to support your body.
[01:05:51.256 --> 01:05:54.459]  It's time to experience what Ultimate Bone Broth can do for you.
[01:05:55.239 --> 01:05:57.381]  Get Ultimate Bone Broth now at 50% off.
[01:06:19.428 --> 01:06:20.228]  InfoWars.
[01:06:20.549 --> 01:06:21.509]  Tomorrow's news.
[01:06:21.729 --> 01:06:22.090]  Today.
[01:06:35.735 --> 01:06:36.395]  Big Brother.
[01:06:36.856 --> 01:06:38.076]  Mainstream media.
[01:06:38.657 --> 01:06:39.777]  Government cover-ups.
[01:06:40.538 --> 01:06:41.978]  You want to stop tyranny?
[01:06:42.238 --> 01:06:43.399]  Well, so does he.
[01:06:43.919 --> 01:06:48.602]  Live from the InfoWars.com studios, it's Alex Jones.
[01:06:56.380 --> 01:07:01.382]  Ladies and gentlemen, it doesn't happen very often, but I agree with Maxine Waters.
[01:07:02.063 --> 01:07:05.564]  She has come out with a new video and ordered people not to watch the State of the Union.
[01:07:05.845 --> 01:07:08.166]  Your Democrat said they shouldn't even have carried his Oval Office speech.
[01:07:08.286 --> 01:07:08.766]  I agree!
[01:07:09.326 --> 01:07:10.327]  He doesn't get free speech.
[01:07:10.667 --> 01:07:11.907]  InfoWars doesn't get free speech.
[01:07:12.207 --> 01:07:12.628]  You don't.
[01:07:12.828 --> 01:07:14.869]  Only Maxine Waters gets speech.
[01:07:15.069 --> 01:07:17.170]  I agree with this authoritarianism.
[01:07:17.650 --> 01:07:20.511]  America, sit down and shut up and accept world government.
[01:07:20.772 --> 01:07:22.913]  And hail our queen, Maxine Waters!
[01:07:22.973 --> 01:07:23.553]  Here she is!
[01:07:24.406 --> 01:07:27.026]  I don't even know why he wants to come and give the State of the Union.
[01:07:27.667 --> 01:07:30.027]  The State of the Union under him has not been good.
[01:07:30.807 --> 01:07:32.027]  And he has been divisive.
[01:07:32.407 --> 01:07:34.548]  And I think he's putting us all in harm's way.
[01:07:34.968 --> 01:07:37.368]  And so he's not worthy of being listened to.
[01:07:37.768 --> 01:07:40.989]  I don't know why anybody would want to pay attention to anything that he has to say.
[01:07:41.309 --> 01:07:42.969]  He lies over and over again.
[01:07:43.009 --> 01:07:46.490]  Like I said, 6,000 lies have been documented since he's been there.
[01:07:46.970 --> 01:07:49.930]  I just can't imagine what he's going to try and say.
[01:07:50.210 --> 01:07:52.771]  But since he is a great liar, he'll say anything.
[01:07:53.391 --> 01:07:57.495]  Because he's capable of saying anything without facts, without research.
[01:07:57.795 --> 01:08:03.119]  And so, I'm not looking forward to his State of the Union, and I hope that people will turn the television off.
[01:08:04.541 --> 01:08:07.023]  Yeah, like you've turned internet freedom off and all the rest of it.
[01:08:07.083 --> 01:08:13.248]  I mean, what a mon- and they always just show like 10,000 lies, 5 million lies, like 20 containers of gumballs.
[01:08:13.308 --> 01:08:15.750]  These are all lies from a pack of liars!
[01:08:16.791 --> 01:08:19.353]  Or they play games like, he said there's a mile high burgers.
[01:08:19.573 --> 01:08:20.514]  There was only 2,000 hamburgers!
[01:08:22.153 --> 01:08:23.114]  It's hyperbole!
[01:08:23.134 --> 01:08:28.057]  It's like saying somebody knocked it out of the park because they got an A+.
[01:08:28.317 --> 01:08:31.179]  They didn't literally knock a baseball out of the park like Babe Ruth.
[01:08:33.201 --> 01:08:36.363]  Unbelievable crap from that lunatic woman.
[01:08:36.603 --> 01:08:37.164]  Well, guess what?
[01:08:37.664 --> 01:08:38.725]  Let me look at camera one real quick.
[01:08:41.147 --> 01:08:44.909]  Maxine Waters has commanded us not to watch the State of the Union.
[01:08:44.929 --> 01:08:45.650]  We're about to play the video.
[01:08:45.950 --> 01:08:46.651]  And I agree with her.
[01:08:47.011 --> 01:08:48.172]  There's no First Amendment in America.
[01:08:49.605 --> 01:08:50.406]  Don't listen to Trump.
[01:08:50.426 --> 01:08:52.208]  Just believe her when she says he's a liar.
[01:08:52.509 --> 01:08:53.670]  Just believe her.
[01:08:54.051 --> 01:08:55.793]  Just believe in mainstream media.
[01:08:55.833 --> 01:08:56.634]  Just do it.
[01:08:56.935 --> 01:08:59.698]  And don't watch tonight at Infowars.com forward slash show.
[01:09:00.421 --> 01:09:01.422]  Whatever you do, don't open it.
[01:09:22.898 --> 01:09:24.439]  This is the demoralization of America.
[01:09:24.479 --> 01:09:32.062]  If you wonder, the scum that Globalist would hire to swindle America, to bankrupt America, to raise interest rates, to stop the recovery, this is it!
[01:09:33.042 --> 01:09:34.583]  You wanna look at the bottom of the barrel, folks?
[01:09:35.383 --> 01:09:44.527]  It's Maxine Waters, with all her $5 million homes and Bentleys and everything, and her husband getting all that bailout money from her to wreck cash at his bank.
[01:09:45.208 --> 01:09:48.509]  This is a hateful, arrogant, crazed demon.
[01:09:49.974 --> 01:09:54.996]  Who is only pissed that Trump is trying to remove this tick from our neck.
[01:09:55.316 --> 01:09:55.556]  Wow.
[01:09:58.658 --> 01:10:03.580]  Does she give Trump credit for trying to get black folks out of prison or try to end the wars?
[01:10:03.660 --> 01:10:03.840]  No.
[01:10:04.140 --> 01:10:04.940]  She supports the wars.
[01:10:05.961 --> 01:10:09.262]  She supports Hillary that said black men are super predators.
[01:10:09.922 --> 01:10:13.484]  Because listen, it went back to the Romans.
[01:10:14.508 --> 01:10:21.032]  And it went back to the sugarcane plantations 400 years ago in the Caribbean and to the South where 1% of the population had slaves.
[01:10:22.292 --> 01:10:31.157]  The establishment always tries to find a black lady as the Judas goat to go out and to lead black families into slavery.
[01:10:32.594 --> 01:10:34.975]  She is the house slave of the globalists.
[01:10:34.995 --> 01:10:38.776]  Maxine Waters is a house slave to make sure the blacks get aborted.
[01:10:39.537 --> 01:10:52.862]  She's the house slave to make sure that you never get a job, to make sure you make your trip as quickly as possible right to prison for her lord and savior, Hillary Rodham Clinton, who says that blacks are super predators.
[01:10:53.702 --> 01:10:54.983]  They need to be brought to heel.
[01:10:56.123 --> 01:10:57.083]  In fact, can we cue that up?
[01:10:57.103 --> 01:10:58.164]  Because that's an actual video.
[01:10:59.324 --> 01:11:01.165]  I mean, just imagine if anybody else said that.
[01:11:02.844 --> 01:11:11.007]  But see, Hillary can, because, well, you know, she's Hillary Clinton, so she's allowed to do whatever she wants.
[01:11:12.668 --> 01:11:16.349]  Bill Markins say the N-word, Bill Markins say he likes pedophilia, doesn't get in trouble.
[01:11:17.009 --> 01:11:18.430]  Anybody else does it, you got a problem.
[01:11:19.030 --> 01:11:21.271]  Because look at her, just look at how ugly she is.
[01:11:21.611 --> 01:11:28.893]  And I don't mean just because she's old, but the total, go back to the earlier photo, the total disconnect with reality.
[01:11:28.953 --> 01:11:30.554]  It was the photo before that, two photos before that.
[01:11:31.994 --> 01:11:32.655]  Oh, I mean, look at her.
[01:11:32.695 --> 01:11:33.235]  Just look at that.
[01:11:33.275 --> 01:11:34.936]  It's like a great white shark.
[01:11:35.417 --> 01:11:36.037]  Back it up one.
[01:11:36.598 --> 01:11:40.261]  A great white shark just cresting out of the water.
[01:11:40.361 --> 01:11:43.724]  It's just a psychotic demon from hell.
[01:11:43.784 --> 01:11:45.325]  Like, I've invaded your planet.
[01:11:45.665 --> 01:11:46.786]  War, death, murder.
[01:11:46.866 --> 01:11:50.509]  I love it!
[01:11:51.049 --> 01:11:52.751]  The earth will serve us well.
[01:11:52.811 --> 01:11:55.213]  Prepare operations for destruction.
[01:11:56.994 --> 01:12:01.298]  It's an actual dialed-in transmission from Hillary.
[01:12:02.861 --> 01:12:05.603]  You know, I was the first to point out that she looks like a great white shark cresting.
[01:12:06.564 --> 01:12:09.186]  Now it's a luscious, juicy meme!
[01:12:09.206 --> 01:12:13.931]  Let me get serious.
[01:12:15.572 --> 01:12:17.854]  Gavin McGinnis is popping in after his big press conference yesterday.
[01:12:17.874 --> 01:12:18.815]  We're going to play some clips of that.
[01:12:21.437 --> 01:12:26.001]  But the first big thing I want to do is just tell you some of the other big news that's coming up here.
[01:12:29.079 --> 01:12:33.500]  I mentioned it last hour, but I think this is something that should be re-mentioned because it's so big.
[01:12:34.640 --> 01:12:54.065]  Mitch McConnell and the Republicans and the Democrats passed a near-unanimous resolution to continue maximum troop deployment in Afghanistan and Syria, despite the fact that they admit there's no strategic value in it and that it's for globalism and that we're basically China's mercenaries.
[01:12:55.819 --> 01:12:57.420]  That story's up on InfoWars.com.
[01:12:57.480 --> 01:12:59.380]  Very, very sick.
[01:13:00.741 --> 01:13:13.446]  Meanwhile, China took gorge on double-muscle frankenswine pigs after ditching fat.
[01:13:15.607 --> 01:13:20.229]  And when you look at these pigs, they're genetically engineered to not have fat.
[01:13:26.221 --> 01:13:32.786]  And the government has ordered people to come out with these.
[01:13:32.866 --> 01:13:46.617]  The government has ordered the population to breed these cloned chimera pigs that have all sorts of bizarre genetic engineering put into them.
[01:13:46.977 --> 01:13:48.958]  And so this just shows how China has no bottom.
[01:13:49.319 --> 01:13:50.179]  The bottom has fallen out.
[01:13:50.219 --> 01:13:52.041]  They've got chickens that they breed in China.
[01:13:54.301 --> 01:13:56.002]  That don't have wings.
[01:13:56.042 --> 01:14:00.145]  They have... They have nothing but four legs.
[01:14:00.985 --> 01:14:03.647]  And so the government's banning traditional pigs because they have fat on them.
[01:14:04.307 --> 01:14:05.168]  I mean, look at that video.
[01:14:05.188 --> 01:14:06.529]  Click on that video of those Franken-pigs.
[01:14:06.549 --> 01:14:10.991]  I mean, that looks like something out of a nightmare vision of hell.
[01:14:14.974 --> 01:14:18.336]  So... That's what's going on in the world.
[01:14:18.356 --> 01:14:19.417]  And this is just the beginning.
[01:14:19.457 --> 01:14:20.958]  I remember, like, ten years ago on the BBC,
[01:14:22.242 --> 01:14:28.005]  China now has human milk produced by cows that are part human, and the milk's identical to human milk.
[01:14:28.045 --> 01:14:28.525]  Yeah, right.
[01:14:28.945 --> 01:14:31.346]  And it's being sold in stores as baby's milk.
[01:14:33.267 --> 01:14:35.709]  And this is just the stuff they're showing you.
[01:14:38.070 --> 01:14:39.710]  This is just the stuff they're showing you.
[01:14:40.171 --> 01:14:43.172]  Record profits puts new bullseye on tech giants.
[01:14:46.514 --> 01:14:47.134]  Absolutely.
[01:14:47.934 --> 01:14:48.875]  And then when we come back,
[01:14:51.186 --> 01:14:58.250]  There's big articles out here dealing with the fact that women's brains are different than men's.
[01:15:00.090 --> 01:15:01.151]  And then there's even a discussion.
[01:15:01.191 --> 01:15:02.312]  Are we allowed to say that?
[01:15:03.532 --> 01:15:04.032]  I don't know.
[01:15:04.153 --> 01:15:04.953]  Are women different than men?
[01:15:04.973 --> 01:15:05.833]  They have a uterus.
[01:15:06.394 --> 01:15:07.614]  They have a totally different cycle.
[01:15:08.575 --> 01:15:10.055]  They're our species.
[01:15:11.116 --> 01:15:12.877]  And you have straight up scientific journals going,
[01:15:14.687 --> 01:15:19.010]  Are we to say in the journals that women have vaginas and uteruses?
[01:15:20.191 --> 01:15:23.193]  And they sit around with straight faces going, is it offensive?
[01:15:23.273 --> 01:15:26.055]  That's the total cult brainwashing.
[01:15:26.615 --> 01:15:31.219]  Right as all the GMO floods and all the transhuman and human clones, they've got us so confused.
[01:15:31.579 --> 01:15:39.745]  You can't say men and women exist or families exist, but you can have Franken pigs and Franken cows and human clones for their organs and kill political dissidents.
[01:15:39.765 --> 01:15:41.346]  They're just frying everything.
[01:15:41.806 --> 01:15:44.927]  They're telling moral people mothers and fathers and families are bad.
[01:15:45.287 --> 01:15:45.987]  They don't exist.
[01:15:46.667 --> 01:15:49.988]  But Frankenpigs and Frankenchickens, they do.
[01:15:52.289 --> 01:15:57.870]  You can just see the little gremlins at their transmission tables interfacing with San Francisco.
[01:15:58.050 --> 01:16:01.091]  It's like a big video game for them as they tear the planet apart.
[01:16:03.359 --> 01:16:06.761]  For those looking for the ultimate source of energy for their day.
[01:16:07.041 --> 01:16:07.461]  Every day.
[01:16:07.822 --> 01:16:09.903]  The Brain Synergy Combo is here.
[01:16:10.303 --> 01:16:19.688]  Combining the powerful TurboForce and BrainForce Plus nootropic formulas, this combo has what you need to hit your maximum potential every day.
[01:16:20.069 --> 01:16:29.214]  Take the tasty tropical berry flavored TurboForce instant ringlets with you on the go or at work to help provide you with focus, clarity, and energy.
[01:16:29.594 --> 01:16:43.102]  And to reach your full potential, hit the next generation of advanced neural activation with the BrainForce Plus Retrograde, a fan-favorite formula fueled by powerful, time-tested ingredients for a true 360 win.
[01:16:43.142 --> 01:16:47.105]  With this combo, you can have energy wherever you need it.
[01:16:47.125 --> 01:16:50.007]  At home, on the go, in the car, and more.
[01:16:50.507 --> 01:16:56.691]  Get pure energy on tap and take advantage of old and new InfoWars powerhouse formulas
[01:16:57.131 --> 01:17:08.080]  Here's the thing, I'm not giving up.
[01:17:08.820 --> 01:17:13.424]  Because I know we've got truth and justice on our side, but it takes money to wage this war.
[01:17:13.824 --> 01:17:17.527]  You're spreading the word, you're praying for us, and you're financially supporting us.
[01:17:17.788 --> 01:17:20.890]  It's key, it's essential, it's absolute like oxygen.
[01:17:21.190 --> 01:17:24.093]  We have to have it, and we've got great products you already need.
[01:17:24.213 --> 01:17:25.734]  I mean, take fish oil, what it does for you.
[01:17:25.794 --> 01:17:27.235]  Your heart, your brain, energy.
[01:17:27.295 --> 01:17:28.897]  I don't even usually take a nootropic.
[01:17:29.057 --> 01:17:31.579]  If I'm up at 10 o'clock at night and I gotta work till 3 a.m.
[01:17:31.679 --> 01:17:34.701]  on Coast to Coast AM or some show, I pop five fish oils.
[01:17:34.721 --> 01:17:36.483]  Nobody calls fish oil a nootropic.
[01:17:37.043 --> 01:17:38.224]  Your brain's electrochemical.
[01:17:38.304 --> 01:17:40.606]  It's basically made out of what fish oil is.
[01:17:40.806 --> 01:17:42.108]  Fish oil is what floats my boat.
[01:17:43.088 --> 01:17:44.369]  I mean, I take it every morning right now.
[01:17:44.609 --> 01:17:49.292]  First thing I get up at 6 a.m., with my coffee, I bang back three big ol' fat, juicy fish oils.
[01:17:49.592 --> 01:17:54.836]  And so, our Ultimate Krill Oil is even better than the fish oil, what it does for your brain, but there's no way to denature it.
[01:17:54.896 --> 01:17:58.258]  It gives you the burps, I'm not gonna lie to you, but if you can deal with it, it's it's it.
[01:17:58.298 --> 01:18:00.419]  The Ultimate Krill Oil is rocket fuel, baby.
[01:18:00.560 --> 01:18:01.780]  I mean, it's the next level.
[01:18:01.920 --> 01:18:07.064]  Ultimate Fish Oil, all crafted out of fjords, amazing, doesn't give you the burpees, neither does Honor Roll.
