[00:00:10.397 --> 00:00:12.470]  I don't know.
[00:37:51.472 --> 00:37:53.053]  But we need you to do this as well.
[00:37:54.154 --> 00:37:55.635]  Because we're in an information war.
[00:37:56.957 --> 00:38:01.338]  And we need eyes and ears and people watching what's happening and watching what's going on.
[00:38:01.358 --> 00:38:04.378]  Now I'm going to play some of these videos in a moment, these raw videos.
[00:38:04.699 --> 00:38:06.039]  Get the videos you haven't seen yet.
[00:38:08.219 --> 00:38:08.459]  That's right.
[00:38:08.479 --> 00:38:10.160]  Videos that we brought back that no one's seen yet.
[00:38:10.420 --> 00:38:16.281]  And some of the viral videos that Caitlin Bennett and others put out for InfoWars that have over 10 million views.
[00:38:18.181 --> 00:38:22.522]  But right now, let me get into something extremely, extremely important.
[00:38:25.643 --> 00:38:33.226]  I know when a product is going to be an absolute bombshell explosive success, because it works so incredibly well, and it's so good for your body.
[00:38:33.746 --> 00:38:34.847]  And then 4warslife.com.
[00:38:35.427 --> 00:38:44.770]  We came out five years ago with some of our leading products, like Brain Force.
[00:38:45.631 --> 00:38:46.791]  And now it's Brain Force Plus.
[00:38:46.811 --> 00:38:51.893]  And it's a nootropic that's clean and quality and doesn't have the crash.
[00:38:53.148 --> 00:39:00.274]  But then, I noticed that pre-workouts and energy powders and all of this were all the rage, and were what people wanted to get on the market.
[00:39:02.035 --> 00:39:19.889]  And I said, let's make something that top developers confirm is the cleanest, highest quality, but also has the amino acids, the other key co-factors that help upload the natural stimulants to the brain.
[00:39:21.090 --> 00:39:22.391]  Well, that's TurboForce.
[00:39:24.099 --> 00:39:26.581]  A healthy, natural energy drink alternative.
[00:39:27.901 --> 00:39:36.467]  It's one hell of an energy drink, but not with all the sugar, and not with the additives, and not with the things that give you a crash or a headache or go away quickly.
[00:39:37.087 --> 00:39:45.772]  I set out with top firms, worked with three different ones, ended up going with one particular one, had to pay them a lot of money to develop TurboForce.
[00:39:46.293 --> 00:39:50.235]  Energy, metabolism, alertness.
[00:39:50.595 --> 00:39:52.657]  So it is not just a pre-workout,
[00:39:53.769 --> 00:39:56.491]  It's not just something great to take at your lunch to give energy.
[00:39:57.191 --> 00:39:58.532]  Look out till 10 or 11 at night.
[00:39:59.673 --> 00:40:02.155]  It is just for all around the military.
[00:40:02.835 --> 00:40:04.937]  Anybody that needs that boost, but in a healthy way.
[00:40:05.257 --> 00:40:11.481]  And you've got to go to InfoWarsTore.com or InfoWarsLife.com and just read all the stuff that's in it for yourself.
[00:40:11.521 --> 00:40:14.043]  We have some video we can put on screen that actually shows the label.
[00:40:15.023 --> 00:40:18.466]  But it's got all of these documented healthy known compounds.
[00:40:19.846 --> 00:40:23.309]  And then it's got five different types of naturally occurring caffeine.
[00:40:24.721 --> 00:40:26.362]  That burn at different rates.
[00:40:27.722 --> 00:40:29.523]  And so we got a lot of people drink coffee.
[00:40:29.543 --> 00:40:31.244]  A lot of people take Brain Force.
[00:40:31.284 --> 00:40:32.644]  They love it around here, obviously.
[00:40:32.664 --> 00:40:38.286]  I'm already stimulated, so I just pop one Brain Force if I've got to work extra.
[00:40:39.147 --> 00:40:40.967]  This is a great, clean, focused energy.
[00:40:41.688 --> 00:40:42.768]  And Brain Force is wonderful.
[00:40:42.808 --> 00:40:44.088]  This is not to replace Brain Force.
[00:40:44.349 --> 00:40:45.189]  This is to complement it.
[00:40:47.025 --> 00:41:01.833]  But this has all of these key compounds and all of these other key vitamins and minerals that you need to upload, not just the caffeine, but the other naturally occurring boosters that God gave us through Mother Earth.
[00:41:02.794 --> 00:41:03.494]  It's in a packet.
[00:41:04.535 --> 00:41:13.620]  I would tell everybody, you probably want to take a third or a half a packet the first time you do it, because even though there are things on the market out there with 400, 500 milligrams of caffeine in it,
[00:41:17.009 --> 00:41:37.288]  This is stronger because it's got all the boosters and all the systems that help deliver it through your blood and into your cells and then it's got the vitamins and minerals that end up getting carried with the naturally occurring stimulants into the brain and into the organs the body this thing's whole body folks and I'm telling you it took us
[00:41:39.352 --> 00:41:55.181]  Two years to come out with this, because Brain Force was such a bestseller, people loved it so much, thousands of five-star reviews, what, 98% approval rating on Power Reviews, that it was hard to come out with something that was even better, that was a nootropic.
[00:41:55.221 --> 00:41:56.982]  So it's not even really a nootropic, though it is.
[00:41:57.182 --> 00:41:58.323]  It's everything.
[00:41:59.284 --> 00:42:03.246]  And this will replace all the energy drinks, all the crap, all the garbage.
[00:42:03.886 --> 00:42:04.967]  It just annihilates it.
[00:42:06.087 --> 00:42:20.771]  It absolutely annihilates it, and one dose of it is the same price as one of those little, you know, horrible syrupy-filled, sugar-filled things that's got synthetic vitamins and synthetic caffeine in it that you buy at the convenience store.
[00:42:20.871 --> 00:42:21.951]  We all know what I'm talking about.
[00:42:22.912 --> 00:42:24.552]  Liquid headache in a bottle is what I call it.
[00:42:25.973 --> 00:42:30.814]  I mean, it sure as hell boosts you, but two hours, three hours later, you feel like you got kicked in the head by a mule.
[00:42:31.818 --> 00:42:32.739]  Not TurboForce.
[00:42:33.239 --> 00:42:35.101]  And your purchase makes the broadcast possible.
[00:42:35.141 --> 00:42:44.208]  So folks, get your TurboForce in tropical berry flavor, dietary supplement, over-the-top, powerful, at InfoWarsLife.com.
[00:42:44.808 --> 00:42:48.451]  33% off out of the gates, because I want you to try it and see how amazing it is.
[00:42:48.531 --> 00:42:57.658]  But this is next level, and from our research, this is the best energy, stamina, everything nootropic out there.
[00:42:58.118 --> 00:42:59.019]  It is next level.
[00:42:59.239 --> 00:43:00.180]  It is TurboForce.
[00:43:07.489 --> 00:43:19.458]  Conservatively, there have been several thousand articles written in the last three years demonizing InfoWars, and yours truly, for selling high-quality supplements.
[00:43:20.652 --> 00:43:39.137]  In fact, even the Washington Post, owned by Jeff Bezos, that owns the biggest sellers of supplements in the world, even that organization has written hit pieces claiming I'm a fraud and selling snake oil when they're owned by a man who owns Amazon and Whole Foods.
[00:43:40.777 --> 00:43:42.838]  Amazon was the number one supplement seller in the world.
[00:43:43.218 --> 00:43:44.078]  Whole Foods was number two.
[00:43:44.919 --> 00:43:50.240]  He owns the number one and number two biggest supplement sellers on the planet.
[00:43:51.826 --> 00:43:58.087]  And then his publication, a weaponized disinformation op, says I'm bad and should be shut down.
[00:43:59.368 --> 00:44:13.050]  When more than 15 of the 70 products we have at Infowarslife.com are private labeled, highest quality, top of the line, that are sold at Whole Foods for higher prices.
[00:44:13.951 --> 00:44:15.991]  Think about the level of that fraud.
[00:44:16.954 --> 00:44:19.836]  And I've sent messages to these news organizations pointing that out.
[00:44:19.996 --> 00:44:20.617]  No response.
[00:44:20.837 --> 00:44:21.838]  They never want to get my comment.
[00:44:22.358 --> 00:44:23.259]  Now, why am I saying that?
[00:44:24.540 --> 00:44:24.920]  It's simple.
[00:44:25.967 --> 00:44:30.531]  We have a lot of proprietary original products, but a lot of them are also private labeled.
[00:44:30.911 --> 00:44:37.097]  Whatever already has five stars, whatever people already love, whatever's been tested to be the best, show.
[00:44:37.237 --> 00:44:38.098]  We have a great product.
[00:44:38.218 --> 00:44:38.618]  You love it.
[00:44:38.698 --> 00:44:39.319]  You reorder it.
[00:44:39.699 --> 00:44:41.961]  The Globals are going to test our products, trying to find something.
[00:44:42.422 --> 00:44:44.343]  So we're going to be able to, you know, defeat all that.
[00:44:44.503 --> 00:44:45.544]  It's a 360 win.
[00:44:45.905 --> 00:44:46.585]  We defeat them.
[00:44:46.665 --> 00:44:47.046]  You win.
[00:44:47.166 --> 00:44:47.506]  I win.
[00:44:47.806 --> 00:44:48.307]  It's amazing.
[00:44:50.163 --> 00:44:54.948]  And you've seen them come after our attempts to even process credit cards and shut down InfoWarsTore.com and InfoWarsLife.com.
[00:44:55.008 --> 00:45:10.585]  I mean, it's incredible not just what frauds they are and how they're anti-free market and how they're racketeering against us, not just Jeff Bezos, but this entire system of mainstream media and mainstream corporations and banking are even worse than Bezos and Amazon.
[00:45:12.510 --> 00:45:13.030]  It's hard to believe.
[00:45:13.110 --> 00:45:15.832]  I'm just illustrating how crazy this all is.
[00:45:15.912 --> 00:45:23.415]  Now, I'm going to be cutting some informational pieces in the next few weeks that go into great depth on each one of the products.
[00:45:24.256 --> 00:45:26.517]  I've done this for some of the products, but I haven't done it in a while.
[00:45:26.537 --> 00:45:36.041]  I haven't done it for the new products because, quite frankly, it's like going to school for a college exam to try to accurately talk about how great these products are.
[00:45:36.142 --> 00:45:36.842]  But just know this.
[00:45:38.857 --> 00:45:46.982]  Whatever the attributes that Jeff Bezos and Amazon and Whole Foods are allowed to tell you about their flagship products, these are as good or better.
[00:45:47.302 --> 00:45:49.523]  These are all the top of the line, very best.
[00:45:50.263 --> 00:46:00.649]  I can't even tell you what they do and the history of it and how amazing they are because they selectively enforce and will send the FDA after us.
[00:46:01.389 --> 00:46:02.490]  You see, I'm a subhuman.
[00:46:02.590 --> 00:46:03.271]  I'm garbage.
[00:46:04.271 --> 00:46:05.912]  So Bezos can make all the claims.
[00:46:06.112 --> 00:46:07.413]  Whole Foods can make all the claims.
[00:46:08.604 --> 00:46:09.944]  Because this stuff is dynamite.
[00:46:10.584 --> 00:46:11.665]  Turmeric's dynamite.
[00:46:12.445 --> 00:46:14.085]  Iodine that's clean is dynamite.
[00:46:15.265 --> 00:46:16.946]  Super Mel Vitality, they have similar products.
[00:46:17.006 --> 00:46:17.726]  It's all dynamite.
[00:46:19.286 --> 00:46:22.007]  They can tell you how great it is and show you all the facts and tell you.
[00:46:22.227 --> 00:46:23.147]  Because they're the elite.
[00:46:23.507 --> 00:46:24.207]  I'm just scum.
[00:46:24.827 --> 00:46:25.747]  Just like you, according to them.
[00:46:25.787 --> 00:46:28.208]  But the good news is you've seen how great these products work.
[00:46:28.568 --> 00:46:32.729]  We do break down some of the basics on each page at m4slife.com to see how wonderful they are.
[00:46:33.229 --> 00:46:34.389]  But experience Turmeric.
[00:46:34.469 --> 00:46:35.789]  Experience X3.
[00:46:36.190 --> 00:46:37.670]  Experience Super Mel Vitality.
[00:46:38.490 --> 00:46:50.094]  That, by the way, is the last run of our best-selling product, Supermail Vitality Superfemale, because we can't even get the wild-crafted herbs anymore, so we can't get the supply, and I'm sick of it, so I'm discontinuing it, because it's so frustrating.
[00:46:50.114 --> 00:46:53.295]  This is the last run, and it's all 50% off.
[00:46:53.455 --> 00:46:58.337]  Bodies, X3, and Supermail, at mfullwhorestore.com and mfullwhoreslife.com.
[00:46:58.517 --> 00:46:59.257]  Thanks for your support.
[00:47:06.491 --> 00:47:09.097]  You're listening to The Alex Jones Show.
[00:47:17.950 --> 00:47:21.972]  Defending the Republic from enemies foreign and domestic.
[00:47:22.853 --> 00:47:24.413]  It's Alex Jones.
[00:47:25.694 --> 00:47:32.738]  So the Covington Catholic School media pylon calling for their death, calling for their murder.
[00:47:33.878 --> 00:47:35.860]  Kathy Griffin calling for them to be doxxed.
[00:47:36.100 --> 00:47:40.522]  Major musicians calling for mass school shootings, bombings, burning buildings down.
[00:47:40.542 --> 00:47:41.903]  Twitter celebrating it.
[00:47:42.782 --> 00:48:08.728]  This going on for two days starting Saturday at the Soros-funded Women's March has captured the world's attention about fake corporate news and how they knew that this group of hardcore anti-white racists had slithered over into the midst of a bunch of young pro-lifers with black kids, Hispanic kids, you name it, part of their school, just about to get on a bus and leave after their pro-life march.
[00:48:10.615 --> 00:48:26.346]  And then there's 20 plus minutes before, with these different groups yelling and screaming expletive names, get out of here white people, go back to Europe, we're gonna harvest your organs, you're all a bunch of fags, you're all incest children, we're gonna play all this for you right now.
[00:48:27.927 --> 00:48:35.132]  And the corporate media knew it, and ran with it, not thinking that, oh, other people are gonna go look at the raw footage.
[00:48:36.277 --> 00:48:50.223]  And you had very groups there that have set me up in the same city with other Native American groups who they use as their untouchable gods who come up and yell at you and say horrible things and then go, I've done nothing!
[00:48:50.243 --> 00:48:51.004]  Why are you being mean?
[00:48:51.104 --> 00:48:51.964]  When you respond back.
[00:48:52.824 --> 00:48:53.825]  But these kids were smart.
[00:48:53.905 --> 00:48:55.386]  They didn't even respond back.
[00:48:56.566 --> 00:48:59.027]  And so now it's blown up in their face.
[00:48:59.067 --> 00:49:02.669]  This could have gone horribly wrong with full grown men with clubs.
[00:49:04.295 --> 00:49:13.919]  That where they're huge clubs, big hickory stick clubs, they're harassing little children, some of them as young as age seven.
[00:49:15.679 --> 00:49:16.880]  So I've spent a lot of time on this.
[00:49:16.960 --> 00:49:18.460]  Next hour, I'm gonna get into a bunch of other big issues.
[00:49:18.500 --> 00:49:27.564]  We have a bunch of special guests joining us, and I've got a bunch of footage that our folks shot of even worse things happening, but they have radicalized and turned the left into a crazed mob of demons.
[00:49:30.305 --> 00:49:33.066]  So let's go ahead and roll just a two-minute compilation
[00:49:33.933 --> 00:49:53.545]  We've got a lot more coming up as well of some of the things that were being said to these young people before, during, and after full-grown men marched into the middle of their crowd, waiting to get on a bus, and tried to start a gangland throwdown with children.
[00:49:54.066 --> 00:49:57.028]  But now men bullying children saying, we're going to harvest your organs.
[00:49:57.448 --> 00:49:58.048]  They're good.
[00:49:59.889 --> 00:50:01.891]  And the young Catholic students, they're bad.
[00:50:01.911 --> 00:50:02.211]  Here it is.
[00:50:05.002 --> 00:50:16.285]  You got all these dirty ass crackers behind you with a red, with a red Make America Great hat again on and your coon ass you want to fight your brother.
[00:50:16.665 --> 00:50:19.626]  You got all these racist bastards with red, you n****.
[00:50:20.501 --> 00:50:27.703]  You n***** with all these crackers with racist ass make America great hats on and you gonna talk about you gonna get violent with us?
[00:50:28.343 --> 00:50:31.143]  Get your old Uncle Tom ass out of here.
[00:50:31.443 --> 00:50:33.264]  Get your Uncle Tom ass out of here.
[00:50:33.584 --> 00:50:37.085]  Get your Super Sambo ass out of here.
[00:50:37.105 --> 00:50:37.705]  Pause right there.
[00:50:38.545 --> 00:50:46.747]  There are some grown black men who are at the pro-life march trying to stop black babies getting killed and one guy's like hey man you keep doing this I'm gonna beat your ass.
[00:50:47.785 --> 00:50:51.007]  And the black guy starts calling him Shambo and other racist stuff.
[00:50:51.528 --> 00:50:52.829]  I'm telling you folks, there's hours of this.
[00:50:52.849 --> 00:50:54.149]  Just keep rolling it.
[00:50:58.806 --> 00:50:59.627]  That's right.
[00:50:59.667 --> 00:51:00.767]  Leave him alone, brother.
[00:51:01.268 --> 00:51:02.629]  He trying to make a show now.
[00:51:02.669 --> 00:51:05.291]  You got your five minutes of fame.
[00:51:05.591 --> 00:51:07.332]  Look at all these damn Peckawoods.
[00:51:07.492 --> 00:51:08.873]  This is what the Lord is coming for.
[00:51:08.913 --> 00:51:10.754]  All these Peckawoods with America.
[00:51:11.055 --> 00:51:11.995]  Make America great.
[00:51:12.235 --> 00:51:14.157]  This **** want to talk that garbage about.
[00:51:14.497 --> 00:51:15.478]  **** what you want to do.
[00:51:15.498 --> 00:51:17.439]  Look at all these dusty ass crackers.
[00:51:17.799 --> 00:51:18.400]  Impartial.
[00:51:18.880 --> 00:51:20.382]  We should also add they're girls.
[00:51:20.422 --> 00:51:21.783]  They're high school girls in all this.
[00:51:21.883 --> 00:51:25.046]  And we have footage of people saying to girls, I hope you die.
[00:51:25.167 --> 00:51:26.168]  I'm going to kill you.
[00:51:26.428 --> 00:51:27.389]  You should have been aborted.
[00:51:27.789 --> 00:51:28.510]  Wait till we get to that.
[00:51:28.810 --> 00:51:29.211]  Keep going.
[00:51:29.929 --> 00:51:31.010]  Racist garbage on.
[00:51:31.050 --> 00:51:33.892]  Look at these dirty ass crackers.
[00:51:34.272 --> 00:51:36.974]  Can't stand in the damn sun for five minutes.
[00:51:37.214 --> 00:51:38.815]  Why you don't build the damn wall?
[00:51:39.195 --> 00:51:40.296]  Can't stand in the damn sun.
[00:51:40.336 --> 00:51:41.357]  Let me ask you something.
[00:51:41.817 --> 00:51:43.178]  Let me ask y'all something.
[00:51:43.198 --> 00:51:46.360]  Y'all want to build a wall for Mexicos?
[00:51:46.660 --> 00:51:54.245]  Where's the last time you ever seen a Mexican, a Hispanic, a Native American, or a Negro shoot up a school?
[00:51:55.926 --> 00:51:57.287]  Yeah, crickets.
[00:51:57.347 --> 00:51:57.868]  Crickets.
[00:51:59.128 --> 00:51:59.589]  Crickets!
[00:52:00.929 --> 00:52:03.230]  Crickets!
[00:52:03.290 --> 00:52:03.810]  That's right.
[00:52:05.251 --> 00:52:07.692]  Look at their ass.
[00:52:07.732 --> 00:52:09.653]  Their ass scattered off of that one.
[00:52:09.693 --> 00:52:13.254]  Their ass scattered off of that one.
[00:52:13.314 --> 00:52:15.535]  Look at their ass, Israel.
[00:52:16.056 --> 00:52:17.996]  Their ass gone off of that one.
[00:52:18.036 --> 00:52:20.037]  Look at them mob of these dirty animals.
[00:52:20.077 --> 00:52:20.638]  They gone.
[00:52:21.018 --> 00:52:21.578]  That's right.
[00:52:33.360 --> 00:52:34.321]  Okay, so.
[00:52:36.062 --> 00:52:37.703]  If you're a radio listener, let me describe what's happening.
[00:52:37.723 --> 00:52:40.905]  You've got people meeting at the mall where they're supposed to meet for their bus to come.
[00:52:41.786 --> 00:52:45.288]  High schoolers, middle school, and it looks like intermediate.
[00:52:45.408 --> 00:52:46.689]  Some are like seven years old.
[00:52:48.050 --> 00:52:50.292]  And they all start moving away to go to where the bus is.
[00:52:51.753 --> 00:52:55.155]  And so that's when the Native American group and the black Israelite group
[00:52:56.348 --> 00:52:59.670]  Starts marching over, and we've got another 20 minutes of this.
[00:53:00.310 --> 00:53:01.631]  We're going to harvest your organs.
[00:53:01.651 --> 00:53:02.431]  We're going to kill you.
[00:53:02.471 --> 00:53:03.152]  Go back to Europe.
[00:53:03.172 --> 00:53:03.732]  We're going to get you.
[00:53:03.752 --> 00:53:14.618]  We have the footage of while the native elder veteran is beating on the drum in the guy's face, in the kid's face, the young man's face, saying, go back to Europe.
[00:53:14.638 --> 00:53:15.298]  Get out of here.
[00:53:15.318 --> 00:53:16.519]  I mean, we play the audio.
[00:53:16.559 --> 00:53:22.982]  But imagine the media had this on the original audio, but wouldn't show it, wouldn't play the audio.
[00:53:23.943 --> 00:53:25.424]  They would just show the video.
[00:53:26.334 --> 00:53:32.330]  And show kids smiling, and then say they were being hateful and mean.
[00:53:35.144 --> 00:53:36.245]  So in a moment, we'll play this.
[00:53:36.285 --> 00:53:37.225]  In fact, back that up.
[00:53:37.465 --> 00:53:38.266]  Play that because this is it.
[00:53:38.526 --> 00:53:42.588]  Point Blank Range, the racial slurs, not just from 30, 40 yards away.
[00:53:42.868 --> 00:53:48.631]  And then they all move away and get in a circle and are looking out apprehensively, 40 yards away.
[00:53:48.671 --> 00:53:49.271]  Well, don't worry.
[00:53:49.851 --> 00:53:55.974]  Here comes the Native American Angel Cake, who went on NPR and talked about how scared he was.
[00:53:55.994 --> 00:54:00.036]  He thought they were going to attack the poor little black men.
[00:54:03.117 --> 00:54:04.939]  Who are threatening to beat people's heads in.
[00:54:05.199 --> 00:54:05.820]  Let's continue.
[00:54:22.432 --> 00:54:26.217]  Go back to Europe as long as the Muslims.
[00:54:26.317 --> 00:54:28.880]  Because I know y'all a little younger than me.
[00:54:29.120 --> 00:54:31.043]  So let me show y'all something.
[00:54:31.523 --> 00:54:33.085]  Go on YouTube, right?
[00:54:33.205 --> 00:54:34.687]  And you can look it up for yourself.
[00:54:34.727 --> 00:54:35.528]  Check this out.
[00:54:35.568 --> 00:54:36.610]  I'm gonna give y'all something.
[00:54:36.630 --> 00:54:37.090]  Check this out.
[00:54:37.531 --> 00:54:38.292]  Go on YouTube.
[00:54:38.932 --> 00:54:42.534]  And look up, Donald Trump kisses drag.
[00:54:43.014 --> 00:54:47.976]  You're going to see your president kiss Rudy Giuliani, dressed in a drag.
[00:54:48.456 --> 00:54:51.457]  Your president is a homosexual.
[00:54:51.518 --> 00:54:56.059]  That's enough, turn it off.
[00:54:56.680 --> 00:55:01.402]  And it just goes on and on with the organ harvesting and all of it, but here's the thing.
[00:55:03.561 --> 00:55:05.042]  That's what the left is.
[00:55:05.482 --> 00:55:09.424]  You go to one of their events, it's Circus Insane Asylumus.
[00:55:10.984 --> 00:55:12.845]  It is nothing but craziness.
[00:55:12.925 --> 00:55:28.693]  And again, if you're a TV viewer, you can see the wonderful elder marching over, beating his drum while people cuss and yell and say, we're going to get you, and then march into the group of kids who are hopping up and down with him with his drum, trying to be nice.
[00:55:29.513 --> 00:55:30.814]  What classy young people.
[00:55:31.812 --> 00:55:47.245]  Oh, but for being classy and smiling and hopping up and down with the guy when he comes over with a drum, trying to be nice, they get to be the horrible evil people condemned by Fox News and the Republican leadership and by National Review and by the Weekly Standard.
[00:55:47.285 --> 00:55:48.025]  But don't worry.
[00:55:49.066 --> 00:55:49.406]  Don't worry.
[00:55:49.466 --> 00:55:51.368]  InfoWars was there watching and put the truth out.
[00:55:51.748 --> 00:55:55.451]  And our audience did and telegraphed it and boosted it and amplified it.
[00:55:56.332 --> 00:55:57.092]  And don't worry.
[00:55:58.353 --> 00:56:00.795]  Trump waited and waited to see what really happened.
[00:56:02.211 --> 00:56:04.553]  He didn't jump the gun, so there you go.
[00:56:04.993 --> 00:56:06.274]  Now, I've spent a lot of time on this.
[00:56:06.314 --> 00:56:07.115]  We start the next hour.
[00:56:08.056 --> 00:56:14.601]  You're gonna see video, and you're gonna hear audio, and we're gonna play clips here that have never been seen, some that have been seen.
[00:56:14.621 --> 00:56:22.407]  I never even played yesterday on my main show, Owen Schroer having his genitals grabbed, and the feminist saying, I'm allowed to in front of the police.
[00:56:23.914 --> 00:56:24.834]  Sexually assaulting.
[00:56:24.874 --> 00:56:27.495]  In fact, let's play that video going out to break here.
[00:56:27.815 --> 00:56:28.636]  We'll cue that up in a moment.
[00:56:29.176 --> 00:56:39.959]  But we've got stuff you haven't even seen yet of grown men saying get out of here white scum to other white people and then saying I want to kill you because they had InfoWars microphones.
[00:56:40.460 --> 00:56:43.341]  Let's play this clip of Owen Schroeder being sexually assaulted.
[00:56:43.361 --> 00:56:48.382]  Here it is.
[00:56:48.422 --> 00:56:49.403]  She just grabbed my dick.
[00:56:49.463 --> 00:56:50.423]  Is that sexual assault?
[00:56:51.621 --> 00:56:52.421]  Is that sexual assault?
[00:56:52.701 --> 00:56:52.942]  Yes.
[00:56:53.382 --> 00:56:54.542]  So you just sexually assaulted me?
[00:56:54.562 --> 00:56:54.962]  I did assault you.
[00:56:54.982 --> 00:56:55.743]  Should you be arrested?
[00:56:56.123 --> 00:56:56.583]  Arrest me?
[00:56:56.963 --> 00:56:57.763]  I'm not going to arrest you.
[00:56:57.783 --> 00:56:58.964]  There are police officers right here.
[00:56:59.544 --> 00:57:00.164]  So look at this!
[00:57:00.264 --> 00:57:03.445]  Women have so much privilege, she can sexually assault me and get away with it.
[00:57:04.266 --> 00:57:05.926]  If I did that to her, I'd get arrested.
[00:57:05.946 --> 00:57:06.727]  I just told you.
[00:57:06.747 --> 00:57:09.428]  If you want to go ahead, there are police right here.
[00:57:10.228 --> 00:57:11.288]  I'm not complaining.
[00:57:11.549 --> 00:57:13.389]  You're the one that walked up and grabbed my crotch.
[00:57:13.609 --> 00:57:16.971]  Yeah, because I'm fighting for equality here.
[00:57:17.391 --> 00:57:17.751]  How so?
[00:57:20.045 --> 00:57:28.167]  Who do you think has sexually assaulted more women than any other president?
[00:57:28.187 --> 00:57:29.107]  Alright, let's stop right there.
[00:57:29.667 --> 00:57:33.768]  So Trump's never been convicted, never charged, never anything for sexual assault.
[00:57:34.108 --> 00:57:40.450]  Clinton's settled all these cases, but the point is, she's saying, because he talks about women throwing themselves on him, and the president can do whatever he wanted,
[00:57:41.030 --> 00:57:44.913]  That turns into now every other man's guilty and she can assault whoever she wants.
[00:57:45.313 --> 00:57:47.114]  These people are insane.
[00:57:47.434 --> 00:57:49.876]  It's mass mental illness, mass hysteria.
[00:57:49.896 --> 00:57:50.536]  Hour number two.
[00:57:50.596 --> 00:57:51.257]  Stay with us.
[00:57:53.258 --> 00:57:56.140]  Today's left thinks that America is just another country.
[00:57:57.003 --> 00:58:00.025]  Just one of the 190 some countries on the planet.
[00:58:00.405 --> 00:58:02.626]  United States of America is not just another country.
[00:58:03.006 --> 00:58:09.370]  It's the greatest nation in history that has done more good for more people than any country ever.
[00:58:09.690 --> 00:58:12.812]  A special place where people from all over the world
[00:58:13.952 --> 00:58:24.117]  All shapes, all sizes, all colors, all talents come to so they can chase down their goals, chase down their dreams, make life better for themselves and their family.
[00:58:24.157 --> 00:58:25.138]  That's this country.
[00:58:25.778 --> 00:58:33.482]  A special place where people come and respect the Constitution, cherish the Bill of Rights, and embrace the rule of law.
[00:58:34.082 --> 00:58:37.264]  Democrat Congressman Blumenauer said, abolish ICE.
[00:58:38.487 --> 00:58:44.448]  Secretary Clinton, when she was running for the highest office in the land, said we need a borderless hemisphere.
[00:58:44.528 --> 00:58:57.632]  We've learned from the WikiLeaks that you said this, and I want to quote, I will continue speaking out for comprehensive immigration reform.
[00:58:57.852 --> 00:59:01.793]  I think the people who are here deserve a path to citizenship.
[00:59:01.853 --> 00:59:02.793]  Speaker Pelosi,
[00:59:03.573 --> 00:59:04.734]  ...said walls are immoral.
[00:59:04.814 --> 00:59:06.675]  A wall is an immorality.
[00:59:06.775 --> 00:59:14.639]  Just last week, Stacey Abrams, governor candidate, the state of Georgia, said non-citizens should be able to vote.
[00:59:14.959 --> 00:59:15.539]  Think about that.
[00:59:15.779 --> 00:59:19.381]  So in some cases you would be supportive of non-citizens voting?
[00:59:19.481 --> 00:59:20.362]  I wouldn't oppose it.
[00:59:20.642 --> 00:59:22.323]  She wouldn't oppose it.
[00:59:22.443 --> 00:59:27.445]  It sounds like she is open to non-citizens voting in local elections.
[00:59:27.485 --> 00:59:30.627]  Americans believe that borders need to be strong.
[00:59:30.887 --> 00:59:32.528]  Americans believe, we believe,
[00:59:32.928 --> 00:59:52.617]  That there's a difference, a big difference between legal immigration and illegal immigration, and Americans and Republicans in the House Freedom Caucus believe that a border security wall will help stop drug problem, the gang problem, and the human trafficking problem.
[00:59:54.838 --> 01:00:00.721]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[01:00:07.623 --> 01:00:19.052]  Live from the InfoWars.com studios, it's Alex Jones.
[01:00:27.196 --> 01:00:30.317]  Ladies and gentlemen, the globalists are attempting to kill common sense.
[01:00:31.198 --> 01:00:34.719]  They're attempting to shut down all voices that disagree with their narrative.
[01:00:35.320 --> 01:00:39.561]  They're openly announcing that they're going to ban the word family.
[01:00:40.702 --> 01:00:42.363]  Google is saying that it's a hateful word.
[01:00:42.383 --> 01:00:43.263]  They're going to start restricting.
[01:00:43.283 --> 01:00:44.583]  I'm not kidding.
[01:00:44.844 --> 01:00:52.287]  And now at shopping centers in the UK, they're no longer saying family parking areas.
[01:00:53.396 --> 01:00:54.377]  They are removing that.
[01:00:55.118 --> 01:00:58.841]  And they're now having their first transgender families where everyone is another gender.
[01:00:59.302 --> 01:01:04.787]  And they teach people when they're four they're another gender and say that it was their choice to begin the sterilization process.
[01:01:04.847 --> 01:01:07.530]  No, a four-year-old does what their parents tell them.
[01:01:08.973 --> 01:01:11.435]  So it's like saying my four-year-old wants to commit suicide.
[01:01:11.475 --> 01:01:16.179]  So some areas of Northern Europe, they let little children commit suicide because they said they volunteered.
[01:01:16.640 --> 01:01:18.521]  They aren't of age to make the decision.
[01:01:18.862 --> 01:01:19.943]  This is true child abuse.
[01:01:20.743 --> 01:01:21.364]  But I want to finish up.
[01:01:21.384 --> 01:01:23.666]  We were covering earlier about jumping the shark.
[01:01:23.726 --> 01:01:30.352]  Corporate media in so much trouble now because there's other angles of the fraud and then framing these Catholic school children.
[01:01:31.032 --> 01:01:32.754]  And here is Greg Reese's report on that.
[01:01:33.652 --> 01:01:41.218]  A group of young students from Covington Catholic High School were in Washington, D.C., on a field trip.
