[00:00:05.657 --> 00:00:05.897]  I think.
[00:28:01.845 --> 00:28:08.448]  And my mother's family escaped from North Korea, and they lost all their property, and were supposed to be killed at least three or four times.
[00:28:09.249 --> 00:28:21.855]  So I was fortunate to be born in this great nation, but yet I see the same signs of our country going in the direction in which my parents escaped from.
[00:28:22.723 --> 00:28:22.883]  U.S.
[00:28:22.923 --> 00:28:31.186]  troops also arrived, something far easier to do even now thanks to last year's elimination of the 1878 Posse Comitatus Act.
[00:28:31.666 --> 00:28:32.766]  That forbid U.S.
[00:28:32.826 --> 00:28:34.807]  troops from policing on American soil.
[00:28:34.827 --> 00:28:40.989]  We will not obey any orders to force American citizens into any form of detention camps under any pretext.
[00:28:41.329 --> 00:28:42.750]  I will not obey.
[00:28:42.970 --> 00:28:47.071]  To what degree are we any more mindful of oaths?
[00:28:47.411 --> 00:28:51.733]  If we have law enforcement in America keeping their oath to do just that,
[00:28:52.904 --> 00:28:56.233]  We would have our constitutional republic back tomorrow.
[00:28:57.256 --> 00:28:58.900]  That's how powerful this movement is.
[00:29:07.705 --> 00:29:10.026]  I'm Garrett Lear, the Patriot Pastor.
[00:29:10.406 --> 00:29:13.928]  This is where the battle was fought, right here in the Lexington Battle Green.
[00:29:13.968 --> 00:29:15.969]  This is sacred ground.
[00:29:16.029 --> 00:29:20.491]  This is one of the most important pieces of real estate in the history of America.
[00:29:20.931 --> 00:29:27.414]  This is where it happened, and this was the shot basically heard around the world, and still being heard around the world, I think.
[00:29:33.883 --> 00:29:39.529]  I grew up in the town of Lexington, standing on the green, playing on the green.
[00:29:40.580 --> 00:29:44.522]  When I was a boy growing up, my mother told me about our ancestry.
[00:29:45.042 --> 00:29:48.024]  And so I started to go on the village green in Lexington.
[00:29:48.544 --> 00:29:51.926]  It didn't pay a whole lot of attention, except to the statue of John Parker.
[00:29:52.446 --> 00:29:58.789]  Everyone could look up to him because he wasn't white, he wasn't brown, he wasn't red, he wasn't yellow, he wasn't black.
[00:29:59.289 --> 00:30:00.470]  He's green, actually.
[00:30:02.031 --> 00:30:03.492]  So anyone could identify with him.
[00:30:03.532 --> 00:30:05.833]  I said, one day when I grow up, I want to be like him.
[00:30:05.853 --> 00:30:07.313]  Welcome to Lexington!
[00:30:08.274 --> 00:30:09.955]  The cradle of American liberty!
[00:30:10.819 --> 00:30:21.871]  Most people don't know really what happened at the Battle of Lexington, but basically what happened was the night before the battle, that would have been April 18th, riders came in.
[00:30:21.971 --> 00:30:23.653]  It's the midnight ride of Paul Revere.
[00:30:23.673 --> 00:30:30.160]  It was actually John Dawes that did it, and a man named Prescott, because Paul Revere was interdicted by the British troops.
[00:30:31.181 --> 00:30:45.606]  But they were bringing a message from Dr. Warren and the Committees of Correspondence and the Committees of Safety in Boston to tell them, looks like the British are mounted troops here and we're not exactly sure what they're trying to do.
[00:30:45.686 --> 00:30:57.610]  They're probably going to go after the munitions that are in Concord, but they're probably going to try to capture Samuel Adams and John Hancock and either send them back to England in chains or shoot them right there or something.
[00:30:57.990 --> 00:31:03.594]  And basically, when the British came, it was obvious that they had some bad plan.
[00:31:03.855 --> 00:31:09.779]  The Minutemen, the militia, the regulated militia, did not want to engage the British troops in a fight.
[00:31:10.700 --> 00:31:17.045]  And so, these men stood their ground when they were told, you are to drop your weapons and disband.
[00:31:17.565 --> 00:31:19.607]  Lay down your arms, you damn rebels!
[00:31:19.687 --> 00:31:19.807]  Eh?
[00:31:22.392 --> 00:31:29.156]  They started to disband, but they would not drop their weapons because they were militia.
[00:31:29.677 --> 00:31:32.198]  And what happened when they started to disband, they got fired on.
[00:31:32.438 --> 00:31:35.720]  The first shot that was fired was fired by the British regulars.
[00:31:36.020 --> 00:31:41.604]  It was not fired by the Minutemen, it was not fired by the colonists, it was not fired by the people of Lexington.
[00:31:41.904 --> 00:31:44.466]  And we can find that in the narrative of
[00:31:44.906 --> 00:31:46.447]  We will not obey orders to disarm the American people.
[00:31:46.607 --> 00:31:47.287]  I will not obey.
[00:32:09.687 --> 00:32:19.715]  Well, today we're here on the green at Lexington, April 19th, which is the anniversary of April 19, 1775, which was the first shot in the fire of the American Revolution.
[00:32:20.275 --> 00:32:30.984]  I'm Stuart Rhodes, the founder of Oath Keepers, which is a non-partisan association of current serving military, police, and veterans, all of us who swore an oath to defend the Constitution.
[00:32:31.444 --> 00:32:36.148]  Our mission is to make sure that all of the other oath takers are Oath Keepers.
[00:32:36.428 --> 00:32:42.416]  Gun confiscation is exactly what happened during the state of emergency following Hurricane Katrina in New Orleans.
[00:32:43.117 --> 00:32:43.418]  U.S.
[00:32:43.458 --> 00:32:49.767]  troops also arrived, something far easier to do even now thanks to last year's elimination of the 1878 Posse Comitatus Act.
[00:32:52.190 --> 00:32:53.272]  That forbid U.S.
[00:32:53.352 --> 00:32:55.374]  troops from policing on American soil.
[00:32:55.394 --> 00:32:57.397]  We've had critics that say, well, what are you guys talking about?
[00:32:57.437 --> 00:32:58.398]  Of course I'm going to keep my oath.
[00:32:58.438 --> 00:33:04.706]  I find it offensive that you'd even suggest that a military officer or a police officer would not keep the oath.
[00:33:04.986 --> 00:33:06.829]  And we say, hey, we got one word for you, Katrina.
[00:33:07.810 --> 00:33:09.431]  Okay, look at what happened there.
[00:33:10.031 --> 00:33:12.071]  And so we want to make sure there are no more Katrinas.
[00:33:12.352 --> 00:33:13.352]  We don't want any more of that.
[00:33:13.732 --> 00:33:18.854]  What we're hearing is that a lot of those guys just weren't prepared for those orders and hadn't thought about it ahead of time.
[00:33:19.354 --> 00:33:27.437]  Then we have Lieutenant Commander Cunningham, Guy Cunningham, who was the author of the 29 bombs survey that was done back in 1995.
[00:33:27.877 --> 00:33:33.979]  He surveyed the Marine Corps, the Marines, of 29 bombs and asked them whether or not they would fire on Americans who resisted
[00:33:34.679 --> 00:33:35.740]  An attempt to disarm them.
[00:33:35.760 --> 00:33:40.143]  If orders came down to disarm the American people and they resisted, would they fire on them?
[00:33:40.183 --> 00:33:57.414]  The 29 Palm Survey, ending with question 46, with the scenario that the government has banned all non-sporting firearms and that the American citizens in possession of these firearms have 30 days to turn them over to the local authorities.
[00:33:58.295 --> 00:34:01.497]  At the end of this period of time, several citizen groups form,
[00:34:02.762 --> 00:34:07.803]  that refuse or resist the confiscation of these firearms banned by the U.S.
[00:34:07.823 --> 00:34:08.224]  government.
[00:34:09.704 --> 00:34:15.345]  Marines were asked whether or not they would fire upon U.S.
[00:34:15.426 --> 00:34:19.787]  citizens who refuse or resist the confiscation of firearms banned by the U.S.
[00:34:19.807 --> 00:34:20.227]  government.
[00:34:21.247 --> 00:34:24.148]  I found this very difficult to swallow.
[00:34:26.660 --> 00:34:30.901]  11% opted with the no opinion response.
[00:34:31.701 --> 00:34:32.602]  Had no opinion?
[00:34:33.482 --> 00:34:37.803]  Firing on their own fellow Americans?
[00:34:39.543 --> 00:34:45.225]  Of the remaining 26.34% answered that they would fire.
[00:34:56.269 --> 00:34:58.830]  on their fellow Americans, U.S.
[00:34:58.890 --> 00:35:07.275]  citizens, who refuse or resisted the confiscation of firearms banned by the U.S.
[00:35:07.315 --> 00:35:18.381]  government, who had no authority constitutionally to enact
[00:35:20.449 --> 00:35:45.415]  Because of the quotation March 11, 1993 by President Clinton, because of the Clinton assault weapons ban that was being enacted, I formed a scenario that I knew would be explosive, shouldn't have been, but because of the times,
[00:35:46.471 --> 00:35:51.576]  And the machinations of certain forces to disarm the American people.
[00:35:51.596 --> 00:35:56.661]  I don't care whether it's your governor or your senator or your representative or your president.
[00:35:57.361 --> 00:35:58.802]  I'm sure you can look at instances.
[00:36:00.103 --> 00:36:04.147]  Days within having sworn his oath, the person violates it blatantly.
[00:36:04.787 --> 00:36:05.688]  That's a dangerous thing.
[00:36:06.168 --> 00:36:17.619]  I, George Walker Bush, do solemnly swear... ...that I will faithfully execute the office of President of the United States... ...and will to the best of my ability preserve, protect, and defend the Constitution of the United States.
[00:36:17.699 --> 00:36:22.023]  None of this stuff would be happening if it had stuck with the Constitution and stuck within its parameters.
[00:36:22.523 --> 00:36:37.443]  And we learned the American dream and we were out there doing that American dream and working and we were electing representatives that we felt were going to represent us while we were doing other things and maintaining our families and raising our families and doing the right thing as we thought and I think we've just
[00:36:38.274 --> 00:36:41.955]  We were duped in some cases where they've actually let us down.
[00:36:42.735 --> 00:36:50.057]  I saw a tremendous pattern of the growth of the infrastructure of a totalitarian state in the last eight years, post 9-11.
[00:36:50.097 --> 00:36:52.197]  I mean, it's been going on for decades.
[00:36:52.417 --> 00:36:54.778]  We've seen for decades encroachments on our liberties.
[00:36:55.098 --> 00:36:59.679]  And then a crisis would come along, and then all of a sudden they had a chance to get their policies passed.
[00:36:59.699 --> 00:37:01.200]  They've been wanting to pass for a long time.
[00:37:01.480 --> 00:37:02.140]  That's what I saw.
[00:37:02.160 --> 00:37:03.680]  It's just incredibly alarming.
[00:37:04.140 --> 00:37:07.201]  And it's just the concept of enemy combatant status itself is an extension of that.
[00:37:07.421 --> 00:37:13.163]  And when I was writing at Yale, I wrote a paper on any combatant status that won their award for best people in the Bill of Rights.
[00:37:13.703 --> 00:37:17.584]  And unfortunately, when Obama was elected, he didn't repeal any of those things.
[00:37:17.824 --> 00:37:21.385]  And he has left that in place, which is the pattern of all presidents.
[00:37:21.745 --> 00:37:25.986]  Whether it's a left boot or a right boot on the back of your neck, we just don't want the boot on the back of our neck.
[00:37:26.366 --> 00:37:28.787]  He stands on that office on the condition of that oath.
[00:37:29.367 --> 00:37:32.908]  And the safety valve that he takes is refusing to violate it.
[00:37:33.792 --> 00:37:44.765]  When you swore an oath to defend the Constitution, you took upon yourself an individual obligation to make your own decision on the spot of where that line is and whether an order is lawful or unlawful.
[00:37:45.265 --> 00:37:49.410]  You have an obligation to do so, and as the Nazis found out in Nuremberg,
[00:37:50.478 --> 00:37:52.580]  Just following orders is no excuse.
[00:37:52.600 --> 00:37:58.864]  95% of the church, Christian church, supported Hitler, which is terrifying to me.
[00:37:59.585 --> 00:38:08.471]  And so I think we need to really wake up and not assume that our fellow citizens won't hurt us.
[00:38:08.991 --> 00:38:10.772]  I would say to any pastor,
[00:38:11.767 --> 00:38:19.894]  Anyone in the military, should we have a breakdown in things in this country, stay by your Bible and stay by the Constitution.
[00:38:19.934 --> 00:38:20.695]  Do those things.
[00:38:21.235 --> 00:38:36.008]  And remember then the history of this world, the terrible debacle, from my perspective anyway, of what happened in Nazi Germany, when the church did not stand by those innocent people, the Jewish people, who were exterminated for no other reason than being Jewish.
[00:38:37.229 --> 00:38:38.871]  My God!
[00:38:40.845 --> 00:38:50.189]  How did we ever allow our government to reach such a point?
[00:38:50.749 --> 00:38:53.170]  What's happening to the United States is very, very sad.
[00:38:54.350 --> 00:38:58.532]  It's sad because we've seen it done to third world nations over and over and over again.
[00:39:00.836 --> 00:39:11.806]  I would like to ask that all of you just take a moment, take a deep breath and realize the solemn nature of this occasion because those of you who so choose will be swearing an oath.
[00:39:12.347 --> 00:39:13.548]  Pretty serious proposition.
[00:39:13.988 --> 00:39:17.671]  You'll never have anything in your life that's as valuable as your word.
[00:39:18.392 --> 00:39:19.793]  So just remember that.
[00:39:20.634 --> 00:39:24.157]  If we all do nothing more than fulfill our oath,
[00:39:25.168 --> 00:39:27.169]  Then we can turn things around just on that alone.
[00:39:27.809 --> 00:39:34.571]  Because it only takes a few relatively faithful servants to disfuse a lot of mischief in times of crisis.
[00:39:35.211 --> 00:39:36.571]  They merely hold to their oaths.
[00:39:36.932 --> 00:39:45.914]  If you can't swear that oath, please mentally excuse yourself and don't participate because I for one intend to honor this oath because we're in perilous times.
[00:39:46.634 --> 00:39:50.776]  Not quite so perilous, but perhaps far more perilous than in 1775.
[00:39:51.316 --> 00:39:54.657]  Please raise your hand thusly, and when you hear me say I,
[00:39:56.035 --> 00:39:58.758]  Pronounce your own name.
[00:39:58.778 --> 00:40:17.539]  I, Larry Bailey, do solemnly swear or affirm that I will support and defend the Constitution of the United States against all enemies, foreign and domestic.
[00:40:21.384 --> 00:40:24.006]  That I will bear true faith and allegiance to the same.
[00:40:27.628 --> 00:40:29.530]  That I take this obligation freely.
[00:40:32.672 --> 00:40:39.237]  Without any mental reservation or purpose of evasion.
[00:40:41.739 --> 00:40:47.604]  Pledging my life, my fortune, and my sacred honor
[00:40:49.309 --> 00:40:50.190]  So help me God.
[00:40:50.210 --> 00:40:51.592]  So help me God.
[00:40:52.313 --> 00:40:53.535]  Welcome my brothers and sisters.
[00:41:04.329 --> 00:41:09.132]  Oath Keepers are an association of active duty military, police officers, and veterans.
[00:41:09.192 --> 00:41:12.734]  All of us who swore the oath, and will keep our oath, and will honor our oath.
[00:41:13.274 --> 00:41:19.718]  If you swore an oath to defend the Constitution, honor your oath by joining us, the Oath Keepers, and become an Oath Keeper.
[00:41:22.639 --> 00:41:28.062]  Are you ready for the Oath, sir?
[00:41:28.102 --> 00:41:30.744]  Raise your right hand and repeat after me the Oath of Enlistment.
[00:41:31.737 --> 00:41:46.727]  I do solemnly swear or affirm that I will support and defend the Constitution of the United States against all enemies, foreign and domestic, that I will bear true faith and allegiance to the same,
[00:41:55.942 --> 00:42:00.707]  And again, ladies and gentlemen, all governments become out of control, evil in that respect.
[00:42:00.887 --> 00:42:03.569]  All men are flawed and wicked in their own ways.
[00:42:04.030 --> 00:42:11.577]  The founders were very excellent men, but the triumph of the revolution was the extent to which they did not usurp powers.
[00:42:11.917 --> 00:42:15.721]  George Washington could have been king and was invited to, at least by some,
[00:42:16.101 --> 00:42:17.162]  But refuse to.
[00:42:17.522 --> 00:42:20.625]  They use the Bill of Rights to restrain government.
[00:42:20.665 --> 00:42:32.575]  That's the importance of the oath to keep balanced powers, to keep any one man from having too much power, because we know that power tends to corrupt, and absolute power corrupts absolutely.
[00:42:32.916 --> 00:42:36.259]  As Lord Acton said, that may as well be our quote for the day.
[00:42:36.539 --> 00:42:40.522]  We're going to be back after this with Jennifer Stahl on the smart meters issue.
[00:42:41.263 --> 00:42:48.147]  She'll be interviewed by Melissa Melton about how it's a spy tech technology in the house that's coming up on the other side.
[00:42:48.207 --> 00:42:50.528]  Thanks for watching the InfoWars Nightly News.
[00:42:50.908 --> 00:42:55.370]  Subscribe and share this powerful broadcast at PrisonPlanet.tv.
[00:42:55.690 --> 00:43:02.514]  Go to PlanetInfoWars.com and start your own InfoWar and let's win back the hearts and minds of this country.
[00:43:02.874 --> 00:43:05.475]  It's going to be a culture war, an InfoWar.
[00:43:05.816 --> 00:43:07.456]  That's the way we're going to win things.
[00:43:07.817 --> 00:43:08.757]  Good night, ladies and gentlemen.
[00:43:08.797 --> 00:43:10.038]  We'll be back again tomorrow.
[00:43:15.916 --> 00:43:22.679]  If you are receiving this transmission, you are the resistance.
[00:43:22.759 --> 00:43:29.782]  Fellow freedom lovers, Alex Jones here with the biggest contest announcement we've ever made.
[00:43:30.323 --> 00:43:32.964]  This is so incredibly exciting.
[00:43:33.104 --> 00:43:36.806]  We are launching Operation Paul Revere.
[00:43:37.706 --> 00:43:38.788]  What did Paul Revere do?
[00:43:39.248 --> 00:43:47.137]  He rode through the countryside in New England saying, to arms, to arms, the Redcoats are coming.
[00:43:47.517 --> 00:43:49.019]  Oneth by land, toeth by sea.
[00:43:49.620 --> 00:43:53.945]  And all that evil men and tyrancy deflourish is that good men and women do nothing.
[00:43:54.125 --> 00:43:55.747]  Let me officially announce
[00:43:56.127 --> 00:43:59.068]  Operation Paul Revere.
[00:43:59.468 --> 00:44:06.690]  A $100,000 cash first place winner to be judged by yours truly, Alex Jones.
[00:44:07.130 --> 00:44:10.191]  The film can be three minutes, it can be up to two hours.
[00:44:10.311 --> 00:44:13.912]  It can be fiction, non-fiction, documentary, drama.
[00:44:14.412 --> 00:44:19.176]  It's got to promote liberty and freedom and expose tyranny and oppression.
[00:44:19.497 --> 00:44:20.978]  And it's not just people in the U.S.
[00:44:21.018 --> 00:44:21.538]  that can enter.
[00:44:21.618 --> 00:44:22.839]  It's folks worldwide.
[00:44:23.180 --> 00:44:27.624]  The rules, the details are at InfoWars.com forward slash contest.
[00:44:27.744 --> 00:44:31.927]  You have to read the rules and officially sign up for this because it's a $100,000 prize, first place.
[00:44:31.947 --> 00:44:32.608]  $10,000, second place.
[00:44:37.492 --> 00:44:38.132]  $5,000 third place.
[00:44:38.612 --> 00:44:52.081]  But just as I did last year with a reporter contest, we are going to crowdsource from the pool of incredible talent out there and hire several official crews to be directors and writers and camera people.
[00:44:52.562 --> 00:45:01.348]  Ianinfowars.com produced major films and documentaries that will be put in movie theaters and on cable, and I've got all the connections to get it done.
[00:45:01.548 --> 00:45:03.909]  Together, we're going to really give the New World Order hell.
[00:45:04.170 --> 00:45:05.310]  This is extremely exciting.
[00:45:05.570 --> 00:45:06.391]  I've made over 20 films.
[00:45:06.851 --> 00:45:09.893]  One of them alone has reached more than 40 million people on YouTube and Google Video.
[00:45:10.133 --> 00:45:13.636]  The Obama Deception, Endgame, Fall of the Republic, Road to Tyranny.
[00:45:14.756 --> 00:45:18.178]  Films are the most effective thing I do, but they're very time-consuming.
[00:45:18.959 --> 00:45:22.741]  And so I want to turn the power of We the People loose here.
[00:45:22.781 --> 00:45:27.364]  And your art, your research, your ideas are unstoppable.
[00:45:27.584 --> 00:45:29.886]  We're officially kicking the contest off.
[00:45:30.646 --> 00:45:31.767]  This Friday.
[00:45:31.787 --> 00:45:35.689]  And you've got a little more than three months until April 30th.
[00:45:35.869 --> 00:45:42.072]  Just a little more than three months to produce your documentary or your film and get it out.
[00:45:42.273 --> 00:45:45.714]  And it will absolutely reach tens of millions of people.
[00:45:45.854 --> 00:45:48.196]  Our normal contests get about 500 entries.
[00:45:49.016 --> 00:45:49.857]  That's what $10,000 prize is.
[00:45:50.257 --> 00:45:51.658]  This is 10 times that.
[00:45:52.538 --> 00:45:53.319]  $100,000 for first place.
[00:45:53.399 --> 00:45:55.160]  That's one of the biggest contests out there.
[00:45:55.700 --> 00:45:58.121]  In fact, it's the biggest next to Doritos that has $100,000.
[00:45:59.562 --> 00:46:01.724]  This is huge, ladies and gentlemen.
[00:46:01.784 --> 00:46:09.289]  $115,000 in cash prizes and a shot to have your film produced and financed by InfoWars.com.
[00:46:09.469 --> 00:46:18.696]  Edit it, upload it to YouTube and one other alternate public video site and send your entry to PaulRevere at InfoWars.com.
[00:46:18.936 --> 00:46:24.379]  The animating contest of liberty that Thomas Jefferson talked about is happening right now.
[00:46:24.840 --> 00:46:28.202]  The modern battlefield is in the mind more than ever.
[00:46:28.462 --> 00:46:31.263]  We use truth, the globalists use lies and deception.
[00:46:31.704 --> 00:46:35.146]  The corruption and oppression and high-tech police state is in our face.
[00:46:35.566 --> 00:46:36.927]  But the controllers are scared.
[00:46:37.287 --> 00:46:40.670]  They intended to use the internet to dominate and control humanity and surveil us.
[00:46:40.930 --> 00:46:43.032]  But we've turned their system against them.
[00:46:43.432 --> 00:46:46.674]  This is a historic crossroads that we have reached.
[00:46:47.315 --> 00:46:55.020]  And I ask you to ride in the year 2013 just as one of the founders of this republic did back in 1775.
[00:46:55.681 --> 00:47:01.205]  I'm calling you to arms in the Infowar because the pen and the video camera
[00:47:01.645 --> 00:47:03.226]  is mightier than the sword.
[00:47:03.466 --> 00:47:09.968]  Let's go in there and rescue humanity and awaken them and set brush fires in the minds of men and women everywhere.
[00:47:10.268 --> 00:47:11.348]  Be part of this contest.
[00:47:11.428 --> 00:47:12.349]  You've got three months.
[00:47:12.689 --> 00:47:13.789]  Put your hat in the ring.
[00:47:13.949 --> 00:47:16.890]  Be part of the solution to the corruption and oppression.
[00:47:17.250 --> 00:47:19.411]  Be part of the resistance to tyranny.
[00:47:19.471 --> 00:47:25.053]  We're looking for the Paul Reveres that will drive a stake through the New World Order's wicked heart.
[00:47:30.714 --> 00:47:33.995]  ProPure is introducing ProOne.
[00:47:34.616 --> 00:47:38.757]  All of your filtration in one system, portable, on the go.
[00:47:39.518 --> 00:47:43.219]  This is the ProOne by ProPure.
[00:47:43.499 --> 00:47:44.740]  You wanted it, you got it.
[00:47:45.120 --> 00:47:50.022]  No more do you have two or three filters to just reduce sodium fluoride.
[00:47:50.542 --> 00:47:54.964]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:47:57.885 --> 00:48:09.953]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:48:10.874 --> 00:48:14.136]  It cuts out the acid derivative of fluoride.
[00:48:14.456 --> 00:48:21.941]  It is the only one that does it and out of the gates we have it discounted at 10% off with promo code water.
[00:48:22.802 --> 00:48:41.486]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:48:42.026 --> 00:48:45.089]  This is a revolution against the tyrants.
[00:48:45.409 --> 00:48:50.954]  They love putting the toxic acid base of fluoride into your water.
[00:48:51.014 --> 00:48:58.381]  They love the fact that it's an adjuvant supercharging the trace Prozac in the water and the hormones and the other chemicals.
[00:48:58.922 --> 00:49:07.289]  By cutting out fluoride, you cut out the turbocharger in all the poison being artificially introduced into your body.
[00:49:07.970 --> 00:49:09.111]  This is what I use.
[00:49:09.571 --> 00:49:10.412]  It's a win-win.
[00:49:10.732 --> 00:49:12.874]  You get a high-quality product at the lowest price.
[00:49:13.174 --> 00:49:14.415]  You support the Infowar.
[00:49:14.775 --> 00:49:20.560]  Get your Pro Pure with the new Pro One filters today at InfowarStore.com or by calling 888-253-3139.
[00:49:29.187 --> 00:49:33.710]  Alex Jones here with a message that could revolutionize health in this country.
[00:49:34.010 --> 00:49:39.834]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
[00:49:40.234 --> 00:49:44.017]  Erin Dykes lost 92 pounds.
[00:49:44.057 --> 00:49:45.858]  We're going to show you some before and afters.
[00:49:46.278 --> 00:49:48.039]  Aaron, break down what happened.
[00:49:48.079 --> 00:49:48.639]  Your story.
[00:49:48.899 --> 00:49:53.981]  I've worked really hard with diet and exercise to try to lose weight but I just didn't get the results.
[00:49:54.021 --> 00:49:54.901]  It just didn't happen.
[00:49:55.201 --> 00:49:57.782]  Then I saw what you were doing with Infowarsteam.com.
[00:49:58.262 --> 00:50:01.203]  I wasn't even trying to lose weight but I got it because I wanted to feel
[00:50:01.383 --> 00:50:03.045]  Better energy, I wanted that nutrition.
[00:50:03.065 --> 00:50:06.708]  Didn't even understand how that could kickstart my own weight loss goals.
[00:50:06.848 --> 00:50:08.609]  But the products did that for me.
[00:50:08.930 --> 00:50:14.674]  I found myself suddenly losing weight, more energetic, wanting to exercise, wanting to eat the right foods.
[00:50:14.755 --> 00:50:16.716]  And they don't even advertise it as weight loss!
[00:50:17.016 --> 00:50:20.560]  I want to challenge our radio listeners to go to infowarsteam.com.
[00:50:21.120 --> 00:50:26.344]  Sign up as a distributor and get wholesale pricing discounts at infowarsteam.com.
[00:50:35.031 --> 00:50:36.392]  Welcome back, ladies and gentlemen.
[00:50:36.432 --> 00:50:47.080]  I'm Melissa Melton here, and I'm getting ready to talk to Jennifer Stahl of Naperville Smart Meter Awareness, who was recently arrested just for resisting forcibly having a smart meter put on her home.
[00:50:48.080 --> 00:50:49.081]  Well, thank you, Jennifer.
[00:50:49.121 --> 00:50:49.822]  Welcome to the show.
[00:50:50.776 --> 00:50:51.436]  Thank you for having me.
[00:50:52.057 --> 00:50:53.778]  Okay so briefly tell us what happened.
[00:50:53.798 --> 00:51:07.867]  The city is installing smart meters and some people that's against some people's will so they show up with cops to force their way to do it and you guys dared to not only exercise your rights and resist but you filmed the police?
[00:51:08.905 --> 00:51:24.177]  Yeah, well I had gotten a call from my husband that they had arrived to install the meter and we'd previously refused and we came and earlier in the day we had been interviewed by CBS and they were still with so they followed CBS to Chicago.
[00:51:24.737 --> 00:51:51.227]  Followed along so a reporter and her camera woman were there and she filmed while the police came and Interacted with me and then my friend and colleague Kim Bendis who's our president was also standing there And she had on video her little video camera And she was videotaping the conversation and the police officer told his officers to the sergeant told his officers to arrest her and So we're filming
[00:51:51.727 --> 00:51:57.652]  For filming the police officer talking to me about wanting to install the meter.
[00:51:57.672 --> 00:52:03.397]  So she's going to get arrested for filming while a news crew is filming you guys while she's filming?
[00:52:03.837 --> 00:52:04.038]  Yes.
[00:52:05.038 --> 00:52:06.480]  And so how does that work?
[00:52:07.273 --> 00:52:17.839]  I, you know, I'm not a lawyer and I'm not an attorney, but my understanding is that everybody has a right to be, if you're allowed to be on private property, that you can film anybody.
[00:52:18.460 --> 00:52:27.585]  And so, again, I don't know 100% what the laws are, and obviously her attorney will be working to figure out how he can get the charges dropped against her.
[00:52:27.825 --> 00:52:31.308]  So then they arrested her for eavesdropping at that time?
[00:52:32.209 --> 00:52:32.509]  Yes.
[00:52:32.689 --> 00:52:34.170]  And then what happened with you?
[00:52:34.190 --> 00:52:45.080]  Well while that was going on I had proceeded to my backyard and I told them that I was refusing but I didn't consent to the smart meter that I was going to keep my analog meter and that I had
[00:52:45.940 --> 00:52:59.170]  I informed the city in writing that I was refusing, and the officer had told the city installers to go ahead and cut the lock, which they did, and that's all on camera.
[00:53:00.250 --> 00:53:10.918]  And then they moved into the backyard, and I went and stood in front of my analog electric meter and said, I'm refusing, and the officer arrested me.
[00:53:12.202 --> 00:53:12.603]  Wow.
[00:53:13.264 --> 00:53:27.564]  Well, were you aware that last year actually the Supreme Court ruled that the eavesdropping laws, even in Illinois where they're some of the most harsh laws we have, were actually ruled a violation of the First Amendment to have those rules in place?
[00:53:28.164 --> 00:53:29.105]  I was not aware of it.
[00:53:29.145 --> 00:53:36.891]  Of course, a lot of people came out of the woodwork after this incident occurred and said, you know, that was completely unjustified.
[00:53:36.931 --> 00:53:42.215]  But again, I guess that the judge will make a decision on that, whether or not she was really guilty of doing anything wrong.
[00:53:42.395 --> 00:53:45.718]  I mean, the Supreme Court is ruling this, and Illinois is just doing it anyway.
[00:53:46.138 --> 00:54:01.870]  Well let's actually break down some of the smart meter information and the health issues because these meters have actually been linked to heart problems, headaches, insomnia, ringing in the ears, DNA breakdown I've actually read, and here's a take, see if you can
[00:54:02.190 --> 00:54:02.610]  Follow this.
[00:54:02.630 --> 00:54:24.750]  This is a take from an electrical engineer named Rob States and he says that he's been doing his own research on this and he says, extensive measurements have demonstrated that all of the meters measured so far, including ABB, GE, Landis Gear, emit noise on the customer's electric wiring in the form of high frequency voltage spikes, typically with an amplitude of two volts, but a frequency anywhere from 4,000 Hertz to 60,000 Hertz.
[00:54:25.050 --> 00:54:29.674]  And he goes on to talk about how it's based on what the customer has plugged in.
[00:54:30.314 --> 00:54:41.959]  So they can't even really gauge how bad it's going to be because based on what you have plugged into your house, the emission of the frequency waves can be super high.
[00:54:42.659 --> 00:54:55.585]  Yes, Rob States has done, I know he's been working on it, I've talked with him before and his work and research into why these meters are making people sick is phenomenal and I'm really hoping that he can
[00:54:56.067 --> 00:55:04.032]  We have a lot of great documentation that we can use in our federal lawsuit to show that this truly is a harmful situation.
[00:55:04.072 --> 00:55:11.977]  When you think of it from a, I'm not an engineer, but he is, but he's very good at explaining it in a way that anybody can understand.
[00:55:12.438 --> 00:55:25.066]  And when you really think about, when you put a digital meter, which has a switching power supply inside of it, it's a little micro, it's a little microcomputer, it has, an analog meter just has old-fashioned dials, like an old clock goes around and around.
[00:55:25.726 --> 00:55:33.772]  Um, this one with its digital power supply and switching back and forth to record and then to transmit it wirelessly with this burst of radio frequency on top of it.
[00:55:34.213 --> 00:55:41.658]  You actually think about it, it's connected right on top of your power supply, which goes right into your house, into your electrical panel, which feeds your entire home.
