[00:00:00.819 --> 00:00:03.221]  You're listening to GCN.
[01:40:36.874 --> 01:40:37.914]  See, I'm trying to give you background.
[01:40:37.914 --> 01:40:39.655]  People always go, how do you know this?
[01:40:39.655 --> 01:40:41.035]  Or what makes you say that?
[01:40:41.035 --> 01:40:43.437]  It's life experience.
[01:40:43.437 --> 01:40:43.977]  It's intense.
[01:40:45.595 --> 01:40:50.317]  Life experience, knowing this, studying this, studying false flags.
[01:40:50.317 --> 01:40:59.701]  And it's the same thing on the London bombing, where they had black ops involved with these patsies that thought they were part of a drill, and that even came out later.
[01:40:59.701 --> 01:41:01.842]  But it's like, oh, a drill, you're a conspiracy theorist.
[01:41:01.842 --> 01:41:07.244]  Yeah, there was a drill of the same targets being hit, and yeah, we had role players, but never mind that.
[01:41:07.244 --> 01:41:14.867]  And I told you yesterday, a couple days before this happened, I said, don't go be part of drills, and don't carry simulant backpacks full of bombs for people.
[01:41:16.037 --> 01:41:19.650]  I mean, again, it's an exact blueprint over and over again.
[01:41:21.067 --> 01:41:26.951]  Ladies and gentlemen, the photos up at Infowars.com are unprecedented and just no one's really resisting.
[01:41:26.951 --> 01:41:28.552]  Everyone just goes along with this.
[01:41:28.552 --> 01:41:32.455]  That's why it's our people confronting the governor and the police at the press conferences.
[01:41:32.455 --> 01:41:34.996]  That's why we're breaking this in the media.
[01:41:34.996 --> 01:41:37.858]  I mean, obviously, this has been out for days.
[01:41:37.858 --> 01:41:45.463]  These photos right there from the cameras, right there on the Boston feeds that people can get publicly on the news.
[01:41:45.463 --> 01:41:50.807]  And no one knows what they're even looking at, where there's Navy SEALs standing around or what looks like Navy SEALs.
[01:41:51.647 --> 01:41:54.749]  In uniform.
[01:41:54.749 --> 01:41:57.411]  In their low-key uniform so they can identify each other.
[01:41:57.411 --> 01:42:01.574]  Black tops, tan bottoms, with navy seal caps.
[01:42:05.340 --> 01:42:08.543]  But their bearing is they're not doing something sneaky.
[01:42:08.543 --> 01:42:09.944]  They're not really hiding.
[01:42:09.944 --> 01:42:11.466]  They're among sheep.
[01:42:11.466 --> 01:42:12.887]  And what are they waiting for?
[01:42:12.887 --> 01:42:15.870]  So they may have given real Navy SEALS bombs.
[01:42:15.870 --> 01:42:22.336]  Or a lot of times Navy SEALS are really still working for the government, but they've been brought into units above SEALS and above Delta.
[01:42:23.564 --> 01:42:23.864]  I don't
[01:42:49.116 --> 01:42:53.828]  Isn't able to talk to his wife or her brother and they won't talk to us two days later.
[01:42:55.768 --> 01:42:59.531]  Watson, Watson, when you were on with me, I've had time now to analyze this.
[01:42:59.531 --> 01:43:07.798]  When I started seeing the photos, when you showed them to me on air, I totally flipped out because it was just like finding the dead bodies buried in the backyard.
[01:43:07.798 --> 01:43:10.601]  You know, you thought your neighbor was a nice guy.
[01:43:10.601 --> 01:43:12.522]  It hit me like a ton of bricks.
[01:43:12.522 --> 01:43:17.607]  Those are definitely military types.
[01:43:17.607 --> 01:43:21.330]  Wearing a Navy SEAL, SEAL Team something, you can't see what number it is.
[01:43:24.148 --> 01:43:26.410]  This is unprecedented, Paul.
[01:43:26.410 --> 01:43:28.772]  And they've got the black backpacks.
[01:43:28.772 --> 01:43:29.552]  They've got it all.
[01:43:29.552 --> 01:43:32.575]  We've got the surveillance cameras from above and below.
[01:43:32.575 --> 01:43:44.804]  The two military types in the desert BDU bottoms, with black jacket tops, with credentials, standing in the middle of the street like they're in control.
[01:43:44.804 --> 01:43:48.007]  And if those guys aren't special forces, I'll eat my hat.
[01:43:50.749 --> 01:43:54.150]  It could be former special forces that are now in police intelligence.
[01:43:54.150 --> 01:43:55.490]  I don't know.
[01:43:55.490 --> 01:43:58.912]  But Paul Watson, this is the biggest story we've ever covered.
[01:43:58.912 --> 01:44:01.592]  This is unbelievable, Watson.
[01:44:01.592 --> 01:44:03.833]  Do you realize how big this is?
[01:44:03.833 --> 01:44:05.113]  And what are your points on this?
[01:44:05.113 --> 01:44:08.094]  I just want to make sure in your article you're writing around these photos.
[01:44:08.094 --> 01:44:10.435]  Boston bombing culprits identified.
[01:44:10.435 --> 01:44:11.595]  We need to put out another one right now.
[01:44:11.595 --> 01:44:17.577]  I got Don Salazar, Kurt Nemo, your brother Steve Watson from London, all listening and writing.
[01:44:17.577 --> 01:44:18.317]  Go look.
[01:44:18.317 --> 01:44:20.038]  That is a Navy SEAL hat.
[01:44:21.253 --> 01:44:22.374]  Idiots will say Punisher.
[01:44:22.374 --> 01:44:23.694]  No, it's a Navy SEAL hat.
[01:44:23.694 --> 01:44:28.676]  That's the Navy SEAL undercover look that I've seen over and over again.
[01:44:28.676 --> 01:44:32.958]  And this is just, I said, right when I saw them, I said Navy SEALS.
[01:44:32.958 --> 01:44:35.999]  Then I went, wait a minute, that's a Navy SEAL hat.
[01:44:35.999 --> 01:44:40.441]  No wonder my subconscious brain immediately saw it, even before magnification, it was able to pick it up.
[01:44:40.441 --> 01:44:41.702]  Paul Watson, what do you say about this?
[01:44:43.396 --> 01:44:46.719]  Well, they're both wearing exactly the same clothes.
[01:44:46.719 --> 01:44:49.421]  They've both got huge heavy black backpacks.
[01:44:49.421 --> 01:44:51.502]  They're both on the cell phone.
[01:44:51.502 --> 01:44:53.144]  They're stood right next to each other.
[01:44:54.139 --> 01:45:11.524]  And we know for a fact, the FBI said that one of the pressure cookers was found, was housed in a backpack, and the Boston Globe also reported... And they've shown the backpack that matches the Patsy guy who has an object in a backpack right near them in other photos right before the bomb goes off with the flags.
[01:45:11.524 --> 01:45:13.605]  I mean, this is unprecedented, Watson.
[01:45:14.448 --> 01:45:15.469]  Well, that's right.
[01:45:15.469 --> 01:45:25.114]  The bag that's photographed near the site of the explosion is the one carried by the stereotypical hick, good old boy-looking individual.
[01:45:25.114 --> 01:45:25.895]  Oh, that's him.
[01:45:25.895 --> 01:45:26.575]  Oh my God.
[01:45:26.575 --> 01:45:28.957]  Folks, oh my God.
[01:45:28.957 --> 01:45:30.818]  We may have blown their whole operation today.
[01:45:30.818 --> 01:45:39.003]  Did you know within minutes CNN started reporting it'll be coming out later and Blitzer, who's a total operative, total intelligence operative, started flipping out?
[01:45:39.003 --> 01:45:41.024]  I mean, I was watching his body language.
[01:45:41.024 --> 01:45:41.624]  I'm sorry.
[01:45:41.624 --> 01:45:43.265]  You know the whole Pentagon's listening right now.
[01:45:43.265 --> 01:45:43.786]  Go ahead, Watson.
[01:45:44.770 --> 01:45:56.742]  Well yeah, CNN's reporting that authorities have identified one of the suspects involved in the attack by means of video from a department store near the site of the second explosion and video from a Boston television station.
[01:45:56.742 --> 01:45:59.565]  And that's the video we were already showing right then.
[01:45:59.565 --> 01:46:01.927]  They already knew all this, they already had it.
[01:46:01.927 --> 01:46:08.314]  We forced them to go early when they were going to go at 5 today and I privately told you they're going to wait until Obama arrives.
[01:46:09.673 --> 01:46:13.355]  Tomorrow, to make the announcement so we may have screwed up their timetable.
[01:46:13.355 --> 01:46:15.157]  Watson, is this... I'm sorry, go ahead.
[01:46:15.157 --> 01:46:17.718]  I am... I'm so speechless, I can't stop talking.
[01:46:17.718 --> 01:46:19.800]  Go ahead.
[01:46:19.800 --> 01:46:21.841]  Well, if they show the image... Oh no!
[01:46:21.841 --> 01:46:24.343]  Arrest made in bombing case!
[01:46:24.343 --> 01:46:26.804]  They had the Patsy standing by!
[01:46:26.804 --> 01:46:28.765]  I'm sorry, go ahead Watson.
[01:46:28.765 --> 01:46:35.610]  If they come out with the images and they don't show these two military-looking individuals dressed identically, then... I mean, come on.
[01:46:36.420 --> 01:46:40.862]  If they only come out with this Patsy guy, then basically we've rumbled them.
[01:46:40.862 --> 01:46:46.325]  And look, they're doing a photo shoot with a CNN guy with army troops behind him at Humvees.
[01:46:46.325 --> 01:46:47.726]  Go back to that.
[01:46:47.726 --> 01:46:48.867]  With Wolf Blitzer.
[01:46:48.867 --> 01:46:52.509]  Hey, Wolf don't look like he's having too good of a day.
[01:46:52.509 --> 01:46:55.030]  By the way, Wolf Blitzer is Israeli Intelligence IDF.
[01:46:55.030 --> 01:46:55.851]  Just thought I'd add that.
[01:46:55.851 --> 01:46:56.111]  Go ahead.
[01:46:59.349 --> 01:47:01.790]  Well yeah, we know the backpacks were involved.
[01:47:01.790 --> 01:47:04.791]  These photos have been out with these guys with backpacks.
[01:47:04.791 --> 01:47:08.712]  Two of them look disheveled, badly dressed.
[01:47:08.712 --> 01:47:11.093]  They look like good old boy Hicks.
[01:47:11.093 --> 01:47:13.294]  Another two of them look like military professionals.
[01:47:13.294 --> 01:47:17.395]  They've got the cell phones, wearing identical gear.
[01:47:17.395 --> 01:47:18.876]  Huge heavy backpacks.
[01:47:18.876 --> 01:47:23.837]  We know that one of the pressure cooker devices... They have official passes, they have official certificates.
[01:47:23.837 --> 01:47:25.358]  One of them hanging around his neck.
[01:47:25.358 --> 01:47:25.578]  Go ahead.
[01:47:26.627 --> 01:47:37.535]  And then it appears as if the darker skinned individual is running from the scene, running away from the scene right after the bomb explodes.
[01:47:37.535 --> 01:47:43.280]  Whether that's the same guy who stood with the white military looking individual remains to be seen.
[01:47:43.280 --> 01:47:45.361]  What are they going to do this time?
[01:47:45.361 --> 01:47:49.444]  What are they going to do this time where they can't grab all the videos like Oklahoma City?
[01:47:49.444 --> 01:47:49.985]  What are they going to do?
[01:47:52.386 --> 01:48:04.992]  Well, they know that most people don't read InfoWolf.com, unfortunately, but... I mean... If they try and pull it off that it's this lone patsy, which they've already said it's gonna be a lone extremist, a lone wolf...
[01:48:05.959 --> 01:48:09.982]  Then he's not even the most suspicious looking individual.
[01:48:09.982 --> 01:48:14.066]  If I saw it for the first time, I'd say he looks more like a victim.
[01:48:14.066 --> 01:48:19.250]  These professional military guys look like they're either the bombers or they're involved in a drill.
[01:48:19.250 --> 01:48:23.294]  The patsy guy looks completely disheveled, badly dressed.
[01:48:24.254 --> 01:48:25.596]  Same thing with Muttalib.
[01:48:25.596 --> 01:48:33.322]  Our witnesses said a sharp-dressed man got him on the plane without the passport unprecedented and so they were suspicious of him.
[01:48:33.322 --> 01:48:45.993]  The lawyer Kurt Haskell saw this and a month and a half later on C-SPAN in hearings they had to admit an unnamed US intelligence agency ordered him to be given visas and helped on the plane to roll out the body scanners.
[01:48:45.993 --> 01:48:48.616]  I mean this is unprecedented.
[01:48:48.616 --> 01:48:50.077]  We have got black ops on
[01:48:50.257 --> 01:48:50.717]  All over.
[01:48:50.717 --> 01:48:58.780]  That may be a second Patsy right there, but he's acting like the type that's been sheep-dipped out of a lower unit, kind of a Lee Harvey Oswald.
[01:48:58.780 --> 01:48:59.620]  Wow!
[01:48:59.620 --> 01:49:00.881]  Wow!
[01:49:00.881 --> 01:49:01.381]  Whoa!
[01:49:01.381 --> 01:49:07.283]  I mean, this is... Folks, if you're a radio listener and aren't seeing this, InfoWars.com forward slash...
[01:49:08.283 --> 01:49:10.305]  Forward slash listen has the video feed.
[01:49:10.305 --> 01:49:13.368]  Paul, describe things for radio listeners out there.
[01:49:13.368 --> 01:49:15.370]  Describe the video we're talking about.
[01:49:15.370 --> 01:49:19.514]  And notice we aired this first on Media First within seven, eight minutes.
[01:49:19.514 --> 01:49:25.219]  CNN said we now have these footage within a department store and on the Street of News and photos of it.
[01:49:25.219 --> 01:49:26.981]  And of course, they already knew this was out.
[01:49:26.981 --> 01:49:27.881]  This was on 4chan.
[01:49:28.953 --> 01:49:30.135]  For at least nine hours.
[01:49:30.135 --> 01:49:35.021]  228,000 people had seen this and they were going to keep acting stupid.
[01:49:35.021 --> 01:49:42.771]  Paul Watson, they did not want people... How did they think they could have Navy SEALs and people out there with backpacks and not have it come out?
[01:49:42.771 --> 01:49:44.813]  I mean, Paul, this is mega massive!
[01:49:44.813 --> 01:49:45.815]  Tell people what we've got!
[01:49:47.824 --> 01:49:51.345]  This is Boston bombing culprits identified, question mark.
[01:49:51.345 --> 01:49:53.886]  It's the top link on Infowars.com.
[01:49:53.886 --> 01:50:03.570]  It's a long series of photos that identifies individuals at the scene of the Boston Marathon bombing, wearing large heavy coats, large backpacks.
[01:50:03.570 --> 01:50:08.992]  Two of them are talking on cell phones, they look like military guys, they look professional.
[01:50:08.992 --> 01:50:15.895]  The other individual's photograph looks suspicious, they're looking away from the scene of the marathon, they're furtive, they're looking around.
[01:50:16.672 --> 01:50:17.826]  And in one video.
[01:50:18.542 --> 01:50:23.346]  One of these individuals is running away at high speed from the scene as the bomb goes off.
[01:50:23.346 --> 01:50:31.493]  And other media outlets are reporting on these photos now saying that they look credible, they look like these are probably the guys.
[01:50:31.493 --> 01:50:44.224]  And now it's been reported that one suspect has been arrested and that he's now being taken to court, so... You got Navy SEALs wearing Navy SEAL hats.
[01:50:44.224 --> 01:50:46.426]  I mean, this is unbelievable.
[01:50:47.096 --> 01:50:49.578]  And now they're going to try to frame these guys.
[01:50:49.578 --> 01:50:50.258]  Oh my God.
[01:50:50.258 --> 01:50:52.299]  They may try to frame the military.
[01:50:52.299 --> 01:50:54.461]  I have never seen anything like this in my life.
[01:50:54.461 --> 01:50:58.363]  I mean, this is the sloppiest crap I have ever seen.
[01:50:58.363 --> 01:51:00.725]  But I guess they think we're just total morons.
[01:51:00.725 --> 01:51:02.766]  Paul Watson, add more to the articles.
[01:51:02.766 --> 01:51:04.868]  Get the Navy SEAL stuff out.
[01:51:04.868 --> 01:51:07.129]  Predict the cover-up we're about to see.
[01:51:07.129 --> 01:51:08.170]  Hit them hard!
[01:51:08.530 --> 01:51:12.992]  Nothing is more American than Diamond Gusset Jeans.
[01:51:12.992 --> 01:51:15.734]  100% American made since 1987.
[01:51:15.734 --> 01:51:17.775]  Soft and broken in from the start.
[01:51:17.775 --> 01:51:21.677]  Yet more rugged and durable than any jean you've ever worn.
[01:51:21.677 --> 01:51:24.318]  Have you ever experienced missized jeans from China?
[01:51:24.318 --> 01:51:26.879]  Well you won't with Diamond Gusset.
[01:51:26.879 --> 01:51:31.962]  Every pair is crafted to fit exactly the same and always feel like they were custom made.
[01:51:31.962 --> 01:51:32.562]  Need a 35, 37 or 39 waist?
[01:51:32.562 --> 01:51:33.382]  How about a 31 inseam?
[01:51:36.744 --> 01:51:39.747]  We keep all sizes in stock for the fit you need.
[01:51:39.747 --> 01:51:44.012]  Looking for a relaxed fit, slim fit, regular fit, boot cut or straight leg?
[01:51:44.012 --> 01:51:45.574]  We got you covered.
[01:51:45.574 --> 01:51:51.280]  Buy the world's best fitting jeans at gusset.com or call 1-888-8GUSSET.
[01:51:51.280 --> 01:51:56.666]  Get free Gusset Targets for the next time you go to the shooting range with the purchase of their new Ranger Jeans.
[01:51:57.266 --> 01:52:03.448]  Use code Comfort when ordering to receive free shipping and all Gusset orders at gusset.com.
[01:52:03.448 --> 01:52:08.669]  That's gusset.com to get only the best all-American jeans.
[01:52:08.669 --> 01:52:11.730]  The coming financial collapse is real.
[01:52:11.730 --> 01:52:14.931]  The subsequent social unrest will happen.
[01:52:14.931 --> 01:52:18.852]  Even if you made it out of suburbia alive, where would you take your family?
[01:52:19.272 --> 01:52:20.033]  We're good to go.
[01:52:42.273 --> 01:52:45.634]  Get survivalretreatconsulting.com.
[01:52:45.634 --> 01:52:47.775]  Call 208-627-2855.
[01:52:47.775 --> 01:52:58.460]  Save time, money, and stress while you secure your ultimate survival retreat property now, before it's too late.
[01:52:58.460 --> 01:52:59.380]  Water.
[01:52:59.380 --> 01:53:00.361]  Energy.
[01:53:00.361 --> 01:53:01.161]  Food.
[01:53:01.161 --> 01:53:02.001]  Defense.
[01:53:02.001 --> 01:53:05.003]  Survivalretreatconsulting.com.
[01:53:05.003 --> 01:53:06.763]  Survivalretreatconsulting.com.
[01:53:08.044 --> 01:53:12.806]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[01:53:12.806 --> 01:53:15.848]  I want you to know some very important information.
[01:53:15.848 --> 01:53:24.812]  In 1985, President Ronald Reagan requested that carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[01:53:24.812 --> 01:53:29.714]  Now, 27 years later, carnivora capsules are used around the world to keep people healthy.
[01:53:30.342 --> 01:53:41.734]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[01:53:41.734 --> 01:53:48.741]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[01:53:49.401 --> 01:53:53.705]  Call 1-866-VENUSFLY or order from carnivora.com.
[01:53:53.705 --> 01:53:57.308]  That's C-A-R-N-I-V-O-R-A dot com.
[01:53:57.308 --> 01:54:04.574]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[01:54:04.574 --> 01:54:05.835]  Protect your immune system.
[01:54:05.835 --> 01:54:06.876]  It's the only one you've got.
[01:54:27.014 --> 01:54:41.858]  All those pictures days are past me now I've got so much more to think about Deadlines and commitments What to leave in?
[01:54:41.858 --> 01:54:45.739]  What to leave out?
[01:54:45.739 --> 01:54:51.341]  Against the wind We were running against the wind
[01:54:54.134 --> 01:54:57.896]  Sorry I'm a little bit late.
[01:54:57.896 --> 01:55:04.541]  I have only had two hours sleep tonight and was taking a quick break in there in the can.
[01:55:05.649 --> 01:55:09.670]  Well, I tell you, ladies and gentlemen, this is the most dangerous thing we've ever been involved in.
[01:55:09.670 --> 01:55:12.051]  I need your prayers right now.
[01:55:12.051 --> 01:55:19.094]  And I need your support for InfoWars.com and PrisonPlanet.com and PrisonPlanet.tv because they are going to come after us in the media.
[01:55:19.094 --> 01:55:24.156]  And if they're able to assassinate my character, they will kill me after that.
[01:55:24.156 --> 01:55:26.596]  And I don't say that for theatrics.
[01:55:26.596 --> 01:55:27.577]  I instinctively
[01:55:28.390 --> 01:55:32.794]  I was up here at two in the morning with Rob Doo last night, in between breaks.
[01:55:32.794 --> 01:55:38.339]  He was instinctively up here working late, shooting videos and things, and news director.
[01:55:38.339 --> 01:55:40.180]  And I said, this is it, man.
[01:55:40.180 --> 01:55:41.461]  This is it.
[01:55:41.461 --> 01:55:47.927]  And, you know, you cross that line, you step into this room, there's no turning back.
[01:55:47.927 --> 01:55:49.449]  But there's no turning back to begin with.
[01:55:50.685 --> 01:55:55.628]  And if you just joined us, it's definitely on the scene right near where the bombing happened.
[01:55:55.628 --> 01:55:58.930]  Navy SEALs with black backpacks or men dressed like Navy SEALs.
[01:55:58.930 --> 01:56:00.231]  I want to show TV viewers this.
[01:56:00.231 --> 01:56:02.592]  I'll describe it for radio listeners.
[01:56:02.592 --> 01:56:03.873]  Let's punch this up.
[01:56:03.873 --> 01:56:12.738]  And notice within five minutes of us announcing this, CNN suddenly said, oh, they've identified film footage from a department store and another one.
[01:56:12.738 --> 01:56:16.521]  And they have identified, you know, the people.
[01:56:16.521 --> 01:56:18.602]  I mean, they had this footage all along.
[01:56:20.311 --> 01:56:22.712]  And this had been out on the web for days.
[01:56:22.712 --> 01:56:24.713]  So, Boston Bombing Culprits Identified.
[01:56:24.713 --> 01:56:26.934]  Infowars.com.
[01:56:26.934 --> 01:56:31.656]  And now the story for Paul Watson to write and others is, within five minutes of us announcing this,
[01:56:33.197 --> 01:56:40.681]  CNN then instantly talking in their ears, oh, there's been, you know, oh, they now have suspects from video.
[01:56:40.681 --> 01:56:42.262]  Oh, and that's the exact video we talked about.
[01:56:42.262 --> 01:56:43.883]  Oh, we now have photos.
[01:56:43.883 --> 01:56:47.845]  Oh, they're going to arrest them, but they're not showing the people.
[01:56:47.845 --> 01:56:54.529]  And so are they going to show the patsies that have backpacks and match the bags that were exploded?
[01:56:54.529 --> 01:56:58.591]  Or are they going to show you the Navy SEAL military people?
[01:57:00.362 --> 01:57:01.985]  And again, I want to show viewers this.
[01:57:01.985 --> 01:57:04.029]  For viewers, show them the image of the seals.
[01:57:04.029 --> 01:57:05.933]  The minute I saw them, I said, those look like seals.
[01:57:05.933 --> 01:57:09.539]  Then we found out we have photos from above of the same guys.
[01:57:09.539 --> 01:57:10.221]  And sure enough...
[01:57:11.360 --> 01:57:11.720]  It is.
[01:57:34.314 --> 01:57:37.395]  Non-dress uniforms, what the SEALs call it, like an undercover uniform.
[01:57:37.395 --> 01:57:41.536]  I learned this just dealing with them myself when they run security at events.
[01:57:41.536 --> 01:57:43.177]  Like, you don't know that's a military outfit.
[01:57:43.177 --> 01:57:46.918]  Like, we're all so dumb, they all see each other and the average public doesn't.
[01:57:46.918 --> 01:57:50.139]  There, I told you, I said this right before they showed, before the guys pulled it up.
[01:57:50.139 --> 01:57:59.042]  Can combat boots, can BDU pants, black shirt, black coat, black cap, white skull with red.
[01:57:59.042 --> 01:58:00.682]  Show the Fox News interview.
[01:58:00.682 --> 01:58:02.183]  We ran the black op against, uh, uh,
[01:58:04.190 --> 01:58:05.711]  Is Ventura back yet from Mexico?
[01:58:05.711 --> 01:58:07.592]  I need to call him.
[01:58:07.592 --> 01:58:08.232]  Click on that.
[01:58:08.232 --> 01:58:10.554]  It's the same red, the same SEAL team hat.
[01:58:10.554 --> 01:58:11.934]  It's not a Punisher hat.
[01:58:11.934 --> 01:58:14.776]  The Punisher is a copy of that.
[01:58:14.776 --> 01:58:19.059]  And they're wearing SEAL team, undercover uniforms.
[01:58:19.059 --> 01:58:20.940]  There is such a thing.
[01:58:20.940 --> 01:58:24.742]  That is, those are Navy SEALs, are people meant to look like Navy SEALs.
[01:58:26.078 --> 01:58:41.105]  Or they're going to say it's former Navy SEALs, but there's no way the police, if they weren't already told they'd be in the area, would let guys walk out and take over the middle of the street with backpacks, black jackets, in tan BDUs and tan combat boots, with Navy SEAL hats.
[01:58:41.105 --> 01:58:43.606]  They would be all over them, ladies and gentlemen.
[01:58:43.606 --> 01:58:44.686]  We have them!
[01:58:44.686 --> 01:58:45.787]  We have them!
[01:58:45.787 --> 01:58:48.848]  We have them!
[01:58:48.848 --> 01:58:52.350]  You are listening to GCN.
[01:58:52.350 --> 01:58:53.550]  Visit GCNlive.com today.
[01:58:58.703 --> 01:59:07.249]  Devastating events like earthquakes, tornadoes, floods, hurricanes, or the threat of martial law have highlighted the need for Americans to prepare for emergencies.
[01:59:07.249 --> 01:59:10.932]  As a result, millions are stockpiling food, gold, and weapons.
[01:59:10.932 --> 01:59:15.375]  But how will these items help if you or one of your loved ones becomes ill?
[01:59:15.375 --> 01:59:20.099]  Supernatural silver is the ultimate tool to prepare you for a medical emergency.
[01:59:20.419 --> 01:59:30.551]  Supernatural silver is a natural antibiotic that is uniquely effective against bacteria, viruses, moles and fungus and is remarkable for wound care.
[01:59:30.551 --> 01:59:35.316]  Taken internally or used topically, it can help keep you safe from deadly pathogens.
[01:59:35.396 --> 01:59:36.057]  I think so.
[02:00:01.164 --> 02:00:03.567]  Waging war on corruption.
[02:00:03.567 --> 02:00:06.311]  Alex Jones on the GCM Radio Network.
[02:00:12.950 --> 02:00:17.774]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:17.774 --> 02:00:19.375]  You want answers?
[02:00:19.375 --> 02:00:20.916]  Well, so does he.
[02:00:20.916 --> 02:00:25.099]  He's Alex Jones on the GCN Radio Network.
[02:00:25.099 --> 02:00:29.462]  And now, live from Austin, Texas, Alex Jones.
[02:00:29.462 --> 02:00:40.791]  Folks, when we got the word yesterday afternoon that Oath Keepers was banned from Lexington Green's side of April 19th because of the fact that extremists, you know, are connected to the bombing.
[02:00:41.621 --> 02:00:45.865]  The script's written, all the TV shows, the Patriots are gonna blow everything up.
[02:00:45.865 --> 02:00:49.548]  And, I mean, it's just, it's for the poor sheep out there, they don't understand it.
[02:00:49.548 --> 02:00:52.570]  It's like a one-year-old can't tell you what two plus two equals.
[02:00:52.570 --> 02:00:54.992]  They don't even know what two is, most of the time.
[02:00:54.992 --> 02:00:58.756]  And talking to the public's like talking to two-year-olds.
[02:00:58.756 --> 02:01:01.438]  And they're like, I'm so sad, why aren't you sad?
[02:01:01.438 --> 02:01:02.139]  I'm real sad.
[02:01:03.277 --> 02:01:04.678]  I'm real sad about our country, too.
[02:01:04.678 --> 02:01:07.700]  You know, they show me a little 8-year-old dead kid all day.
[02:01:07.700 --> 02:01:08.700]  I have a 10-year-old son.
[02:01:08.700 --> 02:01:09.581]  I have an 8-year-old daughter.
[02:01:09.581 --> 02:01:11.042]  I have a 5-year-old daughter.
[02:01:11.042 --> 02:01:12.743]  Makes me sick.
[02:01:12.743 --> 02:01:18.266]  And it makes me sick they're gonna use him as a burnt-offering sacrifice to take our rights.
[02:01:18.266 --> 02:01:29.833]  Don't you know if you give up your liberties, bad guys will go do bad things to get you to give up your liberties?
[02:01:29.833 --> 02:01:32.395]  The world's a dangerous place, and if you just joined us,
[02:01:33.932 --> 02:01:37.536]  4chan, the big hacker website, went through and we've gone and reverse engineered these.
[02:01:37.536 --> 02:01:42.041]  These are real public photos from Twitter, Facebook, news channels.
[02:01:42.041 --> 02:01:43.682]  They just compiled it all.
[02:01:43.682 --> 02:01:46.165]  It's up on InfoWars.com.
[02:01:46.165 --> 02:01:48.528]  4chan, about 10 hours ago, broke this.
[02:01:49.068 --> 02:01:50.388]  But just said, what do you think?
[02:01:50.388 --> 02:01:51.249]  I went and looked at it.
[02:01:51.249 --> 02:01:52.989]  It's definitely Navy SEALs.
[02:01:52.989 --> 02:01:56.411]  It's definitely all there with our intelligence and understanding of this.
[02:01:56.411 --> 02:01:58.051]  And the FBI obviously knew about all this.
[02:01:58.051 --> 02:02:04.413]  They had footage of right behind the flags where the bomb went off, where you've got all these guys.
[02:02:04.413 --> 02:02:10.455]  And then we have all the witnesses and confirmed interviews that, yes, people said there was drills.
[02:02:10.455 --> 02:02:15.897]  They were saying, don't be alarmed because people would be alarmed by the guys looking like this with black backpacks.
[02:02:15.897 --> 02:02:16.678]  Don't be alarmed.
[02:02:16.678 --> 02:02:17.598]  This is just a drill.
[02:02:19.418 --> 02:02:21.840]  And again, it doesn't mean these guys were part of it.
[02:02:21.840 --> 02:02:25.383]  And it doesn't mean the guy that we say looks like a likely patsy will absolutely be that.
[02:02:25.383 --> 02:02:26.063]  I mean, look at this guy.
[02:02:26.063 --> 02:02:29.806]  He looks just like a pressure cooker in his black backpack.
[02:02:29.806 --> 02:02:35.451]  And you look at this information, and then it looks just like the same black backpack after it blows up.
[02:02:35.451 --> 02:02:35.731]  This is...
[02:02:37.133 --> 02:02:51.264]  This is absolutely 110% unprecedented that the system thought we were so dumb, ladies and gentlemen, they thought we were so ignorant.
[02:02:52.726 --> 02:03:01.115]  They thought we were so mindless that they would have these drills as a cover to insert the Patsy's who probably thought they were part of the drill.
[02:03:01.115 --> 02:03:02.537]  That's why you see one of the things blow up.
[02:03:02.537 --> 02:03:05.940]  It looks like the Patsy running with their clothes blown off.
[02:03:05.940 --> 02:03:07.302]  They probably didn't even know.
[02:03:08.834 --> 02:03:11.937]  And again, they find people with 75 IQs.
[02:03:11.937 --> 02:03:13.818]  I've seen this MO over a hundred times.
[02:03:13.818 --> 02:03:15.760]  Even the New York Times has admitted this.
[02:03:15.760 --> 02:03:21.144]  Pull up the article about New York Times, FBI staging terror, provocateuring it, guys, for new viewers.
[02:03:21.144 --> 02:03:26.108]  And I've seen it, and they get like some poor homeless guy, tell him, you're in the army now.
[02:03:26.108 --> 02:03:27.649]  We need you for national security.
[02:03:27.649 --> 02:03:30.752]  I will fight for America!
[02:03:30.752 --> 02:03:32.834]  You're going to fight for America now.
[02:03:32.834 --> 02:03:35.076]  And we need you to be part of this drill to test security.
[02:03:35.076 --> 02:03:36.497]  We're doing a big drill.
[02:03:37.930 --> 02:03:39.411]  I will do it.
[02:03:39.411 --> 02:03:44.713]  You're going to get $5,000, Billy, after you do this for America.
[02:03:44.713 --> 02:03:55.719]  And they hop them up on Halcyon, Sodium Pentothal, Thorazine, and they roll them out drooling, and that's the end of it.
