[00:00:02.287 --> 00:00:04.337]  You're listening to GCN.
[01:01:42.075 --> 01:01:44.678]  I don't know if you've ever read the Book of Mormon.
[01:01:44.698 --> 01:01:45.178]  No, I haven't.
[01:01:46.739 --> 01:01:49.702]  The most powerful chapters are the last four chapters.
[01:01:50.223 --> 01:01:52.565]  So it's Moroni chapter 7 through 10.
[01:01:53.145 --> 01:01:56.028]  I recommend if you don't read anything else, read those last four chapters.
[01:01:56.828 --> 01:02:03.367]  And, you know, if we do these two basic things, God will lead us to what we need to do to fight against tyranny and support freedom.
[01:02:06.018 --> 01:02:06.779]  Very interesting.
[01:02:07.179 --> 01:02:18.428]  What's your take on courts telling Second Amendment advocates that they can't have their free speech, gag orders sought for 8th grader arrested over NRA, and a man facing 13 years in jail in L.A.
[01:02:18.488 --> 01:02:29.717]  for water-soluble chalk with anti-New World Order messages on the sidewalk, the judge says do not bring up free speech as a defense, so that it can't be mentioned, so the government loses the appeal.
[01:02:30.018 --> 01:02:33.921]  This is judges consciously involved in trying to defraud justice.
[01:02:35.322 --> 01:02:36.503]  Yeah, I think it's ridiculous.
[01:02:36.743 --> 01:02:42.746]  I myself, I'm an artist, and we all deserve the freedom of speech and expression.
[01:02:42.806 --> 01:02:44.727]  Yeah, well I've meant to do this for a while.
[01:02:44.848 --> 01:02:48.550]  I'm going out in Austin with Chalk today, and I'm going to ride all over everything.
[01:02:48.870 --> 01:02:49.610]  I mean, give me a break.
[01:02:49.670 --> 01:02:50.851]  It's totally First Amendment.
[01:02:51.131 --> 01:03:02.338]  It washes off the next rain, and I think everybody everywhere... In fact, we should have, on July 4th, in between hot dogs and fireworks, I think everybody should go out with Chalk
[01:03:03.138 --> 01:03:09.120]  Under the First Amendment, no, you may be arrested in this tyrant of a country and write anti-New World Order, pro-liberty messages.
[01:03:09.880 --> 01:03:11.881]  You may be founding father quotes on the sidewalk.
[01:03:11.901 --> 01:03:17.223]  But see, if it's little kids out there drawing flowers and out there drawing little houses, they don't arrest them.
[01:03:18.038 --> 01:03:19.799]  They don't want you having your speech.
[01:03:19.839 --> 01:03:24.061]  They want you to pay your money to them and take some vaccines and roll over and die.
[01:03:24.482 --> 01:03:24.962]  And you know what?
[01:03:25.002 --> 01:03:26.883]  I told them they can go right to Hades.
[01:03:26.943 --> 01:03:27.523]  Thank you, William.
[01:03:27.864 --> 01:03:28.924]  Charles in Georgia.
[01:03:28.964 --> 01:03:29.665]  You're on the air.
[01:03:29.825 --> 01:03:30.245]  Go ahead.
[01:03:30.845 --> 01:03:31.506]  Hello, sir.
[01:03:31.966 --> 01:03:33.127]  It's a pleasure to be with you.
[01:03:33.627 --> 01:03:36.048]  And I've been a listener for about four years now.
[01:03:36.108 --> 01:03:36.809]  I'm well awake.
[01:03:37.389 --> 01:03:42.552]  And I want to address this issue about the federal court makes gay marriage legal.
[01:03:42.772 --> 01:03:43.993]  I don't know whether or not you saw that.
[01:03:46.434 --> 01:03:49.135]  It came in today, where you got all kinds of news.
[01:03:49.155 --> 01:03:59.440]  Just type in, uh, federal court makes gay marriage legal, and you'll see a ton of articles where it's on different news networks where they've made gay marriage legal and everything.
[01:04:00.281 --> 01:04:07.724]  And I just want to say that the stuff you preach definitely coincides with what the Bible prophecy says.
[01:04:10.957 --> 01:04:22.863]  For that, it's just amazing to know that there's people out there like yourself and other people that you interview and everything that are giving the truth out amongst people because even though we live in a society where people easily get offended...
[01:04:23.593 --> 01:04:25.275]  By other people telling the truth on there.
[01:04:25.295 --> 01:04:26.836]  And the Bible says the truth hurts.
[01:04:27.457 --> 01:04:32.843]  And you're going to have people that are going to get offended, they're going to get upset about it, but it has to be preached.
[01:04:33.203 --> 01:04:41.632]  I mean, Jesus said in the Bible that, you know, if they'll persecute me, then they'll persecute those that follow me and those that follow my teachings and everything.
[01:04:42.449 --> 01:04:48.352]  As I haven't gotten to the big ruling, you can see DrugsReport.com has the big rainbow flag up there and all the latest on it.
[01:04:48.712 --> 01:04:50.733]  We've got some articles on Infowars.com.
[01:04:51.294 --> 01:04:54.395]  But again, on the surface it sounds like civil rights and that's how it's sold.
[01:04:54.995 --> 01:04:59.418]  But in the reality, it's about teaching five-year-olds about sex.
[01:04:59.478 --> 01:05:01.399]  It's about the government taking over from parents.
[01:05:01.879 --> 01:05:03.800]  It's about anti-family stuff.
[01:05:04.140 --> 01:05:05.181]  They do not like marriage.
[01:05:05.201 --> 01:05:06.281]  They do not like the family.
[01:05:06.601 --> 01:05:07.242]  That's the government.
[01:05:10.097 --> 01:05:13.241]  Oklahoma reminds us there are many kinds of storms in our lives.
[01:05:13.581 --> 01:05:16.184]  Nature regularly sends us destructive storms.
[01:05:16.925 --> 01:05:19.247]  24 hours before a storm strikes, people panic.
[01:05:19.547 --> 01:05:22.771]  It would be wise to prepare ahead of the panic curve.
[01:05:22.951 --> 01:05:29.178]  The food price storm from drought and livestock problems is forecast to hit ridiculous heights by the end of the summer.
[01:05:29.458 --> 01:05:31.100]  Wonder if there'll really be a problem?
[01:05:31.400 --> 01:05:36.925]  eFoods Direct has a plan to maximize your food dollar and guarantee you'll be glad you ordered food.
[01:05:37.306 --> 01:05:42.911]  Until June 30th, buy three of any food item and receive the fourth one free with free shipping.
[01:05:43.272 --> 01:05:44.052]  The guarantee.
[01:05:44.453 --> 01:05:45.294]  After September 20th,
[01:05:45.854 --> 01:05:54.300]  When you've seen what happened with food prices and shortages, if you're not glad you ordered food, return the food unopened for a full refund.
[01:05:54.561 --> 01:05:57.803]  Go to efoodsdirect.com slash alex or call 800-409-5633.
[01:05:57.843 --> 01:05:59.104]  Your peace of mind guarantee.
[01:05:59.124 --> 01:06:00.785]  efoodsdirect.com slash alex or 800-409-5633.
[01:06:00.805 --> 01:06:04.288]  There is an increased need to support our immunity and health.
[01:06:14.079 --> 01:06:19.986]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[01:06:21.087 --> 01:06:31.898]  Our most popular silver-based products are the 32-ounce NanoSilver solutions, our 2-ounce NanoSilver nasal applicators, as well as our all-natural silver soaps.
[01:06:33.024 --> 01:06:36.328]  Just released is our 100% natural silver gel.
[01:06:37.289 --> 01:06:43.515]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[01:06:44.596 --> 01:06:55.508]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera, to quickly penetrate and nourish the skin, while delivering the silver more effectively.
[01:06:59.966 --> 01:07:12.368]  Are we choosing our own destiny, or has it been pre-selected for us?
[01:07:12.588 --> 01:07:17.870]  As we've moved through history, every great leader has had to understand the potential of information.
[01:07:18.110 --> 01:07:19.990]  Billions of dollars have been spent
[01:07:20.370 --> 01:07:25.654]  Privately and publicly looking at how to tap into your psyche.
[01:07:25.834 --> 01:07:35.042]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[01:07:35.142 --> 01:07:42.107]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[01:07:42.348 --> 01:07:45.190]  All of this is happening so fast, you need to be ahead of the game.
[01:07:45.390 --> 01:07:54.974]  How to engineer the opinion of the American people so that they would not only endorse, but demand a war.
[01:07:54.994 --> 01:07:55.835]  State of Mind.
[01:07:56.095 --> 01:07:57.495]  Because there's a war on.
[01:07:57.655 --> 01:07:58.396]  For your mind.
[01:07:58.676 --> 01:08:02.698]  Get your copy of State of Mind the movie at InfoWars.com.
[01:08:02.858 --> 01:08:07.940]  And remember, every order at InfoWarsStore.com receives a free citizen rulebook.
[01:08:13.919 --> 01:08:18.143]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:18.764 --> 01:08:19.585]  You want answers?
[01:08:20.346 --> 01:08:21.247]  Well, so does he.
[01:08:21.647 --> 01:08:25.511]  He's Alex Jones on the GCN Radio Network.
[01:08:26.091 --> 01:08:30.176]  And now, live from Austin, Texas, Alex Jones.
[01:08:33.840 --> 01:08:36.322]  All right, we're now into hour number two.
[01:08:36.422 --> 01:08:42.326]  Coming up, we have a top professor joining us, dealing with the technological takeover that's happening.
[01:08:43.047 --> 01:08:46.930]  From your appliances spying on you, to all the new pharmaceuticals that are going to come out.
[01:08:47.290 --> 01:08:47.730]  They have their way.
[01:08:47.750 --> 01:08:49.271]  We're going to have tracker chips in them.
[01:08:49.311 --> 01:08:50.412]  That's all mainstream news.
[01:08:51.153 --> 01:08:52.313]  Told you that a decade ago.
[01:08:52.413 --> 01:08:53.474]  Now it's all mainstream.
[01:08:53.494 --> 01:08:54.555]  You might want to listen to us.
[01:08:54.575 --> 01:08:55.576]  We know what we're talking about.
[01:08:56.889 --> 01:09:00.870]  The Supreme Court strikes down federal law that marriage is between a man and a woman.
[01:09:02.130 --> 01:09:03.911]  Again, it's about going after marriage.
[01:09:04.371 --> 01:09:06.891]  People go, hey, let people live together, you know, live in peace.
[01:09:07.271 --> 01:09:08.652]  That's how it is on the surface.
[01:09:09.292 --> 01:09:14.793]  But this agenda in the textbooks, in the plans, you see how anti-family Hollywood is.
[01:09:14.833 --> 01:09:15.673]  You see the agenda.
[01:09:16.513 --> 01:09:18.294]  You see how anti-man it is.
[01:09:19.974 --> 01:09:23.075]  This is a social engineering program to break down society on record.
[01:09:23.971 --> 01:09:31.477]  On record, to tell five-year-olds that Heather has two mommies or, you know, that Bobby has two daddies.
[01:09:31.577 --> 01:09:33.939]  I mean, this is pedophile behavior.
[01:09:35.340 --> 01:09:39.483]  Forcing down the throat of children, specifically.
[01:09:41.004 --> 01:09:43.026]  Sexualizing them when they're supposed to be innocent.
[01:09:43.546 --> 01:09:46.549]  You know, Jocelyn Elder is saying, let's teach five-year-olds how to masturbate.
[01:09:46.809 --> 01:09:48.090]  Reach down and help them.
[01:09:48.691 --> 01:09:52.874]  It's just the government in our life, as MSNBC says, your kids belong to the state.
[01:09:56.010 --> 01:09:57.915]  And they've said back in the 40s, 50s, and 60s.
[01:09:57.955 --> 01:10:00.099]  I cover it in the extras of Endgame.
[01:10:00.160 --> 01:10:02.405]  Endgame 2.0 that's online.
[01:10:04.079 --> 01:10:14.903]  We showed the university studies where they said, we're going to promote promiscuity so that people have abortions, don't have meaningful relationships, we're going to promote homosexuality.
[01:10:15.183 --> 01:10:19.484]  Homosexuality has always gone on, and I'm not here demonizing people.
[01:10:19.884 --> 01:10:26.547]  The point is that they're force-feeding it, ladies and gentlemen, as just a way to be trendy.
[01:10:27.307 --> 01:10:34.169]  That's why they're so... I mean, you see the trends now where, you know, a lot of women say they're lesbians, but then they end up getting married.
[01:10:34.749 --> 01:10:37.430]  Because they just go become a lesbian for a while, because that's the trendy thing to do.
[01:10:37.570 --> 01:10:39.110]  Or, you know, same thing with men.
[01:10:40.611 --> 01:10:43.772]  And now they're just saying, we're pansexual, we're omnisexual.
[01:10:45.148 --> 01:10:47.290]  Humans have always, to some degree, been like that.
[01:10:47.390 --> 01:10:48.011]  Mammals are.
[01:10:48.691 --> 01:10:58.801]  The point is, is that they are artificially trying to amplify it, unnaturally, with chemicals in the food and water, to reduce our population numbers and to break up the family.
[01:10:59.862 --> 01:11:03.286]  So, Clinton is hailing Supreme Court, overturning law.
[01:11:04.947 --> 01:11:05.568]  He signed.
[01:11:07.728 --> 01:11:08.329]  There you go.
[01:11:08.449 --> 01:11:10.471]  I mean, it's just all part of the two-facedness.
[01:11:11.252 --> 01:11:12.913]  So, nothing belongs to the family.
[01:11:13.434 --> 01:11:17.218]  That's why they say in federal documents, do not say husband and wife.
[01:11:17.298 --> 01:11:17.978]  It's hurtful.
[01:11:18.519 --> 01:11:20.160]  Remember those stories about a month ago we covered?
[01:11:20.181 --> 01:11:22.663]  It actually says, France has made it the law.
[01:11:23.043 --> 01:11:29.530]  See, a father, see, see, being straight is a crime, ladies and gentlemen.
[01:11:32.728 --> 01:11:35.412]  I mean, look at how they demonize gun owners, conservatives, libertarians.
[01:11:35.432 --> 01:11:36.713]  They're coming after us.
[01:11:37.094 --> 01:11:45.785]  Now, the average gay person is not into this, but they still will support any policy government puts out because, oh, that's their friend!
[01:11:46.146 --> 01:11:48.008]  That's the friend that wants them to have rights!
[01:11:49.068 --> 01:12:04.191]  Is that why the government in 1978 on record, this has been declassified partially, is part of a Navy program in a hepatitis operation in the village there in New York.
[01:12:05.472 --> 01:12:09.173]  Gave thousands of highly promiscuous gay men who were having hundreds of partners a month.
[01:12:09.813 --> 01:12:12.453]  Very destructive folks, very destructive lifestyle at that level.
[01:12:14.354 --> 01:12:14.594]  HIV!
[01:12:16.249 --> 01:12:18.990]  Just like Bayer helped pass that around as well.
[01:12:20.610 --> 01:12:22.891]  Oh, they care about you real good.
[01:12:23.191 --> 01:12:24.672]  They like it you're not going to have kids.
[01:12:24.692 --> 01:12:26.913]  They like it you're going to die alone, statistically.
[01:12:27.233 --> 01:12:30.414]  They like the fact that gay men have the lowest life expectancy.
[01:12:30.974 --> 01:12:31.914]  They want to kill you!
[01:12:32.915 --> 01:12:36.316]  The last thing they want is for you to ever have the joy of children.
[01:12:36.676 --> 01:12:37.316]  But don't worry.
[01:12:38.316 --> 01:12:44.579]  Don't worry, they're going to go take heterosexuals' kids, they're hunting us, and give them to the gay couples.
[01:12:44.979 --> 01:12:45.579]  That's what goes on.
[01:12:47.381 --> 01:12:49.963]  And I'm supposed to go, here, take people's kids!
[01:12:49.983 --> 01:12:50.603]  I mean, it's liberal!
[01:12:50.783 --> 01:12:54.746]  Maybe we should sacrifice our kids to a big homosexual altar.
[01:12:54.786 --> 01:13:01.890]  Maybe have a pyramid, and you go up and the gay priests are there, and you like, you know, they chop your kid up with a meat cleaver, you know, to prove you're not racist or homophobic.
[01:13:02.231 --> 01:13:05.893]  I mean, this, every society has done this, in Sodom and Gomorrah.
[01:13:07.074 --> 01:13:14.859]  Whether you believe the Bible or not, the men come to the door and say, give us those men, come out, we're going to have sex with you.
[01:13:15.802 --> 01:13:20.365]  Where did they get this idea of a gang of men coming and saying, we're going to rape you?
[01:13:20.905 --> 01:13:27.710]  Because in every society, once this starts, the Romans, it was outlawed folks, because they'd seen what happened to other cultures.
[01:13:28.030 --> 01:13:35.776]  Rome rose, was stoic, got into this, and pretty soon it was Caligula dressed up like a werewolf, raping and killing children.
[01:13:37.217 --> 01:13:39.738]  And I bring this up because this is what all elites end up doing.
[01:13:41.119 --> 01:13:43.521]  Raping and killing children dressed up like a werewolf.
[01:13:43.841 --> 01:13:44.481]  You don't know about that?
[01:13:44.521 --> 01:13:44.882]  Look it up.
[01:13:45.674 --> 01:13:49.857]  They would have big, you know, hundreds of people laying on the ground at those low tables eating.
[01:13:50.338 --> 01:13:51.218]  They had vomitoriums.
[01:13:51.238 --> 01:13:55.141]  You'd eat and eat and eat and vomit and vomit and vomit and feed the vomit to dogs outside.
[01:13:55.161 --> 01:13:56.202]  I'm not joking.
[01:13:56.242 --> 01:13:56.823]  Look this up.
[01:13:56.883 --> 01:13:59.184]  Called a vomitorium, where the word vomit comes from.
[01:13:59.204 --> 01:14:05.529]  Or Vulcan, vomiting like lava coming out, I guess in the Latin, if memory serves.
[01:14:05.970 --> 01:14:12.715]  And the whole point, that's why I guess it's also Vulgate, means to, you know, project out.
[01:14:14.844 --> 01:14:15.344]  To speak.
[01:14:16.526 --> 01:14:25.213]  And so they would go and do all this, and by the end it was just ripping children's heads off, stabbing them, chewing their throats out, blood spraying all over the walls.
[01:14:25.654 --> 01:14:26.775]  I mean, that's where this goes.
[01:14:26.835 --> 01:14:29.657]  So just understand, that's where this goes.
[01:14:30.017 --> 01:14:30.998]  That's what's going to happen.
[01:14:31.279 --> 01:14:31.879]  That's where it ends.
[01:14:32.219 --> 01:14:33.280]  I mean, look at the BBC.
[01:14:33.320 --> 01:14:40.266]  Every week or two, someone's being arrested and pleading guilty to raping nine-year-old girls and devil orgies and raping
[01:14:42.008 --> 01:14:54.019]  Five-year-old boys and devil worshipping and necrophilia and hanging out with the royal family and just so many articles I can't even cover it all because they just want to get it to where they can do whatever they want.
[01:14:55.000 --> 01:14:55.641]  You understand that?
[01:14:55.761 --> 01:14:58.624]  So there I've talked about what's happening on that front.
[01:14:59.404 --> 01:15:00.886]  By the way we've gotten in contact
[01:15:02.489 --> 01:15:13.235]  Good idea, because we pretty much instantly got in contact with some of the people that were blind copied the email, his good friends from Michael Hastings, and I want to cover that now.
[01:15:14.496 --> 01:15:28.064]  Friend, Michael Hastings is working on biggest story yet about CIA, not about reported love interest or women that the media claim were love interest of General Petraeus.
[01:15:29.989 --> 01:15:40.340]  Sergeant Joe Biggs says journalists would never have driven at high speed and said that he's talked to the wife, who he's good friends with, and that she's scared to go public.
[01:15:42.120 --> 01:15:49.324]  And that when she gets more information on what she believes is happening, she will quote, take down whoever did this.
[01:15:49.805 --> 01:15:57.469]  And that everyone that knew him said that he was scared, they were coming after him, they'd never seen him so flustered, and he'd been in combat zones for years, folks.
[01:15:57.509 --> 01:16:02.753]  He was an embedded combat reporter with the Marines and the Army in Iraq for years, in Afghanistan for years.
[01:16:04.113 --> 01:16:11.038]  And they'd never seen him even in combat situations act like this, and you know what happened to him a few hours later.
[01:16:11.818 --> 01:16:24.445]  So I want to go to a clip with Megan Kelly so we can analyze this propaganda, where she talks about tinfoil hats and stuff, with Sergeant Joe Biggs, who by the way may be on the show today.
[01:16:24.485 --> 01:16:25.886]  Let's go ahead and go to that clip.
[01:16:26.447 --> 01:16:28.028]  Question whether this was truly an accident.
[01:16:32.216 --> 01:16:49.126]  It's the fact the way that I've... the other times we've spoken before and this email I got it was just very panicked and it didn't seem like something normally we would talk about and I just felt a gut feeling something didn't feel right.
[01:16:50.006 --> 01:16:51.467]  But the police say it's an accident.
[01:16:52.067 --> 01:16:53.428]  They looked into it.
[01:16:53.468 --> 01:16:55.229]  They said look he was driving fast.
[01:16:55.329 --> 01:16:56.410]  It was 4 30 in the morning.
[01:16:56.430 --> 01:16:56.950]  It was dark.
[01:16:57.510 --> 01:16:58.451]  Lost control of the car.
[01:16:58.511 --> 01:16:59.371]  Went through a red light.
[01:16:59.892 --> 01:17:00.252]  Hit a tree.
[01:17:01.647 --> 01:17:03.928]  Well, his friends and family know him.
[01:17:04.268 --> 01:17:05.789]  Everyone says he drives like a grandma.
[01:17:06.509 --> 01:17:09.571]  So that right there doesn't seem like something that he would be doing.
[01:17:10.171 --> 01:17:12.632]  I mean, he had a lot of friends and family that cared about him.
[01:17:12.652 --> 01:17:14.273]  He had a good life to live.
[01:17:14.293 --> 01:17:18.335]  There's no way he would be acting erratic like that and driving that out of control.
[01:17:19.119 --> 01:17:21.221]  What do you think is going on here?
[01:17:21.241 --> 01:17:34.290]  I mean, because we've talked about this a couple of times just because it's getting so much attention on the internet and people who are close to Mr. Hastings are still raising questions, questions about the LAPD and their conclusions that this was an accident.
[01:17:34.430 --> 01:17:35.430]  What is the alternate theory?
[01:17:35.471 --> 01:17:36.912]  That he was murdered?
[01:17:36.952 --> 01:17:38.693]  That he was intentionally targeted by someone?
[01:17:41.054 --> 01:17:42.215]  I don't know that.
[01:17:42.235 --> 01:17:46.718]  I just know that from the email to hours later, dying,
[01:17:49.381 --> 01:17:50.902]  It's just not a coincidence like that.
[01:17:50.942 --> 01:17:51.723]  Things don't add up.
[01:17:51.743 --> 01:17:53.304]  There's a lot of questions that need to be answered.
[01:17:55.045 --> 01:17:57.326]  I contacted, by email, Mercedes a day.
[01:17:57.826 --> 01:18:02.329]  Asked them if it's normal for their cars to blow up to that extent.
[01:18:03.370 --> 01:18:05.891]  If the engines fly out on a normal basis.
[01:18:05.911 --> 01:18:08.293]  I mean, these are the real questions we need to ask.
[01:18:09.600 --> 01:18:13.621]  And what of the... I mean, obviously he was investigating a couple of high-profile cases.
[01:18:13.661 --> 01:18:21.523]  He was looking into, he said, Jill Kelly, who was connected with the whole David Petraeus and General Clark.
[01:18:21.603 --> 01:18:21.883]  Go ahead.
[01:18:22.884 --> 01:18:28.185]  His wife today said that that's definitely not true, that he was investigating into Jill Kelly.
[01:18:29.005 --> 01:18:31.106]  Michael Hastings' wife says he was not investigating that?
[01:18:31.646 --> 01:18:31.886]  Yes.
[01:18:32.606 --> 01:18:32.866]  Okay.
[01:18:33.827 --> 01:18:38.828]  Well, what was he investigating, as far as you know, that would have caused any consternation whatsoever by someone?
[01:18:40.314 --> 01:18:40.834]  C.I.A.
[01:18:40.974 --> 01:18:48.156]  but from what he said or his last one of the things he said is it was going to be the biggest story yet.
[01:18:48.696 --> 01:18:50.597]  You know how people are going to react to this.
[01:18:51.117 --> 01:18:58.459]  They're going to say that the tinfoil hat people think the government killed this journalist by taking over his car, doing something to his car.
[01:18:58.919 --> 01:19:03.420]  And the other people are going to say, there are people are going to say that's nuts.
[01:19:03.620 --> 01:19:05.500]  Oh yeah, the government never kills journalists.
[01:19:05.540 --> 01:19:06.000]  No, no, no.
[01:19:06.661 --> 01:19:08.201]  I mean, I can understand both viewpoints.
[01:19:08.999 --> 01:19:14.105]  But like I said, he's not someone that would be driving around erratically like that in the middle of the night.
[01:19:14.445 --> 01:19:15.546]  That just wasn't how he was.
[01:19:16.948 --> 01:19:22.734]  So that just leaves a lot of questions and a lot of digging that need to be brought up and answered.
[01:19:22.974 --> 01:19:27.399]  I'm not going to speculate and say I think anything because that's just going to make me look crazy.
[01:19:28.727 --> 01:19:29.347]  No one wants that.
[01:19:29.387 --> 01:19:30.048]  We just want answers.
[01:19:30.368 --> 01:19:31.328]  No one wants that.
[01:19:31.368 --> 01:19:37.330]  Asking questions is now basically a crime in this country.
[01:19:37.350 --> 01:19:39.771]  And that's why they can disappear your neighbors.
[01:19:40.751 --> 01:19:42.192]  And people say, I'm not going to be kooky.
[01:19:42.232 --> 01:19:43.532]  Don't know where the Joneses went.
[01:19:44.153 --> 01:19:46.273]  This is how Nazi Germany happens right now.
[01:19:47.034 --> 01:19:50.435]  I mean, they are killing journalists all over the place constantly now.
[01:19:51.508 --> 01:19:59.393]  And, I mean, they've had the troops pull up in Baghdad and with tanks attack the Reuters floor of a building under orders.
[01:20:00.834 --> 01:20:02.115]  Of course they killed him.
[01:20:02.936 --> 01:20:05.117]  They blew his car sky-high.
[01:20:05.137 --> 01:20:06.018]  It was a car bomb.
[01:20:09.340 --> 01:20:13.443]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[01:20:14.103 --> 01:20:16.205]  I want you to know some very important information.
[01:20:17.134 --> 01:20:25.459]  In 1985, President Ronald Reagan requested that carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[01:20:26.100 --> 01:20:31.003]  Now, 27 years later, carnivora capsules are used around the world to keep people healthy.
[01:20:31.636 --> 01:20:42.607]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[01:20:43.008 --> 01:20:50.015]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[01:20:50.695 --> 01:20:54.959]  Call 1-866-VENUSFLY or order from carnivora.com.
[01:20:54.999 --> 01:20:58.161]  That's C-A-R-N-I-V-O-R-A dot com.
[01:20:58.602 --> 01:21:05.548]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[01:21:05.848 --> 01:21:06.849]  Protect your immune system.
[01:21:07.129 --> 01:21:08.170]  It's the only one you've got.
[01:21:09.634 --> 01:21:12.776]  Oklahoma reminds us there are many kinds of storms in our lives.
[01:21:13.116 --> 01:21:15.718]  Nature regularly sends us destructive storms.
[01:21:16.258 --> 01:21:18.779]  24 hours before a storm strikes, people panic.
[01:21:19.080 --> 01:21:22.302]  It would be wise to prepare ahead of the panic curve.
[01:21:22.482 --> 01:21:28.745]  The food price storm from drought and livestock problems is forecast to hit ridiculous heights by the end of the summer.
[01:21:29.006 --> 01:21:30.647]  Wonder if there'll really be a problem?
[01:21:30.947 --> 01:21:36.410]  eFoods Direct has a plan to maximize your food dollar and guarantee you'll be glad you ordered food.
[01:21:36.830 --> 01:21:42.434]  Until June 30th, buy 3 of any food item and receive the 4th one free with free shipping.
[01:21:42.814 --> 01:21:43.575]  The Guarantee.
[01:21:43.995 --> 01:21:53.842]  After September 20th, when you've seen what happened with food prices and shortages, if you're not glad you ordered food, return the food unopened for a full refund.
[01:21:54.122 --> 01:21:57.205]  Go to efoodsdirect.com slash alex or call 800-409-5633.
[01:21:57.225 --> 01:21:58.646]  Your peace of mind guarantee.
[01:22:02.388 --> 01:22:04.691]  Ifoodsdirect.com slash Alex or 800-409-5633.
[01:22:08.357 --> 01:22:09.398]  Hi, this is Ted Anderson.
[01:22:09.478 --> 01:22:13.800]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[01:22:13.960 --> 01:22:19.584]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[01:22:19.684 --> 01:22:23.026]  Gold has outperformed paper investments, yet no word about IRAs.
[01:22:23.266 --> 01:22:25.827]  If you would like to have gold for your retirement, call 800-686-2237.
[01:22:25.927 --> 01:22:30.750]  Don't get left behind by rising inflation and low returns.
[01:22:30.910 --> 01:22:31.130]  Call 800-686-2237.
[01:22:31.150 --> 01:22:32.511]  Secure your future and call 1-800-686-2237.
[01:22:37.694 --> 01:22:43.618]  Did you know there are 3 million edible food plants on Earth and none have the nutritional value of the hemp plant?
[01:22:43.658 --> 01:22:46.560]  HempUSA.org offers you Hemp Protein Powder.
[01:22:46.680 --> 01:22:52.084]  It does not contain chemicals or THC, is non-GMO, and is 100% gluten-free.
[01:22:52.144 --> 01:23:01.131]  Hemp Protein Powder burns fat, builds muscle, contains 53% protein, and feeds the body the nutrients it needs.
[01:23:01.171 --> 01:23:04.513]  Call 888-910-4367 and see what our powder, seeds, and oil can do for you.
[01:23:04.773 --> 01:23:06.655]  Only at HempUSA.org.
[01:23:07.574 --> 01:23:12.095]  We all know the terrible damage that viruses and bacteria can inflict in the human body.
[01:23:12.395 --> 01:23:21.757]  Dozens of diseases are caused by infectious organisms, and now the emergence of superbugs that are resistant to antibiotics poses an even bigger threat to our safety.
[01:23:22.278 --> 01:23:26.279]  Don't wait for the medical world to discover a new treatment for the latest superbug.
[01:23:26.679 --> 01:23:31.440]  It's important to realize that a simple, safe, and effective alternative already exists.
[01:23:32.080 --> 01:23:33.641]  Super Natural Silver.
[01:23:34.082 --> 01:23:39.446]  Advances in silver technology have given us a silver solution that is effective against these pathogens.
[01:23:39.986 --> 01:23:45.450]  Super Natural Silver can help the body fight against the diseases that can endanger your health and well-being.
[01:23:45.870 --> 01:23:47.852]  Taken internally or used topically.
[01:23:48.152 --> 01:23:51.913]  Supernatural Silver can give your immune system the support it needs.
[01:23:52.353 --> 01:23:57.115]  Go to SupernaturalSilver.com and give you and your loved ones a fighting chance.
[01:23:57.595 --> 01:23:59.696]  That's SupernaturalSilver.com.
[01:24:00.236 --> 01:24:06.097]  Use the promo code SUMMER2013 for 20% off your entire order and like us on Facebook.
[01:24:21.122 --> 01:24:25.525]  By the way, folks, we're going to have some breaking news on the Michael Hastings.
[01:24:25.826 --> 01:24:26.806]  Very suspicious.
[01:24:26.826 --> 01:24:29.028]  98% chance they blow him up.
[01:24:30.550 --> 01:24:39.537]  I said if it comes out that he's doing a big story, if it comes out that he was on the run, if it comes out the car blew up, and people are like, no, no, it blew up.
[01:24:39.557 --> 01:24:42.960]  This is on Wednesday morning, right after it happened on Tuesday.
[01:24:44.834 --> 01:24:48.878]  And it hadn't got any coverage the first day it happened and it just fits the total MO.
[01:24:50.079 --> 01:24:51.560]  So we're going to be getting into that.
[01:24:51.580 --> 01:24:51.680]  Roman...
