[00:00:03.433 --> 00:00:05.462]  You're listening to GCN.
[00:41:15.628 --> 00:41:19.389]  If you don't pay me money and hire my cousin, there's going to be a fire.
[00:41:19.829 --> 00:41:21.370]  I want to protect your business.
[00:41:21.690 --> 00:41:23.690]  You don't want to protect jack crap.
[00:41:23.930 --> 00:41:25.430]  You want to make me your slave.
[00:41:25.631 --> 00:41:28.111]  And I'd rather die before I become your slave.
[00:41:28.391 --> 00:41:29.111]  You got that?
[00:41:29.391 --> 00:41:31.572]  Victory or death, liberty or death.
[00:41:31.992 --> 00:41:34.096]  I am never backing down to you, scum!
[00:41:34.116 --> 00:41:37.280]  Alright, I said I'd go to your phone calls.
[00:41:37.641 --> 00:41:41.947]  I just... People are like, this guy's a maniac.
[00:41:41.987 --> 00:41:44.231]  No, this is what freedom looks like, ladies and gentlemen.
[00:41:47.588 --> 00:41:49.389]  This is the attitude of not being a slave.
[00:41:49.810 --> 00:41:55.074]  And all of you out there that want to get on your knees and suck black boots, you go ahead and do it all day long.
[00:41:55.814 --> 00:42:00.137]  But I'm telling you, from the lowest level cop right up to the president, this government's criminal.
[00:42:00.758 --> 00:42:03.340]  Does that mean the cop is a bad person himself or herself?
[00:42:03.740 --> 00:42:04.040]  No!
[00:42:04.441 --> 00:42:11.506]  But they're not going to be on their force long when the federalization comes, as is already happening if they don't play ball with the New World Order.
[00:42:15.796 --> 00:42:18.037]  They want to be in the press conference with the President.
[00:42:18.977 --> 00:42:20.938]  They want to be part of the winning team.
[00:42:21.138 --> 00:42:22.179]  You're not on the winning team.
[00:42:22.379 --> 00:42:23.560]  You're on a sinking ship.
[00:42:24.860 --> 00:42:30.443]  You're a bunch of termites trying to eat through the hull, thinking you're winning, when all you're going to do is bring the whole ship down to the North Atlantic.
[00:42:31.383 --> 00:42:33.064]  Let me read you some of these headlines and I'm going to your calls.
[00:42:38.367 --> 00:42:39.687]  So, let's read the headlines.
[00:42:39.727 --> 00:42:43.429]  Park Service OKs Immigration Reform Rally on Closed National Mall.
[00:42:45.094 --> 00:42:45.515]  That's right.
[00:42:45.915 --> 00:42:49.181]  But, on the very same mall, people are being ticketed and fined.
[00:42:49.461 --> 00:42:52.466]  Here's one nearby, running fine, $100 at Valley Forge.
[00:42:53.007 --> 00:42:54.550]  Runner fined, and then government shutdown.
[00:42:55.151 --> 00:42:55.812]  Running on the sidewalk.
[00:42:57.759 --> 00:42:59.380]  You don't use that sidewalk scum.
[00:42:59.620 --> 00:43:03.381]  By the way, it turned out that Valley Forge sidewalk and stuff isn't even federally paid for or built.
[00:43:03.701 --> 00:43:04.282]  Doesn't matter.
[00:43:04.502 --> 00:43:05.862]  The scum is taking over.
[00:43:05.882 --> 00:43:09.184]  NIH stops therapy dogs from visiting sick children.
[00:43:09.464 --> 00:43:17.467]  Just like they told all the preachers on the bases, even the volunteers, you go to somebody when their mama dies and they're crying trying to call their priest or their pastor.
[00:43:18.666 --> 00:43:19.828]  We're going to arrest you.
[00:43:20.188 --> 00:43:23.312]  And you know what all the preachers did, except for the Catholic Diocese?
[00:43:23.592 --> 00:43:25.214]  They got on their knees and followed orders.
[00:43:25.375 --> 00:43:27.257]  Because they're 501c3 government run.
[00:43:27.517 --> 00:43:28.218]  They love it.
[00:43:29.319 --> 00:43:30.421]  They're off fishing right now.
[00:43:30.441 --> 00:43:31.863]  They don't want to really go help people.
[00:43:32.884 --> 00:43:34.045]  They want to follow orders.
[00:43:35.067 --> 00:43:36.489]  If Christ would have been like these people...
[00:43:37.915 --> 00:43:46.604]  The Pharisees would have told them to do what they said and then Christ would have got on his knees and said, yes sir, Romans 13, you're the spiritual government, I do what you say.
[00:43:47.244 --> 00:43:48.746]  Christ would have hit his knees right there.
[00:43:49.026 --> 00:43:55.613]  They got preachers all over TV, we've played the clips, saying the Christians were wrong to not worship the idols in Rome and to be thrown to the lions.
[00:43:55.673 --> 00:43:58.536]  They were bad for going to their deaths.
[00:43:59.807 --> 00:44:00.688]  They weren't heroes.
[00:44:00.728 --> 00:44:01.629]  They weren't honorable.
[00:44:01.829 --> 00:44:04.991]  They weren't the example of strength and honor and stoicism.
[00:44:05.192 --> 00:44:08.615]  They were bad, according to these little filthy demon preachers.
[00:44:10.216 --> 00:44:12.778]  That you know are doing you know what behind the scenes.
[00:44:13.058 --> 00:44:17.022]  Bunch of... Hmm... Oh, boy.
[00:44:17.122 --> 00:44:17.943]  Let's continue.
[00:44:18.683 --> 00:44:19.124]  Uh, here.
[00:44:19.464 --> 00:44:22.707]  Signs at National Mall closed, but Immigration Reform Rally is a go.
[00:44:23.087 --> 00:44:26.230]  But hey, if you were inside a federal park or on the edge of it,
[00:44:28.234 --> 00:44:30.716]  They're going to hold you at gunpoint and kidnap you.
[00:44:32.437 --> 00:44:40.102]  And if they catch you trying to even park on state-run or state-owned turnoffs outside of Mount Rushmore, they're going to block those.
[00:44:40.122 --> 00:44:42.784]  They're going to block state-run boat ramps on the Mississippi.
[00:44:43.004 --> 00:44:46.647]  Because they're working overtime against their enemy.
[00:44:46.687 --> 00:44:47.748]  They're the federal family.
[00:44:47.788 --> 00:44:48.969]  They're foreign banker run.
[00:44:49.209 --> 00:44:50.870]  Their religion is that we're all scum.
[00:44:52.331 --> 00:44:55.934]  The New World Order government religion is that they're God and we're all trash.
[00:44:57.082 --> 00:44:58.724]  Get your fiscal house in order.
[00:44:58.784 --> 00:45:00.005]  China warns U.S.
[00:45:00.065 --> 00:45:04.090]  as Asia expresses concern over 1.3 trillion of investments.
[00:45:05.532 --> 00:45:07.434]  China, built by the New World Order.
[00:45:07.734 --> 00:45:09.396]  Mao, put in power by the U.S.
[00:45:09.476 --> 00:45:11.018]  Army and the Pentagon in 1949.
[00:45:11.098 --> 00:45:12.660]  On record declassified. 2003.
[00:45:16.059 --> 00:45:22.528]  Sold our fake imaginary debt, signed on to derivatives, and they're now lobbying and telling us that we're indebted to them.
[00:45:22.548 --> 00:45:27.114]  And we've already given 47 trillion to the foreign banks, 1.3 trillion the Chinese bought.
[00:45:30.899 --> 00:45:33.303]  And now they're lecturing us and telling us they run the show.
[00:45:34.980 --> 00:45:38.782]  House GOP won't pursue short-term debt ceiling deal for now.
[00:45:39.243 --> 00:45:40.663]  And so the markets are being rocked.
[00:45:41.044 --> 00:45:43.785]  Debt limit taking center stage and impasse.
[00:45:44.165 --> 00:45:49.969]  Obama says it's the Tea Party's fault and that why we're gonna have an implosion if we don't do what he says.
[00:45:49.989 --> 00:45:51.090]  That's how they hold us hostage.
[00:45:51.110 --> 00:45:54.832]  They've maneuvered us into this fake debt so they could do this on record.
[00:45:55.072 --> 00:45:55.912]  That's Wall Street Journal.
[00:46:01.055 --> 00:46:01.816]  Totally evil.
[00:46:03.973 --> 00:46:05.579]  Here's an analyst article out of Reuters.
[00:46:05.760 --> 00:46:06.061]  U.S.
[00:46:06.121 --> 00:46:08.229]  banks get ready for the day when deposits shrink.
[00:46:08.731 --> 00:46:08.871]  U.S.
[00:46:08.911 --> 00:46:09.233]  banks are...
[00:46:10.433 --> 00:46:13.755]  Nudging from regulators or planning for the day when the economy recovers.
[00:46:14.716 --> 00:46:17.218]  That means when we're all totally on government dole.
[00:46:17.798 --> 00:46:22.121]  Rates rise and depositors yank money from safe but low-paying accounts.
[00:46:22.601 --> 00:46:23.202]  Yeah, right.
[00:46:23.862 --> 00:46:24.983]  Let's go to your phone calls.
[00:46:25.703 --> 00:46:34.349]  So imagine, you go to Yosemite, you go to the Grand Canyon, you're in your private lodge, privately run, private restaurants, private everything.
[00:46:36.551 --> 00:46:39.433]  You drive in, you park, park rangers are bugging their eyes out at you.
[00:46:41.374 --> 00:46:43.055]  You're mad that you're driving a nice car, whatever.
[00:46:43.075 --> 00:46:44.735]  They're all part of a green cult.
[00:46:45.976 --> 00:46:49.658]  You go in, all of a sudden, they're running up and down the halls going, Lockdown!
[00:46:49.718 --> 00:46:50.238]  Lockdown!
[00:46:50.318 --> 00:46:51.298]  No one's allowed to leave!
[00:46:51.659 --> 00:46:52.499]  Government shutdown!
[00:46:52.519 --> 00:46:53.940]  And for days, you're stuck there.
[00:46:54.160 --> 00:46:57.701]  Tour buses pull in, with Japanese and Germans and Canadians on them.
[00:46:58.001 --> 00:47:01.143]  They walk off, and, Get back in the vehicle!
[00:47:01.163 --> 00:47:02.163]  They've got their guns!
[00:47:03.044 --> 00:47:08.226]  I mean, these people are saying, freaking out, saying, I'm never coming back here, America is a fascist country.
[00:47:08.406 --> 00:47:09.766]  These are the quotes, and you know what?
[00:47:10.047 --> 00:47:10.447]  It is!
[00:47:13.413 --> 00:47:25.603]  I'll guarantee you the Nazis, unless they already had your name and number and were coming after you, they didn't just randomly, when you know, a tourist in 1937 would visit from France or anything, run up to their bus and pull guns on them.
[00:47:27.564 --> 00:47:30.446]  The Ecuadorian president has now compared the US to Nazi Germany.
[00:47:31.487 --> 00:47:34.710]  I mean, folks, I've been in Latin America, Central America, you name it.
[00:47:35.470 --> 00:47:37.052]  I mean, it's nothing like this now.
[00:47:37.892 --> 00:47:40.393]  I mean, the cops don't bug their eyes out at you like this in Mexico.
[00:47:40.734 --> 00:47:41.994]  They might come over and shake you down.
[00:47:42.535 --> 00:47:44.776]  Oh, very sorry, need a need tip.
[00:47:45.977 --> 00:47:50.279]  But, I mean, it's not just like Turbos pulls up and they pull guns out and run up aiming it at you.
[00:47:50.659 --> 00:47:53.041]  It's like mentally ill, ladies and gentlemen.
[00:47:54.802 --> 00:47:55.862]  I mean, they're just tyrants.
[00:47:55.882 --> 00:47:56.823]  They just want your money.
[00:47:57.663 --> 00:47:59.504]  But see, not the control freaks that run America.
[00:47:59.725 --> 00:48:01.305]  They want to dominate you.
[00:48:01.666 --> 00:48:03.267]  They want to humiliate you.
[00:48:05.048 --> 00:48:07.089]  They want to let you know you're a slave.
[00:48:08.288 --> 00:48:13.713]  They want to, they get up on MSNBC in promos and say, your kids belong to us now.
[00:48:15.875 --> 00:48:16.716]  And laugh at you.
[00:48:18.497 --> 00:48:21.500]  And they get up on MSNBC and lie with no proof.
[00:48:21.860 --> 00:48:27.426]  Don't even show the, the Boston Bombers did it because Alex Jones, he's their prophet and he's deeply racist.
[00:48:28.947 --> 00:48:29.808]  It just shows what
[00:48:30.976 --> 00:48:45.783]  Authoritarian, conscious demons they are, and they hate America, and they hate freedom so much, they'll throw any weapon at us, anything, because they know they're thinking, they know the people are awake to them, they know the people are aware of what they're up to.
[00:48:46.283 --> 00:48:48.204]  Let's go to Jack in Washington.
[00:48:48.224 --> 00:48:49.185]  You're on the air, Jack.
[00:48:50.385 --> 00:48:50.946]  Yeah, Alex.
[00:48:51.766 --> 00:48:52.066]  Yes, sir.
[00:48:53.147 --> 00:48:55.048]  Hey, it's an honor to talk to you, man.
[00:48:55.088 --> 00:48:56.068]  I watch you every day.
[00:48:56.088 --> 00:48:56.949]  I appreciate you.
[00:48:57.349 --> 00:48:58.189]  And I want to say, too, that
[00:49:00.615 --> 00:49:05.878]  Hey man, if it wasn't for your show, I would have never found Chuck Baldwin up in Kalispell.
[00:49:06.478 --> 00:49:08.479]  I really love this guy's ministry.
[00:49:08.559 --> 00:49:11.420]  I think everybody needs to plug into him.
[00:49:11.540 --> 00:49:15.462]  I'm into him every day, but my point is, Alex, listen to me.
[00:49:15.903 --> 00:49:16.703]  Listen to me, brother.
[00:49:17.794 --> 00:49:28.867]  I just want to say that, hey, I'm, you know what, I'm on disability, brother, and I feel like sometimes you and Chuck both, you know, yeah, you know, I think you lump everybody in together.
[00:49:29.208 --> 00:49:32.752]  Look, man, I got, I got five discs out my neck.
[00:49:32.812 --> 00:49:34.034]  Both of my knees are gone.
[00:49:34.434 --> 00:49:36.456]  I've got prosthetics in my shoes.
[00:49:37.858 --> 00:49:39.419]  Alex, what do I do here, brother?
[00:49:39.439 --> 00:49:46.984]  You know, I've got a hamburger sitting in my freezer that I can't even hardly fry up because my neck will swell up on me.
[00:49:47.384 --> 00:49:53.328]  Listen, man, am I supposed to just... Should I just give back all my food stamps?
[00:49:53.489 --> 00:49:59.573]  Should I give back my pension disability to the VA and just go out and hold up a sign?
[00:50:00.438 --> 00:50:04.400]  You know, is that... I mean, what am I supposed to do, sir?
[00:50:04.620 --> 00:50:08.161]  Well, see, let me explain this, and God bless you and I appreciate your call, sir.
[00:50:08.682 --> 00:50:10.803]  The media has changed the subject here.
[00:50:12.023 --> 00:50:13.664]  The Decepticon media.
[00:50:15.285 --> 00:50:22.908]  47 trillion dollars, last time they admitted numbers, in the last five years has been transferred to international offshore banks, mainly foreign.
[00:50:24.437 --> 00:50:33.468]  The national debt's only $17 trillion, and the point is, is that they've increased the prices of medical care, letting insurance companies and HMOs get involved.
[00:50:34.128 --> 00:50:35.370]  They're corrupting the system.
[00:50:35.390 --> 00:50:43.019]  So their answer is, totally nationalize it to fix it, but the profits still go to these mafia interests who aren't free market.
[00:50:44.298 --> 00:50:49.161]  Then there's the issue of the unhealthy lifestyle, the food, the vaccines they give veterans.
[00:50:49.501 --> 00:50:51.062]  So veterans are disintegrating.
[00:50:51.442 --> 00:50:53.083]  And no, you should get disability.
[00:50:53.364 --> 00:50:55.285]  And there's plenty of money to pay for your disability.
[00:50:56.326 --> 00:50:58.847]  Okay, we're not talking about stuff like that.
[00:50:59.568 --> 00:51:02.249]  We're talking about the fractional reserve banking.
[00:51:02.709 --> 00:51:04.511]  The government picking the winners and losers.
[00:51:04.851 --> 00:51:08.493]  The staged, rigged, insider, monopoly economy.
[00:51:08.733 --> 00:51:09.334]  That's the enemy.
[00:51:10.327 --> 00:51:15.672]  American gardeners and fellow Patriots make the right choice with your money, time, and your family food supply.
[00:51:15.792 --> 00:51:20.836]  Choose 100% pure heirloom seeds in the Survival Seed Vault from MyPatriotsupply.com.
[00:51:20.976 --> 00:51:21.817]  Why spend more?
[00:51:21.977 --> 00:51:29.723]  The Survival Seed Vault from MyPatriotsupply.com is only $37.95 and includes 20 varieties of pure, hearty, easy-to-grow heirloom seeds.
[00:51:30.004 --> 00:51:30.484]  Yes, only $37.95.
[00:51:30.544 --> 00:51:31.505]  That's 70% less than our competitors.
[00:51:34.147 --> 00:51:37.329]  You could buy three Survival Seed Vaults for less than one of theirs.
[00:51:37.550 --> 00:51:44.054]  The Survival Seed Vault from MyPatriotSupply.com includes detailed planting and seed saving instructions and ships same day.
[00:51:44.215 --> 00:51:46.837]  Plus, all orders over $49 ship free.
[00:51:47.037 --> 00:51:50.699]  MyPatriotSupply.com is American owned by patriots like you.
[00:51:50.920 --> 00:51:52.661]  Passionate about freedom and preparedness.
[00:51:52.921 --> 00:51:55.763]  Call now, 866-229-0927.
[00:51:56.083 --> 00:51:58.704]  That's 866-229-0927.
[00:51:59.064 --> 00:52:04.768]  Or discover more emergency preparedness items when you order at MyPatriotSupply.com.
[00:52:04.928 --> 00:52:05.908]  Choose the original.
[00:52:06.028 --> 00:52:09.570]  Choose the Survival Seed Vault at MyPatriotSupply.com.
[00:52:11.211 --> 00:52:13.232]  This is an emergency essentials sale.
[00:52:13.372 --> 00:52:15.073]  This month only at Emergency Essentials.
[00:52:15.173 --> 00:52:20.674]  Get 41% off freeze-dried chicken with a 25-year shelf life for only $24.99 while supplies last.
[00:52:20.794 --> 00:52:23.695]  During our October sale, 55-gallon water barrels are only $72.99.
[00:52:24.156 --> 00:52:27.057]  Our 12-can baking combo, valued at over $160, is now only $109.99.
[00:52:27.097 --> 00:52:27.397]  That's 32% off!
[00:52:27.417 --> 00:52:29.317]  Call Emergency Essentials at 800-999-1863 today or visit BePrepared.com.
[00:52:29.337 --> 00:52:29.918]  The choice is clear.
[00:52:29.938 --> 00:52:31.058]  Be unprepared or BePrepared.com.
[00:52:40.121 --> 00:52:42.502]  Available only at HempUSA.org.
[00:52:42.682 --> 00:52:46.204]  It's the First Aid Stick, and it's a must-have in any medical kit.
[00:52:46.264 --> 00:52:56.288]  With fast, chemical-free healing, the First Aid Stick stops bleeding, kills bacteria, is great for acne, insect bites, minor cuts and abrasions, will last for years, and is just $11.95.
[00:52:56.728 --> 00:53:00.630]  Everyone needs the First Aid Stick in their emergency kit.
[00:53:00.810 --> 00:53:01.070]  Call 888-910-4367.
[00:53:01.090 --> 00:53:01.210]  888-910-4367.
[00:53:01.270 --> 00:53:01.991]  The First Aid Stick.
[00:53:02.091 --> 00:53:02.631]  Only at HempUSA.org.
[00:53:09.867 --> 00:53:12.908]  A healthy digestive system supports a healthy immune system.
[00:53:13.749 --> 00:53:17.410]  And a healthy immune system protects you against infections and disease.
[00:53:17.950 --> 00:53:23.172]  Pro-EM1 Daily Probiotic Cleanse, available at Terragonics.com, is the key to digestive health.
[00:53:23.332 --> 00:53:27.334]  Pro-EM1 is a powerful liquid probiotic and is gentle enough to use every day.
[00:53:27.614 --> 00:53:38.805]  Pro-EM1 contains three groups of beneficial microbes and enzymes to cleanse and remove toxins, supports weight loss, improves absorption of food nutrients, and aids in controlling yeast and other infections.
[00:53:39.045 --> 00:53:46.592]  Pro-EM1 is dairy, wheat, and soy free, is non-GMO, has all natural certified organic ingredients, has no preservatives,
[00:53:46.892 --> 00:53:48.012]  And is never freeze-dried.
[00:53:48.253 --> 00:53:51.194]  Pro-EM1 is the key to your digestive health.
[00:53:51.594 --> 00:53:58.156]  Order Pro-EM1 Daily Probiotic Cleanse at Terragonics.com, spelled T-E-R-A-G-A-N-I-X dot com.
[00:53:58.496 --> 00:53:59.677]  Terragonics.com.
[00:53:59.997 --> 00:54:01.157]  Or call toll-free, 866-369-3678.
[00:54:01.197 --> 00:54:01.497]  That's 866-369-3678.
[00:54:01.517 --> 00:54:02.318]  Pro-EM1, the raw probiotic.
[00:54:24.703 --> 00:54:34.227]  We're back, my friends.
[00:54:34.387 --> 00:54:36.988]  Well, if we say we won't surrender, they'll just put more fluoride in the water.
[00:54:37.108 --> 00:54:38.129]  We're gonna go back to your calls.
[00:54:38.929 --> 00:54:44.131]  But this is breaking up on InfoWars.com and PrisonPlanet.com.
[00:54:45.782 --> 00:54:52.546]  World War II vets to storm barricades surrounding Iwo Jima Monument.
[00:54:52.706 --> 00:54:58.970]  That's the one with the iconic image of the troops, the Marines raising the flag.
[00:55:00.471 --> 00:55:03.774]  Confrontation with feds as outrage over shutdown bills.
[00:55:04.234 --> 00:55:09.077]  The federal government has barred World War II Marine veterans from visiting two Iwo Jima monuments.
[00:55:09.097 --> 00:55:12.839]  You can just walk right up to off-street near the Arlington National Cemetery.
[00:55:12.939 --> 00:55:13.580]  Man, I tell you.
[00:55:17.145 --> 00:55:27.155]  This Saturday, prompting North County Honor Flight Executive Director Daniel Kaffetz to ask protesters planning to attend a Million Vets March in D.C.
[00:55:27.615 --> 00:55:30.318]  on the same weekend to help remove the barricade.
[00:55:30.438 --> 00:55:30.858]  I agree.
[00:55:31.459 --> 00:55:33.161]  Everybody should just occupy that.
[00:55:34.001 --> 00:55:36.424]  Those filthy little degenerate New World Order feds.
[00:55:37.585 --> 00:55:38.286]  Foreign enemies.
[00:55:38.866 --> 00:55:40.328]  They are foreign enemies, on record.
[00:55:41.161 --> 00:55:50.531]  Honor Flight, which pays for the veterans to visit war memorials, is the organization that made headlines last week for helping vets break through barricades to visit the World War II memorial in D.C.
[00:55:50.851 --> 00:55:59.060]  The barricades were subsequently reinforced and wired shut by the degenerate criminals, narcotics trafficking, government.
[00:55:59.986 --> 00:56:00.526]  That's who they are.
[00:56:00.566 --> 00:56:02.888]  They're a mafia and they're showing you they're a mafia.
[00:56:03.269 --> 00:56:03.909]  And they don't care.
[00:56:03.949 --> 00:56:07.111]  They're going to keep, just keep shutting America down.
[00:56:07.352 --> 00:56:09.353]  They shut power plants down every two or three days.
[00:56:09.894 --> 00:56:11.355]  They're shutting the whole country down.
[00:56:11.935 --> 00:56:14.697]  I want to explain something to the last caller that was like, hey, I can't get a job.
[00:56:14.997 --> 00:56:15.658]  I'm a veteran.
[00:56:16.018 --> 00:56:16.899]  I've got disability.
[00:56:20.635 --> 00:56:21.796]  And he's saying, what do I do?
[00:56:21.816 --> 00:56:23.677]  I would go on a fast.
[00:56:23.797 --> 00:56:26.238]  I would drink 50 gallons of water over the next, you know, few weeks.
[00:56:26.839 --> 00:56:27.199]  Whatever.
[00:56:27.239 --> 00:56:30.921]  The point is, we've all been poisoned, but vets especially, with all the designer vaccines.
[00:56:31.801 --> 00:56:33.962]  When I say we're conquered by globalists, here it is.
[00:56:34.143 --> 00:56:36.424]  IMF warns Washington over debt impasse.
[00:56:36.964 --> 00:56:38.785]  Communist Chinese warn Washington.
[00:56:40.766 --> 00:56:43.268]  Say it could be catastrophic and lower our credit value.
[00:56:43.528 --> 00:56:44.828]  The banker's already doing that.
[00:56:44.868 --> 00:56:46.189]  We've already had our credit value lowered.
[00:56:46.529 --> 00:56:48.130]  They're just going to maneuver us into this.
[00:56:48.170 --> 00:56:49.091]  They hold us hostage.
[00:56:50.486 --> 00:56:58.239]  Look at this, England's young adults... England's young adults...
[00:57:00.222 --> 00:57:03.083]  Trail the world in literacy and math scores.
[00:57:03.923 --> 00:57:05.004]  They trail the world.
[00:57:05.064 --> 00:57:05.404]  Oh, really?
[00:57:06.144 --> 00:57:06.404]  U.S.
[00:57:06.464 --> 00:57:08.125]  adults are dumber than the average human.
[00:57:08.165 --> 00:57:09.285]  That's out of the BBC.
[00:57:09.305 --> 00:57:13.766]  This particular article is out of the Associated Press because they fluoridate the water.
[00:57:13.806 --> 00:57:14.847]  They feed a GMO.
[00:57:15.227 --> 00:57:17.307]  We are the center of the New World Order.
[00:57:17.608 --> 00:57:18.588]  We are the test.
[00:57:18.668 --> 00:57:21.569]  John B. Holdren, 1974, Ecoscience.
[00:57:21.689 --> 00:57:22.009]  Read it.
[00:57:22.309 --> 00:57:23.309]  It's free online.
[00:57:23.769 --> 00:57:24.970]  How they poison the water.
[00:57:26.923 --> 00:57:29.705]  I am dumb, I am dumb, is what they write on the chalkboard, I guess.
[00:57:30.105 --> 00:57:35.449]  You know, that's why they have 2 plus 2 equals 5 now, under federal Common Core curricula.
[00:57:35.729 --> 00:57:38.351]  And if you get up as a father and complain, they arrest you!
[00:57:39.872 --> 00:57:41.033]  Because they're authoritarians!
[00:57:43.131 --> 00:57:44.771]  They're not liberals who mean well.
[00:57:44.811 --> 00:57:45.592]  They're criminals.
[00:57:45.612 --> 00:57:47.752]  If you've not figured that out yet, they're coming.
[00:57:48.233 --> 00:57:49.653]  I hate the fact they don't have our guns.
[00:57:49.953 --> 00:57:50.593]  Look at this article.
[00:57:50.873 --> 00:57:51.834]  Sixth grade assignment.
[00:57:51.854 --> 00:57:53.274]  Destroy the Bill of Rights in Arkansas.
[00:57:53.654 --> 00:57:54.574]  Under federal funding.
[00:57:55.175 --> 00:57:57.515]  They talk about how it's bad and how the kids get rid of it.
[00:57:59.356 --> 00:58:02.777]  That's Kit Daniels, InfoWars.com, PrisonPlanet.com.
[00:58:03.957 --> 00:58:07.518]  I'm going to end this hour and come back with some calls and then our guest at 20 after.
[00:58:07.978 --> 00:58:09.399]  Our guest is going to be with us at 20 after.
[00:58:10.433 --> 00:58:12.434]  After I go to your calls, I promise I'll get to your calls.
[00:58:12.955 --> 00:58:14.616]  I want to just tell you, the truck came in.
[00:58:14.656 --> 00:58:18.899]  We now have 5,000 more of these, but those will probably sell out quick.
[00:58:18.959 --> 00:58:20.820]  It is the best nascent iodine out there.
[00:58:20.840 --> 00:58:23.882]  It is just InfoWarsLife.com.
[00:58:24.443 --> 00:58:25.863]  Double strength, half the price.
[00:58:26.384 --> 00:58:31.207]  You can read about all the info, watch the video breaking it down at InfoWarsLife.com.
[00:58:32.848 --> 00:58:40.555]  And just what it does for the thyroid with the background radiation increasing, what it does for me and everything else, all the experts said this is the way to go and it is.
[00:58:40.915 --> 00:58:48.282]  I've never seen anything like this quality of nascent iodine, proprietary design by Dr. Group, Infowarslife.com.
[00:58:48.302 --> 00:58:56.930]  This is GCN, the Genesis Communications Radio Network.
[00:59:00.342 --> 00:59:01.322]  Ben Swan here.
[00:59:01.582 --> 00:59:02.703]  We are winning.
[00:59:02.763 --> 00:59:09.985]  Alternative media is challenging and beating mainstream media, and it's imperative for the liberty movement to continue this momentum.
[00:59:10.485 --> 00:59:17.066]  However, independent media cannot win without the support of sponsors and advertisers like Diamond Gusset Jeans.
[00:59:17.506 --> 00:59:22.848]  For over 26 years, Diamond Gusset has been owned by patriots with products designed for patriots.
[00:59:23.368 --> 00:59:28.874]  When I put on a pair of Diamond Gusset jeans, I enjoy the quality, comfort, durability and style.
[00:59:29.395 --> 00:59:32.218]  Most importantly, my wife really likes them as well.
[00:59:32.718 --> 00:59:39.906]  From the cotton to the last stitch, Diamond Gusset bucks the industry standard by producing a 100% all-American product.
[00:59:40.226 --> 00:59:41.648]  Another reason for my endorsement.
[00:59:42.148 --> 00:59:46.351]  So, Ben Swan is asking you to go visit DiamondLiberty.com right now.
[00:59:46.692 --> 00:59:53.316]  With promo code BEN, you will receive a 20% off discount on a pair of male or female Diamond Gusset jeans.
[00:59:53.817 --> 00:59:59.701]  Remember, DiamondLiberty.com, and you are directly supporting the growth of independent media.
[01:00:03.184 --> 01:00:05.145]  Waging war on corruption.
[01:00:05.586 --> 01:00:08.428]  Alex Jones, on the GCM Radio Network.
[01:00:15.014 --> 01:00:18.718]  By the way, Tosh Plumlee, the whistleblower on Benghazi?
[01:00:39.005 --> 01:00:40.686]  He got threatened by the DOJ.
[01:00:40.706 --> 01:00:42.426]  He's going to be popping in with us tomorrow.
[01:00:43.106 --> 01:00:45.467]  That article about Julie Wilson's up on InfoWars.com.
[01:00:45.647 --> 01:00:47.848]  I'm going to take your calls for the next 20 minutes.
[01:00:47.868 --> 01:00:55.351]  Then we're going to have best-selling author on to deal with the impeachable offenses of Barack Hussein Obama, Aaron Klein.
[01:00:55.871 --> 01:00:56.632]  He'll be joining us.
[01:00:56.672 --> 01:01:01.356]  He wrote the book Impeachable Offenses, the case for removing Barack Obama from office.
[01:01:01.656 --> 01:01:02.537]  This is very important.
[01:01:02.557 --> 01:01:03.577]  He'll be joining us in 20 minutes.
[01:01:03.878 --> 01:01:07.981]  We sell the WorldNetDaily book at infowarestore.com.
[01:01:08.341 --> 01:01:10.904]  Just thought I would throw that out there for you.
[01:01:12.125 --> 01:01:19.070]  If you just joined us, I'm going to recap the top stories, get the news I haven't covered briefly in the next segment before calls, but let's go back to your calls right now.
[01:01:20.031 --> 01:01:20.471]  Jordan.
[01:01:21.331 --> 01:01:22.111]  You're on the air.
[01:01:22.131 --> 01:01:22.531]  Go ahead.
[01:01:22.551 --> 01:01:25.092]  Hey, Alex, bear with me.
[01:01:25.132 --> 01:01:26.533]  There's so much news.
[01:01:26.573 --> 01:01:29.754]  First off, I wanted to say on your last call about the Social Security.
[01:01:29.774 --> 01:01:33.155]  They're talking about shutting that down in 18 months, running out of money.
[01:01:33.175 --> 01:01:37.837]  It's designed to go bankrupt and then always demand more taxes that then go bankrupt.
[01:01:37.877 --> 01:01:38.617]  It's a takeover.
[01:01:39.377 --> 01:01:39.977]  Yes, I know.
[01:01:40.417 --> 01:01:49.180]  So that's the problem is there's no amount of money to fix it because the globalists are shutting down all our industries so that we don't have prosperity to pay for everything.
[01:01:49.420 --> 01:01:50.701]  It's designed to fail.
[01:01:52.363 --> 01:01:53.284]  Yeah, I know.
[01:01:53.604 --> 01:01:54.064]  That's all right.
[01:01:54.525 --> 01:02:02.190]  And another thing I wanted to say is a bunch of, like, I think it's supposed to be about 3,000 truck drivers supposed to go to Washington, D.C.
[01:02:02.290 --> 01:02:04.992]  on the 11th through the 13th and protest.
[01:02:05.452 --> 01:02:06.713]  And my grandpa's one of them.
[01:02:06.793 --> 01:02:08.855]  I urge all the truck drivers to go do that.
