[00:00:40.854 --> 00:00:42.056]  Welcome, ladies and gentlemen.
[00:29:34.838 --> 00:29:46.806]  And if you look at the different systems they offer, the ProPure Big Brush Finish is on a stand, so it's easier on a table or at your restaurant or wherever you have it to go up with a glass or a mug and fill it up.
[00:29:46.906 --> 00:29:50.971]  Then there's this big baby right here, the ProPure King large version.
[00:29:51.191 --> 00:29:53.293]  Got a lot of different options that come with it.
[00:29:53.674 --> 00:29:57.978]  Also, they have the ProPure Big, probably one of the best values out there.
[00:29:58.259 --> 00:30:00.241]  And of course, it's burnished stainless steel.
[00:30:00.621 --> 00:30:08.009]  And then, what I use on my RV, something that's great for your hunting cabin or the back porch, is the ProPure Traveler.
[00:30:08.490 --> 00:30:08.590]  Yes.
[00:30:25.311 --> 00:30:27.033]  Obviously you're hitting us through our water.
[00:30:27.353 --> 00:30:29.035]  It's time to take control of our lives.
[00:30:29.295 --> 00:30:32.499]  It's time to not give our children and families these poisons.
[00:30:32.719 --> 00:30:37.184]  And these systems cut it down to non-detectable levels across the board.
[00:30:37.544 --> 00:30:39.787]  ProPure is the name.
[00:30:40.307 --> 00:30:42.309]  I only promote what I believe in.
[00:30:42.930 --> 00:30:46.493]  And I use ProPure in my home and my office.
[00:30:46.793 --> 00:30:51.057]  And I recommend that you check out the information on ProPure at Infowars.com.
[00:30:51.277 --> 00:30:57.502]  We already have the lowest price at Infowars.com on the ProPure gravity filter system.
[00:30:58.283 --> 00:31:06.265]  But when you add in the 10% off when InfoWarriors use the product code WATER at InfoWars.com, nobody can top it.
[00:31:06.645 --> 00:31:08.006]  So again, it's a win-win-win.
[00:31:08.066 --> 00:31:16.748]  Stop drinking the poison water, checkmate the globalists when it comes to your health, and support InfoWars.com and the work we're doing here.
[00:31:17.088 --> 00:31:21.394]  You know, many revolutionaries rob banks and things and kidnap people for funds.
[00:31:21.795 --> 00:31:26.401]  We promote in the free market the products we use that are about preparedness.
[00:31:26.701 --> 00:31:33.591]  That's how we fund this revolution against the New World Order in our move to restore our constitutional republic.
[00:31:33.991 --> 00:31:36.892]  And a spirit of 1776 worldwide.
[00:31:37.272 --> 00:31:38.893]  Check it out at InfoWars.com.
[00:31:39.313 --> 00:31:39.953]  Pro-Pure.
[00:31:40.433 --> 00:31:41.353]  Top of the line.
[00:31:41.834 --> 00:31:42.574]  Number one.
[00:31:42.934 --> 00:31:47.976]  Most powerful and effective and economical gravity-fed water system in the world.
[00:31:48.296 --> 00:31:48.876]  Pro-Pure.
[00:31:49.216 --> 00:31:52.017]  Available discounted at InfoWars.com.
[00:31:52.277 --> 00:31:55.098]  Don't forget product code WATER to save 10%.
[00:31:55.678 --> 00:31:56.839]  It's the latest generation.
[00:31:57.019 --> 00:31:58.319]  Years in development.
[00:31:58.759 --> 00:32:00.960]  Pro-Pure is the name.
[00:32:03.044 --> 00:32:07.548]  Alex Jones here with a message that could revolutionize health in this country.
[00:32:07.849 --> 00:32:13.694]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
[00:32:14.094 --> 00:32:17.878]  Erin Dykes lost 92 pounds.
[00:32:17.898 --> 00:32:19.700]  We're going to show you some before and afters.
[00:32:20.120 --> 00:32:21.882]  Aaron, break down what happened.
[00:32:21.922 --> 00:32:22.482]  Your story.
[00:32:22.762 --> 00:32:27.826]  I've worked really hard with diet and exercise to try to lose weight, but I just didn't get the results.
[00:32:27.867 --> 00:32:28.727]  It just didn't happen.
[00:32:29.047 --> 00:32:31.630]  Then I saw what you were doing with Infowarsteam.com.
[00:32:32.110 --> 00:32:35.913]  I wasn't even trying to lose weight, but I got it because I wanted to feel better energy.
[00:32:35.953 --> 00:32:36.894]  I wanted that nutrition.
[00:32:36.914 --> 00:32:40.537]  Didn't even understand how that could kickstart my own weight loss goals.
[00:32:40.697 --> 00:32:42.439]  But the products did that for me.
[00:32:42.779 --> 00:32:50.546]  I found myself suddenly losing weight, more energetic, wanting to exercise, wanting to eat the right foods, and they don't even advertise it as weight loss!
[00:32:50.847 --> 00:33:00.456]  I want to challenge our radio listeners to go to Infowarsteam.com, sign up as a distributor, and get wholesale pricing discounts at Infowarsteam.com.
[00:33:42.526 --> 00:33:48.029]  We're back from break on the InfoWars Nightly News, and ladies and gentlemen, this is an exciting time to be alive.
[00:33:48.389 --> 00:33:59.075]  As Dickens wrote, it's the best of times, it's the worst of times, and it's very clear the Obama administration is following in the footsteps of Clinton, trying to achieve a total gun disarmament.
[00:33:59.375 --> 00:34:05.501]  They're going to piecemeal it, come at it from a thousand different strokes of the pen of any laws they can get past.
[00:34:05.842 --> 00:34:14.791]  But it's overall totally unconstitutional and there are a number of people in this country who recognize that and are trying to uphold and keep their oath to the Constitution.
[00:34:15.171 --> 00:34:20.533]  And say no to that intrusion, that infringement on our sacred and protected Second Amendment right.
[00:34:20.993 --> 00:34:24.634]  One of the leaders for decades on that issue is Sheriff Richard Mack.
[00:34:24.914 --> 00:34:29.616]  We've had him in studio many times before but he joins us again and it's such a great time to see him.
[00:34:29.636 --> 00:34:30.576]  Thanks for coming in Sheriff.
[00:34:31.036 --> 00:34:32.117]  Thanks a lot for having me.
[00:34:32.538 --> 00:34:33.038]  You're right.
[00:34:33.358 --> 00:34:44.389]  It is the best of times and the worst of times and it's such a huge opportunity for the American people to stand and be counted and stop what this tyrant in Washington D.C.
[00:34:44.449 --> 00:34:48.133]  is doing by the name of Obama or I don't know his name.
[00:34:48.493 --> 00:34:49.314]  Do we all know his name?
[00:34:49.694 --> 00:34:51.416]  Oh, I don't think we've had the proper background checks.
[00:34:51.436 --> 00:35:11.293]  I don't know, Barry, so Terry, anyways, the first president that I think we've ever had, or first person that we've ever had assume the White House, who had an alias, an AKA, and boy, he just keeps acting like a criminal, and he is so lawless, and I'm amazed that some people say, well, like this
[00:35:12.154 --> 00:35:15.835]  Female Sheriff from Oregon who says we don't get to pick and choose.
[00:35:16.096 --> 00:35:19.197]  Well then tell Barack Obama that he doesn't get to pick and choose which laws.
[00:35:19.577 --> 00:35:21.898]  He has to go by the Bill of Rights.
[00:35:21.958 --> 00:35:23.038]  It's the supreme law.
[00:35:23.418 --> 00:35:27.660]  And then he doesn't abide by the oath of office that he's taken.
[00:35:27.680 --> 00:35:30.321]  He doesn't abide by the Constitution.
[00:35:30.381 --> 00:35:32.061]  He does not follow the Bill of Rights.
[00:35:32.462 --> 00:35:34.262]  He does not respect the Second Amendment.
[00:35:34.722 --> 00:35:36.003]  And we're supposed to support him?
[00:35:36.926 --> 00:35:40.207]  An actual county sheriff say we're supposed to go along with that?
[00:35:40.747 --> 00:35:47.648]  And she criticizes other sheriffs who are telling Obama and Biden, no, you're not going to do that in my county.
[00:35:48.749 --> 00:35:49.889]  That's what we're supposed to do.
[00:35:50.429 --> 00:35:52.469]  And yes, we've been doing this for decades.
[00:35:52.929 --> 00:35:57.670]  And it's very gratifying to see the sheriffs that are standing against this in the country.
[00:35:58.211 --> 00:35:59.091]  They're good men.
[00:35:59.671 --> 00:36:01.811]  There's some women, I believe, that are also going to do this.
[00:36:01.851 --> 00:36:04.532]  There's only about 13 female sheriffs in the country.
[00:36:05.092 --> 00:36:08.154]  But I believe that they're going to take a strong stand with us on this.
[00:36:08.635 --> 00:36:14.599]  But regardless of what sheriffs are and are not, we have dozens of sheriffs doing this every day.
[00:36:14.639 --> 00:36:16.821]  We're getting more and more sheriffs on board.
[00:36:17.521 --> 00:36:20.764]  They're calling us at CSPOA at our offices.
[00:36:21.384 --> 00:36:27.710]  And we're just inundated with calls, people wanting to support these sheriffs, people wanting their sheriffs to do it.
[00:36:28.111 --> 00:36:30.033]  Oh, please call my sheriff and get him on board.
[00:36:30.433 --> 00:36:30.693]  No!
[00:36:31.174 --> 00:36:33.416]  You've got to call your sheriff and get him on board.
[00:36:33.877 --> 00:36:34.777]  This is up to you.
[00:36:34.817 --> 00:36:40.143]  This is why it's such a grassroots movement to get everybody on board on this.
[00:36:40.763 --> 00:36:42.864]  And this has been your main movement for so long.
[00:36:42.924 --> 00:36:47.285]  I want to make sure any new viewers, anyone who's not been paying attention, is caught up to speed on this.
[00:36:47.805 --> 00:36:53.466]  First of all, Obama, Feinstein, you name it, were pursuing gun control long before Sandy Hook.
[00:36:53.526 --> 00:36:54.306]  It's on record.
[00:36:54.686 --> 00:37:07.249]  Everybody sees right through that hoax, but they're on the backs of this tragedy trying to tell us that our rights, our Constitution, have to be given up because of a single incident, because of these tragedies, because bad people do bad things.
[00:37:07.809 --> 00:37:11.471]  When so many other people obey the law and have guns for the right reasons.
[00:37:12.092 --> 00:37:22.958]  Then as a response to that though, as a response to this clear encroachment on our rights, we've seen sheriffs, police chiefs standing up and saying they will not infringe on the Second Amendment.
[00:37:23.178 --> 00:37:27.301]  And it started, the first issue I saw was Police Chief Mark Kessler.
[00:37:27.341 --> 00:37:34.785]  He's from a very small town in Pennsylvania called Gilberton and he introduced the Second Amendment Protection Ordinance.
[00:37:34.865 --> 00:37:35.966]  We have a clip from that right now.
[00:37:38.652 --> 00:37:55.448]  Well Dave, basically the ordinance slash resolution is to recognize the Second Amendment in the Constitution of the United States and Section 21 of the Pennsylvania Constitution which states the right to keep and bear arms shall not be questioned.
[00:37:56.408 --> 00:38:22.043]  Basically, what I'm trying to do is have our council in the borough of Gilberton recognize the Second Amendment and that they're going to stand behind me and stand behind the citizens of the United States and the Second Amendment and that they're not going to infringe on the Second Amendment regarding any state, local, or federal laws, rules, or regulations that may or may not come down.
[00:38:22.924 --> 00:38:27.329]  Uh, from the elite in Washington, I guess you could call them.
[00:38:27.870 --> 00:38:29.391]  Now, what prompted you to do this?
[00:38:30.312 --> 00:38:37.041]  Everything that's going on right now in Washington with all of the bureaucrats
[00:38:37.922 --> 00:38:51.346]  Uh, that are making such a mess and causing such a hornet's stare over, uh, one man's act of evil, uh, up in Connecticut, uh, to those poor, innocent children.
[00:38:51.946 --> 00:38:56.907]  And they're laboring, labeling everybody, uh, law-abiding gun owners as criminals now.
[00:38:57.668 --> 00:39:05.990]  And I, I felt like I, I needed to do something, uh, to make a stand and let it be known that, uh, this is not going to go over very well with me.
[00:39:07.111 --> 00:39:13.158]  Uh, and I hope I can speak for the majority of law enforcement officials out there.
[00:39:13.999 --> 00:39:19.826]  They should stand behind the Constitution and they should stand behind the Second Amendment and the right to keep and bear or shall not be infringed.
[00:39:20.226 --> 00:39:26.594]  And I don't understand what part of that that these politicians in Washington don't get.
[00:39:27.944 --> 00:39:44.910]  And that, of course, is Police Chief Mark Kessler, and it's so exciting, but we were talking about how police chiefs, it's good, they need to stand up, they need to recognize that our oath is to the Constitution, and he's definitely an oath keeper, but then we started hearing from sheriffs, and just in a nutshell, explain why that is so important.
[00:39:45.691 --> 00:39:49.092]  Well, it's important because it's the Constitutional American Republic that we live in.
[00:39:50.013 --> 00:40:07.579]  And Jefferson and Madison both expressed in their resolutions, the Kentucky and Virginia resolutions, that local officials are actually duty-bound to interpose their power to prevent their citizens and their constituents from being victimized by the federal government.
[00:40:08.149 --> 00:40:21.682]  That was way back in the 1770s that our two founding fathers, our two most expert constitutional scholars, warned us that we would have to do this against the federal government.
[00:40:22.142 --> 00:40:23.423]  And now we have the president.
[00:40:24.484 --> 00:40:33.913]  Sheriff Simpson from Oregon, who's criticizing other sheriffs and chiefs for doing this, let me guess, could you perhaps maybe be a liberal democrat?
[00:40:35.034 --> 00:40:38.137]  Let's see, is that why you're supporting Barack Obama on this?
[00:40:38.677 --> 00:40:42.100]  It is Barack Obama who is not following the law.
[00:40:42.460 --> 00:40:54.590]  We are challenging him and we're protecting local citizens and for anybody to say it's okay for us to pretend what Barack Obama is doing is okay.
[00:40:55.191 --> 00:41:03.898]  It's okay for us to exploit a horrible tragedy of murder and mayhem so that we can promote
[00:41:04.538 --> 00:41:08.381]  A communist agenda to take guns away from law-abiding citizens.
[00:41:08.881 --> 00:41:20.530]  That is absolutely shameless, and it's wrong, and we now have sheriffs doing the right thing, and this is exactly what a constitutional republic was meant to be.
[00:41:20.870 --> 00:41:25.994]  We side with the Bill of Rights, we side with liberty, and we side with the people.
[00:41:26.334 --> 00:41:28.316]  Sheriff Simpson, who are you siding with?
[00:41:29.099 --> 00:41:31.161]  And he's talking about this article that came out today.
[00:41:31.201 --> 00:41:34.864]  The headline is, Benton Sheriff Won't Join Protests Against New Gun Measures.
[00:41:35.284 --> 00:41:37.346]  And it's Benton County's Diana Simpson.
[00:41:37.666 --> 00:41:41.750]  And for all these constitutional sheriffs standing up and saying, no, we're going to keep our oath.
[00:41:42.030 --> 00:41:43.812]  We're not going to be mothered by the feds.
[00:41:44.172 --> 00:41:46.874]  You've got one or two sheriffs trying to poison the well.
[00:41:47.375 --> 00:41:49.897]  But it's not going to stop them because we're reaching a critical point.
[00:41:50.217 --> 00:41:53.680]  This is the path that you've paved, as other sheriffs have pointed out to you.
[00:41:54.041 --> 00:41:56.723]  And I've noticed here on this show, we've talked about it many times.
[00:41:56.923 --> 00:41:56.983]  Yes.
[00:41:57.163 --> 00:42:02.866]  And then last week we had Sheriff Denny Payton from Jackson County, Kentucky stand up and say just that.
[00:42:03.326 --> 00:42:04.707]  A, he's not going to take the guns.
[00:42:05.167 --> 00:42:07.328]  B, he has a right to kick the feds out.
[00:42:07.348 --> 00:42:09.929]  He has the right to kick the state officials out.
[00:42:10.009 --> 00:42:13.691]  And if they do anything to violate the Second Amendment, that's not going to fly.
[00:42:13.991 --> 00:42:15.672]  Let's roll the first of those clips right now.
[00:42:17.289 --> 00:42:19.210]  You're never going to pull a gun from Jackson County.
[00:42:19.651 --> 00:42:21.332]  I can't get their equipment to help those people.
[00:42:21.372 --> 00:42:23.813]  My best help to them is to let them keep their fire going.
[00:42:24.273 --> 00:42:25.474]  I can't do it for the other counties.
[00:42:25.534 --> 00:42:26.554]  I can't stand up for them.
[00:42:26.855 --> 00:42:28.115]  But I can't stand up for my people.
[00:42:29.136 --> 00:42:32.197]  And you know, I was one of the first people to say, I think they need armed school teachers.
[00:42:32.258 --> 00:42:35.639]  Not all of them, but there's somebody that needs to have a weapon there.
[00:42:36.060 --> 00:42:43.023]  If Obama passes this, it doesn't matter what he passes, the sheriff has more power than the federal people.
[00:42:43.344 --> 00:42:44.764]  They need to go back and study that.
[00:42:44.784 --> 00:42:45.665]  We're a commonwealth.
[00:42:46.698 --> 00:42:48.181]  How many times have I said that?
[00:42:52.445 --> 00:42:54.245]  And you were saying, how many times have you said that?
[00:42:54.285 --> 00:42:55.026]  Of course it's true.
[00:42:55.466 --> 00:42:55.706]  It is.
[00:42:55.786 --> 00:42:56.646]  It's on my website.
[00:42:57.146 --> 00:42:59.286]  The sheriff is the ultimate authority in this county.
[00:43:00.127 --> 00:43:01.887]  The sheriff does not report to the president.
[00:43:02.387 --> 00:43:04.688]  He does not report to the United States Congress.
[00:43:04.988 --> 00:43:08.768]  He does not report to some bureaucrat for the EPA or FDA.
[00:43:09.208 --> 00:43:11.389]  He reports to the people who put him in office.
[00:43:11.789 --> 00:43:14.850]  And the ultimate power is we the people.
[00:43:15.350 --> 00:43:16.930]  In America, that's how it's supposed to work.
[00:43:17.581 --> 00:43:22.045]  I agree, and Alex had the sheriff on the show a couple days ago and he recommended he should run for Congress.
[00:43:22.385 --> 00:43:37.238]  Of course that makes sense to carry the banner and be an icon for standing up for the Constitution, but actually most of these congressmen are so malleable, so bought off by these interests, the sheriff can stand up individually as an army of one, not to get physical.
[00:43:37.698 --> 00:43:41.702]  Not to get violent, but to throw the line in the sand and say this is not going to happen.
[00:43:41.722 --> 00:43:44.405]  I'm glad you brought that up because this is not a call to arms.
[00:43:44.985 --> 00:43:50.190]  In fact, what we can do with the sheriffs doing this is guarantee that this movement will remain peaceful.
[00:43:50.630 --> 00:43:52.152]  That's another thing I've said the whole time.
[00:43:52.632 --> 00:43:54.754]  This is the solution, my dear friends.
[00:43:54.814 --> 00:43:56.236]  You're seeing it in action.
[00:43:56.956 --> 00:44:01.439]  And, you know, even the National Sheriff's Association agreed with Sheriff Simpson.
[00:44:01.939 --> 00:44:08.243]  Oh, you know, we don't want to ruffle any feathers, and we need to go along with these people.
[00:44:08.763 --> 00:44:15.628]  Oh yeah, we don't really work for the federal government, and we don't enforce federal laws per se, but we need to set a good example.
[00:44:15.948 --> 00:44:24.393]  These people are all bought off, and they get millions of dollars from the federal government, and grants, and they try to bribe them with all these grants and whatnot.
[00:44:24.833 --> 00:44:28.295]  But the thing of it is, we're seeing sheriffs that are really concerned.
[00:44:28.596 --> 00:44:30.377]  None of these sheriffs wanted this fight.
[00:44:31.217 --> 00:44:33.739]  I didn't want the fight when I took on the Clintons.
[00:44:34.477 --> 00:44:37.779]  But they bring it to us, and we have to defend freedom.
[00:44:38.240 --> 00:44:39.641]  That's why we took the oath.
[00:44:40.161 --> 00:44:46.506]  And for Sheriff Simpson to say, we don't have to keep our oath, we just have to enforce whatever the federal government says, that's an absolute lie.
[00:44:46.866 --> 00:44:47.326]  It's wrong.
[00:44:47.807 --> 00:44:50.088]  And I really admire these sheriffs are standing.
[00:44:50.409 --> 00:44:52.050]  I talked to Sheriff Mueller who's standing.
[00:44:52.390 --> 00:44:55.953]  I talked to Sheriff Pyman from Kentucky who are standing.
[00:44:56.273 --> 00:44:57.774]  I talked to Sheriff Palmer.
[00:44:58.114 --> 00:44:58.915]  Sheriff Palmer
[00:44:59.455 --> 00:45:07.499]  Who probably made the best letter of all of these, said he will not tolerate any of this gun control in his county.
[00:45:08.159 --> 00:45:08.699]  He's right!
[00:45:08.979 --> 00:45:10.120]  He's absolutely right!
[00:45:10.220 --> 00:45:13.742]  And guess who was our Sheriff of the Year for the CSPOA?
[00:45:14.162 --> 00:45:16.963]  And folks, we want you to get involved with our CSPOA.
[00:45:17.343 --> 00:45:20.144]  Go to cspoa.org.
[00:45:20.184 --> 00:45:21.685]  I hope you'll have that up on the screen.
[00:45:22.005 --> 00:45:23.206]  I know you'll have it on your website.
[00:45:23.546 --> 00:45:25.647]  But this is where we've been making all of this happen.
[00:45:26.307 --> 00:45:31.809]  And if you want to support this movement for freedom, at the local level, forget about Washington D.C.
[00:45:32.289 --> 00:45:37.350]  These sheriffs are proving that this is the solution, that we can make Washington D.C.
[00:45:37.410 --> 00:45:43.712]  tyranny irrelevant, and we take back America, county by county, and sheriff by sheriff.
[00:45:43.832 --> 00:45:54.015]  It is the solution, and that's the Constitutional Sheriffs and Police Officers Association, and A, you've got a new DVD from a big conference you had last year with, what, over a hundred sheriffs?
[00:45:54.195 --> 00:45:58.700]  Yes, we've had two conventions with now over 160 sheriffs in attendance.
[00:45:59.000 --> 00:46:02.864]  A lot of these sheriffs who are standing were at our convention.
[00:46:03.345 --> 00:46:07.590]  Many of them are coming on board just as fast as they can.
[00:46:07.610 --> 00:46:13.095]  A lot of them are calling now and saying, hey we wanted to come to your convention and how do we get involved in the next?
[00:46:13.356 --> 00:46:14.937]  We literally have sheriffs asking us
[00:46:15.558 --> 00:46:17.799]  When's the next CSPOA convention?
[00:46:18.539 --> 00:46:20.960]  And a lot of these people are speaking.
[00:46:21.060 --> 00:46:27.743]  These sheriffs are actually the speakers and the ones presenting the truth at our conventions.
[00:46:28.744 --> 00:46:33.366]  And what do we really know now that these incidents, all these shooting incidents happen?
[00:46:33.726 --> 00:46:35.466]  Sheriff Pyman just alluded to it.
[00:46:36.227 --> 00:46:39.128]  The sheriff's office cannot be there in time to protect you.
[00:46:39.668 --> 00:46:43.870]  Calling 911 is what every one of these shooting incidents did.
[00:46:44.713 --> 00:46:46.433]  Did they get there in time to stop it?
[00:46:46.914 --> 00:46:50.214]  No, we have to have availability to arms.
[00:46:50.774 --> 00:46:59.597]  We are the militia as mentioned in, as exemplified by the right of Paul Revere and as mentioned in the Second Amendment.
[00:46:59.717 --> 00:47:00.357]  We the people.
[00:47:00.757 --> 00:47:09.919]  What better way to do this than by defending neighbors, defending neighbors and teachers being involved in this process to make sure our children are safe.
[00:47:10.660 --> 00:47:24.476]  Anybody who pretends that more gun control or getting rid of high-capacity guns or assault rifles, which is a misnamed thing anyway, anybody who pretends to you that you're going to be safer that way is a liar.
[00:47:25.943 --> 00:47:30.210]  And what is the response time in cities where you're not allowed to carry a gun like Chicago?
[00:47:30.230 --> 00:47:35.678]  What's the response time in Detroit that's collapsing where if you don't have a firearm you could be killed?
[00:47:36.018 --> 00:47:41.406]  I've read stories where they don't respond for five hours, I think in one case not till the next day, on a murder?
[00:47:41.686 --> 00:47:41.907]  Yeah.
[00:47:42.547 --> 00:47:45.330]  Well, there was a Williams girl in Washington D.C.
[00:47:45.370 --> 00:47:48.713]  who sued because the police weren't there in time to protect her.
[00:47:49.173 --> 00:47:56.279]  And that's when they came up with this case law that said, well, you can't, even though they were incompetent, you can't sue them for it and get money.
[00:47:56.359 --> 00:47:59.802]  They have no lawful or legal obligation to protect you.
[00:48:00.683 --> 00:48:02.445]  Okay, then you protect yourself.
[00:48:03.192 --> 00:48:04.692]  And now Washington D.C.
[00:48:04.952 --> 00:48:14.555]  has a Supreme Court case that says they don't have an obligation to protect you, and we're going to take away your ability to protect yourself.
[00:48:14.975 --> 00:48:15.715]  That's absurd.
[00:48:16.475 --> 00:48:21.776]  In my book, The Magic of Gun Control, we list all those problems with that.
[00:48:21.856 --> 00:48:28.058]  Yes, Magic of Gun Control portrays the truth about what's going on today, and I wrote it a year ago.
[00:48:28.578 --> 00:48:30.619]  And so the magic of gun control is simply this.
[00:48:30.919 --> 00:48:32.539]  There is no magic in gun control.
[00:48:33.590 --> 00:48:34.830]  You have to protect yourself.
[00:48:35.411 --> 00:48:46.534]  And the Second Amendment is a guarantee that the government will stay out of the issue of regulating your right to keep and bear arms and your right to self-defense.
[00:48:46.914 --> 00:48:48.034]  Follow the Founding Fathers.
[00:48:48.314 --> 00:48:50.235]  Do not follow these politicians today.
[00:48:50.655 --> 00:48:57.897]  And I am so proud of these sheriffs that are siding with America and siding with the Constitution and siding with the Founding Fathers.
[00:48:58.357 --> 00:49:01.319]  And you know these issues, but I want to make sure the viewers know what's going on.
[00:49:01.339 --> 00:49:03.060]  You were talking about Sheriff Tim Mueller.
[00:49:03.080 --> 00:49:04.621]  He's from Linn County, Oregon.
[00:49:05.022 --> 00:49:06.663]  Other Oregon sheriffs are standing up.
[00:49:06.943 --> 00:49:10.906]  He sent a letter to Joe Biden, in part telling him, we are Americans.
[00:49:10.966 --> 00:49:21.193]  We must not allow, nor shall we tolerate, the actions of criminals, no matter how heinous, to prompt politicians to enact laws that will infringe upon the liberties of responsible citizens.
[00:49:21.713 --> 00:49:35.360]  Any federal regulation enacted by Congress by executive order or by the president offending the constitutional rights shall not be enforced by me or my deputies, nor will I permit the enforcement of unconstitutional regulations.
[00:49:35.720 --> 00:49:36.660]  And that is the message.
[00:49:37.000 --> 00:49:40.682]  And that's why we have this sheriff's line do not cross image here.
[00:49:40.702 --> 00:49:41.222]  I love that.
[00:49:41.302 --> 00:49:42.163]  Very symbolic.
[00:49:42.483 --> 00:49:42.783]  Perfect.
[00:49:42.823 --> 00:49:44.264]  That is the symbolism.
[00:49:44.404 --> 00:49:45.065]  I love that.
[00:49:45.425 --> 00:49:46.766]  You guys are brilliant here.
[00:49:46.866 --> 00:49:48.026]  I don't know who came up with that.
[00:49:48.426 --> 00:49:53.389]  But you guys, Alex's employees and everybody that backs him up here, are absolutely brilliant.
[00:49:53.449 --> 00:49:54.550]  I loved when I saw that.
[00:49:55.170 --> 00:49:57.332]  And this is exactly the solution again.
[00:49:57.972 --> 00:49:59.893]  Sheriff's drawing the line.
[00:50:00.113 --> 00:50:04.376]  And I like how you used that because it shows the sheriff drawing the line, putting the tape up.
[00:50:04.996 --> 00:50:07.979]  And this is what every sheriff in the country should be doing.
[00:50:09.120 --> 00:50:11.281]  There's about 3,100 sheriffs in the country.
[00:50:11.702 --> 00:50:25.493]  Hopefully by the end of this month, we're going to have about half of them on board with defending you, defending your rights, and defending the Constitution, and becoming true Oath Keepers, and standing for the Constitution.
[00:50:25.553 --> 00:50:26.414]  Keeping their word!
[00:50:26.694 --> 00:50:27.555]  Can you imagine that?
[00:50:28.175 --> 00:50:36.418]  That we're actually putting the oath of office first now and that we have sheriffs that will keep their word despite the pressures from Washington D.C.
[00:50:36.478 --> 00:50:37.998]  to do just the opposite.
[00:50:38.398 --> 00:50:50.022]  And a lot of these sheriffs have said they're really ticked off that Barack Obama is trying to make criminals out of their citizens who simply own some of these weapons that they want to make criminal.
[00:50:50.482 --> 00:50:58.051]  What really concerns me also is that we still have Hillary Clinton and others working on a small arms treaty with the United Nations.
[00:50:58.892 --> 00:50:59.873]  So where does that take us?
[00:51:00.133 --> 00:51:04.959]  They're trying to take small arms through initiatives at the United Nations.
[00:51:05.746 --> 00:51:07.948]  United Nations troops are already here in America.
[00:51:08.568 --> 00:51:12.631]  Are they going to unleash them and have them come get all the guns?
[00:51:13.031 --> 00:51:15.633]  Because this pretty much puts all the guns on the list.
[00:51:16.093 --> 00:51:19.275]  And now we have sheriffs saying, you're not going to do that here.
[00:51:19.675 --> 00:51:21.737]  We don't care what laws you pass.
[00:51:22.117 --> 00:51:24.639]  You want to play with those little things in Washington, D.C.?
[00:51:24.759 --> 00:51:25.419]  That's fine.
[00:51:25.980 --> 00:51:28.721]  But you're not doing it in my county.
[00:51:29.102 --> 00:51:35.426]  As long as I'm the sheriff here, we will draw the line in the sand, and we draw the line with freedom.
[00:51:36.426 --> 00:51:39.087]  And again, it's the best of times, it's the worst of times.
[00:51:39.328 --> 00:51:42.109]  Obama did his 23 executive orders this week.
[00:51:42.449 --> 00:51:44.450]  Just an outrage, but he's not done.
[00:51:44.490 --> 00:51:45.810]  They're doing this legislation.
[00:51:45.830 --> 00:51:51.473]  They're going to twist arms in Congress so they can get either the assault weapons ban or new background checks.
[00:51:51.513 --> 00:51:55.914]  Whatever it is, we know it infringes because it's... Let's look at what you're saying there.
[00:51:56.015 --> 00:51:56.995]  I want to focus on that.
[00:51:57.055 --> 00:51:58.235]  It's a very valid point.
[00:51:58.836 --> 00:52:01.597]  Look what Obama is doing right now.
[00:52:02.257 --> 00:52:08.561]  He's a lame-duck president, he hasn't even started his second term yet, and he has started this much gun control?
[00:52:09.642 --> 00:52:11.743]  And he hasn't even started his second term yet?
[00:52:12.224 --> 00:52:12.444]  Yeah.
[00:52:12.644 --> 00:52:15.346]  What do you think's coming in the next year or two?
[00:52:16.132 --> 00:52:18.133]  He's announcing, he's made it clear.
[00:52:18.153 --> 00:52:25.517]  I don't know why he got back in, and I don't know how he did this, and we can always talk about that, but he's in there.
[00:52:26.018 --> 00:52:35.823]  And we have now a solution exemplified by these brave sheriffs keeping their word, these Oath Keeper sheriffs, these CSPOA sheriffs.
[00:52:36.444 --> 00:52:42.207]  Again, get to our website, CSPOA.org, and become a member, become part of this solution.
[00:52:42.667 --> 00:52:43.828]  It's working, folks.
[00:52:44.088 --> 00:52:45.329]  We told you guys it would work.
[00:52:45.689 --> 00:52:46.409]  Isn't it amazing?
[00:52:46.469 --> 00:52:51.951]  I mean, you know, sometimes I gotta admit it almost sounds dry to talk about this constitutional sheriff approach.
[00:52:52.251 --> 00:52:53.891]  But no, it's about that line in the sand.
[00:52:53.931 --> 00:52:55.132]  It's about jurisdiction.
[00:52:55.492 --> 00:52:58.893]  The founders were genius in that they tried to separate powers.
[00:52:58.933 --> 00:53:00.513]  They tried to create buffers.
[00:53:00.813 --> 00:53:05.815]  They tried to create firewalls so they couldn't overtake the whole system all at once.
[00:53:05.835 --> 00:53:09.316]  You would have to buy off everyone in the system and you can't buy off the sheriffs.
[00:53:09.596 --> 00:53:10.136]  Not all of them.
[00:53:10.316 --> 00:53:20.748]  Exactly, and I want to say to Sheriff Simpson, Sheriff Amerson in Alabama, and some of you others that are pro-Obama on this thing, you want to talk about the law?
