[00:00:03.291 --> 00:00:05.392]  You're listening to GCN.
[00:55:36.448 --> 00:55:43.052]  We need everybody to get these articles and get these out now because Obama just gave a speech and they're coming after the guns.
[00:55:43.792 --> 00:55:50.816]  And Obama went on television yesterday saying we gotta go after the guns and that 80 plus percent of Americans want to basically turn them in.
[00:55:52.117 --> 00:55:52.578]  It's on.
[00:55:53.618 --> 00:55:54.639]  And, I mean, come on.
[00:55:55.559 --> 00:55:58.341]  My gut tells me we're never going to learn the truth of this.
[00:55:59.221 --> 00:55:59.482]  Okay?
[00:56:00.427 --> 00:56:02.428]  And that they're getting ready to blame patriots.
[00:56:03.309 --> 00:56:08.572]  Now, they may say it's Muslim extremists that did it, but then connect that to patriots, even if it doesn't make sense.
[00:56:09.012 --> 00:56:17.897]  MSNBC has no proof that the Boston bombing patsies are connected to me or the Tea Party, but they said the Tea Party and Alex Jones made them do it.
[00:56:18.437 --> 00:56:19.438]  I could totally sue them.
[00:56:21.339 --> 00:56:24.401]  These are propaganda's folks that tell you polar bears can't swim.
[00:56:25.336 --> 00:56:28.137]  These are propagandists that say the Earth's getting hotter when it's getting cooler.
[00:56:28.698 --> 00:56:30.758]  These are propagandists who are known liars.
[00:56:30.899 --> 00:56:38.202]  Obama got on TV and said 80% of Americans wanted his gun bills, when all the polls showed almost 70% against it.
[00:56:38.482 --> 00:56:40.023]  See, he flips reality.
[00:56:40.083 --> 00:56:40.923]  I said I'd go to your calls.
[00:56:43.184 --> 00:56:54.614]  I remember when this happened, where they passed that law that any retired police officer or military person, great idea, could continue to have firearms.
[00:56:54.854 --> 00:56:56.415]  It's like your real National Guard.
[00:56:57.316 --> 00:57:02.020]  And then the military moved, I think it was the head of the Army, wasn't it?
[00:57:02.040 --> 00:57:02.420]  I forget.
[00:57:02.841 --> 00:57:05.743]  Give me notes on this so I can look it up and do a story on it.
[00:57:06.524 --> 00:57:08.866]  That they then continued to make military bases.
[00:57:10.106 --> 00:57:13.448]  These victim disarmament shooting spree zones.
[00:57:14.869 --> 00:57:18.111]  Repeat what you said before the break.
[00:57:19.071 --> 00:57:36.180]  In 2013, Senator Leahy and Senator Webb attached a rider to the Defense Authorization Act, making it very clear that all retired military law enforcement officers and special agents were covered under the intent of the law and forced DOD to accept that.
[00:57:36.840 --> 00:57:48.425]  But to date they have not issued any retired credentials to any former or retired CID Special Agents and CIS CID Agents.
[00:57:48.585 --> 00:57:49.946]  And that's like D.C.
[00:57:50.066 --> 00:57:50.506]  D.C.
[00:57:50.546 --> 00:57:52.767]  has not followed Heller for five years.
[00:57:52.827 --> 00:57:58.850]  So give me the name of the act again that was signed under Bush so I can go look it up.
[00:57:59.599 --> 00:58:17.425]  It was the Law Enforcement Officer Safety Act and the 2010 Law Enforcement Officer Safety Act Improvement Act and then the Defense Authorization Act of 2013 are the three acts that have created that authority and amended that authority throughout the last decade or so.
[00:58:18.186 --> 00:58:18.806]  Yeah, that's right.
[00:58:18.846 --> 00:58:20.727]  And again, folks, the NDA was massive.
[00:58:20.747 --> 00:58:21.608]  That's just one part of it.
[00:58:21.648 --> 00:58:23.108]  The bad part's the indefinite detention.
[00:58:23.509 --> 00:58:24.729]  That's a good part right there.
[00:58:25.690 --> 00:58:28.851]  So, uh, the Law Enforcement Safety Act of 2010.
[00:58:29.932 --> 00:58:32.993]  I thought that was under Bush that happened.
[00:58:34.314 --> 00:58:36.415]  The original act was in 2004 under Bush.
[00:58:36.555 --> 00:58:37.115]  Yeah, that's right.
[00:58:37.175 --> 00:58:37.555]  Okay.
[00:58:38.235 --> 00:58:38.916]  Yeah, okay.
[00:58:39.016 --> 00:58:39.556]  Exactly.
[00:58:39.976 --> 00:58:44.658]  And so now, watch, they won't let you be armed when the answer is arm the people on the base.
[00:58:44.719 --> 00:58:45.359]  Anything else, sir?
[00:58:47.443 --> 00:58:47.823]  Stay there.
[00:58:47.883 --> 00:58:48.564]  Back in one minute.
[00:58:48.604 --> 00:58:49.264]  Back in one minute.
[00:58:52.787 --> 00:58:56.771]  This is GCN, the Genesis Communications Radio Network.
[00:58:59.997 --> 00:59:11.145]  Cal Bend Soap Company can save you thousands of dollars and give you good old-fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[00:59:11.785 --> 00:59:22.933]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American-made products.
[00:59:23.233 --> 00:59:29.438]  Order the sampler, a 1-2 month supply, or get a 1-2 year supply of soaps for all your cleaning needs.
[00:59:29.878 --> 00:59:32.880]  You're getting soap products twice as good as what you're using now.
[00:59:33.420 --> 00:59:37.842]  This is an amazing deal and you will love the way real soap makes your skin feel.
[00:59:38.102 --> 00:59:45.146]  Call 1-800-340-7091 or visit www.5starsoap.com.
[00:59:45.466 --> 00:59:49.568]  Alex and his staff have used these earth friendly pure soaps for years.
[00:59:50.088 --> 00:59:54.951]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[01:00:03.069 --> 01:00:05.015]  Waging war on corruption.
[01:00:05.476 --> 01:00:08.245]  Alex Jones on the GCM Radio Network.
[01:00:14.847 --> 01:00:19.009]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:19.669 --> 01:00:20.489]  You want answers?
[01:00:21.269 --> 01:00:22.210]  Well, so does he.
[01:00:22.810 --> 01:00:26.411]  He's Alex Jones on the GCN Radio Network.
[01:00:26.992 --> 01:00:31.073]  And now, live from Austin, Texas, Alex Jones.
[01:00:42.006 --> 01:00:50.214]  We're getting some more information from our Justice Department and from our sources on the ground about what actually is transpiring inside the Navy Yard at this time.
[01:00:50.254 --> 01:01:00.083]  And what we understand is that the same team that helped pull Zohar Zarnaya from the boat in Boston when there was a great concern about additional explosives
[01:01:00.843 --> 01:01:03.845]  And what was actually going to transpire in the city of Boston.
[01:01:03.865 --> 01:01:07.768]  That same team is on the ground in the Navy Yard, and so they're really not taking anything off the table.
[01:01:08.148 --> 01:01:18.576]  We may have this report that one shooter is dead, but a question about whether or not there's still a risk to the area, that's obviously something that law enforcement is not taking very lightly and continuing to work on.
[01:01:18.596 --> 01:01:21.198]  You know folks, this gives new meaning to the word drama queen.
[01:01:22.118 --> 01:01:24.000]  When it comes out with a Fort Hood shooter,
[01:01:25.233 --> 01:01:31.995]  They're not allowed to call it terrorism, even though he was under the command of Al-Qaeda in hundreds of emails and phone calls.
[01:01:32.455 --> 01:01:33.816]  And who was he under the command of?
[01:01:34.796 --> 01:01:47.140]  He was under the command of the main Syrian rebel group, Ayman al-Zawahiri, who urged more small-scale attacks, including mass shootings, in the U.S.
[01:01:47.180 --> 01:01:47.680]  last week.
[01:01:48.480 --> 01:01:50.161]  And that's who our government's funding and arming.
[01:01:50.761 --> 01:01:52.741]  Going back to Sean, who's U.S.
[01:01:52.801 --> 01:01:53.822]  Army Special Agent,
[01:01:54.622 --> 01:02:00.909]  That's like the guys you see that are leading Private Manning around.
[01:02:01.990 --> 01:02:02.851]  What's his name now?
[01:02:02.911 --> 01:02:03.912]  It's not Bradley Manning.
[01:02:03.972 --> 01:02:05.854]  It's Chelsea Manning around.
[01:02:05.874 --> 01:02:07.616]  That's what he wants to be called.
[01:02:08.958 --> 01:02:14.203]  And yeah, once they retire, they're not allowed to carry guns outside of their home state anymore.
[01:02:15.089 --> 01:02:19.772]  Just like they disarmed the pilots, most of them didn't do it because of red tape, right before 9-11.
[01:02:19.832 --> 01:02:23.055]  You're going to trust them to fly an airplane, but you're not going to trust them to have a gun?
[01:02:23.075 --> 01:02:26.897]  I mean, an airplane's like 100,000, a million times?
[01:02:27.378 --> 01:02:34.623]  I mean, what's the mass of an airplane going 600 miles an hour versus the grain of a .50 caliber bullet?
[01:02:35.203 --> 01:02:37.185]  I mean, it's got to be a million times bigger or something?
[01:02:39.311 --> 01:02:40.012]  I mean, I don't know.
[01:02:40.092 --> 01:02:42.334]  It is absolutely insane.
[01:02:42.814 --> 01:02:47.899]  We can only trust TSA agents that go take a week-long course to stick their hands down our pants.
[01:02:48.519 --> 01:02:52.603]  But finishing up, Sean, you're going to make one other point about this, then we'll go to Robert, John, and others.
[01:02:53.844 --> 01:03:06.354]  Okay, what you're saying is absolutely correct, that if we had these folks carrying their weapons on military bases, they would be able to respond instantaneously to a threat.
[01:03:07.882 --> 01:03:24.574]  The local installation commanders can make the installation a gun-free zone even to FBI, CIA, NCIS, or any other federal agent that would otherwise have authority to carry a firearm on that installation.
[01:03:25.155 --> 01:03:35.923]  And to top it off, the installation, the local command authority decides whether or not military policemen perform their patrol duties with loaded guns or
[01:03:36.924 --> 01:03:42.925]  A weapon that has a magazine loaded, but not the chamber, or if the magazine is in their pouch.
[01:03:43.446 --> 01:03:50.707]  And these people are doing patrol duties and responding to domestic assaults, doing traffic stops with empty guns.
[01:03:51.107 --> 01:03:52.007]  You're joking.
[01:03:52.287 --> 01:03:54.388]  Hold on, that is incredibly newsworthy.
[01:03:54.408 --> 01:03:56.929]  I mean, I believe you, but I didn't know that.
[01:03:57.289 --> 01:04:03.110]  You're telling me military police are patrolling in some cases with their firearms unloaded and stowed?
[01:04:04.446 --> 01:04:04.986]  Absolutely.
[01:04:05.367 --> 01:04:22.017]  And you know, we had one extreme case where the Provost Marshal was requiring his folks to get their magazines with ammunition, heat-sealed in a bag, and they had to check it out of the arms room and check it back in inside of this heat-sealed bag.
[01:04:22.057 --> 01:04:24.439]  And if it was open, they did what's called a 15-6 investigation
[01:04:29.962 --> 01:04:35.067]  Man, talk about control freaks.
[01:04:35.347 --> 01:04:39.591]  I mean, that's like where the Secretary of Defense Panetta member wouldn't be around armed troops.
[01:04:40.853 --> 01:04:45.097]  Where would I find that policy?
[01:04:45.417 --> 01:04:46.278]  Because I've never heard of that.
[01:04:47.341 --> 01:04:51.825]  And I would find that one in Pentagon-based security policy manuals?
[01:04:51.845 --> 01:04:55.268]  Would you find that in Pentagon-based security policy manuals?
[01:04:55.308 --> 01:04:56.329]  We're gonna look it up.
[01:04:56.349 --> 01:04:56.729]  Thank you.
[01:05:10.455 --> 01:05:13.237]  Protecting your home with a security system is a must.
[01:05:13.457 --> 01:05:19.481]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[01:05:19.841 --> 01:05:26.225]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[01:05:26.625 --> 01:05:28.587]  Not with SimpliSafe Home Security.
[01:05:28.927 --> 01:05:29.968]  They're the good guys.
[01:05:30.268 --> 01:05:32.950]  You can trust SimpliSafe to protect your family.
[01:05:33.330 --> 01:05:37.634]  SimpliSafe was created by a Harvard Business School engineer, and it's revolutionary.
[01:05:37.834 --> 01:05:41.116]  You'll get 24-hour protection for just $14.99 a month.
[01:05:41.396 --> 01:05:44.119]  There are no hidden fees and no contracts.
[01:05:44.319 --> 01:05:45.279]  You'll save thousands.
[01:05:45.540 --> 01:05:48.602]  Plus, you're protected by their 100% money-back guarantee.
[01:05:48.922 --> 01:05:51.985]  Protect yourself against home invasions and break-ins.
[01:05:52.365 --> 01:05:56.308]  Order your SimpliSafe system now and receive a wireless keychain remote.
[01:05:56.548 --> 01:05:58.472]  A $25 gift, free.
[01:05:58.913 --> 01:06:01.537]  So don't waste your time dealing with scum.
[01:06:01.898 --> 01:06:08.571]  Visit GetSimplySafe.com GetSimplySafe.com GetSimplySafe.com
[01:06:11.527 --> 01:06:13.229]  And you're subject to other police action.
[01:06:14.050 --> 01:06:14.991]  Tyranny is here.
[01:06:15.311 --> 01:06:18.975]  The grim future foretold in 1984 has become reality.
[01:06:19.035 --> 01:06:21.457]  It really says that the state is God.
[01:06:21.477 --> 01:06:26.922]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:06:27.343 --> 01:06:33.569]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:06:33.989 --> 01:06:39.552]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:06:39.973 --> 01:06:43.635]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[01:06:44.155 --> 01:06:48.178]  Prepare to enter the secretive world of emergency dictatorship.
[01:06:48.438 --> 01:06:53.961]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[01:06:54.381 --> 01:06:57.383]  It's only the beginning of the New World Order's hellish plan.
[01:06:57.943 --> 01:06:59.344]  The police state isn't coming.
[01:06:59.924 --> 01:07:00.345]  It's here.
[01:07:01.025 --> 01:07:08.027]  Secure your copy today at InfoWars.com, or see it online in the highest quality at PrisonPlanet.tv.
[01:07:10.287 --> 01:07:12.368]  It's hurricane and wildfire season again.
[01:07:12.388 --> 01:07:19.989]  Why do thousands of people sit in these reoccurring problem areas year after year, betting their lives that the disaster won't get them?
[01:07:20.409 --> 01:07:25.070]  Hundreds of you helped eFoodsDirect ship 50,000 donated meals to the Oklahoma victims.
[01:07:25.331 --> 01:07:27.251]  The problem is we can't help everybody.
[01:07:27.551 --> 01:07:33.633]  If every one of us who can will take care of ourselves, we can all pitch in to take care of those who really can't.
[01:07:33.914 --> 01:07:41.737]  The new Just In Case Pack from eFoods Direct is the big brother to the 7-Day Emergency Pack designed for Oklahoma disaster donations.
[01:07:42.137 --> 01:07:48.459]  It contains a 2-month supply for 1 person, or a 1-month supply for 2 adults, or a 2-week supply for a family of 4.
[01:07:48.519 --> 01:07:49.780]  The $320 price is $50 less than retail.
[01:07:53.061 --> 01:07:54.183]  Call 800-409-5633 on the web efoodsdirect.com slash Alex.
[01:07:54.203 --> 01:07:55.905]  Order two or more, get 10% off, free shipping applies.
[01:07:55.925 --> 01:07:58.929]  Call 800-409-5633 on the web efoodsdirect.com slash Alex.
[01:08:14.946 --> 01:08:19.148]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:19.788 --> 01:08:20.588]  You want answers?
[01:08:21.389 --> 01:08:22.289]  Well, so does he.
[01:08:22.909 --> 01:08:26.511]  He's Alex Jones on the GCN Radio Network.
[01:08:27.111 --> 01:08:31.192]  And now, live from Austin, Texas, Alex Jones.
[01:08:43.917 --> 01:08:50.720]  Folks, a brain-eating amoeba has been discovered in Louisiana plumbing system.
[01:08:51.160 --> 01:08:58.342]  So you now know the Department of Education is now running the water systems in Louisiana.
[01:09:00.163 --> 01:09:03.484]  A little attempt at sick humor, but it's actually not sick humor.
[01:09:03.504 --> 01:09:09.687]  They put sodium fluoride and hydrofluorosilic acid in the water that lowers the IQ on average
[01:09:11.310 --> 01:09:16.371]  17 points for women, 23 points for boys who drink it during the first 10 years of life.
[01:09:17.810 --> 01:09:19.211]  That's a major Harvard study.
[01:09:19.251 --> 01:09:20.412]  I just thought I'd throw that out there.
[01:09:20.432 --> 01:09:26.715]  We're worried about brain-eating amoebas that might kill, wait for it, five to six people a year.
[01:09:26.995 --> 01:09:29.377]  That's the number I know because they have them in Lake Travis.
[01:09:30.037 --> 01:09:39.603]  And so I'm up on that data because I don't go out there in August because there are brain-eating amoebas and there's probably one chance out of a million that my children might get one when the lake's 90 degrees.
[01:09:39.643 --> 01:09:41.184]  I don't want to go swimming when it's 90 degrees anyways.
[01:09:42.870 --> 01:09:44.852]  But there you go, folks.
[01:09:45.332 --> 01:09:47.735]  We need to ban swimming because there might be an amoeba in it.
[01:09:48.276 --> 01:09:51.480]  And the reason I mention that is it's the same idea of these mass shootings.
[01:09:53.365 --> 01:10:05.813]  Statistically, there's 64 to 63, just department zone numbers, people killed in mass shootings every year, and less than 30 of those are real mass shootings where it's done to be a mass shooting.
[01:10:06.074 --> 01:10:12.758]  They call gang-related, two gangs shooting each other, and then bystanders get shot up in a restaurant or in a college campus.
[01:10:13.779 --> 01:10:14.699]  Less than 70 people.
[01:10:16.567 --> 01:10:21.451]  If you want a source on that, the entire nightly news tonight, seven o'clock central, we're going to be covering that.
[01:10:21.471 --> 01:10:22.151]  But here's the L.A.
[01:10:22.191 --> 01:10:22.551]  Times.
[01:10:22.972 --> 01:10:25.133]  Gun crime has plunged, but Americans think it's up.
[01:10:25.674 --> 01:10:29.396]  Study says more than half of Americans think gun crime has jumped.
[01:10:29.817 --> 01:10:34.860]  The Bureau of Justice Statistics report noted researchers aren't sure why there's the misrepresentation.
[01:10:37.062 --> 01:10:40.044]  The rate of violent crimes fell more sharply, 75 percent.
[01:10:42.665 --> 01:10:44.867]  So some types of gun crime is 75 percent.
[01:10:44.927 --> 01:10:46.828]  Our number is 49 percent overall.
[01:10:47.209 --> 01:10:52.453]  Violent gun, illegal gun crime, 49 percent drop.
[01:10:52.973 --> 01:10:53.713]  As high as 75.
[01:10:54.634 --> 01:10:55.975]  So that's the facts.
[01:10:56.015 --> 01:10:57.276]  We've covered that ad nauseum.
[01:10:57.697 --> 01:11:03.321]  Obama comes out with snortinophilus, snuffinophilus, whatever his name is, the former Clinton minion.
[01:11:06.227 --> 01:11:13.414]  And George Stephanopoulos, folks, I'm being sarcastic again, and he said that no one in the world thinks the rebels might have launched a chemical attack.
[01:11:14.035 --> 01:11:15.296]  What, in an alternate universe?
[01:11:15.936 --> 01:11:21.361]  And that also, we have the clip coming up, that over 80% of Americans believe
[01:11:25.097 --> 01:11:29.080]  That they want to, you know, get the anti-gun bills passed, support that.
[01:11:29.701 --> 01:11:32.223]  Now, of course, you know the polls were pretty much the opposite.
[01:11:32.603 --> 01:11:37.567]  Upwards of 70% were against the gun grab, and it blew up in their face, and that came out.
[01:11:38.248 --> 01:11:39.969]  But not in Obama universe!
[01:11:40.049 --> 01:11:44.493]  I mean, he is the most bald-faced liar I've ever seen.
[01:11:44.553 --> 01:11:45.413]  And it gets worse!
[01:11:46.815 --> 01:11:50.578]  Their policy is not to tell the truth now that they've been caught lying.
[01:11:51.858 --> 01:11:54.979]  It's now to double and triple and quadruple down with the deception.
[01:11:55.039 --> 01:11:57.300]  Now, we trust but verify.
[01:11:58.140 --> 01:12:03.561]  As Reagan said, and we had a caller earlier who said that he was a Army special agent.
[01:12:04.382 --> 01:12:06.862]  It's one of the armed kind of, you know, Army investigator guys.
[01:12:07.783 --> 01:12:08.883]  And he said, look it up.
[01:12:08.963 --> 01:12:15.765]  A lot of bases don't let the police even, much less other military people, carry guns.
[01:12:16.305 --> 01:12:18.486]  We went and looked it up and found all the news about it.
[01:12:20.711 --> 01:12:25.015]  We found regulatory quotes on it, but actually no news.
[01:12:25.336 --> 01:12:26.557]  That's very newsworthy.
[01:12:26.597 --> 01:12:29.120]  I gave it to Kit Daniels, one of our great writers.
[01:12:29.680 --> 01:12:30.421]  Amazing!
[01:12:30.501 --> 01:12:32.103]  So, we need to look at this base.
[01:12:33.556 --> 01:12:39.040]  Were they precluding all the special agents and everybody else from being armed?
[01:12:39.820 --> 01:12:41.562]  Another victim disarmament zone.
[01:12:42.202 --> 01:12:44.384]  Just like Fort Hood, nobody was allowed to have guns.
[01:12:44.764 --> 01:12:48.767]  And they had to run and find their guns and wait five minutes for the cops to show up.
[01:12:49.567 --> 01:12:53.910]  Which was still a good response time, but he wouldn't have been able to kill 13 people if that was the case.
[01:12:54.651 --> 01:13:02.797]  And then Al Qaeda's leader announced Friday, he's also the leader of the main Syrian rebels that Obama's arming, that he wanted mass shootings in America.
[01:13:03.743 --> 01:13:04.784]  Everybody forgets that.
[01:13:04.824 --> 01:13:07.388]  We have it up on Infowars.com.
[01:13:09.150 --> 01:13:12.073]  The headline, Navy Yard Shooting Related to...
[01:13:14.249 --> 01:13:23.351]  Zawahiri's call for attacks, and that's a great headline, but it really should be, is the Naval Yard attack connected to Al-Qaeda call for mass shootings?
[01:13:23.451 --> 01:13:25.872]  Or Al-Qaeda call for mass shootings, is it related?
[01:13:26.372 --> 01:13:32.013]  I don't know, but now they're saying two shooters, one dead, one injured, three other shooters on the loose.
[01:13:32.553 --> 01:13:35.274]  Who knows what the truth is, but remember, it's all a good distraction.
[01:13:36.462 --> 01:13:44.394]  From last week, fewer Americans than ever trust government to handle problems in a new Gallup poll.
[01:13:47.190 --> 01:13:55.534]  And Congress has a 10% approval rating, and Obama has lost more than 25% in under 30s.
[01:13:55.614 --> 01:13:58.195]  It was 17% last month, now it's 20-plus percent.
[01:13:58.475 --> 01:14:00.136]  He is in free fall with all of his scandals.
[01:14:00.756 --> 01:14:06.139]  But never mind, there's a cryptic White House message that came out saying, Respect Authority!
[01:14:06.799 --> 01:14:08.940]  Do what you're told during emergencies.
[01:14:10.990 --> 01:14:15.312]  And again, just thank God one of these shooters didn't get outside the base or they would have shut down all of D.C.
[01:14:15.572 --> 01:14:17.333]  And they did shut down Reagan International.
[01:14:17.873 --> 01:14:19.414]  And they did shut down a bunch of the schools.
[01:14:19.494 --> 01:14:25.116]  And they told everybody, shelter in place in the cafeteria where they were being shot.
[01:14:25.716 --> 01:14:27.877]  We played the clip from a press conference last hour.
[01:14:28.478 --> 01:14:36.701]  They told everybody, we want you to basically sit there and just let yourself be shot.
[01:14:36.721 --> 01:14:37.882]  But first I want to play this clip.
[01:14:38.795 --> 01:15:00.182]  of where they are announcing we're getting calls and saying did you hear that the same federal group that went and was involved in the Boston bombing cover-up that they were dispatched to this and yes indeed so you can know this if they covered up the Boston bombing and they clearly staged that can we can we believe
[01:15:01.567 --> 01:15:09.114]  Can we believe the official story of what we were told with this?
[01:15:09.474 --> 01:15:10.195]  So here's that clip.
[01:15:10.916 --> 01:15:19.118]  We're getting some more information from our Justice Department and from our sources on the ground about what actually is transpiring inside the Navy Yard at this time.
[01:15:19.158 --> 01:15:34.701]  And what we understand is that the same team that helped pull Zohar Zarnaya from the boat in Boston, when there was a great concern about additional explosives and what was actually going to transpire in the city of Boston, that same team is on the ground in the Navy Yard.
[01:15:34.721 --> 01:15:36.601]  And so they're really not taking anything off the table.
[01:15:36.701 --> 01:15:42.762]  We may have this report that one shooter is dead, but a question about whether or not there's still a risk to the area.
[01:15:43.182 --> 01:15:53.084]  Again, ladies and gentlemen, we're looking at the latest numbers of dead up on InfoWars.com, PrisonPlanet.com, our backup site.
[01:15:53.224 --> 01:15:56.585]  Not really a mirror, it has a lot of original news on it as well.
[01:15:56.625 --> 01:16:01.405]  So PrisonPlanet.com, InfoWars.com, DrudgeReport.com has great coverage as well.
[01:16:01.746 --> 01:16:03.826]  At least six dead, ten wounded.
[01:16:05.484 --> 01:16:07.569]  AP reports at least one shooter dead.
[01:16:07.589 --> 01:16:10.776]  DC Police Chief says two other shooters may be at large.
[01:16:12.825 --> 01:16:15.346]  Also, wearing military-style uniforms.
[01:16:15.366 --> 01:16:18.467]  3,000 workers told to shelter in place.
[01:16:19.067 --> 01:16:20.628]  At least two cops among the victims.
[01:16:20.728 --> 01:16:22.308]  NBC reports a war zone.
[01:16:22.689 --> 01:16:26.030]  SWAT-style teams deployed at Capitol and all over D.C.
[01:16:26.570 --> 01:16:29.651]  Homeland says no connections to terrorism, kind of like the Fort Hood shooting.
[01:16:30.031 --> 01:16:35.453]  If it really is Al-Qaeda connected, where our government's funding them, then they'll say it wasn't terror.
[01:16:36.754 --> 01:16:39.075]  And then that's good, because they can then blame it on the American gun owner.
[01:16:39.275 --> 01:16:40.095]  That's their favorite thing.
[01:16:41.400 --> 01:16:47.484]  And then the White House is telling citizens to listen to the authorities.
[01:16:48.564 --> 01:16:55.449]  And we've also got shooting from the fourth floor overlook aiming at people in the cafeteria who again were told to just sit there and take it.
[01:16:56.389 --> 01:16:57.230]  Just ridiculous.
[01:16:57.290 --> 01:16:57.910]  I shouldn't laugh.
[01:16:57.970 --> 01:16:58.591]  It's so sick.
[01:16:59.051 --> 01:17:04.835]  We've got that training video we have up on the site where they tell you to use shoes or scissors.
[01:17:05.970 --> 01:17:09.675]  That's up on Infowars.com, a flashback to that, Julie Wilson put that out.
[01:17:10.916 --> 01:17:16.242]  And then a Russian official mocks a clear confirmation of American exceptionalism.
[01:17:16.262 --> 01:17:20.588]  You know, that's disgusting that the Russians are gloating over this, but that's one idiot.
[01:17:22.329 --> 01:17:24.752]  We're all in this together trying to stop World War 3.
[01:17:25.312 --> 01:17:26.153]  We've got some good news.
[01:17:26.213 --> 01:17:31.759]  Abortion clinics closing at record rates as abortion becomes unpopular despite them trying to force feed it on everybody.
[01:17:32.921 --> 01:17:33.321]  Good news.
[01:17:33.421 --> 01:17:37.165]  Obama may meet Iran's leader at the UN.
[01:17:37.766 --> 01:17:38.907]  Draws a new red line.
[01:17:40.021 --> 01:17:41.642]  So there's a lot of things happening.
[01:17:41.662 --> 01:17:42.782]  I haven't gotten into all the other news.
[01:17:42.843 --> 01:17:45.064]  Obamacare will question your sex life.
[01:17:45.524 --> 01:17:47.745]  Congress gets sneaky exemption from law.
[01:17:48.725 --> 01:17:50.847]  Punishes senator who tries to stop it.
[01:17:51.667 --> 01:17:53.068]  There are death panels in there.
[01:17:53.108 --> 01:17:54.048]  The Senate is reporting.
[01:17:55.089 --> 01:17:56.770]  And confusion is reigning.
[01:17:57.150 --> 01:17:59.291]  Polls show Americans are absolutely against it.
[01:18:00.311 --> 01:18:03.733]  It is meant to shut the country down and bankrupt the average person, folks.
[01:18:03.953 --> 01:18:05.174]  It's written by offshore banks.
[01:18:06.411 --> 01:18:14.255]  The good news is people are waking up to it, but that's okay because Obama gave a speech and said the war has come home to our military.
[01:18:14.275 --> 01:18:19.018]  You know how many military die from all the deadly vaccines and drugs they're given?
[01:18:19.038 --> 01:18:22.960]  You know how many military die from the horrible care at the VA?
[01:18:23.280 --> 01:18:24.401]  But again, you never hear about that.
[01:18:25.081 --> 01:18:31.885]  The sewer mainstream media that's dying is still, during a crisis, able to set the agenda.
[01:18:33.171 --> 01:18:43.336]  But not for long, and more and more the new media, the real media that Dianne Feinstein and others say that they want to shut down and regulate, they're losing control.
[01:18:43.356 --> 01:18:47.378]  Let's go to a call here from John in Maryland, then we'll go to Robert and Chris.
[01:18:47.839 --> 01:18:49.399]  John, what's your take on this, sir?
[01:18:51.580 --> 01:18:51.721]  Alex?
[01:18:52.061 --> 01:18:52.361]  Yes, sir.
[01:18:53.261 --> 01:19:02.226]  Hey, so I was, you know, considering the last couple of shootings that we've had, this is like the first one where
[01:19:02.734 --> 01:19:03.395]  The U.S.
[01:19:03.435 --> 01:19:06.940]  government is like the victim and the hero at the same time.
[01:19:09.543 --> 01:19:11.526]  And the last attacks didn't go so well.
[01:19:11.686 --> 01:19:19.837]  We exposed the Boston bombing thing, and the school shooting in Sandy Hook, and the movie theater shooting.
[01:19:21.089 --> 01:19:22.749]  You know, it just didn't work.
[01:19:22.809 --> 01:19:24.050]  It kind of backfired on them.
[01:19:24.450 --> 01:19:28.751]  Yeah, so now they're doing it if it is a false flag on their own turf, where they can control it.
[01:19:29.051 --> 01:19:32.511]  Why don't they just do this on a movie lot then, officially, and just have it be done with?
[01:19:34.052 --> 01:19:38.713]  Well, you know, they gotta initiate some new guys.
[01:19:39.673 --> 01:19:46.654]  They gotta get some of the old guys that are working for them.
[01:19:47.135 --> 01:19:48.655]  You know, they gotta make sure that they're still in.
[01:19:49.631 --> 01:19:51.012]  And aren't saying no to anything.
[01:19:52.092 --> 01:19:58.235]  And an interesting thing is we just had training for the National Guard this week, and some people had training last week.
[01:19:58.435 --> 01:20:01.016]  You know, right in between the... Tell you what, John, I want to hear about this training.
[01:20:01.096 --> 01:20:01.536]  And Robert?
[01:20:02.297 --> 01:20:03.257]  Oh, he used to work at the Naval Base.
[01:20:03.277 --> 01:20:04.097]  I'm going right to him.
[01:20:04.518 --> 01:20:07.399]  And then Chris, we're going to get to everybody straight ahead.
[01:20:10.237 --> 01:20:12.398]  So, you've decided to get prepared.
[01:20:12.598 --> 01:20:18.640]  You're not sure that a case of ramen and a couple of granola bars under your bed will cut it as long-term food storage anymore.
[01:20:18.820 --> 01:20:19.460]  You're in luck!
[01:20:19.620 --> 01:20:23.041]  At Emergency Essentials, we have all the resources to get you started.
