[00:00:02.867 --> 00:00:04.888]  You're listening to GCN.
[01:02:51.190 --> 01:02:52.951]  Paul Revere was a racist.
[01:02:53.451 --> 01:02:53.931]  That's it.
[01:02:54.291 --> 01:02:55.472]  Don't talk like that.
[01:02:55.852 --> 01:02:57.732]  Take some Prozac there.
[01:02:58.112 --> 01:02:59.173]  Drink some fluoride.
[01:02:59.713 --> 01:03:01.394]  You're getting sleepy.
[01:03:02.694 --> 01:03:04.857]  You're getting sleepy.
[01:03:05.397 --> 01:03:05.918]  Go ahead.
[01:03:05.938 --> 01:03:06.819]  I'm sorry.
[01:03:06.879 --> 01:03:09.222]  I'm gonna not be rude and stutter or stammer.
[01:03:09.683 --> 01:03:10.984]  Paul Revere, you're on the air.
[01:03:11.004 --> 01:03:11.465]  Go ahead.
[01:03:11.865 --> 01:03:16.150]  Welcome to NPR, state-funded media, brought to you by David Rockefeller.
[01:03:16.191 --> 01:03:16.571]  Go ahead.
[01:03:17.612 --> 01:03:22.218]  Well, Alex, I was just wondering if you could maybe put some more fluoride in the water because
[01:03:22.717 --> 01:03:30.140]  People here in California don't seem to be asleep enough with those new gun bills that is on the governor's desk today.
[01:03:30.661 --> 01:03:36.463]  You know, I think what we need to do is we need to have more vaccinations, more fluoride in the water.
[01:03:36.563 --> 01:03:41.886]  Well, it's worked so good disarming everyone in Chicago and New York and D.C.
[01:03:41.906 --> 01:03:43.006]  with the highest crime rates.
[01:03:43.566 --> 01:03:44.627]  Why not do more?
[01:03:45.827 --> 01:03:49.009]  Yes, well, Alex, I was listening to your analysis and breakdown of
[01:03:49.437 --> 01:03:57.681]  The people of Los Angeles the other day on the radio, and I found it fascinating that you would be so spot on with the amount of vampires that are here.
[01:03:58.061 --> 01:04:00.382]  Why do you have to call us vampires, Alex?
[01:04:01.343 --> 01:04:03.444]  We're out for freedom.
[01:04:03.904 --> 01:04:05.405]  We just do as we say.
[01:04:05.425 --> 01:04:09.427]  You don't need to worry about the man behind the curtain.
[01:04:10.649 --> 01:04:11.590]  That's right.
[01:04:12.090 --> 01:04:12.691]  That's right.
[01:04:12.971 --> 01:04:14.172]  Oh, come to me, child.
[01:04:14.252 --> 01:04:15.613]  I have candy and a puppy.
[01:04:16.114 --> 01:04:17.055]  The government loves you.
[01:04:17.135 --> 01:04:17.935]  Obama cares.
[01:04:18.276 --> 01:04:19.437]  Don't be racist.
[01:04:20.698 --> 01:04:21.218]  Cancer.
[01:04:21.298 --> 01:04:22.299]  Cancer and sweets.
[01:04:22.579 --> 01:04:23.660]  Yes, absolutely.
[01:04:23.720 --> 01:04:24.681]  Step into my car.
[01:04:24.721 --> 01:04:25.562]  Don't worry.
[01:04:25.602 --> 01:04:26.643]  Take some shots.
[01:04:27.143 --> 01:04:30.386]  Oh, we love you.
[01:04:31.347 --> 01:04:32.028]  Oh, man.
[01:04:32.328 --> 01:04:33.449]  What a world we're living in.
[01:04:34.065 --> 01:04:35.145]  What a world we're living in.
[01:04:35.165 --> 01:04:36.226]  But you know, there is hope.
[01:04:36.426 --> 01:04:37.386]  I do believe.
[01:04:38.126 --> 01:04:39.807]  Oh, you weren't doing a British accent.
[01:04:39.847 --> 01:04:41.167]  You really are from the UK.
[01:04:41.988 --> 01:04:43.988]  Well, I'm from that part of the world.
[01:04:44.048 --> 01:04:48.530]  I won't, I won't, for op's sake, I won't say, I won't, um, I won't give out my true identity.
[01:04:48.930 --> 01:04:52.251]  No, no, but it sounds like you've been here for, well, you've been here about 20 years though, right?
[01:04:52.987 --> 01:04:54.227]  Yeah, I've been here for 20 years.
[01:04:54.267 --> 01:04:55.548]  You're absolutely spot on.
[01:04:56.128 --> 01:04:57.068]  I can hear your voice.
[01:04:57.088 --> 01:04:59.069]  We're going to come right back to you.
[01:04:59.109 --> 01:05:00.410]  Stay there, Paul Revere.
[01:05:00.790 --> 01:05:05.071]  Obviously on 9-11 we've got Paul Revere for more than... That's a caller right there.
[01:05:05.091 --> 01:05:07.372]  And then John, Cynthia, Matthew, Tracy.
[01:05:08.112 --> 01:05:08.693]  Stay with us.
[01:05:10.073 --> 01:05:14.915]  The world is discovering the power of medicinal silver to fight against life-threatening pathogens.
[01:05:15.563 --> 01:05:18.824]  And as a result, dozens of silver solutions have emerged.
[01:05:19.385 --> 01:05:22.266]  You can even make your own colloidal silver at home in your garage.
[01:05:22.806 --> 01:05:25.627]  How do you know which solution is the safest and most effective?
[01:05:26.248 --> 01:05:32.290]  Supernatural Silver is a new patented technology that is made using 10,000 volts of AC current.
[01:05:32.870 --> 01:05:36.292]  This technology is so powerful, it must be made in a laboratory.
[01:05:36.952 --> 01:05:47.634]  Colloidal and ionic silvers use a charge of only 110 volts of DC current, making Supernatural Silver hundreds of times more effective against viruses, bacteria, and fungus.
[01:05:48.355 --> 01:05:53.356]  Supernatural Silver Liquid can be used internally, and our Silver Gel can be used topically.
[01:05:53.856 --> 01:05:59.277]  To find out more information on how Supernatural Silver can help you win the war against deadly pathogens,
[01:05:59.577 --> 01:06:01.739]  Go to SupernaturalSilver.com.
[01:06:01.959 --> 01:06:04.180]  That's SupernaturalSilver.com.
[01:06:04.681 --> 01:06:08.544]  Use the promo code SAFE for 20% off and like us on Facebook.
[01:06:09.608 --> 01:06:13.230]  Are we choosing our own destiny or has it been pre-selected for us?
[01:06:13.470 --> 01:06:18.753]  As we've moved through history, every great leader has had to understand the potential of information.
[01:06:18.993 --> 01:06:26.537]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[01:06:26.717 --> 01:06:35.822]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[01:06:36.022 --> 01:06:43.029]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[01:06:43.189 --> 01:06:46.052]  All of this is happening so fast, you need to be ahead of the game.
[01:06:46.072 --> 01:06:53.019]  How to engineer the opinion of the American people so that they would not only endorse, but demand a war.
[01:06:54.542 --> 01:06:55.843]  And another plane just hit.
[01:06:55.863 --> 01:06:56.683]  State of Mind.
[01:06:56.963 --> 01:06:58.344]  Because there's a war on.
[01:06:58.524 --> 01:06:59.284]  For your mind.
[01:06:59.564 --> 01:07:03.566]  Get your copy of State of Mind the movie at InfoWars.com.
[01:07:03.746 --> 01:07:08.828]  And remember, every order at InfoWarsStore.com receives a free citizen rulebook.
[01:07:09.369 --> 01:07:11.009]  Introducing Pro One.
[01:07:11.269 --> 01:07:14.791]  All of your filtration in one system, portable, on the go.
[01:07:14.911 --> 01:07:19.313]  No more do you have two or three filters to just reduce sodium fluoride.
[01:07:19.453 --> 01:07:21.794]  You have a system that cuts out the sodium fluoride
[01:07:22.014 --> 01:07:25.439]  And up to 95% of hydrofluorosilicic acid.
[01:07:25.559 --> 01:07:36.553]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[01:07:36.573 --> 01:07:39.237]  It is the only one that does it and out of the gates!
[01:07:39.397 --> 01:07:42.838]  We have it discounted at 10% off with promo code WATER.
[01:07:43.038 --> 01:08:00.021]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:08:00.341 --> 01:08:05.662]  Get your ProPure with the new Pro1 filter today at Infowarsstore.com or by calling 888-253-3139.
[01:08:14.502 --> 01:08:18.726]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:19.326 --> 01:08:20.147]  You want answers?
[01:08:20.928 --> 01:08:21.908]  Well, so does he.
[01:08:22.469 --> 01:08:26.092]  He's Alex Jones on the GCN Radio Network.
[01:08:26.653 --> 01:08:30.736]  And now, live from Austin, Texas, Alex Jones.
[01:08:46.946 --> 01:08:48.106]  Hi, everybody.
[01:08:48.126 --> 01:08:57.110]  You're tuned in to National Public Radio, funded by taxpayer money and also big billionaire generational wealth families.
[01:08:57.830 --> 01:08:58.370]  Hi.
[01:08:58.390 --> 01:09:05.353]  You know, there's two million bikers, veterans, that think they're allowed to bike through D.C., but they were told they're not allowed to.
[01:09:05.373 --> 01:09:08.654]  And something really naughty happened today.
[01:09:09.654 --> 01:09:11.357]  Something really naughty and bad.
[01:09:11.377 --> 01:09:17.888]  They said they were going to go ahead and do it and so we're going to be covering these extremists today.
[01:09:17.928 --> 01:09:21.114]  You've noticed the Homeland Security warnings.
[01:09:22.688 --> 01:09:28.153]  Saying veterans the number one terror threat, well now you see, now you see how truthful that is.
[01:09:29.234 --> 01:09:33.898]  Everybody take vaccines, drink fluoride, and turn in your firearms today.
[01:09:33.918 --> 01:09:36.260]  Remember how scary 9-11 was?
[01:09:37.061 --> 01:09:40.624]  Yeah, we'll, we'll, we'll, we'll protect you, everything, mmkay?
[01:09:41.204 --> 01:09:47.510]  Let us just take all those rights away, and let us set up this technological system to keep you safe, mmkay?
[01:09:48.953 --> 01:09:56.302]  I think more and more I should combine NPR with the South Park Teacher Voice and the Toilet Safety Police.
[01:09:56.322 --> 01:09:59.886]  You know, America is turning into the Toilet Safety Police everywhere you go.
[01:10:00.609 --> 01:10:14.276]  Here, I'm a minimum wage criminal TSA agent with felony backgrounds, or I'm a defrocked priest, and so now I, well, I take specific interest, well, in guess what?
[01:10:14.296 --> 01:10:27.043]  I mean, it is amazing what we put up with, and we see our world being designed and set up to provide places of power for parasites and miscreant control freaks
[01:10:27.563 --> 01:10:29.444]  Who revel in manipulating our lives.
[01:10:29.744 --> 01:10:31.044]  Paul Revere in California.
[01:10:31.064 --> 01:10:32.244]  I held you over in the last segment.
[01:10:32.765 --> 01:10:40.167]  He wanted to talk about solutions on the 12 year anniversary of the date the globalists believed destroyed the republic.
[01:10:40.207 --> 01:10:48.009]  But I believe they jumped the shark and that now false flag is part of the popular nomenclature and that it is now backfiring on them.
[01:10:48.049 --> 01:10:50.150]  But time will tell.
[01:10:50.750 --> 01:10:52.831]  But go ahead Paul Revere with your comments.
[01:10:54.159 --> 01:11:05.323]  Yes, Alex, so you mentioned at the beginning of the broadcast how you thought that it was actually more like our Lexington moment, 9-11, and of course there's a Paul Revere fanatic.
[01:11:06.343 --> 01:11:20.568]  When Dr. Joseph Warren and myself got together and started to wake up the hillsides around Acton, Concord, Lexington, we were without Facebook, without Twitter, without telephones, texting.
[01:11:21.850 --> 01:11:24.714]  And you were also a terrorist extremist.
[01:11:26.056 --> 01:11:27.338]  Maybe this is how we do the show now.
[01:11:27.378 --> 01:11:28.780]  If you call in, you have to talk in an NPR voice.
[01:11:36.886 --> 01:11:37.487]  Okay, Alex.
[01:11:37.547 --> 01:11:41.169]  Well, by the way, Alex... We run your live for your races.
[01:11:41.229 --> 01:11:44.291]  We tell you what to do or we'll say you're guilty.
[01:11:44.311 --> 01:11:48.914]  But if you do what we say, we'll pat you on the head while taking your wallet.
[01:11:49.535 --> 01:11:51.076]  Oh, I'm really a liberal trendy.
[01:11:51.276 --> 01:11:52.097]  I'm not a high tech...
[01:11:53.137 --> 01:11:55.158]  You know, advertisement warfare system!
[01:11:55.578 --> 01:11:56.038]  Oh, hi!
[01:11:56.278 --> 01:11:58.719]  Never mind the drones and the men in black uniforms!
[01:11:58.919 --> 01:11:59.659]  We're liberal!
[01:12:00.019 --> 01:12:00.999]  Oh, it's non-threatening!
[01:12:01.540 --> 01:12:08.862]  I'm telling you, if the Nazis would have wore pink uniforms and said you were racist if you didn't report to a sand ditch to be shot in the head...
[01:12:10.006 --> 01:12:15.928]  If Hitler showed up today and said, kill yourself if you're racist, the average American would take a double-edged dagger and ram it into his throat.
[01:12:16.288 --> 01:12:17.408]  His blood would sprout.
[01:12:17.648 --> 01:12:18.888]  I don't want to be racist, Hitler!
[01:12:19.188 --> 01:12:19.789]  I'm telling you.
[01:12:20.389 --> 01:12:20.969]  I'm telling you.
[01:12:20.989 --> 01:12:28.471]  I mean, I'm convinced you could probably walk up to women now in grocery stores and say, if you don't come home with me and have sex with me, you're a racist.
[01:12:28.531 --> 01:12:32.452]  And I think liberal women would say, let's go right now!
[01:12:34.420 --> 01:12:36.283]  Okay, well I'm gonna bash your brains out, you racist.
[01:12:36.383 --> 01:12:36.664]  Good!
[01:12:36.684 --> 01:12:37.605]  It's a ball-peen hammer.
[01:12:37.645 --> 01:12:39.008]  Bang, bang, like, I'm sorry.
[01:12:39.048 --> 01:12:43.295]  It's like, we're beating ourselves over the head with a bunch of miscreant control freaks.
[01:12:43.615 --> 01:12:45.479]  I'm sorry, Paul Revere, finish your point, extremist.
[01:12:45.939 --> 01:12:47.882]  Just talking to a racist like you freaks me out.
[01:12:49.127 --> 01:12:50.248]  Well, don't be a freak.
[01:12:50.268 --> 01:12:54.393]  By the way, those extremists in Washington, D.C., you know what the answer is, Alex.
[01:12:54.413 --> 01:12:55.755]  We need to ban bicycles.
[01:12:56.375 --> 01:12:59.279]  Especially bicycles over 10 speeds.
[01:12:59.419 --> 01:13:02.262]  Well, you can't trust a citizen with a big motorcycle.
[01:13:02.282 --> 01:13:04.365]  I mean, you might do something bad.
[01:13:04.665 --> 01:13:06.788]  You saw, they defied the order.
[01:13:07.288 --> 01:13:11.270]  So we're going to have to ban all motorcycles, like the clown that made fun of Obama.
[01:13:11.510 --> 01:13:14.911]  Now all the clowns have to pay hundreds of dollars for sensitivity training.
[01:13:14.951 --> 01:13:15.712]  They're all guilty.
[01:13:16.092 --> 01:13:23.575]  Everyone that has a motorcycle needs to be given a ticket now for defying the incredible... Can we see the wonderful D.C.
[01:13:23.595 --> 01:13:24.315]  police chief?
[01:13:24.875 --> 01:13:27.757]  Can we see... Can we see Janet Reno's friend?
[01:13:27.777 --> 01:13:32.138]  I mean... I'm sorry, racist.
[01:13:32.178 --> 01:13:33.139]  What else was that, Paul?
[01:13:34.867 --> 01:13:40.789]  Well, like I said, we were able to wake up 14,000 people by the end of April 20th, 1775.
[01:13:41.249 --> 01:13:45.251]  See, those people hadn't been drinking fluoride all day.
[01:13:45.271 --> 01:13:48.192]  Yeah, absolutely.
[01:13:48.212 --> 01:13:54.894]  Those were men that, when someone who were nice and loving to their families, but if you tried to push them around, they couldn't back down because they were men.
[01:13:55.214 --> 01:14:02.197]  It's not normal to just keep backing down, but this whole world is about teaching us to back down, and I'm done doing it!
[01:14:03.868 --> 01:14:04.628]  Go ahead, I'm sorry.
[01:14:06.289 --> 01:14:11.790]  Well, there was a famous quote by Captain Levi Preston when he was ousted years later.
[01:14:11.810 --> 01:14:22.134]  And he said, the fact why we went to war is that they meant, they did not want us to govern ourselves, and we were always meant to.
[01:14:23.234 --> 01:14:29.556]  And, you know, to- Hi, I'm with the GSA, your wife's lovely, gonna have to check her panties.
[01:14:30.410 --> 01:14:33.081]  I'm sorry, we had Janet Napolitano pop in from in on the show.
[01:14:33.101 --> 01:14:33.744]  I'm sorry, go ahead sir.
[01:14:35.059 --> 01:14:35.440]  Oh, dear.
[01:14:35.660 --> 01:14:35.940]  Oh, dear.
[01:14:36.120 --> 01:14:36.380]  Oh, dear.
[01:14:36.521 --> 01:14:38.222]  Well, you know, get involved.
[01:14:38.242 --> 01:14:39.523]  Um, I have a member of Al Qaeda.
[01:14:39.543 --> 01:14:40.964]  Well, Bin Laden might be hiding in there.
[01:14:40.984 --> 01:14:43.266]  Well, you actually run Al Qaeda, though.
[01:14:43.567 --> 01:14:44.407]  Never mind that.
[01:14:44.808 --> 01:14:45.648]  Never mind that.
[01:14:45.668 --> 01:14:48.290]  Gotta check your baby's diaper for a bomb.
[01:14:49.231 --> 01:14:49.391]  Oh!
[01:14:49.792 --> 01:14:50.552]  Sorry, go ahead, sir.
[01:14:52.114 --> 01:14:56.517]  Well, I belong to a group that we teach marksmanship and heritage.
[01:14:56.537 --> 01:14:58.139]  They're called the Apple Seed Project.
[01:14:58.219 --> 01:15:00.100]  I know that you've had scouts on the show.
[01:15:00.120 --> 01:15:00.541]  Racist!
[01:15:00.581 --> 01:15:01.622]  Racist!
[01:15:03.004 --> 01:15:04.647]  We teach Marksmanship and Heritage.
[01:15:04.747 --> 01:15:10.417]  I'd encourage everyone of you to get involved because that's one way that I'm changing the country.
[01:15:11.278 --> 01:15:11.699]  That's right!
[01:15:11.739 --> 01:15:12.961]  We should start a project!
[01:15:12.981 --> 01:15:15.005]  I'm not going to say the name before somebody grabs it.
[01:15:19.133 --> 01:15:19.793]  I have an idea.
[01:15:19.833 --> 01:15:21.454]  I'll tell you as soon as we get the domain.
[01:15:21.774 --> 01:15:25.955]  And I promise I've had so many good ideas, I have to read over like the 300 I've bought, like a madman.
[01:15:25.975 --> 01:15:29.055]  No wonder I'm broke half the time.
[01:15:29.496 --> 01:15:31.816]  People collect stamps, they collect domain names and never use them.
[01:15:32.156 --> 01:15:33.356]  Thank you so much, Paul Revere.
[01:15:33.396 --> 01:15:34.457]  What a terrorist, folks.
[01:15:34.517 --> 01:15:38.398]  I apologize for having such a... Well, number one, he's white, which means he's bad.
[01:15:38.458 --> 01:15:42.959]  Number two, he's talking about liberty and freedom and standing up and men being men.
[01:15:43.559 --> 01:15:44.479]  Sexist!
[01:15:44.899 --> 01:15:45.999]  Sexist!
[01:15:46.440 --> 01:15:46.820]  Sexist!
[01:15:49.229 --> 01:15:50.030]  Oh, we've got to!
[01:15:50.410 --> 01:15:51.711]  Oh, you men won't go right through.
[01:15:51.731 --> 01:15:52.851]  You're wise, though.
[01:15:52.871 --> 01:15:55.413]  I'm gonna need to have a meeting with you, honey.
[01:15:55.433 --> 01:15:59.055]  I just like Twilight Zone.
[01:16:00.296 --> 01:16:01.156]  It's whatever your flavor.
[01:16:01.317 --> 01:16:04.018]  If you're a woman that likes women, you get to go grope them.
[01:16:04.318 --> 01:16:10.082]  If you're a shaved-head guy who likes to shove other men around for no reason and try to intimidate them, well, this is the job for you.
[01:16:10.102 --> 01:16:12.504]  You know, this is the job for you.
[01:16:12.524 --> 01:16:16.726]  I'd love to see these so-called bouncers and tough guys.
[01:16:16.766 --> 01:16:17.086]  Like, just...
[01:16:18.311 --> 01:16:21.233]  Just like go out in the middle like East Texas or West Texas.
[01:16:21.633 --> 01:16:24.915]  Just like walk into some hardware store and talk to people like that.
[01:16:25.835 --> 01:16:29.237]  Just walk up to maybe some 50 year old guy that you outweigh by 100 pounds.
[01:16:29.257 --> 01:16:30.398]  Why don't you start a fight with him?
[01:16:30.438 --> 01:16:31.859]  He'll rip your head off, buddy.
[01:16:34.022 --> 01:16:35.742]  Why don't you go get in the rodeo, you're so tough.
[01:16:35.762 --> 01:16:39.083]  Learn how to steer wrestle, you're so tough.
[01:16:39.103 --> 01:16:42.244]  Why don't you go out there and grab a thousand pound cow and throw it on the ground?
[01:16:42.724 --> 01:16:43.404]  You're so tough.
[01:16:43.784 --> 01:16:44.605]  No, you're not tough.
[01:16:44.905 --> 01:16:52.066]  You want to be in little isolated places where you can be the winner and you can be the boss and you can be in control when you're like a cowardly scum.
[01:16:52.667 --> 01:16:55.047]  Alright, let's go ahead and talk to John in Texas.
[01:16:55.067 --> 01:16:56.227]  You're on the air, go ahead.
[01:16:56.247 --> 01:16:57.968]  Hi Alex.
[01:16:58.428 --> 01:16:58.728]  Hey buddy.
[01:17:00.233 --> 01:17:15.101]  You know, one thing I resent about Ted Cruz and Rand Paul, first off, the fact that they still believe the fairy tale of 9-1-1, and second off, that they've been talking on TV, they've already convicted Assad of that chemical attack, when there's no proof that he did it as of yet.
[01:17:16.038 --> 01:17:19.860]  Well, actually, I mean, I've seen Rand Paul and Ted Cruz say there's not proof of that.
[01:17:20.520 --> 01:17:22.141]  And they are playing politics a little.
[01:17:22.901 --> 01:17:25.263]  Let me just tell you, Ron Paul's gone public about false flags.
[01:17:25.603 --> 01:17:27.444]  Ron Paul knows what really happened on 9-11.
[01:17:27.464 --> 01:17:28.284]  He's out of Congress.
[01:17:28.344 --> 01:17:32.186]  I can tell you just from what he said, what he's written, he's smart as I am or smarter.
[01:17:32.966 --> 01:17:34.347]  He's as smart as you are, he knows.
[01:17:34.387 --> 01:17:35.808]  He's talked about it before.
[01:17:35.828 --> 01:17:37.669]  Clearly, there's a history of false flags.
[01:17:38.829 --> 01:17:42.890]  Anyway, you slice it, our government helped create Al-Qaeda, so they did it inadvertently.
[01:17:43.130 --> 01:17:44.491]  And then you can't debate it.
[01:17:45.051 --> 01:17:48.772]  And so when they go, we shouldn't be Al-Qaeda's air force, nobody's saying Assad's perfect.
[01:17:49.272 --> 01:17:50.273]  Assad isn't perfect.
[01:17:50.693 --> 01:17:57.335]  You don't come and say, Assad's a wonderful guy, and, you know, and... No, you say, look, he didn't attack anybody.
[01:17:57.935 --> 01:18:02.097]  Sure, it's a quasi-dictatorship, but it's better than Al-Qaeda, it's not our business.
[01:18:02.997 --> 01:18:06.478]  I mean, you've heard Rand Paul come out and say that Assad did the chemical attack?
[01:18:07.526 --> 01:18:12.289]  Yeah, I heard him just yesterday, I think it was, last night.
[01:18:12.309 --> 01:18:13.389]  Oh yeah, that speech he did.
[01:18:13.409 --> 01:18:14.790]  I didn't have time to watch the whole thing.
[01:18:14.810 --> 01:18:21.394]  I mean, he may have been playing Deadville's advocate, like, you know, even if Assad did the chemical, I haven't seen it yet.
[01:18:21.414 --> 01:18:22.054]  I mean, what did he say?
[01:18:23.195 --> 01:18:29.879]  Oh, he just said that, yeah, we shouldn't get involved, but Assad did this, and we think we should be tried in an international tribunal or something like that, you know.
[01:18:30.539 --> 01:18:31.740]  Now, I told you last week,
[01:18:32.276 --> 01:18:38.998]  That I thought that the fact that some of those Syrians survived that chemical attack by using homemade gas masks, that it was probably chlorine gas.
[01:18:40.138 --> 01:18:45.720]  And the fact that chlorine gas is so simple to make, you could go to a swimming pool supply store and get the stuff to do it.
[01:18:45.760 --> 01:18:46.320]  Anybody could do it.
[01:18:46.340 --> 01:18:48.181]  That's right, you were an NBC guy in the Army, right?
[01:18:48.772 --> 01:18:59.183]  Yes, and chlorine gas in low doses, it's a suffocating gas, but if you're on a... No, chlorine gas, there's always disasters down in Houston and Texas City.
[01:18:59.683 --> 01:19:05.209]  Every decade or so, kill a bunch of people when a couple of those tanks mix and chlorine gas gets dumped out.
[01:19:07.631 --> 01:19:09.433]  Ban chlorine, it's racist!
[01:19:09.493 --> 01:19:09.834]  I'm sorry.
[01:19:10.908 --> 01:19:15.690]  I said in low doses, if you're on the outlying edges of the attack, it acts like a tear gas.
[01:19:15.990 --> 01:19:19.271]  That's why they got those videos of those kids running around the hospital.
[01:19:19.371 --> 01:19:23.773]  Well look, clearly some of those people have been hit with something, but I've seen new videos where they're flopping around.
[01:19:23.833 --> 01:19:24.273]  It's fake.
[01:19:25.813 --> 01:19:27.594]  It looks like some fake holy rolling stuff.
[01:19:27.694 --> 01:19:29.975]  I mean, it's just totally fake.
[01:19:30.794 --> 01:19:32.136]  I don't have to respond!
[01:19:32.156 --> 01:19:34.558]  I don't have to respond to your facts!
[01:19:34.578 --> 01:19:34.778]  Racist!
[01:19:50.154 --> 01:19:51.015]  How does that feel?
[01:19:51.255 --> 01:19:52.076]  I'm better than you now.
[01:19:52.417 --> 01:19:53.718]  I said racist.
[01:19:54.459 --> 01:19:55.360]  Racist!
[01:19:55.861 --> 01:19:56.661]  Racist!
[01:19:57.002 --> 01:19:57.823]  What do you say to that?
[01:19:57.963 --> 01:19:58.403]  Racist!
[01:19:58.664 --> 01:20:00.005]  Na na nanny boo boo!
[01:20:00.286 --> 01:20:01.607]  You're a racist!
[01:20:02.028 --> 01:20:02.708]  What do you say to that?
[01:20:02.808 --> 01:20:03.309]  Racist!
[01:20:05.331 --> 01:20:05.832]  Racist!
[01:20:05.852 --> 01:20:06.573]  Racist!
[01:20:10.413 --> 01:20:11.033]  It's hurricane
[01:20:28.422 --> 01:20:29.183]  We're good to go.
[01:20:53.186 --> 01:20:54.267]  Call 800-409-5633 on the web efoodsdirect.com slash Alex.
[01:20:54.287 --> 01:20:56.010]  Order two or more, get 10% off, free shipping applies.
[01:20:56.030 --> 01:20:59.053]  Call 800-409-5633 on the web efoodsdirect.com slash Alex.
[01:21:09.963 --> 01:21:10.343]  Hi there.
[01:21:10.944 --> 01:21:12.024]  My name is Frank Bates.
[01:21:12.485 --> 01:21:15.707]  What I'm about to tell you in the next 60 seconds could get me in a lot of trouble.
[01:21:16.307 --> 01:21:25.093]  I just created a free video presentation at 123coverup.com that exposes the electricity monopolies and government agencies for what they really are.
[01:21:25.453 --> 01:21:31.477]  Incompetent, lying crooks that are counting on your ignorance and fear to keep your power bills criminally high.
[01:21:32.158 --> 01:21:33.739]  Some have called this a conspiracy.
[01:21:34.359 --> 01:21:39.443]  Others have called it a cover-up and you will be shocked to find out how deep the conspiracy goes.
[01:21:40.163 --> 01:21:47.247]  My video at 123coverup.com exposes the truth and shows you the secret of how I beat them and how you can beat them too.
[01:21:48.107 --> 01:21:53.010]  Watch the controversial video that thousands of other smart patriots have already seen in the last three months.
[01:21:53.690 --> 01:21:59.573]  Go to 123coverup.com and discover one weird trick to slash your power bill and protect your home.
[01:22:00.194 --> 01:22:05.516]  Go watch my video now at 123coverup.com before they force me to shut it down.
[01:22:05.897 --> 01:22:07.157]  Again, that's 123coverup.com.
[01:22:08.908 --> 01:22:12.110]  Wouldn't it be nice to have one product that replaces more than ten?
[01:22:12.291 --> 01:22:13.852]  Saving you space, time, and money?
[01:22:14.032 --> 01:22:20.577]  HempUSA.org has a complete full spectrum vitamin mineral detox formulation called Micro Plant Powder Gold.
[01:22:20.677 --> 01:22:25.981]  Micro Plant Powder Gold contains 101 vitamins, minerals, probiotics, and iodine.
[01:22:26.081 --> 01:22:30.084]  Has a 100-year shelf life and is a perfect addition to any storage shelter.
[01:22:30.204 --> 01:22:32.546]  Make Micro Plant Powder Gold your choice.
[01:22:32.666 --> 01:22:34.147]  Call 888-910-4367 or visit HempUSA.org today!
[01:22:38.450 --> 01:22:47.692]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[01:22:47.752 --> 01:22:48.492]  This capitalism?
[01:22:48.552 --> 01:22:54.653]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[01:22:54.713 --> 01:22:58.354]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[01:22:58.414 --> 01:22:59.334]  Call for your copy 800-686-2237.
[01:22:59.354 --> 01:23:00.674]  It's time to understand the system.
[01:23:00.734 --> 01:23:01.015]  Call 800-686-2237.
[01:23:01.055 --> 01:23:01.335]  That's 800-686-2237.
[01:23:08.636 --> 01:23:10.217]  Great news, pure water lovers!
[01:23:10.637 --> 01:23:15.259]  Big Berkey Water Filters dot com has a special discount offer for all GCN listeners.
[01:23:15.539 --> 01:23:18.060]  You can't do better than a Big Berkey for economy.
[01:23:18.200 --> 01:23:23.542]  For only 1.7 cents a gallon, a single set of filters can last for 5 to 10 years.
[01:23:23.762 --> 01:23:27.363]  There's none better than a Big Berkey for emergency preparedness.
[01:23:27.563 --> 01:23:28.924]  As a backup water source,
[01:23:29.224 --> 01:23:40.211]  And you just can't beat a Big Berkey to remove dangerous chlorine, all types of fluoride, pathogenic bacteria, cysts, parasites, and unhealthy byproducts from municipal water.
[01:23:40.351 --> 01:23:44.993]  Berkey water filter systems are even powerful enough to purify stagnant pond water.
[01:23:45.193 --> 01:23:51.337]  For the gold standard in water filters, get a Big Berkey at BigBerkeyWaterFilters.com.
[01:23:51.577 --> 01:23:56.000]  And all GCN listeners get 5% off all ceramic filter systems.
[01:23:56.280 --> 01:23:57.642]  For details, call 1-877-99-BERKEY.
[01:23:57.662 --> 01:23:58.063]  That's 877-99-BERKEY.
[01:23:58.083 --> 01:23:59.265]  Big Berkey Water Filters.
