[00:00:32.666 --> 00:00:33.367]  I'm good.
[00:24:27.430 --> 00:24:54.831]  The scary things are that there are millions of kids who actually are depressed, they actually have good reasons to be angry, they maybe are worrying a lot about things, and these are the kids who are being just easily, five-year-olds, seven-year-olds, being put on medication, and we now know that there's a lot of strong negative reactions to these medications, that they produce manic responses, that a lot of these school shooters, we know, documented over 66 of these school shooters,
[00:24:55.151 --> 00:25:03.003]  Have been on medications, been on antidepressants, been on these psycho-stimulants like Ritalin, and these are the really scary kinds of things.
[00:25:03.891 --> 00:25:04.391]  Definitely.
[00:25:04.431 --> 00:25:15.019]  Well, actually, that brings up a good point, too, because in the president's executive orders that he issued after Sandy Hook, one of the things he said is that they want to get more young people on treatment.
[00:25:15.119 --> 00:25:16.060]  It just said treatment.
[00:25:16.400 --> 00:25:21.263]  Isn't that like saying they're basically going to put more young people on these drugs, which we know have side effects.
[00:25:21.283 --> 00:25:22.324]  They cause hostility.
[00:25:22.664 --> 00:25:27.268]  They cause increased suicidal tendencies, aggression, mood swings, all kinds of things.
[00:25:28.527 --> 00:25:29.468]  That's the scary thing.
[00:25:29.508 --> 00:25:36.256]  Now, a lot of these kids really do need help, but mental health treatment, at least standard mental health treatment in America, is exactly what you said.
[00:25:36.636 --> 00:25:40.861]  It's like if a kid is labeled as depressed, and we know from the CDC in 2011, among teenagers 12 to 17, 3.7%
[00:25:46.367 --> 00:25:46.948]  I think so.
[00:26:08.809 --> 00:26:09.169]  I don't
[00:26:28.897 --> 00:26:33.198]  You know, lots of other folks who've looked at these things say that manic reactions are much higher.
[00:26:33.358 --> 00:26:49.280]  When these kids go off of these drugs, which they do because they're kids, they'll withdraw off of them, you'll have these extreme kind of with the anti-depressant discontinuation syndrome, which is just a withdrawal response that can make a kid have akathisia, which makes you feel like you're coming out of your skin.
[00:26:49.520 --> 00:26:57.742]  And so we know just off of that one class of drugs, antidepressants, we've turned loose thousands of kids who are going to potentially do some things very destructive.
[00:26:57.762 --> 00:26:58.202]  And of course,
[00:26:59.402 --> 00:27:05.725]  We've got 3.5 million kids in America on these Ritalin, Adderall, Speed, ADHD kind of drugs.
[00:27:05.785 --> 00:27:12.767]  We know that perhaps as many as 10% of these kids move into these kind of manic reactions and get diagnosed as bipolar.
[00:27:12.947 --> 00:27:24.051]  So there's another couple of hundred thousand kids that we've just turned loose out there because the reaction in America today is when kids are having any kind of difficulty, when they're somewhat depressed, often for good reasons,
[00:27:24.711 --> 00:27:26.734]  Or they're anxious, often for good reasons.
[00:27:26.774 --> 00:27:44.534]  We put them on medication and we're not looking at these horrific adverse effects that when you look at them in the aggregate of these huge amount of numbers, even if they're small percentages like 4% become manic, well 4% of a million kids on antidepressants is a lot of kids who could become manic and dangerous.
[00:27:45.802 --> 00:27:50.364]  I've actually read several things in the last few days that have really disturbed me about SSR.
[00:27:50.484 --> 00:27:55.707]  One of them being that the fastest growing age group that's taking these medications is actually preschoolers.
[00:27:57.543 --> 00:28:09.532]  Well, I haven't seen those statistics, but we know that in America, when I was starting out in practice 25 years ago, you would never see a little kid on these psychiatric drugs.
[00:28:09.612 --> 00:28:13.855]  I mean, the idea of pediatric bipolar disorder was unheard of.
[00:28:13.975 --> 00:28:19.939]  It was, you know, the idea of labeling a three and four year old with a bipolar disorder just seemed ridiculous.
[00:28:19.959 --> 00:28:26.464]  I mean, the symptoms of bipolar having to do with poor judgment and grandiosity and mobility, all these symptoms work!
[00:28:26.684 --> 00:28:29.025]  What people said was, what a normal for a three-year-old.
[00:28:29.445 --> 00:28:36.566]  And this whole idea of kids being labeled younger and younger with these kinds of conditions that are just kind of normal.
[00:28:36.606 --> 00:28:46.888]  Kids who are three and four years old who are just not paying attention because they're three-year-olds or four-year-olds being labeled with ADHD and be given these speed amphetamine type of drugs.
[00:28:47.249 --> 00:28:51.109]  This is all very new stuff in the last 10, 15 years and it's terrifying.
[00:28:51.129 --> 00:28:53.690]  And of course, it's all driven by drug company profit.
[00:28:54.500 --> 00:28:57.981]  Well, that's my next question, actually, because, I mean, there's been a huge uptick.
[00:28:58.301 --> 00:29:02.942]  We've seen an increase of like 400 percent, I read, in antidepressant use since 1988.
[00:29:04.322 --> 00:29:08.343]  Last year, it was declared that it was one of the number one prescriptions in the age group from 18 to 44.
[00:29:08.463 --> 00:29:12.023]  I mean, we're using a massive amount of antidepressants in this country.
[00:29:12.043 --> 00:29:14.124]  I think it's one in ten people now take it.
[00:29:14.524 --> 00:29:17.664]  Most people that take it, take it for more than two years, the majority.
[00:29:18.364 --> 00:29:21.845]  What is this causing this huge uptick in all this antidepressant use?
[00:29:22.085 --> 00:29:25.787]  Well, just in this one class of drugs, you know, we're focused on antidepressants.
[00:29:27.028 --> 00:29:43.838]  In terms of the whole issue of potential violence, school shooters, we know, for example, as I mentioned before, and viewers could look this up on, there's a lot of websites on this, SSRI Stories is one good website, but we know there's 66 documented school shooters
[00:29:44.518 --> 00:29:44.878]  I don't know.
[00:30:01.944 --> 00:30:02.264]  Yes, we are.
[00:30:23.922 --> 00:30:30.305]  Again, as I mentioned before, a significant number of folks who are taking these drugs are going to have manic reactions.
[00:30:30.325 --> 00:30:32.126]  They're going to be what we call disinhibited.
[00:30:32.166 --> 00:30:51.256]  So when you take a psychotropic drug of any kind, whether it's Prozac or cocaine, all these psychotropic drugs means that a drug that affects one's neurotransmitters, serotonin, dopamine, norepinephrine, and for many people who take these, you get the sense of being disinhibited, which means that you just do things that you would never ordinarily do.
[00:30:51.716 --> 00:30:53.938]  Okay, which often happens when people use alcohol.
[00:30:54.659 --> 00:30:56.180]  It's just one of those things that happen.
[00:30:56.801 --> 00:31:01.565]  When you're not on these kind of psychotropic drugs, things pass through your mind that you never act on.
[00:31:01.585 --> 00:31:03.446]  You're not impulsive, you don't do anything about.
[00:31:03.666 --> 00:31:08.531]  But when you're on these kinds of drugs, you're much more likely to act on thoughts you would never act on.
[00:31:08.791 --> 00:31:12.834]  And that, for kids who are walking around with a lot of rage, that spells trouble.
[00:31:12.874 --> 00:31:18.960]  And it has spelled some serious destructive trouble for society, for their schools, and for themselves.
[00:31:20.069 --> 00:31:22.370]  Yeah, and we see these commercials on TV all the time.
[00:31:22.391 --> 00:31:28.274]  When the commercials first started for these drugs, it was more specific about what your symptoms were, and it was like, ask your doctor today.
[00:31:28.314 --> 00:31:31.196]  And now it just seems like these commercials say, do you have emotions?
[00:31:31.616 --> 00:31:32.917]  Tell your doctor to give you drugs.
[00:31:32.937 --> 00:31:33.818]  I mean, it's amazing.
[00:31:35.069 --> 00:31:35.249]  Right.
[00:31:35.549 --> 00:31:41.553]  I mean, and they know these drug, these, the people who work for the, make these commercials are very, very clever, very, very smart.
[00:31:41.874 --> 00:31:54.262]  They're smart enough to realize that they could put on these drug commercials, which by the way, were illegal in America up until 1997 when the drug company power convinced the government to allow these commercials on TV.
[00:31:54.282 --> 00:31:58.005]  So we're one of the two countries in the industrial world that allow these commercials on.
[00:31:58.385 --> 00:31:59.385]  And they're very clever.
[00:31:59.405 --> 00:32:04.227]  They realized that they could spend 75% of that commercial listing side effects.
[00:32:04.287 --> 00:32:10.030]  Horrific side effects if you actually listen to the commercials and don't mute them, which a lot of us do, including myself nowadays.
[00:32:10.070 --> 00:32:11.110]  I get so sick of hearing them.
[00:32:11.510 --> 00:32:15.312]  But it doesn't matter because the visuals...
[00:32:15.772 --> 00:32:27.341]  The visuals of seeing a person who's upset and hurting and all of a sudden taking a pill and then the happy music and the happy smile, those are powerful manipulative forces that get people to ask their doctor.
[00:32:27.381 --> 00:32:35.107]  And we also know from lots of studies is once you go in and you ask your doctor for some Prozac or Paxil or any of these kinds of antidepressants, you're going to get them.
[00:32:35.347 --> 00:32:40.372]  You may not have such an easy time scoring benzodiazepines like Valium and Xanax.
[00:32:40.392 --> 00:32:44.196]  Doctors are a little bit more reluctant because they've been taught those things are highly addictive.
[00:32:44.436 --> 00:32:48.820]  But you can score Prozac, Paxil, from any doctor very easily.
[00:32:48.840 --> 00:32:50.382]  Almost like a candy machine.
[00:32:50.722 --> 00:32:55.127]  When did you become aware that these things weren't actually helping anybody?
[00:32:56.568 --> 00:32:57.789]  When did I become aware of that?
[00:32:58.009 --> 00:32:59.531]  That they were hurting more than helping.
[00:33:01.220 --> 00:33:01.720]  I think so.
[00:33:21.548 --> 00:33:22.088]  Very well.
[00:33:22.128 --> 00:33:32.970]  In fact, in the majority of trials, when you compare Prozac or any of these antidepressants to a sugar pill placebo, the antidepressants fail to outperform the placebo.
[00:33:33.230 --> 00:33:43.392]  So in general, the effects, the positive effects of these antidepressants are really, we would be better off if doctors could still give placebo sugar pills.
[00:33:43.632 --> 00:33:50.893]  And so there's not really great positive effects as there are with things like antibiotics are very important for certain people with certain infections.
[00:33:51.013 --> 00:33:51.554]  Thank you.
[00:34:07.857 --> 00:34:16.302]  That's not to say there's not going to be 25-30% of people out there who take these Prozac, Paxil, Zola, who say, oh, it saved their life, it was great.
[00:34:16.522 --> 00:34:19.243]  But that's true for sugar pills as well, okay?
[00:34:19.283 --> 00:34:24.426]  So you have what we call the placebo effect is mostly what makes these drugs really, really work for people.
[00:34:25.916 --> 00:34:28.178]  Well, I want to get your opinion on this.
[00:34:28.258 --> 00:34:31.100]  I actually wrote an article that's up on InfoWars today about this.
[00:34:31.381 --> 00:34:41.389]  A study was released yesterday that actually claims that people who have major depressive disorder, if they take antidepressants, it will help make their vaccines more effective.
[00:34:42.352 --> 00:34:44.135]  That's the new, and it was co-written.
[00:34:44.155 --> 00:34:45.817]  There were 20 authors on this study.
[00:34:45.878 --> 00:34:51.747]  Four of them are actually employed by Merck, and the vaccine that they were talking about was one of Merck's vaccines for shingles.
[00:34:52.227 --> 00:34:52.768]  There you go.
[00:34:52.828 --> 00:34:57.496]  I mean, that's the thing I think that your audience is much more aware of than the general public.
[00:34:57.936 --> 00:34:58.476]  We're good to go.
[00:35:16.543 --> 00:35:17.804]  And it's not the case.
[00:35:18.124 --> 00:35:27.173]  All of these drugs, the data that is given to the FDA for approval is off of studies that are paid for by the drug companies themselves.
[00:35:27.213 --> 00:35:38.003]  And we know drug companies have gotten into some serious trouble over the years, some serious fines, because they've held back negative effects on these drugs.
[00:35:38.203 --> 00:35:40.886]  And also, too, the way they perform the studies.
[00:35:41.566 --> 00:35:45.927]  Again, because they've already sunk millions of dollars in the pre-approval process.
[00:35:46.327 --> 00:35:51.588]  Once they get to do these studies, there's so much incentive to have them look good that they doctor up these studies.
[00:35:51.628 --> 00:35:55.749]  The research design makes these drugs always look much better than they really are.
[00:35:56.009 --> 00:36:07.432]  And so, over the years, a lot of us have come to see this phenomenon that these drugs have been declared, especially psychiatric drugs like antidepressants, have been declared safe and effective.
[00:36:07.472 --> 00:36:07.592]  That's
[00:36:28.933 --> 00:36:36.274]  Well, I actually read that America, though we're obviously not the largest country in the world, we take the most psychiatric medications of any other country in the world.
[00:36:36.314 --> 00:36:37.055]  Why do you think that is?
[00:36:56.482 --> 00:36:58.002]  Well, a couple of reasons.
[00:36:58.022 --> 00:37:03.944]  One is that the drug companies have so much more power here than anywhere else.
[00:37:04.264 --> 00:37:16.948]  They're able to get these commercials on television here, where a lot of the rest of the world realizes it's insane to expose the general public, especially kids, to propaganda about, go ask your doctor if you got depressed.
[00:37:17.228 --> 00:37:19.649]  So drug companies have that going for them.
[00:37:19.789 --> 00:37:24.630]  They also, in America, are able to throw money at the American Psychiatric Association.
[00:37:24.730 --> 00:37:24.970]  Yes.
[00:37:42.483 --> 00:37:42.583]  Yes.
[00:38:07.001 --> 00:38:10.725]  Zyprexa has achieved $4 billion a year, $5 billion a year.
[00:38:10.945 --> 00:38:12.426]  This is a huge amount of money.
[00:38:12.726 --> 00:38:28.760]  And when you know that your product could potentially make that kind of money to throw a million here to a university department, a couple of million here to an institution, or throw a couple of million here to somebody who's leaving National Institute of Mental Health who's been friendly to you, this is chump change.
[00:38:29.181 --> 00:38:30.982]  So they're spending a little bit of money.
[00:38:31.823 --> 00:38:35.606]  They even tolerate huge fines against them, which is also the case.
[00:38:36.087 --> 00:38:50.259]  They were busted for off-label marketing, this Zyprexa, which means they illegally marketed this anti-psychotic to people, to doctors, to use for kids who aren't psychotic, to use for old people who are disruptive and in old age homes.
[00:38:50.279 --> 00:38:51.119]  You're not allowed to do that.
[00:38:51.139 --> 00:38:51.640]  It's illegal.
[00:38:51.660 --> 00:38:52.781]  It's off-label marketing.
[00:38:53.261 --> 00:38:54.702]  So they get fined a billion dollars.
[00:38:54.742 --> 00:38:56.484]  Well, that's about what they make in a quarter.
[00:38:56.784 --> 00:38:58.586]  One quarter of forzai cracks or so.
[00:38:58.826 --> 00:39:04.373]  So it's all about these drug companies are smart enough to spend a few bucks here to make tons of money elsewhere.
[00:39:04.553 --> 00:39:06.795]  And you can pull that off in the United States of America.
[00:39:08.037 --> 00:39:09.879]  Well, excuse the pun, but it's crazy.
[00:39:09.919 --> 00:39:12.201]  Well, thank you so much for joining us today, Dr. Levine.
[00:39:12.281 --> 00:39:13.282]  Sure, glad to be here.
[00:39:14.564 --> 00:39:16.466]  And people can find you at BruceLevine.net.
[00:39:16.506 --> 00:39:17.928]  Do you have any projects coming up?
[00:39:18.857 --> 00:39:20.498]  Nope.
[00:39:20.578 --> 00:39:27.663]  I've written a lot about this in Surviving America's Depression Epidemic, which is my prior book before Get Up Stand Up.
[00:39:28.063 --> 00:39:39.711]  And in Surviving America's Depression Epidemic, I talk about this, a lot of what we're talking about here today, but also different ways of dealing with depression besides pharmaceuticals.
[00:39:40.271 --> 00:39:42.232]  Well, people definitely need to look into this.
[00:39:42.873 --> 00:39:44.534]  Thank you so much again for joining us today.
[00:39:45.034 --> 00:39:45.675]  Thank you, Melissa.
[00:39:47.435 --> 00:39:50.197]  And that about wraps it up for tonight's InfoWars Nightly News.
[00:39:50.257 --> 00:39:54.779]  If you're watching this on YouTube, please subscribe to us at PrisonPlanet.tv.
[00:39:55.400 --> 00:39:59.282]  You get, for $5.95, you get 11 people that can come on at once.
[00:39:59.322 --> 00:40:10.368]  You get all of our special reports, the nightly news, the daily radio show, and it definitely helps fund our operation to get this information out there that is so sorely needed when our mainstream media won't talk about any of this stuff.
[00:40:11.029 --> 00:40:12.389]  And I've been your host, Melissa Melton.
[00:40:12.449 --> 00:40:14.571]  We'll see you back again Monday at 7 p.m.
[00:40:14.591 --> 00:40:14.871]  Central.
