[00:00:04.649 --> 00:00:04.872]  Okay.
[00:26:33.550 --> 00:26:35.210]  And then he walks into the wall.
[00:26:36.030 --> 00:26:37.031]  There's a wall right there.
[00:26:37.371 --> 00:26:41.072]  He's looking right at Alex, talking into his phone, real quiet, glancing at him.
[00:26:41.492 --> 00:26:44.813]  And then he just walks into this area where there's no door.
[00:26:45.474 --> 00:26:46.934]  It was a glass window.
[00:26:46.974 --> 00:26:49.595]  The door was a little farther away from where we came out of.
[00:26:49.875 --> 00:26:51.256]  He just walks right in there and stops.
[00:26:52.594 --> 00:26:53.256]  What is this?
[00:26:54.378 --> 00:26:55.922]  Very, very peculiar.
[00:26:56.403 --> 00:26:59.189]  I mean, is this guy one of the people that was casing us?
[00:26:59.650 --> 00:27:00.693]  We thought we were being cased.
[00:27:01.997 --> 00:27:06.720]  We get back to the hotel, we shoot one video, pack up our stuff, and we got to Jersey.
[00:27:06.740 --> 00:27:09.722]  We took off out of Newark Airport at 6.30 this morning.
[00:27:10.202 --> 00:27:16.066]  So I've been up since 4.30 this morning, getting about three hours of sleep before that, because it was a pretty intense night.
[00:27:16.746 --> 00:27:20.209]  So if I'm not 100% on right now, that's the reason.
[00:27:20.889 --> 00:27:25.212]  But let's look at these gun statistics that Alan Dershowitz said Alex was lying about.
[00:27:26.271 --> 00:27:29.474]  Here we go, and this is Paul Joseph Watson who put these out yesterday.
[00:27:29.754 --> 00:27:32.637]  Inconvenient facts that the gun control lobby cannot answer.
[00:27:32.657 --> 00:27:33.798]  And there's the graph right there.
[00:27:34.778 --> 00:27:38.822]  You have 1.4 million violent offenses.
[00:27:39.262 --> 00:27:45.588]  That's gone down over 200,000 in four years, or five years right there.
[00:27:47.808 --> 00:27:50.351]  And Dershowitz said Alex lied about these statistics.
[00:27:51.092 --> 00:27:57.158]  And these are the latest figures obtained by the FBI, offenses that state violent crime has been falling since 2007.
[00:27:58.719 --> 00:28:02.523]  Now let's look at the next slide, which is crime versus guns.
[00:28:02.924 --> 00:28:06.848]  You can see crime going down, guns going up.
[00:28:07.506 --> 00:28:11.951]  As people get, and this is going up since the 70s, you can see a long history.
[00:28:12.231 --> 00:28:16.556]  More people are getting guns, less people are afraid of guns because they realize it's a tool.
[00:28:17.016 --> 00:28:24.524]  It's not something that's going to go out and shoot people and kill people by itself as Mike Adams demonstrated in a really funny video we played a couple weeks ago.
[00:28:25.705 --> 00:28:32.071]  Amongst the top 10 killers in the United States, homicide by firearms is at the bottom of the list according to the CDC and FBI.
[00:28:32.331 --> 00:28:38.736]  Almost 20 times more people die in the United States from medical errors than they do from firearm homicides.
[00:28:39.117 --> 00:28:44.101]  Yet there is no outcry to slap draconian regulations on the medical industry.
[00:28:44.481 --> 00:28:45.902]  And I believe we have one more graph.
[00:28:45.922 --> 00:28:46.623]  Let's go to that one.
[00:28:47.123 --> 00:29:00.662]  These are the number of people killed by tobacco, medical errors, unintentional injuries, alcohol abuse, motor vehicle accidents, drug abuse, unintentional poisoning, false firearms, way down at the bottom of the list.
[00:29:01.454 --> 00:29:06.760]  Lay down non-firearm homicides, which is with clubs and bricks and baseball bats.
[00:29:07.221 --> 00:29:09.083]  That's even more than with firearms.
[00:29:09.764 --> 00:29:10.685]  But these people don't care.
[00:29:10.745 --> 00:29:12.346]  They don't care about real facts.
[00:29:12.627 --> 00:29:15.710]  They just care about getting your guns because that is the agenda.
[00:29:16.211 --> 00:29:20.596]  The agenda is to disarm people so they can come in and say, look, you can't build that.
[00:29:20.896 --> 00:29:21.597]  You can't do that.
[00:29:21.978 --> 00:29:23.379]  Everybody, oh, nobody has jobs.
[00:29:23.419 --> 00:29:25.162]  Let's all round you up to the FEMA camps.
[00:29:25.302 --> 00:29:26.443]  Oh, I mean, Freedom Camps.
[00:29:26.784 --> 00:29:28.907]  And we're going to, we'll have jobs there for you.
[00:29:28.947 --> 00:29:31.550]  We'll be picking up trash and you'll be grooming our stool.
[00:29:32.151 --> 00:29:34.614]  And all those great things that they like to do.
[00:29:35.555 --> 00:29:36.597]  Now let's look at Chicago.
[00:29:36.617 --> 00:29:37.999]  Here's the last graph on here.
[00:29:39.343 --> 00:29:41.144]  This is the number of murders committed with handguns.
[00:29:41.385 --> 00:29:44.427]  A place that has draconian gun laws.
[00:29:44.787 --> 00:29:47.449]  Forty percent higher than before the ban on guns.
[00:29:47.469 --> 00:29:49.350]  You can see when the ban was enacted in 1981.
[00:29:50.311 --> 00:29:56.095]  And now in 2007, oh my goodness, we see a rise in gun crime.
[00:29:56.936 --> 00:29:59.678]  So, the statistics speak for themselves.
[00:30:02.220 --> 00:30:07.584]  Following the hijacking that Alex did of the Piers Morgan Show,
[00:30:08.559 --> 00:30:12.143]  Alex Jones is the number one Twitter trend after the CNN confrontation.
[00:30:12.163 --> 00:30:14.545]  You can see the United States trends.
[00:30:15.807 --> 00:30:18.870]  And Alex Jones is number one in the world.
[00:30:18.890 --> 00:30:18.870]  1, 2, 3, 4, 5, 6, 8.
[00:30:20.231 --> 00:30:22.033]  He's number seven.
[00:30:23.074 --> 00:30:23.735]  That's pretty big.
[00:30:24.816 --> 00:30:25.857]  Pretty big for a guy that has...
[00:30:27.409 --> 00:30:30.250]  Shouldn't even be talked about or now he has too much influence now.
[00:30:30.270 --> 00:30:37.033]  Now that he gets on and he's given that that area, that arena, that fake arena that they want you to think is so big and so prized.
[00:30:37.553 --> 00:30:43.656]  We tell you the green room in the in the CNN offices did not look very nice as Alex pointed out.
[00:30:43.696 --> 00:30:44.636]  The carpet was faded.
[00:30:44.676 --> 00:30:45.817]  The bathroom was dirty.
[00:30:46.837 --> 00:30:50.459]  They had a couple machines over there to make coffee that didn't even work.
[00:30:52.395 --> 00:30:53.655]  I mean, it's going down.
[00:30:53.915 --> 00:30:54.356]  It's going down.
[00:30:54.436 --> 00:31:03.258]  They had this weird picture of Fareed Zakari, kind of looking almost messianic, just like, oh man, very creepy.
[00:31:03.598 --> 00:31:04.799]  I'll throw that picture together.
[00:31:05.519 --> 00:31:10.581]  And tomorrow I'm going to edit up the video of Alex confronting the TSA.
[00:31:10.621 --> 00:31:19.843]  It's about a 15 minute video and there's a lot of Alex being detained in the area, the glass area where they do the pat-downs, which they didn't do.
[00:31:19.883 --> 00:31:20.644]  They brought him over there.
[00:31:20.684 --> 00:31:21.364]  They did the beep.
[00:31:22.273 --> 00:31:28.877]  They made it beep after he walked through, so then they brought him over to that area, and they sat there with him for a while, but they didn't search him.
[00:31:29.177 --> 00:31:31.138]  They didn't do the full-body pat-down.
[00:31:31.178 --> 00:31:32.199]  They didn't do any pat-down to him.
[00:31:32.219 --> 00:31:36.762]  They just kept him there for a while, threatened him a little bit, and then let him go on his way.
[00:31:38.443 --> 00:31:39.023]  Moving on.
[00:31:39.724 --> 00:31:40.624]  Court filing.
[00:31:40.844 --> 00:31:43.606]  Cop sees prescription meds belonging to Batman shooter.
[00:31:43.786 --> 00:31:45.647]  Oh, it's what we've been saying all along.
[00:31:45.707 --> 00:31:49.089]  These shooters are on meds just about every time.
[00:31:49.129 --> 00:31:51.631]  Every time there's a mass shooting, meds.
[00:31:52.918 --> 00:31:53.679]  Wow, amazing.
[00:31:53.899 --> 00:32:01.985]  While the establishment media continues to blame the Sandy Hicks Massacre on the Second Amendment, the clear connection between psychotropic drugs and mass shootings continues to be buried.
[00:32:02.325 --> 00:32:11.532]  Newly obtained court filings in the murder case against James Holmes show that police seized four bottles of prescription drugs from the Batman shooter's home shortly after the Aurora massacre.
[00:32:11.832 --> 00:32:15.875]  They also said his eyes were very dilated and he was listless and unresponsive.
[00:32:16.815 --> 00:32:20.218]  That doesn't seem like a guy who went in there and shot all those people.
[00:32:21.030 --> 00:32:27.181]  With the gun that had the underground magazine, but when they found that it only had a little banana clip in it, that's even stranger.
[00:32:27.201 --> 00:32:31.389]  And it's even stranger that we haven't seen any of the security footage from that.
[00:32:31.409 --> 00:32:34.073]  We haven't seen any security footage from Sandy Hook either.
[00:32:35.151 --> 00:32:43.353]  What also, we haven't seen the front door that supposedly the Sandy Hook shooter, Adam Lanza, the alleged Sandy Hook shooter, blasted his way through.
[00:32:43.413 --> 00:32:44.174]  No pictures of that.
[00:32:44.214 --> 00:32:49.515]  You would think that the media would capitalize on that image like, here's where the gunman busted through.
[00:32:49.915 --> 00:32:51.196]  But no, they're not doing that.
[00:32:51.916 --> 00:32:52.556]  Very interesting.
[00:32:55.700 --> 00:32:56.681]  Couple more stories.
[00:32:57.421 --> 00:33:01.943]  College Park, this is a story we covered back in November and now it's come back up again.
[00:33:01.963 --> 00:33:06.106]  You remember Julie Bass in Michigan who was being threatened for having a garden in her front yard?
[00:33:06.646 --> 00:33:07.486]  This is in Orlando.
[00:33:07.546 --> 00:33:10.768]  College Park couple says front yard vegetable garden is under fire again.
[00:33:11.188 --> 00:33:18.432]  Helvestons, that's Jason and Jennifer Helvenston, launched protest against Orlando's law facing fines.
[00:33:18.532 --> 00:33:19.333]  College Park couple
[00:33:19.954 --> 00:33:25.294]  The vegetable garden is on the chopping block again after the city threatened fines if they don't uproot it by Thursday.
[00:33:26.107 --> 00:33:30.151]  Which they say violates their constitutional right to peacefully use their property to grow their own food.
[00:33:30.451 --> 00:33:32.353]  They're going to give them $500 a day fines.
[00:33:32.933 --> 00:33:45.805]  After hundreds of emails supporting the couple flowed in, and initially allowing the Helvesons to keep their garden, saying it will hold off the violations, the city has since asked the couple to uproot the garden and replace it with a lawn or face fines.
[00:33:46.345 --> 00:33:50.309]  The greatest freedom you can give someone is the freedom to know they will not go hungry, said Jason.
[00:33:51.345 --> 00:33:54.105]  They will take our house before they take our Patriot Garden.
[00:33:54.606 --> 00:33:55.726]  People sound like listeners.
[00:33:56.466 --> 00:33:57.126]  We're going to find out.
[00:33:57.166 --> 00:33:57.926]  I've sent them an email.
[00:33:57.966 --> 00:33:59.646]  Hopefully they'll get back with us and get them on.
[00:34:00.587 --> 00:34:10.968]  Jason and Jennifer, we want to get you on and talk about this and let people know how they can help because our listeners are very vocal, as you can see.
[00:34:12.109 --> 00:34:19.710]  And finally tonight, Congress less popular than Root Canal, cockroaches, and lice, poll says.
[00:34:20.723 --> 00:34:29.427]  A new poll showing that Congress is less popular than Carney's, Root Canals, Colonoscopies, but more popular than the Ebola virus, meth labs, and gonorrhea.
[00:34:30.248 --> 00:34:43.334]  These were findings in the Public Policy Polling Survey released Thursday that showed that 9% of the respondents held a favorable opinion of Congress, while 85% said they held an unfavorable view.
[00:34:45.035 --> 00:34:45.636]  Well, of course.
[00:34:46.516 --> 00:34:48.517]  But these people still keep getting elected.
[00:34:48.557 --> 00:34:49.958]  It's amazing how they manage to
[00:34:50.734 --> 00:34:53.516]  Nobody likes what they do, yet over and over again.
[00:34:53.956 --> 00:34:55.197]  Seems like the system's rigged.
[00:34:55.957 --> 00:35:00.219]  Finally, our quote of the night, quote of the day, from Martin Luther King Jr.
[00:35:09.232 --> 00:35:10.313]  Yet, what do we see?
[00:35:10.473 --> 00:35:24.400]  We see our governments telling us that war is the only answer to a peaceful world, and that we have to send drones up in the air and kill children in order to save us from Al Qaeda, and that we must all be groped by the TSA, which I did get groped in New Jersey coming back home.
[00:35:25.540 --> 00:35:29.102]  The guy didn't do a good job, though, but I actually want to thank him for that.
[00:35:29.402 --> 00:35:31.243]  He knows who he is if he's watching right now.
[00:35:32.684 --> 00:35:34.265]  Anyway, that's our show for tonight.
[00:35:35.654 --> 00:35:38.400]  We don't have a guest tonight, we just wanted to cover this Piers Morgan stuff.
[00:35:41.002 --> 00:35:44.864]  I think it was overall, Alex did a kick-butt job.
[00:35:45.064 --> 00:35:47.705]  I mean, a lot of people can say how they would have done it better.
[00:35:48.105 --> 00:35:52.267]  You don't know until you go into the belly of the beast how you're going to react.
[00:35:52.407 --> 00:35:54.467]  And Alex Jones did an exemplary job.
[00:35:54.928 --> 00:35:56.408]  I was there, I saw it all firsthand.
[00:35:56.428 --> 00:36:00.630]  I saw when they escorted us out after they were being so nice to us at the beginning.
[00:36:01.210 --> 00:36:04.351]  And how they never mentioned that they were going to have victims' families on.
[00:36:04.431 --> 00:36:05.252]  Alex even asked them that.
[00:36:05.272 --> 00:36:06.912]  We are going to have victims' families or anything?
[00:36:07.233 --> 00:36:08.633]  Or any of these, any of the kids?
[00:36:09.153 --> 00:36:09.854]  Oh no, no, no.
[00:36:10.674 --> 00:36:11.114]  I think so.
[00:36:29.333 --> 00:36:30.714]  As Jakari Jackson said in our piece.
[00:36:30.754 --> 00:36:32.575]  In fact, let's end with that tonight.
[00:36:32.995 --> 00:36:37.957]  Let's end with our call for a new plan tonight as we end tonight.
[00:36:38.037 --> 00:36:44.900]  And if you're not a member right now, if you're watching this on YouTube, please consider becoming a member of PrisonPlanet.tv.
[00:36:45.520 --> 00:36:47.321]  We have an amazing special right now, $39.95 for a full year.
[00:36:50.020 --> 00:36:50.380]  That's it.
[00:36:50.400 --> 00:36:51.621]  That's the first year right there.
[00:36:52.121 --> 00:36:57.785]  Less than $40 and you can have over 10 people share the passcode at any one time.
[00:36:57.805 --> 00:37:00.527]  So you can probably have 20 as long as you're not on at the same time.
[00:37:00.847 --> 00:37:03.189]  It's called Operation Wake the Sleeping Giant.
[00:37:03.569 --> 00:37:07.692]  You can get that passcode, send it out to the people you love, send it out to the people you know.
[00:37:07.952 --> 00:37:09.453]  Say, hey look, free information.
[00:37:09.473 --> 00:37:10.554]  Remember the guy on Piers Morgan?
[00:37:10.834 --> 00:37:12.895]  Here's his nightly news show every night.
[00:37:13.336 --> 00:37:14.476]  And he's got his day show.
[00:37:14.496 --> 00:37:17.418]  You can watch the day show in video and see all the great things.
[00:37:17.438 --> 00:37:19.840]  Today we gave the Skeksy Award out to Alan Dershowitz.
[00:37:20.460 --> 00:37:22.622]  And he deserved it, because he is a skeptic.
[00:37:22.642 --> 00:37:24.324]  We're going to have more on Alan Dershowitz.
[00:37:24.364 --> 00:37:31.971]  Now that he wants to attack us and say we're bad for wanting our guns, we're going to dig up a little bit on Alan Dershowitz and see what he's hiding in his closet.
[00:37:32.351 --> 00:37:33.072]  That's it for tonight.
[00:37:33.332 --> 00:37:34.193]  I'm your host Rob Due.
[00:37:34.233 --> 00:37:35.274]  It's been a pleasure.
[00:37:35.894 --> 00:37:43.725]  Doing the news tonight and going up there and accompanying Alex as he hijacked CNN and the Piers Morgan Show for just a short time.
[00:37:43.905 --> 00:37:51.676]  But just enough, just enough of jamming some truth into that transmission, into those airwaves that will reverberate for months to come.
[00:37:52.037 --> 00:37:52.798]  Thank you and good night.
[00:37:57.319 --> 00:37:57.939]  Northwoods.
[00:37:58.199 --> 00:37:59.359]  Gulf of Tonkin.
[00:37:59.440 --> 00:38:00.060]  Gladio.
[00:38:00.260 --> 00:38:00.940]  Kent State.
[00:38:01.340 --> 00:38:02.180]  Ruby Ridge.
[00:38:02.520 --> 00:38:02.980]  Waco.
[00:38:03.420 --> 00:38:04.301]  Oklahoma City.
[00:38:04.641 --> 00:38:05.781]  The World Trade Center.
[00:38:06.201 --> 00:38:06.901]  The Pentagon.
[00:38:07.181 --> 00:38:07.881]  Shanksville.
[00:38:08.301 --> 00:38:09.382]  Hurricane Katrina.
[00:38:09.682 --> 00:38:11.062]  Fast and Furious.
[00:38:11.462 --> 00:38:12.923]  Fast and Furious.
[00:38:13.263 --> 00:38:14.363]  Fast and Furious.
[00:38:14.803 --> 00:38:15.403]  How many more?
[00:38:15.763 --> 00:38:16.443]  How many more?
[00:38:16.763 --> 00:38:18.464]  How many more false flags?
[00:38:18.824 --> 00:38:19.424]  How many more?
[00:38:19.744 --> 00:38:21.805]  How many more government buildings?
[00:38:22.145 --> 00:38:23.625]  How many more innocent people?
[00:38:24.145 --> 00:38:24.906]  How many more?
[00:38:25.267 --> 00:38:25.908]  How many more?
[00:38:26.289 --> 00:38:29.213]  What has been the number one cause of unnatural death in history?
[00:38:29.473 --> 00:38:32.899]  Democide or death by government has killed 290 million people on record.
[00:38:32.919 --> 00:38:33.760]  290 million people.
[00:38:37.523 --> 00:38:37.903]  Killed.
[00:38:38.324 --> 00:38:39.825]  Killed.
[00:38:39.845 --> 00:38:41.186]  290 million.
[00:38:41.606 --> 00:38:42.727]  Killed by government.
[00:38:42.987 --> 00:38:43.668]  The government.
[00:38:43.968 --> 00:38:47.490]  The number one killer in history is democide.
[00:38:47.610 --> 00:38:48.211]  Democide.
[00:38:48.471 --> 00:38:49.192]  Democide.
[00:38:49.532 --> 00:38:50.693]  Death by government.
[00:38:51.193 --> 00:38:51.713]  Look it up.
[00:38:52.034 --> 00:38:52.714]  Go look it up.
[00:38:52.934 --> 00:39:00.500]  In the 20th century, government murdered four times as many people as were killed in all the international and domestic wars combined.
[00:39:00.900 --> 00:39:01.601]  USSR.
[00:39:02.521 --> 00:39:03.522]  61,911,000 people killed.
[00:39:03.542 --> 00:39:04.643]  Hitler's Germany.
[00:39:04.763 --> 00:39:06.225]  Nearly 21 million people killed.
[00:39:06.245 --> 00:39:07.426]  Japan's imperialism.
[00:39:07.866 --> 00:39:10.168]  Nearly 6 million people killed.
[00:39:10.188 --> 00:39:11.169]  Western colonization.
[00:39:18.669 --> 00:39:21.392]  Pol Pot's Cambodia, funded by the U.S.
[00:39:21.432 --> 00:39:21.872]  government.
[00:39:22.212 --> 00:39:23.794]  Two million people killed.
[00:39:24.074 --> 00:39:25.596]  China's Communist Party.
[00:39:25.936 --> 00:39:30.000]  As many as 76 million people killed between 1949 and 1987.
[00:39:30.040 --> 00:39:34.084]  And the list goes on and on.
[00:39:34.424 --> 00:39:38.989]  So now you know the most dangerous thing to you and your family in the world is government.
[00:39:39.129 --> 00:39:43.213]  Because mass murderers agree, gun control works.
[00:39:43.853 --> 00:39:46.154]  Disarming citizens is democide.
[00:39:46.295 --> 00:39:48.636]  Disarming citizens is democide.
[00:39:48.696 --> 00:39:50.337]  Disarming people is democide.
[00:39:50.517 --> 00:39:53.438]  How many people have died because of Fast and Furious?
[00:39:53.858 --> 00:39:55.639]  No more false flags.
[00:39:56.100 --> 00:39:56.460]  Enough.
[00:39:57.020 --> 00:39:57.400]  Enough.
[00:39:57.981 --> 00:39:58.461]  It's enough.
[00:39:59.141 --> 00:39:59.942]  Now is the time.
[00:40:00.262 --> 00:40:00.942]  It's time.
[00:40:01.202 --> 00:40:05.965]  It's time to realize that when the government takes your guns, people die.
[00:40:05.985 --> 00:40:10.207]  It's time to realize the biggest threat to you and your family is government.
[00:40:10.467 --> 00:40:11.488]  It's time to recognize
[00:40:12.248 --> 00:40:14.751]  Government is the greatest killer of all time.
[00:40:14.871 --> 00:40:15.472]  It's time.
[00:40:15.872 --> 00:40:17.054]  Demand a plan.
[00:40:17.194 --> 00:40:17.694]  Demand.
[00:40:18.015 --> 00:40:18.936]  Demand a plan.
[00:40:19.256 --> 00:40:21.138]  Demand a plan right now.
[00:40:21.418 --> 00:40:22.740]  As a free human being.
[00:40:22.960 --> 00:40:23.681]  As an American.
[00:40:24.162 --> 00:40:24.962]  As an American.
[00:40:25.383 --> 00:40:26.624]  As an American citizen.
[00:40:26.985 --> 00:40:27.866]  As a patriot.
[00:40:28.086 --> 00:40:29.047]  For your children.
[00:40:29.367 --> 00:40:32.331]  Demand to know why you and your children
[00:40:32.964 --> 00:40:40.267]  Are forced into gun-free zones while government officials, celebrities, and their children are protected by armed guards.
[00:40:40.547 --> 00:40:43.288]  Demand they show you the word hunting in the Second Amendment.
[00:40:43.388 --> 00:40:47.550]  Demand to know why the government shipped thousands of guns to Mexican drug cartels.
[00:40:47.710 --> 00:40:50.912]  Demand our government stops blowing up federal buildings.
[00:40:51.272 --> 00:40:56.474]  Demand that our troops stop protecting opium fields in Afghanistan and come home.
[00:40:56.654 --> 00:40:59.015]  Demand the government stop this phony drug war.
[00:40:59.235 --> 00:41:05.942]  Demand to know why the Department of Homeland Security bought more than 1.6 billion hollow point bullets with our money.
[00:41:06.262 --> 00:41:10.727]  Demand our government stop poisoning our food supply with genetically modified organisms.
[00:41:10.967 --> 00:41:18.214]  Demand that President Obama stops killing innocent women and children all around the world with his illegal drone attack.
[00:41:18.554 --> 00:41:21.497]  Demand an end to these unconstitutional wars.
[00:41:21.677 --> 00:41:25.080]  Demand that the TSA stop groping our genitals at the airport.
[00:41:25.180 --> 00:41:29.583]  Demand that the NSA stop illegally spying on all of us all the time.
[00:41:29.663 --> 00:41:33.026]  Demand that toxic fluoride be removed from the water supply.
[00:41:33.086 --> 00:41:39.852]  Demand our politicians uphold the Constitution and Bill of Rights as they swore to when they took office.
[00:41:40.232 --> 00:41:40.813]  It's time.
[00:41:41.013 --> 00:41:44.776]  It's time for our leaders to act like leaders.
[00:41:45.196 --> 00:41:46.918]  It's time for our leaders to read.
[00:41:47.478 --> 00:41:48.459]  The Constitution.
[00:41:48.539 --> 00:41:51.800]  It's time for our leaders to obey the Constitution.
[00:41:51.941 --> 00:41:52.921]  The Constitution.
[00:41:53.041 --> 00:41:54.122]  The Constitution.
[00:41:54.342 --> 00:41:58.724]  Because a well-regulated militia with ten round magazines wouldn't last very long.
[00:41:58.864 --> 00:42:01.186]  Demand an end to citizen disarmament.
[00:42:01.566 --> 00:42:03.147]  Government-sponsored terror.
[00:42:03.487 --> 00:42:04.547]  And democide.
[00:42:04.788 --> 00:42:05.488]  Democide.
[00:42:05.968 --> 00:42:07.069]  Death by government.
[00:42:07.189 --> 00:42:08.390]  Right now.
[00:42:08.831 --> 00:42:09.391]  Right now.
[00:42:09.952 --> 00:42:10.852]  Right now.
[00:42:11.453 --> 00:42:17.097]  We are sick and tired of our tyrannical government taking away our rights.
[00:42:17.498 --> 00:42:19.019]  Stop stealing our rights.
[00:42:19.459 --> 00:42:20.060]  Our rights.
[00:42:20.480 --> 00:42:21.101]  Our rights.
[00:42:21.541 --> 00:42:23.983]  How many more people does government have to kill?
[00:42:24.003 --> 00:42:24.724]  Enough.
[00:42:25.364 --> 00:42:25.665]  Enough.
[00:42:26.245 --> 00:42:26.966]  Enough already.
[00:42:27.626 --> 00:42:27.926]  Enough.
[00:42:28.487 --> 00:42:28.847]  Enough.
[00:42:29.548 --> 00:42:29.928]  Enough.
[00:42:30.508 --> 00:42:30.869]  Enough.
[00:42:31.389 --> 00:42:31.769]  Enough.
[00:42:32.730 --> 00:42:42.437]  Enough of the people laying down and letting government kill them in mass after disarming them as they've done throughout history over and over again.
[00:42:43.017 --> 00:42:43.478]  Enough.
[00:42:44.078 --> 00:42:49.102]  Enough to laying down and letting these criminals use us up like slaves.
[00:43:07.196 --> 00:43:07.316]  Yeah.
